geo,time,age,stack,zaf_population
zaf,2011,73,Grade 12/Std 10,15123.94271
zaf,2011,73,Higher,10252.06913
zaf,2011,73,Unspecified,713.13895
zaf,2011,73,Not applicable,2989
zaf,2011,73,Total,133745.9816
zaf,2011,74,No schooling,33684.72532
zaf,2011,74,Some primary,25612.73812
zaf,2011,74,Complete primary,5370.23011
zaf,2011,74,Some secondary,26606.46062
zaf,2011,74,Grade 12/Std 10,13668.54376
zaf,2011,74,Higher,9196.61344
zaf,2011,74,Unspecified,629.47657
zaf,2011,74,Not applicable,3253
zaf,2011,74,Total,118021.7879
zaf,2011,75,No schooling,38212.71794
zaf,2011,75,Some primary,25829.49417
zaf,2011,75,Complete primary,5123.18526
zaf,2011,75,Some secondary,25942.62628
zaf,2011,75,Grade 12/Std 10,12912.58397
zaf,2011,75,Higher,8678.51931
zaf,2011,75,Unspecified,596.25623
zaf,2011,75,Not applicable,3170
zaf,2011,75,Total,120465.3832
zaf,2011,76,No schooling,30959.80097
zaf,2011,76,Some primary,20863.91987
zaf,2011,76,Complete primary,4241.26515
zaf,2011,76,Some secondary,21739.37747
zaf,2011,76,Grade 12/Std 10,11421.75576
zaf,2011,76,Higher,7085.86638
zaf,2011,76,Unspecified,523.75359
zaf,2011,76,Not applicable,2516
zaf,2011,76,Total,99351.73919
zaf,2011,77,No schooling,31196.20362
zaf,2011,77,Some primary,18912.56111
zaf,2011,77,Complete primary,3657.87807
zaf,2011,77,Some secondary,18329.73504
zaf,2011,77,Grade 12/Std 10,10065.93847
zaf,2011,77,Higher,6144.86481
zaf,2011,77,Unspecified,510.86739
zaf,2011,77,Not applicable,2537
zaf,2011,77,Total,91355.04851
zaf,2011,78,No schooling,29978.42368
zaf,2011,78,Some primary,19475.78258
zaf,2011,78,Complete primary,3415.49131
zaf,2011,78,Some secondary,17679.16048
zaf,2011,78,Grade 12/Std 10,9393.23661
zaf,2011,78,Higher,5502.68631
zaf,2011,78,Unspecified,458.58998
zaf,2011,78,Not applicable,2423
zaf,2011,78,Total,88326.37095
zaf,2011,79,No schooling,27373.78542
zaf,2011,79,Some primary,17930.40345
zaf,2011,79,Complete primary,3336.63679
zaf,2011,79,Some secondary,16234.24715
zaf,2011,79,Grade 12/Std 10,8624.4318
zaf,2011,79,Higher,5048.12305
zaf,2011,79,Unspecified,429.62203
zaf,2011,79,Not applicable,2791
zaf,2011,79,Total,81768.24969
zaf,2011,80,No schooling,24813.36085
zaf,2011,80,Some primary,13657.20598
zaf,2011,80,Complete primary,2435.2615
zaf,2011,80,Some secondary,13642.41232
zaf,2011,80,Grade 12/Std 10,8075.67668
zaf,2011,80,Higher,4672.8891
zaf,2011,80,Unspecified,441.47107
zaf,2011,80,Not applicable,2740
zaf,2011,80,Total,70478.2775
zaf,2011,81,No schooling,41483.30135
zaf,2011,81,Some primary,17314.08453
zaf,2011,81,Complete primary,2927.94533
zaf,2011,81,Some secondary,14003.95023
zaf,2011,81,Grade 12/Std 10,7422.93475
zaf,2011,81,Higher,4288.96569
zaf,2011,81,Unspecified,380.50443
zaf,2011,81,Not applicable,2895
zaf,2011,81,Total,90716.68631
zaf,2011,82,No schooling,25361.98111
zaf,2011,82,Some primary,11995.3742
zaf,2011,82,Complete primary,2072.42367
zaf,2011,82,Some secondary,10990.28618
zaf,2011,82,Grade 12/Std 10,6327.90994
zaf,2011,82,Higher,3651.23253
zaf,2011,82,Unspecified,321.76971
zaf,2011,82,Not applicable,2901
zaf,2011,82,Total,63621.97734
zaf,2011,83,No schooling,20265.40115
zaf,2011,83,Some primary,10661.52473
zaf,2011,83,Complete primary,1874.59889
zaf,2011,83,Some secondary,9378.44771
zaf,2011,83,Grade 12/Std 10,5422.67624
zaf,2011,83,Higher,2997.0509
zaf,2011,83,Unspecified,281.98589
zaf,2011,83,Not applicable,2673
zaf,2011,83,Total,53554.68551
zaf,2011,84,No schooling,16274.05582
zaf,2011,84,Some primary,8543.84813
zaf,2011,84,Complete primary,1562.64665
zaf,2011,84,Some secondary,7959.20131
zaf,2011,84,Grade 12/Std 10,4572.35237
zaf,2011,84,Higher,2568.9355
zaf,2011,84,Unspecified,256.2198
zaf,2011,84,Not applicable,2807
zaf,2011,84,Total,44544.25958
zaf,2011,85,No schooling,15454.76404
zaf,2011,85,Some primary,7383.95657
zaf,2011,85,Complete primary,1230.81777
zaf,2011,85,Some secondary,6750.04673
zaf,2011,85,Grade 12/Std 10,3932.32545
zaf,2011,85,Higher,2245.07731
zaf,2011,85,Unspecified,230.1844
zaf,2011,85,Not applicable,2530
zaf,2011,85,Total,39757.17227
zaf,2011,86,No schooling,14197.11391
zaf,2011,86,Some primary,6474.09815
zaf,2011,86,Complete primary,1128.15446
zaf,2011,86,Some secondary,5703.39545
zaf,2011,86,Grade 12/Std 10,3309.50699
zaf,2011,86,Higher,1796.63534
zaf,2011,86,Unspecified,204.69782
zaf,2011,86,Not applicable,2480
zaf,2011,86,Total,35293.60212
zaf,2011,87,No schooling,12105.0617
zaf,2011,87,Some primary,5278.4043
zaf,2011,87,Complete primary,876.67669
zaf,2011,87,Some secondary,4694.08259
zaf,2011,87,Grade 12/Std 10,2788.92687
zaf,2011,87,Higher,1502.19204
zaf,2011,87,Unspecified,191.41957
zaf,2011,87,Not applicable,2454
zaf,2011,87,Total,29890.76376
zaf,2011,88,No schooling,7732.21281
zaf,2011,88,Some primary,3912.20169
zaf,2011,88,Complete primary,640.75408
zaf,2011,88,Some secondary,3549.01019
zaf,2011,88,Grade 12/Std 10,2315.90134
zaf,2011,88,Higher,1122.09103
zaf,2011,88,Unspecified,124.28878
zaf,2011,88,Not applicable,2163
zaf,2011,88,Total,21559.45992
zaf,2011,89,No schooling,7715.47507
zaf,2011,89,Some primary,3757.79762
zaf,2011,89,Complete primary,574.27039
zaf,2011,89,Some secondary,3168.21878
zaf,2011,89,Grade 12/Std 10,1947.95517
zaf,2011,89,Higher,972.51487
zaf,2011,89,Unspecified,96.27797
zaf,2011,89,Not applicable,2000
zaf,2011,89,Total,20232.50987
zaf,2011,90,No schooling,8936.63602
zaf,2011,90,Some primary,3341.57774
zaf,2011,90,Complete primary,494.5315
zaf,2011,90,Some secondary,2640.20059
zaf,2011,90,Grade 12/Std 10,1443.52376
zaf,2011,90,Higher,815.42509
zaf,2011,90,Unspecified,74.06487
zaf,2011,90,Not applicable,1814
zaf,2011,90,Total,19559.95957
zaf,2011,91,No schooling,12235.12366
zaf,2011,91,Some primary,3516.82897
zaf,2011,91,Complete primary,478.66162
zaf,2011,91,Some secondary,2209.52148
zaf,2011,91,Grade 12/Std 10,1257.70054
zaf,2011,91,Higher,624.31099
zaf,2011,91,Unspecified,84.54119
zaf,2011,91,Not applicable,1487
zaf,2011,91,Total,21893.68845
zaf,2011,92,No schooling,6508.91207
zaf,2011,92,Some primary,2127.00997
zaf,2011,92,Complete primary,294.56575
zaf,2011,92,Some secondary,1406.85528
zaf,2011,92,Grade 12/Std 10,734.50694
zaf,2011,92,Higher,360.43893
zaf,2011,92,Unspecified,57.04903
zaf,2011,92,Not applicable,1019
zaf,2011,92,Total,12508.33797
zaf,2011,93,No schooling,8251.29867
zaf,2011,93,Some primary,2661.65054
zaf,2011,93,Complete primary,341.78146
zaf,2011,93,Some secondary,1431.45258
zaf,2011,93,Grade 12/Std 10,649.17429
zaf,2011,93,Higher,294.31482
zaf,2011,93,Unspecified,42.44764
zaf,2011,93,Not applicable,906
zaf,2011,93,Total,14578.12
zaf,2011,94,No schooling,2291.7711
zaf,2011,94,Some primary,872.98761
zaf,2011,94,Complete primary,140.1208
zaf,2011,94,Some secondary,633.57312
zaf,2011,94,Grade 12/Std 10,375.87816
zaf,2011,94,Higher,172.45947
zaf,2011,94,Unspecified,30.39297
zaf,2011,94,Not applicable,701
zaf,2011,94,Total,5218.18323
zaf,2011,95,No schooling,2145.59475
zaf,2011,95,Some primary,676.1475
zaf,2011,95,Complete primary,125.78744
zaf,2011,95,Some secondary,659.49904
zaf,2011,95,Grade 12/Std 10,353.16015
zaf,2011,95,Higher,163.21033
zaf,2011,95,Unspecified,21.0514
zaf,2011,95,Not applicable,551
zaf,2011,95,Total,4695.45061
zaf,2011,96,No schooling,1890.05596
zaf,2011,96,Some primary,622.78844
zaf,2011,96,Complete primary,113.12685
zaf,2011,96,Some secondary,566.66409
zaf,2011,96,Grade 12/Std 10,267.24064
zaf,2011,96,Higher,137.64501
zaf,2011,96,Unspecified,15.71972
zaf,2011,96,Not applicable,551
zaf,2011,96,Total,4164.24071
zaf,2011,97,No schooling,2902.93536
zaf,2011,97,Some primary,834.37952
zaf,2011,97,Complete primary,112.25451
zaf,2011,97,Some secondary,593.53354
zaf,2011,97,Grade 12/Std 10,255.33708
zaf,2011,97,Higher,107.04425
zaf,2011,97,Unspecified,6.89437
zaf,2011,97,Not applicable,363
zaf,2011,97,Total,5175.37863
zaf,2011,98,No schooling,1348.94138
zaf,2011,98,Some primary,432.96464
zaf,2011,98,Complete primary,60.16789
zaf,2011,98,Some secondary,407.76059
zaf,2011,98,Grade 12/Std 10,232.09979
zaf,2011,98,Higher,129.69234
zaf,2011,98,Unspecified,9.75415
zaf,2011,98,Not applicable,216
zaf,2011,98,Total,2837.38078
zaf,2011,99,No schooling,1347.148
zaf,2011,99,Some primary,425.82019
zaf,2011,99,Complete primary,74.67982
zaf,2011,99,Some secondary,353.18106
zaf,2011,99,Grade 12/Std 10,187.46122
zaf,2011,99,Higher,84.00428
zaf,2011,99,Unspecified,3.4311
zaf,2011,99,Not applicable,229
zaf,2011,99,Total,2704.72567
zaf,2011,100,No schooling,988.91195
zaf,2011,100,Some primary,290.53743
zaf,2011,100,Complete primary,37.52863
zaf,2011,100,Some secondary,223.76881
zaf,2011,100,Grade 12/Std 10,132.98082
zaf,2011,100,Higher,54.66426
zaf,2011,100,Unspecified,1.09308
zaf,2011,100,Not applicable,175
zaf,2011,100,Total,1904.48498
zaf,2011,101,No schooling,1443.1188
zaf,2011,101,Some primary,366.88395
zaf,2011,101,Complete primary,50.83431
zaf,2011,101,Some secondary,246.60888
zaf,2011,101,Grade 12/Std 10,132.96539
zaf,2011,101,Higher,52.43416
zaf,2011,101,Unspecified,2.20379
zaf,2011,101,Not applicable,105
zaf,2011,101,Total,2400.04928
zaf,2011,102,No schooling,633.05476
zaf,2011,102,Some primary,317.6727
zaf,2011,102,Complete primary,70.67503
zaf,2011,102,Some secondary,216.32178
zaf,2011,102,Grade 12/Std 10,136.99981
zaf,2011,102,Higher,64.04729
zaf,2011,102,Unspecified,5.41212
zaf,2011,102,Not applicable,65
zaf,2011,102,Total,1509.18349
zaf,2011,103,No schooling,352.99049
zaf,2011,103,Some primary,192.27849
zaf,2011,103,Complete primary,87.08385
zaf,2011,103,Some secondary,219.48061
zaf,2011,103,Grade 12/Std 10,125.93653
zaf,2011,103,Higher,55.06728
zaf,2011,103,Unspecified,0
zaf,2011,103,Not applicable,67
zaf,2011,103,Total,1099.83725
zaf,2011,104,No schooling,271.52029
zaf,2011,104,Some primary,175.22124
zaf,2011,104,Complete primary,71.23002
zaf,2011,104,Some secondary,226.61549
zaf,2011,104,Grade 12/Std 10,137.45164
zaf,2011,104,Higher,59.35473
zaf,2011,104,Unspecified,1.24629
zaf,2011,104,Not applicable,74
zaf,2011,104,Total,1016.6397
zaf,2011,105,No schooling,298.37647
zaf,2011,105,Some primary,171.93035
zaf,2011,105,Complete primary,38.12618
zaf,2011,105,Some secondary,246.24208
zaf,2011,105,Grade 12/Std 10,110.79988
zaf,2011,105,Higher,54.76748
zaf,2011,105,Unspecified,1.03616
zaf,2011,105,Not applicable,50
zaf,2011,105,Total,971.2786
zaf,2011,106,No schooling,200.30452
zaf,2011,106,Some primary,156.9145
zaf,2011,106,Complete primary,55.48391
zaf,2011,106,Some secondary,294.18217
zaf,2011,106,Grade 12/Std 10,126.7361
zaf,2011,106,Higher,31.39265
zaf,2011,106,Unspecified,5.78721
zaf,2011,106,Not applicable,66
zaf,2011,106,Total,936.80106
zaf,2011,107,No schooling,263.83208
zaf,2011,107,Some primary,169.71088
zaf,2011,107,Complete primary,35.0533
zaf,2011,107,Some secondary,278.67125
zaf,2011,107,Grade 12/Std 10,97.25553
zaf,2011,107,Higher,55.15522
zaf,2011,107,Unspecified,5.76546
zaf,2011,107,Not applicable,67
zaf,2011,107,Total,972.44372
zaf,2011,108,No schooling,178.74861
zaf,2011,108,Some primary,148.72947
zaf,2011,108,Complete primary,45.21875
zaf,2011,108,Some secondary,263.33436
zaf,2011,108,Grade 12/Std 10,153.11219
zaf,2011,108,Higher,62.58028
zaf,2011,108,Unspecified,2.33035
zaf,2011,108,Not applicable,68
zaf,2011,108,Total,922.05401
zaf,2011,109,No schooling,218.53012
zaf,2011,109,Some primary,165.00646
zaf,2011,109,Complete primary,43.99168
zaf,2011,109,Some secondary,270.14532
zaf,2011,109,Grade 12/Std 10,208.16883
zaf,2011,109,Higher,56.83247
zaf,2011,109,Unspecified,1.08197
zaf,2011,109,Not applicable,92
zaf,2011,109,Total,1055.75685
zaf,2011,110,No schooling,275.03536
zaf,2011,110,Some primary,161.17078
zaf,2011,110,Complete primary,40.6145
zaf,2011,110,Some secondary,270.32522
zaf,2011,110,Grade 12/Std 10,207.07016
zaf,2011,110,Higher,44.86084
zaf,2011,110,Unspecified,9.30978
zaf,2011,110,Not applicable,95
zaf,2011,110,Total,1103.38664
zaf,2011,111,No schooling,201.67434
zaf,2011,111,Some primary,155.14836
zaf,2011,111,Complete primary,38.06439
zaf,2011,111,Some secondary,311.37119
zaf,2011,111,Grade 12/Std 10,244.27354
zaf,2011,111,Higher,54.62931
zaf,2011,111,Unspecified,4.63506
zaf,2011,111,Not applicable,114
zaf,2011,111,Total,1123.79619
zaf,2011,112,No schooling,27.1205
zaf,2011,112,Some primary,26.11146
zaf,2011,112,Complete primary,4.22172
zaf,2011,112,Some secondary,14.58527
zaf,2011,112,Grade 12/Std 10,11.73868
zaf,2011,112,Higher,5.57896
zaf,2011,112,Unspecified,0
zaf,2011,112,Not applicable,9
zaf,2011,112,Total,98.35659
zaf,2011,113,No schooling,13.25068
zaf,2011,113,Some primary,20.14515
zaf,2011,113,Complete primary,5.50793
zaf,2011,113,Some secondary,7.87235
zaf,2011,113,Grade 12/Std 10,3.39085
zaf,2011,113,Higher,4.77551
zaf,2011,113,Unspecified,0
zaf,2011,113,Not applicable,5
zaf,2011,113,Total,59.94247
zaf,2011,114,No schooling,14.24966
zaf,2011,114,Some primary,16.32425
zaf,2011,114,Complete primary,3.31157
zaf,2011,114,Some secondary,18.31227
zaf,2011,114,Grade 12/Std 10,2.15992
zaf,2011,114,Higher,2.18198
zaf,2011,114,Unspecified,0
zaf,2011,114,Not applicable,6
zaf,2011,114,Total,62.53965
zaf,2011,115,No schooling,16.16019
zaf,2011,115,Some primary,16.60786
zaf,2011,115,Complete primary,5.45743
zaf,2011,115,Some secondary,38.65276
zaf,2011,115,Grade 12/Std 10,5.96262
zaf,2011,115,Higher,1.20522
zaf,2011,115,Unspecified,0
zaf,2011,115,Not applicable,10
zaf,2011,115,Total,94.04608
zaf,2011,116,No schooling,13.03454
zaf,2011,116,Some primary,5.66317
zaf,2011,116,Complete primary,1.14924
zaf,2011,116,Some secondary,23.83391
zaf,2011,116,Grade 12/Std 10,3.27112
zaf,2011,116,Higher,1.24629
zaf,2011,116,Unspecified,0
zaf,2011,116,Not applicable,8
zaf,2011,116,Total,56.19827
zaf,2011,117,No schooling,12.09203
zaf,2011,117,Some primary,8.62309
zaf,2011,117,Complete primary,3.40706
zaf,2011,117,Some secondary,25.75812
zaf,2011,117,Grade 12/Std 10,4.07709
zaf,2011,117,Higher,1.06684
zaf,2011,117,Unspecified,0
zaf,2011,117,Not applicable,10
zaf,2011,117,Total,65.02423
zaf,2011,118,No schooling,3.24249
zaf,2011,118,Some primary,4.38015
zaf,2011,118,Complete primary,0
zaf,2011,118,Some secondary,14.13672
zaf,2011,118,Grade 12/Std 10,7.57814
zaf,2011,118,Higher,1.18706
zaf,2011,118,Unspecified,0
zaf,2011,118,Not applicable,6
zaf,2011,118,Total,36.52456
zaf,2011,119,No schooling,4.34001
zaf,2011,119,Some primary,8.97463
zaf,2011,119,Complete primary,2.17684
zaf,2011,119,Some secondary,15.47274
zaf,2011,119,Grade 12/Std 10,10.16236
zaf,2011,119,Higher,2.24295
zaf,2011,119,Unspecified,0
zaf,2011,119,Not applicable,15
zaf,2011,119,Total,58.36953
zaf,2011,120,No schooling,7.70223
zaf,2011,120,Some primary,4.61986
zaf,2011,120,Complete primary,2.14924
zaf,2011,120,Some secondary,15.57662
zaf,2011,120,Grade 12/Std 10,13.23951
zaf,2011,120,Higher,2.12109
zaf,2011,120,Unspecified,0
zaf,2011,120,Not applicable,12
