geo,time,age,education,sex,zaf_population
zaf,2011,32,Total,Male,410686.395
zaf,2011,32,Total,Female,399221.4877
zaf,2011,33,No schooling,Male,12503.39011
zaf,2011,33,No schooling,Female,12437.72113
zaf,2011,33,Some primary,Male,27927.79592
zaf,2011,33,Some primary,Female,22262.64666
zaf,2011,33,Complete primary,Male,13774.32508
zaf,2011,33,Complete primary,Female,12698.46007
zaf,2011,33,Some secondary,Male,124508.3892
zaf,2011,33,Some secondary,Female,128094.0522
zaf,2011,33,Grade 12/Std 10,Male,126959.3997
zaf,2011,33,Grade 12/Std 10,Female,128550.6538
zaf,2011,33,Higher,Male,49378.0124
zaf,2011,33,Higher,Female,55975.98178
zaf,2011,33,Unspecified,Male,1494.5755
zaf,2011,33,Unspecified,Female,1134.86965
zaf,2011,33,Not applicable,Male,10307
zaf,2011,33,Not applicable,Female,3542
zaf,2011,33,Total,Male,366852.8879
zaf,2011,33,Total,Female,364696.3853
zaf,2011,34,No schooling,Male,14211.51077
zaf,2011,34,No schooling,Female,14258.39905
zaf,2011,34,Some primary,Male,31375.44443
zaf,2011,34,Some primary,Female,25461.29425
zaf,2011,34,Complete primary,Male,14630.18585
zaf,2011,34,Complete primary,Female,13729.1229
zaf,2011,34,Some secondary,Male,125468.6461
zaf,2011,34,Some secondary,Female,130040.7681
zaf,2011,34,Grade 12/Std 10,Male,126462.3677
zaf,2011,34,Grade 12/Std 10,Female,127052.7718
zaf,2011,34,Higher,Male,49617.43065
zaf,2011,34,Higher,Female,56301.81991
zaf,2011,34,Unspecified,Male,1522.99216
zaf,2011,34,Unspecified,Female,1215.70722
zaf,2011,34,Not applicable,Male,8581
zaf,2011,34,Not applicable,Female,3310
zaf,2011,34,Total,Male,371869.5776
zaf,2011,34,Total,Female,371369.8832
zaf,2011,35,No schooling,Male,14490.15068
zaf,2011,35,No schooling,Female,14927.2059
zaf,2011,35,Some primary,Male,31942.67183
zaf,2011,35,Some primary,Female,26424.27216
zaf,2011,35,Complete primary,Male,14559.05198
zaf,2011,35,Complete primary,Female,14151.90874
zaf,2011,35,Some secondary,Male,120249.7483
zaf,2011,35,Some secondary,Female,126399.2974
zaf,2011,35,Grade 12/Std 10,Male,124502.3183
zaf,2011,35,Grade 12/Std 10,Female,123305.4067
zaf,2011,35,Higher,Male,50450.11802
zaf,2011,35,Higher,Female,56273.04367
zaf,2011,35,Unspecified,Male,1475.66057
zaf,2011,35,Unspecified,Female,1100.61851
zaf,2011,35,Not applicable,Male,8639
zaf,2011,35,Not applicable,Female,3462
zaf,2011,35,Total,Male,366308.7196
zaf,2011,35,Total,Female,366043.753
zaf,2011,36,No schooling,Male,15565.76192
zaf,2011,36,No schooling,Female,16460.40224
zaf,2011,36,Some primary,Male,34493.5262
zaf,2011,36,Some primary,Female,29748.78163
zaf,2011,36,Complete primary,Male,15484.23627
zaf,2011,36,Complete primary,Female,15707.8169
zaf,2011,36,Some secondary,Male,117668.5365
zaf,2011,36,Some secondary,Female,124281.0537
zaf,2011,36,Grade 12/Std 10,Male,118699.9172
zaf,2011,36,Grade 12/Std 10,Female,117684.2273
zaf,2011,36,Higher,Male,49182.39719
zaf,2011,36,Higher,Female,54036.10441
zaf,2011,36,Unspecified,Male,1413.64323
zaf,2011,36,Unspecified,Female,1136.91038
zaf,2011,36,Not applicable,Male,8503
zaf,2011,36,Not applicable,Female,3455
zaf,2011,36,Total,Male,361011.0185
zaf,2011,36,Total,Female,362510.2966
zaf,2011,37,No schooling,Male,14392.30405
zaf,2011,37,No schooling,Female,15850.97721
zaf,2011,37,Some primary,Male,32434.4989
zaf,2011,37,Some primary,Female,29726.38328
zaf,2011,37,Complete primary,Male,14049.12551
zaf,2011,37,Complete primary,Female,15227.44447
zaf,2011,37,Some secondary,Male,105869.0258
zaf,2011,37,Some secondary,Female,116044.8893
zaf,2011,37,Grade 12/Std 10,Male,107792.7117
zaf,2011,37,Grade 12/Std 10,Female,109058.0937
zaf,2011,37,Higher,Male,47729.14145
zaf,2011,37,Higher,Female,53825.71223
zaf,2011,37,Unspecified,Male,1289.15785
zaf,2011,37,Unspecified,Female,1017.45458
zaf,2011,37,Not applicable,Male,7188
zaf,2011,37,Not applicable,Female,3044
zaf,2011,37,Total,Male,330743.9652
zaf,2011,37,Total,Female,343794.9548
zaf,2011,38,No schooling,Male,14822.92455
zaf,2011,38,No schooling,Female,17010.47846
zaf,2011,38,Some primary,Male,34190.74486
zaf,2011,38,Some primary,Female,32772.90805
zaf,2011,38,Complete primary,Male,14436.47602
zaf,2011,38,Complete primary,Female,16270.49264
zaf,2011,38,Some secondary,Male,103883.3515
zaf,2011,38,Some secondary,Female,115270.8969
zaf,2011,38,Grade 12/Std 10,Male,101389.3786
zaf,2011,38,Grade 12/Std 10,Female,103966.8864
zaf,2011,38,Higher,Male,47048.74011
zaf,2011,38,Higher,Female,52735.49092
zaf,2011,38,Unspecified,Male,1251.83185
zaf,2011,38,Unspecified,Female,1060.62596
zaf,2011,38,Not applicable,Male,6888
zaf,2011,38,Not applicable,Female,2920
zaf,2011,38,Total,Male,323911.4475
zaf,2011,38,Total,Female,342007.7793
zaf,2011,39,No schooling,Male,16433.74384
zaf,2011,39,No schooling,Female,19133.01506
zaf,2011,39,Some primary,Male,37187.30757
zaf,2011,39,Some primary,Female,35904.86009
zaf,2011,39,Complete primary,Male,15437.49004
zaf,2011,39,Complete primary,Female,17276.76072
zaf,2011,39,Some secondary,Male,103873.422
zaf,2011,39,Some secondary,Female,114345.5588
zaf,2011,39,Grade 12/Std 10,Male,99118.64035
zaf,2011,39,Grade 12/Std 10,Female,100599.7216
zaf,2011,39,Higher,Male,47094.34179
zaf,2011,39,Higher,Female,52866.76003
zaf,2011,39,Unspecified,Male,1318.41009
zaf,2011,39,Unspecified,Female,1117.88862
zaf,2011,39,Not applicable,Male,6908
zaf,2011,39,Not applicable,Female,2819
zaf,2011,39,Total,Male,327371.3557
zaf,2011,39,Total,Female,344063.5649
zaf,2011,40,No schooling,Male,14991.98463
zaf,2011,40,No schooling,Female,17722.37812
zaf,2011,40,Some primary,Male,32799.88103
zaf,2011,40,Some primary,Female,32542.51145
zaf,2011,40,Complete primary,Male,13272.44802
zaf,2011,40,Complete primary,Female,15491.68624
zaf,2011,40,Some secondary,Male,89779.17455
zaf,2011,40,Some secondary,Female,98721.16988
zaf,2011,40,Grade 12/Std 10,Male,86660.41534
zaf,2011,40,Grade 12/Std 10,Female,87542.5834
zaf,2011,40,Higher,Male,46523.95291
zaf,2011,40,Higher,Female,49920.97463
zaf,2011,40,Unspecified,Male,1296.76951
zaf,2011,40,Unspecified,Female,1020.64583
zaf,2011,40,Not applicable,Male,6677
zaf,2011,40,Not applicable,Female,3241
zaf,2011,40,Total,Male,292001.626
zaf,2011,40,Total,Female,306202.9496
zaf,2011,41,No schooling,Male,18143.11803
zaf,2011,41,No schooling,Female,22480.95314
zaf,2011,41,Some primary,Male,40309.82526
zaf,2011,41,Some primary,Female,41512.65671
zaf,2011,41,Complete primary,Male,15751.97265
zaf,2011,41,Complete primary,Female,19059.33976
zaf,2011,41,Some secondary,Male,97982.14267
zaf,2011,41,Some secondary,Female,110556.1812
zaf,2011,41,Grade 12/Std 10,Male,84954.48613
zaf,2011,41,Grade 12/Std 10,Female,86381.35342
zaf,2011,41,Higher,Male,44560.41283
zaf,2011,41,Higher,Female,48762.64042
zaf,2011,41,Unspecified,Male,1228.46326
zaf,2011,41,Unspecified,Female,1100.30689
zaf,2011,41,Not applicable,Male,7229
zaf,2011,41,Not applicable,Female,2860
zaf,2011,41,Total,Male,310159.4208
zaf,2011,41,Total,Female,332713.4316
zaf,2011,42,No schooling,Male,17660.84767
zaf,2011,42,No schooling,Female,22859.94391
zaf,2011,42,Some primary,Male,38487.90015
zaf,2011,42,Some primary,Female,42896.69094
zaf,2011,42,Complete primary,Male,15043.95333
zaf,2011,42,Complete primary,Female,19509.9903
zaf,2011,42,Some secondary,Male,90249.56346
zaf,2011,42,Some secondary,Female,106812.5195
zaf,2011,42,Grade 12/Std 10,Male,75718.60457
zaf,2011,42,Grade 12/Std 10,Female,79120.23548
zaf,2011,42,Higher,Male,43037.74261
zaf,2011,42,Higher,Female,46797.2207
zaf,2011,42,Unspecified,Male,1198.74844
zaf,2011,42,Unspecified,Female,997.31932
zaf,2011,42,Not applicable,Male,6756
zaf,2011,42,Not applicable,Female,2836
zaf,2011,42,Total,Male,288153.3602
zaf,2011,42,Total,Female,321829.9201
zaf,2011,43,No schooling,Male,17605.44104
zaf,2011,43,No schooling,Female,24159.83932
zaf,2011,43,Some primary,Male,39886.00115
zaf,2011,43,Some primary,Female,44748.22556
zaf,2011,43,Complete primary,Male,15325.25002
zaf,2011,43,Complete primary,Female,19827.02805
zaf,2011,43,Some secondary,Male,87860.71432
zaf,2011,43,Some secondary,Female,105618.6854
zaf,2011,43,Grade 12/Std 10,Male,69871.01329
zaf,2011,43,Grade 12/Std 10,Female,72818.32197
zaf,2011,43,Higher,Male,40888.12325
zaf,2011,43,Higher,Female,44748.42005
zaf,2011,43,Unspecified,Male,1067.51585
zaf,2011,43,Unspecified,Female,1000.3598
zaf,2011,43,Not applicable,Male,6159
zaf,2011,43,Not applicable,Female,2619
zaf,2011,43,Total,Male,278663.0589
zaf,2011,43,Total,Female,315539.8801
zaf,2011,44,No schooling,Male,14564.96318
zaf,2011,44,No schooling,Female,20939.02575
zaf,2011,44,Some primary,Male,33632.68213
zaf,2011,44,Some primary,Female,38760.71394
zaf,2011,44,Complete primary,Male,12876.19228
zaf,2011,44,Complete primary,Female,16835.71081
zaf,2011,44,Some secondary,Male,72453.86343
zaf,2011,44,Some secondary,Female,88633.43021
zaf,2011,44,Grade 12/Std 10,Male,56814.73825
zaf,2011,44,Grade 12/Std 10,Female,61707.37392
zaf,2011,44,Higher,Male,36103.54897
zaf,2011,44,Higher,Female,39642.73923
zaf,2011,44,Unspecified,Male,937.11235
zaf,2011,44,Unspecified,Female,824.43185
zaf,2011,44,Not applicable,Male,5967
zaf,2011,44,Not applicable,Female,2661
zaf,2011,44,Total,Male,233350.1006
zaf,2011,44,Total,Female,270004.4257
zaf,2011,45,No schooling,Male,17093.89629
zaf,2011,45,No schooling,Female,25305.48361
zaf,2011,45,Some primary,Male,37981.09225
zaf,2011,45,Some primary,Female,45527.7675
zaf,2011,45,Complete primary,Male,14254.58057
zaf,2011,45,Complete primary,Female,18906.83188
zaf,2011,45,Some secondary,Male,74681.20225
zaf,2011,45,Some secondary,Female,93352.40075
zaf,2011,45,Grade 12/Std 10,Male,54183.90848
zaf,2011,45,Grade 12/Std 10,Female,59576.91858
zaf,2011,45,Higher,Male,35435.37894
zaf,2011,45,Higher,Female,38293.56529
zaf,2011,45,Unspecified,Male,928.069
zaf,2011,45,Unspecified,Female,953.46637
zaf,2011,45,Not applicable,Male,5626
zaf,2011,45,Not applicable,Female,2653
zaf,2011,45,Total,Male,240184.1278
zaf,2011,45,Total,Female,284569.434
zaf,2011,46,No schooling,Male,18537.49142
zaf,2011,46,No schooling,Female,27919.29582
zaf,2011,46,Some primary,Male,40487.43419
zaf,2011,46,Some primary,Female,49531.97365
zaf,2011,46,Complete primary,Male,15248.94734
zaf,2011,46,Complete primary,Female,20479.8681
zaf,2011,46,Some secondary,Male,75135.44447
zaf,2011,46,Some secondary,Female,94251.88794
zaf,2011,46,Grade 12/Std 10,Male,50668.11199
zaf,2011,46,Grade 12/Std 10,Female,56498.30381
zaf,2011,46,Higher,Male,34073.76706
zaf,2011,46,Higher,Female,36454.0733
zaf,2011,46,Unspecified,Male,909.73029
zaf,2011,46,Unspecified,Female,863.38562
zaf,2011,46,Not applicable,Male,5753
zaf,2011,46,Not applicable,Female,2612
zaf,2011,46,Total,Male,240813.9268
zaf,2011,46,Total,Female,288610.7882
zaf,2011,47,No schooling,Male,19428.12547
zaf,2011,47,No schooling,Female,29740.36278
zaf,2011,47,Some primary,Male,42926.02836
zaf,2011,47,Some primary,Female,52823.98768
zaf,2011,47,Complete primary,Male,15841.13674
zaf,2011,47,Complete primary,Female,20738.59276
zaf,2011,47,Some secondary,Male,76306.44777
zaf,2011,47,Some secondary,Female,93415.52475
zaf,2011,47,Grade 12/Std 10,Male,48169.21504
zaf,2011,47,Grade 12/Std 10,Female,53514.09443
zaf,2011,47,Higher,Male,33797.13614
zaf,2011,47,Higher,Female,34887.27457
zaf,2011,47,Unspecified,Male,952.97515
zaf,2011,47,Unspecified,Female,856.86787
zaf,2011,47,Not applicable,Male,6008
zaf,2011,47,Not applicable,Female,2603
zaf,2011,47,Total,Male,243429.0647
zaf,2011,47,Total,Female,288579.7048
zaf,2011,48,No schooling,Male,21310.33003
zaf,2011,48,No schooling,Female,32693.8039
zaf,2011,48,Some primary,Male,45331.68436
zaf,2011,48,Some primary,Female,56173.50384
zaf,2011,48,Complete primary,Male,16142.64391
zaf,2011,48,Complete primary,Female,21441.39657
zaf,2011,48,Some secondary,Male,75080.68239
zaf,2011,48,Some secondary,Female,91693.48024
zaf,2011,48,Grade 12/Std 10,Male,44907.86707
zaf,2011,48,Grade 12/Std 10,Female,50394.66552
zaf,2011,48,Higher,Male,31934.93016
zaf,2011,48,Higher,Female,32857.83955
zaf,2011,48,Unspecified,Male,899.94559
zaf,2011,48,Unspecified,Female,851.38295
zaf,2011,48,Not applicable,Male,6154
zaf,2011,48,Not applicable,Female,2431
zaf,2011,48,Total,Male,241762.0835
zaf,2011,48,Total,Female,288537.0726
zaf,2011,49,No schooling,Male,21201.56728
zaf,2011,49,No schooling,Female,32522.18867
zaf,2011,49,Some primary,Male,43792.61632
zaf,2011,49,Some primary,Female,55047.77034
zaf,2011,49,Complete primary,Male,15056.90942
zaf,2011,49,Complete primary,Female,19661.22514
zaf,2011,49,Some secondary,Male,70352.5167
zaf,2011,49,Some secondary,Female,84724.6524
zaf,2011,49,Grade 12/Std 10,Male,42386.42751
zaf,2011,49,Grade 12/Std 10,Female,47191.89376
zaf,2011,49,Higher,Male,30387.84954
zaf,2011,49,Higher,Female,31688.52107
zaf,2011,49,Unspecified,Male,872.91421
zaf,2011,49,Unspecified,Female,794.9695
zaf,2011,49,Not applicable,Male,5500
zaf,2011,49,Not applicable,Female,2615
zaf,2011,49,Total,Male,229550.801
zaf,2011,49,Total,Female,274246.2209
zaf,2011,50,No schooling,Male,19791.33728
zaf,2011,50,No schooling,Female,30043.58892
zaf,2011,50,Some primary,Male,38939.15595
zaf,2011,50,Some primary,Female,48436.95974
zaf,2011,50,Complete primary,Male,13024.01655
zaf,2011,50,Complete primary,Female,16664.0235
zaf,2011,50,Some secondary,Male,61745.07241
zaf,2011,50,Some secondary,Female,74698.62317
zaf,2011,50,Grade 12/Std 10,Male,38752.00842
zaf,2011,50,Grade 12/Std 10,Female,41832.67171
zaf,2011,50,Higher,Male,29223.42295
zaf,2011,50,Higher,Female,30015.99692
zaf,2011,50,Unspecified,Male,862.62338
zaf,2011,50,Unspecified,Female,814.17898
zaf,2011,50,Not applicable,Male,4505
zaf,2011,50,Not applicable,Female,2131
zaf,2011,50,Total,Male,206842.6369
zaf,2011,50,Total,Female,244637.0429
zaf,2011,51,No schooling,Male,23427.12478
zaf,2011,51,No schooling,Female,37249.13735
zaf,2011,51,Some primary,Male,44459.86712
zaf,2011,51,Some primary,Female,56600.27746
zaf,2011,51,Complete primary,Male,14367.97684
zaf,2011,51,Complete primary,Female,18687.95505
zaf,2011,51,Some secondary,Male,65730.84503
zaf,2011,51,Some secondary,Female,79754.23403
zaf,2011,51,Grade 12/Std 10,Male,37461.94742
zaf,2011,51,Grade 12/Std 10,Female,40738.92885
zaf,2011,51,Higher,Male,28267.67759
zaf,2011,51,Higher,Female,29174.24905
zaf,2011,51,Unspecified,Male,871.75754
zaf,2011,51,Unspecified,Female,771.62838
zaf,2011,51,Not applicable,Male,5222
zaf,2011,51,Not applicable,Female,2498
zaf,2011,51,Total,Male,219809.1963
zaf,2011,51,Total,Female,265474.4102
zaf,2011,52,No schooling,Male,21332.61327
zaf,2011,52,No schooling,Female,33943.0438
zaf,2011,52,Some primary,Male,40310.41093
zaf,2011,52,Some primary,Female,52942.96188
zaf,2011,52,Complete primary,Male,12529.02487
zaf,2011,52,Complete primary,Female,16826.21765
zaf,2011,52,Some secondary,Male,58777.03884
zaf,2011,52,Some secondary,Female,71785.80272
zaf,2011,52,Grade 12/Std 10,Male,33147.82445
zaf,2011,52,Grade 12/Std 10,Female,35694.32799
zaf,2011,52,Higher,Male,26798.79553
zaf,2011,52,Higher,Female,27097.63893
zaf,2011,52,Unspecified,Male,803.3828
zaf,2011,52,Unspecified,Female,769.76255
zaf,2011,52,Not applicable,Male,4567
zaf,2011,52,Not applicable,Female,2234
zaf,2011,52,Total,Male,198266.0907
zaf,2011,52,Total,Female,241293.7555
zaf,2011,53,No schooling,Male,23763.99614
zaf,2011,53,No schooling,Female,36626.93441
zaf,2011,53,Some primary,Male,44150.25435
zaf,2011,53,Some primary,Female,55472.88937
zaf,2011,53,Complete primary,Male,13331.76619
zaf,2011,53,Complete primary,Female,16896.49215
zaf,2011,53,Some secondary,Male,60295.3319
zaf,2011,53,Some secondary,Female,70838.7459
zaf,2011,53,Grade 12/Std 10,Male,31301.43517
zaf,2011,53,Grade 12/Std 10,Female,32585.99706
zaf,2011,53,Higher,Male,25666.1881
zaf,2011,53,Higher,Female,25882.05962
zaf,2011,53,Unspecified,Male,798.15312
zaf,2011,53,Unspecified,Female,787.57249
zaf,2011,53,Not applicable,Male,4327
zaf,2011,53,Not applicable,Female,2187
zaf,2011,53,Total,Male,203634.125
zaf,2011,53,Total,Female,241277.691
zaf,2011,54,No schooling,Male,21790.29536
zaf,2011,54,No schooling,Female,32554.15986
zaf,2011,54,Some primary,Male,39692.2152
zaf,2011,54,Some primary,Female,48800.87008
zaf,2011,54,Complete primary,Male,11560.78523
zaf,2011,54,Complete primary,Female,14812.67297
zaf,2011,54,Some secondary,Male,54128.47898
zaf,2011,54,Some secondary,Female,62949.62279
zaf,2011,54,Grade 12/Std 10,Male,27708.91814
zaf,2011,54,Grade 12/Std 10,Female,28999.54863
zaf,2011,54,Higher,Male,23251.08144
zaf,2011,54,Higher,Female,23255.4591
zaf,2011,54,Unspecified,Male,736.89264
zaf,2011,54,Unspecified,Female,669.14207
zaf,2011,54,Not applicable,Male,3928
zaf,2011,54,Not applicable,Female,2216
zaf,2011,54,Total,Male,182796.667
zaf,2011,54,Total,Female,214257.4755
zaf,2011,55,No schooling,Male,22446.78276
zaf,2011,55,No schooling,Female,34981.54446
zaf,2011,55,Some primary,Male,38246.3692
zaf,2011,55,Some primary,Female,48199.8297
zaf,2011,55,Complete primary,Male,10554.21384
zaf,2011,55,Complete primary,Female,13904.33352
zaf,2011,55,Some secondary,Male,50463.57904
zaf,2011,55,Some secondary,Female,60618.89672
zaf,2011,55,Grade 12/Std 10,Male,25660.43237
zaf,2011,55,Grade 12/Std 10,Female,27775.13
zaf,2011,55,Higher,Male,22063.89052
zaf,2011,55,Higher,Female,22018.51982
zaf,2011,55,Unspecified,Male,699.83591
zaf,2011,55,Unspecified,Female,700.04215
zaf,2011,55,Not applicable,Male,3559
zaf,2011,55,Not applicable,Female,1937
zaf,2011,55,Total,Male,173694.1036
zaf,2011,55,Total,Female,210135.2964
zaf,2011,56,No schooling,Male,22470.15838
zaf,2011,56,No schooling,Female,34819.12139
zaf,2011,56,Some primary,Male,36717.50398
zaf,2011,56,Some primary,Female,48132.48687
zaf,2011,56,Complete primary,Male,9650.66986
zaf,2011,56,Complete primary,Female,13361.45554
zaf,2011,56,Some secondary,Male,47191.45303
zaf,2011,56,Some secondary,Female,56422.89615
zaf,2011,56,Grade 12/Std 10,Male,24017.15651
zaf,2011,56,Grade 12/Std 10,Female,25654.00327
zaf,2011,56,Higher,Male,21384.24542
zaf,2011,56,Higher,Female,20130.64099
zaf,2011,56,Unspecified,Male,774.67269
zaf,2011,56,Unspecified,Female,692.14555
zaf,2011,56,Not applicable,Male,3952
zaf,2011,56,Not applicable,Female,1915
zaf,2011,56,Total,Male,166157.8599
zaf,2011,56,Total,Female,201127.7498
zaf,2011,57,No schooling,Male,22353.02804
zaf,2011,57,No schooling,Female,34176.53597
zaf,2011,57,Some primary,Male,36295.86241
zaf,2011,57,Some primary,Female,46670.38612
zaf,2011,57,Complete primary,Male,9452.74349
zaf,2011,57,Complete primary,Female,12546.99719
zaf,2011,57,Some secondary,Male,45037.14418
zaf,2011,57,Some secondary,Female,54381.82048
zaf,2011,57,Grade 12/Std 10,Male,21834.2425
zaf,2011,57,Grade 12/Std 10,Female,23609.37849
zaf,2011,57,Higher,Male,19449.81198
zaf,2011,57,Higher,Female,18606.99721
zaf,2011,57,Unspecified,Male,662.5196
zaf,2011,57,Unspecified,Female,621.21622
zaf,2011,57,Not applicable,Male,3180
zaf,2011,57,Not applicable,Female,2090
zaf,2011,57,Total,Male,158265.3522
zaf,2011,57,Total,Female,192703.3317
zaf,2011,58,No schooling,Male,23567.7471
zaf,2011,58,No schooling,Female,35022.46757
zaf,2011,58,Some primary,Male,37378.61695
zaf,2011,58,Some primary,Female,48752.50079
zaf,2011,58,Complete primary,Male,9301.06645
zaf,2011,58,Complete primary,Female,12758.06459
zaf,2011,58,Some secondary,Male,43592.37208
zaf,2011,58,Some secondary,Female,52713.62326
zaf,2011,58,Grade 12/Std 10,Male,20362.24529
zaf,2011,58,Grade 12/Std 10,Female,22766.4744
zaf,2011,58,Higher,Male,18213.73853
zaf,2011,58,Higher,Female,17072.92069
zaf,2011,58,Unspecified,Male,630.43952
zaf,2011,58,Unspecified,Female,632.66802
zaf,2011,58,Not applicable,Male,2584
zaf,2011,58,Not applicable,Female,1642
zaf,2011,58,Total,Male,155630.2259
zaf,2011,58,Total,Female,191360.7193
zaf,2011,59,No schooling,Male,26235.2039
zaf,2011,59,No schooling,Female,37028.65227
zaf,2011,59,Some primary,Male,39652.14596
zaf,2011,59,Some primary,Female,49502.55193
zaf,2011,59,Complete primary,Male,9356.47063
zaf,2011,59,Complete primary,Female,12729.21373
zaf,2011,59,Some secondary,Male,42465.05389
zaf,2011,59,Some secondary,Female,50879.96608
zaf,2011,59,Grade 12/Std 10,Male,19558.16561
zaf,2011,59,Grade 12/Std 10,Female,21592.54318
zaf,2011,59,Higher,Male,17520.70552
zaf,2011,59,Higher,Female,16006.75783
zaf,2011,59,Unspecified,Male,667.67075
zaf,2011,59,Unspecified,Female,636.60357
zaf,2011,59,Not applicable,Male,2747
zaf,2011,59,Not applicable,Female,1755
zaf,2011,59,Total,Male,158202.4163
zaf,2011,59,Total,Female,190131.2886
zaf,2011,60,No schooling,Male,23458.62587
zaf,2011,60,No schooling,Female,33355.83168
zaf,2011,60,Some primary,Male,30029.51989
zaf,2011,60,Some primary,Female,39601.73789
zaf,2011,60,Complete primary,Male,7021.4215
zaf,2011,60,Complete primary,Female,9753.83727
zaf,2011,60,Some secondary,Male,34529.59522
zaf,2011,60,Some secondary,Female,41716.59383
zaf,2011,60,Grade 12/Std 10,Male,17404.92843
zaf,2011,60,Grade 12/Std 10,Female,20085.74555
zaf,2011,60,Higher,Male,15831.27677
zaf,2011,60,Higher,Female,13883.08821
zaf,2011,60,Unspecified,Male,623.2029
zaf,2011,60,Unspecified,Female,581.01683
zaf,2011,60,Not applicable,Male,1998
zaf,2011,60,Not applicable,Female,1503
zaf,2011,60,Total,Male,130896.5706
zaf,2011,60,Total,Female,160480.8513
zaf,2011,61,No schooling,Male,26860.29952
zaf,2011,61,No schooling,Female,41510.41988
zaf,2011,61,Some primary,Male,33621.16774
zaf,2011,61,Some primary,Female,44257.94
zaf,2011,61,Complete primary,Male,7350.6395
zaf,2011,61,Complete primary,Female,10985.49132
zaf,2011,61,Some secondary,Male,35267.35643
zaf,2011,61,Some secondary,Female,44028.87275
zaf,2011,61,Grade 12/Std 10,Male,16572.8468
zaf,2011,61,Grade 12/Std 10,Female,19044.26755
zaf,2011,61,Higher,Male,14844.48402
zaf,2011,61,Higher,Female,12839.02868
zaf,2011,61,Unspecified,Male,596.22946
zaf,2011,61,Unspecified,Female,542.33655
zaf,2011,61,Not applicable,Male,1975
zaf,2011,61,Not applicable,Female,1652
zaf,2011,61,Total,Male,137088.0235
zaf,2011,61,Total,Female,174860.3567
zaf,2011,62,No schooling,Male,22795.33334
zaf,2011,62,No schooling,Female,33658.4845
zaf,2011,62,Some primary,Male,28685.91166
zaf,2011,62,Some primary,Female,38274.25842
zaf,2011,62,Complete primary,Male,6404.77525
zaf,2011,62,Complete primary,Female,9384.81323
zaf,2011,62,Some secondary,Male,31559.55832
zaf,2011,62,Some secondary,Female,39610.43279
zaf,2011,62,Grade 12/Std 10,Male,15359.38061
zaf,2011,62,Grade 12/Std 10,Female,17958.1607
zaf,2011,62,Higher,Male,13821.19649
zaf,2011,62,Higher,Female,12018.7549
zaf,2011,62,Unspecified,Male,631.0994
zaf,2011,62,Unspecified,Female,568.05785
zaf,2011,62,Not applicable,Male,1864
zaf,2011,62,Not applicable,Female,2022
zaf,2011,62,Total,Male,121121.2551
zaf,2011,62,Total,Female,153494.9624
zaf,2011,63,No schooling,Male,21816.29298
zaf,2011,63,No schooling,Female,32487.15773
zaf,2011,63,Some primary,Male,28130.35706
zaf,2011,63,Some primary,Female,37441.30304
zaf,2011,63,Complete primary,Male,5970.87561
zaf,2011,63,Complete primary,Female,9222.2415
zaf,2011,63,Some secondary,Male,30396.46422
zaf,2011,63,Some secondary,Female,38416.03274
zaf,2011,63,Grade 12/Std 10,Male,15196.60128
zaf,2011,63,Grade 12/Std 10,Female,17479.69257
zaf,2011,63,Higher,Male,13589.48928
zaf,2011,63,Higher,Female,11455.26186
zaf,2011,63,Unspecified,Male,660.11187
zaf,2011,63,Unspecified,Female,534.92995
zaf,2011,63,Not applicable,Male,1690
zaf,2011,63,Not applicable,Female,1616
zaf,2011,63,Total,Male,117450.1923
zaf,2011,63,Total,Female,148652.6194
zaf,2011,64,No schooling,Male,19428.60374
zaf,2011,64,No schooling,Female,30338.02802
zaf,2011,64,Some primary,Male,24426.81474
zaf,2011,64,Some primary,Female,33514.71288
zaf,2011,64,Complete primary,Male,5348.69648
zaf,2011,64,Complete primary,Female,8047.01904
zaf,2011,64,Some secondary,Male,26995.27272
zaf,2011,64,Some secondary,Female,34429.23479
zaf,2011,64,Grade 12/Std 10,Male,14057.93094
zaf,2011,64,Grade 12/Std 10,Female,16625.37644
zaf,2011,64,Higher,Male,13123.0362
zaf,2011,64,Higher,Female,10536.89696
zaf,2011,64,Unspecified,Male,599.56943
zaf,2011,64,Unspecified,Female,571.94943
zaf,2011,64,Not applicable,Male,1828
zaf,2011,64,Not applicable,Female,1852
zaf,2011,64,Total,Male,105807.9243
zaf,2011,64,Total,Female,135915.2176
zaf,2011,65,No schooling,Male,17704.06763
zaf,2011,65,No schooling,Female,28599.0931
zaf,2011,65,Some primary,Male,20910.51865
zaf,2011,65,Some primary,Female,29493.86992
zaf,2011,65,Complete primary,Male,4656.63472
zaf,2011,65,Complete primary,Female,7310.11447
zaf,2011,65,Some secondary,Male,24105.56468
zaf,2011,65,Some secondary,Female,31766.7791
zaf,2011,65,Grade 12/Std 10,Male,13019.11552
zaf,2011,65,Grade 12/Std 10,Female,15308.20494
zaf,2011,65,Higher,Male,11707.3996
zaf,2011,65,Higher,Female,9575.06929
zaf,2011,65,Unspecified,Male,564.44716
zaf,2011,65,Unspecified,Female,475.19832
zaf,2011,65,Not applicable,Male,1464
zaf,2011,65,Not applicable,Female,1573
zaf,2011,65,Total,Male,94131.74796
zaf,2011,65,Total,Female,124101.3291
zaf,2011,66,No schooling,Male,15666.54954
zaf,2011,66,No schooling,Female,27713.00846
zaf,2011,66,Some primary,Male,17707.26796
