side,time,age,sg_population,stack
usa,1958,43,466998,1
usa,1958,44,462426,1
usa,1958,45,456004,1
usa,1958,46,446712,1
usa,1958,47,435550,1
usa,1958,48,424540,1
usa,1958,49,413292,1
usa,1958,50,402498,1
usa,1958,51,392712,1
usa,1958,52,383582,1
usa,1958,53,374214,1
usa,1958,54,364812,1
usa,1958,55,355514,1
usa,1958,56,346312,1
usa,1958,57,337244,1
usa,1958,58,328120,1
usa,1958,59,318694,1
usa,1958,60,310252,1
usa,1958,61,303322,1
usa,1958,62,297156,1
usa,1958,63,290626,1
usa,1958,64,284132,1
usa,1958,65,275776,1
usa,1958,66,264552,1
usa,1958,67,251374,1
usa,1958,68,238254,1
usa,1958,69,224900,1
usa,1958,70,211348,1
usa,1958,71,197862,1
usa,1958,72,184420,1
usa,1958,73,170846,1
usa,1958,74,157296,1
usa,1958,75,143864,1
usa,1958,76,130622,1
usa,1958,77,117694,1
usa,1958,78,105102,1
usa,1958,79,92814,1
usa,1958,80,70028,1
usa,1958,81,62894,1
usa,1958,82,56220,1
usa,1958,83,50296,1
usa,1958,84,44942,1
usa,1958,85,39704,1
usa,1958,86,34700,1
usa,1958,87,29956,1
usa,1958,88,25448,1
usa,1958,89,21230,1
usa,1958,90,17336,1
usa,1958,91,13716,1
usa,1958,92,10672,1
usa,1958,93,8344,1
usa,1958,94,6574,1
usa,1958,95,5042,1
usa,1958,96,3776,1
usa,1958,97,2752,1
usa,1958,98,1916,1
usa,1958,99,1256,1
usa,1958,100,766,1
usa,1958,101,434,1
usa,1958,102,234,1
usa,1958,103,116,1
usa,1958,104,0,1
usa,1958,105,0,1
usa,1958,106,0,1
usa,1958,107,0,1
usa,1958,108,0,1
usa,1958,109,0,1
usa,1958,110,0,1
usa,1958,111,0,1
usa,1958,112,0,1
usa,1958,113,0,1
usa,1958,114,0,1
usa,1958,115,0,1
usa,1958,116,0,1
usa,1958,117,0,1
usa,1958,118,0,1
usa,1958,119,0,1
usa,1958,120,0,1
usa,1958,121,0,1
usa,1958,122,0,1
usa,1958,123,0,1
usa,1958,124,0,1
usa,1958,125,0,1
usa,1958,126,0,1
usa,1958,127,0,1
usa,1958,128,0,1
usa,1958,129,0,1
usa,1958,130,0,1
usa,1959,0,861078,1
usa,1959,1,843936,1
usa,1959,2,828050,1
usa,1959,3,813114,1
usa,1959,4,793128,1
usa,1959,5,783598,1
usa,1959,6,772814,1
usa,1959,7,760600,1
usa,1959,8,746780,1
usa,1959,9,732162,1
usa,1959,10,717564,1
usa,1959,11,697860,1
usa,1959,12,670894,1
usa,1959,13,639460,1
usa,1959,14,608836,1
usa,1959,15,578368,1
usa,1959,16,550272,1
usa,1959,17,526314,1
usa,1959,18,505872,1
usa,1959,19,486292,1
usa,1959,20,467784,1
usa,1959,21,454166,1
usa,1959,22,446970,1
usa,1959,23,444732,1
usa,1959,24,443848,1
usa,1959,25,444318,1
usa,1959,26,448146,1
usa,1959,27,455736,1
usa,1959,28,465818,1
usa,1959,29,476454,1
usa,1959,30,487710,1
usa,1959,31,497658,1
usa,1959,32,505034,1
usa,1959,33,510234,1
usa,1959,34,515418,1
usa,1959,35,520754,1
usa,1959,36,521802,1
usa,1959,37,516758,1
usa,1959,38,507656,1
usa,1959,39,498146,1
usa,1959,40,487264,1
usa,1959,41,478208,1
usa,1959,42,472864,1
usa,1959,43,469654,1
usa,1959,44,465208,1
usa,1959,45,460320,1
usa,1959,46,454030,1
usa,1959,47,445562,1
usa,1959,48,435600,1
usa,1959,49,425706,1
usa,1959,50,415697.8,1
usa,1959,51,405336,1
usa,1959,52,394692,1
usa,1959,53,383900,1
usa,1959,54,372972,1
usa,1959,55,361870,1
usa,1959,56,351398,1
usa,1959,57,341948,1
usa,1959,58,333204,1
usa,1959,59,324240,1
usa,1959,60,314986,1
usa,1959,61,306458,1
usa,1959,62,298984,1
usa,1959,63,291990,1
usa,1959,64,284740,1
usa,1959,65,277596,1
usa,1959,66,268560,1
usa,1959,67,256630,1
usa,1959,68,242772,1
usa,1959,69,228990,1
usa,1959,70,214938,1
usa,1959,71,201072,1
usa,1959,72,187842,1
usa,1959,73,175022,1
usa,1959,74,162064,1
usa,1959,75,149238,1
usa,1959,76,136276,1
usa,1959,77,123046,1
usa,1959,78,109856,1
usa,1959,79,97112,1
usa,1959,80,71628,1
usa,1959,81,64330,1
usa,1959,82,57504,1
usa,1959,83,51446,1
usa,1959,84,45970,1
usa,1959,85,40612,1
usa,1959,86,35494,1
usa,1959,87,30640,1
usa,1959,88,26030,1
usa,1959,89,21714,1
usa,1959,90,17732,1
usa,1959,91,14030,1
usa,1959,92,10916,1
usa,1959,93,8534,1
usa,1959,94,6726,1
usa,1959,95,5158,1
usa,1959,96,3862,1
usa,1959,97,2814,1
usa,1959,98,1958,1
usa,1959,99,1284,1
usa,1959,100,786,1
usa,1959,101,446,1
usa,1959,102,236,1
usa,1959,103,118,1
usa,1959,104,0,1
usa,1959,105,0,1
usa,1959,106,0,1
usa,1959,107,0,1
usa,1959,108,0,1
usa,1959,109,0,1
usa,1959,110,0,1
usa,1959,111,0,1
usa,1959,112,0,1
usa,1959,113,0,1
usa,1959,114,0,1
usa,1959,115,0,1
usa,1959,116,0,1
usa,1959,117,0,1
usa,1959,118,0,1
usa,1959,119,0,1
usa,1959,120,0,1
usa,1959,121,0,1
usa,1959,122,0,1
usa,1959,123,0,1
usa,1959,124,0,1
usa,1959,125,0,1
usa,1959,126,0,1
usa,1959,127,0,1
usa,1959,128,0,1
usa,1959,129,0,1
usa,1959,130,0,1
usa,1960,0,863896,1
usa,1960,1,847938,1
usa,1960,2,833518,1
usa,1960,3,820276,1
usa,1960,4,807848,1
usa,1960,5,795878,1
usa,1960,6,784000,1
usa,1960,7,771858,1
usa,1960,8,759086,1
usa,1960,9,745326,1
usa,1960,10,731454,1
usa,1960,11,718344,1
usa,1960,12,699454,1
usa,1960,13,671950,1
usa,1960,14,639180,1
usa,1960,15,607622,1
usa,1960,16,576336,1
usa,1960,17,547856,1
usa,1960,18,524218,1
usa,1960,19,504560,1
usa,1960,20,485674,1
usa,1960,21,467834,1
usa,1960,22,454932,1
usa,1960,23,448474,1
usa,1960,24,446942,1
usa,1960,25,446770,1
usa,1960,26,448012,1
usa,1960,27,452170,1
usa,1960,28,459412,1
usa,1960,29,468710,1
usa,1960,30,478586,1
usa,1960,31,489002,1
usa,1960,32,498298,1
usa,1960,33,505384,1
usa,1960,34,510524,1
usa,1960,35,515574,1
usa,1960,36,520772,1
usa,1960,37,521652,1
usa,1960,38,516370,1
usa,1960,39,507002,1
usa,1960,40,497284,1
usa,1960,41,486260,1
usa,1960,42,477048,1
usa,1960,43,471506,1
usa,1960,44,468108,1
usa,1960,45,463464,1
usa,1960,46,458262,1
usa,1960,47,452104,1
usa,1960,48,444458,1
usa,1960,49,435692,1
usa,1960,50,426912,1
usa,1960,51,418146,1
usa,1960,52,408212,1
usa,1960,53,396710,1
usa,1960,54,384254,1
usa,1960,55,371770,1
usa,1960,56,358966,1
usa,1960,57,347318,1
usa,1960,58,337620,1
usa,1960,59,329198,1
usa,1960,60,320396,1
usa,1960,61,311312,1
usa,1960,62,302698,1
usa,1960,63,294682,1
usa,1960,64,286856,1
usa,1960,65,278888,1
usa,1960,66,271092,1
usa,1960,67,261376,1
usa,1960,68,248740,1
usa,1960,69,234200,1
usa,1960,70,219756,1
usa,1960,71,205004,1
usa,1960,72,190822,1
usa,1960,73,177848,1
usa,1960,74,165648,1
usa,1960,75,153306,1
usa,1960,76,141200,1
usa,1960,77,128708,1
usa,1960,78,115488,1
usa,1960,79,102036,1
usa,1960,80,72808,1
usa,1960,81,65390,1
usa,1960,82,58452,1
usa,1960,83,52294,1
usa,1960,84,46726,1
usa,1960,85,41280,1
usa,1960,86,36078,1
usa,1960,87,31146,1
usa,1960,88,26460,1
usa,1960,89,22072,1
usa,1960,90,18024,1
usa,1960,91,14260,1
usa,1960,92,11096,1
usa,1960,93,8674,1
usa,1960,94,6836,1
usa,1960,95,5242,1
usa,1960,96,3926,1
usa,1960,97,2860,1
usa,1960,98,1992,1
usa,1960,99,1306,1
usa,1960,100,800,1
usa,1960,101,458,1
usa,1960,102,244,1
usa,1960,103,120,1
usa,1960,104,0,1
usa,1960,105,0,1
usa,1960,106,0,1
usa,1960,107,0,1
usa,1960,108,0,1
usa,1960,109,0,1
usa,1960,110,0,1
usa,1960,111,0,1
usa,1960,112,0,1
usa,1960,113,0,1
usa,1960,114,0,1
usa,1960,115,0,1
usa,1960,116,0,1
usa,1960,117,0,1
usa,1960,118,0,1
usa,1960,119,0,1
usa,1960,120,0,1
usa,1960,121,0,1
usa,1960,122,0,1
usa,1960,123,0,1
usa,1960,124,0,1
usa,1960,125,0,1
usa,1960,126,0,1
usa,1960,127,0,1
usa,1960,128,0,1
usa,1960,129,0,1
usa,1960,130,0,1
usa,1961,0,855224,1
usa,1961,1,860102,1
usa,1961,2,847512,1
usa,1961,3,835232,1
usa,1961,4,823098,1
usa,1961,5,810950,1
usa,1961,6,798446,1
usa,1961,7,785250,1
usa,1961,8,772084,1
usa,1961,9,759144,1
usa,1961,10,745734,1
usa,1961,11,731820,1
usa,1961,12,718436,1
usa,1961,13,699450,1
usa,1961,14,672134,1
usa,1961,15,639732,1
usa,1961,16,608504,1
usa,1961,17,577550,1
usa,1961,18,549340,1
usa,1961,19,525848,1
usa,1961,20,506246,1
usa,1961,21,487424,1
usa,1961,22,469644,1
usa,1961,23,456732,1
usa,1961,24,450170,1
usa,1961,25,448466,1
usa,1961,26,448108,1
usa,1961,27,449148,1
usa,1961,28,453080,1
usa,1961,29,460078,1
usa,1961,30,469126,1
usa,1961,31,478740,1
usa,1961,32,488876,1
usa,1961,33,497940,1
usa,1961,34,504876,1
usa,1961,35,509918,1
usa,1961,36,514856,1
usa,1961,37,519934,1
usa,1961,38,520690,1
usa,1961,39,515274,1
usa,1961,40,505754,1
usa,1961,41,495900,1
usa,1961,42,484772,1
usa,1961,43,475356,1
usa,1961,44,469464,1
usa,1961,45,465630,1
usa,1961,46,460548,1
usa,1961,47,454826,1
usa,1961,48,448420,1
usa,1961,49,440960,1
usa,1961,50,432618,1
usa,1961,51,424212,1
usa,1961,52,415897.8,1
usa,1961,53,405964,1
usa,1961,54,393744,1
usa,1961,55,380130,1
usa,1961,56,366562,1
usa,1961,57,352608,1
usa,1961,58,340166,1
usa,1961,59,330282,1
usa,1961,60,322056,1
usa,1961,61,313376,1
usa,1961,62,304452,1
usa,1961,63,295836,1
usa,1961,64,287520,1
usa,1961,65,279214,1
usa,1961,66,270834,1
usa,1961,67,262632,1
usa,1961,68,252632,1
usa,1961,69,239920,1
usa,1961,70,225430,1
usa,1961,71,211044,1
usa,1961,72,196416,1
usa,1961,73,182212,1
usa,1961,74,168962,1
usa,1961,75,156358,1
usa,1961,76,143694,1
usa,1961,77,131270,1
usa,1961,78,118746,1
usa,1961,79,105932,1
usa,1961,80,77220,1
usa,1961,81,69354,1
usa,1961,82,61994,1
usa,1961,83,55462,1
usa,1961,84,49558,1
usa,1961,85,43782,1
usa,1961,86,38264,1
usa,1961,87,33032,1
usa,1961,88,28062,1
usa,1961,89,23410,1
usa,1961,90,19116,1
usa,1961,91,15124,1
usa,1961,92,11768,1
usa,1961,93,9200,1
usa,1961,94,7250,1
usa,1961,95,5560,1
usa,1961,96,4164,1
usa,1961,97,3034,1
usa,1961,98,2112,1
usa,1961,99,1384,1
usa,1961,100,862,1
usa,1961,101,502,1
usa,1961,102,272,1
usa,1961,103,138,1
usa,1961,104,0,1
usa,1961,105,0,1
usa,1961,106,0,1
usa,1961,107,0,1
usa,1961,108,0,1
usa,1961,109,0,1
usa,1961,110,0,1
usa,1961,111,0,1
usa,1961,112,0,1
usa,1961,113,0,1
usa,1961,114,0,1
usa,1961,115,0,1
usa,1961,116,0,1
usa,1961,117,0,1
usa,1961,118,0,1
usa,1961,119,0,1
usa,1961,120,0,1
usa,1961,121,0,1
usa,1961,122,0,1
usa,1961,123,0,1
usa,1961,124,0,1
usa,1961,125,0,1
usa,1961,126,0,1
usa,1961,127,0,1
usa,1961,128,0,1
usa,1961,129,0,1
usa,1961,130,0,1
usa,1962,0,835976,1
usa,1962,1,836092,1
usa,1962,2,856700,1
usa,1962,3,847474,1
usa,1962,4,837329.8,1
usa,1962,5,826300,1
usa,1962,6,814424,1
usa,1962,7,801384,1
usa,1962,8,786860,1
usa,1962,9,772668,1
usa,1962,10,759550,1
usa,1962,11,746484,1
usa,1962,12,732524,1
usa,1962,13,718858,1
usa,1962,14,699768,1
usa,1962,15,672628,1
usa,1962,16,640576,1
usa,1962,17,609666,1
usa,1962,18,579032,1
usa,1962,19,551076,1
usa,1962,20,527720,1
usa,1962,21,508166,1
usa,1962,22,489400,1
usa,1962,23,471672,1
usa,1962,24,458742,1
usa,1962,25,452074,1
usa,1962,26,450198,1
usa,1962,27,449652,1
usa,1962,28,450490,1
usa,1962,29,454198,1
usa,1962,30,460958,1
usa,1962,31,469760,1
usa,1962,32,479114,1
usa,1962,33,488974,1
usa,1962,34,497812,1
usa,1962,35,504600,1
usa,1962,36,509544,1
usa,1962,37,514372,1
usa,1962,38,519336,1
usa,1962,39,519970,1
usa,1962,40,514414,1
usa,1962,41,504740,1
usa,1962,42,494742,1
usa,1962,43,483506,1
usa,1962,44,473886,1
usa,1962,45,467636,1
usa,1962,46,463368,1
usa,1962,47,457844,1
usa,1962,48,451600,1
usa,1962,49,444942,1
usa,1962,50,437662,1
usa,1962,51,429742,1
usa,1962,52,421704,1
usa,1962,53,413839.8,1
usa,1962,54,403904,1
usa,1962,55,390958,1
usa,1962,56,376178,1
usa,1962,57,361522,1
usa,1962,58,346412,1
usa,1962,59,333170,1
usa,1962,60,323092,1
usa,1962,61,315060,1
usa,1962,62,306498,1
usa,1962,63,297730,1
usa,1962,64,289108,1
usa,1962,65,280488,1
usa,1962,66,271700,1
usa,1962,67,262906,1
usa,1962,68,254290,1
usa,1962,69,244002,1
usa,1962,70,231206,1
usa,1962,71,216762,1
usa,1962,72,202426,1
usa,1962,73,187916,1
usa,1962,74,173684,1
usa,1962,75,160154,1
usa,1962,76,147140,1
usa,1962,77,134146,1
usa,1962,78,121398,1
usa,1962,79,108838,1
usa,1962,80,80948,1
usa,1962,81,72702,1
usa,1962,82,64986,1
usa,1962,83,58140,1
usa,1962,84,51950,1
usa,1962,85,45896,1
usa,1962,86,40112,1
usa,1962,87,34628,1
usa,1962,88,29418,1
usa,1962,89,24540,1
usa,1962,90,20040,1
usa,1962,91,15854,1
usa,1962,92,12336,1
usa,1962,93,9644,1
usa,1962,94,7600,1
usa,1962,95,5828,1
usa,1962,96,4364,1
usa,1962,97,3180,1
usa,1962,98,2214,1
usa,1962,99,1452,1
usa,1962,100,886,1
usa,1962,101,514,1
usa,1962,102,278,1
usa,1962,103,140,1
usa,1962,104,0,1
usa,1962,105,0,1
usa,1962,106,0,1
usa,1962,107,0,1
usa,1962,108,0,1
usa,1962,109,0,1
usa,1962,110,0,1
usa,1962,111,0,1
usa,1962,112,0,1
usa,1962,113,0,1
usa,1962,114,0,1
usa,1962,115,0,1
usa,1962,116,0,1
usa,1962,117,0,1
usa,1962,118,0,1
usa,1962,119,0,1
usa,1962,120,0,1
usa,1962,121,0,1
usa,1962,122,0,1
usa,1962,123,0,1
usa,1962,124,0,1
usa,1962,125,0,1
usa,1962,126,0,1
usa,1962,127,0,1
usa,1962,128,0,1
usa,1962,129,0,1
usa,1962,130,0,1
usa,1963,0,809086,1
usa,1963,1,821654,1
usa,1963,2,830202,1
usa,1963,3,853368,1
usa,1963,4,847508,1
usa,1963,5,839498,1
usa,1963,6,829571.8,1
usa,1963,7,817968,1
usa,1963,8,804390,1
usa,1963,9,788538,1
usa,1963,10,773314,1
usa,1963,11,760022,1
usa,1963,12,747296,1
usa,1963,13,733288,1
usa,1963,14,719342,1
usa,1963,15,700144,1
usa,1963,16,673178,1
usa,1963,17,641476,1
usa,1963,18,610878,1
usa,1963,19,580562,1
usa,1963,20,552858,1
usa,1963,21,529636,1
usa,1963,22,510128,1
usa,1963,23,491418,1
usa,1963,24,473740,1
usa,1963,25,460792,1
usa,1963,26,454016,1
usa,1963,27,451968,1
usa,1963,28,451236,1
usa,1963,29,451870,1
usa,1963,30,455354,1
usa,1963,31,461876,1
usa,1963,32,470432,1
usa,1963,33,479528,1
usa,1963,34,489112,1
usa,1963,35,497724,1
usa,1963,36,504366,1
usa,1963,37,509214,1
usa,1963,38,513932,1
usa,1963,39,518780,1
usa,1963,40,519290,1
usa,1963,41,513596,1
usa,1963,42,503766,1
usa,1963,43,493626,1
usa,1963,44,482280,1
usa,1963,45,472452,1
usa,1963,46,465844,1
usa,1963,47,461140,1
usa,1963,48,455174,1
usa,1963,49,448408,1
usa,1963,50,441498,1
usa,1963,51,434398,1
usa,1963,52,426900,1
usa,1963,53,419230,1
usa,1963,54,411814,1
usa,1963,55,401874,1
usa,1963,56,388202,1
usa,1963,57,372256,1
usa,1963,58,356508,1
usa,1963,59,340238,1
usa,1963,60,326196,1
usa,1963,61,315926,1
usa,1963,62,308084,1
usa,1963,63,299640,1
usa,1963,64,291028,1
usa,1963,65,282400,1
usa,1963,66,273474,1
usa,1963,67,264202,1
usa,1963,68,254992,1
usa,1963,69,245962,1
usa,1963,70,235386,1
usa,1963,71,222506,1
usa,1963,72,208106,1
usa,1963,73,193818,1
usa,1963,74,179426,1
usa,1963,75,165164,1
usa,1963,76,151350,1
usa,1963,77,137926,1
usa,1963,78,124600,1
usa,1963,79,111530,1
usa,1963,80,83798,1
usa,1963,81,75262,1
usa,1963,82,67274,1
usa,1963,83,60188,1
usa,1963,84,53780,1
usa,1963,85,47512,1
usa,1963,86,41524,1
usa,1963,87,35846,1
usa,1963,88,30452,1
usa,1963,89,25404,1
usa,1963,90,20746,1
usa,1963,91,16414,1
usa,1963,92,12770,1
usa,1963,93,9984,1
usa,1963,94,7868,1
usa,1963,95,6034,1
usa,1963,96,4518,1
usa,1963,97,3292,1
usa,1963,98,2292,1
usa,1963,99,1502,1
usa,1963,100,916,1
usa,1963,101,520,1
usa,1963,102,280,1
usa,1963,103,140,1
usa,1963,104,0,1
usa,1963,105,0,1
usa,1963,106,0,1
usa,1963,107,0,1
usa,1963,108,0,1
usa,1963,109,0,1
usa,1963,110,0,1
usa,1963,111,0,1
usa,1963,112,0,1
usa,1963,113,0,1
usa,1963,114,0,1
usa,1963,115,0,1
usa,1963,116,0,1
usa,1963,117,0,1
usa,1963,118,0,1
usa,1963,119,0,1
usa,1963,120,0,1
usa,1963,121,0,1
usa,1963,122,0,1
usa,1963,123,0,1
usa,1963,124,0,1
usa,1963,125,0,1
usa,1963,126,0,1
usa,1963,127,0,1
usa,1963,128,0,1
usa,1963,129,0,1
usa,1963,130,0,1
usa,1964,0,779076,1
usa,1964,1,803474,1
usa,1964,2,821545.8,1
usa,1964,3,833778,1
usa,1964,4,849656,1
usa,1964,5,847166,1
usa,1964,6,841294,1
usa,1964,7,832478,1
usa,1964,8,821152,1
usa,1964,9,807038,1
usa,1964,10,789866,1
usa,1964,11,773620,1
usa,1964,12,760154,1
usa,1964,13,747776,1
usa,1964,14,733726,1
usa,1964,15,719506,1
usa,1964,16,700210,1
usa,1964,17,673428,1
usa,1964,18,642090,1
usa,1964,19,611820,1
usa,1964,20,581834,1
usa,1964,21,554396,1
usa,1964,22,531318,1
usa,1964,23,511866,1
usa,1964,24,493218,1
usa,1964,25,475598,1
usa,1964,26,462638,1
usa,1964,27,455758,1
usa,1964,28,453536,1
usa,1964,29,452620,1
usa,1964,30,453052,1
usa,1964,31,456310,1
usa,1964,32,462590,1
usa,1964,33,470894,1
usa,1964,34,479730,1
usa,1964,35,489034,1
usa,1964,36,497416,1
usa,1964,37,503908,1
usa,1964,38,508658,1
usa,1964,39,513264,1
usa,1964,40,517992,1
usa,1964,41,518382,1
usa,1964,42,512550,1
usa,1964,43,502568,1
usa,1964,44,492290,1
usa,1964,45,480838,1
usa,1964,46,470808,1
usa,1964,47,463846,1
usa,1964,48,458708,1
usa,1964,49,452302,1
usa,1964,50,445016,1
usa,1964,51,437858,1
usa,1964,52,430940,1
usa,1964,53,423866,1
usa,1964,54,416570,1
usa,1964,55,409604,1
usa,1964,56,399666,1
usa,1964,57,385272,1
usa,1964,58,368164,1
usa,1964,59,351332,1
usa,1964,60,333910,1
usa,1964,61,319072,1
usa,1964,62,308616,1
usa,1964,63,300970,1
usa,1964,64,292646,1
usa,1964,65,284194,1
usa,1964,66,275564,1
usa,1964,67,266334,1
usa,1964,68,256582,1
usa,1964,69,246960,1
usa,1964,70,237522,1
usa,1964,71,226662,1
usa,1964,72,213704,1
usa,1964,73,199354,1
usa,1964,74,185120,1
usa,1964,75,170852,1
usa,1964,76,156568,1
usa,1964,77,142476,1
usa,1964,78,128648,1
usa,1964,79,114996,1
usa,1964,80,85726,1
usa,1964,81,76992,1
usa,1964,82,68822,1
usa,1964,83,61572,1
usa,1964,84,55018,1
usa,1964,85,48606,1
usa,1964,86,42480,1
usa,1964,87,36672,1
usa,1964,88,31154,1
usa,1964,89,25988,1
usa,1964,90,21222,1
usa,1964,91,16790,1
usa,1964,92,13063.8,1
usa,1964,93,10214,1
usa,1964,94,8050,1
usa,1964,95,6172,1
usa,1964,96,4622,1
usa,1964,97,3368,1
usa,1964,98,2344,1
usa,1964,99,1538,1
usa,1964,100,938,1
usa,1964,101,532,1
usa,1964,102,280,1
usa,1964,103,140,1
usa,1964,104,0,1
usa,1964,105,0,1
usa,1964,106,0,1
usa,1964,107,0,1
usa,1964,108,0,1
usa,1964,109,0,1
usa,1964,110,0,1
usa,1964,111,0,1
usa,1964,112,0,1
usa,1964,113,0,1
usa,1964,114,0,1
usa,1964,115,0,1
usa,1964,116,0,1
usa,1964,117,0,1
usa,1964,118,0,1
usa,1964,119,0,1
usa,1964,120,0,1
usa,1964,121,0,1
usa,1964,122,0,1
usa,1964,123,0,1
usa,1964,124,0,1
usa,1964,125,0,1
usa,1964,126,0,1
usa,1964,127,0,1
usa,1964,128,0,1
usa,1964,129,0,1
usa,1964,130,0,1
usa,1965,0,749714,1
usa,1965,1,783138,1
usa,1965,2,808786,1
usa,1965,3,827290,1
usa,1965,4,839286,1
usa,1965,5,845406,1
usa,1965,6,846286,1
usa,1965,7,842556,1
usa,1965,8,834854,1
usa,1965,9,823810,1
usa,1965,10,809174,1
usa,1965,11,790692,1
usa,1965,12,773432,1
usa,1965,13,759806,1
usa,1965,14,747782,1
usa,1965,15,733698,1
usa,1965,16,719212,1
usa,1965,17,699832,1
usa,1965,18,673252,1
usa,1965,19,642298,1
usa,1965,20,612374,1
usa,1965,21,582736,1
usa,1965,22,555582,1
usa,1965,23,532662,1
usa,1965,24,513278,1
usa,1965,25,494704,1
usa,1965,26,477154,1
usa,1965,27,464190,1
usa,1965,28,457208,1
usa,1965,29,454818,1
usa,1965,30,453716,1
usa,1965,31,453944,1
usa,1965,32,456976,1
usa,1965,33,463010,1
usa,1965,34,471058,1
usa,1965,35,479626,1
usa,1965,36,488644,1
usa,1965,37,496790,1
usa,1965,38,503130,1
usa,1965,39,507778,1
usa,1965,40,512268,1
usa,1965,41,516878,1
usa,1965,42,517144,1
usa,1965,43,511180,1
usa,1965,44,501054,1
usa,1965,45,490644,1
usa,1965,46,479092,1
usa,1965,47,468866,1
usa,1965,48,461556,1
usa,1965,49,455986,1
usa,1965,50,449146,1
usa,1965,51,441344,1
usa,1965,52,433940,1
usa,1965,53,427210,1
usa,1965,54,420566,1
usa,1965,55,413646,1
usa,1965,56,407136,1
usa,1965,57,397204,1
usa,1965,58,382102,1
usa,1965,59,363844,1
usa,1965,60,345938,1
usa,1965,61,327376,1
usa,1965,62,311752,1
usa,1965,63,301114,1
usa,1965,64,293668,1
usa,1965,65,285470,1
usa,1965,66,277182,1
usa,1965,67,268558,1
usa,1965,68,259032,1
usa,1965,69,248806,1
usa,1965,70,238778,1
usa,1965,71,228936,1
usa,1965,72,217800,1
usa,1965,73,204772,1
usa,1965,74,190482,1
usa,1965,75,176312,1
usa,1965,76,162176,1
usa,1965,77,147878,1
usa,1965,78,133518,1
usa,1965,79,119294,1
usa,1965,80,86838,1
usa,1965,81,77992,1
usa,1965,82,69716,1
usa,1965,83,62370,1
usa,1965,84,55730,1
usa,1965,85,49236,1
usa,1965,86,43030,1
usa,1965,87,37148,1
usa,1965,88,31558,1
usa,1965,89,26326,1
usa,1965,90,21498,1
usa,1965,91,17008,1
usa,1965,92,13234,1
usa,1965,93,10346,1
usa,1965,94,8154,1
usa,1965,95,6252,1
usa,1965,96,4682,1
usa,1965,97,3412,1
usa,1965,98,2376,1
usa,1965,99,1556,1
usa,1965,100,952,1
usa,1965,101,542,1
usa,1965,102,286,1
usa,1965,103,140,1
usa,1965,104,0,1
usa,1965,105,0,1
usa,1965,106,0,1
usa,1965,107,0,1
usa,1965,108,0,1
usa,1965,109,0,1
usa,1965,110,0,1
usa,1965,111,0,1
usa,1965,112,0,1
usa,1965,113,0,1
usa,1965,114,0,1
usa,1965,115,0,1
usa,1965,116,0,1
usa,1965,117,0,1
usa,1965,118,0,1
usa,1965,119,0,1
usa,1965,120,0,1
usa,1965,121,0,1
usa,1965,122,0,1
usa,1965,123,0,1
usa,1965,124,0,1
usa,1965,125,0,1
usa,1965,126,0,1
usa,1965,127,0,1
usa,1965,128,0,1
usa,1965,129,0,1
usa,1965,130,0,1
usa,1966,0,723080,1
usa,1966,1,758310,1
usa,1966,2,788812,1
usa,1966,3,812402,1
usa,1966,4,829584,1
usa,1966,5,840858,1
usa,1966,6,846824,1
usa,1966,7,848082,1
usa,1966,8,844636,1
usa,1966,9,836790,1
usa,1966,10,825344,1
usa,1966,11,810616,1
usa,1966,12,792332,1
usa,1966,13,774870,1
usa,1966,14,760384,1
usa,1966,15,747146,1
usa,1966,16,731962,1
usa,1966,17,716290,1
usa,1966,18,696436,1
usa,1966,19,670500,1
usa,1966,20,640886,1
usa,1966,21,612192,1
usa,1966,22,583846,1
usa,1966,23,557628,1
usa,1966,24,535004,1
usa,1966,25,515484,1
usa,1966,26,496872,1
usa,1966,27,479312,1
usa,1966,28,466188,1
usa,1966,29,458870,1
usa,1966,30,456034,1
usa,1966,31,454446,1
usa,1966,32,454110,1
usa,1966,33,456770,1
usa,1966,34,462762,1
usa,1966,35,470970,1
usa,1966,36,479644,1
usa,1966,37,488778,1
usa,1966,38,496926,1
usa,1966,39,503074,1
usa,1966,40,507402,1
usa,1966,41,511600,1
usa,1966,42,515912,1
usa,1966,43,515886,1
usa,1966,44,509656,1
usa,1966,45,499278,1
usa,1966,46,488584,1
usa,1966,47,476706,1
usa,1966,48,466206,1
usa,1966,49,458720,1
usa,1966,50,453014,1
usa,1966,51,446040,1
usa,1966,52,438174,1
usa,1966,53,430436,1
usa,1966,54,422952,1
usa,1966,55,415320,1
