geo,under_five_mortality_from_ihme_per_1000_born,time
mlt,18.8,1978
mlt,18.0,1979
mlt,17.2,1980
mlt,16.5,1981
mlt,15.8,1982
mlt,15.2,1983
mlt,14.5,1984
mlt,13.9,1985
mlt,13.4,1986
mlt,12.8,1987
mlt,12.3,1988
mlt,11.8,1989
mlt,11.3,1990
mlt,10.8,1991
mlt,10.4,1992
mlt,9.9,1993
mlt,9.5,1994
mlt,9.1,1995
mlt,8.8,1996
mlt,8.4,1997
mlt,8.1,1998
mlt,7.7,1999
mlt,7.4,2000
mlt,7.1,2001
mlt,6.8,2002
mlt,6.5,2003
mlt,6.3,2004
mlt,6.0,2005
mlt,5.8,2006
mlt,5.5,2007
mlt,5.3,2008
mlt,5.1,2009
mlt,4.9,2010
mlt,4.7,2011
mlt,4.5,2012
mlt,4.3,2013
mlt,4.1,2014
mlt,3.9,2015
mrt,210.6,1970
mrt,204.1,1971
mrt,197.8,1972
mrt,191.8,1973
mrt,186.1,1974
mrt,180.6,1975
mrt,175.0,1976
mrt,169.6,1977
mrt,165.0,1978
mrt,160.5,1979
mrt,155.8,1980
mrt,151.3,1981
mrt,147.0,1982
mrt,142.9,1983
mrt,139.1,1984
mrt,135.7,1985
mrt,132.9,1986
mrt,130.3,1987
mrt,128.1,1988
mrt,126.8,1989
mrt,125.0,1990
mrt,122.8,1991
mrt,120.6,1992
mrt,118.4,1993
mrt,116.8,1994
mrt,114.9,1995
mrt,113.3,1996
mrt,112.5,1997
mrt,111.1,1998
mrt,109.6,1999
mrt,108.2,2000
mrt,106.1,2001
mrt,104.1,2002
mrt,102.2,2003
mrt,100.5,2004
mrt,98.8,2005
mrt,97.2,2006
mrt,95.5,2007
mrt,93.9,2008
mrt,92.3,2009
mrt,90.8,2010
mrt,89.3,2011
mrt,87.9,2012
mrt,86.4,2013
mrt,85.0,2014
mrt,83.6,2015
mus,70.7,1970
mus,67.3,1971
mus,64.1,1972
mus,61.0,1973
mus,58.2,1974
mus,55.4,1975
mus,52.8,1976
mus,50.3,1977
mus,47.8,1978
mus,45.4,1979
mus,43.0,1980
mus,40.7,1981
mus,38.6,1982
mus,36.6,1983
mus,35.0,1984
mus,33.4,1985
mus,31.9,1986
mus,30.5,1987
mus,29.1,1988
mus,27.8,1989
mus,26.6,1990
mus,25.4,1991
mus,24.3,1992
mus,23.2,1993
mus,22.2,1994
mus,21.2,1995
mus,20.3,1996
mus,19.4,1997
mus,18.6,1998
mus,17.8,1999
mus,17.1,2000
mus,16.4,2001
mus,15.7,2002
mus,15.1,2003
mus,14.5,2004
mus,13.9,2005
mus,13.3,2006
mus,12.7,2007
mus,12.2,2008
mus,11.6,2009
mus,11.1,2010
mus,10.6,2011
mus,10.2,2012
mus,9.7,2013
mus,9.3,2014
mus,8.9,2015
mex,110.9,1970
mex,106.5,1971
mex,102.0,1972
mex,97.6,1973
mex,93.5,1974
mex,89.7,1975
mex,86.1,1976
mex,82.6,1977
mex,79.2,1978
mex,75.9,1979
mex,72.7,1980
mex,69.7,1981
mex,66.1,1982
mex,63.0,1983
mex,60.1,1984
mex,57.8,1985
mex,55.4,1986
mex,52.8,1987
mex,50.4,1988
mex,48.1,1989
mex,45.9,1990
mex,43.8,1991
mex,41.9,1992
mex,40.0,1993
mex,37.9,1994
mex,36.0,1995
mex,34.4,1996
mex,32.8,1997
mex,31.4,1998
mex,30.0,1999
mex,28.6,2000
mex,27.4,2001
mex,26.1,2002
mex,25.0,2003
mex,23.9,2004
mex,22.8,2005
mex,21.8,2006
mex,20.8,2007
mex,19.9,2008
mex,19.0,2009
mex,18.1,2010
mex,17.3,2011
mex,16.5,2012
mex,15.8,2013
mex,15.1,2014
mex,14.4,2015
mda,73.1,1970
mda,70.3,1971
mda,67.6,1972
mda,65.0,1973
mda,62.5,1974
mda,60.1,1975
mda,57.7,1976
mda,55.5,1977
mda,53.4,1978
mda,51.3,1979
mda,49.3,1980
mda,47.4,1981
mda,45.6,1982
mda,43.9,1983
mda,42.2,1984
mda,40.6,1985
mda,39.2,1986
mda,37.9,1987
mda,36.6,1988
mda,35.4,1989
mda,34.2,1990
mda,33.1,1991
mda,31.9,1992
mda,30.7,1993
mda,29.5,1994
mda,27.8,1995
mda,26.4,1996
mda,25.2,1997
mda,24.0,1998
mda,23.0,1999
mda,22.0,2000
mda,21.1,2001
mda,20.2,2002
mda,19.3,2003
mda,18.5,2004
mda,17.6,2005
mda,16.8,2006
mda,16.0,2007
mda,15.3,2008
mda,14.6,2009
mda,14.0,2010
mda,13.3,2011
mda,12.7,2012
mda,12.2,2013
mda,11.6,2014
mda,11.1,2015
mng,195.1,1970
mng,188.8,1971
mng,182.7,1972
mng,177.0,1973
mng,171.7,1974
mng,166.4,1975
mng,161.2,1976
mng,155.8,1977
mng,150.9,1978
mng,146.0,1979
mng,141.6,1980
mng,137.7,1981
mng,133.7,1982
mng,129.9,1983
mng,126.1,1984
mng,122.3,1985
mng,118.6,1986
mng,115.3,1987
mng,111.3,1988
mng,107.8,1989
mng,104.2,1990
mng,100.5,1991
mng,96.2,1992
mng,90.1,1993
mng,84.3,1994
mng,78.7,1995
mng,73.6,1996
mng,69.0,1997
mng,64.6,1998
mng,60.0,1999
mng,56.0,2000
mng,52.3,2001
mng,48.8,2002
mng,45.5,2003
mng,42.5,2004
mng,39.7,2005
mng,37.0,2006
mng,34.5,2007
mng,32.3,2008
mng,30.1,2009
mng,28.1,2010
mng,26.2,2011
mng,24.4,2012
mng,22.8,2013
mng,21.3,2014
mng,19.9,2015
mar,183.9,1970
mar,178.5,1971
mar,173.9,1972
mar,167.4,1973
mar,161.6,1974
mar,156.3,1975
mar,151.2,1976
mar,146.1,1977
mar,141.2,1978
mar,136.1,1979
mar,131.0,1980
mar,125.7,1981
mar,119.8,1982
mar,113.7,1983
mar,108.8,1984
mar,104.1,1985
mar,99.6,1986
mar,95.2,1987
mar,90.9,1988
mar,86.9,1989
mar,83.0,1990
mar,79.3,1991
mar,75.6,1992
mar,72.3,1993
mar,69.1,1994
mar,65.9,1995
mar,62.9,1996
mar,60.0,1997
mar,57.3,1998
mar,54.7,1999
mar,52.2,2000
mar,49.9,2001
mar,47.7,2002
mar,45.7,2003
mar,43.8,2004
mar,41.9,2005
mar,40.2,2006
mar,38.4,2007
mar,36.8,2008
mar,35.2,2009
mar,33.7,2010
mar,32.3,2011
mar,30.9,2012
mar,29.5,2013
mar,28.3,2014
mar,27.1,2015
moz,232.0,1970
moz,233.0,1971
moz,234.1,1972
moz,235.0,1973
moz,235.7,1974
moz,235.9,1975
moz,235.7,1976
moz,234.6,1977
moz,233.3,1978
moz,227.9,1979
moz,225.0,1980
moz,222.7,1981
moz,221.0,1982
moz,219.6,1983
moz,218.1,1984
moz,216.8,1985
moz,216.2,1986
moz,216.7,1987
moz,214.4,1988
moz,211.9,1989
moz,209.4,1990
moz,207.9,1991
moz,206.3,1992
moz,204.6,1993
moz,202.8,1994
moz,199.3,1995
moz,193.9,1996
moz,191.2,1997
moz,188.7,1998
moz,186.1,1999
moz,183.5,2000
moz,180.8,2001
moz,178.2,2002
moz,176.3,2003
moz,173.9,2004
moz,171.6,2005
moz,169.4,2006
moz,167.3,2007
moz,165.1,2008
moz,162.9,2009
moz,160.9,2010
moz,158.9,2011
moz,157.0,2012
moz,155.2,2013
moz,153.2,2014
moz,151.3,2015
mmr,166.9,1970
mmr,163.7,1971
mmr,160.6,1972
mmr,157.7,1973
mmr,154.7,1974
mmr,152.0,1975
mmr,149.0,1976
mmr,145.9,1977
mmr,143.2,1978
mmr,140.8,1979
mmr,138.4,1980
mmr,136.0,1981
mmr,133.7,1982
mmr,131.4,1983
mmr,129.2,1984
mmr,127.1,1985
mmr,124.6,1986
mmr,122.3,1987
mmr,120.4,1988
mmr,118.7,1989
mmr,117.1,1990
mmr,115.5,1991
mmr,114.1,1992
mmr,112.7,1993
mmr,111.3,1994
mmr,109.9,1995
mmr,108.7,1996
mmr,107.5,1997
mmr,106.2,1998
mmr,105.2,1999
mmr,104.0,2000
mmr,102.8,2001
mmr,101.5,2002
mmr,100.6,2003
mmr,99.6,2004
mmr,98.8,2005
mmr,98.3,2006
mmr,97.9,2007
mmr,97.3,2008
mmr,96.7,2009
mmr,96.1,2010
mmr,95.5,2011
mmr,94.9,2012
mmr,94.2,2013
mmr,93.4,2014
mmr,92.9,2015
nam,107.5,1970
nam,105.8,1971
nam,104.1,1972
nam,102.3,1973
nam,100.6,1974
nam,98.9,1975
nam,97.1,1976
nam,95.4,1977
nam,93.8,1978
nam,91.9,1979
nam,90.1,1980
nam,88.4,1981
nam,86.6,1982
nam,84.9,1983
nam,82.9,1984
nam,80.8,1985
nam,78.6,1986
nam,76.1,1987
nam,73.8,1988
nam,71.8,1989
nam,69.7,1990
nam,67.9,1991
nam,66.0,1992
nam,64.2,1993
nam,62.5,1994
nam,60.7,1995
nam,59.1,1996
nam,58.0,1997
nam,56.7,1998
nam,55.2,1999
nam,53.8,2000
nam,52.5,2001
nam,51.1,2002
nam,49.8,2003
nam,48.6,2004
nam,47.4,2005
nam,46.2,2006
nam,45.1,2007
nam,44.0,2008
nam,42.9,2009
nam,41.8,2010
nam,40.8,2011
nam,39.8,2012
nam,38.8,2013
nam,37.9,2014
nam,36.9,2015
npl,232.7,1970
npl,228.4,1971
npl,224.2,1972
npl,219.9,1973
npl,216.3,1974
npl,212.4,1975
npl,207.7,1976
npl,203.7,1977
npl,199.7,1978
npl,195.6,1979
npl,191.6,1980
npl,187.1,1981
npl,182.3,1982
npl,177.8,1983
npl,172.9,1984
npl,167.4,1985
npl,161.7,1986
npl,155.8,1987
npl,149.8,1988
npl,143.4,1989
npl,136.9,1990
npl,130.7,1991
npl,124.9,1992
npl,120.4,1993
npl,115.6,1994
npl,110.4,1995
npl,105.1,1996
npl,98.5,1997
npl,93.2,1998
npl,88.7,1999
npl,84.4,2000
npl,80.3,2001
npl,76.3,2002
npl,72.6,2003
npl,68.9,2004
npl,65.6,2005
npl,62.4,2006
npl,59.3,2007
npl,56.4,2008
npl,53.7,2009
npl,51.0,2010
npl,48.5,2011
npl,46.2,2012
npl,43.9,2013
npl,41.8,2014
npl,39.7,2015
nld,15.5,1970
nld,15.0,1971
nld,14.5,1972
nld,14.1,1973
nld,13.6,1974
nld,13.1,1975
nld,12.7,1976
nld,12.3,1977
nld,11.9,1978
nld,11.5,1979
nld,11.1,1980
nld,10.7,1981
nld,10.4,1982
nld,10.0,1983
nld,9.6,1984
nld,9.3,1985
nld,8.9,1986
nld,8.6,1987
nld,8.3,1988
nld,8.0,1989
nld,7.7,1990
nld,7.4,1991
nld,7.2,1992
nld,6.9,1993
nld,6.7,1994
nld,6.4,1995
nld,6.2,1996
nld,6.0,1997
nld,5.7,1998
nld,5.5,1999
nld,5.3,2000
nld,5.1,2001
nld,5.0,2002
nld,4.8,2003
nld,4.6,2004
nld,4.5,2005
nld,4.3,2006
nld,4.2,2007
nld,4.0,2008
nld,3.9,2009
nld,3.7,2010
nld,3.6,2011
nld,3.5,2012
nld,3.4,2013
nld,3.2,2014
nld,3.1,2015
nzl,20.6,1970
nzl,20.1,1971
nzl,19.5,1972
nzl,19.0,1973
nzl,18.5,1974
nzl,17.9,1975
nzl,17.4,1976
nzl,16.9,1977
nzl,16.4,1978
nzl,15.8,1979
nzl,15.3,1980
nzl,14.8,1981
nzl,14.3,1982
nzl,13.8,1983
nzl,13.3,1984
nzl,12.8,1985
nzl,12.4,1986
nzl,11.9,1987
nzl,11.5,1988
nzl,11.1,1989
nzl,10.7,1990
nzl,10.4,1991
nzl,10.0,1992
nzl,9.6,1993
nzl,9.3,1994
nzl,8.9,1995
nzl,8.6,1996
nzl,8.3,1997
nzl,8.0,1998
nzl,7.7,1999
nzl,7.4,2000
nzl,7.1,2001
nzl,6.9,2002
nzl,6.6,2003
nzl,6.4,2004
nzl,6.1,2005
nzl,5.9,2006
nzl,5.7,2007
nzl,5.5,2008
nzl,5.3,2009
nzl,5.1,2010
nzl,5.0,2011
nzl,4.8,2012
nzl,4.6,2013
nzl,4.5,2014
nzl,4.3,2015
nic,154.3,1970
nic,148.5,1971
nic,142.9,1972
nic,137.6,1973
nic,132.5,1974
nic,127.6,1975
nic,122.9,1976
nic,118.3,1977
nic,113.2,1978
nic,108.5,1979
nic,103.4,1980
nic,97.2,1981
nic,92.2,1982
nic,87.8,1983
nic,83.5,1984
nic,79.4,1985
nic,75.6,1986
nic,72.1,1987
nic,68.7,1988
nic,65.5,1989
nic,62.3,1990
nic,59.3,1991
nic,56.5,1992
nic,53.6,1993
nic,50.9,1994
nic,48.4,1995
nic,46.1,1996
nic,43.8,1997
nic,41.7,1998
nic,39.7,1999
nic,37.7,2000
nic,35.9,2001
nic,34.2,2002
nic,32.6,2003
nic,31.1,2004
nic,29.7,2005
nic,28.3,2006
nic,27.0,2007
nic,25.7,2008
nic,24.5,2009
nic,23.3,2010
nic,22.3,2011
nic,21.2,2012
nic,20.2,2013
nic,19.2,2014
nic,18.3,2015
ner,333.1,1970
ner,331.3,1971
ner,329.2,1972
ner,326.6,1973
ner,324.8,1974
ner,322.6,1975
ner,320.7,1976
ner,318.7,1977
ner,315.7,1978
ner,314.7,1979
ner,313.6,1980
ner,312.6,1981
ner,311.4,1982
ner,309.6,1983
ner,307.5,1984
ner,306.9,1985
ner,305.9,1986
ner,303.7,1987
ner,301.8,1988
ner,300.1,1989
ner,296.1,1990
ner,291.4,1991
ner,285.5,1992
ner,279.6,1993
ner,274.1,1994
ner,267.7,1995
ner,261.9,1996
ner,256.1,1997
ner,250.3,1998
ner,244.5,1999
ner,238.6,2000
ner,232.8,2001
ner,227.2,2002
ner,221.7,2003
ner,215.1,2004
ner,209.4,2005
ner,205.3,2006
ner,200.7,2007
ner,195.8,2008
ner,191.3,2009
ner,186.9,2010
ner,182.5,2011
ner,178.5,2012
ner,174.4,2013
ner,170.6,2014
ner,166.7,2015
nga,203.5,1970
nga,202.0,1971
nga,200.6,1972
nga,199.1,1973
nga,197.7,1974
nga,195.9,1975
nga,194.4,1976
nga,193.2,1977
nga,192.2,1978
nga,190.8,1979
nga,189.5,1980
nga,188.1,1981
nga,187.2,1982
nga,186.3,1983
nga,185.3,1984
nga,184.6,1985
nga,185.0,1986
nga,185.4,1987
nga,185.8,1988
nga,186.2,1989
nga,186.4,1990
nga,186.5,1991
nga,187.2,1992
nga,187.6,1993
nga,187.9,1994
nga,188.3,1995
nga,188.8,1996
nga,189.3,1997
nga,189.7,1998
nga,190.3,1999
nga,190.9,2000
nga,191.5,2001
nga,192.1,2002
nga,192.3,2003
nga,192.6,2004
nga,192.8,2005
nga,193.1,2006
nga,193.6,2007
nga,194.1,2008
nga,194.7,2009
nga,195.0,2010
nga,195.5,2011
nga,196.0,2012
nga,196.5,2013
nga,196.9,2014
nga,197.4,2015
nor,15.8,1970
nor,15.2,1971
nor,14.7,1972
nor,14.2,1973
nor,13.7,1974
nor,13.2,1975
nor,12.7,1976
nor,12.3,1977
nor,11.9,1978
nor,11.4,1979
nor,11.0,1980
nor,10.6,1981
nor,10.2,1982
nor,9.9,1983
nor,9.5,1984
nor,9.1,1985
nor,8.8,1986
nor,8.4,1987
nor,8.1,1988
nor,7.8,1989
nor,7.5,1990
nor,7.2,1991
nor,6.9,1992
nor,6.7,1993
nor,6.4,1994
nor,6.2,1995
nor,5.9,1996
nor,5.7,1997
nor,5.5,1998
nor,5.3,1999
nor,5.0,2000
nor,4.8,2001
nor,4.7,2002
nor,4.5,2003
nor,4.3,2004
nor,4.1,2005
nor,4.0,2006
nor,3.8,2007
nor,3.7,2008
nor,3.6,2009
nor,3.4,2010
nor,3.3,2011
nor,3.2,2012
nor,3.0,2013
nor,2.9,2014
nor,2.8,2015
omn,324.8,1970
omn,285.7,1971
omn,251.4,1972
omn,221.3,1973
omn,194.8,1974
omn,171.4,1975
omn,150.9,1976
omn,132.7,1977
omn,116.8,1978
omn,102.8,1979
omn,90.4,1980
omn,79.5,1981
omn,69.9,1982
omn,61.6,1983
omn,54.6,1984
omn,48.5,1985
omn,43.0,1986
omn,38.1,1987
omn,33.9,1988
omn,30.3,1989
omn,27.1,1990
omn,24.2,1991
omn,21.7,1992
omn,19.4,1993
omn,17.3,1994
omn,15.5,1995
omn,13.8,1996
omn,12.4,1997
omn,11.0,1998
omn,9.9,1999
omn,8.8,2000
omn,7.9,2001
omn,7.0,2002
omn,6.3,2003
omn,5.6,2004
omn,5.0,2005
omn,4.5,2006
omn,4.0,2007
omn,3.6,2008
omn,3.2,2009
omn,2.9,2010
omn,2.6,2011
omn,2.3,2012
omn,2.0,2013
omn,1.8,2014
omn,1.6,2015
pak,174.6,1970
pak,171.5,1971
pak,168.8,1972
pak,166.1,1973
pak,163.5,1974
pak,161.1,1975
pak,158.7,1976
pak,156.2,1977
pak,153.8,1978
pak,151.5,1979
pak,149.3,1980
pak,146.9,1981
pak,144.6,1982
pak,142.3,1983
pak,140.2,1984
pak,139.4,1985
pak,138.0,1986
pak,136.3,1987
pak,134.1,1988
pak,132.8,1989
pak,131.3,1990
pak,129.7,1991
pak,128.2,1992
pak,127.2,1993
pak,126.3,1994
pak,125.1,1995
pak,123.8,1996
pak,122.6,1997
pak,121.5,1998
pak,119.8,1999
pak,118.0,2000
pak,116.4,2001
pak,115.1,2002
pak,113.7,2003
pak,112.4,2004
pak,111.2,2005
pak,110.0,2006
pak,108.7,2007
pak,107.4,2008
pak,106.2,2009
pak,105.1,2010
pak,103.9,2011
pak,102.7,2012
pak,101.6,2013
pak,100.4,2014
pak,99.3,2015
pan,67.8,1970
pan,65.0,1971
pan,62.4,1972
pan,59.9,1973
pan,57.6,1974
pan,55.2,1975
pan,52.9,1976
pan,50.9,1977
pan,49.1,1978
pan,47.3,1979
pan,45.7,1980
pan,44.1,1981
pan,42.5,1982
pan,41.1,1983
pan,39.7,1984
pan,38.3,1985
pan,37.0,1986
pan,35.8,1987
pan,34.6,1988
pan,33.4,1989
pan,32.4,1990
pan,31.4,1991
pan,30.5,1992
pan,29.6,1993
pan,28.8,1994
pan,28.1,1995
pan,27.2,1996
pan,26.8,1997
pan,26.3,1998
pan,25.6,1999
pan,24.9,2000
pan,24.2,2001
pan,23.6,2002
pan,23.0,2003
pan,22.4,2004
pan,21.8,2005
pan,21.2,2006
pan,20.7,2007
pan,20.1,2008
pan,19.6,2009
pan,19.1,2010
pan,18.6,2011
pan,18.1,2012
pan,17.6,2013
pan,17.1,2014
pan,16.6,2015
png,131.1,1970
png,127.0,1971
png,123.3,1972
png,119.7,1973
png,116.7,1974
png,114.1,1975
png,112.0,1976
png,110.3,1977
png,109.3,1978
png,109.1,1979
png,108.7,1980
png,108.2,1981
png,107.1,1982
png,105.9,1983
png,104.9,1984
png,103.9,1985
png,103.1,1986
png,102.8,1987
png,102.1,1988
png,101.3,1989
png,100.5,1990
png,99.7,1991
png,98.6,1992
png,97.0,1993
png,95.7,1994
png,94.4,1995
png,93.2,1996
png,92.1,1997
png,91.0,1998
png,90.1,1999
png,88.9,2000
png,87.8,2001
png,86.8,2002
png,85.7,2003
png,84.6,2004
png,83.6,2005
png,82.7,2006
png,81.8,2007
png,80.7,2008
png,79.8,2009
png,78.8,2010
png,77.9,2011
png,77.0,2012
png,76.0,2013
png,75.1,2014
png,74.1,2015
pry,74.3,1970
pry,72.7,1971
pry,71.1,1972
pry,69.6,1973
pry,67.9,1974
pry,66.1,1975
pry,64.2,1976
pry,62.4,1977
pry,60.8,1978
pry,59.3,1979
pry,57.8,1980
pry,56.3,1981
pry,54.8,1982
pry,53.1,1983
pry,51.6,1984
pry,50.2,1985
pry,48.9,1986
pry,47.6,1987
pry,46.4,1988
pry,45.0,1989
pry,43.6,1990
pry,42.2,1991
pry,40.8,1992
pry,39.4,1993
pry,38.1,1994
pry,36.9,1995
pry,35.7,1996
pry,34.5,1997
pry,33.4,1998
pry,32.3,1999
pry,31.3,2000
pry,30.3,2001
pry,29.3,2002
pry,28.4,2003
pry,27.4,2004
pry,26.4,2005
pry,25.4,2006
pry,24.6,2007
pry,23.8,2008
pry,23.0,2009
pry,22.3,2010
pry,21.6,2011
pry,20.9,2012
pry,20.2,2013
pry,19.6,2014
pry,19.0,2015
per,166.0,1970
per,160.5,1971
per,155.1,1972
per,149.9,1973
per,144.9,1974
per,139.7,1975
per,135.1,1976
per,130.5,1977
per,126.0,1978
per,121.9,1979
per,117.6,1980
per,113.4,1981
per,109.0,1982
per,104.8,1983
per,100.4,1984
per,96.1,1985
per,91.5,1986
per,86.9,1987
per,82.3,1988
per,77.9,1989
per,73.7,1990
per,70.3,1991
per,67.1,1992
per,63.9,1993
per,60.7,1994
per,56.2,1995
per,52.7,1996
per,49.8,1997
per,47.1,1998
per,44.4,1999
per,42.0,2000
per,39.6,2001
per,37.3,2002
per,35.2,2003
per,33.1,2004
per,31.2,2005
per,29.5,2006
per,27.8,2007
per,26.3,2008
per,24.9,2009
per,23.5,2010
per,22.2,2011
per,21.0,2012
per,19.8,2013
per,18.7,2014
per,17.7,2015
phl,87.8,1970
phl,86.7,1971
phl,85.5,1972
phl,84.4,1973
phl,83.3,1974
phl,82.1,1975
phl,81.0,1976
phl,79.9,1977
phl,78.8,1978
phl,78.1,1979
phl,76.9,1980
phl,75.6,1981
phl,74.2,1982
phl,72.6,1983
phl,70.5,1984
phl,68.7,1985
phl,66.3,1986
phl,63.7,1987
phl,61.3,1988
phl,58.8,1989
phl,56.5,1990
phl,54.6,1991
phl,52.6,1992
phl,50.2,1993
phl,47.9,1994
phl,45.9,1995
phl,44.1,1996
phl,42.6,1997
phl,41.0,1998
phl,39.5,1999
phl,37.9,2000
phl,36.3,2001
phl,34.8,2002
phl,33.5,2003
phl,32.2,2004
phl,30.9,2005
phl,29.7,2006
phl,28.5,2007
phl,27.2,2008
phl,26.2,2009
phl,25.1,2010
phl,24.1,2011
phl,23.2,2012
phl,22.3,2013
phl,21.4,2014
phl,20.5,2015
pol,37.4,1970
pol,35.8,1971
pol,34.3,1972
pol,32.8,1973
pol,31.4,1974
pol,30.1,1975
pol,28.8,1976
pol,27.6,1977
pol,26.4,1978
pol,25.3,1979
pol,24.4,1980
pol,23.5,1981
pol,22.5,1982
pol,21.7,1983
pol,20.9,1984
pol,20.0,1985
pol,19.1,1986
pol,18.3,1987
pol,17.5,1988
pol,16.7,1989
pol,16.0,1990
pol,15.3,1991
pol,14.6,1992
pol,14.0,1993
pol,13.4,1994
pol,12.8,1995
pol,12.3,1996
pol,11.7,1997
pol,11.2,1998
pol,10.7,1999
pol,10.2,2000
pol,9.8,2001
pol,9.3,2002
pol,8.9,2003
pol,8.5,2004
pol,8.1,2005
pol,7.8,2006
pol,7.4,2007
pol,7.1,2008
pol,6.8,2009
pol,6.5,2010
pol,6.2,2011
pol,5.9,2012
pol,5.6,2013
pol,5.4,2014
pol,5.1,2015
prt,58.7,1970
prt,54.9,1971
prt,51.4,1972
prt,48.1,1973
prt,45.0,1974
prt,42.1,1975
prt,39.4,1976
prt,36.6,1977
prt,34.1,1978
prt,31.8,1979
prt,29.6,1980
prt,27.5,1981
prt,25.6,1982
prt,23.8,1983
prt,22.2,1984
prt,20.7,1985
prt,19.2,1986
prt,17.9,1987
prt,16.7,1988
prt,15.5,1989
prt,14.4,1990
prt,13.4,1991
prt,12.5,1992
prt,11.7,1993
prt,10.9,1994
prt,10.1,1995
prt,9.4,1996
prt,8.8,1997
prt,8.2,1998
prt,7.6,1999
prt,7.1,2000
prt,6.6,2001
prt,6.2,2002
prt,5.8,2003
prt,5.4,2004
prt,5.0,2005
prt,4.7,2006
prt,4.3,2007
prt,4.0,2008
prt,3.8,2009
prt,3.5,2010
prt,3.3,2011
prt,3.0,2012
prt,2.8,2013
prt,2.6,2014
prt,2.5,2015
qat,48.3,1970
qat,47.0,1971
qat,45.7,1972
qat,44.5,1973
qat,43.3,1974
qat,42.1,1975
qat,40.9,1976
qat,39.8,1977
qat,38.7,1978
qat,37.7,1979
qat,36.6,1980
qat,35.6,1981
qat,34.5,1982
qat,33.4,1983
qat,32.3,1984
qat,31.2,1985
qat,30.1,1986
qat,29.1,1987
qat,28.3,1988
qat,27.6,1989
qat,26.8,1990
qat,25.9,1991
qat,25.1,1992
qat,24.5,1993
qat,23.8,1994
qat,23.2,1995
qat,22.6,1996
qat,22.0,1997
qat,21.4,1998
qat,20.8,1999
qat,20.3,2000
qat,19.7,2001
qat,19.2,2002
qat,18.7,2003
qat,18.2,2004
qat,17.7,2005
qat,17.3,2006
qat,16.8,2007
qat,16.4,2008
qat,15.9,2009
qat,15.5,2010
qat,15.1,2011
qat,14.7,2012
qat,14.3,2013
qat,13.9,2014
qat,13.5,2015
rou,67.2,1970
rou,65.3,1971
rou,63.5,1972
rou,61.7,1973
rou,60.0,1974
rou,58.3,1975
rou,56.7,1976
rou,55.2,1977
rou,53.6,1978
rou,52.1,1979
rou,50.5,1980
rou,49.0,1981
rou,47.5,1982
rou,46.0,1983
rou,44.8,1984
rou,43.8,1985
rou,42.8,1986
rou,41.9,1987
rou,40.9,1988
rou,39.9,1989
rou,38.9,1990
rou,37.9,1991
rou,37.0,1992
rou,36.1,1993
rou,35.2,1994
rou,34.3,1995
rou,33.4,1996
rou,32.6,1997
rou,31.8,1998
rou,30.9,1999
rou,30.2,2000
rou,29.4,2001
rou,28.6,2002
rou,27.9,2003
rou,27.2,2004
rou,26.5,2005
rou,25.8,2006
rou,25.2,2007
rou,24.5,2008
rou,23.9,2009
rou,23.3,2010
rou,22.7,2011
rou,22.1,2012
rou,21.5,2013
rou,21.0,2014
rou,20.5,2015
rus,39.7,1970
rus,39.0,1971
rus,38.3,1972
rus,37.6,1973
rus,37.0,1974
rus,36.3,1975
rus,35.7,1976
rus,35.0,1977
rus,34.4,1978
rus,33.8,1979
rus,33.2,1980
rus,32.6,1981
rus,32.1,1982
rus,31.5,1983
rus,31.0,1984
rus,30.5,1985
rus,30.0,1986
rus,29.5,1987
rus,29.1,1988
rus,28.5,1989
rus,27.8,1990
rus,27.2,1991
rus,26.6,1992
rus,26.0,1993
rus,25.5,1994
rus,25.0,1995
rus,24.5,1996
rus,24.0,1997
rus,23.5,1998
rus,23.1,1999
rus,22.6,2000
rus,22.1,2001
rus,21.7,2002
rus,21.3,2003
rus,20.9,2004
rus,20.5,2005
rus,20.1,2006
rus,19.7,2007
rus,19.3,2008
rus,18.9,2009
rus,18.6,2010
rus,18.2,2011
rus,17.8,2012
rus,17.5,2013
rus,17.2,2014
rus,16.8,2015
rwa,212.9,1970
rwa,211.5,1971
rwa,210.2,1972
rwa,208.8,1973
rwa,207.5,1974
rwa,206.1,1975
rwa,204.9,1976
rwa,203.7,1977
rwa,202.5,1978
rwa,201.4,1979
rwa,200.1,1980
rwa,198.6,1981
rwa,197.3,1982
rwa,195.5,1983
rwa,194.2,1984
rwa,192.9,1985
rwa,191.6,1986
rwa,190.2,1987
rwa,188.7,1988
rwa,187.3,1989
rwa,185.8,1990
rwa,184.3,1991
rwa,183.3,1992
rwa,182.1,1993
rwa,180.9,1994
rwa,179.6,1995
rwa,178.5,1996
rwa,177.2,1997
rwa,176.0,1998
rwa,174.8,1999
rwa,173.7,2000
rwa,172.6,2001
rwa,171.4,2002
rwa,170.3,2003
rwa,169.1,2004
rwa,168.1,2005
rwa,167.1,2006
rwa,166.0,2007
rwa,165.1,2008
rwa,164.1,2009
rwa,163.1,2010
rwa,162.2,2011
rwa,161.2,2012
rwa,160.3,2013
rwa,159.4,2014
rwa,158.4,2015
lca,60.2,1970
lca,57.2,1971
lca,54.3,1972
lca,51.6,1973
lca,49.0,1974
lca,46.6,1975
lca,44.3,1976
lca,42.1,1977
lca,39.9,1978
lca,37.9,1979
lca,36.1,1980
lca,34.5,1981
