alternative_gdp_per_capita_ppp_wb,geo,time
66850.0,are,2005
64130.0,are,2006
57090.0,are,2007
51360.0,are,2008
45200.0,are,2009
42350.0,are,2010
42290.0,are,2011
17380.0,gbr,1980
17160.0,gbr,1981
17550.0,gbr,1982
18190.0,gbr,1983
18650.0,gbr,1984
19280.0,gbr,1985
20010.0,gbr,1986
20880.0,gbr,1987
21880.0,gbr,1988
22320.0,gbr,1989
22430.0,gbr,1990
22050.0,gbr,1991
22020.0,gbr,1992
22460.0,gbr,1993
23360.0,gbr,1994
24010.0,gbr,1995
24640.0,gbr,1996
26100.0,gbr,1997
27020.0,gbr,1998
27920.0,gbr,1999
29060.0,gbr,2000
29860.0,gbr,2001
30540.0,gbr,2002
31490.0,gbr,2003
32260.0,gbr,2004
32740.0,gbr,2005
33390.0,gbr,2006
34320.0,gbr,2007
33720.0,gbr,2008
32030.0,gbr,2009
32470.0,gbr,2010
32470.0,gbr,2011
25510.0,usa,1980
25900.0,usa,1981
25150.0,usa,1982
26040.0,usa,1983
27680.0,usa,1984
28560.0,usa,1985
29270.0,usa,1986
29930.0,usa,1987
30870.0,usa,1988
31670.0,usa,1989
31900.0,usa,1990
31390.0,usa,1991
32010.0,usa,1992
32500.0,usa,1993
33430.0,usa,1994
33870.0,usa,1995
34750.0,usa,1996
35880.0,usa,1997
37030.0,usa,1998
38390.0,usa,1999
39540.0,usa,2000
39580.0,usa,2001
39930.0,usa,2002
40600.0,usa,2003
41630.0,usa,2004
42520.0,usa,2005
43230.0,usa,2006
43640.0,usa,2007
43070.0,usa,2008
41190.0,usa,2009
42080.0,usa,2010
42490.0,usa,2011
7809.0,ury,1980
7878.0,ury,1981
7063.0,ury,1982
6297.0,ury,1983
6185.0,ury,1984
6235.0,ury,1985
6742.0,ury,1986
7235.0,ury,1987
7296.0,ury,1988
7329.0,ury,1989
7301.0,ury,1990
7507.0,ury,1991
8044.0,ury,1992
8197.0,ury,1993
8730.0,ury,1994
8542.0,ury,1995
8985.0,ury,1996
9691.0,ury,1997
10070.0,ury,1998
9834.0,ury,1999
9609.0,ury,2000
9219.0,ury,2001
8505.0,ury,2002
8587.0,ury,2003
9021.0,ury,2004
9683.0,ury,2005
10050.0,ury,2006
10680.0,ury,2007
11410.0,ury,2008
11650.0,ury,2009
12640.0,ury,2010
13310.0,ury,2011
1881.0,uzb,1987
2004.0,uzb,1988
2018.0,uzb,1989
2002.0,uzb,1990
1950.0,uzb,1991
1692.0,uzb,1992
1616.0,uzb,1993
1502.0,uzb,1994
1462.0,uzb,1995
1458.0,uzb,1996
1506.0,uzb,1997
1545.0,uzb,1998
1594.0,uzb,1999
1632.0,uzb,2000
1679.0,uzb,2001
1725.0,uzb,2002
1777.0,uzb,2003
1892.0,uzb,2004
2001.0,uzb,2005
2121.0,uzb,2006
2290.0,uzb,2007
2456.0,uzb,2008
2611.0,uzb,2009
2754.0,uzb,2010
2903.0,uzb,2011
2766.0,vut,1980
2810.0,vut,1981
3038.0,vut,1982
3380.0,vut,1983
3621.0,vut,1984
3574.0,vut,1985
3489.0,vut,1986
3311.0,vut,1987
3179.0,vut,1988
3149.0,vut,1989
3427.0,vut,1990
3437.0,vut,1991
3424.0,vut,1992
3351.0,vut,1993
3556.0,vut,1994
3507.0,vut,1995
3515.0,vut,1996
3622.0,vut,1997
3713.0,vut,1998
3658.0,vut,1999
3794.0,vut,2000
3575.0,vut,2001
3330.0,vut,2002
3361.0,vut,2003
3416.0,vut,2004
3500.0,vut,2005
3661.0,vut,2006
3800.0,vut,2007
3935.0,vut,2008
3971.0,vut,2009
3991.0,vut,2010
4062.0,vut,2011
11590.0,ven,1980
11160.0,ven,1981
10600.0,ven,1982
9908.0,ven,1983
9772.0,ven,1984
9529.0,ven,1985
9887.0,ven,1986
9986.0,ven,1987
10310.0,ven,1988
9205.0,ven,1989
9574.0,ven,1990
10270.0,ven,1991
10650.0,ven,1992
10450.0,ven,1993
9984.0,ven,1994
10160.0,ven,1995
9935.0,ven,1996
10360.0,ven,1997
10190.0,ven,1998
9396.0,ven,1999
9564.0,ven,2000
9708.0,ven,2001
8689.0,ven,2002
7873.0,ven,2003
9151.0,ven,2004
9924.0,ven,2005
10720.0,ven,2006
11470.0,ven,2007
11880.0,ven,2008
11320.0,ven,2009
10970.0,ven,2010
11260.0,ven,2011
2868.0,pse,1994
2907.0,pse,1995
2860.0,pse,1996
3081.0,pse,1997
3334.0,pse,1998
3503.0,pse,1999
3195.0,pse,2000
2630.0,pse,2001
2284.0,pse,2002
2340.0,pse,2003
2402.0,pse,2004
2465.0,pse,2005
789.7,vnm,1984
803.3,vnm,1985
806.8,vnm,1986
815.4,vnm,1987
836.8,vnm,1988
877.5,vnm,1989
904.9,vnm,1990
941.3,vnm,1991
1005.0,vnm,1992
1067.0,vnm,1993
1142.0,vnm,1994
1231.0,vnm,1995
1324.0,vnm,1996
1410.0,vnm,1997
1469.0,vnm,1998
1516.0,vnm,1999
1597.0,vnm,2000
1686.0,vnm,2001
1784.0,vnm,2002
1893.0,vnm,2003
2016.0,vnm,2004
2161.0,vnm,2005
2313.0,vnm,2006
2482.0,vnm,2007
2611.0,vnm,2008
2721.0,vnm,2009
2875.0,vnm,2010
3013.0,vnm,2011
1812.0,yem,1990
1836.0,yem,1991
1888.0,yem,1992
1868.0,yem,1993
1903.0,yem,1994
1928.0,yem,1995
1946.0,yem,1996
1982.0,yem,1997
2040.0,yem,1998
2056.0,yem,1999
2120.0,yem,2000
2135.0,yem,2001
2153.0,yem,2002
2166.0,yem,2003
2183.0,yem,2004
2236.0,yem,2005
2238.0,yem,2006
2243.0,yem,2007
2255.0,yem,2008
2272.0,yem,2009
2373.0,yem,2010
2060.0,yem,2011
1532.0,zmb,1980
1574.0,zmb,1981
1481.0,zmb,1982
1405.0,zmb,1983
1357.0,zmb,1984
1336.0,zmb,1985
1305.0,zmb,1986
1299.0,zmb,1987
1341.0,zmb,1988
1289.0,zmb,1989
1249.0,zmb,1990
1216.0,zmb,1991
1165.0,zmb,1992
1214.0,zmb,1993
1082.0,zmb,1994
1025.0,zmb,1995
1067.0,zmb,1996
1072.0,zmb,1997
1024.0,zmb,1998
1019.0,zmb,1999
1029.0,zmb,2000
1054.0,zmb,2001
1064.0,zmb,2002
1093.0,zmb,2003
1125.0,zmb,2004
1158.0,zmb,2005
1200.0,zmb,2006
1242.0,zmb,2007
1278.0,zmb,2008
1323.0,zmb,2009
1401.0,zmb,2010
1423.0,zmb,2011
