geo,children_per_woman_total_fertility,time
stp,4.73,1999
stp,4.69,2000
stp,4.65,2001
stp,4.63,2002
stp,4.6,2003
stp,4.57,2004
stp,4.54,2005
stp,4.51,2006
stp,4.46,2007
stp,4.41,2008
stp,4.35,2009
stp,4.29,2010
stp,4.22,2011
stp,4.15,2012
stp,4.08,2013
stp,4.01,2014
stp,3.94,2015
sau,6.86,1800
sau,6.86,1801
sau,6.86,1802
sau,6.86,1803
sau,6.86,1804
sau,6.86,1805
sau,6.86,1806
sau,6.86,1807
sau,6.86,1808
sau,6.86,1809
sau,6.86,1810
sau,6.86,1811
sau,6.86,1812
sau,6.86,1813
sau,6.86,1814
sau,6.86,1815
sau,6.86,1816
sau,6.86,1817
sau,6.86,1818
sau,6.86,1819
sau,6.86,1820
sau,6.86,1821
sau,6.86,1822
sau,6.86,1823
sau,6.86,1824
sau,6.86,1825
sau,6.86,1826
sau,6.86,1827
sau,6.86,1828
sau,6.86,1829
sau,6.86,1830
sau,6.86,1831
sau,6.86,1832
sau,6.86,1833
sau,6.86,1834
sau,6.86,1835
sau,6.86,1836
sau,6.86,1837
sau,6.86,1838
sau,6.86,1839
sau,6.86,1840
sau,6.86,1841
sau,6.86,1842
sau,6.86,1843
sau,6.86,1844
sau,6.86,1845
sau,6.86,1846
sau,6.86,1847
sau,6.86,1848
sau,6.86,1849
sau,6.86,1850
sau,6.86,1851
sau,6.86,1852
sau,6.86,1853
sau,6.86,1854
sau,6.86,1855
sau,6.86,1856
sau,6.86,1857
sau,6.86,1858
sau,6.86,1859
sau,6.86,1860
sau,6.86,1861
sau,6.86,1862
sau,6.86,1863
sau,6.86,1864
sau,6.86,1865
sau,6.86,1866
sau,6.86,1867
sau,6.86,1868
sau,6.86,1869
sau,6.86,1870
sau,6.86,1871
sau,6.86,1872
sau,6.86,1873
sau,6.86,1874
sau,6.86,1875
sau,6.86,1876
sau,6.86,1877
sau,6.86,1878
sau,6.86,1879
sau,6.86,1880
sau,6.86,1881
sau,6.86,1882
sau,6.86,1883
sau,6.86,1884
sau,6.86,1885
sau,6.86,1886
sau,6.86,1887
sau,6.86,1888
sau,6.86,1889
sau,6.86,1890
sau,6.86,1891
sau,6.86,1892
sau,6.86,1893
sau,6.86,1894
sau,6.86,1895
sau,6.86,1896
sau,6.86,1897
sau,6.86,1898
sau,6.86,1899
sau,6.86,1900
sau,6.86,1901
sau,6.86,1902
sau,6.86,1903
sau,6.86,1904
sau,6.86,1905
sau,6.86,1906
sau,6.86,1907
sau,6.86,1908
sau,6.86,1909
sau,6.86,1910
sau,6.86,1911
sau,6.86,1912
sau,6.86,1913
sau,6.86,1914
sau,6.86,1915
sau,6.86,1916
sau,6.86,1917
sau,6.86,1918
sau,6.86,1919
sau,6.86,1920
sau,6.86,1921
sau,6.86,1922
sau,6.86,1923
sau,6.86,1924
sau,6.86,1925
sau,6.87,1926
sau,6.89,1927
sau,6.9,1928
sau,6.91,1929
sau,6.93,1930
sau,6.94,1931
sau,6.96,1932
sau,6.97,1933
sau,6.98,1934
sau,7.0,1935
sau,7.01,1936
sau,7.02,1937
sau,7.04,1938
sau,7.05,1939
sau,7.06,1940
sau,7.08,1941
sau,7.09,1942
sau,7.1,1943
sau,7.12,1944
sau,7.13,1945
sau,7.15,1946
sau,7.16,1947
sau,7.17,1948
sau,7.19,1949
sau,7.2,1950
sau,7.19,1951
sau,7.18,1952
sau,7.17,1953
sau,7.16,1954
sau,7.16,1955
sau,7.17,1956
sau,7.17,1957
sau,7.19,1958
sau,7.2,1959
sau,7.22,1960
sau,7.23,1961
sau,7.24,1962
sau,7.25,1963
sau,7.26,1964
sau,7.26,1965
sau,7.26,1966
sau,7.26,1967
sau,7.27,1968
sau,7.27,1969
sau,7.28,1970
sau,7.29,1971
sau,7.3,1972
sau,7.31,1973
sau,7.31,1974
sau,7.31,1975
sau,7.31,1976
sau,7.3,1977
sau,7.28,1978
sau,7.25,1979
sau,7.21,1980
sau,7.14,1981
sau,7.05,1982
sau,6.94,1983
sau,6.81,1984
sau,6.66,1985
sau,6.5,1986
sau,6.33,1987
sau,6.17,1988
sau,6.0,1989
sau,5.84,1990
sau,5.69,1991
sau,5.52,1992
sau,5.35,1993
sau,5.17,1994
sau,4.99,1995
sau,4.8,1996
sau,4.59,1997
sau,4.39,1998
sau,4.19,1999
sau,3.99,2000
sau,3.8,2001
sau,3.63,2002
sau,3.48,2003
sau,3.35,2004
sau,3.23,2005
sau,3.14,2006
sau,3.05,2007
sau,2.97,2008
sau,2.9,2009
sau,2.83,2010
sau,2.76,2011
sau,2.7,2012
sau,2.64,2013
sau,2.59,2014
sau,2.54,2015
sen,5.7,1800
sen,5.7,1801
sen,5.7,1802
sen,5.7,1803
sen,5.7,1804
sen,5.7,1805
sen,5.7,1806
sen,5.7,1807
sen,5.7,1808
sen,5.7,1809
sen,5.7,1810
sen,5.7,1811
sen,5.7,1812
sen,5.7,1813
sen,5.7,1814
sen,5.7,1815
sen,5.7,1816
sen,5.7,1817
sen,5.7,1818
sen,5.7,1819
sen,5.7,1820
sen,5.7,1821
sen,5.7,1822
sen,5.7,1823
sen,5.7,1824
sen,5.7,1825
sen,5.7,1826
sen,5.7,1827
sen,5.7,1828
sen,5.7,1829
sen,5.7,1830
sen,5.7,1831
sen,5.7,1832
sen,5.7,1833
sen,5.7,1834
sen,5.7,1835
sen,5.7,1836
sen,5.7,1837
sen,5.7,1838
sen,5.7,1839
sen,5.7,1840
sen,5.7,1841
sen,5.7,1842
sen,5.7,1843
sen,5.7,1844
sen,5.7,1845
sen,5.7,1846
sen,5.7,1847
sen,5.7,1848
sen,5.7,1849
sen,5.7,1850
sen,5.7,1851
sen,5.7,1852
sen,5.7,1853
sen,5.7,1854
sen,5.7,1855
sen,5.7,1856
sen,5.7,1857
sen,5.7,1858
sen,5.7,1859
sen,5.7,1860
sen,5.7,1861
sen,5.7,1862
sen,5.7,1863
sen,5.7,1864
sen,5.7,1865
sen,5.7,1866
sen,5.7,1867
sen,5.7,1868
sen,5.7,1869
sen,5.7,1870
sen,5.7,1871
sen,5.7,1872
sen,5.7,1873
sen,5.7,1874
sen,5.7,1875
sen,5.7,1876
sen,5.7,1877
sen,5.7,1878
sen,5.7,1879
sen,5.7,1880
sen,5.7,1881
sen,5.7,1882
sen,5.7,1883
sen,5.7,1884
sen,5.7,1885
sen,5.7,1886
sen,5.7,1887
sen,5.7,1888
sen,5.7,1889
sen,5.7,1890
sen,5.7,1891
sen,5.7,1892
sen,5.7,1893
sen,5.7,1894
sen,5.7,1895
sen,5.7,1896
sen,5.7,1897
sen,5.7,1898
sen,5.7,1899
sen,5.7,1900
sen,5.7,1901
sen,5.7,1902
sen,5.7,1903
sen,5.7,1904
sen,5.7,1905
sen,5.7,1906
sen,5.7,1907
sen,5.7,1908
sen,5.7,1909
sen,5.7,1910
sen,5.7,1911
sen,5.7,1912
sen,5.7,1913
sen,5.7,1914
sen,5.7,1915
sen,5.7,1916
sen,5.7,1917
sen,5.7,1918
sen,5.7,1919
sen,5.7,1920
sen,5.7,1921
sen,5.7,1922
sen,5.7,1923
sen,5.7,1924
sen,5.7,1925
sen,5.73,1926
sen,5.76,1927
sen,5.79,1928
sen,5.82,1929
sen,5.85,1930
sen,5.88,1931
sen,5.91,1932
sen,5.94,1933
sen,5.97,1934
sen,6.0,1935
sen,6.03,1936
sen,6.06,1937
sen,6.09,1938
sen,6.12,1939
sen,6.15,1940
sen,6.18,1941
sen,6.21,1942
sen,6.24,1943
sen,6.27,1944
sen,6.3,1945
sen,6.34,1946
sen,6.37,1947
sen,6.4,1948
sen,6.43,1949
sen,6.46,1950
sen,6.49,1951
sen,6.54,1952
sen,6.6,1953
sen,6.66,1954
sen,6.71,1955
sen,6.76,1956
sen,6.81,1957
sen,6.86,1958
sen,6.91,1959
sen,6.95,1960
sen,6.99,1961
sen,7.04,1962
sen,7.08,1963
sen,7.11,1964
sen,7.15,1965
sen,7.19,1966
sen,7.23,1967
sen,7.27,1968
sen,7.3,1969
sen,7.34,1970
sen,7.37,1971
sen,7.41,1972
sen,7.43,1973
sen,7.45,1974
sen,7.47,1975
sen,7.47,1976
sen,7.46,1977
sen,7.45,1978
sen,7.42,1979
sen,7.38,1980
sen,7.34,1981
sen,7.28,1982
sen,7.23,1983
sen,7.16,1984
sen,7.09,1985
sen,7.01,1986
sen,6.93,1987
sen,6.83,1988
sen,6.73,1989
sen,6.63,1990
sen,6.52,1991
sen,6.4,1992
sen,6.29,1993
sen,6.17,1994
sen,6.05,1995
sen,5.94,1996
sen,5.84,1997
sen,5.74,1998
sen,5.65,1999
sen,5.56,2000
sen,5.48,2001
sen,5.41,2002
sen,5.35,2003
sen,5.29,2004
sen,5.23,2005
sen,5.18,2006
sen,5.14,2007
sen,5.11,2008
sen,5.08,2009
sen,5.05,2010
sen,5.02,2011
sen,4.98,2012
sen,4.93,2013
sen,4.88,2014
sen,4.81,2015
srb,5.9,1800
srb,5.9,1801
srb,5.9,1802
srb,5.9,1803
srb,5.9,1804
srb,5.9,1805
srb,5.9,1806
srb,5.9,1807
srb,5.9,1808
srb,5.9,1809
srb,5.9,1810
srb,5.9,1811
srb,5.9,1812
srb,5.9,1813
srb,5.9,1814
srb,5.9,1815
srb,5.9,1816
srb,5.9,1817
srb,5.9,1818
srb,5.9,1819
srb,5.9,1820
srb,5.9,1821
srb,5.9,1822
srb,5.9,1823
srb,5.9,1824
srb,5.9,1825
srb,5.9,1826
srb,5.9,1827
srb,5.9,1828
srb,5.9,1829
srb,5.9,1830
srb,5.9,1831
srb,5.9,1832
srb,5.9,1833
srb,5.9,1834
srb,5.9,1835
srb,5.9,1836
srb,5.9,1837
srb,5.9,1838
srb,5.9,1839
srb,5.9,1840
srb,5.9,1841
srb,5.9,1842
srb,5.9,1843
srb,5.9,1844
srb,5.9,1845
srb,5.9,1846
srb,5.9,1847
srb,5.9,1848
srb,5.9,1849
srb,5.9,1850
srb,5.86,1851
srb,5.82,1852
srb,5.78,1853
srb,5.74,1854
srb,5.7,1855
srb,5.66,1856
srb,5.62,1857
srb,5.58,1858
srb,5.55,1859
srb,5.51,1860
srb,5.47,1861
srb,5.43,1862
srb,5.7,1863
srb,5.96,1864
srb,5.97,1865
srb,5.98,1866
srb,5.98,1867
srb,5.99,1868
srb,6.0,1869
srb,6.0,1870
srb,5.95,1871
srb,5.89,1872
srb,5.84,1873
srb,5.78,1874
srb,5.73,1875
srb,5.67,1876
srb,5.62,1877
srb,5.56,1878
srb,5.51,1879
srb,5.45,1880
srb,5.45,1881
srb,5.44,1882
srb,5.44,1883
srb,5.43,1884
srb,5.43,1885
srb,5.42,1886
srb,5.42,1887
srb,5.41,1888
srb,5.41,1889
srb,5.4,1890
srb,5.43,1891
srb,5.46,1892
srb,5.48,1893
srb,5.51,1894
srb,5.54,1895
srb,5.57,1896
srb,5.6,1897
srb,5.63,1898
srb,5.65,1899
srb,5.68,1900
srb,5.54,1901
srb,5.41,1902
srb,5.27,1903
srb,5.13,1904
srb,5.0,1905
srb,5.04,1906
srb,5.09,1907
srb,5.13,1908
srb,5.18,1909
srb,5.23,1910
srb,5.18,1911
srb,5.14,1912
srb,5.1,1913
srb,5.05,1914
srb,5.01,1915
srb,4.96,1916
srb,4.92,1917
srb,4.88,1918
srb,4.83,1919
srb,4.79,1920
srb,4.75,1921
srb,4.7,1922
srb,4.66,1923
srb,4.62,1924
srb,4.57,1925
srb,4.53,1926
srb,4.49,1927
srb,4.44,1928
srb,4.4,1929
srb,4.36,1930
srb,4.31,1931
srb,4.27,1932
srb,4.22,1933
srb,4.18,1934
srb,4.14,1935
srb,4.09,1936
srb,4.05,1937
srb,4.01,1938
srb,3.96,1939
srb,3.92,1940
srb,3.88,1941
srb,3.83,1942
srb,3.79,1943
srb,3.75,1944
srb,3.7,1945
srb,3.66,1946
srb,3.61,1947
srb,3.57,1948
srb,3.53,1949
srb,3.48,1950
srb,3.41,1951
srb,3.27,1952
srb,3.15,1953
srb,3.04,1954
srb,2.94,1955
srb,2.85,1956
srb,2.78,1957
srb,2.72,1958
srb,2.67,1959
srb,2.63,1960
srb,2.6,1961
srb,2.57,1962
srb,2.54,1963
srb,2.52,1964
srb,2.49,1965
srb,2.46,1966
srb,2.44,1967
srb,2.42,1968
srb,2.4,1969
srb,2.38,1970
srb,2.37,1971
srb,2.37,1972
srb,2.36,1973
srb,2.36,1974
srb,2.36,1975
srb,2.37,1976
srb,2.37,1977
srb,2.36,1978
srb,2.36,1979
srb,2.35,1980
srb,2.34,1981
srb,2.33,1982
srb,2.32,1983
srb,2.31,1984
srb,2.29,1985
srb,2.27,1986
srb,2.24,1987
srb,2.2,1988
srb,2.16,1989
srb,2.11,1990
srb,2.05,1991
srb,2.0,1992
srb,1.94,1993
srb,1.89,1994
srb,1.85,1995
srb,1.8,1996
srb,1.76,1997
srb,1.72,1998
srb,1.68,1999
srb,1.64,2000
srb,1.6,2001
srb,1.57,2002
srb,1.53,2003
srb,1.5,2004
srb,1.47,2005
srb,1.45,2006
srb,1.42,2007
srb,1.41,2008
srb,1.39,2009
srb,1.38,2010
srb,1.37,2011
srb,1.37,2012
srb,1.37,2013
srb,1.36,2014
srb,1.37,2015
syc,5.16,1800
syc,5.16,1801
syc,5.16,1802
syc,5.16,1803
syc,5.16,1804
syc,5.16,1805
syc,5.16,1806
syc,5.16,1807
syc,5.16,1808
syc,5.16,1809
syc,5.16,1810
syc,5.16,1811
syc,5.16,1812
syc,5.16,1813
syc,5.16,1814
syc,5.16,1815
syc,5.16,1816
syc,5.16,1817
syc,5.16,1818
syc,5.16,1819
syc,5.16,1820
syc,5.16,1821
syc,5.16,1822
syc,5.16,1823
syc,5.16,1824
syc,5.16,1825
syc,5.16,1826
syc,5.16,1827
syc,5.16,1828
syc,5.16,1829
syc,5.16,1830
syc,5.16,1831
syc,5.16,1832
syc,5.16,1833
syc,5.16,1834
syc,5.16,1835
syc,5.16,1836
syc,5.16,1837
syc,5.16,1838
syc,5.16,1839
syc,5.16,1840
syc,5.16,1841
syc,5.16,1842
syc,5.16,1843
syc,5.16,1844
syc,5.16,1845
syc,5.16,1846
syc,5.16,1847
syc,5.16,1848
syc,5.16,1849
syc,5.16,1850
syc,5.16,1851
syc,5.16,1852
syc,5.16,1853
syc,5.16,1854
syc,5.16,1855
syc,5.16,1856
syc,5.16,1857
syc,5.16,1858
syc,5.16,1859
syc,5.16,1860
syc,5.16,1861
syc,5.16,1862
syc,5.16,1863
syc,5.16,1864
syc,5.16,1865
syc,5.16,1866
syc,5.16,1867
syc,5.16,1868
syc,5.16,1869
syc,5.16,1870
syc,5.16,1871
syc,5.16,1872
syc,5.16,1873
syc,5.16,1874
syc,5.16,1875
syc,5.16,1876
syc,5.16,1877
syc,5.16,1878
syc,5.16,1879
syc,5.16,1880
syc,5.16,1881
syc,5.16,1882
syc,5.16,1883
syc,5.16,1884
syc,5.16,1885
syc,5.16,1886
syc,5.16,1887
syc,5.16,1888
syc,5.16,1889
syc,5.16,1890
syc,5.16,1891
syc,5.16,1892
syc,5.16,1893
syc,5.16,1894
syc,5.16,1895
syc,5.16,1896
syc,5.16,1897
syc,5.16,1898
syc,5.16,1899
syc,5.16,1900
syc,5.16,1901
syc,5.16,1902
syc,5.16,1903
syc,5.16,1904
syc,5.16,1905
syc,5.16,1906
syc,5.16,1907
syc,5.16,1908
syc,5.16,1909
syc,5.16,1910
syc,5.16,1911
syc,5.16,1912
syc,5.16,1913
syc,5.16,1914
syc,5.16,1915
syc,5.16,1916
syc,5.16,1917
syc,5.16,1918
syc,5.16,1919
syc,5.16,1920
syc,5.16,1921
syc,5.16,1922
syc,5.16,1923
syc,5.16,1924
syc,5.16,1925
syc,5.16,1926
syc,5.16,1927
syc,5.16,1928
syc,5.16,1929
syc,5.16,1930
syc,5.16,1931
syc,5.16,1932
syc,5.16,1933
syc,5.16,1934
syc,5.16,1935
syc,5.16,1936
syc,5.16,1937
syc,5.16,1938
syc,5.16,1939
syc,5.16,1940
syc,5.16,1941
syc,5.16,1942
syc,5.16,1943
syc,5.16,1944
syc,5.16,1945
syc,5.16,1946
syc,5.16,1947
syc,5.16,1948
syc,5.16,1949
syc,5.16,1950
syc,5.1,1951
syc,5.01,1952
syc,4.95,1953
syc,4.91,1954
syc,4.91,1955
syc,4.93,1956
syc,4.98,1957
syc,5.06,1958
syc,5.16,1959
syc,5.27,1960
syc,5.4,1961
syc,5.53,1962
syc,5.65,1963
syc,5.76,1964
syc,5.84,1965
syc,5.89,1966
syc,5.92,1967
syc,5.9,1968
syc,5.85,1969
syc,5.76,1970
syc,5.63,1971
syc,5.47,1972
syc,5.28,1973
syc,5.07,1974
syc,4.85,1975
syc,4.62,1976
syc,4.41,1977
syc,4.2,1978
syc,4.02,1979
syc,3.85,1980
syc,3.7,1981
syc,3.56,1982
syc,3.43,1983
syc,3.31,1984
syc,3.19,1985
syc,3.08,1986
syc,2.99,1987
syc,2.9,1988
syc,2.82,1989
syc,2.74,1990
syc,2.66,1991
syc,2.59,1992
syc,2.51,1993
syc,2.42,1994
syc,2.35,1995
syc,2.28,1996
syc,2.22,1997
syc,2.18,1998
syc,2.16,1999
syc,2.15,2000
syc,2.16,2001
syc,2.18,2002
syc,2.21,2003
syc,2.24,2004
syc,2.26,2005
syc,2.28,2006
syc,2.28,2007
syc,2.28,2008
syc,2.27,2009
syc,2.26,2010
syc,2.23,2011
syc,2.21,2012
syc,2.18,2013
syc,2.16,2014
syc,2.13,2015
sle,5.72,1800
sle,5.72,1801
sle,5.72,1802
sle,5.72,1803
sle,5.72,1804
sle,5.72,1805
sle,5.72,1806
sle,5.72,1807
sle,5.72,1808
sle,5.72,1809
sle,5.72,1810
sle,5.72,1811
sle,5.72,1812
sle,5.72,1813
sle,5.72,1814
sle,5.72,1815
sle,5.72,1816
sle,5.72,1817
sle,5.72,1818
sle,5.72,1819
sle,5.72,1820
sle,5.72,1821
sle,5.72,1822
sle,5.72,1823
sle,5.72,1824
sle,5.72,1825
sle,5.72,1826
sle,5.72,1827
sle,5.72,1828
sle,5.72,1829
sle,5.72,1830
sle,5.72,1831
sle,5.72,1832
sle,5.72,1833
sle,5.72,1834
sle,5.72,1835
sle,5.72,1836
sle,5.72,1837
sle,5.72,1838
sle,5.72,1839
sle,5.72,1840
sle,5.72,1841
sle,5.72,1842
sle,5.72,1843
sle,5.72,1844
sle,5.72,1845
sle,5.72,1846
sle,5.72,1847
sle,5.72,1848
sle,5.72,1849
sle,5.72,1850
sle,5.72,1851
sle,5.72,1852
sle,5.72,1853
sle,5.72,1854
sle,5.72,1855
sle,5.72,1856
sle,5.72,1857
sle,5.72,1858
sle,5.72,1859
sle,5.72,1860
sle,5.72,1861
sle,5.72,1862
sle,5.72,1863
sle,5.72,1864
sle,5.72,1865
sle,5.72,1866
sle,5.72,1867
sle,5.72,1868
sle,5.72,1869
sle,5.72,1870
sle,5.72,1871
sle,5.72,1872
sle,5.72,1873
sle,5.72,1874
sle,5.72,1875
sle,5.72,1876
sle,5.72,1877
sle,5.72,1878
sle,5.72,1879
sle,5.72,1880
sle,5.72,1881
sle,5.72,1882
sle,5.72,1883
sle,5.72,1884
sle,5.72,1885
sle,5.72,1886
sle,5.72,1887
sle,5.72,1888
sle,5.72,1889
sle,5.72,1890
sle,5.72,1891
sle,5.72,1892
sle,5.72,1893
sle,5.72,1894
sle,5.72,1895
sle,5.72,1896
sle,5.72,1897
sle,5.72,1898
sle,5.72,1899
sle,5.72,1900
sle,5.72,1901
sle,5.72,1902
sle,5.72,1903
sle,5.72,1904
sle,5.72,1905
sle,5.72,1906
sle,5.72,1907
sle,5.72,1908
sle,5.72,1909
sle,5.72,1910
sle,5.72,1911
sle,5.72,1912
sle,5.72,1913
sle,5.72,1914
sle,5.72,1915
sle,5.72,1916
sle,5.72,1917
sle,5.72,1918
sle,5.72,1919
sle,5.72,1920
sle,5.72,1921
sle,5.72,1922
sle,5.72,1923
sle,5.72,1924
sle,5.72,1925
sle,5.72,1926
sle,5.72,1927
sle,5.72,1928
sle,5.72,1929
sle,5.72,1930
sle,5.72,1931
sle,5.72,1932
sle,5.72,1933
sle,5.72,1934
sle,5.72,1935
sle,5.72,1936
sle,5.72,1937
sle,5.72,1938
sle,5.72,1939
sle,5.72,1940
sle,5.72,1941
sle,5.72,1942
sle,5.72,1943
sle,5.72,1944
sle,5.72,1945
sle,5.72,1946
sle,5.72,1947
sle,5.72,1948
sle,5.72,1949
sle,5.72,1950
sle,5.73,1951
sle,5.74,1952
sle,5.76,1953
sle,5.79,1954
sle,5.82,1955
sle,5.85,1956
sle,5.89,1957
sle,5.93,1958
sle,5.98,1959
sle,6.03,1960
sle,6.09,1961
sle,6.16,1962
sle,6.23,1963
sle,6.3,1964
sle,6.38,1965
sle,6.45,1966
sle,6.52,1967
sle,6.58,1968
sle,6.64,1969
sle,6.7,1970
sle,6.75,1971
sle,6.8,1972
sle,6.85,1973
sle,6.89,1974
sle,6.94,1975
sle,6.98,1976
sle,7.01,1977
sle,7.04,1978
sle,7.05,1979
sle,7.06,1980
sle,7.05,1981
sle,7.03,1982
sle,6.99,1983
sle,6.95,1984
sle,6.89,1985
sle,6.82,1986
sle,6.75,1987
sle,6.68,1988
sle,6.6,1989
sle,6.53,1990
sle,6.45,1991
sle,6.39,1992
sle,6.32,1993
sle,6.26,1994
sle,6.2,1995
sle,6.15,1996
sle,6.1,1997
sle,6.04,1998
sle,5.99,1999
sle,5.92,2000
sle,5.85,2001
sle,5.76,2002
sle,5.66,2003
sle,5.56,2004
sle,5.45,2005
sle,5.34,2006
sle,5.23,2007
sle,5.13,2008
sle,5.03,2009
sle,4.94,2010
sle,4.86,2011
sle,4.78,2012
sle,4.71,2013
sle,4.63,2014
sle,4.55,2015
sgp,5.47,1800
sgp,5.47,1801
sgp,5.46,1802
sgp,5.46,1803
sgp,5.46,1804
sgp,5.45,1805
sgp,5.45,1806
sgp,5.44,1807
sgp,5.44,1808
sgp,5.44,1809
sgp,5.43,1810
sgp,5.43,1811
sgp,5.43,1812
sgp,5.42,1813
sgp,5.42,1814
sgp,5.42,1815
sgp,5.41,1816
sgp,5.41,1817
sgp,5.4,1818
sgp,5.4,1819
sgp,5.4,1820
sgp,5.39,1821
sgp,5.39,1822
sgp,5.39,1823
sgp,5.38,1824
sgp,5.38,1825
sgp,5.37,1826
sgp,5.37,1827
sgp,5.37,1828
sgp,5.36,1829
sgp,5.36,1830
sgp,5.36,1831
sgp,5.35,1832
sgp,5.35,1833
sgp,5.35,1834
sgp,5.34,1835
sgp,5.34,1836
sgp,5.33,1837
sgp,5.33,1838
sgp,5.33,1839
sgp,5.32,1840
sgp,5.32,1841
sgp,5.32,1842
sgp,5.31,1843
sgp,5.31,1844
sgp,5.31,1845
sgp,5.3,1846
sgp,5.3,1847
sgp,5.29,1848
sgp,5.29,1849
sgp,5.29,1850
sgp,5.28,1851
sgp,5.28,1852
sgp,5.28,1853
sgp,5.27,1854
sgp,5.27,1855
sgp,5.26,1856
sgp,5.26,1857
sgp,5.26,1858
sgp,5.25,1859
sgp,5.25,1860
sgp,5.25,1861
sgp,5.24,1862
sgp,5.24,1863
sgp,5.24,1864
sgp,5.23,1865
sgp,5.23,1866
sgp,5.22,1867
sgp,5.22,1868
sgp,5.22,1869
sgp,5.21,1870
sgp,5.21,1871
sgp,5.21,1872
sgp,5.2,1873
sgp,5.2,1874
sgp,5.2,1875
sgp,5.19,1876
sgp,5.19,1877
sgp,5.18,1878
sgp,5.18,1879
sgp,5.18,1880
sgp,5.17,1881
sgp,5.17,1882
sgp,5.17,1883
sgp,5.28,1884
sgp,5.39,1885
sgp,5.51,1886
sgp,5.62,1887
sgp,5.73,1888
sgp,5.71,1889
sgp,5.69,1890
sgp,5.68,1891
sgp,5.66,1892
sgp,5.64,1893
sgp,5.62,1894
sgp,5.6,1895
sgp,5.58,1896
sgp,5.57,1897
sgp,5.55,1898
sgp,5.53,1899
sgp,5.51,1900
sgp,5.49,1901
sgp,5.47,1902
sgp,5.46,1903
sgp,5.44,1904
sgp,5.42,1905
sgp,5.41,1906
sgp,5.39,1907
sgp,5.38,1908
sgp,5.38,1909
sgp,5.39,1910
sgp,5.39,1911
sgp,5.39,1912
sgp,5.4,1913
sgp,5.44,1914
sgp,5.49,1915
sgp,5.53,1916
sgp,5.58,1917
sgp,5.62,1918
sgp,5.68,1919
sgp,5.73,1920
sgp,5.78,1921
sgp,5.83,1922
sgp,5.89,1923
sgp,6.0,1924
sgp,6.12,1925
sgp,6.23,1926
sgp,6.35,1927
sgp,6.46,1928
sgp,6.61,1929
sgp,6.76,1930
sgp,6.9,1931
sgp,7.05,1932
sgp,7.19,1933
sgp,7.29,1934
sgp,7.39,1935
sgp,7.48,1936
sgp,7.58,1937
sgp,7.68,1938
sgp,7.29,1939
sgp,6.9,1940
sgp,6.51,1941
sgp,6.12,1942
sgp,5.72,1943
sgp,5.9,1944
sgp,6.08,1945
sgp,6.25,1946
sgp,6.43,1947
sgp,6.6,1948
sgp,6.55,1949
sgp,6.49,1950
sgp,6.54,1951
sgp,6.62,1952
sgp,6.66,1953
sgp,6.66,1954
sgp,6.62,1955
sgp,6.54,1956
sgp,6.42,1957
sgp,6.25,1958
sgp,6.06,1959
sgp,5.82,1960
sgp,5.56,1961
sgp,5.27,1962
sgp,4.97,1963
sgp,4.66,1964
sgp,4.36,1965
sgp,4.07,1966
sgp,3.82,1967
sgp,3.58,1968
sgp,3.38,1969
sgp,3.19,1970
sgp,3.01,1971
sgp,2.84,1972
sgp,2.65,1973
sgp,2.46,1974
sgp,2.27,1975
sgp,2.1,1976
sgp,1.95,1977
sgp,1.83,1978
sgp,1.74,1979
sgp,1.82,1980
sgp,1.78,1981
sgp,1.74,1982
sgp,1.61,1983
sgp,1.62,1984
sgp,1.61,1985
sgp,1.43,1986
sgp,1.62,1987
sgp,1.96,1988
sgp,1.75,1989
sgp,1.83,1990
sgp,1.73,1991
sgp,1.72,1992
sgp,1.74,1993
sgp,1.71,1994
sgp,1.67,1995
sgp,1.66,1996
sgp,1.61,1997
sgp,1.48,1998
sgp,1.47,1999
sgp,1.6,2000
sgp,1.41,2001
sgp,1.37,2002
sgp,1.27,2003
sgp,1.26,2004
sgp,1.26,2005
sgp,1.28,2006
sgp,1.29,2007
sgp,1.28,2008
sgp,1.26,2009
sgp,1.26,2010
sgp,1.27,2011
sgp,1.28,2012
sgp,1.28,2013
sgp,1.29,2014
sgp,1.3,2015
svk,5.94,1800
svk,5.94,1801
svk,5.94,1802
svk,5.94,1803
svk,5.94,1804
svk,5.94,1805
svk,5.94,1806
svk,5.94,1807
svk,5.94,1808
svk,5.94,1809
svk,5.94,1810
svk,5.94,1811
svk,5.94,1812
svk,5.94,1813
svk,5.94,1814
svk,5.94,1815
svk,5.94,1816
svk,5.94,1817
svk,5.94,1818
svk,5.94,1819
svk,5.94,1820
svk,5.94,1821
svk,5.94,1822
svk,5.94,1823
svk,5.94,1824
svk,5.94,1825
svk,5.94,1826
svk,5.94,1827
svk,5.94,1828
svk,5.94,1829
svk,5.94,1830
svk,5.94,1831
svk,5.94,1832
svk,5.94,1833
svk,5.94,1834
svk,5.94,1835
svk,5.94,1836
svk,5.94,1837
svk,5.94,1838
svk,5.94,1839
svk,5.94,1840
svk,5.94,1841
svk,5.94,1842
svk,5.94,1843
svk,5.94,1844
svk,5.94,1845
svk,5.94,1846
svk,5.94,1847
svk,5.94,1848
svk,5.94,1849
svk,5.94,1850
svk,5.94,1851
svk,5.94,1852
svk,5.94,1853
svk,5.94,1854
svk,5.94,1855
svk,5.94,1856
svk,5.94,1857
svk,5.94,1858
svk,5.94,1859
svk,5.94,1860
svk,5.94,1861
svk,5.94,1862
