newborn_deaths,geo,time
8926,rwa,1966
9231,rwa,1967
9600,rwa,1968
10020,rwa,1969
10480,rwa,1970
10930,rwa,1971
11440,rwa,1972
12000,rwa,1973
12660,rwa,1974
13420,rwa,1975
14130,rwa,1976
14810,rwa,1977
15300,rwa,1978
15550,rwa,1979
15570,rwa,1980
15330,rwa,1981
14950,rwa,1982
14600,rwa,1983
14440,rwa,1984
14400,rwa,1985
14550,rwa,1986
14880,rwa,1987
15070,rwa,1988
14720,rwa,1989
13710,rwa,1990
12220,rwa,1991
10000,rwa,1992
7726,rwa,1993
6376,rwa,1994
5881,rwa,1995
6518,rwa,1996
8805,rwa,1997
11770,rwa,1998
13960,rwa,1999
14940,rwa,2000
14900,rwa,2001
13850,rwa,2002
12370,rwa,2003
11000,rwa,2004
10040,rwa,2005
9613,rwa,2006
9456,rwa,2007
9433,rwa,2008
9346,rwa,2009
9065,rwa,2010
8473,rwa,2011
7808,rwa,2012
7149,rwa,2013
6653,rwa,2014
6299,rwa,2015
35,kna,1974
35,kna,1975
34,kna,1976
34,kna,1977
33,kna,1978
32,kna,1979
30,kna,1980
29,kna,1981
27,kna,1982
26,kna,1983
24,kna,1984
23,kna,1985
21,kna,1986
19,kna,1987
18,kna,1988
17,kna,1989
16,kna,1990
15,kna,1991
14,kna,1992
14,kna,1993
14,kna,1994
13,kna,1995
13,kna,1996
13,kna,1997
13,kna,1998
12,kna,1999
12,kna,2000
11,kna,2001
10,kna,2002
10,kna,2003
9,kna,2004
8,kna,2005
8,kna,2006
8,kna,2007
8,kna,2008
8,kna,2009
8,kna,2010
7,kna,2011
7,kna,2012
7,kna,2013
6,kna,2014
6,kna,2015
72,lca,1972
64,lca,1973
57,lca,1974
52,lca,1975
49,lca,1976
48,lca,1977
49,lca,1978
50,lca,1979
50,lca,1980
50,lca,1981
49,lca,1982
47,lca,1983
46,lca,1984
45,lca,1985
45,lca,1986
45,lca,1987
45,lca,1988
46,lca,1989
45,lca,1990
45,lca,1991
44,lca,1992
43,lca,1993
41,lca,1994
40,lca,1995
38,lca,1996
37,lca,1997
36,lca,1998
35,lca,1999
34,lca,2000
33,lca,2001
33,lca,2002
32,lca,2003
32,lca,2004
32,lca,2005
31,lca,2006
31,lca,2007
31,lca,2008
30,lca,2009
30,lca,2010
29,lca,2011
29,lca,2012
28,lca,2013
27,lca,2014
26,lca,2015
74,vct,1971
74,vct,1972
73,vct,1973
72,vct,1974
71,vct,1975
68,vct,1976
64,vct,1977
60,vct,1978
56,vct,1979
53,vct,1980
50,vct,1981
48,vct,1982
46,vct,1983
45,vct,1984
44,vct,1985
42,vct,1986
39,vct,1987
37,vct,1988
36,vct,1989
34,vct,1990
33,vct,1991
33,vct,1992
33,vct,1993
32,vct,1994
32,vct,1995
32,vct,1996
31,vct,1997
30,vct,1998
30,vct,1999
29,vct,2000
28,vct,2001
27,vct,2002
27,vct,2003
26,vct,2004
26,vct,2005
26,vct,2006
26,vct,2007
26,vct,2008
26,vct,2009
26,vct,2010
25,vct,2011
23,vct,2012
22,vct,2013
20,vct,2014
19,vct,2015
83,wsm,1990
82,wsm,1991
81,wsm,1992
80,wsm,1993
78,wsm,1994
76,wsm,1995
73,wsm,1996
69,wsm,1997
66,wsm,1998
62,wsm,1999
59,wsm,2000
58,wsm,2001
57,wsm,2002
56,wsm,2003
56,wsm,2004
56,wsm,2005
57,wsm,2006
57,wsm,2007
57,wsm,2008
57,wsm,2009
57,wsm,2010
55,wsm,2011
52,wsm,2012
49,wsm,2013
45,wsm,2014
43,wsm,2015
2,smr,1990
2,smr,1991
2,smr,1992
1,smr,1993
1,smr,1994
1,smr,1995
1,smr,1996
0,smr,1997
0,smr,1998
0,smr,1999
0,smr,2000
0,smr,2001
0,smr,2002
0,smr,2003
0,smr,2004
0,smr,2005
0,smr,2006
0,smr,2007
0,smr,2008
0,smr,2009
0,smr,2010
0,smr,2011
0,smr,2012
0,smr,2013
0,smr,2014
0,smr,2015
97,stp,1984
93,stp,1985
97,stp,1986
106,stp,1987
118,stp,1988
129,stp,1989
136,stp,1990
137,stp,1991
136,stp,1992
132,stp,1993
128,stp,1994
125,stp,1995
124,stp,1996
125,stp,1997
126,stp,1998
128,stp,1999
129,stp,2000
129,stp,2001
128,stp,2002
127,stp,2003
126,stp,2004
123,stp,2005
120,stp,2006
117,stp,2007
114,stp,2008
111,stp,2009
109,stp,2010
108,stp,2011
109,stp,2012
109,stp,2013
109,stp,2014
109,stp,2015
12550,sau,1990
11830,sau,1991
11130,sau,1992
10530,sau,1993
9806,sau,1994
9134,sau,1995
8624,sau,1996
8119,sau,1997
7726,sau,1998
7382,sau,1999
7086,sau,2000
6721,sau,2001
6469,sau,2002
6179,sau,2003
5991,sau,2004
5919,sau,2005
5932,sau,2006
5936,sau,2007
5949,sau,2008
5929,sau,2009
5850,sau,2010
5709,sau,2011
5519,sau,2012
5356,sau,2013
5112,sau,2014
4866,sau,2015
8674,sen,1955
8698,sen,1956
8728,sen,1957
8750,sen,1958
8855,sen,1959
8990,sen,1960
9141,sen,1961
9371,sen,1962
9626,sen,1963
9881,sen,1964
10110,sen,1965
10300,sen,1966
10470,sen,1967
10640,sen,1968
10860,sen,1969
11150,sen,1970
11360,sen,1971
11620,sen,1972
11840,sen,1973
12010,sen,1974
12150,sen,1975
12210,sen,1976
12210,sen,1977
12230,sen,1978
12240,sen,1979
12270,sen,1980
12270,sen,1981
12260,sen,1982
12270,sen,1983
12310,sen,1984
12390,sen,1985
12400,sen,1986
12420,sen,1987
12510,sen,1988
12660,sen,1989
12830,sen,1990
13020,sen,1991
13230,sen,1992
13490,sen,1993
13740,sen,1994
14030,sen,1995
14300,sen,1996
14500,sen,1997
14670,sen,1998
14770,sen,1999
14830,sen,2000
14790,sen,2001
14700,sen,2002
14580,sen,2003
14390,sen,2004
14110,sen,2005
13730,sen,2006
13360,sen,2007
12940,sen,2008
12640,sen,2009
12400,sen,2010
12270,sen,2011
12210,sen,2012
12180,sen,2013
12190,sen,2014
12060,sen,2015
2594,srb,1990
2310,srb,1991
2092,srb,1992
1918,srb,1993
1745,srb,1994
1532,srb,1995
1356,srb,1996
1205,srb,1997
1105,srb,1998
1033,srb,1999
985,srb,2000
928,srb,2001
836,srb,2002
732,srb,2003
627,srb,2004
547,srb,2005
498,srb,2006
476,srb,2007
460,srb,2008
447,srb,2009
437,srb,2010
428,srb,2011
412,srb,2012
405,srb,2013
398,srb,2014
389,srb,2015
25,syc,1985
24,syc,1986
22,syc,1987
20,syc,1988
19,syc,1989
18,syc,1990
17,syc,1991
17,syc,1992
16,syc,1993
16,syc,1994
15,syc,1995
15,syc,1996
14,syc,1997
13,syc,1998
13,syc,1999
13,syc,2000
13,syc,2001
14,syc,2002
15,syc,2003
16,syc,2004
16,syc,2005
16,syc,2006
16,syc,2007
16,syc,2008
16,syc,2009
16,syc,2010
16,syc,2011
16,syc,2012
15,syc,2013
15,syc,2014
14,syc,2015
8469,sle,1985
8714,sle,1986
8973,sle,1987
9235,sle,1988
9344,sle,1989
9272,sle,1990
9290,sle,1991
9116,sle,1992
8881,sle,1993
8688,sle,1994
8572,sle,1995
8354,sle,1996
8248,sle,1997
8297,sle,1998
8444,sle,1999
8700,sle,2000
8807,sle,2001
9037,sle,2002
9349,sle,2003
9573,sle,2004
9669,sle,2005
9742,sle,2006
9686,sle,2007
9502,sle,2008
9266,sle,2009
8998,sle,2010
8692,sle,2011
8385,sle,2012
8076,sle,2013
7792,sle,2014
7615,sle,2015
711,sgp,1968
666,sgp,1969
648,sgp,1970
648,sgp,1971
650,sgp,1972
633,sgp,1973
585,sgp,1974
523,sgp,1975
454,sgp,1976
395,sgp,1977
350,sgp,1978
320,sgp,1979
294,sgp,1980
286,sgp,1981
289,sgp,1982
300,sgp,1983
308,sgp,1984
305,sgp,1985
292,sgp,1986
262,sgp,1987
230,sgp,1988
204,sgp,1989
186,sgp,1990
175,sgp,1991
172,sgp,1992
165,sgp,1993
156,sgp,1994
153,sgp,1995
134,sgp,1996
117,sgp,1997
99,sgp,1998
83,sgp,1999
68,sgp,2000
61,sgp,2001
58,sgp,2002
56,sgp,2003
59,sgp,2004
61,sgp,2005
58,sgp,2006
59,sgp,2007
60,sgp,2008
61,sgp,2009
57,sgp,2010
57,sgp,2011
58,sgp,2012
59,sgp,2013
59,sgp,2014
53,sgp,2015
1625,svk,1982
1500,svk,1983
1379,svk,1984
1287,svk,1985
1219,svk,1986
1173,svk,1987
1134,svk,1988
1097,svk,1989
1049,svk,1990
986,svk,1991
916,svk,1992
840,svk,1993
763,svk,1994
680,svk,1995
599,svk,1996
527,svk,1997
457,svk,1998
402,svk,1999
366,svk,2000
340,svk,2001
329,svk,2002
317,svk,2003
312,svk,2004
306,svk,2005
304,svk,2006
307,svk,2007
308,svk,2008
307,svk,2009
302,svk,2010
292,svk,2011
274,svk,2012
260,svk,2013
242,svk,2014
227,svk,2015
308,svn,1982
280,svn,1983
254,svn,1984
228,svn,1985
205,svn,1986
184,svn,1987
166,svn,1988
150,svn,1989
133,svn,1990
118,svn,1991
103,svn,1992
90,svn,1993
80,svn,1994
71,svn,1995
67,svn,1996
65,svn,1997
63,svn,1998
62,svn,1999
61,svn,2000
57,svn,2001
54,svn,2002
49,svn,2003
45,svn,2004
44,svn,2005
42,svn,2006
42,svn,2007
43,svn,2008
41,svn,2009
40,svn,2010
38,svn,2011
36,svn,2012
34,svn,2013
33,svn,2014
31,svn,2015
190,slb,1990
188,slb,1991
187,slb,1992
186,slb,1993
187,slb,1994
187,slb,1995
189,slb,1996
191,slb,1997
194,slb,1998
195,slb,1999
199,slb,2000
202,slb,2001
206,slb,2002
214,slb,2003
220,slb,2004
226,slb,2005
233,slb,2006
237,slb,2007
238,slb,2008
235,slb,2009
234,slb,2010
229,slb,2011
223,slb,2012
217,slb,2013
209,slb,2014
203,slb,2015
12660,som,1983
12380,som,1984
12290,som,1985
12400,som,1986
12540,som,1987
12760,som,1988
12910,som,1989
13000,som,1990
12820,som,1991
12680,som,1992
12490,som,1993
12590,som,1994
13000,som,1995
13320,som,1996
13900,som,1997
14620,som,1998
15360,som,1999
15910,som,2000
16310,som,2001
16510,som,2002
16610,som,2003
16690,som,2004
16890,som,2005
17300,som,2006
17720,som,2007
18140,som,2008
18400,som,2009
18550,som,2010
18440,som,2011
18250,som,2012
17960,som,2013
17760,som,2014
17690,som,2015
27280,zaf,1975
27170,zaf,1976
26900,zaf,1977
26530,zaf,1978
26130,zaf,1979
25720,zaf,1980
25400,zaf,1981
25040,zaf,1982
24770,zaf,1983
24600,zaf,1984
24260,zaf,1985
23860,zaf,1986
23340,zaf,1987
22830,zaf,1988
22400,zaf,1989
21750,zaf,1990
21090,zaf,1991
20330,zaf,1992
19840,zaf,1993
19380,zaf,1994
19080,zaf,1995
19050,zaf,1996
19150,zaf,1997
19220,zaf,1998
19080,zaf,1999
18740,zaf,2000
17860,zaf,2001
16830,zaf,2002
15650,zaf,2003
14780,zaf,2004
14180,zaf,2005
14060,zaf,2006
14320,zaf,2007
14530,zaf,2008
14590,zaf,2009
14540,zaf,2010
14040,zaf,2011
13220,zaf,2012
12380,zaf,2013
11630,zaf,2014
11140,zaf,2015
21130,esp,1960
20840,esp,1961
20570,esp,1962
20080,esp,1963
19500,esp,1964
18890,esp,1965
18560,esp,1966
18250,esp,1967
17880,esp,1968
17070,esp,1969
16120,esp,1970
15220,esp,1971
14480,esp,1972
13970,esp,1973
13520,esp,1974
12880,esp,1975
11840,esp,1976
10720,esp,1977
9745,esp,1978
8902,esp,1979
8010,esp,1980
7076,esp,1981
6131,esp,1982
5243,esp,1983
4524,esp,1984
3952,esp,1985
3576,esp,1986
3342,esp,1987
3248,esp,1988
3119,esp,1989
3010,esp,1990
2825,esp,1991
2670,esp,1992
2466,esp,1993
2260,esp,1994
2060,esp,1995
1895,esp,1996
1733,esp,1997
1587,esp,1998
1506,esp,1999
1496,esp,2000
1550,esp,2001
1594,esp,2002
1649,esp,2003
1695,esp,2004
1671,esp,2005
1675,esp,2006
1610,esp,2007
1571,esp,2008
1557,esp,2009
1465,esp,2010
1410,esp,2011
1327,esp,2012
1194,esp,2013
1081,esp,2014
1039,esp,2015
14100,lka,1952
13950,lka,1953
14040,lka,1954
14320,lka,1955
14780,lka,1956
15330,lka,1957
15810,lka,1958
16120,lka,1959
16110,lka,1960
15640,lka,1961
14970,lka,1962
14170,lka,1963
13430,lka,1964
12940,lka,1965
12680,lka,1966
12670,lka,1967
12660,lka,1968
12640,lka,1969
12430,lka,1970
12030,lka,1971
11430,lka,1972
10760,lka,1973
10190,lka,1974
9758,lka,1975
9511,lka,1976
9300,lka,1977
9146,lka,1978
8863,lka,1979
8390,lka,1980
7901,lka,1981
7409,lka,1982
7065,lka,1983
6851,lka,1984
6548,lka,1985
6223,lka,1986
5821,lka,1987
5375,lka,1988
4990,lka,1989
4814,lka,1990
4801,lka,1991
4815,lka,1992
4818,lka,1993
4723,lka,1994
4534,lka,1995
4323,lka,1996
4032,lka,1997
3768,lka,1998
3534,lka,1999
3387,lka,2000
3326,lka,2001
3337,lka,2002
3365,lka,2003
3458,lka,2004
3248,lka,2005
3079,lka,2006
2885,lka,2007
2672,lka,2008
2485,lka,2009
2292,lka,2010
2129,lka,2011
1997,lka,2012
1867,lka,2013
1782,lka,2014
1683,lka,2015
20360,sdn,1969
20920,sdn,1970
21440,sdn,1971
21980,sdn,1972
22540,sdn,1973
23130,sdn,1974
23760,sdn,1975
24410,sdn,1976
25160,sdn,1977
25980,sdn,1978
26740,sdn,1979
27450,sdn,1980
28160,sdn,1981
28800,sdn,1982
29410,sdn,1983
29980,sdn,1984
30430,sdn,1985
30790,sdn,1986
30940,sdn,1987
31210,sdn,1988
31680,sdn,1989
32550,sdn,1990
33470,sdn,1991
34730,sdn,1992
36150,sdn,1993
37200,sdn,1994
37850,sdn,1995
38390,sdn,1996
38570,sdn,1997
38400,sdn,1998
38350,sdn,1999
38360,sdn,2000
38530,sdn,2001
38860,sdn,2002
39100,sdn,2003
39450,sdn,2004
39600,sdn,2005
39550,sdn,2006
39600,sdn,2007
39440,sdn,2008
39290,sdn,2009
39240,sdn,2010
39080,sdn,2011
39010,sdn,2012
38880,sdn,2013
38790,sdn,2014
38570,sdn,2015
254,sur,1990
247,sur,1991
242,sur,1992
239,sur,1993
235,sur,1994
232,sur,1995
227,sur,1996
223,sur,1997
216,sur,1998
209,sur,1999
200,sur,2000
191,sur,2001
179,sur,2002
170,sur,2003
161,sur,2004
156,sur,2005
150,sur,2006
146,sur,2007
142,sur,2008
139,sur,2009
136,sur,2010
131,sur,2011
126,sur,2012
121,sur,2013
116,sur,2014
112,sur,2015
756,swz,1983
761,swz,1984
769,swz,1985
778,swz,1986
789,swz,1987
804,swz,1988
817,swz,1989
819,swz,1990
822,swz,1991
811,swz,1992
793,swz,1993
775,swz,1994
760,swz,1995
750,swz,1996
743,swz,1997
737,swz,1998
724,swz,1999
706,swz,2000
686,swz,2001
661,swz,2002
636,swz,2003
616,swz,2004
607,swz,2005
598,swz,2006
596,swz,2007
600,swz,2008
605,swz,2009
604,swz,2010
596,swz,2011
576,swz,2012
554,swz,2013
535,swz,2014
519,swz,2015
1501,swe,1960
1492,swe,1961
1452,swe,1962
1389,swe,1963
1313,swe,1964
1252,swe,1965
1208,swe,1966
1178,swe,1967
1147,swe,1968
1123,swe,1969
1069,swe,1970
1012,swe,1971
950,swe,1972
864,swe,1973
788,swe,1974
713,swe,1975
640,swe,1976
578,swe,1977
520,swe,1978
478,swe,1979
452,swe,1980
433,swe,1981
419,swe,1982
409,swe,1983
411,swe,1984
407,swe,1985
414,swe,1986
423,swe,1987
431,swe,1988
424,swe,1989
423,swe,1990
418,swe,1991
397,swe,1992
371,swe,1993
350,swe,1994
310,swe,1995
265,swe,1996
226,swe,1997
198,swe,1998
170,swe,1999
163,swe,2000
173,swe,2001
186,swe,2002
204,swe,2003
218,swe,2004
223,swe,2005
216,swe,2006
215,swe,2007
199,swe,2008
182,swe,2009
178,swe,2010
176,swe,2011
176,swe,2012
176,swe,2013
178,swe,2014
181,swe,2015
1469,che,1955
1472,che,1956
1496,che,1957
1523,che,1958
1560,che,1959
1605,che,1960
1627,che,1961
1630,che,1962
1631,che,1963
1603,che,1964
1555,che,1965
1496,che,1966
1419,che,1967
1300,che,1968
1176,che,1969
1044,che,1970
937,che,1971
842,che,1972
752,che,1973
675,che,1974
605,che,1975
537,che,1976
482,che,1977
441,che,1978
407,che,1979
386,che,1980
370,che,1981
366,che,1982
356,che,1983
350,che,1984
348,che,1985
339,che,1986
334,che,1987
319,che,1988
300,che,1989
294,che,1990
293,che,1991
288,che,1992
291,che,1993
300,che,1994
295,che,1995
293,che,1996
286,che,1997
276,che,1998
273,che,1999
265,che,2000
258,che,2001
245,che,2002
242,che,2003
234,che,2004
236,che,2005
239,che,2006
245,che,2007
245,che,2008
252,che,2009
250,che,2010
246,che,2011
249,che,2012
243,che,2013
237,che,2014
231,che,2015
5674,syr,1955
5529,syr,1956
5356,syr,1957
5143,syr,1958
4991,syr,1959
4898,syr,1960
4936,syr,1961
5054,syr,1962
5259,syr,1963
5482,syr,1964
5668,syr,1965
5808,syr,1966
5969,syr,1967
6098,syr,1968
6277,syr,1969
6419,syr,1970
6558,syr,1971
6727,syr,1972
6906,syr,1973
7104,syr,1974
7308,syr,1975
7550,syr,1976
7845,syr,1977
8131,syr,1978
8340,syr,1979
8476,syr,1980
8557,syr,1981
8552,syr,1982
8530,syr,1983
8522,syr,1984
8390,syr,1985
8272,syr,1986
8084,syr,1987
7825,syr,1988
7584,syr,1989
7367,syr,1990
7111,syr,1991
6880,syr,1992
6578,syr,1993
6422,syr,1994
6346,syr,1995
6383,syr,1996
6530,syr,1997
6628,syr,1998
6640,syr,1999
6520,syr,2000
6246,syr,2001
5863,syr,2002
5455,syr,2003
5069,syr,2004
4854,syr,2005
4763,syr,2006
4768,syr,2007
4774,syr,2008
4671,syr,2009
4456,syr,2010
4239,syr,2011
3893,syr,2012
3549,syr,2013
3205,syr,2014
2966,syr,2015
6702,tjk,1985
6925,tjk,1986
7074,tjk,1987
7194,tjk,1988
7222,tjk,1989
7138,tjk,1990
7031,tjk,1991
6845,tjk,1992
6589,tjk,1993
6326,tjk,1994
6069,tjk,1995
5950,tjk,1996
5924,tjk,1997
5910,tjk,1998
5887,tjk,1999
5756,tjk,2000
5482,tjk,2001
5199,tjk,2002
4911,tjk,2003
4659,tjk,2004
4562,tjk,2005
4589,tjk,2006
4726,tjk,2007
4909,tjk,2008
5075,tjk,2009
5237,tjk,2010
5366,tjk,2011
5471,tjk,2012
5558,tjk,2013
5552,tjk,2014
5494,tjk,2015
28610,tza,1968
29060,tza,1969
29460,tza,1970
29720,tza,1971
30060,tza,1972
30700,tza,1973
31420,tza,1974
32300,tza,1975
33380,tza,1976
34590,tza,1977
35660,tza,1978
36680,tza,1979
37700,tza,1980
38630,tza,1981
39490,tza,1982
40200,tza,1983
40650,tza,1984
41130,tza,1985
41470,tza,1986
41820,tza,1987
42100,tza,1988
42520,tza,1989
42980,tza,1990
43340,tza,1991
43760,tza,1992
44250,tza,1993
44460,tza,1994
44580,tza,1995
44440,tza,1996
44120,tza,1997
43650,tza,1998
43230,tza,1999
42850,tza,2000
42640,tza,2001
42620,tza,2002
42630,tza,2003
42610,tza,2004
42290,tza,2005
41630,tza,2006
40580,tza,2007
39760,tza,2008
38970,tza,2009
38420,tza,2010
38370,tza,2011
38400,tza,2012
38610,tza,2013
38680,tza,2014
38580,tza,2015
60090,tha,1952
59940,tha,1953
60020,tha,1954
60440,tha,1955
61500,tha,1956
62630,tha,1957
63950,tha,1958
65310,tha,1959
66710,tha,1960
67630,tha,1961
68320,tha,1962
68640,tha,1963
68950,tha,1964
69320,tha,1965
69640,tha,1966
69960,tha,1967
69780,tha,1968
68950,tha,1969
67160,tha,1970
64420,tha,1971
61220,tha,1972
57640,tha,1973
54160,tha,1974
50830,tha,1975
48060,tha,1976
45510,tha,1977
43350,tha,1978
41190,tha,1979
39060,tha,1980
36820,tha,1981
34670,tha,1982
32520,tha,1983
30800,tha,1984
29030,tha,1985
27440,tha,1986
26020,tha,1987
24770,tha,1988
23450,tha,1989
22060,tha,1990
20940,tha,1991
19740,tha,1992
18540,tha,1993
17410,tha,1994
16440,tha,1995
15330,tha,1996
14180,tha,1997
13160,tha,1998
12220,tha,1999
11400,tha,2000
10700,tha,2001
10100,tha,2002
9617,tha,2003
9125,tha,2004
8591,tha,2005
8062,tha,2006
7584,tha,2007
7180,tha,2008
6716,tha,2009
6372,tha,2010
6056,tha,2011
5771,tha,2012
5571,tha,2013
5279,tha,2014
4958,tha,2015
2009,tls,1986
1878,tls,1987
1709,tls,1988
1573,tls,1989
1510,tls,1990
1537,tls,1991
1618,tls,1992
1714,tls,1993
1778,tls,1994
1776,tls,1995
1768,tls,1996
1722,tls,1997
1642,tls,1998
1556,tls,1999
1479,tls,2000
1351,tls,2001
1241,tls,2002
1139,tls,2003
1046,tls,2004
950,tls,2005
876,tls,2006
806,tls,2007
754,tls,2008
741,tls,2009
762,tls,2010
842,tls,2011
948,tls,2012
1058,tls,2013
1140,tls,2014
1162,tls,2015
4485,tgo,1965
4594,tgo,1966
4781,tgo,1967
4989,tgo,1968
5178,tgo,1969
5329,tgo,1970
5518,tgo,1971
5665,tgo,1972
5768,tgo,1973
5843,tgo,1974
5899,tgo,1975
5912,tgo,1976
5907,tgo,1977
5922,tgo,1978
5962,tgo,1979
6049,tgo,1980
6109,tgo,1981
6232,tgo,1982
6374,tgo,1983
6527,tgo,1984
6619,tgo,1985
6706,tgo,1986
6778,tgo,1987
6830,tgo,1988
6842,tgo,1989
6828,tgo,1990
6783,tgo,1991
6751,tgo,1992
6696,tgo,1993
6636,tgo,1994
6617,tgo,1995
6591,tgo,1996
6586,tgo,1997
6618,tgo,1998
6666,tgo,1999
6706,tgo,2000
6763,tgo,2001
6828,tgo,2002
6914,tgo,2003
6990,tgo,2004
7026,tgo,2005
7032,tgo,2006
6999,tgo,2007
6949,tgo,2008
6929,tgo,2009
6897,tgo,2010
6865,tgo,2011
6824,tgo,2012
6778,tgo,2013
6733,tgo,2014
6694,tgo,2015
26,ton,1990
25,ton,1991
25,ton,1992
26,ton,1993
26,ton,1994
26,ton,1995
25,ton,1996
23,ton,1997
22,ton,1998
20,ton,1999
19,ton,2000
19,ton,2001
19,ton,2002
20,ton,2003
20,ton,2004
21,ton,2005
21,ton,2006
21,ton,2007
21,ton,2008
20,ton,2009
20,ton,2010
20,ton,2011
20,ton,2012
19,ton,2013
18,ton,2014
17,ton,2015
1207,tto,1954
1226,tto,1955
1226,tto,1956
1215,tto,1957
1197,tto,1958
1177,tto,1959
1158,tto,1960
1158,tto,1961
1160,tto,1962
1146,tto,1963
1118,tto,1964
1062,tto,1965
976,tto,1966
866,tto,1967
759,tto,1968
675,tto,1969
632,tto,1970
637,tto,1971
680,tto,1972
736,tto,1973
788,tto,1974
816,tto,1975
811,tto,1976
786,tto,1977
752,tto,1978
725,tto,1979
712,tto,1980
727,tto,1981
753,tto,1982
777,tto,1983
788,tto,1984
770,tto,1985
714,tto,1986
644,tto,1987
564,tto,1988
494,tto,1989
442,tto,1990
409,tto,1991
394,tto,1992
391,tto,1993
389,tto,1994
385,tto,1995
378,tto,1996
366,tto,1997
356,tto,1998
348,tto,1999
344,tto,2000
345,tto,2001
349,tto,2002
352,tto,2003
353,tto,2004
351,tto,2005
348,tto,2006
339,tto,2007
330,tto,2008
320,tto,2009
308,tto,2010
297,tto,2011
286,tto,2012
273,tto,2013
261,tto,2014
249,tto,2015
10840,tun,1965
10540,tun,1966
10120,tun,1967
9652,tun,1968
9218,tun,1969
8909,tun,1970
8737,tun,1971
8673,tun,1972
8660,tun,1973
8609,tun,1974
8542,tun,1975
8411,tun,1976
8267,tun,1977
8106,tun,1978
7967,tun,1979
7826,tun,1980
7626,tun,1981
7429,tun,1982
7217,tun,1983
7020,tun,1984
6842,tun,1985
6700,tun,1986
6580,tun,1987
6441,tun,1988
6284,tun,1989
6074,tun,1990
5768,tun,1991
5421,tun,1992
5042,tun,1993
4670,tun,1994
4330,tun,1995
4053,tun,1996
3803,tun,1997
3566,tun,1998
3357,tun,1999
3112,tun,2000
2886,tun,2001
2678,tun,2002
2495,tun,2003
2360,tun,2004
2226,tun,2005
2119,tun,2006
2038,tun,2007
1981,tun,2008
1910,tun,2009
1875,tun,2010
1844,tun,2011
1831,tun,2012
1807,tun,2013
1780,tun,2014
1724,tun,2015
82590,tur,1955
80810,tur,1956
78590,tur,1957
76060,tur,1958
73600,tur,1959
71950,tur,1960
71450,tur,1961
71720,tur,1962
72680,tur,1963
73630,tur,1964
74160,tur,1965
73960,tur,1966
73580,tur,1967
73250,tur,1968
72970,tur,1969
72950,tur,1970
73310,tur,1971
73710,tur,1972
74210,tur,1973
74410,tur,1974
73970,tur,1975
73160,tur,1976
71920,tur,1977
70330,tur,1978
68790,tur,1979
67080,tur,1980
65350,tur,1981
63470,tur,1982
61520,tur,1983
59390,tur,1984
57200,tur,1985
54790,tur,1986
52250,tur,1987
49540,tur,1988
47100,tur,1989
44720,tur,1990
42550,tur,1991
40400,tur,1992
38550,tur,1993
36710,tur,1994
35150,tur,1995
33710,tur,1996
32500,tur,1997
31240,tur,1998
29950,tur,1999
28390,tur,2000
26550,tur,2001
24690,tur,2002
22520,tur,2003
20450,tur,2004
18700,tur,2005
17260,tur,2006
16040,tur,2007
14930,tur,2008
13900,tur,2009
13200,tur,2010
12380,tur,2011
11870,tur,2012
11310,tur,2013
10590,tur,2014
9980,tur,2015
3720,tkm,1988
3853,tkm,1989
3979,tkm,1990
4088,tkm,1991
4141,tkm,1992
4138,tkm,1993
4055,tkm,1994
3882,tkm,1995
3652,tkm,1996
3363,tkm,1997
3064,tkm,1998
2837,tkm,1999
2736,tkm,2000
2809,tkm,2001
2983,tkm,2002
3186,tkm,2003
3338,tkm,2004
3395,tkm,2005
3302,tkm,2006
3108,tkm,2007
2875,tkm,2008
2689,tkm,2009
2553,tkm,2010
2513,tkm,2011
2532,tkm,2012
2567,tkm,2013
2600,tkm,2014
2581,tkm,2015
8,tuv,1990
7,tuv,1991
7,tuv,1992
7,tuv,1993
6,tuv,1994
6,tuv,1995
6,tuv,1996
7,tuv,1997
7,tuv,1998
7,tuv,1999
7,tuv,2000
7,tuv,2001
7,tuv,2002
6,tuv,2003
6,tuv,2004
5,tuv,2005
5,tuv,2006
5,tuv,2007
5,tuv,2008
4,tuv,2009
4,tuv,2010
4,tuv,2011
4,tuv,2012
4,tuv,2013
4,tuv,2014
4,tuv,2015
22930,uga,1965
23390,uga,1966
23660,uga,1967
23880,uga,1968
24000,uga,1969
24070,uga,1970
24170,uga,1971
24340,uga,1972
24640,uga,1973
25160,uga,1974
25900,uga,1975
26790,uga,1976
27980,uga,1977
29240,uga,1978
30420,uga,1979
31300,uga,1980
31660,uga,1981
31780,uga,1982
31780,uga,1983
31670,uga,1984
31620,uga,1985
31460,uga,1986
31420,uga,1987
31460,uga,1988
31560,uga,1989
31520,uga,1990
31570,uga,1991
31740,uga,1992
32130,uga,1993
32800,uga,1994
33480,uga,1995
34120,uga,1996
34590,uga,1997
35040,uga,1998
35260,uga,1999
35490,uga,2000
35550,uga,2001
35470,uga,2002
35380,uga,2003
35190,uga,2004
34980,uga,2005
34530,uga,2006
33840,uga,2007
33060,uga,2008
32350,uga,2009
31620,uga,2010
30940,uga,2011
30360,uga,2012
29960,uga,2013
29840,uga,2014
29740,uga,2015
11390,ukr,1984
10910,ukr,1985
10200,ukr,1986
9394,ukr,1987
8592,ukr,1988
7890,ukr,1989
7410,ukr,1990
7059,ukr,1991
