child_mortality_0_5_year_olds_dying_per_1000_born,geo,time
447.8,gmb,1914
446.7,gmb,1915
445.6,gmb,1916
444.5,gmb,1917
443.4,gmb,1918
442.3,gmb,1919
441.2,gmb,1920
440.1,gmb,1921
439.0,gmb,1922
437.9,gmb,1923
436.7,gmb,1924
435.6,gmb,1925
434.5,gmb,1926
433.4,gmb,1927
432.3,gmb,1928
431.2,gmb,1929
430.1,gmb,1930
429.0,gmb,1931
427.9,gmb,1932
426.8,gmb,1933
425.6,gmb,1934
424.5,gmb,1935
423.4,gmb,1936
422.3,gmb,1937
421.2,gmb,1938
420.1,gmb,1939
419.0,gmb,1940
417.9,gmb,1941
416.8,gmb,1942
415.7,gmb,1943
414.6,gmb,1944
413.5,gmb,1945
409.9,gmb,1946
407.7,gmb,1947
405.6,gmb,1948
403.4,gmb,1949
401.3,gmb,1950
399.2,gmb,1951
397.1,gmb,1952
395.1,gmb,1953
393.0,gmb,1954
390.9,gmb,1955
388.9,gmb,1956
382.1,gmb,1957
375.5,gmb,1958
368.6,gmb,1959
362.4,gmb,1960
356.3,gmb,1961
350.3,gmb,1962
344.1,gmb,1963
338.3,gmb,1964
332.4,gmb,1965
326.5,gmb,1966
320.5,gmb,1967
314.6,gmb,1968
308.8,gmb,1969
302.6,gmb,1970
296.4,gmb,1971
290.0,gmb,1972
283.5,gmb,1973
276.9,gmb,1974
270.4,gmb,1975
263.9,gmb,1976
257.5,gmb,1977
251.2,gmb,1978
244.9,gmb,1979
238.5,gmb,1980
231.9,gmb,1981
225.3,gmb,1982
218.3,gmb,1983
211.2,gmb,1984
204.0,gmb,1985
196.8,gmb,1986
189.9,gmb,1987
183.1,gmb,1988
176.6,gmb,1989
170.2,gmb,1990
164.2,gmb,1991
158.5,gmb,1992
152.9,gmb,1993
147.5,gmb,1994
142.4,gmb,1995
137.4,gmb,1996
132.5,gmb,1997
127.9,gmb,1998
123.2,gmb,1999
118.8,gmb,2000
114.5,gmb,2001
110.2,gmb,2002
106.0,gmb,2003
101.9,gmb,2004
97.9,gmb,2005
94.2,gmb,2006
90.6,gmb,2007
87.4,gmb,2008
84.3,gmb,2009
81.4,gmb,2010
78.6,gmb,2011
76.1,gmb,2012
73.6,gmb,2013
71.1,gmb,2014
68.9,gmb,2015
396.8,geo,1800
396.0,geo,1801
395.1,geo,1802
394.3,geo,1803
393.5,geo,1804
392.7,geo,1805
391.9,geo,1806
391.0,geo,1807
390.2,geo,1808
389.4,geo,1809
388.6,geo,1810
387.8,geo,1811
387.0,geo,1812
386.1,geo,1813
385.3,geo,1814
384.5,geo,1815
383.7,geo,1816
382.9,geo,1817
382.1,geo,1818
381.3,geo,1819
380.5,geo,1820
379.7,geo,1821
378.9,geo,1822
378.1,geo,1823
377.4,geo,1824
376.6,geo,1825
375.8,geo,1826
375.0,geo,1827
374.2,geo,1828
373.4,geo,1829
372.6,geo,1830
371.9,geo,1831
371.1,geo,1832
370.3,geo,1833
369.5,geo,1834
368.8,geo,1835
368.0,geo,1836
367.2,geo,1837
366.5,geo,1838
365.7,geo,1839
364.9,geo,1840
364.2,geo,1841
363.4,geo,1842
362.6,geo,1843
361.9,geo,1844
361.1,geo,1845
360.4,geo,1846
359.6,geo,1847
358.9,geo,1848
358.1,geo,1849
357.4,geo,1850
356.6,geo,1851
355.9,geo,1852
355.1,geo,1853
354.4,geo,1854
353.6,geo,1855
352.9,geo,1856
352.2,geo,1857
351.4,geo,1858
350.7,geo,1859
350.0,geo,1860
349.2,geo,1861
348.5,geo,1862
347.8,geo,1863
347.1,geo,1864
346.3,geo,1865
345.6,geo,1866
344.9,geo,1867
344.2,geo,1868
343.4,geo,1869
342.7,geo,1870
342.0,geo,1871
341.3,geo,1872
340.6,geo,1873
339.9,geo,1874
339.1,geo,1875
338.4,geo,1876
337.7,geo,1877
337.0,geo,1878
336.3,geo,1879
335.6,geo,1880
334.9,geo,1881
334.2,geo,1882
333.5,geo,1883
332.8,geo,1884
332.1,geo,1885
331.4,geo,1886
330.7,geo,1887
330.1,geo,1888
329.4,geo,1889
328.7,geo,1890
328.0,geo,1891
327.3,geo,1892
326.6,geo,1893
325.9,geo,1894
325.2,geo,1895
324.6,geo,1896
323.9,geo,1897
323.2,geo,1898
322.5,geo,1899
321.9,geo,1900
318.7,geo,1901
315.6,geo,1902
312.5,geo,1903
309.4,geo,1904
306.4,geo,1905
303.4,geo,1906
300.4,geo,1907
297.5,geo,1908
294.5,geo,1909
291.6,geo,1910
288.8,geo,1911
286.0,geo,1912
283.2,geo,1913
280.4,geo,1914
277.6,geo,1915
274.9,geo,1916
272.2,geo,1917
269.5,geo,1918
266.9,geo,1919
264.3,geo,1920
261.7,geo,1921
259.1,geo,1922
256.6,geo,1923
254.1,geo,1924
251.6,geo,1925
249.1,geo,1926
246.7,geo,1927
244.2,geo,1928
241.8,geo,1929
239.5,geo,1930
231.7,geo,1931
224.3,geo,1932
217.0,geo,1933
210.0,geo,1934
203.2,geo,1935
196.7,geo,1936
190.4,geo,1937
184.2,geo,1938
178.3,geo,1939
172.6,geo,1940
167.1,geo,1941
161.7,geo,1942
156.5,geo,1943
151.5,geo,1944
146.6,geo,1945
141.9,geo,1946
137.3,geo,1947
132.9,geo,1948
128.7,geo,1949
124.5,geo,1950
122.8,geo,1951
119.9,geo,1952
116.8,geo,1953
113.6,geo,1954
110.3,geo,1955
106.9,geo,1956
103.4,geo,1957
99.87,geo,1958
96.4,geo,1959
92.43,geo,1960
90.61,geo,1961
88.83,geo,1962
87.08,geo,1963
85.37,geo,1964
83.69,geo,1965
82.04,geo,1966
80.42,geo,1967
78.84,geo,1968
77.29,geo,1969
75.77,geo,1970
74.28,geo,1971
72.82,geo,1972
71.38,geo,1973
69.98,geo,1974
68.6,geo,1975
66.3,geo,1976
64.3,geo,1977
62.3,geo,1978
60.2,geo,1979
58.3,geo,1980
56.5,geo,1981
54.7,geo,1982
53.2,geo,1983
51.8,geo,1984
50.7,geo,1985
49.8,geo,1986
49.1,geo,1987
48.6,geo,1988
48.1,geo,1989
47.7,geo,1990
47.2,geo,1991
46.6,geo,1992
46.0,geo,1993
45.2,geo,1994
44.3,geo,1995
43.0,geo,1996
41.5,geo,1997
39.8,geo,1998
37.8,geo,1999
35.7,geo,2000
33.4,geo,2001
31.1,geo,2002
28.9,geo,2003
26.7,geo,2004
24.6,geo,2005
22.7,geo,2006
20.9,geo,2007
19.3,geo,2008
17.9,geo,2009
16.6,geo,2010
15.5,geo,2011
14.4,geo,2012
13.4,geo,2013
12.6,geo,2014
11.9,geo,2015
340.2,deu,1800
340.2,deu,1801
340.2,deu,1802
340.2,deu,1803
340.2,deu,1804
340.2,deu,1805
340.2,deu,1806
340.2,deu,1807
340.2,deu,1808
340.2,deu,1809
340.2,deu,1810
340.2,deu,1811
340.2,deu,1812
340.2,deu,1813
340.2,deu,1814
340.2,deu,1815
340.2,deu,1816
340.2,deu,1817
340.2,deu,1818
340.2,deu,1819
340.2,deu,1820
340.2,deu,1821
340.2,deu,1822
340.2,deu,1823
340.2,deu,1824
340.2,deu,1825
340.2,deu,1826
351.7,deu,1827
363.6,deu,1828
375.9,deu,1829
388.6,deu,1830
401.7,deu,1831
415.2,deu,1832
429.2,deu,1833
443.7,deu,1834
458.7,deu,1835
474.2,deu,1836
490.4,deu,1837
482.3,deu,1838
462.8,deu,1839
485.6,deu,1840
487.2,deu,1841
516.4,deu,1842
466.1,deu,1843
466.1,deu,1844
469.3,deu,1845
516.4,deu,1846
464.5,deu,1847
506.7,deu,1848
462.8,deu,1849
482.3,deu,1850
466.1,deu,1851
483.9,deu,1852
462.8,deu,1853
472.6,deu,1854
462.8,deu,1855
410.9,deu,1856
498.6,deu,1857
469.3,deu,1858
526.2,deu,1859
422.2,deu,1860
441.9,deu,1861
462.4,deu,1862
483.9,deu,1863
482.3,deu,1864
539.2,deu,1865
488.8,deu,1866
506.7,deu,1867
498.6,deu,1868
475.8,deu,1869
483.9,deu,1870
535.9,deu,1871
488.8,deu,1872
498.6,deu,1873
482.3,deu,1874
393.2,deu,1875
370.5,deu,1876
365.7,deu,1877
367.3,deu,1878
354.4,deu,1879
390.0,deu,1880
364.1,deu,1881
370.5,deu,1882
377.0,deu,1883
381.9,deu,1884
367.3,deu,1885
381.9,deu,1886
352.8,deu,1887
354.4,deu,1888
367.3,deu,1889
367.3,deu,1890
356.1,deu,1891
373.8,deu,1892
364.1,deu,1893
356.1,deu,1894
373.8,deu,1895
338.3,deu,1896
360.9,deu,1897
341.5,deu,1898
351.2,deu,1899
372.2,deu,1900
336.6,deu,1901
297.5,deu,1902
331.8,deu,1903
318.8,deu,1904
333.4,deu,1905
300.8,deu,1906
286.0,deu,1907
289.3,deu,1908
276.2,deu,1909
263.5,deu,1910
312.3,deu,1911
237.0,deu,1912
244.3,deu,1913
266.8,deu,1914
238.8,deu,1915
224.1,deu,1916
240.7,deu,1917
256.7,deu,1918
233.3,deu,1919
207.2,deu,1920
212.8,deu,1921
205.3,deu,1922
207.2,deu,1923
164.1,deu,1924
158.5,deu,1925
152.9,deu,1926
143.8,deu,1927
129.4,deu,1928
143.8,deu,1929
122.4,deu,1930
118.9,deu,1931
112.0,deu,1932
108.6,deu,1933
90.45,deu,1934
147.5,deu,1935
90.47,deu,1936
87.26,deu,1937
81.29,deu,1938
100.3,deu,1939
87.29,deu,1940
84.24,deu,1941
81.3,deu,1942
78.46,deu,1943
75.71,deu,1944
73.07,deu,1945
70.52,deu,1946
68.05,deu,1947
65.68,deu,1948
63.38,deu,1949
61.17,deu,1950
59.03,deu,1951
56.97,deu,1952
54.98,deu,1953
53.06,deu,1954
51.21,deu,1955
49.42,deu,1956
47.69,deu,1957
46.03,deu,1958
44.42,deu,1959
42.87,deu,1960
40.6,deu,1961
38.45,deu,1962
36.42,deu,1963
34.49,deu,1964
32.67,deu,1965
30.94,deu,1966
29.31,deu,1967
27.2,deu,1968
26.4,deu,1969
25.7,deu,1970
24.9,deu,1971
24.0,deu,1972
23.1,deu,1973
22.0,deu,1974
20.8,deu,1975
19.5,deu,1976
18.3,deu,1977
17.1,deu,1978
16.0,deu,1979
15.0,deu,1980
14.1,deu,1981
13.2,deu,1982
12.5,deu,1983
11.8,deu,1984
11.1,deu,1985
10.6,deu,1986
10.1,deu,1987
9.5,deu,1988
9.0,deu,1989
8.5,deu,1990
8.0,deu,1991
7.6,deu,1992
7.2,deu,1993
6.8,deu,1994
6.5,deu,1995
6.2,deu,1996
5.9,deu,1997
5.7,deu,1998
5.5,deu,1999
5.4,deu,2000
5.2,deu,2001
5.1,deu,2002
5.0,deu,2003
4.9,deu,2004
4.7,deu,2005
4.6,deu,2006
4.5,deu,2007
4.4,deu,2008
4.3,deu,2009
4.2,deu,2010
4.1,deu,2011
4.0,deu,2012
3.9,deu,2013
3.8,deu,2014
3.7,deu,2015
471.4,gha,1800
471.4,gha,1801
471.4,gha,1802
471.4,gha,1803
471.4,gha,1804
471.4,gha,1805
471.4,gha,1806
471.4,gha,1807
471.4,gha,1808
471.4,gha,1809
471.4,gha,1810
471.4,gha,1811
471.4,gha,1812
471.4,gha,1813
471.4,gha,1814
471.4,gha,1815
471.4,gha,1816
471.4,gha,1817
471.4,gha,1818
471.4,gha,1819
471.4,gha,1820
471.4,gha,1821
471.4,gha,1822
471.4,gha,1823
471.4,gha,1824
471.4,gha,1825
471.4,gha,1826
471.4,gha,1827
471.4,gha,1828
471.4,gha,1829
471.4,gha,1830
471.4,gha,1831
471.4,gha,1832
471.4,gha,1833
471.4,gha,1834
471.4,gha,1835
471.4,gha,1836
471.4,gha,1837
471.4,gha,1838
471.4,gha,1839
471.4,gha,1840
471.4,gha,1841
471.4,gha,1842
471.4,gha,1843
471.4,gha,1844
471.4,gha,1845
471.4,gha,1846
471.4,gha,1847
471.4,gha,1848
471.4,gha,1849
471.4,gha,1850
471.4,gha,1851
471.4,gha,1852
471.4,gha,1853
471.4,gha,1854
471.4,gha,1855
471.4,gha,1856
471.4,gha,1857
471.4,gha,1858
471.4,gha,1859
471.4,gha,1860
471.4,gha,1861
471.4,gha,1862
471.4,gha,1863
471.4,gha,1864
471.4,gha,1865
471.4,gha,1866
471.4,gha,1867
471.4,gha,1868
471.4,gha,1869
471.4,gha,1870
471.4,gha,1871
471.4,gha,1872
471.4,gha,1873
471.4,gha,1874
471.4,gha,1875
471.4,gha,1876
471.4,gha,1877
471.4,gha,1878
471.4,gha,1879
471.4,gha,1880
471.4,gha,1881
471.4,gha,1882
471.4,gha,1883
471.4,gha,1884
471.4,gha,1885
471.4,gha,1886
471.4,gha,1887
471.4,gha,1888
471.4,gha,1889
471.4,gha,1890
471.4,gha,1891
471.4,gha,1892
470.8,gha,1893
470.1,gha,1894
469.5,gha,1895
468.8,gha,1896
468.0,gha,1897
467.2,gha,1898
466.3,gha,1899
465.4,gha,1900
464.4,gha,1901
463.2,gha,1902
462.1,gha,1903
460.9,gha,1904
459.5,gha,1905
458.2,gha,1906
456.7,gha,1907
455.2,gha,1908
453.6,gha,1909
452.0,gha,1910
450.3,gha,1911
448.7,gha,1912
447.0,gha,1913
445.3,gha,1914
443.6,gha,1915
441.9,gha,1916
440.3,gha,1917
438.6,gha,1918
436.9,gha,1919
435.2,gha,1920
433.6,gha,1921
431.9,gha,1922
430.3,gha,1923
428.6,gha,1924
427.0,gha,1925
419.0,gha,1926
411.1,gha,1927
402.2,gha,1928
394.6,gha,1929
387.1,gha,1930
379.8,gha,1931
371.4,gha,1932
364.1,gha,1933
357.3,gha,1934
350.4,gha,1935
344.0,gha,1936
337.6,gha,1937
331.4,gha,1938
324.7,gha,1939
318.1,gha,1940
311.5,gha,1941
305.1,gha,1942
298.6,gha,1943
292.5,gha,1944
286.5,gha,1945
280.7,gha,1946
274.9,gha,1947
269.0,gha,1948
262.9,gha,1949
256.7,gha,1950
250.8,gha,1951
244.9,gha,1952
239.5,gha,1953
234.4,gha,1954
229.5,gha,1955
225.0,gha,1956
220.9,gha,1957
217.3,gha,1958
213.9,gha,1959
210.9,gha,1960
208.6,gha,1961
206.7,gha,1962
205.0,gha,1963
203.8,gha,1964
203.1,gha,1965
202.9,gha,1966
202.7,gha,1967
202.8,gha,1968
202.5,gha,1969
201.9,gha,1970
200.7,gha,1971
198.5,gha,1972
195.3,gha,1973
191.0,gha,1974
185.9,gha,1975
180.7,gha,1976
175.8,gha,1977
171.6,gha,1978
168.4,gha,1979
166.2,gha,1980
164.6,gha,1981
163.1,gha,1982
161.3,gha,1983
158.5,gha,1984
154.6,gha,1985
149.7,gha,1986
144.1,gha,1987
138.2,gha,1988
132.6,gha,1989
127.4,gha,1990
123.1,gha,1991
119.7,gha,1992
117.1,gha,1993
115.1,gha,1994
113.4,gha,1995
111.6,gha,1996
109.5,gha,1997
106.9,gha,1998
104.0,gha,1999
100.7,gha,2000
97.3,gha,2001
94.2,gha,2002
91.3,gha,2003
88.7,gha,2004
86.5,gha,2005
84.4,gha,2006
82.2,gha,2007
79.9,gha,2008
77.4,gha,2009
74.7,gha,2010
71.9,gha,2011
69.2,gha,2012
66.5,gha,2013
64.0,gha,2014
61.6,gha,2015
361.0,grc,1800
361.0,grc,1801
361.0,grc,1802
361.0,grc,1803
361.0,grc,1804
361.0,grc,1805
361.0,grc,1806
361.0,grc,1807
361.0,grc,1808
361.0,grc,1809
361.0,grc,1810
361.0,grc,1811
361.0,grc,1812
361.0,grc,1813
361.0,grc,1814
361.0,grc,1815
361.0,grc,1816
361.0,grc,1817
361.0,grc,1818
361.0,grc,1819
361.0,grc,1820
361.0,grc,1821
361.0,grc,1822
361.0,grc,1823
361.0,grc,1824
361.0,grc,1825
361.0,grc,1826
361.0,grc,1827
361.0,grc,1828
361.0,grc,1829
361.0,grc,1830
361.0,grc,1831
361.0,grc,1832
361.0,grc,1833
361.0,grc,1834
361.0,grc,1835
361.0,grc,1836
361.0,grc,1837
361.0,grc,1838
361.0,grc,1839
361.0,grc,1840
361.0,grc,1841
361.0,grc,1842
361.0,grc,1843
361.0,grc,1844
361.0,grc,1845
361.0,grc,1846
361.0,grc,1847
361.0,grc,1848
361.0,grc,1849
361.0,grc,1850
361.0,grc,1851
361.0,grc,1852
361.0,grc,1853
361.0,grc,1854
361.0,grc,1855
361.0,grc,1856
361.0,grc,1857
361.0,grc,1858
361.0,grc,1859
361.0,grc,1860
361.0,grc,1861
361.0,grc,1862
361.0,grc,1863
361.0,grc,1864
361.0,grc,1865
361.0,grc,1866
361.0,grc,1867
361.0,grc,1868
361.0,grc,1869
361.0,grc,1870
361.0,grc,1871
361.0,grc,1872
361.0,grc,1873
361.0,grc,1874
361.0,grc,1875
361.0,grc,1876
361.0,grc,1877
359.8,grc,1878
358.6,grc,1879
357.4,grc,1880
356.3,grc,1881
355.1,grc,1882
354.0,grc,1883
352.8,grc,1884
350.5,grc,1885
349.4,grc,1886
348.2,grc,1887
345.9,grc,1888
344.8,grc,1889
342.5,grc,1890
341.4,grc,1891
339.1,grc,1892
336.9,grc,1893
334.6,grc,1894
333.4,grc,1895
331.2,grc,1896
328.9,grc,1897
326.5,grc,1898
324.1,grc,1899
321.7,grc,1900
319.2,grc,1901
316.8,grc,1902
314.2,grc,1903
312.7,grc,1904
310.1,grc,1905
308.5,grc,1906
305.8,grc,1907
302.1,grc,1908
299.3,grc,1909
295.5,grc,1910
291.8,grc,1911
260.4,grc,1912
232.4,grc,1913
207.4,grc,1914
185.2,grc,1915
165.2,grc,1916
147.5,grc,1917
131.6,grc,1918
117.5,grc,1919
104.8,grc,1920
93.58,grc,1921
117.1,grc,1922
134.7,grc,1923
145.6,grc,1924
131.1,grc,1925
105.2,grc,1926
149.2,grc,1927
138.3,grc,1928
169.6,grc,1929
147.3,grc,1930
212.7,grc,1931
192.1,grc,1932
192.1,grc,1933
171.4,grc,1934
173.3,grc,1935
175.2,grc,1936
190.2,grc,1937
147.3,grc,1938
182.6,grc,1939
145.4,grc,1940
130.2,grc,1941
116.7,grc,1942
104.5,grc,1943
93.55,grc,1944
83.78,grc,1945
75.03,grc,1946
67.19,grc,1947
60.17,grc,1948
53.88,grc,1949
44.05,grc,1950
56.78,grc,1951
62.68,grc,1952
58.25,grc,1953
63.1,grc,1954
59.8,grc,1955
59.6,grc,1956
59.1,grc,1957
58.3,grc,1958
57.1,grc,1959
55.8,grc,1960
54.3,grc,1961
52.7,grc,1962
51.1,grc,1963
49.4,grc,1964
47.7,grc,1965
46.2,grc,1966
44.6,grc,1967
42.7,grc,1968
40.1,grc,1969
37.5,grc,1970
35.4,grc,1971
34.1,grc,1972
33.2,grc,1973
32.4,grc,1974
31.4,grc,1975
30.1,grc,1976
28.6,grc,1977
26.8,grc,1978
25.1,grc,1979
23.4,grc,1980
21.9,grc,1981
20.6,grc,1982
19.5,grc,1983
18.4,grc,1984
17.4,grc,1985
16.4,grc,1986
15.3,grc,1987
14.3,grc,1988
13.3,grc,1989
12.5,grc,1990
11.9,grc,1991
11.4,grc,1992
10.9,grc,1993
10.5,grc,1994
10.1,grc,1995
9.7,grc,1996
9.3,grc,1997
8.8,grc,1998
8.3,grc,1999
7.8,grc,2000
7.3,grc,2001
6.8,grc,2002
6.3,grc,2003
5.9,grc,2004
5.5,grc,2005
5.2,grc,2006
5.0,grc,2007
4.9,grc,2008
4.8,grc,2009
4.7,grc,2010
4.6,grc,2011
4.5,grc,2012
4.3,grc,2013
4.2,grc,2014
4.1,grc,2015
472.3,grd,1800
468.9,grd,1801
465.4,grd,1802
462.0,grd,1803
458.6,grd,1804
455.3,grd,1805
451.9,grd,1806
448.6,grd,1807
445.3,grd,1808
442.1,grd,1809
438.8,grd,1810
435.6,grd,1811
432.4,grd,1812
429.3,grd,1813
426.1,grd,1814
423.0,grd,1815
419.9,grd,1816
416.8,grd,1817
413.8,grd,1818
410.8,grd,1819
407.7,grd,1820
404.8,grd,1821
401.8,grd,1822
398.9,grd,1823
395.9,grd,1824
393.0,grd,1825
390.1,grd,1826
387.3,grd,1827
384.4,grd,1828
381.6,grd,1829
378.8,grd,1830
376.1,grd,1831
373.3,grd,1832
370.6,grd,1833
367.9,grd,1834
365.2,grd,1835
362.5,grd,1836
359.8,grd,1837
357.2,grd,1838
354.6,grd,1839
352.0,grd,1840
349.4,grd,1841
346.9,grd,1842
344.3,grd,1843
341.8,grd,1844
339.3,grd,1845
336.8,grd,1846
334.3,grd,1847
331.9,grd,1848
329.5,grd,1849
327.0,grd,1850
324.6,grd,1851
322.3,grd,1852
319.9,grd,1853
317.6,grd,1854
315.2,grd,1855
312.9,grd,1856
310.6,grd,1857
308.4,grd,1858
306.1,grd,1859
303.9,grd,1860
301.6,grd,1861
299.4,grd,1862
297.2,grd,1863
295.1,grd,1864
292.9,grd,1865
290.8,grd,1866
288.6,grd,1867
286.5,grd,1868
284.4,grd,1869
282.3,grd,1870
280.3,grd,1871
278.2,grd,1872
276.2,grd,1873
274.1,grd,1874
272.1,grd,1875
270.1,grd,1876
268.2,grd,1877
266.2,grd,1878
264.2,grd,1879
262.3,grd,1880
260.4,grd,1881
258.5,grd,1882
256.6,grd,1883
254.7,grd,1884
252.8,grd,1885
251.0,grd,1886
249.2,grd,1887
247.3,grd,1888
245.5,grd,1889
243.7,grd,1890
241.9,grd,1891
240.2,grd,1892
238.4,grd,1893
236.7,grd,1894
234.9,grd,1895
233.2,grd,1896
231.5,grd,1897
229.8,grd,1898
228.1,grd,1899
226.4,grd,1900
224.8,grd,1901
223.2,grd,1902
221.5,grd,1903
219.9,grd,1904
218.3,grd,1905
216.7,grd,1906
215.1,grd,1907
213.5,grd,1908
211.9,grd,1909
210.4,grd,1910
208.9,grd,1911
207.3,grd,1912
205.8,grd,1913
204.3,grd,1914
202.8,grd,1915
201.3,grd,1916
199.8,grd,1917
198.4,grd,1918
196.9,grd,1919
195.5,grd,1920
194.1,grd,1921
192.6,grd,1922
191.2,grd,1923
189.8,grd,1924
188.4,grd,1925
187.1,grd,1926
185.7,grd,1927
184.3,grd,1928
183.0,grd,1929
181.6,grd,1930
180.3,grd,1931
179.0,grd,1932
177.7,grd,1933
176.4,grd,1934
175.1,grd,1935
173.8,grd,1936
172.5,grd,1937
171.3,grd,1938
170.0,grd,1939
168.8,grd,1940
167.5,grd,1941
166.3,grd,1942
165.1,grd,1943
163.9,grd,1944
162.9,grd,1945
162.0,grd,1946
161.1,grd,1947
160.2,grd,1948
159.3,grd,1949
158.3,grd,1950
156.0,grd,1951
151.3,grd,1952
147.4,grd,1953
142.5,grd,1954
138.2,grd,1955
133.9,grd,1956
129.4,grd,1957
124.9,grd,1958
121.1,grd,1959
116.7,grd,1960
113.0,grd,1961
109.4,grd,1962
105.8,grd,1963
102.3,grd,1964
98.79,grd,1965
95.35,grd,1966
92.5,grd,1967
89.25,grd,1968
86.71,grd,1969
84.31,grd,1970
81.52,grd,1971
79.4,grd,1972
77.41,grd,1973
75.9,grd,1974
68.58,grd,1975
61.96,grd,1976
55.98,grd,1977
50.57,grd,1978
45.69,grd,1979
40.19,grd,1980
38.72,grd,1981
37.31,grd,1982
35.95,grd,1983
27.5,grd,1984
27.0,grd,1985
26.5,grd,1986
25.9,grd,1987
25.2,grd,1988
24.3,grd,1989
23.3,grd,1990
22.3,grd,1991
21.2,grd,1992
20.2,grd,1993
19.3,grd,1994
18.5,grd,1995
17.9,grd,1996
17.3,grd,1997
16.8,grd,1998
16.4,grd,1999
16.0,grd,2000
15.6,grd,2001
15.2,grd,2002
14.9,grd,2003
14.5,grd,2004
14.2,grd,2005
14.0,grd,2006
13.7,grd,2007
13.5,grd,2008
13.4,grd,2009
13.2,grd,2010
13.0,grd,2011
12.7,grd,2012
12.5,grd,2013
12.2,grd,2014
11.8,grd,2015
30.93,glp,1980
29.38,glp,1981
27.91,glp,1982
26.51,glp,1983
25.19,glp,1984
23.94,glp,1985
22.75,glp,1986
21.62,glp,1987
20.55,glp,1988
19.54,glp,1989
18.58,glp,1990
17.66,glp,1991
16.8,glp,1992
15.98,glp,1993
15.2,glp,1994
14.47,glp,1995
13.76,glp,1996
13.1,glp,1997
12.47,glp,1998
11.87,glp,1999
11.29,glp,2000
10.75,glp,2001
10.23,glp,2002
9.73,glp,2003
9.26,glp,2004
8.82,glp,2005
8.41,glp,2006
8.03,glp,2007
7.68,glp,2008
7.37,glp,2009
7.07,glp,2010
6.79,glp,2011
6.53,glp,2012
6.27,glp,2013
6.02,glp,2014
5.77,glp,2015
38.03,gum,1980
36.58,gum,1981
35.22,gum,1982
33.93,gum,1983
32.72,gum,1984
31.58,gum,1985
30.51,gum,1986
29.49,gum,1987
28.52,gum,1988
27.6,gum,1989
26.69,gum,1990
25.79,gum,1991
24.89,gum,1992
23.99,gum,1993
23.08,gum,1994
22.16,gum,1995
21.22,gum,1996
20.29,gum,1997
19.37,gum,1998
18.47,gum,1999
17.61,gum,2000
16.81,gum,2001
16.08,gum,2002
15.41,gum,2003
14.82,gum,2004
14.28,gum,2005
13.8,gum,2006
13.36,gum,2007
12.94,gum,2008
12.54,gum,2009
12.15,gum,2010
11.76,gum,2011
11.39,gum,2012
11.03,gum,2013
10.69,gum,2014
10.36,gum,2015
503.4,gtm,1800
503.4,gtm,1801
503.4,gtm,1802
503.4,gtm,1803
503.4,gtm,1804
503.4,gtm,1805
503.4,gtm,1806
503.4,gtm,1807
503.4,gtm,1808
503.4,gtm,1809
503.4,gtm,1810
503.4,gtm,1811
503.4,gtm,1812
503.4,gtm,1813
503.4,gtm,1814
503.4,gtm,1815
503.4,gtm,1816
503.4,gtm,1817
503.4,gtm,1818
503.4,gtm,1819
503.4,gtm,1820
503.4,gtm,1821
503.4,gtm,1822
503.4,gtm,1823
503.4,gtm,1824
503.4,gtm,1825
503.4,gtm,1826
503.4,gtm,1827
503.4,gtm,1828
503.4,gtm,1829
503.4,gtm,1830
503.4,gtm,1831
503.4,gtm,1832
503.4,gtm,1833
503.4,gtm,1834
503.4,gtm,1835
503.4,gtm,1836
503.4,gtm,1837
503.4,gtm,1838
503.4,gtm,1839
503.4,gtm,1840
503.4,gtm,1841
503.4,gtm,1842
503.4,gtm,1843
503.4,gtm,1844
503.4,gtm,1845
503.4,gtm,1846
503.4,gtm,1847
503.4,gtm,1848
503.4,gtm,1849
503.4,gtm,1850
503.4,gtm,1851
503.4,gtm,1852
503.4,gtm,1853
503.4,gtm,1854
503.4,gtm,1855
503.4,gtm,1856
503.4,gtm,1857
503.4,gtm,1858
503.4,gtm,1859
503.4,gtm,1860
503.4,gtm,1861
503.4,gtm,1862
503.4,gtm,1863
503.4,gtm,1864
503.4,gtm,1865
503.4,gtm,1866
503.4,gtm,1867
503.4,gtm,1868
503.4,gtm,1869
503.4,gtm,1870
503.4,gtm,1871
503.4,gtm,1872
503.4,gtm,1873
503.4,gtm,1874
503.4,gtm,1875
503.4,gtm,1876
503.4,gtm,1877
503.4,gtm,1878
503.4,gtm,1879
503.4,gtm,1880
503.4,gtm,1881
503.4,gtm,1882
503.4,gtm,1883
503.4,gtm,1884
503.4,gtm,1885
503.4,gtm,1886
503.4,gtm,1887
503.4,gtm,1888
503.4,gtm,1889
503.4,gtm,1890
503.4,gtm,1891
503.4,gtm,1892
503.4,gtm,1893
503.4,gtm,1894
503.3,gtm,1895
503.2,gtm,1896
503.1,gtm,1897
502.9,gtm,1898
502.6,gtm,1899
502.3,gtm,1900
501.8,gtm,1901
501.3,gtm,1902
500.7,gtm,1903
500.1,gtm,1904
499.3,gtm,1905
498.5,gtm,1906
497.6,gtm,1907
496.6,gtm,1908
495.6,gtm,1909
494.4,gtm,1910
493.3,gtm,1911
492.1,gtm,1912
491.0,gtm,1913
489.8,gtm,1914
488.6,gtm,1915
487.4,gtm,1916
486.2,gtm,1917
484.8,gtm,1918
483.4,gtm,1919
