total_gdp_ppp_inflation_adjusted,geo,time
82640000000,hrv,1990
65210000000,hrv,1991
57570000000,hrv,1992
52930000000,hrv,1993
56050000000,hrv,1994
59890000000,hrv,1995
63470000000,hrv,1996
67840000000,hrv,1997
69600000000,hrv,1998
68980000000,hrv,1999
70820000000,hrv,2000
73690000000,hrv,2001
77130000000,hrv,2002
79960000000,hrv,2003
82550000000,hrv,2004
87300000000,hrv,2005
91480000000,hrv,2006
96020000000,hrv,2007
97900000000,hrv,2008
91050000000,hrv,2009
89050000000,hrv,2010
89170000000,hrv,2011
87340000000,hrv,2012
86290000000,hrv,2013
736900000,cub,1800
759200000,cub,1801
782100000,cub,1802
805700000,cub,1803
830000000,cub,1804
855100000,cub,1805
880900000,cub,1806
907500000,cub,1807
934800000,cub,1808
963100000,cub,1809
992100000,cub,1810
1022000000,cub,1811
1053000000,cub,1812
1085000000,cub,1813
1117000000,cub,1814
1151000000,cub,1815
1186000000,cub,1816
1222000000,cub,1817
1245000000,cub,1818
1268000000,cub,1819
1292000000,cub,1820
1336000000,cub,1821
1382000000,cub,1822
1429000000,cub,1823
1478000000,cub,1824
1529000000,cub,1825
1581000000,cub,1826
1635000000,cub,1827
1698000000,cub,1828
1763000000,cub,1829
1831000000,cub,1830
1901000000,cub,1831
1974000000,cub,1832
2049000000,cub,1833
2128000000,cub,1834
2209000000,cub,1835
2294000000,cub,1836
2382000000,cub,1837
2473000000,cub,1838
2568000000,cub,1839
2667000000,cub,1840
2769000000,cub,1841
2853000000,cub,1842
2940000000,cub,1843
3030000000,cub,1844
3122000000,cub,1845
3218000000,cub,1846
3316000000,cub,1847
3417000000,cub,1848
3521000000,cub,1849
3629000000,cub,1850
3728000000,cub,1851
3829000000,cub,1852
3933000000,cub,1853
4040000000,cub,1854
4150000000,cub,1855
4263000000,cub,1856
4380000000,cub,1857
4499000000,cub,1858
4621000000,cub,1859
4747000000,cub,1860
4876000000,cub,1861
4909000000,cub,1862
4941000000,cub,1863
4974000000,cub,1864
5007000000,cub,1865
5040000000,cub,1866
5074000000,cub,1867
5107000000,cub,1868
5141000000,cub,1869
5175000000,cub,1870
5339000000,cub,1871
5508000000,cub,1872
5682000000,cub,1873
5861000000,cub,1874
6047000000,cub,1875
6238000000,cub,1876
6435000000,cub,1877
6559000000,cub,1878
6684000000,cub,1879
6812000000,cub,1880
6942000000,cub,1881
7075000000,cub,1882
7211000000,cub,1883
7349000000,cub,1884
7489000000,cub,1885
7633000000,cub,1886
7779000000,cub,1887
7882000000,cub,1888
7987000000,cub,1889
8093000000,cub,1890
8201000000,cub,1891
8310000000,cub,1892
8420000000,cub,1893
8532000000,cub,1894
8645000000,cub,1895
8760000000,cub,1896
8876000000,cub,1897
8994000000,cub,1898
9114000000,cub,1899
9235000000,cub,1900
9673000000,cub,1901
10130000000,cub,1902
10610000000,cub,1903
10980000000,cub,1904
11400000000,cub,1905
11840000000,cub,1906
12320000000,cub,1907
12820000000,cub,1908
13360000000,cub,1909
13930000000,cub,1910
14530000000,cub,1911
15160000000,cub,1912
15820000000,cub,1913
16510000000,cub,1914
17230000000,cub,1915
17970000000,cub,1916
18750000000,cub,1917
19540000000,cub,1918
20370000000,cub,1919
21210000000,cub,1920
22080000000,cub,1921
22980000000,cub,1922
23900000000,cub,1923
24840000000,cub,1924
25790000000,cub,1925
26760000000,cub,1926
27760000000,cub,1927
28770000000,cub,1928
29500000000,cub,1929
27790000000,cub,1930
23350000000,cub,1931
18730000000,cub,1932
20270000000,cub,1933
23810000000,cub,1934
27850000000,cub,1935
32460000000,cub,1936
37300000000,cub,1937
28920000000,cub,1938
30530000000,cub,1939
26540000000,cub,1940
35650000000,cub,1941
29900000000,cub,1942
33140000000,cub,1943
38040000000,cub,1944
42140000000,cub,1945
45900000000,cub,1946
52560000000,cub,1947
46700000000,cub,1948
50740000000,cub,1949
58280000000,cub,1950
63320000000,cub,1951
65580000000,cub,1952
57610000000,cub,1953
60440000000,cub,1954
63030000000,cub,1955
68570000000,cub,1956
78250000000,cub,1957
78150000000,cub,1958
69590000000,cub,1959
70420000000,cub,1960
71820000000,cub,1961
73270000000,cub,1962
74380000000,cub,1963
75190000000,cub,1964
75970000000,cub,1965
79940000000,cub,1966
89240000000,cub,1967
84070000000,cub,1968
83140000000,cub,1969
80280000000,cub,1970
86770000000,cub,1971
90850000000,cub,1972
98950000000,cub,1973
104000000000,cub,1974
109000000000,cub,1975
111800000000,cub,1976
116600000000,cub,1977
123500000000,cub,1978
126500000000,cub,1979
124800000000,cub,1980
135100000000,cub,1981
137700000000,cub,1982
140900000000,cub,1983
145300000000,cub,1984
147500000000,cub,1985
147700000000,cub,1986
146800000000,cub,1987
149700000000,cub,1988
150300000000,cub,1989
149900000000,cub,1990
132400000000,cub,1991
114000000000,cub,1992
95760000000,cub,1993
97680000000,cub,1994
101000000000,cub,1995
109800000000,cub,1996
113500000000,cub,1997
114900000000,cub,1998
122500000000,cub,1999
129100000000,cub,2000
132700000000,cub,2001
134700000000,cub,2002
138400000000,cub,2003
146800000000,cub,2004
158400000000,cub,2005
177500000000,cub,2006
190400000000,cub,2007
198300000000,cub,2008
201100000000,cub,2009
205900000000,cub,2010
211500000000,cub,2011
218000000000,cub,2012
165400000,cyp,1800
165700000,cyp,1801
166000000,cyp,1802
166200000,cyp,1803
166500000,cyp,1804
166800000,cyp,1805
167100000,cyp,1806
167400000,cyp,1807
167700000,cyp,1808
168000000,cyp,1809
168300000,cyp,1810
168600000,cyp,1811
168900000,cyp,1812
169200000,cyp,1813
169500000,cyp,1814
169800000,cyp,1815
170100000,cyp,1816
170400000,cyp,1817
170700000,cyp,1818
171000000,cyp,1819
171300000,cyp,1820
173300000,cyp,1821
175400000,cyp,1822
177500000,cyp,1823
179600000,cyp,1824
181700000,cyp,1825
183900000,cyp,1826
186000000,cyp,1827
188200000,cyp,1828
190500000,cyp,1829
192700000,cyp,1830
195000000,cyp,1831
197300000,cyp,1832
199700000,cyp,1833
202000000,cyp,1834
204400000,cyp,1835
206800000,cyp,1836
209300000,cyp,1837
211800000,cyp,1838
214300000,cyp,1839
216800000,cyp,1840
219400000,cyp,1841
222000000,cyp,1842
224600000,cyp,1843
227300000,cyp,1844
230000000,cyp,1845
232700000,cyp,1846
235400000,cyp,1847
238200000,cyp,1848
241100000,cyp,1849
243900000,cyp,1850
246800000,cyp,1851
249700000,cyp,1852
252700000,cyp,1853
255700000,cyp,1854
258700000,cyp,1855
261800000,cyp,1856
264900000,cyp,1857
268000000,cyp,1858
271200000,cyp,1859
274400000,cyp,1860
277700000,cyp,1861
280900000,cyp,1862
284300000,cyp,1863
287600000,cyp,1864
291000000,cyp,1865
294500000,cyp,1866
298000000,cyp,1867
301500000,cyp,1868
305100000,cyp,1869
308700000,cyp,1870
312400000,cyp,1871
316100000,cyp,1872
319800000,cyp,1873
323600000,cyp,1874
327400000,cyp,1875
331300000,cyp,1876
335200000,cyp,1877
339200000,cyp,1878
343200000,cyp,1879
347300000,cyp,1880
351400000,cyp,1881
359700000,cyp,1882
368200000,cyp,1883
376900000,cyp,1884
385800000,cyp,1885
394900000,cyp,1886
404200000,cyp,1887
413700000,cyp,1888
423500000,cyp,1889
433500000,cyp,1890
443700000,cyp,1891
454600000,cyp,1892
465800000,cyp,1893
477200000,cyp,1894
488900000,cyp,1895
500900000,cyp,1896
513200000,cyp,1897
525800000,cyp,1898
538700000,cyp,1899
551900000,cyp,1900
565500000,cyp,1901
580500000,cyp,1902
595900000,cyp,1903
611700000,cyp,1904
627900000,cyp,1905
644600000,cyp,1906
661600000,cyp,1907
679200000,cyp,1908
697200000,cyp,1909
715700000,cyp,1910
734700000,cyp,1911
752800000,cyp,1912
771300000,cyp,1913
788100000,cyp,1914
805300000,cyp,1915
822800000,cyp,1916
840700000,cyp,1917
859000000,cyp,1918
877700000,cyp,1919
896900000,cyp,1920
916400000,cyp,1921
935000000,cyp,1922
954000000,cyp,1923
973400000,cyp,1924
993100000,cyp,1925
1013000000,cyp,1926
1034000000,cyp,1927
1055000000,cyp,1928
1076000000,cyp,1929
1098000000,cyp,1930
1121000000,cyp,1931
1150000000,cyp,1932
1180000000,cyp,1933
1211000000,cyp,1934
1243000000,cyp,1935
1276000000,cyp,1936
1310000000,cyp,1937
1344000000,cyp,1938
1380000000,cyp,1939
1416000000,cyp,1940
1453000000,cyp,1941
1492000000,cyp,1942
1531000000,cyp,1943
1571000000,cyp,1944
1613000000,cyp,1945
1655000000,cyp,1946
1709000000,cyp,1947
1765000000,cyp,1948
1823000000,cyp,1949
1883000000,cyp,1950
1982000000,cyp,1951
2086000000,cyp,1952
2197000000,cyp,1953
2318000000,cyp,1954
2450000000,cyp,1955
2593000000,cyp,1956
2744000000,cyp,1957
2901000000,cyp,1958
3059000000,cyp,1959
3213000000,cyp,1960
3360000000,cyp,1961
3500000000,cyp,1962
3639000000,cyp,1963
3787000000,cyp,1964
3953000000,cyp,1965
4139000000,cyp,1966
4346000000,cyp,1967
4572000000,cyp,1968
4813000000,cyp,1969
5064000000,cyp,1970
5774000000,cyp,1971
6249000000,cyp,1972
6503000000,cyp,1973
6446000000,cyp,1974
5473000000,cyp,1975
6591000000,cyp,1976
7729000000,cyp,1977
8381000000,cyp,1978
9234000000,cyp,1979
9754000000,cyp,1980
9980000000,cyp,1981
10530000000,cyp,1982
10980000000,cyp,1983
11850000000,cyp,1984
12370000000,cyp,1985
12850000000,cyp,1986
13810000000,cyp,1987
15070000000,cyp,1988
16370000000,cyp,1989
17580000000,cyp,1990
17610000000,cyp,1991
19190000000,cyp,1992
19280000000,cyp,1993
20420000000,cyp,1994
22520000000,cyp,1995
23050000000,cyp,1996
23720000000,cyp,1997
25080000000,cyp,1998
26510000000,cyp,1999
28090000000,cyp,2000
29440000000,cyp,2001
30280000000,cyp,2002
30950000000,cyp,2003
32090000000,cyp,2004
32970000000,cyp,2005
34220000000,cyp,2006
35600000000,cyp,2007
36400000000,cyp,2008
35190000000,cyp,2009
35190000000,cyp,2010
34870000000,cyp,2011
34030000000,cyp,2012
31980000000,cyp,2013
10570000000,cze,1800
10570000000,cze,1801
10570000000,cze,1802
10570000000,cze,1803
10570000000,cze,1804
10570000000,cze,1805
10570000000,cze,1806
10570000000,cze,1807
10570000000,cze,1808
10570000000,cze,1809
10570000000,cze,1810
10570000000,cze,1811
10570000000,cze,1812
10570000000,cze,1813
10570000000,cze,1814
10570000000,cze,1815
10570000000,cze,1816
10570000000,cze,1817
10570000000,cze,1818
10570000000,cze,1819
10570000000,cze,1820
10700000000,cze,1821
10820000000,cze,1822
10950000000,cze,1823
11080000000,cze,1824
11210000000,cze,1825
11340000000,cze,1826
11470000000,cze,1827
11600000000,cze,1828
11740000000,cze,1829
11880000000,cze,1830
12020000000,cze,1831
12160000000,cze,1832
12300000000,cze,1833
12440000000,cze,1834
12590000000,cze,1835
12740000000,cze,1836
12890000000,cze,1837
13040000000,cze,1838
13190000000,cze,1839
13350000000,cze,1840
13500000000,cze,1841
13660000000,cze,1842
13820000000,cze,1843
13980000000,cze,1844
14150000000,cze,1845
14310000000,cze,1846
14480000000,cze,1847
14650000000,cze,1848
14820000000,cze,1849
14990000000,cze,1850
15110000000,cze,1851
15220000000,cze,1852
15330000000,cze,1853
15450000000,cze,1854
15560000000,cze,1855
15680000000,cze,1856
15800000000,cze,1857
15910000000,cze,1858
16030000000,cze,1859
16150000000,cze,1860
16270000000,cze,1861
16400000000,cze,1862
16520000000,cze,1863
16640000000,cze,1864
16770000000,cze,1865
16890000000,cze,1866
17020000000,cze,1867
17150000000,cze,1868
17270000000,cze,1869
17400000000,cze,1870
17690000000,cze,1871
17990000000,cze,1872
18290000000,cze,1873
18590000000,cze,1874
18900000000,cze,1875
19210000000,cze,1876
19530000000,cze,1877
19860000000,cze,1878
20190000000,cze,1879
20530000000,cze,1880
20870000000,cze,1881
21210000000,cze,1882
21570000000,cze,1883
21930000000,cze,1884
22290000000,cze,1885
22660000000,cze,1886
23040000000,cze,1887
23420000000,cze,1888
23810000000,cze,1889
24210000000,cze,1890
24640000000,cze,1891
25070000000,cze,1892
25520000000,cze,1893
25970000000,cze,1894
26430000000,cze,1895
26900000000,cze,1896
27370000000,cze,1897
27860000000,cze,1898
28350000000,cze,1899
28850000000,cze,1900
29370000000,cze,1901
29890000000,cze,1902
30430000000,cze,1903
30980000000,cze,1904
31530000000,cze,1905
32100000000,cze,1906
32670000000,cze,1907
33260000000,cze,1908
33850000000,cze,1909
34460000000,cze,1910
35180000000,cze,1911
35920000000,cze,1912
36670000000,cze,1913
36380000000,cze,1914
36100000000,cze,1915
35810000000,cze,1916
35530000000,cze,1917
35260000000,cze,1918
34980000000,cze,1919
34710000000,cze,1920
37560000000,cze,1921
36280000000,cze,1922
39040000000,cze,1923
42860000000,cze,1924
47650000000,cze,1925
47260000000,cze,1926
50680000000,cze,1927
55040000000,cze,1928
56450000000,cze,1929
54480000000,cze,1930
52490000000,cze,1931
50270000000,cze,1932
48040000000,cze,1933
46160000000,cze,1934
45700000000,cze,1935
49460000000,cze,1936
55050000000,cze,1937
55600000000,cze,1938
56160000000,cze,1939
56720000000,cze,1940
57290000000,cze,1941
57860000000,cze,1942
58440000000,cze,1943
59030000000,cze,1944
59620000000,cze,1945
60220000000,cze,1946
60820000000,cze,1947
61430000000,cze,1948
65060000000,cze,1949
70140000000,cze,1950
71240000000,cze,1951
73380000000,cze,1952
72900000000,cze,1953
75710000000,cze,1954
81920000000,cze,1955
86440000000,cze,1956
91410000000,cze,1957
98110000000,cze,1958
102300000000,cze,1959
109800000000,cze,1960
113600000000,cze,1961
114900000000,cze,1962
112400000000,cze,1963
117200000000,cze,1964
121000000000,cze,1965
125800000000,cze,1966
130900000000,cze,1967
136800000000,cze,1968
140000000000,cze,1969
142900000000,cze,1970
147600000000,cze,1971
152600000000,cze,1972
157300000000,cze,1973
162500000000,cze,1974
166900000000,cze,1975
169200000000,cze,1976
176700000000,cze,1977
178700000000,cze,1978
180100000000,cze,1979
184900000000,cze,1980
183700000000,cze,1981
187000000000,cze,1982
189500000000,cze,1983
193500000000,cze,1984
194500000000,cze,1985
197800000000,cze,1986
198400000000,cze,1987
202500000000,cze,1988
203900000000,cze,1989
198000000000,cze,1990
175000000000,cze,1991
174100000000,cze,1992
174300000000,cze,1993
178200000000,cze,1994
188800000000,cze,1995
196500000000,cze,1996
195100000000,cze,1997
193700000000,cze,1998
196400000000,cze,1999
203500000000,cze,2000
208400000000,cze,2001
212200000000,cze,2002
219700000000,cze,2003
229600000000,cze,2004
244800000000,cze,2005
262200000000,cze,2006
277700000000,cze,2007
285500000000,cze,2008
272000000000,cze,2009
279100000000,cze,2010
284900000000,cze,2011
282300000000,cze,2012
280200000000,cze,2013
1807000000,dnk,1800
1817000000,dnk,1801
1828000000,dnk,1802
1839000000,dnk,1803
1850000000,dnk,1804
1860000000,dnk,1805
1871000000,dnk,1806
1882000000,dnk,1807
1893000000,dnk,1808
1905000000,dnk,1809
1916000000,dnk,1810
1927000000,dnk,1811
1939000000,dnk,1812
1950000000,dnk,1813
1961000000,dnk,1814
1973000000,dnk,1815
1985000000,dnk,1816
1996000000,dnk,1817
2008000000,dnk,1818
2020000000,dnk,1819
2032000000,dnk,1820
2131000000,dnk,1821
2166000000,dnk,1822
2169000000,dnk,1823
2237000000,dnk,1824
2257000000,dnk,1825
2292000000,dnk,1826
2360000000,dnk,1827
2395000000,dnk,1828
2350000000,dnk,1829
2370000000,dnk,1830
2356000000,dnk,1831
2425000000,dnk,1832
2411000000,dnk,1833
2545000000,dnk,1834
2533000000,dnk,1835
2537000000,dnk,1836
2605000000,dnk,1837
2625000000,dnk,1838
2661000000,dnk,1839
2749000000,dnk,1840
2752000000,dnk,1841
2772000000,dnk,1842
2925000000,dnk,1843
3078000000,dnk,1844
3167000000,dnk,1845
3238000000,dnk,1846
3225000000,dnk,1847
3397000000,dnk,1848
3603000000,dnk,1849
3807000000,dnk,1850
3628000000,dnk,1851
3768000000,dnk,1852
3789000000,dnk,1853
3811000000,dnk,1854
4239000000,dnk,1855
4007000000,dnk,1856
4080000000,dnk,1857
4052000000,dnk,1858
4330000000,dnk,1859
4301000000,dnk,1860
4375000000,dnk,1861
4516000000,dnk,1862
4813000000,dnk,1863
4768000000,dnk,1864
4945000000,dnk,1865
4951000000,dnk,1866
4958000000,dnk,1867
5051000000,dnk,1868
5350000000,dnk,1869
5581000000,dnk,1870
5604000000,dnk,1871
5923000000,dnk,1872
5896000000,dnk,1873
6077000000,dnk,1874
6189000000,dnk,1875
6319000000,dnk,1876
6153000000,dnk,1877
6405000000,dnk,1878
6623000000,dnk,1879
6789000000,dnk,1880
6867000000,dnk,1881
7121000000,dnk,1882
7376000000,dnk,1883
7421000000,dnk,1884
7484000000,dnk,1885
7793000000,dnk,1886
8085000000,dnk,1887
8148000000,dnk,1888
8265000000,dnk,1889
8771000000,dnk,1890
8960000000,dnk,1891
9184000000,dnk,1892
9374000000,dnk,1893
9582000000,dnk,1894
10130000000,dnk,1895
10520000000,dnk,1896
10780000000,dnk,1897
10970000000,dnk,1898
11450000000,dnk,1899
11860000000,dnk,1900
12380000000,dnk,1901
12680000000,dnk,1902
13460000000,dnk,1903
13760000000,dnk,1904
14020000000,dnk,1905
14430000000,dnk,1906
14990000000,dnk,1907
15480000000,dnk,1908
16100000000,dnk,1909
16610000000,dnk,1910
17530000000,dnk,1911
17550000000,dnk,1912
18230000000,dnk,1913
19400000000,dnk,1914
18080000000,dnk,1915
18870000000,dnk,1916
17780000000,dnk,1917
17210000000,dnk,1918
19460000000,dnk,1919
20410000000,dnk,1920
19840000000,dnk,1921
21880000000,dnk,1922
24220000000,dnk,1923
24320000000,dnk,1924
23800000000,dnk,1925
25220000000,dnk,1926
25760000000,dnk,1927
26670000000,dnk,1928
28490000000,dnk,1929
30220000000,dnk,1930
30600000000,dnk,1931
29840000000,dnk,1932
30830000000,dnk,1933
31810000000,dnk,1934
32560000000,dnk,1935
33420000000,dnk,1936
34270000000,dnk,1937
35140000000,dnk,1938
36870000000,dnk,1939
31740000000,dnk,1940
28640000000,dnk,1941
29330000000,dnk,1942
32610000000,dnk,1943
36070000000,dnk,1944
33400000000,dnk,1945
38660000000,dnk,1946
40890000000,dnk,1947
42050000000,dnk,1948
45010000000,dnk,1949
48620000000,dnk,1950
49090000000,dnk,1951
49710000000,dnk,1952
52590000000,dnk,1953
53610000000,dnk,1954
54210000000,dnk,1955
54940000000,dnk,1956
59270000000,dnk,1957
60680000000,dnk,1958
65240000000,dnk,1959
67090000000,dnk,1960
71500000000,dnk,1961
75520000000,dnk,1962
76100000000,dnk,1963
83340000000,dnk,1964
87240000000,dnk,1965
89670000000,dnk,1966
92680000000,dnk,1967
96730000000,dnk,1968
103200000000,dnk,1969
105300000000,dnk,1970
108200000000,dnk,1971
114100000000,dnk,1972
118300000000,dnk,1973
117300000000,dnk,1974
116900000000,dnk,1975
124800000000,dnk,1976
127000000000,dnk,1977
128900000000,dnk,1978
133600000000,dnk,1979
133200000000,dnk,1980
132200000000,dnk,1981
136500000000,dnk,1982
140100000000,dnk,1983
146400000000,dnk,1984
152800000000,dnk,1985
158300000000,dnk,1986
158900000000,dnk,1987
161000000000,dnk,1988
161800000000,dnk,1989
164100000000,dnk,1990
166500000000,dnk,1991
170000000000,dnk,1992
170100000000,dnk,1993
179900000000,dnk,1994
185400000000,dnk,1995
190700000000,dnk,1996
197100000000,dnk,1997
201700000000,dnk,1998
207300000000,dnk,1999
215000000000,dnk,2000
216800000000,dnk,2001
217900000000,dnk,2002
218800000000,dnk,2003
223600000000,dnk,2004
230700000000,dnk,2005
238900000000,dnk,2006
243000000000,dnk,2007
241000000000,dnk,2008
227000000000,dnk,2009
230700000000,dnk,2010
233100000000,dnk,2011
232300000000,dnk,2012
233600000000,dnk,2013
15770000,dji,1800
15810000,dji,1801
15860000,dji,1802
15910000,dji,1803
15960000,dji,1804
16000000,dji,1805
16050000,dji,1806
16100000,dji,1807
16150000,dji,1808
16200000,dji,1809
16250000,dji,1810
16300000,dji,1811
16350000,dji,1812
16400000,dji,1813
16440000,dji,1814
16490000,dji,1815
16540000,dji,1816
16590000,dji,1817
16640000,dji,1818
16690000,dji,1819
16740000,dji,1820
16920000,dji,1821
17110000,dji,1822
17290000,dji,1823
17480000,dji,1824
17660000,dji,1825
17850000,dji,1826
18050000,dji,1827
18240000,dji,1828
18440000,dji,1829
18630000,dji,1830
18840000,dji,1831
19040000,dji,1832
19240000,dji,1833
19450000,dji,1834
19660000,dji,1835
19870000,dji,1836
20080000,dji,1837
20300000,dji,1838
20520000,dji,1839
20740000,dji,1840
20960000,dji,1841
21190000,dji,1842
21410000,dji,1843
21640000,dji,1844
21880000,dji,1845
22110000,dji,1846
22350000,dji,1847
22590000,dji,1848
22830000,dji,1849
23080000,dji,1850
23330000,dji,1851
23580000,dji,1852
23830000,dji,1853
24090000,dji,1854
24350000,dji,1855
24610000,dji,1856
24870000,dji,1857
25140000,dji,1858
25410000,dji,1859
25680000,dji,1860
25960000,dji,1861
26240000,dji,1862
26520000,dji,1863
26800000,dji,1864
27090000,dji,1865
27380000,dji,1866
27680000,dji,1867
27980000,dji,1868
28280000,dji,1869
28580000,dji,1870
28890000,dji,1871
29200000,dji,1872
29510000,dji,1873
29830000,dji,1874
30150000,dji,1875
30470000,dji,1876
30800000,dji,1877
31130000,dji,1878
31470000,dji,1879
31810000,dji,1880
