surviving_kids_per_woman,geo,time
4.033,dom,1946
4.191,dom,1947
4.35,dom,1948
4.51,dom,1949
4.672,dom,1950
4.797,dom,1951
4.935,dom,1952
4.961,dom,1953
5.086,dom,1954
5.196,dom,1955
5.306,dom,1956
5.299,dom,1957
5.379,dom,1958
5.457,dom,1959
5.517,dom,1960
5.466,dom,1961
5.494,dom,1962
5.509,dom,1963
5.514,dom,1964
5.406,dom,1965
5.373,dom,1966
5.327,dom,1967
5.185,dom,1968
5.116,dom,1969
4.955,dom,1970
4.862,dom,1971
4.699,dom,1972
4.598,dom,1973
4.49,dom,1974
4.331,dom,1975
4.181,dom,1976
4.098,dom,1977
3.963,dom,1978
3.891,dom,1979
3.779,dom,1980
3.677,dom,1981
3.624,dom,1982
3.529,dom,1983
3.48,dom,1984
3.393,dom,1985
3.34,dom,1986
3.269,dom,1987
3.222,dom,1988
3.16,dom,1989
3.127,dom,1990
3.064,dom,1991
3.028,dom,1992
2.964,dom,1993
2.91,dom,1994
2.871,dom,1995
2.816,dom,1996
2.761,dom,1997
2.724,dom,1998
2.709,dom,1999
2.672,dom,2000
2.644,dom,2001
2.626,dom,2002
2.617,dom,2003
2.59,dom,2004
2.562,dom,2005
2.534,dom,2006
2.506,dom,2007
2.485,dom,2008
2.457,dom,2009
2.42,dom,2010
2.144,dom,2020
1.944,dom,2030
1.717,dom,2050
1.869,dom,2099
3.186,ecu,1800
3.186,ecu,1801
3.186,ecu,1802
3.186,ecu,1803
3.186,ecu,1804
3.186,ecu,1805
3.186,ecu,1806
3.187,ecu,1807
3.187,ecu,1808
3.187,ecu,1809
3.187,ecu,1810
3.187,ecu,1811
3.187,ecu,1812
3.187,ecu,1813
3.187,ecu,1814
3.188,ecu,1815
3.188,ecu,1816
3.188,ecu,1817
3.188,ecu,1818
3.188,ecu,1819
3.188,ecu,1820
3.188,ecu,1821
3.188,ecu,1822
3.189,ecu,1823
3.189,ecu,1824
3.189,ecu,1825
3.189,ecu,1826
3.189,ecu,1827
3.189,ecu,1828
3.189,ecu,1829
3.189,ecu,1830
3.19,ecu,1831
3.19,ecu,1832
3.19,ecu,1833
3.19,ecu,1834
3.19,ecu,1835
3.19,ecu,1836
3.19,ecu,1837
3.191,ecu,1838
3.191,ecu,1839
3.191,ecu,1840
3.191,ecu,1841
3.191,ecu,1842
3.191,ecu,1843
3.191,ecu,1844
3.191,ecu,1845
3.192,ecu,1846
3.192,ecu,1847
3.192,ecu,1848
3.192,ecu,1849
3.192,ecu,1850
3.192,ecu,1851
3.192,ecu,1852
3.192,ecu,1853
3.193,ecu,1854
3.193,ecu,1855
3.193,ecu,1856
3.193,ecu,1857
3.193,ecu,1858
3.193,ecu,1859
3.193,ecu,1860
3.193,ecu,1861
3.194,ecu,1862
3.194,ecu,1863
3.194,ecu,1864
3.194,ecu,1865
3.194,ecu,1866
3.194,ecu,1867
3.194,ecu,1868
3.194,ecu,1869
3.195,ecu,1870
3.195,ecu,1871
3.195,ecu,1872
3.195,ecu,1873
3.195,ecu,1874
3.195,ecu,1875
3.195,ecu,1876
3.195,ecu,1877
3.196,ecu,1878
3.196,ecu,1879
3.196,ecu,1880
3.196,ecu,1881
3.196,ecu,1882
3.196,ecu,1883
3.196,ecu,1884
3.197,ecu,1885
3.197,ecu,1886
3.197,ecu,1887
3.197,ecu,1888
3.197,ecu,1889
3.197,ecu,1890
3.197,ecu,1891
3.197,ecu,1892
3.198,ecu,1893
3.198,ecu,1894
3.198,ecu,1895
3.198,ecu,1896
3.198,ecu,1897
3.198,ecu,1898
3.198,ecu,1899
3.198,ecu,1900
3.193,ecu,1901
3.187,ecu,1902
3.181,ecu,1903
3.175,ecu,1904
3.169,ecu,1905
3.163,ecu,1906
3.157,ecu,1907
3.151,ecu,1908
3.146,ecu,1909
3.14,ecu,1910
3.134,ecu,1911
3.128,ecu,1912
3.122,ecu,1913
3.116,ecu,1914
3.11,ecu,1915
3.104,ecu,1916
3.098,ecu,1917
3.114,ecu,1918
3.13,ecu,1919
3.146,ecu,1920
3.162,ecu,1921
3.178,ecu,1922
3.197,ecu,1923
3.216,ecu,1924
3.234,ecu,1925
3.253,ecu,1926
3.272,ecu,1927
3.264,ecu,1928
3.256,ecu,1929
3.248,ecu,1930
3.24,ecu,1931
3.232,ecu,1932
3.221,ecu,1933
3.21,ecu,1934
3.2,ecu,1935
3.189,ecu,1936
3.178,ecu,1937
3.156,ecu,1938
3.133,ecu,1939
3.218,ecu,1940
3.405,ecu,1941
3.484,ecu,1942
3.585,ecu,1943
3.684,ecu,1944
3.882,ecu,1945
3.978,ecu,1946
4.073,ecu,1947
4.263,ecu,1948
4.356,ecu,1949
4.448,ecu,1950
4.539,ecu,1951
4.539,ecu,1952
4.629,ecu,1953
4.629,ecu,1954
4.717,ecu,1955
4.717,ecu,1956
4.811,ecu,1957
4.897,ecu,1958
4.897,ecu,1959
4.989,ecu,1960
5.072,ecu,1961
5.064,ecu,1962
5.138,ecu,1963
5.115,ecu,1964
5.171,ecu,1965
5.132,ecu,1966
5.161,ecu,1967
5.106,ecu,1968
5.043,ecu,1969
5.036,ecu,1970
4.955,ecu,1971
4.935,ecu,1972
4.846,ecu,1973
4.812,ecu,1974
4.713,ecu,1975
4.665,ecu,1976
4.565,ecu,1977
4.504,ecu,1978
4.394,ecu,1979
4.327,ecu,1980
4.255,ecu,1981
4.126,ecu,1982
4.049,ecu,1983
3.926,ecu,1984
3.835,ecu,1985
3.749,ecu,1986
3.624,ecu,1987
3.541,ecu,1988
3.415,ecu,1989
3.337,ecu,1990
3.237,ecu,1991
3.174,ecu,1992
3.091,ecu,1993
3.042,ecu,1994
2.986,ecu,1995
2.953,ecu,1996
2.897,ecu,1997
2.87,ecu,1998
2.823,ecu,1999
2.767,ecu,2000
2.736,ecu,2001
2.679,ecu,2002
2.632,ecu,2003
2.599,ecu,2004
2.552,ecu,2005
2.505,ecu,2006
2.467,ecu,2007
2.429,ecu,2008
2.391,ecu,2009
2.353,ecu,2010
2.078,ecu,2020
1.884,ecu,2030
1.699,ecu,2050
1.877,ecu,2099
2.766,egy,1800
2.766,egy,1801
2.765,egy,1802
2.765,egy,1803
2.765,egy,1804
2.765,egy,1805
2.765,egy,1806
2.765,egy,1807
2.765,egy,1808
2.764,egy,1809
2.764,egy,1810
2.764,egy,1811
2.764,egy,1812
2.764,egy,1813
2.764,egy,1814
2.763,egy,1815
2.763,egy,1816
2.763,egy,1817
2.763,egy,1818
2.763,egy,1819
2.763,egy,1820
2.763,egy,1821
2.762,egy,1822
2.762,egy,1823
2.762,egy,1824
2.762,egy,1825
2.762,egy,1826
2.762,egy,1827
2.761,egy,1828
2.761,egy,1829
2.761,egy,1830
2.761,egy,1831
2.761,egy,1832
2.761,egy,1833
2.761,egy,1834
2.76,egy,1835
2.76,egy,1836
2.76,egy,1837
2.76,egy,1838
2.76,egy,1839
2.76,egy,1840
2.76,egy,1841
2.759,egy,1842
2.759,egy,1843
2.759,egy,1844
2.759,egy,1845
2.759,egy,1846
2.759,egy,1847
2.758,egy,1848
2.758,egy,1849
2.758,egy,1850
2.758,egy,1851
2.758,egy,1852
2.758,egy,1853
2.758,egy,1854
2.757,egy,1855
2.757,egy,1856
2.757,egy,1857
2.757,egy,1858
2.757,egy,1859
2.757,egy,1860
2.756,egy,1861
2.756,egy,1862
2.756,egy,1863
2.756,egy,1864
2.756,egy,1865
2.756,egy,1866
2.756,egy,1867
2.755,egy,1868
2.755,egy,1869
2.755,egy,1870
2.755,egy,1871
2.755,egy,1872
2.755,egy,1873
2.754,egy,1874
2.754,egy,1875
2.754,egy,1876
2.754,egy,1877
2.754,egy,1878
2.754,egy,1879
2.754,egy,1880
2.753,egy,1881
2.753,egy,1882
2.753,egy,1883
2.753,egy,1884
2.753,egy,1885
2.753,egy,1886
2.752,egy,1887
2.752,egy,1888
2.752,egy,1889
2.752,egy,1890
2.752,egy,1891
2.752,egy,1892
2.752,egy,1893
2.751,egy,1894
2.751,egy,1895
2.751,egy,1896
2.751,egy,1897
2.751,egy,1898
2.751,egy,1899
2.75,egy,1900
2.75,egy,1901
2.75,egy,1902
2.75,egy,1903
2.75,egy,1904
2.75,egy,1905
2.75,egy,1906
2.749,egy,1907
2.749,egy,1908
2.749,egy,1909
2.749,egy,1910
2.749,egy,1911
2.749,egy,1912
2.736,egy,1913
2.723,egy,1914
2.71,egy,1915
2.723,egy,1916
2.736,egy,1917
2.749,egy,1918
2.762,egy,1919
2.775,egy,1920
2.773,egy,1921
2.772,egy,1922
2.771,egy,1923
2.769,egy,1924
2.768,egy,1925
2.808,egy,1926
2.848,egy,1927
2.687,egy,1928
2.724,egy,1929
3.174,egy,1930
2.92,egy,1931
2.67,egy,1932
2.723,egy,1933
2.675,egy,1934
2.723,egy,1935
2.524,egy,1936
2.891,egy,1937
2.881,egy,1938
2.963,egy,1939
2.77,egy,1940
2.973,egy,1941
2.524,egy,1942
2.444,egy,1943
2.75,egy,1944
2.672,egy,1945
2.874,egy,1946
3.074,egy,1947
3.085,egy,1948
3.19,egy,1949
3.661,egy,1950
3.691,egy,1951
3.854,egy,1952
3.908,egy,1953
4.05,egy,1954
4.087,egy,1955
4.118,egy,1956
4.231,egy,1957
4.237,egy,1958
4.33,egy,1959
4.324,egy,1960
4.304,egy,1961
4.369,egy,1962
4.335,egy,1963
4.39,egy,1964
4.343,egy,1965
4.373,egy,1966
4.311,egy,1967
4.323,egy,1968
4.252,egy,1969
4.182,egy,1970
4.195,egy,1971
4.13,egy,1972
4.153,egy,1973
4.18,egy,1974
4.15,egy,1975
4.189,egy,1976
4.159,egy,1977
4.195,egy,1978
4.221,egy,1979
4.182,egy,1980
4.197,egy,1981
4.15,egy,1982
4.162,egy,1983
4.105,egy,1984
4.106,egy,1985
4.078,egy,1986
3.98,egy,1987
3.906,egy,1988
3.772,egy,1989
3.676,egy,1990
3.574,egy,1991
3.437,egy,1992
3.356,egy,1993
3.288,egy,1994
3.234,egy,1995
3.163,egy,1996
3.133,egy,1997
3.109,egy,1998
3.046,egy,1999
3.019,egy,2000
2.981,egy,2001
2.917,egy,2002
2.875,egy,2003
2.82,egy,2004
2.785,egy,2005
2.729,egy,2006
2.683,egy,2007
2.654,egy,2008
2.607,egy,2009
2.56,egy,2010
2.258,egy,2020
2.049,egy,2030
1.795,egy,2050
1.83,egy,2099
2.312,slv,1800
2.312,slv,1801
2.312,slv,1802
2.312,slv,1803
2.312,slv,1804
2.312,slv,1805
2.312,slv,1806
2.312,slv,1807
2.312,slv,1808
2.312,slv,1809
2.312,slv,1810
2.312,slv,1811
2.312,slv,1812
2.312,slv,1813
2.312,slv,1814
2.312,slv,1815
2.312,slv,1816
2.312,slv,1817
2.312,slv,1818
2.312,slv,1819
2.312,slv,1820
2.312,slv,1821
2.312,slv,1822
2.312,slv,1823
2.312,slv,1824
2.312,slv,1825
2.312,slv,1826
2.312,slv,1827
2.312,slv,1828
2.312,slv,1829
2.312,slv,1830
2.312,slv,1831
2.312,slv,1832
2.312,slv,1833
2.312,slv,1834
2.312,slv,1835
2.312,slv,1836
2.312,slv,1837
2.312,slv,1838
2.312,slv,1839
2.312,slv,1840
2.312,slv,1841
2.312,slv,1842
2.312,slv,1843
2.312,slv,1844
2.312,slv,1845
2.312,slv,1846
2.312,slv,1847
2.312,slv,1848
2.312,slv,1849
2.312,slv,1850
2.312,slv,1851
2.312,slv,1852
2.312,slv,1853
2.312,slv,1854
2.312,slv,1855
2.312,slv,1856
2.312,slv,1857
2.312,slv,1858
2.312,slv,1859
2.312,slv,1860
2.312,slv,1861
2.312,slv,1862
2.312,slv,1863
2.312,slv,1864
2.312,slv,1865
2.312,slv,1866
2.312,slv,1867
2.312,slv,1868
2.312,slv,1869
2.312,slv,1870
2.312,slv,1871
2.312,slv,1872
2.312,slv,1873
2.312,slv,1874
2.312,slv,1875
2.312,slv,1876
2.312,slv,1877
2.312,slv,1878
2.312,slv,1879
2.312,slv,1880
2.312,slv,1881
2.312,slv,1882
2.312,slv,1883
2.312,slv,1884
2.312,slv,1885
2.312,slv,1886
2.312,slv,1887
2.312,slv,1888
2.312,slv,1889
2.312,slv,1890
2.312,slv,1891
2.312,slv,1892
2.312,slv,1893
2.312,slv,1894
2.312,slv,1895
2.312,slv,1896
2.312,slv,1897
2.312,slv,1898
2.312,slv,1899
2.312,slv,1900
2.307,slv,1901
2.301,slv,1902
2.298,slv,1903
2.295,slv,1904
2.292,slv,1905
2.289,slv,1906
2.286,slv,1907
2.298,slv,1908
2.311,slv,1909
2.323,slv,1910
2.336,slv,1911
2.349,slv,1912
2.33,slv,1913
2.311,slv,1914
2.292,slv,1915
2.273,slv,1916
2.254,slv,1917
2.293,slv,1918
2.332,slv,1919
2.371,slv,1920
2.41,slv,1921
2.448,slv,1922
2.454,slv,1923
2.459,slv,1924
2.464,slv,1925
2.469,slv,1926
2.475,slv,1927
2.468,slv,1928
2.462,slv,1929
2.456,slv,1930
2.449,slv,1931
2.544,slv,1932
2.632,slv,1933
2.719,slv,1934
2.706,slv,1935
2.79,slv,1936
2.873,slv,1937
2.965,slv,1938
2.963,slv,1939
3.054,slv,1940
3.145,slv,1941
3.142,slv,1942
3.228,slv,1943
3.314,slv,1944
3.398,slv,1945
3.392,slv,1946
3.474,slv,1947
3.593,slv,1948
3.713,slv,1949
3.744,slv,1950
3.851,slv,1951
3.989,slv,1952
4.116,slv,1953
4.161,slv,1954
4.296,slv,1955
4.424,slv,1956
4.553,slv,1957
4.682,slv,1958
4.797,slv,1959
4.826,slv,1960
4.926,slv,1961
5.011,slv,1962
5.004,slv,1963
5.057,slv,1964
5.011,slv,1965
5.038,slv,1966
4.977,slv,1967
4.984,slv,1968
4.906,slv,1969
4.901,slv,1970
4.829,slv,1971
4.75,slv,1972
4.671,slv,1973
4.6,slv,1974
4.521,slv,1975
4.442,slv,1976
4.355,slv,1977
4.26,slv,1978
4.165,slv,1979
4.063,slv,1980
3.952,slv,1981
3.849,slv,1982
3.801,slv,1983
3.748,slv,1984
3.699,slv,1985
3.647,slv,1986
3.6,slv,1987
3.589,slv,1988
3.541,slv,1989
3.49,slv,1990
3.445,slv,1991
3.406,slv,1992
3.334,slv,1993
3.283,slv,1994
3.21,slv,1995
3.119,slv,1996
3.019,slv,1997
2.935,slv,1998
2.816,slv,1999
2.687,slv,2000
2.568,slv,2001
2.458,slv,2002
2.366,slv,2003
2.311,slv,2004
2.256,slv,2005
2.21,slv,2006
2.173,slv,2007
2.161,slv,2008
2.124,slv,2009
2.096,slv,2010
1.859,slv,2020
1.706,slv,2030
1.606,slv,2050
1.864,slv,2099
2.25,gnq,1800
2.25,gnq,1801
2.25,gnq,1802
2.25,gnq,1803
2.25,gnq,1804
2.25,gnq,1805
2.25,gnq,1806
2.25,gnq,1807
2.25,gnq,1808
2.25,gnq,1809
2.25,gnq,1810
2.25,gnq,1811
2.25,gnq,1812
2.25,gnq,1813
2.25,gnq,1814
2.25,gnq,1815
2.25,gnq,1816
2.25,gnq,1817
2.25,gnq,1818
2.25,gnq,1819
2.25,gnq,1820
2.25,gnq,1821
2.25,gnq,1822
2.25,gnq,1823
2.25,gnq,1824
2.25,gnq,1825
2.25,gnq,1826
2.25,gnq,1827
2.25,gnq,1828
2.25,gnq,1829
2.25,gnq,1830
2.25,gnq,1831
2.25,gnq,1832
2.25,gnq,1833
2.25,gnq,1834
2.25,gnq,1835
2.25,gnq,1836
2.25,gnq,1837
2.25,gnq,1838
2.25,gnq,1839
2.25,gnq,1840
2.25,gnq,1841
2.25,gnq,1842
2.25,gnq,1843
2.25,gnq,1844
2.25,gnq,1845
2.25,gnq,1846
2.25,gnq,1847
2.25,gnq,1848
2.25,gnq,1849
2.25,gnq,1850
2.25,gnq,1851
2.25,gnq,1852
2.25,gnq,1853
2.25,gnq,1854
2.25,gnq,1855
2.25,gnq,1856
2.25,gnq,1857
2.25,gnq,1858
2.25,gnq,1859
2.25,gnq,1860
2.25,gnq,1861
2.25,gnq,1862
2.25,gnq,1863
2.25,gnq,1864
2.25,gnq,1865
2.25,gnq,1866
2.25,gnq,1867
2.25,gnq,1868
2.25,gnq,1869
2.25,gnq,1870
2.25,gnq,1871
2.25,gnq,1872
2.25,gnq,1873
2.25,gnq,1874
2.25,gnq,1875
2.25,gnq,1876
2.25,gnq,1877
2.25,gnq,1878
2.25,gnq,1879
2.25,gnq,1880
2.25,gnq,1881
2.25,gnq,1882
2.25,gnq,1883
2.25,gnq,1884
2.25,gnq,1885
2.25,gnq,1886
2.25,gnq,1887
2.25,gnq,1888
2.25,gnq,1889
2.25,gnq,1890
2.25,gnq,1891
2.25,gnq,1892
2.25,gnq,1893
2.25,gnq,1894
2.25,gnq,1895
2.25,gnq,1896
2.25,gnq,1897
2.25,gnq,1898
2.25,gnq,1899
2.25,gnq,1900
2.25,gnq,1901
2.25,gnq,1902
2.25,gnq,1903
2.25,gnq,1904
2.25,gnq,1905
2.25,gnq,1906
2.25,gnq,1907
2.25,gnq,1908
2.25,gnq,1909
2.25,gnq,1910
2.25,gnq,1911
2.25,gnq,1912
2.25,gnq,1913
2.25,gnq,1914
2.25,gnq,1915
2.25,gnq,1916
2.25,gnq,1917
2.25,gnq,1918
2.25,gnq,1919
2.25,gnq,1920
2.25,gnq,1921
2.25,gnq,1922
2.25,gnq,1923
2.25,gnq,1924
2.25,gnq,1925
2.25,gnq,1926
2.25,gnq,1927
2.25,gnq,1928
2.25,gnq,1929
2.25,gnq,1930
2.25,gnq,1931
2.25,gnq,1932
2.25,gnq,1933
2.25,gnq,1934
2.25,gnq,1935
2.25,gnq,1936
2.25,gnq,1937
2.25,gnq,1938
2.25,gnq,1939
2.25,gnq,1940
2.25,gnq,1941
2.25,gnq,1942
2.25,gnq,1943
2.25,gnq,1944
2.25,gnq,1945
2.339,gnq,1946
2.339,gnq,1947
2.427,gnq,1948
2.515,gnq,1949
2.602,gnq,1950
2.597,gnq,1951
2.597,gnq,1952
2.683,gnq,1953
2.683,gnq,1954
2.683,gnq,1955
2.768,gnq,1956
2.768,gnq,1957
2.768,gnq,1958
2.768,gnq,1959
2.858,gnq,1960
2.863,gnq,1961
2.869,gnq,1962
2.963,gnq,1963
2.974,gnq,1964
2.99,gnq,1965
3.086,gnq,1966
3.097,gnq,1967
3.108,gnq,1968
3.113,gnq,1969
3.203,gnq,1970
3.203,gnq,1971
3.203,gnq,1972
3.287,gnq,1973
3.287,gnq,1974
3.282,gnq,1975
3.37,gnq,1976
3.37,gnq,1977
3.376,gnq,1978
3.471,gnq,1979
3.483,gnq,1980
3.495,gnq,1981
3.596,gnq,1982
3.608,gnq,1983
3.627,gnq,1984
3.722,gnq,1985
3.735,gnq,1986
3.823,gnq,1987
3.83,gnq,1988
3.836,gnq,1989
3.917,gnq,1990
3.917,gnq,1991
3.917,gnq,1992
3.997,gnq,1993
3.997,gnq,1994
3.997,gnq,1995
3.99,gnq,1996
3.977,gnq,1997
4.042,gnq,1998
4.014,gnq,1999
3.986,gnq,2000
3.959,gnq,2001
3.924,gnq,2002
3.883,gnq,2003
3.848,gnq,2004
3.807,gnq,2005
3.837,gnq,2006
3.795,gnq,2007
3.753,gnq,2008
3.703,gnq,2009
3.721,gnq,2010
3.223,gnq,2020
2.719,gnq,2030
2.145,gnq,2050
1.783,gnq,2099
2.842,eri,1800
2.842,eri,1801
2.842,eri,1802
2.842,eri,1803
2.842,eri,1804
2.842,eri,1805
2.842,eri,1806
2.842,eri,1807
2.842,eri,1808
2.842,eri,1809
2.842,eri,1810
2.842,eri,1811
2.842,eri,1812
2.842,eri,1813
2.842,eri,1814
2.842,eri,1815
2.842,eri,1816
2.842,eri,1817
2.842,eri,1818
2.842,eri,1819
2.842,eri,1820
2.842,eri,1821
2.842,eri,1822
2.842,eri,1823
2.842,eri,1824
2.842,eri,1825
2.842,eri,1826
2.842,eri,1827
2.842,eri,1828
2.842,eri,1829
2.842,eri,1830
2.842,eri,1831
2.842,eri,1832
2.842,eri,1833
2.842,eri,1834
2.842,eri,1835
2.842,eri,1836
2.842,eri,1837
2.842,eri,1838
2.842,eri,1839
2.842,eri,1840
2.842,eri,1841
2.842,eri,1842
2.842,eri,1843
2.842,eri,1844
2.842,eri,1845
2.842,eri,1846
2.842,eri,1847
2.842,eri,1848
2.842,eri,1849
2.842,eri,1850
2.842,eri,1851
2.842,eri,1852
2.842,eri,1853
2.842,eri,1854
2.842,eri,1855
2.842,eri,1856
2.842,eri,1857
2.842,eri,1858
2.842,eri,1859
2.842,eri,1860
2.842,eri,1861
2.842,eri,1862
2.842,eri,1863
2.842,eri,1864
2.842,eri,1865
2.842,eri,1866
2.842,eri,1867
2.842,eri,1868
2.842,eri,1869
2.842,eri,1870
2.842,eri,1871
2.842,eri,1872
2.842,eri,1873
2.842,eri,1874
2.842,eri,1875
2.842,eri,1876
2.842,eri,1877
2.842,eri,1878
2.842,eri,1879
2.842,eri,1880
2.842,eri,1881
2.842,eri,1882
2.842,eri,1883
2.842,eri,1884
2.842,eri,1885
2.842,eri,1886
2.842,eri,1887
2.842,eri,1888
2.842,eri,1889
2.842,eri,1890
2.842,eri,1891
2.842,eri,1892
2.842,eri,1893
2.842,eri,1894
2.842,eri,1895
2.842,eri,1896
2.842,eri,1897
2.842,eri,1898
2.842,eri,1899
2.842,eri,1900
2.842,eri,1901
2.842,eri,1902
2.842,eri,1903
2.842,eri,1904
2.842,eri,1905
2.842,eri,1906
2.842,eri,1907
2.842,eri,1908
2.842,eri,1909
2.842,eri,1910
2.842,eri,1911
2.842,eri,1912
2.842,eri,1913
2.842,eri,1914
2.842,eri,1915
2.842,eri,1916
2.842,eri,1917
2.842,eri,1918
2.842,eri,1919
2.842,eri,1920
2.842,eri,1921
2.842,eri,1922
2.842,eri,1923
2.842,eri,1924
2.842,eri,1925
2.841,eri,1926
2.841,eri,1927
2.84,eri,1928
2.839,eri,1929
2.839,eri,1930
2.838,eri,1931
2.837,eri,1932
2.837,eri,1933
2.836,eri,1934
2.835,eri,1935
2.835,eri,1936
2.834,eri,1937
2.834,eri,1938
2.833,eri,1939
2.832,eri,1940
2.832,eri,1941
2.831,eri,1942
2.83,eri,1943
2.83,eri,1944
2.829,eri,1945
2.94,eri,1946
3.05,eri,1947
3.16,eri,1948
3.268,eri,1949
3.376,eri,1950
3.386,eri,1951
3.503,eri,1952
3.513,eri,1953
3.626,eri,1954
3.626,eri,1955
3.621,eri,1956
3.722,eri,1957
3.711,eri,1958
3.805,eri,1959
3.788,eri,1960
3.875,eri,1961
3.858,eri,1962
3.841,eri,1963
3.93,eri,1964
3.912,eri,1965
3.993,eri,1966
3.976,eri,1967
3.958,eri,1968
4.036,eri,1969
4.012,eri,1970
4.087,eri,1971
4.069,eri,1972
4.056,eri,1973
4.05,eri,1974
4.044,eri,1975
4.044,eri,1976
4.044,eri,1977
4.05,eri,1978
4.05,eri,1979
4.05,eri,1980
4.05,eri,1981
4.044,eri,1982
4.031,eri,1983
4.019,eri,1984
4.085,eri,1985
4.066,eri,1986
4.129,eri,1987
4.183,eri,1988
4.156,eri,1989
4.214,eri,1990
4.256,eri,1991
4.302,eri,1992
4.331,eri,1993
4.357,eri,1994
4.298,eri,1995
4.306,eri,1996
4.309,eri,1997
4.31,eri,1998
4.307,eri,1999
4.229,eri,2000
4.213,eri,2001
4.142,eri,2002
4.121,eri,2003
4.033,eri,2004
4.008,eri,2005
3.927,eri,2006
3.897,eri,2007
3.823,eri,2008
3.789,eri,2009
3.714,eri,2010
3.2,eri,2020
2.748,eri,2030
2.189,eri,2050
1.795,eri,2099
2.899,est,1800
2.852,est,1801
2.806,est,1802
2.76,est,1803
2.722,est,1804
2.684,est,1805
2.647,est,1806
2.609,est,1807
2.572,est,1808
2.58,est,1809
2.589,est,1810
2.597,est,1811
2.605,est,1812
2.614,est,1813
2.602,est,1814
2.591,est,1815
2.58,est,1816
2.569,est,1817
2.558,est,1818
2.579,est,1819
2.6,est,1820
2.621,est,1821
2.641,est,1822
2.662,est,1823
2.655,est,1824
2.648,est,1825
2.641,est,1826
2.634,est,1827
2.627,est,1828
2.609,est,1829
2.591,est,1830
2.573,est,1831
2.555,est,1832
2.537,est,1833
2.501,est,1834
2.465,est,1835
2.429,est,1836
2.393,est,1837
2.356,est,1838
2.341,est,1839
2.326,est,1840
2.31,est,1841
2.295,est,1842
2.28,est,1843
2.273,est,1844
2.266,est,1845
2.259,est,1846
2.252,est,1847
2.245,est,1848
2.279,est,1849
2.312,est,1850
2.345,est,1851
2.379,est,1852
2.412,est,1853
2.419,est,1854
2.426,est,1855
2.433,est,1856
2.44,est,1857
2.447,est,1858
2.501,est,1859
2.555,est,1860
2.609,est,1861
2.664,est,1862
2.718,est,1863
2.616,est,1864
2.515,est,1865
2.484,est,1866
2.38,est,1867
2.275,est,1868
2.303,est,1869
2.33,est,1870
2.357,est,1871
2.451,est,1872
2.479,est,1873
2.448,est,1874
2.418,est,1875
2.387,est,1876
2.356,est,1877
2.388,est,1878
2.368,est,1879
2.349,est,1880
2.329,est,1881
2.31,est,1882
2.35,est,1883
2.336,est,1884
2.322,est,1885
2.308,est,1886
2.294,est,1887
2.28,est,1888
2.317,est,1889
2.296,est,1890
2.276,est,1891
2.255,est,1892
2.234,est,1893
2.252,est,1894
2.325,est,1895
2.343,est,1896
2.36,est,1897
2.378,est,1898
2.367,est,1899
2.356,est,1900
2.344,est,1901
2.388,est,1902
2.376,est,1903
2.391,est,1904
2.351,est,1905
2.312,est,1906
2.323,est,1907
2.283,est,1908
2.302,est,1909
2.274,est,1910
2.246,est,1911
2.262,est,1912
2.233,est,1913
2.179,est,1914
2.081,est,1915
1.983,est,1916
1.921,est,1917
1.821,est,1918
1.848,est,1919
1.841,est,1920
1.835,est,1921
1.861,est,1922
1.854,est,1923
1.847,est,1924
1.872,est,1925
1.865,est,1926
1.832,est,1927
1.828,est,1928
1.794,est,1929
1.788,est,1930
1.757,est,1931
1.726,est,1932
1.722,est,1933
1.691,est,1934
1.659,est,1935
1.688,est,1936
1.693,est,1937
1.721,est,1938
1.726,est,1939
1.754,est,1940
1.772,est,1941
1.766,est,1942
1.783,est,1943
1.778,est,1944
1.794,est,1945
1.788,est,1946
1.804,est,1947
1.798,est,1948
1.813,est,1949
1.807,est,1950
1.821,est,1951
1.808,est,1952
1.814,est,1953
1.801,est,1954
1.806,est,1955
1.791,est,1956
1.795,est,1957
1.781,est,1958
1.855,est,1959
1.776,est,1960
1.785,est,1961
1.782,est,1962
1.784,est,1963
1.806,est,1964
1.819,est,1965
1.837,est,1966
1.86,est,1967
1.887,est,1968
1.899,est,1969
1.923,est,1970
1.958,est,1971
1.953,est,1972
1.971,est,1973
1.965,est,1974
1.937,est,1975
1.922,est,1976
1.907,est,1977
1.895,est,1978
1.889,est,1979
1.892,est,1980
1.89,est,1981
1.929,est,1982
1.957,est,1983
1.987,est,1984
2.008,est,1985
2.028,est,1986
2.007,est,1987
1.961,est,1988
1.889,est,1989
1.782,est,1990
1.677,est,1991
1.556,est,1992
1.444,est,1993
1.345,est,1994
1.29,est,1995
1.264,est,1996
1.231,est,1997
1.211,est,1998
1.213,est,1999
1.219,est,2000
1.238,est,2001
1.267,est,2002
1.314,est,2003
1.358,est,2004
1.413,est,2005
1.461,est,2006
1.507,est,2007
1.549,est,2008
1.576,est,2009
1.603,est,2010
1.697,est,2020
1.788,est,2030
1.907,est,2050
2.03,est,2099
2.928,eth,1800
2.928,eth,1801
2.928,eth,1802
2.928,eth,1803
2.928,eth,1804
2.928,eth,1805
2.928,eth,1806
2.928,eth,1807
2.928,eth,1808
2.928,eth,1809
2.928,eth,1810
2.928,eth,1811
2.928,eth,1812
2.928,eth,1813
2.928,eth,1814
2.928,eth,1815
2.928,eth,1816
