geo,children_per_woman_total_fertility_with_projections,time
mwi,6.78,1802
mwi,6.78,1803
mwi,6.78,1804
mwi,6.78,1805
mwi,6.78,1806
mwi,6.78,1807
mwi,6.78,1808
mwi,6.78,1809
mwi,6.78,1810
mwi,6.78,1811
mwi,6.78,1812
mwi,6.78,1813
mwi,6.78,1814
mwi,6.78,1815
mwi,6.78,1816
mwi,6.78,1817
mwi,6.78,1818
mwi,6.78,1819
mwi,6.78,1820
mwi,6.78,1821
mwi,6.78,1822
mwi,6.78,1823
mwi,6.78,1824
mwi,6.78,1825
mwi,6.78,1826
mwi,6.78,1827
mwi,6.78,1828
mwi,6.78,1829
mwi,6.78,1830
mwi,6.78,1831
mwi,6.78,1832
mwi,6.78,1833
mwi,6.78,1834
mwi,6.78,1835
mwi,6.78,1836
mwi,6.78,1837
mwi,6.78,1838
mwi,6.78,1839
mwi,6.78,1840
mwi,6.78,1841
mwi,6.78,1842
mwi,6.78,1843
mwi,6.78,1844
mwi,6.78,1845
mwi,6.78,1846
mwi,6.78,1847
mwi,6.78,1848
mwi,6.78,1849
mwi,6.78,1850
mwi,6.78,1851
mwi,6.78,1852
mwi,6.78,1853
mwi,6.78,1854
mwi,6.78,1855
mwi,6.78,1856
mwi,6.78,1857
mwi,6.78,1858
mwi,6.78,1859
mwi,6.78,1860
mwi,6.78,1861
mwi,6.78,1862
mwi,6.78,1863
mwi,6.78,1864
mwi,6.78,1865
mwi,6.78,1866
mwi,6.78,1867
mwi,6.78,1868
mwi,6.78,1869
mwi,6.78,1870
mwi,6.78,1871
mwi,6.78,1872
mwi,6.78,1873
mwi,6.78,1874
mwi,6.78,1875
mwi,6.78,1876
mwi,6.78,1877
mwi,6.78,1878
mwi,6.78,1879
mwi,6.78,1880
mwi,6.78,1881
mwi,6.78,1882
mwi,6.78,1883
mwi,6.78,1884
mwi,6.78,1885
mwi,6.78,1886
mwi,6.78,1887
mwi,6.78,1888
mwi,6.78,1889
mwi,6.78,1890
mwi,6.78,1891
mwi,6.78,1892
mwi,6.78,1893
mwi,6.78,1894
mwi,6.78,1895
mwi,6.78,1896
mwi,6.78,1897
mwi,6.78,1898
mwi,6.78,1899
mwi,6.78,1900
mwi,6.78,1901
mwi,6.78,1902
mwi,6.78,1903
mwi,6.78,1904
mwi,6.78,1905
mwi,6.78,1906
mwi,6.78,1907
mwi,6.78,1908
mwi,6.78,1909
mwi,6.78,1910
mwi,6.78,1911
mwi,6.78,1912
mwi,6.78,1913
mwi,6.78,1914
mwi,6.78,1915
mwi,6.78,1916
mwi,6.78,1917
mwi,6.78,1918
mwi,6.78,1919
mwi,6.78,1920
mwi,6.78,1921
mwi,6.78,1922
mwi,6.78,1923
mwi,6.78,1924
mwi,6.78,1925
mwi,6.78,1926
mwi,6.78,1927
mwi,6.781,1928
mwi,6.781,1929
mwi,6.781,1930
mwi,6.781,1931
mwi,6.781,1932
mwi,6.782,1933
mwi,6.782,1934
mwi,6.782,1935
mwi,6.782,1936
mwi,6.782,1937
mwi,6.783,1938
mwi,6.783,1939
mwi,6.783,1940
mwi,6.783,1941
mwi,6.783,1942
mwi,6.784,1943
mwi,6.784,1944
mwi,6.784,1945
mwi,6.784,1946
mwi,6.784,1947
mwi,6.785,1948
mwi,6.785,1949
mwi,6.785,1950
mwi,6.782,1951
mwi,6.779,1952
mwi,6.781,1953
mwi,6.787,1954
mwi,6.798,1955
mwi,6.812,1956
mwi,6.832,1957
mwi,6.855,1958
mwi,6.882,1959
mwi,6.913,1960
mwi,6.946,1961
mwi,6.983,1962
mwi,7.021,1963
mwi,7.06,1964
mwi,7.101,1965
mwi,7.141,1966
mwi,7.182,1967
mwi,7.222,1968
mwi,7.263,1969
mwi,7.304,1970
mwi,7.346,1971
mwi,7.389,1972
mwi,7.433,1973
mwi,7.477,1974
mwi,7.518,1975
mwi,7.555,1976
mwi,7.584,1977
mwi,7.605,1978
mwi,7.617,1979
mwi,7.621,1980
mwi,7.619,1981
mwi,7.613,1982
mwi,7.601,1983
mwi,7.583,1984
mwi,7.549,1985
mwi,7.49,1986
mwi,7.402,1987
mwi,7.287,1988
mwi,7.148,1989
mwi,6.997,1990
mwi,6.85,1991
mwi,6.719,1992
mwi,6.614,1993
mwi,6.536,1994
mwi,6.483,1995
mwi,6.446,1996
mwi,6.411,1997
mwi,6.369,1998
mwi,6.317,1999
mwi,6.254,2000
mwi,6.186,2001
mwi,6.119,2002
mwi,6.058,2003
mwi,6.002,2004
mwi,5.95,2005
mwi,5.899,2006
mwi,5.843,2007
mwi,5.781,2008
mwi,5.712,2009
mwi,5.636,2010
mwi,5.554,2011
mwi,5.471,2012
mwi,5.389,2013
mwi,5.308,2014
mwi,5.231,2015
mwi,5.156,2016
mwi,5.083,2017
mwi,5.012,2018
mwi,4.942,2019
mwi,4.873,2020
mwi,4.805,2021
mwi,4.739,2022
mwi,4.673,2023
mwi,4.609,2024
mwi,4.25,2030
mwi,3.753,2040
mwi,3.358,2050
mwi,2.793,2070
mwi,2.58,2080
mwi,2.257,2099
mys,5.45,1800
mys,5.45,1801
mys,5.45,1802
mys,5.45,1803
mys,5.45,1804
mys,5.45,1805
mys,5.45,1806
mys,5.45,1807
mys,5.45,1808
mys,5.45,1809
mys,5.45,1810
mys,5.45,1811
mys,5.45,1812
mys,5.45,1813
mys,5.45,1814
mys,5.45,1815
mys,5.45,1816
mys,5.45,1817
mys,5.45,1818
mys,5.45,1819
mys,5.45,1820
mys,5.45,1821
mys,5.45,1822
mys,5.45,1823
mys,5.45,1824
mys,5.45,1825
mys,5.45,1826
mys,5.45,1827
mys,5.45,1828
mys,5.45,1829
mys,5.45,1830
mys,5.45,1831
mys,5.45,1832
mys,5.45,1833
mys,5.45,1834
mys,5.45,1835
mys,5.45,1836
mys,5.45,1837
mys,5.45,1838
mys,5.45,1839
mys,5.45,1840
mys,5.45,1841
mys,5.45,1842
mys,5.45,1843
mys,5.45,1844
mys,5.45,1845
mys,5.45,1846
mys,5.45,1847
mys,5.45,1848
mys,5.45,1849
mys,5.45,1850
mys,5.45,1851
mys,5.45,1852
mys,5.45,1853
mys,5.45,1854
mys,5.45,1855
mys,5.45,1856
mys,5.45,1857
mys,5.45,1858
mys,5.45,1859
mys,5.45,1860
mys,5.45,1861
mys,5.45,1862
mys,5.45,1863
mys,5.45,1864
mys,5.45,1865
mys,5.45,1866
mys,5.45,1867
mys,5.45,1868
mys,5.45,1869
mys,5.45,1870
mys,5.45,1871
mys,5.45,1872
mys,5.45,1873
mys,5.45,1874
mys,5.45,1875
mys,5.45,1876
mys,5.45,1877
mys,5.45,1878
mys,5.45,1879
mys,5.45,1880
mys,5.45,1881
mys,5.45,1882
mys,5.45,1883
mys,5.45,1884
mys,5.45,1885
mys,5.45,1886
mys,5.45,1887
mys,5.45,1888
mys,5.45,1889
mys,5.45,1890
mys,5.45,1891
mys,5.45,1892
mys,5.45,1893
mys,5.45,1894
mys,5.45,1895
mys,5.45,1896
mys,5.45,1897
mys,5.45,1898
mys,5.45,1899
mys,5.45,1900
mys,5.45,1901
mys,5.45,1902
mys,5.45,1903
mys,5.45,1904
mys,5.45,1905
mys,5.45,1906
mys,5.45,1907
mys,5.45,1908
mys,5.45,1909
mys,5.45,1910
mys,5.45,1911
mys,5.45,1912
mys,5.45,1913
mys,5.45,1914
mys,5.45,1915
mys,5.45,1916
mys,5.45,1917
mys,5.45,1918
mys,5.45,1919
mys,5.45,1920
mys,5.399,1921
mys,5.348,1922
mys,5.297,1923
mys,5.246,1924
mys,5.195,1925
mys,5.144,1926
mys,5.093,1927
mys,5.042,1928
mys,4.991,1929
mys,4.939,1930
mys,4.888,1931
mys,4.837,1932
mys,4.913,1933
mys,4.989,1934
mys,5.065,1935
mys,5.146,1936
mys,5.226,1937
mys,5.427,1938
mys,5.628,1939
mys,5.454,1940
mys,5.327,1941
mys,5.199,1942
mys,5.072,1943
mys,4.945,1944
mys,4.817,1945
mys,4.69,1946
mys,5.052,1947
mys,5.414,1948
mys,5.808,1949
mys,6.202,1950
mys,6.21,1951
mys,6.226,1952
mys,6.239,1953
mys,6.249,1954
mys,6.257,1955
mys,6.261,1956
mys,6.26,1957
mys,6.251,1958
mys,6.231,1959
mys,6.194,1960
mys,6.136,1961
mys,6.052,1962
mys,5.942,1963
mys,5.808,1964
mys,5.655,1965
mys,5.492,1966
mys,5.326,1967
mys,5.165,1968
mys,5.014,1969
mys,4.872,1970
mys,4.737,1971
mys,4.603,1972
mys,4.469,1973
mys,4.337,1974
mys,4.209,1975
mys,4.092,1976
mys,3.99,1977
mys,3.906,1978
mys,3.839,1979
mys,3.789,1980
mys,3.753,1981
mys,3.725,1982
mys,3.702,1983
mys,3.679,1984
mys,3.656,1985
mys,3.63,1986
mys,3.604,1987
mys,3.576,1988
mys,3.546,1989
mys,3.515,1990
mys,3.485,1991
mys,3.454,1992
mys,3.422,1993
mys,3.385,1994
mys,3.339,1995
mys,3.275,1996
mys,3.19,1997
mys,3.085,1998
mys,2.961,1999
mys,2.825,2000
mys,2.683,2001
mys,2.544,2002
mys,2.418,2003
mys,2.307,2004
mys,2.216,2005
mys,2.146,2006
mys,2.093,2007
mys,2.052,2008
mys,2.023,2009
mys,2.002,2010
mys,1.986,2011
mys,1.975,2012
mys,1.964,2013
mys,1.953,2014
mys,1.941,2015
mys,1.927,2016
mys,1.913,2017
mys,1.899,2018
mys,1.887,2019
mys,1.875,2020
mys,1.864,2021
mys,1.854,2022
mys,1.844,2023
mys,1.835,2024
mys,1.793,2030
mys,1.762,2040
mys,1.757,2050
mys,1.789,2070
mys,1.807,2080
mys,1.838,2099
mdv,5.98,1800
mdv,5.98,1801
mdv,5.98,1802
mdv,5.98,1803
mdv,5.98,1804
mdv,5.98,1805
mdv,5.98,1806
mdv,5.98,1807
mdv,5.98,1808
mdv,5.98,1809
mdv,5.98,1810
mdv,5.98,1811
mdv,5.98,1812
mdv,5.98,1813
mdv,5.98,1814
mdv,5.98,1815
mdv,5.98,1816
mdv,5.98,1817
mdv,5.98,1818
mdv,5.98,1819
mdv,5.98,1820
mdv,5.98,1821
mdv,5.98,1822
mdv,5.98,1823
mdv,5.98,1824
mdv,5.98,1825
mdv,5.98,1826
mdv,5.98,1827
mdv,5.98,1828
mdv,5.98,1829
mdv,5.98,1830
mdv,5.98,1831
mdv,5.98,1832
mdv,5.98,1833
mdv,5.98,1834
mdv,5.98,1835
mdv,5.98,1836
mdv,5.98,1837
mdv,5.98,1838
mdv,5.98,1839
mdv,5.98,1840
mdv,5.98,1841
mdv,5.98,1842
mdv,5.98,1843
mdv,5.98,1844
mdv,5.98,1845
mdv,5.98,1846
mdv,5.98,1847
mdv,5.98,1848
mdv,5.98,1849
mdv,5.98,1850
mdv,5.98,1851
mdv,5.98,1852
mdv,5.98,1853
mdv,5.98,1854
mdv,5.98,1855
mdv,5.98,1856
mdv,5.98,1857
mdv,5.98,1858
mdv,5.98,1859
mdv,5.98,1860
mdv,5.98,1861
mdv,5.98,1862
mdv,5.98,1863
mdv,5.98,1864
mdv,5.98,1865
mdv,5.98,1866
mdv,5.98,1867
mdv,5.98,1868
mdv,5.98,1869
mdv,5.98,1870
mdv,5.98,1871
mdv,5.98,1872
mdv,5.98,1873
mdv,5.98,1874
mdv,5.98,1875
mdv,5.98,1876
mdv,5.98,1877
mdv,5.98,1878
mdv,5.98,1879
mdv,5.98,1880
mdv,5.98,1881
mdv,5.98,1882
mdv,5.98,1883
mdv,5.98,1884
mdv,5.98,1885
mdv,5.98,1886
mdv,5.98,1887
mdv,5.98,1888
mdv,5.98,1889
mdv,5.98,1890
mdv,5.98,1891
mdv,5.98,1892
mdv,5.98,1893
mdv,5.98,1894
mdv,5.98,1895
mdv,5.98,1896
mdv,5.98,1897
mdv,5.98,1898
mdv,5.98,1899
mdv,5.98,1900
mdv,5.98,1901
mdv,5.98,1902
mdv,5.98,1903
mdv,5.98,1904
mdv,5.98,1905
mdv,5.98,1906
mdv,5.98,1907
mdv,5.98,1908
mdv,5.98,1909
mdv,5.98,1910
mdv,5.98,1911
mdv,5.98,1912
mdv,5.98,1913
mdv,5.98,1914
mdv,5.98,1915
mdv,5.98,1916
mdv,5.98,1917
mdv,5.98,1918
mdv,5.98,1919
mdv,5.98,1920
mdv,5.98,1921
mdv,5.98,1922
mdv,5.98,1923
mdv,5.98,1924
mdv,5.98,1925
mdv,5.965,1926
mdv,5.949,1927
mdv,5.934,1928
mdv,5.918,1929
mdv,5.903,1930
mdv,5.888,1931
mdv,5.872,1932
mdv,5.857,1933
mdv,5.841,1934
mdv,5.826,1935
mdv,5.811,1936
mdv,5.795,1937
mdv,5.78,1938
mdv,5.764,1939
mdv,5.749,1940
mdv,5.734,1941
mdv,5.718,1942
mdv,5.703,1943
mdv,5.687,1944
mdv,5.672,1945
mdv,5.657,1946
mdv,5.641,1947
mdv,5.626,1948
mdv,5.61,1949
mdv,5.595,1950
mdv,5.715,1951
mdv,5.943,1952
mdv,6.149,1953
mdv,6.335,1954
mdv,6.499,1955
mdv,6.642,1956
mdv,6.764,1957
mdv,6.867,1958
mdv,6.952,1959
mdv,7.021,1960
mdv,7.075,1961
mdv,7.118,1962
mdv,7.152,1963
mdv,7.179,1964
mdv,7.201,1965
mdv,7.218,1966
mdv,7.231,1967
mdv,7.237,1968
mdv,7.237,1969
mdv,7.227,1970
mdv,7.201,1971
mdv,7.159,1972
mdv,7.103,1973
mdv,7.04,1974
mdv,6.981,1975
mdv,6.941,1976
mdv,6.931,1977
mdv,6.953,1978
mdv,7.002,1979
mdv,7.071,1980
mdv,7.146,1981
mdv,7.21,1982
mdv,7.245,1983
mdv,7.24,1984
mdv,7.183,1985
mdv,7.064,1986
mdv,6.888,1987
mdv,6.664,1988
mdv,6.397,1989
mdv,6.099,1990
mdv,5.783,1991
mdv,5.461,1992
mdv,5.146,1993
mdv,4.845,1994
mdv,4.56,1995
mdv,4.289,1996
mdv,4.024,1997
mdv,3.763,1998
mdv,3.51,1999
mdv,3.271,2000
mdv,3.055,2001
mdv,2.869,2002
mdv,2.715,2003
mdv,2.596,2004
mdv,2.508,2005
mdv,2.449,2006
mdv,2.41,2007
mdv,2.382,2008
mdv,2.36,2009
mdv,2.339,2010
mdv,2.314,2011
mdv,2.287,2012
mdv,2.256,2013
mdv,2.22,2014
mdv,2.181,2015
mdv,2.138,2016
mdv,2.095,2017
mdv,2.053,2018
mdv,2.014,2019
mdv,1.977,2020
mdv,1.944,2021
mdv,1.912,2022
mdv,1.883,2023
mdv,1.856,2024
mdv,1.726,2030
mdv,1.642,2040
mdv,1.666,2050
mdv,1.751,2070
mdv,1.785,2080
mdv,1.829,2099
mli,6.23,1800
mli,6.23,1801
mli,6.23,1802
mli,6.23,1803
mli,6.23,1804
mli,6.23,1805
mli,6.23,1806
mli,6.23,1807
mli,6.23,1808
mli,6.23,1809
mli,6.23,1810
mli,6.23,1811
mli,6.23,1812
mli,6.23,1813
mli,6.23,1814
mli,6.23,1815
mli,6.23,1816
mli,6.23,1817
mli,6.23,1818
mli,6.23,1819
mli,6.23,1820
mli,6.23,1821
mli,6.23,1822
mli,6.23,1823
mli,6.23,1824
mli,6.23,1825
mli,6.23,1826
mli,6.23,1827
mli,6.23,1828
mli,6.23,1829
mli,6.23,1830
mli,6.23,1831
mli,6.23,1832
mli,6.23,1833
mli,6.23,1834
mli,6.23,1835
mli,6.23,1836
mli,6.23,1837
mli,6.23,1838
mli,6.23,1839
mli,6.23,1840
mli,6.23,1841
mli,6.23,1842
mli,6.23,1843
mli,6.23,1844
mli,6.23,1845
mli,6.23,1846
mli,6.23,1847
mli,6.23,1848
mli,6.23,1849
mli,6.23,1850
mli,6.23,1851
mli,6.23,1852
mli,6.23,1853
mli,6.23,1854
mli,6.23,1855
mli,6.23,1856
mli,6.23,1857
mli,6.23,1858
mli,6.23,1859
mli,6.23,1860
mli,6.23,1861
mli,6.23,1862
mli,6.23,1863
mli,6.23,1864
mli,6.23,1865
mli,6.23,1866
mli,6.23,1867
mli,6.23,1868
mli,6.23,1869
mli,6.23,1870
mli,6.23,1871
mli,6.23,1872
mli,6.23,1873
mli,6.23,1874
mli,6.23,1875
mli,6.23,1876
mli,6.23,1877
mli,6.23,1878
mli,6.23,1879
mli,6.23,1880
mli,6.23,1881
mli,6.23,1882
mli,6.23,1883
mli,6.23,1884
mli,6.23,1885
mli,6.23,1886
mli,6.23,1887
mli,6.23,1888
mli,6.23,1889
mli,6.23,1890
mli,6.23,1891
mli,6.23,1892
mli,6.23,1893
mli,6.23,1894
mli,6.23,1895
mli,6.23,1896
mli,6.23,1897
mli,6.23,1898
mli,6.23,1899
mli,6.23,1900
mli,6.23,1901
mli,6.23,1902
mli,6.23,1903
mli,6.23,1904
mli,6.23,1905
mli,6.23,1906
mli,6.23,1907
mli,6.23,1908
mli,6.23,1909
mli,6.23,1910
mli,6.23,1911
mli,6.23,1912
mli,6.23,1913
mli,6.23,1914
mli,6.23,1915
mli,6.23,1916
mli,6.23,1917
mli,6.23,1918
mli,6.23,1919
mli,6.23,1920
mli,6.23,1921
mli,6.23,1922
mli,6.23,1923
mli,6.23,1924
mli,6.23,1925
mli,6.237,1926
mli,6.244,1927
mli,6.251,1928
mli,6.257,1929
mli,6.264,1930
mli,6.271,1931
mli,6.278,1932
mli,6.285,1933
mli,6.292,1934
mli,6.298,1935
mli,6.305,1936
mli,6.312,1937
mli,6.319,1938
mli,6.326,1939
mli,6.333,1940
mli,6.339,1941
mli,6.346,1942
mli,6.353,1943
mli,6.36,1944
mli,6.367,1945
mli,6.374,1946
mli,6.38,1947
mli,6.387,1948
mli,6.394,1949
mli,6.401,1950
mli,6.423,1951
mli,6.465,1952
mli,6.505,1953
mli,6.541,1954
mli,6.574,1955
mli,6.604,1956
mli,6.632,1957
mli,6.657,1958
mli,6.681,1959
mli,6.703,1960
mli,6.725,1961
mli,6.747,1962
mli,6.77,1963
mli,6.793,1964
mli,6.816,1965
mli,6.838,1966
mli,6.858,1967
mli,6.875,1968
mli,6.889,1969
mli,6.901,1970
mli,6.913,1971
mli,6.924,1972
mli,6.937,1973
mli,6.951,1974
mli,6.966,1975
mli,6.982,1976
mli,6.999,1977
mli,7.016,1978
mli,7.031,1979
mli,7.046,1980
mli,7.059,1981
mli,7.07,1982
mli,7.08,1983
mli,7.088,1984
mli,7.093,1985
mli,7.095,1986
mli,7.092,1987
mli,7.086,1988
mli,7.076,1989
mli,7.062,1990
mli,7.044,1991
mli,7.023,1992
mli,6.999,1993
mli,6.973,1994
mli,6.947,1995
mli,6.921,1996
mli,6.896,1997
mli,6.873,1998
mli,6.853,1999
mli,6.836,2000
mli,6.822,2001
mli,6.811,2002
mli,6.803,2003
mli,6.797,2004
mli,6.796,2005
mli,6.799,2006
mli,6.806,2007
mli,6.817,2008
mli,6.83,2009
mli,6.841,2010
mli,6.85,2011
mli,6.852,2012
mli,6.847,2013
mli,6.833,2014
mli,6.809,2015
mli,6.776,2016
mli,6.735,2017
mli,6.688,2018
mli,6.635,2019
mli,6.576,2020
mli,6.512,2021
mli,6.442,2022
mli,6.366,2023
mli,6.285,2024
mli,5.74,2030
mli,4.822,2040
mli,4.022,2050
mli,2.946,2070
mli,2.615,2080
mli,2.216,2099
mlt,5.49,1800
mlt,5.49,1801
mlt,5.49,1802
mlt,5.49,1803
mlt,5.49,1804
mlt,5.49,1805
mlt,5.49,1806
mlt,5.49,1807
mlt,5.49,1808
mlt,5.49,1809
mlt,5.49,1810
mlt,5.49,1811
mlt,5.49,1812
mlt,5.49,1813
mlt,5.49,1814
mlt,5.49,1815
mlt,5.49,1816
mlt,5.49,1817
mlt,5.49,1818
mlt,5.49,1819
mlt,5.49,1820
mlt,5.49,1821
mlt,5.49,1822
mlt,5.49,1823
mlt,5.49,1824
mlt,5.49,1825
mlt,5.49,1826
mlt,5.49,1827
mlt,5.49,1828
mlt,5.49,1829
mlt,5.49,1830
mlt,5.49,1831
mlt,5.49,1832
mlt,5.49,1833
mlt,5.49,1834
mlt,5.49,1835
mlt,5.49,1836
mlt,5.49,1837
mlt,5.49,1838
mlt,5.49,1839
mlt,5.49,1840
mlt,5.49,1841
mlt,5.49,1842
mlt,5.49,1843
mlt,5.49,1844
mlt,5.49,1845
mlt,5.49,1846
mlt,5.49,1847
mlt,5.49,1848
mlt,5.49,1849
mlt,5.49,1850
mlt,5.49,1851
mlt,5.49,1852
mlt,5.49,1853
mlt,5.49,1854
mlt,5.49,1855
mlt,5.49,1856
mlt,5.49,1857
mlt,5.49,1858
mlt,5.49,1859
mlt,5.49,1860
mlt,5.49,1861
mlt,5.49,1862
mlt,5.49,1863
mlt,5.49,1864
mlt,5.49,1865
mlt,5.49,1866
mlt,5.49,1867
mlt,5.49,1868
mlt,5.49,1869
mlt,5.49,1870
mlt,5.49,1871
mlt,5.49,1872
mlt,5.49,1873
mlt,5.49,1874
mlt,5.49,1875
mlt,5.49,1876
mlt,5.49,1877
mlt,5.49,1878
mlt,5.49,1879
mlt,5.49,1880
mlt,5.477,1881
mlt,5.464,1882
mlt,5.45,1883
mlt,5.437,1884
mlt,5.424,1885
mlt,5.411,1886
mlt,5.398,1887
mlt,5.384,1888
mlt,5.371,1889
mlt,5.358,1890
mlt,5.345,1891
mlt,5.332,1892
mlt,5.318,1893
mlt,5.305,1894
mlt,5.292,1895
mlt,5.279,1896
mlt,5.266,1897
mlt,5.252,1898
mlt,5.239,1899
mlt,5.226,1900
mlt,5.28,1901
mlt,5.333,1902
mlt,5.387,1903
mlt,5.44,1904
mlt,5.494,1905
mlt,5.363,1906
mlt,5.231,1907
mlt,5.1,1908
mlt,4.969,1909
mlt,4.837,1910
mlt,4.687,1911
mlt,4.537,1912
mlt,4.387,1913
mlt,4.237,1914
mlt,4.087,1915
mlt,4.194,1916
mlt,4.301,1917
mlt,4.409,1918
mlt,4.516,1919
mlt,4.623,1920
mlt,4.591,1921
mlt,4.559,1922
mlt,4.527,1923
mlt,4.494,1924
mlt,4.462,1925
mlt,4.486,1926
mlt,4.51,1927
mlt,4.535,1928
mlt,4.559,1929
mlt,4.583,1930
mlt,4.577,1931
mlt,4.572,1932
mlt,4.567,1933
mlt,4.561,1934
mlt,4.556,1935
mlt,4.516,1936
mlt,4.476,1937
mlt,4.435,1938
mlt,4.395,1939
mlt,4.355,1940
mlt,4.513,1941
mlt,4.671,1942
mlt,4.829,1943
mlt,4.987,1944
mlt,5.146,1945
mlt,5.132,1946
mlt,5.119,1947
mlt,4.844,1948
mlt,4.569,1949
mlt,4.211,1950
mlt,4.197,1951
mlt,4.163,1952
mlt,4.122,1953
mlt,4.071,1954
mlt,4.011,1955
mlt,3.941,1956
mlt,3.861,1957
mlt,3.767,1958
mlt,3.657,1959
mlt,3.527,1960
mlt,3.375,1961
mlt,3.2,1962
mlt,3.005,1963
mlt,2.798,1964
mlt,2.592,1965
mlt,2.401,1966
mlt,2.238,1967
mlt,2.11,1968
mlt,2.023,1969
mlt,1.975,1970
mlt,1.963,1971
mlt,1.975,1972
mlt,1.999,1973
mlt,2.028,1974
mlt,2.056,1975
mlt,2.077,1976
mlt,2.09,1977
mlt,2.097,1978
mlt,2.095,1979
mlt,2.087,1980
mlt,2.075,1981
mlt,2.064,1982
mlt,2.057,1983
mlt,2.054,1984
mlt,2.055,1985
mlt,2.059,1986
mlt,2.064,1987
mlt,2.065,1988
mlt,2.062,1989
mlt,2.054,1990
mlt,2.04,1991
mlt,2.022,1992
mlt,1.998,1993
mlt,1.968,1994
mlt,1.93,1995
mlt,1.881,1996
mlt,1.819,1997
mlt,1.748,1998
mlt,1.671,1999
mlt,1.593,2000
mlt,1.521,2001
mlt,1.461,2002
mlt,1.417,2003
mlt,1.388,2004
mlt,1.375,2005
mlt,1.373,2006
mlt,1.375,2007
mlt,1.377,2008
mlt,1.377,2009
mlt,1.373,2010
mlt,1.367,2011
mlt,1.361,2012
mlt,1.356,2013
mlt,1.354,2014
mlt,1.354,2015
mlt,1.358,2016
mlt,1.363,2017
mlt,1.371,2018
mlt,1.38,2019
mlt,1.39,2020
mlt,1.401,2021
mlt,1.412,2022
mlt,1.423,2023
mlt,1.434,2024
mlt,1.495,2030
mlt,1.583,2040
mlt,1.657,2050
mlt,1.754,2070
mlt,1.787,2080
mlt,1.829,2099
mtq,5.71,1800
mtq,5.71,1801
mtq,5.71,1802
mtq,5.71,1803
mtq,5.71,1804
mtq,5.71,1805
mtq,5.71,1806
mtq,5.71,1807
mtq,5.71,1808
mtq,5.71,1809
mtq,5.71,1810
mtq,5.71,1811
mtq,5.71,1812
mtq,5.71,1813
mtq,5.71,1814
mtq,5.71,1815
mtq,5.71,1816
mtq,5.71,1817
mtq,5.71,1818
mtq,5.71,1819
mtq,5.71,1820
mtq,5.71,1821
mtq,5.71,1822
mtq,5.71,1823
mtq,5.71,1824
mtq,5.71,1825
mtq,5.71,1826
mtq,5.71,1827
mtq,5.71,1828
mtq,5.71,1829
mtq,5.71,1830
mtq,5.71,1831
mtq,5.71,1832
mtq,5.71,1833
mtq,5.71,1834
mtq,5.71,1835
mtq,5.71,1836
mtq,5.71,1837
mtq,5.71,1838
mtq,5.71,1839
mtq,5.71,1840
mtq,5.71,1841
mtq,5.71,1842
mtq,5.71,1843
mtq,5.71,1844
mtq,5.71,1845
mtq,5.71,1846
mtq,5.71,1847
mtq,5.71,1848
mtq,5.71,1849
mtq,5.71,1850
mtq,5.71,1851
mtq,5.71,1852
mtq,5.71,1853
mtq,5.71,1854
mtq,5.71,1855
mtq,5.71,1856
mtq,5.71,1857
mtq,5.71,1858
mtq,5.71,1859
mtq,5.71,1860
mtq,5.71,1861
mtq,5.71,1862
mtq,5.71,1863
mtq,5.71,1864
mtq,5.71,1865
mtq,5.71,1866
mtq,5.71,1867
mtq,5.71,1868
mtq,5.71,1869
mtq,5.71,1870
mtq,5.71,1871
mtq,5.71,1872
mtq,5.71,1873
mtq,5.71,1874
mtq,5.71,1875
mtq,5.71,1876
mtq,5.71,1877
mtq,5.71,1878
mtq,5.71,1879
mtq,5.71,1880
mtq,5.71,1881
mtq,5.71,1882
mtq,5.71,1883
mtq,5.71,1884
mtq,5.71,1885
mtq,5.71,1886
mtq,5.71,1887
mtq,5.71,1888
mtq,5.71,1889
mtq,5.71,1890
mtq,5.71,1891
mtq,5.71,1892
mtq,5.71,1893
mtq,5.71,1894
mtq,5.71,1895
mtq,5.71,1896
mtq,5.71,1897
mtq,5.71,1898
mtq,5.71,1899
mtq,5.71,1900
mtq,5.71,1901
mtq,5.71,1902
mtq,5.71,1903
mtq,5.71,1904
mtq,5.71,1905
mtq,5.71,1906
mtq,5.71,1907
mtq,5.71,1908
mtq,5.71,1909
mtq,5.71,1910
mtq,5.71,1911
mtq,5.71,1912
mtq,5.71,1913
mtq,5.71,1914
mtq,5.71,1915
mtq,5.71,1916
mtq,5.71,1917
mtq,5.71,1918
mtq,5.71,1919
mtq,5.71,1920
mtq,5.71,1921
mtq,5.71,1922
mtq,5.71,1923
mtq,5.71,1924
mtq,5.71,1925
mtq,5.707,1926
mtq,5.705,1927
mtq,5.702,1928
mtq,5.699,1929
mtq,5.697,1930
mtq,5.694,1931
mtq,5.691,1932
mtq,5.689,1933
mtq,5.686,1934
mtq,5.683,1935
mtq,5.681,1936
mtq,5.678,1937
mtq,5.675,1938
mtq,5.672,1939
mtq,5.67,1940
mtq,5.667,1941
mtq,5.664,1942
mtq,5.662,1943
mtq,5.659,1944
mtq,5.656,1945
mtq,5.654,1946
mtq,5.651,1947
mtq,5.648,1948
mtq,5.646,1949
mtq,5.643,1950
mtq,5.665,1951
mtq,5.705,1952
mtq,5.733,1953
mtq,5.749,1954
mtq,5.753,1955
mtq,5.746,1956
mtq,5.729,1957
mtq,5.7,1958
