newborn_mortality_rate_per_1000,geo,time
3.8,svn,1996
3.7,svn,1997
3.5,svn,1998
3.4,svn,1999
3.3,svn,2000
3.1,svn,2001
3.0,svn,2002
2.8,svn,2003
2.6,svn,2004
2.5,svn,2005
2.3,svn,2006
2.2,svn,2007
2.1,svn,2008
1.9,svn,2009
1.8,svn,2010
1.7,svn,2011
1.6,svn,2012
1.5,svn,2013
1.5,svn,2014
1.4,svn,2015
16.0,slb,1990
15.6,slb,1991
15.3,slb,1992
15.0,slb,1993
14.8,slb,1994
14.6,slb,1995
14.6,slb,1996
14.6,slb,1997
14.6,slb,1998
14.4,slb,1999
14.4,slb,2000
14.3,slb,2001
14.2,slb,2002
14.3,slb,2003
14.3,slb,2004
14.4,slb,2005
14.5,slb,2006
14.5,slb,2007
14.3,slb,2008
14.0,slb,2009
13.8,slb,2010
13.5,slb,2011
13.2,slb,2012
12.9,slb,2013
12.5,slb,2014
12.2,slb,2015
46.4,som,1983
46.2,som,1984
46.0,som,1985
46.3,som,1986
46.0,som,1987
45.7,som,1988
45.3,som,1989
45.1,som,1990
44.6,som,1991
44.5,som,1992
44.1,som,1993
44.1,som,1994
44.2,som,1995
44.2,som,1996
44.2,som,1997
44.2,som,1998
44.4,som,1999
44.5,som,2000
44.9,som,2001
45.2,som,2002
45.4,som,2003
45.4,som,2004
45.3,som,2005
45.2,som,2006
44.8,som,2007
44.3,som,2008
43.6,som,2009
43.0,som,2010
42.4,som,2011
41.9,som,2012
41.2,som,2013
40.5,som,2014
39.7,som,2015
29.3,zaf,1975
28.9,zaf,1976
28.4,zaf,1977
27.8,zaf,1978
27.1,zaf,1979
26.3,zaf,1980
25.5,zaf,1981
24.6,zaf,1982
23.8,zaf,1983
23.2,zaf,1984
22.6,zaf,1985
22.1,zaf,1986
21.6,zaf,1987
21.2,zaf,1988
20.9,zaf,1989
20.4,zaf,1990
20.0,zaf,1991
19.5,zaf,1992
19.2,zaf,1993
18.8,zaf,1994
18.4,zaf,1995
17.9,zaf,1996
17.4,zaf,1997
16.9,zaf,1998
16.4,zaf,1999
16.0,zaf,2000
15.5,zaf,2001
15.1,zaf,2002
14.6,zaf,2003
14.2,zaf,2004
13.7,zaf,2005
13.2,zaf,2006
12.8,zaf,2007
12.3,zaf,2008
11.9,zaf,2009
11.7,zaf,2010
11.5,zaf,2011
11.3,zaf,2012
11.2,zaf,2013
11.1,zaf,2014
11.0,zaf,2015
30.7,esp,1960
30.2,esp,1961
30.1,esp,1962
29.9,esp,1963
29.6,esp,1964
29.1,esp,1965
28.8,esp,1966
28.4,esp,1967
27.8,esp,1968
26.4,esp,1969
24.7,esp,1970
23.0,esp,1971
21.5,esp,1972
20.4,esp,1973
19.5,esp,1974
18.5,esp,1975
17.1,esp,1976
15.7,esp,1977
14.6,esp,1978
13.8,esp,1979
13.0,esp,1980
12.2,esp,1981
11.4,esp,1982
10.6,esp,1983
9.9,esp,1984
9.2,esp,1985
8.6,esp,1986
8.1,esp,1987
7.8,esp,1988
7.4,esp,1989
7.1,esp,1990
6.7,esp,1991
6.4,esp,1992
6.0,esp,1993
5.6,esp,1994
5.2,esp,1995
4.9,esp,1996
4.6,esp,1997
4.3,esp,1998
4.1,esp,1999
4.0,esp,2000
4.0,esp,2001
3.9,esp,2002
3.8,esp,2003
3.7,esp,2004
3.5,esp,2005
3.4,esp,2006
3.2,esp,2007
3.1,esp,2008
3.1,esp,2009
3.0,esp,2010
3.0,esp,2011
3.0,esp,2012
2.9,esp,2013
2.8,esp,2014
2.8,esp,2015
48.1,lka,1952
47.7,lka,1953
47.2,lka,1954
46.5,lka,1955
45.7,lka,1956
44.9,lka,1957
44.0,lka,1958
43.1,lka,1959
42.1,lka,1960
41.0,lka,1961
40.0,lka,1962
38.9,lka,1963
37.7,lka,1964
36.6,lka,1965
35.4,lka,1966
34.4,lka,1967
33.3,lka,1968
32.4,lka,1969
31.5,lka,1970
30.7,lka,1971
29.8,lka,1972
28.8,lka,1973
27.8,lka,1974
26.7,lka,1975
25.5,lka,1976
24.1,lka,1977
22.8,lka,1978
21.4,lka,1979
19.9,lka,1980
18.7,lka,1981
17.7,lka,1982
17.2,lka,1983
17.1,lka,1984
16.8,lka,1985
16.5,lka,1986
16.0,lka,1987
15.3,lka,1988
14.6,lka,1989
14.3,lka,1990
14.2,lka,1991
14.0,lka,1992
13.7,lka,1993
13.2,lka,1994
12.6,lka,1995
12.1,lka,1996
11.5,lka,1997
11.0,lka,1998
10.5,lka,1999
10.1,lka,2000
9.8,lka,2001
9.6,lka,2002
9.4,lka,2003
9.4,lka,2004
8.7,lka,2005
8.2,lka,2006
7.7,lka,2007
7.2,lka,2008
6.8,lka,2009
6.4,lka,2010
6.1,lka,2011
5.9,lka,2012
5.7,lka,2013
5.6,lka,2014
5.4,lka,2015
45.5,sdn,1969
45.2,sdn,1970
44.9,sdn,1971
44.6,sdn,1972
44.3,sdn,1973
44.0,sdn,1974
43.7,sdn,1975
43.5,sdn,1976
43.4,sdn,1977
43.4,sdn,1978
43.3,sdn,1979
43.2,sdn,1980
43.2,sdn,1981
43.1,sdn,1982
43.0,sdn,1983
42.9,sdn,1984
42.7,sdn,1985
42.5,sdn,1986
42.1,sdn,1987
41.7,sdn,1988
41.2,sdn,1989
40.7,sdn,1990
40.1,sdn,1991
39.5,sdn,1992
39.0,sdn,1993
38.4,sdn,1994
37.9,sdn,1995
37.4,sdn,1996
37.0,sdn,1997
36.5,sdn,1998
36.1,sdn,1999
35.6,sdn,2000
35.1,sdn,2001
34.6,sdn,2002
34.0,sdn,2003
33.6,sdn,2004
33.2,sdn,2005
32.9,sdn,2006
32.8,sdn,2007
32.6,sdn,2008
32.4,sdn,2009
32.2,sdn,2010
31.8,sdn,2011
31.4,sdn,2012
30.9,sdn,2013
30.4,sdn,2014
29.8,sdn,2015
23.3,sur,1990
22.8,sur,1991
22.3,sur,1992
21.9,sur,1993
21.4,sur,1994
21.0,sur,1995
20.5,sur,1996
20.1,sur,1997
19.6,sur,1998
19.1,sur,1999
18.6,sur,2000
18.0,sur,2001
17.3,sur,2002
16.8,sur,2003
16.3,sur,2004
15.9,sur,2005
15.4,sur,2006
14.9,sur,2007
14.4,sur,2008
13.9,sur,2009
13.5,sur,2010
13.0,sur,2011
12.6,sur,2012
12.2,sur,2013
11.8,sur,2014
11.5,sur,2015
25.4,swz,1983
24.7,swz,1984
24.0,swz,1985
23.4,swz,1986
22.8,swz,1987
22.4,swz,1988
22.2,swz,1989
22.1,swz,1990
22.2,swz,1991
22.3,swz,1992
22.4,swz,1993
22.5,swz,1994
22.5,swz,1995
22.5,swz,1996
22.4,swz,1997
22.2,swz,1998
21.8,swz,1999
21.3,swz,2000
20.6,swz,2001
19.8,swz,2002
19.0,swz,2003
18.3,swz,2004
17.8,swz,2005
17.4,swz,2006
17.1,swz,2007
16.9,swz,2008
16.8,swz,2009
16.6,swz,2010
16.3,swz,2011
15.7,swz,2012
15.1,swz,2013
14.6,swz,2014
14.2,swz,2015
13.1,swe,1960
12.8,swe,1961
12.4,swe,1962
11.9,swe,1963
11.3,swe,1964
10.8,swe,1965
10.4,swe,1966
10.1,swe,1967
9.8,swe,1968
9.6,swe,1969
9.2,swe,1970
8.8,swe,1971
8.4,swe,1972
7.8,swe,1973
7.3,swe,1974
6.8,swe,1975
6.3,swe,1976
5.9,swe,1977
5.5,swe,1978
5.2,swe,1979
5.0,swe,1980
4.8,swe,1981
4.6,swe,1982
4.4,swe,1983
4.3,swe,1984
4.1,swe,1985
4.0,swe,1986
3.9,swe,1987
3.8,swe,1988
3.6,swe,1989
3.5,swe,1990
3.4,swe,1991
3.2,swe,1992
3.0,swe,1993
2.9,swe,1994
2.7,swe,1995
2.5,swe,1996
2.4,swe,1997
2.4,swe,1998
2.3,swe,1999
2.3,swe,2000
2.3,swe,2001
2.2,swe,2002
2.1,swe,2003
2.0,swe,2004
1.9,swe,2005
1.8,swe,2006
1.8,swe,2007
1.7,swe,2008
1.6,swe,2009
1.6,swe,2010
1.6,swe,2011
1.6,swe,2012
1.6,swe,2013
1.6,swe,2014
1.6,swe,2015
18.8,che,1955
18.1,che,1956
17.6,che,1957
17.1,che,1958
16.7,che,1959
16.4,che,1960
16.0,che,1961
15.5,che,1962
15.1,che,1963
14.6,che,1964
14.1,che,1965
13.6,che,1966
13.1,che,1967
12.3,che,1968
11.5,che,1969
10.6,che,1970
9.9,che,1971
9.3,che,1972
8.7,che,1973
8.2,che,1974
7.7,che,1975
7.1,che,1976
6.6,che,1977
6.2,che,1978
5.8,che,1979
5.5,che,1980
5.2,che,1981
5.0,che,1982
4.7,che,1983
4.5,che,1984
4.4,che,1985
4.3,che,1986
4.3,che,1987
4.2,che,1988
4.0,che,1989
3.9,che,1990
3.8,che,1991
3.6,che,1992
3.5,che,1993
3.5,che,1994
3.4,che,1995
3.4,che,1996
3.4,che,1997
3.4,che,1998
3.5,che,1999
3.5,che,2000
3.5,che,2001
3.4,che,2002
3.4,che,2003
3.3,che,2004
3.3,che,2005
3.3,che,2006
3.3,che,2007
3.2,che,2008
3.2,che,2009
3.1,che,2010
3.0,che,2011
3.0,che,2012
2.9,che,2013
2.8,che,2014
2.7,che,2015
27.6,syr,1955
27.2,syr,1956
26.8,syr,1957
26.2,syr,1958
25.7,syr,1959
25.1,syr,1960
24.6,syr,1961
24.1,syr,1962
23.8,syr,1963
23.6,syr,1964
23.4,syr,1965
23.3,syr,1966
23.4,syr,1967
23.4,syr,1968
23.5,syr,1969
23.3,syr,1970
22.9,syr,1971
22.5,syr,1972
22.1,syr,1973
21.8,syr,1974
21.6,syr,1975
21.6,syr,1976
21.8,syr,1977
22.0,syr,1978
22.0,syr,1979
21.8,syr,1980
21.5,syr,1981
21.0,syr,1982
20.5,syr,1983
20.1,syr,1984
19.5,syr,1985
19.0,syr,1986
18.4,syr,1987
17.7,syr,1988
17.1,syr,1989
16.6,syr,1990
16.1,syr,1991
15.7,syr,1992
15.1,syr,1993
14.7,syr,1994
14.3,syr,1995
13.9,syr,1996
13.6,syr,1997
13.2,syr,1998
12.8,syr,1999
12.4,syr,2000
12.0,syr,2001
11.6,syr,2002
11.2,syr,2003
10.7,syr,2004
10.3,syr,2005
9.9,syr,2006
9.5,syr,2007
9.1,syr,2008
8.7,syr,2009
8.4,syr,2010
8.1,syr,2011
7.8,syr,2012
7.6,syr,2013
7.3,syr,2014
7.0,syr,2015
35.2,tjk,1985
34.6,tjk,1986
33.8,tjk,1987
33.2,tjk,1988
32.7,tjk,1989
32.3,tjk,1990
32.3,tjk,1991
32.5,tjk,1992
32.7,tjk,1993
32.8,tjk,1994
32.5,tjk,1995
32.2,tjk,1996
31.9,tjk,1997
31.4,tjk,1998
30.9,tjk,1999
30.1,tjk,2000
29.2,tjk,2001
28.4,tjk,2002
27.5,tjk,2003
26.4,tjk,2004
25.6,tjk,2005
24.9,tjk,2006
24.4,tjk,2007
23.9,tjk,2008
23.3,tjk,2009
22.8,tjk,2010
22.3,tjk,2011
21.8,tjk,2012
21.4,tjk,2013
20.9,tjk,2014
20.5,tjk,2015
48.3,tza,1968
47.5,tza,1969
46.6,tza,1970
45.7,tza,1971
44.9,tza,1972
44.5,tza,1973
44.2,tza,1974
44.1,tza,1975
44.3,tza,1976
44.6,tza,1977
44.7,tza,1978
44.7,tza,1979
44.7,tza,1980
44.7,tza,1981
44.6,tza,1982
44.3,tza,1983
43.7,tza,1984
43.1,tza,1985
42.4,tza,1986
41.7,tza,1987
40.9,tza,1988
40.2,tza,1989
39.5,tza,1990
38.8,tza,1991
38.1,tza,1992
37.5,tza,1993
36.8,tza,1994
36.2,tza,1995
35.5,tza,1996
34.8,tza,1997
34.0,tza,1998
33.1,tza,1999
32.0,tza,2000
30.8,tza,2001
29.6,tza,2002
28.4,tza,2003
27.3,tza,2004
26.2,tza,2005
25.2,tza,2006
24.1,tza,2007
23.2,tza,2008
22.3,tza,2009
21.5,tza,2010
20.9,tza,2011
20.3,tza,2012
19.8,tza,2013
19.3,tza,2014
18.8,tza,2015
67.2,tha,1952
65.9,tha,1953
64.5,tha,1954
63.1,tha,1955
62.1,tha,1956
61.0,tha,1957
60.0,tha,1958
59.1,tha,1959
58.4,tha,1960
57.6,tha,1961
56.8,tha,1962
55.8,tha,1963
54.8,tha,1964
53.8,tha,1965
52.7,tha,1966
51.6,tha,1967
50.3,tha,1968
48.9,tha,1969
47.3,tha,1970
45.7,tha,1971
44.1,tha,1972
42.4,tha,1973
40.7,tha,1974
38.9,tha,1975
37.2,tha,1976
35.5,tha,1977
34.0,tha,1978
32.5,tha,1979
31.1,tha,1980
29.7,tha,1981
28.4,tha,1982
27.1,tha,1983
26.1,tha,1984
25.0,tha,1985
24.0,tha,1986
23.1,tha,1987
22.3,tha,1988
21.4,tha,1989
20.4,tha,1990
19.5,tha,1991
18.5,tha,1992
17.5,tha,1993
16.6,tha,1994
15.9,tha,1995
15.2,tha,1996
14.5,tha,1997
13.9,tha,1998
13.3,tha,1999
12.7,tha,2000
12.1,tha,2001
11.5,tha,2002
11.0,tha,2003
10.5,tha,2004
10.0,tha,2005
9.5,tha,2006
9.1,tha,2007
8.8,tha,2008
8.4,tha,2009
8.1,tha,2010
7.8,tha,2011
7.5,tha,2012
7.3,tha,2013
7.0,tha,2014
6.7,tha,2015
60.5,tls,1986
59.4,tls,1987
58.3,tls,1988
57.2,tls,1989
55.9,tls,1990
54.4,tls,1991
52.7,tls,1992
50.8,tls,1993
48.8,tls,1994
46.6,tls,1995
44.6,tls,1996
42.8,tls,1997
40.9,tls,1998
39.1,tls,1999
37.4,tls,2000
35.7,tls,2001
34.1,tls,2002
32.6,tls,2003
31.3,tls,2004
29.9,tls,2005
28.8,tls,2006
27.8,tls,2007
26.9,tls,2008
26.2,tls,2009
25.3,tls,2010
24.7,tls,2011
24.0,tls,2012
23.4,tls,2013
22.9,tls,2014
22.3,tls,2015
57.8,tgo,1965
57.2,tgo,1966
56.7,tgo,1967
56.1,tgo,1968
55.5,tgo,1969
55.0,tgo,1970
54.7,tgo,1971
54.4,tgo,1972
54.0,tgo,1973
53.5,tgo,1974
52.9,tgo,1975
52.1,tgo,1976
51.2,tgo,1977
50.4,tgo,1978
49.6,tgo,1979
48.9,tgo,1980
48.3,tgo,1981
47.9,tgo,1982
47.5,tgo,1983
47.2,tgo,1984
46.6,tgo,1985
46.0,tgo,1986
45.4,tgo,1987
44.8,tgo,1988
44.1,tgo,1989
43.4,tgo,1990
42.6,tgo,1991
42.0,tgo,1992
41.3,tgo,1993
40.5,tgo,1994
39.8,tgo,1995
39.0,tgo,1996
38.2,tgo,1997
37.5,tgo,1998
36.8,tgo,1999
36.0,tgo,2000
35.3,tgo,2001
34.6,tgo,2002
34.0,tgo,2003
33.4,tgo,2004
32.7,tgo,2005
32.0,tgo,2006
31.2,tgo,2007
30.4,tgo,2008
29.8,tgo,2009
29.2,tgo,2010
28.7,tgo,2011
28.2,tgo,2012
27.7,tgo,2013
27.2,tgo,2014
26.7,tgo,2015
10.1,ton,1990
9.7,ton,1991
9.3,ton,1992
9.0,ton,1993
8.7,ton,1994
8.5,ton,1995
8.3,ton,1996
8.1,ton,1997
7.9,ton,1998
7.8,ton,1999
7.6,ton,2000
7.4,ton,2001
7.3,ton,2002
7.2,ton,2003
7.1,ton,2004
7.1,ton,2005
7.1,ton,2006
7.1,ton,2007
7.1,ton,2008
7.1,ton,2009
7.2,ton,2010
7.3,ton,2011
7.3,ton,2012
7.2,ton,2013
7.1,ton,2014
6.9,ton,2015
44.8,tto,1954
43.7,tto,1955
42.4,tto,1956
41.2,tto,1957
40.1,tto,1958
39.1,tto,1959
38.1,tto,1960
37.2,tto,1961
36.4,tto,1962
35.5,tto,1963
34.8,tto,1964
34.1,tto,1965
33.5,tto,1966
32.8,tto,1967
32.3,tto,1968
31.7,tto,1969
31.1,tto,1970
30.5,tto,1971
30.0,tto,1972
29.3,tto,1973
28.7,tto,1974
28.1,tto,1975
27.5,tto,1976
26.9,tto,1977
26.3,tto,1978
25.7,tto,1979
25.0,tto,1980
24.5,tto,1981
23.9,tto,1982
23.3,tto,1983
22.8,tto,1984
22.3,tto,1985
21.6,tto,1986
21.1,tto,1987
20.6,tto,1988
20.2,tto,1989
19.9,tto,1990
19.5,tto,1991
19.3,tto,1992
19.2,tto,1993
19.0,tto,1994
18.9,tto,1995
18.9,tto,1996
18.8,tto,1997
18.8,tto,1998
18.8,tto,1999
18.7,tto,2000
18.6,tto,2001
18.5,tto,2002
18.2,tto,2003
17.8,tto,2004
17.4,tto,2005
17.1,tto,2006
16.6,tto,2007
16.2,tto,2008
15.8,tto,2009
15.3,tto,2010
14.9,tto,2011
14.5,tto,2012
14.0,tto,2013
13.6,tto,2014
13.2,tto,2015
52.8,tun,1965
52.0,tun,1966
51.2,tun,1967
50.3,tun,1968
49.3,tun,1969
48.3,tun,1970
47.3,tun,1971
46.3,tun,1972
45.2,tun,1973
43.8,tun,1974
42.4,tun,1975
40.9,tun,1976
39.4,tun,1977
37.9,tun,1978
36.6,tun,1979
35.4,tun,1980
34.3,tun,1981
33.3,tun,1982
32.3,tun,1983
31.4,tun,1984
30.6,tun,1985
29.9,tun,1986
29.3,tun,1987
28.7,tun,1988
28.2,tun,1989
27.7,tun,1990
27.1,tun,1991
26.5,tun,1992
25.8,tun,1993
25.0,tun,1994
24.1,tun,1995
23.1,tun,1996
22.0,tun,1997
20.8,tun,1998
19.7,tun,1999
18.4,tun,2000
17.2,tun,2001
16.1,tun,2002
15.1,tun,2003
14.3,tun,2004
13.4,tun,2005
12.6,tun,2006
11.9,tun,2007
11.3,tun,2008
10.6,tun,2009
10.1,tun,2010
9.6,tun,2011
9.2,tun,2012
8.8,tun,2013
8.5,tun,2014
8.2,tun,2015
67.4,tur,1955
66.8,tur,1956
66.3,tur,1957
65.7,tur,1958
64.9,tur,1959
64.1,tur,1960
63.3,tur,1961
62.3,tur,1962
61.4,tur,1963
60.5,tur,1964
59.6,tur,1965
58.8,tur,1966
58.1,tur,1967
57.5,tur,1968
56.8,tur,1969
56.0,tur,1970
55.3,tur,1971
54.4,tur,1972
53.5,tur,1973
52.5,tur,1974
51.3,tur,1975
50.2,tur,1976
49.0,tur,1977
47.7,tur,1978
46.5,tur,1979
45.2,tur,1980
44.0,tur,1981
42.7,tur,1982
41.4,tur,1983
40.1,tur,1984
38.9,tur,1985
37.7,tur,1986
36.5,tur,1987
35.2,tur,1988
34.0,tur,1989
32.7,tur,1990
31.4,tur,1991
30.0,tur,1992
28.7,tur,1993
27.3,tur,1994
26.0,tur,1995
24.7,tur,1996
23.5,tur,1997
22.3,tur,1998
21.2,tur,1999
20.1,tur,2000
19.0,tur,2001
18.0,tur,2002
16.8,tur,2003
15.6,tur,2004
14.5,tur,2005
13.5,tur,2006
12.6,tur,2007
11.7,tur,2008
10.8,tur,2009
10.1,tur,2010
9.3,tur,2011
8.7,tur,2012
8.1,tur,2013
7.5,tur,2014
7.1,tur,2015
29.3,tkm,1988
29.6,tkm,1989
30.1,tkm,1990
30.9,tkm,1991
31.5,tkm,1992
32.0,tkm,1993
32.3,tkm,1994
32.3,tkm,1995
32.2,tkm,1996
32.0,tkm,1997
31.6,tkm,1998
31.1,tkm,1999
30.6,tkm,2000
30.2,tkm,2001
29.7,tkm,2002
29.1,tkm,2003
28.5,tkm,2004
28.0,tkm,2005
27.5,tkm,2006
26.9,tkm,2007
26.3,tkm,2008
25.9,tkm,2009
25.3,tkm,2010
24.8,tkm,2011
24.3,tkm,2012
23.7,tkm,2013
23.2,tkm,2014
22.6,tkm,2015
30.0,tuv,1990
29.8,tuv,1991
29.5,tuv,1992
29.1,tuv,1993
28.6,tuv,1994
28.0,tuv,1995
27.5,tuv,1996
26.9,tuv,1997
26.3,tuv,1998
25.7,tuv,1999
25.3,tuv,2000
25.1,tuv,2001
24.8,tuv,2002
24.5,tuv,2003
24.1,tuv,2004
23.6,tuv,2005
23.2,tuv,2006
22.7,tuv,2007
22.1,tuv,2008
21.4,tuv,2009
20.8,tuv,2010
20.2,tuv,2011
19.5,tuv,2012
18.9,tuv,2013
18.3,tuv,2014
17.6,tuv,2015
60.5,uga,1965
59.5,uga,1966
58.1,uga,1967
56.7,uga,1968
55.3,uga,1969
54.0,uga,1970
52.9,uga,1971
52.1,uga,1972
51.6,uga,1973
51.4,uga,1974
51.4,uga,1975
51.6,uga,1976
52.1,uga,1977
52.5,uga,1978
52.7,uga,1979
52.4,uga,1980
51.5,uga,1981
50.3,uga,1982
48.9,uga,1983
47.3,uga,1984
45.7,uga,1985
44.1,uga,1986
42.6,uga,1987
41.2,uga,1988
39.9,uga,1989
38.5,uga,1990
37.2,uga,1991
36.1,uga,1992
35.3,uga,1993
34.9,uga,1994
34.6,uga,1995
34.4,uga,1996
34.1,uga,1997
33.8,uga,1998
33.2,uga,1999
32.5,uga,2000
31.6,uga,2001
30.5,uga,2002
29.4,uga,2003
28.3,uga,2004
27.3,uga,2005
26.3,uga,2006
25.2,uga,2007
24.1,uga,2008
23.1,uga,2009
22.1,uga,2010
21.2,uga,2011
20.4,uga,2012
19.7,uga,2013
19.2,uga,2014
18.7,uga,2015
14.6,ukr,1984
14.0,ukr,1985
13.4,ukr,1986
12.9,ukr,1987
12.5,ukr,1988
12.2,ukr,1989
12.1,ukr,1990
12.0,ukr,1991
12.1,ukr,1992
12.2,ukr,1993
12.4,ukr,1994
12.6,ukr,1995
12.6,ukr,1996
12.4,ukr,1997
12.1,ukr,1998
11.7,ukr,1999
11.2,ukr,2000
10.6,ukr,2001
10.1,ukr,2002
9.6,ukr,2003
9.1,ukr,2004
8.8,ukr,2005
8.5,ukr,2006
8.2,ukr,2007
7.8,ukr,2008
7.5,ukr,2009
7.1,ukr,2010
6.8,ukr,2011
6.4,ukr,2012
6.1,ukr,2013
5.7,ukr,2014
5.5,ukr,2015
17.8,are,1978
16.7,are,1979
15.5,are,1980
14.2,are,1981
13.0,are,1982
12.0,are,1983
11.1,are,1984
10.4,are,1985
9.8,are,1986
9.3,are,1987
8.9,are,1988
8.5,are,1989
8.2,are,1990
7.9,are,1991
7.6,are,1992
7.3,are,1993
6.9,are,1994
6.6,are,1995
6.4,are,1996
6.2,are,1997
6.0,are,1998
5.8,are,1999
5.6,are,2000
5.5,are,2001
5.4,are,2002
5.2,are,2003
5.1,are,2004
5.0,are,2005
4.9,are,2006
4.7,are,2007
4.6,are,2008
4.5,are,2009
4.3,are,2010
4.1,are,2011
4.0,are,2012
3.8,are,2013
3.6,are,2014
3.5,are,2015
16.0,gbr,1960
15.6,gbr,1961
15.2,gbr,1962
14.6,gbr,1963
14.1,gbr,1964
13.7,gbr,1965
13.4,gbr,1966
13.0,gbr,1967
12.6,gbr,1968
12.3,gbr,1969
12.2,gbr,1970
12.0,gbr,1971
11.8,gbr,1972
11.4,gbr,1973
11.1,gbr,1974
10.7,gbr,1975
10.2,gbr,1976
9.6,gbr,1977
8.8,gbr,1978
8.1,gbr,1979
7.4,gbr,1980
6.9,gbr,1981
6.5,gbr,1982
6.1,gbr,1983
5.8,gbr,1984
5.5,gbr,1985
5.3,gbr,1986
5.0,gbr,1987
4.8,gbr,1988
4.6,gbr,1989
4.5,gbr,1990
4.4,gbr,1991
4.4,gbr,1992
4.3,gbr,1993
4.2,gbr,1994
4.1,gbr,1995
4.0,gbr,1996
3.9,gbr,1997
3.9,gbr,1998
3.8,gbr,1999
3.8,gbr,2000
3.7,gbr,2001
3.6,gbr,2002
3.6,gbr,2003
3.5,gbr,2004
3.5,gbr,2005
3.4,gbr,2006
3.3,gbr,2007
3.2,gbr,2008
3.1,gbr,2009
3.0,gbr,2010
2.9,gbr,2011
2.8,gbr,2012
2.7,gbr,2013
2.5,gbr,2014
2.4,gbr,2015
16.0,usa,1968
15.5,usa,1969
15.0,usa,1970
14.4,usa,1971
13.7,usa,1972
12.9,usa,1973
12.1,usa,1974
11.5,usa,1975
10.8,usa,1976
10.2,usa,1977
9.5,usa,1978
8.8,usa,1979
8.4,usa,1980
8.0,usa,1981
7.8,usa,1982
7.5,usa,1983
7.2,usa,1984
7.0,usa,1985
6.7,usa,1986
6.5,usa,1987
6.2,usa,1988
6.0,usa,1989
5.8,usa,1990
5.6,usa,1991
5.4,usa,1992
5.2,usa,1993
5.1,usa,1994
5.0,usa,1995
4.9,usa,1996
4.8,usa,1997
4.7,usa,1998
4.6,usa,1999
4.6,usa,2000
4.6,usa,2001
4.6,usa,2002
4.6,usa,2003
4.5,usa,2004
4.5,usa,2005
4.4,usa,2006
4.3,usa,2007
4.3,usa,2008
4.2,usa,2009
4.1,usa,2010
4.0,usa,2011
3.9,usa,2012
3.8,usa,2013
3.7,usa,2014
3.6,usa,2015
23.2,ury,1970
24.1,ury,1971
24.9,ury,1972
25.2,ury,1973
25.1,ury,1974
24.4,ury,1975
23.4,ury,1976
22.2,ury,1977
21.0,ury,1978
19.8,ury,1979
18.6,ury,1980
17.5,ury,1981
16.5,ury,1982
15.7,ury,1983
15.1,ury,1984
14.6,ury,1985
14.1,ury,1986
13.6,ury,1987
13.1,ury,1988
12.6,ury,1989
12.2,ury,1990
11.9,ury,1991
11.6,ury,1992
11.2,ury,1993
10.8,ury,1994
10.3,ury,1995
9.6,ury,1996
9.1,ury,1997
8.7,ury,1998
8.5,ury,1999
8.4,ury,2000
8.3,ury,2001
8.2,ury,2002
8.0,ury,2003
7.7,ury,2004
7.4,ury,2005
7.0,ury,2006
6.6,ury,2007
6.4,ury,2008
6.2,ury,2009
6.1,ury,2010
5.9,ury,2011
5.8,ury,2012
5.5,ury,2013
5.3,ury,2014
5.1,ury,2015
37.4,uzb,1983
35.9,uzb,1984
34.6,uzb,1985
33.5,uzb,1986
32.5,uzb,1987
31.7,uzb,1988
31.2,uzb,1989
30.9,uzb,1990
30.7,uzb,1991
30.7,uzb,1992
30.6,uzb,1993
30.5,uzb,1994
30.4,uzb,1995
30.3,uzb,1996
30.0,uzb,1997
29.8,uzb,1998
29.5,uzb,1999
29.0,uzb,2000
28.5,uzb,2001
27.9,uzb,2002
27.4,uzb,2003
26.6,uzb,2004
26.0,uzb,2005
25.4,uzb,2006
24.9,uzb,2007
24.3,uzb,2008
23.7,uzb,2009
23.1,uzb,2010
22.6,uzb,2011
22.1,uzb,2012
21.5,uzb,2013
20.9,uzb,2014
20.4,uzb,2015
16.3,vut,1990
15.7,vut,1991
15.1,vut,1992
14.5,vut,1993
14.0,vut,1994
13.6,vut,1995
13.3,vut,1996
13.1,vut,1997
12.7,vut,1998
12.5,vut,1999
12.2,vut,2000
12.0,vut,2001
11.9,vut,2002
11.8,vut,2003
11.9,vut,2004
12.0,vut,2005
12.0,vut,2006
12.1,vut,2007
12.1,vut,2008
12.1,vut,2009
12.1,vut,2010
12.1,vut,2011
12.1,vut,2012
12.0,vut,2013
11.8,vut,2014
11.6,vut,2015
62.7,ven,1954
60.5,ven,1955
58.4,ven,1956
56.6,ven,1957
54.9,ven,1958
53.2,ven,1959
51.8,ven,1960
50.6,ven,1961
49.6,ven,1962
48.7,ven,1963
47.8,ven,1964
46.9,ven,1965
46.0,ven,1966
45.0,ven,1967
43.9,ven,1968
42.8,ven,1969
41.5,ven,1970
40.1,ven,1971
38.5,ven,1972
36.9,ven,1973
35.2,ven,1974
33.3,ven,1975
31.4,ven,1976
29.4,ven,1977
27.4,ven,1978
25.4,ven,1979
23.6,ven,1980
21.8,ven,1981
20.2,ven,1982
18.7,ven,1983
17.3,ven,1984
16.0,ven,1985
14.8,ven,1986
13.7,ven,1987
13.0,ven,1988
12.8,ven,1989
13.0,ven,1990
13.5,ven,1991
14.0,ven,1992
14.1,ven,1993
13.8,ven,1994
13.3,ven,1995
13.0,ven,1996
12.9,ven,1997
