geo,population_aged_40_59_years_male_percent,time
nic,11.36,1980
nic,11.0,1985
nic,10.52,1990
nic,11.16,1995
nic,12.24,2000
nic,13.56,2005
nic,15.2,2010
nic,16.25,2015
nic,17.62,2020
nic,19.7,2025
nic,21.72,2030
nic,23.94,2035
nic,25.38,2040
nic,25.64,2045
nic,26.0,2050
ner,10.38,1950
ner,11.06,1955
ner,11.63,1960
ner,11.48,1965
ner,11.12,1970
ner,11.69,1975
ner,13.01,1980
ner,12.65,1985
ner,12.03,1990
ner,12.19,1995
ner,12.96,2000
ner,13.52,2005
ner,12.45,2010
ner,11.81,2015
ner,11.32,2020
ner,10.75,2025
ner,10.97,2030
ner,11.28,2035
ner,11.83,2040
ner,12.75,2045
ner,14.26,2050
nga,14.35,1950
nga,13.92,1955
nga,13.71,1960
nga,13.7,1965
nga,13.65,1970
nga,13.47,1975
nga,13.13,1980
nga,12.91,1985
nga,12.61,1990
nga,12.55,1995
nga,12.51,2000
nga,12.4,2005
nga,12.41,2010
nga,12.81,2015
nga,13.76,2020
nga,15.04,2025
nga,16.41,2030
nga,17.73,2035
nga,19.0,2040
nga,20.39,2045
nga,21.97,2050
nor,24.43,1950
nor,25.28,1955
nor,25.73,1960
nor,25.82,1965
nor,24.62,1970
nor,22.72,1975
nor,21.19,1980
nor,20.95,1985
nor,22.97,1990
nor,24.93,1995
nor,26.9,2000
nor,27.96,2005
nor,27.9,2010
nor,28.0,2015
nor,27.17,2020
nor,26.1,2025
nor,25.09,2030
nor,24.93,2035
nor,25.33,2040
nor,25.53,2045
nor,25.42,2050
omn,14.72,1950
omn,13.83,1955
omn,12.95,1960
omn,11.43,1965
omn,9.783,1970
omn,9.287,1975
omn,9.76,1980
omn,12.0,1985
omn,14.54,1990
omn,16.16,1995
omn,15.04,2000
omn,19.11,2005
omn,19.79,2010
omn,20.56,2015
omn,22.15,2020
omn,24.47,2025
omn,25.88,2030
omn,26.81,2035
omn,27.5,2040
omn,26.6,2045
omn,26.04,2050
pak,21.24,1950
pak,20.21,1955
pak,18.88,1960
pak,17.48,1965
pak,16.1,1970
pak,15.18,1975
pak,14.58,1980
pak,14.12,1985
pak,13.57,1990
pak,13.58,1995
pak,13.92,2000
pak,14.44,2005
pak,15.25,2010
pak,16.15,2015
pak,17.23,2020
pak,18.69,2025
pak,20.67,2030
pak,22.18,2035
pak,23.25,2040
pak,23.99,2045
pak,24.41,2050
pan,16.33,1950
pan,15.97,1955
pan,15.16,1960
pan,14.44,1965
pan,13.93,1970
pan,13.49,1975
pan,13.49,1980
pan,14.04,1985
pan,14.88,1990
pan,16.06,1995
pan,17.46,2000
pan,19.08,2005
pan,20.84,2010
pan,22.45,2015
pan,23.25,2020
pan,23.63,2025
pan,23.85,2030
pan,23.91,2035
pan,24.46,2040
pan,25.17,2045
pan,25.63,2050
png,14.84,1950
png,14.77,1955
png,14.38,1960
png,13.38,1965
png,13.96,1970
png,13.76,1975
png,14.45,1980
png,13.49,1985
png,13.24,1990
png,13.45,1995
png,13.61,2000
png,14.52,2005
png,15.31,2010
png,16.03,2015
png,16.57,2020
png,17.06,2025
png,17.83,2030
png,19.01,2035
png,20.79,2040
png,22.47,2045
png,23.95,2050
pry,10.8,1950
pry,11.53,1955
pry,12.14,1960
pry,12.36,1965
pry,12.74,1970
pry,12.56,1975
pry,12.84,1980
pry,12.82,1985
pry,13.22,1990
pry,14.5,1995
pry,15.59,2000
pry,16.58,2005
pry,17.03,2010
pry,17.09,2015
pry,17.87,2020
pry,19.57,2025
pry,21.46,2030
pry,23.41,2035
pry,24.71,2040
pry,25.23,2045
pry,25.47,2050
per,15.14,1950
per,14.67,1955
per,14.0,1960
per,13.52,1965
per,13.29,1970
per,13.38,1975
per,13.6,1980
per,13.86,1985
per,14.25,1990
per,14.95,1995
per,15.99,2000
per,17.42,2005
per,18.87,2010
per,20.34,2015
per,21.89,2020
per,23.04,2025
per,24.29,2030
per,25.35,2035
per,25.99,2040
per,26.52,2045
per,26.7,2050
phl,14.1,1950
phl,13.99,1955
phl,13.2,1960
phl,12.46,1965
phl,11.63,1970
phl,11.72,1975
phl,12.0,1980
phl,12.54,1985
phl,13.26,1990
phl,14.16,1995
phl,15.25,2000
phl,16.38,2005
phl,17.47,2010
phl,18.42,2015
phl,19.56,2020
phl,20.77,2025
phl,22.16,2030
phl,23.51,2035
phl,24.45,2040
phl,25.05,2045
phl,25.49,2050
pol,21.27,1950
pol,21.31,1955
pol,19.69,1960
pol,19.86,1965
pol,20.45,1970
pol,21.43,1975
pol,22.49,1980
pol,21.12,1985
pol,21.89,1990
pol,24.21,1995
pol,27.16,2000
pol,29.11,2005
pol,28.45,2010
pol,27.61,2015
pol,27.94,2020
pol,30.51,2025
pol,32.8,2030
pol,33.16,2035
pol,31.16,2040
pol,27.82,2045
pol,25.72,2050
prt,19.24,1950
prt,20.14,1955
prt,20.91,1960
prt,21.56,1965
prt,22.4,1970
prt,22.04,1975
prt,22.58,1980
prt,21.85,1985
prt,23.11,1990
prt,23.98,1995
prt,25.22,2000
prt,26.84,2005
prt,28.08,2010
prt,29.67,2015
prt,30.96,2020
prt,31.02,2025
prt,29.96,2030
prt,27.97,2035
prt,26.01,2040
prt,25.1,2045
prt,24.98,2050
pri,13.44,1950
pri,14.53,1955
pri,15.6,1960
pri,17.52,1965
pri,16.82,1970
pri,15.94,1975
pri,16.99,1980
pri,18.42,1985
pri,19.89,1990
pri,21.44,1995
pri,22.73,2000
pri,24.08,2005
pri,24.43,2010
pri,24.91,2015
pri,25.46,2020
pri,25.96,2025
pri,26.36,2030
pri,26.88,2035
pri,26.85,2040
pri,25.94,2045
pri,25.34,2050
qat,9.091,1950
qat,15.79,1955
qat,16.0,1960
qat,13.95,1965
qat,15.71,1970
qat,15.93,1975
qat,15.75,1980
qat,17.36,1985
qat,23.08,1990
qat,23.34,1995
qat,28.04,2000
qat,23.61,2005
qat,23.02,2010
qat,30.65,2015
qat,30.72,2020
qat,35.57,2025
qat,38.87,2030
qat,39.3,2035
qat,37.11,2040
qat,33.19,2045
qat,29.7,2050
reu,15.13,1950
reu,15.0,1955
reu,14.63,1960
reu,14.29,1965
reu,14.8,1970
reu,14.83,1975
reu,15.32,1980
reu,15.93,1985
reu,16.95,1990
reu,18.21,1995
reu,20.17,2000
reu,23.3,2005
reu,25.25,2010
reu,25.52,2015
reu,24.89,2020
reu,23.4,2025
reu,23.72,2030
reu,24.1,2035
reu,24.95,2040
reu,25.72,2045
reu,26.24,2050
rou,21.69,1950
rou,22.45,1955
rou,20.52,1960
rou,21.12,1965
rou,21.91,1970
rou,22.87,1975
rou,25.14,1980
rou,24.09,1985
rou,23.25,1990
rou,24.15,1995
rou,24.88,2000
rou,25.34,2005
rou,27.51,2010
rou,28.59,2015
rou,30.67,2020
rou,32.92,2025
rou,33.57,2030
rou,32.01,2035
rou,29.43,2040
rou,27.82,2045
rou,25.56,2050
rus,16.53,1950
rus,17.73,1955
rus,16.88,1960
rus,16.61,1965
rus,20.06,1970
rus,21.8,1975
rus,25.65,1980
rus,24.12,1985
rus,23.0,1990
rus,24.78,1995
rus,26.31,2000
rus,29.28,2005
rus,29.04,2010
rus,28.15,2015
rus,27.55,2020
rus,29.01,2025
rus,32.03,2030
rus,31.67,2035
rus,29.48,2040
rus,26.75,2045
rus,24.53,2050
rwa,11.97,1950
rwa,11.92,1955
rwa,11.79,1960
rwa,11.69,1965
rwa,11.53,1970
rwa,11.38,1975
rwa,11.72,1980
rwa,10.01,1985
rwa,9.272,1990
rwa,9.555,1995
rwa,10.56,2000
rwa,11.2,2005
rwa,11.4,2010
rwa,11.44,2015
rwa,12.1,2020
rwa,14.29,2025
rwa,16.82,2030
rwa,17.95,2035
rwa,18.57,2040
rwa,18.82,2045
rwa,19.46,2050
lca,15.0,1950
lca,14.29,1955
lca,14.29,1960
lca,14.89,1965
lca,13.73,1970
lca,13.21,1975
lca,12.28,1980
lca,12.9,1985
lca,13.24,1990
lca,14.08,1995
lca,15.58,2000
lca,17.28,2005
lca,21.18,2010
lca,22.73,2015
lca,23.66,2020
lca,25.53,2025
lca,26.53,2030
lca,29.0,2035
lca,28.3,2040
lca,26.92,2045
lca,25.96,2050
vct,12.9,1950
vct,12.12,1955
vct,10.81,1960
vct,10.26,1965
vct,9.524,1970
vct,8.889,1975
vct,10.2,1980
vct,11.54,1985
vct,12.96,1990
vct,11.76,1995
vct,14.81,2000
vct,20.75,2005
vct,23.21,2010
vct,25.45,2015
vct,23.64,2020
vct,26.42,2025
vct,25.45,2030
vct,26.32,2035
vct,27.12,2040
vct,27.12,2045
vct,26.67,2050
wsm,11.9,1950
wsm,10.87,1955
wsm,10.91,1960
wsm,10.94,1965
wsm,9.589,1970
wsm,10.53,1975
wsm,11.39,1980
wsm,11.11,1985
wsm,11.63,1990
wsm,11.49,1995
wsm,13.33,2000
wsm,15.05,2005
wsm,15.05,2010
wsm,15.96,2015
wsm,16.49,2020
wsm,13.68,2025
wsm,15.84,2030
wsm,18.63,2035
wsm,23.0,2040
wsm,27.72,2045
wsm,26.47,2050
stp,15.15,1950
stp,15.15,1955
stp,14.71,1960
stp,15.15,1965
stp,11.43,1970
stp,15.0,1975
stp,14.29,1980
stp,13.46,1985
stp,12.28,1990
stp,9.677,1995
stp,10.14,2000
stp,10.39,2005
stp,10.98,2010
stp,12.22,2015
stp,13.4,2020
stp,16.04,2025
stp,19.13,2030
stp,21.95,2035
stp,22.56,2040
stp,23.57,2045
stp,24.83,2050
sau,15.14,1950
sau,14.6,1955
sau,14.1,1960
sau,13.55,1965
sau,13.16,1970
sau,12.84,1975
sau,12.26,1980
sau,11.17,1985
sau,12.1,1990
sau,13.91,1995
sau,14.29,2000
sau,17.65,2005
sau,21.15,2010
sau,23.38,2015
sau,24.81,2020
sau,24.7,2025
sau,24.4,2030
sau,24.7,2035
sau,24.94,2040
sau,25.78,2045
sau,26.22,2050
sen,14.07,1950
sen,14.39,1955
sen,14.59,1960
sen,14.76,1965
sen,14.79,1970
sen,14.8,1975
sen,14.48,1980
sen,13.91,1985
sen,13.02,1990
sen,11.82,1995
sen,11.08,2000
sen,10.8,2005
sen,11.13,2010
sen,12.11,2015
sen,13.38,2020
sen,14.83,2025
sen,16.3,2030
sen,17.79,2035
sen,19.17,2040
sen,20.61,2045
sen,22.32,2050
srb,21.75,1950
srb,21.42,1955
srb,19.33,1960
srb,19.39,1965
srb,21.47,1970
srb,23.85,1975
srb,25.79,1980
srb,24.83,1985
srb,24.29,1990
srb,24.91,1995
srb,25.44,2000
srb,26.58,2005
srb,26.95,2010
srb,26.64,2015
srb,27.36,2020
srb,28.56,2025
srb,29.37,2030
srb,29.13,2035
srb,27.97,2040
srb,26.89,2045
srb,25.82,2050
sle,15.65,1950
sle,16.18,1955
sle,16.61,1960
sle,16.85,1965
sle,16.95,1970
sle,16.83,1975
sle,16.39,1980
sle,16.08,1985
sle,15.57,1990
sle,14.5,1995
sle,13.57,2000
sle,12.82,2005
sle,12.58,2010
sle,12.94,2015
sle,13.66,2020
sle,14.43,2025
sle,15.1,2030
sle,15.6,2035
sle,16.48,2040
sle,17.93,2045
sle,19.55,2050
sgp,15.28,1950
sgp,16.86,1955
sgp,17.17,1960
sgp,15.81,1965
sgp,16.01,1970
sgp,15.96,1975
sgp,16.8,1980
sgp,17.83,1985
sgp,19.51,1990
sgp,23.56,1995
sgp,28.48,2000
sgp,33.16,2005
sgp,34.72,2010
sgp,33.68,2015
sgp,30.3,2020
sgp,27.08,2025
sgp,25.58,2030
sgp,26.78,2035
sgp,28.25,2040
sgp,28.34,2045
sgp,26.72,2050
svk,22.83,1950
svk,22.99,1955
svk,20.06,1960
svk,20.09,1965
svk,21.36,1970
svk,20.88,1975
svk,21.17,1980
svk,20.08,1985
svk,20.74,1990
svk,23.27,1995
svk,26.06,2000
svk,28.06,2005
svk,28.39,2010
svk,28.61,2015
svk,30.08,2020
svk,31.81,2025
svk,33.53,2030
svk,33.28,2035
svk,30.64,2040
svk,27.76,2045
svk,25.8,2050
svn,23.8,1950
svn,23.6,1955
svn,20.72,1960
svn,19.54,1965
svn,20.3,1970
svn,21.95,1975
svn,23.78,1980
svn,23.87,1985
svn,24.54,1990
svn,26.94,1995
svn,28.65,2000
svn,30.77,2005
svn,31.17,2010
svn,30.47,2015
svn,30.85,2020
svn,30.88,2025
svn,30.7,2030
svn,29.42,2035
svn,27.17,2040
svn,25.18,2045
svn,24.19,2050
slb,18.0,1950
slb,17.54,1955
slb,14.52,1960
slb,13.7,1965
slb,13.95,1970
slb,13.46,1975
slb,12.5,1980
slb,12.77,1985
slb,11.73,1990
slb,11.64,1995
slb,12.5,2000
slb,12.24,2005
slb,13.36,2010
slb,15.48,2015
slb,17.25,2020
slb,19.2,2025
slb,20.2,2030
slb,21.32,2035
slb,22.48,2040
slb,23.79,2045
slb,24.9,2050
som,15.23,1950
som,14.96,1955
som,14.57,1960
som,14.04,1965
som,13.51,1970
som,12.83,1975
som,12.3,1980
som,11.99,1985
som,11.87,1990
som,12.19,1995
som,12.38,2000
som,12.66,2005
som,12.93,2010
som,13.16,2015
som,13.67,2020
som,13.49,2025
som,13.7,2030
som,14.01,2035
som,14.66,2040
som,16.02,2045
som,17.34,2050
zaf,15.7,1950
zaf,15.42,1955
zaf,15.24,1960
zaf,14.97,1965
zaf,14.55,1970
zaf,14.25,1975
zaf,14.0,1980
zaf,14.15,1985
zaf,14.39,1990
zaf,15.76,1995
zaf,16.81,2000
zaf,17.38,2005
zaf,17.64,2010
zaf,17.88,2015
zaf,18.59,2020
zaf,19.9,2025
zaf,21.34,2030
zaf,22.28,2035
zaf,22.81,2040
zaf,23.22,2045
zaf,23.63,2050
esp,21.08,1950
esp,21.6,1955
esp,21.23,1960
esp,21.96,1965
esp,22.61,1970
esp,23.26,1975
esp,23.12,1980
esp,22.74,1985
esp,22.83,1990
esp,23.1,1995
esp,24.93,2000
esp,26.44,2005
esp,28.27,2010
esp,30.7,2015
esp,32.6,2020
esp,32.54,2025
esp,30.54,2030
esp,27.44,2035
esp,24.08,2040
esp,22.48,2045
esp,22.59,2050
lka,14.25,1950
lka,14.99,1955
lka,15.52,1960
lka,15.97,1965
lka,16.28,1970
lka,16.24,1975
lka,16.23,1980
lka,16.36,1985
lka,17.32,1990
lka,18.52,1995
lka,21.35,2000
lka,24.96,2005
lka,25.48,2010
lka,24.04,2015
lka,23.51,2020
lka,24.56,2025
lka,25.11,2030
lka,26.03,2035
lka,25.61,2040
lka,24.92,2045
lka,25.18,2050
sdn,13.14,1950
sdn,13.02,1955
sdn,13.0,1960
sdn,12.99,1965
sdn,12.92,1970
sdn,12.8,1975
sdn,12.72,1980
sdn,12.72,1985
sdn,12.84,1990
sdn,12.95,1995
sdn,13.15,2000
sdn,13.5,2005
sdn,14.07,2010
sdn,15.03,2015
sdn,16.24,2020
sdn,17.61,2025
sdn,19.01,2030
sdn,20.5,2035
sdn,21.99,2040
sdn,23.16,2045
sdn,24.07,2050
sur,14.95,1950
sur,15.08,1955
sur,13.1,1960
sur,12.8,1965
sur,13.37,1970
sur,12.09,1975
sur,14.13,1980
sur,15.18,1985
sur,14.98,1990
sur,15.84,1995
sur,17.09,2000
sur,20.48,2005
sur,22.52,2010
sur,24.09,2015
sur,23.94,2020
sur,23.88,2025
sur,24.67,2030
sur,24.42,2035
sur,26.06,2040
sur,26.86,2045
sur,27.04,2050
swz,13.53,1950
swz,12.84,1955
swz,13.02,1960
swz,12.83,1965
swz,12.38,1970
swz,12.55,1975
swz,12.24,1980
swz,12.01,1985
swz,11.03,1990
swz,11.66,1995
swz,11.56,2000
swz,11.13,2005
swz,10.56,2010
swz,10.08,2015
swz,10.51,2020
swz,12.74,2025
swz,15.89,2030
swz,18.88,2035
swz,20.58,2040
swz,20.86,2045
swz,20.75,2050
swe,25.97,1950
swe,26.95,1955
swe,27.48,1960
swe,27.12,1965
swe,25.37,1970
swe,23.63,1975
swe,22.82,1980
swe,23.96,1985
swe,25.56,1990
swe,26.59,1995
swe,27.68,2000
swe,27.45,2005
swe,26.83,2010
swe,26.74,2015
swe,26.09,2020
swe,25.15,2025
swe,24.9,2030
swe,25.29,2035
swe,24.86,2040
swe,24.63,2045
swe,24.19,2050
che,25.6,1950
che,25.72,1955
che,24.53,1960
che,23.03,1965
che,22.52,1970
che,22.93,1975
che,24.06,1980
che,25.25,1985
che,26.56,1990
che,27.04,1995
che,28.44,2000
che,29.84,2005
che,30.26,2010
che,29.8,2015
che,28.08,2020
che,26.04,2025
che,24.72,2030
che,24.67,2035
che,24.94,2040
che,24.65,2045
che,24.14,2050
syr,14.44,1950
syr,13.05,1955
syr,12.2,1960
syr,12.09,1965
syr,11.96,1970
syr,11.59,1975
syr,11.05,1980
syr,10.23,1985
syr,9.885,1990
syr,10.52,1995
syr,11.48,2000
syr,12.81,2005
syr,14.54,2010
syr,16.62,2015
syr,19.08,2020
syr,21.82,2025
syr,23.91,2030
syr,24.73,2035
syr,24.84,2040
syr,24.93,2045
syr,25.74,2050
tjk,19.03,1950
tjk,17.25,1955
tjk,13.6,1960
tjk,11.37,1965
tjk,12.58,1970
tjk,13.06,1975
tjk,14.64,1980
tjk,13.34,1985
tjk,11.58,1990
tjk,11.19,1995
tjk,11.7,2000
tjk,13.74,2005
tjk,14.92,2010
tjk,15.43,2015
tjk,15.35,2020
tjk,16.28,2025
tjk,19.35,2030
tjk,22.39,2035
tjk,24.84,2040
tjk,25.98,2045
tjk,25.92,2050
tza,12.14,1950
tza,12.19,1955
tza,12.2,1960
tza,12.16,1965
tza,12.09,1970
tza,12.0,1975
tza,11.87,1980
tza,11.81,1985
tza,11.84,1990
tza,11.79,1995
tza,11.62,2000
tza,11.29,2005
tza,11.2,2010
tza,11.58,2015
tza,12.28,2020
tza,13.09,2025
tza,13.94,2030
tza,14.68,2035
tza,15.46,2040
tza,16.61,2045
tza,18.15,2050
tha,13.86,1950
tha,13.83,1955
tha,13.39,1960
tha,13.09,1965
tha,13.25,1970
tha,13.65,1975
tha,14.44,1980
tha,15.78,1985
tha,16.73,1990
tha,18.65,1995
tha,22.74,2000
tha,25.01,2005
tha,26.87,2010
tha,27.44,2015
tha,27.2,2020
tha,26.92,2025
tha,26.78,2030
tha,26.83,2035
tha,26.63,2040
tha,26.32,2045
tha,26.16,2050
tls,13.64,1950
tls,14.47,1955
tls,14.57,1960
tls,14.95,1965
tls,15.26,1970
tls,14.71,1975
tls,12.84,1980
tls,13.43,1985
tls,13.42,1990
tls,13.76,1995
tls,13.49,2000
tls,12.87,2005
tls,12.25,2010
tls,12.23,2015
tls,11.53,2020
tls,12.42,2025
tls,13.78,2030
tls,15.1,2035
tls,16.89,2040
tls,17.41,2045
tls,18.47,2050
tgo,13.91,1950
tgo,14.1,1955
tgo,14.01,1960
tgo,13.81,1965
tgo,13.45,1970
tgo,12.94,1975
tgo,12.52,1980
tgo,12.18,1985
tgo,12.11,1990
tgo,12.14,1995
tgo,12.25,2000
tgo,12.52,2005
tgo,13.07,2010
tgo,13.98,2015
tgo,15.37,2020
tgo,16.97,2025
tgo,18.55,2030
tgo,19.94,2035
tgo,21.14,2040
tgo,22.21,2045
tgo,23.18,2050
ton,12.5,1950
ton,10.34,1955
ton,11.11,1960
ton,11.63,1965
ton,11.76,1970
ton,13.04,1975
ton,14.29,1980
ton,15.22,1985
ton,14.29,1990
ton,14.0,1995
ton,12.24,2000
ton,14.0,2005
ton,15.09,2010
ton,16.67,2015
ton,16.36,2020
ton,15.79,2025
ton,16.67,2030
ton,16.67,2035
ton,18.33,2040
ton,22.22,2045
ton,26.56,2050
tto,16.4,1950
tto,16.67,1955
tto,16.31,1960
tto,15.81,1965
tto,15.27,1970
tto,14.57,1975
tto,14.42,1980
tto,14.51,1985
tto,15.24,1990
tto,17.39,1995
tto,19.97,2000
tto,23.32,2005
tto,24.62,2010
tto,25.72,2015
tto,26.84,2020
tto,29.1,2025
tto,31.48,2030
tto,31.5,2035
tto,29.6,2040
tto,26.16,2045
tto,23.81,2050
tun,14.83,1950
tun,15.29,1955
tun,15.2,1960
tun,15.0,1965
tun,14.69,1970
tun,14.93,1975
tun,14.65,1980
tun,13.53,1985
tun,13.29,1990
tun,15.39,1995
tun,17.56,2000
tun,19.81,2005
tun,21.63,2010
tun,23.09,2015
tun,25.1,2020
tun,27.55,2025
tun,29.9,2030
tun,30.78,2035
tun,29.58,2040
tun,27.48,2045
tun,25.48,2050
tur,15.33,1950
tur,16.26,1955
tur,14.46,1960
tur,13.69,1965
tur,14.76,1970
tur,14.87,1975
tur,15.23,1980
tur,15.12,1985
tur,15.23,1990
tur,15.73,1995
tur,17.24,2000
tur,19.4,2005
tur,21.4,2010
tur,23.67,2015
tur,25.68,2020
tur,27.23,2025
tur,27.77,2030
tur,27.88,2035
tur,27.76,2040
tur,27.14,2045
tur,27.07,2050
tkm,18.89,1950
tkm,17.35,1955
tkm,14.23,1960
tkm,12.07,1965
tkm,12.91,1970
tkm,13.23,1975
tkm,14.36,1980
tkm,13.15,1985
tkm,11.95,1990
tkm,12.52,1995
tkm,14.22,2000
tkm,16.9,2005
tkm,18.94,2010
tkm,20.27,2015
tkm,21.38,2020
tkm,22.96,2025
tkm,25.54,2030
tkm,27.77,2035
tkm,28.07,2040
tkm,28.09,2045
tkm,27.38,2050
uga,12.52,1950
uga,12.51,1955
uga,12.64,1960
uga,12.73,1965
uga,12.72,1970
uga,12.53,1975
uga,11.66,1980
uga,11.22,1985
uga,10.78,1990
uga,10.11,1995
uga,9.283,2000
uga,8.675,2005
uga,8.894,2010
uga,9.641,2015
uga,10.56,2020
uga,11.58,2025
uga,12.58,2030
uga,13.66,2035
uga,14.81,2040
uga,16.11,2045
uga,17.69,2050
ukr,20.27,1950
ukr,21.04,1955
ukr,19.35,1960
ukr,18.97,1965
ukr,21.31,1970
ukr,22.11,1975
ukr,26.71,1980
ukr,25.91,1985
ukr,24.53,1990
ukr,25.64,1995
ukr,25.61,2000
ukr,27.9,2005
ukr,28.29,2010
ukr,28.17,2015
ukr,28.19,2020
ukr,29.78,2025
ukr,32.2,2030
ukr,32.3,2035
ukr,30.06,2040
ukr,26.57,2045
ukr,24.17,2050
are,13.89,1950
are,15.0,1955
are,13.64,1960
are,12.94,1965
are,13.38,1970
are,13.82,1975
are,13.82,1980
are,18.14,1985
are,20.49,1990
are,21.05,1995
are,22.66,2000
are,21.93,2005
are,22.95,2010
are,28.43,2015
are,33.93,2020
are,36.24,2025
are,34.38,2030
are,32.19,2035
are,31.24,2040
are,31.75,2045
are,32.82,2050
gbr,25.79,1950
gbr,27.16,1955
gbr,26.73,1960
gbr,26.02,1965
gbr,24.68,1970
gbr,23.5,1975
gbr,23.36,1980
gbr,23.02,1985
gbr,24.24,1990
gbr,24.97,1995
gbr,26.04,2000
gbr,27.26,2005
gbr,27.28,2010
gbr,27.13,2015
gbr,26.32,2020
gbr,25.34,2025
gbr,25.02,2030
gbr,25.4,2035
gbr,25.8,2040
gbr,25.49,2045
gbr,25.08,2050
usa,22.48,1950
usa,22.48,1955
usa,22.47,1960
usa,22.54,1965
usa,22.24,1970
usa,21.24,1975
usa,20.43,1980
usa,20.26,1985
usa,21.45,1990
usa,23.54,1995
usa,25.87,2000
usa,27.46,2005
usa,27.27,2010
usa,26.31,2015
usa,25.06,2020
usa,24.34,2025
usa,24.52,2030
usa,25.06,2035
usa,25.35,2040
usa,25.44,2045
usa,25.48,2050
ury,21.36,1950
ury,22.13,1955
ury,22.11,1960
ury,22.19,1965
ury,22.8,1970
ury,23.2,1975
ury,23.01,1980
ury,22.19,1985
ury,21.34,1990
ury,20.78,1995
ury,21.39,2000
ury,22.49,2005
ury,22.97,2010
ury,23.84,2015
ury,24.56,2020
ury,24.62,2025
ury,25.29,2030
ury,25.91,2035
ury,26.1,2040
ury,26.62,2045
ury,26.49,2050
uzb,21.98,1950
uzb,19.2,1955
uzb,14.52,1960
uzb,11.57,1965
uzb,12.33,1970
uzb,12.77,1975
uzb,14.52,1980
uzb,13.39,1985
uzb,11.97,1990
uzb,12.26,1995
uzb,13.79,2000
uzb,16.74,2005
uzb,18.72,2010
uzb,20.18,2015
uzb,21.02,2020
uzb,22.5,2025
uzb,25.4,2030
uzb,28.02,2035
uzb,29.07,2040
uzb,28.55,2045
uzb,27.09,2050
vut,15.38,1950
vut,14.29,1955
vut,12.5,1960
vut,13.16,1965
vut,12.5,1970
vut,11.32,1975
vut,10.0,1980
vut,13.89,1985
vut,12.99,1990
vut,12.64,1995
vut,13.4,2000
vut,14.55,2005
vut,14.4,2010
vut,15.83,2015
vut,16.46,2020
vut,18.02,2025
vut,18.72,2030
vut,20.79,2035
vut,22.22,2040
vut,23.28,2045
vut,24.08,2050
ven,14.53,1950
ven,13.71,1955
ven,13.33,1960
ven,13.03,1965
ven,13.19,1970
ven,13.09,1975
ven,12.93,1980
ven,13.41,1985
ven,14.36,1990
ven,15.78,1995
ven,17.35,2000
ven,19.1,2005
ven,20.23,2010
ven,20.89,2015
ven,21.9,2020
ven,22.72,2025
ven,23.83,2030
ven,24.82,2035
ven,25.32,2040
ven,25.66,2045
ven,25.8,2050
vnm,19.69,1950
vnm,19.28,1955
vnm,18.11,1960
vnm,16.76,1965
vnm,15.78,1970
vnm,15.16,1975
vnm,13.32,1980
vnm,12.06,1985
vnm,11.85,1990
vnm,12.96,1995
vnm,14.33,2000
vnm,18.36,2005
vnm,22.6,2010
vnm,25.03,2015
vnm,25.9,2020
vnm,25.53,2025
vnm,26.26,2030
vnm,27.71,2035
vnm,28.11,2040
vnm,28.24,2045
vnm,27.11,2050
vir,16.67,1950
vir,21.43,1955
vir,23.53,1960
vir,17.39,1965
vir,16.67,1970
vir,15.0,1975
vir,16.67,1980
vir,20.0,1985
vir,25.0,1990
vir,26.42,1995
vir,27.45,2000
vir,30.0,2005
vir,26.42,2010
vir,25.49,2015
vir,20.0,2020
vir,20.0,2025
vir,17.39,2030
vir,18.6,2035
vir,23.08,2040
vir,24.32,2045
vir,26.47,2050
pse,14.37,1950
pse,12.75,1955
pse,11.73,1960
pse,11.13,1965
pse,11.72,1970
pse,11.72,1975
pse,11.11,1980
pse,10.27,1985
pse,9.891,1990
pse,9.955,1995
pse,10.86,2000
pse,11.97,2005
pse,12.79,2010
pse,13.73,2015
pse,14.34,2020
pse,14.86,2025
pse,16.09,2030
pse,17.31,2035
pse,19.2,2040
pse,21.07,2045
pse,22.49,2050
esh,0.0,1950
esh,10.0,1955
esh,11.76,1960
esh,15.38,1965
esh,14.29,1970
esh,14.63,1975
esh,15.19,1980
esh,15.31,1985
esh,13.79,1990
esh,14.18,1995
esh,15.66,2000
esh,18.8,2005
esh,22.42,2010
esh,24.55,2015
esh,26.39,2020
esh,28.43,2025
esh,29.08,2030
esh,28.96,2035
esh,27.88,2040
esh,26.02,2045
esh,25.11,2050
yem,14.09,1950
yem,13.34,1955
yem,12.56,1960
yem,11.8,1965
yem,10.91,1970
yem,9.639,1975
yem,8.66,1980
yem,8.037,1985
yem,7.959,1990
yem,10.48,1995
yem,10.73,2000
yem,10.97,2005
yem,11.2,2010
yem,11.67,2015
yem,12.67,2020
yem,14.34,2025
yem,16.44,2030
yem,18.55,2035
yem,20.22,2040
yem,21.37,2045
yem,22.59,2050
zmb,12.44,1950
zmb,12.74,1955
zmb,12.82,1960
zmb,12.68,1965
zmb,12.4,1970
zmb,12.07,1975
zmb,11.92,1980
zmb,11.89,1985
zmb,12.05,1990
zmb,11.93,1995
zmb,11.4,2000
zmb,10.3,2005
zmb,9.702,2010
zmb,10.07,2015
zmb,11.04,2020
zmb,12.04,2025
zmb,13.17,2030
zmb,14.25,2035
zmb,15.56,2040
zmb,17.07,2045
zmb,18.71,2050
zwe,13.8,1950
