income_per_person_long_series,geo,time
1107.0,arg,1831
1122.0,arg,1832
1138.0,arg,1833
1154.0,arg,1834
1171.0,arg,1835
1187.0,arg,1836
1204.0,arg,1837
1221.0,arg,1838
1238.0,arg,1839
1256.0,arg,1840
1273.0,arg,1841
1291.0,arg,1842
1310.0,arg,1843
1328.0,arg,1844
1347.0,arg,1845
1366.0,arg,1846
1385.0,arg,1847
1405.0,arg,1848
1425.0,arg,1849
1445.0,arg,1850
1465.0,arg,1851
1486.0,arg,1852
1507.0,arg,1853
1528.0,arg,1854
1550.0,arg,1855
1572.0,arg,1856
1594.0,arg,1857
1616.0,arg,1858
1639.0,arg,1859
1662.0,arg,1860
1686.0,arg,1861
1710.0,arg,1862
1734.0,arg,1863
1758.0,arg,1864
1783.0,arg,1865
1808.0,arg,1866
1834.0,arg,1867
1860.0,arg,1868
1886.0,arg,1869
1913.0,arg,1870
1940.0,arg,1871
1967.0,arg,1872
1995.0,arg,1873
2023.0,arg,1874
2052.0,arg,1875
2032.0,arg,1876
2179.0,arg,1877
2002.0,arg,1878
2027.0,arg,1879
1926.0,arg,1880
1897.0,arg,1881
2330.0,arg,1882
2540.0,arg,1883
2641.0,arg,1884
3015.0,arg,1885
2933.0,arg,1886
3042.0,arg,1887
3435.0,arg,1888
3662.0,arg,1889
3246.0,arg,1890
2971.0,arg,1891
3457.0,arg,1892
3555.0,arg,1893
3988.0,arg,1894
4298.0,arg,1895
4621.0,arg,1896
3610.0,arg,1897
3807.0,arg,1898
4365.0,arg,1899
3721.0,arg,1900
3931.0,arg,1901
3740.0,arg,1902
4169.0,arg,1903
4496.0,arg,1904
4965.0,arg,1905
4984.0,arg,1906
4858.0,arg,1907
5109.0,arg,1908
5124.0,arg,1909
5259.0,arg,1910
5143.0,arg,1911
5358.0,arg,1912
5199.0,arg,1913
4453.0,arg,1914
4299.0,arg,1915
4100.0,arg,1916
3697.0,arg,1917
4311.0,arg,1918
4395.0,arg,1919
4639.0,arg,1920
4617.0,arg,1921
4845.0,arg,1922
5232.0,arg,1923
5480.0,arg,1924
5290.0,arg,1925
5400.0,arg,1926
5635.0,arg,1927
5830.0,arg,1928
5938.0,arg,1929
5530.0,arg,1930
5043.0,arg,1931
4781.0,arg,1932
4917.0,arg,1933
5213.0,arg,1934
5342.0,arg,1935
5303.0,arg,1936
5604.0,arg,1937
5533.0,arg,1938
5658.0,arg,1939
5661.0,arg,1940
5869.0,arg,1941
5842.0,arg,1942
5711.0,arg,1943
6266.0,arg,1944
5967.0,arg,1945
6361.0,arg,1946
6921.0,arg,1947
7139.0,arg,1948
6881.0,arg,1949
6805.0,arg,1950
6924.0,arg,1951
6433.0,arg,1952
6647.0,arg,1953
6794.0,arg,1954
7146.0,arg,1955
7215.0,arg,1956
7462.0,arg,1957
7790.0,arg,1958
7156.0,arg,1959
7601.0,arg,1960
8017.0,arg,1961
7763.0,arg,1962
7457.0,arg,1963
8111.0,arg,1964
8730.0,arg,1965
8658.0,arg,1966
8764.0,arg,1967
9015.0,arg,1968
9654.0,arg,1969
10030.0,arg,1970
10240.0,arg,1971
10280.0,arg,1972
10480.0,arg,1973
10870.0,arg,1974
10630.0,arg,1975
10460.0,arg,1976
10970.0,arg,1977
10450.0,arg,1978
11020.0,arg,1979
11020.0,arg,1980
10250.0,arg,1981
9792.0,arg,1982
10050.0,arg,1983
10120.0,arg,1984
9278.0,arg,1985
9823.0,arg,1986
9946.0,arg,1987
9626.0,arg,1988
8823.0,arg,1989
8539.0,arg,1990
9333.0,arg,1991
10130.0,arg,1992
10600.0,arg,1993
11110.0,arg,1994
10670.0,arg,1995
11150.0,arg,1996
11940.0,arg,1997
12270.0,arg,1998
11720.0,arg,1999
11500.0,arg,2000
10870.0,arg,2001
9574.0,arg,2002
10320.0,arg,2003
11140.0,arg,2004
12040.0,arg,2005
12910.0,arg,2006
13870.0,arg,2007
14650.0,arg,2008
14610.0,arg,2009
15770.0,arg,2010
16970.0,arg,2011
17100.0,arg,2012
17630.0,arg,2013
17520.0,arg,2014
17500.0,arg,2015
17560.0,arg,2016
17710.0,arg,2017
17860.0,arg,2018
18020.0,arg,2019
540.7,arm,1800
540.7,arm,1801
540.7,arm,1802
540.7,arm,1803
540.7,arm,1804
540.7,arm,1805
540.7,arm,1806
540.7,arm,1807
540.7,arm,1808
540.7,arm,1809
540.7,arm,1810
540.7,arm,1811
540.7,arm,1812
540.7,arm,1813
540.7,arm,1814
540.7,arm,1815
540.7,arm,1816
540.7,arm,1817
540.7,arm,1818
540.7,arm,1819
540.7,arm,1820
542.7,arm,1821
544.7,arm,1822
546.8,arm,1823
548.8,arm,1824
550.8,arm,1825
552.9,arm,1826
554.9,arm,1827
557.0,arm,1828
559.0,arm,1829
561.1,arm,1830
563.2,arm,1831
565.3,arm,1832
567.4,arm,1833
569.5,arm,1834
571.6,arm,1835
573.7,arm,1836
575.8,arm,1837
578.0,arm,1838
580.1,arm,1839
582.2,arm,1840
584.4,arm,1841
586.6,arm,1842
588.7,arm,1843
590.9,arm,1844
593.1,arm,1845
595.3,arm,1846
597.5,arm,1847
599.7,arm,1848
602.0,arm,1849
604.2,arm,1850
606.4,arm,1851
608.7,arm,1852
610.9,arm,1853
613.2,arm,1854
615.5,arm,1855
617.8,arm,1856
620.0,arm,1857
622.3,arm,1858
624.7,arm,1859
627.0,arm,1860
629.3,arm,1861
631.6,arm,1862
634.0,arm,1863
636.3,arm,1864
638.7,arm,1865
641.0,arm,1866
643.4,arm,1867
645.8,arm,1868
648.2,arm,1869
650.6,arm,1870
653.0,arm,1871
655.4,arm,1872
657.9,arm,1873
660.3,arm,1874
662.8,arm,1875
665.2,arm,1876
667.7,arm,1877
670.1,arm,1878
672.6,arm,1879
675.1,arm,1880
677.6,arm,1881
680.1,arm,1882
682.7,arm,1883
685.2,arm,1884
687.7,arm,1885
659.7,arm,1886
769.6,arm,1887
738.7,arm,1888
685.3,arm,1889
681.0,arm,1890
622.4,arm,1891
679.8,arm,1892
768.7,arm,1893
872.0,arm,1894
805.1,arm,1895
884.8,arm,1896
868.0,arm,1897
889.1,arm,1898
941.3,arm,1899
919.0,arm,1900
939.9,arm,1901
1019.0,arm,1902
946.6,arm,1903
1044.0,arm,1904
922.4,arm,1905
879.6,arm,1906
843.3,arm,1907
918.9,arm,1908
951.9,arm,1909
1013.0,arm,1910
934.2,arm,1911
1007.0,arm,1912
1056.0,arm,1913
1006.0,arm,1914
1033.0,arm,1915
1000.0,arm,1916
833.5,arm,1917
694.5,arm,1918
578.7,arm,1919
549.4,arm,1920
521.6,arm,1921
565.6,arm,1922
613.5,arm,1923
665.3,arm,1924
721.5,arm,1925
782.5,arm,1926
848.7,arm,1927
920.4,arm,1928
998.2,arm,1929
1041.0,arm,1930
1048.0,arm,1931
1030.0,arm,1932
1066.0,arm,1933
1161.0,arm,1934
1325.0,arm,1935
1411.0,arm,1936
1525.0,arm,1937
1517.0,arm,1938
1575.0,arm,1939
1506.0,arm,1940
1475.0,arm,1941
1444.0,arm,1942
1414.0,arm,1943
1384.0,arm,1944
1355.0,arm,1945
1327.0,arm,1946
1471.0,arm,1947
1658.0,arm,1948
1807.0,arm,1949
1952.0,arm,1950
1924.0,arm,1951
2009.0,arm,1952
2056.0,arm,1953
2115.0,arm,1954
2251.0,arm,1955
2418.0,arm,1956
2419.0,arm,1957
2549.0,arm,1958
2471.0,arm,1959
2651.0,arm,1960
2753.0,arm,1961
2782.0,arm,1962
2678.0,arm,1963
2982.0,arm,1964
3113.0,arm,1965
3228.0,arm,1966
3335.0,arm,1967
3495.0,arm,1968
3511.0,arm,1969
3746.0,arm,1970
3808.0,arm,1971
3791.0,arm,1972
4071.0,arm,1973
4115.0,arm,1974
4053.0,arm,1975
4169.0,arm,1976
4193.0,arm,1977
4225.0,arm,1978
4134.0,arm,1979
4071.0,arm,1980
4040.0,arm,1981
4071.0,arm,1982
4130.0,arm,1983
4109.0,arm,1984
4074.0,arm,1985
4169.0,arm,1986
4151.0,arm,1987
4170.0,arm,1988
4176.0,arm,1989
4014.0,arm,1990
3482.0,arm,1991
2062.0,arm,1992
1966.0,arm,1993
2142.0,arm,1994
2332.0,arm,1995
2474.0,arm,1996
2560.0,arm,1997
2755.0,arm,1998
2848.0,arm,1999
3021.0,arm,2000
3327.0,arm,2001
3847.0,arm,2002
4400.0,arm,2003
4878.0,arm,2004
5577.0,arm,2005
6306.0,arm,2006
7161.0,arm,2007
7641.0,arm,2008
6494.0,arm,2009
6572.0,arm,2010
6812.0,arm,2011
7284.0,arm,2012
7501.0,arm,2013
7805.0,arm,2014
8140.0,arm,2015
8505.0,arm,2016
8913.0,arm,2017
9340.0,arm,2018
9787.0,arm,2019
876.5,abw,1800
876.5,abw,1801
876.5,abw,1802
876.5,abw,1803
876.5,abw,1804
876.5,abw,1805
876.5,abw,1806
876.5,abw,1807
876.5,abw,1808
876.5,abw,1809
876.5,abw,1810
876.5,abw,1811
876.5,abw,1812
876.5,abw,1813
876.5,abw,1814
876.5,abw,1815
876.5,abw,1816
876.5,abw,1817
876.5,abw,1818
876.5,abw,1819
876.5,abw,1820
882.3,abw,1821
888.2,abw,1822
894.0,abw,1823
899.9,abw,1824
905.9,abw,1825
911.9,abw,1826
917.9,abw,1827
924.0,abw,1828
930.1,abw,1829
936.2,abw,1830
942.4,abw,1831
948.6,abw,1832
954.9,abw,1833
961.2,abw,1834
967.6,abw,1835
974.0,abw,1836
980.4,abw,1837
986.9,abw,1838
993.4,abw,1839
1000.0,abw,1840
1007.0,abw,1841
1013.0,abw,1842
1020.0,abw,1843
1027.0,abw,1844
1033.0,abw,1845
1040.0,abw,1846
1047.0,abw,1847
1054.0,abw,1848
1061.0,abw,1849
1068.0,abw,1850
1075.0,abw,1851
1082.0,abw,1852
1089.0,abw,1853
1097.0,abw,1854
1104.0,abw,1855
1111.0,abw,1856
1118.0,abw,1857
1126.0,abw,1858
1133.0,abw,1859
1141.0,abw,1860
1148.0,abw,1861
1156.0,abw,1862
1164.0,abw,1863
1171.0,abw,1864
1179.0,abw,1865
1187.0,abw,1866
1195.0,abw,1867
1202.0,abw,1868
1210.0,abw,1869
1218.0,abw,1870
1226.0,abw,1871
1235.0,abw,1872
1243.0,abw,1873
1251.0,abw,1874
1259.0,abw,1875
1268.0,abw,1876
1276.0,abw,1877
1284.0,abw,1878
1293.0,abw,1879
1301.0,abw,1880
1310.0,abw,1881
1319.0,abw,1882
1327.0,abw,1883
1336.0,abw,1884
1345.0,abw,1885
1354.0,abw,1886
1363.0,abw,1887
1372.0,abw,1888
1381.0,abw,1889
1390.0,abw,1890
1399.0,abw,1891
1408.0,abw,1892
1418.0,abw,1893
1427.0,abw,1894
1436.0,abw,1895
1446.0,abw,1896
1456.0,abw,1897
1465.0,abw,1898
1475.0,abw,1899
1485.0,abw,1900
1494.0,abw,1901
1504.0,abw,1902
1514.0,abw,1903
1524.0,abw,1904
1534.0,abw,1905
1544.0,abw,1906
1555.0,abw,1907
1565.0,abw,1908
1575.0,abw,1909
1586.0,abw,1910
1596.0,abw,1911
1607.0,abw,1912
1617.0,abw,1913
1657.0,abw,1914
1698.0,abw,1915
1739.0,abw,1916
1782.0,abw,1917
1825.0,abw,1918
1870.0,abw,1919
1916.0,abw,1920
1963.0,abw,1921
2011.0,abw,1922
2060.0,abw,1923
2111.0,abw,1924
2163.0,abw,1925
2216.0,abw,1926
2270.0,abw,1927
2325.0,abw,1928
2382.0,abw,1929
2441.0,abw,1930
2501.0,abw,1931
2562.0,abw,1932
2625.0,abw,1933
2689.0,abw,1934
2755.0,abw,1935
2823.0,abw,1936
2892.0,abw,1937
2963.0,abw,1938
3035.0,abw,1939
3110.0,abw,1940
3186.0,abw,1941
3264.0,abw,1942
3344.0,abw,1943
3426.0,abw,1944
3510.0,abw,1945
3596.0,abw,1946
3684.0,abw,1947
3774.0,abw,1948
3867.0,abw,1949
3961.0,abw,1950
4059.0,abw,1951
4158.0,abw,1952
4260.0,abw,1953
4364.0,abw,1954
4471.0,abw,1955
4581.0,abw,1956
4693.0,abw,1957
4808.0,abw,1958
4926.0,abw,1959
5047.0,abw,1960
5170.0,abw,1961
5297.0,abw,1962
5427.0,abw,1963
5560.0,abw,1964
5696.0,abw,1965
5836.0,abw,1966
5979.0,abw,1967
6125.0,abw,1968
6276.0,abw,1969
6429.0,abw,1970
6953.0,abw,1971
7519.0,abw,1972
8135.0,abw,1973
8807.0,abw,1974
9544.0,abw,1975
10360.0,abw,1976
11250.0,abw,1977
12220.0,abw,1978
13250.0,abw,1979
14320.0,abw,1980
15420.0,abw,1981
16550.0,abw,1982
17770.0,abw,1983
19160.0,abw,1984
20820.0,abw,1985
22860.0,abw,1986
26900.0,abw,1987
32350.0,abw,1988
36300.0,abw,1989
37010.0,abw,1990
38310.0,abw,1991
38240.0,abw,1992
38480.0,abw,1993
39320.0,abw,1994
38600.0,abw,1995
38000.0,abw,1996
40310.0,abw,1997
42570.0,abw,1998
42560.0,abw,1999
43700.0,abw,2000
42450.0,abw,2001
40290.0,abw,2002
39250.0,abw,2003
41060.0,abw,2004
40740.0,abw,2005
40210.0,abw,2006
40560.0,abw,2007
38590.0,abw,2008
35570.0,abw,2009
33290.0,abw,2010
36020.0,abw,2011
35420.0,abw,2012
36080.0,abw,2013
794.4,aus,1800
796.1,aus,1801
797.8,aus,1802
799.5,aus,1803
801.2,aus,1804
803.0,aus,1805
804.7,aus,1806
806.4,aus,1807
808.2,aus,1808
809.9,aus,1809
811.7,aus,1810
813.4,aus,1811
815.2,aus,1812
816.9,aus,1813
818.7,aus,1814
820.5,aus,1815
822.2,aus,1816
824.0,aus,1817
825.8,aus,1818
827.5,aus,1819
829.3,aus,1820
836.9,aus,1821
861.4,aus,1822
890.6,aus,1823
940.4,aus,1824
985.7,aus,1825
1004.0,aus,1826
1035.0,aus,1827
1061.0,aus,1828
1120.0,aus,1829
1359.0,aus,1830
1404.0,aus,1831
1435.0,aus,1832
1441.0,aus,1833
1515.0,aus,1834
1834.0,aus,1835
1802.0,aus,1836
1889.0,aus,1837
1865.0,aus,1838
1740.0,aus,1839
2200.0,aus,1840
1876.0,aus,1841
1711.0,aus,1842
1984.0,aus,1843
2256.0,aus,1844
2321.0,aus,1845
2565.0,aus,1846
2967.0,aus,1847
3396.0,aus,1848
3355.0,aus,1849
3163.0,aus,1850
3754.0,aus,1851
4402.0,aus,1852
4820.0,aus,1853
4220.0,aus,1854
4005.0,aus,1855
4888.0,aus,1856
4313.0,aus,1857
3678.0,aus,1858
4748.0,aus,1859
4634.0,aus,1860
4564.0,aus,1861
4386.0,aus,1862
4372.0,aus,1863
4636.0,aus,1864
4422.0,aus,1865
4553.0,aus,1866
4977.0,aus,1867
5054.0,aus,1868
4953.0,aus,1869
5241.0,aus,1870
5281.0,aus,1871
5690.0,aus,1872
6122.0,aus,1873
6140.0,aus,1874
6626.0,aus,1875
6416.0,aus,1876
6462.0,aus,1877
6849.0,aus,1878
6733.0,aus,1879
6862.0,aus,1880
7133.0,aus,1881
6505.0,aus,1882
7166.0,aus,1883
6891.0,aus,1884
7081.0,aus,1885
6932.0,aus,1886
7416.0,aus,1887
7211.0,aus,1888
7600.0,aus,1889
7137.0,aus,1890
7472.0,aus,1891
6397.0,aus,1892
5937.0,aus,1893
6029.0,aus,1894
5584.0,aus,1895
5900.0,aus,1896
5476.0,aus,1897
6230.0,aus,1898
6148.0,aus,1899
6426.0,aus,1900
6146.0,aus,1901
6121.0,aus,1902
6527.0,aus,1903
6876.0,aus,1904
6856.0,aus,1905
7217.0,aus,1906
7392.0,aus,1907
7514.0,aus,1908
7975.0,aus,1909
8342.0,aus,1910
8172.0,aus,1911
8163.0,aus,1912
8257.0,aus,1913
8049.0,aus,1914
7840.0,aus,1915
7811.0,aus,1916
7671.0,aus,1917
7368.0,aus,1918
7550.0,aus,1919
7630.0,aus,1920
7863.0,aus,1921
8108.0,aus,1922
8313.0,aus,1923
8674.0,aus,1924
8891.0,aus,1925
8922.0,aus,1926
8876.0,aus,1927
8729.0,aus,1928
8427.0,aus,1929
7539.0,aus,1930
6971.0,aus,1931
7307.0,aus,1932
7753.0,aus,1933
8102.0,aus,1934
8514.0,aus,1935
8832.0,aus,1936
9200.0,aus,1937
9425.0,aus,1938
9360.0,aus,1939
9873.0,aus,1940
10870.0,aus,1941
12020.0,aus,1942
12330.0,aus,1943
11790.0,aus,1944
11070.0,aus,1945
10560.0,aus,1946
10670.0,aus,1947
11160.0,aus,1948
11590.0,aus,1949
11870.0,aus,1950
12020.0,aus,1951
11880.0,aus,1952
12020.0,aus,1953
12470.0,aus,1954
12850.0,aus,1955
12980.0,aus,1956
12950.0,aus,1957
13300.0,aus,1958
13820.0,aus,1959
14080.0,aus,1960
13850.0,aus,1961
14450.0,aus,1962
15050.0,aus,1963
15770.0,aus,1964
16250.0,aus,1965
16400.0,aus,1966
17180.0,aus,1967
17850.0,aus,1968
18510.0,aus,1969
19250.0,aus,1970
19680.0,aus,1971
19860.0,aus,1972
20620.0,aus,1973
20790.0,aus,1974
21090.0,aus,1975
21710.0,aus,1976
21690.0,aus,1977
22050.0,aus,1978
22930.0,aus,1979
23080.0,aus,1980
23470.0,aus,1981
23040.0,aus,1982
22730.0,aus,1983
24010.0,aus,1984
24890.0,aus,1985
25040.0,aus,1986
25890.0,aus,1987
26630.0,aus,1988
27370.0,aus,1989
27390.0,aus,1990
27080.0,aus,1991
27710.0,aus,1992
28460.0,aus,1993
29320.0,aus,1994
30190.0,aus,1995
30940.0,aus,1996
31940.0,aus,1997
33320.0,aus,1998
34290.0,aus,1999
34590.0,aus,2000
35540.0,aus,2001
36300.0,aus,2002
37420.0,aus,2003
37970.0,aus,2004
38800.0,aus,2005
39280.0,aus,2006
40460.0,aus,2007
40750.0,aus,2008
40680.0,aus,2009
41270.0,aus,2010
41710.0,aus,2011
42450.0,aus,2012
42940.0,aus,2013
43550.0,aus,2014
44190.0,aus,2015
44960.0,aus,2016
45720.0,aus,2017
46500.0,aus,2018
47330.0,aus,2019
1601.0,aut,1500
1601.0,aut,1501
1600.0,aut,1502
1600.0,aut,1503
1599.0,aut,1504
1599.0,aut,1505
1599.0,aut,1506
1598.0,aut,1507
1598.0,aut,1508
1598.0,aut,1509
1597.0,aut,1510
1597.0,aut,1511
1596.0,aut,1512
1596.0,aut,1513
1596.0,aut,1514
1595.0,aut,1515
1595.0,aut,1516
1594.0,aut,1517
1594.0,aut,1518
1594.0,aut,1519
1593.0,aut,1520
1593.0,aut,1521
1593.0,aut,1522
1592.0,aut,1523
1592.0,aut,1524
1591.0,aut,1525
1591.0,aut,1526
1591.0,aut,1527
1590.0,aut,1528
1590.0,aut,1529
1590.0,aut,1530
1589.0,aut,1531
1589.0,aut,1532
1588.0,aut,1533
1588.0,aut,1534
1588.0,aut,1535
1587.0,aut,1536
1587.0,aut,1537
1586.0,aut,1538
1586.0,aut,1539
1586.0,aut,1540
1585.0,aut,1541
1585.0,aut,1542
1585.0,aut,1543
1584.0,aut,1544
1584.0,aut,1545
1583.0,aut,1546
1583.0,aut,1547
1583.0,aut,1548
1582.0,aut,1549
1582.0,aut,1550
1582.0,aut,1551
1581.0,aut,1552
1581.0,aut,1553
1580.0,aut,1554
1580.0,aut,1555
1580.0,aut,1556
1579.0,aut,1557
1579.0,aut,1558
1579.0,aut,1559
1578.0,aut,1560
1578.0,aut,1561
1577.0,aut,1562
1577.0,aut,1563
1577.0,aut,1564
1576.0,aut,1565
1576.0,aut,1566
1576.0,aut,1567
1575.0,aut,1568
1575.0,aut,1569
1574.0,aut,1570
1574.0,aut,1571
1574.0,aut,1572
1573.0,aut,1573
1573.0,aut,1574
1573.0,aut,1575
1572.0,aut,1576
1572.0,aut,1577
1571.0,aut,1578
1571.0,aut,1579
1571.0,aut,1580
1570.0,aut,1581
1570.0,aut,1582
1570.0,aut,1583
1569.0,aut,1584
1569.0,aut,1585
1568.0,aut,1586
1568.0,aut,1587
1568.0,aut,1588
1567.0,aut,1589
1567.0,aut,1590
1567.0,aut,1591
1566.0,aut,1592
1566.0,aut,1593
1565.0,aut,1594
1565.0,aut,1595
1565.0,aut,1596
1564.0,aut,1597
1564.0,aut,1598
1564.0,aut,1599
1563.0,aut,1600
1563.0,aut,1601
1562.0,aut,1602
1562.0,aut,1603
1562.0,aut,1604
1561.0,aut,1605
1561.0,aut,1606
1561.0,aut,1607
1560.0,aut,1608
1560.0,aut,1609
1559.0,aut,1610
1559.0,aut,1611
1559.0,aut,1612
1558.0,aut,1613
1558.0,aut,1614
1558.0,aut,1615
1557.0,aut,1616
1557.0,aut,1617
1556.0,aut,1618
1556.0,aut,1619
1556.0,aut,1620
1555.0,aut,1621
1555.0,aut,1622
1555.0,aut,1623
1554.0,aut,1624
1554.0,aut,1625
1553.0,aut,1626
1553.0,aut,1627
1553.0,aut,1628
1552.0,aut,1629
1552.0,aut,1630
1552.0,aut,1631
1551.0,aut,1632
1551.0,aut,1633
1550.0,aut,1634
1550.0,aut,1635
1550.0,aut,1636
1549.0,aut,1637
1549.0,aut,1638
1549.0,aut,1639
1548.0,aut,1640
1548.0,aut,1641
1548.0,aut,1642
1547.0,aut,1643
1547.0,aut,1644
1546.0,aut,1645
1546.0,aut,1646
1546.0,aut,1647
1545.0,aut,1648
1545.0,aut,1649
1545.0,aut,1650
1546.0,aut,1651
1548.0,aut,1652
1550.0,aut,1653
1551.0,aut,1654
1553.0,aut,1655
1555.0,aut,1656
1556.0,aut,1657
1558.0,aut,1658
1560.0,aut,1659
1561.0,aut,1660
1563.0,aut,1661
1565.0,aut,1662
1566.0,aut,1663
1568.0,aut,1664
1570.0,aut,1665
1572.0,aut,1666
1573.0,aut,1667
1575.0,aut,1668
1577.0,aut,1669
1578.0,aut,1670
1580.0,aut,1671
1582.0,aut,1672
1584.0,aut,1673
1585.0,aut,1674
1587.0,aut,1675
1589.0,aut,1676
1590.0,aut,1677
1592.0,aut,1678
1594.0,aut,1679
1596.0,aut,1680
1597.0,aut,1681
1599.0,aut,1682
1601.0,aut,1683
1602.0,aut,1684
1604.0,aut,1685
1606.0,aut,1686
1608.0,aut,1687
1609.0,aut,1688
1611.0,aut,1689
1613.0,aut,1690
1615.0,aut,1691
1616.0,aut,1692
1618.0,aut,1693
1620.0,aut,1694
1622.0,aut,1695
1623.0,aut,1696
1625.0,aut,1697
1627.0,aut,1698
1629.0,aut,1699
1630.0,aut,1700
1631.0,aut,1701
1632.0,aut,1702
1633.0,aut,1703
1634.0,aut,1704
1635.0,aut,1705
1636.0,aut,1706
1637.0,aut,1707
1638.0,aut,1708
1639.0,aut,1709
1640.0,aut,1710
1641.0,aut,1711
1642.0,aut,1712
1643.0,aut,1713
1644.0,aut,1714
1645.0,aut,1715
1646.0,aut,1716
1647.0,aut,1717
1648.0,aut,1718
1649.0,aut,1719
1650.0,aut,1720
1651.0,aut,1721
1652.0,aut,1722
1653.0,aut,1723
1654.0,aut,1724
1655.0,aut,1725
1656.0,aut,1726
1657.0,aut,1727
1658.0,aut,1728
1659.0,aut,1729
1660.0,aut,1730
1661.0,aut,1731
1662.0,aut,1732
1663.0,aut,1733
1664.0,aut,1734
1665.0,aut,1735
1666.0,aut,1736
1667.0,aut,1737
1668.0,aut,1738
1669.0,aut,1739
1670.0,aut,1740
1671.0,aut,1741
1672.0,aut,1742
1673.0,aut,1743
1674.0,aut,1744
1675.0,aut,1745
1677.0,aut,1746
1678.0,aut,1747
1679.0,aut,1748
1680.0,aut,1749
1681.0,aut,1750
1682.0,aut,1751
1683.0,aut,1752
1684.0,aut,1753
1685.0,aut,1754
1686.0,aut,1755
1687.0,aut,1756
1688.0,aut,1757
1689.0,aut,1758
1690.0,aut,1759
1691.0,aut,1760
1692.0,aut,1761
1693.0,aut,1762
1694.0,aut,1763
1695.0,aut,1764
1696.0,aut,1765
1697.0,aut,1766
1698.0,aut,1767
1699.0,aut,1768
1700.0,aut,1769
1701.0,aut,1770
1702.0,aut,1771
1703.0,aut,1772
1704.0,aut,1773
1705.0,aut,1774
1706.0,aut,1775
1707.0,aut,1776
1708.0,aut,1777
1709.0,aut,1778
1710.0,aut,1779
1711.0,aut,1780
1712.0,aut,1781
1713.0,aut,1782
1714.0,aut,1783
1715.0,aut,1784
1717.0,aut,1785
1718.0,aut,1786
1719.0,aut,1787
1720.0,aut,1788
1721.0,aut,1789
1722.0,aut,1790
1723.0,aut,1791
1724.0,aut,1792
1725.0,aut,1793
1726.0,aut,1794
1727.0,aut,1795
1728.0,aut,1796
1729.0,aut,1797
1730.0,aut,1798
1731.0,aut,1799
1732.0,aut,1800
1739.0,aut,1801
1746.0,aut,1802
1752.0,aut,1803
1759.0,aut,1804
1766.0,aut,1805
1773.0,aut,1806
1780.0,aut,1807
1787.0,aut,1808
1794.0,aut,1809
1801.0,aut,1810
1808.0,aut,1811
1815.0,aut,1812
1822.0,aut,1813
1829.0,aut,1814
1836.0,aut,1815
1843.0,aut,1816
1850.0,aut,1817
1857.0,aut,1818
1864.0,aut,1819
1872.0,aut,1820
1902.0,aut,1821
1932.0,aut,1822
1964.0,aut,1823
1995.0,aut,1824
2027.0,aut,1825
2060.0,aut,1826
2093.0,aut,1827
2127.0,aut,1828
2161.0,aut,1829
2196.0,aut,1830
2218.0,aut,1831
2241.0,aut,1832
2264.0,aut,1833
2287.0,aut,1834
2310.0,aut,1835
2334.0,aut,1836
2357.0,aut,1837
2381.0,aut,1838
2406.0,aut,1839
2430.0,aut,1840
2457.0,aut,1841
2483.0,aut,1842
2510.0,aut,1843
2537.0,aut,1844
2565.0,aut,1845
2592.0,aut,1846
2620.0,aut,1847
2649.0,aut,1848
2677.0,aut,1849
2706.0,aut,1850
2732.0,aut,1851
2759.0,aut,1852
2785.0,aut,1853
2812.0,aut,1854
2839.0,aut,1855
2867.0,aut,1856
2894.0,aut,1857
2922.0,aut,1858
2950.0,aut,1859
2979.0,aut,1860
2999.0,aut,1861
3020.0,aut,1862
3041.0,aut,1863
3062.0,aut,1864
3083.0,aut,1865
3104.0,aut,1866
3125.0,aut,1867
3147.0,aut,1868
3168.0,aut,1869
3190.0,aut,1870
3397.0,aut,1871
3399.0,aut,1872
3298.0,aut,1873
3422.0,aut,1874
3416.0,aut,1875
3470.0,aut,1876
3565.0,aut,1877
3660.0,aut,1878
3611.0,aut,1879
3638.0,aut,1880
3763.0,aut,1881
3762.0,aut,1882
3891.0,aut,1883
3970.0,aut,1884
3919.0,aut,1885
4021.0,aut,1886
4273.0,aut,1887
4237.0,aut,1888
4171.0,aut,1889
4370.0,aut,1890
4492.0,aut,1891
4554.0,aut,1892
4546.0,aut,1893
4771.0,aut,1894
4860.0,aut,1895
4894.0,aut,1896
4958.0,aut,1897
5196.0,aut,1898
5264.0,aut,1899
5267.0,aut,1900
5246.0,aut,1901
5407.0,aut,1902
5411.0,aut,1903
5450.0,aut,1904
5709.0,aut,1905
5882.0,aut,1906
6195.0,aut,1907
6174.0,aut,1908
6106.0,aut,1909
6146.0,aut,1910
6286.0,aut,1911
6547.0,aut,1912
6473.0,aut,1913
5372.0,aut,1914
4956.0,aut,1915
4908.0,aut,1916
4831.0,aut,1917
4772.0,aut,1918
4220.0,aut,1919
4506.0,aut,1920
4950.0,aut,1921
5375.0,aut,1922
5309.0,aut,1923
5908.0,aut,1924
6289.0,aut,1925
6375.0,aut,1926
6548.0,aut,1927
6832.0,aut,1928
6909.0,aut,1929
6698.0,aut,1930
6141.0,aut,1931
5491.0,aut,1932
5292.0,aut,1933
5327.0,aut,1934
5430.0,aut,1935
5594.0,aut,1936
5895.0,aut,1937
6649.0,aut,1938
7651.0,aut,1939
7396.0,aut,1940
7878.0,aut,1941
7440.0,aut,1942
7593.0,aut,1943
7110.0,aut,1944
