geo,aid_received_per_person_current_us,time
sen,48.23,1980
sen,71.03,1981
sen,49.81,1982
sen,55.52,1983
sen,59.8,1984
sen,46.61,1985
sen,90.37,1986
sen,100.4,1987
sen,87.96,1988
sen,101.1,1989
sen,112.1,1990
sen,84.1,1991
sen,86.17,1992
sen,62.3,1993
sen,78.04,1994
sen,77.95,1995
sen,66.79,1996
sen,48.03,1997
sen,55.45,1998
sen,57.74,1999
sen,45.36,2000
sen,44.27,2001
sen,44.21,2002
sen,44.36,2003
sen,101.1,2004
sen,64.2,2005
sen,77.45,2006
sen,75.85,2007
sen,90.65,2008
sen,83.94,2009
sen,74.61,2010
srb,6.364,1994
srb,12.28,1995
srb,9.017,1996
srb,12.73,1997
srb,14.3,1998
srb,93.81,1999
srb,150.9,2000
srb,173.8,2001
srb,278.0,2002
srb,176.5,2003
srb,155.1,2004
srb,143.3,2005
srb,212.9,2006
srb,113.9,2007
srb,132.4,2008
srb,83.88,2009
srb,90.5,2010
syc,26.38,1960
syc,23.32,1961
syc,11.13,1962
syc,14.17,1963
syc,20.29,1964
syc,32.63,1965
syc,19.1,1966
syc,44.88,1967
syc,48.11,1968
syc,24.63,1969
syc,75.0,1970
syc,141.2,1971
syc,155.5,1972
syc,139.5,1973
syc,145.9,1974
syc,125.5,1975
syc,121.9,1976
syc,176.4,1977
syc,261.1,1978
syc,395.2,1979
syc,333.9,1980
syc,258.4,1981
syc,275.2,1982
syc,231.0,1983
syc,224.7,1984
syc,327.0,1985
syc,420.5,1986
syc,353.3,1987
syc,299.4,1988
syc,281.9,1989
syc,508.0,1990
syc,321.4,1991
syc,266.4,1992
syc,266.5,1993
syc,171.9,1994
syc,170.4,1995
syc,247.3,1996
syc,220.5,1997
syc,303.8,1998
syc,160.7,1999
syc,284.7,2000
syc,162.9,2001
syc,688.8,2002
syc,122.6,2003
syc,125.6,2004
syc,201.8,2005
syc,161.2,2006
syc,129.8,2007
syc,144.0,2008
syc,260.7,2009
syc,647.7,2010
sle,3.072,1960
sle,6.737,1961
sle,3.366,1962
sle,4.266,1963
sle,4.311,1964
sle,7.382,1965
sle,4.233,1966
sle,3.048,1967
sle,4.289,1968
sle,3.459,1969
sle,2.557,1970
sle,3.943,1971
sle,3.794,1972
sle,5.142,1973
sle,3.698,1974
sle,5.845,1975
sle,4.478,1976
sle,8.529,1977
sle,12.99,1978
sle,17.11,1979
sle,28.64,1980
sle,18.45,1981
sle,24.77,1982
sle,19.21,1983
sle,16.77,1984
sle,18.02,1985
sle,24.86,1986
sle,17.62,1987
sle,26.37,1988
sle,25.09,1989
sle,14.9,1990
sle,25.85,1991
sle,33.44,1992
sle,52.31,1993
sle,69.92,1994
sle,54.45,1995
sle,46.82,1996
sle,30.14,1997
sle,26.92,1998
sle,18.28,1999
sle,43.6,2000
sle,77.8,2001
sle,85.03,2002
sle,71.26,2003
sle,75.99,2004
sle,65.95,2005
sle,71.42,2006
sle,100.4,2007
sle,67.39,2008
sle,78.1,2009
sle,79.56,2010
sgp,-0.1397,1960
sgp,0.005875,1961
sgp,0.5829,1962
sgp,0.3454,1963
sgp,0.2443,1964
sgp,1.208,1965
sgp,0.9617,1966
sgp,3.483,1967
sgp,2.291,1968
sgp,7.489,1969
sgp,13.81,1970
sgp,14.63,1971
sgp,13.85,1972
sgp,11.55,1973
sgp,9.471,1974
sgp,5.422,1975
sgp,5.355,1976
sgp,5.63,1977
sgp,2.816,1978
sgp,2.315,1979
sgp,5.754,1980
sgp,8.575,1981
sgp,7.711,1982
sgp,5.352,1983
sgp,14.7,1984
sgp,8.498,1985
sgp,10.72,1986
sgp,8.386,1987
sgp,7.691,1988
sgp,32.35,1989
sgp,-1.017,1990
sgp,2.478,1991
sgp,6.172,1992
sgp,7.134,1993
sgp,4.931,1994
sgp,4.727,1995
svn,3.585,1993
svn,16.02,1994
svn,26.4,1995
svn,41.34,1996
svn,48.65,1997
svn,20.06,1998
svn,15.66,1999
svn,30.57,2000
svn,63.08,2001
svn,26.45,2002
slb,15.59,1960
slb,16.53,1961
slb,18.44,1962
slb,22.86,1963
slb,21.88,1964
slb,30.87,1965
slb,37.61,1966
slb,41.24,1967
slb,44.59,1968
slb,48.09,1969
slb,51.29,1970
slb,42.57,1971
slb,72.89,1972
slb,65.0,1973
slb,64.71,1974
slb,115.7,1975
slb,99.41,1976
slb,80.8,1977
slb,124.0,1978
slb,118.7,1979
slb,194.3,1980
slb,131.3,1981
slb,116.0,1982
slb,108.6,1983
slb,74.18,1984
slb,77.51,1985
slb,108.5,1986
slb,199.5,1987
slb,199.2,1988
slb,164.1,1989
slb,147.5,1990
slb,115.0,1991
slb,139.1,1992
slb,166.6,1993
slb,138.2,1994
slb,133.8,1995
slb,116.3,1996
slb,110.8,1997
slb,110.1,1998
slb,99.67,1999
slb,167.0,2000
slb,139.9,2001
slb,60.59,2002
slb,135.3,2003
slb,265.5,2004
slb,422.5,2005
slb,423.4,2006
slb,495.6,2007
slb,439.6,2008
slb,392.7,2009
slb,632.7,2010
som,7.616,1960
som,8.046,1961
som,8.052,1962
som,10.08,1963
som,7.028,1964
som,9.041,1965
som,15.43,1966
som,4.304,1967
som,9.267,1968
som,9.341,1969
som,7.67,1970
som,8.383,1971
som,8.093,1972
som,13.68,1973
som,20.97,1974
som,40.17,1975
som,22.37,1976
som,46.59,1977
som,46.94,1978
som,44.98,1979
som,74.58,1980
som,57.96,1981
som,71.71,1982
som,52.3,1983
som,54.14,1984
som,55.11,1985
som,79.48,1986
som,91.35,1987
som,66.37,1988
som,63.8,1989
som,78.01,1990
som,28.31,1991
som,99.9,1992
som,137.3,1993
som,82.53,1994
som,28.8,1995
som,13.3,1996
som,11.96,1997
som,11.65,1998
som,16.08,1999
som,13.82,2000
som,19.65,2001
som,19.6,2002
som,22.07,2003
som,24.63,2004
som,28.73,2005
som,46.35,2006
som,45.09,2007
som,85.84,2008
som,72.55,2009
som,53.32,2010
zaf,7.217,1993
zaf,7.656,1994
zaf,9.871,1995
zaf,9.058,1996
zaf,12.11,1997
zaf,12.24,1998
zaf,12.59,1999
zaf,11.05,2000
zaf,9.471,2001
zaf,11.23,2002
zaf,14.22,2003
zaf,13.48,2004
zaf,14.62,2005
zaf,14.98,2006
zaf,16.73,2007
zaf,23.06,2008
zaf,21.79,2009
zaf,20.61,2010
lka,1.121,1960
lka,1.104,1961
lka,1.253,1962
lka,1.02,1963
lka,0.8145,1964
lka,1.339,1965
lka,2.538,1966
lka,3.914,1967
lka,4.505,1968
lka,4.07,1969
lka,3.927,1970
lka,4.391,1971
lka,4.496,1972
lka,4.396,1973
lka,6.002,1974
lka,10.92,1975
lka,11.99,1976
lka,13.21,1977
lka,22.68,1978
lka,22.03,1979
lka,26.24,1980
lka,25.26,1981
lka,27.26,1982
lka,30.43,1983
lka,29.14,1984
lka,29.56,1985
lka,33.9,1986
lka,29.08,1987
lka,38.16,1988
lka,36.72,1989
lka,42.81,1990
lka,51.49,1991
lka,36.7,1992
lka,37.63,1993
lka,33.58,1994
lka,30.54,1995
lka,26.52,1996
lka,17.82,1997
lka,22.59,1998
lka,13.75,1999
lka,14.41,2000
lka,18.16,2001
lka,18.14,2002
lka,35.04,2003
lka,26.06,2004
lka,59.11,2005
lka,39.6,2006
lka,30.69,2007
lka,36.17,2008
lka,34.35,2009
lka,28.07,2010
sdn,2.386,1960
sdn,1.215,1961
sdn,0.8076,1962
sdn,1.226,1963
sdn,1.579,1964
sdn,2.262,1965
sdn,2.827,1966
sdn,1.082,1967
sdn,2.299,1968
sdn,0.6185,1969
sdn,0.5276,1970
sdn,0.5861,1971
sdn,4.07,1972
sdn,2.307,1973
sdn,12.59,1974
sdn,17.15,1975
sdn,14.85,1976
sdn,16.75,1977
sdn,20.09,1978
sdn,35.73,1979
sdn,33.65,1980
sdn,30.43,1981
sdn,35.02,1982
sdn,43.28,1983
sdn,26.87,1984
sdn,47.77,1985
sdn,38.73,1986
sdn,36.0,1987
sdn,36.78,1988
sdn,28.67,1989
sdn,32.02,1990
sdn,31.93,1991
sdn,19.25,1992
sdn,15.65,1993
sdn,13.89,1994
sdn,7.864,1995
sdn,7.039,1996
sdn,4.364,1997
sdn,6.478,1998
sdn,7.363,1999
sdn,6.571,2000
sdn,5.487,2001
sdn,8.512,2002
sdn,16.93,2003
sdn,26.52,2004
sdn,47.53,2005
sdn,52.03,2006
sdn,52.53,2007
sdn,61.97,2008
sdn,55.34,2009
sdn,47.66,2010
sur,30.41,1960
sur,34.67,1961
sur,29.24,1962
sur,43.81,1963
sur,36.03,1964
sur,49.58,1965
sur,10.63,1966
sur,11.13,1967
sur,49.54,1968
sur,47.81,1969
sur,67.8,1970
sur,72.53,1971
sur,94.49,1972
sur,80.09,1973
sur,130.7,1974
sur,144.2,1975
sur,284.5,1976
sur,247.5,1977
sur,179.5,1978
sur,258.7,1979
sur,224.2,1980
sur,263.3,1981
sur,275.2,1982
sur,10.33,1983
sur,13.59,1984
sur,28.21,1985
sur,35.56,1986
sur,57.29,1987
sur,54.17,1988
sur,126.9,1989
sur,150.2,1990
sur,105.5,1991
sur,190.3,1992
sur,185.7,1993
sur,139.8,1994
sur,176.0,1995
sur,246.8,1996
sur,170.1,1997
sur,129.5,1998
sur,76.06,1999
sur,73.54,2000
sur,48.98,2001
sur,24.14,2002
sur,22.31,2003
sur,48.44,2004
sur,88.46,2005
sur,127.2,2006
sur,295.7,2007
sur,197.1,2008
sur,302.1,2009
sur,197.6,2010
swz,24.31,1960
swz,32.0,1961
swz,18.57,1962
swz,17.36,1963
swz,33.34,1964
swz,38.87,1965
swz,26.4,1966
swz,23.24,1967
swz,18.69,1968
swz,22.58,1969
swz,13.46,1970
swz,4.492,1971
swz,18.44,1972
swz,21.48,1973
swz,28.55,1974
swz,27.97,1975
swz,24.89,1976
swz,49.94,1977
swz,76.56,1978
swz,82.81,1979
swz,79.78,1980
swz,56.67,1981
swz,41.23,1982
swz,49.17,1983
swz,42.52,1984
swz,33.97,1985
swz,44.81,1986
swz,56.72,1987
swz,47.75,1988
swz,35.56,1989
swz,62.15,1990
swz,59.63,1991
swz,61.67,1992
swz,58.52,1993
swz,61.18,1994
swz,59.93,1995
swz,33.57,1996
swz,28.09,1997
swz,34.52,1998
swz,28.72,1999
swz,12.99,2000
swz,28.8,2001
swz,22.0,2002
swz,39.51,2003
swz,24.5,2004
swz,45.85,2005
swz,34.14,2006
swz,49.67,2007
swz,67.74,2008
swz,53.69,2009
swz,86.64,2010
syr,4.027,1960
syr,3.434,1961
syr,5.127,1962
syr,0.5383,1963
syr,0.9034,1964
syr,0.608,1965
syr,3.648,1966
syr,1.01,1967
syr,0.8774,1968
syr,1.786,1969
syr,3.43,1970
syr,3.29,1971
syr,8.001,1972
syr,60.36,1973
syr,105.7,1974
syr,109.2,1975
syr,101.5,1976
syr,127.8,1977
syr,109.8,1978
syr,238.0,1979
syr,214.6,1980
syr,196.7,1981
syr,120.8,1982
syr,90.34,1983
syr,62.61,1984
syr,57.64,1985
syr,66.68,1986
syr,70.43,1987
syr,16.46,1988
syr,10.52,1989
syr,71.62,1990
syr,42.2,1991
syr,15.06,1992
syr,19.24,1993
syr,53.88,1994
syr,25.12,1995
syr,14.88,1996
syr,13.24,1997
syr,10.21,1998
syr,14.67,1999
syr,9.941,2000
syr,9.294,2001
syr,3.701,2002
syr,6.983,2003
syr,5.867,2004
syr,3.799,2005
syr,1.017,2006
syr,4.341,2007
syr,7.983,2008
syr,10.38,2009
syr,6.603,2010
tjk,2.145,1992
tjk,4.629,1993
tjk,11.68,1994
tjk,11.27,1995
tjk,17.6,1996
tjk,14.46,1997
tjk,26.64,1998
tjk,20.07,1999
tjk,20.01,2000
tjk,26.52,2001
tjk,26.78,2002
tjk,23.37,2003
tjk,39.65,2004
tjk,38.97,2005
tjk,36.97,2006
tjk,33.63,2007
tjk,43.14,2008
tjk,60.16,2009
tjk,63.48,2010
tza,1.028,1960
tza,3.778,1961
tza,4.4,1962
tza,2.822,1963
tza,4.026,1964
tza,3.307,1965
tza,2.86,1966
tza,3.233,1967
tza,3.167,1968
tza,2.894,1969
tza,3.747,1970
tza,4.425,1971
tza,4.217,1972
tza,6.684,1973
tza,10.48,1974
tza,18.35,1975
tza,16.14,1976
tza,19.9,1977
tza,24.03,1978
tza,32.36,1979
tza,36.16,1980
tza,36.19,1981
tza,34.12,1982
tza,28.63,1983
tza,25.85,1984
tza,21.84,1985
tza,29.33,1986
tza,38.55,1987
tza,42.12,1988
tza,36.75,1989
tza,45.65,1990
tza,40.75,1991
tza,48.99,1992
tza,33.55,1993
tza,33.15,1994
tza,29.09,1995
tza,28.17,1996
tza,29.87,1997
tza,30.92,1998
tza,29.88,1999
tza,31.26,2000
tza,36.49,2001
tza,35.44,2002
tza,46.9,2003
tza,46.91,2004
tza,38.6,2005
tza,47.17,2006
tza,68.71,2007
tza,55.16,2008
tza,67.39,2009
tza,65.97,2010
tha,1.603,1960
tha,1.042,1961
tha,1.306,1962
tha,1.214,1963
tha,1.033,1964
tha,1.544,1965
tha,1.291,1966
tha,1.724,1967
tha,2.014,1968
tha,1.904,1969
tha,2.004,1970
tha,1.65,1971
tha,1.372,1972
tha,1.511,1973
tha,1.715,1974
tha,1.995,1975
tha,3.873,1976
tha,2.964,1977
tha,5.688,1978
tha,8.412,1979
tha,8.798,1980
tha,8.362,1981
tha,7.835,1982
tha,8.463,1983
tha,8.976,1984
tha,8.741,1985
tha,8.704,1986
tha,8.613,1987
tha,9.603,1988
tha,12.2,1989
tha,13.94,1990
tha,12.36,1991
tha,12.67,1992
tha,9.897,1993
tha,9.752,1994
tha,14.03,1995
tha,13.74,1996
tha,10.23,1997
tha,11.32,1998
tha,16.24,1999
tha,11.03,2000
tha,4.388,2001
tha,4.538,2002
tha,-14.43,2003
tha,0.7165,2004
tha,-2.514,2005
tha,-3.226,2006
tha,-4.587,2007
tha,-9.06,2008
tha,-1.132,2009
tha,-0.1649,2010
tls,3.225,1961
tls,0.5629,1967
tls,0.01509,1974
tls,0.3771,1975
tls,0.6901,1976
tls,0.01643,1978
tls,0.78,1979
tls,0.861,1980
tls,0.4283,1981
tls,0.3852,1982
tls,0.7289,1983
tls,0.4431,1986
tls,0.02829,1988
tls,0.1346,1990
tls,1.225,1991
tls,0.1636,1992
tls,0.5115,1993
tls,0.2733,1994
tls,0.02345,1995
tls,0.09387,1996
tls,0.5105,1997
tls,2.013,1998
tls,185.6,1999
tls,278.6,2000
tls,227.8,2001
tls,246.7,2002
tls,187.9,2003
tls,165.5,2004
tls,187.9,2005
tls,206.1,2006
tls,266.0,2007
tls,257.5,2008
tls,195.0,2009
tls,255.1,2010
tgo,0.06972,1960
tgo,1.839,1961
tgo,2.818,1962
tgo,4.091,1963
tgo,9.03,1964
tgo,7.861,1965
tgo,6.879,1966
tgo,7.661,1967
tgo,9.796,1968
tgo,8.654,1969
tgo,8.082,1970
tgo,8.895,1971
tgo,9.708,1972
tgo,11.33,1973
tgo,16.58,1974
tgo,17.52,1975
tgo,17.61,1976
tgo,25.77,1977
tgo,40.21,1978
tgo,42.19,1979
tgo,33.92,1980
tgo,22.73,1981
tgo,26.84,1982
tgo,37.64,1983
tgo,35.43,1984
tgo,35.07,1985
tgo,52.14,1986
tgo,35.96,1987
tgo,59.09,1988
tgo,55.71,1989
tgo,70.45,1990
tgo,53.17,1991
tgo,58.19,1992
tgo,24.58,1993
tgo,31.3,1994
tgo,46.83,1995
tgo,36.92,1996
tgo,28.77,1997
tgo,28.52,1998
tgo,15.36,1999
tgo,14.51,2000
tgo,9.354,2001
tgo,10.17,2002
tgo,9.649,2003
tgo,12.27,2004
tgo,15.26,2005
tgo,14.45,2006
tgo,21.66,2007
tgo,57.14,2008
tgo,84.47,2009
tgo,69.49,2010
ton,0.1623,1960
ton,0.3138,1961
ton,1.056,1962
ton,0.7246,1963
ton,0.8361,1964
ton,6.724,1965
ton,7.944,1966
ton,16.7,1967
ton,19.48,1968
ton,7.119,1969
ton,16.0,1970
ton,8.302,1971
ton,13.55,1972
ton,15.41,1973
ton,34.24,1974
ton,37.01,1975
ton,49.63,1976
ton,73.87,1977
ton,103.7,1978
ton,257.8,1979
ton,176.1,1980
ton,193.0,1981
ton,185.3,1982
ton,191.0,1983
ton,166.6,1984
ton,142.2,1985
ton,158.3,1986
ton,224.5,1987
ton,197.2,1988
ton,258.2,1989
ton,312.7,1990
ton,202.4,1991
ton,248.4,1992
ton,326.9,1993
ton,367.4,1994
ton,405.0,1995
ton,332.7,1996
ton,285.0,1997
ton,254.5,1998
ton,217.5,1999
ton,192.2,2000
ton,205.8,2001
ton,228.1,2002
ton,279.5,2003
ton,193.0,2004
ton,316.9,2005
ton,211.5,2006
ton,301.8,2007
ton,249.8,2008
ton,379.1,2009
ton,677.0,2010
tto,0.09343,1961
tto,0.6344,1962
tto,13.16,1963
tto,13.62,1964
tto,18.17,1965
tto,9.963,1966
tto,2.319,1967
tto,9.176,1968
tto,7.017,1969
tto,5.973,1970
tto,6.393,1971
tto,4.454,1972
tto,4.232,1973
tto,5.722,1974
tto,5.344,1975
tto,4.62,1976
tto,5.331,1977
tto,4.265,1978
tto,3.826,1979
tto,3.645,1980
tto,-1.878,1981
tto,4.761,1982
tto,4.578,1983
tto,3.786,1984
tto,5.543,1985
tto,15.97,1986
tto,28.67,1987
tto,7.018,1988
tto,4.777,1989
tto,14.63,1990
tto,-1.805,1991
tto,6.047,1992
tto,1.15,1993
tto,16.8,1994
tto,19.71,1995
tto,13.0,1996
tto,25.9,1997
tto,10.75,1998
tto,20.36,1999
tto,-1.184,2000
tto,-1.334,2001
tto,-6.592,2002
tto,-2.22,2003
tto,-1.381,2004
tto,-1.505,2005
tto,10.47,2006
tto,15.69,2007
tto,6.98,2008
tto,5.118,2009
tto,3.228,2010
tun,12.28,1960
tun,21.93,1961
tun,16.11,1962
tun,18.83,1963
tun,15.69,1964
tun,19.64,1965
tun,17.51,1966
tun,18.52,1967
tun,14.57,1968
tun,23.0,1969
tun,22.01,1970
tun,20.44,1971
tun,21.41,1972
tun,24.87,1973
tun,31.71,1974
tun,38.19,1975
tun,37.94,1976
tun,41.87,1977
tun,51.24,1978
tun,33.7,1979
tun,36.1,1980
tun,36.36,1981
tun,31.06,1982
tun,29.64,1983
tun,25.27,1984
tun,22.38,1985
tun,29.68,1986
tun,36.18,1987
tun,40.42,1988
tun,35.52,1989
tun,48.14,1990
tun,42.61,1991
tun,45.7,1992
tun,28.09,1993
tun,11.89,1994
tun,8.306,1995
tun,13.85,1996
tun,21.07,1997
tun,16.06,1998
tun,26.68,1999
tun,23.19,2000
tun,37.77,2001
tun,22.58,2002
tun,30.46,2003
tun,35.47,2004
tun,36.14,2005
tun,42.59,2006
tun,31.41,2007
tun,36.3,2008
tun,48.16,2009
tun,52.17,2010
tur,4.876,1960
tur,6.516,1961
tur,7.748,1962
tur,7.331,1963
tur,5.21,1964
tur,5.949,1965
tur,6.234,1966
tur,5.944,1967
tur,5.139,1968
tur,4.959,1969
tur,4.957,1970
tur,5.617,1971
tur,6.275,1972
tur,2.189,1973
tur,1.296,1974
tur,1.478,1975
tur,3.116,1976
tur,2.251,1977
tur,4.161,1978
tur,13.53,1979
tur,21.63,1980
tur,16.13,1981
tur,14.04,1982
tur,7.545,1983
tur,4.991,1984
tur,3.656,1985
tur,6.746,1986
tur,7.378,1987
tur,5.39,1988
tur,2.724,1989
tur,24.09,1990
tur,29.24,1991
tur,6.361,1992
tur,7.843,1993
tur,3.407,1994
tur,5.309,1995
tur,4.096,1996
tur,0.09443,1997
tur,0.455,1998
tur,0.1668,1999
tur,5.138,2000
tur,2.039,2001
tur,4.265,2002
tur,2.481,2003
tur,4.244,2004
tur,5.812,2005
tur,8.192,2006
tur,11.32,2007
tur,15.74,2008
tur,18.95,2009
tur,14.39,2010
tkm,1.698,1992
tkm,7.788,1993
tkm,6.49,1994
tkm,7.33,1995
tkm,5.539,1996
tkm,4.774,1997
tkm,6.236,1998
tkm,5.614,1999
tkm,7.842,2000
tkm,16.53,2001
tkm,9.506,2002
tkm,6.145,2003
tkm,11.55,2004
tkm,6.397,2005
tkm,8.478,2006
tkm,5.861,2007
tkm,3.686,2008
tkm,8.001,2009
tkm,8.856,2010
tca,379.8,1974
tca,496.5,1975
tca,559.3,1976
tca,501.0,1977
tca,393.9,1978
tca,319.5,1979
tca,450.5,1980
tca,900.1,1981
tca,1252.0,1982
tca,777.4,1983
tca,755.3,1984
tca,584.1,1985
tca,900.5,1986
tca,934.3,1987
tca,745.3,1988
tca,796.9,1989
tca,1004.0,1990
tca,1433.0,1991
tca,1138.0,1992
tca,787.1,1993
tca,1046.0,1994
tca,362.0,1995
tca,263.6,1996
tca,258.1,1997
tca,359.1,1998
tca,420.0,1999
tca,352.4,2000
tca,321.8,2001
tca,177.9,2002
tca,85.85,2003
tca,111.7,2004
tca,170.3,2005
tca,-12.89,2006
tca,447.3,2007
tuv,6.506,1975
tuv,379.3,1976
tuv,304.5,1977
tuv,361.5,1978
tuv,515.1,1979
tuv,609.9,1980
tuv,655.6,1981
tuv,752.1,1982
tuv,500.4,1983
tuv,640.7,1984
tuv,385.1,1985
tuv,491.9,1986
tuv,2911.0,1987
tuv,1572.0,1988
tuv,773.3,1989
tuv,562.0,1990
tuv,553.2,1991
tuv,885.4,1992
tuv,464.6,1993
tuv,802.1,1994
tuv,850.8,1995
tuv,1116.0,1996
tuv,1089.0,1997
tuv,556.0,1998
tuv,723.3,1999
tuv,427.9,2000
tuv,1004.0,2001
tuv,1229.0,2002
tuv,650.7,2003
tuv,829.4,2004
tuv,949.0,2005
tuv,1576.0,2006
tuv,1203.0,2007
tuv,1647.0,2008
tuv,1782.0,2009
tuv,1356.0,2010
uga,3.035,1960
uga,3.03,1961
uga,3.973,1962
uga,2.616,1963
uga,2.903,1964
uga,2.51,1965
uga,2.844,1966
uga,2.516,1967
uga,2.506,1968
uga,3.003,1969
uga,3.483,1970
uga,3.264,1971
uga,4.078,1972
uga,2.151,1973
uga,1.655,1974
uga,4.757,1975
uga,1.866,1976
uga,1.446,1977
uga,3.314,1978
uga,3.847,1979
uga,8.952,1980
uga,10.4,1981
uga,9.767,1982
uga,9.859,1983
uga,11.32,1984
uga,12.13,1985
uga,12.5,1986
uga,18.81,1987
uga,23.76,1988
uga,30.23,1989
uga,37.46,1990
uga,36.22,1991
uga,38.22,1992
uga,31.14,1993
uga,37.2,1994
uga,40.0,1995
uga,31.37,1996
uga,36.75,1997
uga,28.76,1998
uga,25.77,1999
uga,35.24,2000
uga,32.91,2001
uga,28.12,2002
uga,37.45,2003
uga,44.18,2004
uga,41.93,2005
uga,54.01,2006
uga,57.26,2007
uga,52.38,2008
uga,55.14,2009
uga,51.56,2010
ukr,8.74,2005
ukr,10.33,2006
ukr,9.037,2007
ukr,13.35,2008
ukr,14.47,2009
ukr,13.66,2010
are,4.562,1960
are,5.514,1961
are,3.948,1962
are,3.205,1963
are,4.313,1964
are,0.1366,1965
are,8.284,1966
are,9.378,1967
are,6.248,1968
are,4.322,1969
are,22.83,1970
are,20.58,1971
are,14.5,1972
are,1.984,1973
are,1.301,1974
are,7.591,1975
are,1.666,1976
are,48.1,1977
are,2.04,1978
are,7.58,1979
are,4.015,1980
are,0.3022,1981
are,4.052,1982
are,3.541,1983
are,2.596,1984
are,3.002,1985
are,23.92,1986
are,75.61,1987
are,-7.429,1988
are,-3.469,1989
are,1.957,1990
are,-4.011,1991
are,-4.831,1992
are,-4.793,1993
are,-3.596,1994
are,2.304,1995
ury,6.828,1960
ury,-0.2217,1961
ury,0.749,1962
ury,4.657,1963
ury,1.659,1964
ury,0.1188,1965
ury,2.186,1966
ury,2.215,1967
ury,18.71,1968
ury,7.164,1969
ury,5.212,1970
ury,4.128,1971
ury,8.523,1972
ury,6.571,1973
ury,3.956,1974
ury,4.269,1975
ury,4.446,1976
ury,2.706,1977
ury,3.548,1978
ury,4.822,1979
ury,3.301,1980
ury,2.413,1981
ury,1.209,1982
ury,0.8445,1983
ury,1.274,1984
ury,1.591,1985
ury,8.723,1986
ury,5.766,1987
ury,13.24,1988
ury,12.41,1989
ury,16.86,1990
ury,15.59,1991
ury,21.81,1992
ury,35.23,1993
ury,22.74,1994
ury,20.37,1995
ury,10.59,1996
ury,10.51,1997
ury,7.374,1998
ury,6.68,1999
ury,5.271,2000
ury,4.591,2001
ury,4.147,2002
ury,7.138,2003
ury,8.798,2004
ury,4.368,2005
ury,6.357,2006
ury,11.13,2007
ury,9.985,2008
ury,14.96,2009
ury,13.92,2010
uzb,0.0704,1992
uzb,0.3637,1993
uzb,1.262,1994
uzb,3.674,1995
uzb,3.776,1996
uzb,5.903,1997
uzb,6.583,1998
uzb,6.392,1999
uzb,7.535,2000
uzb,6.164,2001
uzb,7.489,2002
uzb,7.609,2003
uzb,9.507,2004
uzb,6.489,2005
uzb,5.636,2006
uzb,6.322,2007
uzb,6.861,2008
uzb,6.834,2009
uzb,8.082,2010
vut,2.355,1960
vut,4.261,1961
vut,6.047,1962
vut,7.29,1963
vut,9.011,1964
vut,7.808,1965
vut,28.4,1966
vut,25.6,1967
vut,28.88,1968
vut,38.82,1969
vut,37.83,1970
vut,54.53,1971
vut,67.82,1972
vut,79.34,1973
vut,166.6,1974
vut,124.9,1975
vut,300.2,1976
vut,137.0,1977
vut,171.6,1978
vut,340.4,1979
vut,380.3,1980
vut,256.2,1981
vut,213.0,1982
vut,215.4,1983
vut,191.0,1984
vut,166.3,1985
vut,182.4,1986
vut,373.8,1987
vut,279.3,1988
vut,276.6,1989
vut,337.8,1990
vut,346.4,1991
vut,256.5,1992
vut,218.8,1993
vut,254.0,1994
vut,270.9,1995
vut,180.9,1996
vut,155.3,1997
vut,228.4,1998
vut,205.3,1999
vut,247.5,2000
vut,167.3,2001
vut,141.2,2002
vut,164.1,2003
vut,188.5,2004
vut,187.0,2005
vut,225.1,2006
vut,254.9,2007
vut,404.6,2008
vut,441.4,2009
vut,451.9,2010
ven,-0.9905,1960
ven,-0.6214,1961
ven,8.452,1962
ven,5.645,1963
ven,-5.902,1964
ven,0.4191,1965
ven,3.25,1966
ven,2.12,1967
ven,5.399,1968
ven,1.354,1969
ven,0.9175,1970
ven,0.9243,1971
ven,1.859,1972
ven,1.343,1973
ven,0.6394,1974
ven,1.432,1975
ven,-0.03806,1976
ven,-0.0169,1977
ven,-1.048,1978
ven,0.4476,1979
ven,1.01,1980
ven,0.8837,1981
ven,0.7696,1982
ven,0.5732,1983
ven,0.828,1984
ven,0.638,1985
ven,0.8894,1986
ven,0.9971,1987
ven,1.204,1988
ven,3.099,1989
ven,3.866,1990
ven,1.392,1991
ven,1.616,1992
ven,1.929,1993
ven,1.214,1994
ven,1.965,1995
ven,1.679,1996
ven,0.3885,1997
ven,1.806,1998
ven,1.853,1999
ven,3.129,2000
ven,1.804,2001
ven,2.241,2002
ven,3.159,2003
ven,1.719,2004
ven,1.893,2005
ven,2.328,2006
ven,2.829,2007
ven,2.12,2008
ven,2.337,2009
ven,1.829,2010
pse,78.99,1993
pse,199.5,1994
pse,207.7,1995
pse,213.5,1996
pse,226.5,1997
pse,218.6,1998
pse,200.1,1999
pse,227.9,2000
pse,320.7,2001
pse,301.7,2002
pse,312.4,2003
pse,336.2,2004
pse,284.1,2005
pse,367.5,2006
pse,448.1,2007
pse,627.4,2008
pse,718.6,2009
pse,644.9,2010
vnm,5.522,1960
vnm,4.717,1961
vnm,4.873,1962
vnm,6.153,1963
vnm,6.52,1964
vnm,8.194,1965
vnm,13.17,1966
vnm,11.49,1967
vnm,11.0,1968
vnm,11.12,1969
vnm,10.2,1970
vnm,10.62,1971
vnm,12.89,1972
vnm,10.42,1973
vnm,15.05,1974
vnm,7.282,1975
