life_expectancy_male,geo,time
86.47,ecu,2095
86.57,ecu,2096
86.67,ecu,2097
86.77,ecu,2098
86.87,ecu,2099
38.19,egy,1950
38.84,egy,1951
40.09,egy,1952
41.25,egy,1953
42.31,egy,1954
43.28,egy,1955
44.15,egy,1956
44.94,egy,1957
45.64,egy,1958
46.26,egy,1959
46.82,egy,1960
47.33,egy,1961
47.79,egy,1962
48.22,egy,1963
48.63,egy,1964
49.02,egy,1965
49.36,egy,1966
49.66,egy,1967
49.92,egy,1968
50.15,egy,1969
50.4,egy,1970
50.7,egy,1971
51.09,egy,1972
51.57,egy,1973
52.14,egy,1974
52.79,egy,1975
53.49,egy,1976
54.21,egy,1977
54.9,egy,1978
55.56,egy,1979
56.19,egy,1980
56.82,egy,1981
57.46,egy,1982
58.14,egy,1983
58.83,egy,1984
59.53,egy,1985
60.19,egy,1986
60.8,egy,1987
61.34,egy,1988
61.81,egy,1989
62.23,egy,1990
62.63,egy,1991
63.03,egy,1992
63.47,egy,1993
63.93,egy,1994
64.41,egy,1995
64.88,egy,1996
65.31,egy,1997
65.68,egy,1998
65.99,egy,1999
66.24,egy,2000
66.44,egy,2001
66.62,egy,2002
66.79,egy,2003
66.96,egy,2004
67.14,egy,2005
67.33,egy,2006
67.53,egy,2007
67.74,egy,2008
67.95,egy,2009
68.16,egy,2010
68.38,egy,2011
68.6,egy,2012
68.81,egy,2013
69.02,egy,2014
69.22,egy,2015
69.42,egy,2016
69.61,egy,2017
69.79,egy,2018
69.97,egy,2019
70.16,egy,2020
70.33,egy,2021
70.51,egy,2022
70.68,egy,2023
70.85,egy,2024
71.03,egy,2025
71.2,egy,2026
71.37,egy,2027
71.55,egy,2028
71.72,egy,2029
71.9,egy,2030
72.07,egy,2031
72.25,egy,2032
72.43,egy,2033
72.6,egy,2034
72.78,egy,2035
72.96,egy,2036
73.14,egy,2037
73.32,egy,2038
73.51,egy,2039
73.69,egy,2040
73.88,egy,2041
74.07,egy,2042
74.26,egy,2043
74.45,egy,2044
74.64,egy,2045
74.83,egy,2046
75.02,egy,2047
75.22,egy,2048
75.41,egy,2049
75.6,egy,2050
75.8,egy,2051
75.99,egy,2052
76.19,egy,2053
76.39,egy,2054
76.58,egy,2055
76.78,egy,2056
76.98,egy,2057
77.18,egy,2058
77.38,egy,2059
77.58,egy,2060
77.78,egy,2061
77.97,egy,2062
78.17,egy,2063
78.37,egy,2064
78.56,egy,2065
78.76,egy,2066
78.95,egy,2067
79.14,egy,2068
79.32,egy,2069
79.5,egy,2070
79.68,egy,2071
79.86,egy,2072
80.03,egy,2073
80.19,egy,2074
80.35,egy,2075
80.51,egy,2076
80.67,egy,2077
80.82,egy,2078
80.97,egy,2079
81.11,egy,2080
81.25,egy,2081
81.39,egy,2082
81.53,egy,2083
81.67,egy,2084
81.8,egy,2085
81.94,egy,2086
82.07,egy,2087
82.2,egy,2088
82.32,egy,2089
82.45,egy,2090
82.58,egy,2091
82.7,egy,2092
82.82,egy,2093
82.94,egy,2094
83.06,egy,2095
83.18,egy,2096
83.3,egy,2097
83.42,egy,2098
83.53,egy,2099
41.73,slv,1950
42.16,slv,1951
42.99,slv,1952
43.81,slv,1953
44.61,slv,1954
45.4,slv,1955
46.16,slv,1956
46.9,slv,1957
47.62,slv,1958
48.32,slv,1959
48.99,slv,1960
49.63,slv,1961
50.22,slv,1962
50.77,slv,1963
51.28,slv,1964
51.72,slv,1965
52.12,slv,1966
52.46,slv,1967
52.75,slv,1968
52.97,slv,1969
53.13,slv,1970
53.2,slv,1971
53.2,slv,1972
53.1,slv,1973
52.94,slv,1974
52.69,slv,1975
52.34,slv,1976
51.89,slv,1977
51.41,slv,1978
50.96,slv,1979
50.63,slv,1980
50.55,slv,1981
50.78,slv,1982
51.35,slv,1983
52.25,slv,1984
53.45,slv,1985
54.89,slv,1986
56.44,slv,1987
57.99,slv,1988
59.45,slv,1989
60.76,slv,1990
61.84,slv,1991
62.71,slv,1992
63.38,slv,1993
63.86,slv,1994
64.18,slv,1995
64.38,slv,1996
64.5,slv,1997
64.62,slv,1998
64.75,slv,1999
64.91,slv,2000
65.1,slv,2001
65.31,slv,2002
65.51,slv,2003
65.72,slv,2004
65.92,slv,2005
66.13,slv,2006
66.35,slv,2007
66.58,slv,2008
66.81,slv,2009
67.05,slv,2010
67.3,slv,2011
67.55,slv,2012
67.8,slv,2013
68.04,slv,2014
68.29,slv,2015
68.53,slv,2016
68.78,slv,2017
69.02,slv,2018
69.27,slv,2019
69.51,slv,2020
69.75,slv,2021
70.0,slv,2022
70.24,slv,2023
70.48,slv,2024
70.73,slv,2025
70.97,slv,2026
71.22,slv,2027
71.47,slv,2028
71.72,slv,2029
71.97,slv,2030
72.21,slv,2031
72.46,slv,2032
72.71,slv,2033
72.96,slv,2034
73.2,slv,2035
73.45,slv,2036
73.69,slv,2037
73.94,slv,2038
74.18,slv,2039
74.43,slv,2040
74.67,slv,2041
74.91,slv,2042
75.15,slv,2043
75.38,slv,2044
75.61,slv,2045
75.83,slv,2046
76.04,slv,2047
76.25,slv,2048
76.44,slv,2049
76.64,slv,2050
76.83,slv,2051
77.0,slv,2052
77.18,slv,2053
77.35,slv,2054
77.52,slv,2055
77.68,slv,2056
77.84,slv,2057
77.99,slv,2058
78.14,slv,2059
78.29,slv,2060
78.44,slv,2061
78.58,slv,2062
78.72,slv,2063
78.86,slv,2064
79.0,slv,2065
79.13,slv,2066
79.27,slv,2067
79.4,slv,2068
79.53,slv,2069
79.65,slv,2070
79.78,slv,2071
79.91,slv,2072
80.04,slv,2073
80.16,slv,2074
80.29,slv,2075
80.41,slv,2076
80.54,slv,2077
80.66,slv,2078
80.78,slv,2079
80.9,slv,2080
81.02,slv,2081
81.14,slv,2082
81.26,slv,2083
81.38,slv,2084
81.5,slv,2085
81.61,slv,2086
81.73,slv,2087
81.85,slv,2088
81.96,slv,2089
82.08,slv,2090
82.19,slv,2091
82.3,slv,2092
82.42,slv,2093
82.53,slv,2094
82.64,slv,2095
82.75,slv,2096
82.86,slv,2097
82.98,slv,2098
83.09,slv,2099
32.44,gnq,1950
32.59,gnq,1951
32.88,gnq,1952
33.18,gnq,1953
33.47,gnq,1954
33.77,gnq,1955
34.06,gnq,1956
34.36,gnq,1957
34.66,gnq,1958
34.96,gnq,1959
35.26,gnq,1960
35.55,gnq,1961
35.85,gnq,1962
36.15,gnq,1963
36.44,gnq,1964
36.74,gnq,1965
37.03,gnq,1966
37.33,gnq,1967
37.63,gnq,1968
37.93,gnq,1969
38.23,gnq,1970
38.53,gnq,1971
38.83,gnq,1972
39.13,gnq,1973
39.43,gnq,1974
39.73,gnq,1975
40.03,gnq,1976
40.34,gnq,1977
40.66,gnq,1978
40.99,gnq,1979
41.33,gnq,1980
41.68,gnq,1981
42.05,gnq,1982
42.42,gnq,1983
42.79,gnq,1984
43.17,gnq,1985
43.55,gnq,1986
43.93,gnq,1987
44.3,gnq,1988
44.66,gnq,1989
44.99,gnq,1990
45.3,gnq,1991
45.56,gnq,1992
45.78,gnq,1993
45.96,gnq,1994
46.1,gnq,1995
46.2,gnq,1996
46.27,gnq,1997
46.33,gnq,1998
46.38,gnq,1999
46.45,gnq,2000
46.57,gnq,2001
46.74,gnq,2002
46.97,gnq,2003
47.27,gnq,2004
47.64,gnq,2005
48.08,gnq,2006
48.57,gnq,2007
49.09,gnq,2008
49.62,gnq,2009
50.16,gnq,2010
50.68,gnq,2011
51.19,gnq,2012
51.68,gnq,2013
52.14,gnq,2014
52.58,gnq,2015
53.0,gnq,2016
53.41,gnq,2017
53.82,gnq,2018
54.24,gnq,2019
54.66,gnq,2020
55.09,gnq,2021
55.54,gnq,2022
55.99,gnq,2023
56.45,gnq,2024
56.91,gnq,2025
57.38,gnq,2026
57.86,gnq,2027
58.33,gnq,2028
58.79,gnq,2029
59.25,gnq,2030
59.71,gnq,2031
60.16,gnq,2032
60.62,gnq,2033
61.06,gnq,2034
61.51,gnq,2035
61.95,gnq,2036
62.38,gnq,2037
62.8,gnq,2038
63.21,gnq,2039
63.62,gnq,2040
64.01,gnq,2041
64.39,gnq,2042
64.76,gnq,2043
65.13,gnq,2044
65.49,gnq,2045
65.84,gnq,2046
66.18,gnq,2047
66.52,gnq,2048
66.84,gnq,2049
67.16,gnq,2050
67.47,gnq,2051
67.76,gnq,2052
68.05,gnq,2053
68.32,gnq,2054
68.58,gnq,2055
68.83,gnq,2056
69.08,gnq,2057
69.31,gnq,2058
69.53,gnq,2059
69.75,gnq,2060
69.97,gnq,2061
70.17,gnq,2062
70.38,gnq,2063
70.58,gnq,2064
70.78,gnq,2065
70.98,gnq,2066
71.18,gnq,2067
71.38,gnq,2068
71.58,gnq,2069
71.78,gnq,2070
71.97,gnq,2071
72.17,gnq,2072
72.36,gnq,2073
72.55,gnq,2074
72.74,gnq,2075
72.92,gnq,2076
73.11,gnq,2077
73.3,gnq,2078
73.48,gnq,2079
73.66,gnq,2080
73.83,gnq,2081
74.0,gnq,2082
74.17,gnq,2083
74.33,gnq,2084
74.49,gnq,2085
74.64,gnq,2086
74.78,gnq,2087
74.92,gnq,2088
75.06,gnq,2089
75.2,gnq,2090
75.34,gnq,2091
75.47,gnq,2092
75.61,gnq,2093
75.75,gnq,2094
75.88,gnq,2095
76.01,gnq,2096
76.14,gnq,2097
76.28,gnq,2098
76.41,gnq,2099
33.52,eri,1950
33.63,eri,1951
33.83,eri,1952
34.03,eri,1953
34.23,eri,1954
34.43,eri,1955
34.62,eri,1956
34.81,eri,1957
35.0,eri,1958
35.19,eri,1959
35.38,eri,1960
35.57,eri,1961
35.77,eri,1962
35.99,eri,1963
36.22,eri,1964
36.47,eri,1965
36.74,eri,1966
37.05,eri,1967
37.39,eri,1968
37.74,eri,1969
38.12,eri,1970
38.52,eri,1971
38.92,eri,1972
39.32,eri,1973
39.71,eri,1974
40.08,eri,1975
40.41,eri,1976
40.69,eri,1977
40.95,eri,1978
41.18,eri,1979
41.4,eri,1980
41.63,eri,1981
41.89,eri,1982
42.2,eri,1983
42.57,eri,1984
43.0,eri,1985
43.51,eri,1986
44.09,eri,1987
44.71,eri,1988
45.38,eri,1989
46.09,eri,1990
46.86,eri,1991
47.66,eri,1992
48.5,eri,1993
49.34,eri,1994
50.19,eri,1995
51.01,eri,1996
51.79,eri,1997
52.53,eri,1998
53.22,eri,1999
53.85,eri,2000
54.42,eri,2001
54.96,eri,2002
55.47,eri,2003
55.96,eri,2004
56.44,eri,2005
56.92,eri,2006
57.41,eri,2007
57.9,eri,2008
58.4,eri,2009
58.91,eri,2010
59.43,eri,2011
59.95,eri,2012
60.46,eri,2013
60.97,eri,2014
61.47,eri,2015
61.95,eri,2016
62.43,eri,2017
62.9,eri,2018
63.36,eri,2019
63.81,eri,2020
64.25,eri,2021
64.68,eri,2022
65.09,eri,2023
65.5,eri,2024
65.88,eri,2025
66.26,eri,2026
66.62,eri,2027
66.97,eri,2028
67.31,eri,2029
67.64,eri,2030
67.95,eri,2031
68.25,eri,2032
68.54,eri,2033
68.81,eri,2034
69.07,eri,2035
69.33,eri,2036
69.57,eri,2037
69.81,eri,2038
70.04,eri,2039
70.27,eri,2040
70.49,eri,2041
70.71,eri,2042
70.92,eri,2043
71.12,eri,2044
71.32,eri,2045
71.52,eri,2046
71.71,eri,2047
71.9,eri,2048
72.09,eri,2049
72.28,eri,2050
72.47,eri,2051
72.66,eri,2052
72.84,eri,2053
73.03,eri,2054
73.21,eri,2055
73.4,eri,2056
73.58,eri,2057
73.76,eri,2058
73.94,eri,2059
74.13,eri,2060
74.31,eri,2061
74.49,eri,2062
74.67,eri,2063
74.85,eri,2064
75.03,eri,2065
75.21,eri,2066
75.39,eri,2067
75.57,eri,2068
75.76,eri,2069
75.94,eri,2070
76.12,eri,2071
76.31,eri,2072
76.49,eri,2073
76.68,eri,2074
76.86,eri,2075
77.04,eri,2076
77.22,eri,2077
77.4,eri,2078
77.57,eri,2079
77.75,eri,2080
77.92,eri,2081
78.1,eri,2082
78.27,eri,2083
78.45,eri,2084
78.62,eri,2085
78.8,eri,2086
78.96,eri,2087
79.13,eri,2088
79.29,eri,2089
79.45,eri,2090
79.6,eri,2091
79.75,eri,2092
79.9,eri,2093
80.04,eri,2094
80.18,eri,2095
80.32,eri,2096
80.46,eri,2097
80.6,eri,2098
80.73,eri,2099
54.24,est,1950
55.01,est,1951
56.48,est,1952
57.82,est,1953
59.05,est,1954
60.16,est,1955
61.15,est,1956
62.03,est,1957
62.79,est,1958
63.44,est,1959
63.98,est,1960
64.44,est,1961
64.8,est,1962
65.1,est,1963
65.33,est,1964
65.5,est,1965
65.63,est,1966
65.71,est,1967
65.74,est,1968
65.73,est,1969
65.68,est,1970
65.58,est,1971
65.43,est,1972
65.23,est,1973
65.0,est,1974
64.75,est,1975
64.51,est,1976
64.29,est,1977
64.1,est,1978
63.97,est,1979
63.92,est,1980
63.98,est,1981
64.15,est,1982
64.41,est,1983
64.72,est,1984
65.0,est,1985
65.18,est,1986
65.2,est,1987
65.04,est,1988
64.71,est,1989
64.26,est,1990
63.77,est,1991
63.33,est,1992
63.01,est,1993
62.85,est,1994
62.87,est,1995
63.04,est,1996
63.31,est,1997
63.64,est,1998
64.02,est,1999
64.42,est,2000
64.86,est,2001
65.33,est,2002
65.84,est,2003
66.36,est,2004
66.87,est,2005
67.34,est,2006
67.75,est,2007
68.1,est,2008
68.38,est,2009
68.6,est,2010
68.76,est,2011
68.91,est,2012
69.05,est,2013
69.2,est,2014
69.36,est,2015
69.53,est,2016
69.72,est,2017
69.9,est,2018
70.09,est,2019
70.28,est,2020
70.47,est,2021
70.66,est,2022
70.85,est,2023
71.04,est,2024
71.23,est,2025
71.42,est,2026
71.62,est,2027
71.81,est,2028
72.01,est,2029
72.2,est,2030
72.4,est,2031
72.6,est,2032
72.8,est,2033
73.0,est,2034
73.19,est,2035
73.38,est,2036
73.57,est,2037
73.75,est,2038
73.93,est,2039
74.11,est,2040
74.28,est,2041
74.45,est,2042
74.62,est,2043
74.78,est,2044
74.94,est,2045
75.09,est,2046
75.24,est,2047
75.38,est,2048
75.52,est,2049
75.66,est,2050
75.8,est,2051
75.93,est,2052
76.06,est,2053
76.19,est,2054
76.32,est,2055
76.44,est,2056
76.57,est,2057
76.69,est,2058
76.82,est,2059
76.94,est,2060
77.06,est,2061
77.17,est,2062
77.29,est,2063
77.4,est,2064
77.51,est,2065
77.62,est,2066
77.74,est,2067
77.85,est,2068
77.96,est,2069
78.07,est,2070
78.18,est,2071
78.3,est,2072
78.41,est,2073
78.52,est,2074
78.63,est,2075
78.74,est,2076
78.85,est,2077
78.95,est,2078
79.06,est,2079
79.17,est,2080
79.27,est,2081
79.38,est,2082
79.48,est,2083
79.59,est,2084
79.69,est,2085
79.79,est,2086
79.9,est,2087
80.0,est,2088
80.11,est,2089
80.22,est,2090
80.32,est,2091
80.43,est,2092
80.53,est,2093
80.64,est,2094
80.74,est,2095
80.85,est,2096
80.95,est,2097
81.05,est,2098
81.15,est,2099
32.05,eth,1950
32.21,eth,1951
32.56,eth,1952
32.96,eth,1953
33.42,eth,1954
33.92,eth,1955
34.46,eth,1956
35.05,eth,1957
35.68,eth,1958
36.32,eth,1959
36.97,eth,1960
37.61,eth,1961
38.22,eth,1962
38.79,eth,1963
39.3,eth,1964
39.75,eth,1965
40.16,eth,1966
40.52,eth,1967
40.85,eth,1968
41.16,eth,1969
41.46,eth,1970
41.73,eth,1971
41.98,eth,1972
42.21,eth,1973
42.41,eth,1974
42.56,eth,1975
42.63,eth,1976
42.62,eth,1977
42.55,eth,1978
42.42,eth,1979
42.3,eth,1980
42.24,eth,1981
42.28,eth,1982
42.45,eth,1983
42.75,eth,1984
43.17,eth,1985
43.67,eth,1986
44.18,eth,1987
44.68,eth,1988
45.15,eth,1989
45.58,eth,1990
46.01,eth,1991
46.46,eth,1992
46.96,eth,1993
47.5,eth,1994
48.09,eth,1995
48.72,eth,1996
49.35,eth,1997
50.0,eth,1998
50.66,eth,1999
51.35,eth,2000
52.09,eth,2001
52.89,eth,2002
53.76,eth,2003
54.7,eth,2004
55.66,eth,2005
56.64,eth,2006
57.6,eth,2007
58.51,eth,2008
59.35,eth,2009
60.11,eth,2010
60.79,eth,2011
61.4,eth,2012
61.97,eth,2013
62.49,eth,2014
62.98,eth,2015
63.44,eth,2016
63.86,eth,2017
64.27,eth,2018
64.66,eth,2019
65.03,eth,2020
65.4,eth,2021
65.76,eth,2022
66.11,eth,2023
66.44,eth,2024
66.77,eth,2025
67.09,eth,2026
67.41,eth,2027
67.71,eth,2028
68.01,eth,2029
68.31,eth,2030
68.59,eth,2031
68.87,eth,2032
69.14,eth,2033
69.4,eth,2034
69.65,eth,2035
69.89,eth,2036
70.12,eth,2037
70.34,eth,2038
70.55,eth,2039
70.75,eth,2040
70.95,eth,2041
71.14,eth,2042
71.33,eth,2043
71.52,eth,2044
71.7,eth,2045
71.89,eth,2046
72.07,eth,2047
72.26,eth,2048
72.44,eth,2049
72.63,eth,2050
72.82,eth,2051
73.01,eth,2052
73.19,eth,2053
73.38,eth,2054
73.56,eth,2055
73.74,eth,2056
73.92,eth,2057
74.09,eth,2058
74.26,eth,2059
74.43,eth,2060
74.59,eth,2061
74.75,eth,2062
74.9,eth,2063
75.05,eth,2064
75.19,eth,2065
75.33,eth,2066
75.46,eth,2067
75.59,eth,2068
75.71,eth,2069
75.84,eth,2070
75.96,eth,2071
76.08,eth,2072
76.2,eth,2073
76.32,eth,2074
76.44,eth,2075
76.56,eth,2076
76.68,eth,2077
76.8,eth,2078
76.92,eth,2079
77.04,eth,2080
77.15,eth,2081
77.27,eth,2082
77.39,eth,2083
77.5,eth,2084
77.62,eth,2085
77.74,eth,2086
77.85,eth,2087
77.97,eth,2088
78.08,eth,2089
78.2,eth,2090
78.32,eth,2091
78.43,eth,2092
78.55,eth,2093
78.66,eth,2094
78.78,eth,2095
78.9,eth,2096
79.01,eth,2097
79.13,eth,2098
79.24,eth,2099
48.99,fji,1950
49.28,fji,1951
49.85,fji,1952
50.41,fji,1953
50.95,fji,1954
51.49,fji,1955
52.01,fji,1956
52.52,fji,1957
53.02,fji,1958
53.5,fji,1959
53.98,fji,1960
54.44,fji,1961
54.9,fji,1962
55.34,fji,1963
55.77,fji,1964
56.2,fji,1965
56.61,fji,1966
57.02,fji,1967
57.42,fji,1968
57.81,fji,1969
58.2,fji,1970
58.57,fji,1971
58.93,fji,1972
59.28,fji,1973
59.62,fji,1974
59.94,fji,1975
60.25,fji,1976
60.55,fji,1977
60.84,fji,1978
61.12,fji,1979
61.39,fji,1980
61.66,fji,1981
61.91,fji,1982
62.15,fji,1983
62.38,fji,1984
62.6,fji,1985
62.82,fji,1986
63.02,fji,1987
63.23,fji,1988
63.42,fji,1989
63.6,fji,1990
63.79,fji,1991
63.96,fji,1992
64.13,fji,1993
64.3,fji,1994
64.45,fji,1995
64.61,fji,1996
64.76,fji,1997
64.91,fji,1998
65.05,fji,1999
65.18,fji,2000
65.31,fji,2001
65.43,fji,2002
65.55,fji,2003
65.67,fji,2004
65.78,fji,2005
65.91,fji,2006
66.04,fji,2007
66.18,fji,2008
66.33,fji,2009
66.5,fji,2010
66.66,fji,2011
66.83,fji,2012
67.0,fji,2013
67.17,fji,2014
67.33,fji,2015
67.49,fji,2016
67.64,fji,2017
67.8,fji,2018
67.95,fji,2019
68.1,fji,2020
68.25,fji,2021
68.4,fji,2022
68.54,fji,2023
68.68,fji,2024
68.83,fji,2025
68.97,fji,2026
69.11,fji,2027
69.25,fji,2028
69.4,fji,2029
69.54,fji,2030
69.69,fji,2031
69.83,fji,2032
69.98,fji,2033
70.13,fji,2034
70.28,fji,2035
70.44,fji,2036
70.59,fji,2037
70.75,fji,2038
70.9,fji,2039
71.06,fji,2040
71.22,fji,2041
71.38,fji,2042
71.54,fji,2043
71.7,fji,2044
71.87,fji,2045
72.03,fji,2046
72.19,fji,2047
72.36,fji,2048
72.53,fji,2049
72.69,fji,2050
72.86,fji,2051
73.03,fji,2052
73.21,fji,2053
73.39,fji,2054
73.56,fji,2055
73.74,fji,2056
73.93,fji,2057
74.11,fji,2058
74.29,fji,2059
74.48,fji,2060
74.66,fji,2061
74.85,fji,2062
75.03,fji,2063
75.22,fji,2064
75.41,fji,2065
75.6,fji,2066
75.79,fji,2067
75.97,fji,2068
76.16,fji,2069
76.35,fji,2070
76.54,fji,2071
76.73,fji,2072
76.92,fji,2073
77.1,fji,2074
77.28,fji,2075
77.46,fji,2076
77.64,fji,2077
77.82,fji,2078
77.99,fji,2079
78.16,fji,2080
78.33,fji,2081
78.49,fji,2082
78.65,fji,2083
78.81,fji,2084
78.97,fji,2085
79.12,fji,2086
79.27,fji,2087
79.42,fji,2088
79.56,fji,2089
79.7,fji,2090
79.84,fji,2091
79.97,fji,2092
80.11,fji,2093
80.24,fji,2094
80.37,fji,2095
80.5,fji,2096
80.62,fji,2097
80.74,fji,2098
80.86,fji,2099
61.61,fin,1950
61.9,fin,1951
62.44,fin,1952
62.95,fin,1953
63.4,fin,1954
63.81,fin,1955
64.17,fin,1956
64.49,fin,1957
64.75,fin,1958
64.98,fin,1959
65.16,fin,1960
65.3,fin,1961
65.41,fin,1962
65.48,fin,1963
65.54,fin,1964
65.6,fin,1965
65.65,fin,1966
65.71,fin,1967
65.79,fin,1968
65.89,fin,1969
66.02,fin,1970
66.19,fin,1971
66.4,fin,1972
66.64,fin,1973
66.91,fin,1974
67.21,fin,1975
67.55,fin,1976
67.92,fin,1977
68.31,fin,1978
68.71,fin,1979
69.09,fin,1980
69.43,fin,1981
69.73,fin,1982
69.98,fin,1983
70.17,fin,1984
70.33,fin,1985
70.46,fin,1986
70.58,fin,1987
70.73,fin,1988
70.91,fin,1989
71.11,fin,1990
71.36,fin,1991
71.63,fin,1992
71.91,fin,1993
72.21,fin,1994
72.52,fin,1995
72.83,fin,1996
73.15,fin,1997
73.46,fin,1998
73.78,fin,1999
74.08,fin,2000
74.38,fin,2001
74.66,fin,2002
74.93,fin,2003
75.19,fin,2004
75.44,fin,2005
75.68,fin,2006
75.93,fin,2007
76.18,fin,2008
76.43,fin,2009
76.68,fin,2010
76.92,fin,2011
77.14,fin,2012
77.35,fin,2013
77.55,fin,2014
77.72,fin,2015
77.88,fin,2016
78.03,fin,2017
78.18,fin,2018
78.32,fin,2019
78.47,fin,2020
78.61,fin,2021
78.75,fin,2022
78.89,fin,2023
79.03,fin,2024
79.17,fin,2025
79.31,fin,2026
79.45,fin,2027
79.59,fin,2028
79.72,fin,2029
79.86,fin,2030
79.99,fin,2031
80.12,fin,2032
80.25,fin,2033
80.39,fin,2034
80.51,fin,2035
80.64,fin,2036
80.77,fin,2037
80.89,fin,2038
81.02,fin,2039
81.15,fin,2040
81.27,fin,2041
81.4,fin,2042
81.53,fin,2043
81.65,fin,2044
81.78,fin,2045
81.9,fin,2046
82.03,fin,2047
82.15,fin,2048
82.27,fin,2049
82.39,fin,2050
82.51,fin,2051
82.63,fin,2052
82.75,fin,2053
82.87,fin,2054
82.99,fin,2055
83.1,fin,2056
83.22,fin,2057
83.34,fin,2058
83.45,fin,2059
83.57,fin,2060
83.69,fin,2061
83.8,fin,2062
83.92,fin,2063
84.03,fin,2064
84.14,fin,2065
84.26,fin,2066
84.37,fin,2067
84.49,fin,2068
84.61,fin,2069
84.72,fin,2070
84.84,fin,2071
84.95,fin,2072
85.07,fin,2073
85.18,fin,2074
85.29,fin,2075
85.4,fin,2076
85.52,fin,2077
85.63,fin,2078
85.74,fin,2079
85.85,fin,2080
85.96,fin,2081
86.07,fin,2082
86.19,fin,2083
86.3,fin,2084
86.41,fin,2085
86.52,fin,2086
86.63,fin,2087
86.74,fin,2088
86.85,fin,2089
86.96,fin,2090
87.07,fin,2091
87.17,fin,2092
87.28,fin,2093
87.39,fin,2094
87.5,fin,2095
87.61,fin,2096
87.72,fin,2097
87.82,fin,2098
87.93,fin,2099
63.18,fra,1950
63.41,fra,1951
63.85,fra,1952
64.28,fra,1953
64.68,fra,1954
65.07,fra,1955
65.43,fra,1956
65.78,fra,1957
66.1,fra,1958
66.39,fra,1959
66.65,fra,1960
66.88,fra,1961
67.07,fra,1962
67.22,fra,1963
67.34,fra,1964
67.44,fra,1965
67.53,fra,1966
67.64,fra,1967
67.75,fra,1968
67.89,fra,1969
68.06,fra,1970
68.24,fra,1971
68.43,fra,1972
68.63,fra,1973
68.83,fra,1974
69.03,fra,1975
69.23,fra,1976
69.43,fra,1977
69.64,fra,1978
69.84,fra,1979
70.06,fra,1980
70.28,fra,1981
70.51,fra,1982
70.75,fra,1983
71.0,fra,1984
71.25,fra,1985
71.5,fra,1986
71.76,fra,1987
72.01,fra,1988
72.26,fra,1989
72.51,fra,1990
72.75,fra,1991
73.0,fra,1992
73.25,fra,1993
73.5,fra,1994
73.75,fra,1995
74.01,fra,1996
74.27,fra,1997
74.53,fra,1998
74.8,fra,1999
75.08,fra,2000
75.36,fra,2001
75.66,fra,2002
75.97,fra,2003
76.29,fra,2004
76.61,fra,2005
76.91,fra,2006
77.18,fra,2007
77.42,fra,2008
77.64,fra,2009
77.82,fra,2010
77.99,fra,2011
78.14,fra,2012
78.28,fra,2013
78.43,fra,2014
78.58,fra,2015
78.74,fra,2016
78.89,fra,2017
79.05,fra,2018
79.2,fra,2019
79.35,fra,2020
79.5,fra,2021
79.65,fra,2022
79.8,fra,2023
79.94,fra,2024
80.09,fra,2025
80.23,fra,2026
80.38,fra,2027
80.52,fra,2028
80.66,fra,2029
80.8,fra,2030
80.94,fra,2031
81.08,fra,2032
81.22,fra,2033
81.36,fra,2034
81.49,fra,2035
81.63,fra,2036
81.76,fra,2037
81.9,fra,2038
82.03,fra,2039
82.16,fra,2040
82.29,fra,2041
82.43,fra,2042
82.56,fra,2043
82.69,fra,2044
82.82,fra,2045
82.95,fra,2046
83.08,fra,2047
83.2,fra,2048
83.33,fra,2049
83.46,fra,2050
83.58,fra,2051
83.71,fra,2052
83.83,fra,2053
83.96,fra,2054
84.09,fra,2055
84.21,fra,2056
84.34,fra,2057
84.46,fra,2058
84.59,fra,2059
84.71,fra,2060
84.84,fra,2061
84.96,fra,2062
85.08,fra,2063
85.2,fra,2064
85.32,fra,2065
85.44,fra,2066
85.56,fra,2067
85.68,fra,2068
85.8,fra,2069
85.92,fra,2070
86.03,fra,2071
86.15,fra,2072
86.27,fra,2073
86.38,fra,2074
86.5,fra,2075
86.62,fra,2076
86.73,fra,2077
86.85,fra,2078
86.97,fra,2079
87.08,fra,2080
87.2,fra,2081
87.32,fra,2082
87.44,fra,2083
87.56,fra,2084
87.67,fra,2085
87.79,fra,2086
87.9,fra,2087
88.02,fra,2088
88.13,fra,2089
88.24,fra,2090
88.35,fra,2091
88.47,fra,2092
88.58,fra,2093
88.69,fra,2094
88.8,fra,2095
88.91,fra,2096
89.02,fra,2097
89.14,fra,2098
89.25,fra,2099
49.32,guf,1950
49.57,guf,1951
50.07,guf,1952
50.57,guf,1953
51.07,guf,1954
51.59,guf,1955
52.11,guf,1956
52.65,guf,1957
53.21,guf,1958
53.83,guf,1959
54.5,guf,1960
55.26,guf,1961
56.11,guf,1962
57.05,guf,1963
58.03,guf,1964
59.02,guf,1965
59.95,guf,1966
60.77,guf,1967
61.43,guf,1968
61.93,guf,1969
62.26,guf,1970
62.44,guf,1971
62.51,guf,1972
62.55,guf,1973
62.59,guf,1974
62.66,guf,1975
62.82,guf,1976
63.08,guf,1977
63.43,guf,1978
63.88,guf,1979
64.41,guf,1980
65.0,guf,1981
65.59,guf,1982
66.16,guf,1983
66.69,guf,1984
67.18,guf,1985
67.62,guf,1986
68.03,guf,1987
68.42,guf,1988
68.79,guf,1989
69.16,guf,1990
69.52,guf,1991
69.88,guf,1992
