geo,males_aged_15_64_labour_force_participation_rate_percent,time
ecu,80.0,2002
ecu,80.1,2003
ecu,80.1,2004
ecu,80.1,2005
ecu,80.1,2006
ecu,80.3,2007
egy,77.5,1980
egy,78.8,1981
egy,79.8,1982
egy,80.7,1983
egy,79.5,1984
egy,79.1,1985
egy,78.6,1986
egy,78.2,1987
egy,77.7,1988
egy,77.0,1989
egy,76.1,1990
egy,75.0,1991
egy,75.6,1992
egy,76.7,1993
egy,76.3,1994
egy,76.3,1995
egy,75.6,1996
egy,74.9,1997
egy,74.2,1998
egy,75.8,1999
egy,75.2,2000
egy,74.1,2001
egy,74.7,2002
egy,74.7,2003
egy,74.7,2004
egy,74.6,2005
egy,74.5,2006
egy,74.8,2007
slv,85.7,1980
slv,85.4,1981
slv,85.1,1982
slv,84.8,1983
slv,84.5,1984
slv,84.2,1985
slv,83.8,1986
slv,83.4,1987
slv,82.9,1988
slv,82.4,1989
slv,81.9,1990
slv,79.7,1991
slv,84.8,1992
slv,84.6,1993
slv,84.6,1994
slv,84.7,1995
slv,83.2,1996
slv,82.8,1997
slv,83.5,1998
slv,82.8,1999
slv,82.3,2000
slv,81.7,2001
slv,81.1,2002
slv,83.1,2003
slv,82.5,2004
slv,82.5,2005
slv,82.4,2006
slv,82.1,2007
gnq,92.7,1980
gnq,92.8,1981
gnq,92.8,1982
gnq,92.8,1983
gnq,92.8,1984
gnq,92.9,1985
gnq,93.0,1986
gnq,93.1,1987
gnq,93.1,1988
gnq,93.2,1989
gnq,93.3,1990
gnq,93.4,1991
gnq,93.5,1992
gnq,93.6,1993
gnq,93.6,1994
gnq,93.7,1995
gnq,93.7,1996
gnq,93.8,1997
gnq,93.8,1998
gnq,93.9,1999
gnq,93.9,2000
gnq,93.9,2001
gnq,93.9,2002
gnq,93.9,2003
gnq,93.8,2004
gnq,93.8,2005
gnq,93.8,2006
gnq,93.8,2007
eri,91.5,1980
eri,91.6,1981
eri,91.6,1982
eri,91.5,1983
eri,91.4,1984
eri,91.1,1985
eri,90.7,1986
eri,90.2,1987
eri,89.6,1988
eri,89.2,1989
eri,88.8,1990
eri,88.5,1991
eri,88.4,1992
eri,87.8,1993
eri,86.8,1994
eri,86.7,1995
eri,86.2,1996
eri,86.0,1997
eri,86.1,1998
eri,86.2,1999
eri,87.1,2000
eri,86.7,2001
eri,86.7,2002
eri,86.5,2003
eri,86.5,2004
eri,86.6,2005
eri,86.8,2006
eri,86.9,2007
est,78.1,1980
est,78.3,1981
est,78.4,1982
est,78.5,1983
est,78.5,1984
est,78.4,1985
est,78.3,1986
est,78.0,1987
est,77.7,1988
est,77.4,1989
est,77.2,1990
est,75.8,1991
est,77.1,1992
est,77.8,1993
est,78.4,1994
est,78.6,1995
est,77.8,1996
est,76.8,1997
est,77.6,1998
est,76.9,1999
est,76.1,2000
est,75.2,2001
est,74.1,2002
est,74.4,2003
est,73.5,2004
est,72.7,2005
est,71.8,2006
est,72.9,2007
eth,86.7,1980
eth,86.7,1981
eth,86.7,1982
eth,86.5,1983
eth,86.7,1984
eth,87.1,1985
eth,87.5,1986
eth,88.0,1987
eth,88.4,1988
eth,88.8,1989
eth,89.2,1990
eth,89.5,1991
eth,89.9,1992
eth,90.3,1993
eth,90.6,1994
eth,91.0,1995
eth,91.3,1996
eth,91.6,1997
eth,91.8,1998
eth,92.0,1999
eth,92.0,2000
eth,92.0,2001
eth,92.0,2002
eth,92.0,2003
eth,91.9,2004
eth,91.9,2005
eth,91.3,2006
eth,91.8,2007
fji,86.2,1980
fji,86.2,1981
fji,86.9,1982
fji,87.5,1983
fji,87.2,1984
fji,87.7,1985
fji,87.5,1986
fji,87.0,1987
fji,86.5,1988
fji,85.9,1989
fji,85.3,1990
fji,84.6,1991
fji,83.8,1992
fji,83.0,1993
fji,82.2,1994
fji,81.3,1995
fji,80.4,1996
fji,80.4,1997
fji,80.2,1998
fji,79.9,1999
fji,80.4,2000
fji,80.3,2001
fji,80.4,2002
fji,80.4,2003
fji,80.4,2004
fji,80.5,2005
fji,80.4,2006
fji,80.5,2007
fin,80.3,1980
fin,80.3,1981
fin,80.0,1982
fin,79.7,1983
fin,79.5,1984
fin,79.5,1985
fin,79.6,1986
fin,79.0,1987
fin,78.6,1988
fin,79.6,1989
fin,79.6,1990
fin,77.9,1991
fin,76.3,1992
fin,75.3,1993
fin,74.9,1994
fin,75.1,1995
fin,75.0,1996
fin,74.5,1997
fin,75.1,1998
fin,75.8,1999
fin,76.5,2000
fin,76.8,2001
fin,76.5,2002
fin,75.8,2003
fin,75.3,2004
fin,75.7,2005
fin,76.2,2006
fin,76.4,2007
fra,81.9,1980
fra,80.9,1981
fra,80.2,1982
fra,79.0,1983
fra,77.7,1984
fra,77.4,1985
fra,76.9,1986
fra,76.3,1987
fra,75.7,1988
fra,75.5,1989
fra,75.0,1990
fra,74.4,1991
fra,74.3,1992
fra,74.0,1993
fra,73.9,1994
fra,73.9,1995
fra,74.6,1996
fra,74.4,1997
fra,74.2,1998
fra,74.5,1999
fra,74.4,2000
fra,74.4,2001
fra,74.7,2002
fra,75.5,2003
fra,75.1,2004
fra,74.7,2005
fra,74.4,2006
fra,74.2,2007
guf,82.1,1980
guf,82.4,1981
guf,82.8,1982
guf,82.4,1983
guf,81.9,1984
guf,81.5,1985
guf,80.9,1986
guf,80.4,1987
guf,79.7,1988
guf,79.1,1989
guf,78.4,1990
guf,77.8,1991
guf,77.3,1992
guf,76.7,1993
guf,76.0,1994
guf,75.2,1995
guf,74.3,1996
guf,73.3,1997
guf,72.3,1998
guf,71.2,1999
guf,70.9,2000
guf,70.8,2001
guf,70.7,2002
guf,70.5,2003
guf,70.4,2004
guf,70.0,2005
guf,69.6,2006
guf,69.1,2007
pyf,81.3,1980
pyf,81.0,1981
pyf,80.7,1982
pyf,80.6,1983
pyf,80.0,1984
pyf,79.3,1985
pyf,78.4,1986
pyf,77.5,1987
pyf,76.8,1988
pyf,76.9,1989
pyf,77.1,1990
pyf,77.2,1991
pyf,77.5,1992
pyf,77.9,1993
pyf,78.2,1994
pyf,78.4,1995
pyf,78.5,1996
pyf,78.5,1997
pyf,78.2,1998
pyf,78.0,1999
pyf,77.7,2000
pyf,77.5,2001
pyf,77.2,2002
pyf,76.8,2003
pyf,76.6,2004
pyf,76.4,2005
pyf,76.4,2006
pyf,76.6,2007
gab,83.5,1980
gab,83.8,1981
gab,84.4,1982
gab,84.5,1983
gab,84.6,1984
gab,85.0,1985
gab,85.3,1986
gab,86.5,1987
gab,86.1,1988
gab,85.9,1989
gab,85.5,1990
gab,85.4,1991
gab,85.5,1992
gab,85.6,1993
gab,85.5,1994
gab,84.9,1995
gab,84.6,1996
gab,84.4,1997
gab,84.2,1998
gab,84.4,1999
gab,83.9,2000
gab,83.5,2001
gab,82.9,2002
gab,82.5,2003
gab,82.1,2004
gab,81.9,2005
gab,81.6,2006
gab,81.5,2007
gmb,86.2,1980
gmb,86.2,1981
gmb,86.4,1982
gmb,85.8,1983
gmb,86.2,1984
gmb,86.2,1985
gmb,85.5,1986
gmb,86.5,1987
gmb,86.4,1988
gmb,85.8,1989
gmb,85.6,1990
gmb,85.8,1991
gmb,85.9,1992
gmb,85.9,1993
gmb,86.0,1994
gmb,86.0,1995
gmb,86.0,1996
gmb,85.8,1997
gmb,85.5,1998
gmb,85.3,1999
gmb,85.0,2000
gmb,84.8,2001
gmb,85.0,2002
gmb,84.7,2003
gmb,84.5,2004
gmb,84.3,2005
gmb,84.0,2006
gmb,83.7,2007
geo,83.1,1980
geo,82.9,1981
geo,83.2,1982
geo,83.2,1983
geo,83.2,1984
geo,83.2,1985
geo,84.1,1986
geo,84.2,1987
geo,84.0,1988
geo,84.6,1989
geo,85.9,1990
geo,80.8,1991
geo,78.8,1992
geo,75.9,1993
geo,74.8,1994
geo,75.7,1995
geo,76.8,1996
geo,77.4,1997
geo,77.6,1998
geo,77.8,1999
geo,76.1,2000
geo,78.0,2001
geo,76.2,2002
geo,77.5,2003
geo,76.0,2004
geo,76.6,2005
geo,76.8,2006
geo,77.4,2007
deu,84.3,1980
deu,83.8,1981
deu,83.5,1982
deu,82.6,1983
deu,82.0,1984
deu,82.4,1985
deu,82.4,1986
deu,82.5,1987
deu,82.7,1988
deu,82.4,1989
deu,83.0,1990
deu,82.1,1991
deu,81.3,1992
deu,80.6,1993
deu,80.2,1994
deu,79.9,1995
deu,79.9,1996
deu,80.0,1997
deu,80.5,1998
deu,79.7,1999
deu,79.4,2000
deu,79.4,2001
deu,79.0,2002
deu,78.4,2003
deu,79.5,2004
deu,80.8,2005
deu,81.4,2006
deu,80.9,2007
gha,74.2,1980
gha,74.6,1981
gha,75.2,1982
gha,75.7,1983
gha,75.3,1984
gha,75.1,1985
gha,74.8,1986
gha,74.6,1987
gha,74.3,1988
gha,74.1,1989
gha,73.9,1990
gha,73.6,1991
gha,73.4,1992
gha,73.8,1993
gha,74.2,1994
gha,74.7,1995
gha,75.1,1996
gha,75.5,1997
gha,76.0,1998
gha,76.4,1999
gha,76.9,2000
gha,76.4,2001
gha,75.8,2002
gha,75.1,2003
gha,74.4,2004
gha,73.8,2005
gha,73.2,2006
gha,74.0,2007
grc,81.2,1980
grc,81.5,1981
grc,81.3,1982
grc,81.4,1983
grc,80.8,1984
grc,79.8,1985
grc,78.7,1986
grc,77.7,1987
grc,77.7,1988
grc,77.5,1989
grc,76.7,1990
grc,76.0,1991
grc,76.1,1992
grc,76.1,1993
grc,76.6,1994
grc,76.9,1995
grc,77.2,1996
grc,77.0,1997
grc,77.5,1998
grc,77.5,1999
grc,77.7,2000
grc,77.1,2001
grc,77.6,2002
grc,78.1,2003
grc,79.0,2004
grc,78.7,2005
grc,79.0,2006
grc,79.1,2007
glp,73.5,1980
glp,73.8,1981
glp,74.5,1982
glp,75.4,1983
glp,75.9,1984
glp,76.6,1985
glp,76.9,1986
glp,76.4,1987
glp,75.9,1988
glp,75.5,1989
glp,75.2,1990
glp,75.0,1991
glp,74.9,1992
glp,74.9,1993
glp,74.8,1994
glp,74.6,1995
glp,74.3,1996
glp,73.9,1997
glp,73.4,1998
glp,72.9,1999
glp,72.9,2000
glp,72.9,2001
glp,72.8,2002
glp,72.6,2003
glp,72.5,2004
glp,72.2,2005
glp,71.7,2006
glp,71.4,2007
gum,77.6,1980
gum,77.6,1981
gum,77.7,1982
gum,77.9,1983
gum,79.2,1984
gum,80.3,1985
gum,81.3,1986
gum,82.0,1987
gum,82.7,1988
gum,82.8,1989
gum,83.1,1990
gum,83.1,1991
gum,83.3,1992
gum,83.6,1993
gum,83.5,1994
gum,83.7,1995
gum,83.8,1996
gum,83.9,1997
gum,83.8,1998
gum,83.7,1999
gum,83.6,2000
gum,83.6,2001
gum,83.5,2002
gum,83.2,2003
gum,83.0,2004
gum,82.7,2005
gum,82.3,2006
gum,82.0,2007
gtm,91.0,1980
gtm,91.1,1981
gtm,91.5,1982
gtm,91.9,1983
gtm,91.9,1984
gtm,92.1,1985
gtm,92.2,1986
gtm,92.1,1987
gtm,91.9,1988
gtm,91.7,1989
gtm,91.1,1990
gtm,90.4,1991
gtm,89.5,1992
gtm,88.5,1993
gtm,87.2,1994
gtm,85.7,1995
gtm,83.8,1996
gtm,81.7,1997
gtm,79.1,1998
gtm,76.2,1999
gtm,79.6,2000
gtm,82.4,2001
gtm,84.6,2002
gtm,86.3,2003
gtm,87.5,2004
gtm,87.5,2005
gtm,87.3,2006
gtm,86.3,2007
gin,90.4,1980
gin,90.5,1981
gin,90.6,1982
gin,90.8,1983
gin,91.0,1984
gin,91.0,1985
gin,91.0,1986
gin,91.1,1987
gin,91.0,1988
gin,90.9,1989
gin,91.0,1990
gin,91.1,1991
gin,91.2,1992
gin,91.3,1993
gin,91.3,1994
gin,91.2,1995
gin,91.1,1996
gin,90.9,1997
gin,90.7,1998
gin,90.6,1999
gin,90.5,2000
gin,90.3,2001
gin,90.2,2002
gin,90.2,2003
gin,90.1,2004
gin,90.0,2005
gin,89.9,2006
gin,89.6,2007
gnb,89.4,1980
gnb,89.1,1981
gnb,89.0,1982
gnb,89.3,1983
gnb,89.1,1984
gnb,89.4,1985
gnb,89.0,1986
gnb,88.8,1987
gnb,88.6,1988
gnb,88.4,1989
gnb,88.4,1990
gnb,88.3,1991
gnb,88.5,1992
gnb,88.6,1993
gnb,88.8,1994
gnb,88.8,1995
gnb,88.6,1996
gnb,88.6,1997
gnb,90.1,1998
gnb,90.0,1999
gnb,89.9,2000
gnb,90.0,2001
gnb,90.7,2002
gnb,90.8,2003
gnb,90.9,2004
gnb,91.0,2005
gnb,91.0,2006
gnb,91.3,2007
guy,87.6,1980
guy,87.4,1981
guy,87.2,1982
guy,87.0,1983
guy,86.9,1984
guy,86.7,1985
guy,86.5,1986
guy,86.3,1987
guy,86.0,1988
guy,85.7,1989
guy,85.3,1990
guy,85.0,1991
guy,84.5,1992
guy,84.1,1993
guy,84.1,1994
guy,84.1,1995
guy,83.8,1996
guy,83.4,1997
guy,83.7,1998
guy,83.9,1999
guy,84.2,2000
guy,84.4,2001
guy,84.8,2002
guy,85.3,2003
guy,85.8,2004
guy,86.1,2005
guy,86.0,2006
guy,86.1,2007
hti,80.9,1980
hti,81.2,1981
hti,81.5,1982
hti,81.6,1983
hti,81.5,1984
hti,81.5,1985
hti,81.4,1986
hti,81.3,1987
hti,81.2,1988
hti,81.3,1989
hti,81.3,1990
hti,81.2,1991
hti,82.0,1992
hti,82.1,1993
hti,82.5,1994
hti,82.7,1995
hti,82.4,1996
hti,82.1,1997
hti,81.9,1998
hti,81.6,1999
hti,81.6,2000
hti,81.6,2001
hti,81.8,2002
hti,81.9,2003
hti,82.2,2004
hti,82.3,2005
hti,82.5,2006
hti,82.7,2007
hnd,88.5,1980
hnd,88.3,1981
hnd,88.2,1982
hnd,88.1,1983
hnd,88.0,1984
hnd,88.0,1985
hnd,88.0,1986
hnd,88.0,1987
hnd,88.0,1988
hnd,87.9,1989
hnd,87.9,1990
hnd,87.8,1991
hnd,88.1,1992
hnd,88.5,1993
hnd,88.8,1994
hnd,89.2,1995
hnd,90.3,1996
hnd,90.4,1997
hnd,90.2,1998
hnd,90.5,1999
hnd,89.4,2000
hnd,88.2,2001
hnd,87.3,2002
hnd,86.3,2003
hnd,85.4,2004
hnd,84.6,2005
hnd,84.5,2006
hnd,83.5,2007
hkg,85.0,1980
hkg,86.7,1981
hkg,86.1,1982
hkg,86.0,1983
hkg,86.6,1984
hkg,85.3,1985
hkg,85.6,1986
hkg,85.8,1987
hkg,85.7,1988
hkg,85.6,1989
hkg,85.5,1990
hkg,85.3,1991
hkg,85.0,1992
hkg,84.7,1993
hkg,84.1,1994
hkg,83.8,1995
hkg,83.5,1996
hkg,83.3,1997
hkg,83.2,1998
hkg,82.8,1999
hkg,82.5,2000
hkg,82.1,2001
hkg,81.8,2002
hkg,81.7,2003
hkg,81.7,2004
hkg,81.3,2005
hkg,81.1,2006
hkg,80.4,2007
hun,83.6,1980
hun,82.9,1981
hun,81.9,1982
hun,80.7,1983
hun,79.5,1984
hun,78.4,1985
hun,77.4,1986
hun,76.6,1987
hun,75.9,1988
hun,75.1,1989
hun,74.4,1990
hun,73.0,1991
hun,71.9,1992
hun,69.5,1993
hun,67.9,1994
hun,68.4,1995
hun,67.8,1996
hun,67.0,1997
hun,66.2,1998
hun,67.6,1999
hun,67.7,2000
hun,67.5,2001
hun,67.3,2002
hun,67.8,2003
hun,67.5,2004
hun,68.0,2005
hun,68.7,2006
hun,68.3,2007
isl,87.6,1980
isl,87.6,1981
isl,87.1,1982
isl,87.0,1983
isl,86.4,1984
isl,87.4,1985
isl,87.3,1986
isl,87.5,1987
isl,87.8,1988
isl,86.7,1989
isl,87.0,1990
isl,87.4,1991
isl,87.6,1992
isl,86.5,1993
isl,86.6,1994
isl,88.3,1995
isl,87.3,1996
isl,87.3,1997
isl,88.2,1998
isl,89.6,1999
isl,89.9,2000
isl,89.8,2001
isl,88.7,2002
isl,89.6,2003
isl,88.4,2004
isl,89.3,2005
isl,90.8,2006
isl,88.7,2007
ind,88.8,1980
ind,88.7,1981
ind,88.5,1982
ind,88.3,1983
ind,88.2,1984
ind,88.0,1985
ind,87.8,1986
ind,87.6,1987
ind,87.5,1988
ind,87.3,1989
ind,87.1,1990
ind,86.9,1991
ind,86.7,1992
ind,86.5,1993
ind,86.3,1994
ind,86.1,1995
ind,86.0,1996
ind,85.8,1997
ind,85.6,1998
ind,85.4,1999
ind,85.2,2000
ind,85.2,2001
ind,85.1,2002
ind,85.1,2003
ind,85.0,2004
ind,84.8,2005
ind,84.5,2006
ind,84.5,2007
idn,84.3,1980
idn,84.0,1981
idn,84.0,1982
idn,83.4,1983
idn,82.7,1984
idn,82.0,1985
idn,83.5,1986
idn,83.2,1987
idn,83.0,1988
idn,82.5,1989
idn,82.8,1990
idn,83.2,1991
idn,83.5,1992
idn,83.1,1993
idn,82.5,1994
idn,83.8,1995
idn,85.0,1996
idn,85.0,1997
idn,82.8,1998
idn,86.8,1999
idn,87.0,2000
idn,87.1,2001
idn,87.1,2002
idn,87.4,2003
idn,87.6,2004
idn,87.9,2005
idn,87.2,2006
idn,88.5,2007
irn,82.0,1980
irn,82.8,1981
irn,81.5,1982
irn,80.6,1983
irn,81.0,1984
irn,81.4,1985
irn,83.0,1986
irn,82.9,1987
irn,82.8,1988
irn,82.6,1989
irn,82.3,1990
irn,82.0,1991
irn,81.0,1992
irn,79.9,1993
irn,78.7,1994
irn,77.4,1995
irn,76.1,1996
irn,75.8,1997
irn,75.5,1998
irn,75.3,1999
irn,75.3,2000
irn,75.4,2001
irn,75.6,2002
irn,75.9,2003
irn,76.2,2004
irn,76.6,2005
irn,76.5,2006
irn,77.1,2007
irq,74.6,1980
irq,75.2,1981
irq,75.9,1982
irq,75.9,1983
irq,76.0,1984
irq,76.5,1985
irq,77.4,1986
irq,77.3,1987
irq,77.1,1988
irq,76.8,1989
irq,76.5,1990
irq,76.2,1991
irq,75.9,1992
irq,75.7,1993
irq,75.5,1994
irq,75.3,1995
irq,75.0,1996
irq,74.8,1997
irq,74.6,1998
irq,74.3,1999
irq,73.9,2000
irq,73.5,2001
irq,73.1,2002
irq,72.6,2003
irq,72.1,2004
irq,71.7,2005
irq,71.3,2006
irq,71.3,2007
irl,85.0,1980
irl,84.9,1981
irl,84.0,1982
irl,83.0,1983
irl,82.0,1984
irl,81.2,1985
irl,80.0,1986
irl,79.0,1987
irl,78.8,1988
irl,78.0,1989
irl,77.9,1990
irl,77.5,1991
irl,76.8,1992
irl,76.2,1993
irl,76.1,1994
irl,76.1,1995
irl,76.1,1996
irl,76.0,1997
irl,77.7,1998
irl,78.6,1999
irl,79.3,2000
irl,79.2,2001
irl,78.5,2002
irl,78.5,2003
irl,79.1,2004
irl,79.9,2005
irl,80.9,2006
irl,80.9,2007
isr,70.7,1980
isr,70.5,1981
isr,70.5,1982
isr,70.2,1983
isr,70.1,1984
isr,69.6,1985
isr,69.0,1986
isr,68.3,1987
isr,69.1,1988
isr,69.1,1989
isr,68.2,1990
isr,68.1,1991
isr,67.8,1992
isr,68.9,1993
isr,69.1,1994
isr,68.7,1995
isr,68.3,1996
isr,67.9,1997
isr,67.8,1998
isr,67.5,1999
isr,67.5,2000
isr,67.2,2001
isr,66.6,2002
isr,66.6,2003
isr,67.1,2004
isr,67.1,2005
isr,67.6,2006
isr,66.7,2007
ita,80.1,1980
ita,79.6,1981
ita,78.7,1982
ita,78.5,1983
ita,77.6,1984
ita,77.1,1985
ita,76.9,1986
ita,76.9,1987
ita,76.8,1988
ita,76.7,1989
ita,76.7,1990
ita,76.4,1991
ita,76.1,1992
ita,75.2,1993
ita,74.5,1994
ita,73.8,1995
ita,73.6,1996
ita,73.5,1997
ita,73.9,1998
ita,74.2,1999
ita,74.4,2000
ita,74.3,2001
ita,74.7,2002
ita,75.3,2003
ita,74.8,2004
ita,74.5,2005
ita,74.6,2006
ita,74.5,2007
jam,84.3,1980
jam,84.6,1981
jam,85.5,1982
jam,85.0,1983
jam,84.6,1984
jam,84.3,1985
jam,84.0,1986
jam,83.8,1987
jam,83.7,1988
jam,83.5,1989
jam,83.4,1990
jam,83.1,1991
jam,82.9,1992
jam,82.6,1993
jam,82.2,1994
jam,81.9,1995
jam,81.6,1996
jam,81.2,1997
jam,80.8,1998
jam,80.5,1999
jam,80.2,2000
jam,79.8,2001
jam,79.4,2002
jam,78.9,2003
jam,78.6,2004
jam,78.4,2005
jam,78.2,2006
jam,77.8,2007
jpn,84.2,1980
jpn,84.2,1981
jpn,84.4,1982
jpn,84.3,1983
jpn,83.8,1984
jpn,83.2,1985
jpn,83.0,1986
jpn,82.8,1987
jpn,82.6,1988
jpn,82.5,1989
jpn,83.1,1990
jpn,83.4,1991
jpn,84.1,1992
jpn,84.5,1993
jpn,84.5,1994
jpn,84.6,1995
jpn,85.1,1996
jpn,85.4,1997
jpn,85.4,1998
jpn,85.3,1999
jpn,85.3,2000
jpn,85.1,2001
jpn,85.0,2002
jpn,84.9,2003
jpn,84.5,2004
jpn,84.5,2005
jpn,84.7,2006
jpn,84.2,2007
jor,69.9,1980
jor,69.6,1981
jor,69.2,1982
jor,69.4,1983
jor,68.8,1984
jor,68.7,1985
jor,68.1,1986
jor,67.8,1987
jor,68.0,1988
jor,70.1,1989
jor,70.7,1990
jor,71.9,1991
jor,74.2,1992
jor,76.2,1993
jor,76.4,1994
jor,76.4,1995
jor,76.4,1996
jor,76.4,1997
jor,76.3,1998
jor,76.1,1999
jor,76.1,2000
jor,75.9,2001
jor,75.2,2002
jor,75.2,2003
jor,75.1,2004
jor,75.0,2005
jor,75.0,2006
jor,74.7,2007
kaz,82.2,1980
kaz,82.1,1981
kaz,82.3,1982
kaz,82.3,1983
kaz,82.2,1984
kaz,82.1,1985
kaz,82.3,1986
kaz,82.4,1987
kaz,81.9,1988
kaz,82.0,1989
kaz,81.9,1990
kaz,81.9,1991
kaz,82.0,1992
kaz,82.0,1993
kaz,82.0,1994
kaz,81.9,1995
kaz,81.7,1996
kaz,81.4,1997
kaz,81.1,1998
kaz,80.8,1999
kaz,80.6,2000
kaz,80.5,2001
kaz,80.4,2002
kaz,80.4,2003
kaz,80.2,2004
kaz,79.6,2005
kaz,79.1,2006
kaz,79.8,2007
ken,91.4,1980
ken,91.4,1981
ken,91.5,1982
ken,91.6,1983
ken,91.7,1984
ken,91.6,1985
ken,91.5,1986
ken,91.3,1987
ken,91.1,1988
ken,90.9,1989
ken,90.7,1990
ken,90.5,1991
ken,90.4,1992
ken,90.2,1993
ken,90.0,1994
ken,89.9,1995
ken,89.7,1996
ken,89.5,1997
ken,89.3,1998
ken,89.1,1999
ken,88.9,2000
ken,88.5,2001
ken,88.4,2002
ken,88.2,2003
ken,88.0,2004
ken,88.1,2005
ken,88.1,2006
ken,88.1,2007
prk,81.1,1980
prk,80.9,1981
prk,80.6,1982
prk,80.1,1983
prk,79.8,1984
prk,79.7,1985
prk,79.7,1986
prk,80.0,1987
prk,80.3,1988
prk,80.6,1989
prk,80.8,1990
prk,81.0,1991
prk,81.3,1992
prk,81.7,1993
prk,81.9,1994
prk,82.1,1995
prk,82.0,1996
prk,81.7,1997
prk,81.4,1998
prk,81.0,1999
prk,80.9,2000
prk,80.9,2001
prk,81.0,2002
prk,81.3,2003
prk,81.5,2004
prk,81.6,2005
prk,81.7,2006
prk,81.5,2007
kor,76.7,1980
kor,76.1,1981
kor,76.0,1982
kor,74.5,1983
kor,73.5,1984
kor,73.7,1985
kor,73.7,1986
kor,73.7,1987
kor,73.8,1988
kor,74.6,1989
kor,75.2,1990
kor,75.9,1991
kor,76.4,1992
kor,76.3,1993
kor,77.1,1994
kor,77.3,1995
kor,77.5,1996
kor,77.5,1997
kor,76.7,1998
kor,76.0,1999
kor,75.9,2000
kor,75.7,2001
kor,76.3,2002
kor,76.4,2003
kor,76.7,2004
kor,76.5,2005
kor,76.2,2006
kor,76.3,2007
kwt,78.8,1980
kwt,81.6,1981
kwt,83.0,1982
kwt,83.1,1983
kwt,83.4,1984
kwt,83.5,1985
kwt,83.4,1986
kwt,83.2,1987
kwt,82.9,1988
kwt,82.1,1989
kwt,81.9,1990
kwt,81.9,1991
kwt,82.2,1992
kwt,82.6,1993
kwt,83.1,1994
kwt,83.5,1995
kwt,84.0,1996
kwt,84.6,1997
kwt,84.7,1998
kwt,84.7,1999
kwt,84.6,2000
kwt,84.5,2001
kwt,84.0,2002
kwt,83.2,2003
kwt,83.1,2004
kwt,82.9,2005
kwt,82.7,2006
kwt,82.7,2007
kgz,76.8,1980
kgz,77.2,1981
kgz,77.6,1982
kgz,77.9,1983
kgz,78.3,1984
kgz,78.5,1985
kgz,78.2,1986
kgz,77.9,1987
kgz,78.2,1988
kgz,78.1,1989
kgz,78.0,1990
kgz,78.1,1991
kgz,78.2,1992
kgz,78.3,1993
kgz,78.4,1994
kgz,78.4,1995
kgz,78.4,1996
kgz,78.2,1997
kgz,78.1,1998
kgz,77.9,1999
kgz,77.7,2000
kgz,77.6,2001
kgz,77.4,2002
kgz,77.9,2003
kgz,78.3,2004
kgz,78.2,2005
kgz,78.4,2006
kgz,78.5,2007
lao,86.7,1980
lao,86.4,1981
lao,86.3,1982
lao,86.1,1983
lao,85.9,1984
lao,85.8,1985
lao,85.7,1986
lao,85.9,1987
lao,86.3,1988
lao,85.6,1989
lao,85.4,1990
lao,85.4,1991
lao,85.2,1992
lao,85.1,1993
lao,84.9,1994
lao,84.7,1995
lao,84.5,1996
lao,84.3,1997
lao,84.2,1998
lao,84.1,1999
lao,83.7,2000
lao,83.4,2001
lao,83.1,2002
lao,82.6,2003
lao,82.4,2004
lao,81.8,2005
lao,81.4,2006
lao,81.5,2007
lva,84.3,1980
lva,84.4,1981
lva,84.5,1982
lva,84.6,1983
lva,84.6,1984
lva,84.6,1985
lva,84.5,1986
lva,84.4,1987
lva,84.2,1988
lva,84.0,1989
lva,83.3,1990
lva,82.5,1991
lva,81.6,1992
lva,80.7,1993
lva,79.6,1994
lva,78.5,1995
lva,77.1,1996
lva,75.9,1997
lva,76.0,1998
lva,75.1,1999
lva,72.2,2000
lva,73.1,2001
lva,74.1,2002
lva,74.0,2003
lva,74.2,2004
lva,74.2,2005
lva,76.1,2006
lva,76.0,2007
lbn,86.0,1980
lbn,86.4,1981
lbn,86.8,1982
lbn,86.8,1983
lbn,86.8,1984
lbn,87.0,1985
lbn,87.6,1986
lbn,87.6,1987
lbn,87.7,1988
lbn,87.8,1989
lbn,86.1,1990
lbn,82.9,1991
lbn,82.8,1992
lbn,82.8,1993
lbn,82.6,1994
lbn,82.8,1995
lbn,82.7,1996
lbn,82.5,1997
lbn,82.4,1998
lbn,82.7,1999
lbn,82.9,2000
lbn,82.6,2001
lbn,82.4,2002
lbn,82.0,2003
lbn,81.8,2004
lbn,81.9,2005
lbn,82.1,2006
lbn,81.7,2007
lso,87.4,1980
lso,87.7,1981
lso,88.3,1982
lso,88.8,1983
lso,88.4,1984
lso,88.0,1985
lso,88.1,1986
lso,88.0,1987
lso,87.4,1988
lso,86.7,1989
lso,86.4,1990
lso,85.8,1991
lso,85.3,1992
lso,84.9,1993
lso,84.4,1994
lso,83.7,1995
lso,82.3,1996
lso,81.1,1997
lso,80.8,1998
lso,80.3,1999
lso,79.7,2000
lso,78.8,2001
lso,78.2,2002
lso,77.6,2003
lso,77.0,2004
lso,76.6,2005
lso,75.8,2006
lso,75.8,2007
lbr,84.8,1980
lbr,84.9,1981
lbr,85.0,1982
lbr,85.2,1983
lbr,85.4,1984
lbr,85.4,1985
lbr,85.4,1986
lbr,85.5,1987
lbr,85.6,1988
lbr,85.5,1989
lbr,85.6,1990
lbr,85.5,1991
lbr,85.6,1992
lbr,85.6,1993
