geo,life_expectancy_at_birth_with_projections,time
bra,31.99,1828
bra,31.99,1829
bra,31.99,1830
bra,31.99,1831
bra,31.99,1832
bra,31.99,1833
bra,31.99,1834
bra,31.99,1835
bra,31.99,1836
bra,31.99,1837
bra,31.99,1838
bra,31.99,1839
bra,31.99,1840
bra,31.99,1841
bra,31.99,1842
bra,31.99,1843
bra,31.99,1844
bra,31.99,1845
bra,31.99,1846
bra,31.99,1847
bra,31.99,1848
bra,31.99,1849
bra,31.99,1850
bra,31.99,1851
bra,31.99,1852
bra,31.99,1853
bra,31.99,1854
bra,31.99,1855
bra,31.99,1856
bra,31.99,1857
bra,31.99,1858
bra,31.99,1859
bra,31.99,1860
bra,31.99,1861
bra,31.99,1862
bra,31.99,1863
bra,31.99,1864
bra,31.99,1865
bra,31.99,1866
bra,31.99,1867
bra,31.99,1868
bra,31.99,1869
bra,31.99,1870
bra,31.99,1871
bra,31.99,1872
bra,31.99,1873
bra,31.99,1874
bra,31.99,1875
bra,31.99,1876
bra,31.99,1877
bra,31.98,1878
bra,31.98,1879
bra,31.98,1880
bra,31.98,1881
bra,31.98,1882
bra,31.98,1883
bra,31.98,1884
bra,31.98,1885
bra,31.98,1886
bra,31.98,1887
bra,31.98,1888
bra,31.98,1889
bra,31.98,1890
bra,31.98,1891
bra,31.98,1892
bra,31.98,1893
bra,31.98,1894
bra,31.98,1895
bra,31.98,1896
bra,31.98,1897
bra,31.98,1898
bra,31.98,1899
bra,31.98,1900
bra,31.98,1901
bra,31.98,1902
bra,31.98,1903
bra,31.98,1904
bra,31.98,1905
bra,31.98,1906
bra,31.98,1907
bra,31.98,1908
bra,31.98,1909
bra,31.98,1910
bra,31.98,1911
bra,31.98,1912
bra,31.98,1913
bra,31.98,1914
bra,31.98,1915
bra,31.98,1916
bra,31.98,1917
bra,26.98,1918
bra,31.98,1919
bra,31.98,1920
bra,31.98,1921
bra,31.98,1922
bra,31.98,1923
bra,31.99,1924
bra,31.99,1925
bra,31.99,1926
bra,31.99,1927
bra,32.0,1928
bra,32.0,1929
bra,32.0,1930
bra,32.46,1931
bra,32.93,1932
bra,33.39,1933
bra,33.86,1934
bra,34.32,1935
bra,34.78,1936
bra,35.25,1937
bra,35.71,1938
bra,36.18,1939
bra,36.64,1940
bra,37.77,1941
bra,38.9,1942
bra,40.04,1943
bra,41.17,1944
bra,42.3,1945
bra,43.85,1946
bra,45.4,1947
bra,46.94,1948
bra,48.49,1949
bra,50.04,1950
bra,50.28,1951
bra,50.76,1952
bra,51.25,1953
bra,51.74,1954
bra,52.23,1955
bra,52.73,1956
bra,53.22,1957
bra,53.72,1958
bra,54.21,1959
bra,54.7,1960
bra,55.18,1961
bra,55.64,1962
bra,56.09,1963
bra,56.52,1964
bra,56.94,1965
bra,57.33,1966
bra,57.72,1967
bra,58.1,1968
bra,58.48,1969
bra,58.87,1970
bra,59.25,1971
bra,59.64,1972
bra,60.04,1973
bra,60.44,1974
bra,60.84,1975
bra,61.24,1976
bra,61.62,1977
bra,61.98,1978
bra,62.33,1979
bra,62.67,1980
bra,63.01,1981
bra,63.35,1982
bra,63.71,1983
bra,64.08,1984
bra,64.47,1985
bra,64.86,1986
bra,65.26,1987
bra,65.67,1988
bra,66.07,1989
bra,66.47,1990
bra,66.87,1991
bra,67.27,1992
bra,67.67,1993
bra,68.07,1994
bra,68.46,1995
bra,68.85,1996
bra,69.22,1997
bra,69.58,1998
bra,69.93,1999
bra,70.26,2000
bra,70.58,2001
bra,70.88,2002
bra,71.18,2003
bra,71.46,2004
bra,71.75,2005
bra,72.02,2006
bra,72.3,2007
bra,72.57,2008
bra,72.85,2009
bra,73.12,2010
bra,73.39,2011
bra,73.67,2012
bra,73.94,2013
bra,74.2,2014
bra,74.47,2015
bra,76.97,2025
bra,82.09,2050
bra,88.48,2099
brn,29.2,1800
brn,29.2,1801
brn,29.2,1802
brn,29.2,1803
brn,29.2,1804
brn,29.2,1805
brn,29.2,1806
brn,29.2,1807
brn,29.2,1808
brn,29.2,1809
brn,29.2,1810
brn,29.2,1811
brn,29.2,1812
brn,29.2,1813
brn,29.2,1814
brn,29.2,1815
brn,29.2,1816
brn,29.2,1817
brn,29.2,1818
brn,29.2,1819
brn,29.2,1820
brn,29.2,1821
brn,29.2,1822
brn,29.2,1823
brn,29.2,1824
brn,29.2,1825
brn,29.2,1826
brn,29.2,1827
brn,29.2,1828
brn,29.2,1829
brn,29.2,1830
brn,29.2,1831
brn,29.2,1832
brn,29.2,1833
brn,29.2,1834
brn,29.2,1835
brn,29.2,1836
brn,29.2,1837
brn,29.2,1838
brn,29.2,1839
brn,29.2,1840
brn,29.2,1841
brn,29.2,1842
brn,29.2,1843
brn,29.2,1844
brn,29.2,1845
brn,29.2,1846
brn,29.2,1847
brn,29.2,1848
brn,29.2,1849
brn,29.2,1850
brn,29.2,1851
brn,29.2,1852
brn,29.2,1853
brn,29.2,1854
brn,29.2,1855
brn,29.2,1856
brn,29.2,1857
brn,29.2,1858
brn,29.2,1859
brn,29.2,1860
brn,29.2,1861
brn,29.2,1862
brn,29.2,1863
brn,29.2,1864
brn,29.2,1865
brn,29.2,1866
brn,29.2,1867
brn,29.2,1868
brn,29.2,1869
brn,29.2,1870
brn,29.2,1871
brn,29.2,1872
brn,29.2,1873
brn,29.2,1874
brn,29.2,1875
brn,29.2,1876
brn,29.2,1877
brn,29.2,1878
brn,29.2,1879
brn,29.2,1880
brn,29.2,1881
brn,29.2,1882
brn,29.2,1883
brn,29.2,1884
brn,29.2,1885
brn,29.2,1886
brn,29.2,1887
brn,29.2,1888
brn,29.2,1889
brn,29.2,1890
brn,29.2,1891
brn,29.2,1892
brn,29.2,1893
brn,29.2,1894
brn,29.2,1895
brn,29.2,1896
brn,29.2,1897
brn,29.2,1898
brn,29.2,1899
brn,29.2,1900
brn,29.2,1901
brn,29.2,1902
brn,29.2,1903
brn,29.2,1904
brn,29.2,1905
brn,29.2,1906
brn,29.2,1907
brn,29.2,1908
brn,29.2,1909
brn,29.2,1910
brn,29.2,1911
brn,29.9,1912
brn,30.61,1913
brn,31.31,1914
brn,32.01,1915
brn,32.72,1916
brn,33.42,1917
brn,27.71,1918
brn,34.83,1919
brn,35.53,1920
brn,36.23,1921
brn,36.94,1922
brn,37.64,1923
brn,38.34,1924
brn,39.05,1925
brn,39.75,1926
brn,40.45,1927
brn,41.16,1928
brn,41.86,1929
brn,42.56,1930
brn,43.27,1931
brn,43.97,1932
brn,44.67,1933
brn,45.38,1934
brn,46.08,1935
brn,46.78,1936
brn,47.49,1937
brn,48.19,1938
brn,48.89,1939
brn,49.6,1940
brn,50.3,1941
brn,51.0,1942
brn,51.71,1943
brn,52.41,1944
brn,53.12,1945
brn,53.82,1946
brn,54.52,1947
brn,55.23,1948
brn,55.93,1949
brn,56.63,1950
brn,56.93,1951
brn,57.54,1952
brn,58.15,1953
brn,58.76,1954
brn,59.37,1955
brn,59.99,1956
brn,60.6,1957
brn,61.22,1958
brn,61.83,1959
brn,62.42,1960
brn,63.0,1961
brn,63.56,1962
brn,64.09,1963
brn,64.6,1964
brn,65.08,1965
brn,65.54,1966
brn,65.97,1967
brn,66.4,1968
brn,66.82,1969
brn,67.23,1970
brn,67.63,1971
brn,68.03,1972
brn,68.41,1973
brn,68.78,1974
brn,69.14,1975
brn,69.49,1976
brn,69.82,1977
brn,70.14,1978
brn,70.45,1979
brn,70.75,1980
brn,71.04,1981
brn,71.33,1982
brn,71.62,1983
brn,71.9,1984
brn,72.18,1985
brn,72.46,1986
brn,72.74,1987
brn,73.02,1988
brn,73.29,1989
brn,73.55,1990
brn,73.81,1991
brn,74.07,1992
brn,74.31,1993
brn,74.55,1994
brn,74.79,1995
brn,75.02,1996
brn,75.25,1997
brn,75.47,1998
brn,75.7,1999
brn,75.93,2000
brn,76.15,2001
brn,76.37,2002
brn,76.58,2003
brn,76.78,2004
brn,76.98,2005
brn,77.18,2006
brn,77.37,2007
brn,77.57,2008
brn,77.76,2009
brn,77.96,2010
brn,78.15,2011
brn,78.35,2012
brn,78.55,2013
brn,78.74,2014
brn,78.94,2015
brn,80.84,2025
brn,84.61,2050
brn,90.35,2099
bgr,35.8,1800
bgr,35.84,1801
bgr,35.89,1802
bgr,35.93,1803
bgr,35.98,1804
bgr,36.02,1805
bgr,36.06,1806
bgr,36.11,1807
bgr,36.15,1808
bgr,36.2,1809
bgr,36.24,1810
bgr,36.28,1811
bgr,36.33,1812
bgr,36.37,1813
bgr,36.42,1814
bgr,36.46,1815
bgr,36.5,1816
bgr,36.55,1817
bgr,36.59,1818
bgr,36.64,1819
bgr,36.68,1820
bgr,36.72,1821
bgr,36.77,1822
bgr,36.81,1823
bgr,36.86,1824
bgr,36.9,1825
bgr,36.94,1826
bgr,36.99,1827
bgr,37.03,1828
bgr,37.08,1829
bgr,37.12,1830
bgr,37.16,1831
bgr,37.21,1832
bgr,37.25,1833
bgr,37.3,1834
bgr,37.34,1835
bgr,37.38,1836
bgr,37.43,1837
bgr,37.47,1838
bgr,37.52,1839
bgr,37.56,1840
bgr,37.6,1841
bgr,37.65,1842
bgr,37.69,1843
bgr,37.74,1844
bgr,37.78,1845
bgr,37.82,1846
bgr,37.87,1847
bgr,37.91,1848
bgr,37.96,1849
bgr,38.0,1850
bgr,38.04,1851
bgr,38.09,1852
bgr,38.13,1853
bgr,38.18,1854
bgr,38.22,1855
bgr,38.26,1856
bgr,38.31,1857
bgr,38.35,1858
bgr,38.4,1859
bgr,38.44,1860
bgr,38.48,1861
bgr,38.53,1862
bgr,38.57,1863
bgr,38.62,1864
bgr,38.66,1865
bgr,38.7,1866
bgr,38.75,1867
bgr,38.79,1868
bgr,38.84,1869
bgr,38.88,1870
bgr,38.92,1871
bgr,38.97,1872
bgr,39.01,1873
bgr,39.06,1874
bgr,39.1,1875
bgr,39.14,1876
bgr,39.19,1877
bgr,39.23,1878
bgr,39.28,1879
bgr,39.32,1880
bgr,39.36,1881
bgr,39.41,1882
bgr,39.45,1883
bgr,39.5,1884
bgr,39.54,1885
bgr,39.58,1886
bgr,39.63,1887
bgr,39.67,1888
bgr,39.72,1889
bgr,39.76,1890
bgr,39.8,1891
bgr,39.85,1892
bgr,39.89,1893
bgr,39.94,1894
bgr,39.98,1895
bgr,40.02,1896
bgr,40.07,1897
bgr,40.11,1898
bgr,40.16,1899
bgr,40.2,1900
bgr,41.35,1901
bgr,42.5,1902
bgr,42.77,1903
bgr,43.03,1904
bgr,43.3,1905
bgr,43.37,1906
bgr,43.44,1907
bgr,43.52,1908
bgr,43.59,1909
bgr,43.66,1910
bgr,43.73,1911
bgr,43.81,1912
bgr,43.88,1913
bgr,43.95,1914
bgr,44.02,1915
bgr,44.09,1916
bgr,44.17,1917
bgr,33.72,1918
bgr,44.31,1919
bgr,44.38,1920
bgr,44.46,1921
bgr,44.53,1922
bgr,44.6,1923
bgr,44.83,1924
bgr,45.07,1925
bgr,45.3,1926
bgr,46.05,1927
bgr,46.8,1928
bgr,47.55,1929
bgr,48.3,1930
bgr,48.8,1931
bgr,49.3,1932
bgr,49.8,1933
bgr,50.3,1934
bgr,50.8,1935
bgr,51.3,1936
bgr,51.8,1937
bgr,52.03,1938
bgr,52.26,1939
bgr,52.48,1940
bgr,52.71,1941
bgr,52.0,1942
bgr,51.5,1943
bgr,50.0,1944
bgr,52.0,1945
bgr,53.6,1946
bgr,54.08,1947
bgr,55.79,1948
bgr,57.92,1949
bgr,61.39,1950
bgr,60.63,1951
bgr,59.6,1952
bgr,64.14,1953
bgr,64.4,1954
bgr,64.81,1955
bgr,65.21,1956
bgr,66.61,1957
bgr,68.71,1958
bgr,66.57,1959
bgr,69.18,1960
bgr,70.22,1961
bgr,69.51,1962
bgr,70.34,1963
bgr,71.14,1964
bgr,71.3,1965
bgr,71.23,1966
bgr,70.42,1967
bgr,71.25,1968
bgr,70.43,1969
bgr,71.27,1970
bgr,70.87,1971
bgr,70.9,1972
bgr,71.34,1973
bgr,71.2,1974
bgr,71.05,1975
bgr,71.38,1976
bgr,70.81,1977
bgr,71.17,1978
bgr,71.27,1979
bgr,71.1,1980
bgr,71.49,1981
bgr,71.08,1982
bgr,71.25,1983
bgr,71.35,1984
bgr,71.07,1985
bgr,71.55,1986
bgr,71.34,1987
bgr,71.4,1988
bgr,71.46,1989
bgr,71.31,1990
bgr,71.19,1991
bgr,71.19,1992
bgr,71.18,1993
bgr,70.85,1994
bgr,70.95,1995
bgr,70.85,1996
bgr,70.32,1997
bgr,70.91,1998
bgr,71.57,1999
bgr,71.59,2000
bgr,71.9,2001
bgr,72.14,2002
bgr,72.35,2003
bgr,72.54,2004
bgr,72.53,2005
bgr,72.64,2006
bgr,72.95,2007
bgr,73.32,2008
bgr,73.13,2009
bgr,73.24,2010
bgr,73.35,2011
bgr,73.45,2012
bgr,73.55,2013
bgr,73.65,2014
bgr,73.76,2015
bgr,74.89,2025
bgr,77.95,2050
bgr,83.52,2099
bfa,29.2,1800
bfa,29.2,1801
bfa,29.2,1802
bfa,29.2,1803
bfa,29.2,1804
bfa,29.2,1805
bfa,29.2,1806
bfa,29.2,1807
bfa,29.2,1808
bfa,29.2,1809
bfa,29.2,1810
bfa,29.2,1811
bfa,29.2,1812
bfa,29.2,1813
bfa,29.2,1814
bfa,29.2,1815
bfa,29.2,1816
bfa,29.2,1817
bfa,29.2,1818
bfa,29.2,1819
bfa,29.2,1820
bfa,29.2,1821
bfa,29.2,1822
bfa,29.2,1823
bfa,29.2,1824
bfa,29.2,1825
bfa,29.2,1826
bfa,29.2,1827
bfa,29.2,1828
bfa,29.2,1829
bfa,29.2,1830
bfa,29.2,1831
bfa,29.2,1832
bfa,29.2,1833
bfa,29.2,1834
bfa,29.2,1835
bfa,29.2,1836
bfa,29.2,1837
bfa,29.2,1838
bfa,29.2,1839
bfa,29.2,1840
bfa,29.2,1841
bfa,29.2,1842
bfa,29.2,1843
bfa,29.2,1844
bfa,29.2,1845
bfa,29.2,1846
bfa,29.2,1847
bfa,29.2,1848
bfa,29.2,1849
bfa,29.2,1850
bfa,29.2,1851
bfa,29.2,1852
bfa,29.2,1853
bfa,29.2,1854
bfa,29.2,1855
bfa,29.2,1856
bfa,29.2,1857
bfa,29.2,1858
bfa,29.2,1859
bfa,29.2,1860
bfa,29.2,1861
bfa,29.2,1862
bfa,29.2,1863
bfa,29.2,1864
bfa,29.2,1865
bfa,29.2,1866
bfa,29.2,1867
bfa,29.2,1868
bfa,29.2,1869
bfa,29.2,1870
bfa,29.2,1871
bfa,29.2,1872
bfa,29.2,1873
bfa,29.2,1874
bfa,29.2,1875
bfa,29.2,1876
bfa,29.2,1877
bfa,29.2,1878
bfa,29.2,1879
bfa,29.2,1880
bfa,29.2,1881
bfa,29.2,1882
bfa,29.2,1883
bfa,29.2,1884
bfa,29.2,1885
bfa,29.2,1886
bfa,29.2,1887
bfa,29.2,1888
bfa,29.2,1889
bfa,29.2,1890
bfa,29.2,1891
bfa,29.2,1892
bfa,29.2,1893
bfa,29.2,1894
bfa,29.2,1895
bfa,29.2,1896
bfa,29.2,1897
bfa,29.2,1898
bfa,29.2,1899
bfa,29.2,1900
bfa,29.2,1901
bfa,29.2,1902
bfa,29.2,1903
bfa,29.2,1904
bfa,29.2,1905
bfa,29.2,1906
bfa,29.2,1907
bfa,29.2,1908
bfa,29.2,1909
bfa,29.2,1910
bfa,29.2,1911
bfa,29.2,1912
bfa,29.2,1913
bfa,29.2,1914
bfa,29.2,1915
bfa,29.2,1916
bfa,29.2,1917
bfa,11.29,1918
bfa,29.2,1919
bfa,29.2,1920
bfa,29.2,1921
bfa,29.2,1922
bfa,29.2,1923
bfa,29.2,1924
bfa,29.2,1925
bfa,29.2,1926
bfa,29.2,1927
bfa,29.2,1928
bfa,29.2,1929
bfa,29.2,1930
bfa,29.2,1931
bfa,29.2,1932
bfa,29.2,1933
bfa,29.2,1934
bfa,29.2,1935
bfa,29.2,1936
bfa,29.2,1937
bfa,29.2,1938
bfa,29.2,1939
bfa,29.2,1940
bfa,29.2,1941
bfa,29.2,1942
bfa,29.2,1943
bfa,29.2,1944
bfa,29.2,1945
bfa,29.36,1946
bfa,29.51,1947
bfa,29.67,1948
bfa,29.83,1949
bfa,29.98,1950
bfa,30.22,1951
bfa,30.71,1952
bfa,31.18,1953
bfa,31.66,1954
bfa,32.13,1955
bfa,32.59,1956
bfa,33.05,1957
bfa,33.51,1958
bfa,33.97,1959
bfa,34.43,1960
bfa,34.9,1961
bfa,35.37,1962
bfa,35.85,1963
bfa,36.33,1964
bfa,36.81,1965
bfa,37.29,1966
bfa,37.75,1967
bfa,38.21,1968
bfa,38.65,1969
bfa,39.09,1970
bfa,39.54,1971
bfa,40.0,1972
bfa,40.49,1973
bfa,41.02,1974
bfa,41.63,1975
bfa,42.34,1976
bfa,43.17,1977
bfa,44.08,1978
bfa,45.06,1979
bfa,46.05,1980
bfa,46.98,1981
bfa,47.81,1982
bfa,48.49,1983
bfa,48.99,1984
bfa,49.32,1985
bfa,49.49,1986
bfa,49.55,1987
bfa,49.55,1988
bfa,49.51,1989
bfa,49.45,1990
bfa,49.41,1991
bfa,49.37,1992
bfa,49.36,1993
bfa,49.38,1994
bfa,49.45,1995
bfa,49.58,1996
bfa,49.76,1997
bfa,49.98,1998
bfa,50.26,1999
bfa,50.59,2000
bfa,50.96,2001
bfa,51.38,2002
bfa,51.82,2003
bfa,52.28,2004
bfa,52.75,2005
bfa,53.23,2006
bfa,53.7,2007
bfa,54.17,2008
bfa,54.63,2009
bfa,55.08,2010
bfa,55.51,2011
bfa,55.93,2012
bfa,56.34,2013
bfa,56.75,2014
bfa,57.15,2015
bfa,61.0,2025
bfa,68.87,2050
bfa,76.94,2099
bdi,31.5,1800
bdi,31.5,1801
bdi,31.5,1802
bdi,31.5,1803
bdi,31.5,1804
bdi,31.5,1805
bdi,31.5,1806
bdi,31.5,1807
bdi,31.5,1808
bdi,31.5,1809
bdi,31.5,1810
bdi,31.5,1811
bdi,31.5,1812
bdi,31.5,1813
bdi,31.5,1814
bdi,31.5,1815
bdi,31.5,1816
bdi,31.5,1817
bdi,31.5,1818
bdi,31.5,1819
bdi,31.5,1820
bdi,31.5,1821
bdi,31.5,1822
bdi,31.5,1823
bdi,31.5,1824
bdi,31.5,1825
bdi,31.5,1826
bdi,31.5,1827
bdi,31.5,1828
bdi,31.5,1829
bdi,31.5,1830
bdi,31.5,1831
bdi,31.5,1832
bdi,31.5,1833
bdi,31.5,1834
bdi,31.5,1835
bdi,31.5,1836
bdi,31.5,1837
bdi,31.5,1838
bdi,31.5,1839
bdi,31.5,1840
bdi,31.5,1841
bdi,31.5,1842
bdi,31.5,1843
bdi,31.5,1844
bdi,31.5,1845
bdi,31.5,1846
bdi,31.5,1847
bdi,31.5,1848
bdi,31.5,1849
bdi,31.5,1850
bdi,31.5,1851
bdi,31.5,1852
bdi,31.5,1853
bdi,31.5,1854
bdi,31.5,1855
bdi,31.5,1856
bdi,31.5,1857
bdi,31.5,1858
bdi,31.5,1859
bdi,31.5,1860
bdi,31.5,1861
bdi,31.5,1862
bdi,31.5,1863
bdi,31.5,1864
bdi,31.5,1865
bdi,31.5,1866
bdi,31.5,1867
bdi,31.5,1868
bdi,31.5,1869
bdi,31.5,1870
bdi,31.5,1871
bdi,31.5,1872
bdi,31.5,1873
bdi,31.5,1874
bdi,31.5,1875
bdi,31.5,1876
bdi,31.5,1877
bdi,31.5,1878
bdi,31.5,1879
bdi,31.5,1880
bdi,31.5,1881
bdi,31.5,1882
bdi,31.5,1883
bdi,31.5,1884
bdi,31.5,1885
bdi,31.5,1886
bdi,31.5,1887
bdi,31.5,1888
bdi,31.5,1889
bdi,31.5,1890
bdi,31.5,1891
bdi,31.5,1892
bdi,31.5,1893
bdi,31.5,1894
bdi,31.5,1895
bdi,31.5,1896
bdi,31.5,1897
bdi,31.5,1898
bdi,31.5,1899
bdi,31.5,1900
bdi,31.5,1901
bdi,31.5,1902
bdi,31.5,1903
bdi,31.5,1904
bdi,31.5,1905
bdi,31.5,1906
bdi,31.5,1907
bdi,31.5,1908
bdi,31.5,1909
bdi,31.5,1910
bdi,31.5,1911
bdi,31.5,1912
bdi,31.5,1913
bdi,31.5,1914
bdi,31.5,1915
bdi,31.5,1916
bdi,31.5,1917
bdi,12.18,1918
bdi,31.5,1919
bdi,31.5,1920
bdi,28.0,1921
bdi,24.5,1922
bdi,31.5,1923
bdi,31.5,1924
bdi,28.0,1925
bdi,26.0,1926
bdi,24.5,1927
bdi,26.0,1928
bdi,26.0,1929
bdi,31.5,1930
bdi,31.5,1931
bdi,31.5,1932
bdi,31.5,1933
bdi,31.5,1934
bdi,31.5,1935
bdi,31.5,1936
bdi,31.5,1937
bdi,31.5,1938
bdi,31.5,1939
bdi,31.5,1940
bdi,31.5,1941
bdi,31.5,1942
bdi,30.1,1943
bdi,17.5,1944
bdi,31.5,1945
bdi,32.89,1946
bdi,34.27,1947
bdi,35.66,1948
bdi,37.04,1949
bdi,38.43,1950
bdi,38.58,1951
bdi,38.88,1952
bdi,39.18,1953
bdi,39.48,1954
bdi,39.78,1955
bdi,40.08,1956
bdi,40.38,1957
bdi,40.68,1958
bdi,40.98,1959
bdi,41.28,1960
bdi,41.59,1961
bdi,41.91,1962
bdi,42.23,1963
bdi,42.54,1964
bdi,42.84,1965
bdi,43.11,1966
bdi,43.33,1967
bdi,43.52,1968
bdi,43.68,1969
bdi,43.83,1970
bdi,44.01,1971
bdi,44.24,1972
bdi,44.52,1973
bdi,44.87,1974
bdi,45.27,1975
bdi,45.71,1976
bdi,46.16,1977
bdi,46.59,1978
bdi,46.98,1979
bdi,47.35,1980
bdi,47.68,1981
bdi,47.99,1982
bdi,48.28,1983
bdi,48.52,1984
bdi,48.67,1985
bdi,48.69,1986
bdi,48.55,1987
bdi,48.25,1988
bdi,47.84,1989
bdi,47.38,1990
bdi,46.95,1991
bdi,46.63,1992
bdi,46.46,1993
bdi,46.48,1994
bdi,46.65,1995
bdi,46.95,1996
bdi,47.3,1997
bdi,47.64,1998
bdi,47.96,1999
bdi,48.25,2000
bdi,48.53,2001
bdi,48.84,2002
bdi,49.19,2003
bdi,49.59,2004
bdi,50.04,2005
bdi,50.53,2006
bdi,51.05,2007
bdi,51.58,2008
bdi,52.11,2009
bdi,52.64,2010
bdi,53.15,2011
bdi,53.64,2012
bdi,54.1,2013
bdi,54.54,2014
bdi,54.95,2015
bdi,58.42,2025
bdi,69.25,2050
bdi,78.75,2099
khm,35.0,1800
khm,35.0,1801
khm,35.0,1802
khm,35.0,1803
khm,35.0,1804
khm,35.0,1805
khm,35.0,1806
khm,35.0,1807
khm,35.0,1808
khm,35.0,1809
khm,35.0,1810
khm,35.0,1811
khm,35.0,1812
khm,35.0,1813
khm,35.0,1814
khm,35.0,1815
khm,35.0,1816
khm,35.0,1817
khm,35.0,1818
khm,35.0,1819
khm,35.0,1820
khm,35.0,1821
khm,35.0,1822
khm,35.0,1823
khm,35.0,1824
khm,35.0,1825
khm,35.0,1826
khm,35.0,1827
khm,35.0,1828
khm,35.0,1829
khm,35.0,1830
khm,35.0,1831
khm,35.0,1832
khm,35.0,1833
khm,35.0,1834
khm,35.0,1835
khm,35.0,1836
khm,35.0,1837
khm,35.0,1838
khm,35.0,1839
khm,35.0,1840
khm,35.0,1841
khm,35.0,1842
khm,35.0,1843
khm,35.0,1844
khm,35.0,1845
khm,35.0,1846
khm,35.0,1847
khm,35.0,1848
khm,35.0,1849
khm,35.0,1850
khm,35.0,1851
khm,35.0,1852
khm,35.0,1853
khm,35.0,1854
khm,35.0,1855
khm,35.0,1856
khm,35.0,1857
khm,35.0,1858
khm,35.0,1859
khm,35.0,1860
khm,35.0,1861
khm,35.0,1862
khm,35.0,1863
khm,35.0,1864
khm,35.0,1865
khm,35.0,1866
khm,35.0,1867
khm,35.0,1868
khm,35.0,1869
khm,35.0,1870
khm,35.0,1871
khm,35.0,1872
khm,35.0,1873
khm,35.0,1874
khm,35.0,1875
khm,35.0,1876
khm,35.0,1877
khm,35.0,1878
khm,35.0,1879
khm,35.0,1880
khm,35.0,1881
khm,35.0,1882
khm,35.0,1883
khm,35.0,1884
khm,35.0,1885
khm,35.0,1886
khm,35.0,1887
khm,35.0,1888
khm,35.0,1889
khm,35.0,1890
khm,35.0,1891
khm,35.0,1892
khm,35.0,1893
khm,35.0,1894
khm,35.0,1895
khm,35.0,1896
khm,35.0,1897
khm,35.0,1898
khm,35.0,1899
khm,35.0,1900
khm,35.0,1901
khm,35.0,1902
khm,35.0,1903
khm,35.0,1904
khm,35.0,1905
khm,35.0,1906
khm,35.0,1907
khm,35.0,1908
khm,35.0,1909
khm,35.0,1910
khm,35.0,1911
khm,35.0,1912
khm,35.0,1913
khm,35.0,1914
khm,35.0,1915
khm,35.0,1916
khm,35.0,1917
khm,22.43,1918
khm,35.0,1919
khm,35.0,1920
khm,35.0,1921
khm,35.0,1922
khm,35.0,1923
khm,35.0,1924
khm,35.0,1925
khm,35.0,1926
khm,35.0,1927
khm,35.0,1928
khm,35.0,1929
khm,35.0,1930
khm,35.0,1931
khm,35.0,1932
khm,35.0,1933
khm,35.0,1934
khm,35.0,1935
khm,35.0,1936
khm,35.0,1937
khm,35.0,1938
khm,35.0,1939
khm,34.0,1940
khm,33.6,1941
khm,33.5,1942
khm,33.4,1943
khm,31.5,1944
khm,28.0,1945
khm,35.0,1946
khm,36.19,1947
khm,37.39,1948
khm,38.58,1949
khm,39.78,1950
khm,39.91,1951
khm,40.16,1952
khm,40.38,1953
khm,40.56,1954
khm,40.71,1955
khm,40.84,1956
khm,40.94,1957
khm,41.02,1958
khm,41.11,1959
khm,41.21,1960
khm,41.34,1961
khm,41.51,1962
khm,41.71,1963
khm,41.9,1964
khm,42.1,1965
khm,42.33,1966
khm,42.54,1967
khm,42.62,1968
khm,42.46,1969
khm,41.66,1970
khm,40.0,1971
khm,38.0,1972
khm,35.8,1973
khm,33.1,1974
khm,19.8,1975
khm,17.1,1976
khm,16.1,1977
khm,17.5,1978
khm,19.8,1979
khm,26.0,1980
khm,35.79,1981
khm,41.97,1982
khm,47.1,1983
khm,50.84,1984
khm,53.07,1985
khm,54.01,1986
khm,54.28,1987
khm,54.4,1988
khm,54.57,1989
khm,54.9,1990
khm,55.4,1991
khm,55.99,1992
khm,56.59,1993
khm,57.22,1994
khm,57.89,1995
khm,58.62,1996
khm,59.4,1997
khm,60.22,1998
khm,61.1,1999
khm,62.03,2000
khm,63.02,2001
khm,64.06,2002
khm,65.12,2003
khm,66.18,2004
khm,67.2,2005
khm,68.14,2006
khm,68.98,2007
khm,69.71,2008
khm,70.31,2009
khm,70.81,2010
khm,71.22,2011
khm,71.58,2012
khm,71.92,2013
khm,72.25,2014
khm,72.6,2015
khm,75.67,2025
khm,80.56,2050
khm,85.76,2099
cmr,28.75,1800
cmr,28.75,1801
cmr,28.75,1802
cmr,28.75,1803
cmr,28.75,1804
cmr,28.75,1805
cmr,28.75,1806
cmr,28.75,1807
cmr,28.75,1808
cmr,28.75,1809
cmr,28.75,1810
cmr,28.75,1811
cmr,28.75,1812
cmr,28.75,1813
cmr,28.75,1814
cmr,28.75,1815
cmr,28.75,1816
cmr,28.75,1817
cmr,28.75,1818
cmr,28.75,1819
cmr,28.75,1820
cmr,28.75,1821
cmr,28.75,1822
cmr,28.75,1823
cmr,28.75,1824
cmr,28.75,1825
cmr,28.75,1826
cmr,28.75,1827
cmr,28.75,1828
cmr,28.75,1829
cmr,28.75,1830
cmr,28.75,1831
cmr,28.75,1832
cmr,28.75,1833
cmr,28.75,1834
cmr,28.75,1835
cmr,28.75,1836
cmr,28.75,1837
cmr,28.75,1838
cmr,28.75,1839
cmr,28.75,1840
