geo,time,gdppercapita_growth_over_next_10_years
syr,1879,0.7445
syr,1880,0.7445
syr,1881,0.7445
syr,1882,0.7445
syr,1883,0.7445
syr,1884,0.7445
syr,1885,0.7445
syr,1886,0.7445
syr,1887,0.7445
syr,1888,0.7445
syr,1889,0.7445
syr,1890,0.7445
syr,1891,0.7445
syr,1892,0.7445
syr,1893,0.7445
syr,1894,0.7445
syr,1895,0.7445
syr,1896,0.7445
syr,1897,0.7445
syr,1898,0.7445
syr,1899,0.7445
syr,1900,0.7445
syr,1901,0.7445
syr,1902,0.7445
syr,1903,0.7445
syr,1904,0.6899
syr,1905,0.6354
syr,1906,0.581
syr,1907,0.5265
syr,1908,0.4721
syr,1909,0.4177
syr,1910,0.3634
syr,1911,0.3091
syr,1912,0.2548
syr,1913,0.2005
syr,1914,0.2005
syr,1915,0.2005
syr,1916,0.2005
syr,1917,0.2005
syr,1918,0.2005
syr,1919,0.2005
syr,1920,0.2005
syr,1921,0.2005
syr,1922,0.2005
syr,1923,0.2005
syr,1924,0.2005
syr,1925,0.2005
syr,1926,0.2005
syr,1927,0.2005
syr,1928,0.2005
syr,1929,0.2005
syr,1930,0.2005
syr,1931,0.2005
syr,1932,0.2005
syr,1933,0.2005
syr,1934,0.2005
syr,1935,0.2005
syr,1936,0.2005
syr,1937,0.2005
syr,1938,0.2005
syr,1939,0.2005
syr,1940,0.2005
syr,1941,-0.4804
syr,1942,1.542
syr,1943,2.513
syr,1944,3.612
syr,1945,2.233
syr,1946,3.643
syr,1947,3.923
syr,1948,2.038
syr,1949,2.05
syr,1950,1.855
syr,1951,2.967
syr,1952,2.691
syr,1953,1.321
syr,1954,0.08249
syr,1955,1.014
syr,1956,-1.536
syr,1957,-1.398
syr,1958,0.4039
syr,1959,1.739
syr,1960,1.148
syr,1961,1.28
syr,1962,1.371
syr,1963,0.4596
syr,1964,2.411
syr,1965,4.265
syr,1966,6.186
syr,1967,5.195
syr,1968,5.676
syr,1969,4.233
syr,1970,5.814
syr,1971,5.786
syr,1972,3.639
syr,1973,4.692
syr,1974,2.007
syr,1975,0.7827
syr,1976,-0.7795
syr,1977,-0.4779
syr,1978,-0.07371
syr,1979,-1.35
syr,1980,-1.745
syr,1981,-1.954
syr,1982,-1.407
syr,1983,-0.4569
syr,1984,0.7954
syr,1985,0.8859
syr,1986,2.18
syr,1987,2.327
syr,1988,1.884
syr,1989,2.589
syr,1990,2.152
syr,1991,1.895
syr,1992,1.813
syr,1993,0.9242
syr,1994,0.4791
syr,1995,0.3551
syr,1996,0.2299
syr,1997,0.5982
syr,1998,0.3624
syr,1999,1.318
syr,2000,1.594
syr,2001,1.33
twn,1800,0.0
twn,1801,0.0
twn,1802,0.0
twn,1803,0.0
twn,1804,0.0
twn,1805,0.0
twn,1806,0.0
twn,1807,0.0
twn,1808,0.0
twn,1809,0.0
twn,1810,0.0
twn,1811,3.876e-05
twn,1812,7.753e-05
twn,1813,0.0001163
twn,1814,0.0001551
twn,1815,0.0001938
twn,1816,0.0002326
twn,1817,0.0002713
twn,1818,0.0003101
twn,1819,0.0003489
twn,1820,0.0003876
twn,1821,0.0003876
twn,1822,0.0003876
twn,1823,0.0003876
twn,1824,0.0003876
twn,1825,0.0003876
twn,1826,0.0003876
twn,1827,0.0003876
twn,1828,0.0003876
twn,1829,0.0003876
twn,1830,0.0003876
twn,1831,0.0003876
twn,1832,0.0003876
twn,1833,0.0003876
twn,1834,0.0003876
twn,1835,0.0003876
twn,1836,0.0003876
twn,1837,0.0003876
twn,1838,0.0003876
twn,1839,0.0003876
twn,1840,0.0003876
twn,1841,0.0003876
twn,1842,0.0003876
twn,1843,0.0003876
twn,1844,0.0003876
twn,1845,0.0003876
twn,1846,0.0003876
twn,1847,0.0003876
twn,1848,0.0003876
twn,1849,0.0003876
twn,1850,0.0003876
twn,1851,0.0003876
twn,1852,0.0003876
twn,1853,0.0003876
twn,1854,0.0003876
twn,1855,0.0003876
twn,1856,0.0003876
twn,1857,0.0003876
twn,1858,0.0003876
twn,1859,0.0003876
twn,1860,0.0003876
twn,1861,0.03571
twn,1862,0.07105
twn,1863,0.1064
twn,1864,0.1418
twn,1865,0.1771
twn,1866,0.2125
twn,1867,0.2479
twn,1868,0.2833
twn,1869,0.3188
twn,1870,0.3542
twn,1871,0.3542
twn,1872,0.3542
twn,1873,0.3542
twn,1874,0.3542
twn,1875,0.3542
twn,1876,0.3542
twn,1877,0.3542
twn,1878,0.3542
twn,1879,0.3542
twn,1880,0.3542
twn,1881,0.3542
twn,1882,0.3542
twn,1883,0.3542
twn,1884,0.3542
twn,1885,0.3542
twn,1886,0.3542
twn,1887,0.3542
twn,1888,0.3542
twn,1889,0.3542
twn,1890,0.3542
twn,1891,0.3542
twn,1892,0.3176
twn,1893,2.003
twn,1894,1.467
twn,1895,-0.695
twn,1896,-0.2063
twn,1897,0.777
twn,1898,1.057
twn,1899,2.137
twn,1900,2.274
twn,1901,1.551
twn,1902,0.9317
twn,1903,0.05912
twn,1904,0.1886
twn,1905,2.746
twn,1906,2.976
twn,1907,3.11
twn,1908,2.319
twn,1909,1.478
twn,1910,1.172
twn,1911,2.173
twn,1912,3.856
twn,1913,3.18
twn,1914,4.292
twn,1915,4.257
twn,1916,3.451
twn,1917,2.083
twn,1918,2.627
twn,1919,2.654
twn,1920,2.941
twn,1921,2.496
twn,1922,1.803
twn,1923,1.075
twn,1924,0.6337
twn,1925,1.027
twn,1926,1.4
twn,1927,1.458
twn,1928,1.787
twn,1929,1.073
twn,1930,-0.039
twn,1931,-0.5727
twn,1932,-0.6921
twn,1933,-1.13
twn,1934,-2.952
twn,1935,-9.33
twn,1936,-8.928
twn,1937,-7.516
twn,1938,-5.882
twn,1939,-4.483
twn,1940,-1.859
twn,1941,-0.8323
twn,1942,-0.2283
twn,1943,1.318
twn,1944,3.532
twn,1945,10.42
twn,1946,9.555
twn,1947,8.467
twn,1948,6.486
twn,1949,5.711
twn,1950,4.38
twn,1951,4.32
twn,1952,4.047
twn,1953,4.482
twn,1954,4.888
twn,1955,4.961
twn,1956,5.717
twn,1957,6.104
twn,1958,6.558
twn,1959,6.912
twn,1960,7.198
twn,1961,8.057
twn,1962,8.805
twn,1963,8.714
twn,1964,7.075
twn,1965,7.053
twn,1966,7.844
twn,1967,7.963
twn,1968,8.288
twn,1969,8.063
twn,1970,7.516
twn,1971,6.829
twn,1972,5.811
twn,1973,5.744
twn,1974,7.237
twn,1975,7.037
twn,1976,6.965
twn,1977,6.948
twn,1978,6.051
twn,1979,6.414
twn,1980,6.685
twn,1981,6.957
twn,1982,7.212
twn,1983,6.946
twn,1984,6.677
twn,1985,6.88
twn,1986,5.996
twn,1987,5.694
twn,1988,5.922
twn,1989,5.388
twn,1990,5.287
twn,1991,4.112
twn,1992,3.972
twn,1993,3.543
twn,1994,3.281
twn,1995,3.035
twn,1996,2.695
twn,1997,2.388
twn,1998,1.37
twn,1999,1.056
twn,2000,1.343
twn,2001,1.727
tjk,1800,0.02265
tjk,1801,0.02265
tjk,1802,0.02265
tjk,1803,0.02265
tjk,1804,0.02265
tjk,1805,0.02265
tjk,1806,0.02265
tjk,1807,0.02265
tjk,1808,0.02265
tjk,1809,0.02265
tjk,1810,0.02265
tjk,1811,0.07538
tjk,1812,0.1281
tjk,1813,0.1809
tjk,1814,0.2337
tjk,1815,0.2866
tjk,1816,0.3395
tjk,1817,0.3923
tjk,1818,0.4453
tjk,1819,0.4982
tjk,1820,0.5512
tjk,1821,0.5512
tjk,1822,0.5512
tjk,1823,0.5512
tjk,1824,0.5512
tjk,1825,0.5512
tjk,1826,0.5512
tjk,1827,0.5512
tjk,1828,0.5512
tjk,1829,0.5512
tjk,1830,0.5512
tjk,1831,0.5512
tjk,1832,0.5512
tjk,1833,0.5512
tjk,1834,0.5512
tjk,1835,0.5512
tjk,1836,0.5512
tjk,1837,0.5512
tjk,1838,0.5512
tjk,1839,0.5512
tjk,1840,0.5512
tjk,1841,0.5512
tjk,1842,0.5512
tjk,1843,0.5512
tjk,1844,0.5512
tjk,1845,0.5512
tjk,1846,0.5512
tjk,1847,0.5512
tjk,1848,0.5512
tjk,1849,0.5512
tjk,1850,0.5512
tjk,1851,0.5512
tjk,1852,0.5512
tjk,1853,0.5512
tjk,1854,0.5512
tjk,1855,0.5512
tjk,1856,0.5512
tjk,1857,0.5512
tjk,1858,0.5512
tjk,1859,0.5512
tjk,1860,0.5512
tjk,1861,0.5512
tjk,1862,0.5512
tjk,1863,0.5512
tjk,1864,0.5512
tjk,1865,0.5512
tjk,1866,0.5512
tjk,1867,0.5512
tjk,1868,0.5512
tjk,1869,0.5512
tjk,1870,0.5512
tjk,1871,0.5512
tjk,1872,0.5512
tjk,1873,0.5512
tjk,1874,0.5512
tjk,1875,0.5512
tjk,1876,0.09275
tjk,1877,1.606
tjk,1878,1.149
tjk,1879,0.3528
tjk,1880,0.2482
tjk,1881,-0.6905
tjk,1882,0.1492
tjk,1883,1.346
tjk,1884,2.59
tjk,1885,1.734
tjk,1886,3.126
tjk,1887,1.354
tjk,1888,2.016
tjk,1889,3.372
tjk,1890,3.19
tjk,1891,4.357
tjk,1892,4.28
tjk,1893,2.25
tjk,1894,1.967
tjk,1895,1.514
tjk,1896,0.08446
tjk,1897,-0.1455
tjk,1898,0.4739
tjk,1899,0.2549
tjk,1900,1.127
tjk,1901,0.08266
tjk,1902,0.0254
tjk,1903,1.241
tjk,1904,-0.2341
tjk,1905,1.282
tjk,1906,0.552
tjk,1907,-0.3506
tjk,1908,-5.955
tjk,1909,-7.687
tjk,1910,-8.247
tjk,1911,-8.332
tjk,1912,-7.672
tjk,1913,-6.819
tjk,1914,-4.147
tjk,1915,-2.268
tjk,1916,0.03967
tjk,1917,1.764
tjk,1918,7.422
tjk,1919,9.153
tjk,1920,9.592
tjk,1921,10.67
tjk,1922,8.859
tjk,1923,7.728
tjk,1924,6.137
tjk,1925,5.198
tjk,1926,4.673
tjk,1927,5.08
tjk,1928,4.524
tjk,1929,4.818
tjk,1930,3.913
tjk,1931,3.623
tjk,1932,3.588
tjk,1933,3.011
tjk,1934,1.917
tjk,1935,0.3705
tjk,1936,-0.4766
tjk,1937,-0.2211
tjk,1938,1.032
tjk,1939,1.524
tjk,1940,2.774
tjk,1941,2.839
tjk,1942,3.505
tjk,1943,3.966
tjk,1944,4.482
tjk,1945,5.357
tjk,1946,6.338
tjk,1947,5.252
tjk,1948,4.546
tjk,1949,3.328
tjk,1950,3.252
tjk,1951,3.784
tjk,1952,3.427
tjk,1953,2.779
tjk,1954,3.584
tjk,1955,3.37
tjk,1956,2.99
tjk,1957,3.307
tjk,1958,3.236
tjk,1959,3.59
tjk,1960,3.518
tjk,1961,3.296
tjk,1962,3.145
tjk,1963,4.279
tjk,1964,3.086
tjk,1965,2.306
tjk,1966,2.043
tjk,1967,1.588
tjk,1968,1.007
tjk,1969,0.563
tjk,1970,-0.4186
tjk,1971,-0.8348
tjk,1972,-0.895
tjk,1973,-1.632
tjk,1974,-1.787
tjk,1975,-1.722
tjk,1976,-1.773
tjk,1977,-1.871
tjk,1978,-1.901
tjk,1979,-1.675
tjk,1980,-1.912
tjk,1981,-2.799
tjk,1982,-6.622
tjk,1983,-8.37
tjk,1984,-10.47
tjk,1985,-11.56
tjk,1986,-13.35
tjk,1987,-13.16
tjk,1988,-12.76
tjk,1989,-12.47
tjk,1990,-11.45
tjk,1991,-9.729
tjk,1992,-5.278
tjk,1993,-2.702
tjk,1994,0.607
tjk,1995,2.555
tjk,1996,5.117
tjk,1997,5.693
tjk,1998,5.92
tjk,1999,5.928
tjk,2000,5.849
tjk,2001,5.548
tza,1800,0.0
tza,1801,0.0
tza,1802,0.0
tza,1803,0.0
tza,1804,0.0
tza,1805,0.0
tza,1806,0.0
tza,1807,0.0
tza,1808,0.0
tza,1809,0.0
tza,1810,0.0
tza,1811,0.02534
tza,1812,0.05068
tza,1813,0.07603
tza,1814,0.1014
tza,1815,0.1267
tza,1816,0.1521
tza,1817,0.1775
tza,1818,0.2029
tza,1819,0.2283
tza,1820,0.2537
tza,1821,0.2537
tza,1822,0.2537
tza,1823,0.2537
tza,1824,0.2537
tza,1825,0.2537
tza,1826,0.2537
tza,1827,0.2537
tza,1828,0.2537
tza,1829,0.2537
tza,1830,0.2537
tza,1831,0.2537
tza,1832,0.2537
tza,1833,0.2537
tza,1834,0.2537
tza,1835,0.2537
tza,1836,0.2537
tza,1837,0.2537
tza,1838,0.2537
tza,1839,0.2537
tza,1840,0.2537
tza,1841,0.2537
tza,1842,0.2537
tza,1843,0.2537
tza,1844,0.2537
tza,1845,0.2537
tza,1846,0.2537
tza,1847,0.2537
tza,1848,0.2537
tza,1849,0.2537
tza,1850,0.2537
tza,1851,0.2537
tza,1852,0.2537
tza,1853,0.2537
tza,1854,0.2537
tza,1855,0.2537
tza,1856,0.2537
tza,1857,0.2537
tza,1858,0.2537
tza,1859,0.2537
tza,1860,0.2537
tza,1861,0.2537
tza,1862,0.2537
tza,1863,0.2537
tza,1864,0.2537
tza,1865,0.2537
tza,1866,0.2537
tza,1867,0.2537
tza,1868,0.2537
tza,1869,0.2537
tza,1870,0.2537
tza,1871,0.2537
tza,1872,0.2537
tza,1873,0.2537
tza,1874,0.2537
tza,1875,0.2537
tza,1876,0.2537
tza,1877,0.2537
tza,1878,0.2537
tza,1879,0.2537
tza,1880,0.2537
tza,1881,0.2537
tza,1882,0.2537
tza,1883,0.2537
tza,1884,0.2537
tza,1885,0.2537
tza,1886,0.2537
tza,1887,0.2537
tza,1888,0.2537
tza,1889,0.2537
tza,1890,0.2537
tza,1891,0.2537
tza,1892,0.2537
tza,1893,0.2537
tza,1894,0.2537
tza,1895,0.2537
tza,1896,0.2537
tza,1897,0.2537
tza,1898,0.2537
tza,1899,0.2537
tza,1900,0.2537
tza,1901,0.2537
tza,1902,0.2537
tza,1903,0.2537
tza,1904,0.2537
tza,1905,0.2537
tza,1906,0.2537
tza,1907,0.2537
tza,1908,0.2537
tza,1909,0.2537
tza,1910,0.2537
tza,1911,0.2537
tza,1912,0.2537
tza,1913,0.2537
tza,1914,0.2537
tza,1915,0.2537
tza,1916,0.2537
tza,1917,0.2537
tza,1918,0.2537
tza,1919,0.2537
tza,1920,0.2537
tza,1921,0.2537
tza,1922,0.2537
tza,1923,0.2537
tza,1924,0.2537
tza,1925,0.2537
tza,1926,0.2537
tza,1927,0.2537
tza,1928,0.2537
tza,1929,0.2537
tza,1930,0.2537
tza,1931,0.2537
tza,1932,0.2537
tza,1933,0.2537
tza,1934,0.2537
tza,1935,0.2537
tza,1936,0.2537
tza,1937,0.2537
tza,1938,0.2537
tza,1939,0.2537
tza,1940,0.2537
tza,1941,1.185
tza,1942,1.12
tza,1943,0.4817
tza,1944,0.9912
tza,1945,0.9501
tza,1946,0.7854
tza,1947,0.7342
tza,1948,0.5246
tza,1949,0.7072
tza,1950,0.8056
tza,1951,-0.5453
tza,1952,0.07446
tza,1953,1.006
tza,1954,0.7095
tza,1955,0.781
tza,1956,1.839
tza,1957,1.96
tza,1958,2.356
tza,1959,2.021
tza,1960,2.157
tza,1961,2.673
tza,1962,2.408
tza,1963,2.07
tza,1964,1.745
tza,1965,1.904
tza,1966,1.388
tza,1967,1.272
tza,1968,1.053
tza,1969,1.001
tza,1970,0.5315
tza,1971,0.01987
tza,1972,-0.4653
tza,1973,-0.7906
tza,1974,-0.758
tza,1975,-1.281
tza,1976,-1.649
tza,1977,-1.448
tza,1978,-1.332
tza,1979,-1.117
tza,1980,-0.836
tza,1981,-0.5054
tza,1982,-0.5698
tza,1983,-0.4401
tza,1984,-0.6112
tza,1985,-0.2568
tza,1986,-0.03836
tza,1987,-0.5248
tza,1988,-0.5186
tza,1989,-0.4638
tza,1990,-0.2926
tza,1991,0.1523
tza,1992,0.8552
tza,1993,1.407
tza,1994,2.088
tza,1995,2.516
tza,1996,2.65
tza,1997,3.384
tza,1998,3.712
tza,1999,3.912
tza,2000,4.053
tza,2001,4.001
tha,1800,0.0
tha,1801,0.0
tha,1802,0.0
tha,1803,0.0
tha,1804,0.0
tha,1805,0.0
tha,1806,0.0
tha,1807,0.0
tha,1808,0.0
tha,1809,0.0
tha,1810,0.0
tha,1811,0.0129
tha,1812,0.0258
tha,1813,0.03871
tha,1814,0.05161
tha,1815,0.06452
tha,1816,0.07743
tha,1817,0.09034
tha,1818,0.1033
tha,1819,0.1162
tha,1820,0.1291
tha,1821,0.1291
tha,1822,0.1291
tha,1823,0.1291
tha,1824,0.1291
tha,1825,0.1291
tha,1826,0.1291
tha,1827,0.1291
tha,1828,0.1291
tha,1829,0.1291
tha,1830,0.1291
tha,1831,0.1291
tha,1832,0.1291
tha,1833,0.1291
tha,1834,0.1291
tha,1835,0.1291
tha,1836,0.1291
tha,1837,0.1291
tha,1838,0.1291
tha,1839,0.1291
tha,1840,0.1291
tha,1841,0.1291
tha,1842,0.1291
tha,1843,0.1291
tha,1844,0.1291
tha,1845,0.1291
tha,1846,0.1291
tha,1847,0.1291
tha,1848,0.1291
tha,1849,0.1291
tha,1850,0.1291
tha,1851,0.1291
tha,1852,0.1291
tha,1853,0.1291
tha,1854,0.1291
tha,1855,0.1291
tha,1856,0.1291
tha,1857,0.1291
tha,1858,0.1291
tha,1859,0.1291
tha,1860,0.1291
tha,1861,0.2435
tha,1862,0.3581
tha,1863,0.4728
tha,1864,0.5876
tha,1865,0.7026
tha,1866,0.8176
tha,1867,0.9329
tha,1868,1.048
tha,1869,1.164
tha,1870,1.279
tha,1871,1.279
tha,1872,1.279
tha,1873,1.279
tha,1874,1.279
tha,1875,1.279
tha,1876,1.279
tha,1877,1.279
tha,1878,1.279
tha,1879,1.279
tha,1880,1.279
tha,1881,1.181
tha,1882,1.083
tha,1883,0.9857
tha,1884,0.888
tha,1885,0.7904
tha,1886,0.6929
tha,1887,0.5954
tha,1888,0.4981
tha,1889,0.4009
tha,1890,0.3038
tha,1891,0.3038
tha,1892,0.3038
tha,1893,0.3038
tha,1894,0.3038
tha,1895,0.3038
tha,1896,0.3038
tha,1897,0.3038
tha,1898,0.3038
tha,1899,0.3038
tha,1900,0.3038
tha,1901,0.3038
tha,1902,0.3038
tha,1903,0.3038
tha,1904,0.2372
tha,1905,0.1707
tha,1906,0.1043
tha,1907,0.03783
tha,1908,-0.02855
tha,1909,-0.09488
tha,1910,-0.1612
tha,1911,-0.2274
tha,1912,-0.2936
tha,1913,-0.3598
tha,1914,-0.3598
tha,1915,-0.3598
tha,1916,-0.3598
tha,1917,-0.3598
tha,1918,-0.3598
tha,1919,-0.3598
tha,1920,-0.2788
tha,1921,-0.1978
tha,1922,-0.1167
tha,1923,-0.03549
tha,1924,0.04574
tha,1925,0.127
tha,1926,0.2084
tha,1927,0.2898
tha,1928,0.3713
tha,1929,0.398
tha,1930,0.3431
tha,1931,0.2882
tha,1932,0.2333
tha,1933,0.1785
tha,1934,0.1237
tha,1935,0.06896
tha,1936,0.01423
tha,1937,-0.04047
tha,1938,-0.09514
tha,1939,-0.09514
tha,1940,-0.09514
tha,1941,0.2968
tha,1942,0.5431
tha,1943,1.293
tha,1944,0.8964
tha,1945,1.417
tha,1946,1.261
tha,1947,1.056
tha,1948,1.105
tha,1949,1.951
tha,1950,2.813
tha,1951,2.624
tha,1952,2.835
tha,1953,2.567
tha,1954,3.346
tha,1955,3.303
tha,1956,4.269
tha,1957,5.023
tha,1958,5.504
tha,1959,5.129
tha,1960,4.623
tha,1961,4.601
tha,1962,4.283
tha,1963,4.513
tha,1964,4.342
tha,1965,4.122
tha,1966,4.005
tha,1967,4.234
tha,1968,4.486
tha,1969,4.315
tha,1970,4.191
tha,1971,4.403
tha,1972,4.614
tha,1973,4.275
tha,1974,4.483
tha,1975,4.528
tha,1976,4.248
tha,1977,4.282
tha,1978,4.662
tha,1979,5.404
tha,1980,6.136
tha,1981,6.462
tha,1982,6.792
tha,1983,7.122
tha,1984,7.491
tha,1985,7.987
tha,1986,8.061
tha,1987,6.973
tha,1988,4.524
tha,1989,3.833
tha,1990,3.28
tha,1991,2.713
tha,1992,2.505
tha,1993,2.418
tha,1994,2.216
tha,1995,1.821
tha,1996,1.798
tha,1997,2.523
tha,1998,3.971
tha,1999,3.347
tha,2000,3.666
tha,2001,3.499
tls,1800,0.1827
tls,1801,0.1827
tls,1802,0.1827
tls,1803,0.1827
tls,1804,0.1827
tls,1805,0.1827
tls,1806,0.1827
tls,1807,0.1827
tls,1808,0.1827
tls,1809,0.1827
tls,1810,0.1827
tls,1811,0.1827
tls,1812,0.1827
tls,1813,0.1827
tls,1814,0.1827
tls,1815,0.1827
tls,1816,0.1827
tls,1817,0.1827
tls,1818,0.1827
tls,1819,0.1827
tls,1820,0.1827
tls,1821,0.1827
tls,1822,0.1827
tls,1823,0.1827
tls,1824,0.1827
tls,1825,0.1827
tls,1826,0.1827
tls,1827,0.1827
tls,1828,0.1827
tls,1829,0.1827
tls,1830,0.1827
tls,1831,0.1827
tls,1832,0.1827
tls,1833,0.1827
tls,1834,0.1827
tls,1835,0.1827
tls,1836,0.1827
tls,1837,0.1827
tls,1838,0.1827
tls,1839,0.1827
tls,1840,0.1827
tls,1841,0.1827
tls,1842,0.1827
tls,1843,0.1827
tls,1844,0.1827
tls,1845,0.1827
tls,1846,0.1827
tls,1847,0.1827
tls,1848,0.1827
tls,1849,0.1827
tls,1850,0.1827
tls,1851,0.1827
tls,1852,0.1827
tls,1853,0.1827
tls,1854,0.1827
tls,1855,0.1827
tls,1856,0.1827
tls,1857,0.1827
tls,1858,0.1827
tls,1859,0.1827
tls,1860,0.1827
tls,1861,0.1827
tls,1862,0.1827
tls,1863,0.1827
tls,1864,0.1827
tls,1865,0.1827
tls,1866,0.1827
tls,1867,0.1827
tls,1868,0.1827
tls,1869,0.1827
tls,1870,0.1827
tls,1871,0.1827
tls,1872,0.1827
tls,1873,0.1827
tls,1874,0.1827
tls,1875,0.1827
tls,1876,0.1827
tls,1877,0.1827
tls,1878,0.1827
tls,1879,0.1827
tls,1880,0.1827
tls,1881,0.1827
tls,1882,0.1827
tls,1883,0.1827
tls,1884,0.1827
tls,1885,0.1827
tls,1886,0.1827
tls,1887,0.1827
tls,1888,0.1827
tls,1889,0.1827
tls,1890,0.1827
tls,1891,0.1827
tls,1892,0.1827
tls,1893,0.1827
tls,1894,0.1827
tls,1895,0.1827
tls,1896,0.1827
tls,1897,0.1827
tls,1898,0.1827
tls,1899,0.1827
tls,1900,0.1827
tls,1901,0.1827
tls,1902,0.1827
tls,1903,0.1827
tls,1904,0.1827
tls,1905,0.1827
tls,1906,0.1827
tls,1907,0.1827
tls,1908,0.1827
tls,1909,0.1827
tls,1910,0.1827
tls,1911,0.1827
tls,1912,0.1827
tls,1913,0.1827
tls,1914,0.1827
tls,1915,0.1827
tls,1916,0.1827
tls,1917,0.1827
tls,1918,0.1827
tls,1919,0.1827
tls,1920,0.1827
tls,1921,0.1827
tls,1922,0.1827
tls,1923,0.1827
tls,1924,0.1827
tls,1925,0.1827
tls,1926,0.1827
tls,1927,0.1827
tls,1928,0.1827
tls,1929,0.1827
tls,1930,0.1827
tls,1931,0.1827
tls,1932,0.1827
tls,1933,0.1827
tls,1934,0.1827
tls,1935,0.1827
tls,1936,0.1827
tls,1937,0.1827
tls,1938,0.1827
tls,1939,0.1827
tls,1940,0.1827
tls,1941,0.1827
tls,1942,0.1827
tls,1943,0.1827
tls,1944,0.1827
tls,1945,0.1827
tls,1946,0.1827
tls,1947,0.1827
tls,1948,0.1827
tls,1949,0.1827
tls,1950,0.1827
tls,1951,0.1827
tls,1952,0.1827
tls,1953,0.1827
tls,1954,0.1827
tls,1955,0.1827
tls,1956,0.1827
tls,1957,0.1827
tls,1958,0.1827
tls,1959,0.1827
tls,1960,0.1827
tls,1961,0.1827
tls,1962,0.1827
tls,1963,0.1827
tls,1964,0.4012
tls,1965,0.6201
tls,1966,0.8395
tls,1967,1.059
tls,1968,1.28
tls,1969,1.501
tls,1970,1.722
tls,1971,1.944
tls,1972,2.166
tls,1973,2.389
tls,1974,2.389
tls,1975,2.389
tls,1976,2.389
tls,1977,2.389
tls,1978,2.389
tls,1979,2.389
tls,1980,2.389
tls,1981,2.857
tls,1982,3.267
tls,1983,3.679
tls,1984,4.161
tls,1985,4.74
tls,1986,5.614
tls,1987,5.97
tls,1988,5.703
tls,1989,1.029
tls,1990,2.025
tls,1991,2.655
tls,1992,0.9813
tls,1993,-0.2487
tls,1994,-1.256
tls,1995,-1.573
tls,1996,-3.236
tls,1997,-3.024
tls,1998,-1.968
tls,1999,3.258
tls,2000,2.642
tls,2001,2.171
tgo,1800,0.0
tgo,1801,0.0
tgo,1802,0.0
tgo,1803,0.0
tgo,1804,0.0
tgo,1805,0.0
tgo,1806,0.0
tgo,1807,0.0
tgo,1808,0.0
tgo,1809,0.0
tgo,1810,0.0
tgo,1811,0.04679
tgo,1812,0.09361
tgo,1813,0.1404
tgo,1814,0.1873
tgo,1815,0.2342
tgo,1816,0.2811
tgo,1817,0.328
tgo,1818,0.375
tgo,1819,0.4219
tgo,1820,0.4689
tgo,1821,0.4689
tgo,1822,0.4689
tgo,1823,0.4689
tgo,1824,0.4689
tgo,1825,0.4689
tgo,1826,0.4689
tgo,1827,0.4689
tgo,1828,0.4689
tgo,1829,0.4689
tgo,1830,0.4689
tgo,1831,0.4689
tgo,1832,0.4689
tgo,1833,0.4689
tgo,1834,0.4689
tgo,1835,0.4689
tgo,1836,0.4689
tgo,1837,0.4689
tgo,1838,0.4689
tgo,1839,0.4689
tgo,1840,0.4689
tgo,1841,0.4689
tgo,1842,0.4689
tgo,1843,0.4689
tgo,1844,0.4689
tgo,1845,0.4689
tgo,1846,0.4689
tgo,1847,0.4689
tgo,1848,0.4689
tgo,1849,0.4689
tgo,1850,0.4689
tgo,1851,0.4689
tgo,1852,0.4689
tgo,1853,0.4689
tgo,1854,0.4689
tgo,1855,0.4689
tgo,1856,0.4689
tgo,1857,0.4689
tgo,1858,0.4689
tgo,1859,0.4689
tgo,1860,0.4689
tgo,1861,0.4689
tgo,1862,0.4689
tgo,1863,0.4689
tgo,1864,0.4689
tgo,1865,0.4689
tgo,1866,0.4689
tgo,1867,0.4689
tgo,1868,0.4689
tgo,1869,0.4689
tgo,1870,0.4689
tgo,1871,0.4689
tgo,1872,0.4689
tgo,1873,0.4689
tgo,1874,0.4689
tgo,1875,0.4689
tgo,1876,0.4689
tgo,1877,0.4689
tgo,1878,0.4689
tgo,1879,0.4689
tgo,1880,0.4689
tgo,1881,0.4689
tgo,1882,0.4689
tgo,1883,0.4689
tgo,1884,0.4689
tgo,1885,0.4689
tgo,1886,0.4689
tgo,1887,0.4689
tgo,1888,0.4689
tgo,1889,0.4689
tgo,1890,0.4689
tgo,1891,0.4689
tgo,1892,0.4689
tgo,1893,0.4689
tgo,1894,0.4689
tgo,1895,0.4689
tgo,1896,0.4689
tgo,1897,0.4689
tgo,1898,0.4689
tgo,1899,0.4689
tgo,1900,0.4689
tgo,1901,0.4689
tgo,1902,0.4689
tgo,1903,0.4689
tgo,1904,0.4234
tgo,1905,0.3779
tgo,1906,0.3324
tgo,1907,0.287
tgo,1908,0.2416
tgo,1909,0.1962
tgo,1910,0.1508
tgo,1911,0.1054
tgo,1912,0.06007
tgo,1913,0.01474
tgo,1914,0.01474
tgo,1915,0.01474
tgo,1916,0.01474
tgo,1917,0.01474
tgo,1918,0.01474
tgo,1919,0.01474
tgo,1920,0.01474
tgo,1921,0.01474
tgo,1922,0.01474
tgo,1923,0.01474
tgo,1924,0.01474
tgo,1925,0.01474
tgo,1926,0.01474
tgo,1927,0.01474
tgo,1928,0.01474
tgo,1929,0.01474
tgo,1930,0.01474
tgo,1931,0.01474
