geo,urban_population,time
hti,719700,1964
hti,751200,1965
hti,785300,1966
hti,820600,1967
hti,856700,1968
hti,893500,1969
hti,930700,1970
hti,953600,1971
hti,976400,1972
hti,999700,1973
hti,1024000,1974
hti,1049000,1975
hti,1070000,1976
hti,1093000,1977
hti,1116000,1978
hti,1142000,1979
hti,1168000,1980
hti,1227000,1981
hti,1289000,1982
hti,1353000,1983
hti,1420000,1984
hti,1488000,1985
hti,1590000,1986
hti,1696000,1987
hti,1804000,1988
hti,1916000,1989
hti,2031000,1990
hti,2133000,1991
hti,2237000,1992
hti,2344000,1993
hti,2454000,1994
hti,2567000,1995
hti,2666000,1996
hti,2767000,1997
hti,2869000,1998
hti,2973000,1999
hti,3078000,2000
hti,3279000,2001
hti,3484000,2002
hti,3693000,2003
hti,3905000,2004
hti,4120000,2005
hti,4329000,2006
hti,4540000,2007
hti,4754000,2008
hti,4972000,2009
hti,5195000,2010
hti,5397000,2011
hnd,454700,1960
hnd,482200,1961
hnd,511200,1962
hnd,541400,1963
hnd,572500,1964
hnd,603900,1965
hnd,636800,1966
hnd,670100,1967
hnd,704200,1968
hnd,739600,1969
hnd,776900,1970
hnd,816300,1971
hnd,857700,1972
hnd,901400,1973
hnd,947500,1974
hnd,996300,1975
hnd,1045000,1976
hnd,1096000,1977
hnd,1150000,1978
hnd,1207000,1979
hnd,1265000,1980
hnd,1326000,1981
hnd,1390000,1982
hnd,1456000,1983
hnd,1524000,1984
hnd,1595000,1985
hnd,1667000,1986
hnd,1741000,1987
hnd,1818000,1988
hnd,1897000,1989
hnd,1978000,1990
hnd,2059000,1991
hnd,2141000,1992
hnd,2225000,1993
hnd,2309000,1994
hnd,2394000,1995
hnd,2479000,1996
hnd,2565000,1997
hnd,2651000,1998
hnd,2738000,1999
hnd,2827000,2000
hnd,2926000,2001
hnd,3027000,2002
hnd,3131000,2003
hnd,3237000,2004
hnd,3347000,2005
hnd,3455000,2006
hnd,3567000,2007
hnd,3681000,2008
hnd,3799000,2009
hnd,3920000,2010
hnd,4044000,2011
hkg,2620000,1960
hkg,2707000,1961
hkg,2832000,1962
hkg,2940000,1963
hkg,3020000,1964
hkg,3109000,1965
hkg,3147000,1966
hkg,3237000,1967
hkg,3316000,1968
hkg,3380000,1969
hkg,3473000,1970
hkg,3565000,1971
hkg,3650000,1972
hkg,3771000,1973
hkg,3871000,1974
hkg,4002000,1975
hkg,4069000,1976
hkg,4144000,1977
hkg,4236000,1978
hkg,4492000,1979
hkg,4632000,1980
hkg,4757000,1981
hkg,4846000,1982
hkg,4936000,1983
hkg,5000000,1984
hkg,5070000,1985
hkg,5206000,1986
hkg,5342000,1987
hkg,5452000,1988
hkg,5584000,1989
hkg,5677000,1990
hkg,5730000,1991
hkg,5784000,1992
hkg,5890000,1993
hkg,6030000,1994
hkg,6156000,1995
hkg,6436000,1996
hkg,6489000,1997
hkg,6544000,1998
hkg,6606000,1999
hkg,6665000,2000
hkg,6714000,2001
hkg,6744000,2002
hkg,6731000,2003
hkg,6784000,2004
hkg,6813000,2005
hkg,6857000,2006
hkg,6926000,2007
hkg,6978000,2008
hkg,7004000,2009
hkg,7068000,2010
hkg,7072000,2011
hun,5581000,1960
hun,5650000,1961
hun,5711000,1962
hun,5768000,1963
hun,5829000,1964
hun,5888000,1965
hun,5948000,1966
hun,6013000,1967
hun,6079000,1968
hun,6148000,1969
hun,6214000,1970
hun,6276000,1971
hun,6339000,1972
hun,6404000,1973
hun,6477000,1974
hun,6559000,1975
hun,6637000,1976
hun,6710000,1977
hun,6775000,1978
hun,6829000,1979
hun,6876000,1980
hun,6895000,1981
hun,6911000,1982
hun,6920000,1983
hun,6925000,1984
hun,6932000,1985
hun,6936000,1986
hun,6940000,1987
hun,6945000,1988
hun,6885000,1989
hun,6830000,1990
hun,6817000,1991
hun,6801000,1992
hun,6780000,1993
hun,6758000,1994
hun,6735000,1995
hun,6711000,1996
hun,6684000,1997
hun,6656000,1998
hun,6624000,1999
hun,6594000,2000
hun,6615000,2001
hun,6633000,2002
hun,6650000,2003
hun,6671000,2004
hun,6694000,2005
hun,6736000,2006
hun,6778000,2007
hun,6818000,2008
hun,6860000,2009
hun,6897000,2010
hun,6923000,2011
isl,141300,1960
isl,144600,1961
isl,148200,1962
isl,151800,1963
isl,155400,1964
isl,159100,1965
isl,162600,1966
isl,166100,1967
isl,169300,1968
isl,171800,1969
isl,173600,1970
isl,175700,1971
isl,179000,1972
isl,182500,1973
isl,185800,1974
isl,188900,1975
isl,191500,1976
isl,193600,1977
isl,195900,1978
isl,198500,1979
isl,201400,1980
isl,204300,1981
isl,207600,1982
isl,211000,1983
isl,213900,1984
isl,216200,1985
isl,218400,1986
isl,221400,1987
isl,225500,1988
isl,228900,1989
isl,231300,1990
isl,234400,1991
isl,237800,1992
isl,240700,1993
isl,243300,1994
isl,245100,1995
isl,246800,1996
isl,249300,1997
isl,252400,1998
isl,255900,1999
isl,259800,2000
isl,263700,2001
isl,266400,2002
isl,268600,2003
isl,271400,2004
isl,276100,2005
isl,283000,2006
isl,290600,2007
isl,296400,2008
isl,297800,2009
isl,297800,2010
isl,299000,2011
ind,77840000,1960
ind,82690000,1961
ind,85190000,1962
ind,87780000,1963
ind,90470000,1964
ind,93250000,1965
ind,96250000,1966
ind,99360000,1967
ind,102600000,1968
ind,106000000,1969
ind,109400000,1970
ind,113800000,1971
ind,118200000,1972
ind,122900000,1973
ind,127700000,1974
ind,132700000,1975
ind,138100000,1976
ind,143800000,1977
ind,149600000,1978
ind,155500000,1979
ind,161700000,1980
ind,167300000,1981
ind,173000000,1982
ind,178900000,1983
ind,184900000,1984
ind,191000000,1985
ind,197200000,1986
ind,203500000,1987
ind,210000000,1988
ind,216600000,1989
ind,223200000,1990
ind,229700000,1991
ind,236400000,1992
ind,243000000,1993
ind,249800000,1994
ind,256600000,1995
ind,263500000,1996
ind,270500000,1997
ind,277500000,1998
ind,284500000,1999
ind,291600000,2000
ind,299800000,2001
ind,308000000,2002
ind,316400000,2003
ind,324800000,2004
ind,333300000,2005
ind,342200000,2006
ind,351200000,2007
ind,360300000,2008
ind,369500000,2009
ind,378800000,2010
ind,388500000,2011
idn,13590000,1960
idn,13970000,1961
idn,14550000,1962
idn,15160000,1963
idn,15790000,1964
idn,16440000,1965
idn,17140000,1966
idn,17870000,1967
idn,18620000,1968
idn,19400000,1969
idn,20210000,1970
idn,21270000,1971
idn,22370000,1972
idn,23510000,1973
idn,24690000,1974
idn,25910000,1975
idn,27300000,1976
idn,28750000,1977
idn,30230000,1978
idn,31760000,1979
idn,33340000,1980
idn,35330000,1981
idn,37390000,1982
idn,39500000,1983
idn,41660000,1984
idn,43860000,1985
idn,46280000,1986
idn,48740000,1987
idn,51240000,1988
idn,53790000,1989
idn,56380000,1990
idn,59190000,1991
idn,62050000,1992
idn,64960000,1993
idn,67910000,1994
idn,70890000,1995
idn,74520000,1996
idn,78200000,1997
idn,81940000,1998
idn,85740000,1999
idn,89630000,2000
idn,92510000,2001
idn,95440000,2002
idn,98410000,2003
idn,101400000,2004
idn,104400000,2005
idn,107500000,2006
idn,110500000,2007
idn,113600000,2008
idn,116600000,2009
idn,119800000,2010
idn,122800000,2011
irn,7264000,1960
irn,7765000,1961
irn,8123000,1962
irn,8496000,1963
irn,8885000,1964
irn,9291000,1965
irn,9756000,1966
irn,10240000,1967
irn,10750000,1968
irn,11270000,1969
irn,11810000,1970
irn,12390000,1971
irn,12990000,1972
irn,13620000,1973
irn,14290000,1974
irn,15000000,1975
irn,15720000,1976
irn,16490000,1977
irn,17320000,1978
irn,18210000,1979
irn,19170000,1980
irn,20180000,1981
irn,21250000,1982
irn,22390000,1983
irn,23580000,1984
irn,24830000,1985
irn,26050000,1986
irn,27310000,1987
irn,28580000,1988
irn,29790000,1989
irn,30910000,1990
irn,32020000,1991
irn,33040000,1992
irn,34000000,1993
irn,34960000,1994
irn,36000000,1995
irn,37100000,1996
irn,38260000,1997
irn,39470000,1998
irn,40680000,1999
irn,41850000,2000
irn,42930000,2001
irn,43990000,2002
irn,45020000,2003
irn,46060000,2004
irn,47110000,2005
irn,47880000,2006
irn,48650000,2007
irn,49440000,2008
irn,50220000,2009
irn,51000000,2010
irn,51670000,2011
irq,3216000,1960
irq,3365000,1961
irq,3576000,1962
irq,3800000,1963
irq,4040000,1964
irq,4297000,1965
irq,4533000,1966
irq,4786000,1967
irq,5054000,1968
irq,5335000,1969
irq,5628000,1970
irq,5925000,1971
irq,6232000,1972
irq,6551000,1973
irq,6884000,1974
irq,7233000,1975
irq,7563000,1976
irq,7906000,1977
irq,8264000,1978
irq,8637000,1979
irq,9025000,1980
irq,9355000,1981
irq,9695000,1982
irq,10050000,1983
irq,10410000,1984
irq,10790000,1985
irq,11140000,1986
irq,11510000,1987
irq,11890000,1988
irq,12280000,1989
irq,12680000,1990
irq,13000000,1991
irq,13340000,1992
irq,13670000,1993
irq,14020000,1994
irq,14380000,1995
irq,14780000,1996
irq,15190000,1997
irq,15610000,1998
irq,16050000,1999
irq,16490000,2000
irq,16880000,2001
irq,17270000,2002
irq,17670000,2003
irq,18080000,2004
irq,18500000,2005
irq,19030000,2006
irq,19580000,2007
irq,20140000,2008
irq,20720000,2009
irq,21310000,2010
irq,21920000,2011
irl,1298000,1960
irl,1311000,1961
irl,1332000,1962
irl,1357000,1963
irl,1380000,1964
irl,1402000,1965
irl,1425000,1966
irl,1449000,1967
irl,1473000,1968
irl,1499000,1969
irl,1530000,1970
irl,1559000,1971
irl,1594000,1972
irl,1632000,1973
irl,1671000,1974
irl,1711000,1975
irl,1748000,1976
irl,1783000,1977
irl,1819000,1978
irl,1855000,1979
irl,1888000,1980
irl,1917000,1981
irl,1942000,1982
irl,1962000,1983
irl,1981000,1984
irl,1991000,1985
irl,1996000,1986
irl,2001000,1987
irl,1997000,1988
irl,1994000,1989
irl,2000000,1990
irl,2018000,1991
irl,2039000,1992
irl,2057000,1993
irl,2072000,1994
irl,2090000,1995
irl,2116000,1996
irl,2146000,1997
irl,2178000,1998
irl,2212000,1999
irl,2251000,2000
irl,2297000,2001
irl,2347000,2002
irl,2396000,2003
irl,2451000,2004
irl,2516000,2005
irl,2589000,2006
irl,2660000,2007
irl,2714000,2008
irl,2747000,2009
irl,2770000,2010
irl,2791000,2011
gbm,26670,1960
gbm,26770,1961
gbm,27010,1962
gbm,27410,1963
gbm,27930,1964
gbm,28560,1965
gbm,29110,1966
gbm,29740,1967
gbm,30420,1968
gbm,31070,1969
gbm,31670,1970
gbm,31830,1971
gbm,31900,1972
gbm,31900,1973
gbm,31910,1974
gbm,31940,1975
gbm,32360,1976
gbm,32830,1977
gbm,33260,1978
gbm,33580,1979
gbm,33720,1980
gbm,33730,1981
gbm,33560,1982
gbm,33350,1983
gbm,33240,1984
gbm,33360,1985
gbm,33760,1986
gbm,34390,1987
gbm,35140,1988
gbm,35840,1989
gbm,36380,1990
gbm,36730,1991
gbm,36910,1992
gbm,37010,1993
gbm,37140,1994
gbm,37380,1995
gbm,37760,1996
gbm,38240,1997
gbm,38790,1998
gbm,39320,1999
gbm,39800,2000
gbm,40110,2001
gbm,40350,2002
gbm,40560,2003
gbm,40750,2004
gbm,40950,2005
gbm,41160,2006
gbm,41380,2007
gbm,41580,2008
gbm,41770,2009
gbm,41930,2010
gbm,42120,2011
isr,1624000,1960
isr,1697000,1961
isr,1800000,1962
isr,1887000,1963
isr,1983000,1964
isr,2074000,1965
isr,2145000,1966
isr,2258000,1967
isr,2323000,1968
isr,2404000,1969
isr,2504000,1970
isr,2599000,1971
isr,2681000,1972
isr,2808000,1973
isr,2909000,1974
isr,2994000,1975
isr,3075000,1976
isr,3158000,1977
isr,3240000,1978
isr,3339000,1979
isr,3435000,1980
isr,3514000,1981
isr,3591000,1982
isr,3667000,1983
isr,3726000,1984
isr,3802000,1985
isr,3866000,1986
isr,3934000,1987
isr,4004000,1988
isr,4078000,1989
isr,4211000,1990
isr,4477000,1991
isr,4639000,1992
isr,4770000,1993
isr,4900000,1994
isr,5039000,1995
isr,5176000,1996
isr,5311000,1997
isr,5438000,1998
isr,5582000,1999
isr,5736000,2000
isr,5877000,2001
isr,6000000,2002
isr,6114000,2003
isr,6227000,2004
isr,6342000,2005
isr,6460000,2006
isr,6580000,2007
isr,6702000,2008
isr,6869000,2009
isr,7000000,2010
isr,7135000,2011
ita,29820000,1960
ita,30250000,1961
ita,30710000,1962
ita,31190000,1963
ita,31700000,1964
ita,32230000,1965
ita,32730000,1966
ita,33230000,1967
ita,33700000,1968
ita,34150000,1969
ita,34590000,1970
ita,34900000,1971
ita,35250000,1972
ita,35640000,1973
ita,36030000,1974
ita,36390000,1975
ita,36690000,1976
ita,36950000,1977
ita,37200000,1978
ita,37420000,1979
ita,37610000,1980
ita,37670000,1981
ita,37720000,1982
ita,37760000,1983
ita,37790000,1984
ita,37820000,1985
ita,37810000,1986
ita,37800000,1987
ita,37810000,1988
ita,37830000,1989
ita,37850000,1990
ita,37890000,1991
ita,37940000,1992
ita,37990000,1993
ita,38020000,1994
ita,38040000,1995
ita,38090000,1996
ita,38140000,1997
ita,38190000,1998
ita,38230000,1999
ita,38280000,2000
ita,38340000,2001
ita,38510000,2002
ita,38850000,2003
ita,39280000,2004
ita,39610000,2005
ita,39910000,2006
ita,40280000,2007
ita,40670000,2008
ita,40990000,2009
ita,41260000,2010
ita,41570000,2011
jam,550600,1960
jam,570200,1961
jam,591800,1962
jam,614600,1963
jam,637600,1964
jam,660000,1965
jam,682300,1966
jam,704000,1967
jam,725700,1968
jam,748300,1969
jam,772300,1970
jam,793500,1971
jam,816300,1972
jam,839900,1973
jam,863400,1974
jam,886000,1975
jam,908000,1976
jam,928900,1977
jam,949600,1978
jam,972000,1979
jam,996900,1980
jam,1018000,1981
jam,1043000,1982
jam,1070000,1983
jam,1096000,1984
jam,1119000,1985
jam,1136000,1986
jam,1148000,1987
jam,1155000,1988
jam,1169000,1989
jam,1182000,1990
jam,1195000,1991
jam,1209000,1992
jam,1224000,1993
jam,1239000,1994
jam,1255000,1995
jam,1276000,1996
jam,1295000,1997
jam,1313000,1998
jam,1328000,1999
jam,1342000,2000
jam,1351000,2001
jam,1358000,2002
jam,1364000,2003
jam,1371000,2004
jam,1379000,2005
jam,1385000,2006
jam,1392000,2007
jam,1398000,2008
jam,1402000,2009
jam,1405000,2010
jam,1411000,2011
jpn,40560000,1960
jpn,60940000,1961
jpn,62400000,1962
jpn,63920000,1963
jpn,65490000,1964
jpn,67110000,1965
jpn,68520000,1966
jpn,69970000,1967
jpn,71020000,1968
jpn,73330000,1969
jpn,75000000,1970
jpn,76780000,1971
jpn,78690000,1972
jpn,80170000,1973
jpn,82560000,1974
jpn,84760000,1975
jpn,85490000,1976
jpn,86420000,1977
jpn,87310000,1978
jpn,88160000,1979
jpn,88960000,1980
jpn,89740000,1981
jpn,90480000,1982
jpn,91230000,1983
jpn,91940000,1984
jpn,92630000,1985
jpn,93350000,1986
jpn,93960000,1987
jpn,94520000,1988
jpn,95060000,1989
jpn,95540000,1990
jpn,96010000,1991
jpn,96410000,1992
jpn,96820000,1993
jpn,97320000,1994
jpn,97860000,1995
jpn,98270000,1996
jpn,98690000,1997
jpn,99100000,1998
jpn,99450000,1999
jpn,99780000,2000
jpn,101900000,2001
jpn,104000000,2002
jpn,106100000,2003
jpn,108000000,2004
jpn,109900000,2005
jpn,111000000,2006
jpn,112200000,2007
jpn,113300000,2008
jpn,114300000,2009
jpn,115400000,2010
jpn,116500000,2011
jor,429600,1960
jor,459600,1961
jor,492600,1962
jor,528800,1963
jor,568500,1964
jor,612100,1965
jor,655400,1966
jor,702400,1967
jor,751300,1968
jor,799100,1969
jor,844000,1970
jor,886200,1971
jor,925300,1972
jor,962900,1973
jor,1002000,1974
jor,1043000,1975
jor,1090000,1976
jor,1140000,1977
jor,1193000,1978
jor,1249000,1979
jor,1307000,1980
jor,1388000,1981
jor,1474000,1982
jor,1565000,1983
jor,1658000,1984
jor,1752000,1985
jor,1851000,1986
jor,1954000,1987
jor,2059000,1988
jor,2171000,1989
jor,2290000,1990
jor,2604000,1991
jor,2788000,1992
jor,2965000,1993
jor,3132000,1994
jor,3287000,1995
jor,3402000,1996
jor,3520000,1997
jor,3643000,1998
jor,3722000,1999
jor,3829000,2000
jor,3938000,2001
jor,4048000,2002
jor,4164000,2003
jor,4280000,2004
jor,4393000,2005
jor,4509000,2006
jor,4626000,2007
jor,4743000,2008
jor,4863000,2009
jor,4987000,2010
jor,5112000,2011
kaz,4418000,1960
kaz,4661000,1961
kaz,4905000,1962
kaz,5147000,1963
kaz,5381000,1964
kaz,5603000,1965
kaz,5818000,1966
kaz,6019000,1967
kaz,6209000,1968
kaz,6397000,1969
kaz,6586000,1970
kaz,6756000,1971
kaz,6928000,1972
kaz,7100000,1973
kaz,7268000,1974
kaz,7430000,1975
kaz,7552000,1976
kaz,7676000,1977
kaz,7801000,1978
kaz,7928000,1979
kaz,8066000,1980
kaz,8216000,1981
kaz,8368000,1982
kaz,8522000,1983
kaz,8679000,1984
kaz,8838000,1985
kaz,8912000,1986
kaz,8985000,1987
kaz,9060000,1988
kaz,9135000,1989
kaz,9198000,1990
kaz,9245000,1991
kaz,9227000,1992
kaz,9155000,1993
kaz,9012000,1994
kaz,8844000,1995
kaz,8705000,1996
kaz,8563000,1997
kaz,8411000,1998
kaz,8325000,1999
kaz,8294000,2000
kaz,8250000,2001
kaz,8221000,2002
kaz,8218000,2003
kaz,8245000,2004
kaz,8288000,2005
kaz,8346000,2006
kaz,8412000,2007
kaz,8484000,2008
kaz,8679000,2009
kaz,8771000,2010
kaz,8881000,2011
ken,599700,1960
ken,636400,1961
ken,678200,1962
ken,722300,1963
ken,768800,1964
ken,817900,1965
ken,878400,1966
ken,942400,1967
ken,1010000,1968
ken,1082000,1969
ken,1158000,1970
ken,1261000,1971
ken,1371000,1972
ken,1487000,1973
ken,1610000,1974
ken,1742000,1975
ken,1882000,1976
ken,2031000,1977
ken,2189000,1978
ken,2357000,1979
ken,2535000,1980
ken,2650000,1981
ken,2771000,1982
ken,2896000,1983
ken,3026000,1984
ken,3160000,1985
ken,3305000,1986
ken,3455000,1987
ken,3608000,1988
ken,3766000,1989
ken,3927000,1990
ken,4133000,1991
ken,4346000,1992
ken,4564000,1993
ken,4785000,1994
ken,5009000,1995
ken,5240000,1996
ken,5475000,1997
ken,5714000,1998
ken,5960000,1999
ken,6217000,2000
ken,6495000,2001
ken,6785000,2002
ken,7086000,2003
ken,7398000,2004
ken,7719000,2005
ken,8059000,2006
ken,8409000,2007
ken,8773000,2008
ken,9152000,2009
ken,9549000,2010
ken,9980000,2011
kir,6634,1960
kir,7038,1961
kir,7459,1962
kir,7892,1963
kir,8336,1964
kir,8792,1965
kir,9361,1966
kir,9945,1967
kir,10540,1968
kir,11150,1969
kir,11780,1970
kir,12530,1971
kir,13300,1972
kir,14080,1973
kir,14880,1974
kir,15720,1975
kir,16230,1976
kir,16800,1977
kir,17420,1978
kir,18070,1979
kir,18760,1980
kir,19310,1981
kir,19900,1982
kir,20520,1983
kir,21160,1984
kir,21800,1985
kir,22480,1986
kir,23170,1987
kir,23870,1988
kir,24580,1989
kir,25140,1990
kir,25810,1991
kir,26400,1992
kir,26960,1993
kir,27520,1994
kir,28130,1995
kir,29580,1996
kir,31110,1997
kir,32710,1998
kir,34370,1999
kir,36090,2000
kir,36850,2001
kir,37640,2002
kir,38450,2003
kir,39260,2004
kir,40060,2005
kir,40780,2006
kir,41490,2007
kir,42190,2008
kir,42890,2009
kir,43610,2010
kir,44420,2011
prk,4400000,1960
prk,4620000,1961
prk,4838000,1962
prk,5061000,1963
prk,5298000,1964
prk,5557000,1965
prk,5945000,1966
prk,6359000,1967
prk,6797000,1968
prk,7253000,1969
prk,7722000,1970
prk,8010000,1971
prk,8299000,1972
prk,8584000,1973
prk,8857000,1974
prk,9113000,1975
prk,9272000,1976
prk,9410000,1977
prk,9537000,1978
prk,9666000,1979
prk,9809000,1980
prk,9988000,1981
prk,10180000,1982
prk,10390000,1983
prk,10590000,1984
prk,10790000,1985
prk,10980000,1986
prk,11170000,1987
prk,11360000,1988
prk,11550000,1989
prk,11760000,1990
prk,11970000,1991
prk,12200000,1992
prk,12430000,1993
prk,12640000,1994
prk,12850000,1995
prk,13020000,1996
prk,13180000,1997
prk,13330000,1998
prk,13470000,1999
prk,13600000,2000
prk,13730000,2001
prk,13860000,2002
prk,13980000,2003
prk,14090000,2004
prk,14200000,2005
prk,14300000,2006
prk,14400000,2007
prk,14490000,2008
prk,14570000,2009
prk,14660000,2010
prk,14750000,2011
kor,6926000,1960
kor,7367000,1961
kor,7816000,1962
kor,8276000,1963
kor,8747000,1964
kor,9230000,1965
kor,9940000,1966
kor,10670000,1967
kor,11420000,1968
kor,12200000,1969
kor,12990000,1970
kor,13750000,1971
kor,14520000,1972
kor,15310000,1973
kor,16110000,1974
kor,16950000,1975
kor,17840000,1976
kor,18760000,1977
kor,19680000,1978
kor,20640000,1979
kor,21620000,1980
kor,22600000,1981
kor,23590000,1982
kor,24590000,1983
kor,25550000,1984
kor,26470000,1985
kor,27460000,1986
kor,28460000,1987
kor,29490000,1988
kor,30530000,1989
kor,31660000,1990
kor,32330000,1991
kor,33010000,1992
kor,33690000,1993
kor,34390000,1994
kor,35280000,1995
kor,35740000,1996
kor,36210000,1997
kor,36600000,1998
kor,36990000,1999
kor,37430000,2000
kor,37870000,2001
kor,38250000,2002
kor,38600000,2003
kor,38910000,2004
kor,39160000,2005
kor,39500000,2006
kor,39840000,2007
kor,40280000,2008
kor,40630000,2009
kor,40980000,2010
kor,41420000,2011
kwt,208200,1960
kwt,224600,1961
kwt,258300,1962
kwt,297300,1963
kwt,339700,1964
kwt,383800,1965
kwt,431500,1966
kwt,481300,1967
kwt,533300,1968
kwt,587800,1969
kwt,645100,1970
kwt,700900,1971
kwt,758600,1972
kwt,818100,1973
kwt,879200,1974
kwt,941900,1975
kwt,1010000,1976
kwt,1079000,1977
kwt,1151000,1978
kwt,1226000,1979
kwt,1305000,1980
kwt,1379000,1981
kwt,1454000,1982
kwt,1531000,1983
kwt,1615000,1984
kwt,1706000,1985
kwt,1798000,1986
kwt,1897000,1987
kwt,1986000,1988
kwt,2041000,1989
kwt,2045000,1990
kwt,1990000,1991
kwt,1596000,1995
kwt,1596000,1996
kwt,1646000,1997
kwt,1730000,1998
kwt,1822000,1999
kwt,1904000,2000
kwt,1972000,2001
kwt,2031000,2002
kwt,2087000,2003
kwt,2149000,2004
kwt,2223000,2005
kwt,2309000,2006
kwt,2404000,2007
kwt,2503000,2008
kwt,2599000,2009
kwt,2689000,2010
kwt,2769000,2011
kgz,743000,1960
kgz,778600,1961
kgz,813200,1962
kgz,849200,1963
kgz,886300,1964
kgz,922600,1965
kgz,960500,1966
kgz,998700,1967
kgz,1038000,1968
kgz,1075000,1969
kgz,1109000,1970
kgz,1137000,1971
kgz,1166000,1972
kgz,1195000,1973
kgz,1226000,1974
kgz,1257000,1975
kgz,1286000,1976
kgz,1313000,1977
kgz,1341000,1978
kgz,1369000,1979
kgz,1397000,1980
kgz,1422000,1981
kgz,1448000,1982
kgz,1477000,1983
kgz,1505000,1984
kgz,1531000,1985
kgz,1556000,1986
kgz,1581000,1987
kgz,1604000,1988
kgz,1632000,1989
kgz,1659000,1990
kgz,1673000,1991
kgz,1680000,1992
kgz,1668000,1993
kgz,1654000,1994
kgz,1658000,1995
kgz,1673000,1996
kgz,1687000,1997
kgz,1703000,1998
kgz,1719000,1999
kgz,1729000,2000
kgz,1745000,2001
kgz,1761000,2002
kgz,1780000,2003
kgz,1802000,2004
kgz,1822000,2005
kgz,1842000,2006
kgz,1860000,2007
kgz,1877000,2008
kgz,1900000,2009
kgz,1923000,2010
kgz,1949000,2011
lao,167800,1960
lao,174800,1961
lao,180600,1962
lao,186500,1963
lao,192700,1964
lao,199000,1965
lao,210000,1966
lao,221400,1967
lao,233300,1968
lao,245800,1969
lao,259000,1970
lao,274000,1971
lao,289800,1972
lao,306000,1973
lao,322000,1974
lao,337100,1975
lao,350000,1976
lao,362000,1977
lao,373700,1978
lao,386100,1979
lao,400300,1980
lao,417500,1981
lao,436600,1982
lao,457600,1983
lao,480000,1984
lao,503500,1985
lao,529700,1986
lao,557100,1987
lao,585800,1988
lao,615900,1989
lao,647200,1990
lao,682400,1991
lao,719000,1992
lao,756600,1993
lao,794800,1994
lao,833300,1995
lao,898000,1996
lao,964100,1997
lao,1031000,1998
lao,1099000,1999
lao,1169000,2000
lao,1247000,2001
lao,1327000,2002
lao,1408000,2003
lao,1491000,2004
lao,1576000,2005
lao,1667000,2006
lao,1760000,2007
lao,1856000,2008
lao,1954000,2009
lao,2054000,2010
lao,2152000,2011
lva,1126000,1960
lva,1155000,1961
lva,1188000,1962
lva,1221000,1963
lva,1256000,1964
lva,1288000,1965
lva,1315000,1966
lva,1344000,1967
lva,1375000,1968
