geo,infant_mortality_rate_per_1000_births,time
deu,102.0,1926
deu,97.0,1927
deu,89.0,1928
deu,97.0,1929
deu,85.0,1930
deu,83.0,1931
deu,79.0,1932
deu,77.0,1933
deu,66.0,1934
deu,99.0,1935
deu,66.0,1936
deu,64.0,1937
deu,60.0,1938
deu,72.0,1939
deu,64.0,1940
deu,34.0,1960
deu,23.5,1968
deu,22.7,1969
deu,22.1,1970
deu,21.4,1971
deu,20.6,1972
deu,19.7,1973
deu,18.8,1974
deu,17.7,1975
deu,16.5,1976
deu,15.5,1977
deu,14.4,1978
deu,13.5,1979
deu,12.6,1980
deu,11.8,1981
deu,11.0,1982
deu,10.4,1983
deu,9.8,1984
deu,9.2,1985
deu,8.7,1986
deu,8.3,1987
deu,7.8,1988
deu,7.4,1989
deu,7.0,1990
deu,6.5,1991
deu,6.2,1992
deu,5.9,1993
deu,5.5,1994
deu,5.3,1995
deu,5.0,1996
deu,4.8,1997
deu,4.6,1998
deu,4.5,1999
deu,4.4,2000
deu,4.3,2001
deu,4.2,2002
deu,4.1,2003
deu,4.0,2004
deu,3.9,2005
deu,3.8,2006
deu,3.7,2007
deu,3.6,2008
deu,3.6,2009
deu,3.5,2010
deu,3.4,2011
deu,3.3,2012
deu,3.3,2013
deu,3.2,2014
deu,3.1,2015
gha,151.8,1950
gha,148.3,1951
gha,144.8,1952
gha,141.6,1953
gha,138.5,1954
gha,135.6,1955
gha,132.9,1956
gha,130.6,1957
gha,128.6,1958
gha,126.7,1959
gha,125.1,1960
gha,123.8,1961
gha,122.7,1962
gha,121.8,1963
gha,121.2,1964
gha,120.8,1965
gha,120.7,1966
gha,120.6,1967
gha,120.6,1968
gha,120.5,1969
gha,120.1,1970
gha,119.5,1971
gha,118.2,1972
gha,116.5,1973
gha,114.2,1974
gha,111.5,1975
gha,108.7,1976
gha,106.0,1977
gha,103.8,1978
gha,102.1,1979
gha,100.9,1980
gha,100.1,1981
gha,99.3,1982
gha,98.4,1983
gha,96.8,1984
gha,94.7,1985
gha,92.1,1986
gha,89.0,1987
gha,85.8,1988
gha,82.7,1989
gha,79.8,1990
gha,77.5,1991
gha,75.6,1992
gha,74.1,1993
gha,73.0,1994
gha,72.0,1995
gha,71.0,1996
gha,69.8,1997
gha,68.4,1998
gha,66.7,1999
gha,64.9,2000
gha,63.0,2001
gha,61.2,2002
gha,59.6,2003
gha,58.1,2004
gha,56.8,2005
gha,55.6,2006
gha,54.4,2007
gha,53.1,2008
gha,51.7,2009
gha,50.2,2010
gha,48.6,2011
gha,47.0,2012
gha,45.5,2013
gha,44.2,2014
gha,42.8,2015
grc,68.0,1921
grc,82.0,1922
grc,92.0,1923
grc,98.0,1924
grc,90.0,1925
grc,75.0,1926
grc,100.0,1927
grc,94.0,1928
grc,111.0,1929
grc,99.0,1930
grc,134.0,1931
grc,123.0,1932
grc,123.0,1933
grc,112.0,1934
grc,113.0,1935
grc,114.0,1936
grc,122.0,1937
grc,99.0,1938
grc,118.0,1939
grc,98.0,1940
grc,42.0,1949
grc,35.0,1950
grc,44.0,1951
grc,48.0,1952
grc,45.0,1953
grc,50.0,1954
grc,49.9,1955
grc,50.1,1956
grc,50.2,1957
grc,49.8,1958
grc,49.1,1959
grc,48.3,1960
grc,47.3,1961
grc,46.2,1962
grc,45.0,1963
grc,43.6,1964
grc,42.3,1965
grc,41.2,1966
grc,39.9,1967
grc,38.3,1968
grc,36.1,1969
grc,33.7,1970
grc,31.9,1971
grc,30.8,1972
grc,30.1,1973
grc,29.4,1974
grc,28.5,1975
grc,27.3,1976
grc,25.9,1977
grc,24.3,1978
grc,22.8,1979
grc,21.3,1980
grc,19.9,1981
grc,18.7,1982
grc,17.7,1983
grc,16.7,1984
grc,15.8,1985
grc,14.9,1986
grc,13.9,1987
grc,12.9,1988
grc,12.0,1989
grc,11.3,1990
grc,10.7,1991
grc,10.3,1992
grc,9.8,1993
grc,9.4,1994
grc,9.1,1995
grc,8.7,1996
grc,8.3,1997
grc,7.8,1998
grc,7.4,1999
grc,6.9,2000
grc,6.5,2001
grc,6.0,2002
grc,5.5,2003
grc,5.2,2004
grc,4.8,2005
grc,4.6,2006
grc,4.4,2007
grc,4.3,2008
grc,4.2,2009
grc,4.1,2010
grc,4.0,2011
grc,3.9,2012
grc,3.8,2013
grc,3.7,2014
grc,3.6,2015
grd,19.5,1984
grd,19.4,1985
grd,19.3,1986
grd,19.2,1987
grd,18.9,1988
grd,18.5,1989
grd,18.0,1990
grd,17.4,1991
grd,16.7,1992
grd,16.1,1993
grd,15.6,1994
grd,15.1,1995
grd,14.7,1996
grd,14.3,1997
grd,14.0,1998
grd,13.8,1999
grd,13.6,2000
grd,13.3,2001
grd,13.1,2002
grd,12.9,2003
grd,12.6,2004
grd,12.4,2005
grd,12.3,2006
grd,12.1,2007
grd,12.0,2008
grd,12.0,2009
grd,11.9,2010
grd,11.8,2011
grd,11.5,2012
grd,11.4,2013
grd,11.1,2014
grd,10.8,2015
gtm,155.0,1957
gtm,151.8,1958
gtm,148.8,1959
gtm,146.0,1960
gtm,143.3,1961
gtm,140.7,1962
gtm,138.0,1963
gtm,135.3,1964
gtm,132.6,1965
gtm,129.9,1966
gtm,127.1,1967
gtm,124.2,1968
gtm,121.2,1969
gtm,118.2,1970
gtm,115.2,1971
gtm,112.1,1972
gtm,109.1,1973
gtm,106.0,1974
gtm,102.9,1975
gtm,99.9,1976
gtm,96.8,1977
gtm,93.7,1978
gtm,90.7,1979
gtm,87.7,1980
gtm,84.7,1981
gtm,81.8,1982
gtm,78.9,1983
gtm,76.1,1984
gtm,73.2,1985
gtm,70.4,1986
gtm,67.7,1987
gtm,65.0,1988
gtm,62.4,1989
gtm,59.8,1990
gtm,57.3,1991
gtm,55.0,1992
gtm,52.7,1993
gtm,50.6,1994
gtm,48.5,1995
gtm,46.6,1996
gtm,44.7,1997
gtm,43.0,1998
gtm,41.4,1999
gtm,39.9,2000
gtm,38.5,2001
gtm,37.1,2002
gtm,35.9,2003
gtm,34.6,2004
gtm,33.5,2005
gtm,32.3,2006
gtm,31.2,2007
gtm,30.2,2008
gtm,29.3,2009
gtm,28.4,2010
gtm,27.5,2011
gtm,26.6,2012
gtm,25.9,2013
gtm,25.1,2014
gtm,24.3,2015
gin,210.5,1961
gin,209.1,1962
gin,207.6,1963
gin,206.1,1964
gin,204.5,1965
gin,202.6,1966
gin,200.9,1967
gin,199.0,1968
gin,197.1,1969
gin,195.2,1970
gin,193.2,1971
gin,191.1,1972
gin,189.1,1973
gin,186.8,1974
gin,184.5,1975
gin,181.9,1976
gin,179.1,1977
gin,176.2,1978
gin,173.2,1979
gin,170.2,1980
gin,167.3,1981
gin,164.3,1982
gin,161.4,1983
gin,158.5,1984
gin,155.7,1985
gin,152.8,1986
gin,150.0,1987
gin,147.1,1988
gin,144.0,1989
gin,140.8,1990
gin,137.3,1991
gin,133.7,1992
gin,129.9,1993
gin,126.2,1994
gin,122.3,1995
gin,118.5,1996
gin,114.7,1997
gin,110.9,1998
gin,106.9,1999
gin,103.1,2000
gin,99.2,2001
gin,95.4,2002
gin,91.7,2003
gin,88.2,2004
gin,84.9,2005
gin,81.9,2006
gin,79.0,2007
gin,76.3,2008
gin,73.7,2009
gin,71.2,2010
gin,68.9,2011
gin,66.8,2012
gin,64.7,2013
gin,62.8,2014
gin,61.0,2015
gnb,136.3,1976
gnb,135.3,1977
gnb,134.2,1978
gnb,133.2,1979
gnb,132.5,1980
gnb,131.6,1981
gnb,130.7,1982
gnb,129.6,1983
gnb,128.4,1984
gnb,127.3,1985
gnb,145.9,1986
gnb,143.1,1987
gnb,140.4,1988
gnb,137.9,1989
gnb,135.5,1990
gnb,132.9,1991
gnb,130.2,1992
gnb,127.6,1993
gnb,124.8,1994
gnb,122.1,1995
gnb,119.1,1996
gnb,116.2,1997
gnb,113.1,1998
gnb,110.1,1999
gnb,106.9,2000
gnb,103.8,2001
gnb,100.5,2002
gnb,97.1,2003
gnb,93.7,2004
gnb,90.1,2005
gnb,86.7,2006
gnb,83.3,2007
gnb,79.9,2008
gnb,76.6,2009
gnb,73.4,2010
gnb,70.3,2011
gnb,67.4,2012
gnb,64.8,2013
gnb,62.4,2014
gnb,60.3,2015
guy,205.0,1903
guy,201.0,1904
guy,187.0,1905
guy,201.0,1906
guy,256.0,1907
guy,198.0,1908
guy,209.0,1909
guy,235.0,1910
guy,229.0,1911
guy,190.0,1912
guy,179.0,1913
guy,170.0,1914
guy,184.0,1915
guy,190.0,1916
guy,199.0,1917
guy,223.0,1918
guy,185.0,1919
guy,148.0,1920
guy,195.0,1921
guy,186.0,1922
guy,177.0,1923
guy,165.0,1924
guy,155.0,1925
guy,159.0,1926
guy,158.0,1927
guy,185.0,1928
guy,146.0,1929
guy,146.0,1930
guy,139.0,1931
guy,139.0,1932
guy,154.0,1933
guy,168.0,1934
guy,122.0,1935
guy,120.0,1936
guy,121.0,1937
guy,166.0,1938
guy,120.0,1939
guy,104.0,1940
guy,84.0,1941
guy,97.0,1942
guy,141.0,1943
guy,136.0,1944
guy,101.0,1945
guy,87.0,1946
guy,85.0,1947
guy,78.0,1948
guy,77.0,1949
guy,108.3,1950
guy,103.7,1951
guy,99.2,1952
guy,94.7,1953
guy,90.2,1954
guy,85.8,1955
guy,81.6,1956
guy,77.6,1957
guy,74.0,1958
guy,70.7,1959
guy,67.7,1960
guy,65.1,1961
guy,62.9,1962
guy,61.0,1963
guy,59.5,1964
guy,58.3,1965
guy,57.3,1966
guy,56.6,1967
guy,56.0,1968
guy,55.6,1969
guy,55.4,1970
guy,55.2,1971
guy,55.0,1972
guy,54.9,1973
guy,54.8,1974
guy,54.6,1975
guy,54.4,1976
guy,54.1,1977
guy,53.8,1978
guy,53.5,1979
guy,53.2,1980
guy,52.8,1981
guy,52.4,1982
guy,51.9,1983
guy,51.4,1984
guy,50.8,1985
guy,50.2,1986
guy,49.4,1987
guy,48.6,1988
guy,47.6,1989
guy,46.6,1990
guy,45.5,1991
guy,44.5,1992
guy,43.4,1993
guy,42.3,1994
guy,41.4,1995
guy,40.5,1996
guy,39.6,1997
guy,38.8,1998
guy,37.9,1999
guy,37.2,2000
guy,36.5,2001
guy,35.8,2002
guy,35.3,2003
guy,34.8,2004
guy,34.4,2005
guy,34.1,2006
guy,33.9,2007
guy,33.8,2008
guy,33.7,2009
guy,33.5,2010
guy,33.5,2011
guy,33.3,2012
guy,33.0,2013
guy,32.6,2014
guy,32.0,2015
hti,209.0,1956
hti,205.3,1957
hti,201.7,1958
hti,198.2,1959
hti,194.8,1960
hti,191.5,1961
hti,188.3,1962
hti,185.2,1963
hti,182.2,1964
hti,179.1,1965
hti,176.0,1966
hti,172.9,1967
hti,169.8,1968
hti,166.6,1969
hti,163.4,1970
hti,160.1,1971
hti,156.6,1972
hti,153.0,1973
hti,149.5,1974
hti,146.0,1975
hti,142.6,1976
hti,139.2,1977
hti,135.8,1978
hti,132.5,1979
hti,129.4,1980
hti,126.2,1981
hti,123.0,1982
hti,120.0,1983
hti,117.1,1984
hti,114.3,1985
hti,111.5,1986
hti,108.8,1987
hti,106.1,1988
hti,103.5,1989
hti,101.0,1990
hti,98.4,1991
hti,95.8,1992
hti,93.1,1993
hti,90.4,1994
hti,87.8,1995
hti,85.1,1996
hti,82.4,1997
hti,79.9,1998
hti,77.4,1999
hti,75.0,2000
hti,72.8,2001
hti,70.7,2002
hti,68.9,2003
hti,67.2,2004
hti,65.6,2005
hti,64.1,2006
hti,62.7,2007
hti,61.3,2008
hti,60.0,2009
hti,85.5,2010
hti,57.5,2011
hti,56.2,2012
hti,54.8,2013
hti,53.5,2014
hti,52.2,2015
hnd,160.2,1956
hnd,154.9,1957
hnd,149.9,1958
hnd,145.2,1959
hnd,140.9,1960
hnd,136.6,1961
hnd,132.4,1962
hnd,128.4,1963
hnd,124.5,1964
hnd,120.5,1965
hnd,116.7,1966
hnd,113.1,1967
hnd,109.5,1968
hnd,105.8,1969
hnd,102.2,1970
hnd,98.7,1971
hnd,95.2,1972
hnd,91.7,1973
hnd,88.3,1974
hnd,85.0,1975
hnd,81.7,1976
hnd,78.5,1977
hnd,75.3,1978
hnd,72.2,1979
hnd,69.2,1980
hnd,66.3,1981
hnd,63.5,1982
hnd,60.8,1983
hnd,58.2,1984
hnd,55.8,1985
hnd,53.4,1986
hnd,51.2,1987
hnd,49.1,1988
hnd,47.1,1989
hnd,45.1,1990
hnd,43.3,1991
hnd,41.5,1992
hnd,39.9,1993
hnd,38.4,1994
hnd,36.9,1995
hnd,35.6,1996
hnd,34.3,1997
hnd,36.8,1998
hnd,31.8,1999
hnd,30.5,2000
hnd,29.4,2001
hnd,28.2,2002
hnd,27.1,2003
hnd,26.0,2004
hnd,25.0,2005
hnd,24.1,2006
hnd,23.2,2007
hnd,22.3,2008
hnd,21.4,2009
hnd,20.7,2010
hnd,19.9,2011
hnd,19.2,2012
hnd,18.6,2013
hnd,18.0,2014
hnd,17.4,2015
hun,229.0,1852
hun,263.0,1853
hun,264.0,1854
hun,268.0,1855
hun,245.0,1856
hun,255.0,1857
hun,246.0,1858
hun,249.0,1859
hun,256.0,1864
hun,224.0,1865
hun,259.0,1891
hun,275.0,1892
hun,240.0,1893
hun,247.0,1894
hun,242.0,1895
hun,226.0,1896
hun,223.0,1897
hun,226.0,1898
hun,209.0,1899
hun,223.0,1900
hun,207.0,1901
hun,219.0,1902
hun,204.0,1903
hun,197.0,1904
hun,232.0,1905
hun,207.0,1906
hun,212.0,1907
hun,201.0,1908
hun,214.0,1909
hun,195.0,1910
hun,208.0,1911
hun,286.0,1912
hun,201.0,1913
hun,197.0,1914
hun,264.0,1915
hun,219.0,1916
hun,216.0,1917
hun,217.0,1918
hun,164.0,1919
hun,196.0,1920
hun,193.0,1921
hun,198.0,1922
hun,184.0,1923
hun,193.0,1924
hun,168.0,1925
hun,167.0,1926
hun,185.0,1927
hun,177.0,1928
hun,179.0,1929
hun,153.0,1930
hun,162.0,1931
hun,184.0,1932
hun,136.0,1933
hun,148.0,1934
hun,152.0,1935
hun,139.0,1936
hun,133.0,1937
hun,131.0,1938
hun,121.0,1939
hun,130.0,1940
hun,116.0,1941
hun,133.0,1942
hun,116.0,1943
hun,169.0,1945
hun,117.0,1946
hun,103.0,1947
hun,94.0,1948
hun,91.0,1949
hun,86.0,1950
hun,84.0,1951
hun,70.0,1952
hun,71.0,1953
hun,64.2,1954
hun,64.5,1955
hun,64.5,1956
hun,63.0,1957
hun,59.9,1958
hun,56.4,1959
hun,53.4,1960
hun,51.0,1961
hun,49.0,1962
hun,47.3,1963
hun,45.8,1964
hun,44.4,1965
hun,43.2,1966
hun,42.0,1967
hun,41.0,1968
hun,39.9,1969
hun,39.0,1970
hun,38.5,1971
hun,38.4,1972
hun,38.6,1973
hun,38.1,1974
hun,35.8,1975
hun,32.5,1976
hun,29.4,1977
hun,27.1,1978
hun,25.3,1979
hun,23.8,1980
hun,22.6,1981
hun,22.0,1982
hun,22.0,1983
hun,21.9,1984
hun,21.4,1985
hun,20.6,1986
hun,19.4,1987
hun,18.4,1988
hun,17.6,1989
hun,16.9,1990
hun,16.2,1991
hun,15.4,1992
hun,14.2,1993
hun,13.0,1994
hun,12.1,1995
hun,11.5,1996
hun,11.1,1997
hun,10.7,1998
hun,10.2,1999
hun,9.7,2000
hun,9.1,2001
hun,8.6,2002
hun,8.0,2003
hun,7.5,2004
hun,7.2,2005
hun,6.8,2006
hun,6.5,2007
hun,6.2,2008
hun,5.9,2009
hun,5.7,2010
hun,5.5,2011
hun,5.4,2012
hun,5.4,2013
hun,5.3,2014
hun,5.3,2015
isl,24.0,1951
isl,22.9,1952
isl,21.8,1953
isl,20.8,1954
isl,20.0,1955
isl,19.3,1956
isl,18.7,1957
isl,18.2,1958
isl,17.8,1959
isl,17.5,1960
isl,17.2,1961
isl,16.9,1962
isl,16.4,1963
isl,16.0,1964
isl,15.5,1965
isl,15.0,1966
isl,14.4,1967
isl,13.9,1968
isl,13.4,1969
isl,12.8,1970
isl,12.3,1971
isl,11.8,1972
isl,11.3,1973
isl,10.8,1974
isl,10.3,1975
isl,9.8,1976
isl,9.2,1977
isl,8.7,1978
isl,8.3,1979
isl,7.8,1980
isl,7.4,1981
isl,7.0,1982
isl,6.7,1983
isl,6.4,1984
isl,6.1,1985
isl,5.9,1986
isl,5.6,1987
isl,5.5,1988
isl,5.2,1989
isl,5.1,1990
isl,4.9,1991
isl,4.7,1992
isl,4.5,1993
isl,4.3,1994
isl,4.1,1995
isl,3.9,1996
isl,3.7,1997
isl,3.5,1998
isl,3.3,1999
isl,3.1,2000
isl,3.0,2001
isl,2.8,2002
isl,2.7,2003
isl,2.6,2004
isl,2.4,2005
isl,2.3,2006
isl,2.2,2007
isl,2.1,2008
isl,1.9,2009
isl,1.9,2010
isl,1.8,2011
isl,1.7,2012
isl,1.6,2013
isl,1.6,2014
isl,1.6,2015
ind,205.0,1911
ind,208.0,1912
ind,195.0,1913
ind,212.0,1914
ind,202.0,1915
ind,202.0,1916
ind,205.0,1917
ind,267.0,1918
ind,224.0,1919
ind,195.0,1920
ind,198.0,1921
ind,175.0,1922
ind,176.0,1923
ind,189.0,1924
ind,174.0,1925
ind,189.0,1926
ind,167.0,1927
ind,173.0,1928
ind,178.0,1929
ind,181.0,1930
ind,179.0,1931
ind,169.0,1932
ind,171.0,1933
ind,187.0,1934
ind,164.0,1935
ind,162.0,1936
ind,162.0,1937
ind,167.0,1938
ind,156.0,1939
ind,160.0,1940
ind,158.0,1941
ind,163.0,1942
ind,165.0,1943
ind,169.0,1944
ind,151.0,1945
ind,164.0,1950
ind,186.6,1953
ind,183.2,1954
ind,179.8,1955
ind,176.7,1956
ind,173.7,1957
ind,170.8,1958
ind,167.9,1959
ind,165.1,1960
ind,162.5,1961
ind,160.1,1962
ind,157.6,1963
ind,155.3,1964
ind,153.2,1965
ind,151.0,1966
ind,148.9,1967
ind,146.9,1968
ind,144.8,1969
ind,142.8,1970
ind,140.6,1971
ind,138.3,1972
ind,135.8,1973
ind,133.1,1974
ind,130.3,1975
ind,127.2,1976
ind,124.0,1977
ind,120.7,1978
ind,117.5,1979
ind,114.3,1980
ind,111.3,1981
ind,108.4,1982
ind,105.7,1983
ind,103.1,1984
ind,100.6,1985
ind,98.1,1986
ind,95.6,1987
ind,93.1,1988
ind,90.7,1989
ind,88.3,1990
ind,86.1,1991
ind,83.9,1992
ind,81.7,1993
ind,79.6,1994
ind,77.5,1995
ind,75.4,1996
ind,73.1,1997
ind,70.9,1998
ind,68.6,1999
ind,66.4,2000
ind,64.2,2001
ind,62.0,2002
ind,59.9,2003
ind,57.8,2004
ind,55.8,2005
ind,53.9,2006
ind,51.9,2007
ind,50.0,2008
ind,48.2,2009
ind,46.3,2010
ind,44.4,2011
ind,42.6,2012
ind,40.9,2013
ind,39.3,2014
ind,37.9,2015
idn,192.2,1951
idn,186.6,1952
idn,181.2,1953
idn,175.9,1954
idn,170.8,1955
idn,165.9,1956
idn,161.2,1957
idn,156.7,1958
idn,152.4,1959
idn,148.4,1960
idn,144.8,1961
idn,141.2,1962
idn,137.7,1963
idn,134.1,1964
idn,130.6,1965
idn,127.0,1966
idn,123.4,1967
idn,119.8,1968
idn,116.4,1969
idn,113.1,1970
idn,109.9,1971
idn,106.7,1972
idn,103.6,1973
idn,100.6,1974
idn,97.8,1975
idn,95.1,1976
idn,92.5,1977
idn,90.0,1978
idn,87.7,1979
idn,85.4,1980
idn,83.1,1981
idn,80.8,1982
idn,78.5,1983
idn,76.2,1984
idn,74.0,1985
idn,71.6,1986
idn,69.3,1987
idn,67.0,1988
idn,64.6,1989
idn,62.2,1990
idn,59.8,1991
idn,57.4,1992
idn,55.1,1993
idn,52.9,1994
idn,50.8,1995
idn,48.7,1996
idn,46.7,1997
idn,44.7,1998
idn,42.9,1999
idn,41.1,2000
idn,39.4,2001
idn,37.8,2002
idn,36.3,2003
idn,36.0,2004
idn,33.4,2005
idn,32.1,2006
idn,30.9,2007
idn,29.7,2008
idn,28.5,2009
idn,27.4,2010
idn,26.3,2011
idn,25.3,2012
idn,24.4,2013
idn,23.6,2014
idn,22.8,2015
irn,208.5,1958
irn,199.9,1959
irn,191.6,1960
irn,183.9,1961
irn,176.4,1962
irn,169.3,1963
irn,162.5,1964
irn,156.0,1965
irn,149.9,1966
irn,191.3,1967
irn,176.8,1968
irn,163.1,1969
irn,150.8,1970
irn,126.0,1971
irn,120.7,1972
irn,115.9,1973
irn,110.9,1974
irn,105.8,1975
irn,100.5,1976
irn,95.0,1977
irn,89.4,1978
irn,83.7,1979
irn,78.3,1980
irn,73.2,1981
irn,68.5,1982
irn,64.4,1983
irn,60.8,1984
irn,57.6,1985
irn,54.7,1986
irn,51.9,1987
irn,49.3,1988
irn,46.9,1989
irn,44.6,1990
irn,42.6,1991
irn,40.8,1992
irn,39.2,1993
irn,37.7,1994
irn,36.2,1995
irn,34.7,1996
irn,33.2,1997
irn,31.7,1998
irn,30.1,1999
irn,28.6,2000
irn,27.1,2001
irn,25.6,2002
irn,24.3,2003
irn,23.0,2004
irn,21.7,2005
irn,20.5,2006
irn,19.4,2007
irn,18.3,2008
irn,17.3,2009
irn,16.4,2010
irn,15.7,2011
irn,15.1,2012
irn,14.5,2013
irn,13.9,2014
irn,13.4,2015
irq,246.2,1950
irq,231.0,1951
irq,216.3,1952
irq,202.8,1953
irq,190.1,1954
irq,178.1,1955
irq,167.1,1956
irq,156.9,1957
irq,147.7,1958
irq,139.4,1959
irq,131.7,1960
irq,124.7,1961
irq,118.3,1962
irq,112.5,1963
irq,107.1,1964
irq,102.1,1965
irq,97.4,1966
irq,93.0,1967
irq,88.9,1968
irq,85.1,1969
irq,81.5,1970
irq,78.1,1971
irq,74.9,1972
irq,71.9,1973
irq,68.9,1974
irq,66.2,1975
irq,63.6,1976
irq,61.2,1977
irq,58.9,1978
irq,56.9,1979
irq,55.0,1980
irq,53.3,1981
irq,51.6,1982
irq,50.1,1983
irq,48.7,1984
irq,47.4,1985
irq,46.1,1986
irq,45.1,1987
irq,44.0,1988
irq,43.1,1989
irq,42.3,1990
irq,41.6,1991
irq,40.8,1992
irq,40.2,1993
irq,39.5,1994
irq,38.9,1995
irq,38.3,1996
irq,37.6,1997
irq,37.0,1998
irq,36.4,1999
irq,35.8,2000
irq,35.2,2001
irq,34.6,2002
irq,34.1,2003
irq,33.5,2004
irq,33.0,2005
irq,32.4,2006
irq,31.8,2007
irq,31.2,2008
irq,30.6,2009
irq,30.0,2010
irq,29.3,2011
irq,28.7,2012
irq,27.9,2013
irq,27.2,2014
irq,26.5,2015
irl,98.0,1864
irl,98.0,1865
irl,94.0,1866
irl,97.0,1867
irl,95.0,1868
irl,93.0,1869
irl,95.0,1870
irl,91.0,1871
irl,97.0,1872
irl,96.0,1873
irl,94.0,1874
irl,95.0,1875
irl,94.0,1876
irl,92.0,1877
irl,97.0,1878
irl,101.0,1879
irl,112.0,1880
irl,91.0,1881
irl,95.0,1882
irl,98.0,1883
irl,92.0,1884
irl,95.0,1885
irl,94.0,1886
irl,95.0,1887
irl,97.0,1888
irl,94.0,1889
irl,95.0,1890
irl,95.0,1891
irl,105.0,1892
irl,102.0,1893
irl,102.0,1894
irl,104.0,1895
irl,95.0,1896
irl,109.0,1897
irl,110.0,1898
irl,108.0,1899
irl,109.0,1900
irl,101.0,1901
irl,100.0,1902
irl,96.0,1903
irl,100.0,1904
irl,95.0,1905
irl,93.0,1906
irl,92.0,1907
irl,97.0,1908
irl,92.0,1909
irl,95.0,1910
irl,94.0,1911
irl,86.0,1912
irl,97.0,1913
irl,87.0,1914
irl,92.0,1915
irl,83.0,1916
irl,88.0,1917
irl,86.0,1918
irl,88.0,1919
irl,83.0,1920
irl,69.0,1922
irl,66.0,1923
irl,72.0,1924
irl,68.0,1925
irl,74.0,1926
irl,71.0,1927
irl,68.0,1928
irl,70.0,1929
irl,68.0,1930
irl,69.0,1931
irl,72.0,1932
irl,65.0,1933
irl,63.0,1934
irl,68.0,1935
irl,74.0,1936
irl,73.0,1937
irl,67.0,1938
irl,66.0,1939
irl,66.0,1940
irl,74.0,1941
irl,69.0,1942
irl,83.0,1943
irl,79.0,1944
irl,71.0,1945
irl,65.0,1946
irl,68.0,1947
irl,50.0,1948
irl,53.0,1949
irl,45.6,1950
irl,43.8,1951
irl,41.9,1952
irl,40.0,1953
irl,38.2,1954
irl,36.7,1955
irl,35.3,1956
irl,34.0,1957
irl,32.8,1958
irl,31.6,1959
irl,30.4,1960
irl,29.2,1961
irl,28.0,1962
irl,27.0,1963
irl,26.0,1964
irl,24.7,1965
irl,23.3,1966
irl,21.9,1967
irl,20.7,1968
irl,19.7,1969
irl,19.0,1970
irl,18.5,1971
irl,18.3,1972
irl,18.0,1973
irl,17.5,1974
irl,17.0,1975
irl,16.2,1976
irl,15.2,1977
irl,14.2,1978
irl,13.0,1979
irl,12.0,1980
irl,11.2,1981
irl,10.4,1982
irl,9.8,1983
irl,9.3,1984
irl,8.9,1985
irl,8.7,1986
irl,8.4,1987
irl,8.3,1988
irl,8.0,1989
irl,7.7,1990
irl,7.2,1991
irl,6.8,1992
irl,6.4,1993
irl,6.2,1994
irl,6.1,1995
irl,6.1,1996
irl,6.1,1997
irl,6.1,1998
irl,6.1,1999
irl,5.9,2000
irl,5.8,2001
irl,5.4,2002
irl,5.1,2003
irl,4.7,2004
irl,4.4,2005
irl,4.1,2006
irl,3.9,2007
irl,3.8,2008
irl,3.6,2009
irl,3.5,2010
irl,3.4,2011
irl,3.4,2012
irl,3.2,2013
irl,3.1,2014
irl,3.0,2015
isr,144.0,1922
isr,126.0,1923
isr,106.0,1924
isr,132.0,1925
isr,108.0,1926
isr,115.0,1927
isr,96.0,1928
isr,90.0,1929
isr,69.0,1930
isr,82.0,1931
isr,86.0,1932
isr,81.0,1933
isr,78.0,1934
isr,64.0,1935
isr,69.0,1936
isr,57.0,1937
isr,59.0,1938
isr,54.0,1939
isr,59.0,1940
isr,56.0,1941
isr,58.0,1942
isr,44.0,1943
isr,36.0,1944
isr,36.0,1945
isr,32.0,1946
isr,30.0,1947
isr,36.0,1948
isr,52.0,1949
isr,47.0,1950
isr,41.0,1951
isr,43.0,1952
isr,40.0,1953
isr,39.0,1954
isr,37.0,1955
isr,40.0,1956
isr,39.0,1957
isr,35.0,1958
isr,32.0,1959
isr,32.0,1960
isr,24.0,1970
isr,25.0,1974
isr,22.4,1975
isr,20.3,1976
isr,18.6,1977
isr,17.2,1978
isr,16.1,1979
isr,15.3,1980
isr,14.6,1981
isr,14.0,1982
isr,13.5,1983
isr,12.8,1984
isr,12.1,1985
isr,11.5,1986
isr,11.0,1987
isr,10.4,1988
isr,10.1,1989
isr,9.7,1990
isr,9.2,1991
isr,8.7,1992
isr,8.2,1993
isr,7.6,1994
isr,7.2,1995
isr,6.7,1996
isr,6.4,1997
isr,6.1,1998
isr,5.9,1999
isr,5.6,2000
isr,5.4,2001
isr,5.2,2002
isr,4.9,2003
isr,4.7,2004
isr,4.5,2005
isr,4.3,2006
isr,4.1,2007
isr,3.9,2008
isr,3.8,2009
isr,3.7,2010
isr,3.5,2011
isr,3.4,2012
isr,3.3,2013
isr,3.3,2014
isr,3.2,2015
ita,232.0,1863
ita,233.0,1864
ita,229.0,1865
ita,214.0,1866
ita,223.0,1867
ita,238.0,1868
ita,215.0,1869
ita,230.0,1870
ita,227.0,1871
ita,223.0,1872
ita,214.0,1873
ita,224.0,1874
ita,215.0,1875
ita,203.0,1876
ita,208.0,1877
ita,205.0,1878
ita,207.0,1879
ita,225.0,1880
ita,192.0,1881
ita,206.0,1882
ita,198.0,1883
ita,186.0,1884
ita,194.0,1885
ita,200.0,1886
ita,193.0,1887
