trade_balance_us_not_inflation_adjusted,geo,time
-891300000.0,prt,1985
-872200000.0,prt,1986
-2484000000.0,prt,1987
-4628000000.0,prt,1988
-3770000000.0,prt,1989
-5514000000.0,prt,1990
-6732000000.0,prt,1991
-8228000000.0,prt,1992
-6862000000.0,prt,1993
-7147000000.0,prt,1994
-7845000000.0,prt,1995
-8681000000.0,prt,1996
-9426000000.0,prt,1997
-11370000000.0,prt,1998
-13060000000.0,prt,1999
-12890000000.0,prt,2000
-12330000000.0,prt,2001
-10980000000.0,prt,2002
-11010000000.0,prt,2003
-15420000000.0,prt,2004
-18060000000.0,prt,2005
-17530000000.0,prt,2006
-18540000000.0,prt,2007
-25370000000.0,prt,2008
-17340000000.0,prt,2009
-16400000000.0,prt,2010
-336000000.0,pri,1960
-275100000.0,pri,1961
-381900000.0,pri,1962
-361000000.0,pri,1963
-486300000.0,pri,1964
-610000000.0,pri,1965
-568900000.0,pri,1966
-534000000.0,pri,1967
-599600000.0,pri,1968
-737500000.0,pri,1969
-928700000.0,pri,1970
-1247000000.0,pri,1971
-1346000000.0,pri,1972
-1255000000.0,pri,1973
-1217000000.0,pri,1974
-2106000000.0,pri,1975
-2108000000.0,pri,1976
-1553000000.0,pri,1977
-1444000000.0,pri,1978
-1064000000.0,pri,1979
-1075000000.0,pri,1980
-735300000.0,pri,1981
288100000.0,pri,1982
-335500000.0,pri,1983
-423800000.0,pri,1984
-334000000.0,pri,1985
729400000.0,pri,1986
370700000.0,pri,1987
370600000.0,pri,1988
430900000.0,pri,1989
-7981000000.0,pri,1992
-8699000000.0,pri,1993
-9627000000.0,pri,1994
-10610000000.0,pri,1995
-11880000000.0,pri,1996
-13530000000.0,pri,1997
-13120000000.0,pri,1998
-15480000000.0,pri,1999
-14110000000.0,pri,2000
-13430000000.0,pri,2001
-13730000000.0,pri,2002
-13850000000.0,pri,2003
-14090000000.0,pri,2004
-15100000000.0,pri,2005
-15470000000.0,pri,2006
-14930000000.0,pri,2007
-14730000000.0,pri,2008
-13890000000.0,pri,2009
-13850000000.0,pri,2010
818700000.0,qat,1994
82140000.0,qat,1995
357100000.0,qat,1996
1369000000.0,qat,1997
1142000000.0,qat,1998
4257000000.0,qat,1999
7984000000.0,qat,2000
6457000000.0,qat,2001
6238000000.0,qat,2002
7820000000.0,qat,2003
11450000000.0,qat,2004
14780000000.0,qat,2005
16480000000.0,qat,2006
18470000000.0,qat,2007
25980000000.0,qat,2008
15270000000.0,qat,2009
-3621000000.0,rou,1990
-1135000000.0,rou,1991
-2109000000.0,rou,1992
-1310000000.0,rou,1993
-620800000.0,rou,1994
-1985000000.0,rou,1995
-2978000000.0,rou,1996
-2492000000.0,rou,1997
-3381000000.0,rou,1998
-1720000000.0,rou,1999
-1930000000.0,rou,2000
-3084000000.0,rou,2001
-2602000000.0,rou,2002
-4467000000.0,rou,2003
-6875000000.0,rou,2004
-10250000000.0,rou,2005
-11130000000.0,rou,2006
-20530000000.0,rou,2007
-25590000000.0,rou,2008
-11150000000.0,rou,2009
-10140000000.0,rou,2010
4508000000.0,rus,1989
1123000000.0,rus,1990
1457000000.0,rus,1991
64740000000.0,rus,1992
33550000000.0,rus,1993
18030000000.0,rus,1994
13430000000.0,rus,1995
16540000000.0,rus,1996
8920000000.0,rus,1997
18070000000.0,rus,1998
33400000000.0,rus,1999
52010000000.0,rus,2000
38870000000.0,rus,2001
37240000000.0,rus,2002
48940000000.0,rus,2003
72420000000.0,rus,2004
104600000000.0,rus,2005
126000000000.0,rus,2006
112100000000.0,rus,2007
153400000000.0,rus,2008
92710000000.0,rus,2009
123400000000.0,rus,2010
2800000.0,rwa,1960
2000000.0,rwa,1961
-4400000.0,rwa,1962
-8600000.0,rwa,1963
-800000.0,rwa,1964
-7200000.0,rwa,1965
-10860000.0,rwa,1966
-7820000.0,rwa,1967
-11020000.0,rwa,1968
-12600000.0,rwa,1969
-8200000.0,rwa,1970
-14840000.0,rwa,1971
-19650000.0,rwa,1972
-5354000.0,rwa,1973
-28330000.0,rwa,1974
-48470000.0,rwa,1975
-32100000.0,rwa,1976
-26170000.0,rwa,1977
-78740000.0,rwa,1978
-17660000.0,rwa,1979
-138900000.0,rwa,1980
-157600000.0,rwa,1981
-177700000.0,rwa,1982
-138300000.0,rwa,1983
-111700000.0,rwa,1984
-156200000.0,rwa,1985
-147100000.0,rwa,1986
-251600000.0,rwa,1987
-263100000.0,rwa,1988
-268700000.0,rwa,1989
-218500000.0,rwa,1990
-205300000.0,rwa,1991
-258700000.0,rwa,1992
-302200000.0,rwa,1993
-440800000.0,rwa,1994
-267400000.0,rwa,1995
-278800000.0,rwa,1996
-330900000.0,rwa,1997
-350600000.0,rwa,1998
-333600000.0,rwa,1999
-294300000.0,rwa,2000
-269600000.0,rwa,2001
-297800000.0,rwa,2002
-324400000.0,rwa,2003
-284900000.0,rwa,2004
-355900000.0,rwa,2005
-442600000.0,rwa,2006
-545200000.0,rwa,2007
-742400000.0,rwa,2008
-914300000.0,rwa,2009
-4926000.0,kna,1977
-3889000.0,kna,1978
-9593000.0,kna,1979
-14520000.0,kna,1980
-16440000.0,kna,1981
-18440000.0,kna,1982
-26520000.0,kna,1983
-19630000.0,kna,1984
-17560000.0,kna,1985
-14680000.0,kna,1986
-22220000.0,kna,1987
-31700000.0,kna,1988
-40200000.0,kna,1989
-49980000.0,kna,1990
-35400000.0,kna,1991
-13310000.0,kna,1992
-25350000.0,kna,1993
-21930000.0,kna,1994
-54000000.0,kna,1995
-71150000.0,kna,1996
-48680000.0,kna,1997
-46530000.0,kna,1998
-60800000.0,kna,1999
-100700000.0,kna,2000
-91330000.0,kna,2001
-104500000.0,kna,2002
-93130000.0,kna,2003
-51840000.0,kna,2004
-58840000.0,kna,2005
-90190000.0,kna,2006
-116500000.0,kna,2007
-182100000.0,kna,2008
-171100000.0,kna,2009
-114100000.0,kna,2010
-40110000.0,lca,1979
-36370000.0,lca,1980
-51250000.0,lca,1981
-37410000.0,lca,1982
-11410000.0,lca,1983
-21000000.0,lca,1984
-18110000.0,lca,1985
-17600000.0,lca,1986
-27780000.0,lca,1987
-21200000.0,lca,1988
-68400000.0,lca,1989
-46100000.0,lca,1990
-58100000.0,lca,1991
-42100000.0,lca,1992
-29200000.0,lca,1993
-29400000.0,lca,1994
-9900000.0,lca,1995
-34890000.0,lca,1996
-55620000.0,lca,1997
-40140000.0,lca,1998
-63150000.0,lca,1999
-78690000.0,lca,2000
-84870000.0,lca,2001
-89060000.0,lca,2002
-119300000.0,lca,2003
-52590000.0,lca,2004
-94540000.0,lca,2005
-290800000.0,lca,2006
-315400000.0,lca,2007
-318400000.0,lca,2008
-122900000.0,lca,2009
-157300000.0,lca,2010
-16030000.0,vct,1977
-11130000.0,vct,1978
-23630000.0,vct,1979
-30270000.0,vct,1980
-23260000.0,vct,1981
-25470000.0,vct,1982
-22860000.0,vct,1983
-14330000.0,vct,1984
-6459000.0,vct,1985
-8963000.0,vct,1986
-22340000.0,vct,1987
-11260000.0,vct,1988
-30760000.0,vct,1989
-21800000.0,vct,1990
-57400000.0,vct,1991
-21120000.0,vct,1992
-42610000.0,vct,1993
-58470000.0,vct,1994
-38200000.0,vct,1995
-37410000.0,vct,1996
-80600000.0,vct,1997
-91590000.0,vct,1998
-62790000.0,vct,1999
-21570000.0,vct,2000
-33910000.0,vct,2001
-37770000.0,vct,2002
-70010000.0,vct,2003
-89700000.0,vct,2004
-92620000.0,vct,2005
-116200000.0,vct,2006
-193200000.0,vct,2007
-225300000.0,vct,2008
-198100000.0,vct,2009
-208700000.0,vct,2010
-50730000.0,wsm,1994
-50540000.0,wsm,1995
-47230000.0,wsm,1996
-52550000.0,wsm,1997
-47970000.0,wsm,1998
-61090000.0,wsm,1999
-57410000.0,wsm,2000
-108500000.0,wsm,2001
-109500000.0,wsm,2002
-68460000.0,wsm,2003
-69300000.0,wsm,2004
-97050000.0,wsm,2005
-120200000.0,wsm,2006
-141200000.0,wsm,2007
-121200000.0,wsm,2008
-124300000.0,wsm,2009
-153900000.0,wsm,2010
964000000.0,sau,1968
1043000000.0,sau,1969
1572000000.0,sau,1970
2591000000.0,sau,1971
4186000000.0,sau,1972
11780000000.0,sau,1973
22590000000.0,sau,1974
24140000000.0,sau,1975
22710000000.0,sau,1976
18440000000.0,sau,1977
6196000000.0,sau,1978
23060000000.0,sau,1979
59490000000.0,sau,1980
60310000000.0,sau,1981
17800000000.0,sau,1982
-11890000000.0,sau,1983
-12800000000.0,sau,1984
-6827000000.0,sau,1985
-7899000000.0,sau,1986
-5374000000.0,sau,1987
-3423000000.0,sau,1988
-4130000000.0,sau,1989
10540000000.0,sau,1990
2535000000.0,sau,1991
4279000000.0,sau,1992
1195000000.0,sau,1993
10720000000.0,sau,1994
13810000000.0,sau,1995
21250000000.0,sau,1996
21790000000.0,sau,1997
4662000000.0,sau,1998
18580000000.0,sau,1999
35330000000.0,sau,2000
28920000000.0,sau,2001
32810000000.0,sau,2002
47210000000.0,sau,2003
66960000000.0,sau,2004
104400000000.0,sau,2005
112000000000.0,sau,2006
104000000000.0,sau,2007
146200000000.0,sau,2008
41320000000.0,sau,2009
92840000000.0,sau,2010
19800000.0,sen,1960
20320000.0,sen,1961
18760000.0,sen,1962
-3435000.0,sen,1963
-7096000.0,sen,1964
5349000.0,sen,1965
4243000.0,sen,1966
-12620000.0,sen,1967
-55350000.0,sen,1968
-60000000.0,sen,1969
-30060000.0,sen,1970
-55880000.0,sen,1971
-35630000.0,sen,1972
-113700000.0,sen,1973
-68380000.0,sen,1974
-80500000.0,sen,1975
-130600000.0,sen,1976
-143900000.0,sen,1977
-275400000.0,sen,1978
-248300000.0,sen,1979
-506500000.0,sen,1980
-628600000.0,sen,1981
-443200000.0,sen,1982
-460500000.0,sen,1983
-411500000.0,sen,1984
-337600000.0,sen,1985
-339000000.0,sen,1986
-388500000.0,sen,1987
-364000000.0,sen,1988
-316600000.0,sen,1989
-387300000.0,sen,1990
-439500000.0,sen,1991
-504000000.0,sen,1992
-517200000.0,sen,1993
-283600000.0,sen,1994
-315300000.0,sen,1995
-292800000.0,sen,1996
-291400000.0,sen,1997
-332100000.0,sen,1998
-360400000.0,sen,1999
-435900000.0,sen,2000
-440800000.0,sen,2001
-555600000.0,sen,2002
-830900000.0,sen,2003
-1038000000.0,sen,2004
-1354000000.0,sen,2005
-1635000000.0,sen,2006
-2529000000.0,sen,2007
-3521000000.0,sen,2008
-2380000000.0,sen,2009
-2343000000.0,sen,2010
-1583000000.0,srb,1997
-1190000000.0,srb,1998
-1827000000.0,srb,1999
-1012000000.0,srb,2000
-2056000000.0,srb,2001
-3100000000.0,srb,2002
-3820000000.0,srb,2003
-6296000000.0,srb,2004
-5296000000.0,srb,2005
-6299000000.0,srb,2006
-9429000000.0,srb,2007
-12680000000.0,srb,2008
-7089000000.0,srb,2009
-6341000000.0,srb,2010
-7885000.0,syc,1976
-2604000.0,syc,1977
-1064000.0,syc,1978
-7627000.0,syc,1979
-16470000.0,syc,1980
-23990000.0,syc,1981
-34730000.0,syc,1982
-12190000.0,syc,1983
5001000.0,syc,1984
8704000.0,syc,1985
14800000.0,syc,1986
28090000.0,syc,1987
18000000.0,syc,1988
8095000.0,syc,1989
-15700000.0,syc,1990
-13470000.0,syc,1991
-15600000.0,syc,1992
-48210000.0,syc,1993
-14280000.0,syc,1994
-36350000.0,syc,1995
-47320000.0,syc,1996
-61730000.0,syc,1997
-96460000.0,syc,1998
-109800000.0,syc,1999
-20130000.0,syc,2000
-133600000.0,syc,2001
-8430000.0,syc,2002
78700000.0,syc,2003
13830000.0,syc,2004
-190900000.0,syc,2005
-174400000.0,syc,2006
-320500000.0,syc,2007
-180000000.0,syc,2008
-63340000.0,syc,2009
-1633000.0,sle,1964
-8680000.0,sle,1965
-14420000.0,sle,1966
-14770000.0,sle,1967
-10440000.0,sle,1968
9960000.0,sle,1969
7560000.0,sle,1970
-4694000.0,sle,1971
-5869000.0,sle,1972
7105000.0,sle,1973
-13210000.0,sle,1974
-63600000.0,sle,1975
-43940000.0,sle,1976
-48500000.0,sle,1977
-40210000.0,sle,1978
-79660000.0,sle,1979
-169000000.0,sle,1980
-186400000.0,sle,1981
-131800000.0,sle,1982
-109100000.0,sle,1983
-19360000.0,sle,1984
-15310000.0,sle,1985
-15160000.0,sle,1986
61540000.0,sle,1987
151200000.0,sle,1988
58280000.0,sle,1989
-8584000.0,sle,1990
-6772000.0,sle,1991
-6207000.0,sle,1992
-2643000.0,sle,1993
35230000.0,sle,1994
-68490000.0,sle,1995
-166400000.0,sle,1996
-10310000.0,sle,1997
-19100000.0,sle,1998
-104000000.0,sle,1999
-134800000.0,sle,2000
-146900000.0,sle,2001
-171300000.0,sle,2002
-174300000.0,sle,2003
-119600000.0,sle,2004
-160200000.0,sle,2005
-107900000.0,sle,2006
-116800000.0,sle,2007
-255100000.0,sle,2008
-242800000.0,sle,2009
-236900000.0,sle,2010
-107900000.0,sgp,1965
-79180000.0,sgp,1966
-90980000.0,sgp,1967
-78140000.0,sgp,1968
-156800000.0,sgp,1969
-365000000.0,sgp,1970
-461100000.0,sgp,1971
-423900000.0,sgp,1972
-334700000.0,sgp,1973
-784400000.0,sgp,1974
-525500000.0,sgp,1975
-439000000.0,sgp,1976
-97010000.0,sgp,1977
-280000000.0,sgp,1978
-525800000.0,sgp,1979
-823800000.0,sgp,1980
-483800000.0,sgp,1981
-294700000.0,sgp,1982
103900000.0,sgp,1983
-38620000.0,sgp,1984
57430000.0,sgp,1985
489900000.0,sgp,1986
620900000.0,sgp,1987
2426000000.0,sgp,1988
3357000000.0,sgp,1989
3634000000.0,sgp,1990
5722000000.0,sgp,1991
5967000000.0,sgp,1992
5942000000.0,sgp,1993
11260000000.0,sgp,1994
13540000000.0,sgp,1995
15760000000.0,sgp,1996
15410000000.0,sgp,1997
20810000000.0,sgp,1998
14820000000.0,sgp,1999
12330000000.0,sgp,2000
14190000000.0,sgp,2001
15810000000.0,sgp,2002
26030000000.0,sgp,2003
28060000000.0,sgp,2004
36310000000.0,sgp,2005
41350000000.0,sgp,2006
54270000000.0,sgp,2007
37220000000.0,sgp,2008
44530000000.0,sgp,2009
58580000000.0,sgp,2010
-352100000.0,svk,1987
-188200000.0,svk,1988
-321600000.0,svk,1989
-1054000000.0,svk,1990
-389800000.0,svk,1991
-562600000.0,svk,1992
-737300000.0,svk,1993
1047000000.0,svk,1994
558800000.0,svk,1995
-2950000000.0,svk,1996
-2617000000.0,svk,1997
-3178000000.0,svk,1998
-1345000000.0,svk,1999
-740100000.0,svk,2000
-2451000000.0,svk,2001
-2521000000.0,svk,2002
-876200000.0,svk,2003
-1559000000.0,svk,2004
-2861000000.0,svk,2005
-2784000000.0,svk,2006
-928800000.0,svk,2007
-2333000000.0,svk,2008
-727100000.0,svk,2009
-1137000000.0,svk,2010
2126000000.0,svn,1990
1177000000.0,svn,1991
871200000.0,svn,1992
137800000.0,svn,1993
372000000.0,svn,1994
-405800000.0,svn,1995
-204000000.0,svn,1996
-176300000.0,svn,1997
-324600000.0,svn,1998
-934300000.0,svn,1999
-693300000.0,svn,2000
-169000000.0,svn,2001
270300000.0,svn,2002
-66820000.0,svn,2003
-436800000.0,svn,2004
-145800000.0,svn,2005
-201500000.0,svn,2006
-814700000.0,svn,2007
-1759000000.0,svn,2008
704500000.0,svn,2009
264900000.0,svn,2010
-79410000.0,slb,1981
-50050000.0,slb,1982
-60680000.0,slb,1983
-45380000.0,slb,1984
-67800000.0,slb,1985
-80450000.0,slb,1986
-55160000.0,slb,1987
-85380000.0,slb,1988
-127200000.0,slb,1989
-104800000.0,slb,1990
-137300000.0,slb,1991
-107400000.0,slb,1992
-124100000.0,slb,1993
-148800000.0,slb,1994
-115900000.0,slb,1995
-120900000.0,slb,1996
-152900000.0,slb,1997
-77660000.0,slb,1998
-30940000.0,slb,1999
-63270000.0,slb,2000
-77610000.0,slb,2001
-35580000.0,slb,2002
-17530000.0,slb,2003
-42900000.0,slb,2004
-84990000.0,slb,2005
-96360000.0,slb,2006
-115600000.0,slb,2007
-132100000.0,slb,2008
-87950000.0,slb,2009
-206500000.0,slb,2010
-7994000.0,som,1960
-13580000.0,som,1961
-29960000.0,som,1962
-21840000.0,som,1963
-33180000.0,som,1964
-8498000.0,som,1965
-19600000.0,som,1966
-23380000.0,som,1967
-19000000.0,som,1968
-23000000.0,som,1969
-16520000.0,som,1970
-22020000.0,som,1971
-20060000.0,som,1972
-65750000.0,som,1973
-105300000.0,som,1974
-102500000.0,som,1975
-111500000.0,som,1976
-194200000.0,som,1977
-171000000.0,som,1978
-302400000.0,som,1979
-333800000.0,som,1980
-304500000.0,som,1981
-325900000.0,som,1982
-360000000.0,som,1983
-366500000.0,som,1984
-113700000.0,som,1985
-208700000.0,som,1986
-247600000.0,som,1987
-180300000.0,som,1988
-406500000.0,som,1989
-256400000.0,som,1990
391000000.0,zaf,1960
674600000.0,zaf,1961
758200000.0,zaf,1962
519600000.0,zaf,1963
209200000.0,zaf,1964
-121500000.0,zaf,1965
263600000.0,zaf,1966
47420000.0,zaf,1967
447700000.0,zaf,1968
89130000.0,zaf,1969
-630900000.0,zaf,1970
-829100000.0,zaf,1971
522800000.0,zaf,1972
739100000.0,zaf,1973
-201600000.0,zaf,1974
-911400000.0,zaf,1975
-433500000.0,zaf,1976
1975000000.0,zaf,1977
3044000000.0,zaf,1978
5283000000.0,zaf,1979
6482000000.0,zaf,1980
-1745000000.0,zaf,1981
-332100000.0,zaf,1982
3204000000.0,zaf,1983
1547000000.0,zaf,1984
5933000000.0,zaf,1985
6999000000.0,zaf,1986
10320000000.0,zaf,1987
7438000000.0,zaf,1988
6630000000.0,zaf,1989
6133000000.0,zaf,1990
5138000000.0,zaf,1991
5274000000.0,zaf,1992
6080000000.0,zaf,1993
3046000000.0,zaf,1994
1026000000.0,zaf,1995
2204000000.0,zaf,1996
1723000000.0,zaf,1997
1534000000.0,zaf,1998
3455000000.0,zaf,1999
3927000000.0,zaf,2000
4797000000.0,zaf,2001
4262000000.0,zaf,2002
3933000000.0,zaf,2003
-654700000.0,zaf,2004
-1162000000.0,zaf,2005
-6388000000.0,zaf,2006
-8397000000.0,zaf,2007
-8339000000.0,zaf,2008
-2434000000.0,zaf,2009
-720200000.0,zaf,2010
176900000.0,esp,1960
-87040000.0,esp,1961
-293000000.0,esp,1962
-585200000.0,esp,1963
-548900000.0,esp,1964
-1226000000.0,esp,1965
-1339000000.0,esp,1966
-1055000000.0,esp,1967
-639500000.0,esp,1968
-647100000.0,esp,1969
-363300000.0,esp,1970
354300000.0,esp,1971
103100000.0,esp,1972
-579600000.0,esp,1973
-4281000000.0,esp,1974
-4019000000.0,esp,1975
-4822000000.0,esp,1976
-2481000000.0,esp,1977
1138000000.0,esp,1978
564600000.0,esp,1979
-4945000000.0,esp,1980
-3793000000.0,esp,1981
-3156000000.0,esp,1982
-1029000000.0,esp,1983
3523000000.0,esp,1984
3316000000.0,esp,1985
4722000000.0,esp,1986
127500000.0,esp,1987
-4336000000.0,esp,1988
-13060000000.0,esp,1989
-17030000000.0,esp,1990
-17190000000.0,esp,1991
-16550000000.0,esp,1992
-3085000000.0,esp,1993
117800000.0,esp,1994
14680000.0,esp,1995
3326000000.0,esp,1996
4958000000.0,esp,1997
-1330000000.0,esp,1998
-11440000000.0,esp,1999
-18160000000.0,esp,2000
-15380000000.0,esp,2001
-14560000000.0,esp,2002
-20990000000.0,esp,2003
-41720000000.0,esp,2004
-59690000000.0,esp,2005
-78800000000.0,esp,2006
-96890000000.0,esp,2007
-91730000000.0,esp,2008
-31480000000.0,esp,2009
-30460000000.0,esp,2010
-41720000.0,lka,1960
-13790000.0,lka,1961
-20550000.0,lka,1962
-21550000.0,lka,1963
-27840000.0,lka,1964
6933000.0,lka,1965
-60920000.0,lka,1966
-52880000.0,lka,1967
-53450000.0,lka,1968
-122400000.0,lka,1969
-72270000.0,lka,1970
-47390000.0,lka,1971
-40200000.0,lka,1972
-34840000.0,lka,1973
-266900000.0,lka,1974
-283200000.0,lka,1975
-83830000.0,lka,1976
150200000.0,lka,1977
-130500000.0,lka,1978
-405200000.0,lka,1979
-908800000.0,lka,1980
-709900000.0,lka,1981
-901300000.0,lka,1982
-780500000.0,lka,1983
-359000000.0,lka,1984
-714600000.0,lka,1985
-743700000.0,lka,1986
-701900000.0,lka,1987
-750900000.0,lka,1988
-663600000.0,lka,1989
-633200000.0,lka,1990
-910300000.0,lka,1991
-898800000.0,lka,1992
-986900000.0,lka,1993
-1383000000.0,lka,1994
-1360000000.0,lka,1995
-1241000000.0,lka,1996
-1066000000.0,lka,1997
-948900000.0,lka,1998
-1219000000.0,lka,1999
-1732000000.0,lka,2000
-982000000.0,lka,2001
-1113000000.0,lka,2002
-1138000000.0,lka,2003
-1823000000.0,lka,2004
-2179000000.0,lka,2005
-3111000000.0,lka,2006
-3357000000.0,lka,2007
-5572000000.0,lka,2008
-2731000000.0,lka,2009
-4527000000.0,lka,2010
17420000.0,sdn,1960
-12640000.0,sdn,1961
-5530000.0,sdn,1962
-17930000.0,sdn,1963
-33280000.0,sdn,1964
-11920000.0,sdn,1965
5457000.0,sdn,1966
-6893000.0,sdn,1967
-29010000.0,sdn,1968
5313000.0,sdn,1969
-1292000.0,sdn,1970
-35140000.0,sdn,1971
-15860000.0,sdn,1972
-66430000.0,sdn,1973
-315600000.0,sdn,1974
-509100000.0,sdn,1975
-473700000.0,sdn,1976
-541100000.0,sdn,1977
-589100000.0,sdn,1978
-789700000.0,sdn,1979
-957100000.0,sdn,1980
-1339000000.0,sdn,1981
-1340000000.0,sdn,1982
-900900000.0,sdn,1983
-804500000.0,sdn,1984
-764300000.0,sdn,1985
-555900000.0,sdn,1986
-1158000000.0,sdn,1987
-604400000.0,sdn,1988
-612200000.0,sdn,1989
-377800000.0,sdn,1990
-956000000.0,sdn,1991
-645400000.0,sdn,1992
-266900000.0,sdn,1993
-669000000.0,sdn,1994
-668500000.0,sdn,1995
-748200000.0,sdn,1996
-837700000.0,sdn,1997
-953000000.0,sdn,1998
-978000000.0,sdn,1999
-297000000.0,sdn,2000
-1046000000.0,sdn,2001
-927400000.0,sdn,2002
-753800000.0,sdn,2003
-828000000.0,sdn,2004
-2710000000.0,sdn,2005
-3979000000.0,sdn,2006
-1754000000.0,sdn,2007
437000000.0,sdn,2008
-3158000000.0,sdn,2009
534700000.0,sdn,2010
-8590000.0,sur,1960
-11080000.0,sur,1961
-13150000.0,sur,1962
-13470000.0,sur,1963
-34840000.0,sur,1964
-36160000.0,sur,1965
-1485000.0,sur,1966
2810000.0,sur,1967
14320000.0,sur,1968
20150000.0,sur,1969
15430000.0,sur,1970
25160000.0,sur,1971
18880000.0,sur,1972
14010000.0,sur,1973
5042000.0,sur,1974
-29690000.0,sur,1975
-1120000.0,sur,1976
-49300000.0,sur,1977
-19050000.0,sur,1978
-2801000.0,sur,1979
-48180000.0,sur,1980
-138900000.0,sur,1981
-158000000.0,sur,1982
-145400000.0,sur,1983
-52490000.0,sur,1984
-30920000.0,sur,1985
-1064000.0,sur,1986
59780000.0,sur,1987
64090000.0,sur,1988
54450000.0,sur,1989
-9568000.0,sur,1990
-43610000.0,sur,1991
-20670000.0,sur,1992
-7964000.0,sur,1993
-20940000.0,sur,1994
-30220000.0,sur,1995
-63730000.0,sur,1996
-89260000.0,sur,1997
-202000000.0,sur,1998
-56690000.0,sur,1999
-120200000.0,sur,2000
-235600000.0,sur,2001
-224300000.0,sur,2002
-328100000.0,sur,2003
-326700000.0,sur,2004
-264300000.0,sur,2005
4900000.0,swz,1960
3080000.0,swz,1961
980000.0,swz,1962
3080000.0,swz,1963
5040000.0,swz,1964
9380000.0,swz,1965
-420000.0,swz,1966
-7980000.0,swz,1967
2800000.0,swz,1968
11340000.0,swz,1969
10640000.0,swz,1970
17620000.0,swz,1971
12360000.0,swz,1972
31560000.0,swz,1973
58870000.0,swz,1974
46250000.0,swz,1975
22080000.0,swz,1976
-9890000.0,swz,1977
-80840000.0,swz,1978
-149600000.0,swz,1979
-214000000.0,swz,1980
-176400000.0,swz,1981
-190300000.0,swz,1982
-213100000.0,swz,1983
-188900000.0,swz,1984
-132900000.0,swz,1985
-49770000.0,swz,1986
-1523000.0,swz,1987
-23660000.0,swz,1988
-19420000.0,swz,1989
-109900000.0,swz,1990
-131800000.0,swz,1991
-241000000.0,swz,1992
-259400000.0,swz,1993
-130500000.0,swz,1994
-233300000.0,swz,1995
-343400000.0,swz,1996
-254300000.0,swz,1997
-277600000.0,swz,1998
-251800000.0,swz,1999
-208700000.0,swz,2000
-175900000.0,swz,2001
-65110000.0,swz,2002
-17650000.0,swz,2003
-61490000.0,swz,2004
-106600000.0,swz,2005
-70550000.0,swz,2006
-39420000.0,swz,2007
-281400000.0,swz,2008
-384100000.0,swz,2009
-495300000.0,swz,2010
-63130000.0,swe,1960
105200000.0,swe,1961
89720000.0,swe,1962
80330000.0,swe,1963
90930000.0,swe,1964
-159900000.0,swe,1965
-131300000.0,swe,1966
31260000.0,swe,1967
-5640000.0,swe,1968
-62300000.0,swe,1969
-24740000.0,swe,1970
622500000.0,swe,1971
893500000.0,swe,1972
1794000000.0,swe,1973
-56310000.0,swe,1974
290400000.0,swe,1975
-898100000.0,swe,1976
-939400000.0,swe,1977
1528000000.0,swe,1978
-421500000.0,swe,1979
-1649000000.0,swe,1980
487800000.0,swe,1981
56660000.0,swe,1982
2554000000.0,swe,1983
4208000000.0,swe,1984
2238000000.0,swe,1985
5031000000.0,swe,1986
3918000000.0,swe,1987
3979000000.0,swe,1988
1865000000.0,swe,1989
1679000000.0,swe,1990
4564000000.0,swe,1991
4851000000.0,swe,1992
7513000000.0,swe,1993
9666000000.0,swe,1994
17210000000.0,swe,1995
18280000000.0,swe,1996
18960000000.0,swe,1997
17030000000.0,swe,1998
16830000000.0,swe,1999
15710000000.0,swe,2000
15250000000.0,swe,2001
16940000000.0,swe,2002
21490000000.0,swe,2003
29630000000.0,swe,2004
28990000000.0,swe,2005
32310000000.0,swe,2006
34510000000.0,swe,2007
32820000000.0,swe,2008
26640000000.0,swe,2009
27720000000.0,swe,2010
97620000.0,che,1960
-156000000.0,che,1961
-236400000.0,che,1962
-217500000.0,che,1963
-249900000.0,che,1964
75870000.0,che,1965
226200000.0,che,1966
311900000.0,che,1967
532700000.0,che,1968
532000000.0,che,1969
-47280000.0,che,1970
-35170000.0,che,1971
149300000.0,che,1972
117900000.0,che,1973
-231400000.0,che,1974
2345000000.0,che,1975
2768000000.0,che,1976
2596000000.0,che,1977
3450000000.0,che,1978
1037000000.0,che,1979
-1931000000.0,che,1980
525100000.0,che,1981
2455000000.0,che,1982
1755000000.0,che,1983
1517000000.0,che,1984
2120000000.0,che,1985
3741000000.0,che,1986
4216000000.0,che,1987
3998000000.0,che,1988
2605000000.0,che,1989
4093000000.0,che,1990
5944000000.0,che,1991
10820000000.0,che,1992
14440000000.0,che,1993
14640000000.0,che,1994
16080000000.0,che,1995
14740000000.0,che,1996
14030000000.0,che,1997
13150000000.0,che,1998
14860000000.0,che,1999
14540000000.0,che,2000
12600000000.0,che,2001
18260000000.0,che,2002
21360000000.0,che,2003
25010000000.0,che,2004
25060000000.0,che,2005
32320000000.0,che,2006
44600000000.0,che,2007
56950000000.0,che,2008
54200000000.0,che,2009
59880000000.0,che,2010
-55260000.0,syr,1960
-45220000.0,syr,1961
-6993000.0,syr,1962
-20930000.0,syr,1963
-33480000.0,syr,1964
1033.0,syr,1965
-71570000.0,syr,1966
-53750000.0,syr,1967
-55310000.0,syr,1968
-102800000.0,syr,1969
-76760000.0,syr,1970
-130700000.0,syr,1971
-172100000.0,syr,1972
-120900000.0,syr,1973
-505300000.0,syr,1974
