geo,population_aged_20_39_years_both_sexes_percent,time
nic,25.13,1975
nic,26.18,1980
nic,26.55,1985
nic,27.51,1990
nic,28.22,1995
nic,29.28,2000
nic,30.91,2005
nic,32.23,2010
nic,33.62,2015
nic,33.8,2020
nic,32.72,2025
nic,31.75,2030
nic,30.37,2035
nic,29.32,2040
nic,28.54,2045
nic,27.48,2050
ner,27.28,1950
ner,27.71,1955
ner,27.55,1960
ner,28.07,1965
ner,27.85,1970
ner,26.8,1975
ner,26.13,1980
ner,24.35,1985
ner,25.19,1990
ner,24.91,1995
ner,25.6,2000
ner,24.92,2005
ner,24.58,2010
ner,24.51,2015
ner,24.76,2020
ner,25.4,2025
ner,26.88,2030
ner,28.09,2035
ner,29.16,2040
ner,30.29,2045
ner,31.16,2050
nga,28.27,1950
nga,28.21,1955
nga,28.05,1960
nga,27.84,1965
nga,27.4,1970
nga,27.23,1975
nga,27.18,1980
nga,26.51,1985
nga,26.42,1990
nga,26.74,1995
nga,27.58,2000
nga,28.49,2005
nga,29.31,2010
nga,30.05,2015
nga,30.77,2020
nga,31.67,2025
nga,32.77,2030
nga,33.53,2035
nga,33.68,2040
nga,33.22,2045
nga,32.38,2050
nor,30.57,1950
nor,27.95,1955
nor,24.76,1960
nor,23.72,1965
nor,25.05,1970
nor,26.81,1975
nor,28.95,1980
nor,30.15,1985
nor,30.31,1990
nor,30.05,1995
nor,28.72,2000
nor,27.13,2005
nor,26.09,2010
nor,25.65,2015
nor,25.7,2020
nor,25.48,2025
nor,25.03,2030
nor,24.15,2035
nor,23.62,2040
nor,23.6,2045
nor,23.55,2050
omn,28.19,1950
omn,26.64,1955
omn,25.49,1960
omn,24.92,1965
omn,25.34,1970
omn,27.56,1975
omn,30.41,1980
omn,30.61,1985
omn,30.77,1990
omn,33.06,1995
omn,35.93,2000
omn,35.21,2005
omn,37.01,2010
omn,37.18,2015
omn,36.06,2020
omn,33.27,2025
omn,31.09,2030
omn,30.19,2035
omn,29.18,2040
omn,28.53,2045
omn,27.76,2050
pak,25.79,1950
pak,25.9,1955
pak,26.35,1960
pak,26.88,1965
pak,26.64,1970
pak,26.29,1975
pak,26.14,1980
pak,26.63,1985
pak,27.16,1990
pak,27.41,1995
pak,28.36,2000
pak,29.57,2005
pak,31.23,2010
pak,32.1,2015
pak,32.4,2020
pak,32.3,2025
pak,31.77,2030
pak,31.64,2035
pak,31.43,2040
pak,30.89,2045
pak,30.03,2050
pan,28.14,1950
pan,26.71,1955
pan,25.84,1960
pan,25.69,1965
pan,25.91,1970
pan,26.84,1975
pan,28.35,1980
pan,30.09,1985
pan,31.74,1990
pan,33.1,1995
pan,33.06,2000
pan,32.31,2005
pan,31.42,2010
pan,30.43,2015
pan,30.12,2020
pan,29.87,2025
pan,29.42,2030
pan,28.91,2035
pan,28.17,2040
pan,27.47,2045
pan,26.83,2050
png,29.78,1950
png,29.32,1955
png,28.85,1960
png,27.04,1965
png,28.05,1970
png,28.44,1975
png,27.35,1980
png,29.33,1985
png,30.66,1990
png,31.53,1995
png,31.1,2000
png,30.43,2005
png,30.09,2010
png,30.21,2015
png,31.44,2020
png,32.43,2025
png,33.1,2030
png,33.27,2035
png,32.77,2040
png,32.24,2045
png,31.68,2050
pry,26.66,1950
pry,25.18,1955
pry,24.38,1960
pry,23.89,1965
pry,24.22,1970
pry,26.26,1975
pry,27.63,1980
pry,28.67,1985
pry,29.35,1990
pry,28.87,1995
pry,28.87,2000
pry,29.88,2005
pry,31.32,2010
pry,32.71,2015
pry,33.23,2020
pry,32.76,2025
pry,32.0,2030
pry,31.22,2035
pry,30.38,2040
pry,29.45,2045
pry,28.46,2050
per,27.26,1950
per,27.22,1955
per,27.19,1960
per,26.81,1965
per,26.73,1970
per,27.12,1975
per,27.87,1980
per,29.27,1985
per,30.43,1990
per,31.34,1995
per,32.25,2000
per,32.41,2005
per,32.51,2010
per,32.56,2015
per,32.18,2020
per,31.74,2025
per,30.91,2030
per,29.74,2035
per,28.56,2040
per,27.44,2045
per,26.38,2050
phl,26.7,1950
phl,25.91,1955
phl,25.76,1960
phl,25.94,1965
phl,26.49,1970
phl,27.57,1975
phl,28.55,1980
phl,29.63,1985
phl,30.39,1990
phl,30.38,1995
phl,30.69,2000
phl,31.14,2005
phl,31.71,2010
phl,32.25,2015
phl,32.25,2020
phl,31.84,2025
phl,31.3,2030
phl,30.59,2035
phl,29.97,2040
phl,29.39,2045
phl,28.61,2050
pol,30.61,1950
pol,29.79,1955
pol,30.03,1960
pol,27.91,1965
pol,28.27,1970
pol,30.14,1975
pol,31.8,1980
pol,32.52,1985
pol,30.59,1990
pol,28.89,1995
pol,28.33,2000
pol,30.02,2005
pol,31.31,2010
pol,30.61,2015
pol,27.95,2020
pol,24.35,2025
pol,22.09,2030
pol,21.05,2035
pol,21.04,2040
pol,21.19,2045
pol,20.66,2050
prt,30.22,1950
prt,30.65,1955
prt,29.53,1960
prt,28.25,1965
prt,26.17,1970
prt,26.33,1975
prt,26.76,1980
prt,28.67,1985
prt,28.92,1990
prt,29.88,1995
prt,30.33,2000
prt,29.75,2005
prt,28.15,2010
prt,25.75,2015
prt,23.43,2020
prt,22.15,2025
prt,21.69,2030
prt,21.38,2035
prt,20.92,2040
prt,20.2,2045
prt,19.79,2050
pri,27.76,1950
pri,25.86,1955
pri,23.85,1960
pri,26.46,1965
pri,26.45,1970
pri,29.74,1975
pri,29.15,1980
pri,29.55,1985
pri,29.78,1990
pri,29.1,1995
pri,28.88,2000
pri,28.37,2005
pri,27.88,2010
pri,27.53,2015
pri,26.66,2020
pri,25.28,2025
pri,24.29,2030
pri,23.46,2035
pri,22.86,2040
pri,22.88,2045
pri,22.77,2050
qat,29.17,1950
qat,31.43,1955
qat,33.33,1960
qat,37.14,1965
qat,40.0,1970
qat,40.35,1975
qat,43.04,1980
qat,49.31,1985
qat,44.54,1990
qat,45.14,1995
qat,40.03,2000
qat,50.56,2005
qat,54.34,2010
qat,48.13,2015
qat,47.01,2020
qat,41.93,2025
qat,37.72,2030
qat,35.95,2035
qat,35.46,2040
qat,34.78,2045
qat,33.99,2050
reu,29.84,1950
reu,27.65,1955
reu,25.75,1960
reu,24.48,1965
reu,24.3,1970
reu,25.67,1975
reu,27.67,1980
reu,32.07,1985
reu,33.72,1990
reu,34.04,1995
reu,33.29,2000
reu,30.83,2005
reu,29.08,2010
reu,28.67,2015
reu,28.65,2020
reu,28.63,2025
reu,28.1,2030
reu,27.72,2035
reu,27.44,2040
reu,26.85,2045
reu,26.23,2050
rou,30.83,1950
rou,30.67,1955
rou,32.76,1960
rou,31.32,1965
rou,29.19,1970
rou,28.75,1975
rou,28.26,1980
rou,28.02,1985
rou,29.29,1990
rou,29.17,1995
rou,30.24,2000
rou,31.8,2005
rou,31.55,2010
rou,29.44,2015
rou,26.48,2020
rou,24.65,2025
rou,22.2,2030
rou,21.96,2035
rou,21.75,2040
rou,21.39,2045
rou,20.78,2050
rus,32.26,1950
rus,31.06,1955
rus,33.65,1960
rus,31.52,1965
rus,29.14,1970
rus,30.13,1975
rus,30.09,1980
rus,32.59,1985
rus,31.15,1990
rus,29.96,1995
rus,29.07,2000
rus,29.94,2005
rus,31.98,2010
rus,30.8,2015
rus,28.13,2020
rus,25.05,2025
rus,22.44,2030
rus,22.86,2035
rus,24.17,2040
rus,24.4,2045
rus,23.66,2050
rwa,27.19,1950
rwa,27.15,1955
rwa,26.9,1960
rwa,26.56,1965
rwa,26.09,1970
rwa,25.74,1975
rwa,25.9,1980
rwa,27.09,1985
rwa,27.14,1990
rwa,26.4,1995
rwa,26.05,2000
rwa,28.58,2005
rwa,31.44,2010
rwa,31.51,2015
rwa,31.16,2020
rwa,30.43,2025
rwa,30.36,2030
rwa,32.0,2035
rwa,33.09,2040
rwa,33.11,2045
rwa,32.39,2050
lca,29.76,1950
lca,29.41,1955
lca,24.72,1960
lca,21.05,1965
lca,19.61,1970
lca,22.02,1975
lca,23.73,1980
lca,26.77,1985
lca,28.99,1990
lca,30.41,1995
lca,31.85,2000
lca,32.93,2005
lca,33.72,2010
lca,34.43,2015
lca,33.33,2020
lca,30.81,2025
lca,29.56,2030
lca,26.92,2035
lca,25.82,2040
lca,26.05,2045
lca,25.35,2050
vct,22.06,1950
vct,20.27,1955
vct,21.25,1960
vct,19.32,1965
vct,20.88,1970
vct,21.28,1975
vct,23.23,1980
vct,26.92,1985
vct,30.19,1990
vct,32.73,1995
vct,32.71,2000
vct,31.78,2005
vct,32.08,2010
vct,31.53,2015
vct,31.48,2020
vct,29.73,2025
vct,28.83,2030
vct,28.57,2035
vct,28.07,2040
vct,27.35,2045
vct,26.5,2050
wsm,28.05,1950
wsm,27.66,1955
wsm,26.85,1960
wsm,26.19,1965
wsm,26.57,1970
wsm,28.67,1975
wsm,31.17,1980
wsm,33.12,1985
wsm,27.33,1990
wsm,31.33,1995
wsm,29.55,2000
wsm,25.84,2005
wsm,25.97,2010
wsm,28.73,2015
wsm,33.33,2020
wsm,36.7,2025
wsm,35.26,2030
wsm,32.49,2035
wsm,29.23,2040
wsm,28.21,2045
wsm,29.69,2050
stp,41.67,1950
stp,41.38,1955
stp,40.62,1960
stp,31.75,1965
stp,20.83,1970
stp,22.22,1975
stp,21.65,1980
stp,23.81,1985
stp,25.86,1990
stp,25.78,1995
stp,28.57,2000
stp,29.61,2005
stp,31.71,2010
stp,32.96,2015
stp,33.67,2020
stp,33.49,2025
stp,33.76,2030
stp,33.33,2035
stp,32.09,2040
stp,30.85,2045
stp,30.3,2050
sau,27.3,1950
sau,27.23,1955
sau,27.11,1960
sau,27.13,1965
sau,27.25,1970
sau,28.08,1975
sau,29.62,1980
sau,33.7,1985
sau,34.45,1990
sau,33.28,1995
sau,35.34,2000
sau,36.12,2005
sau,35.36,2010
sau,35.01,2015
sau,34.08,2020
sau,33.82,2025
sau,33.0,2030
sau,32.09,2035
sau,31.46,2040
sau,30.67,2045
sau,29.81,2050
sen,28.44,1950
sen,29.18,1955
sen,29.28,1960
sen,28.93,1965
sen,28.11,1970
sen,26.66,1975
sen,25.25,1980
sen,24.62,1985
sen,25.19,1990
sen,26.3,1995
sen,27.66,2000
sen,28.95,2005
sen,29.8,2010
sen,30.6,2015
sen,31.31,2020
sen,32.08,2025
sen,33.13,2030
sen,33.69,2035
sen,33.67,2040
sen,33.18,2045
sen,32.19,2050
srb,29.27,1950
srb,31.45,1955
srb,33.58,1960
srb,31.47,1965
srb,30.41,1970
srb,30.19,1975
srb,29.69,1980
srb,30.08,1985
srb,29.54,1990
srb,28.14,1995
srb,28.23,2000
srb,28.91,2005
srb,29.29,2010
srb,28.72,2015
srb,27.24,2020
srb,25.85,2025
srb,24.5,2030
srb,23.79,2035
srb,23.66,2040
srb,23.26,2045
srb,23.0,2050
sle,29.46,1950
sle,29.76,1955
sle,29.81,1960
sle,29.86,1965
sle,29.73,1970
sle,28.73,1975
sle,27.84,1980
sle,27.27,1985
sle,27.25,1990
sle,28.19,1995
sle,29.2,2000
sle,29.7,2005
sle,29.72,2010
sle,29.38,2015
sle,29.59,2020
sle,30.53,2025
sle,31.72,2030
sle,32.93,2035
sle,33.49,2040
sle,33.38,2045
sle,33.04,2050
sgp,31.18,1950
sgp,29.36,1955
sgp,28.15,1960
sgp,26.38,1965
sgp,28.23,1970
sgp,31.99,1975
sgp,37.13,1980
sgp,40.72,1985
sgp,42.27,1990
sgp,38.46,1995
sgp,32.86,2000
sgp,28.23,2005
sgp,25.65,2010
sgp,25.91,2015
sgp,26.26,2020
sgp,25.1,2025
sgp,22.8,2030
sgp,19.53,2035
sgp,17.82,2040
sgp,18.03,2045
sgp,19.19,2050
svk,29.32,1950
svk,27.82,1955
svk,28.65,1960
svk,27.21,1965
svk,27.14,1970
svk,29.47,1975
svk,30.59,1980
svk,31.65,1985
svk,30.64,1990
svk,29.91,1995
svk,30.62,2000
svk,31.64,2005
svk,32.53,2010
svk,31.39,2015
svk,28.13,2020
svk,24.87,2025
svk,22.66,2030
svk,21.56,2035
svk,21.61,2040
svk,21.85,2045
svk,21.43,2050
svn,28.41,1950
svn,28.94,1955
svn,30.95,1960
svn,30.31,1965
svn,30.14,1970
svn,30.37,1975
svn,30.13,1980
svn,31.28,1985
svn,31.14,1990
svn,30.42,1995
svn,30.1,2000
svn,29.36,2005
svn,28.54,2010
svn,26.61,2015
svn,24.0,2020
svn,21.77,2025
svn,20.68,2030
svn,20.86,2035
svn,21.34,2040
svn,21.66,2045
svn,21.32,2050
slb,27.78,1950
slb,28.43,1955
slb,27.97,1960
slb,28.15,1965
slb,26.88,1970
slb,24.35,1975
slb,25.33,1980
slb,24.91,1985
slb,26.35,1990
slb,28.65,1995
slb,30.12,2000
slb,31.08,2005
slb,31.84,2010
slb,31.94,2015
slb,32.33,2020
slb,32.55,2025
slb,32.91,2030
slb,32.59,2035
slb,31.79,2040
slb,31.22,2045
slb,30.49,2050
som,28.9,1950
som,27.66,1955
som,26.97,1960
som,26.1,1965
som,25.6,1970
som,26.07,1975
som,26.33,1980
som,27.34,1985
som,28.01,1990
som,28.48,1995
som,29.02,2000
som,27.95,2005
som,27.55,2010
som,27.15,2015
som,27.23,2020
som,28.4,2025
som,29.27,2030
som,30.24,2035
som,30.95,2040
som,31.56,2045
som,32.14,2050
zaf,29.37,1950
zaf,28.59,1955
zaf,27.72,1960
zaf,27.31,1965
zaf,27.42,1970
zaf,28.13,1975
zaf,28.9,1980
zaf,29.65,1985
zaf,30.56,1990
zaf,31.98,1995
zaf,32.72,2000
zaf,33.38,2005
zaf,34.07,2010
zaf,34.06,2015
zaf,33.94,2020
zaf,33.73,2025
zaf,33.38,2030
zaf,33.36,2035
zaf,33.21,2040
zaf,32.73,2045
zaf,32.11,2050
esp,31.11,1950
esp,31.3,1955
esp,30.38,1960
esp,28.94,1965
esp,27.01,1970
esp,26.09,1975
esp,26.88,1980
esp,28.51,1985
esp,29.98,1990
esp,31.65,1995
esp,32.48,2000
esp,32.3,2005
esp,29.92,2010
esp,26.6,2015
esp,23.0,2020
esp,21.06,2025
esp,20.91,2030
esp,21.41,2035
esp,21.93,2040
esp,21.74,2045
esp,21.12,2050
lka,27.12,1950
lka,27.81,1955
lka,27.66,1960
lka,27.73,1965
lka,28.66,1970
lka,29.7,1975
lka,30.96,1980
lka,31.58,1985
lka,32.33,1990
lka,32.67,1995
lka,32.52,2000
lka,31.03,2005
lka,29.95,2010
lka,29.5,2015
lka,27.9,2020
lka,26.3,2025
lka,25.85,2030
lka,26.25,2035
lka,26.76,2040
lka,25.68,2045
lka,24.28,2050
sdn,27.42,1950
sdn,27.51,1955
sdn,27.54,1960
sdn,27.53,1965
sdn,27.58,1970
sdn,27.34,1975
sdn,27.2,1980
sdn,27.19,1985
sdn,27.43,1990
sdn,27.98,1995
sdn,28.57,2000
sdn,29.44,2005
sdn,30.42,2010
sdn,31.51,2015
sdn,32.5,2020
sdn,32.96,2025
sdn,33.02,2030
sdn,32.61,2035
sdn,31.91,2040
sdn,31.31,2045
sdn,30.74,2050
sur,26.98,1950
sur,26.51,1955
sur,24.91,1960
sur,24.02,1965
sur,22.46,1970
sur,22.87,1975
sur,26.3,1980
sur,30.59,1985
sur,33.42,1990
sur,34.87,1995
sur,33.55,2000
sur,31.86,2005
sur,31.31,2010
sur,30.29,2015
sur,31.04,2020
sur,30.55,2025
sur,29.57,2030
sur,29.15,2035
sur,27.83,2040
sur,26.85,2045
sur,26.38,2050
swz,28.47,1950
swz,27.69,1955
swz,26.72,1960
swz,25.19,1965
swz,24.72,1970
swz,24.61,1975
swz,24.09,1980
swz,24.36,1985
swz,25.2,1990
swz,25.31,1995
swz,26.43,2000
swz,27.96,2005
swz,31.08,2010
swz,34.84,2015
swz,36.67,2020
swz,36.49,2025
swz,35.5,2030
swz,34.91,2035
swz,34.97,2040
swz,35.18,2045
swz,34.77,2050
swe,29.52,1950
swe,27.31,1955
swe,25.4,1960
swe,25.67,1965
swe,27.41,1970
swe,28.19,1975
swe,29.01,1980
swe,28.48,1985
swe,27.76,1990
swe,27.43,1995
swe,26.73,2000
swe,25.94,2005
swe,25.53,2010
swe,25.65,2015
swe,24.9,2020
swe,24.47,2025
swe,23.89,2030
swe,23.15,2035
swe,23.84,2040
swe,24.27,2045
swe,24.09,2050
che,29.23,1950
che,28.65,1955
che,28.45,1960
che,28.88,1965
che,29.92,1970
che,29.92,1975
che,30.14,1980
che,30.9,1985
che,31.33,1990
che,30.87,1995
che,28.96,2000
che,27.4,2005
che,25.75,2010
che,25.37,2015
che,25.27,2020
che,24.61,2025
che,23.86,2030
che,23.03,2035
che,22.76,2040
che,22.99,2045
che,23.25,2050
syr,27.78,1950
syr,26.99,1955
syr,26.45,1960
syr,25.45,1965
syr,24.73,1970
syr,24.87,1975
syr,24.77,1980
syr,25.24,1985
syr,26.19,1990
syr,27.98,1995
syr,30.36,2000
syr,33.54,2005
syr,35.71,2010
syr,34.39,2015
syr,32.9,2020
syr,31.88,2025
syr,31.79,2030
syr,32.2,2035
syr,31.96,2040
syr,30.72,2045
syr,28.77,2050
tjk,28.38,1950
tjk,29.18,1955
tjk,30.29,1960
tjk,26.89,1965
tjk,23.18,1970
tjk,23.14,1975
tjk,24.17,1980
tjk,27.7,1985
tjk,28.92,1990
tjk,29.37,1995
tjk,29.32,2000
tjk,28.62,2005
tjk,31.04,2010
tjk,33.26,2015
tjk,34.58,2020
tjk,34.34,2025
tjk,32.89,2030
tjk,32.15,2035
tjk,31.93,2040
tjk,31.68,2045
tjk,30.74,2050
tza,27.46,1950
tza,27.47,1955
tza,27.3,1960
tza,27.12,1965
tza,27.06,1970
tza,26.72,1975
tza,26.61,1980
tza,26.69,1985
tza,26.85,1990
tza,27.27,1995
tza,27.66,2000
tza,28.02,2005
tza,28.37,2010
tza,28.39,2015
tza,28.47,2020
tza,29.15,2025
tza,30.38,2030
tza,31.81,2035
tza,32.85,2040
tza,33.27,2045
tza,33.13,2050
tha,28.03,1950
tha,28.3,1955
tha,28.4,1960
tha,27.32,1965
tha,26.5,1970
tha,27.07,1975
tha,28.58,1980
tha,32.06,1985
tha,34.67,1990
tha,35.53,1995
tha,33.96,2000
tha,33.27,2005
tha,31.5,2010
tha,30.05,2015
tha,28.71,2020
tha,27.49,2025
tha,26.6,2030
tha,25.86,2035
tha,25.57,2040
tha,25.34,2045
tha,25.02,2050
tls,29.66,1950
tls,30.02,1955
tls,29.6,1960
tls,28.86,1965
tls,28.76,1970
tls,28.38,1975
tls,31.27,1980
tls,32.22,1985
tls,31.62,1990
tls,31.57,1995
tls,22.17,2000
tls,24.72,2005
tls,26.41,2010
tls,27.94,2015
tls,29.71,2020
tls,29.14,2025
tls,29.53,2030
tls,30.58,2035
tls,31.66,2040
tls,33.09,2045
tls,33.33,2050
tgo,27.77,1950
tgo,27.57,1955
tgo,27.23,1960
tgo,26.99,1965
tgo,26.61,1970
tgo,26.23,1975
tgo,25.87,1980
tgo,25.79,1985
tgo,26.22,1990
tgo,27.1,1995
tgo,28.36,2000
tgo,29.63,2005
tgo,30.82,2010
tgo,31.62,2015
tgo,32.09,2020
tgo,32.4,2025
tgo,32.52,2030
tgo,32.55,2035
tgo,32.31,2040
tgo,31.77,2045
tgo,31.15,2050
ton,26.67,1950
ton,27.27,1955
ton,26.47,1960
ton,27.16,1965
ton,27.55,1970
ton,25.53,1975
ton,23.71,1980
ton,25.81,1985
ton,29.03,1990
ton,27.37,1995
ton,27.27,2000
ton,28.85,2005
ton,27.88,2010
ton,27.18,2015
ton,28.7,2020
ton,31.86,2025
ton,34.21,2030
ton,32.79,2035
ton,31.97,2040
ton,31.15,2045
ton,28.46,2050
tto,28.93,1950
tto,26.49,1955
tto,25.74,1960
tto,25.75,1965
tto,24.9,1970
tto,27.79,1975
tto,30.68,1980
tto,33.14,1985
tto,32.73,1990
tto,33.25,1995
tto,33.46,2000
tto,34.67,2005
tto,35.79,2010
tto,34.55,2015
tto,31.7,2020
tto,27.47,2025
tto,24.46,2030
tto,24.01,2035
tto,24.35,2040
tto,24.56,2045
tto,24.04,2050
tun,28.51,1950
tun,27.72,1955
tun,26.95,1960
tun,25.14,1965
tun,22.32,1970
tun,24.29,1975
tun,25.81,1980
tun,28.52,1985
tun,30.53,1990
tun,31.15,1995
tun,32.57,2000
tun,34.49,2005
tun,36.0,2010
tun,35.67,2015
tun,33.13,2020
tun,29.8,2025
tun,26.89,2030
tun,25.38,2035
tun,25.2,2040
tun,25.32,2045
tun,24.83,2050
tur,27.05,1950
tur,27.51,1955
tur,28.44,1960
tur,27.6,1965
tur,26.43,1970
tur,26.45,1975
tur,27.35,1980
tur,28.87,1985
tur,30.65,1990
tur,32.52,1995
tur,33.87,2000
tur,34.65,2005
tur,34.17,2010
tur,33.19,2015
tur,31.99,2020
tur,30.33,2025
tur,29.37,2030
tur,28.2,2035
tur,27.04,2040
tur,26.24,2045
tur,25.41,2050
tkm,28.32,1950
tkm,28.14,1955
tkm,29.33,1960
tkm,26.46,1965
tkm,23.81,1970
tkm,24.36,1975
tkm,26.22,1980
tkm,29.8,1985
tkm,31.09,1990
tkm,31.43,1995
tkm,31.84,2000
tkm,32.42,2005
tkm,34.32,2010
tkm,35.56,2015
tkm,34.58,2020
tkm,33.45,2025
tkm,31.6,2030
tkm,30.04,2035
tkm,29.77,2040
tkm,28.74,2045
tkm,27.32,2050
uga,28.72,1950
uga,28.73,1955
uga,27.11,1960
uga,26.29,1965
uga,25.59,1970
uga,25.33,1975
uga,25.82,1980
uga,25.96,1985
uga,25.94,1990
uga,25.47,1995
uga,25.59,2000
uga,26.45,2005
uga,27.22,2010
uga,27.86,2015
uga,28.51,2020
uga,29.31,2025
uga,30.44,2030
uga,31.6,2035
uga,32.67,2040
uga,33.41,2045
uga,33.65,2050
ukr,31.78,1950
ukr,29.93,1955
ukr,33.46,1960
ukr,31.69,1965
ukr,28.68,1970
ukr,29.1,1975
ukr,27.76,1980
ukr,29.16,1985
ukr,28.67,1990
ukr,28.42,1995
ukr,28.12,2000
ukr,29.07,2005
ukr,30.63,2010
ukr,30.03,2015
ukr,27.59,2020
ukr,24.21,2025
ukr,21.8,2030
ukr,21.6,2035
ukr,22.86,2040
ukr,23.78,2045
ukr,23.42,2050
are,27.54,1950
are,27.5,1955
are,28.57,1960
are,34.72,1965
are,38.22,1970
are,48.02,1975
are,51.63,1980
are,47.55,1985
are,43.77,1990
are,45.91,1995
are,48.15,2000
are,53.21,2005
are,53.09,2010
are,46.34,2015
are,40.55,2020
are,38.38,2025
are,38.31,2030
are,37.31,2035
are,36.1,2040
are,34.82,2045
are,33.84,2050
gbr,29.31,1950
gbr,27.25,1955
gbr,26.46,1960
gbr,25.45,1965
gbr,25.73,1970
gbr,26.43,1975
gbr,27.79,1980
gbr,29.55,1985
gbr,29.74,1990
gbr,29.52,1995
gbr,28.43,2000
gbr,27.2,2005
gbr,26.43,2010
gbr,26.48,2015
gbr,26.47,2020
gbr,25.82,2025
gbr,25.19,2030
gbr,24.73,2035
gbr,24.81,2040
gbr,25.1,2045
gbr,24.97,2050
usa,30.94,1950
usa,28.19,1955
usa,25.87,1960
usa,24.87,1965
usa,26.01,1970
usa,29.05,1975
usa,32.32,1980
usa,34.03,1985
usa,33.24,1990
usa,31.36,1995
usa,29.26,2000
usa,27.74,2005
usa,27.23,2010
usa,27.26,2015
usa,27.06,2020
usa,26.67,2025
usa,26.33,2030
usa,25.88,2035
usa,25.69,2040
usa,25.41,2045
usa,24.92,2050
ury,30.54,1950
ury,30.61,1955
ury,30.55,1960
ury,29.44,1965
ury,28.3,1970
ury,26.61,1975
ury,26.82,1980
ury,27.52,1985
ury,27.63,1990
ury,28.35,1995
ury,28.88,2000
ury,28.06,2005
ury,28.16,2010
ury,28.22,2015
ury,27.95,2020
ury,27.95,2025
ury,27.38,2030
ury,26.4,2035
ury,25.51,2040
ury,24.84,2045
ury,24.18,2050
uzb,27.0,1950
uzb,27.38,1955
uzb,28.98,1960
uzb,26.21,1965
uzb,23.08,1970
uzb,23.69,1975
uzb,25.5,1980
uzb,29.22,1985
uzb,30.42,1990
uzb,30.89,1995
uzb,31.22,2000
uzb,31.98,2005
uzb,34.31,2010
uzb,35.93,2015
uzb,35.63,2020
uzb,33.73,2025
uzb,31.01,2030
uzb,28.91,2035
uzb,28.27,2040
uzb,28.08,2045
uzb,27.44,2050
vut,25.53,1950
vut,27.78,1955
vut,27.69,1960
vut,27.4,1965
vut,28.24,1970
vut,27.72,1975
vut,27.97,1980
vut,28.24,1985
vut,28.86,1990
vut,29.07,1995
vut,28.95,2000
vut,29.49,2005
vut,30.49,2010
vut,30.94,2015
vut,32.14,2020
vut,32.15,2025
vut,32.34,2030
vut,32.16,2035
vut,31.7,2040
vut,30.99,2045
vut,30.29,2050
ven,28.52,1950
ven,27.84,1955
ven,27.01,1960
ven,25.9,1965
ven,25.81,1970
ven,27.77,1975
ven,29.79,1980
ven,31.33,1985
ven,31.75,1990
ven,31.54,1995
ven,31.86,2000
ven,31.8,2005
ven,32.04,2010
ven,32.12,2015
ven,31.56,2020
ven,30.86,2025
ven,30.0,2030
ven,29.36,2035
ven,28.76,2040
ven,28.04,2045
ven,27.2,2050
vnm,31.15,1950
vnm,29.93,1955
vnm,27.5,1960
vnm,24.59,1965
vnm,22.75,1970
vnm,23.39,1975
vnm,24.88,1980
vnm,28.12,1985
vnm,30.5,1990
vnm,31.02,1995
vnm,32.99,2000
vnm,32.8,2005
vnm,32.71,2010
vnm,33.0,2015
vnm,32.15,2020
vnm,31.1,2025
vnm,28.99,2030
vnm,26.54,2035
vnm,25.49,2040
vnm,24.96,2045
vnm,24.49,2050
vir,28.57,1950
vir,26.67,1955
vir,24.24,1960
vir,30.0,1965
vir,34.38,1970
vir,29.41,1975
vir,29.59,1980
vir,29.25,1985
vir,28.0,1990
vir,29.25,1995
vir,24.77,2000
vir,22.94,2005
vir,23.42,2010
vir,23.15,2015
vir,24.76,2020
vir,25.24,2025
vir,25.0,2030
vir,22.83,2035
vir,22.47,2040
vir,21.95,2045
vir,21.33,2050
pse,23.26,1950
pse,24.86,1955
pse,26.82,1960
pse,27.57,1965
pse,27.7,1970
pse,26.98,1975
pse,24.04,1980
pse,25.95,1985
pse,26.21,1990
pse,27.56,1995
pse,27.34,2000
pse,26.91,2005
pse,27.73,2010
pse,28.51,2015
pse,30.24,2020
pse,31.82,2025
pse,32.55,2030
pse,32.91,2035
pse,32.54,2040
pse,32.02,2045
pse,31.44,2050
esh,30.77,1950
esh,33.33,1955
esh,34.38,1960
esh,36.54,1965
esh,34.62,1970
esh,26.32,1975
esh,34.67,1980
esh,33.88,1985
esh,34.4,1990
esh,33.72,1995
esh,35.02,2000
esh,37.41,2005
esh,37.62,2010
esh,36.36,2015
esh,34.39,2020
esh,31.01,2025
esh,28.52,2030
esh,27.7,2035
esh,28.07,2040
esh,28.45,2045
esh,28.21,2050
yem,27.35,1950
yem,26.76,1955
yem,26.15,1960
yem,25.63,1965
yem,25.01,1970
yem,24.39,1975
yem,25.02,1980
yem,25.42,1985
yem,25.56,1990
yem,25.04,1995
yem,25.57,2000
yem,27.24,2005
yem,29.29,2010
yem,31.14,2015
yem,32.15,2020
yem,32.36,2025
yem,32.62,2030
yem,32.83,2035
yem,33.08,2040
yem,33.16,2045
yem,32.63,2050
zmb,27.75,1950
zmb,27.73,1955
zmb,27.53,1960
zmb,27.12,1965
zmb,26.72,1970
zmb,26.16,1975
zmb,25.77,1980
zmb,26.25,1985
zmb,26.88,1990
zmb,27.4,1995
zmb,27.62,2000
zmb,27.39,2005
zmb,28.01,2010
zmb,28.6,2015
zmb,29.58,2020
zmb,30.87,2025
zmb,32.24,2030
zmb,33.48,2035
zmb,34.19,2040
zmb,34.42,2045
