geo,females_aged_15_64_labour_force_participation_rate_percent,time
sau,15.3,1987
sau,15.4,1988
sau,15.6,1989
sau,15.5,1990
sau,15.3,1991
sau,15.2,1992
sau,15.3,1993
sau,15.4,1994
sau,15.6,1995
sau,15.9,1996
sau,16.2,1997
sau,16.6,1998
sau,17.1,1999
sau,17.4,2000
sau,17.9,2001
sau,18.5,2002
sau,18.7,2003
sau,19.0,2004
sau,19.2,2005
sau,19.5,2006
sau,20.0,2007
sen,62.9,1980
sen,62.7,1981
sen,63.5,1982
sen,63.4,1983
sen,62.6,1984
sen,62.7,1985
sen,62.8,1986
sen,62.8,1987
sen,62.9,1988
sen,62.6,1989
sen,62.6,1990
sen,62.3,1991
sen,62.2,1992
sen,61.9,1993
sen,61.9,1994
sen,61.9,1995
sen,61.9,1996
sen,61.8,1997
sen,61.8,1998
sen,62.0,1999
sen,62.0,2000
sen,62.0,2001
sen,61.8,2002
sen,62.0,2003
sen,62.1,2004
sen,62.3,2005
sen,62.2,2006
sen,62.9,2007
scg,77.3,1980
scg,76.5,1981
scg,75.7,1982
scg,74.8,1983
scg,74.1,1984
scg,73.5,1985
scg,73.2,1986
scg,73.0,1987
scg,73.0,1988
scg,73.0,1989
scg,73.1,1990
scg,58.6,1991
scg,58.2,1992
scg,58.2,1993
scg,58.4,1994
scg,58.9,1995
scg,59.9,1996
scg,60.2,1997
scg,60.5,1998
scg,60.9,1999
scg,61.3,2000
scg,61.5,2001
scg,61.9,2002
scg,62.2,2003
scg,62.4,2004
scg,62.5,2005
scg,62.6,2006
scg,62.6,2007
sle,69.1,1980
sle,69.0,1981
sle,69.0,1982
sle,68.8,1983
sle,68.9,1984
sle,68.6,1985
sle,68.8,1986
sle,68.9,1987
sle,68.6,1988
sle,68.7,1989
sle,69.1,1990
sle,69.1,1991
sle,68.6,1992
sle,68.4,1993
sle,68.4,1994
sle,67.4,1995
sle,67.7,1996
sle,66.5,1997
sle,66.6,1998
sle,65.9,1999
sle,65.9,2000
sle,66.5,2001
sle,67.5,2002
sle,67.6,2003
sle,67.7,2004
sle,67.9,2005
sle,68.1,2006
sle,67.7,2007
sgp,47.6,1980
sgp,48.2,1981
sgp,48.3,1982
sgp,48.5,1983
sgp,49.0,1984
sgp,48.1,1985
sgp,49.4,1986
sgp,50.8,1987
sgp,51.9,1988
sgp,53.3,1989
sgp,54.6,1990
sgp,55.3,1991
sgp,55.9,1992
sgp,55.4,1993
sgp,55.5,1994
sgp,54.1,1995
sgp,56.6,1996
sgp,55.9,1997
sgp,56.2,1998
sgp,56.9,1999
sgp,57.7,2000
sgp,58.0,2001
sgp,58.3,2002
sgp,58.7,2003
sgp,59.1,2004
sgp,59.4,2005
sgp,59.8,2006
sgp,59.9,2007
svk,79.0,1980
svk,78.7,1981
svk,78.4,1982
svk,78.1,1983
svk,77.8,1984
svk,77.6,1985
svk,77.6,1986
svk,77.6,1987
svk,77.7,1988
svk,77.9,1989
svk,78.0,1990
svk,70.8,1991
svk,68.5,1992
svk,65.8,1993
svk,61.4,1994
svk,61.5,1995
svk,62.6,1996
svk,62.0,1997
svk,61.7,1998
svk,62.3,1999
svk,63.2,2000
svk,63.7,2001
svk,63.2,2002
svk,63.5,2003
svk,63.1,2004
svk,61.6,2005
svk,61.0,2006
svk,62.3,2007
svn,70.5,1980
svn,70.1,1981
svn,69.8,1982
svn,69.4,1983
svn,69.1,1984
svn,69.0,1985
svn,68.9,1986
svn,69.0,1987
svn,69.1,1988
svn,69.4,1989
svn,69.6,1990
svn,63.2,1991
svn,59.8,1992
svn,56.6,1993
svn,61.8,1994
svn,63.1,1995
svn,62.8,1996
svn,63.7,1997
svn,64.8,1998
svn,63.7,1999
svn,63.5,2000
svn,63.2,2001
svn,64.0,2002
svn,62.3,2003
svn,66.0,2004
svn,65.6,2005
svn,68.0,2006
svn,65.9,2007
slb,61.4,1980
slb,61.5,1981
slb,61.7,1982
slb,61.8,1983
slb,61.9,1984
slb,61.8,1985
slb,61.7,1986
slb,61.5,1987
slb,61.2,1988
slb,61.0,1989
slb,60.9,1990
slb,60.8,1991
slb,60.9,1992
slb,60.9,1993
slb,60.8,1994
slb,60.6,1995
slb,60.3,1996
slb,59.8,1997
slb,59.3,1998
slb,58.8,1999
slb,58.3,2000
slb,57.9,2001
slb,57.5,2002
slb,57.2,2003
slb,56.9,2004
slb,56.6,2005
slb,56.3,2006
slb,56.0,2007
som,54.1,1980
som,53.7,1981
som,53.3,1982
som,53.3,1983
som,53.2,1984
som,52.9,1985
som,52.4,1986
som,52.4,1987
som,52.3,1988
som,52.3,1989
som,52.7,1990
som,53.0,1991
som,53.3,1992
som,53.4,1993
som,53.4,1994
som,53.4,1995
som,53.5,1996
som,53.7,1997
som,53.8,1998
som,53.9,1999
som,54.0,2000
som,54.2,2001
som,54.4,2002
som,54.6,2003
som,54.8,2004
som,54.9,2005
som,55.2,2006
som,55.4,2007
zaf,46.5,1980
zaf,46.9,1981
zaf,46.9,1982
zaf,46.8,1983
zaf,47.2,1984
zaf,47.2,1985
zaf,47.0,1986
zaf,46.9,1987
zaf,47.0,1988
zaf,47.0,1989
zaf,46.9,1990
zaf,46.7,1991
zaf,46.6,1992
zaf,46.7,1993
zaf,47.0,1994
zaf,47.3,1995
zaf,47.6,1996
zaf,47.8,1997
zaf,47.8,1998
zaf,48.0,1999
zaf,48.2,2000
zaf,48.4,2001
zaf,48.6,2002
zaf,48.8,2003
zaf,49.1,2004
zaf,49.5,2005
zaf,49.8,2006
zaf,49.8,2007
esp,33.1,1980
esp,32.7,1981
esp,33.3,1982
esp,34.1,1983
esp,34.3,1984
esp,34.5,1985
esp,35.1,1986
esp,38.8,1987
esp,40.7,1988
esp,41.0,1989
esp,41.9,1990
esp,42.5,1991
esp,43.4,1992
esp,44.4,1993
esp,45.8,1994
esp,46.6,1995
esp,47.6,1996
esp,48.6,1997
esp,49.3,1998
esp,50.4,1999
esp,52.3,2000
esp,51.0,2001
esp,53.1,2002
esp,55.1,2003
esp,57.0,2004
esp,58.6,2005
esp,60.5,2006
esp,60.2,2007
lka,41.9,1980
lka,41.5,1981
lka,40.9,1982
lka,40.2,1983
lka,39.8,1984
lka,39.6,1985
lka,38.3,1986
lka,40.9,1987
lka,43.4,1988
lka,45.9,1989
lka,48.4,1990
lka,44.9,1991
lka,41.5,1992
lka,41.4,1993
lka,41.9,1994
lka,39.5,1995
lka,39.2,1996
lka,38.7,1997
lka,45.0,1998
lka,41.4,1999
lka,40.7,2000
lka,41.6,2001
lka,42.6,2002
lka,43.6,2003
lka,44.5,2004
lka,43.7,2005
lka,45.7,2006
lka,46.0,2007
sdn,30.8,1980
sdn,31.2,1981
sdn,31.4,1982
sdn,31.4,1983
sdn,30.3,1984
sdn,29.2,1985
sdn,28.1,1986
sdn,27.0,1987
sdn,26.0,1988
sdn,25.1,1989
sdn,24.1,1990
sdn,24.8,1991
sdn,25.5,1992
sdn,26.3,1993
sdn,27.3,1994
sdn,28.3,1995
sdn,29.5,1996
sdn,29.6,1997
sdn,29.9,1998
sdn,30.3,1999
sdn,30.9,2000
sdn,30.8,2001
sdn,30.9,2002
sdn,31.2,2003
sdn,31.3,2004
sdn,31.7,2005
sdn,32.4,2006
sdn,32.8,2007
sur,33.7,1980
sur,33.9,1981
sur,33.6,1982
sur,33.9,1983
sur,35.1,1984
sur,35.4,1985
sur,36.5,1986
sur,37.5,1987
sur,38.5,1988
sur,39.5,1989
sur,39.5,1990
sur,38.8,1991
sur,38.1,1992
sur,35.7,1993
sur,35.5,1994
sur,35.3,1995
sur,36.2,1996
sur,36.9,1997
sur,37.6,1998
sur,38.3,1999
sur,38.6,2000
sur,38.7,2001
sur,39.0,2002
sur,39.7,2003
sur,40.0,2004
sur,40.9,2005
sur,42.4,2006
sur,41.2,2007
swz,67.2,1980
swz,66.9,1981
swz,66.8,1982
swz,66.5,1983
swz,66.7,1984
swz,66.5,1985
swz,67.4,1986
swz,68.0,1987
swz,67.9,1988
swz,68.4,1989
swz,68.3,1990
swz,68.2,1991
swz,68.0,1992
swz,68.2,1993
swz,68.4,1994
swz,67.9,1995
swz,67.5,1996
swz,67.4,1997
swz,67.3,1998
swz,66.9,1999
swz,66.8,2000
swz,66.1,2001
swz,66.1,2002
swz,65.8,2003
swz,65.4,2004
swz,65.0,2005
swz,64.8,2006
swz,64.7,2007
swe,75.0,1980
swe,76.1,1981
swe,76.9,1982
swe,77.7,1983
swe,78.3,1984
swe,78.9,1985
swe,79.4,1986
swe,80.4,1987
swe,81.0,1988
swe,81.4,1989
swe,81.9,1990
swe,81.1,1991
swe,79.3,1992
swe,77.3,1993
swe,76.2,1994
swe,76.4,1995
swe,76.3,1996
swe,75.5,1997
swe,74.8,1998
swe,75.4,1999
swe,75.7,2000
swe,76.4,2001
swe,76.3,2002
swe,76.0,2003
swe,75.7,2004
swe,76.9,2005
swe,77.0,2006
swe,77.0,2007
che,51.3,1980
che,52.3,1981
che,53.2,1982
che,54.2,1983
che,55.1,1984
che,56.1,1985
che,57.1,1986
che,58.1,1987
che,59.2,1988
che,60.2,1989
che,61.2,1990
che,68.8,1991
che,69.9,1992
che,70.0,1993
che,69.2,1994
che,69.2,1995
che,70.3,1996
che,70.5,1997
che,71.8,1998
che,72.2,1999
che,71.6,2000
che,73.2,2001
che,73.6,2002
che,74.0,2003
che,73.8,2004
che,74.1,2005
che,74.5,2006
che,74.7,2007
syr,12.6,1980
syr,12.9,1981
syr,12.8,1982
syr,12.7,1983
syr,13.9,1984
syr,14.6,1985
syr,15.4,1986
syr,16.3,1987
syr,17.1,1988
syr,18.0,1989
syr,19.0,1990
syr,20.0,1991
syr,21.0,1992
syr,22.1,1993
syr,23.2,1994
syr,24.3,1995
syr,19.5,1996
syr,15.5,1997
syr,17.0,1998
syr,19.6,1999
syr,18.9,2000
syr,21.2,2001
syr,24.1,2002
syr,20.1,2003
syr,20.6,2004
syr,21.0,2005
syr,21.4,2006
syr,21.9,2007
tjk,82.0,1980
tjk,81.4,1981
tjk,81.2,1982
tjk,80.7,1983
tjk,80.0,1984
tjk,79.3,1985
tjk,79.4,1986
tjk,80.2,1987
tjk,78.6,1988
tjk,80.5,1989
tjk,81.2,1990
tjk,59.3,1991
tjk,56.9,1992
tjk,55.0,1993
tjk,52.1,1994
tjk,50.3,1995
tjk,47.7,1996
tjk,47.4,1997
tjk,48.1,1998
tjk,48.6,1999
tjk,49.5,2000
tjk,51.3,2001
tjk,52.2,2002
tjk,53.6,2003
tjk,54.5,2004
tjk,55.3,2005
tjk,55.9,2006
tjk,59.1,2007
tza,89.9,1980
tza,89.9,1981
tza,89.9,1982
tza,89.8,1983
tza,89.7,1984
tza,89.7,1985
tza,89.7,1986
tza,89.7,1987
tza,89.7,1988
tza,89.7,1989
tza,89.7,1990
tza,89.6,1991
tza,89.5,1992
tza,89.3,1993
tza,89.2,1994
tza,89.1,1995
tza,89.1,1996
tza,89.1,1997
tza,89.0,1998
tza,89.0,1999
tza,89.0,2000
tza,89.1,2001
tza,89.1,2002
tza,89.2,2003
tza,89.3,2004
tza,89.3,2005
tza,89.4,2006
tza,89.3,2007
tha,80.1,1980
tha,80.8,1981
tha,81.4,1982
tha,80.7,1983
tha,79.9,1984
tha,79.9,1985
tha,79.9,1986
tha,79.8,1987
tha,80.1,1988
tha,80.3,1989
tha,79.4,1990
tha,77.0,1991
tha,74.5,1992
tha,71.8,1993
tha,68.9,1994
tha,70.4,1995
tha,71.8,1996
tha,72.2,1997
tha,70.9,1998
tha,69.8,1999
tha,70.5,2000
tha,70.3,2001
tha,70.4,2002
tha,70.5,2003
tha,70.5,2004
tha,71.1,2005
tha,70.2,2006
tha,70.1,2007
mkd,63.0,1980
mkd,62.4,1981
mkd,62.0,1982
mkd,61.4,1983
mkd,60.8,1984
mkd,60.6,1985
mkd,60.2,1986
mkd,60.0,1987
mkd,59.9,1988
mkd,59.9,1989
mkd,59.9,1990
mkd,51.4,1991
mkd,48.7,1992
mkd,46.0,1993
mkd,43.2,1994
mkd,45.6,1995
mkd,48.2,1996
mkd,47.7,1997
mkd,47.2,1998
mkd,46.7,1999
mkd,47.2,2000
mkd,47.7,2001
mkd,48.2,2002
mkd,49.3,2003
mkd,46.8,2004
mkd,49.2,2005
mkd,49.2,2006
mkd,49.0,2007
tgo,56.5,1980
tgo,56.1,1981
tgo,55.6,1982
tgo,55.0,1983
tgo,55.1,1984
tgo,55.2,1985
tgo,55.0,1986
tgo,54.7,1987
tgo,54.9,1988
tgo,54.9,1989
tgo,54.6,1990
tgo,54.3,1991
tgo,53.8,1992
tgo,52.3,1993
tgo,53.4,1994
tgo,53.5,1995
tgo,53.7,1996
tgo,54.4,1997
tgo,53.9,1998
tgo,53.8,1999
tgo,53.4,2000
tgo,53.1,2001
tgo,53.1,2002
tgo,53.1,2003
tgo,53.1,2004
tgo,53.1,2005
tgo,53.0,2006
tgo,52.7,2007
ton,20.2,1980
ton,20.2,1981
ton,20.1,1982
ton,20.0,1983
ton,20.1,1984
ton,20.1,1985
ton,20.3,1986
ton,22.1,1987
ton,23.9,1988
ton,26.0,1989
ton,28.1,1990
ton,30.4,1991
ton,32.8,1992
ton,35.4,1993
ton,38.0,1994
ton,40.8,1995
ton,43.5,1996
ton,44.9,1997
ton,46.4,1998
ton,47.8,1999
ton,49.3,2000
ton,50.9,2001
ton,52.5,2002
ton,54.1,2003
ton,54.3,2004
ton,54.4,2005
ton,54.4,2006
ton,55.7,2007
tto,46.0,1980
tto,46.4,1981
tto,47.1,1982
tto,46.2,1983
tto,46.1,1984
tto,45.9,1985
tto,45.8,1986
tto,44.2,1987
tto,45.6,1988
tto,44.4,1989
tto,42.4,1990
tto,47.9,1991
tto,47.6,1992
tto,47.4,1993
tto,48.4,1994
tto,49.4,1995
tto,51.7,1996
tto,51.9,1997
tto,52.0,1998
tto,51.9,1999
tto,51.5,2000
tto,52.1,2001
tto,52.9,2002
tto,55.1,2003
tto,57.3,2004
tto,59.5,2005
tto,62.1,2006
tto,60.3,2007
tun,20.0,1980
tun,20.2,1981
tun,20.3,1982
tun,20.5,1983
tun,20.7,1984
tun,21.0,1985
tun,21.1,1986
tun,21.3,1987
tun,21.5,1988
tun,21.7,1989
tun,22.1,1990
tun,22.6,1991
tun,23.0,1992
tun,23.5,1993
tun,24.0,1994
tun,24.4,1995
tun,25.0,1996
tun,25.5,1997
tun,25.7,1998
tun,25.9,1999
tun,26.1,2000
tun,26.4,2001
tun,26.7,2002
tun,27.0,2003
tun,27.4,2004
tun,27.7,2005
tun,28.2,2006
tun,27.9,2007
tur,30.4,1980
tur,30.5,1981
tur,31.3,1982
tur,31.6,1983
tur,32.1,1984
tur,32.9,1985
tur,33.4,1986
tur,34.7,1987
tur,36.1,1988
tur,38.1,1989
tur,36.2,1990
tur,36.2,1991
tur,34.6,1992
tur,28.5,1993
tur,33.1,1994
tur,32.7,1995
tur,32.3,1996
tur,30.4,1997
tur,30.7,1998
tur,31.4,1999
tur,27.9,2000
tur,28.5,2001
tur,29.4,2002
tur,28.1,2003
tur,27.0,2004
tur,26.5,2005
tur,26.6,2006
tur,26.0,2007
tkm,66.9,1980
tkm,66.6,1981
tkm,66.6,1982
tkm,66.5,1983
tkm,66.4,1984
tkm,66.3,1985
tkm,66.9,1986
tkm,67.3,1987
tkm,66.9,1988
tkm,67.7,1989
tkm,68.1,1990
tkm,61.6,1991
tkm,62.0,1992
tkm,62.4,1993
tkm,62.6,1994
tkm,62.7,1995
tkm,62.7,1996
tkm,62.3,1997
tkm,62.8,1998
tkm,63.5,1999
tkm,63.9,2000
tkm,64.0,2001
tkm,64.0,2002
tkm,64.0,2003
tkm,63.8,2004
tkm,63.6,2005
tkm,63.3,2006
tkm,63.8,2007
uga,82.0,1980
uga,82.1,1981
uga,82.0,1982
uga,82.1,1983
uga,81.9,1984
uga,81.7,1985
uga,81.6,1986
uga,81.6,1987
uga,81.7,1988
uga,81.9,1989
uga,82.0,1990
uga,82.1,1991
uga,82.2,1992
uga,82.4,1993
uga,82.5,1994
uga,82.8,1995
uga,83.0,1996
uga,83.1,1997
uga,83.2,1998
uga,83.4,1999
uga,83.5,2000
uga,83.5,2001
uga,83.5,2002
uga,83.5,2003
uga,83.5,2004
uga,83.4,2005
uga,83.4,2006
uga,83.6,2007
ukr,71.8,1980
ukr,71.5,1981
ukr,71.1,1982
ukr,70.6,1983
ukr,70.1,1984
ukr,69.8,1985
ukr,69.8,1986
ukr,69.9,1987
ukr,70.0,1988
ukr,70.1,1989
ukr,70.0,1990
ukr,69.1,1991
ukr,69.0,1992
ukr,69.0,1993
ukr,69.2,1994
ukr,69.0,1995
ukr,70.4,1996
ukr,71.6,1997
ukr,72.8,1998
ukr,61.6,1999
ukr,62.5,2000
ukr,61.9,2001
ukr,62.2,2002
ukr,62.4,2003
ukr,62.4,2004
ukr,61.9,2005
ukr,62.0,2006
ukr,63.7,2007
are,16.3,1980
are,17.3,1981
are,18.3,1982
are,19.4,1983
are,20.4,1984
are,21.4,1985
are,22.3,1986
are,23.2,1987
are,24.0,1988
are,24.9,1989
are,25.9,1990
are,26.9,1991
are,28.1,1992
are,29.4,1993
are,30.6,1994
are,31.8,1995
are,31.9,1996
are,32.6,1997
are,33.8,1998
are,34.0,1999
are,35.4,2000
are,36.4,2001
are,37.8,2002
are,38.6,2003
are,39.5,2004
are,39.9,2005
are,39.4,2006
are,40.8,2007
gbr,58.8,1980
gbr,58.4,1981
gbr,59.6,1982
gbr,60.9,1983
gbr,62.0,1984
gbr,62.5,1985
gbr,63.7,1986
gbr,64.4,1987
gbr,65.3,1988
gbr,66.9,1989
gbr,67.2,1990
gbr,67.2,1991
gbr,66.8,1992
gbr,66.8,1993
gbr,66.9,1994
gbr,66.9,1995
gbr,67.4,1996
gbr,67.8,1997
gbr,67.7,1998
gbr,68.3,1999
gbr,68.7,2000
gbr,68.6,2001
gbr,69.1,2002
gbr,69.0,2003
gbr,69.3,2004
gbr,69.4,2005
gbr,70.0,2006
gbr,70.1,2007
usa,59.8,1980
usa,60.6,1981
usa,61.3,1982
usa,61.7,1983
usa,62.7,1984
usa,63.9,1985
usa,64.9,1986
usa,65.9,1987
usa,66.6,1988
usa,67.6,1989
usa,67.5,1990
usa,67.4,1991
usa,68.0,1992
usa,68.2,1993
usa,69.1,1994
usa,69.4,1995
usa,69.7,1996
usa,70.3,1997
usa,70.4,1998
usa,70.4,1999
usa,70.4,2000
usa,69.9,2001
usa,69.6,2002
usa,69.1,2003
usa,68.6,2004
usa,68.6,2005
usa,68.7,2006
usa,68.5,2007
vir,63.2,1980
vir,63.1,1981
vir,62.7,1982
vir,62.8,1983
vir,63.7,1984
vir,63.9,1985
vir,64.8,1986
vir,65.5,1987
vir,66.3,1988
vir,67.0,1989
vir,67.6,1990
vir,68.0,1991
vir,68.2,1992
vir,68.4,1993
vir,68.6,1994
vir,68.9,1995
vir,69.2,1996
vir,69.6,1997
vir,69.9,1998
vir,69.9,1999
vir,69.8,2000
vir,69.3,2001
vir,68.8,2002
vir,68.5,2003
vir,67.9,2004
vir,67.6,2005
vir,67.8,2006
vir,67.2,2007
ury,49.7,1980
ury,50.1,1981
ury,50.1,1982
ury,50.0,1983
ury,50.1,1984
ury,50.3,1985
ury,50.5,1986
ury,50.7,1987
ury,50.8,1988
ury,51.0,1989
ury,51.2,1990
ury,54.5,1991
ury,56.7,1992
ury,56.1,1993
ury,57.7,1994
ury,59.2,1995
ury,59.9,1996
ury,60.6,1997
ury,61.3,1998
ury,61.7,1999
ury,62.1,2000
ury,62.4,2001
ury,62.6,2002
ury,62.9,2003
ury,63.1,2004
ury,63.3,2005
ury,63.6,2006
ury,64.1,2007
uzb,82.7,1980
uzb,82.2,1981
uzb,81.9,1982
uzb,81.4,1983
uzb,80.8,1984
uzb,80.3,1985
uzb,81.0,1986
uzb,81.5,1987
uzb,80.8,1988
uzb,81.6,1989
uzb,82.4,1990
uzb,59.5,1991
uzb,58.1,1992
uzb,57.9,1993
uzb,57.3,1994
uzb,57.2,1995
uzb,57.4,1996
uzb,58.0,1997
uzb,58.4,1998
uzb,58.9,1999
uzb,59.3,2000
uzb,59.7,2001
uzb,60.0,2002
uzb,60.3,2003
uzb,60.8,2004
uzb,61.2,2005
uzb,61.6,2006
uzb,62.4,2007
vut,79.3,1980
vut,79.2,1981
vut,79.0,1982
vut,79.4,1983
vut,78.8,1984
vut,79.6,1985
vut,80.2,1986
vut,79.7,1987
vut,80.0,1988
vut,80.2,1989
vut,80.5,1990
vut,79.8,1991
vut,79.8,1992
vut,79.9,1993
vut,79.4,1994
vut,79.7,1995
vut,79.6,1996
vut,79.6,1997
vut,79.6,1998
vut,79.7,1999
vut,79.6,2000
vut,79.9,2001
vut,80.1,2002
vut,80.0,2003
vut,80.0,2004
vut,79.9,2005
vut,79.8,2006
vut,80.2,2007
ven,29.2,1980
ven,30.3,1981
ven,30.6,1982
ven,30.8,1983
ven,31.4,1984
ven,31.9,1985
ven,32.3,1986
ven,32.4,1987
ven,32.6,1988
ven,32.8,1989
ven,33.2,1990
ven,34.0,1991
ven,35.0,1992
ven,36.1,1993
ven,37.3,1994
ven,38.6,1995
ven,40.0,1996
ven,41.5,1997
ven,43.0,1998
ven,44.5,1999
ven,46.0,2000
ven,47.5,2001
ven,48.8,2002
ven,50.1,2003
ven,51.6,2004
ven,52.9,2005
ven,54.1,2006
ven,54.5,2007
vnm,79.9,1980
vnm,79.8,1981
vnm,79.8,1982
vnm,79.8,1983
vnm,79.8,1984
vnm,80.0,1985
vnm,80.0,1986
vnm,80.0,1987
vnm,79.9,1988
vnm,79.7,1989
vnm,79.7,1990
vnm,79.7,1991
vnm,79.6,1992
vnm,79.5,1993
vnm,79.5,1994
vnm,79.4,1995
vnm,79.3,1996
vnm,77.7,1997
vnm,77.3,1998
vnm,77.8,1999
vnm,75.9,2000
vnm,77.0,2001
vnm,76.4,2002
vnm,76.2,2003
vnm,75.2,2004
vnm,75.0,2005
vnm,74.9,2006
vnm,74.5,2007
pse,9.9,1980
pse,9.5,1981
pse,9.1,1982
pse,9.3,1983
pse,9.4,1984
pse,9.2,1985
pse,8.6,1986
pse,8.7,1987
pse,8.5,1988
pse,8.5,1989
pse,9.0,1990
pse,9.6,1991
pse,10.2,1992
pse,10.5,1993
pse,10.7,1994
pse,10.9,1995
pse,11.0,1996
pse,11.0,1997
pse,10.9,1998
pse,10.9,1999
pse,10.9,2000
pse,11.1,2001
pse,11.0,2002
pse,12.5,2003
pse,14.1,2004
pse,14.6,2005
pse,15.2,2006
pse,14.8,2007
yem,16.7,1980
yem,16.0,1981
yem,15.3,1982
yem,15.3,1983
yem,15.3,1984
yem,14.8,1985
yem,13.9,1986
yem,14.0,1987
yem,13.7,1988
yem,13.8,1989
yem,14.6,1990
yem,14.6,1991
yem,15.9,1992
yem,16.2,1993
yem,16.9,1994
yem,17.9,1995
yem,18.0,1996
yem,18.3,1997
yem,17.9,1998
yem,18.5,1999
yem,18.9,2000
yem,19.2,2001
yem,19.6,2002
yem,21.2,2003
yem,21.5,2004
yem,22.3,2005
yem,22.7,2006
yem,22.5,2007
zmb,46.6,1980
zmb,46.4,1981
zmb,46.4,1982
zmb,46.5,1983
zmb,46.6,1984
zmb,48.6,1985
zmb,50.9,1986
zmb,52.9,1987
zmb,55.0,1988
zmb,57.1,1989
zmb,59.1,1990
zmb,61.2,1991
zmb,60.6,1992
zmb,60.8,1993
zmb,59.7,1994
zmb,59.2,1995
zmb,59.5,1996
zmb,59.5,1997
zmb,59.2,1998
zmb,59.1,1999
zmb,59.2,2000
zmb,59.3,2001
zmb,59.4,2002
zmb,59.5,2003
zmb,60.2,2004
zmb,60.4,2005
zmb,60.7,2006
zmb,60.3,2007
zwe,68.6,1980
zwe,69.1,1981
zwe,69.1,1982
zwe,69.0,1983
zwe,68.6,1984
zwe,68.7,1985
zwe,68.5,1986
zwe,68.3,1987
zwe,68.4,1988
zwe,68.5,1989
zwe,68.6,1990
zwe,68.6,1991
zwe,68.4,1992
zwe,68.3,1993
zwe,68.4,1994
zwe,68.3,1995
zwe,68.4,1996
zwe,68.4,1997
zwe,66.6,1998
zwe,64.8,1999
zwe,64.6,2000
zwe,64.5,2001
zwe,64.3,2002
zwe,63.4,2003
zwe,62.8,2004
zwe,62.4,2005
zwe,61.8,2006
zwe,61.4,2007
