geo,total_gdp_us_inflation_adjusted,time
sau,238800000000,2007
sau,248900000000,2008
sau,249200000000,2009
sau,260700000000,2010
sau,278400000000,2011
sen,1870000000,1960
sen,1931000000,1961
sen,1929000000,1962
sen,1965000000,1963
sen,2041000000,1964
sen,2068000000,1965
sen,2128000000,1966
sen,2102000000,1967
sen,2234000000,1968
sen,2087000000,1969
sen,2266000000,1970
sen,2263000000,1971
sen,2407000000,1972
sen,2273000000,1973
sen,2368000000,1974
sen,2547000000,1975
sen,2774000000,1976
sen,2700000000,1977
sen,2593000000,1978
sen,2775000000,1979
sen,2683000000,1980
sen,2819000000,1981
sen,3040000000,1982
sen,2878000000,1983
sen,2986000000,1984
sen,3084000000,1985
sen,3180000000,1986
sen,3373000000,1987
sen,3353000000,1988
sen,3487000000,1989
sen,3463000000,1990
sen,3552000000,1991
sen,3596000000,1992
sen,3643000000,1993
sen,3642000000,1994
sen,3837000000,1995
sen,3915000000,1996
sen,4037000000,1997
sen,4275000000,1998
sen,4546000000,1999
sen,4692000000,2000
sen,4907000000,2001
sen,4939000000,2002
sen,5268000000,2003
sen,5579000000,2004
sen,5893000000,2005
sen,6042000000,2006
sen,6335000000,2007
sen,6570000000,2008
sen,6707000000,2009
sen,6984000000,2010
sen,7168000000,2011
srb,11910000000,1989
srb,10960000000,1990
srb,9884000000,1991
srb,7199000000,1992
srb,5003000000,1993
srb,5128000000,1994
srb,5441000000,1995
srb,5865000000,1996
srb,6458000000,1997
srb,6503000000,1998
srb,5774000000,1999
srb,6083000000,2000
srb,6405000000,2001
srb,6669000000,2002
srb,6848000000,2003
srb,7484000000,2004
srb,7889000000,2005
srb,8173000000,2006
srb,8614000000,2007
srb,8941000000,2008
srb,8628000000,2009
srb,8711000000,2010
srb,8866000000,2011
syc,48980000,1960
syc,46590000,1961
syc,50510000,1962
syc,55630000,1963
syc,58920000,1964
syc,118100000,1965
syc,120600000,1966
syc,121200000,1967
syc,130300000,1968
syc,130300000,1969
syc,141900000,1970
syc,164400000,1971
syc,174700000,1972
syc,190600000,1973
syc,193100000,1974
syc,199200000,1975
syc,231600000,1976
syc,217300000,1977
syc,263200000,1978
syc,304800000,1979
syc,291900000,1980
syc,267900000,1981
syc,264900000,1982
syc,260400000,1983
syc,272100000,1984
syc,302400000,1985
syc,301800000,1986
syc,315100000,1987
syc,332100000,1988
syc,369300000,1989
syc,395200000,1990
syc,406100000,1991
syc,435200000,1992
syc,462100000,1993
syc,458400000,1994
syc,454700000,1995
syc,477000000,1996
syc,534100000,1997
syc,579000000,1998
syc,589800000,1999
syc,614900000,2000
syc,600900000,2001
syc,608200000,2002
syc,572400000,2003
syc,556100000,2004
syc,597600000,2005
syc,653200000,2006
syc,716000000,2007
syc,708800000,2008
syc,712500000,2009
syc,760400000,2010
syc,798000000,2011
sle,488500000,1960
sle,497400000,1961
sle,519900000,1962
sle,528800000,1963
sle,564100000,1964
sle,604600000,1965
sle,614900000,1966
sle,615100000,1967
sle,627600000,1968
sle,681100000,1969
sle,739800000,1970
sle,765400000,1971
sle,772300000,1972
sle,789700000,1973
sle,817400000,1974
sle,831000000,1975
sle,827300000,1976
sle,827700000,1977
sle,847600000,1978
sle,885800000,1979
sle,928700000,1980
sle,955500000,1981
sle,1001000000,1982
sle,980100000,1983
sle,1020000000,1984
sle,966100000,1985
sle,978000000,1986
sle,1049000000,1987
sle,974500000,1988
sle,981600000,1989
sle,1014000000,1990
sle,1038000000,1991
sle,840900000,1992
sle,852500000,1993
sle,835900000,1994
sle,769100000,1995
sle,807500000,1996
sle,672300000,1997
sle,666700000,1998
sle,612600000,1999
sle,635900000,2000
sle,751400000,2001
sle,957800000,2002
sle,1047000000,2003
sle,1125000000,2004
sle,1206000000,2005
sle,1294000000,2006
sle,1377000000,2007
sle,1454000000,2008
sle,1500000000,2009
sle,1574000000,2010
sle,1669000000,2011
sgp,3706000000,1960
sgp,4218000000,1961
sgp,4216000000,1962
sgp,4592000000,1963
sgp,4617000000,1964
sgp,5251000000,1965
sgp,5821000000,1966
sgp,6535000000,1967
sgp,7424000000,1968
sgp,8440000000,1969
sgp,9604000000,1970
sgp,10760000000,1971
sgp,12210000000,1972
sgp,13570000000,1973
sgp,14450000000,1974
sgp,15120000000,1975
sgp,16240000000,1976
sgp,17450000000,1977
sgp,18960000000,1978
sgp,20750000000,1979
sgp,22830000000,1980
sgp,25280000000,1981
sgp,27100000000,1982
sgp,29420000000,1983
sgp,32010000000,1984
sgp,31800000000,1985
sgp,32210000000,1986
sgp,35680000000,1987
sgp,39640000000,1988
sgp,43690000000,1989
sgp,48110000000,1990
sgp,51230000000,1991
sgp,54830000000,1992
sgp,61120000000,1993
sgp,67590000000,1994
sgp,72500000000,1995
sgp,78030000000,1996
sgp,84670000000,1997
sgp,82830000000,1998
sgp,87970000000,1999
sgp,95920000000,2000
sgp,94820000000,2001
sgp,98800000000,2002
sgp,103300000000,2003
sgp,112800000000,2004
sgp,121100000000,2005
sgp,131700000000,2006
sgp,143400000000,2007
sgp,145800000000,2008
sgp,144400000000,2009
sgp,165700000000,2010
sgp,173800000000,2011
svk,25400000000,1984
svk,26290000000,1985
svk,27380000000,1986
svk,28050000000,1987
svk,28600000000,1988
svk,28940000000,1989
svk,28170000000,1990
svk,24070000000,1991
svk,22450000000,1992
svk,21620000000,1993
svk,22960000000,1994
svk,24300000000,1995
svk,25990000000,1996
svk,27140000000,1997
svk,28330000000,1998
svk,28340000000,1999
svk,28720000000,2000
svk,29720000000,2001
svk,31090000000,2002
svk,32570000000,2003
svk,34220000000,2004
svk,36500000000,2005
svk,39540000000,2006
svk,43690000000,2007
svk,46200000000,2008
svk,43920000000,2009
svk,45760000000,2010
svk,47290000000,2011
svn,16710000000,1990
svn,15220000000,1991
svn,14390000000,1992
svn,14800000000,1993
svn,15590000000,1994
svn,16160000000,1995
svn,16750000000,1996
svn,17580000000,1997
svn,18190000000,1998
svn,19160000000,1999
svn,19980000000,2000
svn,20570000000,2001
svn,21350000000,2002
svn,21980000000,2003
svn,22950000000,2004
svn,23870000000,2005
svn,25260000000,2006
svn,27000000000,2007
svn,27970000000,2008
svn,25730000000,2009
svn,26080000000,2010
svn,26040000000,2011
slb,340900000,1990
slb,361300000,1991
slb,407200000,1992
slb,423400000,1993
slb,462300000,1994
slb,500300000,1995
slb,508400000,1996
slb,501000000,1997
slb,510000000,1998
slb,507500000,1999
slb,435100000,2000
slb,400400000,2001
slb,389200000,2002
slb,414500000,2003
slb,434800000,2004
slb,458300000,2005
slb,490200000,2006
slb,542600000,2007
slb,582200000,2008
slb,575300000,2009
slb,615500000,2010
slb,670900000,2011
zaf,38340000000,1960
zaf,39810000000,1961
zaf,42270000000,1962
zaf,45390000000,1963
zaf,48990000000,1964
zaf,53350000000,1965
zaf,55720000000,1966
zaf,59730000000,1967
zaf,62210000000,1968
zaf,65140000000,1969
zaf,68560000000,1970
zaf,71490000000,1971
zaf,72680000000,1972
zaf,76000000000,1973
zaf,80640000000,1974
zaf,82010000000,1975
zaf,83850000000,1976
zaf,83780000000,1977
zaf,86300000000,1978
zaf,89570000000,1979
zaf,95500000000,1980
zaf,100600000000,1981
zaf,100200000000,1982
zaf,98390000000,1983
zaf,103400000000,1984
zaf,102100000000,1985
zaf,102200000000,1986
zaf,104300000000,1987
zaf,108700000000,1988
zaf,111300000000,1989
zaf,110900000000,1990
zaf,109800000000,1991
zaf,107500000000,1992
zaf,108800000000,1993
zaf,112300000000,1994
zaf,115800000000,1995
zaf,120800000000,1996
zaf,124000000000,1997
zaf,124600000000,1998
zaf,127600000000,1999
zaf,132900000000,2000
zaf,136500000000,2001
zaf,141500000000,2002
zaf,145700000000,2003
zaf,152300000000,2004
zaf,160400000000,2005
zaf,169400000000,2006
zaf,178700000000,2007
zaf,185200000000,2008
zaf,182400000000,2009
zaf,187600000000,2010
zaf,193500000000,2011
esp,113000000000,1960
esp,126400000000,1961
esp,139000000000,1962
esp,152300000000,1963
esp,160400000000,1964
esp,170400000000,1965
esp,182800000000,1966
esp,190700000000,1967
esp,203300000000,1968
esp,221400000000,1969
esp,231000000000,1970
esp,241700000000,1971
esp,261400000000,1972
esp,281800000000,1973
esp,297600000000,1974
esp,299200000000,1975
esp,309100000000,1976
esp,317900000000,1977
esp,322500000000,1978
esp,322700000000,1979
esp,329800000000,1980
esp,329400000000,1981
esp,333500000000,1982
esp,339400000000,1983
esp,345400000000,1984
esp,353400000000,1985
esp,364900000000,1986
esp,385200000000,1987
esp,404800000000,1988
esp,424300000000,1989
esp,440400000000,1990
esp,451600000000,1991
esp,455800000000,1992
esp,451100000000,1993
esp,461800000000,1994
esp,474600000000,1995
esp,486100000000,1996
esp,504900000000,1997
esp,527400000000,1998
esp,552400000000,1999
esp,580300000000,2000
esp,601600000000,2001
esp,617900000000,2002
esp,637000000000,2003
esp,657800000000,2004
esp,681400000000,2005
esp,709100000000,2006
esp,733800000000,2007
esp,740300000000,2008
esp,712600000000,2009
esp,712200000000,2010
esp,717200000000,2011
lka,2709000000,1960
lka,2823000000,1961
lka,2931000000,1962
lka,3005000000,1963
lka,3122000000,1964
lka,3201000000,1965
lka,3362000000,1966
lka,3579000000,1967
lka,3786000000,1968
lka,4078000000,1969
lka,4235000000,1970
lka,4290000000,1971
lka,4273000000,1972
lka,4574000000,1973
lka,4750000000,1974
lka,5041000000,1975
lka,5210000000,1976
lka,5475000000,1977
lka,5785000000,1978
lka,6155000000,1979
lka,6515000000,1980
lka,6886000000,1981
lka,7172000000,1982
lka,7517000000,1983
lka,7900000000,1984
lka,8295000000,1985
lka,8656000000,1986
lka,8806000000,1987
lka,9023000000,1988
lka,9231000000,1989
lka,9822000000,1990
lka,10270000000,1991
lka,10730000000,1992
lka,11470000000,1993
lka,12110000000,1994
lka,12770000000,1995
lka,13260000000,1996
lka,14110000000,1997
lka,14770000000,1998
lka,15410000000,1999
lka,16330000000,2000
lka,16080000000,2001
lka,16720000000,2002
lka,17710000000,2003
lka,18670000000,2004
lka,19840000000,2005
lka,21360000000,2006
lka,22810000000,2007
lka,24170000000,2008
lka,25020000000,2009
lka,27030000000,2010
lka,29260000000,2011
sdn,3292000000,1960
sdn,3322000000,1961
sdn,3552000000,1962
sdn,3451000000,1963
sdn,3412000000,1964
sdn,3644000000,1965
sdn,3513000000,1966
sdn,3563000000,1967
sdn,3633000000,1968
sdn,3684000000,1969
sdn,3902000000,1970
sdn,3990000000,1971
sdn,3787000000,1972
sdn,3811000000,1973
sdn,4247000000,1974
sdn,4915000000,1975
sdn,5734000000,1976
sdn,6091000000,1977
sdn,5730000000,1978
sdn,5442000000,1979
sdn,5525000000,1980
sdn,5936000000,1981
sdn,6290000000,1982
sdn,6419000000,1983
sdn,6098000000,1984
sdn,5715000000,1985
sdn,6024000000,1986
sdn,6881000000,1987
sdn,6858000000,1988
sdn,7471000000,1989
sdn,7062000000,1990
sdn,7592000000,1991
sdn,8092000000,1992
sdn,8462000000,1993
sdn,8547000000,1994
sdn,9059000000,1995
sdn,9596000000,1996
sdn,10610000000,1997
sdn,11070000000,1998
sdn,11410000000,1999
sdn,12370000000,2000
sdn,13130000000,2001
sdn,13830000000,2002
sdn,14820000000,2003
sdn,15090000000,2004
sdn,16040000000,2005
sdn,17850000000,2006
sdn,19670000000,2007
sdn,21010000000,2008
sdn,21850000000,2009
sdn,22820000000,2010
sdn,21700000000,2011
sur,907500000,1975
sur,878200000,1976
sur,968400000,1977
sur,1040000000,1978
sur,979100000,1979
sur,927600000,1980
sur,928800000,1981
sur,911700000,1982
sur,884200000,1983
sur,850300000,1984
sur,836200000,1985
sur,808400000,1986
sur,699700000,1987
sur,758800000,1988
sur,838100000,1989
sur,834000000,1990
sur,857200000,1991
sur,855400000,1992
sur,793400000,1993
sur,819100000,1994
sur,828200000,1995
sur,838700000,1996
sur,886800000,1997
sur,900500000,1998
sur,892700000,1999
sur,892200000,2000
sur,932800000,2001
sur,977800000,2002
sur,1036000000,2003
sur,1127000000,2004
sur,1178000000,2005
sur,1223000000,2006
sur,1286000000,2007
sur,1339000000,2008
sur,1379000000,2009
sur,1436000000,2010
swz,257100000,1970
swz,292400000,1971
swz,308300000,1972
swz,336100000,1973
swz,355400000,1974
swz,404800000,1975
swz,396200000,1976
swz,400200000,1977
swz,405500000,1978
swz,418100000,1979
swz,470200000,1980
swz,539000000,1981
swz,545400000,1982
swz,551900000,1983
swz,585900000,1984
swz,608100000,1985
swz,682700000,1986
swz,782400000,1987
swz,833800000,1988
swz,941500000,1989
swz,1139000000,1990
swz,1159000000,1991
swz,1197000000,1992
swz,1234000000,1993
swz,1264000000,1994
swz,1325000000,1995
swz,1376000000,1996
swz,1418000000,1997
swz,1455000000,1998
swz,1498000000,1999
swz,1524000000,2000
swz,1542000000,2001
swz,1570000000,2002
swz,1605000000,2003
swz,1651000000,2004
swz,1692000000,2005
swz,1748000000,2006
swz,1809000000,2007
swz,1852000000,2008
swz,1874000000,2009
swz,1912000000,2010
swz,1936000000,2011
swe,85030000000,1960
swe,89860000000,1961
swe,93690000000,1962
swe,98680000000,1963
swe,105400000000,1964
swe,109400000000,1965
swe,111700000000,1966
swe,115500000000,1967
swe,119700000000,1968
swe,125700000000,1969
swe,133300000000,1970
swe,134500000000,1971
swe,137600000000,1972
swe,143100000000,1973
swe,147700000000,1974
swe,151400000000,1975
swe,153000000000,1976
swe,150600000000,1977
swe,153200000000,1978
swe,159100000000,1979
swe,161800000000,1980
swe,161500000000,1981
swe,163400000000,1982
swe,166400000000,1983
swe,173500000000,1984
swe,177300000000,1985
swe,182300000000,1986
swe,188600000000,1987
swe,193700000000,1988
swe,199100000000,1989
swe,201100000000,1990
swe,198800000000,1991
swe,196400000000,1992
swe,192400000000,1993
swe,200100000000,1994
swe,208000000000,1995
swe,211300000000,1996
swe,217100000000,1997
swe,226200000000,1998
swe,236700000000,1999
swe,247300000000,2000
swe,250400000000,2001
swe,256600000000,2002
swe,262600000000,2003
swe,273700000000,2004
swe,282400000000,2005
swe,294500000000,2006
swe,304300000000,2007
swe,302400000000,2008
swe,287200000000,2009
swe,304900000000,2010
swe,316800000000,2011
che,180400000000,1980
che,183300000000,1981
che,180900000000,1982
che,182100000000,1983
che,187600000000,1984
che,194500000000,1985
che,198100000000,1986
che,201200000000,1987
che,207800000000,1988
che,216800000000,1989
che,224800000000,1990
che,222600000000,1991
che,222900000000,1992
che,222500000000,1993
che,225100000000,1994
che,225900000000,1995
che,227300000000,1996
che,232000000000,1997
che,238200000000,1998
che,241300000000,1999
che,249900000000,2000
che,252800000000,2001
che,253900000000,2002
che,253400000000,2003
che,259800000000,2004
che,266700000000,2005
che,276400000000,2006
che,286500000000,2007
che,292500000000,2008
che,287000000000,2009
che,294700000000,2010
che,300900000000,2011
syr,2203000000,1960
syr,2442000000,1961
syr,3041000000,1962
syr,2778000000,1963
syr,3035000000,1964
syr,3105000000,1965
syr,2867000000,1966
syr,3104000000,1967
syr,3220000000,1968
syr,3824000000,1969
syr,3679000000,1970
syr,4043000000,1971
syr,5055000000,1972
syr,4623000000,1973
syr,5739000000,1974
syr,6859000000,1975
syr,7611000000,1976
syr,7514000000,1977
syr,8170000000,1978
syr,8467000000,1979
syr,9481000000,1980
syr,10380000000,1981
syr,10600000000,1982
syr,10750000000,1983
syr,10320000000,1984
syr,10950000000,1985
syr,10410000000,1986
syr,10600000000,1987
syr,12010000000,1988
syr,10940000000,1989
syr,11770000000,1990
syr,12700000000,1991
syr,14410000000,1992
syr,15160000000,1993
syr,16320000000,1994
syr,17260000000,1995
syr,18020000000,1996
syr,18340000000,1997
syr,19500000000,1998
syr,18810000000,1999
syr,19330000000,2000
syr,20330000000,2001
syr,21530000000,2002
syr,21660000000,2003
syr,23150000000,2004
syr,24590000000,2005
syr,25820000000,2006
syr,27290000000,2007
syr,28520000000,2008
syr,30230000000,2009
syr,31200000000,2010
tjk,2087000000,1985
tjk,2160000000,1986
tjk,2134000000,1987
tjk,2431000000,1988
tjk,2273000000,1989
tjk,2260000000,1990
tjk,2099000000,1991
tjk,1490000000,1992
tjk,1246000000,1993
tjk,980600000,1994
tjk,859000000,1995
tjk,715500000,1996
tjk,727700000,1997
tjk,766200000,1998
tjk,794600000,1999
tjk,860600000,2000
tjk,948300000,2001
tjk,1035000000,2002
tjk,1140000000,2003
tjk,1261000000,2004
tjk,1393000000,2005
tjk,1175000000,2006
tjk,1430000000,2007
tjk,1734000000,2008
tjk,1802000000,2009
tjk,1919000000,2010
tjk,2061000000,2011
tza,6794000000,1988
tza,7050000000,1989
tza,7547000000,1990
tza,7703000000,1991
tza,7748000000,1992
tza,7842000000,1993
tza,7964000000,1994
tza,8249000000,1995
tza,8624000000,1996
tza,8928000000,1997
tza,9259000000,1998
tza,9707000000,1999
tza,10190000000,2000
tza,10800000000,2001
tza,11570000000,2002
tza,12370000000,2003
tza,13340000000,2004
tza,14320000000,2005
tza,15280000000,2006
tza,16370000000,2007
tza,17590000000,2008
tza,18650000000,2009
tza,19970000000,2010
tza,21230000000,2011
tha,8765000000,1960
tha,9235000000,1961
tha,9932000000,1962
tha,10730000000,1963
tha,11460000000,1964
tha,12400000000,1965
tha,13780000000,1966
tha,14960000000,1967
tha,16180000000,1968
tha,17240000000,1969
tha,19200000000,1970
tha,20140000000,1971
tha,21010000000,1972
tha,23160000000,1973
tha,24190000000,1974
tha,25390000000,1975
tha,27760000000,1976
tha,30490000000,1977
tha,33630000000,1978
tha,35440000000,1979
tha,37270000000,1980
tha,39480000000,1981
tha,41590000000,1982
tha,43910000000,1983
tha,46440000000,1984
tha,48600000000,1985
tha,51290000000,1986
tha,56170000000,1987
tha,63630000000,1988
tha,71390000000,1989
tha,79360000000,1990
tha,86150000000,1991
tha,93120000000,1992
tha,100800000000,1993
tha,109900000000,1994
tha,120000000000,1995
tha,127100000000,1996
tha,125300000000,1997
tha,112200000000,1998
tha,117200000000,1999
tha,122700000000,2000
tha,125400000000,2001
tha,132100000000,2002
tha,141500000000,2003
tha,150500000000,2004
tha,157400000000,2005
tha,165400000000,2006
tha,173700000000,2007
tha,178100000000,2008
tha,173900000000,2009
tha,187500000000,2010
tha,187600000000,2011
tls,278200000,1999
tls,316200000,2000
tls,276900000,2001
tls,283600000,2002
tls,283900000,2003
tls,295700000,2004
tls,314100000,2005
tls,304200000,2006
tls,339600000,2007
tls,389300000,2008
tls,439000000,2009
tls,480500000,2010
tls,531500000,2011
tgo,278600000,1960
tgo,312500000,1961
tgo,324300000,1962
tgo,340500000,1963
tgo,389100000,1964
tgo,449300000,1965
tgo,491500000,1966
tgo,518600000,1967
tgo,544600000,1968
tgo,603600000,1969
tgo,618900000,1970
tgo,618900000,1971
tgo,666100000,1972
tgo,691600000,1973
tgo,725000000,1974
tgo,742700000,1975
tgo,727500000,1976
tgo,778100000,1977
tgo,864100000,1978
tgo,819400000,1979
tgo,938900000,1980
tgo,907700000,1981
tgo,875200000,1982
tgo,827800000,1983
tgo,873800000,1984
tgo,922400000,1985
tgo,937000000,1986
tgo,941800000,1987
tgo,1004000000,1988
tgo,1045000000,1989
tgo,1043000000,1990
tgo,1035000000,1991
tgo,994100000,1992
tgo,844000000,1993
tgo,970500000,1994
tgo,1047000000,1995
tgo,1139000000,1996
tgo,1303000000,1997
tgo,1273000000,1998
tgo,1304000000,1999
tgo,1294000000,2000
tgo,1273000000,2001
tgo,1261000000,2002
tgo,1324000000,2003
tgo,1352000000,2004
tgo,1368000000,2005
tgo,1423000000,2006
tgo,1456000000,2007
tgo,1491000000,2008
tgo,1539000000,2009
tgo,1596000000,2010
tgo,1658000000,2011
ton,121000000,1981
ton,126700000,1982
ton,129200000,1983
ton,131400000,1984
ton,140100000,1985
ton,143000000,1986
ton,147300000,1987
ton,144500000,1988
ton,145100000,1989
ton,142100000,1990
ton,151200000,1991
ton,151600000,1992
ton,157300000,1993
ton,165100000,1994
ton,171200000,1995
ton,171200000,1996
ton,171000000,1997
ton,175700000,1998
ton,182500000,1999
ton,188600000,2000
ton,195400000,2001
ton,202700000,2002
ton,208000000,2003
ton,210100000,2004
ton,208100000,2005
ton,208400000,2006
ton,206400000,2007
ton,211900000,2008
ton,211600000,2009
ton,210600000,2010
ton,213100000,2011
tto,2812000000,1960
tto,3206000000,1961
tto,3294000000,1962
tto,3479000000,1963
tto,3744000000,1964
tto,3770000000,1965
tto,3923000000,1966
tto,4003000000,1967
tto,4212000000,1968
tto,4327000000,1969
tto,4480000000,1970
tto,4527000000,1971
tto,4788000000,1972
tto,4868000000,1973
tto,5053000000,1974
tto,5128000000,1975
tto,5456000000,1976
tto,5954000000,1977
tto,6550000000,1978
tto,6786000000,1979
tto,7491000000,1980
tto,7834000000,1981
tto,8150000000,1982
tto,7400000000,1983
tto,6974000000,1984
tto,6687000000,1985
tto,6468000000,1986
tto,6172000000,1987
tto,5931000000,1988
tto,5882000000,1989
tto,5970000000,1990
tto,6130000000,1991
tto,6029000000,1992
tto,5942000000,1993
tto,6154000000,1994
tto,6397000000,1995
tto,6650000000,1996
tto,6829000000,1997
tto,7360000000,1998
tto,7683000000,1999
tto,8154000000,2000
tto,8488000000,2001
tto,9168000000,2002
tto,10490000000,2003
tto,11320000000,2004
tto,11970000000,2005
tto,13550000000,2006
tto,14200000000,2007
tto,14590000000,2008
tto,14110000000,2009
tto,14100000000,2010
tto,13910000000,2011
tun,2958000000,1961
tun,3100000000,1962
tun,3473000000,1963
tun,3643000000,1964
tun,3738000000,1965
tun,3867000000,1966
tun,3873000000,1967
tun,4276000000,1968
tun,4479000000,1969
tun,4689000000,1970
tun,5184000000,1971
tun,6103000000,1972
tun,6063000000,1973
tun,6553000000,1974
tun,7022000000,1975
tun,7575000000,1976
tun,7834000000,1977
tun,8338000000,1978
tun,8886000000,1979
tun,9545000000,1980
tun,10070000000,1981
tun,10020000000,1982
tun,10490000000,1983
tun,11090000000,1984
tun,11720000000,1985
tun,11550000000,1986
tun,12320000000,1987
tun,12330000000,1988
tun,12550000000,1989
tun,13550000000,1990
tun,14080000000,1991
tun,15170000000,1992
tun,15510000000,1993
tun,16000000000,1994
tun,16380000000,1995
tun,17550000000,1996
tun,18500000000,1997
tun,19420000000,1998
tun,20590000000,1999
tun,21470000000,2000
tun,22510000000,2001
tun,22900000000,2002
tun,24150000000,2003
tun,25590000000,2004
tun,26610000000,2005
tun,28120000000,2006
tun,29880000000,2007
tun,31230000000,2008
tun,32200000000,2009
tun,33160000000,2010
tun,32560000000,2011
tur,44570000000,1960
tur,45080000000,1961
tur,47590000000,1962
tur,51910000000,1963
tur,54740000000,1964
tur,56290000000,1965
tur,62600000000,1966
tur,65560000000,1967
tur,70000000000,1968
tur,72860000000,1969
tur,75220000000,1970
tur,79400000000,1971
tur,85300000000,1972
tur,88080000000,1973
tur,93010000000,1974
tur,99680000000,1975
tur,110100000000,1976
tur,113900000000,1977
tur,115600000000,1978
tur,114900000000,1979
tur,112000000000,1980
tur,117500000000,1981
tur,121700000000,1982
tur,127700000000,1983
tur,136300000000,1984
tur,142100000000,1985
tur,152000000000,1986
tur,166500000000,1987
tur,170300000000,1988
tur,170800000000,1989
tur,186600000000,1990
tur,188000000000,1991
tur,197500000000,1992
tur,212600000000,1993
tur,202600000000,1994
tur,218600000000,1995
tur,234700000000,1996
tur,252500000000,1997
tur,258300000000,1998
tur,249700000000,1999
tur,266600000000,2000
tur,251400000000,2001
tur,266900000000,2002
tur,280900000000,2003
tur,307200000000,2004
tur,333000000000,2005
tur,356000000000,2006
tur,372600000000,2007
tur,375100000000,2008
tur,357000000000,2009
tur,389700000000,2010
tur,422700000000,2011
tkm,3568000000,1987
tkm,3961000000,1988
tkm,3793000000,1989
tkm,3821000000,1990
tkm,3641000000,1991
tkm,3448000000,1992
tkm,3104000000,1993
tkm,2567000000,1994
tkm,2382000000,1995
tkm,2222000000,1996
tkm,1971000000,1997
tkm,2103000000,1998
tkm,2449000000,1999
tkm,2905000000,2000
tkm,3498000000,2001
tkm,4051000000,2002
tkm,4743000000,2003
tkm,5559000000,2004
tkm,6282000000,2005
tkm,6998000000,2006
tkm,7824000000,2007
tkm,8974000000,2008
tkm,9521000000,2009
tkm,10400000000,2010
tkm,11430000000,2011
tuv,10300000,1990
tuv,10680000,1991
tuv,10970000,1992
tuv,11420000,1993
tuv,12600000,1994
tuv,11970000,1995
tuv,11260000,1996
tuv,12380000,1997
tuv,14300000,1998
tuv,14080000,1999
tuv,13940000,2000
tuv,15780000,2001
tuv,16650000,2002
tuv,16120000,2003
tuv,15910000,2004
tuv,15250000,2005
tuv,15650000,2006
tuv,16500000,2007
tuv,17750000,2008
tuv,17450000,2009
tuv,16570000,2010
tuv,16740000,2011
uga,2526000000,1982
uga,2671000000,1983
uga,2661000000,1984
uga,2573000000,1985
uga,2583000000,1986
uga,2686000000,1987
uga,2908000000,1988
uga,3093000000,1989
uga,3293000000,1990
uga,3476000000,1991
uga,3595000000,1992
uga,3894000000,1993
uga,4143000000,1994
uga,4621000000,1995
uga,5040000000,1996
uga,5297000000,1997
uga,5557000000,1998
uga,6005000000,1999
uga,6193000000,2000
uga,6514000000,2001
uga,7083000000,2002
uga,7542000000,2003
uga,8055000000,2004
uga,8565000000,2005
uga,9489000000,2006
uga,10290000000,2007
uga,11180000000,2008
uga,11990000000,2009
uga,12700000000,2010
uga,13550000000,2011
ukr,72110000000,1987
ukr,73960000000,1988
ukr,76830000000,1989
ukr,71950000000,1990
ukr,65900000000,1991
ukr,59510000000,1992
ukr,51040000000,1993
ukr,39340000000,1994
ukr,34540000000,1995
ukr,31080000000,1996
ukr,30150000000,1997
ukr,29580000000,1998
ukr,29520000000,1999
ukr,31260000000,2000
ukr,34140000000,2001
ukr,35910000000,2002
ukr,39290000000,2003
ukr,44040000000,2004
ukr,45230000000,2005
ukr,48530000000,2006
ukr,52370000000,2007
ukr,53570000000,2008
ukr,45640000000,2009
ukr,47510000000,2010
ukr,49990000000,2011
are,29900000000,1975
are,34840000000,1976
are,42310000000,1977
are,41640000000,1978
are,50350000000,1979
are,62370000000,1980
are,65280000000,1981
are,60890000000,1982
are,58000000000,1983
are,60330000000,1984
are,58160000000,1985
are,49460000000,1986
are,51130000000,1987
are,49800000000,1988
are,55940000000,1989
are,66190000000,1990
are,66760000000,1991
are,68990000000,1992
are,69860000000,1993
are,74680000000,1994
are,79680000000,1995
are,84300000000,1996
are,91200000000,1997
are,91470000000,1998
are,94120000000,1999
are,104300000000,2000
are,105800000000,2001
are,108400000000,2002
are,117900000000,2003
are,129200000000,2004
are,135500000000,2005
are,148900000000,2006
are,153700000000,2007
are,158700000000,2008
are,156200000000,2009
are,158400000000,2010
are,166200000000,2011
gbr,525300000000,1960
gbr,540700000000,1961
gbr,547900000000,1962
gbr,569500000000,1963
gbr,598200000000,1964
gbr,614900000000,1965
gbr,627500000000,1966
gbr,642000000000,1967
gbr,667600000000,1968
gbr,681300000000,1969
gbr,698000000000,1970
gbr,712200000000,1971
gbr,737600000000,1972
gbr,790100000000,1973
gbr,779400000000,1974
gbr,774500000000,1975
gbr,795000000000,1976
gbr,814000000000,1977
gbr,840400000000,1978
gbr,863000000000,1979
gbr,845000000000,1980
gbr,834700000000,1981
gbr,853100000000,1982
gbr,884600000000,1983
gbr,908400000000,1984
gbr,941300000000,1985
gbr,979100000000,1986
gbr,1024000000000,1987
gbr,1075000000000,1988
gbr,1100000000000,1989
gbr,1108000000000,1990
gbr,1093000000000,1991
gbr,1095000000000,1992
gbr,1119000000000,1993
gbr,1167000000000,1994
gbr,1202000000000,1995
gbr,1237000000000,1996
gbr,1314000000000,1997
gbr,1364000000000,1998
gbr,1414000000000,1999
gbr,1477000000000,2000
gbr,1524000000000,2001
gbr,1564000000000,2002
gbr,1619000000000,2003
gbr,1667000000000,2004
