energy_production_per_person,geo,time
0.0002583,pan,1983
0.0002783,pan,1984
0.0002771,pan,1985
0.0002719,pan,1986
0.0002639,pan,1987
0.000263,pan,1988
0.0002587,pan,1989
0.0002534,pan,1990
0.0002444,pan,1991
0.0002477,pan,1992
0.0002578,pan,1993
0.0002482,pan,1994
0.0002257,pan,1995
0.0002567,pan,1996
0.0002526,pan,1997
0.0002262,pan,1998
0.0002518,pan,1999
0.0002556,pan,2000
0.0002251,pan,2001
0.0002404,pan,2002
0.0002203,pan,2003
0.0002365,pan,2004
0.0002271,pan,2005
0.0002279,pan,2006
0.0002075,pan,2007
0.0002049,pan,2008
0.0001924,pan,2009
0.0004592,pry,1971
0.0004553,pry,1972
0.0004769,pry,1973
0.0004753,pry,1974
0.0004459,pry,1975
0.0004571,pry,1976
0.0004499,pry,1977
0.0004682,pry,1978
0.0004737,pry,1979
0.0005025,pry,1980
0.0004961,pry,1981
0.0004923,pry,1982
0.0005024,pry,1983
0.0004891,pry,1984
0.0005499,pry,1985
0.0007305,pry,1986
0.0009368,pry,1987
0.0009633,pry,1988
0.001042,pry,1989
0.001079,pry,1990
0.00112,pry,1991
0.001012,pry,1992
0.001054,pry,1993
0.001149,pry,1994
0.001257,pry,1995
0.001303,pry,1996
0.001398,pry,1997
0.00134,pry,1998
0.001288,pry,1999
0.00128,pry,2000
0.001129,pry,2001
0.001131,pry,2002
0.001167,pry,2003
0.001146,pry,2004
0.001142,pry,2005
0.001187,pry,2006
0.001191,pry,2007
0.001209,pry,2008
0.001172,pry,2009
0.0005424,per,1971
0.0005396,per,1972
0.0005492,per,1973
0.0005631,per,1974
0.0005315,per,1975
0.0005371,per,1976
0.0005774,per,1977
0.0007487,per,1978
0.0008423,per,1979
0.0008371,per,1980
0.0008222,per,1981
0.0008234,per,1982
0.0007308,per,1983
0.0007688,per,1984
0.0007535,per,1985
0.0007002,per,1986
0.000634,per,1987
0.0005558,per,1988
0.0005078,per,1989
0.0004886,per,1990
0.0004443,per,1991
0.0004255,per,1992
0.0004382,per,1993
0.0004318,per,1994
0.0004205,per,1995
0.0004107,per,1996
0.000395,per,1997
0.0003902,per,1998
0.0003739,per,1999
0.000362,per,2000
0.0003589,per,2001
0.0003495,per,2002
0.0003532,per,2003
0.0003527,per,2004
0.000396,per,2005
0.000418,per,2006
0.0004429,per,2007
0.0004444,per,2008
0.0005264,per,2009
0.0002063,phl,1971
0.0002051,phl,1972
0.0002089,phl,1973
0.0002101,phl,1974
0.0002103,phl,1975
0.0002116,phl,1976
0.0002103,phl,1977
0.0002114,phl,1978
0.0002465,phl,1979
0.0002596,phl,1980
0.0002664,phl,1981
0.0002829,phl,1982
0.0003005,phl,1983
0.0003043,phl,1984
0.0003045,phl,1985
0.0002957,phl,1986
0.0002796,phl,1987
0.0002819,phl,1988
0.0002821,phl,1989
0.0002796,phl,1990
0.0002664,phl,1991
0.0002606,phl,1992
0.0002486,phl,1993
0.0002434,phl,1994
0.0002285,phl,1995
0.0002234,phl,1996
0.0002221,phl,1997
0.000233,phl,1998
0.0002466,phl,1999
0.0002529,phl,2000
0.0002326,phl,2001
0.0002495,phl,2002
0.0002503,phl,2003
0.0002489,phl,2004
0.0002502,phl,2005
0.0002456,phl,2006
0.0002498,phl,2007
0.0002548,phl,2008
0.000256,phl,2009
0.002232,pol,1960
0.002269,pol,1961
0.002301,pol,1962
0.002353,pol,1963
0.002463,pol,1964
0.002483,pol,1965
0.002539,pol,1966
0.002567,pol,1967
0.002682,pol,1968
0.002839,pol,1969
0.002944,pol,1970
0.003026,pol,1971
0.003134,pol,1972
0.003218,pol,1973
0.003291,pol,1974
0.003406,pol,1975
0.003489,pol,1976
0.00355,pol,1977
0.003774,pol,1978
0.003839,pol,1979
0.00356,pol,1980
0.003012,pol,1981
0.003433,pol,1982
0.003463,pol,1983
0.00346,pol,1984
0.003463,pol,1985
0.003504,pol,1986
0.003516,pol,1987
0.003499,pol,1988
0.00322,pol,1989
0.002729,pol,1990
0.002616,pol,1991
0.002554,pol,1992
0.002541,pol,1993
0.00254,pol,1994
0.002588,pol,1995
0.002577,pol,1996
0.002605,pol,1997
0.002283,pol,1998
0.002189,pol,1999
0.002078,pol,2000
0.002098,pol,2001
0.002098,pol,2002
0.002091,pol,2003
0.002065,pol,2004
0.002061,pol,2005
0.002034,pol,2006
0.001899,pol,2007
0.001867,pol,2008
0.001765,pol,2009
0.001771,pol,2010
0.0001425,prt,1960
0.0001476,prt,1961
0.0001432,prt,1962
0.0001481,prt,1963
0.000151,prt,1964
0.0001536,prt,1965
0.0001642,prt,1966
0.000167,prt,1967
0.0001625,prt,1968
0.0001767,prt,1969
0.0001621,prt,1970
0.0001586,prt,1971
0.0001595,prt,1972
0.0001568,prt,1973
0.0001588,prt,1974
0.0001442,prt,1975
0.0001244,prt,1976
0.0001732,prt,1977
0.000181,prt,1978
0.0001866,prt,1979
0.0001513,prt,1980
0.0001265,prt,1981
0.0001464,prt,1982
0.0001605,prt,1983
0.000175,prt,1984
0.000195,prt,1985
0.0001856,prt,1986
0.000196,prt,1987
0.0002231,prt,1988
0.0002512,prt,1989
0.0003419,prt,1990
0.0003413,prt,1991
0.0002948,prt,1992
0.0003268,prt,1993
0.0003459,prt,1994
0.0003277,prt,1995
0.000373,prt,1996
0.000367,prt,1997
0.000364,prt,1998
0.0003274,prt,1999
0.0003721,prt,2000
0.0003947,prt,2001
0.0003495,prt,2002
0.0004143,prt,2003
0.0003708,prt,2004
0.0003428,prt,2005
0.0004126,prt,2006
0.0004383,prt,2007
0.0004219,prt,2008
0.0004584,prt,2009
0.0005586,prt,2010
0.1863,qat,1971
0.1937,qat,1972
0.2097,qat,1973
0.1736,qat,1974
0.1452,qat,1975
0.1521,qat,1976
0.1293,qat,1977
0.1326,qat,1978
0.1354,qat,1979
0.1195,qat,1980
0.09857,qat,1981
0.07645,qat,1982
0.06398,qat,1983
0.07633,qat,1984
0.05654,qat,1985
0.05562,qat,1986
0.04885,qat,1987
0.05009,qat,1988
0.05532,qat,1989
0.05608,qat,1990
0.05543,qat,1991
0.05981,qat,1992
0.05837,qat,1993
0.05716,qat,1994
0.05729,qat,1995
0.05755,qat,1996
0.07593,qat,1997
0.08372,qat,1998
0.09338,qat,1999
0.1002,qat,2000
0.1037,qat,2001
0.1085,qat,2002
0.1101,qat,2003
0.1229,qat,2004
0.1134,qat,2005
0.1043,qat,2006
0.0955,qat,2007
0.09537,qat,2008
0.08759,qat,2009
0.002091,rou,1971
0.002147,rou,1972
0.002216,rou,1973
0.002258,rou,1974
0.002352,rou,1975
0.002429,rou,1976
0.002497,rou,1977
0.002472,rou,1978
0.002353,rou,1979
0.002369,rou,1980
0.002449,rou,1981
0.002458,rou,1982
0.002482,rou,1983
0.002461,rou,1984
0.00239,rou,1985
0.002365,rou,1986
0.002288,rou,1987
0.002317,rou,1988
0.002148,rou,1989
0.00176,rou,1990
0.001552,rou,1991
0.001494,rou,1992
0.001455,rou,1993
0.00139,rou,1994
0.001425,rou,1995
0.001454,rou,1996
0.0014,rou,1997
0.001288,rou,1998
0.001249,rou,1999
0.001274,rou,2000
0.001251,rou,2001
0.001323,rou,2002
0.001335,rou,2003
0.001298,rou,2004
0.001276,rou,2005
0.001286,rou,2006
0.00128,rou,2007
0.00134,rou,2008
0.001314,rou,2009
0.008723,rus,1990
0.008192,rus,1991
0.007648,rus,1992
0.0071,rus,1993
0.00666,rus,1994
0.006507,rus,1995
0.0065,rus,1996
0.006301,rus,1997
0.00636,rus,1998
0.006532,rus,1999
0.006664,rus,2000
0.006898,rus,2001
0.00719,rus,2002
0.007727,rus,2003
0.008124,rus,2004
0.008365,rus,2005
0.00855,rus,2006
0.008647,rus,2007
0.008759,rus,2008
0.008259,rus,2009
0.0405,sau,1971
0.04882,sau,1972
0.05867,sau,1973
0.06242,sau,1974
0.04964,sau,1975
0.05724,sau,1976
0.05797,sau,1977
0.05031,sau,1978
0.05396,sau,1979
0.05444,sau,1980
0.05087,sau,1981
0.03248,sau,1982
0.02398,sau,1983
0.02107,sau,1984
0.01518,sau,1985
0.02062,sau,1986
0.01718,sau,1987
0.01977,sau,1988
0.0192,sau,1989
0.02294,sau,1990
0.02794,sau,1991
0.0279,sau,1992
0.02675,sau,1993
0.02563,sau,1994
0.02527,sau,1995
0.02511,sau,1996
0.02457,sau,1997
0.025,sau,1998
0.02275,sau,1999
0.02391,sau,2000
0.02274,sau,2001
0.02052,sau,2002
0.02307,sau,2003
0.02382,sau,2004
0.02415,sau,2005
0.02323,sau,2006
0.02174,sau,2007
0.02214,sau,2008
0.01971,sau,2009
0.000195,sen,1971
0.0001903,sen,1972
0.0001859,sen,1973
0.0001818,sen,1974
0.0001782,sen,1975
0.0001749,sen,1976
0.000172,sen,1977
0.0001693,sen,1978
0.0001665,sen,1979
0.0001636,sen,1980
0.0001605,sen,1981
0.0001573,sen,1982
0.000154,sen,1983
0.0001507,sen,1984
0.0001475,sen,1985
0.0001443,sen,1986
0.0001413,sen,1987
0.0001397,sen,1988
0.0001364,sen,1989
0.0001331,sen,1990
0.0001299,sen,1991
0.0001268,sen,1992
0.0001253,sen,1993
0.0001235,sen,1994
0.0001268,sen,1995
0.0001264,sen,1996
0.0001244,sen,1997
0.0001245,sen,1998
0.0001231,sen,1999
0.0001254,sen,2000
0.0001241,sen,2001
0.0001256,sen,2002
0.0001222,sen,2003
0.0001187,sen,2004
0.0001164,sen,2005
0.0001102,sen,2006
0.0001065,sen,2007
0.0001044,sen,2008
0.0001037,sen,2009
0.001401,srb,1990
0.001253,srb,1991
0.001203,srb,1992
0.001139,srb,1993
0.001041,srb,1994
0.001195,srb,1995
0.00118,srb,1996
0.001217,srb,1997
0.001245,srb,1998
0.001034,srb,1999
0.001128,srb,2000
0.0011,srb,2001
0.001127,srb,2002
0.001147,srb,2003
0.001167,srb,2004
0.001044,srb,2005
0.001074,srb,2006
0.001075,srb,2007
0.001097,srb,2008
0.0009583,srb,2009
0.0,sgp,1971
0.0,sgp,1972
0.0,sgp,1973
0.0,sgp,1974
0.0,sgp,1975
0.0,sgp,1976
0.0,sgp,1977
0.0,sgp,1978
0.0,sgp,1979
0.0,sgp,1980
0.0,sgp,1981
0.0,sgp,1982
0.0,sgp,1983
0.0,sgp,1984
0.0,sgp,1985
0.0,sgp,1986
0.0,sgp,1987
0.0,sgp,1988
0.0,sgp,1989
0.0,sgp,1990
0.0,sgp,1991
0.0,sgp,1992
0.0,sgp,1993
0.0,sgp,1994
0.0,sgp,1995
0.0,sgp,1996
0.0,sgp,1997
3.835e-06,sgp,1998
3.938e-06,sgp,1999
5.788e-06,sgp,2000
6.047e-06,sgp,2001
8.362e-06,sgp,2002
6.896e-06,sgp,2003
6.452e-06,sgp,2004
1.08e-05,sgp,2005
7.798e-06,sgp,2006
5.396e-06,sgp,2007
6.775e-06,sgp,2008
5.843e-06,sgp,2009
0.0005917,svk,1971
0.0005791,svk,1972
0.0005564,svk,1973
0.0005543,svk,1974
0.0005497,svk,1975
0.0005318,svk,1976
0.0005199,svk,1977
0.0005402,svk,1978
0.0005889,svk,1979
0.0006986,svk,1980
0.0007104,svk,1981
0.0007415,svk,1982
0.0007541,svk,1983
0.0007913,svk,1984
0.0009105,svk,1985
0.0009968,svk,1986
0.001006,svk,1987
0.001015,svk,1988
0.001034,svk,1989
0.001003,svk,1990
0.0009125,svk,1991
0.0008434,svk,1992
0.0009349,svk,1993
0.001023,svk,1994
0.0009393,svk,1995
0.0009252,svk,1996
0.0009179,svk,1997
0.0009251,svk,1998
0.001021,svk,1999
0.00117,svk,2000
0.001236,svk,2001
0.001261,svk,2002
0.001218,svk,2003
0.001192,svk,2004
0.00122,svk,2005
0.001221,svk,2006
0.0011,svk,2007
0.00118,svk,2008
0.001089,svk,2009
0.001123,svk,2010
0.001593,svn,1990
0.001604,svn,1991
0.001517,svn,1992
0.001419,svn,1993
0.001477,svn,1994
0.00151,svn,1995
0.001459,svn,1996
0.001517,svn,1997
0.001539,svn,1998
0.001447,svn,1999
0.00156,svn,2000
0.001589,svn,2001
0.001676,svn,2002
0.001637,svn,2003
0.001732,svn,2004
0.001752,svn,2005
0.001715,svn,2006
0.001722,svn,2007
0.00182,svn,2008
0.00175,svn,2009
0.001746,svn,2010
0.001635,zaf,1971
0.001599,zaf,1972
0.001655,zaf,1973
0.001708,zaf,1974
0.001759,zaf,1975
0.00186,zaf,1976
0.002002,zaf,1977
0.00212,zaf,1978
0.002344,zaf,1979
0.002516,zaf,1980
0.002713,zaf,1981
0.002848,zaf,1982
0.002902,zaf,1983
0.003198,zaf,1984
0.003321,zaf,1985
0.003339,zaf,1986
0.003259,zaf,1987
0.00332,zaf,1988
0.003186,zaf,1989
0.003113,zaf,1990
0.003102,zaf,1991
0.002977,zaf,1992
0.003105,zaf,1993
0.003164,zaf,1994
0.003255,zaf,1995
0.003201,zaf,1996
0.003344,zaf,1997
0.003332,zaf,1998
0.003285,zaf,1999
0.003253,zaf,2000
0.003193,zaf,2001
0.003125,zaf,2002
0.003289,zaf,2003
0.003337,zaf,2004
0.003304,zaf,2005
0.003258,zaf,2006
0.003251,zaf,2007
0.003284,zaf,2008
0.003229,zaf,2009
0.0003236,esp,1960
0.0003237,esp,1961
0.0002998,esp,1962
0.0003182,esp,1963
0.0002978,esp,1964
0.0003068,esp,1965
0.0003235,esp,1966
0.0002984,esp,1967
0.0003038,esp,1968
0.0003101,esp,1969
0.0002866,esp,1970
0.0003059,esp,1971
0.0003352,esp,1972
0.0003247,esp,1973
0.0003719,esp,1974
0.0003737,esp,1975
0.0003492,esp,1976
0.000396,esp,1977
0.0003944,esp,1978
0.0004209,esp,1979
0.0004207,esp,1980
0.0004689,esp,1981
0.0005173,esp,1982
0.0005748,esp,1983
0.000654,esp,1984
0.000688,esp,1985
0.0007339,esp,1986
0.0007213,esp,1987
0.0007809,esp,1988
0.00089,esp,1989
0.0008893,esp,1990
0.0008809,esp,1991
0.0008624,esp,1992
0.0008396,esp,1993
0.0008202,esp,1994
0.0007993,esp,1995
0.0008274,esp,1996
0.0008002,esp,1997
0.0008138,esp,1998
0.0007675,esp,1999
0.0007862,esp,2000
0.0008216,esp,2001
0.0007688,esp,2002
0.0007846,esp,2003
0.0007627,esp,2004
0.0006944,esp,2005
0.0007112,esp,2006
0.0006783,esp,2007
0.0006742,esp,2008
0.0006512,esp,2009
0.0007357,esp,2010
0.0002193,lka,1971
0.0002152,lka,1972
0.0002139,lka,1973
0.0002133,lka,1974
0.0002259,lka,1975
0.0002249,lka,1976
0.0002133,lka,1977
0.0002151,lka,1978
0.0002152,lka,1979
0.0002128,lka,1980
0.0002154,lka,1981
0.00022,lka,1982
0.0002169,lka,1983
0.0002331,lka,1984
0.0002329,lka,1985
0.0002382,lka,1986
0.0002389,lka,1987
0.0002427,lka,1988
0.0002443,lka,1989
0.0002417,lka,1990
0.0002394,lka,1991
0.0002439,lka,1992
0.0002376,lka,1993
0.000221,lka,1994
0.0002206,lka,1995
0.0002292,lka,1996
0.0002358,lka,1997
0.0002333,lka,1998
0.0002444,lka,1999
0.0002533,lka,2000
0.0002412,lka,2001
0.0002375,lka,2002
0.0002403,lka,2003
0.000243,lka,2004
0.000248,lka,2005
0.0002569,lka,2006
0.0002504,lka,2007
0.0002477,lka,2008
0.0002461,lka,2009
0.0003732,sdn,1971
0.0003701,sdn,1972
0.0003669,sdn,1973
0.0003638,sdn,1974
0.0003608,sdn,1975
0.0003598,sdn,1976
0.0003583,sdn,1977
0.0003569,sdn,1978
0.0003554,sdn,1979
0.0003532,sdn,1980
0.0003509,sdn,1981
0.0003483,sdn,1982
0.0003524,sdn,1983
0.0003432,sdn,1984
0.0003412,sdn,1985
0.0003395,sdn,1986
0.0003377,sdn,1987
0.0003359,sdn,1988
0.0003337,sdn,1989
0.0003312,sdn,1990
0.0003278,sdn,1991
0.000324,sdn,1992
0.0003199,sdn,1993
0.0003505,sdn,1994
0.000345,sdn,1995
0.0003486,sdn,1996
0.0003471,sdn,1997
0.0003487,sdn,1998
0.0004325,sdn,1999
0.0005901,sdn,2000
0.0006361,sdn,2001
0.0006817,sdn,2002
0.0006932,sdn,2003
0.0007205,sdn,2004
0.0007024,sdn,2005
0.0007401,sdn,2006
0.0008651,sdn,2007
0.0008232,sdn,2008
0.0008286,sdn,2009
0.000733,swe,1960
0.0007884,swe,1961
0.000806,swe,1962
0.0007874,swe,1963
0.0008454,swe,1964
0.0008748,swe,1965
0.0008449,swe,1966
0.0008813,swe,1967
0.0008661,swe,1968
0.0008076,swe,1969
0.0008072,swe,1970
0.0009135,swe,1971
0.0009723,swe,1972
0.001136,swe,1973
0.001103,swe,1974
0.001428,swe,1975
0.00151,swe,1976
0.001598,swe,1977
0.001799,swe,1978
0.00177,swe,1979
0.001941,swe,1980
0.002315,swe,1981
0.002295,swe,1982
0.002507,swe,1983
0.002915,swe,1984
0.003217,swe,1985
0.00347,swe,1986
0.003495,swe,1987
0.003529,swe,1988
0.003407,swe,1989
0.003468,swe,1990
0.003647,swe,1991
0.003396,swe,1992
0.003355,swe,1993
0.003556,swe,1994
0.003607,swe,1995
0.003614,swe,1996
0.003665,swe,1997
0.00384,swe,1998
0.003755,swe,1999
0.003445,swe,2000
0.003819,swe,2001
0.003576,swe,2002
0.003461,swe,2003
0.003824,swe,2004
0.00384,swe,2005
0.003611,swe,2006
0.003666,swe,2007
0.003598,swe,2008
0.003259,swe,2009
0.00347,swe,2010
0.0003986,che,1960
0.0004074,che,1961
0.0004008,che,1962
0.0004133,che,1963
0.0003982,che,1964
0.0004334,che,1965
0.0004612,che,1966
0.0004846,che,1967
0.0004703,che,1968
0.0004535,che,1969
0.0005446,che,1970
0.0004669,che,1971
0.0005304,che,1972
0.0006782,che,1973
0.0006985,che,1974
0.0008025,che,1975
0.0007081,che,1976
0.0008482,che,1977
0.0008415,che,1978
0.0009905,che,1979
0.001115,che,1980
0.00121,che,1981
0.001218,che,1982
0.001223,che,1983
0.001262,che,1984
0.001458,che,1985
0.00147,che,1986
0.001503,che,1987
0.0015,che,1988
0.001414,che,1989
0.001536,che,1990
0.001543,che,1991
0.00155,che,1992
0.001575,che,1993
0.001633,che,1994
0.001597,che,1995
0.001531,che,1996
0.001591,che,1997
0.001606,che,1998
0.001689,che,1999
0.001677,che,2000
0.001743,che,2001
0.001675,che,2002
0.001677,che,2003
0.001639,che,2004
0.001481,che,2005
0.001639,che,2006
0.001684,che,2007
0.001691,che,2008
0.001675,che,2009
0.001658,che,2010
0.0008067,syr,1971
0.0008642,syr,1972
0.0007896,syr,1973
0.0008881,syr,1974
0.001282,syr,1975
0.00131,syr,1976
0.001159,syr,1977
0.001222,syr,1978
0.001042,syr,1979
0.001067,syr,1980
0.001063,syr,1981
0.0009789,syr,1982
0.0009818,syr,1983
0.000963,syr,1984
0.0009173,syr,1985
0.000908,syr,1986
0.001152,syr,1987
0.001311,syr,1988
0.001592,syr,1989
0.001811,syr,1990
0.002095,syr,1991
0.002123,syr,1992
0.002138,syr,1993
0.002253,syr,1994
0.002334,syr,1995
0.002189,syr,1996
0.002192,syr,1997
0.002216,syr,1998
0.002177,syr,1999
0.002043,syr,2000
0.00206,syr,2001
0.002187,syr,2002
0.00206,syr,2003
0.001577,syr,2004
0.001411,syr,2005
0.001312,syr,2006
0.001236,syr,2007
0.001206,syr,2008
0.001176,syr,2009
0.000382,tjk,1990
0.0003384,tjk,1991
0.0002999,tjk,1992
0.0003034,tjk,1993
0.0002701,tjk,1994
0.0002301,tjk,1995
0.0002298,tjk,1996
0.0002093,tjk,1997
0.0002105,tjk,1998
0.0002265,tjk,1999
0.0002048,tjk,2000
0.0002067,tjk,2001
0.0002165,tjk,2002
0.0002314,tjk,2003
0.0002334,tjk,2004
0.0002396,tjk,2005
0.0002328,tjk,2006
0.0002383,tjk,2007
0.0002224,tjk,2008
0.0002214,tjk,2009
0.0004893,tza,1971
0.0004746,tza,1972
0.0004612,tza,1973
0.0004493,tza,1974
0.0004396,tza,1975
0.0004273,tza,1976
0.0004163,tza,1977
0.0004065,tza,1978
0.0003977,tza,1979
0.0003905,tza,1980
0.0003863,tza,1981
0.0003821,tza,1982
0.0003785,tza,1983
0.000375,tza,1984
0.000372,tza,1985
0.0003685,tza,1986
0.0003653,tza,1987
0.0003622,tza,1988
0.0003592,tza,1989
0.0003557,tza,1990
0.0003518,tza,1991
0.000347,tza,1992
0.0003436,tza,1993
0.0003391,tza,1994
0.000336,tza,1995
0.0003335,tza,1996
0.0003296,tza,1997
0.0003467,tza,1998
0.0003641,tza,1999
0.0003728,tza,2000
0.0003825,tza,2001
0.000389,tza,2002
0.0003924,tza,2003
0.0003984,tza,2004
0.0004065,tza,2005
0.0004098,tza,2006
0.0004127,tza,2007
0.0004133,tza,2008
0.0004146,tza,2009
0.0002077,tha,1971
0.0002037,tha,1972
0.000203,tha,1973
0.0002124,tha,1974
0.0002385,tha,1975
0.0002441,tha,1976
0.0002477,tha,1977
0.0002373,tha,1978
0.000252,tha,1979
0.0002355,tha,1980
0.0002496,tha,1981
0.0002736,tha,1982
0.0002223,tha,1983
0.000256,tha,1984
0.0003163,tha,1985
0.0003283,tha,1986
0.0003568,tha,1987
0.0003877,tha,1988
0.0004323,tha,1989
0.0004657,tha,1990
0.0005132,tha,1991
0.00053,tha,1992
0.000515,tha,1993
0.0005361,tha,1994
0.0005565,tha,1995
0.0006165,tha,1996
0.0006568,tha,1997
0.0006434,tha,1998
0.0006654,tha,1999
0.0006972,tha,2000
0.0006762,tha,2001
0.0007095,tha,2002
0.0007525,tha,2003
0.0007743,tha,2004
0.000824,tha,2005
0.0008451,tha,2006
0.0008845,tha,2007
0.0009432,tha,2008
0.0008981,tha,2009
0.0002836,tgo,1971
0.0002824,tgo,1972
0.000282,tgo,1973
0.0002798,tgo,1974
0.0002806,tgo,1975
0.0002812,tgo,1976
0.0002845,tgo,1977
0.000286,tgo,1978
0.0002821,tgo,1979
0.0002815,tgo,1980
0.0002807,tgo,1981
0.0002799,tgo,1982
0.0002769,tgo,1983
0.0002763,tgo,1984
0.0002762,tgo,1985
0.0002762,tgo,1986
0.0002816,tgo,1987
0.0002815,tgo,1988
0.0002827,tgo,1989
0.0002876,tgo,1990
0.0002972,tgo,1991
0.0003047,tgo,1992
0.0003156,tgo,1993
0.0003217,tgo,1994
0.0003322,tgo,1995
0.000338,tgo,1996
0.0003405,tgo,1997
0.0003452,tgo,1998
0.0003702,tgo,1999
0.0003681,tgo,2000
0.0003662,tgo,2001
0.0003665,tgo,2002
0.0003672,tgo,2003
0.0003672,tgo,2004
0.0003699,tgo,2005
0.0003687,tgo,2006
0.0003712,tgo,2007
0.0003701,tgo,2008
0.0003713,tgo,2009
0.008335,tto,1971
0.008879,tto,1972
0.01005,tto,1973
0.01087,tto,1974
0.01208,tto,1975
0.01198,tto,1976
0.01289,tto,1977
0.01306,tto,1978
0.01221,tto,1979
0.01219,tto,1980
0.01114,tto,1981
0.0109,tto,1982
0.01005,tto,1983
0.0107,tto,1984
0.01093,tto,1985
0.01058,tto,1986
0.01006,tto,1987
0.01035,tto,1988
0.01021,tto,1989
0.01038,tto,1990
0.00999,tto,1991
0.01001,tto,1992
0.009306,tto,1993
0.009793,tto,1994
0.009651,tto,1995
0.01017,tto,1996
0.01008,tto,1997
0.01083,tto,1998
0.0125,tto,1999
0.01547,tto,2000
0.01591,tto,2001
0.0184,tto,2002
0.02373,tto,2003
0.02521,tto,2004
0.0277,tto,2005
0.03239,tto,2006
0.03256,tto,2007
0.0321,tto,2008
0.03293,tto,2009
0.0008901,tun,1971
0.0008526,tun,1972
0.0008362,tun,1973
0.0008838,tun,1974
0.0009531,tun,1975
0.0007735,tun,1976
0.0008606,tun,1977
0.0009566,tun,1978
0.001037,tun,1979
0.001033,tun,1980
0.0009772,tun,1981
0.0009191,tun,1982
0.0009567,tun,1983
0.0009275,tun,1984
0.0008937,tun,1985
0.0008484,tun,1986
0.000796,tun,1987
0.0007703,tun,1988
0.000759,tun,1989
0.0006972,tun,1990
0.0007595,tun,1991
0.0007743,tun,1992
0.0006609,tun,1993
0.0006208,tun,1994
0.0005965,tun,1995
0.0006526,tun,1996
0.0006935,tun,1997
0.0007319,tun,1998
0.000719,tun,1999
0.0007016,tun,2000
0.0006951,tun,2001
0.000696,tun,2002
0.0006636,tun,2003
0.0006934,tun,2004
0.0006741,tun,2005
0.000662,tun,2006
0.00078,tun,2007
0.000737,tun,2008
0.0007536,tun,2009
0.0003328,tur,1960
0.0003282,tur,1961
0.0003282,tur,1962
0.000336,tur,1963
0.0003407,tur,1964
0.0003521,tur,1965
0.0003758,tur,1966
0.0003957,tur,1967
0.0003983,tur,1968
0.0004043,tur,1969
0.0003945,tur,1970
0.000381,tur,1971
0.000408,tur,1972
0.0004098,tur,1973
0.0004102,tur,1974
0.0004108,tur,1975
0.0004107,tur,1976
0.0004101,tur,1977
0.0004173,tur,1978
0.0004038,tur,1979
0.0003886,tur,1980
0.0004002,tur,1981
0.0004105,tur,1982
0.0004078,tur,1983
0.0004188,tur,1984
0.0004425,tur,1985
0.0004666,tur,1986
0.0004874,tur,1987
0.0004743,tur,1988
0.0004819,tur,1989
0.0004769,tur,1990
0.0004655,tur,1991
0.0004705,tur,1992
0.0004595,tur,1993
0.0004542,tur,1994
0.0004499,tur,1995
0.0004534,tur,1996
0.00046,tur,1997
0.0004708,tur,1998
0.0004385,tur,1999
0.0004064,tur,2000
0.0003783,tur,2001
0.0003685,tur,2002
0.0003556,tur,2003
0.0003586,tur,2004
0.0003512,tur,2005
0.0003815,tur,2006
0.0003897,tur,2007
0.0004086,tur,2008
0.0004215,tur,2009
0.0004163,tur,2010
0.02041,tkm,1990
0.01965,tkm,1991
0.01258,tkm,1992
0.01438,tkm,1993
0.008021,tkm,1994
0.00784,tkm,1995
0.007699,tkm,1996
0.004566,tkm,1997
0.004121,tkm,1998
0.005918,tkm,1999
0.01021,tkm,2000
0.01107,tkm,2001
0.01149,tkm,2002
0.0126,tkm,2003
0.01231,tkm,2004
0.01288,tkm,2005
0.01249,tkm,2006
0.01355,tkm,2007
0.01391,tkm,2008
0.008214,tkm,2009
0.002629,ukr,1990
0.002296,ukr,1991
0.002163,ukr,1992
0.001947,ukr,1993
0.001702,ukr,1994
0.001596,ukr,1995
0.001451,ukr,1996
0.001485,ukr,1997
0.001496,ukr,1998
0.00153,ukr,1999
0.001563,ukr,2000
0.001575,ukr,2001
0.001598,ukr,2002
0.001668,ukr,2003
0.001696,ukr,2004
0.001726,ukr,2005
0.001782,ukr,2006
0.001763,ukr,2007
0.001767,ukr,2008
0.001682,ukr,2009
0.1937,are,1971
0.1852,are,1972
0.1987,are,1973
0.1836,are,1974
0.1582,are,1975
0.1554,are,1976
0.1398,are,1977
0.1142,are,1978
0.1028,are,1979
0.08877,are,1980
0.07554,are,1981
0.06135,are,1982
0.05443,are,1983
0.05027,are,1984
0.047,are,1985
0.05125,are,1986
0.05282,are,1987
0.05194,are,1988
0.05914,are,1989
0.06093,are,1990
0.06665,are,1991
0.06651,are,1992
0.06188,are,1993
0.05981,are,1994
0.05835,are,1995
0.05742,are,1996
0.05636,are,1997
0.05478,are,1998
0.04927,are,1999
0.05156,are,2000
0.04837,are,2001
0.04577,are,2002
0.04802,are,2003
0.04678,are,2004
0.04284,are,2005
0.03971,are,2006
0.03432,are,2007
0.03013,are,2008
0.02433,are,2009
0.002185,gbr,1960
0.002144,gbr,1961
0.002216,gbr,1962
0.00219,gbr,1963
0.002159,gbr,1964
0.002111,gbr,1965
0.001989,gbr,1966
0.001987,gbr,1967
0.001933,gbr,1968
0.001837,gbr,1969
0.001821,gbr,1970
0.001967,gbr,1971
0.001806,gbr,1972
0.001935,gbr,1973
