surface_area_sq_km,geo,time
245900.0,gin,1966
245900.0,gin,1967
245900.0,gin,1968
245900.0,gin,1969
245900.0,gin,1970
245900.0,gin,1971
245900.0,gin,1972
245900.0,gin,1973
245900.0,gin,1974
245900.0,gin,1975
245900.0,gin,1976
245900.0,gin,1977
245900.0,gin,1978
245900.0,gin,1979
245900.0,gin,1980
245900.0,gin,1981
245900.0,gin,1982
245900.0,gin,1983
245900.0,gin,1984
245900.0,gin,1985
245900.0,gin,1986
245900.0,gin,1987
245900.0,gin,1988
245900.0,gin,1989
245900.0,gin,1990
245900.0,gin,1991
245900.0,gin,1992
245900.0,gin,1993
245900.0,gin,1994
245900.0,gin,1995
245900.0,gin,1996
245900.0,gin,1997
245900.0,gin,1998
245900.0,gin,1999
245900.0,gin,2000
245900.0,gin,2001
245900.0,gin,2002
245900.0,gin,2003
245900.0,gin,2004
245900.0,gin,2005
245900.0,gin,2006
245900.0,gin,2007
245900.0,gin,2008
245900.0,gin,2009
245900.0,gin,2010
36130.0,gnb,1961
36130.0,gnb,1962
36130.0,gnb,1963
36130.0,gnb,1964
36130.0,gnb,1965
36130.0,gnb,1966
36130.0,gnb,1967
36130.0,gnb,1968
36130.0,gnb,1969
36130.0,gnb,1970
36130.0,gnb,1971
36130.0,gnb,1972
36130.0,gnb,1973
36130.0,gnb,1974
36130.0,gnb,1975
36130.0,gnb,1976
36130.0,gnb,1977
36130.0,gnb,1978
36130.0,gnb,1979
36130.0,gnb,1980
36130.0,gnb,1981
36130.0,gnb,1982
36130.0,gnb,1983
36130.0,gnb,1984
36130.0,gnb,1985
36130.0,gnb,1986
36130.0,gnb,1987
36130.0,gnb,1988
36130.0,gnb,1989
36130.0,gnb,1990
36130.0,gnb,1991
36130.0,gnb,1992
36130.0,gnb,1993
36130.0,gnb,1994
36130.0,gnb,1995
36130.0,gnb,1996
36130.0,gnb,1997
36130.0,gnb,1998
36130.0,gnb,1999
36130.0,gnb,2000
36130.0,gnb,2001
36130.0,gnb,2002
36130.0,gnb,2003
36130.0,gnb,2004
36130.0,gnb,2005
36130.0,gnb,2006
36130.0,gnb,2007
36130.0,gnb,2008
36130.0,gnb,2009
36130.0,gnb,2010
215000.0,guy,1961
215000.0,guy,1962
215000.0,guy,1963
215000.0,guy,1964
215000.0,guy,1965
215000.0,guy,1966
215000.0,guy,1967
215000.0,guy,1968
215000.0,guy,1969
215000.0,guy,1970
215000.0,guy,1971
215000.0,guy,1972
215000.0,guy,1973
215000.0,guy,1974
215000.0,guy,1975
215000.0,guy,1976
215000.0,guy,1977
215000.0,guy,1978
215000.0,guy,1979
215000.0,guy,1980
215000.0,guy,1981
215000.0,guy,1982
215000.0,guy,1983
215000.0,guy,1984
215000.0,guy,1985
215000.0,guy,1986
215000.0,guy,1987
215000.0,guy,1988
215000.0,guy,1989
215000.0,guy,1990
215000.0,guy,1991
215000.0,guy,1992
215000.0,guy,1993
215000.0,guy,1994
215000.0,guy,1995
215000.0,guy,1996
215000.0,guy,1997
215000.0,guy,1998
215000.0,guy,1999
215000.0,guy,2000
215000.0,guy,2001
215000.0,guy,2002
215000.0,guy,2003
215000.0,guy,2004
215000.0,guy,2005
215000.0,guy,2006
215000.0,guy,2007
215000.0,guy,2008
215000.0,guy,2009
215000.0,guy,2010
27750.0,hti,1961
27750.0,hti,1962
27750.0,hti,1963
27750.0,hti,1964
27750.0,hti,1965
27750.0,hti,1966
27750.0,hti,1967
27750.0,hti,1968
27750.0,hti,1969
27750.0,hti,1970
27750.0,hti,1971
27750.0,hti,1972
27750.0,hti,1973
27750.0,hti,1974
27750.0,hti,1975
27750.0,hti,1976
27750.0,hti,1977
27750.0,hti,1978
27750.0,hti,1979
27750.0,hti,1980
27750.0,hti,1981
27750.0,hti,1982
27750.0,hti,1983
27750.0,hti,1984
27750.0,hti,1985
27750.0,hti,1986
27750.0,hti,1987
27750.0,hti,1988
27750.0,hti,1989
27750.0,hti,1990
27750.0,hti,1991
27750.0,hti,1992
27750.0,hti,1993
27750.0,hti,1994
27750.0,hti,1995
27750.0,hti,1996
27750.0,hti,1997
27750.0,hti,1998
27750.0,hti,1999
27750.0,hti,2000
27750.0,hti,2001
27750.0,hti,2002
27750.0,hti,2003
27750.0,hti,2004
27750.0,hti,2005
27750.0,hti,2006
27750.0,hti,2007
27750.0,hti,2008
27750.0,hti,2009
27750.0,hti,2010
112500.0,hnd,1961
112500.0,hnd,1962
112500.0,hnd,1963
112500.0,hnd,1964
112500.0,hnd,1965
112500.0,hnd,1966
112500.0,hnd,1967
112500.0,hnd,1968
112500.0,hnd,1969
112500.0,hnd,1970
112500.0,hnd,1971
112500.0,hnd,1972
112500.0,hnd,1973
112500.0,hnd,1974
112500.0,hnd,1975
112500.0,hnd,1976
112500.0,hnd,1977
112500.0,hnd,1978
112500.0,hnd,1979
112500.0,hnd,1980
112500.0,hnd,1981
112500.0,hnd,1982
112500.0,hnd,1983
112500.0,hnd,1984
112500.0,hnd,1985
112500.0,hnd,1986
112500.0,hnd,1987
112500.0,hnd,1988
112500.0,hnd,1989
112500.0,hnd,1990
112500.0,hnd,1991
112500.0,hnd,1992
112500.0,hnd,1993
112500.0,hnd,1994
112500.0,hnd,1995
112500.0,hnd,1996
112500.0,hnd,1997
112500.0,hnd,1998
112500.0,hnd,1999
112500.0,hnd,2000
112500.0,hnd,2001
112500.0,hnd,2002
112500.0,hnd,2003
112500.0,hnd,2004
112500.0,hnd,2005
112500.0,hnd,2006
112500.0,hnd,2007
112500.0,hnd,2008
112500.0,hnd,2009
112500.0,hnd,2010
1092.0,hkg,1961
1092.0,hkg,1962
1092.0,hkg,1963
1092.0,hkg,1964
1092.0,hkg,1965
1092.0,hkg,1966
1092.0,hkg,1967
1092.0,hkg,1968
1092.0,hkg,1969
1092.0,hkg,1970
1092.0,hkg,1971
1092.0,hkg,1972
1092.0,hkg,1973
1092.0,hkg,1974
1092.0,hkg,1975
1092.0,hkg,1976
1092.0,hkg,1977
1092.0,hkg,1978
1092.0,hkg,1979
1092.0,hkg,1980
1092.0,hkg,1981
1092.0,hkg,1982
1092.0,hkg,1983
1092.0,hkg,1984
1092.0,hkg,1985
1092.0,hkg,1986
1092.0,hkg,1987
1092.0,hkg,1988
1092.0,hkg,1989
1092.0,hkg,1990
1092.0,hkg,1991
1092.0,hkg,1992
1092.0,hkg,1993
1092.0,hkg,1994
1092.0,hkg,1995
1092.0,hkg,1996
1092.0,hkg,1997
1092.0,hkg,1998
1092.0,hkg,1999
1092.0,hkg,2000
1092.0,hkg,2001
1092.0,hkg,2002
1092.0,hkg,2003
1092.0,hkg,2004
1092.0,hkg,2005
1092.0,hkg,2006
1092.0,hkg,2007
1092.0,hkg,2008
1092.0,hkg,2009
1092.0,hkg,2010
93030.0,hun,1961
93030.0,hun,1962
93030.0,hun,1963
93030.0,hun,1964
93030.0,hun,1965
93030.0,hun,1966
93030.0,hun,1967
93030.0,hun,1968
93030.0,hun,1969
93030.0,hun,1970
93030.0,hun,1971
93030.0,hun,1972
93030.0,hun,1973
93030.0,hun,1974
93030.0,hun,1975
93030.0,hun,1976
93030.0,hun,1977
93030.0,hun,1978
93030.0,hun,1979
93030.0,hun,1980
93030.0,hun,1981
93030.0,hun,1982
93030.0,hun,1983
93030.0,hun,1984
93030.0,hun,1985
93030.0,hun,1986
93030.0,hun,1987
93030.0,hun,1988
93030.0,hun,1989
93030.0,hun,1990
93030.0,hun,1991
93030.0,hun,1992
93030.0,hun,1993
93030.0,hun,1994
93030.0,hun,1995
93030.0,hun,1996
93030.0,hun,1997
93030.0,hun,1998
93030.0,hun,1999
93030.0,hun,2000
93030.0,hun,2001
93030.0,hun,2002
93030.0,hun,2003
93030.0,hun,2004
93030.0,hun,2005
93030.0,hun,2006
93030.0,hun,2007
93030.0,hun,2008
93030.0,hun,2009
93030.0,hun,2010
103000.0,isl,1961
103000.0,isl,1962
103000.0,isl,1963
103000.0,isl,1964
103000.0,isl,1965
103000.0,isl,1966
103000.0,isl,1967
103000.0,isl,1968
103000.0,isl,1969
103000.0,isl,1970
103000.0,isl,1971
103000.0,isl,1972
103000.0,isl,1973
103000.0,isl,1974
103000.0,isl,1975
103000.0,isl,1976
103000.0,isl,1977
103000.0,isl,1978
103000.0,isl,1979
103000.0,isl,1980
103000.0,isl,1981
103000.0,isl,1982
103000.0,isl,1983
103000.0,isl,1984
103000.0,isl,1985
103000.0,isl,1986
103000.0,isl,1987
103000.0,isl,1988
103000.0,isl,1989
103000.0,isl,1990
103000.0,isl,1991
103000.0,isl,1992
103000.0,isl,1993
103000.0,isl,1994
103000.0,isl,1995
103000.0,isl,1996
103000.0,isl,1997
103000.0,isl,1998
103000.0,isl,1999
103000.0,isl,2000
103000.0,isl,2001
103000.0,isl,2002
103000.0,isl,2003
103000.0,isl,2004
103000.0,isl,2005
103000.0,isl,2006
103000.0,isl,2007
103000.0,isl,2008
103000.0,isl,2009
103000.0,isl,2010
3287000.0,ind,1961
3287000.0,ind,1962
3287000.0,ind,1963
3287000.0,ind,1964
3287000.0,ind,1965
3287000.0,ind,1966
3287000.0,ind,1967
3287000.0,ind,1968
3287000.0,ind,1969
3287000.0,ind,1970
3287000.0,ind,1971
3287000.0,ind,1972
3287000.0,ind,1973
3287000.0,ind,1974
3287000.0,ind,1975
3287000.0,ind,1976
3287000.0,ind,1977
3287000.0,ind,1978
3287000.0,ind,1979
3287000.0,ind,1980
3287000.0,ind,1981
3287000.0,ind,1982
3287000.0,ind,1983
3287000.0,ind,1984
3287000.0,ind,1985
3287000.0,ind,1986
3287000.0,ind,1987
3287000.0,ind,1988
3287000.0,ind,1989
3287000.0,ind,1990
3287000.0,ind,1991
3287000.0,ind,1992
3287000.0,ind,1993
3287000.0,ind,1994
3287000.0,ind,1995
3287000.0,ind,1996
3287000.0,ind,1997
3287000.0,ind,1998
3287000.0,ind,1999
3287000.0,ind,2000
3287000.0,ind,2001
3287000.0,ind,2002
3287000.0,ind,2003
3287000.0,ind,2004
3287000.0,ind,2005
3287000.0,ind,2006
3287000.0,ind,2007
3287000.0,ind,2008
3287000.0,ind,2009
3287000.0,ind,2010
1905000.0,idn,1961
1905000.0,idn,1962
1905000.0,idn,1963
1905000.0,idn,1964
1905000.0,idn,1965
1905000.0,idn,1966
1905000.0,idn,1967
1905000.0,idn,1968
1905000.0,idn,1969
1905000.0,idn,1970
1905000.0,idn,1971
1905000.0,idn,1972
1905000.0,idn,1973
1905000.0,idn,1974
1905000.0,idn,1975
1905000.0,idn,1976
1905000.0,idn,1977
1905000.0,idn,1978
1905000.0,idn,1979
1905000.0,idn,1980
1905000.0,idn,1981
1905000.0,idn,1982
1905000.0,idn,1983
1905000.0,idn,1984
1905000.0,idn,1985
1905000.0,idn,1986
1905000.0,idn,1987
1905000.0,idn,1988
1905000.0,idn,1989
1905000.0,idn,1990
1905000.0,idn,1991
1905000.0,idn,1992
1905000.0,idn,1993
1905000.0,idn,1994
1905000.0,idn,1995
1905000.0,idn,1996
1905000.0,idn,1997
1905000.0,idn,1998
1905000.0,idn,1999
1905000.0,idn,2000
1905000.0,idn,2001
1905000.0,idn,2002
1905000.0,idn,2003
1905000.0,idn,2004
1905000.0,idn,2005
1905000.0,idn,2006
1905000.0,idn,2007
1905000.0,idn,2008
1905000.0,idn,2009
1905000.0,idn,2010
1745000.0,irn,1961
1745000.0,irn,1962
1745000.0,irn,1963
1745000.0,irn,1964
1745000.0,irn,1965
1745000.0,irn,1966
1745000.0,irn,1967
1745000.0,irn,1968
1745000.0,irn,1969
1745000.0,irn,1970
1745000.0,irn,1971
1745000.0,irn,1972
1745000.0,irn,1973
1745000.0,irn,1974
1745000.0,irn,1975
1745000.0,irn,1976
1745000.0,irn,1977
1745000.0,irn,1978
1745000.0,irn,1979
1745000.0,irn,1980
1745000.0,irn,1981
1745000.0,irn,1982
1745000.0,irn,1983
1745000.0,irn,1984
1745000.0,irn,1985
1745000.0,irn,1986
1745000.0,irn,1987
1745000.0,irn,1988
1745000.0,irn,1989
1745000.0,irn,1990
1745000.0,irn,1991
1745000.0,irn,1992
1745000.0,irn,1993
1745000.0,irn,1994
1745000.0,irn,1995
1745000.0,irn,1996
1745000.0,irn,1997
1745000.0,irn,1998
1745000.0,irn,1999
1745000.0,irn,2000
1745000.0,irn,2001
1745000.0,irn,2002
1745000.0,irn,2003
1745000.0,irn,2004
1745000.0,irn,2005
1745000.0,irn,2006
1745000.0,irn,2007
1745000.0,irn,2008
1745000.0,irn,2009
1745000.0,irn,2010
438300.0,irq,1961
438300.0,irq,1962
438300.0,irq,1963
438300.0,irq,1964
438300.0,irq,1965
438300.0,irq,1966
438300.0,irq,1967
438300.0,irq,1968
438300.0,irq,1969
438300.0,irq,1970
438300.0,irq,1971
438300.0,irq,1972
438300.0,irq,1973
438300.0,irq,1974
438300.0,irq,1975
438300.0,irq,1976
438300.0,irq,1977
438300.0,irq,1978
438300.0,irq,1979
438300.0,irq,1980
438300.0,irq,1981
438300.0,irq,1982
438300.0,irq,1983
438300.0,irq,1984
438300.0,irq,1985
438300.0,irq,1986
438300.0,irq,1987
438300.0,irq,1988
438300.0,irq,1989
438300.0,irq,1990
438300.0,irq,1991
438300.0,irq,1992
438300.0,irq,1993
438300.0,irq,1994
438300.0,irq,1995
438300.0,irq,1996
438300.0,irq,1997
438300.0,irq,1998
438300.0,irq,1999
438300.0,irq,2000
438300.0,irq,2001
438300.0,irq,2002
438300.0,irq,2003
438300.0,irq,2004
438300.0,irq,2005
438300.0,irq,2006
438300.0,irq,2007
438300.0,irq,2008
435200.0,irq,2009
435200.0,irq,2010
70280.0,irl,1961
70280.0,irl,1962
70280.0,irl,1963
70280.0,irl,1964
70280.0,irl,1965
70280.0,irl,1966
70280.0,irl,1967
70280.0,irl,1968
70280.0,irl,1969
70280.0,irl,1970
70280.0,irl,1971
70280.0,irl,1972
70280.0,irl,1973
70280.0,irl,1974
70280.0,irl,1975
70280.0,irl,1976
70280.0,irl,1977
70280.0,irl,1978
70280.0,irl,1979
70280.0,irl,1980
70280.0,irl,1981
70280.0,irl,1982
70280.0,irl,1983
70280.0,irl,1984
70280.0,irl,1985
70280.0,irl,1986
70280.0,irl,1987
70280.0,irl,1988
70280.0,irl,1989
70280.0,irl,1990
70280.0,irl,1991
70280.0,irl,1992
70280.0,irl,1993
70280.0,irl,1994
70280.0,irl,1995
70280.0,irl,1996
70280.0,irl,1997
70280.0,irl,1998
70280.0,irl,1999
70280.0,irl,2000
70280.0,irl,2001
70280.0,irl,2002
70280.0,irl,2003
70280.0,irl,2004
70280.0,irl,2005
70280.0,irl,2006
70280.0,irl,2007
70280.0,irl,2008
70280.0,irl,2009
70280.0,irl,2010
570.0,gbm,1961
570.0,gbm,1962
570.0,gbm,1963
570.0,gbm,1964
570.0,gbm,1965
570.0,gbm,1966
570.0,gbm,1967
570.0,gbm,1968
570.0,gbm,1969
570.0,gbm,1970
570.0,gbm,1971
570.0,gbm,1972
570.0,gbm,1973
570.0,gbm,1974
570.0,gbm,1975
570.0,gbm,1976
570.0,gbm,1977
570.0,gbm,1978
570.0,gbm,1979
570.0,gbm,1980
570.0,gbm,1981
570.0,gbm,1982
570.0,gbm,1983
570.0,gbm,1984
570.0,gbm,1985
570.0,gbm,1986
570.0,gbm,1987
570.0,gbm,1988
570.0,gbm,1989
570.0,gbm,1990
570.0,gbm,1991
570.0,gbm,1992
570.0,gbm,1993
570.0,gbm,1994
570.0,gbm,1995
570.0,gbm,1996
570.0,gbm,1997
570.0,gbm,1998
570.0,gbm,1999
570.0,gbm,2000
570.0,gbm,2001
570.0,gbm,2002
570.0,gbm,2003
570.0,gbm,2004
570.0,gbm,2005
570.0,gbm,2006
570.0,gbm,2007
570.0,gbm,2008
570.0,gbm,2009
570.0,gbm,2010
22070.0,isr,1961
22070.0,isr,1962
22070.0,isr,1963
22070.0,isr,1964
22070.0,isr,1965
22070.0,isr,1966
22070.0,isr,1967
22070.0,isr,1968
22070.0,isr,1969
22070.0,isr,1970
22070.0,isr,1971
22070.0,isr,1972
22070.0,isr,1973
22070.0,isr,1974
22070.0,isr,1975
22070.0,isr,1976
22070.0,isr,1977
22070.0,isr,1978
22070.0,isr,1979
22070.0,isr,1980
22070.0,isr,1981
22070.0,isr,1982
22070.0,isr,1983
22070.0,isr,1984
22070.0,isr,1985
22070.0,isr,1986
22070.0,isr,1987
22070.0,isr,1988
22070.0,isr,1989
22070.0,isr,1990
22070.0,isr,1991
22070.0,isr,1992
22070.0,isr,1993
22070.0,isr,1994
22070.0,isr,1995
22070.0,isr,1996
22070.0,isr,1997
22070.0,isr,1998
22070.0,isr,1999
22070.0,isr,2000
22070.0,isr,2001
22070.0,isr,2002
22070.0,isr,2003
22070.0,isr,2004
22070.0,isr,2005
22070.0,isr,2006
22070.0,isr,2007
22070.0,isr,2008
22070.0,isr,2009
22070.0,isr,2010
301300.0,ita,1961
301300.0,ita,1962
301300.0,ita,1963
301300.0,ita,1964
301300.0,ita,1965
301300.0,ita,1966
301300.0,ita,1967
301300.0,ita,1968
301300.0,ita,1969
301300.0,ita,1970
301300.0,ita,1971
301300.0,ita,1972
301300.0,ita,1973
301300.0,ita,1974
301300.0,ita,1975
301300.0,ita,1976
301300.0,ita,1977
301300.0,ita,1978
301300.0,ita,1979
301300.0,ita,1980
301300.0,ita,1981
301300.0,ita,1982
301300.0,ita,1983
301300.0,ita,1984
301300.0,ita,1985
301300.0,ita,1986
301300.0,ita,1987
301300.0,ita,1988
301300.0,ita,1989
301300.0,ita,1990
301300.0,ita,1991
301300.0,ita,1992
301300.0,ita,1993
301300.0,ita,1994
301300.0,ita,1995
301300.0,ita,1996
301300.0,ita,1997
301300.0,ita,1998
301300.0,ita,1999
301300.0,ita,2000
301300.0,ita,2001
301300.0,ita,2002
301300.0,ita,2003
301300.0,ita,2004
301300.0,ita,2005
301300.0,ita,2006
301300.0,ita,2007
301300.0,ita,2008
301300.0,ita,2009
301300.0,ita,2010
10990.0,jam,1961
10990.0,jam,1962
10990.0,jam,1963
10990.0,jam,1964
10990.0,jam,1965
10990.0,jam,1966
10990.0,jam,1967
10990.0,jam,1968
10990.0,jam,1969
10990.0,jam,1970
10990.0,jam,1971
10990.0,jam,1972
10990.0,jam,1973
10990.0,jam,1974
10990.0,jam,1975
10990.0,jam,1976
10990.0,jam,1977
10990.0,jam,1978
10990.0,jam,1979
10990.0,jam,1980
10990.0,jam,1981
10990.0,jam,1982
10990.0,jam,1983
10990.0,jam,1984
10990.0,jam,1985
10990.0,jam,1986
10990.0,jam,1987
10990.0,jam,1988
10990.0,jam,1989
10990.0,jam,1990
10990.0,jam,1991
10990.0,jam,1992
10990.0,jam,1993
10990.0,jam,1994
10990.0,jam,1995
10990.0,jam,1996
10990.0,jam,1997
10990.0,jam,1998
10990.0,jam,1999
10990.0,jam,2000
10990.0,jam,2001
10990.0,jam,2002
10990.0,jam,2003
10990.0,jam,2004
10990.0,jam,2005
10990.0,jam,2006
10990.0,jam,2007
10990.0,jam,2008
10990.0,jam,2009
10990.0,jam,2010
377800.0,jpn,1961
377800.0,jpn,1962
377800.0,jpn,1963
377800.0,jpn,1964
377800.0,jpn,1965
377800.0,jpn,1966
377800.0,jpn,1967
377800.0,jpn,1968
377800.0,jpn,1969
377800.0,jpn,1970
377800.0,jpn,1971
377800.0,jpn,1972
377800.0,jpn,1973
377800.0,jpn,1974
377800.0,jpn,1975
377800.0,jpn,1976
377800.0,jpn,1977
377800.0,jpn,1978
377800.0,jpn,1979
377800.0,jpn,1980
377800.0,jpn,1981
377800.0,jpn,1982
377800.0,jpn,1983
377800.0,jpn,1984
377800.0,jpn,1985
377800.0,jpn,1986
377800.0,jpn,1987
377800.0,jpn,1988
377800.0,jpn,1989
377800.0,jpn,1990
377800.0,jpn,1991
377800.0,jpn,1992
377800.0,jpn,1993
377800.0,jpn,1994
377800.0,jpn,1995
377800.0,jpn,1996
377800.0,jpn,1997
377800.0,jpn,1998
377800.0,jpn,1999
377800.0,jpn,2000
377900.0,jpn,2001
377900.0,jpn,2002
377900.0,jpn,2003
377900.0,jpn,2004
377900.0,jpn,2005
377900.0,jpn,2006
377900.0,jpn,2007
377900.0,jpn,2008
377900.0,jpn,2009
377900.0,jpn,2010
88780.0,jor,1961
88780.0,jor,1962
88780.0,jor,1963
88780.0,jor,1964
88780.0,jor,1965
88780.0,jor,1966
88780.0,jor,1967
88780.0,jor,1968
88780.0,jor,1969
88780.0,jor,1970
88780.0,jor,1971
88780.0,jor,1972
88780.0,jor,1973
88780.0,jor,1974
88780.0,jor,1975
88780.0,jor,1976
88780.0,jor,1977
88780.0,jor,1978
88780.0,jor,1979
88780.0,jor,1980
88780.0,jor,1981
88780.0,jor,1982
88780.0,jor,1983
88780.0,jor,1984
88780.0,jor,1985
88780.0,jor,1986
88780.0,jor,1987
88780.0,jor,1988
88780.0,jor,1989
88780.0,jor,1990
88780.0,jor,1991
88780.0,jor,1992
88780.0,jor,1993
88780.0,jor,1994
88780.0,jor,1995
88780.0,jor,1996
88780.0,jor,1997
88780.0,jor,1998
88780.0,jor,1999
88780.0,jor,2000
88780.0,jor,2001
88780.0,jor,2002
88780.0,jor,2003
88780.0,jor,2004
88780.0,jor,2005
88780.0,jor,2006
88780.0,jor,2007
88780.0,jor,2008
89320.0,jor,2009
89320.0,jor,2010
2725000.0,kaz,1961
2725000.0,kaz,1962
2725000.0,kaz,1963
2725000.0,kaz,1964
2725000.0,kaz,1965
2725000.0,kaz,1966
2725000.0,kaz,1967
2725000.0,kaz,1968
2725000.0,kaz,1969
2725000.0,kaz,1970
2725000.0,kaz,1971
2725000.0,kaz,1972
2725000.0,kaz,1973
2725000.0,kaz,1974
2725000.0,kaz,1975
2725000.0,kaz,1976
2725000.0,kaz,1977
2725000.0,kaz,1978
2725000.0,kaz,1979
2725000.0,kaz,1980
2725000.0,kaz,1981
2725000.0,kaz,1982
2725000.0,kaz,1983
2725000.0,kaz,1984
2725000.0,kaz,1985
2725000.0,kaz,1986
2725000.0,kaz,1987
2725000.0,kaz,1988
2725000.0,kaz,1989
2725000.0,kaz,1990
2725000.0,kaz,1991
2725000.0,kaz,1992
2725000.0,kaz,1993
2725000.0,kaz,1994
2725000.0,kaz,1995
2725000.0,kaz,1996
2725000.0,kaz,1997
2725000.0,kaz,1998
2725000.0,kaz,1999
2725000.0,kaz,2000
2725000.0,kaz,2001
2725000.0,kaz,2002
2725000.0,kaz,2003
2725000.0,kaz,2004
2725000.0,kaz,2005
2725000.0,kaz,2006
2725000.0,kaz,2007
2725000.0,kaz,2008
2725000.0,kaz,2009
2725000.0,kaz,2010
580400.0,ken,1961
580400.0,ken,1962
580400.0,ken,1963
580400.0,ken,1964
580400.0,ken,1965
580400.0,ken,1966
580400.0,ken,1967
580400.0,ken,1968
580400.0,ken,1969
580400.0,ken,1970
580400.0,ken,1971
580400.0,ken,1972
580400.0,ken,1973
580400.0,ken,1974
580400.0,ken,1975
580400.0,ken,1976
580400.0,ken,1977
580400.0,ken,1978
580400.0,ken,1979
580400.0,ken,1980
580400.0,ken,1981
580400.0,ken,1982
580400.0,ken,1983
580400.0,ken,1984
580400.0,ken,1985
580400.0,ken,1986
580400.0,ken,1987
580400.0,ken,1988
580400.0,ken,1989
580400.0,ken,1990
580400.0,ken,1991
580400.0,ken,1992
580400.0,ken,1993
580400.0,ken,1994
580400.0,ken,1995
580400.0,ken,1996
580400.0,ken,1997
580400.0,ken,1998
580400.0,ken,1999
580400.0,ken,2000
580400.0,ken,2001
580400.0,ken,2002
580400.0,ken,2003
580400.0,ken,2004
580400.0,ken,2005
580400.0,ken,2006
580400.0,ken,2007
580400.0,ken,2008
580400.0,ken,2009
580400.0,ken,2010
810.0,kir,1961
810.0,kir,1962
810.0,kir,1963
810.0,kir,1964
810.0,kir,1965
810.0,kir,1966
810.0,kir,1967
810.0,kir,1968
810.0,kir,1969
810.0,kir,1970
810.0,kir,1971
810.0,kir,1972
810.0,kir,1973
810.0,kir,1974
810.0,kir,1975
810.0,kir,1976
810.0,kir,1977
810.0,kir,1978
810.0,kir,1979
810.0,kir,1980
810.0,kir,1981
810.0,kir,1982
810.0,kir,1983
810.0,kir,1984
810.0,kir,1985
810.0,kir,1986
810.0,kir,1987
810.0,kir,1988
810.0,kir,1989
810.0,kir,1990
810.0,kir,1991
810.0,kir,1992
810.0,kir,1993
810.0,kir,1994
810.0,kir,1995
810.0,kir,1996
810.0,kir,1997
810.0,kir,1998
810.0,kir,1999
810.0,kir,2000
810.0,kir,2001
810.0,kir,2002
810.0,kir,2003
810.0,kir,2004
810.0,kir,2005
810.0,kir,2006
810.0,kir,2007
810.0,kir,2008
810.0,kir,2009
810.0,kir,2010
120500.0,prk,1961
120500.0,prk,1962
120500.0,prk,1963
120500.0,prk,1964
120500.0,prk,1965
120500.0,prk,1966
120500.0,prk,1967
120500.0,prk,1968
120500.0,prk,1969
120500.0,prk,1970
120500.0,prk,1971
120500.0,prk,1972
120500.0,prk,1973
120500.0,prk,1974
120500.0,prk,1975
120500.0,prk,1976
120500.0,prk,1977
120500.0,prk,1978
120500.0,prk,1979
120500.0,prk,1980
120500.0,prk,1981
120500.0,prk,1982
120500.0,prk,1983
120500.0,prk,1984
120500.0,prk,1985
120500.0,prk,1986
120500.0,prk,1987
120500.0,prk,1988
120500.0,prk,1989
120500.0,prk,1990
120500.0,prk,1991
120500.0,prk,1992
120500.0,prk,1993
120500.0,prk,1994
120500.0,prk,1995
120500.0,prk,1996
120500.0,prk,1997
120500.0,prk,1998
120500.0,prk,1999
120500.0,prk,2000
120500.0,prk,2001
120500.0,prk,2002
120500.0,prk,2003
120500.0,prk,2004
120500.0,prk,2005
120500.0,prk,2006
120500.0,prk,2007
120500.0,prk,2008
120500.0,prk,2009
120500.0,prk,2010
99260.0,kor,1961
99260.0,kor,1962
99260.0,kor,1963
99260.0,kor,1964
99260.0,kor,1965
99260.0,kor,1966
99260.0,kor,1967
99260.0,kor,1968
99260.0,kor,1969
99260.0,kor,1970
99260.0,kor,1971
99260.0,kor,1972
99260.0,kor,1973
99260.0,kor,1974
99260.0,kor,1975
99260.0,kor,1976
99260.0,kor,1977
99260.0,kor,1978
99260.0,kor,1979
99260.0,kor,1980
99260.0,kor,1981
99260.0,kor,1982
99260.0,kor,1983
99260.0,kor,1984
99260.0,kor,1985
99260.0,kor,1986
99260.0,kor,1987
99260.0,kor,1988
99260.0,kor,1989
99260.0,kor,1990
99260.0,kor,1991
99260.0,kor,1992
99260.0,kor,1993
99260.0,kor,1994
99260.0,kor,1995
99260.0,kor,1996
99260.0,kor,1997
99260.0,kor,1998
99260.0,kor,1999
99260.0,kor,2000
99540.0,kor,2001
99590.0,kor,2002
99600.0,kor,2003
99620.0,kor,2004
99650.0,kor,2005
99680.0,kor,2006
99720.0,kor,2007
99830.0,kor,2008
99900.0,kor,2009
99900.0,kor,2010
10890.0,kos,1961
10890.0,kos,1962
10890.0,kos,1963
10890.0,kos,1964
10890.0,kos,1965
10890.0,kos,1966
10890.0,kos,1967
10890.0,kos,1968
10890.0,kos,1969
10890.0,kos,1970
10890.0,kos,1971
10890.0,kos,1972
10890.0,kos,1973
10890.0,kos,1974
10890.0,kos,1975
10890.0,kos,1976
10890.0,kos,1977
10890.0,kos,1978
10890.0,kos,1979
10890.0,kos,1980
10890.0,kos,1981
10890.0,kos,1982
10890.0,kos,1983
10890.0,kos,1984
10890.0,kos,1985
10890.0,kos,1986
10890.0,kos,1987
10890.0,kos,1988
10890.0,kos,1989
10890.0,kos,1990
10890.0,kos,1991
10890.0,kos,1992
10890.0,kos,1993
10890.0,kos,1994
10890.0,kos,1995
10890.0,kos,1996
10890.0,kos,1997
10890.0,kos,1998
10890.0,kos,1999
10890.0,kos,2000
