democracy_score_use_as_color,geo,time
-9.0,esp,1819
-4.0,esp,1820
-4.0,esp,1821
-4.0,esp,1822
-6.0,esp,1823
-6.0,esp,1824
-6.0,esp,1825
-6.0,esp,1826
-6.0,esp,1827
-6.0,esp,1828
-6.0,esp,1829
-6.0,esp,1830
-6.0,esp,1831
-6.0,esp,1832
-6.0,esp,1833
-6.0,esp,1834
-6.0,esp,1835
-3.0,esp,1836
-1.0,esp,1837
-1.0,esp,1838
-1.0,esp,1839
-1.0,esp,1840
-1.0,esp,1841
-1.0,esp,1842
-1.0,esp,1843
-1.0,esp,1844
-2.0,esp,1845
-2.0,esp,1846
-2.0,esp,1847
-2.0,esp,1848
-2.0,esp,1849
-2.0,esp,1850
-2.0,esp,1851
-5.0,esp,1852
-5.0,esp,1853
-5.0,esp,1854
-5.0,esp,1855
-5.0,esp,1856
-5.0,esp,1857
-5.0,esp,1858
-6.0,esp,1859
-6.0,esp,1860
-6.0,esp,1861
-6.0,esp,1862
-6.0,esp,1863
-6.0,esp,1864
-6.0,esp,1865
-6.0,esp,1866
-6.0,esp,1867
-4.0,esp,1868
-2.0,esp,1869
-1.0,esp,1870
1.0,esp,1871
1.0,esp,1872
-5.0,esp,1873
-4.0,esp,1874
-2.0,esp,1875
-1.0,esp,1876
-1.0,esp,1877
-1.0,esp,1878
4.0,esp,1879
4.0,esp,1880
4.0,esp,1881
4.0,esp,1882
4.0,esp,1883
4.0,esp,1884
4.0,esp,1885
4.0,esp,1886
4.0,esp,1887
4.0,esp,1888
4.0,esp,1889
5.0,esp,1890
5.0,esp,1891
5.0,esp,1892
5.0,esp,1893
5.0,esp,1894
4.0,esp,1895
4.0,esp,1896
4.0,esp,1897
4.0,esp,1898
4.0,esp,1899
6.0,esp,1900
6.0,esp,1901
6.0,esp,1902
6.0,esp,1903
6.0,esp,1904
6.0,esp,1905
6.0,esp,1906
6.0,esp,1907
6.0,esp,1908
6.0,esp,1909
6.0,esp,1910
6.0,esp,1911
6.0,esp,1912
6.0,esp,1913
6.0,esp,1914
6.0,esp,1915
6.0,esp,1916
6.0,esp,1917
6.0,esp,1918
6.0,esp,1919
6.0,esp,1920
6.0,esp,1921
6.0,esp,1922
-7.0,esp,1923
-7.0,esp,1924
-6.0,esp,1925
-6.0,esp,1926
-6.0,esp,1927
-6.0,esp,1928
-6.0,esp,1929
1.0,esp,1930
7.0,esp,1931
7.0,esp,1932
7.0,esp,1933
7.0,esp,1934
7.0,esp,1935
7.0,esp,1936
7.0,esp,1937
7.0,esp,1938
-7.0,esp,1939
-7.0,esp,1940
-7.0,esp,1941
-7.0,esp,1942
-7.0,esp,1943
-7.0,esp,1944
-7.0,esp,1945
-7.0,esp,1946
-7.0,esp,1947
-7.0,esp,1948
-7.0,esp,1949
-7.0,esp,1950
-7.0,esp,1951
-7.0,esp,1952
-7.0,esp,1953
-7.0,esp,1954
-7.0,esp,1955
-7.0,esp,1956
-7.0,esp,1957
-7.0,esp,1958
-7.0,esp,1959
-7.0,esp,1960
-7.0,esp,1961
-7.0,esp,1962
-7.0,esp,1963
-7.0,esp,1964
-7.0,esp,1965
-7.0,esp,1966
-7.0,esp,1967
-7.0,esp,1968
-7.0,esp,1969
-7.0,esp,1970
-7.0,esp,1971
-7.0,esp,1972
-7.0,esp,1973
-7.0,esp,1974
-3.0,esp,1975
1.0,esp,1976
5.0,esp,1977
9.0,esp,1978
9.0,esp,1979
9.0,esp,1980
9.0,esp,1981
10.0,esp,1982
10.0,esp,1983
10.0,esp,1984
10.0,esp,1985
10.0,esp,1986
10.0,esp,1987
10.0,esp,1988
10.0,esp,1989
10.0,esp,1990
10.0,esp,1991
10.0,esp,1992
10.0,esp,1993
10.0,esp,1994
10.0,esp,1995
10.0,esp,1996
10.0,esp,1997
10.0,esp,1998
10.0,esp,1999
10.0,esp,2000
10.0,esp,2001
10.0,esp,2002
10.0,esp,2003
10.0,esp,2004
10.0,esp,2005
10.0,esp,2006
10.0,esp,2007
10.0,esp,2008
10.0,esp,2009
10.0,esp,2010
10.0,esp,2011
7.0,lka,1948
7.0,lka,1949
7.0,lka,1950
7.0,lka,1951
7.0,lka,1952
7.0,lka,1953
7.0,lka,1954
7.0,lka,1955
7.0,lka,1956
7.0,lka,1957
7.0,lka,1958
7.0,lka,1959
7.0,lka,1960
7.0,lka,1961
7.0,lka,1962
7.0,lka,1963
7.0,lka,1964
7.0,lka,1965
7.0,lka,1966
7.0,lka,1967
7.0,lka,1968
7.0,lka,1969
8.0,lka,1970
8.0,lka,1971
8.0,lka,1972
8.0,lka,1973
8.0,lka,1974
8.0,lka,1975
8.0,lka,1976
8.0,lka,1977
6.0,lka,1978
6.0,lka,1979
6.0,lka,1980
6.0,lka,1981
5.0,lka,1982
5.0,lka,1983
5.0,lka,1984
5.0,lka,1985
5.0,lka,1986
5.0,lka,1987
5.0,lka,1988
5.0,lka,1989
5.0,lka,1990
5.0,lka,1991
5.0,lka,1992
5.0,lka,1993
5.0,lka,1994
5.0,lka,1995
5.0,lka,1996
5.0,lka,1997
5.0,lka,1998
5.0,lka,1999
5.0,lka,2000
6.0,lka,2001
6.0,lka,2002
5.0,lka,2003
5.0,lka,2004
5.0,lka,2005
6.0,lka,2006
6.0,lka,2007
6.0,lka,2008
6.0,lka,2009
4.0,lka,2010
4.0,lka,2011
8.0,sdn,1956
8.0,sdn,1957
-7.0,sdn,1958
-7.0,sdn,1959
-7.0,sdn,1960
-7.0,sdn,1961
-7.0,sdn,1962
-7.0,sdn,1963
0.0,sdn,1964
7.0,sdn,1965
7.0,sdn,1966
7.0,sdn,1967
7.0,sdn,1968
2.0,sdn,1969
-2.0,sdn,1970
-7.0,sdn,1971
-7.0,sdn,1972
-7.0,sdn,1973
-7.0,sdn,1974
-7.0,sdn,1975
-7.0,sdn,1976
-7.0,sdn,1977
-7.0,sdn,1978
-7.0,sdn,1979
-7.0,sdn,1980
-7.0,sdn,1981
-7.0,sdn,1982
-7.0,sdn,1983
-7.0,sdn,1984
0.0,sdn,1985
7.0,sdn,1986
7.0,sdn,1987
7.0,sdn,1988
-7.0,sdn,1989
-7.0,sdn,1990
-7.0,sdn,1991
-7.0,sdn,1992
-7.0,sdn,1993
-7.0,sdn,1994
-7.0,sdn,1995
-7.0,sdn,1996
-7.0,sdn,1997
-7.0,sdn,1998
-7.0,sdn,1999
-7.0,sdn,2000
-7.0,sdn,2001
-6.0,sdn,2002
-6.0,sdn,2003
-6.0,sdn,2004
-4.0,sdn,2005
-4.0,sdn,2006
-4.0,sdn,2007
-4.0,sdn,2008
-4.0,sdn,2009
-2.0,sdn,2010
-2.0,sdn,2011
5.0,sur,1975
5.0,sur,1976
5.0,sur,1977
5.0,sur,1978
5.0,sur,1979
-1.0,sur,1980
-1.0,sur,1981
-6.0,sur,1982
-6.0,sur,1983
-6.0,sur,1984
-6.0,sur,1985
-6.0,sur,1986
-1.0,sur,1987
-1.0,sur,1988
-1.0,sur,1989
2.0,sur,1990
5.0,sur,1991
5.0,sur,1992
5.0,sur,1993
5.0,sur,1994
5.0,sur,1995
5.0,sur,1996
5.0,sur,1997
5.0,sur,1998
5.0,sur,1999
5.0,sur,2000
5.0,sur,2001
5.0,sur,2002
5.0,sur,2003
5.0,sur,2004
5.0,sur,2005
5.0,sur,2006
5.0,sur,2007
5.0,sur,2008
5.0,sur,2009
5.0,sur,2010
5.0,sur,2011
0.0,swz,1968
0.0,swz,1969
0.0,swz,1970
0.0,swz,1971
0.0,swz,1972
-10.0,swz,1973
-10.0,swz,1974
-10.0,swz,1975
-10.0,swz,1976
-10.0,swz,1977
-10.0,swz,1978
-10.0,swz,1979
-10.0,swz,1980
-10.0,swz,1981
-10.0,swz,1982
-10.0,swz,1983
-10.0,swz,1984
-10.0,swz,1985
-10.0,swz,1986
-10.0,swz,1987
-10.0,swz,1988
-10.0,swz,1989
-10.0,swz,1990
-10.0,swz,1991
-10.0,swz,1992
-9.0,swz,1993
-9.0,swz,1994
-9.0,swz,1995
-9.0,swz,1996
-9.0,swz,1997
-9.0,swz,1998
-9.0,swz,1999
-9.0,swz,2000
-9.0,swz,2001
-9.0,swz,2002
-9.0,swz,2003
-9.0,swz,2004
-9.0,swz,2005
-9.0,swz,2006
-9.0,swz,2007
-9.0,swz,2008
-9.0,swz,2009
-9.0,swz,2010
-9.0,swz,2011
-10.0,swe,1800
-10.0,swe,1801
-10.0,swe,1802
-10.0,swe,1803
-10.0,swe,1804
-10.0,swe,1805
-10.0,swe,1806
-10.0,swe,1807
-10.0,swe,1808
-9.0,swe,1809
-9.0,swe,1810
-9.0,swe,1811
-8.0,swe,1812
-8.0,swe,1813
-8.0,swe,1814
-8.0,swe,1815
-8.0,swe,1816
-8.0,swe,1817
-8.0,swe,1818
-8.0,swe,1819
-8.0,swe,1820
-8.0,swe,1821
-8.0,swe,1822
-8.0,swe,1823
-8.0,swe,1824
-8.0,swe,1825
-8.0,swe,1826
-8.0,swe,1827
-8.0,swe,1828
-8.0,swe,1829
-8.0,swe,1830
-8.0,swe,1831
-8.0,swe,1832
-8.0,swe,1833
-8.0,swe,1834
-8.0,swe,1835
-8.0,swe,1836
-8.0,swe,1837
-8.0,swe,1838
-8.0,swe,1839
-8.0,swe,1840
-8.0,swe,1841
-7.0,swe,1842
-7.0,swe,1843
-7.0,swe,1844
-7.0,swe,1845
-7.0,swe,1846
-7.0,swe,1847
-7.0,swe,1848
-7.0,swe,1849
-7.0,swe,1850
-7.0,swe,1851
-7.0,swe,1852
-7.0,swe,1853
-7.0,swe,1854
-5.0,swe,1855
-5.0,swe,1856
-5.0,swe,1857
-5.0,swe,1858
-5.0,swe,1859
-5.0,swe,1860
-5.0,swe,1861
-5.0,swe,1862
-5.0,swe,1863
-5.0,swe,1864
-5.0,swe,1865
-5.0,swe,1866
-5.0,swe,1867
-5.0,swe,1868
-5.0,swe,1869
-4.0,swe,1870
-4.0,swe,1871
-4.0,swe,1872
-4.0,swe,1873
-4.0,swe,1874
-4.0,swe,1875
-4.0,swe,1876
-4.0,swe,1877
-4.0,swe,1878
-4.0,swe,1879
-4.0,swe,1880
-4.0,swe,1881
-4.0,swe,1882
-4.0,swe,1883
-4.0,swe,1884
-4.0,swe,1885
-4.0,swe,1886
-4.0,swe,1887
-4.0,swe,1888
-4.0,swe,1889
-4.0,swe,1890
-4.0,swe,1891
-4.0,swe,1892
-4.0,swe,1893
-4.0,swe,1894
-4.0,swe,1895
-4.0,swe,1896
-4.0,swe,1897
-4.0,swe,1898
-4.0,swe,1899
-4.0,swe,1900
-4.0,swe,1901
-4.0,swe,1902
-4.0,swe,1903
-4.0,swe,1904
-4.0,swe,1905
-4.0,swe,1906
-3.0,swe,1907
-2.0,swe,1908
0.0,swe,1909
1.0,swe,1910
2.0,swe,1911
4.0,swe,1912
5.0,swe,1913
6.0,swe,1914
8.0,swe,1915
9.0,swe,1916
10.0,swe,1917
10.0,swe,1918
10.0,swe,1919
10.0,swe,1920
10.0,swe,1921
10.0,swe,1922
10.0,swe,1923
10.0,swe,1924
10.0,swe,1925
10.0,swe,1926
10.0,swe,1927
10.0,swe,1928
10.0,swe,1929
10.0,swe,1930
10.0,swe,1931
10.0,swe,1932
10.0,swe,1933
10.0,swe,1934
10.0,swe,1935
10.0,swe,1936
10.0,swe,1937
10.0,swe,1938
10.0,swe,1939
10.0,swe,1940
10.0,swe,1941
10.0,swe,1942
10.0,swe,1943
10.0,swe,1944
10.0,swe,1945
10.0,swe,1946
10.0,swe,1947
10.0,swe,1948
10.0,swe,1949
10.0,swe,1950
10.0,swe,1951
10.0,swe,1952
10.0,swe,1953
10.0,swe,1954
10.0,swe,1955
10.0,swe,1956
10.0,swe,1957
10.0,swe,1958
10.0,swe,1959
10.0,swe,1960
10.0,swe,1961
10.0,swe,1962
10.0,swe,1963
10.0,swe,1964
10.0,swe,1965
10.0,swe,1966
10.0,swe,1967
10.0,swe,1968
10.0,swe,1969
10.0,swe,1970
10.0,swe,1971
10.0,swe,1972
10.0,swe,1973
10.0,swe,1974
10.0,swe,1975
10.0,swe,1976
10.0,swe,1977
10.0,swe,1978
10.0,swe,1979
10.0,swe,1980
10.0,swe,1981
10.0,swe,1982
10.0,swe,1983
10.0,swe,1984
10.0,swe,1985
10.0,swe,1986
10.0,swe,1987
10.0,swe,1988
10.0,swe,1989
10.0,swe,1990
10.0,swe,1991
10.0,swe,1992
10.0,swe,1993
10.0,swe,1994
10.0,swe,1995
10.0,swe,1996
10.0,swe,1997
10.0,swe,1998
10.0,swe,1999
10.0,swe,2000
10.0,swe,2001
10.0,swe,2002
10.0,swe,2003
10.0,swe,2004
10.0,swe,2005
10.0,swe,2006
10.0,swe,2007
10.0,swe,2008
10.0,swe,2009
10.0,swe,2010
10.0,swe,2011
10.0,che,1848
10.0,che,1849
10.0,che,1850
10.0,che,1851
10.0,che,1852
10.0,che,1853
10.0,che,1854
10.0,che,1855
10.0,che,1856
10.0,che,1857
10.0,che,1858
10.0,che,1859
10.0,che,1860
10.0,che,1861
10.0,che,1862
10.0,che,1863
10.0,che,1864
10.0,che,1865
10.0,che,1866
10.0,che,1867
10.0,che,1868
10.0,che,1869
10.0,che,1870
10.0,che,1871
10.0,che,1872
10.0,che,1873
10.0,che,1874
10.0,che,1875
10.0,che,1876
10.0,che,1877
10.0,che,1878
10.0,che,1879
10.0,che,1880
10.0,che,1881
10.0,che,1882
10.0,che,1883
10.0,che,1884
10.0,che,1885
10.0,che,1886
10.0,che,1887
10.0,che,1888
10.0,che,1889
10.0,che,1890
10.0,che,1891
10.0,che,1892
10.0,che,1893
10.0,che,1894
10.0,che,1895
10.0,che,1896
10.0,che,1897
10.0,che,1898
10.0,che,1899
10.0,che,1900
10.0,che,1901
10.0,che,1902
10.0,che,1903
10.0,che,1904
10.0,che,1905
10.0,che,1906
10.0,che,1907
10.0,che,1908
10.0,che,1909
10.0,che,1910
10.0,che,1911
10.0,che,1912
10.0,che,1913
10.0,che,1914
10.0,che,1915
10.0,che,1916
10.0,che,1917
10.0,che,1918
10.0,che,1919
10.0,che,1920
10.0,che,1921
10.0,che,1922
10.0,che,1923
10.0,che,1924
10.0,che,1925
10.0,che,1926
10.0,che,1927
10.0,che,1928
10.0,che,1929
10.0,che,1930
10.0,che,1931
10.0,che,1932
10.0,che,1933
10.0,che,1934
10.0,che,1935
10.0,che,1936
10.0,che,1937
10.0,che,1938
10.0,che,1939
10.0,che,1940
10.0,che,1941
10.0,che,1942
10.0,che,1943
10.0,che,1944
10.0,che,1945
10.0,che,1946
10.0,che,1947
10.0,che,1948
10.0,che,1949
10.0,che,1950
10.0,che,1951
10.0,che,1952
10.0,che,1953
10.0,che,1954
10.0,che,1955
10.0,che,1956
10.0,che,1957
10.0,che,1958
10.0,che,1959
10.0,che,1960
10.0,che,1961
10.0,che,1962
10.0,che,1963
10.0,che,1964
10.0,che,1965
10.0,che,1966
10.0,che,1967
10.0,che,1968
10.0,che,1969
10.0,che,1970
10.0,che,1971
10.0,che,1972
10.0,che,1973
10.0,che,1974
10.0,che,1975
10.0,che,1976
10.0,che,1977
10.0,che,1978
10.0,che,1979
10.0,che,1980
10.0,che,1981
10.0,che,1982
10.0,che,1983
10.0,che,1984
10.0,che,1985
10.0,che,1986
10.0,che,1987
10.0,che,1988
10.0,che,1989
10.0,che,1990
10.0,che,1991
10.0,che,1992
10.0,che,1993
10.0,che,1994
10.0,che,1995
10.0,che,1996
10.0,che,1997
10.0,che,1998
10.0,che,1999
10.0,che,2000
10.0,che,2001
10.0,che,2002
10.0,che,2003
10.0,che,2004
10.0,che,2005
10.0,che,2006
10.0,che,2007
10.0,che,2008
10.0,che,2009
10.0,che,2010
10.0,che,2011
5.0,syr,1944
5.0,syr,1945
5.0,syr,1946
5.0,syr,1947
5.0,syr,1948
-7.0,syr,1949
2.0,syr,1950
-7.0,syr,1951
-7.0,syr,1952
-7.0,syr,1953
7.0,syr,1954
7.0,syr,1955
7.0,syr,1956
7.0,syr,1957
-7.0,syr,1958
-7.0,syr,1959
-7.0,syr,1960
-2.0,syr,1961
-2.0,syr,1962
-7.0,syr,1963
-7.0,syr,1964
-7.0,syr,1965
-7.0,syr,1966
-7.0,syr,1967
-7.0,syr,1968
-7.0,syr,1969
-9.0,syr,1970
-9.0,syr,1971
-9.0,syr,1972
-9.0,syr,1973
-9.0,syr,1974
-9.0,syr,1975
-9.0,syr,1976
-9.0,syr,1977
-9.0,syr,1978
-9.0,syr,1979
-9.0,syr,1980
-9.0,syr,1981
-9.0,syr,1982
-9.0,syr,1983
-9.0,syr,1984
-9.0,syr,1985
-9.0,syr,1986
-9.0,syr,1987
-9.0,syr,1988
-9.0,syr,1989
-9.0,syr,1990
-9.0,syr,1991
-9.0,syr,1992
-9.0,syr,1993
-9.0,syr,1994
-9.0,syr,1995
-9.0,syr,1996
-9.0,syr,1997
-9.0,syr,1998
-9.0,syr,1999
-7.0,syr,2000
-7.0,syr,2001
-7.0,syr,2002
-7.0,syr,2003
-7.0,syr,2004
-7.0,syr,2005
-7.0,syr,2006
-7.0,syr,2007
-7.0,syr,2008
-7.0,syr,2009
-7.0,syr,2010
-7.0,syr,2011
-8.0,twn,1949
-8.0,twn,1950
-8.0,twn,1951
-8.0,twn,1952
-8.0,twn,1953
-8.0,twn,1954
-8.0,twn,1955
-8.0,twn,1956
-8.0,twn,1957
-8.0,twn,1958
-8.0,twn,1959
-8.0,twn,1960
-8.0,twn,1961
-8.0,twn,1962
-8.0,twn,1963
-8.0,twn,1964
-8.0,twn,1965
-8.0,twn,1966
-8.0,twn,1967
-8.0,twn,1968
-8.0,twn,1969
-8.0,twn,1970
-8.0,twn,1971
-8.0,twn,1972
-8.0,twn,1973
-8.0,twn,1974
-7.0,twn,1975
-7.0,twn,1976
-7.0,twn,1977
-7.0,twn,1978
-7.0,twn,1979
-7.0,twn,1980
-7.0,twn,1981
-7.0,twn,1982
-7.0,twn,1983
-7.0,twn,1984
-7.0,twn,1985
-7.0,twn,1986
-1.0,twn,1987
-1.0,twn,1988
-1.0,twn,1989
-1.0,twn,1990
-1.0,twn,1991
7.0,twn,1992
7.0,twn,1993
7.0,twn,1994
7.0,twn,1995
8.0,twn,1996
9.0,twn,1997
9.0,twn,1998
9.0,twn,1999
9.0,twn,2000
9.0,twn,2001
9.0,twn,2002
9.0,twn,2003
10.0,twn,2004
10.0,twn,2005
10.0,twn,2006
10.0,twn,2007
10.0,twn,2008
10.0,twn,2009
10.0,twn,2010
10.0,twn,2011
-7.0,tjk,1923
-7.0,tjk,1924
-7.0,tjk,1925
-7.0,tjk,1926
-8.0,tjk,1927
-8.0,tjk,1928
-8.0,tjk,1929
-8.0,tjk,1930
-8.0,tjk,1931
-8.0,tjk,1932
-9.0,tjk,1933
-9.0,tjk,1934
-9.0,tjk,1935
-9.0,tjk,1936
-9.0,tjk,1937
-9.0,tjk,1938
-9.0,tjk,1939
-9.0,tjk,1940
-9.0,tjk,1941
-9.0,tjk,1942
-9.0,tjk,1943
-9.0,tjk,1944
-9.0,tjk,1945
-9.0,tjk,1946
-9.0,tjk,1947
-9.0,tjk,1948
-9.0,tjk,1949
-9.0,tjk,1950
-9.0,tjk,1951
-9.0,tjk,1952
-7.0,tjk,1953
-7.0,tjk,1954
-7.0,tjk,1955
-7.0,tjk,1956
-7.0,tjk,1957
-7.0,tjk,1958
-7.0,tjk,1959
-7.0,tjk,1960
-7.0,tjk,1961
-7.0,tjk,1962
-7.0,tjk,1963
-7.0,tjk,1964
-7.0,tjk,1965
-7.0,tjk,1966
-7.0,tjk,1967
-7.0,tjk,1968
-7.0,tjk,1969
-7.0,tjk,1970
-7.0,tjk,1971
-7.0,tjk,1972
-7.0,tjk,1973
-7.0,tjk,1974
-7.0,tjk,1975
-7.0,tjk,1976
-7.0,tjk,1977
-7.0,tjk,1978
-7.0,tjk,1979
-7.0,tjk,1980
-7.0,tjk,1981
-7.0,tjk,1982
-7.0,tjk,1983
-7.0,tjk,1984
-7.0,tjk,1985
-7.0,tjk,1986
-7.0,tjk,1987
-6.0,tjk,1988
-4.0,tjk,1989
0.0,tjk,1990
-2.0,tjk,1991
-6.0,tjk,1992
-6.0,tjk,1993
-6.0,tjk,1994
-6.0,tjk,1995
-6.0,tjk,1996
-5.0,tjk,1997
-1.0,tjk,1998
-1.0,tjk,1999
-1.0,tjk,2000
-1.0,tjk,2001
-1.0,tjk,2002
-3.0,tjk,2003
-3.0,tjk,2004
-3.0,tjk,2005
-3.0,tjk,2006
-3.0,tjk,2007
-3.0,tjk,2008
-3.0,tjk,2009
-3.0,tjk,2010
-3.0,tjk,2011
-6.0,tza,1961
-6.0,tza,1962
-6.0,tza,1963
-6.0,tza,1964
-6.0,tza,1965
-6.0,tza,1966
-6.0,tza,1967
-6.0,tza,1968
-6.0,tza,1969
-6.0,tza,1970
-6.0,tza,1971
-6.0,tza,1972
-6.0,tza,1973
-6.0,tza,1974
-6.0,tza,1975
-6.0,tza,1976
-6.0,tza,1977
-6.0,tza,1978
-6.0,tza,1979
-6.0,tza,1980
-6.0,tza,1981
-6.0,tza,1982
-6.0,tza,1983
-6.0,tza,1984
-6.0,tza,1985
-6.0,tza,1986
-6.0,tza,1987
-6.0,tza,1988
-6.0,tza,1989
-6.0,tza,1990
-6.0,tza,1991
-5.0,tza,1992
-5.0,tza,1993
-5.0,tza,1994
-1.0,tza,1995
-1.0,tza,1996
-1.0,tza,1997
-1.0,tza,1998
-1.0,tza,1999
-1.0,tza,2000
-1.0,tza,2001
-1.0,tza,2002
-1.0,tza,2003
-1.0,tza,2004
-1.0,tza,2005
-1.0,tza,2006
-1.0,tza,2007
-1.0,tza,2008
-1.0,tza,2009
-1.0,tza,2010
-1.0,tza,2011
-10.0,tha,1800
-10.0,tha,1801
-10.0,tha,1802
-10.0,tha,1803
-10.0,tha,1804
-10.0,tha,1805
-10.0,tha,1806
-10.0,tha,1807
-10.0,tha,1808
-10.0,tha,1809
-10.0,tha,1810
-10.0,tha,1811
-10.0,tha,1812
-10.0,tha,1813
-10.0,tha,1814
-10.0,tha,1815
-10.0,tha,1816
-10.0,tha,1817
-10.0,tha,1818
-10.0,tha,1819
-10.0,tha,1820
-10.0,tha,1821
-10.0,tha,1822
-10.0,tha,1823
-10.0,tha,1824
-10.0,tha,1825
-10.0,tha,1826
-10.0,tha,1827
-10.0,tha,1828
-10.0,tha,1829
-10.0,tha,1830
-10.0,tha,1831
-10.0,tha,1832
-10.0,tha,1833
-10.0,tha,1834
-10.0,tha,1835
-10.0,tha,1836
-10.0,tha,1837
-10.0,tha,1838
-10.0,tha,1839
-10.0,tha,1840
-10.0,tha,1841
-10.0,tha,1842
-10.0,tha,1843
-10.0,tha,1844
-10.0,tha,1845
-10.0,tha,1846
-10.0,tha,1847
-10.0,tha,1848
-10.0,tha,1849
-10.0,tha,1850
-10.0,tha,1851
-10.0,tha,1852
-10.0,tha,1853
-10.0,tha,1854
-10.0,tha,1855
-10.0,tha,1856
-10.0,tha,1857
-10.0,tha,1858
-10.0,tha,1859
-10.0,tha,1860
-10.0,tha,1861
-10.0,tha,1862
-10.0,tha,1863
-10.0,tha,1864
-10.0,tha,1865
-10.0,tha,1866
-10.0,tha,1867
-10.0,tha,1868
-10.0,tha,1869
-10.0,tha,1870
-10.0,tha,1871
-10.0,tha,1872
-10.0,tha,1873
-10.0,tha,1874
-10.0,tha,1875
-10.0,tha,1876
-10.0,tha,1877
-10.0,tha,1878
-10.0,tha,1879
-10.0,tha,1880
-10.0,tha,1881
-10.0,tha,1882
-10.0,tha,1883
-10.0,tha,1884
-10.0,tha,1885
-10.0,tha,1886
-10.0,tha,1887
-10.0,tha,1888
-10.0,tha,1889
-10.0,tha,1890
-10.0,tha,1891
-10.0,tha,1892
-10.0,tha,1893
-10.0,tha,1894
-10.0,tha,1895
-10.0,tha,1896
-10.0,tha,1897
-10.0,tha,1898
-10.0,tha,1899
-10.0,tha,1900
-10.0,tha,1901
-10.0,tha,1902
-10.0,tha,1903
-10.0,tha,1904
-10.0,tha,1905
-10.0,tha,1906
-10.0,tha,1907
-10.0,tha,1908
-10.0,tha,1909
-10.0,tha,1910
-10.0,tha,1911
-10.0,tha,1912
-10.0,tha,1913
-10.0,tha,1914
-10.0,tha,1915
-10.0,tha,1916
-10.0,tha,1917
-10.0,tha,1918
-10.0,tha,1919
-10.0,tha,1920
-10.0,tha,1921
-10.0,tha,1922
-10.0,tha,1923
-10.0,tha,1924
-10.0,tha,1925
-10.0,tha,1926
-10.0,tha,1927
-10.0,tha,1928
-10.0,tha,1929
-10.0,tha,1930
-10.0,tha,1931
-8.0,tha,1932
-6.0,tha,1933
-4.0,tha,1934
-3.0,tha,1935
-3.0,tha,1936
-3.0,tha,1937
-3.0,tha,1938
-3.0,tha,1939
-3.0,tha,1940
-3.0,tha,1941
-3.0,tha,1942
-3.0,tha,1943
-3.0,tha,1944
-3.0,tha,1945
-3.0,tha,1946
-3.0,tha,1947
-3.0,tha,1948
-3.0,tha,1949
-3.0,tha,1950
-3.0,tha,1951
-6.0,tha,1952
-6.0,tha,1953
-6.0,tha,1954
-3.0,tha,1955
-3.0,tha,1956
-3.0,tha,1957
-7.0,tha,1958
-7.0,tha,1959
-7.0,tha,1960
-7.0,tha,1961
-7.0,tha,1962
-7.0,tha,1963
-7.0,tha,1964
-7.0,tha,1965
-7.0,tha,1966
-7.0,tha,1967
-2.0,tha,1968
2.0,tha,1969
2.0,tha,1970
-7.0,tha,1971
-7.0,tha,1972
-2.0,tha,1973
3.0,tha,1974
3.0,tha,1975
-7.0,tha,1976
-2.0,tha,1977
2.0,tha,1978
2.0,tha,1979
2.0,tha,1980
2.0,tha,1981
2.0,tha,1982
2.0,tha,1983
2.0,tha,1984
2.0,tha,1985
2.0,tha,1986
2.0,tha,1987
3.0,tha,1988
3.0,tha,1989
3.0,tha,1990
-1.0,tha,1991
9.0,tha,1992
9.0,tha,1993
9.0,tha,1994
9.0,tha,1995
9.0,tha,1996
9.0,tha,1997
9.0,tha,1998
9.0,tha,1999
9.0,tha,2000
9.0,tha,2001
9.0,tha,2002
9.0,tha,2003
9.0,tha,2004
9.0,tha,2005
-5.0,tha,2006
-1.0,tha,2007
4.0,tha,2008
4.0,tha,2009
4.0,tha,2010
7.0,tha,2011
6.0,tls,2002
6.0,tls,2003
6.0,tls,2004
6.0,tls,2005
7.0,tls,2006
7.0,tls,2007
7.0,tls,2008
7.0,tls,2009
7.0,tls,2010
7.0,tls,2011
-6.0,tgo,1960
-6.0,tgo,1961
-6.0,tgo,1962
-6.0,tgo,1963
-6.0,tgo,1964
-6.0,tgo,1965
-6.0,tgo,1966
-7.0,tgo,1967
-7.0,tgo,1968
-7.0,tgo,1969
-7.0,tgo,1970
-7.0,tgo,1971
-7.0,tgo,1972
-7.0,tgo,1973
-7.0,tgo,1974
-7.0,tgo,1975
-7.0,tgo,1976
-7.0,tgo,1977
-7.0,tgo,1978
-7.0,tgo,1979
-7.0,tgo,1980
-7.0,tgo,1981
-7.0,tgo,1982
-7.0,tgo,1983
-7.0,tgo,1984
-7.0,tgo,1985
-7.0,tgo,1986
-7.0,tgo,1987
-7.0,tgo,1988
-7.0,tgo,1989
-7.0,tgo,1990
-5.0,tgo,1991
-3.0,tgo,1992
-2.0,tgo,1993
-2.0,tgo,1994
-2.0,tgo,1995
-2.0,tgo,1996
-2.0,tgo,1997
-2.0,tgo,1998
-2.0,tgo,1999
-2.0,tgo,2000
-2.0,tgo,2001
-2.0,tgo,2002
-2.0,tgo,2003
-2.0,tgo,2004
-4.0,tgo,2005
-4.0,tgo,2006
-4.0,tgo,2007
-4.0,tgo,2008
-4.0,tgo,2009
-2.0,tgo,2010
-2.0,tgo,2011
8.0,tto,1962
8.0,tto,1963
