subsistence_incomes_per_person,geo,time
38.43,swe,1969
40.14,swe,1970
39.92,swe,1971
41.06,swe,1972
42.54,swe,1973
43.3,swe,1974
43.97,swe,1975
43.94,swe,1976
43.1,swe,1977
43.86,swe,1978
45.43,swe,1979
46.45,swe,1980
46.64,swe,1981
46.89,swe,1982
48.05,swe,1983
50.08,swe,1984
51.14,swe,1985
51.79,swe,1986
53.12,swe,1987
53.89,swe,1988
54.69,swe,1989
55.47,swe,1990
54.83,swe,1991
53.38,swe,1992
51.91,swe,1993
52.94,swe,1994
54.22,swe,1995
54.73,swe,1996
56.07,swe,1997
57.99,swe,1998
60.47,swe,1999
62.85,swe,2000
63.3,swe,2001
64.63,swe,2002
65.66,swe,2003
68.14,swe,2004
70.16,swe,2005
72.81,swe,2006
74.12,swe,2007
73.76,swe,2008
70.22,swe,2009
2.516,che,1600
2.556,che,1609
2.704,che,1642
2.741,che,1650
2.784,che,1659
2.936,che,1690
2.986,che,1700
3.089,che,1720
3.19,che,1739
3.195,che,1740
3.25,che,1750
3.305,che,1760
3.361,che,1770
3.419,che,1780
3.477,che,1790
3.483,che,1791
3.489,che,1792
3.495,che,1793
3.5,che,1794
3.506,che,1795
3.512,che,1796
3.518,che,1797
3.524,che,1798
3.53,che,1799
3.536,che,1800
3.542,che,1801
3.548,che,1802
3.554,che,1803
3.56,che,1804
3.566,che,1805
3.572,che,1806
3.578,che,1807
3.584,che,1808
3.59,che,1809
3.596,che,1810
3.602,che,1811
3.609,che,1812
3.615,che,1813
3.621,che,1814
3.627,che,1815
3.633,che,1816
3.639,che,1817
3.645,che,1818
3.652,che,1819
3.658,che,1820
3.696,che,1821
3.734,che,1822
3.773,che,1823
3.813,che,1824
3.853,che,1825
3.893,che,1826
3.933,che,1827
3.974,che,1828
4.016,che,1829
4.058,che,1830
4.1,che,1831
4.143,che,1832
4.186,che,1833
4.23,che,1834
4.274,che,1835
4.319,che,1836
4.364,che,1837
4.409,che,1838
4.455,che,1839
4.502,che,1840
4.549,che,1841
4.596,che,1842
4.644,che,1843
4.693,che,1844
4.742,che,1845
4.791,che,1846
4.841,che,1847
4.892,che,1848
4.943,che,1849
4.994,che,1850
5.081,che,1851
5.387,che,1852
5.187,che,1853
4.582,che,1854
5.321,che,1855
5.284,che,1856
5.703,che,1857
7.156,che,1858
6.766,che,1859
5.854,che,1860
6.236,che,1861
6.675,che,1862
6.636,che,1863
6.248,che,1864
6.743,che,1865
6.645,che,1866
5.81,che,1867
6.822,che,1868
7.42,che,1869
7.053,che,1870
7.467,che,1871
7.071,che,1872
7.222,che,1873
8.041,che,1874
8.876,che,1875
8.617,che,1876
7.727,che,1877
7.823,che,1878
7.751,che,1879
8.22,che,1880
8.324,che,1881
8.051,che,1882
8.04,che,1883
8.916,che,1884
9.579,che,1885
9.918,che,1886
9.836,che,1887
10.03,che,1888
10.0,che,1889
10.68,che,1890
10.02,che,1891
10.76,che,1892
11.05,che,1893
10.67,che,1894
11.7,che,1895
11.86,che,1896
12.33,che,1897
12.41,che,1898
12.87,che,1899
12.86,che,1900
12.56,che,1901
12.69,che,1902
12.29,che,1903
12.78,che,1904
13.13,che,1905
14.11,che,1906
14.07,che,1907
13.68,che,1908
14.22,che,1909
14.53,che,1910
14.69,che,1911
14.67,che,1912
14.31,che,1913
14.2,che,1914
14.39,che,1915
14.35,che,1916
12.76,che,1917
12.74,che,1918
13.62,che,1919
14.48,che,1920
14.12,che,1921
15.49,che,1922
16.35,che,1923
16.91,che,1924
18.08,che,1925
18.88,che,1926
19.77,che,1927
20.7,che,1928
21.24,che,1929
20.96,che,1930
19.94,che,1931
19.16,che,1932
20.02,che,1933
19.97,che,1934
19.82,che,1935
19.82,che,1936
20.71,che,1937
21.44,che,1938
21.34,che,1939
21.46,che,1940
21.18,che,1941
20.49,che,1942
20.14,che,1943
20.43,che,1944
26.01,che,1945
27.45,che,1946
30.37,che,1947
30.59,che,1948
29.38,che,1949
30.41,che,1950
32.49,che,1951
32.31,che,1952
33.02,che,1953
34.52,che,1954
36.46,che,1955
38.38,che,1956
39.28,che,1957
37.9,che,1958
39.83,che,1959
41.8,che,1960
43.95,che,1961
44.81,che,1962
46.0,che,1963
47.61,che,1964
48.66,che,1965
49.41,che,1966
50.36,che,1967
51.58,che,1968
53.79,che,1969
56.72,che,1970
58.32,che,1971
59.64,che,1972
61.08,che,1973
61.79,che,1974
57.79,che,1975
57.61,che,1976
59.17,che,1977
59.26,che,1978
60.56,che,1979
63.01,che,1980
63.6,che,1981
62.28,che,1982
62.27,che,1983
63.88,che,1984
65.72,che,1985
66.39,che,1986
66.41,che,1987
67.92,che,1988
70.24,che,1989
72.1,che,1990
70.63,che,1991
69.89,che,1992
69.11,che,1993
69.3,che,1994
69.15,che,1995
69.28,che,1996
70.47,che,1997
72.46,che,1998
73.14,che,1999
75.41,che,2000
75.81,che,2001
75.62,che,2002
74.96,che,2003
76.46,che,2004
77.89,che,2005
80.58,che,2006
83.35,che,2007
84.7,che,2008
83.34,che,2009
1.864,syr,1800
1.864,syr,1801
1.864,syr,1802
1.864,syr,1803
1.864,syr,1804
1.864,syr,1805
1.864,syr,1806
1.864,syr,1807
1.864,syr,1808
1.864,syr,1809
1.864,syr,1810
1.864,syr,1811
1.864,syr,1812
1.864,syr,1813
1.864,syr,1814
1.864,syr,1815
1.864,syr,1816
1.864,syr,1817
1.864,syr,1818
1.864,syr,1819
1.864,syr,1820
1.873,syr,1821
1.882,syr,1822
1.891,syr,1823
1.9,syr,1824
1.909,syr,1825
1.918,syr,1826
1.928,syr,1827
1.937,syr,1828
1.946,syr,1829
1.955,syr,1830
1.965,syr,1831
1.974,syr,1832
1.984,syr,1833
1.993,syr,1834
2.003,syr,1835
2.012,syr,1836
2.022,syr,1837
2.032,syr,1838
2.042,syr,1839
2.051,syr,1840
2.061,syr,1841
2.071,syr,1842
2.081,syr,1843
2.091,syr,1844
2.101,syr,1845
2.111,syr,1846
2.121,syr,1847
2.132,syr,1848
2.142,syr,1849
2.152,syr,1850
2.162,syr,1851
2.173,syr,1852
2.183,syr,1853
2.194,syr,1854
2.204,syr,1855
2.215,syr,1856
2.225,syr,1857
2.236,syr,1858
2.247,syr,1859
2.258,syr,1860
2.268,syr,1861
2.279,syr,1862
2.29,syr,1863
2.301,syr,1864
2.312,syr,1865
2.323,syr,1866
2.335,syr,1867
2.346,syr,1868
2.357,syr,1869
2.368,syr,1870
2.386,syr,1871
2.404,syr,1872
2.422,syr,1873
2.44,syr,1874
2.458,syr,1875
2.476,syr,1876
2.495,syr,1877
2.513,syr,1878
2.532,syr,1879
2.551,syr,1880
2.57,syr,1881
2.589,syr,1882
2.608,syr,1883
2.628,syr,1884
2.647,syr,1885
2.667,syr,1886
2.687,syr,1887
2.707,syr,1888
2.727,syr,1889
2.747,syr,1890
2.768,syr,1891
2.788,syr,1892
2.809,syr,1893
2.83,syr,1894
2.851,syr,1895
2.872,syr,1896
2.894,syr,1897
2.915,syr,1898
2.937,syr,1899
2.959,syr,1900
2.981,syr,1901
3.003,syr,1902
3.025,syr,1903
3.048,syr,1904
3.07,syr,1905
3.093,syr,1906
3.116,syr,1907
3.14,syr,1908
3.163,syr,1909
3.186,syr,1910
3.21,syr,1911
3.234,syr,1912
3.258,syr,1913
3.265,syr,1914
3.271,syr,1915
3.278,syr,1916
3.284,syr,1917
3.291,syr,1918
3.298,syr,1919
3.304,syr,1920
3.311,syr,1921
3.317,syr,1922
3.324,syr,1923
3.331,syr,1924
3.337,syr,1925
3.344,syr,1926
3.351,syr,1927
3.358,syr,1928
3.364,syr,1929
3.371,syr,1930
3.378,syr,1931
3.385,syr,1932
3.391,syr,1933
3.398,syr,1934
3.405,syr,1935
3.412,syr,1936
3.419,syr,1937
3.425,syr,1938
3.432,syr,1939
3.439,syr,1940
3.446,syr,1941
3.453,syr,1942
3.46,syr,1943
3.467,syr,1944
3.474,syr,1945
3.481,syr,1946
3.488,syr,1947
3.495,syr,1948
3.502,syr,1949
3.509,syr,1950
3.284,syr,1951
4.024,syr,1952
4.435,syr,1953
4.943,syr,1954
4.332,syr,1955
4.978,syr,1956
5.125,syr,1957
4.276,syr,1958
4.29,syr,1959
4.217,syr,1960
4.4,syr,1961
5.248,syr,1962
5.057,syr,1963
4.984,syr,1964
4.792,syr,1965
4.264,syr,1966
4.452,syr,1967
4.452,syr,1968
5.097,syr,1969
4.727,syr,1970
4.997,syr,1971
6.013,syr,1972
5.294,syr,1973
6.325,syr,1974
7.276,syr,1975
7.772,syr,1976
7.387,syr,1977
7.733,syr,1978
7.715,syr,1979
8.318,syr,1980
8.769,syr,1981
8.597,syr,1982
8.373,syr,1983
7.715,syr,1984
7.866,syr,1985
7.187,syr,1986
7.042,syr,1987
7.676,syr,1988
6.734,syr,1989
6.975,syr,1990
7.199,syr,1991
7.461,syr,1992
7.998,syr,1993
8.351,syr,1994
8.591,syr,1995
8.917,syr,1996
8.863,syr,1997
9.25,syr,1998
8.695,syr,1999
8.63,syr,2000
8.685,syr,2001
8.93,syr,2002
8.769,syr,2003
8.76,syr,2004
8.901,syr,2005
9.066,syr,2006
9.227,syr,2007
9.471,syr,2008
9.614,syr,2009
1.911,twn,1800
1.911,twn,1801
1.911,twn,1802
1.911,twn,1803
1.911,twn,1804
1.911,twn,1805
1.911,twn,1806
1.911,twn,1807
1.911,twn,1808
1.911,twn,1809
1.911,twn,1810
1.911,twn,1811
1.911,twn,1812
1.911,twn,1813
1.911,twn,1814
1.911,twn,1815
1.911,twn,1816
1.911,twn,1817
1.911,twn,1818
1.911,twn,1819
1.911,twn,1820
1.911,twn,1821
1.911,twn,1822
1.911,twn,1823
1.911,twn,1824
1.911,twn,1825
1.911,twn,1826
1.911,twn,1827
1.911,twn,1828
1.911,twn,1829
1.911,twn,1830
1.911,twn,1831
1.911,twn,1832
1.911,twn,1833
1.911,twn,1834
1.911,twn,1835
1.911,twn,1836
1.911,twn,1837
1.911,twn,1838
1.911,twn,1839
1.911,twn,1840
1.911,twn,1841
1.911,twn,1842
1.911,twn,1843
1.911,twn,1844
1.911,twn,1845
1.911,twn,1846
1.911,twn,1847
1.911,twn,1848
1.911,twn,1849
1.911,twn,1850
1.911,twn,1851
1.911,twn,1852
1.911,twn,1853
1.911,twn,1854
1.911,twn,1855
1.911,twn,1856
1.911,twn,1857
1.911,twn,1858
1.911,twn,1859
1.911,twn,1860
1.911,twn,1861
1.911,twn,1862
1.911,twn,1863
1.911,twn,1864
1.911,twn,1865
1.911,twn,1866
1.911,twn,1867
1.911,twn,1868
1.911,twn,1869
1.911,twn,1870
1.917,twn,1871
1.924,twn,1872
1.93,twn,1873
1.936,twn,1874
1.943,twn,1875
1.949,twn,1876
1.955,twn,1877
1.962,twn,1878
1.968,twn,1879
1.975,twn,1880
1.981,twn,1881
1.988,twn,1882
1.994,twn,1883
2.001,twn,1884
2.007,twn,1885
2.014,twn,1886
2.02,twn,1887
2.027,twn,1888
2.034,twn,1889
2.04,twn,1890
2.047,twn,1891
2.054,twn,1892
2.06,twn,1893
2.067,twn,1894
2.074,twn,1895
2.081,twn,1896
2.087,twn,1897
2.094,twn,1898
2.101,twn,1899
2.108,twn,1900
2.115,twn,1901
2.136,twn,1902
2.525,twn,1903
2.41,twn,1904
1.984,twn,1905
2.057,twn,1906
2.338,twn,1907
2.369,twn,1908
2.67,twn,1909
2.799,twn,1910
2.479,twn,1911
2.508,twn,1912
2.581,twn,1913
2.546,twn,1914
2.578,twn,1915
2.778,twn,1916
3.069,twn,1917
2.991,twn,1918
2.973,twn,1919
3.021,twn,1920
3.162,twn,1921
3.401,twn,1922
3.533,twn,1923
3.705,twn,1924
3.844,twn,1925
3.91,twn,1926
3.799,twn,1927
3.773,twn,1928
3.964,twn,1929
4.007,twn,1930
3.994,twn,1931
4.014,twn,1932
3.91,twn,1933
3.946,twn,1934
4.263,twn,1935
4.346,twn,1936
4.235,twn,1937
4.273,twn,1938
4.054,twn,1939
3.777,twn,1940
3.503,twn,1941
3.562,twn,1942
3.194,twn,1943
2.676,twn,1944
1.419,twn,1945
1.491,twn,1946
1.867,twn,1947
2.306,twn,1948
2.57,twn,1949
2.86,twn,1950
2.981,twn,1951
3.22,twn,1952
3.398,twn,1953
3.593,twn,1954
3.746,twn,1955
3.81,twn,1956
3.949,twn,1957
4.076,twn,1958
4.238,twn,1959
4.35,twn,1960
4.492,twn,1961
4.686,twn,1962
4.966,twn,1963
5.406,twn,1964
5.842,twn,1965
6.187,twn,1966
6.673,twn,1967
7.113,twn,1968
7.572,twn,1969
8.239,twn,1970
9.082,twn,1971
10.07,twn,1972
11.12,twn,1973
11.02,twn,1974
11.32,twn,1975
12.62,twn,1976
13.61,twn,1977
15.15,twn,1978
16.07,twn,1979
16.83,twn,1980
17.5,twn,1981
17.73,twn,1982
18.85,twn,1983
20.51,twn,1984
21.19,twn,1985
23.3,twn,1986
25.91,twn,1987
27.61,twn,1988
29.51,twn,1989
30.97,twn,1990
32.87,twn,1991
35.01,twn,1992
36.96,twn,1993
39.18,twn,1994
41.21,twn,1995
43.32,twn,1996
45.64,twn,1997
47.13,twn,1998
49.29,twn,1999
51.59,twn,2000
49.93,twn,2001
51.52,twn,2002
52.75,twn,2003
55.55,twn,2004
57.17,twn,2005
60.0,twn,2006
63.36,twn,2007
63.61,twn,2008
62.19,twn,2009
0.9396,tjk,1800
0.9594,tjk,1820
2.139,tjk,1913
4.191,tjk,1950
10.18,tjk,1973
7.408,tjk,1990
6.594,tjk,1991
4.369,tjk,1992
3.604,tjk,1993
2.793,tjk,1994
2.408,tjk,1995
1.972,tjk,1996
1.97,tjk,1997
2.036,tjk,1998
2.07,tjk,1999
2.196,tjk,2000
2.37,tjk,2001
2.54,tjk,2002
2.741,tjk,2003
2.967,tjk,2004
3.099,tjk,2005
3.296,tjk,2006
3.532,tjk,2007
3.788,tjk,2008
3.893,tjk,2009
1.032,tza,1800
1.032,tza,1820
1.306,tza,1913
1.435,tza,1950
1.578,tza,1951
1.572,tza,1952
1.479,tza,1953
1.56,tza,1954
1.557,tza,1955
1.536,tza,1956
1.532,tza,1957
1.504,tza,1958
1.536,tza,1959
1.555,tza,1960
1.494,tza,1961
1.583,tza,1962
1.635,tza,1963
1.674,tza,1964
1.683,tza,1965
1.843,tza,1966
1.86,tza,1967
1.898,tza,1968
1.876,tza,1969
1.924,tza,1970
1.945,tza,1971
2.009,tza,1972
2.006,tza,1973
1.99,tza,1974
2.032,tza,1975
2.115,tza,1976
2.111,tza,1977
2.108,tza,1978
2.072,tza,1979
2.029,tza,1980
1.949,tza,1981
1.917,tza,1982
1.853,tza,1983
1.844,tza,1984
1.787,tza,1985
1.791,tza,1986
1.824,tza,1987
1.844,tza,1988
1.852,tza,1989
1.866,tza,1990
1.852,tza,1991
1.811,tza,1992
1.773,tza,1993
1.734,tza,1994
1.741,tza,1995
1.784,tza,1996
1.731,tza,1997
1.75,tza,1998
1.768,tza,1999
1.812,tza,2000
1.881,tza,2001
1.972,tza,2002
2.039,tza,2003
2.133,tza,2004
2.232,tza,2005
2.339,tza,2006
2.457,tza,2007
2.588,tza,2008
2.676,tza,2009
1.09,tha,1800
1.09,tha,1820
1.162,tha,1870
1.499,tha,1890
1.607,tha,1913
1.517,tha,1929
1.58,tha,1938
1.562,tha,1950
1.623,tha,1951
1.662,tha,1952
1.788,tha,1953
1.718,tha,1954
1.807,tha,1955
1.778,tha,1956
1.74,tha,1957
1.747,tha,1958
1.897,tha,1959
2.062,tha,1960
2.103,tha,1961
2.198,tha,1962
2.304,tha,1963
2.388,tha,1964
2.501,tha,1965
2.7,tha,1966
2.841,tha,1967
2.986,tha,1968
3.128,tha,1969
3.24,tha,1970
3.298,tha,1971
3.343,tha,1972
3.583,tha,1973
3.652,tha,1974
3.745,tha,1975
3.999,tha,1976
4.301,tha,1977
4.63,tha,1978
4.773,tha,1979
4.884,tha,1980
5.074,tha,1981
5.248,tha,1982
5.445,tha,1983
5.662,tha,1984
5.832,tha,1985
6.062,tha,1986
6.541,tha,1987
7.303,tha,1988
8.079,tha,1989
8.859,tha,1990
9.491,tha,1991
10.12,tha,1992
10.83,tha,1993
11.66,tha,1994
12.58,tha,1995
13.16,tha,1996
12.83,tha,1997
11.37,tha,1998
11.77,tha,1999
12.23,tha,2000
12.4,tha,2001
12.97,tha,2002
13.76,tha,2003
14.52,tha,2004
15.06,tha,2005
15.8,tha,2006
16.46,tha,2007
16.72,tha,2008
16.18,tha,2009
1.127,tls,1800
1.138,tls,1820
1.184,tls,1850
1.217,tls,1870
1.588,tls,1913
1.545,tls,1950
2.729,tls,1973
4.951,tls,1990
5.306,tls,1991
5.653,tls,1992
6.024,tls,1993
6.46,tls,1994
6.991,tls,1995
7.779,tls,1996
8.238,tls,1997
8.224,tls,1998
5.357,tls,1999
6.016,tls,2000
6.761,tls,2001
5.978,tls,2002
5.265,tls,2003
4.974,tls,2004
4.831,tls,2005
4.427,tls,2006
4.679,tls,2007
5.16,tls,2008
5.429,tls,2009
1.175,tgo,1800
1.175,tgo,1820
1.815,tgo,1913
1.825,tgo,1950
1.856,tgo,1951
1.886,tgo,1952
1.914,tgo,1953
1.944,tgo,1954
1.973,tgo,1955
2.003,tgo,1956
2.031,tgo,1957
2.057,tgo,1958
2.085,tgo,1959
2.218,tgo,1960
2.313,tgo,1961
2.341,tgo,1962
2.396,tgo,1963
2.673,tgo,1964
2.961,tgo,1965
3.152,tgo,1966
3.24,tgo,1967
3.316,tgo,1968
3.578,tgo,1969
3.418,tgo,1970
3.578,tgo,1971
3.618,tgo,1972
3.392,tgo,1973
3.455,tgo,1974
3.355,tgo,1975
3.262,tgo,1976
3.361,tgo,1977
3.618,tgo,1978
3.744,tgo,1979
3.486,tgo,1980
3.173,tgo,1981
2.949,tgo,1982
2.693,tgo,1983
2.678,tgo,1984
2.706,tgo,1985
2.694,tgo,1986
2.636,tgo,1987
2.658,tgo,1988
2.661,tgo,1989
2.544,tgo,1990
2.442,tgo,1991
2.268,tgo,1992
1.907,tgo,1993
2.226,tgo,1994
2.25,tgo,1995
2.355,tgo,1996
2.154,tgo,1997
2.046,tgo,1998
2.046,tgo,1999
1.953,tgo,2000
1.911,tgo,2001
1.943,tgo,2002
1.99,tgo,2003
1.981,tgo,2004
1.947,tgo,2005
1.974,tgo,2006
1.963,tgo,2007
1.948,tgo,2008
1.947,tgo,2009
1.951,tkl,2005
1.464,ton,1800
1.464,ton,1820
1.98,ton,1913
4.111,ton,1973
4.289,ton,1974
4.435,ton,1975
4.466,ton,1976
4.641,ton,1977
4.67,ton,1978
4.711,ton,1979
5.436,ton,1980
6.221,ton,1981
7.208,ton,1982
7.727,ton,1983
7.952,ton,1984
8.533,ton,1985
8.727,ton,1986
8.966,ton,1987
8.746,ton,1988
8.718,ton,1989
8.48,ton,1990
8.963,ton,1991
8.926,ton,1992
9.2,ton,1993
9.602,ton,1994
9.847,ton,1995
9.956,ton,1996
9.721,ton,1997
9.955,ton,1998
10.35,ton,1999
10.72,ton,2000
11.02,ton,2001
11.15,ton,2002
11.47,ton,2003
11.56,ton,2004
11.26,ton,2005
11.2,ton,2006
11.22,ton,2007
11.28,ton,2008
11.19,ton,2009
1.698,tto,1800
1.698,tto,1820
2.772,tto,1913
6.182,tto,1950
6.552,tto,1951
6.63,tto,1952
6.653,tto,1953
6.585,tto,1954
7.262,tto,1955
8.511,tto,1956
8.992,tto,1957
9.437,tto,1958
9.662,tto,1959
10.52,tto,1960
10.72,tto,1961
10.96,tto,1962
11.3,tto,1963
11.44,tto,1964
11.83,tto,1965
12.17,tto,1966
12.33,tto,1967
12.93,tto,1968
13.29,tto,1969
13.87,tto,1970
13.92,tto,1971
14.52,tto,1972
14.61,tto,1973
15.23,tto,1974
15.34,tto,1975
16.57,tto,1976
17.32,tto,1977
19.04,tto,1978
19.6,tto,1979
20.83,tto,1980
21.52,tto,1981
20.0,tto,1982
18.16,tto,1983
18.96,tto,1984
17.94,tto,1985
17.15,tto,1986
16.2,tto,1987
15.48,tto,1988
15.33,tto,1989
15.6,tto,1990
16.23,tto,1991
16.16,tto,1992
16.1,tto,1993
16.9,tto,1994
17.7,tto,1995
18.53,tto,1996
19.28,tto,1997
20.33,tto,1998
21.82,tto,1999
23.02,tto,2000
24.17,tto,2001
25.13,tto,2002
28.58,tto,2003
30.65,tto,2004
33.67,tto,2005
38.12,tto,2006
39.78,tto,2007
40.59,tto,2008
39.09,tto,2009
1.138,tun,1800
1.134,tun,1820
1.67,tun,1870
2.331,tun,1913
2.943,tun,1950
2.92,tun,1951
3.22,tun,1952
3.283,tun,1953
3.297,tun,1954
3.073,tun,1955
3.23,tun,1956
3.06,tun,1957
3.409,tun,1958
3.213,tun,1959
3.545,tun,1960
3.79,tun,1961
3.641,tun,1962
4.107,tun,1963
4.195,tun,1964
4.364,tun,1965
4.367,tun,1966
4.238,tun,1967
4.58,tun,1968
4.646,tun,1969
4.823,tun,1970
5.233,tun,1971
6.038,tun,1972
5.863,tun,1973
6.186,tun,1974
6.458,tun,1975
6.783,tun,1976
6.844,tun,1977
7.129,tun,1978
7.422,tun,1979
7.771,tun,1980
7.998,tun,1981
7.808,tun,1982
8.023,tun,1983
8.099,tun,1984
8.347,tun,1985
8.019,tun,1986
8.356,tun,1987
8.185,tun,1988
8.322,tun,1989
8.81,tun,1990
8.981,tun,1991
9.502,tun,1992
9.535,tun,1993
9.671,tun,1994
9.748,tun,1995
10.29,tun,1996
10.69,tun,1997
11.07,tun,1998
11.61,tun,1999
12.02,tun,2000
12.47,tun,2001
12.55,tun,2002
13.12,tun,2003
13.76,tun,2004
14.17,tun,2005
14.78,tun,2006
15.57,tun,2007
16.13,tun,2008
16.45,tun,2009
1.316,tur,1500
1.421,tur,1570
1.469,tur,1600
1.469,tur,1609
1.469,tur,1642
1.469,tur,1650
1.469,tur,1659
1.469,tur,1690
1.469,tur,1700
1.559,tur,1720
1.65,tur,1739
1.655,tur,1740
1.705,tur,1750
1.756,tur,1760
1.809,tur,1770
1.841,tur,1780
1.874,tur,1790
1.878,tur,1791
1.881,tur,1792
1.884,tur,1793
1.888,tur,1794
1.891,tur,1795
1.894,tur,1796
1.898,tur,1797
1.901,tur,1798
1.904,tur,1799
1.908,tur,1800
1.911,tur,1801
1.914,tur,1802
1.918,tur,1803
1.921,tur,1804
1.925,tur,1805
1.928,tur,1806
1.931,tur,1807
1.935,tur,1808
1.938,tur,1809
1.942,tur,1810
1.945,tur,1811
1.949,tur,1812
1.952,tur,1813
1.955,tur,1814
1.959,tur,1815
1.962,tur,1816
1.966,tur,1817
1.969,tur,1818
1.973,tur,1819
1.976,tur,1820
1.986,tur,1821
1.996,tur,1822
2.006,tur,1823
2.016,tur,1824
2.026,tur,1825
2.036,tur,1826
2.046,tur,1827
2.057,tur,1828
2.067,tur,1829
2.077,tur,1830
2.088,tur,1831
2.098,tur,1832
2.109,tur,1833
2.119,tur,1834
2.13,tur,1835
2.14,tur,1836
2.151,tur,1837
2.162,tur,1838
2.173,tur,1839
2.183,tur,1840
2.194,tur,1841
2.205,tur,1842
2.216,tur,1843
2.227,tur,1844
2.239,tur,1845
2.25,tur,1846
2.261,tur,1847
2.272,tur,1848
2.284,tur,1849
2.295,tur,1850
2.306,tur,1851
2.318,tur,1852
2.33,tur,1853
2.341,tur,1854
2.353,tur,1855
2.365,tur,1856
2.376,tur,1857
2.388,tur,1858
2.4,tur,1859
2.412,tur,1860
2.424,tur,1861
2.436,tur,1862
2.449,tur,1863
2.461,tur,1864
2.473,tur,1865
2.485,tur,1866
2.498,tur,1867
2.51,tur,1868
2.523,tur,1869
2.536,tur,1870
2.558,tur,1871
2.581,tur,1872
2.557,tur,1873
2.532,tur,1874
2.508,tur,1875
2.483,tur,1876
2.46,tur,1877
2.436,tur,1878
2.412,tur,1879
2.434,tur,1880
2.466,tur,1881
2.498,tur,1882
2.53,tur,1883
2.563,tur,1884
2.597,tur,1885
2.63,tur,1886
2.664,tur,1887
2.699,tur,1888
2.734,tur,1889
2.77,tur,1890
2.806,tur,1891
2.842,tur,1892
2.879,tur,1893
2.917,tur,1894
2.955,tur,1895
2.993,tur,1896
3.032,tur,1897
3.071,tur,1898
3.111,tur,1899
3.152,tur,1900
3.193,tur,1901
3.234,tur,1902
3.276,tur,1903
3.319,tur,1904
3.362,tur,1905
3.406,tur,1906
3.45,tur,1907
3.495,tur,1908
3.54,tur,1909
3.586,tur,1910
3.633,tur,1911
3.68,tur,1912
3.728,tur,1913
3.522,tur,1914
3.328,tur,1915
3.144,tur,1916
2.97,tur,1917
2.806,tur,1918
2.651,tur,1919
2.505,tur,1920
2.367,tur,1921
2.236,tur,1922
2.112,tur,1923
2.501,tur,1924
2.757,tur,1925
3.168,tur,1926
2.85,tur,1927
3.098,tur,1928
3.523,tur,1929
3.615,tur,1930
3.755,tur,1931
3.461,tur,1932
3.841,tur,1933
3.855,tur,1934
3.858,tur,1935
4.498,tur,1936
4.551,tur,1937
4.849,tur,1938
5.084,tur,1939
4.679,tur,1940
4.196,tur,1941
4.317,tur,1942
3.863,tur,1943
3.647,tur,1944
3.11,tur,1945
3.911,tur,1946
4.021,tur,1947
4.445,tur,1948
4.109,tur,1949
4.375,tur,1950
4.793,tur,1951
5.211,tur,1952
5.622,tur,1953
5.296,tur,1954
5.542,tur,1955
5.534,tur,1956
5.769,tur,1957
5.821,tur,1958
5.879,tur,1959
5.847,tur,1960
5.758,tur,1961
5.933,tur,1962
6.316,tur,1963
6.403,tur,1964
6.4,tur,1965
6.965,tur,1966
7.092,tur,1967
7.376,tur,1968
7.565,tur,1969
7.729,tur,1970
8.211,tur,1971
8.507,tur,1972
8.637,tur,1973
9.074,tur,1974
9.607,tur,1975
10.17,tur,1976
10.34,tur,1977
10.37,tur,1978
10.04,tur,1979
9.73,tur,1980
9.875,tur,1981
10.09,tur,1982
10.19,tur,1983
10.49,tur,1984
10.75,tur,1985
11.21,tur,1986
11.9,tur,1987
12.07,tur,1988
11.93,tur,1989
12.74,tur,1990
12.57,tur,1991
13.04,tur,1992
13.79,tur,1993
12.78,tur,1994
13.43,tur,1995
14.11,tur,1996
14.89,tur,1997
15.08,tur,1998
14.13,tur,1999
14.92,tur,2000
13.58,tur,2001
14.42,tur,2002
15.04,tur,2003
16.13,tur,2004
17.07,tur,2005
18.19,tur,2006
18.83,tur,2007
18.74,tur,2008
17.63,tur,2009
1.126,tkm,1800
1.149,tkm,1820
2.562,tkm,1913
5.021,tkm,1950
14.98,tkm,1973
11.25,tkm,1990
10.46,tkm,1991
8.688,tkm,1992
8.627,tkm,1993
6.984,tkm,1994
6.35,tkm,1995
6.642,tkm,1996
5.77,tkm,1997
6.062,tkm,1998
6.929,tkm,1999
7.214,tkm,2000
7.371,tkm,2001
7.367,tkm,2002
7.725,tkm,2003
8.701,tkm,2004
9.314,tkm,2005
10.21,tkm,2006
11.22,tkm,2007
12.2,tkm,2008
12.51,tkm,2009
1.871,tca,1800
1.871,tca,1820
3.452,tca,1913
10.62,tca,1970
11.51,tca,1971
12.36,tca,1972
13.21,tca,1973
14.13,tca,1974
15.16,tca,1975
16.33,tca,1976
17.65,tca,1977
19.06,tca,1978
20.49,tca,1979
21.88,tca,1980
23.2,tca,1981
24.45,tca,1982
25.72,tca,1983
27.14,tca,1984
28.76,tca,1985
30.61,tca,1986
32.66,tca,1987
34.91,tca,1988
37.27,tca,1989
39.28,tca,1990
41.01,tca,1991
42.42,tca,1992
44.68,tca,1993
47.69,tca,1994
48.65,tca,1995
51.01,tca,1996
52.75,tca,1997
56.37,tca,1998
58.82,tca,1999
58.82,tca,2000
59.57,tca,2001
56.79,tca,2002
58.62,tca,2003
62.15,tca,2004
68.44,tca,2005
77.56,tca,2006
84.54,tca,2007
