geo,sugar_per_person_g_per_day,time
wsm,71.23,1981
wsm,63.01,1982
wsm,65.75,1983
wsm,57.53,1984
wsm,65.75,1985
wsm,63.01,1986
wsm,63.01,1987
wsm,60.27,1988
wsm,65.75,1989
wsm,57.53,1990
wsm,71.23,1991
wsm,57.53,1992
wsm,68.49,1993
wsm,63.01,1994
wsm,63.01,1995
wsm,65.75,1996
wsm,60.27,1997
wsm,63.01,1998
wsm,68.49,1999
wsm,68.49,2000
wsm,65.75,2001
wsm,65.75,2002
wsm,68.49,2003
wsm,68.49,2004
stp,35.62,1961
stp,35.62,1962
stp,35.62,1963
stp,38.36,1964
stp,32.88,1965
stp,38.36,1966
stp,38.36,1967
stp,38.36,1968
stp,32.88,1969
stp,41.1,1970
stp,41.1,1971
stp,43.84,1972
stp,46.58,1973
stp,32.88,1974
stp,27.4,1975
stp,41.1,1976
stp,46.58,1977
stp,46.58,1978
stp,43.84,1979
stp,41.1,1980
stp,30.14,1981
stp,30.14,1982
stp,30.14,1983
stp,27.4,1984
stp,32.88,1985
stp,30.14,1986
stp,30.14,1987
stp,30.14,1988
stp,32.88,1989
stp,43.84,1990
stp,41.1,1991
stp,41.1,1992
stp,41.1,1993
stp,43.84,1994
stp,43.84,1995
stp,43.84,1996
stp,38.36,1997
stp,35.62,1998
stp,35.62,1999
stp,38.36,2000
stp,49.32,2001
stp,60.27,2002
stp,52.06,2003
stp,52.06,2004
sau,16.44,1961
sau,16.44,1962
sau,27.4,1963
sau,27.4,1964
sau,30.14,1965
sau,32.88,1966
sau,32.88,1967
sau,35.62,1968
sau,41.1,1969
sau,43.84,1970
sau,46.58,1971
sau,57.53,1972
sau,49.32,1973
sau,54.8,1974
sau,52.06,1975
sau,49.32,1976
sau,57.53,1977
sau,60.27,1978
sau,65.75,1979
sau,126.0,1980
sau,117.8,1981
sau,106.8,1982
sau,87.67,1983
sau,84.93,1984
sau,76.71,1985
sau,71.23,1986
sau,73.97,1987
sau,73.97,1988
sau,73.97,1989
sau,71.23,1990
sau,71.23,1991
sau,73.97,1992
sau,73.97,1993
sau,71.23,1994
sau,73.97,1995
sau,73.97,1996
sau,76.71,1997
sau,76.71,1998
sau,71.23,1999
sau,71.23,2000
sau,73.97,2001
sau,76.71,2002
sau,73.97,2003
sau,73.97,2004
sen,52.06,1961
sen,54.8,1962
sen,54.8,1963
sen,57.53,1964
sen,52.06,1965
sen,49.32,1966
sen,43.84,1967
sen,43.84,1968
sen,38.36,1969
sen,46.58,1970
sen,49.32,1971
sen,54.8,1972
sen,49.32,1973
sen,38.36,1974
sen,46.58,1975
sen,49.32,1976
sen,49.32,1977
sen,38.36,1978
sen,49.32,1979
sen,41.1,1980
sen,43.84,1981
sen,46.58,1982
sen,43.84,1983
sen,46.58,1984
sen,27.4,1985
sen,32.88,1986
sen,30.14,1987
sen,27.4,1988
sen,32.88,1989
sen,46.58,1990
sen,43.84,1991
sen,35.62,1992
sen,38.36,1993
sen,49.32,1994
sen,49.32,1995
sen,49.32,1996
sen,54.8,1997
sen,43.84,1998
sen,41.1,1999
sen,32.88,2000
sen,43.84,2001
sen,38.36,2002
sen,38.36,2003
sen,38.36,2004
scg,79.45,1992
scg,46.58,1993
scg,68.49,1994
scg,60.27,1995
scg,63.01,1996
scg,73.97,1997
scg,57.53,1998
scg,68.49,1999
scg,60.27,2000
scg,68.49,2001
scg,65.75,2002
scg,82.19,2003
scg,82.19,2004
syc,84.93,1961
syc,71.23,1962
syc,63.01,1963
syc,73.97,1964
syc,87.67,1965
syc,90.41,1966
syc,98.63,1967
syc,90.41,1968
syc,93.15,1969
syc,101.4,1970
syc,115.1,1971
syc,112.3,1972
syc,109.6,1973
syc,87.67,1974
syc,87.67,1975
syc,82.19,1976
syc,93.15,1977
syc,87.67,1978
syc,93.15,1979
syc,90.41,1980
syc,93.15,1981
syc,90.41,1982
syc,87.67,1983
syc,90.41,1984
syc,90.41,1985
syc,90.41,1986
syc,95.89,1987
syc,93.15,1988
syc,93.15,1989
syc,90.41,1990
syc,90.41,1991
syc,82.19,1992
syc,98.63,1993
syc,95.89,1994
syc,84.93,1995
syc,95.89,1996
syc,90.41,1997
syc,95.89,1998
syc,95.89,1999
syc,84.93,2000
syc,84.93,2001
syc,84.93,2002
syc,87.67,2003
syc,87.67,2004
sle,21.92,1961
sle,24.66,1962
sle,16.44,1963
sle,16.44,1964
sle,27.4,1965
sle,27.4,1966
sle,27.4,1967
sle,30.14,1968
sle,27.4,1969
sle,32.88,1970
sle,24.66,1971
sle,21.92,1972
sle,30.14,1973
sle,10.96,1974
sle,8.22,1975
sle,10.96,1976
sle,16.44,1977
sle,19.18,1978
sle,27.4,1979
sle,13.7,1980
sle,16.44,1981
sle,13.7,1982
sle,13.7,1983
sle,10.96,1984
sle,13.7,1985
sle,10.96,1986
sle,13.7,1987
sle,13.7,1988
sle,10.96,1989
sle,10.96,1990
sle,13.7,1991
sle,13.7,1992
sle,13.7,1993
sle,8.22,1994
sle,10.96,1995
sle,5.48,1996
sle,5.48,1997
sle,10.96,1998
sle,5.48,1999
sle,8.22,2000
sle,8.22,2001
sle,10.96,2002
sle,10.96,2003
sle,10.96,2004
svk,93.15,1993
svk,95.89,1994
svk,115.1,1995
svk,112.3,1996
svk,115.1,1997
svk,109.6,1998
svk,93.15,1999
svk,101.4,2000
svk,82.19,2001
svk,87.67,2002
svk,84.93,2003
svk,84.93,2004
svn,41.1,1992
svn,54.8,1993
svn,46.58,1994
svn,52.06,1995
svn,52.06,1996
svn,57.53,1997
svn,57.53,1998
svn,49.32,1999
svn,49.32,2000
svn,41.1,2001
svn,41.1,2002
svn,41.1,2003
svn,41.1,2004
slb,16.44,1961
slb,16.44,1962
slb,13.7,1963
slb,16.44,1964
slb,16.44,1965
slb,19.18,1966
slb,19.18,1967
slb,21.92,1968
slb,21.92,1969
slb,19.18,1970
slb,24.66,1971
slb,21.92,1972
slb,21.92,1973
slb,21.92,1974
slb,13.7,1975
slb,16.44,1976
slb,21.92,1977
slb,21.92,1978
slb,27.4,1979
slb,21.92,1980
slb,21.92,1981
slb,19.18,1982
slb,24.66,1983
slb,30.14,1984
slb,21.92,1985
slb,27.4,1986
slb,27.4,1987
slb,24.66,1988
slb,21.92,1989
slb,24.66,1990
slb,16.44,1991
slb,19.18,1992
slb,21.92,1993
slb,24.66,1994
slb,16.44,1995
slb,21.92,1996
slb,21.92,1997
slb,19.18,1998
slb,21.92,1999
slb,16.44,2000
slb,16.44,2001
slb,16.44,2002
slb,19.18,2003
slb,19.18,2004
zaf,106.8,1961
zaf,106.8,1962
zaf,115.1,1963
zaf,117.8,1964
zaf,112.3,1965
zaf,106.8,1966
zaf,101.4,1967
zaf,104.1,1968
zaf,104.1,1969
zaf,106.8,1970
zaf,106.8,1971
zaf,109.6,1972
zaf,115.1,1973
zaf,120.5,1974
zaf,126.0,1975
zaf,126.0,1976
zaf,112.3,1977
zaf,109.6,1978
zaf,109.6,1979
zaf,109.6,1980
zaf,109.6,1981
zaf,106.8,1982
zaf,104.1,1983
zaf,106.8,1984
zaf,109.6,1985
zaf,106.8,1986
zaf,104.1,1987
zaf,104.1,1988
zaf,101.4,1989
zaf,98.63,1990
zaf,95.89,1991
zaf,95.89,1992
zaf,93.15,1993
zaf,93.15,1994
zaf,90.41,1995
zaf,90.41,1996
zaf,90.41,1997
zaf,90.41,1998
zaf,90.41,1999
zaf,87.67,2000
zaf,87.67,2001
zaf,87.67,2002
zaf,90.41,2003
zaf,90.41,2004
esp,54.8,1961
esp,63.01,1962
esp,54.8,1963
esp,60.27,1964
esp,63.01,1965
esp,65.75,1966
esp,76.71,1967
esp,71.23,1968
esp,73.97,1969
esp,79.45,1970
esp,79.45,1971
esp,79.45,1972
esp,79.45,1973
esp,87.67,1974
esp,79.45,1975
esp,90.41,1976
esp,90.41,1977
esp,90.41,1978
esp,93.15,1979
esp,82.19,1980
esp,82.19,1981
esp,82.19,1982
esp,76.71,1983
esp,68.49,1984
esp,76.71,1985
esp,71.23,1986
esp,73.97,1987
esp,73.97,1988
esp,71.23,1989
esp,73.97,1990
esp,73.97,1991
esp,76.71,1992
esp,76.71,1993
esp,76.71,1994
esp,82.19,1995
esp,87.67,1996
esp,84.93,1997
esp,79.45,1998
esp,87.67,1999
esp,87.67,2000
esp,93.15,2001
esp,93.15,2002
esp,93.15,2003
esp,93.15,2004
lka,49.32,1961
lka,49.32,1962
lka,49.32,1963
lka,52.06,1964
lka,54.8,1965
lka,65.75,1966
lka,65.75,1967
lka,65.75,1968
lka,68.49,1969
lka,68.49,1970
lka,63.01,1971
lka,52.06,1972
lka,43.84,1973
lka,19.18,1974
lka,10.96,1975
lka,13.7,1976
lka,21.92,1977
lka,38.36,1978
lka,52.06,1979
lka,46.58,1980
lka,43.84,1981
lka,41.1,1982
lka,49.32,1983
lka,52.06,1984
lka,65.75,1985
lka,65.75,1986
lka,60.27,1987
lka,54.8,1988
lka,63.01,1989
lka,52.06,1990
lka,68.49,1991
lka,68.49,1992
lka,52.06,1993
lka,71.23,1994
lka,52.06,1995
lka,65.75,1996
lka,76.71,1997
lka,84.93,1998
lka,73.97,1999
lka,84.93,2000
lka,84.93,2001
lka,84.93,2002
lka,84.93,2003
lka,84.93,2004
sdn,32.88,1961
sdn,32.88,1962
sdn,32.88,1963
sdn,32.88,1964
sdn,35.62,1965
sdn,35.62,1966
sdn,38.36,1967
sdn,38.36,1968
sdn,41.1,1969
sdn,46.58,1970
sdn,49.32,1971
sdn,49.32,1972
sdn,49.32,1973
sdn,49.32,1974
sdn,43.84,1975
sdn,46.58,1976
sdn,49.32,1977
sdn,49.32,1978
sdn,52.06,1979
sdn,57.53,1980
sdn,52.06,1981
sdn,57.53,1982
sdn,57.53,1983
sdn,54.8,1984
sdn,54.8,1985
sdn,57.53,1986
sdn,57.53,1987
sdn,54.8,1988
sdn,52.06,1989
sdn,49.32,1990
sdn,46.58,1991
sdn,41.1,1992
sdn,41.1,1993
sdn,41.1,1994
sdn,38.36,1995
sdn,38.36,1996
sdn,32.88,1997
sdn,38.36,1998
sdn,38.36,1999
sdn,46.58,2000
sdn,49.32,2001
sdn,54.8,2002
sdn,57.53,2003
sdn,57.53,2004
sur,79.45,1961
sur,82.19,1962
sur,82.19,1963
sur,76.71,1964
sur,84.93,1965
sur,87.67,1966
sur,93.15,1967
sur,84.93,1968
sur,90.41,1969
sur,87.67,1970
sur,87.67,1971
sur,84.93,1972
sur,84.93,1973
sur,84.93,1974
sur,87.67,1975
sur,76.71,1976
sur,76.71,1977
sur,101.4,1978
sur,109.6,1979
sur,126.0,1980
sur,90.41,1981
sur,95.89,1982
sur,104.1,1983
sur,95.89,1984
sur,95.89,1985
sur,93.15,1986
sur,82.19,1987
sur,87.67,1988
sur,98.63,1989
sur,98.63,1990
sur,101.4,1991
sur,104.1,1992
sur,101.4,1993
sur,106.8,1994
sur,115.1,1995
sur,142.5,1996
sur,139.7,1997
sur,145.2,1998
sur,131.5,1999
sur,137.0,2000
sur,137.0,2001
sur,145.2,2002
sur,150.7,2003
sur,150.7,2004
swz,76.71,1961
swz,76.71,1962
swz,79.45,1963
swz,76.71,1964
swz,82.19,1965
swz,84.93,1966
swz,93.15,1967
swz,73.97,1968
swz,76.71,1969
swz,82.19,1970
swz,82.19,1971
swz,79.45,1972
swz,84.93,1973
swz,87.67,1974
swz,101.4,1975
swz,98.63,1976
swz,112.3,1977
swz,126.0,1978
swz,104.1,1979
swz,115.1,1980
swz,131.5,1981
swz,147.9,1982
swz,142.5,1983
swz,139.7,1984
swz,139.7,1985
swz,142.5,1986
swz,137.0,1987
swz,134.2,1988
swz,131.5,1989
swz,142.5,1990
swz,142.5,1991
swz,139.7,1992
swz,137.0,1993
swz,139.7,1994
swz,128.8,1995
swz,128.8,1996
swz,112.3,1997
swz,120.5,1998
swz,147.9,1999
swz,139.7,2000
swz,139.7,2001
swz,128.8,2002
swz,137.0,2003
swz,137.0,2004
swe,126.0,1961
swe,120.5,1962
swe,115.1,1963
swe,117.8,1964
swe,126.0,1965
swe,126.0,1966
swe,126.0,1967
swe,120.5,1968
swe,120.5,1969
swe,123.3,1970
swe,128.8,1971
swe,128.8,1972
swe,128.8,1973
swe,123.3,1974
swe,126.0,1975
swe,126.0,1976
swe,117.8,1977
swe,115.1,1978
swe,120.5,1979
swe,120.5,1980
swe,120.5,1981
swe,120.5,1982
swe,126.0,1983
swe,126.0,1984
swe,123.3,1985
swe,117.8,1986
swe,115.1,1987
swe,117.8,1988
swe,117.8,1989
swe,117.8,1990
swe,117.8,1991
swe,120.5,1992
swe,123.3,1993
swe,134.2,1994
swe,115.1,1995
swe,120.5,1996
swe,117.8,1997
swe,126.0,1998
swe,126.0,1999
swe,128.8,2000
swe,120.5,2001
swe,115.1,2002
swe,128.8,2003
swe,128.8,2004
che,142.5,1961
che,147.9,1962
che,120.5,1963
che,137.0,1964
che,137.0,1965
che,137.0,1966
che,131.5,1967
che,145.2,1968
che,139.7,1969
che,145.2,1970
che,139.7,1971
che,153.4,1972
che,137.0,1973
che,145.2,1974
che,101.4,1975
che,117.8,1976
che,142.5,1977
che,120.5,1978
che,123.3,1979
che,126.0,1980
che,131.5,1981
che,120.5,1982
che,137.0,1983
che,128.8,1984
che,126.0,1985
che,131.5,1986
che,128.8,1987
che,139.7,1988
che,131.5,1989
che,134.2,1990
che,117.8,1991
che,128.8,1992
che,134.2,1993
che,120.5,1994
che,128.8,1995
che,150.7,1996
che,147.9,1997
che,134.2,1998
che,137.0,1999
che,153.4,2000
che,156.2,2001
che,161.6,2002
che,164.4,2003
che,164.4,2004
syr,46.58,1961
syr,46.58,1962
syr,46.58,1963
syr,49.32,1964
syr,49.32,1965
syr,49.32,1966
syr,46.58,1967
syr,49.32,1968
syr,54.8,1969
syr,60.27,1970
syr,65.75,1971
syr,65.75,1972
syr,65.75,1973
syr,63.01,1974
syr,63.01,1975
syr,60.27,1976
syr,68.49,1977
syr,76.71,1978
syr,90.41,1979
syr,95.89,1980
syr,98.63,1981
syr,106.8,1982
syr,104.1,1983
syr,106.8,1984
syr,101.4,1985
syr,95.89,1986
syr,93.15,1987
syr,87.67,1988
syr,84.93,1989
syr,93.15,1990
syr,98.63,1991
syr,98.63,1992
syr,98.63,1993
syr,101.4,1994
syr,104.1,1995
syr,104.1,1996
syr,104.1,1997
syr,104.1,1998
syr,109.6,1999
syr,112.3,2000
syr,109.6,2001
syr,112.3,2002
syr,117.8,2003
syr,117.8,2004
tjk,30.14,1992
tjk,27.4,1993
tjk,30.14,1994
tjk,35.62,1995
tjk,38.36,1996
tjk,41.1,1997
tjk,41.1,1998
tjk,41.1,1999
tjk,41.1,2000
tjk,38.36,2001
tjk,43.84,2002
tjk,41.1,2003
tjk,41.1,2004
tza,16.44,1961
tza,19.18,1962
tza,16.44,1963
tza,16.44,1964
tza,19.18,1965
tza,19.18,1966
tza,19.18,1967
tza,19.18,1968
tza,19.18,1969
tza,21.92,1970
tza,27.4,1971
tza,27.4,1972
tza,27.4,1973
tza,21.92,1974
tza,16.44,1975
tza,16.44,1976
tza,16.44,1977
tza,21.92,1978
tza,16.44,1979
tza,16.44,1980
tza,16.44,1981
tza,16.44,1982
tza,16.44,1983
tza,16.44,1984
tza,16.44,1985
tza,16.44,1986
tza,10.96,1987
tza,10.96,1988
tza,10.96,1989
tza,10.96,1990
tza,16.44,1991
tza,16.44,1992
tza,13.7,1993
tza,13.7,1994
tza,16.44,1995
tza,19.18,1996
tza,19.18,1997
tza,16.44,1998
tza,19.18,1999
tza,19.18,2000
tza,19.18,2001
tza,19.18,2002
tza,19.18,2003
tza,19.18,2004
tha,10.96,1961
tha,10.96,1962
tha,10.96,1963
tha,10.96,1964
tha,19.18,1965
tha,16.44,1966
tha,19.18,1967
tha,16.44,1968
tha,21.92,1969
tha,21.92,1970
tha,27.4,1971
tha,21.92,1972
tha,27.4,1973
tha,32.88,1974
tha,32.88,1975
tha,32.88,1976
tha,35.62,1977
tha,35.62,1978
tha,38.36,1979
tha,30.14,1980
tha,35.62,1981
tha,35.62,1982
tha,35.62,1983
tha,38.36,1984
tha,38.36,1985
tha,38.36,1986
tha,46.58,1987
tha,46.58,1988
tha,49.32,1989
tha,52.06,1990
tha,49.32,1991
tha,60.27,1992
tha,63.01,1993
tha,65.75,1994
tha,73.97,1995
tha,76.71,1996
tha,79.45,1997
tha,84.93,1998
tha,79.45,1999
tha,79.45,2000
tha,84.93,2001
tha,84.93,2002
tha,87.67,2003
tha,87.67,2004
tls,0.0,1961
tls,0.0,1962
tls,0.0,1963
tls,0.0,1964
tls,2.74,1965
tls,2.74,1966
tls,5.48,1967
tls,5.48,1968
tls,8.22,1969
tls,5.48,1970
tls,5.48,1971
tls,5.48,1972
tls,8.22,1973
tls,5.48,1974
tls,2.74,1975
tls,2.74,1976
tls,2.74,1977
tls,5.48,1978
tls,8.22,1979
tls,5.48,1980
tls,8.22,1981
tls,8.22,1982
tls,8.22,1983
tls,8.22,1984
tls,8.22,1985
tls,10.96,1986
tls,10.96,1987
tls,10.96,1988
tls,8.22,1989
tls,8.22,1990
tls,8.22,1991
tls,8.22,1992
tls,8.22,1993
tls,8.22,1994
tls,8.22,1995
tls,8.22,1996
tls,10.96,1997
tls,8.22,1998
tls,8.22,1999
tls,10.96,2000
tls,19.18,2001
tls,16.44,2002
tls,16.44,2003
tls,16.44,2004
tgo,5.48,1961
tgo,10.96,1962
tgo,5.48,1963
tgo,5.48,1964
tgo,5.48,1965
tgo,10.96,1966
tgo,13.7,1967
tgo,16.44,1968
tgo,10.96,1969
tgo,10.96,1970
tgo,5.48,1971
tgo,8.22,1972
tgo,8.22,1973
tgo,2.74,1974
tgo,2.74,1975
tgo,2.74,1976
tgo,16.44,1977
tgo,10.96,1978
tgo,19.18,1979
tgo,19.18,1980
tgo,13.7,1981
tgo,30.14,1982
tgo,19.18,1983
tgo,27.4,1984
tgo,30.14,1985
tgo,30.14,1986
tgo,16.44,1987
tgo,16.44,1988
tgo,16.44,1989
tgo,10.96,1990
tgo,10.96,1991
tgo,10.96,1992
tgo,5.48,1993
tgo,2.74,1994
tgo,8.22,1995
tgo,10.96,1996
tgo,8.22,1997
tgo,10.96,1998
tgo,10.96,1999
tgo,8.22,2000
tgo,8.22,2001
tgo,13.7,2002
tgo,16.44,2003
tgo,16.44,2004
tto,101.4,1961
tto,106.8,1962
tto,112.3,1963
tto,104.1,1964
tto,112.3,1965
tto,123.3,1966
tto,120.5,1967
tto,120.5,1968
tto,115.1,1969
tto,112.3,1970
tto,117.8,1971
tto,112.3,1972
tto,126.0,1973
tto,123.3,1974
tto,117.8,1975
tto,123.3,1976
tto,120.5,1977
tto,123.3,1978
tto,137.0,1979
tto,156.2,1980
tto,150.7,1981
tto,137.0,1982
tto,139.7,1983
tto,142.5,1984
tto,134.2,1985
tto,145.2,1986
tto,150.7,1987
tto,153.4,1988
tto,139.7,1989
tto,145.2,1990
tto,139.7,1991
tto,128.8,1992
tto,131.5,1993
tto,142.5,1994
tto,153.4,1995
tto,161.6,1996
tto,172.6,1997
tto,161.6,1998
tto,158.9,1999
tto,172.6,2000
tto,175.3,2001
tto,153.4,2002
tto,156.2,2003
tto,156.2,2004
tun,60.27,1961
tun,60.27,1962
tun,60.27,1963
tun,60.27,1964
tun,46.58,1965
tun,43.84,1966
tun,54.8,1967
tun,54.8,1968
tun,49.32,1969
tun,54.8,1970
tun,57.53,1971
tun,65.75,1972
tun,54.8,1973
tun,68.49,1974
tun,60.27,1975
tun,65.75,1976
tun,71.23,1977
tun,68.49,1978
tun,68.49,1979
tun,71.23,1980
tun,73.97,1981
tun,71.23,1982
tun,71.23,1983
tun,71.23,1984
tun,68.49,1985
tun,68.49,1986
tun,71.23,1987
tun,73.97,1988
tun,73.97,1989
tun,76.71,1990
tun,76.71,1991
tun,84.93,1992
tun,82.19,1993
tun,79.45,1994
tun,79.45,1995
tun,82.19,1996
tun,82.19,1997
tun,82.19,1998
tun,82.19,1999
tun,76.71,2000
tun,79.45,2001
tun,87.67,2002
tun,95.89,2003
tun,95.89,2004
tur,16.44,1961
tur,24.66,1962
tur,38.36,1963
tur,41.1,1964
tur,41.1,1965
tur,43.84,1966
tur,43.84,1967
tur,43.84,1968
tur,49.32,1969
tur,49.32,1970
tur,52.06,1971
tur,57.53,1972
tur,63.01,1973
tur,60.27,1974
tur,63.01,1975
tur,65.75,1976
tur,73.97,1977
tur,73.97,1978
tur,76.71,1979
tur,65.75,1980
tur,65.75,1981
tur,76.71,1982
tur,73.97,1983
tur,76.71,1984
tur,71.23,1985
tur,76.71,1986
tur,84.93,1987
tur,76.71,1988
tur,79.45,1989
tur,82.19,1990
tur,82.19,1991
tur,82.19,1992
tur,82.19,1993
tur,76.71,1994
tur,76.71,1995
tur,79.45,1996
tur,84.93,1997
tur,84.93,1998
tur,73.97,1999
tur,76.71,2000
tur,76.71,2001
tur,68.49,2002
tur,65.75,2003
tur,65.75,2004
tkm,60.27,1992
tkm,43.84,1993
tkm,41.1,1994
tkm,32.88,1995
tkm,35.62,1996
tkm,32.88,1997
tkm,32.88,1998
tkm,30.14,1999
tkm,30.14,2000
tkm,27.4,2001
tkm,27.4,2002
tkm,27.4,2003
tkm,27.4,2004
uga,27.4,1961
uga,30.14,1962
uga,32.88,1963
uga,30.14,1964
uga,38.36,1965
uga,43.84,1966
uga,38.36,1967
uga,41.1,1968
uga,35.62,1969
uga,35.62,1970
uga,41.1,1971
uga,32.88,1972
uga,21.92,1973
uga,13.7,1974
uga,8.22,1975
uga,5.48,1976
uga,2.74,1977
uga,5.48,1978
uga,5.48,1979
uga,5.48,1980
uga,2.74,1981
uga,5.48,1982
uga,2.74,1983
uga,2.74,1984
uga,2.74,1985
uga,5.48,1986
uga,10.96,1987
uga,5.48,1988
uga,5.48,1989
uga,8.22,1990
uga,8.22,1991
uga,10.96,1992
uga,8.22,1993
uga,13.7,1994
uga,16.44,1995
uga,16.44,1996
uga,19.18,1997
uga,19.18,1998
uga,19.18,1999
uga,24.66,2000
uga,21.92,2001
uga,24.66,2002
uga,24.66,2003
uga,24.66,2004
ukr,142.5,1992
ukr,123.3,1993
ukr,104.1,1994
ukr,101.4,1995
ukr,104.1,1996
ukr,98.63,1997
ukr,101.4,1998
ukr,104.1,1999
ukr,117.8,2000
ukr,128.8,2001
ukr,120.5,2002
ukr,120.5,2003
ukr,120.5,2004
are,95.89,1961
are,98.63,1962
are,95.89,1963
are,93.15,1964
are,93.15,1965
are,84.93,1966
are,95.89,1967
are,106.8,1968
are,115.1,1969
are,117.8,1970
are,120.5,1971
are,131.5,1972
are,134.2,1973
are,137.0,1974
are,120.5,1975
are,109.6,1976
are,120.5,1977
are,112.3,1978
are,115.1,1979
are,98.63,1980
are,98.63,1981
are,95.89,1982
are,95.89,1983
are,93.15,1984
are,87.67,1985
are,90.41,1986
are,95.89,1987
are,90.41,1988
are,84.93,1989
are,93.15,1990
are,90.41,1991
are,90.41,1992
are,90.41,1993
are,112.3,1994
are,101.4,1995
are,98.63,1996
are,93.15,1997
are,95.89,1998
are,95.89,1999
are,106.8,2000
are,101.4,2001
are,104.1,2002
are,104.1,2003
are,104.1,2004
gbr,142.5,1961
gbr,123.3,1962
gbr,137.0,1963
gbr,131.5,1964
gbr,142.5,1965
gbr,139.7,1966
gbr,142.5,1967
gbr,134.2,1968
gbr,134.2,1969
gbr,137.0,1970
gbr,134.2,1971
gbr,123.3,1972
gbr,139.7,1973
gbr,115.1,1974
gbr,126.0,1975
gbr,126.0,1976
gbr,131.5,1977
gbr,115.1,1978
gbr,117.8,1979
gbr,117.8,1980
gbr,120.5,1981
gbr,128.8,1982
gbr,120.5,1983
gbr,117.8,1984
gbr,109.6,1985
gbr,112.3,1986
gbr,112.3,1987
gbr,112.3,1988
gbr,115.1,1989
gbr,115.1,1990
gbr,112.3,1991
gbr,109.6,1992
gbr,98.63,1993
gbr,106.8,1994
gbr,104.1,1995
gbr,106.8,1996
gbr,106.8,1997
gbr,101.4,1998
gbr,109.6,1999
gbr,101.4,2000
gbr,112.3,2001
gbr,112.3,2002
gbr,112.3,2003
gbr,112.3,2004
usa,142.5,1961
usa,142.5,1962
usa,139.7,1963
usa,145.2,1964
usa,145.2,1965
usa,145.2,1966
usa,147.9,1967
usa,150.7,1968
usa,153.4,1969
usa,153.4,1970
usa,156.2,1971
usa,158.9,1972
usa,158.9,1973
usa,156.2,1974
usa,150.7,1975
usa,158.9,1976
usa,161.6,1977
usa,158.9,1978
usa,158.9,1979
usa,156.2,1980
usa,153.4,1981
usa,153.4,1982
usa,153.4,1983
usa,156.2,1984
usa,158.9,1985
usa,158.9,1986
usa,164.4,1987
usa,167.1,1988
usa,167.1,1989
usa,169.9,1990
usa,172.6,1991
usa,175.3,1992
usa,178.1,1993
usa,180.8,1994
usa,183.6,1995
usa,186.3,1996
usa,194.5,1997
usa,194.5,1998
usa,189.0,1999
usa,194.5,2000
usa,194.5,2001
usa,194.5,2002
usa,191.8,2003
usa,191.8,2004
ury,104.1,1961
ury,109.6,1962
ury,98.63,1963
ury,106.8,1964
ury,106.8,1965
ury,104.1,1966
ury,98.63,1967
ury,93.15,1968
ury,104.1,1969
ury,104.1,1970
ury,95.89,1971
ury,104.1,1972
ury,95.89,1973
ury,109.6,1974
ury,98.63,1975
ury,109.6,1976
ury,87.67,1977
ury,90.41,1978
ury,104.1,1979
ury,93.15,1980
ury,98.63,1981
ury,90.41,1982
ury,84.93,1983
ury,87.67,1984
ury,87.67,1985
ury,73.97,1986
ury,73.97,1987
ury,71.23,1988
ury,63.01,1989
ury,68.49,1990
ury,90.41,1991
ury,95.89,1992
ury,90.41,1993
ury,90.41,1994
ury,90.41,1995
ury,90.41,1996
ury,101.4,1997
ury,106.8,1998
ury,95.89,1999
ury,87.67,2000
ury,68.49,2001
ury,101.4,2002
ury,104.1,2003
ury,104.1,2004
ussr,84.93,1961
ussr,90.41,1962
ussr,93.15,1963
ussr,95.89,1964
ussr,101.4,1965
ussr,106.8,1966
ussr,109.6,1967
ussr,112.3,1968
ussr,112.3,1969
ussr,117.8,1970
ussr,117.8,1971
ussr,115.1,1972
ussr,123.3,1973
ussr,120.5,1974
ussr,123.3,1975
ussr,126.0,1976
ussr,126.0,1977
ussr,128.8,1978
ussr,126.0,1979
ussr,131.5,1980
ussr,134.2,1981
ussr,134.2,1982
ussr,131.5,1983
ussr,131.5,1984
ussr,126.0,1985
ussr,131.5,1986
ussr,142.5,1987
ussr,139.7,1988
ussr,126.0,1989
ussr,134.2,1990
ussr,98.63,1991
uzb,32.88,1992
uzb,35.62,1993
uzb,24.66,1994
uzb,27.4,1995
uzb,41.1,1996
uzb,38.36,1997
uzb,52.06,1998
uzb,43.84,1999
uzb,41.1,2000
uzb,24.66,2001
uzb,16.44,2002
uzb,10.96,2003
uzb,10.96,2004
vut,35.62,1961
vut,43.84,1962
vut,32.88,1963
vut,32.88,1964
vut,38.36,1965
vut,35.62,1966
vut,43.84,1967
vut,43.84,1968
vut,46.58,1969
vut,46.58,1970
vut,52.06,1971
vut,43.84,1972
vut,46.58,1973
vut,43.84,1974
vut,30.14,1975
vut,30.14,1976
vut,30.14,1977
vut,57.53,1978
vut,49.32,1979
vut,35.62,1980
vut,30.14,1981
vut,27.4,1982
vut,35.62,1983
vut,35.62,1984
vut,41.1,1985
vut,32.88,1986
vut,27.4,1987
vut,35.62,1988
vut,27.4,1989
vut,24.66,1990
vut,24.66,1991
vut,30.14,1992
vut,24.66,1993
vut,27.4,1994
vut,27.4,1995
vut,41.1,1996
vut,38.36,1997
vut,38.36,1998
vut,38.36,1999
vut,38.36,2000
vut,35.62,2001
vut,38.36,2002
vut,38.36,2003
vut,38.36,2004
ven,98.63,1961
