dead_kids_per_woman,geo,time
4.118,eri,1802
4.118,eri,1803
4.118,eri,1804
4.118,eri,1805
4.118,eri,1806
4.118,eri,1807
4.118,eri,1808
4.118,eri,1809
4.118,eri,1810
4.118,eri,1811
4.118,eri,1812
4.118,eri,1813
4.118,eri,1814
4.118,eri,1815
4.118,eri,1816
4.118,eri,1817
4.118,eri,1818
4.118,eri,1819
4.118,eri,1820
4.118,eri,1821
4.118,eri,1822
4.118,eri,1823
4.118,eri,1824
4.118,eri,1825
4.118,eri,1826
4.118,eri,1827
4.118,eri,1828
4.118,eri,1829
4.118,eri,1830
4.118,eri,1831
4.118,eri,1832
4.118,eri,1833
4.118,eri,1834
4.118,eri,1835
4.118,eri,1836
4.118,eri,1837
4.118,eri,1838
4.118,eri,1839
4.118,eri,1840
4.118,eri,1841
4.118,eri,1842
4.118,eri,1843
4.118,eri,1844
4.118,eri,1845
4.118,eri,1846
4.118,eri,1847
4.118,eri,1848
4.118,eri,1849
4.118,eri,1850
4.118,eri,1851
4.118,eri,1852
4.118,eri,1853
4.118,eri,1854
4.118,eri,1855
4.118,eri,1856
4.118,eri,1857
4.118,eri,1858
4.118,eri,1859
4.118,eri,1860
4.118,eri,1861
4.118,eri,1862
4.118,eri,1863
4.118,eri,1864
4.118,eri,1865
4.118,eri,1866
4.118,eri,1867
4.118,eri,1868
4.118,eri,1869
4.118,eri,1870
4.118,eri,1871
4.118,eri,1872
4.118,eri,1873
4.118,eri,1874
4.118,eri,1875
4.118,eri,1876
4.118,eri,1877
4.118,eri,1878
4.118,eri,1879
4.118,eri,1880
4.118,eri,1881
4.118,eri,1882
4.118,eri,1883
4.118,eri,1884
4.118,eri,1885
4.118,eri,1886
4.118,eri,1887
4.118,eri,1888
4.118,eri,1889
4.118,eri,1890
4.118,eri,1891
4.118,eri,1892
4.118,eri,1893
4.118,eri,1894
4.118,eri,1895
4.118,eri,1896
4.118,eri,1897
4.118,eri,1898
4.118,eri,1899
4.118,eri,1900
4.118,eri,1901
4.118,eri,1902
4.118,eri,1903
4.118,eri,1904
4.118,eri,1905
4.118,eri,1906
4.118,eri,1907
4.118,eri,1908
4.118,eri,1909
4.118,eri,1910
4.118,eri,1911
4.118,eri,1912
4.118,eri,1913
4.118,eri,1914
4.118,eri,1915
4.118,eri,1916
4.118,eri,1917
4.118,eri,1918
4.118,eri,1919
4.118,eri,1920
4.118,eri,1921
4.118,eri,1922
4.118,eri,1923
4.118,eri,1924
4.118,eri,1925
4.117,eri,1926
4.116,eri,1927
4.115,eri,1928
4.114,eri,1929
4.113,eri,1930
4.112,eri,1931
4.111,eri,1932
4.11,eri,1933
4.109,eri,1934
4.109,eri,1935
4.108,eri,1936
4.107,eri,1937
4.106,eri,1938
4.105,eri,1939
4.104,eri,1940
4.103,eri,1941
4.102,eri,1942
4.101,eri,1943
4.1,eri,1944
4.099,eri,1945
3.986,eri,1946
3.874,eri,1947
3.763,eri,1948
3.653,eri,1949
3.544,eri,1950
3.554,eri,1951
3.457,eri,1952
3.467,eri,1953
3.364,eri,1954
3.364,eri,1955
3.359,eri,1956
3.248,eri,1957
3.239,eri,1958
3.125,eri,1959
3.112,eri,1960
2.995,eri,1961
2.982,eri,1962
2.969,eri,1963
2.86,eri,1964
2.848,eri,1965
2.737,eri,1966
2.724,eri,1967
2.712,eri,1968
2.604,eri,1969
2.588,eri,1970
2.483,eri,1971
2.471,eri,1972
2.464,eri,1973
2.46,eri,1974
2.456,eri,1975
2.456,eri,1976
2.456,eri,1977
2.46,eri,1978
2.46,eri,1979
2.46,eri,1980
2.46,eri,1981
2.456,eri,1982
2.449,eri,1983
2.441,eri,1984
2.335,eri,1985
2.324,eri,1986
2.221,eri,1987
2.117,eri,1988
2.104,eri,1989
2.006,eri,1990
1.904,eri,1991
1.808,eri,1992
1.709,eri,1993
1.613,eri,1994
1.592,eri,1995
1.494,eri,1996
1.401,eri,1997
1.31,eri,1998
1.223,eri,1999
1.201,eri,2000
1.117,eri,2001
1.098,eri,2002
1.019,eri,2003
0.9968,eri,2004
0.9219,eri,2005
0.9032,eri,2006
0.8328,eri,2007
0.8169,eri,2008
0.751,eri,2009
0.7361,eri,2010
0.3016,eri,2030
0.161,eri,2050
0.06542,eri,2099
2.689,est,1800
2.646,est,1801
2.603,est,1802
2.56,est,1803
2.525,est,1804
2.491,est,1805
2.456,est,1806
2.421,est,1807
2.386,est,1808
2.394,est,1809
2.402,est,1810
2.409,est,1811
2.417,est,1812
2.425,est,1813
2.415,est,1814
2.404,est,1815
2.394,est,1816
2.384,est,1817
2.373,est,1818
2.393,est,1819
2.412,est,1820
2.431,est,1821
2.451,est,1822
2.47,est,1823
2.464,est,1824
2.457,est,1825
2.451,est,1826
2.444,est,1827
2.438,est,1828
2.421,est,1829
2.404,est,1830
2.387,est,1831
2.371,est,1832
2.354,est,1833
2.32,est,1834
2.287,est,1835
2.253,est,1836
2.22,est,1837
2.186,est,1838
2.172,est,1839
2.158,est,1840
2.144,est,1841
2.129,est,1842
2.115,est,1843
2.109,est,1844
2.102,est,1845
2.096,est,1846
2.089,est,1847
2.083,est,1848
2.114,est,1849
2.145,est,1850
2.176,est,1851
2.207,est,1852
2.238,est,1853
2.244,est,1854
2.251,est,1855
2.257,est,1856
2.264,est,1857
2.27,est,1858
2.32,est,1859
2.371,est,1860
2.421,est,1861
2.471,est,1862
2.522,est,1863
2.427,est,1864
2.333,est,1865
2.168,est,1866
2.077,est,1867
1.986,est,1868
2.01,est,1869
2.033,est,1870
2.057,est,1871
2.013,est,1872
2.036,est,1873
2.011,est,1874
1.986,est,1875
1.96,est,1876
1.935,est,1877
1.846,est,1878
1.831,est,1879
1.816,est,1880
1.801,est,1881
1.785,est,1882
1.71,est,1883
1.7,est,1884
1.69,est,1885
1.68,est,1886
1.67,est,1887
1.659,est,1888
1.588,est,1889
1.574,est,1890
1.559,est,1891
1.545,est,1892
1.531,est,1893
1.543,est,1894
1.5,est,1895
1.511,est,1896
1.523,est,1897
1.534,est,1898
1.527,est,1899
1.52,est,1900
1.512,est,1901
1.45,est,1902
1.443,est,1903
1.367,est,1904
1.344,est,1905
1.322,est,1906
1.25,est,1907
1.228,est,1908
1.165,est,1909
1.151,est,1910
1.137,est,1911
1.077,est,1912
1.063,est,1913
0.9751,est,1914
0.9312,est,1915
0.8873,est,1916
0.8074,est,1917
0.7654,est,1918
0.7292,est,1919
0.7266,est,1920
0.7241,est,1921
0.6889,est,1922
0.6864,est,1923
0.684,est,1924
0.6497,est,1925
0.6474,est,1926
0.6357,est,1927
0.5941,est,1928
0.583,est,1929
0.5436,est,1930
0.5342,est,1931
0.5249,est,1932
0.4892,est,1933
0.4803,est,1934
0.4714,est,1935
0.4477,est,1936
0.4488,est,1937
0.4254,est,1938
0.4265,est,1939
0.4034,est,1940
0.3786,est,1941
0.3774,est,1942
0.3535,est,1943
0.3523,est,1944
0.3292,est,1945
0.3281,est,1946
0.3057,est,1947
0.3047,est,1948
0.2832,est,1949
0.2822,est,1950
0.2615,est,1951
0.2597,est,1952
0.2389,est,1953
0.2372,est,1954
0.2174,est,1955
0.2157,est,1956
0.197,est,1957
0.1955,est,1958
0.185,est,1959
0.1771,est,1960
0.1611,est,1961
0.1608,est,1962
0.161,est,1963
0.1474,est,1964
0.1484,est,1965
0.15,est,1966
0.1518,est,1967
0.154,est,1968
0.1714,est,1969
0.1736,est,1970
0.1598,est,1971
0.1762,est,1972
0.1609,est,1973
0.1604,est,1974
0.1748,est,1975
0.1734,est,1976
0.1721,est,1977
0.171,est,1978
0.1705,est,1979
0.1708,est,1980
0.1884,est,1981
0.1741,est,1982
0.1766,est,1983
0.1793,est,1984
0.1812,est,1985
0.1655,est,1986
0.1638,est,1987
0.1601,est,1988
0.1542,est,1989
0.1608,est,1990
0.1513,est,1991
0.1551,est,1992
0.1584,est,1993
0.1619,est,1994
0.1416,est,1995
0.1141,est,1996
0.1111,est,1997
0.1093,est,1998
0.09901,est,1999
0.09954,est,2000
0.101,est,2001
0.1034,est,2002
0.09669,est,2003
0.09991,est,2004
0.09368,est,2005
0.09685,est,2006
0.0999,est,2007
0.1027,est,2008
0.09449,est,2009
0.08669,est,2010
0.07168,est,2030
0.06304,est,2050
0.03999,est,2099
4.242,eth,1800
4.242,eth,1801
4.242,eth,1802
4.242,eth,1803
4.242,eth,1804
4.242,eth,1805
4.242,eth,1806
4.242,eth,1807
4.242,eth,1808
4.242,eth,1809
4.242,eth,1810
4.242,eth,1811
4.242,eth,1812
4.242,eth,1813
4.242,eth,1814
4.242,eth,1815
4.242,eth,1816
4.242,eth,1817
4.242,eth,1818
4.242,eth,1819
4.242,eth,1820
4.242,eth,1821
4.242,eth,1822
4.242,eth,1823
4.242,eth,1824
4.242,eth,1825
4.242,eth,1826
4.242,eth,1827
4.242,eth,1828
4.242,eth,1829
4.242,eth,1830
4.242,eth,1831
4.242,eth,1832
4.242,eth,1833
4.242,eth,1834
4.242,eth,1835
4.242,eth,1836
4.242,eth,1837
4.242,eth,1838
4.242,eth,1839
4.242,eth,1840
4.242,eth,1841
4.242,eth,1842
4.242,eth,1843
4.242,eth,1844
4.242,eth,1845
4.242,eth,1846
4.242,eth,1847
4.242,eth,1848
4.242,eth,1849
4.242,eth,1850
4.242,eth,1851
4.242,eth,1852
4.242,eth,1853
4.242,eth,1854
4.242,eth,1855
4.242,eth,1856
4.242,eth,1857
4.242,eth,1858
4.242,eth,1859
4.242,eth,1860
4.242,eth,1861
4.242,eth,1862
4.242,eth,1863
4.242,eth,1864
4.242,eth,1865
4.242,eth,1866
4.242,eth,1867
4.242,eth,1868
4.242,eth,1869
4.242,eth,1870
4.242,eth,1871
4.242,eth,1872
4.242,eth,1873
4.242,eth,1874
4.242,eth,1875
4.242,eth,1876
4.242,eth,1877
4.242,eth,1878
4.242,eth,1879
4.242,eth,1880
4.242,eth,1881
4.242,eth,1882
4.242,eth,1883
4.242,eth,1884
4.242,eth,1885
4.242,eth,1886
4.242,eth,1887
4.242,eth,1888
4.242,eth,1889
4.242,eth,1890
4.242,eth,1891
4.242,eth,1892
4.242,eth,1893
4.242,eth,1894
4.242,eth,1895
4.242,eth,1896
4.242,eth,1897
4.242,eth,1898
4.242,eth,1899
4.242,eth,1900
4.242,eth,1901
4.242,eth,1902
4.242,eth,1903
4.242,eth,1904
4.242,eth,1905
4.242,eth,1906
4.242,eth,1907
4.242,eth,1908
4.242,eth,1909
4.242,eth,1910
4.242,eth,1911
4.242,eth,1912
4.242,eth,1913
4.242,eth,1914
4.242,eth,1915
4.242,eth,1916
4.242,eth,1917
4.242,eth,1918
4.242,eth,1919
4.242,eth,1920
4.242,eth,1921
4.242,eth,1922
4.242,eth,1923
4.242,eth,1924
4.242,eth,1925
4.246,eth,1926
4.251,eth,1927
4.255,eth,1928
4.259,eth,1929
4.264,eth,1930
4.268,eth,1931
4.272,eth,1932
4.276,eth,1933
4.281,eth,1934
4.285,eth,1935
4.289,eth,1936
4.293,eth,1937
4.298,eth,1938
4.302,eth,1939
4.306,eth,1940
4.31,eth,1941
4.315,eth,1942
4.319,eth,1943
4.323,eth,1944
4.327,eth,1945
4.332,eth,1946
4.218,eth,1947
4.104,eth,1948
3.992,eth,1949
3.995,eth,1950
3.968,eth,1951
3.8,eth,1952
3.758,eth,1953
3.611,eth,1954
3.58,eth,1955
3.452,eth,1956
3.437,eth,1957
3.321,eth,1958
3.211,eth,1959
3.206,eth,1960
3.103,eth,1961
3.004,eth,1962
3.004,eth,1963
2.902,eth,1964
2.902,eth,1965
2.797,eth,1966
2.793,eth,1967
2.789,eth,1968
2.686,eth,1969
2.682,eth,1970
2.678,eth,1971
2.573,eth,1972
2.566,eth,1973
2.562,eth,1974
2.558,eth,1975
2.558,eth,1976
2.558,eth,1977
2.566,eth,1978
2.573,eth,1979
2.585,eth,1980
2.596,eth,1981
2.611,eth,1982
2.626,eth,1983
2.638,eth,1984
2.649,eth,1985
2.561,eth,1986
2.47,eth,1987
2.477,eth,1988
2.379,eth,1989
2.379,eth,1990
2.277,eth,1991
2.264,eth,1992
2.248,eth,1993
2.133,eth,1994
2.105,eth,1995
1.98,eth,1996
1.941,eth,1997
1.814,eth,1998
1.769,eth,1999
1.643,eth,2000
1.592,eth,2001
1.468,eth,2002
1.349,eth,2003
1.298,eth,2004
1.187,eth,2005
1.082,eth,2006
0.985,eth,2007
0.9473,eth,2008
0.862,eth,2009
0.7835,eth,2010
0.277,eth,2030
0.1381,eth,2050
0.07091,eth,2099
4.239,fji,1800
4.239,fji,1801
4.239,fji,1802
4.239,fji,1803
4.239,fji,1804
4.239,fji,1805
4.239,fji,1806
4.239,fji,1807
4.239,fji,1808
4.239,fji,1809
4.239,fji,1810
4.239,fji,1811
4.239,fji,1812
4.239,fji,1813
4.239,fji,1814
4.239,fji,1815
4.239,fji,1816
4.239,fji,1817
4.239,fji,1818
4.239,fji,1819
4.239,fji,1820
4.239,fji,1821
4.239,fji,1822
4.239,fji,1823
4.239,fji,1824
4.239,fji,1825
4.239,fji,1826
4.239,fji,1827
4.239,fji,1828
4.239,fji,1829
4.239,fji,1830
4.239,fji,1831
4.239,fji,1832
4.239,fji,1833
4.239,fji,1834
4.239,fji,1835
4.239,fji,1836
4.239,fji,1837
4.239,fji,1838
4.239,fji,1839
4.239,fji,1840
4.239,fji,1841
4.239,fji,1842
4.239,fji,1843
4.239,fji,1844
4.239,fji,1845
4.239,fji,1846
4.239,fji,1847
4.239,fji,1848
4.239,fji,1849
4.239,fji,1850
4.239,fji,1851
4.239,fji,1852
4.239,fji,1853
4.239,fji,1854
4.239,fji,1855
4.239,fji,1856
4.239,fji,1857
4.239,fji,1858
4.239,fji,1859
4.239,fji,1860
4.239,fji,1861
4.239,fji,1862
4.239,fji,1863
4.239,fji,1864
4.239,fji,1865
4.239,fji,1866
4.239,fji,1867
4.239,fji,1868
4.239,fji,1869
4.239,fji,1870
4.239,fji,1871
4.239,fji,1872
4.239,fji,1873
4.239,fji,1874
4.239,fji,1875
4.239,fji,1876
4.239,fji,1877
4.239,fji,1878
4.239,fji,1879
4.239,fji,1880
4.239,fji,1881
4.239,fji,1882
4.239,fji,1883
4.239,fji,1884
4.239,fji,1885
4.239,fji,1886
4.239,fji,1887
4.239,fji,1888
4.239,fji,1889
4.239,fji,1890
4.239,fji,1891
4.239,fji,1892
4.239,fji,1893
4.239,fji,1894
4.239,fji,1895
4.239,fji,1896
4.239,fji,1897
4.239,fji,1898
4.239,fji,1899
4.239,fji,1900
4.202,fji,1901
4.166,fji,1902
4.129,fji,1903
4.093,fji,1904
4.056,fji,1905
4.02,fji,1906
3.983,fji,1907
3.947,fji,1908
3.91,fji,1909
3.874,fji,1910
3.837,fji,1911
3.801,fji,1912
3.764,fji,1913
3.728,fji,1914
3.691,fji,1915
3.655,fji,1916
3.618,fji,1917
3.582,fji,1918
3.545,fji,1919
3.509,fji,1920
3.472,fji,1921
3.436,fji,1922
3.399,fji,1923
3.363,fji,1924
3.326,fji,1925
3.207,fji,1926
3.09,fji,1927
2.976,fji,1928
2.863,fji,1929
2.753,fji,1930
2.692,fji,1931
2.63,fji,1932
2.567,fji,1933
2.505,fji,1934
2.442,fji,1935
2.391,fji,1936
2.339,fji,1937
2.287,fji,1938
2.233,fji,1939
2.179,fji,1940
2.117,fji,1941
2.056,fji,1942
1.994,fji,1943
1.932,fji,1944
1.87,fji,1945
1.861,fji,1946
1.847,fji,1947
1.83,fji,1948
1.808,fji,1949
1.783,fji,1950
1.811,fji,1951
1.781,fji,1952
1.818,fji,1953
1.757,fji,1954
1.685,fji,1955
1.685,fji,1956
1.675,fji,1957
1.571,fji,1958
1.543,fji,1959
1.429,fji,1960
1.389,fji,1961
1.276,fji,1962
1.232,fji,1963
1.126,fji,1964
1.086,fji,1965
1.046,fji,1966
0.9499,fji,1967
0.9144,fji,1968
0.8807,fji,1969
0.7993,fji,1970
0.7747,fji,1971
0.708,fji,1972
0.6914,fji,1973
0.6799,fji,1974
0.6699,fji,1975
0.6232,fji,1976
0.6186,fji,1977
0.6155,fji,1978
0.571,fji,1979
0.5666,fji,1980
0.5594,fji,1981
0.5148,fji,1982
0.508,fji,1983
0.4985,fji,1984
0.4904,fji,1985
0.4483,fji,1986
0.4408,fji,1987
0.4358,fji,1988
0.4307,fji,1989
0.3956,fji,1990
0.3922,fji,1991
0.3898,fji,1992
0.3875,fji,1993
0.3852,fji,1994
0.3525,fji,1995
0.3482,fji,1996
0.345,fji,1997
0.3407,fji,1998
0.3364,fji,1999
0.3056,fji,2000
0.3016,fji,2001
0.2967,fji,2002
0.2917,fji,2003
0.2878,fji,2004
0.2828,fji,2005
0.2557,fji,2006
0.2512,fji,2007
0.2484,fji,2008
0.2448,fji,2009
0.2421,fji,2010
0.1368,fji,2030
0.09056,fji,2050
0.05044,fji,2099
2.753,fin,1800
2.837,fin,1801
2.926,fin,1802
2.674,fin,1803
2.932,fin,1804
2.915,fin,1805
2.708,fin,1806
2.702,fin,1807
2.261,fin,1808
2.006,fin,1809
2.692,fin,1810
2.46,fin,1811
2.535,fin,1812
2.356,fin,1813
2.417,fin,1814
2.404,fin,1815
2.394,fin,1816
2.404,fin,1817
2.3,fin,1818
2.171,fin,1819
2.19,fin,1820
2.57,fin,1821
2.139,fin,1822
2.428,fin,1823
2.256,fin,1824
2.251,fin,1825
2.279,fin,1826
2.223,fin,1827
2.464,fin,1828
2.397,fin,1829
2.409,fin,1830
2.275,fin,1831
2.22,fin,1832
2.028,fin,1833
2.433,fin,1834
2.341,fin,1835
2.136,fin,1836
2.071,fin,1837
2.146,fin,1838
2.151,fin,1839
2.139,fin,1840
2.125,fin,1841
2.237,fin,1842
2.151,fin,1843
2.023,fin,1844
2.075,fin,1845
1.914,fin,1846
2.011,fin,1847
2.183,fin,1848
2.293,fin,1849
2.228,fin,1850
2.488,fin,1851
2.305,fin,1852
2.384,fin,1853
2.493,fin,1854
2.469,fin,1855
2.489,fin,1856
2.365,fin,1857
2.57,fin,1858
2.502,fin,1859
2.555,fin,1860
2.827,fin,1861
2.734,fin,1862
2.636,fin,1863
2.954,fin,1864
2.68,fin,1865
2.424,fin,1866
2.359,fin,1867
1.741,fin,1868
2.245,fin,1869
2.339,fin,1870
2.307,fin,1871
2.196,fin,1872
2.167,fin,1873
2.157,fin,1874
2.013,fin,1875
2.094,fin,1876
2.263,fin,1877
2.169,fin,1878
1.87,fin,1879
2.184,fin,1880
2.232,fin,1881
2.176,fin,1882
1.945,fin,1883
1.976,fin,1884
2.018,fin,1885
2.098,fin,1886
1.809,fin,1887
1.844,fin,1888
1.779,fin,1889
1.757,fin,1890
1.976,fin,1891
2.027,fin,1892
1.737,fin,1893
1.67,fin,1894
1.571,fin,1895
1.613,fin,1896
1.538,fin,1897
1.635,fin,1898
1.874,fin,1899
1.964,fin,1900
1.929,fin,1901
1.676,fin,1902
1.553,fin,1903
1.63,fin,1904
1.634,fin,1905
1.617,fin,1906
1.6,fin,1907
1.627,fin,1908
1.459,fin,1909
1.422,fin,1910
1.379,fin,1911
1.376,fin,1912
1.283,fin,1913
1.222,fin,1914
1.151,fin,1915
1.19,fin,1916
1.298,fin,1917
1.957,fin,1918
1.125,fin,1919
1.213,fin,1920
0.9673,fin,1921
0.9268,fin,1922
0.8862,fin,1923
0.953,fin,1924
0.8167,fin,1925
0.7407,fin,1926
0.789,fin,1927
0.7162,fin,1928
0.8008,fin,1929
0.6745,fin,1930
0.6038,fin,1931
0.5443,fin,1932
0.5292,fin,1933
0.5155,fin,1934
0.4967,fin,1935
0.5111,fin,1936
0.5281,fin,1937
0.5281,fin,1938
0.5968,fin,1939
0.7226,fin,1940
0.9746,fin,1941
0.4905,fin,1942
0.5443,fin,1943
0.8256,fin,1944
0.6434,fin,1945
0.6004,fin,1946
0.574,fin,1947
0.5379,fin,1948
0.5162,fin,1949
0.4269,fin,1950
0.3503,fin,1951
0.3288,fin,1952
0.3181,fin,1953
0.2898,fin,1954
0.3149,fin,1955
0.2878,fin,1956
0.3073,fin,1957
0.243,fin,1958
0.2493,fin,1959
0.2457,fin,1960
0.2403,fin,1961
0.2412,fin,1962
0.2412,fin,1963
0.2339,fin,1964
0.223,fin,1965
0.1995,fin,1966
0.192,fin,1967
0.178,fin,1968
0.1606,fin,1969
0.1515,fin,1970
0.1407,fin,1971
0.12,fin,1972
0.1132,fin,1973
0.1223,fin,1974
0.1158,fin,1975
0.1179,fin,1976
0.1051,fin,1977
0.1026,fin,1978
0.1019,fin,1979
0.09223,fin,1980
0.09336,fin,1981
0.08823,fin,1982
0.09845,fin,1983
0.08721,fin,1984
0.0928,fin,1985
0.08208,fin,1986
0.08156,fin,1987
0.08721,fin,1988
0.08772,fin,1989
0.09182,fin,1990
0.09233,fin,1991
0.08636,fin,1992
0.0845,fin,1993
0.07843,fin,1994
0.07674,fin,1995
0.07462,fin,1996
0.07419,fin,1997
0.0725,fin,1998
0.06667,fin,1999
0.06667,fin,2000
0.06667,fin,2001
0.06629,fin,2002
0.0619,fin,2003
0.06331,fin,2004
0.06331,fin,2005
0.06471,fin,2006
0.05856,fin,2007
0.0592,fin,2008
0.0592,fin,2009
0.05952,fin,2010
0.04704,fin,2030
0.03922,fin,2050
0.02202,fin,2099
2.467,fra,1800
2.37,fra,1801
2.342,fra,1802
2.247,fra,1803
2.22,fra,1804
2.128,fra,1805
2.102,fra,1806
2.139,fra,1807
2.05,fra,1808
2.024,fra,1809
1.877,fra,1810
1.934,fra,1811
2.175,fra,1812
2.234,fra,1813
2.293,fra,1814
1.863,fra,1815
1.685,fra,1816
1.74,fra,1817
1.737,fra,1818
1.851,fra,1819
1.732,fra,1820
1.669,fra,1821
1.778,fra,1822
1.659,fra,1823
1.71,fra,1824
1.705,fra,1825
1.756,fra,1826
1.694,fra,1827
1.745,fra,1828
1.683,fra,1829
1.622,fra,1830
1.615,fra,1831
1.831,fra,1832
1.655,fra,1833
1.871,fra,1834
1.64,fra,1835
1.472,fra,1836
1.625,fra,1837
1.618,fra,1838
1.504,fra,1839
1.55,fra,1840
1.495,fra,1841
1.544,fra,1842
1.489,fra,1843
1.434,fra,1844
1.33,fra,1845
1.48,fra,1846
1.529,fra,1847
1.526,fra,1848
1.734,fra,1849
1.367,fra,1850
1.403,fra,1851
1.439,fra,1852
1.325,fra,1853
1.644,fra,1854
1.51,fra,1855
1.482,fra,1856
1.465,fra,1857
1.509,fra,1858
1.849,fra,1859
1.333,fra,1860
1.53,fra,1861
1.357,fra,1862
1.435,fra,1863
1.427,fra,1864
1.539,fra,1865
1.435,fra,1866
1.443,fra,1867
1.522,fra,1868
1.47,fra,1869
1.708,fra,1870
1.822,fra,1871
1.408,fra,1872
1.427,fra,1873
1.334,fra,1874
1.376,fra,1875
1.349,fra,1876
1.319,fra,1877
1.349,fra,1878
1.3,fra,1879
1.318,fra,1880
1.285,fra,1881
1.333,fra,1882
1.325,fra,1883
1.325,fra,1884
1.255,fra,1885
1.278,fra,1886
1.217,fra,1887
1.194,fra,1888
1.091,fra,1889
1.157,fra,1890
1.145,fra,1891
1.119,fra,1892
1.141,fra,1893
1.028,fra,1894
1.04,fra,1895
0.9611,fra,1896
0.9417,fra,1897
1.004,fra,1898
1.048,fra,1899
1.019,fra,1900
0.9756,fra,1901
0.9201,fra,1902
0.8979,fra,1903
0.8863,fra,1904
0.8727,fra,1905
0.8708,fra,1906
0.8306,fra,1907
0.815,fra,1908
0.7568,fra,1909
0.7274,fra,1910
0.794,fra,1911
0.6715,fra,1912
0.6984,fra,1913
1.088,fra,1914
0.7546,fra,1915
0.5365,fra,1916
0.5262,fra,1917
0.823,fra,1918
0.513,fra,1919
0.7281,fra,1920
0.6702,fra,1921
0.5649,fra,1922
0.5611,fra,1923
0.5493,fra,1924
0.5858,fra,1925
0.5808,fra,1926
0.5065,fra,1927
0.5374,fra,1928
0.5497,fra,1929
0.4811,fra,1930
0.4709,fra,1931
0.4665,fra,1932
0.4183,fra,1933
0.4242,fra,1934
0.4101,fra,1935
0.3912,fra,1936
0.3925,fra,1937
0.3978,fra,1938
0.3814,fra,1939
0.619,fra,1940
0.3673,fra,1941
0.4281,fra,1942
0.5633,fra,1943
0.756,fra,1944
0.5386,fra,1945
0.4648,fra,1946
0.4103,fra,1947
0.3514,fra,1948
0.3773,fra,1949
0.3316,fra,1950
0.3282,fra,1951
0.2977,fra,1952
0.2944,fra,1953
0.268,fra,1954
0.267,fra,1955
0.2448,fra,1956
0.2457,fra,1957
0.226,fra,1958
0.2285,fra,1959
0.231,fra,1960
0.2121,fra,1961
0.2128,fra,1962
0.2343,fra,1963
0.2121,fra,1964
0.2106,fra,1965
0.1878,fra,1966
0.1843,fra,1967
0.1802,fra,1968
0.1939,fra,1969
0.1713,fra,1970
0.1658,fra,1971
0.1603,fra,1972
0.1392,fra,1973
0.1337,fra,1974
0.1281,fra,1975
0.1231,fra,1976
0.1086,fra,1977
0.1058,fra,1978
0.1041,fra,1979
0.1035,fra,1980
0.09439,fra,1981
0.09439,fra,1982
0.0949,fra,1983
0.0949,fra,1984
0.09439,fra,1985
0.08543,fra,1986
0.0845,fra,1987
0.07589,fra,1988
0.07504,fra,1989
0.07419,fra,1990
0.07377,fra,1991
0.07292,fra,1992
0.06629,fra,1993
0.06629,fra,1994
0.06629,fra,1995
0.06667,fra,1996
0.06155,fra,1997
0.06225,fra,1998
0.06296,fra,1999
0.06401,fra,2000
0.06471,fra,2001
0.05984,fra,2002
0.06048,fra,2003
0.0556,fra,2004
0.06176,fra,2005
0.05677,fra,2006
0.05706,fra,2007
0.05735,fra,2008
0.05764,fra,2009
0.05764,fra,2010
0.04368,fra,2030
0.0356,fra,2050
0.01934,fra,2099
1.373,guf,1950
1.301,guf,1951
1.291,guf,1952
1.221,guf,1953
1.214,guf,1954
1.149,guf,1955
1.149,guf,1956
1.089,guf,1957
1.091,guf,1958
1.037,guf,1959
0.9849,guf,1960
0.9908,guf,1961
0.9405,guf,1962
0.8891,guf,1963
0.8403,guf,1964
0.7875,guf,1965
0.7333,guf,1966
0.6769,guf,1967
0.6647,guf,1968
0.6028,guf,1969
0.5839,guf,1970
0.5202,guf,1971
0.4969,guf,1972
0.4724,guf,1973
0.448,guf,1974
0.4259,guf,1975
0.4084,guf,1976
0.3654,guf,1977
0.3589,guf,1978
0.3578,guf,1979
0.3323,guf,1980
0.3382,guf,1981
0.3155,guf,1982
0.3219,guf,1983
0.298,guf,1984
0.3021,guf,1985
0.2785,guf,1986
0.2822,guf,1987
0.286,guf,1988
0.2638,guf,1989
0.2679,guf,1990
0.272,guf,1991
0.2493,guf,1992
0.2511,guf,1993
0.2511,guf,1994
0.228,guf,1995
0.2269,guf,1996
0.2246,guf,1997
0.2218,guf,1998
0.199,guf,1999
0.196,guf,2000
0.1934,guf,2001
0.1898,guf,2002
0.1857,guf,2003
0.1821,guf,2004
0.162,guf,2005
0.1583,guf,2006
0.155,guf,2007
0.1522,guf,2008
0.1503,guf,2009
0.1489,guf,2010
0.09707,guf,2030
0.07045,guf,2050
0.03473,guf,2099
2.018,pyf,1950
2.039,pyf,1951
1.919,pyf,1952
1.793,pyf,1953
1.743,pyf,1954
1.689,pyf,1955
1.628,pyf,1956
1.567,pyf,1957
1.501,pyf,1958
1.434,pyf,1959
1.44,pyf,1960
1.366,pyf,1961
1.369,pyf,1962
1.366,pyf,1963
1.286,pyf,1964
1.276,pyf,1965
1.189,pyf,1966
1.167,pyf,1967
1.141,pyf,1968
1.042,pyf,1969
1.007,pyf,1970
0.9701,pyf,1971
0.8734,pyf,1972
0.837,pyf,1973
0.8006,pyf,1974
0.7193,pyf,1975
0.693,pyf,1976
0.6682,pyf,1977
0.6058,pyf,1978
0.5485,pyf,1979
0.5364,pyf,1980
