geo,aged_65plus_labour_force_participation_rate_percent,time
sau,17.1,1987
sau,16.9,1988
sau,17.1,1989
sau,16.8,1990
sau,16.4,1991
sau,16.3,1992
sau,16.5,1993
sau,16.6,1994
sau,16.9,1995
sau,17.1,1996
sau,17.4,1997
sau,17.7,1998
sau,18.1,1999
sau,18.0,2000
sau,18.2,2001
sau,18.3,2002
sau,18.0,2003
sau,17.9,2004
sau,17.7,2005
sau,17.5,2006
sau,17.8,2007
sen,54.1,1980
sen,54.3,1981
sen,54.1,1982
sen,54.3,1983
sen,54.2,1984
sen,54.3,1985
sen,54.3,1986
sen,54.4,1987
sen,54.4,1988
sen,54.5,1989
sen,54.5,1990
sen,54.6,1991
sen,54.6,1992
sen,54.7,1993
sen,54.6,1994
sen,54.4,1995
sen,54.2,1996
sen,54.0,1997
sen,53.8,1998
sen,53.5,1999
sen,53.3,2000
sen,53.0,2001
sen,52.8,2002
sen,52.4,2003
sen,52.1,2004
sen,51.8,2005
sen,51.6,2006
sen,51.2,2007
scg,0.9,1980
scg,0.9,1981
scg,1.0,1982
scg,1.1,1983
scg,1.2,1984
scg,1.2,1985
scg,1.4,1986
scg,1.5,1987
scg,1.7,1988
scg,1.7,1989
scg,1.6,1990
scg,15.9,1991
scg,16.2,1992
scg,16.3,1993
scg,16.2,1994
scg,15.8,1995
scg,15.0,1996
scg,14.9,1997
scg,14.8,1998
scg,14.6,1999
scg,14.3,2000
scg,14.2,2001
scg,14.0,2002
scg,13.7,2003
scg,13.4,2004
scg,13.1,2005
scg,12.8,2006
scg,12.7,2007
sle,34.7,1980
sle,34.6,1981
sle,34.5,1982
sle,34.6,1983
sle,34.5,1984
sle,34.8,1985
sle,34.8,1986
sle,34.9,1987
sle,35.3,1988
sle,35.5,1989
sle,35.5,1990
sle,35.6,1991
sle,35.9,1992
sle,36.1,1993
sle,36.2,1994
sle,36.7,1995
sle,36.7,1996
sle,37.3,1997
sle,37.4,1998
sle,37.8,1999
sle,37.8,2000
sle,37.5,2001
sle,37.1,2002
sle,37.0,2003
sle,36.9,2004
sle,36.8,2005
sle,36.8,2006
sle,36.8,2007
sgp,17.3,1980
sgp,17.0,1981
sgp,16.8,1982
sgp,16.5,1983
sgp,16.0,1984
sgp,15.0,1985
sgp,13.8,1986
sgp,13.1,1987
sgp,12.2,1988
sgp,12.1,1989
sgp,12.3,1990
sgp,12.5,1991
sgp,12.7,1992
sgp,12.0,1993
sgp,13.6,1994
sgp,10.9,1995
sgp,12.7,1996
sgp,12.2,1997
sgp,10.9,1998
sgp,10.8,1999
sgp,10.7,2000
sgp,11.2,2001
sgp,11.8,2002
sgp,12.4,2003
sgp,13.1,2004
sgp,13.8,2005
sgp,14.5,2006
sgp,13.8,2007
svk,5.8,1980
svk,5.7,1981
svk,5.7,1982
svk,5.6,1983
svk,5.5,1984
svk,5.3,1985
svk,5.1,1986
svk,5.0,1987
svk,4.9,1988
svk,4.8,1989
svk,5.0,1990
svk,3.6,1991
svk,2.5,1992
svk,1.7,1993
svk,1.7,1994
svk,1.7,1995
svk,1.5,1996
svk,1.3,1997
svk,1.3,1998
svk,1.3,1999
svk,1.1,2000
svk,1.0,2001
svk,1.0,2002
svk,1.2,2003
svk,1.3,2004
svk,1.4,2005
svk,1.2,2006
svk,1.2,2007
svn,18.1,1980
svn,18.0,1981
svn,17.8,1982
svn,17.6,1983
svn,17.1,1984
svn,16.7,1985
svn,16.3,1986
svn,15.9,1987
svn,15.2,1988
svn,14.5,1989
svn,14.2,1990
svn,10.6,1991
svn,7.6,1992
svn,5.4,1993
svn,7.7,1994
svn,7.4,1995
svn,7.2,1996
svn,8.9,1997
svn,10.7,1998
svn,9.2,1999
svn,8.7,2000
svn,8.3,2001
svn,7.6,2002
svn,6.7,2003
svn,7.0,2004
svn,7.4,2005
svn,8.2,2006
svn,7.1,2007
slb,35.2,1980
slb,35.3,1981
slb,35.4,1982
slb,35.4,1983
slb,35.5,1984
slb,35.6,1985
slb,35.8,1986
slb,35.9,1987
slb,36.0,1988
slb,36.1,1989
slb,36.1,1990
slb,36.0,1991
slb,35.9,1992
slb,35.8,1993
slb,35.6,1994
slb,35.3,1995
slb,35.0,1996
slb,34.7,1997
slb,34.3,1998
slb,33.9,1999
slb,33.6,2000
slb,33.2,2001
slb,32.9,2002
slb,32.6,2003
slb,32.4,2004
slb,32.2,2005
slb,32.1,2006
slb,31.0,2007
som,48.0,1980
som,48.1,1981
som,48.3,1982
som,48.2,1983
som,48.1,1984
som,48.1,1985
som,48.3,1986
som,48.2,1987
som,48.2,1988
som,48.0,1989
som,47.7,1990
som,47.3,1991
som,46.8,1992
som,46.5,1993
som,46.2,1994
som,46.0,1995
som,45.9,1996
som,46.0,1997
som,46.1,1998
som,46.3,1999
som,46.3,2000
som,46.3,2001
som,46.2,2002
som,46.0,2003
som,46.0,2004
som,45.9,2005
som,45.8,2006
som,45.9,2007
zaf,17.1,1980
zaf,16.6,1981
zaf,16.1,1982
zaf,15.6,1983
zaf,15.1,1984
zaf,14.7,1985
zaf,14.1,1986
zaf,13.5,1987
zaf,12.9,1988
zaf,12.4,1989
zaf,11.9,1990
zaf,11.5,1991
zaf,10.3,1992
zaf,9.2,1993
zaf,8.2,1994
zaf,7.3,1995
zaf,6.5,1996
zaf,5.7,1997
zaf,6.3,1998
zaf,8.4,1999
zaf,9.9,2000
zaf,11.6,2001
zaf,13.6,2002
zaf,15.9,2003
zaf,15.7,2004
zaf,15.5,2005
zaf,15.4,2006
zaf,21.1,2007
esp,7.6,1980
esp,6.5,1981
esp,5.4,1982
esp,5.2,1983
esp,4.6,1984
esp,3.8,1985
esp,3.5,1986
esp,3.1,1987
esp,2.9,1988
esp,2.9,1989
esp,2.6,1990
esp,2.4,1991
esp,2.4,1992
esp,2.3,1993
esp,2.1,1994
esp,2.1,1995
esp,1.8,1996
esp,1.6,1997
esp,1.5,1998
esp,1.7,1999
esp,1.6,2000
esp,1.6,2001
esp,1.5,2002
esp,1.5,2003
esp,1.6,2004
esp,2.0,2005
esp,2.1,2006
esp,1.8,2007
lka,29.8,1980
lka,29.5,1981
lka,29.2,1982
lka,29.0,1983
lka,28.8,1984
lka,28.5,1985
lka,27.8,1986
lka,27.7,1987
lka,27.6,1988
lka,27.5,1989
lka,27.4,1990
lka,27.3,1991
lka,27.2,1992
lka,27.1,1993
lka,27.1,1994
lka,27.0,1995
lka,26.9,1996
lka,26.8,1997
lka,26.8,1998
lka,26.8,1999
lka,26.7,2000
lka,25.5,2001
lka,24.2,2002
lka,22.9,2003
lka,21.6,2004
lka,20.4,2005
lka,19.4,2006
lka,19.4,2007
sdn,50.2,1980
sdn,50.0,1981
sdn,50.0,1982
sdn,50.0,1983
sdn,48.5,1984
sdn,47.0,1985
sdn,45.6,1986
sdn,44.3,1987
sdn,43.0,1988
sdn,41.7,1989
sdn,40.4,1990
sdn,41.2,1991
sdn,42.0,1992
sdn,42.9,1993
sdn,41.5,1994
sdn,40.4,1995
sdn,39.5,1996
sdn,39.4,1997
sdn,39.3,1998
sdn,39.2,1999
sdn,39.0,2000
sdn,38.9,2001
sdn,38.7,2002
sdn,38.5,2003
sdn,38.4,2004
sdn,38.1,2005
sdn,37.9,2006
sdn,38.0,2007
sur,9.7,1980
sur,9.6,1981
sur,9.8,1982
sur,9.8,1983
sur,9.5,1984
sur,9.4,1985
sur,9.1,1986
sur,8.8,1987
sur,8.5,1988
sur,8.3,1989
sur,8.1,1990
sur,6.3,1991
sur,5.0,1992
sur,5.2,1993
sur,5.5,1994
sur,6.0,1995
sur,5.9,1996
sur,5.8,1997
sur,5.8,1998
sur,5.7,1999
sur,5.7,2000
sur,5.7,2001
sur,5.6,2002
sur,5.5,2003
sur,5.5,2004
sur,5.4,2005
sur,5.2,2006
sur,5.3,2007
swz,42.1,1980
swz,42.3,1981
swz,42.4,1982
swz,42.7,1983
swz,42.6,1984
swz,42.6,1985
swz,42.2,1986
swz,41.7,1987
swz,41.6,1988
swz,41.2,1989
swz,41.1,1990
swz,41.0,1991
swz,40.9,1992
swz,40.7,1993
swz,40.4,1994
swz,40.4,1995
swz,40.3,1996
swz,40.0,1997
swz,39.6,1998
swz,39.3,1999
swz,39.0,2000
swz,38.8,2001
swz,38.3,2002
swz,37.9,2003
swz,37.6,2004
swz,37.2,2005
swz,36.8,2006
swz,35.6,2007
swe,8.4,1980
swe,7.9,1981
swe,8.2,1982
swe,7.6,1983
swe,6.9,1984
swe,6.6,1985
swe,7.3,1986
swe,7.4,1987
swe,8.6,1988
swe,9.1,1989
swe,8.2,1990
swe,9.2,1991
swe,8.8,1992
swe,8.1,1993
swe,8.5,1994
swe,8.9,1995
swe,7.6,1996
swe,7.1,1997
swe,7.6,1998
swe,6.9,1999
swe,10.0,2000
swe,9.1,2001
swe,9.6,2002
swe,9.8,2003
swe,9.0,2004
swe,9.7,2005
swe,10.0,2006
swe,10.5,2007
che,8.9,1980
che,8.5,1981
che,8.2,1982
che,7.8,1983
che,7.4,1984
che,7.1,1985
che,6.8,1986
che,6.4,1987
che,6.1,1988
che,5.9,1989
che,5.6,1990
che,15.1,1991
che,13.1,1992
che,12.1,1993
che,11.9,1994
che,10.4,1995
che,10.3,1996
che,9.4,1997
che,9.2,1998
che,9.5,1999
che,9.5,2000
che,9.3,2001
che,8.9,2002
che,9.4,2003
che,8.2,2004
che,7.5,2005
che,8.3,2006
che,7.8,2007
syr,23.0,1980
syr,22.5,1981
syr,22.5,1982
syr,22.6,1983
syr,22.5,1984
syr,22.4,1985
syr,22.4,1986
syr,22.4,1987
syr,22.5,1988
syr,22.5,1989
syr,22.5,1990
syr,22.6,1991
syr,22.6,1992
syr,22.6,1993
syr,22.5,1994
syr,22.5,1995
syr,22.4,1996
syr,22.4,1997
syr,22.9,1998
syr,27.2,1999
syr,30.7,2000
syr,26.0,2001
syr,22.5,2002
syr,18.1,2003
syr,18.0,2004
syr,18.0,2005
syr,17.9,2006
syr,18.0,2007
tjk,2.8,1980
tjk,3.1,1981
tjk,3.1,1982
tjk,3.4,1983
tjk,3.7,1984
tjk,4.0,1985
tjk,4.0,1986
tjk,3.6,1987
tjk,4.4,1988
tjk,3.6,1989
tjk,3.4,1990
tjk,13.7,1991
tjk,15.9,1992
tjk,17.2,1993
tjk,18.8,1994
tjk,19.8,1995
tjk,20.9,1996
tjk,21.1,1997
tjk,20.9,1998
tjk,20.7,1999
tjk,20.3,2000
tjk,19.6,2001
tjk,19.2,2002
tjk,18.5,2003
tjk,18.0,2004
tjk,17.6,2005
tjk,17.3,2006
tjk,16.6,2007
tza,86.5,1980
tza,86.4,1981
tza,86.5,1982
tza,86.6,1983
tza,86.7,1984
tza,86.7,1985
tza,86.7,1986
tza,86.6,1987
tza,86.5,1988
tza,86.4,1989
tza,86.2,1990
tza,86.3,1991
tza,85.1,1992
tza,83.7,1993
tza,82.3,1994
tza,80.6,1995
tza,78.7,1996
tza,76.5,1997
tza,74.0,1998
tza,71.1,1999
tza,67.6,2000
tza,63.4,2001
tza,63.2,2002
tza,63.0,2003
tza,62.8,2004
tza,62.6,2005
tza,62.5,2006
tza,59.7,2007
tha,32.9,1980
tha,33.1,1981
tha,33.3,1982
tha,33.5,1983
tha,33.7,1984
tha,34.0,1985
tha,34.2,1986
tha,34.4,1987
tha,34.6,1988
tha,34.8,1989
tha,34.9,1990
tha,35.0,1991
tha,34.9,1992
tha,34.8,1993
tha,34.7,1994
tha,34.6,1995
tha,34.4,1996
tha,34.2,1997
tha,34.0,1998
tha,33.8,1999
tha,33.7,2000
tha,33.6,2001
tha,33.7,2002
tha,33.7,2003
tha,33.8,2004
tha,33.8,2005
tha,33.8,2006
tha,33.7,2007
mkd,14.0,1980
mkd,14.1,1981
mkd,14.1,1982
mkd,14.2,1983
mkd,14.2,1984
mkd,14.2,1985
mkd,14.2,1986
mkd,14.2,1987
mkd,14.1,1988
mkd,14.1,1989
mkd,14.1,1990
mkd,9.9,1991
mkd,6.9,1992
mkd,4.7,1993
mkd,3.2,1994
mkd,4.1,1995
mkd,5.2,1996
mkd,5.5,1997
mkd,5.4,1998
mkd,4.2,1999
mkd,4.0,2000
mkd,8.9,2001
mkd,5.7,2002
mkd,5.4,2003
mkd,5.0,2004
mkd,4.7,2005
mkd,3.8,2006
mkd,4.7,2007
tgo,52.7,1980
tgo,53.0,1981
tgo,53.3,1982
tgo,53.7,1983
tgo,53.7,1984
tgo,53.7,1985
tgo,53.8,1986
tgo,53.9,1987
tgo,53.8,1988
tgo,53.8,1989
tgo,53.9,1990
tgo,54.0,1991
tgo,54.2,1992
tgo,54.8,1993
tgo,54.2,1994
tgo,54.0,1995
tgo,53.7,1996
tgo,53.2,1997
tgo,53.4,1998
tgo,53.2,1999
tgo,53.3,2000
tgo,53.3,2001
tgo,53.2,2002
tgo,53.0,2003
tgo,52.9,2004
tgo,52.8,2005
tgo,52.7,2006
tgo,52.6,2007
ton,45.5,1980
ton,45.7,1981
ton,46.0,1982
ton,46.3,1983
ton,46.4,1984
ton,46.5,1985
ton,46.4,1986
ton,45.5,1987
ton,44.2,1988
ton,43.2,1989
ton,42.2,1990
ton,41.5,1991
ton,40.6,1992
ton,39.8,1993
ton,38.9,1994
ton,38.0,1995
ton,36.8,1996
ton,37.7,1997
ton,38.6,1998
ton,39.4,1999
ton,40.4,2000
ton,41.2,2001
ton,42.1,2002
ton,43.0,2003
ton,43.0,2004
ton,42.9,2005
ton,42.9,2006
ton,44.7,2007
tto,18.4,1980
tto,18.3,1981
tto,16.7,1982
tto,15.3,1983
tto,15.2,1984
tto,15.2,1985
tto,15.3,1986
tto,14.1,1987
tto,14.5,1988
tto,13.0,1989
tto,10.6,1990
tto,14.2,1991
tto,12.0,1992
tto,10.1,1993
tto,10.5,1994
tto,11.0,1995
tto,10.4,1996
tto,10.2,1997
tto,9.2,1998
tto,9.9,1999
tto,10.4,2000
tto,9.3,2001
tto,8.4,2002
tto,8.7,2003
tto,9.1,2004
tto,9.6,2005
tto,8.9,2006
tto,8.7,2007
tun,19.8,1980
tun,19.8,1981
tun,19.8,1982
tun,19.8,1983
tun,19.8,1984
tun,19.7,1985
tun,19.6,1986
tun,19.4,1987
tun,19.3,1988
tun,19.1,1989
tun,19.0,1990
tun,18.9,1991
tun,18.8,1992
tun,18.8,1993
tun,18.7,1994
tun,18.7,1995
tun,18.7,1996
tun,18.7,1997
tun,18.4,1998
tun,18.1,1999
tun,17.7,2000
tun,17.4,2001
tun,17.4,2002
tun,17.0,2003
tun,16.6,2004
tun,16.4,2005
tun,16.1,2006
tun,15.9,2007
tur,23.3,1980
tur,21.6,1981
tur,21.4,1982
tur,20.9,1983
tur,20.2,1984
tur,20.7,1985
tur,20.0,1986
tur,18.9,1987
tur,20.6,1988
tur,21.7,1989
tur,19.2,1990
tur,18.6,1991
tur,19.5,1992
tur,16.1,1993
tur,19.0,1994
tur,21.1,1995
tur,21.7,1996
tur,20.6,1997
tur,22.9,1998
tur,23.8,1999
tur,21.1,2000
tur,20.7,2001
tur,18.4,2002
tur,17.2,2003
tur,16.6,2004
tur,15.1,2005
tur,13.4,2006
tur,13.6,2007
tkm,10.4,1980
tkm,10.6,1981
tkm,10.7,1982
tkm,10.8,1983
tkm,11.0,1984
tkm,11.1,1985
tkm,10.9,1986
tkm,10.7,1987
tkm,11.1,1988
tkm,10.8,1989
tkm,10.7,1990
tkm,9.1,1991
tkm,9.5,1992
tkm,10.1,1993
tkm,11.3,1994
tkm,11.7,1995
tkm,12.2,1996
tkm,13.0,1997
tkm,12.7,1998
tkm,11.9,1999
tkm,10.8,2000
tkm,10.2,2001
tkm,9.9,2002
tkm,9.6,2003
tkm,9.2,2004
tkm,8.8,2005
tkm,8.5,2006
tkm,7.6,2007
uga,62.0,1980
uga,62.0,1981
uga,62.0,1982
uga,61.9,1983
uga,62.1,1984
uga,62.4,1985
uga,62.5,1986
uga,62.5,1987
uga,62.4,1988
uga,62.3,1989
uga,62.2,1990
uga,62.2,1991
uga,62.2,1992
uga,62.1,1993
uga,62.1,1994
uga,61.8,1995
uga,61.6,1996
uga,61.6,1997
uga,61.5,1998
uga,61.4,1999
uga,61.1,2000
uga,61.0,2001
uga,60.9,2002
uga,60.8,2003
uga,60.6,2004
uga,60.5,2005
uga,60.3,2006
uga,60.3,2007
ukr,6.8,1980
ukr,6.7,1981
ukr,6.7,1982
ukr,6.6,1983
ukr,6.4,1984
ukr,6.3,1985
ukr,6.4,1986
ukr,6.5,1987
ukr,6.4,1988
ukr,6.4,1989
ukr,7.1,1990
ukr,7.9,1991
ukr,8.8,1992
ukr,9.8,1993
ukr,11.0,1994
ukr,12.2,1995
ukr,13.5,1996
ukr,15.0,1997
ukr,16.5,1998
ukr,7.2,1999
ukr,5.6,2000
ukr,13.9,2001
ukr,15.1,2002
ukr,14.9,2003
ukr,16.0,2004
ukr,19.2,2005
ukr,18.5,2006
ukr,17.0,2007
are,37.2,1980
are,35.6,1981
are,34.0,1982
are,32.4,1983
are,30.9,1984
are,29.5,1985
are,28.1,1986
are,26.8,1987
are,25.6,1988
are,24.5,1989
are,23.4,1990
are,22.4,1991
are,21.4,1992
are,20.5,1993
are,19.6,1994
are,18.6,1995
are,18.5,1996
are,18.6,1997
are,18.8,1998
are,18.7,1999
are,18.9,2000
are,18.9,2001
are,19.0,2002
are,18.9,2003
are,19.0,2004
are,19.2,2005
are,19.3,2006
are,19.9,2007
gbr,6.5,1980
gbr,6.5,1981
gbr,6.1,1982
gbr,5.7,1983
gbr,5.3,1984
gbr,5.2,1985
gbr,4.8,1986
gbr,4.8,1987
gbr,4.9,1988
gbr,5.7,1989
gbr,5.5,1990
gbr,5.4,1991
gbr,5.8,1992
gbr,5.1,1993
gbr,5.0,1994
gbr,5.2,1995
gbr,4.9,1996
gbr,5.1,1997
gbr,5.1,1998
gbr,5.3,1999
gbr,5.3,2000
gbr,4.8,2001
gbr,5.4,2002
gbr,5.9,2003
gbr,6.0,2004
gbr,6.4,2005
gbr,6.9,2006
gbr,6.6,2007
usa,12.4,1980
usa,12.2,1981
usa,11.9,1982
usa,11.7,1983
usa,11.1,1984
usa,10.7,1985
usa,10.9,1986
usa,11.1,1987
usa,11.5,1988
usa,11.8,1989
usa,11.8,1990
usa,11.5,1991
usa,11.5,1992
usa,11.2,1993
usa,12.4,1994
usa,12.1,1995
usa,12.0,1996
usa,12.1,1997
usa,11.9,1998
usa,12.3,1999
usa,12.9,2000
usa,13.0,2001
usa,13.2,2002
usa,14.0,2003
usa,14.4,2004
usa,15.0,2005
usa,15.3,2006
usa,15.4,2007
vir,11.8,1980
vir,11.9,1981
vir,12.1,1982
vir,12.1,1983
vir,11.8,1984
vir,11.7,1985
vir,11.4,1986
vir,11.1,1987
vir,10.8,1988
vir,10.4,1989
vir,10.3,1990
vir,10.1,1991
vir,10.1,1992
vir,10.1,1993
vir,10.1,1994
vir,10.0,1995
vir,9.9,1996
vir,9.8,1997
vir,9.6,1998
vir,9.5,1999
vir,9.5,2000
vir,9.6,2001
vir,9.8,2002
vir,10.0,2003
vir,10.4,2004
vir,10.7,2005
vir,10.9,2006
vir,11.2,2007
ury,10.8,1980
ury,10.8,1981
ury,10.7,1982
ury,10.6,1983
ury,10.6,1984
ury,10.6,1985
ury,10.6,1986
ury,10.6,1987
ury,10.7,1988
ury,10.7,1989
ury,10.7,1990
ury,10.7,1991
ury,10.9,1992
ury,10.1,1993
ury,10.5,1994
ury,11.9,1995
ury,11.6,1996
ury,11.4,1997
ury,11.1,1998
ury,11.3,1999
ury,11.5,2000
ury,11.7,2001
ury,11.9,2002
ury,12.2,2003
ury,12.4,2004
ury,12.6,2005
ury,12.9,2006
ury,12.8,2007
uzb,2.2,1980
uzb,2.5,1981
uzb,2.5,1982
uzb,2.7,1983
uzb,3.0,1984
uzb,3.3,1985
uzb,2.9,1986
uzb,2.8,1987
uzb,3.3,1988
uzb,3.0,1989
uzb,2.7,1990
uzb,14.0,1991
uzb,15.3,1992
uzb,15.6,1993
uzb,16.1,1994
uzb,16.4,1995
uzb,16.4,1996
uzb,16.2,1997
uzb,16.1,1998
uzb,15.9,1999
uzb,15.7,2000
uzb,15.6,2001
uzb,15.5,2002
uzb,15.4,2003
uzb,15.1,2004
uzb,14.8,2005
uzb,14.5,2006
uzb,14.1,2007
vut,70.4,1980
vut,70.4,1981
vut,70.5,1982
vut,70.3,1983
vut,70.6,1984
vut,70.2,1985
vut,69.8,1986
vut,70.2,1987
vut,70.0,1988
vut,69.8,1989
vut,69.6,1990
vut,70.1,1991
vut,70.2,1992
vut,70.2,1993
vut,70.5,1994
vut,70.3,1995
vut,70.4,1996
vut,70.3,1997
vut,70.3,1998
vut,70.1,1999
vut,70.2,2000
vut,70.0,2001
vut,69.8,2002
vut,69.8,2003
vut,69.8,2004
vut,69.9,2005
vut,69.9,2006
vut,69.7,2007
ven,27.3,1980
ven,27.4,1981
ven,27.0,1982
ven,26.6,1983
ven,28.5,1984
ven,26.8,1985
ven,26.5,1986
ven,26.2,1987
ven,26.4,1988
ven,27.4,1989
ven,27.4,1990
ven,28.0,1991
ven,26.5,1992
ven,25.7,1993
ven,25.9,1994
ven,28.2,1995
ven,28.8,1996
ven,26.1,1997
ven,27.8,1998
ven,28.1,1999
ven,26.9,2000
ven,28.7,2001
ven,29.3,2002
ven,29.6,2003
ven,30.4,2004
ven,30.9,2005
ven,31.5,2006
ven,30.9,2007
vnm,19.3,1980
vnm,19.3,1981
vnm,19.4,1982
vnm,19.4,1983
vnm,19.4,1984
vnm,19.4,1985
vnm,19.4,1986
vnm,19.5,1987
vnm,19.5,1988
vnm,19.6,1989
vnm,19.8,1990
vnm,20.1,1991
vnm,20.3,1992
vnm,20.5,1993
vnm,20.8,1994
vnm,21.1,1995
vnm,21.3,1996
vnm,18.2,1997
vnm,18.1,1998
vnm,17.6,1999
vnm,16.1,2000
vnm,14.4,2001
vnm,14.3,2002
vnm,14.0,2003
vnm,14.1,2004
vnm,14.2,2005
vnm,14.3,2006
vnm,12.7,2007
pse,13.7,1980
pse,15.3,1981
pse,17.6,1982
pse,17.6,1983
pse,17.5,1984
pse,19.3,1985
pse,23.9,1986
pse,23.0,1987
pse,24.3,1988
pse,23.9,1989
pse,19.3,1990
pse,16.4,1991
pse,14.1,1992
pse,13.4,1993
pse,12.8,1994
pse,12.4,1995
pse,12.2,1996
pse,12.0,1997
pse,12.1,1998
pse,12.0,1999
pse,10.4,2000
pse,9.1,2001
pse,9.1,2002
pse,9.3,2003
pse,9.5,2004
pse,9.4,2005
pse,9.3,2006
pse,8.8,2007
yem,24.9,1980
yem,26.2,1981
yem,27.9,1982
yem,27.7,1983
yem,27.5,1984
yem,28.7,1985
yem,32.1,1986
yem,31.2,1987
yem,32.0,1988
yem,31.7,1989
yem,28.5,1990
yem,29.7,1991
yem,27.0,1992
yem,27.5,1993
yem,26.8,1994
yem,25.7,1995
yem,26.0,1996
yem,25.7,1997
yem,26.3,1998
yem,25.6,1999
yem,25.2,2000
yem,25.1,2001
yem,24.8,2002
yem,23.5,2003
yem,23.4,2004
yem,22.9,2005
yem,22.7,2006
yem,22.6,2007
zmb,63.1,1980
zmb,63.1,1981
zmb,63.2,1982
zmb,63.3,1983
zmb,63.2,1984
zmb,63.1,1985
zmb,62.8,1986
zmb,62.9,1987
zmb,62.9,1988
zmb,63.0,1989
zmb,63.1,1990
zmb,63.0,1991
zmb,63.1,1992
zmb,63.0,1993
zmb,63.5,1994
zmb,63.6,1995
zmb,63.5,1996
zmb,63.4,1997
zmb,63.5,1998
zmb,63.6,1999
zmb,63.5,2000
zmb,63.4,2001
zmb,63.4,2002
zmb,63.2,2003
zmb,62.9,2004
zmb,62.6,2005
zmb,62.4,2006
zmb,62.5,2007
zwe,70.1,1980
zwe,69.6,1981
zwe,69.6,1982
zwe,69.6,1983
zwe,69.8,1984
zwe,69.6,1985
zwe,69.5,1986
zwe,69.5,1987
zwe,69.1,1988
zwe,68.9,1989
zwe,68.5,1990
zwe,68.2,1991
zwe,68.4,1992
zwe,68.3,1993
zwe,67.8,1994
zwe,67.6,1995
zwe,67.0,1996
zwe,66.6,1997
zwe,66.7,1998
zwe,66.7,1999
zwe,61.6,2000
zwe,56.3,2001
zwe,50.9,2002
zwe,50.9,2003
zwe,50.8,2004
zwe,50.5,2005
zwe,50.4,2006
zwe,46.4,2007
