geo,alternative_gdppercapita_ppp_inflation_adjusted_from_pwt,time
plw,7920.0,1984
plw,7129.0,1985
plw,7005.0,1986
plw,6774.0,1987
plw,8022.0,1988
plw,8174.0,1989
plw,8558.0,1990
plw,8698.0,1991
plw,8628.0,1992
plw,8603.0,1993
plw,9028.0,1994
plw,9786.0,1995
plw,10570.0,1996
plw,10610.0,1997
plw,10610.0,1998
plw,9497.0,1999
plw,9357.0,2000
plw,9611.0,2001
plw,9558.0,2002
plw,9550.0,2003
pan,2106.0,1950
pan,1968.0,1951
pan,2091.0,1952
pan,2198.0,1953
pan,2196.0,1954
pan,2311.0,1955
pan,2290.0,1956
pan,2387.0,1957
pan,2265.0,1958
pan,2185.0,1959
pan,2520.0,1960
pan,2704.0,1961
pan,2859.0,1962
pan,2919.0,1963
pan,3018.0,1964
pan,3178.0,1965
pan,3293.0,1966
pan,3492.0,1967
pan,3710.0,1968
pan,3722.0,1969
pan,3834.0,1970
pan,3958.0,1971
pan,3903.0,1972
pan,4152.0,1973
pan,4037.0,1974
pan,4240.0,1975
pan,4319.0,1976
pan,4628.0,1977
pan,4808.0,1978
pan,4881.0,1979
pan,5763.0,1980
pan,6095.0,1981
pan,6229.0,1982
pan,6116.0,1983
pan,6166.0,1984
pan,6458.0,1985
pan,6537.0,1986
pan,6533.0,1987
pan,5958.0,1988
pan,6077.0,1989
pan,6146.0,1990
pan,6815.0,1991
pan,6942.0,1992
pan,7020.0,1993
pan,6958.0,1994
pan,6929.0,1995
pan,6925.0,1996
pan,7250.0,1997
pan,7677.0,1998
pan,7824.0,1999
pan,7935.0,2000
pan,7946.0,2001
pan,8051.0,2002
pan,8243.0,2003
png,2095.0,1970
png,2248.0,1971
png,2594.0,1972
png,2682.0,1973
png,2588.0,1974
png,2561.0,1975
png,3985.0,1976
png,3680.0,1977
png,3837.0,1978
png,3805.0,1979
png,3616.0,1980
png,3548.0,1981
png,3381.0,1982
png,3464.0,1983
png,3394.0,1984
png,3625.0,1985
png,3694.0,1986
png,3677.0,1987
png,3513.0,1988
png,3513.0,1989
png,3248.0,1990
png,3417.0,1991
png,3543.0,1992
png,4469.0,1993
png,4544.0,1994
png,4251.0,1995
png,4292.0,1996
png,4148.0,1997
png,4331.0,1998
png,4784.0,1999
png,4355.0,2000
png,4433.0,2001
png,4445.0,2002
png,4492.0,2003
pry,2536.0,1951
pry,2464.0,1952
pry,2334.0,1953
pry,2422.0,1954
pry,2576.0,1955
pry,2511.0,1956
pry,2545.0,1957
pry,2636.0,1958
pry,2558.0,1959
pry,2521.0,1960
pry,2626.0,1961
pry,2631.0,1962
pry,2658.0,1963
pry,2716.0,1964
pry,2733.0,1965
pry,2692.0,1966
pry,2827.0,1967
pry,2859.0,1968
pry,2906.0,1969
pry,2986.0,1970
pry,3049.0,1971
pry,3138.0,1972
pry,3172.0,1973
pry,3301.0,1974
pry,3491.0,1975
pry,3596.0,1976
pry,3896.0,1977
pry,4189.0,1978
pry,4522.0,1979
pry,4854.0,1980
pry,5097.0,1981
pry,5046.0,1982
pry,4881.0,1983
pry,4871.0,1984
pry,4944.0,1985
pry,4787.0,1986
pry,4849.0,1987
pry,5029.0,1988
pry,5167.0,1989
pry,5111.0,1990
pry,5098.0,1991
pry,5107.0,1992
pry,5183.0,1993
pry,5158.0,1994
pry,5264.0,1995
pry,5227.0,1996
pry,5248.0,1997
pry,5119.0,1998
pry,5057.0,1999
pry,4965.0,2000
pry,4995.0,2001
pry,4773.0,2002
pry,4718.0,2003
per,2398.0,1950
per,2684.0,1951
per,2749.0,1952
per,2725.0,1953
per,2749.0,1954
per,2862.0,1955
per,3000.0,1956
per,2975.0,1957
per,2901.0,1958
per,2788.0,1959
per,3048.0,1960
per,3219.0,1961
per,3441.0,1962
per,3612.0,1963
per,3723.0,1964
per,3857.0,1965
per,4083.0,1966
per,4124.0,1967
per,4203.0,1968
per,4291.0,1969
per,4629.0,1970
per,4706.0,1971
per,4717.0,1972
per,4868.0,1973
per,5123.0,1974
per,5205.0,1975
per,5182.0,1976
per,5114.0,1977
per,4784.0,1978
per,4777.0,1979
per,4970.0,1980
per,5051.0,1981
per,4987.0,1982
per,4323.0,1983
per,4338.0,1984
per,4337.0,1985
per,4714.0,1986
per,5034.0,1987
per,4488.0,1988
per,3776.0,1989
per,3523.0,1990
per,3510.0,1991
per,3417.0,1992
per,3494.0,1993
per,3827.0,1994
per,4047.0,1995
per,4079.0,1996
per,4261.0,1997
per,4158.0,1998
per,4152.0,1999
per,4205.0,2000
per,4145.0,2001
per,4265.0,2002
per,4351.0,2003
phl,1372.0,1950
phl,1394.0,1951
phl,1550.0,1952
phl,1601.0,1953
phl,1709.0,1954
phl,1721.0,1955
phl,1895.0,1956
phl,1817.0,1957
phl,1901.0,1958
phl,2017.0,1959
phl,2037.0,1960
phl,2080.0,1961
phl,2137.0,1962
phl,2237.0,1963
phl,2226.0,1964
phl,2286.0,1965
phl,2311.0,1966
phl,2308.0,1967
phl,2330.0,1968
phl,2360.0,1969
phl,2427.0,1970
phl,2493.0,1971
phl,2592.0,1972
phl,2772.0,1973
phl,2745.0,1974
phl,2867.0,1975
phl,3043.0,1976
phl,3135.0,1977
phl,3160.0,1978
phl,3153.0,1979
phl,3293.0,1980
phl,3382.0,1981
phl,3313.0,1982
phl,3331.0,1983
phl,3201.0,1984
phl,2928.0,1985
phl,3028.0,1986
phl,2973.0,1987
phl,3086.0,1988
phl,3165.0,1989
phl,3209.0,1990
phl,3187.0,1991
phl,3167.0,1992
phl,3156.0,1993
phl,3290.0,1994
phl,3274.0,1995
phl,3340.0,1996
phl,3515.0,1997
phl,3317.0,1998
phl,3458.0,1999
phl,3826.0,2000
phl,3644.0,2001
phl,3617.0,2002
phl,3576.0,2003
phl,3938.0,2004
pol,3898.0,1970
pol,4150.0,1971
pol,4530.0,1972
pol,4991.0,1973
pol,5339.0,1974
pol,5821.0,1975
pol,6299.0,1976
pol,6639.0,1977
pol,6762.0,1978
pol,6582.0,1979
pol,6236.0,1980
pol,5653.0,1981
pol,5118.0,1982
pol,5318.0,1983
pol,5539.0,1984
pol,5839.0,1985
pol,6057.0,1986
pol,6161.0,1987
pol,6338.0,1988
pol,6292.0,1989
pol,5897.0,1990
pol,5793.0,1991
pol,5906.0,1992
pol,6133.0,1993
pol,6384.0,1994
pol,6792.0,1995
pol,7180.0,1996
pol,7631.0,1997
pol,7969.0,1998
pol,8305.0,1999
pol,8611.0,2000
pol,8728.0,2001
pol,8867.0,2002
pol,9217.0,2003
pol,9708.0,2004
prt,2386.0,1950
prt,2611.0,1951
prt,2697.0,1952
prt,2815.0,1953
prt,2919.0,1954
prt,3017.0,1955
prt,3130.0,1956
prt,3258.0,1957
prt,3275.0,1958
prt,3442.0,1959
prt,3677.0,1960
prt,3909.0,1961
prt,4135.0,1962
prt,4343.0,1963
prt,4586.0,1964
prt,4922.0,1965
prt,5126.0,1966
prt,5562.0,1967
prt,6267.0,1968
prt,6488.0,1969
prt,6988.0,1970
prt,7469.0,1971
prt,8002.0,1972
prt,8849.0,1973
prt,8988.0,1974
prt,8335.0,1975
prt,8786.0,1976
prt,9208.0,1977
prt,9235.0,1978
prt,9561.0,1979
prt,9957.0,1980
prt,10110.0,1981
prt,10280.0,1982
prt,10160.0,1983
prt,9886.0,1984
prt,10130.0,1985
prt,10730.0,1986
prt,11400.0,1987
prt,12290.0,1988
prt,12910.0,1989
prt,13620.0,1990
prt,14040.0,1991
prt,14160.0,1992
prt,14000.0,1993
prt,14460.0,1994
prt,14680.0,1995
prt,15150.0,1996
prt,15660.0,1997
prt,16290.0,1998
prt,16830.0,1999
prt,17320.0,2000
prt,17550.0,2001
prt,17570.0,2002
prt,17330.0,2003
prt,17400.0,2004
pri,8415.0,1970
pri,8855.0,1971
pri,9379.0,1972
pri,9417.0,1973
pri,8701.0,1974
pri,8904.0,1975
pri,9785.0,1976
pri,10250.0,1977
pri,10900.0,1978
pri,10770.0,1979
pri,10720.0,1980
pri,10420.0,1981
pri,10160.0,1982
pri,10860.0,1983
pri,10990.0,1984
pri,11870.0,1985
pri,12360.0,1986
pri,13130.0,1987
pri,13950.0,1988
pri,14680.0,1989
pri,15120.0,1990
pri,15430.0,1991
pri,15650.0,1992
pri,16150.0,1993
pri,16690.0,1994
pri,16420.0,1995
pri,16780.0,1996
pri,17860.0,1997
pri,18570.0,1998
pri,19340.0,1999
pri,21210.0,2000
pri,21010.0,2001
pri,21490.0,2002
pri,22230.0,2003
qat,66880.0,1970
qat,72330.0,1971
qat,73110.0,1972
qat,78910.0,1973
qat,84690.0,1974
qat,67410.0,1975
qat,65180.0,1976
qat,60370.0,1977
qat,60540.0,1978
qat,58590.0,1979
qat,52380.0,1980
qat,49640.0,1981
qat,44470.0,1982
qat,39380.0,1983
qat,36920.0,1984
qat,32660.0,1985
qat,31460.0,1986
qat,29460.0,1987
qat,28930.0,1988
qat,29380.0,1989
qat,28740.0,1990
qat,27020.0,1991
qat,28490.0,1992
qat,26850.0,1993
qat,25640.0,1994
qat,24530.0,1995
qat,23440.0,1996
qat,27480.0,1997
qat,30930.0,1998
qat,32110.0,1999
qat,32260.0,2000
qat,31820.0,2001
qat,33440.0,2002
qat,36180.0,2003
rou,1263.0,1960
rou,1346.0,1961
rou,1394.0,1962
rou,1502.0,1963
rou,1575.0,1964
rou,1787.0,1965
rou,1841.0,1966
rou,2011.0,1967
rou,2100.0,1968
rou,2232.0,1969
rou,2375.0,1970
rou,2641.0,1971
rou,2879.0,1972
rou,3408.0,1973
rou,3244.0,1974
rou,3548.0,1975
rou,4246.0,1976
rou,4484.0,1977
rou,5152.0,1978
rou,5403.0,1979
rou,5627.0,1980
rou,5827.0,1981
rou,5956.0,1982
rou,6217.0,1983
rou,6580.0,1984
rou,6533.0,1985
rou,6644.0,1986
rou,6678.0,1987
rou,6573.0,1988
rou,6011.0,1989
rou,5637.0,1990
rou,4914.0,1991
rou,4511.0,1992
rou,4582.0,1993
rou,4801.0,1994
rou,5236.0,1995
rou,5519.0,1996
rou,5282.0,1997
rou,5145.0,1998
rou,5147.0,1999
rou,5211.0,2000
rou,5475.0,2001
rou,5789.0,2002
rou,6058.0,2003
rou,6586.0,2004
rus,12310.0,1990
rus,10730.0,1991
rus,9823.0,1992
rus,9489.0,1993
rus,8894.0,1994
rus,8462.0,1995
rus,7934.0,1996
rus,8340.0,1997
rus,8131.0,1998
rus,8533.0,1999
rus,9263.0,2000
rus,10050.0,2001
rus,10880.0,2002
rus,11790.0,2003
rwa,1023.0,1960
rwa,969.3,1961
rwa,1062.0,1962
rwa,922.0,1963
rwa,813.6,1964
rwa,855.8,1965
rwa,890.5,1966
rwa,922.0,1967
rwa,935.5,1968
rwa,1010.0,1969
rwa,1057.0,1970
rwa,1023.0,1971
rwa,993.6,1972
rwa,1019.0,1973
rwa,985.2,1974
rwa,925.0,1975
rwa,1089.0,1976
rwa,1075.0,1977
rwa,1147.0,1978
rwa,1246.0,1979
rwa,1255.0,1980
rwa,1339.0,1981
rwa,1290.0,1982
rwa,1344.0,1983
rwa,1191.0,1984
rwa,1215.0,1985
rwa,1258.0,1986
rwa,1228.0,1987
rwa,1189.0,1988
rwa,1218.0,1989
rwa,1006.0,1990
rwa,1017.0,1991
rwa,1040.0,1992
rwa,901.3,1993
rwa,521.8,1994
rwa,840.8,1995
rwa,927.8,1996
rwa,858.9,1997
rwa,943.2,1998
rwa,975.3,1999
rwa,1018.0,2000
rwa,1072.0,2001
rwa,1149.0,2002
rwa,1297.0,2003
wsm,2584.0,1970
wsm,2607.0,1971
wsm,2633.0,1972
wsm,2694.0,1973
wsm,2769.0,1974
wsm,2836.0,1975
wsm,2919.0,1976
wsm,2978.0,1977
wsm,3054.0,1978
wsm,3042.0,1979
wsm,3272.0,1980
wsm,2925.0,1981
wsm,3026.0,1982
wsm,2916.0,1983
wsm,2922.0,1984
wsm,3065.0,1985
wsm,3144.0,1986
wsm,3061.0,1987
wsm,3082.0,1988
wsm,3145.0,1989
wsm,2764.0,1990
wsm,2658.0,1991
wsm,2530.0,1992
wsm,2573.0,1993
wsm,2335.0,1994
wsm,2486.0,1995
wsm,2676.0,1996
wsm,2719.0,1997
wsm,2851.0,1998
wsm,2866.0,1999
wsm,3071.0,2000
wsm,3270.0,2001
wsm,3329.0,2002
wsm,3457.0,2003
stp,977.0,1970
stp,1077.0,1971
stp,1093.0,1972
stp,1042.0,1973
stp,1117.0,1974
stp,1200.0,1975
stp,1209.0,1976
stp,1593.0,1977
stp,1617.0,1978
stp,1933.0,1979
stp,1806.0,1980
stp,1428.0,1981
stp,1438.0,1982
stp,1319.0,1983
stp,1215.0,1984
stp,1315.0,1985
stp,1263.0,1986
stp,1271.0,1987
stp,1429.0,1988
stp,1486.0,1989
stp,1475.0,1990
stp,1437.0,1991
stp,1342.0,1992
stp,1299.0,1993
stp,1299.0,1994
stp,1270.0,1995
stp,1229.0,1996
stp,1316.0,1997
stp,1297.0,1998
stp,1243.0,1999
stp,1300.0,2000
stp,1355.0,2001
stp,1353.0,2002
stp,1384.0,2003
stp,1324.0,2004
sau,14960.0,1970
sau,17510.0,1971
sau,20950.0,1972
sau,26600.0,1973
sau,32130.0,1974
sau,30490.0,1975
sau,31520.0,1976
sau,30270.0,1977
sau,28630.0,1978
sau,30960.0,1979
sau,30970.0,1980
sau,30680.0,1981
sau,24660.0,1982
sau,19960.0,1983
sau,18240.0,1984
sau,17380.0,1985
sau,17260.0,1986
sau,16140.0,1987
sau,16570.0,1988
sau,16050.0,1989
sau,17420.0,1990
sau,18570.0,1991
sau,18680.0,1992
sau,17650.0,1993
sau,17400.0,1994
sau,16920.0,1995
sau,17000.0,1996
sau,16760.0,1997
sau,16460.0,1998
sau,15550.0,1999
sau,15830.0,2000
sau,15480.0,2001
sau,14690.0,2002
sau,16010.0,2003
sen,1797.0,1960
sen,1714.0,1961
sen,1699.0,1962
sen,1653.0,1963
sen,1635.0,1964
sen,1638.0,1965
sen,1653.0,1966
sen,1571.0,1967
sen,1621.0,1968
sen,1443.0,1969
sen,1496.0,1970
sen,1457.0,1971
sen,1459.0,1972
sen,1362.0,1973
sen,1388.0,1974
sen,1449.0,1975
sen,1570.0,1976
sen,1466.0,1977
sen,1428.0,1978
sen,1480.0,1979
sen,1414.0,1980
sen,1351.0,1981
sen,1518.0,1982
sen,1513.0,1983
sen,1391.0,1984
sen,1467.0,1985
sen,1459.0,1986
sen,1475.0,1987
sen,1520.0,1988
sen,1457.0,1989
sen,1441.0,1990
sen,1412.0,1991
sen,1385.0,1992
sen,1329.0,1993
sen,1353.0,1994
sen,1330.0,1995
sen,1347.0,1996
sen,1415.0,1997
sen,1411.0,1998
sen,1492.0,1999
sen,1571.0,2000
sen,1390.0,2001
sen,1371.0,2002
sen,1407.0,2003
scg,4419.0,1990
scg,3918.0,1991
scg,2836.0,1992
scg,1958.0,1993
scg,2001.0,1994
scg,2118.0,1995
scg,2237.0,1996
scg,2426.0,1997
scg,2579.0,1998
scg,1920.0,1999
scg,2095.0,2000
scg,2143.0,2001
scg,2922.0,2002
scg,2987.0,2003
syc,10590.0,2000
sle,1326.0,1970
sle,1340.0,1971
sle,1306.0,1972
sle,1318.0,1973
sle,1362.0,1974
sle,1371.0,1975
sle,1310.0,1976
sle,1302.0,1977
sle,1291.0,1978
sle,1335.0,1979
sle,1343.0,1980
sle,1357.0,1981
sle,1397.0,1982
sle,1340.0,1983
sle,1326.0,1984
sle,1407.0,1985
sle,1328.0,1986
sle,1372.0,1987
sle,1256.0,1988
sle,1197.0,1989
sle,1178.0,1990
sle,1074.0,1991
sle,941.5,1992
sle,909.4,1993
sle,905.6,1994
sle,946.2,1995
sle,961.9,1996
sle,801.7,1997
sle,721.6,1998
sle,663.1,1999
sle,683.7,2000
sle,666.5,2001
sle,689.5,2002
sle,712.8,2003
sgp,4211.0,1960
sgp,4285.0,1961
sgp,4438.0,1962
sgp,4632.0,1963
sgp,4393.0,1964
sgp,4537.0,1965
sgp,4763.0,1966
sgp,5028.0,1967
sgp,5571.0,1968
sgp,6028.0,1969
sgp,6844.0,1970
sgp,7445.0,1971
sgp,8046.0,1972
sgp,8836.0,1973
sgp,9420.0,1974
sgp,9352.0,1975
sgp,9843.0,1976
sgp,10180.0,1977
sgp,10960.0,1978
sgp,11950.0,1979
sgp,13000.0,1980
sgp,13130.0,1981
sgp,13420.0,1982
sgp,14410.0,1983
sgp,15190.0,1984
sgp,14590.0,1985
sgp,14700.0,1986
sgp,15890.0,1987
sgp,17040.0,1988
sgp,18140.0,1989
sgp,19470.0,1990
sgp,20220.0,1991
sgp,20940.0,1992
sgp,23090.0,1993
sgp,24500.0,1994
sgp,25820.0,1995
sgp,26740.0,1996
sgp,28310.0,1997
sgp,26450.0,1998
sgp,27480.0,1999
sgp,29430.0,2000
sgp,27190.0,2001
sgp,27410.0,2002
sgp,27000.0,2003
sgp,29420.0,2004
svk,9733.0,1987
svk,9910.0,1988
svk,10090.0,1989
svk,9903.0,1990
svk,8187.0,1991
svk,7766.0,1992
svk,7499.0,1993
svk,7873.0,1994
svk,8208.0,1995
svk,8600.0,1996
svk,8891.0,1997
svk,9294.0,1998
svk,9544.0,1999
svk,9697.0,2000
svk,9996.0,2001
svk,10480.0,2002
svk,10940.0,2003
svk,11330.0,2004
svn,15270.0,1990
svn,13860.0,1991
svn,13030.0,1992
svn,13610.0,1993
svn,14290.0,1994
svn,14940.0,1995
svn,15440.0,1996
svn,16130.0,1997
svn,16700.0,1998
svn,17560.0,1999
svn,18210.0,2000
svn,18660.0,2001
svn,19280.0,2002
svn,19760.0,2003
svn,20660.0,2004
slb,1995.0,1970
slb,1867.0,1971
slb,1728.0,1972
slb,1843.0,1973
slb,2147.0,1974
slb,1932.0,1975
slb,2145.0,1976
slb,2320.0,1977
slb,2477.0,1978
slb,2892.0,1979
slb,2620.0,1980
slb,2611.0,1981
slb,2425.0,1982
slb,2070.0,1983
slb,2141.0,1984
slb,2127.0,1985
slb,2036.0,1986
slb,2052.0,1987
slb,1939.0,1988
slb,2157.0,1989
slb,2188.0,1990
slb,2220.0,1991
slb,2510.0,1992
slb,2530.0,1993
slb,2518.0,1994
slb,2676.0,1995
slb,2673.0,1996
slb,2554.0,1997
slb,2515.0,1998
slb,2424.0,1999
slb,2013.0,2000
slb,1784.0,2001
slb,1696.0,2002
slb,1711.0,2003
som,1374.0,1970
som,1380.0,1971
som,1618.0,1972
som,1384.0,1973
som,1469.0,1974
som,1393.0,1975
som,1190.0,1976
som,1307.0,1977
som,1443.0,1978
som,1257.0,1979
som,1137.0,1980
som,1107.0,1981
som,1202.0,1982
som,1105.0,1983
som,992.4,1984
som,878.4,1985
som,980.1,1986
som,993.1,1987
som,1034.0,1988
som,998.8,1989
som,993.6,1990
som,1014.0,1991
som,943.4,1992
som,949.6,1993
som,749.2,1994
som,735.8,1995
som,744.2,1996
som,704.8,1997
som,699.4,1998
som,682.7,1999
som,681.6,2000
som,680.0,2001
som,679.8,2002
som,682.5,2003
som,672.5,2004
zaf,4101.0,1950
zaf,4018.0,1951
zaf,4023.0,1952
zaf,4238.0,1953
zaf,4365.0,1954
zaf,4431.0,1955
zaf,4592.0,1956
zaf,4689.0,1957
zaf,4621.0,1958
zaf,4786.0,1959
zaf,4886.0,1960
zaf,5195.0,1961
zaf,5496.0,1962
zaf,5528.0,1963
zaf,5511.0,1964
zaf,5712.0,1965
zaf,5924.0,1966
zaf,5981.0,1967
zaf,6233.0,1968
zaf,6294.0,1969
zaf,6404.0,1970
zaf,6481.0,1971
zaf,6682.0,1972
zaf,6707.0,1973
zaf,6569.0,1974
zaf,6821.0,1975
zaf,6984.0,1976
zaf,7138.0,1977
zaf,7083.0,1978
zaf,7220.0,1979
zaf,7514.0,1980
zaf,7467.0,1981
zaf,7588.0,1982
zaf,7794.0,1983
zaf,7761.0,1984
zaf,7649.0,1985
zaf,7427.0,1986
zaf,7458.0,1987
zaf,7543.0,1988
zaf,7687.0,1989
zaf,7723.0,1990
zaf,7562.0,1991
zaf,7279.0,1992
zaf,7284.0,1993
zaf,7311.0,1994
zaf,7335.0,1995
zaf,7545.0,1996
zaf,7672.0,1997
zaf,7697.0,1998
zaf,7916.0,1999
zaf,8226.0,2000
zaf,8447.0,2001
zaf,8655.0,2002
zaf,8835.0,2003
zaf,9145.0,2004
esp,2972.0,1950
esp,3445.0,1951
esp,3585.0,1952
esp,3425.0,1953
esp,3858.0,1954
esp,4052.0,1955
esp,4327.0,1956
esp,4480.0,1957
esp,4632.0,1958
esp,4485.0,1959
esp,4965.0,1960
esp,5532.0,1961
esp,6045.0,1962
esp,6577.0,1963
esp,6858.0,1964
esp,7249.0,1965
esp,7723.0,1966
esp,7962.0,1967
esp,8374.0,1968
esp,9058.0,1969
esp,9327.0,1970
esp,9625.0,1971
esp,10350.0,1972
esp,11080.0,1973
esp,11620.0,1974
esp,11550.0,1975
esp,11840.0,1976
esp,11960.0,1977
esp,11960.0,1978
esp,11900.0,1979
esp,12060.0,1980
esp,11950.0,1981
esp,12030.0,1982
esp,12190.0,1983
esp,12350.0,1984
esp,12580.0,1985
esp,12950.0,1986
esp,13610.0,1987
esp,14250.0,1988
esp,14890.0,1989
esp,15400.0,1990
esp,15730.0,1991
esp,15830.0,1992
esp,15600.0,1993
esp,15920.0,1994
esp,16310.0,1995
esp,16660.0,1996
esp,17260.0,1997
esp,17980.0,1998
esp,18740.0,1999
esp,19540.0,2000
esp,20030.0,2001
esp,20320.0,2002
esp,20640.0,2003
esp,20970.0,2004
lka,823.0,1950
lka,828.5,1951
lka,871.9,1952
lka,823.5,1953
lka,885.8,1954
lka,860.2,1955
lka,777.3,1956
lka,778.4,1957
lka,843.6,1958
lka,820.4,1959
lka,865.4,1960
lka,952.4,1961
lka,932.4,1962
lka,999.1,1963
lka,1036.0,1964
lka,1071.0,1965
lka,1070.0,1966
lka,1150.0,1967
lka,1138.0,1968
lka,1166.0,1969
lka,1241.0,1970
lka,1285.0,1971
lka,1363.0,1972
lka,1447.0,1973
lka,1497.0,1974
lka,1506.0,1975
lka,1519.0,1976
lka,1546.0,1977
lka,1665.0,1978
lka,1737.0,1979
lka,1854.0,1980
lka,1989.0,1981
lka,2098.0,1982
lka,2071.0,1983
lka,2110.0,1984
lka,2359.0,1985
lka,2442.0,1986
lka,2440.0,1987
lka,2480.0,1988
lka,2526.0,1989
lka,2756.0,1990
lka,2737.0,1991
lka,2917.0,1992
lka,3044.0,1993
lka,3154.0,1994
lka,3353.0,1995
lka,3496.0,1996
lka,3647.0,1997
lka,3740.0,1998
lka,3904.0,1999
lka,4047.0,2000
lka,4046.0,2001
lka,4111.0,2002
lka,4274.0,2003
kna,3817.0,1970
kna,3744.0,1971
kna,4193.0,1972
kna,4387.0,1973
kna,4311.0,1974
kna,4480.0,1975
kna,4389.0,1976
kna,4270.0,1977
kna,4829.0,1978
kna,4923.0,1979
kna,4999.0,1980
kna,5971.0,1981
kna,5914.0,1982
kna,5918.0,1983
kna,6523.0,1984
kna,7035.0,1985
kna,7343.0,1986
kna,7712.0,1987
kna,7229.0,1988
kna,7605.0,1989
kna,8313.0,1990
kna,9033.0,1991
kna,9565.0,1992
kna,9983.0,1993
kna,11270.0,1994
kna,11480.0,1995
kna,12220.0,1996
kna,13180.0,1997
kna,13510.0,1998
kna,14940.0,1999
kna,14390.0,2000
kna,14390.0,2001
kna,14610.0,2002
kna,14650.0,2003
lca,2883.0,1970
lca,3216.0,1971
lca,3336.0,1972
lca,3302.0,1973
lca,3328.0,1974
lca,3323.0,1975
lca,3078.0,1976
lca,3555.0,1977
lca,3337.0,1978
lca,3737.0,1979
lca,3565.0,1980
lca,3606.0,1981
lca,3781.0,1982
lca,4149.0,1983
lca,4462.0,1984
lca,4757.0,1985
lca,5449.0,1986
lca,5527.0,1987
lca,6008.0,1988
lca,6301.0,1989
lca,6451.0,1990
lca,6411.0,1991
lca,6809.0,1992
lca,6866.0,1993
lca,6480.0,1994
lca,6669.0,1995
lca,6561.0,1996
lca,6419.0,1997
lca,6846.0,1998
lca,6902.0,1999
lca,6839.0,2000
lca,6480.0,2001
lca,6566.0,2002
lca,6717.0,2003
vct,2537.0,1970
vct,2615.0,1971
vct,3242.0,1972
vct,2844.0,1973
vct,2562.0,1974
vct,2335.0,1975
vct,2433.0,1976
vct,2507.0,1977
vct,3004.0,1978
vct,2942.0,1979
vct,2840.0,1980
vct,3328.0,1981
vct,3530.0,1982
vct,3737.0,1983
vct,3950.0,1984
vct,3931.0,1985
vct,4148.0,1986
vct,4214.0,1987
vct,4514.0,1988
vct,4800.0,1989
vct,5560.0,1990
vct,5386.0,1991
vct,6073.0,1992
vct,6495.0,1993
vct,6269.0,1994
vct,6649.0,1995
vct,6781.0,1996
vct,6463.0,1997
vct,6433.0,1998
vct,6962.0,1999
vct,7672.0,2000
vct,7633.0,2001
vct,7948.0,2002
vct,7748.0,2003
sdn,984.2,1970
sdn,1008.0,1971
sdn,1014.0,1972
sdn,1103.0,1973
sdn,1080.0,1974
sdn,1083.0,1975
sdn,1165.0,1976
sdn,1176.0,1977
sdn,1138.0,1978
sdn,1094.0,1979
sdn,1048.0,1980
sdn,1064.0,1981
sdn,1065.0,1982
sdn,983.4,1983
sdn,939.9,1984
sdn,966.5,1985
sdn,997.0,1986
sdn,1033.0,1987
sdn,1026.0,1988
sdn,1030.0,1989
sdn,1048.0,1990
sdn,1087.0,1991
sdn,1103.0,1992
sdn,1113.0,1993
sdn,1121.0,1994
sdn,1143.0,1995
sdn,1156.0,1996
sdn,1191.0,1997
sdn,1103.0,1998
sdn,979.4,1999
sdn,1048.0,2000
sdn,1095.0,2001
sdn,1123.0,2002
sdn,1176.0,2003
sur,3728.0,1970
sur,3806.0,1971
sur,3715.0,1972
sur,3646.0,1973
sur,3684.0,1974
sur,4008.0,1975
sur,4272.0,1976
sur,4710.0,1977
sur,5003.0,1978
sur,5010.0,1979
sur,4647.0,1980
sur,5006.0,1981
sur,4875.0,1982
sur,4913.0,1983
sur,4780.0,1984
sur,5311.0,1985
sur,4926.0,1986
sur,4352.0,1987
sur,4960.0,1988
sur,4858.0,1989
sur,4679.0,1990
sur,4867.0,1991
sur,4579.0,1992
sur,3747.0,1993
sur,3052.0,1994
sur,2829.0,1995
sur,3855.0,1996
sur,4446.0,1997
sur,4830.0,1998
sur,6252.0,1999
sur,4753.0,2000
sur,6122.0,2001
sur,5939.0,2002
sur,7866.0,2003
swz,2763.0,1970
swz,2861.0,1971
swz,3185.0,1972
swz,3744.0,1973
swz,4139.0,1974
swz,4478.0,1975
swz,4551.0,1976
swz,4830.0,1977
swz,5130.0,1978
swz,5469.0,1979
swz,5519.0,1980
swz,5464.0,1981
swz,5415.0,1982
swz,5334.0,1983
swz,5490.0,1984
swz,5475.0,1985
swz,5929.0,1986
swz,6456.0,1987
swz,6628.0,1988
swz,7036.0,1989
swz,7393.0,1990
swz,7230.0,1991
swz,7054.0,1992
swz,7075.0,1993
swz,7244.0,1994
swz,7397.0,1995
swz,7519.0,1996
swz,7609.0,1997
swz,7682.0,1998
swz,8311.0,1999
swz,8517.0,2000
swz,9025.0,2001
swz,9329.0,2002
swz,8934.0,2003
swz,9193.0,2004
swe,8441.0,1950
swe,8568.0,1951
swe,8720.0,1952
swe,8999.0,1953
swe,9434.0,1954
swe,9637.0,1955
swe,9881.0,1956
swe,10020.0,1957
swe,10260.0,1958
swe,10720.0,1959
swe,10960.0,1960
swe,11480.0,1961
swe,11880.0,1962
swe,12450.0,1963
swe,13100.0,1964
swe,13500.0,1965
swe,13690.0,1966
swe,14010.0,1967
swe,14380.0,1968
swe,14920.0,1969
swe,15690.0,1970
swe,15690.0,1971
swe,16000.0,1972
swe,16430.0,1973
