geo,females_aged_25_54_labour_force_participation_rate_percent,time
sau,22.1,1987
sau,22.1,1988
sau,22.3,1989
sau,22.2,1990
sau,22.0,1991
sau,22.0,1992
sau,22.1,1993
sau,22.3,1994
sau,22.6,1995
sau,22.9,1996
sau,23.3,1997
sau,23.7,1998
sau,24.3,1999
sau,24.7,2000
sau,25.2,2001
sau,25.9,2002
sau,26.2,2003
sau,26.7,2004
sau,26.9,2005
sau,27.3,2006
sau,27.9,2007
sen,67.6,1980
sen,67.2,1981
sen,68.3,1982
sen,68.1,1983
sen,67.7,1984
sen,67.9,1985
sen,67.9,1986
sen,67.9,1987
sen,68.1,1988
sen,67.5,1989
sen,67.5,1990
sen,67.2,1991
sen,67.0,1992
sen,66.6,1993
sen,66.7,1994
sen,67.0,1995
sen,67.2,1996
sen,67.4,1997
sen,67.7,1998
sen,68.4,1999
sen,68.6,2000
sen,69.0,2001
sen,69.1,2002
sen,69.7,2003
sen,70.2,2004
sen,70.8,2005
sen,70.9,2006
sen,72.2,2007
scg,85.6,1980
scg,85.8,1981
scg,85.9,1982
scg,86.1,1983
scg,86.3,1984
scg,86.5,1985
scg,86.9,1986
scg,87.3,1987
scg,87.6,1988
scg,87.9,1989
scg,88.0,1990
scg,75.3,1991
scg,74.8,1992
scg,74.8,1993
scg,75.0,1994
scg,75.7,1995
scg,76.8,1996
scg,76.9,1997
scg,77.0,1998
scg,77.1,1999
scg,77.4,2000
scg,77.4,2001
scg,77.6,2002
scg,77.8,2003
scg,78.0,2004
scg,78.2,2005
scg,78.4,2006
scg,78.7,2007
sle,83.3,1980
sle,83.4,1981
sle,83.6,1982
sle,83.4,1983
sle,83.5,1984
sle,83.0,1985
sle,83.1,1986
sle,83.0,1987
sle,82.3,1988
sle,82.0,1989
sle,82.5,1990
sle,82.3,1991
sle,81.4,1992
sle,81.0,1993
sle,80.9,1994
sle,79.4,1995
sle,79.7,1996
sle,77.9,1997
sle,77.9,1998
sle,76.8,1999
sle,76.8,2000
sle,77.8,2001
sle,79.5,2002
sle,79.7,2003
sle,80.0,2004
sle,80.2,2005
sle,80.5,2006
sle,79.8,2007
sgp,42.3,1980
sgp,44.1,1981
sgp,45.1,1982
sgp,46.6,1983
sgp,48.0,1984
sgp,47.9,1985
sgp,50.8,1986
sgp,53.2,1987
sgp,54.6,1988
sgp,56.4,1989
sgp,58.8,1990
sgp,59.6,1991
sgp,60.3,1992
sgp,60.3,1993
sgp,60.6,1994
sgp,59.7,1995
sgp,62.8,1996
sgp,62.6,1997
sgp,63.7,1998
sgp,64.2,1999
sgp,64.7,2000
sgp,65.5,2001
sgp,66.2,2002
sgp,67.1,2003
sgp,68.0,2004
sgp,68.9,2005
sgp,69.9,2006
sgp,70.5,2007
svk,94.7,1980
svk,94.8,1981
svk,94.9,1982
svk,95.0,1983
svk,95.1,1984
svk,95.1,1985
svk,95.2,1986
svk,95.2,1987
svk,95.2,1988
svk,95.2,1989
svk,95.1,1990
svk,90.0,1991
svk,88.1,1992
svk,85.8,1993
svk,81.2,1994
svk,82.0,1995
svk,82.6,1996
svk,81.7,1997
svk,81.0,1998
svk,81.4,1999
svk,82.8,2000
svk,83.9,2001
svk,83.7,2002
svk,84.5,2003
svk,83.9,2004
svk,82.0,2005
svk,81.1,2006
svk,82.8,2007
svn,83.4,1980
svn,83.5,1981
svn,83.7,1982
svn,83.8,1983
svn,84.0,1984
svn,84.2,1985
svn,84.4,1986
svn,84.5,1987
svn,84.7,1988
svn,84.9,1989
svn,85.0,1990
svn,81.5,1991
svn,79.6,1992
svn,77.4,1993
svn,83.2,1994
svn,85.2,1995
svn,84.5,1996
svn,83.2,1997
svn,83.9,1998
svn,83.7,1999
svn,84.5,2000
svn,85.0,2001
svn,85.7,2002
svn,84.4,2003
svn,86.3,2004
svn,87.1,2005
svn,88.5,2006
svn,88.0,2007
slb,67.2,1980
slb,67.3,1981
slb,67.4,1982
slb,67.5,1983
slb,67.5,1984
slb,67.3,1985
slb,67.0,1986
slb,66.5,1987
slb,66.0,1988
slb,65.5,1989
slb,65.1,1990
slb,64.9,1991
slb,64.7,1992
slb,64.6,1993
slb,64.5,1994
slb,64.2,1995
slb,63.9,1996
slb,63.6,1997
slb,63.1,1998
slb,62.7,1999
slb,62.4,2000
slb,62.1,2001
slb,61.8,2002
slb,61.5,2003
slb,61.3,2004
slb,61.1,2005
slb,60.9,2006
slb,60.8,2007
som,53.3,1980
som,52.8,1981
som,52.3,1982
som,52.4,1983
som,52.6,1984
som,52.3,1985
som,51.5,1986
som,51.8,1987
som,51.7,1988
som,51.8,1989
som,52.9,1990
som,53.8,1991
som,54.9,1992
som,55.5,1993
som,56.0,1994
som,56.4,1995
som,56.5,1996
som,56.5,1997
som,56.3,1998
som,56.2,1999
som,56.1,2000
som,56.3,2001
som,56.7,2002
som,57.2,2003
som,57.4,2004
som,57.7,2005
som,57.9,2006
som,57.7,2007
zaf,57.3,1980
zaf,57.7,1981
zaf,57.5,1982
zaf,57.2,1983
zaf,57.7,1984
zaf,57.5,1985
zaf,57.5,1986
zaf,57.6,1987
zaf,58.1,1988
zaf,58.5,1989
zaf,58.7,1990
zaf,58.6,1991
zaf,58.6,1992
zaf,59.0,1993
zaf,59.6,1994
zaf,60.2,1995
zaf,60.9,1996
zaf,61.3,1997
zaf,61.5,1998
zaf,61.9,1999
zaf,62.3,2000
zaf,62.7,2001
zaf,63.1,2002
zaf,63.5,2003
zaf,64.0,2004
zaf,64.7,2005
zaf,65.2,2006
zaf,65.5,2007
esp,30.4,1980
esp,30.3,1981
esp,31.8,1982
esp,33.3,1983
esp,34.1,1984
esp,35.1,1985
esp,36.5,1986
esp,40.7,1987
esp,43.3,1988
esp,44.8,1989
esp,46.9,1990
esp,48.7,1991
esp,50.5,1992
esp,52.3,1993
esp,54.5,1994
esp,55.9,1995
esp,57.5,1996
esp,58.9,1997
esp,59.6,1998
esp,60.6,1999
esp,62.8,2000
esp,61.2,2001
esp,63.8,2002
esp,66.3,2003
esp,68.3,2004
esp,69.0,2005
esp,71.1,2006
esp,71.1,2007
lka,45.5,1980
lka,45.3,1981
lka,44.9,1982
lka,44.4,1983
lka,44.2,1984
lka,44.2,1985
lka,43.1,1986
lka,45.8,1987
lka,48.6,1988
lka,51.4,1989
lka,54.1,1990
lka,50.2,1991
lka,46.4,1992
lka,46.4,1993
lka,45.8,1994
lka,44.1,1995
lka,43.6,1996
lka,43.7,1997
lka,49.4,1998
lka,46.2,1999
lka,47.1,2000
lka,47.9,2001
lka,49.0,2002
lka,50.2,2003
lka,51.7,2004
lka,52.3,2005
lka,53.4,2006
lka,55.1,2007
sdn,31.6,1980
sdn,32.2,1981
sdn,32.5,1982
sdn,32.6,1983
sdn,31.7,1984
sdn,30.8,1985
sdn,29.9,1986
sdn,29.0,1987
sdn,28.2,1988
sdn,27.4,1989
sdn,26.6,1990
sdn,27.2,1991
sdn,27.8,1992
sdn,28.5,1993
sdn,29.8,1994
sdn,31.1,1995
sdn,32.6,1996
sdn,33.0,1997
sdn,33.6,1998
sdn,34.5,1999
sdn,35.6,2000
sdn,35.6,2001
sdn,36.0,2002
sdn,36.6,2003
sdn,37.1,2004
sdn,38.0,2005
sdn,39.4,2006
sdn,40.0,2007
sur,43.2,1980
sur,42.7,1981
sur,41.4,1982
sur,41.2,1983
sur,42.4,1984
sur,42.6,1985
sur,44.2,1986
sur,45.8,1987
sur,47.6,1988
sur,49.3,1989
sur,48.2,1990
sur,48.7,1991
sur,48.7,1992
sur,47.2,1993
sur,47.8,1994
sur,47.4,1995
sur,49.4,1996
sur,51.4,1997
sur,53.2,1998
sur,54.9,1999
sur,55.4,2000
sur,55.5,2001
sur,55.7,2002
sur,56.5,2003
sur,56.6,2004
sur,57.6,2005
sur,59.6,2006
sur,57.7,2007
swz,71.8,1980
swz,71.3,1981
swz,71.2,1982
swz,70.7,1983
swz,71.0,1984
swz,71.0,1985
swz,72.6,1986
swz,74.0,1987
swz,74.2,1988
swz,75.4,1989
swz,75.4,1990
swz,75.4,1991
swz,75.3,1992
swz,75.7,1993
swz,76.3,1994
swz,76.0,1995
swz,76.0,1996
swz,76.5,1997
swz,77.3,1998
swz,77.6,1999
swz,78.2,2000
swz,78.2,2001
swz,79.2,2002
swz,79.6,2003
swz,79.9,2004
swz,80.2,2005
swz,80.5,2006
swz,81.1,2007
swe,83.0,1980
swe,84.8,1981
swe,86.0,1982
swe,87.1,1983
swe,88.3,1984
swe,89.0,1985
swe,89.8,1986
swe,90.1,1987
swe,90.4,1988
swe,90.5,1989
swe,90.9,1990
swe,90.1,1991
swe,89.1,1992
swe,88.2,1993
swe,87.0,1994
swe,87.0,1995
swe,87.1,1996
swe,86.1,1997
swe,85.4,1998
swe,85.6,1999
swe,85.6,2000
swe,85.7,2001
swe,85.7,2002
swe,85.4,2003
swe,85.3,2004
swe,86.5,2005
swe,86.2,2006
swe,86.0,2007
che,51.4,1980
che,52.8,1981
che,54.2,1982
che,55.6,1983
che,57.0,1984
che,58.4,1985
che,59.8,1986
che,61.2,1987
che,62.5,1988
che,63.8,1989
che,65.1,1990
che,73.8,1991
che,75.1,1992
che,74.4,1993
che,74.5,1994
che,75.4,1995
che,76.1,1996
che,76.7,1997
che,78.5,1998
che,77.6,1999
che,78.0,2000
che,79.6,2001
che,80.7,2002
che,80.6,2003
che,80.8,2004
che,81.4,2005
che,81.2,2006
che,81.9,2007
syr,13.2,1980
syr,13.4,1981
syr,13.3,1982
syr,13.2,1983
syr,13.8,1984
syr,14.7,1985
syr,15.6,1986
syr,16.5,1987
syr,17.5,1988
syr,18.5,1989
syr,19.6,1990
syr,20.7,1991
syr,21.8,1992
syr,23.0,1993
syr,24.2,1994
syr,25.5,1995
syr,21.3,1996
syr,17.7,1997
syr,18.4,1998
syr,19.1,1999
syr,19.8,2000
syr,20.5,2001
syr,21.3,2002
syr,22.1,2003
syr,22.7,2004
syr,23.3,2005
syr,23.8,2006
syr,23.5,2007
tjk,89.2,1980
tjk,89.4,1981
tjk,89.5,1982
tjk,89.7,1983
tjk,89.8,1984
tjk,90.0,1985
tjk,90.1,1986
tjk,90.3,1987
tjk,90.4,1988
tjk,90.7,1989
tjk,91.0,1990
tjk,76.9,1991
tjk,74.3,1992
tjk,72.5,1993
tjk,69.4,1994
tjk,67.5,1995
tjk,64.7,1996
tjk,64.4,1997
tjk,65.1,1998
tjk,65.8,1999
tjk,66.7,2000
tjk,68.7,2001
tjk,69.6,2002
tjk,71.0,2003
tjk,71.9,2004
tjk,72.6,2005
tjk,73.2,2006
tjk,75.5,2007
tza,94.0,1980
tza,94.0,1981
tza,94.0,1982
tza,94.0,1983
tza,93.9,1984
tza,93.9,1985
tza,93.9,1986
tza,94.0,1987
tza,94.1,1988
tza,94.1,1989
tza,94.2,1990
tza,94.2,1991
tza,94.2,1992
tza,94.2,1993
tza,94.1,1994
tza,94.2,1995
tza,94.2,1996
tza,94.3,1997
tza,94.3,1998
tza,94.4,1999
tza,94.4,2000
tza,94.5,2001
tza,94.6,2002
tza,94.7,2003
tza,94.8,2004
tza,94.9,2005
tza,95.0,2006
tza,95.0,2007
tha,86.7,1980
tha,87.3,1981
tha,87.9,1982
tha,86.9,1983
tha,85.9,1984
tha,85.8,1985
tha,85.7,1986
tha,85.7,1987
tha,85.5,1988
tha,85.6,1989
tha,85.1,1990
tha,83.3,1991
tha,81.3,1992
tha,79.0,1993
tha,76.6,1994
tha,79.0,1995
tha,81.3,1996
tha,82.4,1997
tha,81.6,1998
tha,80.7,1999
tha,81.2,2000
tha,81.3,2001
tha,81.6,2002
tha,81.9,2003
tha,81.6,2004
tha,82.3,2005
tha,82.4,2006
tha,81.9,2007
mkd,75.9,1980
mkd,75.6,1981
mkd,75.5,1982
mkd,75.2,1983
mkd,75.0,1984
mkd,75.0,1985
mkd,74.9,1986
mkd,74.9,1987
mkd,74.9,1988
mkd,74.9,1989
mkd,75.0,1990
mkd,65.3,1991
mkd,62.0,1992
mkd,58.6,1993
mkd,55.0,1994
mkd,58.1,1995
mkd,61.2,1996
mkd,60.8,1997
mkd,60.4,1998
mkd,60.0,1999
mkd,60.9,2000
mkd,61.8,2001
mkd,62.7,2002
mkd,63.1,2003
mkd,60.9,2004
mkd,63.7,2005
mkd,62.9,2006
mkd,63.2,2007
tgo,59.6,1980
tgo,58.8,1981
tgo,57.9,1982
tgo,56.8,1983
tgo,56.9,1984
tgo,57.0,1985
tgo,56.6,1986
tgo,56.2,1987
tgo,56.6,1988
tgo,56.6,1989
tgo,56.2,1990
tgo,55.9,1991
tgo,55.2,1992
tgo,53.1,1993
tgo,55.1,1994
tgo,55.6,1995
tgo,56.2,1996
tgo,57.6,1997
tgo,57.1,1998
tgo,57.2,1999
tgo,56.9,2000
tgo,56.7,2001
tgo,56.9,2002
tgo,57.1,2003
tgo,57.3,2004
tgo,57.6,2005
tgo,57.7,2006
tgo,57.4,2007
ton,17.0,1980
ton,17.0,1981
ton,17.2,1982
ton,17.3,1983
ton,17.4,1984
ton,17.6,1985
ton,17.6,1986
ton,20.0,1987
ton,22.7,1988
ton,25.7,1989
ton,28.9,1990
ton,32.4,1991
ton,36.2,1992
ton,40.2,1993
ton,44.4,1994
ton,48.6,1995
ton,52.9,1996
ton,55.2,1997
ton,57.5,1998
ton,59.7,1999
ton,61.9,2000
ton,64.1,2001
ton,66.2,2002
ton,68.3,2003
ton,68.3,2004
ton,68.5,2005
ton,68.6,2006
ton,70.2,2007
tto,57.7,1980
tto,58.0,1981
tto,58.3,1982
tto,55.6,1983
tto,54.6,1984
tto,53.7,1985
tto,53.2,1986
tto,52.5,1987
tto,53.3,1988
tto,53.3,1989
tto,48.4,1990
tto,55.3,1991
tto,55.0,1992
tto,54.8,1993
tto,55.9,1994
tto,56.9,1995
tto,59.4,1996
tto,60.2,1997
tto,60.9,1998
tto,61.5,1999
tto,60.4,2000
tto,61.6,2001
tto,62.7,2002
tto,65.1,2003
tto,67.4,2004
tto,69.7,2005
tto,73.0,2006
tto,70.3,2007
tun,18.3,1980
tun,18.6,1981
tun,18.8,1982
tun,19.2,1983
tun,19.5,1984
tun,19.9,1985
tun,20.1,1986
tun,20.5,1987
tun,20.7,1988
tun,21.1,1989
tun,21.8,1990
tun,22.5,1991
tun,23.3,1992
tun,24.0,1993
tun,24.8,1994
tun,25.5,1995
tun,26.2,1996
tun,27.0,1997
tun,27.7,1998
tun,28.4,1999
tun,29.1,2000
tun,29.9,2001
tun,30.6,2002
tun,31.4,2003
tun,32.3,2004
tun,33.1,2005
tun,33.7,2006
tun,33.2,2007
tur,26.2,1980
tur,25.3,1981
tur,25.3,1982
tur,26.7,1983
tur,27.6,1984
tur,28.8,1985
tur,31.2,1986
tur,33.5,1987
tur,35.5,1988
tur,37.8,1989
tur,36.0,1990
tur,35.3,1991
tur,34.5,1992
tur,28.6,1993
tur,33.1,1994
tur,33.1,1995
tur,32.1,1996
tur,30.3,1997
tur,31.0,1998
tur,31.2,1999
tur,28.9,2000
tur,29.6,2001
tur,30.7,2002
tur,29.8,2003
tur,28.6,2004
tur,28.5,2005
tur,29.0,2006
tur,28.2,2007
tkm,87.2,1980
tkm,87.0,1981
tkm,87.0,1982
tkm,86.9,1983
tkm,86.8,1984
tkm,86.6,1985
tkm,86.8,1986
tkm,86.9,1987
tkm,86.6,1988
tkm,87.0,1989
tkm,87.2,1990
tkm,80.6,1991
tkm,80.7,1992
tkm,80.7,1993
tkm,80.1,1994
tkm,80.0,1995
tkm,79.6,1996
tkm,78.8,1997
tkm,79.2,1998
tkm,80.0,1999
tkm,80.8,2000
tkm,81.2,2001
tkm,81.3,2002
tkm,81.5,2003
tkm,81.6,2004
tkm,81.7,2005
tkm,81.7,2006
tkm,82.3,2007
uga,87.9,1980
uga,87.9,1981
uga,87.8,1982
uga,88.0,1983
uga,87.8,1984
uga,87.4,1985
uga,87.2,1986
uga,87.2,1987
uga,87.4,1988
uga,87.5,1989
uga,87.7,1990
uga,87.7,1991
uga,87.8,1992
uga,87.9,1993
uga,88.0,1994
uga,88.3,1995
uga,88.5,1996
uga,88.5,1997
uga,88.5,1998
uga,88.6,1999
uga,88.8,2000
uga,88.8,2001
uga,88.9,2002
uga,88.9,2003
uga,89.0,2004
uga,89.1,2005
uga,89.2,2006
uga,89.3,2007
ukr,92.0,1980
ukr,92.0,1981
ukr,92.1,1982
ukr,92.2,1983
ukr,92.3,1984
ukr,92.3,1985
ukr,92.2,1986
ukr,92.1,1987
ukr,92.1,1988
ukr,92.0,1989
ukr,91.3,1990
ukr,90.6,1991
ukr,89.9,1992
ukr,89.2,1993
ukr,88.3,1994
ukr,87.3,1995
ukr,88.7,1996
ukr,89.9,1997
ukr,90.8,1998
ukr,81.6,1999
ukr,82.6,2000
ukr,82.2,2001
ukr,81.7,2002
ukr,81.3,2003
ukr,79.5,2004
ukr,78.7,2005
ukr,78.7,2006
ukr,79.6,2007
are,20.4,1980
are,21.4,1981
are,22.5,1982
are,23.5,1983
are,24.6,1984
are,25.7,1985
are,26.8,1986
are,27.9,1987
are,29.0,1988
are,30.1,1989
are,31.2,1990
are,32.5,1991
are,33.7,1992
are,35.1,1993
are,36.4,1994
are,37.8,1995
are,38.1,1996
are,39.0,1997
are,40.4,1998
are,40.8,1999
are,42.3,2000
are,43.3,2001
are,44.6,2002
are,45.3,2003
are,46.1,2004
are,46.3,2005
are,45.7,2006
are,47.1,2007
gbr,62.1,1980
gbr,61.2,1981
gbr,63.1,1982
gbr,65.0,1983
gbr,66.8,1984
gbr,67.7,1985
gbr,68.8,1986
gbr,69.6,1987
gbr,71.0,1988
gbr,72.0,1989
gbr,73.0,1990
gbr,72.8,1991
gbr,73.5,1992
gbr,73.8,1993
gbr,74.0,1994
gbr,74.0,1995
gbr,74.5,1996
gbr,75.0,1997
gbr,75.2,1998
gbr,75.9,1999
gbr,76.2,2000
gbr,76.4,2001
gbr,76.7,2002
gbr,76.6,2003
gbr,76.8,2004
gbr,77.3,2005
gbr,77.9,2006
gbr,78.0,2007
usa,64.0,1980
usa,65.3,1981
usa,66.4,1982
usa,67.1,1983
usa,68.2,1984
usa,69.6,1985
usa,70.8,1986
usa,71.9,1987
usa,72.7,1988
usa,73.7,1989
usa,74.0,1990
usa,74.0,1991
usa,74.6,1992
usa,74.6,1993
usa,75.3,1994
usa,75.6,1995
usa,76.1,1996
usa,76.7,1997
usa,76.5,1998
usa,76.8,1999
usa,76.7,2000
usa,76.4,2001
usa,75.9,2002
usa,75.7,2003
usa,75.3,2004
usa,75.3,2005
usa,75.5,2006
usa,75.2,2007
vir,77.3,1980
vir,77.0,1981
vir,76.3,1982
vir,76.3,1983
vir,77.3,1984
vir,77.4,1985
vir,78.4,1986
vir,79.3,1987
vir,80.2,1988
vir,81.1,1989
vir,81.7,1990
vir,82.3,1991
vir,82.5,1992
vir,82.7,1993
vir,83.1,1994
vir,83.6,1995
vir,84.2,1996
vir,85.0,1997
vir,85.8,1998
vir,86.3,1999
vir,86.6,2000
vir,86.7,2001
vir,86.7,2002
vir,86.8,2003
vir,86.6,2004
vir,86.8,2005
vir,87.4,2006
vir,87.3,2007
ury,58.7,1980
ury,59.2,1981
ury,59.0,1982
ury,58.7,1983
ury,58.8,1984
ury,59.4,1985
ury,60.0,1986
ury,60.5,1987
ury,61.1,1988
ury,61.6,1989
ury,62.1,1990
ury,65.3,1991
ury,68.5,1992
ury,67.4,1993
ury,68.4,1994
ury,69.9,1995
ury,70.5,1996
ury,71.1,1997
ury,71.7,1998
ury,72.0,1999
ury,72.4,2000
ury,72.8,2001
ury,73.2,2002
ury,73.5,2003
ury,73.9,2004
ury,74.3,2005
ury,74.6,2006
ury,75.1,2007
uzb,89.2,1980
uzb,89.4,1981
uzb,89.6,1982
uzb,89.8,1983
uzb,90.1,1984
uzb,90.2,1985
uzb,90.4,1986
uzb,90.5,1987
uzb,90.6,1988
uzb,90.8,1989
uzb,91.0,1990
uzb,76.4,1991
uzb,75.0,1992
uzb,74.7,1993
uzb,74.2,1994
uzb,74.0,1995
uzb,74.1,1996
uzb,74.6,1997
uzb,74.8,1998
uzb,75.1,1999
uzb,75.4,2000
uzb,75.7,2001
uzb,75.8,2002
uzb,76.0,2003
uzb,76.4,2004
uzb,76.8,2005
uzb,77.1,2006
uzb,77.7,2007
vut,83.7,1980
vut,83.8,1981
vut,84.0,1982
vut,83.7,1983
vut,84.3,1984
vut,83.6,1985
vut,83.0,1986
vut,83.6,1987
vut,83.3,1988
vut,83.1,1989
vut,82.8,1990
vut,83.6,1991
vut,83.8,1992
vut,83.7,1993
vut,84.3,1994
vut,84.0,1995
vut,84.1,1996
vut,84.0,1997
vut,84.0,1998
vut,83.8,1999
vut,83.9,2000
vut,83.7,2001
vut,83.5,2002
vut,83.6,2003
vut,83.6,2004
vut,83.8,2005
vut,83.9,2006
vut,83.7,2007
ven,35.0,1980
ven,36.3,1981
ven,37.5,1982
ven,37.9,1983
ven,38.7,1984
ven,39.2,1985
ven,39.6,1986
ven,39.7,1987
ven,39.8,1988
ven,39.7,1989
ven,40.2,1990
ven,41.3,1991
ven,42.7,1992
ven,44.2,1993
ven,45.7,1994
ven,47.5,1995
ven,49.2,1996
ven,51.2,1997
ven,53.1,1998
ven,54.7,1999
ven,56.6,2000
ven,58.5,2001
ven,60.0,2002
ven,61.4,2003
ven,63.5,2004
ven,65.1,2005
ven,66.7,2006
ven,66.8,2007
vnm,83.1,1980
vnm,83.3,1981
vnm,83.5,1982
vnm,83.7,1983
vnm,83.9,1984
vnm,83.9,1985
vnm,84.1,1986
vnm,84.4,1987
vnm,84.6,1988
vnm,85.0,1989
vnm,85.4,1990
vnm,85.9,1991
vnm,86.3,1992
vnm,86.7,1993
vnm,87.0,1994
vnm,87.4,1995
vnm,87.7,1996
vnm,87.2,1997
vnm,87.8,1998
vnm,88.8,1999
vnm,88.1,2000
vnm,87.9,2001
vnm,88.0,2002
vnm,88.8,2003
vnm,87.9,2004
vnm,88.0,2005
vnm,88.0,2006
vnm,88.3,2007
pse,13.4,1980
pse,12.8,1981
pse,12.2,1982
pse,12.4,1983
pse,12.6,1984
pse,12.2,1985
pse,11.3,1986
pse,11.4,1987
pse,11.2,1988
pse,11.2,1989
pse,12.1,1990
pse,12.9,1991
pse,13.8,1992
pse,14.2,1993
pse,14.5,1994
pse,14.7,1995
pse,14.7,1996
pse,14.7,1997
pse,14.5,1998
pse,14.4,1999
pse,14.5,2000
pse,14.7,2001
pse,14.8,2002
pse,17.0,2003
pse,19.4,2004
pse,20.1,2005
pse,20.7,2006
pse,20.2,2007
yem,18.9,1980
yem,18.1,1981
yem,17.2,1982
yem,17.2,1983
yem,17.2,1984
yem,16.6,1985
yem,15.5,1986
yem,15.5,1987
yem,15.2,1988
yem,15.3,1989
yem,16.4,1990
yem,16.3,1991
yem,17.9,1992
yem,18.3,1993
yem,19.2,1994
yem,20.4,1995
yem,20.5,1996
yem,21.0,1997
yem,20.6,1998
yem,21.4,1999
yem,22.0,2000
yem,22.3,2001
yem,23.0,2002
yem,24.9,2003
yem,25.4,2004
yem,26.5,2005
yem,27.0,2006
yem,26.8,2007
zmb,51.3,1980
zmb,51.1,1981
zmb,50.9,1982
zmb,50.7,1983
zmb,50.7,1984
zmb,53.2,1985
zmb,56.3,1986
zmb,58.8,1987
zmb,61.6,1988
zmb,64.1,1989
zmb,66.5,1990
zmb,69.1,1991
zmb,68.4,1992
zmb,68.7,1993
zmb,67.2,1994
zmb,66.5,1995
zmb,67.0,1996
zmb,66.9,1997
zmb,66.5,1998
zmb,66.2,1999
zmb,66.3,2000
zmb,66.5,2001
zmb,66.6,2002
zmb,66.8,2003
zmb,67.8,2004
zmb,68.4,2005
zmb,68.9,2006
zmb,67.5,2007
zwe,76.2,1980
zwe,77.2,1981
zwe,77.3,1982
zwe,77.3,1983
zwe,76.9,1984
zwe,77.3,1985
zwe,77.5,1986
zwe,77.4,1987
zwe,77.7,1988
zwe,77.9,1989
zwe,78.2,1990
zwe,78.4,1991
zwe,78.1,1992
zwe,78.1,1993
zwe,78.6,1994
zwe,78.7,1995
zwe,79.1,1996
zwe,79.4,1997
zwe,77.7,1998
zwe,75.8,1999
zwe,75.2,2000
zwe,74.5,2001
zwe,73.7,2002
zwe,73.0,2003
zwe,72.9,2004
zwe,72.8,2005
zwe,72.5,2006
zwe,71.2,2007
