geo,males_aged_25_54_labour_force_participation_rate_percent,time
sau,96.8,1987
sau,96.7,1988
sau,96.8,1989
sau,96.6,1990
sau,96.4,1991
sau,96.3,1992
sau,96.3,1993
sau,96.3,1994
sau,96.3,1995
sau,96.3,1996
sau,96.3,1997
sau,96.4,1998
sau,96.5,1999
sau,96.4,2000
sau,96.4,2001
sau,96.4,2002
sau,96.2,2003
sau,96.1,2004
sau,95.9,2005
sau,95.8,2006
sau,96.0,2007
sen,96.9,1980
sen,96.9,1981
sen,96.7,1982
sen,96.7,1983
sen,97.8,1984
sen,97.7,1985
sen,97.7,1986
sen,97.7,1987
sen,97.7,1988
sen,97.7,1989
sen,97.7,1990
sen,97.8,1991
sen,97.8,1992
sen,97.9,1993
sen,97.8,1994
sen,97.8,1995
sen,97.8,1996
sen,97.8,1997
sen,97.8,1998
sen,97.7,1999
sen,97.7,2000
sen,97.7,2001
sen,97.7,2002
sen,97.6,2003
sen,97.6,2004
sen,97.5,2005
sen,97.5,2006
sen,97.4,2007
scg,94.5,1980
scg,94.7,1981
scg,94.7,1982
scg,94.9,1983
scg,95.1,1984
scg,95.2,1985
scg,95.4,1986
scg,95.6,1987
scg,95.8,1988
scg,95.9,1989
scg,95.9,1990
scg,84.2,1991
scg,83.4,1992
scg,83.3,1993
scg,83.6,1994
scg,84.5,1995
scg,86.1,1996
scg,86.3,1997
scg,86.5,1998
scg,86.7,1999
scg,87.1,2000
scg,87.2,2001
scg,87.6,2002
scg,87.9,2003
scg,88.3,2004
scg,88.7,2005
scg,89.0,2006
scg,89.2,2007
sle,82.8,1980
sle,82.7,1981
sle,82.5,1982
sle,82.7,1983
sle,82.6,1984
sle,83.2,1985
sle,82.8,1986
sle,82.8,1987
sle,83.6,1988
sle,83.7,1989
sle,83.1,1990
sle,83.2,1991
sle,84.1,1992
sle,84.5,1993
sle,84.5,1994
sle,86.0,1995
sle,85.7,1996
sle,87.3,1997
sle,87.2,1998
sle,88.1,1999
sle,88.1,2000
sle,87.2,2001
sle,85.8,2002
sle,85.5,2003
sle,85.2,2004
sle,84.9,2005
sle,84.6,2006
sle,85.0,2007
sgp,97.0,1980
sgp,97.1,1981
sgp,97.2,1982
sgp,97.0,1983
sgp,97.3,1984
sgp,97.1,1985
sgp,97.2,1986
sgp,97.0,1987
sgp,96.9,1988
sgp,96.9,1989
sgp,95.7,1990
sgp,96.6,1991
sgp,97.2,1992
sgp,97.0,1993
sgp,97.3,1994
sgp,96.1,1995
sgp,97.1,1996
sgp,96.9,1997
sgp,96.8,1998
sgp,96.8,1999
sgp,96.6,2000
sgp,96.6,2001
sgp,96.6,2002
sgp,96.5,2003
sgp,96.5,2004
sgp,96.4,2005
sgp,96.4,2006
sgp,96.3,2007
svk,98.8,1980
svk,98.8,1981
svk,98.9,1982
svk,98.9,1983
svk,98.9,1984
svk,98.9,1985
svk,99.0,1986
svk,99.0,1987
svk,99.0,1988
svk,99.0,1989
svk,99.0,1990
svk,96.6,1991
svk,95.8,1992
svk,94.8,1993
svk,94.9,1994
svk,94.9,1995
svk,94.9,1996
svk,94.0,1997
svk,93.6,1998
svk,93.6,1999
svk,93.9,2000
svk,94.0,2001
svk,93.3,2002
svk,94.0,2003
svk,93.7,2004
svk,93.8,2005
svk,93.9,2006
svk,93.8,2007
svn,93.8,1980
svn,93.8,1981
svn,93.8,1982
svn,93.9,1983
svn,94.0,1984
svn,94.0,1985
svn,94.1,1986
svn,94.1,1987
svn,94.2,1988
svn,94.2,1989
svn,94.2,1990
svn,89.9,1991
svn,88.1,1992
svn,85.7,1993
svn,92.5,1994
svn,92.5,1995
svn,92.2,1996
svn,89.8,1997
svn,91.5,1998
svn,91.3,1999
svn,91.4,2000
svn,91.3,2001
svn,91.6,2002
svn,90.7,2003
svn,90.8,2004
svn,90.9,2005
svn,90.0,2006
svn,91.2,2007
slb,95.8,1980
slb,95.8,1981
slb,95.8,1982
slb,95.8,1983
slb,95.8,1984
slb,95.8,1985
slb,95.8,1986
slb,95.8,1987
slb,95.8,1988
slb,95.9,1989
slb,95.9,1990
slb,95.9,1991
slb,95.9,1992
slb,95.9,1993
slb,95.9,1994
slb,95.9,1995
slb,95.9,1996
slb,95.9,1997
slb,95.9,1998
slb,95.9,1999
slb,96.0,2000
slb,96.0,2001
slb,96.0,2002
slb,96.0,2003
slb,96.0,2004
slb,96.0,2005
slb,96.0,2006
slb,96.0,2007
som,97.8,1980
som,97.8,1981
som,97.9,1982
som,97.9,1983
som,97.9,1984
som,97.9,1985
som,98.0,1986
som,98.0,1987
som,98.0,1988
som,98.0,1989
som,98.0,1990
som,97.9,1991
som,97.8,1992
som,97.8,1993
som,97.8,1994
som,97.8,1995
som,97.7,1996
som,97.7,1997
som,97.7,1998
som,97.7,1999
som,97.7,2000
som,97.7,2001
som,97.7,2002
som,97.6,2003
som,97.6,2004
som,97.5,2005
som,97.5,2006
som,97.5,2007
zaf,81.1,1980
zaf,80.8,1981
zaf,81.1,1982
zaf,81.5,1983
zaf,81.3,1984
zaf,81.6,1985
zaf,81.8,1986
zaf,82.0,1987
zaf,81.8,1988
zaf,81.8,1989
zaf,82.0,1990
zaf,82.3,1991
zaf,82.7,1992
zaf,82.8,1993
zaf,82.7,1994
zaf,82.5,1995
zaf,82.3,1996
zaf,82.3,1997
zaf,82.4,1998
zaf,82.4,1999
zaf,82.2,2000
zaf,82.1,2001
zaf,81.9,2002
zaf,81.7,2003
zaf,81.3,2004
zaf,80.8,2005
zaf,80.4,2006
zaf,80.5,2007
esp,95.2,1980
esp,95.0,1981
esp,94.9,1982
esp,94.8,1983
esp,94.6,1984
esp,94.5,1985
esp,94.5,1986
esp,94.1,1987
esp,94.2,1988
esp,94.1,1989
esp,94.4,1990
esp,94.3,1991
esp,93.1,1992
esp,93.2,1993
esp,93.1,1994
esp,92.8,1995
esp,92.9,1996
esp,92.8,1997
esp,92.8,1998
esp,92.9,1999
esp,93.0,2000
esp,91.6,2001
esp,92.1,2002
esp,92.4,2003
esp,92.5,2004
esp,92.4,2005
esp,92.6,2006
esp,92.1,2007
lka,96.5,1980
lka,96.5,1981
lka,96.4,1982
lka,96.3,1983
lka,96.2,1984
lka,96.1,1985
lka,96.0,1986
lka,96.2,1987
lka,96.4,1988
lka,96.6,1989
lka,96.7,1990
lka,95.8,1991
lka,94.5,1992
lka,95.3,1993
lka,94.7,1994
lka,94.2,1995
lka,94.7,1996
lka,94.9,1997
lka,95.6,1998
lka,94.3,1999
lka,94.5,2000
lka,94.4,2001
lka,94.2,2002
lka,93.9,2003
lka,93.5,2004
lka,92.9,2005
lka,92.6,2006
lka,93.9,2007
sdn,95.8,1980
sdn,95.7,1981
sdn,95.5,1982
sdn,95.5,1983
sdn,95.5,1984
sdn,95.4,1985
sdn,95.3,1986
sdn,95.2,1987
sdn,95.1,1988
sdn,94.9,1989
sdn,94.8,1990
sdn,93.2,1991
sdn,91.1,1992
sdn,87.9,1993
sdn,90.8,1994
sdn,92.7,1995
sdn,93.9,1996
sdn,93.9,1997
sdn,93.6,1998
sdn,93.4,1999
sdn,93.0,2000
sdn,93.1,2001
sdn,93.0,2002
sdn,92.8,2003
sdn,92.7,2004
sdn,92.4,2005
sdn,92.0,2006
sdn,92.2,2007
sur,93.2,1980
sur,93.2,1981
sur,93.4,1982
sur,93.4,1983
sur,93.3,1984
sur,93.4,1985
sur,93.2,1986
sur,93.1,1987
sur,93.0,1988
sur,92.9,1989
sur,91.6,1990
sur,91.9,1991
sur,92.3,1992
sur,91.9,1993
sur,90.4,1994
sur,91.9,1995
sur,91.3,1996
sur,90.3,1997
sur,89.1,1998
sur,87.5,1999
sur,87.7,2000
sur,87.8,2001
sur,87.9,2002
sur,87.9,2003
sur,88.0,2004
sur,88.0,2005
sur,87.7,2006
sur,87.6,2007
swz,93.7,1980
swz,93.8,1981
swz,93.9,1982
swz,94.1,1983
swz,94.0,1984
swz,94.1,1985
swz,93.5,1986
swz,93.0,1987
swz,93.0,1988
swz,92.5,1989
swz,92.5,1990
swz,92.6,1991
swz,92.7,1992
swz,92.6,1993
swz,92.3,1994
swz,92.6,1995
swz,92.7,1996
swz,92.7,1997
swz,92.4,1998
swz,92.5,1999
swz,92.3,2000
swz,92.5,2001
swz,92.1,2002
swz,92.0,2003
swz,92.0,2004
swz,91.8,2005
swz,91.7,2006
swz,91.6,2007
swe,95.5,1980
swe,95.0,1981
swe,95.1,1982
swe,95.1,1983
swe,95.0,1984
swe,95.3,1985
swe,95.4,1986
swe,94.5,1987
swe,94.4,1988
swe,94.6,1989
swe,94.7,1990
swe,94.0,1991
swe,93.2,1992
swe,92.3,1993
swe,91.3,1994
swe,91.9,1995
swe,91.7,1996
swe,90.9,1997
swe,90.4,1998
swe,90.3,1999
swe,90.5,2000
swe,90.5,2001
swe,90.0,2002
swe,90.1,2003
swe,90.1,2004
swe,92.4,2005
swe,92.5,2006
swe,91.9,2007
che,97.7,1980
che,97.7,1981
che,97.7,1982
che,97.6,1983
che,97.6,1984
che,97.6,1985
che,97.5,1986
che,97.5,1987
che,97.4,1988
che,97.4,1989
che,97.3,1990
che,98.1,1991
che,98.3,1992
che,98.3,1993
che,98.2,1994
che,98.1,1995
che,97.3,1996
che,96.9,1997
che,97.0,1998
che,97.1,1999
che,96.6,2000
che,96.1,2001
che,96.0,2002
che,95.6,2003
che,95.7,2004
che,95.6,2005
che,95.5,2006
che,95.4,2007
syr,96.3,1980
syr,96.1,1981
syr,96.2,1982
syr,96.2,1983
syr,96.2,1984
syr,96.3,1985
syr,96.3,1986
syr,96.3,1987
syr,96.3,1988
syr,96.4,1989
syr,96.4,1990
syr,96.4,1991
syr,96.4,1992
syr,96.4,1993
syr,96.5,1994
syr,96.5,1995
syr,96.4,1996
syr,96.2,1997
syr,96.1,1998
syr,96.0,1999
syr,95.9,2000
syr,95.8,2001
syr,95.6,2002
syr,95.5,2003
syr,95.4,2004
syr,95.4,2005
syr,95.3,2006
syr,95.2,2007
tjk,96.3,1980
tjk,96.4,1981
tjk,96.5,1982
tjk,96.6,1983
tjk,96.7,1984
tjk,96.8,1985
tjk,96.9,1986
tjk,97.0,1987
tjk,97.0,1988
tjk,97.1,1989
tjk,97.2,1990
tjk,87.9,1991
tjk,84.1,1992
tjk,81.3,1993
tjk,76.4,1994
tjk,73.1,1995
tjk,68.1,1996
tjk,67.4,1997
tjk,68.6,1998
tjk,69.6,1999
tjk,71.1,2000
tjk,74.3,2001
tjk,75.8,2002
tjk,78.0,2003
tjk,79.4,2004
tjk,80.5,2005
tjk,81.4,2006
tjk,86.6,2007
tza,97.7,1980
tza,97.7,1981
tza,97.7,1982
tza,97.7,1983
tza,97.8,1984
tza,97.8,1985
tza,97.8,1986
tza,97.7,1987
tza,97.7,1988
tza,97.7,1989
tza,97.6,1990
tza,97.7,1991
tza,97.7,1992
tza,97.7,1993
tza,97.8,1994
tza,97.8,1995
tza,97.8,1996
tza,97.7,1997
tza,97.7,1998
tza,97.7,1999
tza,97.7,2000
tza,97.6,2001
tza,97.6,2002
tza,97.5,2003
tza,97.4,2004
tza,97.3,2005
tza,97.3,2006
tza,97.3,2007
tha,98.1,1980
tha,98.0,1981
tha,97.8,1982
tha,98.0,1983
tha,98.2,1984
tha,98.1,1985
tha,98.0,1986
tha,98.0,1987
tha,97.6,1988
tha,97.7,1989
tha,97.5,1990
tha,97.4,1991
tha,97.3,1992
tha,97.2,1993
tha,97.1,1994
tha,97.2,1995
tha,97.2,1996
tha,96.9,1997
tha,96.6,1998
tha,96.3,1999
tha,96.3,2000
tha,96.4,2001
tha,96.3,2002
tha,96.2,2003
tha,96.1,2004
tha,95.8,2005
tha,95.8,2006
tha,95.7,2007
mkd,94.0,1980
mkd,93.9,1981
mkd,93.9,1982
mkd,93.9,1983
mkd,93.8,1984
mkd,93.8,1985
mkd,93.8,1986
mkd,93.8,1987
mkd,93.7,1988
mkd,93.8,1989
mkd,93.8,1990
mkd,90.0,1991
mkd,92.1,1992
mkd,93.7,1993
mkd,94.9,1994
mkd,92.8,1995
mkd,89.9,1996
mkd,89.7,1997
mkd,89.5,1998
mkd,89.3,1999
mkd,89.4,2000
mkd,89.6,2001
mkd,89.7,2002
mkd,89.2,2003
mkd,86.8,2004
mkd,88.3,2005
mkd,91.0,2006
mkd,90.7,2007
tgo,97.1,1980
tgo,97.2,1981
tgo,97.4,1982
tgo,97.5,1983
tgo,97.5,1984
tgo,97.5,1985
tgo,97.5,1986
tgo,97.5,1987
tgo,97.5,1988
tgo,97.5,1989
tgo,97.6,1990
tgo,97.6,1991
tgo,97.7,1992
tgo,97.9,1993
tgo,97.8,1994
tgo,97.7,1995
tgo,97.7,1996
tgo,97.5,1997
tgo,97.6,1998
tgo,97.6,1999
tgo,97.7,2000
tgo,97.7,2001
tgo,97.7,2002
tgo,97.7,2003
tgo,97.7,2004
tgo,97.7,2005
tgo,97.7,2006
tgo,97.8,2007
ton,86.7,1980
ton,86.6,1981
ton,86.6,1982
ton,86.5,1983
ton,86.4,1984
ton,86.3,1985
ton,86.3,1986
ton,87.1,1987
ton,87.8,1988
ton,88.6,1989
ton,89.3,1990
ton,90.0,1991
ton,90.6,1992
ton,91.2,1993
ton,91.8,1994
ton,92.3,1995
ton,92.8,1996
ton,93.0,1997
ton,93.1,1998
ton,93.2,1999
ton,93.3,2000
ton,93.4,2001
ton,93.4,2002
ton,93.4,2003
ton,93.4,2004
ton,93.3,2005
ton,93.2,2006
ton,92.5,2007
tto,88.5,1980
tto,88.5,1981
tto,88.5,1982
tto,89.0,1983
tto,89.2,1984
tto,89.5,1985
tto,89.6,1986
tto,89.8,1987
tto,83.8,1988
tto,84.0,1989
tto,92.2,1990
tto,78.5,1991
tto,85.4,1992
tto,90.0,1993
tto,91.8,1994
tto,93.0,1995
tto,93.2,1996
tto,93.7,1997
tto,94.2,1998
tto,94.4,1999
tto,94.0,2000
tto,94.4,2001
tto,94.7,2002
tto,94.6,2003
tto,94.4,2004
tto,94.3,2005
tto,93.6,2006
tto,95.1,2007
tun,96.7,1980
tun,96.6,1981
tun,96.5,1982
tun,96.5,1983
tun,96.4,1984
tun,96.3,1985
tun,96.3,1986
tun,96.2,1987
tun,96.2,1988
tun,96.2,1989
tun,96.1,1990
tun,96.0,1991
tun,95.9,1992
tun,95.8,1993
tun,95.6,1994
tun,95.4,1995
tun,95.2,1996
tun,95.0,1997
tun,94.6,1998
tun,94.3,1999
tun,93.8,2000
tun,93.4,2001
tun,93.0,2002
tun,92.4,2003
tun,91.9,2004
tun,91.3,2005
tun,91.1,2006
tun,91.5,2007
tur,95.8,1980
tur,95.8,1981
tur,96.0,1982
tur,95.8,1983
tur,95.6,1984
tur,95.7,1985
tur,95.2,1986
tur,94.9,1987
tur,95.2,1988
tur,95.5,1989
tur,94.8,1990
tur,94.7,1991
tur,94.6,1992
tur,94.3,1993
tur,94.0,1994
tur,93.9,1995
tur,93.4,1996
tur,93.0,1997
tur,93.0,1998
tur,91.8,1999
tur,89.6,2000
tur,88.7,2001
tur,88.3,2002
tur,87.8,2003
tur,89.3,2004
tur,89.5,2005
tur,88.7,2006
tur,88.2,2007
tkm,95.6,1980
tkm,95.5,1981
tkm,95.5,1982
tkm,95.4,1983
tkm,95.4,1984
tkm,95.3,1985
tkm,95.4,1986
tkm,95.5,1987
tkm,95.3,1988
tkm,95.5,1989
tkm,95.6,1990
tkm,91.7,1991
tkm,91.6,1992
tkm,91.4,1993
tkm,90.7,1994
tkm,90.4,1995
tkm,90.0,1996
tkm,89.0,1997
tkm,89.5,1998
tkm,90.3,1999
tkm,91.1,2000
tkm,91.5,2001
tkm,91.6,2002
tkm,91.7,2003
tkm,91.8,2004
tkm,91.8,2005
tkm,91.8,2006
tkm,92.1,2007
uga,97.5,1980
uga,97.5,1981
uga,97.5,1982
uga,97.4,1983
uga,97.5,1984
uga,97.6,1985
uga,97.7,1986
uga,97.7,1987
uga,97.6,1988
uga,97.6,1989
uga,97.5,1990
uga,97.5,1991
uga,97.5,1992
uga,97.4,1993
uga,97.4,1994
uga,97.3,1995
uga,97.2,1996
uga,97.1,1997
uga,97.1,1998
uga,97.0,1999
uga,97.0,2000
uga,96.9,2001
uga,96.9,2002
uga,96.9,2003
uga,96.8,2004
uga,96.8,2005
uga,96.7,2006
uga,96.7,2007
ukr,95.7,1980
ukr,95.7,1981
ukr,95.7,1982
ukr,95.8,1983
ukr,95.9,1984
ukr,96.0,1985
ukr,95.9,1986
ukr,95.8,1987
ukr,95.8,1988
ukr,95.8,1989
ukr,95.2,1990
ukr,94.5,1991
ukr,93.7,1992
ukr,92.7,1993
ukr,91.4,1994
ukr,89.8,1995
ukr,90.1,1996
ukr,90.4,1997
ukr,90.5,1998
ukr,87.1,1999
ukr,88.7,2000
ukr,87.8,2001
ukr,86.9,2002
ukr,86.7,2003
ukr,86.6,2004
ukr,86.4,2005
ukr,86.4,2006
ukr,87.7,2007
are,99.0,1980
are,99.0,1981
are,99.0,1982
are,99.0,1983
are,99.0,1984
are,99.0,1985
are,99.0,1986
are,99.0,1987
are,99.0,1988
are,99.0,1989
are,99.0,1990
are,99.0,1991
are,99.0,1992
are,99.0,1993
are,99.0,1994
are,99.0,1995
are,98.9,1996
are,99.0,1997
are,99.0,1998
are,99.0,1999
are,99.0,2000
are,99.0,2001
are,99.0,2002
are,98.9,2003
are,98.9,2004
are,98.9,2005
are,98.9,2006
are,98.9,2007
gbr,97.0,1980
gbr,97.1,1981
gbr,96.6,1982
gbr,96.1,1983
gbr,95.4,1984
gbr,95.4,1985
gbr,94.9,1986
gbr,94.7,1987
gbr,94.8,1988
gbr,94.9,1989
gbr,94.8,1990
gbr,94.5,1991
gbr,94.0,1992
gbr,93.4,1993
gbr,92.9,1994
gbr,92.7,1995
gbr,92.0,1996
gbr,91.6,1997
gbr,91.4,1998
gbr,91.6,1999
gbr,91.9,2000
gbr,91.3,2001
gbr,91.2,2002
gbr,91.4,2003
gbr,91.0,2004
gbr,91.0,2005
gbr,91.7,2006
gbr,91.2,2007
usa,94.2,1980
usa,94.1,1981
usa,94.0,1982
usa,93.8,1983
usa,93.9,1984
usa,93.9,1985
usa,93.8,1986
usa,93.7,1987
usa,93.6,1988
usa,93.7,1989
usa,93.4,1990
usa,93.0,1991
usa,93.0,1992
usa,92.6,1993
usa,91.8,1994
usa,91.6,1995
usa,91.8,1996
usa,91.8,1997
usa,91.8,1998
usa,91.8,1999
usa,91.7,2000
usa,91.3,2001
usa,91.1,2002
usa,90.6,2003
usa,90.5,2004
usa,90.5,2005
usa,90.6,2006
usa,90.3,2007
vir,91.3,1980
vir,91.3,1981
vir,91.5,1982
vir,91.5,1983
vir,91.3,1984
vir,91.3,1985
vir,91.1,1986
vir,90.8,1987
vir,90.6,1988
vir,90.4,1989
vir,90.3,1990
vir,90.2,1991
vir,90.2,1992
vir,90.3,1993
vir,90.3,1994
vir,90.2,1995
vir,90.1,1996
vir,90.0,1997
vir,89.8,1998
vir,89.6,1999
vir,89.5,2000
vir,89.5,2001
vir,89.5,2002
vir,89.3,2003
vir,89.3,2004
vir,89.1,2005
vir,88.8,2006
vir,88.9,2007
ury,96.1,1980
ury,96.2,1981
ury,96.3,1982
ury,96.3,1983
ury,96.4,1984
ury,96.2,1985
ury,95.9,1986
ury,95.4,1987
ury,94.5,1988
ury,93.3,1989
ury,91.8,1990
ury,96.9,1991
ury,97.0,1992
ury,96.5,1993
ury,96.6,1994
ury,96.8,1995
ury,96.6,1996
ury,96.4,1997
ury,96.1,1998
ury,96.3,1999
ury,96.5,2000
ury,96.6,2001
ury,96.7,2002
ury,96.8,2003
ury,96.9,2004
ury,96.9,2005
ury,97.0,2006
ury,96.6,2007
uzb,96.4,1980
uzb,96.4,1981
uzb,96.5,1982
uzb,96.6,1983
uzb,96.8,1984
uzb,96.9,1985
uzb,96.9,1986
uzb,97.0,1987
uzb,97.1,1988
uzb,97.2,1989
uzb,97.3,1990
uzb,87.2,1991
uzb,85.0,1992
uzb,84.5,1993
uzb,83.5,1994
uzb,83.1,1995
uzb,83.1,1996
uzb,83.7,1997
uzb,84.0,1998
uzb,84.4,1999
uzb,84.7,2000
uzb,85.0,2001
uzb,85.3,2002
uzb,85.5,2003
uzb,86.1,2004
uzb,86.6,2005
uzb,87.1,2006
uzb,88.0,2007
vut,94.2,1980
vut,94.2,1981
vut,94.1,1982
vut,94.2,1983
vut,94.0,1984
vut,94.2,1985
vut,94.4,1986
vut,94.2,1987
vut,94.3,1988
vut,94.3,1989
vut,94.4,1990
vut,94.2,1991
vut,94.2,1992
vut,94.2,1993
vut,94.0,1994
vut,94.1,1995
vut,94.1,1996
vut,94.2,1997
vut,94.2,1998
vut,94.2,1999
vut,94.2,2000
vut,94.3,2001
vut,94.3,2002
vut,94.3,2003
vut,94.3,2004
vut,94.2,2005
vut,94.2,2006
vut,94.3,2007
ven,95.9,1980
ven,95.9,1981
ven,95.9,1982
ven,95.6,1983
ven,95.7,1984
ven,95.7,1985
ven,95.7,1986
ven,95.7,1987
ven,95.8,1988
ven,95.8,1989
ven,95.8,1990
ven,95.8,1991
ven,95.8,1992
ven,95.8,1993
ven,95.9,1994
ven,95.9,1995
ven,95.9,1996
ven,95.8,1997
ven,95.8,1998
ven,95.8,1999
ven,95.8,2000
ven,95.8,2001
ven,95.8,2002
ven,95.7,2003
ven,95.7,2004
ven,95.7,2005
ven,95.7,2006
ven,95.8,2007
vnm,92.9,1980
vnm,93.0,1981
vnm,93.1,1982
vnm,93.2,1983
vnm,93.3,1984
vnm,93.4,1985
vnm,93.5,1986
vnm,93.6,1987
vnm,93.8,1988
vnm,93.8,1989
vnm,94.2,1990
vnm,94.4,1991
vnm,94.7,1992
vnm,94.9,1993
vnm,95.1,1994
vnm,95.2,1995
vnm,95.4,1996
vnm,95.7,1997
vnm,96.0,1998
vnm,96.4,1999
vnm,96.6,2000
vnm,96.3,2001
vnm,96.2,2002
vnm,96.3,2003
vnm,95.7,2004
vnm,95.6,2005
vnm,95.5,2006
vnm,95.8,2007
pse,86.6,1980
pse,87.0,1981
pse,87.4,1982
pse,87.4,1983
pse,87.4,1984
pse,87.7,1985
pse,88.2,1986
pse,88.1,1987
pse,88.2,1988
pse,88.2,1989
pse,87.8,1990
pse,87.4,1991
pse,87.0,1992
pse,86.9,1993
pse,86.8,1994
pse,86.7,1995
pse,86.7,1996
pse,86.6,1997
pse,86.6,1998
pse,86.7,1999
pse,86.6,2000
pse,86.5,2001
pse,86.8,2002
pse,88.0,2003
pse,89.0,2004
pse,89.2,2005
pse,89.3,2006
pse,89.3,2007
yem,91.0,1980
yem,91.2,1981
yem,91.5,1982
yem,91.5,1983
yem,91.5,1984
yem,91.7,1985
yem,92.1,1986
yem,92.1,1987
yem,92.2,1988
yem,92.2,1989
yem,91.9,1990
yem,92.1,1991
yem,91.7,1992
yem,91.7,1993
yem,91.6,1994
yem,91.3,1995
yem,91.3,1996
yem,91.2,1997
yem,91.3,1998
yem,91.1,1999
yem,90.9,2000
yem,90.9,2001
yem,90.7,2002
yem,90.1,2003
yem,90.0,2004
yem,89.7,2005
yem,89.6,2006
yem,89.5,2007
zmb,91.8,1980
zmb,91.9,1981
zmb,92.1,1982
zmb,92.4,1983
zmb,92.5,1984
zmb,92.3,1985
zmb,91.9,1986
zmb,91.8,1987
zmb,91.5,1988
zmb,91.1,1989
zmb,90.6,1990
zmb,89.6,1991
zmb,89.9,1992
zmb,89.8,1993
zmb,90.3,1994
zmb,90.5,1995
zmb,90.4,1996
zmb,90.4,1997
zmb,90.5,1998
zmb,90.6,1999
zmb,90.5,2000
zmb,90.4,2001
zmb,90.3,2002
zmb,90.2,2003
zmb,89.9,2004
zmb,89.7,2005
zmb,89.6,2006
zmb,90.2,2007
zwe,95.0,1980
zwe,94.8,1981
zwe,94.8,1982
zwe,94.8,1983
zwe,95.0,1984
zwe,95.0,1985
zwe,95.0,1986
zwe,95.0,1987
zwe,95.4,1988
zwe,95.7,1989
zwe,95.9,1990
zwe,96.2,1991
zwe,96.5,1992
zwe,96.7,1993
zwe,96.8,1994
zwe,97.0,1995
zwe,97.0,1996
zwe,97.1,1997
zwe,96.3,1998
zwe,95.1,1999
zwe,95.3,2000
zwe,95.5,2001
zwe,95.6,2002
zwe,95.9,2003
zwe,96.0,2004
zwe,96.1,2005
zwe,96.2,2006
zwe,95.7,2007
