geo,aged_15plus_labour_force_participation_rate_percent,time
nga,54.6,2005
nga,54.5,2006
nga,54.5,2007
nor,63.1,1980
nor,63.6,1981
nor,63.4,1982
nor,64.7,1983
nor,64.8,1984
nor,65.0,1985
nor,66.2,1986
nor,67.0,1987
nor,66.2,1988
nor,64.8,1989
nor,64.5,1990
nor,63.2,1991
nor,62.9,1992
nor,62.6,1993
nor,62.9,1994
nor,63.7,1995
nor,65.0,1996
nor,66.2,1997
nor,67.0,1998
nor,66.9,1999
nor,67.0,2000
nor,67.1,2001
nor,67.3,2002
nor,66.8,2003
nor,66.7,2004
nor,66.5,2005
nor,66.4,2006
nor,66.6,2007
omn,52.7,1980
omn,53.0,1981
omn,53.4,1982
omn,53.5,1983
omn,53.5,1984
omn,53.5,1985
omn,54.1,1986
omn,54.8,1987
omn,55.0,1988
omn,55.3,1989
omn,56.3,1990
omn,57.2,1991
omn,58.0,1992
omn,59.0,1993
omn,59.7,1994
omn,60.1,1995
omn,60.1,1996
omn,59.7,1997
omn,59.2,1998
omn,58.8,1999
omn,58.2,2000
omn,57.3,2001
omn,56.8,2002
omn,56.2,2003
omn,55.8,2004
omn,55.4,2005
omn,55.0,2006
omn,55.2,2007
pak,49.2,1980
pak,51.1,1981
pak,51.1,1982
pak,50.3,1983
pak,50.3,1984
pak,49.9,1985
pak,49.3,1986
pak,49.5,1987
pak,49.8,1988
pak,49.8,1989
pak,49.8,1990
pak,50.6,1991
pak,50.6,1992
pak,50.1,1993
pak,50.4,1994
pak,49.3,1995
pak,49.9,1996
pak,50.5,1997
pak,50.4,1998
pak,50.8,1999
pak,51.1,2000
pak,50.9,2001
pak,50.9,2002
pak,51.3,2003
pak,51.7,2004
pak,52.8,2005
pak,53.8,2006
pak,53.8,2007
pan,57.6,1980
pan,58.0,1981
pan,58.0,1982
pan,57.4,1983
pan,58.2,1984
pan,58.8,1985
pan,58.5,1986
pan,58.2,1987
pan,58.1,1988
pan,59.1,1989
pan,59.2,1990
pan,59.6,1991
pan,60.6,1992
pan,61.4,1993
pan,61.7,1994
pan,61.8,1995
pan,61.9,1996
pan,62.3,1997
pan,62.8,1998
pan,63.1,1999
pan,63.3,2000
pan,63.5,2001
pan,63.7,2002
pan,64.0,2003
pan,64.4,2004
pan,64.6,2005
pan,63.8,2006
pan,64.2,2007
png,72.4,1980
png,72.5,1981
png,72.5,1982
png,72.4,1983
png,72.8,1984
png,72.7,1985
png,72.6,1986
png,72.4,1987
png,72.5,1988
png,72.8,1989
png,73.1,1990
png,72.9,1991
png,72.1,1992
png,71.4,1993
png,71.5,1994
png,72.0,1995
png,71.7,1996
png,72.1,1997
png,72.5,1998
png,72.3,1999
png,72.6,2000
png,72.8,2001
png,72.5,2002
png,72.1,2003
png,72.1,2004
png,72.2,2005
png,72.2,2006
png,72.3,2007
pry,68.9,1980
pry,69.1,1981
pry,69.6,1982
pry,70.1,1983
pry,70.3,1984
pry,70.4,1985
pry,70.6,1986
pry,70.6,1987
pry,70.6,1988
pry,70.7,1989
pry,67.2,1990
pry,65.9,1991
pry,67.9,1992
pry,69.3,1993
pry,70.3,1994
pry,71.5,1995
pry,71.6,1996
pry,71.8,1997
pry,72.2,1998
pry,73.1,1999
pry,73.7,2000
pry,74.3,2001
pry,75.0,2002
pry,75.6,2003
pry,76.2,2004
pry,76.7,2005
pry,77.2,2006
pry,77.5,2007
per,55.6,1980
per,55.9,1981
per,56.0,1982
per,55.5,1983
per,54.9,1984
per,58.4,1985
per,61.9,1986
per,60.8,1987
per,61.0,1988
per,61.2,1989
per,61.9,1990
per,62.6,1991
per,63.3,1992
per,64.0,1993
per,64.6,1994
per,65.3,1995
per,66.1,1996
per,66.8,1997
per,67.5,1998
per,68.2,1999
per,68.9,2000
per,69.6,2001
per,70.3,2002
per,70.9,2003
per,71.5,2004
per,72.0,2005
per,72.5,2006
per,73.0,2007
phl,65.3,1980
phl,65.2,1981
phl,65.2,1982
phl,65.2,1983
phl,64.9,1984
phl,64.5,1985
phl,65.5,1986
phl,66.2,1987
phl,65.7,1988
phl,64.9,1989
phl,64.9,1990
phl,64.9,1991
phl,65.3,1992
phl,65.0,1993
phl,65.0,1994
phl,66.1,1995
phl,66.1,1996
phl,66.0,1997
phl,66.5,1998
phl,66.3,1999
phl,65.0,2000
phl,66.7,2001
phl,66.5,2002
phl,66.3,2003
phl,65.8,2004
phl,64.7,2005
phl,64.2,2006
phl,65.1,2007
pol,65.2,1980
pol,65.4,1981
pol,65.6,1982
pol,65.8,1983
pol,65.8,1984
pol,65.9,1985
pol,65.8,1986
pol,65.6,1987
pol,65.4,1988
pol,64.3,1989
pol,63.3,1990
pol,62.3,1991
pol,61.4,1992
pol,60.9,1993
pol,59.8,1994
pol,58.5,1995
pol,57.9,1996
pol,57.3,1997
pol,56.8,1998
pol,55.8,1999
pol,56.1,2000
pol,55.9,2001
pol,55.0,2002
pol,54.7,2003
pol,54.6,2004
pol,54.7,2005
pol,54.1,2006
pol,53.8,2007
prt,61.8,1980
prt,62.1,1981
prt,61.0,1982
prt,63.2,1983
prt,61.6,1984
prt,60.9,1985
prt,59.8,1986
prt,60.3,1987
prt,60.4,1988
prt,60.6,1989
prt,60.8,1990
prt,61.7,1991
prt,59.8,1992
prt,59.5,1993
prt,59.6,1994
prt,59.1,1995
prt,59.5,1996
prt,60.3,1997
prt,60.4,1998
prt,60.5,1999
prt,61.1,2000
prt,61.6,2001
prt,62.1,2002
prt,62.1,2003
prt,61.8,2004
prt,62.2,2005
prt,62.5,2006
prt,62.6,2007
pri,41.6,1980
pri,41.6,1981
pri,41.4,1982
pri,41.1,1983
pri,42.1,1984
pri,42.2,1985
pri,41.9,1986
pri,42.5,1987
pri,43.8,1988
pri,44.4,1989
pri,44.9,1990
pri,45.8,1991
pri,45.6,1992
pri,47.2,1993
pri,46.7,1994
pri,46.2,1995
pri,47.1,1996
pri,48.0,1997
pri,47.9,1998
pri,47.8,1999
pri,46.5,2000
pri,46.9,2001
pri,46.9,2002
pri,47.3,2003
pri,47.1,2004
pri,47.6,2005
pri,47.2,2006
pri,47.6,2007
qat,68.3,1980
qat,69.9,1981
qat,71.7,1982
qat,73.2,1983
qat,74.4,1984
qat,75.3,1985
qat,76.0,1986
qat,76.1,1987
qat,76.1,1988
qat,76.0,1989
qat,75.8,1990
qat,75.5,1991
qat,75.2,1992
qat,74.7,1993
qat,74.2,1994
qat,73.6,1995
qat,72.9,1996
qat,72.2,1997
qat,72.2,1998
qat,72.3,1999
qat,72.8,2000
qat,73.6,2001
qat,74.7,2002
qat,75.8,2003
qat,76.7,2004
qat,76.9,2005
qat,76.6,2006
qat,77.2,2007
mda,69.0,1980
mda,68.7,1981
mda,68.7,1982
mda,68.5,1983
mda,68.2,1984
mda,68.0,1985
mda,68.2,1986
mda,68.2,1987
mda,67.5,1988
mda,67.5,1989
mda,66.7,1990
mda,65.9,1991
mda,65.0,1992
mda,64.2,1993
mda,63.2,1994
mda,62.1,1995
mda,60.9,1996
mda,59.7,1997
mda,58.3,1998
mda,56.8,1999
mda,55.3,2000
mda,53.7,2001
mda,52.1,2002
mda,50.5,2003
mda,48.7,2004
mda,48.5,2005
mda,48.7,2006
mda,46.6,2007
reu,53.5,1980
reu,53.2,1981
reu,53.1,1982
reu,53.4,1983
reu,53.8,1984
reu,54.2,1985
reu,54.5,1986
reu,54.8,1987
reu,55.0,1988
reu,55.3,1989
reu,55.6,1990
reu,56.0,1991
reu,56.4,1992
reu,56.9,1993
reu,57.3,1994
reu,57.7,1995
reu,58.0,1996
reu,58.3,1997
reu,58.6,1998
reu,58.8,1999
reu,58.7,2000
reu,58.7,2001
reu,58.6,2002
reu,58.5,2003
reu,58.4,2004
reu,58.3,2005
reu,58.2,2006
reu,58.3,2007
rou,64.5,1980
rou,64.2,1981
rou,63.7,1982
rou,63.1,1983
rou,62.5,1984
rou,62.1,1985
rou,61.7,1986
rou,61.4,1987
rou,61.1,1988
rou,61.0,1989
rou,60.8,1990
rou,61.1,1991
rou,62.4,1992
rou,63.8,1993
rou,65.4,1994
rou,67.2,1995
rou,64.8,1996
rou,64.9,1997
rou,63.7,1998
rou,63.6,1999
rou,63.4,2000
rou,62.2,2001
rou,57.7,2002
rou,56.5,2003
rou,54.8,2004
rou,54.1,2005
rou,55.1,2006
rou,52.9,2007
rus,68.8,1980
rus,68.9,1981
rus,69.1,1982
rus,69.2,1983
rus,69.2,1984
rus,69.2,1985
rus,69.1,1986
rus,69.0,1987
rus,68.6,1988
rus,68.4,1989
rus,67.4,1990
rus,66.1,1991
rus,64.6,1992
rus,63.8,1993
rus,63.0,1994
rus,62.1,1995
rus,61.2,1996
rus,60.8,1997
rus,60.4,1998
rus,60.0,1999
rus,60.4,2000
rus,60.7,2001
rus,60.8,2002
rus,60.9,2003
rus,60.8,2004
rus,61.3,2005
rus,61.2,2006
rus,62.6,2007
rwa,83.6,1980
rwa,83.7,1981
rwa,84.0,1982
rwa,84.4,1983
rwa,85.0,1984
rwa,85.4,1985
rwa,85.7,1986
rwa,86.1,1987
rwa,86.3,1988
rwa,86.6,1989
rwa,86.8,1990
rwa,87.0,1991
rwa,87.1,1992
rwa,87.3,1993
rwa,88.0,1994
rwa,87.6,1995
rwa,87.0,1996
rwa,86.3,1997
rwa,85.7,1998
rwa,85.0,1999
rwa,84.2,2000
rwa,83.4,2001
rwa,82.4,2002
rwa,81.6,2003
rwa,80.8,2004
rwa,80.4,2005
rwa,80.3,2006
rwa,80.0,2007
lca,58.1,1980
lca,58.4,1981
lca,57.9,1982
lca,58.2,1983
lca,59.5,1984
lca,59.2,1985
lca,60.0,1986
lca,60.0,1987
lca,60.7,1988
lca,61.0,1989
lca,62.3,1990
lca,62.4,1991
lca,62.8,1992
lca,63.0,1993
lca,63.1,1994
lca,63.3,1995
lca,63.4,1996
lca,63.4,1997
lca,63.7,1998
lca,63.8,1999
lca,63.9,2000
lca,63.8,2001
lca,64.0,2002
lca,64.3,2003
lca,64.5,2004
lca,64.8,2005
lca,65.2,2006
lca,65.0,2007
vct,56.6,1980
vct,57.3,1981
vct,57.9,1982
vct,58.5,1983
vct,59.0,1984
vct,59.7,1985
vct,60.6,1986
vct,60.9,1987
vct,61.9,1988
vct,62.1,1989
vct,62.6,1990
vct,62.6,1991
vct,62.8,1992
vct,62.8,1993
vct,62.7,1994
vct,62.7,1995
vct,62.8,1996
vct,63.2,1997
vct,63.7,1998
vct,64.1,1999
vct,64.4,2000
vct,64.5,2001
vct,64.7,2002
vct,65.2,2003
vct,65.6,2004
vct,66.0,2005
vct,66.6,2006
vct,66.8,2007
wsm,59.4,1980
wsm,59.7,1981
wsm,60.2,1982
wsm,60.7,1983
wsm,61.5,1984
wsm,61.4,1985
wsm,60.9,1986
wsm,60.1,1987
wsm,59.7,1988
wsm,59.1,1989
wsm,59.1,1990
wsm,59.2,1991
wsm,59.4,1992
wsm,59.9,1993
wsm,59.5,1994
wsm,59.9,1995
wsm,60.2,1996
wsm,60.4,1997
wsm,60.5,1998
wsm,60.5,1999
wsm,60.4,2000
wsm,60.2,2001
wsm,60.0,2002
wsm,59.8,2003
wsm,59.6,2004
wsm,59.4,2005
wsm,59.2,2006
wsm,59.2,2007
stp,58.6,1980
stp,58.5,1981
stp,58.2,1982
stp,57.9,1983
stp,57.7,1984
stp,57.6,1985
stp,57.6,1986
stp,57.6,1987
stp,57.6,1988
stp,57.5,1989
stp,57.2,1990
stp,56.8,1991
stp,56.4,1992
stp,55.9,1993
stp,55.5,1994
stp,55.1,1995
stp,54.7,1996
stp,54.3,1997
stp,54.0,1998
stp,53.9,1999
stp,53.9,2000
stp,54.1,2001
stp,54.4,2002
stp,54.9,2003
stp,55.3,2004
stp,55.7,2005
stp,56.1,2006
stp,56.5,2007
sau,45.2,1980
sau,46.0,1981
sau,48.1,1982
sau,50.0,1983
sau,51.0,1984
sau,52.1,1985
sau,52.6,1986
sau,53.3,1987
sau,53.4,1988
sau,53.7,1989
sau,53.6,1990
sau,53.4,1991
sau,53.4,1992
sau,53.6,1993
sau,53.7,1994
sau,53.9,1995
sau,53.8,1996
sau,53.6,1997
sau,53.5,1998
sau,53.7,1999
sau,53.5,2000
sau,53.8,2001
sau,54.2,2002
sau,54.1,2003
sau,54.3,2004
sau,54.1,2005
sau,54.0,2006
sau,54.3,2007
sen,75.7,1980
sen,75.7,1981
sen,75.8,1982
sen,75.8,1983
sen,75.8,1984
sen,75.9,1985
sen,75.9,1986
sen,75.9,1987
sen,75.9,1988
sen,75.8,1989
sen,75.7,1990
sen,75.6,1991
sen,75.5,1992
sen,75.4,1993
sen,75.3,1994
sen,75.2,1995
sen,75.0,1996
sen,74.9,1997
sen,74.7,1998
sen,74.6,1999
sen,74.4,2000
sen,74.3,2001
sen,74.1,2002
sen,74.0,2003
sen,73.8,2004
sen,73.7,2005
sen,73.6,2006
sen,73.7,2007
scg,72.5,1980
scg,72.2,1981
scg,71.9,1982
scg,71.6,1983
scg,71.3,1984
scg,71.0,1985
scg,70.7,1986
scg,70.4,1987
scg,70.2,1988
scg,69.9,1989
scg,69.5,1990
scg,58.6,1991
scg,57.9,1992
scg,57.6,1993
scg,57.5,1994
scg,57.8,1995
scg,58.4,1996
scg,58.4,1997
scg,58.4,1998
scg,58.5,1999
scg,58.6,2000
scg,58.7,2001
scg,58.8,2002
scg,59.0,2003
scg,59.1,2004
scg,59.2,2005
scg,59.3,2006
scg,59.4,2007
sle,65.2,1980
sle,65.0,1981
sle,64.9,1982
sle,64.8,1983
sle,64.7,1984
sle,64.9,1985
sle,64.9,1986
sle,65.1,1987
sle,65.5,1988
sle,65.7,1989
sle,65.6,1990
sle,65.8,1991
sle,66.1,1992
sle,66.3,1993
sle,66.3,1994
sle,66.8,1995
sle,66.7,1996
sle,67.2,1997
sle,67.2,1998
sle,67.4,1999
sle,67.4,2000
sle,67.1,2001
sle,66.6,2002
sle,66.4,2003
sle,66.3,2004
sle,66.2,2005
sle,66.1,2006
sle,66.1,2007
sgp,63.4,1980
sgp,63.7,1981
sgp,63.8,1982
sgp,63.9,1983
sgp,63.9,1984
sgp,63.0,1985
sgp,63.3,1986
sgp,63.4,1987
sgp,63.7,1988
sgp,64.5,1989
sgp,65.0,1990
sgp,65.6,1991
sgp,66.2,1992
sgp,65.7,1993
sgp,65.9,1994
sgp,64.3,1995
sgp,66.0,1996
sgp,65.2,1997
sgp,64.9,1998
sgp,65.3,1999
sgp,65.5,2000
sgp,65.5,2001
sgp,65.5,2002
sgp,65.5,2003
sgp,65.5,2004
sgp,65.4,2005
sgp,65.3,2006
sgp,65.0,2007
svk,72.9,1980
svk,73.0,1981
svk,73.1,1982
svk,73.3,1983
svk,73.4,1984
svk,73.4,1985
svk,73.2,1986
svk,73.0,1987
svk,72.8,1988
svk,72.5,1989
svk,72.3,1990
svk,66.1,1991
svk,64.2,1992
svk,62.2,1993
svk,59.9,1994
svk,59.9,1995
svk,60.2,1996
svk,59.7,1997
svk,59.6,1998
svk,59.8,1999
svk,60.1,2000
svk,60.6,2001
svk,60.3,2002
svk,60.5,2003
svk,60.3,2004
svk,59.6,2005
svk,59.2,2006
svk,60.0,2007
svn,68.3,1980
svn,68.2,1981
svn,68.2,1982
svn,68.1,1983
svn,68.0,1984
svn,67.9,1985
svn,67.8,1986
svn,67.7,1987
svn,67.6,1988
svn,67.5,1989
svn,67.4,1990
svn,60.0,1991
svn,56.3,1992
svn,52.7,1993
svn,58.3,1994
svn,59.0,1995
svn,58.1,1996
svn,58.7,1997
svn,59.8,1998
svn,58.4,1999
svn,58.1,2000
svn,57.7,2001
svn,58.1,2002
svn,56.4,2003
svn,58.9,2004
svn,58.7,2005
svn,59.7,2006
svn,58.6,2007
slb,70.7,1980
slb,70.8,1981
slb,70.9,1982
slb,71.0,1983
slb,71.1,1984
slb,71.1,1985
slb,71.0,1986
slb,70.9,1987
slb,70.8,1988
slb,70.7,1989
slb,70.7,1990
slb,70.7,1991
slb,70.8,1992
slb,70.9,1993
slb,70.9,1994
slb,70.8,1995
slb,70.6,1996
slb,70.4,1997
slb,70.0,1998
slb,69.7,1999
slb,69.4,2000
slb,69.2,2001
slb,68.9,2002
slb,68.7,2003
slb,68.6,2004
slb,68.4,2005
slb,68.2,2006
slb,67.8,2007
som,71.1,1980
som,71.0,1981
som,70.9,1982
som,70.8,1983
som,70.7,1984
som,70.6,1985
som,70.4,1986
som,70.4,1987
som,70.3,1988
som,70.2,1989
som,70.2,1990
som,70.2,1991
som,70.1,1992
som,69.9,1993
som,69.7,1994
som,69.7,1995
som,69.8,1996
som,70.0,1997
som,70.2,1998
som,70.4,1999
som,70.5,2000
som,70.6,2001
som,70.7,2002
som,70.7,2003
som,70.7,2004
som,70.8,2005
som,70.9,2006
som,71.1,2007
zaf,55.0,1980
zaf,55.1,1981
zaf,55.2,1982
zaf,55.3,1983
zaf,55.3,1984
zaf,55.3,1985
zaf,55.1,1986
zaf,54.8,1987
zaf,54.5,1988
zaf,54.2,1989
zaf,53.9,1990
zaf,53.7,1991
zaf,53.5,1992
zaf,53.5,1993
zaf,53.4,1994
zaf,53.3,1995
zaf,53.3,1996
zaf,53.2,1997
zaf,53.1,1998
zaf,53.2,1999
zaf,53.2,2000
zaf,53.3,2001
zaf,53.4,2002
zaf,53.4,2003
zaf,53.3,2004
zaf,53.2,2005
zaf,53.0,2006
zaf,53.4,2007
esp,51.3,1980
esp,50.7,1981
esp,50.6,1982
esp,50.5,1983
esp,50.1,1984
esp,49.6,1985
esp,49.5,1986
esp,50.7,1987
esp,51.2,1988
esp,51.0,1989
esp,51.1,1990
esp,51.0,1991
esp,50.8,1992
esp,50.7,1993
esp,50.9,1994
esp,50.8,1995
esp,51.1,1996
esp,51.5,1997
esp,51.7,1998
esp,52.3,1999
esp,53.3,2000
esp,52.5,2001
esp,53.5,2002
esp,54.7,2003
esp,55.8,2004
esp,56.7,2005
esp,57.6,2006
esp,57.3,2007
lka,61.9,1980
lka,61.5,1981
lka,61.0,1982
lka,60.5,1983
lka,60.0,1984
lka,59.7,1985
lka,58.7,1986
lka,59.7,1987
lka,60.6,1988
lka,61.6,1989
lka,62.5,1990
lka,60.6,1991
lka,58.5,1992
lka,58.3,1993
lka,58.6,1994
lka,56.5,1995
lka,56.9,1996
lka,57.0,1997
lka,60.4,1998
lka,58.7,1999
lka,58.0,2000
lka,58.1,2001
lka,58.2,2002
lka,58.3,2003
lka,58.3,2004
lka,57.6,2005
lka,58.0,2006
lka,58.6,2007
sdn,58.1,1980
sdn,58.1,1981
sdn,58.1,1982
sdn,58.0,1983
sdn,57.0,1984
sdn,55.9,1985
sdn,54.8,1986
sdn,53.7,1987
sdn,52.6,1988
sdn,51.5,1989
sdn,50.4,1990
sdn,50.6,1991
sdn,50.7,1992
sdn,50.4,1993
sdn,51.1,1994
sdn,51.6,1995
sdn,51.9,1996
sdn,51.9,1997
sdn,51.8,1998
sdn,51.7,1999
sdn,51.6,2000
sdn,51.5,2001
sdn,51.5,2002
sdn,51.4,2003
sdn,51.3,2004
sdn,51.2,2005
sdn,51.1,2006
sdn,51.5,2007
sur,48.8,1980
sur,49.1,1981
sur,49.4,1982
sur,49.9,1983
sur,50.5,1984
sur,51.0,1985
sur,51.6,1986
sur,52.1,1987
sur,52.6,1988
sur,53.1,1989
sur,52.0,1990
sur,51.8,1991
sur,51.6,1992
sur,50.2,1993
sur,49.5,1994
sur,49.3,1995
sur,49.7,1996
sur,49.8,1997
sur,49.8,1998
sur,49.7,1999
sur,49.7,2000
sur,49.8,2001
sur,49.9,2002
sur,50.2,2003
sur,50.5,2004
sur,50.9,2005
sur,51.5,2006
sur,51.1,2007
swz,72.6,1980
swz,72.6,1981
swz,72.6,1982
swz,72.6,1983
swz,72.5,1984
swz,72.4,1985
swz,72.3,1986
swz,72.1,1987
swz,71.9,1988
swz,71.7,1989
swz,71.6,1990
swz,71.6,1991
swz,71.6,1992
swz,71.5,1993
swz,71.4,1994
swz,71.3,1995
swz,71.0,1996
swz,70.6,1997
swz,70.0,1998
swz,69.5,1999
swz,68.9,2000
swz,68.4,2001
swz,67.6,2002
swz,67.0,2003
swz,66.4,2004
swz,65.9,2005
swz,65.4,2006
swz,65.1,2007
swe,66.4,1980
swe,66.2,1981
swe,66.2,1982
swe,66.0,1983
swe,65.7,1984
swe,65.9,1985
swe,66.1,1986
swe,66.2,1987
swe,66.8,1988
swe,67.4,1989
swe,67.6,1990
swe,67.1,1991
swe,65.6,1992
swe,63.9,1993
swe,63.3,1994
swe,63.6,1995
swe,63.4,1996
swe,62.7,1997
swe,62.4,1998
swe,62.7,1999
swe,63.6,2000
swe,63.8,2001
swe,63.7,2002
swe,63.7,2003
swe,63.4,2004
swe,64.7,2005
swe,64.8,2006
swe,64.6,2007
che,59.9,1980
che,60.2,1981
che,60.5,1982
che,60.9,1983
che,61.3,1984
che,61.7,1985
che,62.2,1986
che,62.6,1987
che,63.1,1988
che,63.6,1989
che,64.0,1990
che,69.0,1991
che,69.1,1992
che,69.1,1993
che,68.2,1994
che,68.0,1995
che,68.2,1996
che,68.0,1997
che,68.5,1998
che,68.4,1999
che,67.9,2000
che,68.3,2001
che,68.1,2002
che,68.1,2003
che,67.5,2004
che,67.1,2005
che,67.4,2006
che,67.0,2007
syr,44.3,1980
syr,44.1,1981
syr,44.1,1982
syr,44.2,1983
syr,46.5,1984
syr,47.0,1985
syr,47.5,1986
syr,48.0,1987
syr,48.5,1988
syr,49.0,1989
syr,49.6,1990
syr,50.2,1991
syr,50.8,1992
syr,51.5,1993
syr,52.1,1994
syr,52.8,1995
syr,50.3,1996
syr,48.3,1997
syr,49.2,1998
syr,49.6,1999
syr,49.3,2000
syr,51.9,2001
syr,53.5,2002
syr,48.9,2003
syr,49.2,2004
syr,49.5,2005
syr,49.8,2006
syr,49.8,2007
tjk,79.7,1980
tjk,79.4,1981
tjk,79.4,1982
tjk,79.1,1983
tjk,78.6,1984
tjk,78.2,1985
tjk,78.2,1986
tjk,78.8,1987
tjk,77.4,1988
tjk,78.7,1989
tjk,79.2,1990
tjk,61.9,1991
tjk,59.3,1992
tjk,57.3,1993
tjk,53.8,1994
tjk,51.6,1995
tjk,48.4,1996
tjk,48.1,1997
tjk,48.9,1998
tjk,49.5,1999
tjk,50.5,2000
tjk,52.6,2001
tjk,53.5,2002
tjk,55.0,2003
tjk,55.9,2004
tjk,56.7,2005
tjk,57.5,2006
tjk,61.3,2007
tza,91.1,1980
tza,91.1,1981
tza,91.1,1982
tza,91.1,1983
tza,91.1,1984
tza,91.0,1985
tza,91.0,1986
tza,91.0,1987
tza,90.9,1988
tza,90.9,1989
tza,90.8,1990
tza,90.7,1991
tza,90.6,1992
tza,90.4,1993
tza,90.3,1994
tza,90.1,1995
tza,89.9,1996
tza,89.7,1997
tza,89.5,1998
tza,89.3,1999
tza,89.1,2000
tza,88.8,2001
tza,88.7,2002
tza,88.7,2003
tza,88.6,2004
tza,88.5,2005
tza,88.5,2006
tza,88.6,2007
tha,81.7,1980
tha,82.1,1981
tha,82.5,1982
tha,82.2,1983
tha,81.9,1984
tha,81.8,1985
tha,81.8,1986
tha,81.7,1987
tha,81.7,1988
tha,82.2,1989
tha,81.4,1990
tha,79.8,1991
tha,78.2,1992
tha,76.5,1993
tha,74.7,1994
tha,75.1,1995
tha,75.4,1996
tha,75.4,1997
tha,74.6,1998
tha,73.4,1999
tha,73.7,2000
tha,73.9,2001
tha,73.7,2002
tha,73.5,2003
tha,73.5,2004
tha,73.6,2005
tha,73.0,2006
tha,72.8,2007
mkd,66.0,1980
mkd,65.7,1981
mkd,65.5,1982
mkd,65.2,1983
mkd,64.9,1984
mkd,64.7,1985
mkd,64.4,1986
mkd,64.2,1987
mkd,64.0,1988
mkd,63.8,1989
mkd,63.7,1990
mkd,57.2,1991
mkd,56.4,1992
mkd,55.4,1993
mkd,54.4,1994
mkd,54.5,1995
mkd,54.4,1996
mkd,54.0,1997
mkd,53.5,1998
mkd,53.0,1999
mkd,53.0,2000
mkd,53.6,2001
mkd,53.2,2002
mkd,53.6,2003
mkd,51.5,2004
mkd,52.9,2005
mkd,54.0,2006
mkd,53.6,2007
tgo,70.8,1980
tgo,70.8,1981
tgo,70.8,1982
tgo,70.7,1983
tgo,70.8,1984
tgo,70.8,1985
tgo,70.8,1986
tgo,70.7,1987
tgo,70.8,1988
tgo,70.7,1989
tgo,70.6,1990
tgo,70.5,1991
tgo,70.3,1992
tgo,70.0,1993
tgo,70.1,1994
tgo,70.0,1995
tgo,70.0,1996
tgo,70.0,1997
tgo,69.8,1998
tgo,69.7,1999
tgo,69.5,2000
tgo,69.4,2001
tgo,69.3,2002
tgo,69.3,2003
tgo,69.2,2004
tgo,69.1,2005
tgo,69.0,2006
tgo,68.9,2007
ton,45.9,1980
ton,45.6,1981
ton,45.1,1982
ton,44.6,1983
ton,44.4,1984
ton,44.2,1985
ton,44.3,1986
ton,45.6,1987
ton,47.1,1988
ton,48.6,1989
ton,50.0,1990
ton,51.5,1991
ton,53.0,1992
ton,54.4,1993
ton,55.8,1994
ton,57.3,1995
ton,58.5,1996
ton,59.0,1997
ton,59.4,1998
ton,59.9,1999
ton,60.3,2000
ton,60.9,2001
ton,61.5,2002
ton,62.1,2003
ton,62.1,2004
ton,62.1,2005
ton,62.1,2006
ton,61.9,2007
tto,60.2,1980
tto,60.4,1981
tto,60.7,1982
tto,60.4,1983
tto,60.3,1984
tto,60.2,1985
tto,59.6,1986
tto,57.2,1987
tto,56.7,1988
tto,55.5,1989
tto,57.0,1990
tto,55.2,1991
tto,57.0,1992
tto,58.2,1993
tto,59.4,1994
tto,60.3,1995
tto,61.2,1996
tto,61.5,1997
tto,61.6,1998
tto,61.6,1999
tto,61.5,2000
tto,61.5,2001
tto,61.6,2002
tto,62.8,2003
tto,64.0,2004
tto,65.1,2005
tto,65.9,2006
tto,65.8,2007
tun,49.8,1980
tun,49.6,1981
tun,49.4,1982
tun,49.2,1983
tun,49.0,1984
tun,48.9,1985
tun,48.7,1986
tun,48.5,1987
tun,48.3,1988
tun,48.1,1989
tun,48.2,1990
tun,48.2,1991
tun,48.3,1992
tun,48.4,1993
tun,48.4,1994
tun,48.5,1995
tun,48.6,1996
tun,48.7,1997
tun,48.5,1998
tun,48.4,1999
tun,48.3,2000
tun,48.2,2001
tun,48.2,2002
tun,48.1,2003
tun,48.1,2004
tun,48.0,2005
tun,48.2,2006
tun,48.3,2007
tur,55.7,1980
tur,56.1,1981
tur,57.0,1982
tur,56.9,1983
tur,57.2,1984
tur,57.7,1985
tur,57.3,1986
tur,57.7,1987
tur,58.6,1988
tur,59.3,1989
tur,58.1,1990
tur,57.8,1991
tur,56.8,1992
tur,53.1,1993
tur,55.6,1994
tur,55.0,1995
tur,54.6,1996
tur,53.3,1997
tur,53.4,1998
tur,53.3,1999
tur,50.5,2000
tur,50.3,2001
tur,50.0,2002
tur,48.7,2003
tur,49.1,2004
tur,48.7,2005
tur,48.3,2006
tur,47.5,2007
tkm,67.4,1980
tkm,67.2,1981
tkm,67.4,1982
tkm,67.4,1983
tkm,67.4,1984
tkm,67.4,1985
tkm,67.9,1986
tkm,68.3,1987
tkm,67.9,1988
tkm,68.5,1989
tkm,68.8,1990
tkm,63.6,1991
tkm,64.0,1992
tkm,64.4,1993
tkm,64.5,1994
tkm,64.6,1995
tkm,64.5,1996
tkm,64.1,1997
tkm,64.5,1998
tkm,65.1,1999
tkm,65.3,2000
tkm,65.3,2001
tkm,65.2,2002
tkm,65.0,2003
tkm,64.8,2004
tkm,64.6,2005
tkm,64.4,2006
tkm,64.8,2007
uga,85.8,1980
uga,85.8,1981
uga,85.7,1982
uga,85.7,1983
uga,85.7,1984
uga,85.7,1985
uga,85.7,1986
uga,85.7,1987
