geo,males_aged_15plus_labour_force_participation_rate_percent,time
sau,80.2,1987
sau,80.2,1988
sau,80.6,1989
sau,80.3,1990
sau,80.0,1991
sau,79.9,1992
sau,80.1,1993
sau,80.2,1994
sau,80.3,1995
sau,80.2,1996
sau,80.0,1997
sau,79.9,1998
sau,80.0,1999
sau,79.8,2000
sau,80.0,2001
sau,80.4,2002
sau,80.3,2003
sau,80.4,2004
sau,80.2,2005
sau,80.1,2006
sau,80.3,2007
sen,89.0,1980
sen,89.1,1981
sen,88.8,1982
sen,88.8,1983
sen,89.8,1984
sen,89.8,1985
sen,89.8,1986
sen,89.7,1987
sen,89.6,1988
sen,89.8,1989
sen,89.7,1990
sen,89.8,1991
sen,89.8,1992
sen,89.8,1993
sen,89.7,1994
sen,89.5,1995
sen,89.3,1996
sen,89.1,1997
sen,88.8,1998
sen,88.5,1999
sen,88.2,2000
sen,88.0,2001
sen,87.8,2002
sen,87.4,2003
sen,87.1,2004
sen,86.8,2005
sen,86.6,2006
sen,86.2,2007
scg,79.0,1980
scg,78.9,1981
scg,78.7,1982
scg,78.5,1983
scg,78.3,1984
scg,78.1,1985
scg,77.9,1986
scg,77.6,1987
scg,77.3,1988
scg,77.0,1989
scg,76.6,1990
scg,65.6,1991
scg,64.7,1992
scg,64.4,1993
scg,64.3,1994
scg,64.7,1995
scg,65.6,1996
scg,65.6,1997
scg,65.6,1998
scg,65.6,1999
scg,65.8,2000
scg,65.9,2001
scg,66.1,2002
scg,66.3,2003
scg,66.6,2004
scg,66.8,2005
scg,67.1,2006
scg,67.1,2007
sle,64.1,1980
sle,63.9,1981
sle,63.6,1982
sle,63.7,1983
sle,63.5,1984
sle,64.2,1985
sle,64.0,1986
sle,64.1,1987
sle,65.3,1988
sle,65.7,1989
sle,65.1,1990
sle,65.4,1991
sle,66.6,1992
sle,67.1,1993
sle,67.2,1994
sle,69.0,1995
sle,68.6,1996
sle,70.6,1997
sle,70.6,1998
sle,71.6,1999
sle,71.6,2000
sle,70.4,2001
sle,68.5,2002
sle,68.1,2003
sle,67.7,2004
sle,67.3,2005
sle,66.9,2006
sle,67.4,2007
sgp,81.5,1980
sgp,81.7,1981
sgp,81.8,1982
sgp,82.0,1983
sgp,81.5,1984
sgp,80.6,1985
sgp,80.2,1986
sgp,79.2,1987
sgp,79.1,1988
sgp,79.4,1989
sgp,79.3,1990
sgp,80.1,1991
sgp,80.8,1992
sgp,80.4,1993
sgp,80.7,1994
sgp,78.9,1995
sgp,80.0,1996
sgp,79.3,1997
sgp,78.6,1998
sgp,78.7,1999
sgp,78.7,2000
sgp,78.5,2001
sgp,78.3,2002
sgp,78.0,2003
sgp,77.7,2004
sgp,77.3,2005
sgp,76.9,2006
sgp,76.3,2007
svk,79.3,1980
svk,79.5,1981
svk,79.6,1982
svk,79.8,1983
svk,79.8,1984
svk,79.8,1985
svk,79.8,1986
svk,79.7,1987
svk,79.5,1988
svk,79.4,1989
svk,79.2,1990
svk,73.0,1991
svk,71.4,1992
svk,69.9,1993
svk,69.2,1994
svk,68.9,1995
svk,68.8,1996
svk,68.2,1997
svk,68.3,1998
svk,68.3,1999
svk,68.2,2000
svk,68.9,2001
svk,68.6,2002
svk,68.8,2003
svk,68.7,2004
svk,68.6,2005
svk,68.3,2006
svk,68.9,2007
svn,76.4,1980
svn,76.4,1981
svn,76.4,1982
svn,76.4,1983
svn,76.4,1984
svn,76.3,1985
svn,76.2,1986
svn,76.0,1987
svn,75.9,1988
svn,75.8,1989
svn,75.6,1990
svn,67.0,1991
svn,62.8,1992
svn,58.9,1993
svn,65.5,1994
svn,66.1,1995
svn,64.9,1996
svn,65.1,1997
svn,66.5,1998
svn,65.1,1999
svn,64.7,2000
svn,64.3,2001
svn,64.7,2002
svn,63.2,2003
svn,65.4,2004
svn,65.4,2005
svn,65.5,2006
svn,65.3,2007
slb,81.5,1980
slb,81.7,1981
slb,81.8,1982
slb,81.9,1983
slb,82.0,1984
slb,82.0,1985
slb,82.0,1986
slb,81.9,1987
slb,81.9,1988
slb,81.9,1989
slb,82.0,1990
slb,82.1,1991
slb,82.3,1992
slb,82.4,1993
slb,82.6,1994
slb,82.6,1995
slb,82.5,1996
slb,82.4,1997
slb,82.2,1998
slb,82.0,1999
slb,81.9,2000
slb,81.8,2001
slb,81.7,2002
slb,81.6,2003
slb,81.5,2004
slb,81.4,2005
slb,81.3,2006
slb,80.8,2007
som,90.0,1980
som,90.1,1981
som,90.2,1982
som,90.1,1983
som,89.9,1984
som,89.9,1985
som,90.0,1986
som,89.9,1987
som,89.9,1988
som,89.8,1989
som,89.4,1990
som,89.0,1991
som,88.5,1992
som,88.0,1993
som,87.7,1994
som,87.5,1995
som,87.6,1996
som,87.8,1997
som,88.2,1998
som,88.5,1999
som,88.6,2000
som,88.7,2001
som,88.6,2002
som,88.4,2003
som,88.3,2004
som,88.3,2005
som,88.3,2006
som,88.5,2007
zaf,66.4,1980
zaf,66.2,1981
zaf,66.3,1982
zaf,66.5,1983
zaf,66.2,1984
zaf,66.3,1985
zaf,66.0,1986
zaf,65.5,1987
zaf,64.9,1988
zaf,64.3,1989
zaf,63.9,1990
zaf,63.6,1991
zaf,63.5,1992
zaf,63.3,1993
zaf,62.9,1994
zaf,62.6,1995
zaf,62.1,1996
zaf,61.8,1997
zaf,61.7,1998
zaf,61.6,1999
zaf,61.5,2000
zaf,61.4,2001
zaf,61.3,2002
zaf,61.3,2003
zaf,60.8,2004
zaf,60.3,2005
zaf,59.8,2006
zaf,60.2,2007
esp,76.2,1980
esp,75.4,1981
esp,74.8,1982
esp,74.0,1983
esp,73.1,1984
esp,72.0,1985
esp,71.4,1986
esp,70.8,1987
esp,70.2,1988
esp,69.6,1989
esp,69.3,1990
esp,68.7,1991
esp,67.4,1992
esp,66.7,1993
esp,66.0,1994
esp,65.3,1995
esp,65.3,1996
esp,65.3,1997
esp,65.5,1998
esp,65.8,1999
esp,66.4,2000
esp,65.8,2001
esp,66.3,2002
esp,66.9,2003
esp,67.4,2004
esp,68.1,2005
esp,68.4,2006
esp,68.0,2007
lka,83.0,1980
lka,82.7,1981
lka,82.4,1982
lka,82.0,1983
lka,81.5,1984
lka,81.2,1985
lka,80.6,1986
lka,80.3,1987
lka,79.9,1988
lka,79.6,1989
lka,79.2,1990
lka,78.6,1991
lka,77.7,1992
lka,77.4,1993
lka,77.7,1994
lka,75.7,1995
lka,77.0,1996
lka,77.6,1997
lka,78.8,1998
lka,78.8,1999
lka,77.9,2000
lka,77.5,2001
lka,77.0,2002
lka,76.5,2003
lka,75.8,2004
lka,75.2,2005
lka,74.3,2006
lka,75.2,2007
sdn,86.1,1980
sdn,85.8,1981
sdn,85.5,1982
sdn,85.4,1983
sdn,84.4,1984
sdn,83.3,1985
sdn,82.2,1986
sdn,81.1,1987
sdn,80.0,1988
sdn,78.8,1989
sdn,77.6,1990
sdn,77.2,1991
sdn,76.5,1992
sdn,75.2,1993
sdn,75.8,1994
sdn,75.9,1995
sdn,75.6,1996
sdn,75.4,1997
sdn,74.9,1998
sdn,74.4,1999
sdn,73.7,2000
sdn,73.6,2001
sdn,73.4,2002
sdn,73.0,2003
sdn,72.7,2004
sdn,72.1,2005
sdn,71.3,2006
sdn,71.6,2007
sur,67.0,1980
sur,67.4,1981
sur,68.2,1982
sur,68.8,1983
sur,68.9,1984
sur,69.5,1985
sur,69.5,1986
sur,69.7,1987
sur,69.8,1988
sur,69.9,1989
sur,67.5,1990
sur,67.7,1991
sur,68.1,1992
sur,67.8,1993
sur,66.5,1994
sur,66.3,1995
sur,66.3,1996
sur,65.9,1997
sur,65.3,1998
sur,64.5,1999
sur,64.3,2000
sur,64.4,2001
sur,64.5,2002
sur,64.5,2003
sur,64.8,2004
sur,64.9,2005
sur,64.8,2006
sur,65.1,2007
swz,82.3,1980
swz,82.7,1981
swz,82.8,1982
swz,83.1,1983
swz,82.9,1984
swz,82.8,1985
swz,81.6,1986
swz,80.4,1987
swz,80.1,1988
swz,79.0,1989
swz,78.9,1990
swz,78.9,1991
swz,79.1,1992
swz,78.7,1993
swz,78.2,1994
swz,78.3,1995
swz,78.1,1996
swz,77.3,1997
swz,76.2,1998
swz,75.5,1999
swz,74.3,2000
swz,73.9,2001
swz,72.3,2002
swz,71.3,2003
swz,70.6,2004
swz,69.7,2005
swz,69.0,2006
swz,68.5,2007
swe,74.1,1980
swe,72.9,1981
swe,72.6,1982
swe,72.0,1983
swe,71.3,1984
swe,71.3,1985
swe,71.5,1986
swe,71.0,1987
swe,71.3,1988
swe,72.0,1989
swe,72.1,1990
swe,71.8,1991
swe,70.1,1992
swe,68.5,1993
swe,68.0,1994
swe,68.3,1995
swe,68.1,1996
swe,67.6,1997
swe,67.7,1998
swe,67.7,1999
swe,68.3,2000
swe,68.2,2001
swe,68.0,2002
swe,67.9,2003
swe,67.4,2004
swe,69.2,2005
swe,69.1,2006
swe,68.8,2007
che,79.1,1980
che,79.0,1981
che,78.9,1982
che,78.8,1983
che,78.9,1984
che,78.9,1985
che,79.0,1986
che,79.0,1987
che,79.1,1988
che,79.2,1989
che,79.3,1990
che,81.3,1991
che,80.9,1992
che,81.0,1993
che,80.1,1994
che,79.8,1995
che,79.3,1996
che,78.9,1997
che,78.9,1998
che,78.5,1999
che,78.3,2000
che,77.7,2001
che,77.1,2002
che,76.9,2003
che,76.0,2004
che,75.1,2005
che,75.3,2006
che,74.7,2007
syr,76.6,1980
syr,76.1,1981
syr,76.2,1982
syr,76.4,1983
syr,79.9,1984
syr,80.2,1985
syr,80.4,1986
syr,80.6,1987
syr,80.8,1988
syr,81.0,1989
syr,81.2,1990
syr,81.4,1991
syr,81.7,1992
syr,81.9,1993
syr,82.1,1994
syr,82.3,1995
syr,82.0,1996
syr,81.7,1997
syr,82.1,1998
syr,80.5,1999
syr,80.1,2000
syr,83.3,2001
syr,83.8,2002
syr,78.4,2003
syr,78.5,2004
syr,78.8,2005
syr,79.0,2006
syr,78.3,2007
tjk,84.9,1980
tjk,84.6,1981
tjk,84.7,1982
tjk,84.5,1983
tjk,84.1,1984
tjk,83.7,1985
tjk,83.6,1986
tjk,84.0,1987
tjk,82.6,1988
tjk,83.7,1989
tjk,84.0,1990
tjk,68.6,1991
tjk,65.5,1992
tjk,62.9,1993
tjk,58.5,1994
tjk,55.6,1995
tjk,51.5,1996
tjk,50.9,1997
tjk,51.8,1998
tjk,52.6,1999
tjk,53.8,2000
tjk,56.4,2001
tjk,57.4,2002
tjk,59.1,2003
tjk,60.2,2004
tjk,61.2,2005
tjk,62.1,2006
tjk,67.0,2007
tza,93.2,1980
tza,93.1,1981
tza,93.1,1982
tza,93.1,1983
tza,93.2,1984
tza,93.2,1985
tza,93.1,1986
tza,93.0,1987
tza,92.9,1988
tza,92.9,1989
tza,92.7,1990
tza,92.6,1991
tza,92.6,1992
tza,92.5,1993
tza,92.4,1994
tza,92.3,1995
tza,92.1,1996
tza,92.0,1997
tza,91.8,1998
tza,91.5,1999
tza,91.2,2000
tza,90.8,2001
tza,90.6,2002
tza,90.4,2003
tza,90.2,2004
tza,90.1,2005
tza,90.0,2006
tza,90.3,2007
tha,87.5,1980
tha,87.6,1981
tha,87.7,1982
tha,87.8,1983
tha,87.9,1984
tha,87.8,1985
tha,87.7,1986
tha,87.5,1987
tha,87.4,1988
tha,88.2,1989
tha,87.4,1990
tha,86.5,1991
tha,85.7,1992
tha,84.9,1993
tha,84.1,1994
tha,83.6,1995
tha,83.1,1996
tha,82.7,1997
tha,82.3,1998
tha,81.2,1999
tha,81.2,2000
tha,81.8,2001
tha,81.4,2002
tha,81.1,2003
tha,81.3,2004
tha,80.9,2005
tha,80.8,2006
tha,80.5,2007
mkd,74.5,1980
mkd,74.4,1981
mkd,74.3,1982
mkd,74.2,1983
mkd,74.0,1984
mkd,74.0,1985
mkd,73.8,1986
mkd,73.7,1987
mkd,73.5,1988
mkd,73.4,1989
mkd,73.3,1990
mkd,68.4,1991
mkd,69.4,1992
mkd,70.2,1993
mkd,70.9,1994
mkd,69.0,1995
mkd,66.7,1996
mkd,66.4,1997
mkd,66.0,1998
mkd,65.7,1999
mkd,65.3,2000
mkd,65.6,2001
mkd,65.0,2002
mkd,65.0,2003
mkd,63.0,2004
mkd,63.9,2005
mkd,66.5,2006
mkd,65.7,2007
tgo,87.4,1980
tgo,87.7,1981
tgo,88.1,1982
tgo,88.5,1983
tgo,88.5,1984
tgo,88.5,1985
tgo,88.6,1986
tgo,88.7,1987
tgo,88.6,1988
tgo,88.5,1989
tgo,88.6,1990
tgo,88.6,1991
tgo,88.7,1992
tgo,89.2,1993
tgo,88.5,1994
tgo,88.2,1995
tgo,87.9,1996
tgo,87.4,1997
tgo,87.5,1998
tgo,87.3,1999
tgo,87.3,2000
tgo,87.3,2001
tgo,87.2,2002
tgo,87.0,2003
tgo,86.9,2004
tgo,86.7,2005
tgo,86.6,2006
tgo,86.7,2007
ton,71.7,1980
ton,71.3,1981
ton,70.5,1982
ton,69.8,1983
ton,69.4,1984
ton,69.0,1985
ton,69.1,1986
ton,70.0,1987
ton,70.9,1988
ton,71.9,1989
ton,72.8,1990
ton,73.5,1991
ton,74.2,1992
ton,74.8,1993
ton,75.2,1994
ton,75.5,1995
ton,75.6,1996
ton,75.1,1997
ton,74.6,1998
ton,74.0,1999
ton,73.5,2000
ton,73.1,2001
ton,72.8,2002
ton,72.5,2003
ton,72.6,2004
ton,72.5,2005
ton,72.4,2006
ton,70.8,2007
tto,78.1,1980
tto,78.3,1981
tto,78.3,1982
tto,78.5,1983
tto,78.5,1984
tto,78.5,1985
tto,77.3,1986
tto,74.2,1987
tto,71.8,1988
tto,70.7,1989
tto,76.0,1990
tto,66.5,1991
tto,70.7,1992
tto,73.5,1993
tto,74.9,1994
tto,75.8,1995
tto,75.4,1996
tto,75.8,1997
tto,76.2,1998
tto,76.1,1999
tto,76.3,2000
tto,75.7,2001
tto,75.3,2002
tto,75.7,2003
tto,76.0,2004
tto,76.4,2005
tto,75.6,2006
tto,77.0,2007
tun,80.2,1980
tun,79.7,1981
tun,79.2,1982
tun,78.7,1983
tun,78.2,1984
tun,77.7,1985
tun,77.2,1986
tun,76.7,1987
tun,76.3,1988
tun,75.8,1989
tun,75.5,1990
tun,75.3,1991
tun,75.0,1992
tun,74.8,1993
tun,74.5,1994
tun,74.2,1995
tun,74.0,1996
tun,73.7,1997
tun,73.3,1998
tun,72.9,1999
tun,72.5,2000
tun,72.1,2001
tun,71.8,2002
tun,71.4,2003
tun,70.9,2004
tun,70.6,2005
tun,70.5,2006
tun,70.9,2007
tur,82.5,1980
tur,83.3,1981
tur,84.3,1982
tur,83.8,1983
tur,83.7,1984
tur,83.8,1985
tur,82.6,1986
tur,82.2,1987
tur,82.5,1988
tur,82.0,1989
tur,81.4,1990
tur,80.9,1991
tur,80.4,1992
tur,78.8,1993
tur,79.3,1994
tur,78.5,1995
tur,78.0,1996
tur,77.3,1997
tur,77.2,1998
tur,76.3,1999
tur,74.0,2000
tur,73.1,2001
tur,71.8,2002
tur,70.6,2003
tur,72.5,2004
tur,72.5,2005
tur,71.6,2006
tur,70.5,2007
tkm,73.6,1980
tkm,73.4,1981
tkm,73.6,1982
tkm,73.7,1983
tkm,73.6,1984
tkm,73.6,1985
tkm,74.1,1986
tkm,74.4,1987
tkm,73.9,1988
tkm,74.5,1989
tkm,74.8,1990
tkm,70.5,1991
tkm,70.8,1992
tkm,71.2,1993
tkm,71.4,1994
tkm,71.4,1995
tkm,71.2,1996
tkm,70.6,1997
tkm,71.0,1998
tkm,71.4,1999
tkm,71.6,2000
tkm,71.5,2001
tkm,71.3,2002
tkm,71.1,2003
tkm,70.9,2004
tkm,70.6,2005
tkm,70.4,2006
tkm,70.5,2007
uga,91.3,1980
uga,91.3,1981
uga,91.4,1982
uga,91.2,1983
uga,91.4,1984
uga,91.6,1985
uga,91.7,1986
uga,91.7,1987
uga,91.6,1988
uga,91.5,1989
uga,91.5,1990
uga,91.5,1991
uga,91.5,1992
uga,91.5,1993
uga,91.4,1994
uga,91.3,1995
uga,91.2,1996
uga,91.2,1997
uga,91.2,1998
uga,91.1,1999
uga,90.9,2000
uga,90.9,2001
uga,90.8,2002
uga,90.7,2003
uga,90.6,2004
uga,90.4,2005
uga,90.3,2006
uga,90.3,2007
ukr,72.6,1980
ukr,72.8,1981
ukr,73.1,1982
ukr,73.3,1983
ukr,73.5,1984
ukr,73.5,1985
ukr,73.3,1986
ukr,73.0,1987
ukr,72.6,1988
ukr,72.1,1989
ukr,71.6,1990
ukr,70.5,1991
ukr,70.1,1992
ukr,69.7,1993
ukr,69.3,1994
ukr,68.5,1995
ukr,68.9,1996
ukr,69.3,1997
ukr,69.6,1998
ukr,63.5,1999
ukr,64.0,2000
ukr,64.1,2001
ukr,63.7,2002
ukr,63.5,2003
ukr,63.5,2004
ukr,65.0,2005
ukr,64.9,2006
ukr,64.8,2007
are,94.5,1980
are,94.5,1981
are,94.5,1982
are,94.4,1983
are,94.3,1984
are,94.0,1985
are,93.5,1986
are,93.0,1987
are,92.5,1988
are,92.0,1989
are,91.8,1990
are,91.6,1991
are,91.6,1992
are,91.7,1993
are,91.7,1994
are,91.7,1995
are,91.7,1996
are,91.7,1997
are,91.9,1998
are,91.9,1999
are,92.1,2000
are,92.2,2001
are,92.4,2002
are,92.5,2003
are,92.6,2004
are,92.6,2005
are,92.5,2006
are,92.5,2007
gbr,77.8,1980
gbr,78.0,1981
gbr,77.2,1982
gbr,76.5,1983
gbr,75.5,1984
gbr,75.5,1985
gbr,74.9,1986
gbr,74.8,1987
gbr,75.2,1988
gbr,75.4,1989
gbr,75.2,1990
gbr,74.5,1991
gbr,73.3,1992
gbr,72.2,1993
gbr,71.8,1994
gbr,71.5,1995
gbr,71.3,1996
gbr,71.1,1997
gbr,70.6,1998
gbr,70.9,1999
gbr,70.9,2000
gbr,70.2,2001
gbr,70.1,2002
gbr,70.4,2003
gbr,70.0,2004
gbr,69.8,2005
gbr,70.1,2006
gbr,69.7,2007
usa,77.3,1980
usa,76.8,1981
usa,76.4,1982
usa,76.2,1983
usa,76.1,1984
usa,76.1,1985
usa,76.1,1986
usa,76.1,1987
usa,76.1,1988
usa,76.3,1989
usa,75.9,1990
usa,75.3,1991
usa,75.3,1992
usa,74.9,1993
usa,74.6,1994
usa,74.6,1995
usa,74.6,1996
usa,74.6,1997
usa,74.6,1998
usa,74.5,1999
usa,74.5,2000
usa,74.0,2001
usa,73.6,2002
usa,72.9,2003
usa,72.8,2004
usa,72.7,2005
usa,72.9,2006
usa,72.4,2007
vir,70.1,1980
vir,70.1,1981
vir,70.6,1982
vir,71.0,1983
vir,70.9,1984
vir,71.2,1985
vir,71.0,1986
vir,70.8,1987
vir,70.5,1988
vir,70.3,1989
vir,70.3,1990
vir,70.4,1991
vir,70.7,1992
vir,71.0,1993
vir,71.1,1994
vir,71.0,1995
vir,70.7,1996
vir,70.1,1997
vir,69.3,1998
vir,68.5,1999
vir,67.7,2000
vir,67.0,2001
vir,66.2,2002
vir,65.2,2003
vir,64.4,2004
vir,63.4,2005
vir,62.1,2006
vir,61.5,2007
ury,75.1,1980
ury,75.1,1981
ury,75.4,1982
ury,75.6,1983
ury,75.7,1984
ury,75.5,1985
ury,75.2,1986
ury,74.7,1987
ury,73.9,1988
ury,72.9,1989
ury,71.7,1990
ury,76.3,1991
ury,76.3,1992
ury,75.3,1993
ury,76.3,1994
ury,76.9,1995
ury,76.4,1996
ury,75.9,1997
ury,75.4,1998
ury,75.5,1999
ury,75.7,2000
ury,75.8,2001
ury,75.8,2002
ury,75.8,2003
ury,75.8,2004
ury,75.8,2005
ury,75.7,2006
ury,75.0,2007
uzb,85.8,1980
uzb,85.7,1981
uzb,85.8,1982
uzb,85.6,1983
uzb,85.3,1984
uzb,85.0,1985
uzb,85.4,1986
uzb,85.5,1987
uzb,84.7,1988
uzb,85.1,1989
uzb,85.4,1990
uzb,68.8,1991
uzb,67.0,1992
uzb,66.5,1993
uzb,65.6,1994
uzb,65.2,1995
uzb,65.2,1996
uzb,65.7,1997
uzb,66.0,1998
uzb,66.4,1999
uzb,66.7,2000
uzb,67.0,2001
uzb,67.2,2002
uzb,67.5,2003
uzb,68.1,2004
uzb,68.6,2005
uzb,69.2,2006
uzb,70.1,2007
vut,87.5,1980
vut,87.4,1981
vut,87.0,1982
vut,87.6,1983
vut,86.6,1984
vut,87.7,1985
vut,88.6,1986
vut,87.8,1987
vut,88.3,1988
vut,88.6,1989
vut,88.9,1990
vut,87.9,1991
vut,87.8,1992
vut,88.0,1993
vut,87.1,1994
vut,87.6,1995
vut,87.4,1996
vut,87.5,1997
vut,87.5,1998
vut,87.7,1999
vut,87.5,2000
vut,87.9,2001
vut,88.2,2002
vut,88.0,2003
vut,88.0,2004
vut,87.8,2005
vut,87.7,2006
vut,88.2,2007
ven,80.7,1980
ven,80.9,1981
ven,80.9,1982
ven,80.1,1983
ven,80.4,1984
ven,80.6,1985
ven,80.8,1986
ven,81.0,1987
ven,81.1,1988
ven,81.8,1989
ven,81.8,1990
ven,81.5,1991
ven,81.1,1992
ven,81.1,1993
ven,81.2,1994
ven,81.3,1995
ven,81.3,1996
ven,80.8,1997
ven,80.9,1998
ven,81.3,1999
ven,80.9,2000
ven,80.9,2001
ven,81.3,2002
ven,81.6,2003
ven,81.0,2004
ven,80.8,2005
ven,80.5,2006
ven,81.1,2007
vnm,81.8,1980
vnm,81.7,1981
vnm,81.7,1982
vnm,81.7,1983
vnm,81.7,1984
vnm,82.0,1985
vnm,82.0,1986
vnm,81.9,1987
vnm,81.8,1988
vnm,81.5,1989
vnm,81.4,1990
vnm,81.2,1991
vnm,81.0,1992
vnm,80.8,1993
vnm,80.5,1994
vnm,80.2,1995
vnm,79.9,1996
vnm,78.9,1997
vnm,78.4,1998
vnm,77.9,1999
vnm,77.1,2000
vnm,77.6,2001
vnm,77.1,2002
vnm,76.9,2003
vnm,76.6,2004
vnm,76.3,2005
vnm,76.2,2006
vnm,76.0,2007
pse,64.4,1980
pse,64.8,1981
pse,65.6,1982
pse,65.8,1983
pse,65.9,1984
pse,66.5,1985
pse,67.5,1986
pse,67.3,1987
pse,67.6,1988
pse,67.6,1989
pse,66.9,1990
pse,66.4,1991
pse,66.0,1992
pse,66.1,1993
pse,66.2,1994
pse,66.4,1995
pse,66.6,1996
pse,66.8,1997
pse,67.1,1998
pse,67.4,1999
pse,67.4,2000
pse,67.2,2001
pse,65.7,2002
pse,66.3,2003
pse,66.9,2004
pse,67.3,2005
pse,67.7,2006
pse,66.9,2007
yem,67.5,1980
yem,68.1,1981
yem,68.7,1982
yem,68.8,1983
yem,68.8,1984
yem,69.3,1985
yem,70.1,1986
yem,70.1,1987
yem,70.3,1988
yem,70.4,1989
yem,69.8,1990
yem,70.2,1991
yem,69.5,1992
yem,69.8,1993
yem,69.5,1994
yem,68.9,1995
yem,68.9,1996
yem,68.6,1997
yem,68.7,1998
yem,68.2,1999
yem,67.8,2000
yem,67.7,2001
yem,67.5,2002
yem,66.5,2003
yem,66.4,2004
yem,66.1,2005
yem,66.0,2006
yem,66.1,2007
zmb,84.3,1980
zmb,84.3,1981
zmb,84.8,1982
zmb,85.3,1983
zmb,85.7,1984
zmb,85.2,1985
zmb,84.3,1986
zmb,83.8,1987
zmb,83.0,1988
zmb,82.3,1989
zmb,81.3,1990
zmb,80.0,1991
zmb,80.2,1992
zmb,80.0,1993
zmb,80.7,1994
zmb,80.9,1995
zmb,80.7,1996
zmb,80.7,1997
zmb,80.8,1998
zmb,81.0,1999
zmb,80.9,2000
zmb,80.8,2001
zmb,80.8,2002
zmb,80.7,2003
zmb,80.2,2004
zmb,80.0,2005
zmb,79.7,2006
zmb,80.5,2007
zwe,79.6,1980
zwe,79.1,1981
zwe,79.0,1982
zwe,79.0,1983
zwe,79.2,1984
zwe,78.9,1985
zwe,78.7,1986
zwe,78.6,1987
zwe,79.2,1988
zwe,79.6,1989
zwe,80.0,1990
zwe,80.3,1991
zwe,80.6,1992
zwe,80.8,1993
zwe,80.8,1994
zwe,80.8,1995
zwe,80.7,1996
zwe,80.5,1997
zwe,79.9,1998
zwe,79.1,1999
zwe,79.1,2000
zwe,79.2,2001
zwe,79.2,2002
zwe,79.5,2003
zwe,79.4,2004
zwe,79.3,2005
zwe,79.3,2006
zwe,79.7,2007
