geo,aged_25_54_labour_force_participation_rate_percent,time
stp,76.4,2002
stp,76.5,2003
stp,76.7,2004
stp,76.9,2005
stp,77.2,2006
stp,78.3,2007
sau,61.7,1980
sau,62.8,1981
sau,64.9,1982
sau,66.6,1983
sau,67.6,1984
sau,68.5,1985
sau,68.9,1986
sau,69.3,1987
sau,69.2,1988
sau,69.4,1989
sau,69.3,1990
sau,69.2,1991
sau,69.3,1992
sau,69.5,1993
sau,69.6,1994
sau,69.7,1995
sau,69.6,1996
sau,69.4,1997
sau,69.2,1998
sau,69.2,1999
sau,69.0,2000
sau,69.1,2001
sau,69.4,2002
sau,69.4,2003
sau,69.4,2004
sau,69.3,2005
sau,69.2,2006
sau,69.4,2007
sen,82.7,1980
sen,82.5,1981
sen,82.9,1982
sen,82.8,1983
sen,83.1,1984
sen,83.2,1985
sen,83.1,1986
sen,83.1,1987
sen,83.1,1988
sen,82.8,1989
sen,82.8,1990
sen,82.6,1991
sen,82.5,1992
sen,82.3,1993
sen,82.3,1994
sen,82.4,1995
sen,82.4,1996
sen,82.5,1997
sen,82.6,1998
sen,82.8,1999
sen,82.9,2000
sen,83.1,2001
sen,83.1,2002
sen,83.4,2003
sen,83.6,2004
sen,83.9,2005
sen,83.9,2006
sen,84.5,2007
scg,90.1,1980
scg,90.2,1981
scg,90.3,1982
scg,90.5,1983
scg,90.7,1984
scg,90.9,1985
scg,91.2,1986
scg,91.5,1987
scg,91.7,1988
scg,91.9,1989
scg,92.0,1990
scg,79.8,1991
scg,79.1,1992
scg,79.1,1993
scg,79.3,1994
scg,80.2,1995
scg,81.5,1996
scg,81.7,1997
scg,81.8,1998
scg,81.9,1999
scg,82.3,2000
scg,82.4,2001
scg,82.6,2002
scg,82.9,2003
scg,83.2,2004
scg,83.5,2005
scg,83.8,2006
scg,84.0,2007
sle,83.1,1980
sle,83.1,1981
sle,83.0,1982
sle,83.1,1983
sle,83.0,1984
sle,83.1,1985
sle,83.0,1986
sle,82.9,1987
sle,82.9,1988
sle,82.9,1989
sle,82.8,1990
sle,82.7,1991
sle,82.7,1992
sle,82.7,1993
sle,82.7,1994
sle,82.7,1995
sle,82.6,1996
sle,82.5,1997
sle,82.5,1998
sle,82.3,1999
sle,82.3,2000
sle,82.4,2001
sle,82.6,2002
sle,82.6,2003
sle,82.5,2004
sle,82.5,2005
sle,82.5,2006
sle,82.3,2007
sgp,70.2,1980
sgp,71.1,1981
sgp,71.7,1982
sgp,72.3,1983
sgp,73.1,1984
sgp,72.9,1985
sgp,74.4,1986
sgp,75.4,1987
sgp,76.0,1988
sgp,76.9,1989
sgp,77.4,1990
sgp,78.2,1991
sgp,78.9,1992
sgp,78.7,1993
sgp,79.0,1994
sgp,78.0,1995
sgp,80.0,1996
sgp,79.8,1997
sgp,80.3,1998
sgp,80.5,1999
sgp,80.7,2000
sgp,81.1,2001
sgp,81.5,2002
sgp,81.9,2003
sgp,82.3,2004
sgp,82.7,2005
sgp,83.2,2006
sgp,83.5,2007
svk,96.7,1980
svk,96.8,1981
svk,96.9,1982
svk,96.9,1983
svk,97.0,1984
svk,97.0,1985
svk,97.1,1986
svk,97.1,1987
svk,97.1,1988
svk,97.1,1989
svk,97.1,1990
svk,93.3,1991
svk,92.0,1992
svk,90.3,1993
svk,88.1,1994
svk,88.4,1995
svk,88.7,1996
svk,87.9,1997
svk,87.3,1998
svk,87.5,1999
svk,88.3,2000
svk,88.9,2001
svk,88.5,2002
svk,89.3,2003
svk,88.8,2004
svk,87.9,2005
svk,87.5,2006
svk,88.3,2007
svn,88.6,1980
svn,88.7,1981
svn,88.8,1982
svn,88.9,1983
svn,89.0,1984
svn,89.1,1985
svn,89.2,1986
svn,89.3,1987
svn,89.5,1988
svn,89.6,1989
svn,89.6,1990
svn,85.7,1991
svn,83.9,1992
svn,81.6,1993
svn,87.9,1994
svn,88.9,1995
svn,88.4,1996
svn,86.5,1997
svn,87.8,1998
svn,87.6,1999
svn,88.0,2000
svn,88.2,2001
svn,88.7,2002
svn,87.6,2003
svn,88.6,2004
svn,89.0,2005
svn,89.3,2006
svn,89.6,2007
slb,82.0,1980
slb,82.0,1981
slb,82.1,1982
slb,82.1,1983
slb,82.1,1984
slb,82.0,1985
slb,81.8,1986
slb,81.5,1987
slb,81.2,1988
slb,80.9,1989
slb,80.7,1990
slb,80.5,1991
slb,80.4,1992
slb,80.4,1993
slb,80.3,1994
slb,80.2,1995
slb,80.1,1996
slb,79.9,1997
slb,79.7,1998
slb,79.6,1999
slb,79.4,2000
slb,79.3,2001
slb,79.2,2002
slb,79.1,2003
slb,79.0,2004
slb,79.0,2005
slb,78.9,2006
slb,78.9,2007
som,75.2,1980
som,75.0,1981
som,74.7,1982
som,74.8,1983
som,74.8,1984
som,74.7,1985
som,74.3,1986
som,74.4,1987
som,74.4,1988
som,74.5,1989
som,75.0,1990
som,75.4,1991
som,75.9,1992
som,76.2,1993
som,76.5,1994
som,76.7,1995
som,76.7,1996
som,76.7,1997
som,76.6,1998
som,76.6,1999
som,76.5,2000
som,76.6,2001
som,76.8,2002
som,77.0,2003
som,77.1,2004
som,77.3,2005
som,77.4,2006
som,77.3,2007
zaf,69.2,1980
zaf,69.3,1981
zaf,69.4,1982
zaf,69.4,1983
zaf,69.5,1984
zaf,69.6,1985
zaf,69.7,1986
zaf,69.8,1987
zaf,70.0,1988
zaf,70.1,1989
zaf,70.3,1990
zaf,70.4,1991
zaf,70.5,1992
zaf,70.7,1993
zaf,70.9,1994
zaf,71.2,1995
zaf,71.4,1996
zaf,71.6,1997
zaf,71.8,1998
zaf,71.9,1999
zaf,72.1,2000
zaf,72.2,2001
zaf,72.3,2002
zaf,72.4,2003
zaf,72.5,2004
zaf,72.6,2005
zaf,72.7,2006
zaf,72.9,2007
esp,62.6,1980
esp,62.5,1981
esp,63.2,1982
esp,63.9,1983
esp,64.2,1984
esp,64.7,1985
esp,65.4,1986
esp,67.4,1987
esp,68.7,1988
esp,69.4,1989
esp,70.6,1990
esp,71.5,1991
esp,71.8,1992
esp,72.8,1993
esp,73.8,1994
esp,74.4,1995
esp,75.2,1996
esp,75.9,1997
esp,76.2,1998
esp,76.8,1999
esp,78.0,2000
esp,76.5,2001
esp,78.0,2002
esp,79.5,2003
esp,80.6,2004
esp,80.8,2005
esp,82.0,2006
esp,81.8,2007
lka,71.5,1980
lka,71.3,1981
lka,71.0,1982
lka,70.7,1983
lka,70.5,1984
lka,70.5,1985
lka,69.8,1986
lka,71.2,1987
lka,72.7,1988
lka,74.1,1989
lka,75.5,1990
lka,73.1,1991
lka,70.5,1992
lka,70.9,1993
lka,70.3,1994
lka,69.2,1995
lka,69.1,1996
lka,69.2,1997
lka,72.4,1998
lka,70.2,1999
lka,70.6,2000
lka,70.9,2001
lka,71.3,2002
lka,71.7,2003
lka,72.2,2004
lka,72.1,2005
lka,72.5,2006
lka,74.0,2007
sdn,63.5,1980
sdn,63.7,1981
sdn,63.8,1982
sdn,63.9,1983
sdn,63.4,1984
sdn,62.9,1985
sdn,62.4,1986
sdn,62.0,1987
sdn,61.5,1988
sdn,61.0,1989
sdn,60.5,1990
sdn,60.1,1991
sdn,59.4,1992
sdn,58.1,1993
sdn,60.2,1994
sdn,61.9,1995
sdn,63.2,1996
sdn,63.4,1997
sdn,63.6,1998
sdn,63.9,1999
sdn,64.3,2000
sdn,64.4,2001
sdn,64.5,2002
sdn,64.8,2003
sdn,65.0,2004
sdn,65.3,2005
sdn,65.8,2006
sdn,66.2,2007
sur,67.3,1980
sur,67.0,1981
sur,66.4,1982
sur,66.4,1983
sur,67.0,1984
sur,67.1,1985
sur,68.0,1986
sur,68.8,1987
sur,69.7,1988
sur,70.5,1989
sur,69.4,1990
sur,69.9,1991
sur,70.1,1992
sur,69.2,1993
sur,68.8,1994
sur,69.4,1995
sur,70.2,1996
sur,70.7,1997
sur,71.1,1998
sur,71.2,1999
sur,71.5,2000
sur,71.6,2001
sur,71.8,2002
sur,72.2,2003
sur,72.3,2004
sur,72.8,2005
sur,73.7,2006
sur,72.6,2007
swz,81.3,1980
swz,81.1,1981
swz,81.1,1982
swz,80.9,1983
swz,81.0,1984
swz,81.0,1985
swz,81.6,1986
swz,82.1,1987
swz,82.2,1988
swz,82.6,1989
swz,82.7,1990
swz,82.8,1991
swz,82.8,1992
swz,83.1,1993
swz,83.4,1994
swz,83.4,1995
swz,83.5,1996
swz,83.8,1997
swz,84.1,1998
swz,84.3,1999
swz,84.5,2000
swz,84.6,2001
swz,85.0,2002
swz,85.2,2003
swz,85.3,2004
swz,85.5,2005
swz,85.6,2006
swz,85.9,2007
swe,89.4,1980
swe,90.0,1981
swe,90.6,1982
swe,91.2,1983
swe,91.7,1984
swe,92.2,1985
swe,92.7,1986
swe,92.3,1987
swe,92.4,1988
swe,92.6,1989
swe,92.8,1990
swe,92.1,1991
swe,91.2,1992
swe,90.3,1993
swe,89.2,1994
swe,89.5,1995
swe,89.4,1996
swe,88.6,1997
swe,87.9,1998
swe,88.0,1999
swe,88.1,2000
swe,88.1,2001
swe,87.9,2002
swe,87.8,2003
swe,87.7,2004
swe,89.5,2005
swe,89.4,2006
swe,89.0,2007
che,74.5,1980
che,75.2,1981
che,75.9,1982
che,76.6,1983
che,77.3,1984
che,78.1,1985
che,78.8,1986
che,79.6,1987
che,80.3,1988
che,81.0,1989
che,81.6,1990
che,86.3,1991
che,87.0,1992
che,86.5,1993
che,86.5,1994
che,86.8,1995
che,86.8,1996
che,86.9,1997
che,87.8,1998
che,87.4,1999
che,87.4,2000
che,87.9,2001
che,88.4,2002
che,88.1,2003
che,88.2,2004
che,88.5,2005
che,88.3,2006
che,88.6,2007
syr,54.7,1980
syr,54.7,1981
syr,54.6,1982
syr,54.6,1983
syr,54.9,1984
syr,55.3,1985
syr,55.8,1986
syr,56.3,1987
syr,56.8,1988
syr,57.3,1989
syr,57.9,1990
syr,58.5,1991
syr,59.1,1992
syr,59.7,1993
syr,60.4,1994
syr,61.0,1995
syr,58.9,1996
syr,57.0,1997
syr,57.3,1998
syr,57.6,1999
syr,57.9,2000
syr,58.3,2001
syr,58.6,2002
syr,58.9,2003
syr,59.2,2004
syr,59.5,2005
syr,59.7,2006
syr,59.6,2007
tjk,92.8,1980
tjk,92.9,1981
tjk,93.0,1982
tjk,93.1,1983
tjk,93.3,1984
tjk,93.4,1985
tjk,93.5,1986
tjk,93.6,1987
tjk,93.7,1988
tjk,93.9,1989
tjk,94.1,1990
tjk,82.4,1991
tjk,79.2,1992
tjk,76.9,1993
tjk,72.9,1994
tjk,70.3,1995
tjk,66.4,1996
tjk,65.9,1997
tjk,66.8,1998
tjk,67.7,1999
tjk,68.9,2000
tjk,71.5,2001
tjk,72.6,2002
tjk,74.4,2003
tjk,75.5,2004
tjk,76.4,2005
tjk,77.2,2006
tjk,80.8,2007
tza,95.8,1980
tza,95.8,1981
tza,95.8,1982
tza,95.8,1983
tza,95.8,1984
tza,95.8,1985
tza,95.8,1986
tza,95.8,1987
tza,95.8,1988
tza,95.9,1989
tza,95.9,1990
tza,95.9,1991
tza,95.9,1992
tza,95.9,1993
tza,95.9,1994
tza,95.9,1995
tza,96.0,1996
tza,96.0,1997
tza,96.0,1998
tza,96.0,1999
tza,96.0,2000
tza,96.0,2001
tza,96.1,2002
tza,96.1,2003
tza,96.1,2004
tza,96.1,2005
tza,96.2,2006
tza,96.1,2007
tha,92.4,1980
tha,92.6,1981
tha,92.8,1982
tha,92.4,1983
tha,91.9,1984
tha,91.8,1985
tha,91.8,1986
tha,91.7,1987
tha,91.4,1988
tha,91.5,1989
tha,91.2,1990
tha,90.2,1991
tha,89.1,1992
tha,88.0,1993
tha,86.7,1994
tha,87.9,1995
tha,89.0,1996
tha,89.5,1997
tha,88.9,1998
tha,88.3,1999
tha,88.5,2000
tha,88.6,2001
tha,88.7,2002
tha,88.8,2003
tha,88.6,2004
tha,88.8,2005
tha,88.8,2006
tha,88.5,2007
mkd,85.0,1980
mkd,84.8,1981
mkd,84.7,1982
mkd,84.6,1983
mkd,84.5,1984
mkd,84.4,1985
mkd,84.4,1986
mkd,84.4,1987
mkd,84.4,1988
mkd,84.4,1989
mkd,84.5,1990
mkd,77.7,1991
mkd,77.1,1992
mkd,76.2,1993
mkd,75.1,1994
mkd,75.6,1995
mkd,75.6,1996
mkd,75.3,1997
mkd,75.0,1998
mkd,74.7,1999
mkd,75.3,2000
mkd,75.8,2001
mkd,76.4,2002
mkd,76.3,2003
mkd,74.0,2004
mkd,76.1,2005
mkd,77.1,2006
mkd,77.2,2007
tgo,78.0,1980
tgo,77.7,1981
tgo,77.3,1982
tgo,76.8,1983
tgo,76.8,1984
tgo,76.8,1985
tgo,76.7,1986
tgo,76.5,1987
tgo,76.7,1988
tgo,76.7,1989
tgo,76.5,1990
tgo,76.4,1991
tgo,76.1,1992
tgo,75.2,1993
tgo,76.1,1994
tgo,76.3,1995
tgo,76.6,1996
tgo,77.3,1997
tgo,77.0,1998
tgo,77.1,1999
tgo,77.0,2000
tgo,76.9,2001
tgo,77.0,2002
tgo,77.1,2003
tgo,77.2,2004
tgo,77.4,2005
tgo,77.5,2006
tgo,77.4,2007
ton,50.7,1980
ton,50.5,1981
ton,50.3,1982
ton,50.2,1983
ton,50.0,1984
ton,49.9,1985
ton,49.9,1986
ton,51.7,1987
ton,53.6,1988
ton,55.7,1989
ton,57.9,1990
ton,60.1,1991
ton,62.5,1992
ton,64.9,1993
ton,67.4,1994
ton,69.9,1995
ton,72.4,1996
ton,73.7,1997
ton,74.9,1998
ton,76.2,1999
ton,77.4,2000
ton,78.6,2001
ton,79.7,2002
ton,80.8,2003
ton,80.9,2004
ton,81.0,2005
ton,81.0,2006
ton,81.5,2007
tto,73.1,1980
tto,73.2,1981
tto,73.4,1982
tto,72.3,1983
tto,71.9,1984
tto,71.5,1985
tto,71.3,1986
tto,70.9,1987
tto,68.4,1988
tto,68.4,1989
tto,69.9,1990
tto,66.7,1991
tto,69.9,1992
tto,72.0,1993
tto,73.4,1994
tto,74.5,1995
tto,75.9,1996
tto,76.5,1997
tto,77.1,1998
tto,77.5,1999
tto,76.8,2000
tto,77.6,2001
tto,78.3,2002
tto,79.5,2003
tto,80.6,2004
tto,81.7,2005
tto,83.1,2006
tto,82.4,2007
tun,56.2,1980
tun,56.4,1981
tun,56.5,1982
tun,56.7,1983
tun,56.9,1984
tun,57.1,1985
tun,57.3,1986
tun,57.5,1987
tun,57.7,1988
tun,57.9,1989
tun,58.3,1990
tun,58.7,1991
tun,59.1,1992
tun,59.5,1993
tun,59.9,1994
tun,60.2,1995
tun,60.5,1996
tun,60.8,1997
tun,61.0,1998
tun,61.1,1999
tun,61.3,2000
tun,61.5,2001
tun,61.7,2002
tun,61.9,2003
tun,62.0,2004
tun,62.2,2005
tun,62.4,2006
tun,62.4,2007
tur,61.1,1980
tur,60.7,1981
tur,60.9,1982
tur,61.5,1983
tur,61.9,1984
tur,62.6,1985
tur,63.5,1986
tur,64.5,1987
tur,65.7,1988
tur,67.0,1989
tur,65.7,1990
tur,65.4,1991
tur,64.9,1992
tur,61.9,1993
tur,64.0,1994
tur,64.1,1995
tur,63.3,1996
tur,62.2,1997
tur,62.6,1998
tur,62.1,1999
tur,59.9,2000
tur,59.8,2001
tur,60.0,2002
tur,59.3,2003
tur,59.5,2004
tur,59.6,2005
tur,59.4,2006
tur,58.7,2007
tkm,91.4,1980
tkm,91.2,1981
tkm,91.2,1982
tkm,91.1,1983
tkm,91.0,1984
tkm,90.9,1985
tkm,91.1,1986
tkm,91.1,1987
tkm,90.9,1988
tkm,91.2,1989
tkm,91.3,1990
tkm,86.0,1991
tkm,86.1,1992
tkm,85.9,1993
tkm,85.3,1994
tkm,85.1,1995
tkm,84.7,1996
tkm,83.8,1997
tkm,84.3,1998
tkm,85.0,1999
tkm,85.9,2000
tkm,86.2,2001
tkm,86.4,2002
tkm,86.5,2003
tkm,86.6,2004
tkm,86.6,2005
tkm,86.6,2006
tkm,87.1,2007
uga,92.6,1980
uga,92.6,1981
uga,92.6,1982
uga,92.7,1983
uga,92.6,1984
uga,92.5,1985
uga,92.4,1986
uga,92.4,1987
uga,92.5,1988
uga,92.5,1989
uga,92.5,1990
uga,92.6,1991
uga,92.6,1992
uga,92.6,1993
uga,92.6,1994
uga,92.7,1995
uga,92.8,1996
uga,92.7,1997
uga,92.7,1998
uga,92.8,1999
uga,92.8,2000
uga,92.8,2001
uga,92.9,2002
uga,92.9,2003
uga,92.9,2004
uga,92.9,2005
uga,93.0,2006
uga,93.0,2007
ukr,93.7,1980
ukr,93.8,1981
ukr,93.8,1982
ukr,93.9,1983
ukr,94.0,1984
ukr,94.1,1985
ukr,94.0,1986
ukr,93.9,1987
ukr,93.8,1988
ukr,93.8,1989
ukr,93.2,1990
ukr,92.5,1991
ukr,91.8,1992
ukr,90.9,1993
ukr,89.8,1994
ukr,88.5,1995
ukr,89.4,1996
ukr,90.1,1997
ukr,90.7,1998
ukr,84.2,1999
ukr,85.5,2000
ukr,84.9,2001
ukr,84.2,2002
ukr,83.9,2003
ukr,82.9,2004
ukr,82.4,2005
ukr,82.4,2006
ukr,83.5,2007
are,83.3,1980
are,82.7,1981
are,82.0,1982
are,81.3,1983
are,80.8,1984
are,80.6,1985
are,80.7,1986
are,80.9,1987
are,81.3,1988
are,81.6,1989
are,82.0,1990
are,82.4,1991
are,82.8,1992
are,83.2,1993
are,83.6,1994
are,84.1,1995
are,84.4,1996
are,84.8,1997
are,85.4,1998
are,85.5,1999
are,85.9,2000
are,86.0,2001
are,86.2,2002
are,86.2,2003
are,86.2,2004
are,86.0,2005
are,85.6,2006
are,85.8,2007
gbr,79.6,1980
gbr,79.3,1981
gbr,80.0,1982
gbr,80.6,1983
gbr,81.2,1984
gbr,81.6,1985
gbr,81.8,1986
gbr,82.2,1987
gbr,83.0,1988
gbr,83.4,1989
gbr,83.9,1990
gbr,83.7,1991
gbr,83.7,1992
gbr,83.6,1993
gbr,83.4,1994
gbr,83.3,1995
gbr,83.2,1996
gbr,83.2,1997
gbr,83.2,1998
gbr,83.7,1999
gbr,83.9,2000
gbr,83.8,2001
gbr,83.9,2002
gbr,83.9,2003
gbr,83.8,2004
gbr,84.1,2005
gbr,84.7,2006
gbr,84.5,2007
usa,79.1,1980
usa,79.7,1981
usa,80.2,1982
usa,80.4,1983
usa,81.0,1984
usa,81.7,1985
usa,82.3,1986
usa,82.8,1987
usa,83.1,1988
usa,83.6,1989
usa,83.6,1990
usa,83.5,1991
usa,83.7,1992
usa,83.5,1993
usa,83.5,1994
usa,83.6,1995
usa,83.9,1996
usa,84.2,1997
usa,84.1,1998
usa,84.2,1999
usa,84.2,2000
usa,83.8,2001
usa,83.4,2002
usa,83.1,2003
usa,82.8,2004
usa,82.9,2005
usa,83.0,2006
usa,82.7,2007
vir,83.7,1980
vir,83.6,1981
vir,83.3,1982
vir,83.3,1983
vir,83.8,1984
vir,83.9,1985
vir,84.3,1986
vir,84.7,1987
vir,85.1,1988
vir,85.5,1989
vir,85.8,1990
vir,86.0,1991
vir,86.1,1992
vir,86.3,1993
vir,86.5,1994
vir,86.7,1995
vir,87.0,1996
vir,87.3,1997
vir,87.6,1998
vir,87.9,1999
vir,88.0,2000
vir,88.0,2001
vir,88.0,2002
vir,88.0,2003
vir,87.8,2004
vir,87.8,2005
vir,88.0,2006
vir,88.0,2007
ury,77.1,1980
ury,77.4,1981
ury,77.3,1982
ury,77.2,1983
ury,77.2,1984
ury,77.4,1985
ury,77.5,1986
ury,77.5,1987
ury,77.4,1988
ury,77.0,1989
ury,76.5,1990
ury,80.7,1991
ury,82.4,1992
ury,81.6,1993
ury,82.1,1994
ury,83.0,1995
ury,83.3,1996
ury,83.5,1997
ury,83.6,1998
ury,83.9,1999
ury,84.2,2000
ury,84.5,2001
ury,84.7,2002
ury,85.0,2003
ury,85.2,2004
ury,85.4,2005
ury,85.6,2006
ury,85.7,2007
uzb,92.8,1980
uzb,92.9,1981
uzb,93.1,1982
uzb,93.2,1983
uzb,93.4,1984
uzb,93.6,1985
uzb,93.7,1986
uzb,93.8,1987
uzb,93.9,1988
uzb,94.0,1989
uzb,94.1,1990
uzb,81.8,1991
uzb,79.9,1992
uzb,79.6,1993
uzb,78.8,1994
uzb,78.5,1995
uzb,78.5,1996
uzb,79.1,1997
uzb,79.3,1998
uzb,79.7,1999
uzb,80.0,2000
uzb,80.3,2001
uzb,80.5,2002
uzb,80.7,2003
uzb,81.2,2004
uzb,81.6,2005
uzb,82.1,2006
uzb,82.8,2007
vut,89.2,1980
vut,89.2,1981
vut,89.3,1982
vut,89.2,1983
vut,89.3,1984
vut,89.1,1985
vut,88.8,1986
vut,89.0,1987
vut,88.9,1988
vut,88.8,1989
vut,88.7,1990
vut,89.0,1991
vut,89.0,1992
vut,89.0,1993
vut,89.2,1994
vut,89.1,1995
vut,89.1,1996
vut,89.1,1997
vut,89.1,1998
vut,89.0,1999
vut,89.1,2000
vut,89.0,2001
vut,88.9,2002
vut,88.9,2003
vut,88.9,2004
vut,89.0,2005
vut,89.0,2006
vut,89.0,2007
ven,65.9,1980
ven,66.5,1981
ven,67.0,1982
ven,67.1,1983
ven,67.5,1984
ven,67.7,1985
ven,67.9,1986
ven,67.9,1987
ven,68.0,1988
ven,68.0,1989
ven,68.2,1990
ven,68.8,1991
ven,69.5,1992
ven,70.2,1993
ven,70.9,1994
ven,71.8,1995
ven,72.7,1996
ven,73.6,1997
ven,74.6,1998
ven,75.3,1999
ven,76.3,2000
ven,77.2,2001
ven,77.9,2002
ven,78.6,2003
ven,79.6,2004
ven,80.4,2005
ven,81.2,2006
ven,81.3,2007
vnm,87.9,1980
vnm,88.1,1981
vnm,88.2,1982
vnm,88.4,1983
vnm,88.5,1984
vnm,88.6,1985
vnm,88.8,1986
vnm,89.0,1987
vnm,89.2,1988
vnm,89.4,1989
vnm,89.8,1990
vnm,90.1,1991
vnm,90.4,1992
vnm,90.7,1993
vnm,91.0,1994
vnm,91.3,1995
vnm,91.5,1996
vnm,91.4,1997
vnm,91.9,1998
vnm,92.6,1999
vnm,92.3,2000
vnm,92.0,2001
vnm,92.1,2002
vnm,92.5,2003
vnm,91.7,2004
vnm,91.7,2005
vnm,91.8,2006
vnm,92.0,2007
pse,49.5,1980
pse,49.3,1981
pse,49.3,1982
pse,49.5,1983
pse,49.8,1984
pse,49.9,1985
pse,49.8,1986
pse,50.0,1987
pse,50.1,1988
pse,50.2,1989
pse,50.5,1990
pse,50.8,1991
pse,51.1,1992
pse,51.2,1993
pse,51.4,1994
pse,51.5,1995
pse,51.5,1996
pse,51.6,1997
pse,51.6,1998
pse,51.6,1999
pse,51.6,2000
pse,51.7,2001
pse,51.9,2002
pse,53.5,2003
pse,55.2,2004
pse,55.7,2005
pse,56.1,2006
pse,55.8,2007
yem,52.9,1980
yem,52.7,1981
yem,52.6,1982
yem,52.7,1983
yem,52.9,1984
yem,52.8,1985
yem,52.6,1986
yem,52.8,1987
yem,52.8,1988
yem,53.0,1989
yem,53.5,1990
yem,53.7,1991
yem,54.4,1992
yem,54.7,1993
yem,55.1,1994
yem,55.6,1995
yem,55.7,1996
yem,55.9,1997
yem,55.8,1998
yem,56.1,1999
yem,56.4,2000
yem,56.5,2001
yem,56.8,2002
yem,57.5,2003
yem,57.8,2004
yem,58.2,2005
yem,58.4,2006
yem,58.3,2007
zmb,71.3,1980
zmb,71.3,1981
zmb,71.3,1982
zmb,71.3,1983
zmb,71.4,1984
zmb,72.6,1985
zmb,73.9,1986
zmb,75.1,1987
zmb,76.4,1988
zmb,77.4,1989
zmb,78.4,1990
zmb,79.2,1991
zmb,79.0,1992
zmb,79.1,1993
zmb,78.5,1994
zmb,78.3,1995
zmb,78.5,1996
zmb,78.4,1997
zmb,78.3,1998
zmb,78.2,1999
zmb,78.2,2000
zmb,78.3,2001
zmb,78.3,2002
zmb,78.4,2003
zmb,78.8,2004
zmb,79.1,2005
zmb,79.3,2006
zmb,79.0,2007
zwe,85.5,1980
zwe,85.9,1981
zwe,85.9,1982
zwe,86.0,1983
zwe,85.8,1984
zwe,86.1,1985
zwe,86.1,1986
zwe,86.2,1987
zwe,86.5,1988
zwe,86.7,1989
zwe,87.0,1990
zwe,87.2,1991
zwe,87.2,1992
zwe,87.3,1993
zwe,87.6,1994
zwe,87.7,1995
zwe,87.9,1996
zwe,88.1,1997
zwe,86.8,1998
zwe,85.2,1999
zwe,85.0,2000
zwe,84.8,2001
zwe,84.5,2002
zwe,84.4,2003
zwe,84.4,2004
zwe,84.5,2005
zwe,84.5,2006
zwe,83.6,2007
