geo,males_aged_65plus_labour_force_participation_rate_percent,time
tjk,25.6,1998
tjk,25.3,1999
tjk,25.0,2000
tjk,24.2,2001
tjk,23.8,2002
tjk,23.2,2003
tjk,22.7,2004
tjk,22.3,2005
tjk,22.0,2006
tjk,21.3,2007
tza,99.6,1980
tza,99.6,1981
tza,99.6,1982
tza,99.6,1983
tza,99.6,1984
tza,99.5,1985
tza,99.5,1986
tza,99.5,1987
tza,99.5,1988
tza,99.5,1989
tza,99.5,1990
tza,99.4,1991
tza,99.2,1992
tza,98.8,1993
tza,98.2,1994
tza,97.4,1995
tza,96.2,1996
tza,94.5,1997
tza,92.1,1998
tza,88.8,1999
tza,84.3,2000
tza,78.4,2001
tza,78.4,2002
tza,78.4,2003
tza,78.4,2004
tza,78.5,2005
tza,78.5,2006
tza,72.2,2007
tha,50.3,1980
tha,49.9,1981
tha,49.3,1982
tha,48.6,1983
tha,47.9,1984
tha,47.2,1985
tha,46.5,1986
tha,45.9,1987
tha,45.4,1988
tha,44.8,1989
tha,44.2,1990
tha,43.7,1991
tha,43.1,1992
tha,42.5,1993
tha,41.9,1994
tha,41.3,1995
tha,40.6,1996
tha,39.9,1997
tha,39.2,1998
tha,38.6,1999
tha,38.1,2000
tha,37.7,2001
tha,37.4,2002
tha,37.2,2003
tha,37.0,2004
tha,36.8,2005
tha,36.6,2006
tha,36.1,2007
mkd,21.8,1980
mkd,22.0,1981
mkd,22.1,1982
mkd,22.2,1983
mkd,22.2,1984
mkd,22.2,1985
mkd,22.2,1986
mkd,22.2,1987
mkd,22.1,1988
mkd,22.1,1989
mkd,22.1,1990
mkd,15.7,1991
mkd,11.0,1992
mkd,7.6,1993
mkd,5.2,1994
mkd,6.4,1995
mkd,7.9,1996
mkd,8.5,1997
mkd,7.6,1998
mkd,6.9,1999
mkd,6.0,2000
mkd,10.8,2001
mkd,8.2,2002
mkd,7.7,2003
mkd,7.2,2004
mkd,6.8,2005
mkd,5.8,2006
mkd,6.2,2007
tgo,77.2,1980
tgo,77.2,1981
tgo,77.2,1982
tgo,77.1,1983
tgo,77.2,1984
tgo,77.3,1985
tgo,77.2,1986
tgo,77.1,1987
tgo,77.2,1988
tgo,77.1,1989
tgo,76.9,1990
tgo,76.7,1991
tgo,76.3,1992
tgo,75.6,1993
tgo,75.8,1994
tgo,75.6,1995
tgo,75.4,1996
tgo,75.3,1997
tgo,74.9,1998
tgo,74.6,1999
tgo,74.2,2000
tgo,73.8,2001
tgo,73.6,2002
tgo,73.3,2003
tgo,73.0,2004
tgo,72.7,2005
tgo,72.3,2006
tgo,71.6,2007
ton,73.1,1980
ton,72.9,1981
ton,72.5,1982
ton,72.1,1983
ton,71.9,1984
ton,71.5,1985
ton,71.4,1986
ton,69.6,1987
ton,67.7,1988
ton,65.8,1989
ton,63.8,1990
ton,61.7,1991
ton,59.7,1992
ton,57.6,1993
ton,55.4,1994
ton,53.2,1995
ton,51.0,1996
ton,52.2,1997
ton,53.3,1998
ton,54.3,1999
ton,55.4,2000
ton,56.5,2001
ton,57.6,2002
ton,58.7,2003
ton,58.6,2004
ton,58.5,2005
ton,58.5,2006
ton,61.3,2007
tto,31.3,1980
tto,31.1,1981
tto,28.3,1982
tto,25.6,1983
tto,26.0,1984
tto,26.3,1985
tto,24.7,1986
tto,23.1,1987
tto,23.3,1988
tto,20.3,1989
tto,18.2,1990
tto,20.7,1991
tto,17.0,1992
tto,13.9,1993
tto,15.0,1994
tto,16.2,1995
tto,14.1,1996
tto,14.4,1997
tto,14.8,1998
tto,15.7,1999
tto,16.0,2000
tto,14.3,2001
tto,12.8,2002
tto,13.7,2003
tto,14.7,2004
tto,15.8,2005
tto,14.3,2006
tto,14.0,2007
tun,32.5,1980
tun,32.5,1981
tun,32.5,1982
tun,32.6,1983
tun,32.6,1984
tun,32.7,1985
tun,32.7,1986
tun,32.7,1987
tun,32.8,1988
tun,32.8,1989
tun,33.0,1990
tun,33.1,1991
tun,33.3,1992
tun,33.4,1993
tun,33.6,1994
tun,33.7,1995
tun,33.9,1996
tun,34.0,1997
tun,33.7,1998
tun,33.2,1999
tun,32.8,2000
tun,32.4,2001
tun,32.4,2002
tun,31.9,2003
tun,31.4,2004
tun,31.0,2005
tun,30.6,2006
tun,30.4,2007
tur,38.3,1980
tur,36.3,1981
tur,36.0,1982
tur,35.3,1983
tur,34.2,1984
tur,34.5,1985
tur,33.4,1986
tur,31.6,1987
tur,33.4,1988
tur,34.7,1989
tur,30.9,1990
tur,30.6,1991
tur,31.1,1992
tur,27.4,1993
tur,30.0,1994
tur,33.0,1995
tur,33.5,1996
tur,31.5,1997
tur,33.9,1998
tur,33.8,1999
tur,32.5,2000
tur,30.4,2001
tur,26.6,2002
tur,25.3,2003
tur,26.1,2004
tur,24.2,2005
tur,22.0,2006
tur,21.7,2007
tkm,16.0,1980
tkm,16.3,1981
tkm,16.4,1982
tkm,16.5,1983
tkm,16.7,1984
tkm,16.8,1985
tkm,16.7,1986
tkm,16.6,1987
tkm,16.9,1988
tkm,16.7,1989
tkm,16.6,1990
tkm,13.4,1991
tkm,13.9,1992
tkm,14.7,1993
tkm,16.1,1994
tkm,16.5,1995
tkm,17.0,1996
tkm,18.0,1997
tkm,17.5,1998
tkm,16.6,1999
tkm,15.3,2000
tkm,14.5,2001
tkm,14.2,2002
tkm,13.7,2003
tkm,13.3,2004
tkm,12.8,2005
tkm,12.4,2006
tkm,10.0,2007
uga,76.1,1980
uga,76.2,1981
uga,76.2,1982
uga,76.3,1983
uga,76.2,1984
uga,76.0,1985
uga,76.0,1986
uga,76.0,1987
uga,76.2,1988
uga,76.3,1989
uga,76.5,1990
uga,76.7,1991
uga,76.9,1992
uga,77.2,1993
uga,77.4,1994
uga,77.8,1995
uga,78.1,1996
uga,78.4,1997
uga,78.6,1998
uga,78.9,1999
uga,79.1,2000
uga,79.2,2001
uga,79.2,2002
uga,79.2,2003
uga,79.1,2004
uga,79.1,2005
uga,79.0,2006
uga,79.2,2007
ukr,11.7,1980
ukr,11.5,1981
ukr,11.4,1982
ukr,11.3,1983
ukr,11.0,1984
ukr,10.7,1985
ukr,11.0,1986
ukr,11.2,1987
ukr,11.0,1988
ukr,10.9,1989
ukr,11.8,1990
ukr,12.8,1991
ukr,13.8,1992
ukr,14.9,1993
ukr,16.0,1994
ukr,17.2,1995
ukr,18.5,1996
ukr,19.9,1997
ukr,21.3,1998
ukr,9.8,1999
ukr,7.9,2000
ukr,18.5,2001
ukr,18.2,2002
ukr,18.3,2003
ukr,18.4,2004
ukr,22.7,2005
ukr,22.0,2006
ukr,19.5,2007
are,62.5,1980
are,60.6,1981
are,58.6,1982
are,56.6,1983
are,54.6,1984
are,52.6,1985
are,50.5,1986
are,48.5,1987
are,46.4,1988
are,44.4,1989
are,42.4,1990
are,40.4,1991
are,38.5,1992
are,36.6,1993
are,34.7,1994
are,32.9,1995
are,32.6,1996
are,32.7,1997
are,33.1,1998
are,32.8,1999
are,33.1,2000
are,32.9,2001
are,33.0,2002
are,32.6,2003
are,32.5,2004
are,32.3,2005
are,31.9,2006
are,32.3,2007
gbr,10.8,1980
gbr,10.8,1981
gbr,10.1,1982
gbr,9.3,1983
gbr,8.7,1984
gbr,8.5,1985
gbr,8.0,1986
gbr,7.8,1987
gbr,8.1,1988
gbr,9.2,1989
gbr,8.8,1990
gbr,8.7,1991
gbr,8.9,1992
gbr,7.5,1993
gbr,7.6,1994
gbr,8.2,1995
gbr,7.6,1996
gbr,7.6,1997
gbr,7.7,1998
gbr,8.0,1999
gbr,7.8,2000
gbr,7.2,2001
gbr,7.8,2002
gbr,8.9,2003
gbr,8.8,2004
gbr,9.0,2005
gbr,10.0,2006
gbr,9.4,2007
usa,19.0,1980
usa,18.3,1981
usa,17.8,1982
usa,17.4,1983
usa,16.3,1984
usa,15.8,1985
usa,16.0,1986
usa,16.3,1987
usa,16.5,1988
usa,16.6,1989
usa,16.3,1990
usa,15.7,1991
usa,16.1,1992
usa,15.6,1993
usa,16.9,1994
usa,16.8,1995
usa,16.9,1996
usa,17.1,1997
usa,16.5,1998
usa,16.9,1999
usa,17.7,2000
usa,17.7,2001
usa,17.9,2002
usa,18.6,2003
usa,19.0,2004
usa,19.8,2005
usa,20.3,2006
usa,20.2,2007
vir,16.9,1980
vir,17.0,1981
vir,17.5,1982
vir,17.6,1983
vir,17.1,1984
vir,17.1,1985
vir,16.6,1986
vir,16.1,1987
vir,15.7,1988
vir,15.3,1989
vir,15.1,1990
vir,14.9,1991
vir,15.0,1992
vir,15.0,1993
vir,15.0,1994
vir,14.9,1995
vir,14.6,1996
vir,14.3,1997
vir,13.9,1998
vir,13.6,1999
vir,13.4,2000
vir,13.3,2001
vir,13.2,2002
vir,12.8,2003
vir,12.8,2004
vir,12.5,2005
vir,11.9,2006
vir,12.1,2007
ury,18.6,1980
ury,18.5,1981
ury,18.2,1982
ury,17.9,1983
ury,17.9,1984
ury,17.9,1985
ury,17.8,1986
ury,17.8,1987
ury,17.8,1988
ury,17.8,1989
ury,17.8,1990
ury,17.7,1991
ury,17.4,1992
ury,16.2,1993
ury,16.8,1994
ury,19.4,1995
ury,18.7,1996
ury,18.0,1997
ury,17.4,1998
ury,17.7,1999
ury,17.9,2000
ury,18.2,2001
ury,18.5,2002
ury,18.8,2003
ury,19.1,2004
ury,19.4,2005
ury,19.7,2006
ury,19.5,2007
uzb,4.4,1980
uzb,4.8,1981
uzb,5.0,1982
uzb,5.3,1983
uzb,5.9,1984
uzb,6.4,1985
uzb,5.8,1986
uzb,5.5,1987
uzb,6.4,1988
uzb,5.9,1989
uzb,5.4,1990
uzb,19.2,1991
uzb,20.5,1992
uzb,20.8,1993
uzb,21.3,1994
uzb,21.5,1995
uzb,21.5,1996
uzb,21.2,1997
uzb,21.1,1998
uzb,20.9,1999
uzb,20.7,2000
uzb,20.5,2001
uzb,20.4,2002
uzb,20.2,2003
uzb,19.9,2004
uzb,19.6,2005
uzb,19.2,2006
uzb,18.2,2007
vut,73.4,1980
vut,73.2,1981
vut,72.9,1982
vut,73.3,1983
vut,72.5,1984
vut,73.4,1985
vut,74.2,1986
vut,73.5,1987
vut,73.9,1988
vut,74.1,1989
vut,74.4,1990
vut,73.4,1991
vut,73.2,1992
vut,73.4,1993
vut,72.6,1994
vut,73.0,1995
vut,72.9,1996
vut,73.0,1997
vut,73.0,1998
vut,73.3,1999
vut,73.1,2000
vut,73.5,2001
vut,73.8,2002
vut,73.7,2003
vut,73.7,2004
vut,73.5,2005
vut,73.4,2006
vut,73.7,2007
ven,51.9,1980
ven,51.7,1981
ven,52.8,1982
ven,51.3,1983
ven,55.2,1984
ven,52.5,1985
ven,52.3,1986
ven,52.0,1987
ven,52.7,1988
ven,51.8,1989
ven,49.1,1990
ven,48.1,1991
ven,47.1,1992
ven,45.8,1993
ven,46.2,1994
ven,49.0,1995
ven,48.8,1996
ven,44.5,1997
ven,45.9,1998
ven,46.1,1999
ven,42.4,2000
ven,43.8,2001
ven,45.5,2002
ven,44.9,2003
ven,45.8,2004
ven,46.1,2005
ven,46.6,2006
ven,45.2,2007
vnm,28.6,1980
vnm,28.4,1981
vnm,28.3,1982
vnm,28.1,1983
vnm,27.9,1984
vnm,28.0,1985
vnm,27.9,1986
vnm,27.8,1987
vnm,27.5,1988
vnm,27.2,1989
vnm,27.2,1990
vnm,27.2,1991
vnm,27.2,1992
vnm,27.2,1993
vnm,27.2,1994
vnm,27.2,1995
vnm,27.1,1996
vnm,22.3,1997
vnm,22.6,1998
vnm,22.7,1999
vnm,21.0,2000
vnm,17.9,2001
vnm,17.7,2002
vnm,17.4,2003
vnm,17.3,2004
vnm,17.0,2005
vnm,16.8,2006
vnm,14.6,2007
pse,20.4,1980
pse,20.7,1981
pse,21.1,1982
pse,21.1,1983
pse,21.1,1984
pse,21.3,1985
pse,21.9,1986
pse,21.8,1987
pse,21.9,1988
pse,21.9,1989
pse,21.3,1990
pse,20.9,1991
pse,20.5,1992
pse,20.3,1993
pse,20.2,1994
pse,20.1,1995
pse,20.0,1996
pse,20.0,1997
pse,20.0,1998
pse,20.0,1999
pse,19.2,2000
pse,18.3,2001
pse,17.9,2002
pse,17.9,2003
pse,17.8,2004
pse,17.8,2005
pse,17.8,2006
pse,17.4,2007
yem,49.6,1980
yem,50.1,1981
yem,50.7,1982
yem,50.7,1983
yem,50.6,1984
yem,51.0,1985
yem,51.8,1986
yem,51.7,1987
yem,51.9,1988
yem,51.8,1989
yem,51.1,1990
yem,51.2,1991
yem,50.2,1992
yem,50.2,1993
yem,49.7,1994
yem,49.1,1995
yem,49.1,1996
yem,48.9,1997
yem,49.3,1998
yem,48.9,1999
yem,48.7,2000
yem,48.6,2001
yem,48.4,2002
yem,47.4,2003
yem,47.3,2004
yem,46.9,2005
yem,46.7,2006
yem,46.7,2007
zmb,78.4,1980
zmb,78.3,1981
zmb,78.1,1982
zmb,77.8,1983
zmb,77.5,1984
zmb,77.3,1985
zmb,77.2,1986
zmb,76.9,1987
zmb,76.6,1988
zmb,76.3,1989
zmb,76.0,1990
zmb,75.8,1991
zmb,75.5,1992
zmb,75.4,1993
zmb,75.0,1994
zmb,74.8,1995
zmb,74.9,1996
zmb,75.0,1997
zmb,75.0,1998
zmb,75.0,1999
zmb,75.1,2000
zmb,75.3,2001
zmb,75.4,2002
zmb,75.6,2003
zmb,75.9,2004
zmb,75.9,2005
zmb,76.0,2006
zmb,76.0,2007
zwe,82.5,1980
zwe,82.6,1981
zwe,82.4,1982
zwe,82.1,1983
zwe,81.6,1984
zwe,81.3,1985
zwe,80.9,1986
zwe,80.4,1987
zwe,80.0,1988
zwe,79.6,1989
zwe,79.2,1990
zwe,78.8,1991
zwe,78.0,1992
zwe,77.5,1993
zwe,77.2,1994
zwe,76.6,1995
zwe,76.2,1996
zwe,75.7,1997
zwe,74.9,1998
zwe,74.1,1999
zwe,70.3,2000
zwe,66.3,2001
zwe,62.1,2002
zwe,61.2,2003
zwe,60.5,2004
zwe,59.7,2005
zwe,58.8,2006
zwe,56.7,2007
