geo,sulfur_emissions_per_person_kg,time
col,0.06809,1885
col,0.06254,1886
col,0.05231,1887
col,0.06289,1888
col,0.04959,1889
col,0.05344,1890
col,0.0489,1891
col,0.05472,1892
col,0.05978,1893
col,0.06116,1894
col,0.0608,1895
col,0.06059,1896
col,0.05998,1897
col,0.07127,1898
col,0.07664,1899
col,0.08223,1900
col,0.1054,1901
col,0.1064,1902
col,0.1188,1903
col,0.1223,1904
col,0.1338,1905
col,0.1305,1906
col,0.1387,1907
col,0.1497,1908
col,0.1596,1909
col,0.1599,1910
col,0.1857,1911
col,0.1812,1912
col,0.1596,1913
col,0.1541,1914
col,0.1854,1915
col,0.2188,1916
col,0.2572,1917
col,0.2791,1918
col,0.2284,1919
col,0.2397,1920
col,0.1936,1921
col,0.2235,1922
col,0.2794,1923
col,0.2711,1924
col,0.2868,1925
col,0.3034,1926
col,0.2883,1927
col,0.3687,1928
col,0.3401,1929
col,0.1268,1930
col,0.1074,1931
col,0.02555,1932
col,0.1858,1933
col,0.2987,1934
col,0.523,1935
col,0.6086,1936
col,0.5733,1937
col,0.6256,1938
col,1.092,1939
col,0.8963,1940
col,0.6902,1941
col,0.8811,1942
col,0.734,1943
col,0.8814,1944
col,0.808,1945
col,0.9174,1946
col,0.931,1947
col,0.8629,1948
col,0.9034,1949
col,1.603,1950
col,1.599,1951
col,1.532,1952
col,1.798,1953
col,1.536,1954
col,2.042,1955
col,2.057,1956
col,2.134,1957
col,2.417,1958
col,2.411,1959
col,2.337,1960
col,2.356,1961
col,2.404,1962
col,2.477,1963
col,2.381,1964
col,2.209,1965
col,2.085,1966
col,2.381,1967
col,2.526,1968
col,2.585,1969
col,2.148,1970
col,2.191,1971
col,2.197,1972
col,2.31,1973
col,2.506,1974
col,2.437,1975
col,2.5,1976
col,2.641,1977
col,2.527,1978
col,2.661,1979
col,2.529,1980
col,2.532,1981
col,2.409,1982
col,2.959,1983
col,3.31,1984
col,2.966,1985
col,2.875,1986
col,2.927,1987
col,2.771,1988
col,2.974,1989
col,2.941,1990
col,3.078,1991
col,3.083,1992
col,3.212,1993
col,3.025,1994
col,3.163,1995
col,3.18,1996
col,3.221,1997
col,3.249,1998
col,2.998,1999
col,3.277,2000
cod,2.894e-06,1850
cod,2.868e-06,1851
cod,5.688e-06,1852
cod,8.459e-06,1853
cod,1.118e-05,1854
cod,1.386e-05,1855
cod,1.65e-05,1856
cod,1.909e-05,1857
cod,2.164e-05,1858
cod,2.415e-05,1859
cod,2.662e-05,1860
cod,5.248e-05,1861
cod,7.791e-05,1862
cod,0.0001029,1863
cod,0.0001276,1864
cod,0.0001518,1865
cod,0.0001756,1866
cod,0.0001991,1867
cod,0.0002222,1868
cod,0.000245,1869
cod,0.0002674,1870
cod,0.0002894,1871
cod,0.0003121,1872
cod,0.0003345,1873
cod,0.0003565,1874
cod,0.0003782,1875
cod,0.0003996,1876
cod,0.0004207,1877
cod,0.0004415,1878
cod,0.000462,1879
cod,0.0004822,1880
cod,0.0005421,1881
cod,0.0005018,1882
cod,0.0005016,1883
cod,0.0005013,1884
cod,0.0005478,1885
cod,0.0005937,1886
cod,0.0006389,1887
cod,0.0006857,1888
cod,0.0007572,1889
cod,0.0007951,1890
cod,0.0006654,1891
cod,0.0008528,1892
cod,0.00074,1893
cod,0.000914,1894
cod,0.0008017,1895
cod,0.0008959,1896
cod,0.001003,1897
cod,0.001031,1898
cod,0.001033,1899
cod,0.001227,1900
cod,0.001328,1901
cod,0.002639,1902
cod,0.003934,1903
cod,0.005213,1904
cod,0.006477,1905
cod,0.007726,1906
cod,0.008959,1907
cod,0.01018,1908
cod,0.01138,1909
cod,0.01257,1910
cod,0.18,1911
cod,0.5106,1912
cod,1.33,1913
cod,1.812,1914
cod,2.292,1915
cod,3.731,1916
cod,4.556,1917
cod,3.311,1918
cod,3.801,1919
cod,3.123,1920
cod,4.999,1921
cod,6.787,1922
cod,9.014,1923
cod,13.16,1924
cod,13.64,1925
cod,12.09,1926
cod,13.01,1927
cod,16.31,1928
cod,18.54,1929
cod,19.75,1930
cod,16.75,1931
cod,7.524,1932
cod,9.22,1933
cod,14.88,1934
cod,14.45,1935
cod,12.99,1936
cod,19.87,1937
cod,16.26,1938
cod,15.98,1939
cod,19.02,1940
cod,20.46,1941
cod,20.58,1942
cod,19.34,1943
cod,19.99,1944
cod,19.22,1945
cod,17.31,1946
cod,17.95,1947
cod,18.28,1948
cod,16.65,1949
cod,20.25,1950
cod,21.54,1951
cod,22.6,1952
cod,23.01,1953
cod,22.9,1954
cod,23.25,1955
cod,24.24,1956
cod,22.72,1957
cod,25.22,1958
cod,25.54,1959
cod,24.39,1960
cod,23.6,1961
cod,20.64,1962
cod,20.24,1963
cod,20.43,1964
cod,21.67,1965
cod,20.99,1966
cod,20.44,1967
cod,24.21,1968
cod,20.77,1969
cod,21.1,1970
cod,21.24,1971
cod,20.0,1972
cod,21.44,1973
cod,21.93,1974
cod,18.45,1975
cod,14.31,1976
cod,14.51,1977
cod,12.88,1978
cod,12.69,1979
cod,11.75,1980
cod,10.87,1981
cod,9.68,1982
cod,10.57,1983
cod,9.444,1984
cod,8.838,1985
cod,8.147,1986
cod,7.817,1987
cod,7.733,1988
cod,7.032,1989
cod,6.333,1990
cod,4.963,1991
cod,3.766,1992
cod,3.826,1993
cod,3.66,1994
cod,3.799,1995
cod,3.884,1996
cod,3.371,1997
cod,3.413,1998
cod,3.347,1999
cod,2.951,2000
cog,0.0001728,1850
cog,0.0001713,1851
cog,0.0003397,1852
cog,0.0005052,1853
cog,0.0006679,1854
cog,0.0008279,1855
cog,0.0009852,1856
cog,0.00114,1857
cog,0.001292,1858
cog,0.001442,1859
cog,0.00159,1860
cog,0.003134,1861
cog,0.004653,1862
cog,0.006147,1863
cog,0.007617,1864
cog,0.009064,1865
cog,0.01049,1866
cog,0.01189,1867
cog,0.01327,1868
cog,0.01463,1869
cog,0.01597,1870
cog,0.01728,1871
cog,0.01864,1872
cog,0.01997,1873
cog,0.02129,1874
cog,0.02259,1875
cog,0.02386,1876
cog,0.02512,1877
cog,0.02637,1878
cog,0.02759,1879
cog,0.02879,1880
cog,0.03237,1881
cog,0.02997,1882
cog,0.02995,1883
cog,0.02994,1884
cog,0.03272,1885
cog,0.03545,1886
cog,0.03816,1887
cog,0.04095,1888
cog,0.04522,1889
cog,0.04748,1890
cog,0.03973,1891
cog,0.05093,1892
cog,0.04419,1893
cog,0.05458,1894
cog,0.04787,1895
cog,0.0535,1896
cog,0.0599,1897
cog,0.06154,1898
cog,0.06169,1899
cog,0.07325,1900
cog,0.07928,1901
cog,0.04153,1902
cog,0.0452,1903
cog,0.05335,1904
cog,0.05759,1905
cog,0.05596,1906
cog,0.06024,1907
cog,0.07852,1908
cog,0.07155,1909
cog,0.08486,1910
cog,0.07331,1911
cog,0.08351,1912
cog,0.09488,1913
cog,0.102,1914
cog,0.1159,1915
cog,0.1268,1916
cog,0.1083,1917
cog,0.1156,1918
cog,0.1257,1919
cog,0.1312,1920
cog,0.179,1921
cog,0.1835,1922
cog,0.2236,1923
cog,0.2346,1924
cog,0.2313,1925
cog,0.2259,1926
cog,0.2456,1927
cog,0.2535,1928
cog,0.2837,1929
cog,0.3072,1930
cog,0.2519,1931
cog,0.2089,1932
cog,0.2508,1933
cog,0.3012,1934
cog,0.3211,1935
cog,0.3313,1936
cog,0.42,1937
cog,0.4016,1938
cog,0.4256,1939
cog,0.3937,1940
cog,0.404,1941
cog,0.4098,1942
cog,0.409,1943
cog,0.3954,1944
cog,0.3901,1945
cog,0.3761,1946
cog,0.3956,1947
cog,0.4581,1948
cog,0.4719,1949
cog,0.4909,1950
cog,0.4809,1951
cog,0.5204,1952
cog,0.5348,1953
cog,0.5393,1954
cog,0.5586,1955
cog,0.6042,1956
cog,0.6057,1957
cog,0.6063,1958
cog,0.6183,1959
cog,0.5612,1960
cog,0.5006,1961
cog,0.4421,1962
cog,0.3858,1963
cog,0.3317,1964
cog,0.2798,1965
cog,0.2301,1966
cog,0.1824,1967
cog,0.2657,1968
cog,0.3446,1969
cog,0.4193,1970
cog,1.207,1971
cog,1.158,1972
cog,1.162,1973
cog,1.258,1974
cog,1.313,1975
cog,1.275,1976
cog,1.255,1977
cog,1.16,1978
cog,1.174,1979
cog,1.239,1980
cog,1.211,1981
cog,1.056,1982
cog,4.922,1983
cog,3.983,1984
cog,4.099,1985
cog,3.782,1986
cog,3.603,1987
cog,2.733,1988
cog,2.949,1989
cog,3.102,1990
cog,3.2,1991
cog,2.969,1992
cog,3.063,1993
cog,1.865,1994
cog,2.786,1995
cog,1.991,1996
cog,1.712,1997
cog,0.7846,1998
cog,0.8295,1999
cog,3.13,2000
cri,0.03276,1850
cri,0.02156,1851
cri,0.04004,1852
cri,0.03558,1853
cri,0.04354,1854
cri,0.04158,1855
cri,0.05649,1856
cri,0.0639,1857
cri,0.06646,1858
cri,0.062,1859
cri,0.08739,1860
cri,0.08504,1861
cri,0.09392,1862
cri,0.0827,1863
cri,0.1045,1864
cri,0.1008,1865
cri,0.08271,1866
cri,0.1021,1867
cri,0.09672,1868
cri,0.115,1869
cri,0.1,1870
cri,0.08911,1871
cri,0.1061,1872
cri,0.09214,1873
cri,0.1015,1874
cri,0.1002,1875
cri,0.1053,1876
cri,0.09051,1877
cri,0.09558,1878
cri,0.09105,1879
cri,0.08061,1880
cri,0.07982,1881
cri,0.08607,1882
cri,0.06281,1883
cri,0.08036,1884
cri,0.07168,1885
cri,0.06463,1886
cri,0.05311,1887
cri,0.06279,1888
cri,0.04872,1889
cri,0.0517,1890
cri,0.04681,1891
cri,0.05185,1892
cri,0.0561,1893
cri,0.05688,1894
cri,0.05605,1895
cri,0.05539,1896
cri,0.0544,1897
cri,0.06413,1898
cri,0.06846,1899
cri,0.07293,1900
cri,0.09141,1901
cri,0.09116,1902
cri,0.1039,1903
cri,0.1058,1904
cri,0.1147,1905
cri,0.1141,1906
cri,0.1202,1907
cri,0.1324,1908
cri,0.14,1909
cri,0.1419,1910
cri,0.1668,1911
cri,0.1647,1912
cri,0.1468,1913
cri,0.1387,1914
cri,0.1713,1915
cri,0.2022,1916
cri,0.2438,1917
cri,0.2647,1918
cri,0.217,1919
cri,0.2336,1920
cri,0.1891,1921
cri,0.224,1922
cri,0.2806,1923
cri,0.2732,1924
cri,0.2901,1925
cri,0.3081,1926
cri,0.3384,1927
cri,0.3969,1928
cri,0.4169,1929
cri,0.3562,1930
cri,0.3134,1931
cri,0.2111,1932
cri,0.2497,1933
cri,0.3167,1934
cri,0.3255,1935
cri,0.3263,1936
cri,0.428,1937
cri,0.4137,1938
cri,0.3947,1939
cri,0.4052,1940
cri,0.4544,1941
cri,0.4096,1942
cri,0.4453,1943
cri,0.452,1944
cri,0.462,1945
cri,0.5153,1946
cri,0.4682,1947
cri,0.4732,1948
cri,0.4766,1949
cri,0.54,1950
cri,0.5795,1951
cri,0.5461,1952
cri,0.5197,1953
cri,0.5101,1954
cri,0.5268,1955
cri,0.5259,1956
cri,0.5163,1957
cri,0.482,1958
cri,0.4751,1959
cri,0.4624,1960
cri,0.4328,1961
cri,0.4129,1962
cri,0.4054,1963
cri,0.403,1964
cri,0.4029,1965
cri,0.3963,1966
cri,2.346,1967
cri,5.991,1968
cri,5.727,1969
cri,5.33,1970
cri,7.492,1971
cri,7.652,1972
cri,6.844,1973
cri,6.52,1974
cri,4.429,1975
cri,3.658,1976
cri,5.401,1977
cri,6.493,1978
cri,5.352,1979
cri,7.442,1980
cri,6.407,1981
cri,5.205,1982
cri,3.311,1983
cri,3.642,1984
cri,3.583,1985
cri,5.304,1986
cri,5.351,1987
cri,5.229,1988
cri,5.215,1989
cri,3.154,1990
cri,2.705,1991
cri,3.425,1992
cri,2.877,1993
cri,2.976,1994
cri,3.769,1995
cri,3.373,1996
cri,3.131,1997
cri,0.5577,1998
cri,0.3887,1999
cri,0.4829,2000
civ,0.0002588,1850
civ,0.0002565,1851
civ,0.0005085,1852
civ,0.0007563,1853
civ,0.0009999,1854
civ,0.00124,1855
civ,0.001475,1856
civ,0.001707,1857
civ,0.001935,1858
civ,0.002159,1859
civ,0.00238,1860
civ,0.004692,1861
civ,0.006966,1862
civ,0.009203,1863
civ,0.0114,1864
civ,0.01357,1865
civ,0.0157,1866
civ,0.0178,1867
civ,0.01987,1868
civ,0.0219,1869
civ,0.0239,1870
civ,0.02588,1871
civ,0.02791,1872
civ,0.02991,1873
civ,0.03188,1874
civ,0.03382,1875
civ,0.03573,1876
civ,0.03762,1877
civ,0.03947,1878
civ,0.04131,1879
civ,0.04311,1880
civ,0.04847,1881
civ,0.04487,1882
civ,0.04485,1883
civ,0.04483,1884
civ,0.04898,1885
civ,0.05308,1886
civ,0.05713,1887
civ,0.06131,1888
civ,0.0677,1889
civ,0.07109,1890
civ,0.05949,1891
civ,0.07625,1892
civ,0.06617,1893
civ,0.08172,1894
civ,0.07168,1895
civ,0.0801,1896
civ,0.08968,1897
civ,0.09215,1898
civ,0.09237,1899
civ,0.1097,1900
civ,0.1187,1901
civ,0.06219,1902
civ,0.06767,1903
civ,0.07987,1904
civ,0.08623,1905
civ,0.08379,1906
civ,0.0902,1907
civ,0.1176,1908
civ,0.1071,1909
civ,0.1271,1910
civ,0.1098,1911
civ,0.125,1912
civ,0.1421,1913
civ,0.1527,1914
civ,0.1736,1915
civ,0.1898,1916
civ,0.1621,1917
civ,0.173,1918
civ,0.1882,1919
civ,0.1964,1920
civ,0.268,1921
civ,0.2747,1922
civ,0.3347,1923
civ,0.3513,1924
civ,0.3462,1925
civ,0.3382,1926
civ,0.3678,1927
civ,0.3796,1928
civ,0.4247,1929
civ,0.46,1930
civ,0.3771,1931
civ,0.3128,1932
civ,0.3756,1933
civ,0.4509,1934
civ,0.4807,1935
civ,0.4961,1936
civ,0.6288,1937
civ,0.6012,1938
civ,0.6372,1939
civ,0.5895,1940
civ,0.6048,1941
civ,0.6135,1942
civ,0.6124,1943
civ,0.592,1944
civ,0.5841,1945
civ,0.5632,1946
civ,0.5922,1947
civ,0.6858,1948
civ,0.7066,1949
civ,0.735,1950
civ,0.7177,1951
civ,0.7745,1952
civ,0.7942,1953
civ,0.7998,1954
civ,0.8268,1955
civ,0.8932,1956
civ,0.8947,1957
civ,0.8942,1958
civ,0.9075,1959
civ,0.8152,1960
civ,0.8266,1961
civ,0.8301,1962
civ,0.7726,1963
civ,0.845,1964
civ,0.8834,1965
civ,2.482,1966
civ,2.618,1967
civ,2.564,1968
civ,2.664,1969
civ,2.373,1970
civ,2.078,1971
civ,2.376,1972
civ,2.308,1973
civ,2.557,1974
civ,2.512,1975
civ,2.431,1976
civ,2.373,1977
civ,2.224,1978
civ,2.436,1979
civ,2.648,1980
civ,2.55,1981
civ,2.396,1982
civ,1.813,1983
civ,1.679,1984
civ,1.871,1985
civ,2.108,1986
civ,1.805,1987
civ,2.2,1988
civ,2.103,1989
civ,1.82,1990
civ,1.797,1991
civ,2.005,1992
civ,1.761,1993
civ,1.683,1994
civ,1.64,1995
civ,1.58,1996
civ,1.603,1997
civ,1.574,1998
civ,1.502,1999
civ,1.567,2000
hrv,0.001686,1850
hrv,0.00187,1851
hrv,0.002368,1852
hrv,0.004689,1853
hrv,0.006965,1854
hrv,0.009196,1855
hrv,0.01138,1856
hrv,0.01353,1857
hrv,0.01564,1858
hrv,0.0177,1859
hrv,0.01973,1860
hrv,0.02172,1861
hrv,0.02368,1862
hrv,0.0256,1863
hrv,0.02749,1864
hrv,0.02934,1865
hrv,0.03117,1866
hrv,0.03296,1867
hrv,0.03472,1868
hrv,0.03645,1869
hrv,0.03816,1870
hrv,0.03983,1871
hrv,0.04148,1872
hrv,0.04311,1873
hrv,0.0447,1874
hrv,0.04627,1875
hrv,0.04782,1876
hrv,0.04935,1877
hrv,0.05085,1878
hrv,0.05232,1879
hrv,0.05378,1880
hrv,0.05522,1881
hrv,0.05663,1882
hrv,0.05802,1883
hrv,0.0594,1884
hrv,0.06075,1885
hrv,0.06208,1886
hrv,0.0634,1887
hrv,0.0647,1888
hrv,0.06598,1889
hrv,0.06724,1890
hrv,0.06849,1891
hrv,0.06972,1892
hrv,0.07093,1893
hrv,0.07213,1894
hrv,0.06774,1895
hrv,0.04982,1896
hrv,0.06669,1897
hrv,0.06895,1898
hrv,0.07119,1899
hrv,0.08735,1900
hrv,0.1078,1901
hrv,0.1212,1902
hrv,0.1101,1903
hrv,0.1128,1904
hrv,0.1298,1905
hrv,0.1288,1906
hrv,0.1907,1907
hrv,0.1887,1908
hrv,0.2044,1909
hrv,0.205,1910
hrv,0.1955,1911
hrv,0.2171,1912
hrv,0.2298,1913
hrv,0.3682,1914
hrv,0.5048,1915
hrv,0.6397,1916
hrv,0.7729,1917
hrv,0.9045,1918
hrv,1.034,1919
hrv,1.163,1920
hrv,1.289,1921
hrv,1.727,1922
hrv,1.031,1923
hrv,1.237,1924
hrv,1.376,1925
hrv,1.511,1926
hrv,1.627,1927
hrv,1.968,1928
hrv,2.275,1929
hrv,2.667,1930
hrv,2.867,1931
hrv,2.745,1932
hrv,2.547,1933
hrv,2.843,1934
hrv,3.158,1935
hrv,3.311,1936
hrv,3.177,1937
hrv,3.673,1938
hrv,3.967,1939
hrv,4.089,1940
hrv,4.336,1941
hrv,3.315,1942
hrv,2.851,1943
hrv,2.423,1944
hrv,2.028,1945
hrv,1.474,1946
hrv,3.031,1947
hrv,4.339,1948
hrv,5.257,1949
hrv,6.161,1950
hrv,6.796,1951
hrv,5.993,1952
hrv,5.805,1953
hrv,5.343,1954
hrv,5.953,1955
hrv,6.323,1956
hrv,7.121,1957
hrv,7.504,1958
hrv,7.681,1959
hrv,8.401,1960
hrv,8.911,1961
hrv,9.423,1962
hrv,9.8,1963
hrv,10.96,1964
hrv,11.88,1965
hrv,11.64,1966
hrv,11.96,1967
hrv,11.17,1968
hrv,11.71,1969
hrv,12.09,1970
hrv,13.37,1971
hrv,14.38,1972
hrv,14.13,1973
hrv,15.19,1974
hrv,15.56,1975
hrv,16.33,1976
hrv,16.38,1977
hrv,16.07,1978
hrv,16.39,1979
hrv,17.11,1980
hrv,17.17,1981
hrv,17.12,1982
hrv,18.34,1983
hrv,18.96,1984
hrv,19.81,1985
hrv,19.42,1986
hrv,19.94,1987
hrv,20.64,1988
hrv,20.77,1989
hrv,19.96,1990
hrv,11.89,1991
hrv,11.87,1992
hrv,12.67,1993
hrv,9.898,1994
hrv,7.828,1995
hrv,7.415,1996
hrv,9.045,1997
hrv,10.12,1998
hrv,10.29,1999
hrv,6.586,2000
cub,0.3391,1850
cub,0.2226,1851
cub,0.4122,1852
cub,0.3653,1853
cub,0.4461,1854
cub,0.425,1855
cub,0.5759,1856
cub,0.65,1857
cub,0.6745,1858
cub,0.6279,1859
cub,0.8832,1860
cub,0.8577,1861
cub,0.9634,1862
cub,0.8627,1863
cub,1.108,1864
cub,1.101,1865
cub,0.9286,1866
cub,1.179,1867
cub,1.147,1868
cub,1.401,1869
cub,1.251,1870
cub,1.118,1871
cub,1.335,1872
cub,1.162,1873
cub,1.283,1874
cub,1.269,1875
cub,1.341,1876
cub,1.158,1877
cub,1.242,1878
cub,1.201,1879
cub,1.078,1880
cub,1.083,1881
cub,1.183,1882
cub,0.8749,1883
cub,1.153,1884
cub,1.058,1885
cub,0.9805,1886
cub,0.8271,1887
cub,1.008,1888
cub,0.8059,1889
cub,0.8802,1890
cub,0.8194,1891
cub,0.9326,1892
cub,1.036,1893
cub,1.077,1894
cub,1.088,1895
cub,1.102,1896
cub,1.108,1897
cub,1.336,1898
cub,1.458,1899
cub,1.588,1900
cub,2.007,1901
cub,1.997,1902
cub,2.2,1903
cub,2.259,1904
cub,2.201,1905
cub,3.571,1906
cub,4.861,1907
cub,6.074,1908
cub,5.896,1909
cub,7.628,1910
cub,7.397,1911
cub,7.171,1912
cub,5.214,1913
cub,10.11,1914
cub,14.7,1915
cub,15.84,1916
cub,16.89,1917
cub,19.37,1918
cub,11.57,1919
cub,11.24,1920
cub,10.86,1921
cub,14.45,1922
cub,13.98,1923
cub,14.77,1924
cub,14.31,1925
cub,13.88,1926
cub,15.71,1927
cub,18.52,1928
cub,14.96,1929
cub,16.58,1930
cub,13.14,1931
cub,4.932,1932
cub,6.735,1933
cub,5.631,1934
cub,5.486,1935
cub,10.73,1936
cub,11.38,1937
cub,11.98,1938
cub,9.211,1939
cub,8.196,1940
cub,7.992,1941
cub,7.793,1942
cub,5.315,1943
cub,5.207,1944
cub,6.595,1945
cub,8.479,1946
cub,8.938,1947
cub,11.62,1948
cub,12.85,1949
cub,17.73,1950
cub,18.86,1951
cub,18.14,1952
cub,18.93,1953
cub,18.2,1954
cub,19.98,1955
cub,18.53,1956
cub,29.55,1957
cub,35.55,1958
cub,30.09,1959
cub,26.78,1960
cub,22.41,1961
cub,24.39,1962
cub,24.77,1963
cub,23.51,1964
cub,23.72,1965
cub,23.01,1966
cub,24.36,1967
cub,25.42,1968
cub,23.63,1969
cub,22.66,1970
cub,22.57,1971
cub,22.1,1972
cub,22.16,1973
cub,24.3,1974
cub,24.3,1975
cub,22.59,1976
cub,24.36,1977
cub,23.03,1978
cub,22.08,1979
cub,24.69,1980
cub,25.13,1981
cub,22.82,1982
cub,20.41,1983
cub,19.74,1984
cub,19.03,1985
cub,18.72,1986
cub,20.17,1987
cub,22.55,1988
cub,22.93,1989
cub,20.53,1990
cub,20.33,1991
cub,19.24,1992
cub,17.79,1993
cub,18.58,1994
cub,15.87,1995
cub,17.85,1996
cub,16.56,1997
cub,16.73,1998
cub,18.06,1999
cub,22.09,2000
cyp,3.016,1850
cyp,3.271,1851
cyp,3.591,1852
cyp,3.803,1853
cyp,4.098,1854
cyp,4.23,1855
cyp,4.418,1856
cyp,4.34,1857
cyp,4.409,1858
cyp,4.779,1859
cyp,5.294,1860
cyp,5.576,1861
cyp,5.643,1862
cyp,5.887,1863
cyp,6.317,1864
cyp,6.681,1865
cyp,6.922,1866
cyp,7.227,1867
cyp,7.348,1868
cyp,7.752,1869
cyp,7.793,1870
cyp,8.114,1871
cyp,8.953,1872
cyp,9.436,1873
cyp,9.144,1874
cyp,9.593,1875
cyp,9.801,1876
cyp,10.01,1877
cyp,10.09,1878
cyp,10.32,1879
cyp,11.42,1880
cyp,12.09,1881
cyp,12.42,1882
cyp,12.88,1883
cyp,12.49,1884
cyp,12.46,1885
cyp,12.0,1886
cyp,12.49,1887
cyp,12.81,1888
cyp,13.38,1889
cyp,13.87,1890
cyp,14.06,1891
cyp,13.64,1892
cyp,12.94,1893
cyp,13.8,1894
cyp,13.95,1895
cyp,14.54,1896
cyp,14.78,1897
cyp,14.8,1898
cyp,15.58,1899
cyp,16.03,1900
cyp,15.78,1901
cyp,15.71,1902
cyp,15.96,1903
cyp,16.09,1904
cyp,16.15,1905
cyp,16.91,1906
cyp,17.56,1907
cyp,17.37,1908
cyp,17.36,1909
cyp,17.77,1910
cyp,17.82,1911
cyp,18.25,1912
cyp,18.63,1913
cyp,16.66,1914
cyp,16.76,1915
cyp,17.94,1916
cyp,17.21,1917
cyp,15.99,1918
cyp,14.03,1919
cyp,14.43,1920
cyp,12.8,1921
cyp,13.76,1922
cyp,13.53,1923
cyp,39.88,1924
cyp,52.28,1925
cyp,38.55,1926
cyp,50.53,1927
cyp,62.11,1928
cyp,73.29,1929
cyp,60.07,1930
cyp,47.26,1931
cyp,34.56,1932
cyp,44.95,1933
cyp,43.85,1934
cyp,128.4,1935
cyp,177.6,1936
cyp,285.6,1937
cyp,368.7,1938
cyp,301.8,1939
cyp,85.62,1940
cyp,0.9262,1941
cyp,0.9019,1942
cyp,0.8784,1943
cyp,0.8556,1944
cyp,8.335,1945
cyp,64.96,1946
cyp,94.08,1947
cyp,121.2,1948
cyp,146.4,1949
cyp,113.4,1950
cyp,124.0,1951
cyp,134.8,1952
cyp,144.4,1953
cyp,172.4,1954
cyp,149.3,1955
cyp,219.0,1956
cyp,235.7,1957
cyp,187.9,1958
cyp,199.2,1959
cyp,194.6,1960
cyp,153.1,1961
cyp,130.8,1962
cyp,132.6,1963
cyp,84.89,1964
cyp,102.6,1965
cyp,119.6,1966
cyp,70.13,1967
cyp,100.5,1968
cyp,84.76,1969
cyp,74.03,1970
cyp,68.01,1971
cyp,86.31,1972
cyp,77.61,1973
cyp,64.71,1974
cyp,53.25,1975
cyp,45.37,1976
cyp,42.44,1977
cyp,34.04,1978
cyp,23.62,1979
cyp,22.91,1980
cyp,22.66,1981
cyp,26.43,1982
cyp,23.74,1983
cyp,25.79,1984
cyp,27.04,1985
cyp,29.23,1986
cyp,29.57,1987
cyp,31.62,1988
cyp,31.3,1989
cyp,33.76,1990
cyp,23.78,1991
cyp,27.57,1992
cyp,29.91,1993
cyp,28.9,1994
cyp,27.96,1995
cyp,30.46,1996
cyp,31.6,1997
cyp,32.72,1998
cyp,33.17,1999
cyp,32.41,2000
cze,0.2671,1850
cze,0.2984,1851
cze,0.3804,1852
cze,0.4137,1853
cze,0.4721,1854
cze,0.5413,1855
cze,0.6217,1856
cze,0.6778,1857
cze,0.7746,1858
cze,0.7575,1859
cze,0.8141,1860
cze,0.855,1861
cze,0.9594,1862
cze,1.062,1863
cze,1.16,1864
cze,1.253,1865
cze,1.294,1866
cze,1.412,1867
cze,1.517,1868
cze,1.626,1869
cze,1.739,1870
cze,2.029,1871
cze,2.175,1872
cze,2.29,1873
cze,2.396,1874
cze,2.432,1875
cze,2.565,1876
cze,2.517,1877
cze,2.732,1878
cze,2.891,1879
cze,3.26,1880
cze,3.407,1881
cze,3.568,1882
cze,3.917,1883
cze,4.007,1884
cze,4.144,1885
cze,4.223,1886
cze,4.254,1887
cze,4.672,1888
cze,5.07,1889
cze,5.244,1890
cze,5.51,1891
cze,5.481,1892
cze,5.858,1893
cze,6.103,1894
cze,6.491,1895
cze,6.821,1896
cze,7.27,1897
cze,7.948,1898
cze,8.466,1899
cze,9.236,1900
cze,9.323,1901
cze,9.081,1902
cze,9.465,1903
cze,9.853,1904
cze,9.975,1905
cze,10.72,1906
cze,11.77,1907
cze,12.16,1908
cze,12.48,1909
cze,12.32,1910
cze,13.13,1911
cze,14.31,1912
cze,15.49,1913
cze,13.37,1914
cze,12.27,1915
cze,12.94,1916
cze,12.15,1917
cze,10.86,1918
cze,14.12,1919
cze,16.06,1920
cze,16.63,1921
cze,15.01,1922
cze,14.1,1923
cze,17.95,1924
cze,16.69,1925
cze,16.73,1926
cze,18.11,1927
cze,19.69,1928
cze,21.99,1929
cze,19.24,1930
cze,17.95,1931
cze,15.71,1932
cze,14.56,1933
cze,14.61,1934
cze,14.76,1935
cze,15.63,1936
cze,17.98,1937
cze,16.63,1938
cze,20.12,1939
cze,22.86,1940
cze,22.87,1941
cze,24.46,1942
cze,27.34,1943
cze,26.26,1944
cze,14.69,1945
cze,18.58,1946
cze,21.56,1947
cze,23.2,1948
cze,26.29,1949
cze,27.3,1950
cze,29.63,1951
cze,31.24,1952
cze,31.72,1953
cze,33.85,1954
cze,35.1,1955
cze,38.43,1956
cze,40.26,1957
cze,43.94,1958
cze,41.65,1959
cze,44.35,1960
cze,50.51,1961
cze,54.79,1962
cze,58.64,1963
cze,61.54,1964
cze,60.54,1965
cze,65.07,1966
cze,67.85,1967
cze,76.09,1968
cze,87.1,1969
cze,96.24,1970
cze,101.0,1971
cze,102.7,1972
cze,99.91,1973
cze,102.2,1974
cze,107.4,1975
cze,109.0,1976
cze,112.2,1977
cze,112.8,1978
cze,113.0,1979
cze,109.7,1980
cze,113.7,1981
cze,115.8,1982
cze,113.4,1983
cze,111.8,1984
cze,110.4,1985
cze,105.6,1986
cze,104.9,1987
cze,100.2,1988
cze,96.86,1989
cze,90.98,1990
cze,86.17,1991
cze,74.55,1992
