geo,time,aid_received_percent_of_gni
cog,2003,2.682
cog,2004,3.652
cog,2005,35.35
cog,2006,5.059
cog,2007,2.056
cog,2008,5.531
cog,2009,4.059
cog,2010,14.54
cri,1960,0.7141
cri,1961,1.247
cri,1962,1.98
cri,1963,2.011
cri,1964,2.628
cri,1965,2.679
cri,1966,2.236
cri,1967,2.188
cri,1968,1.578
cri,1969,1.971
cri,1970,1.549
cri,1971,1.556
cri,1972,1.551
cri,1973,1.566
cri,1974,1.416
cri,1975,1.585
cri,1976,1.042
cri,1977,0.8417
cri,1978,1.484
cri,1979,1.421
cri,1980,1.396
cri,1981,2.321
cri,1982,3.628
cri,1983,6.904
cri,1984,5.057
cri,1985,6.187
cri,1986,3.739
cri,1987,4.108
cri,1988,3.274
cri,1989,3.498
cri,1990,3.174
cri,1991,2.494
cri,1992,1.678
cri,1993,1.053
cri,1994,0.7175
cri,1995,0.2581
cri,1996,-0.11
cri,1997,-0.0632
cri,1998,0.1254
cri,1999,-0.07056
cri,2000,0.06546
cri,2001,0.002354
cri,2002,-0.002094
cri,2003,0.1728
cri,2004,0.07165
cri,2005,0.1346
cri,2006,0.1454
cri,2007,0.2274
cri,2008,0.2274
cri,2009,0.3809
cri,2010,0.2697
civ,1960,0.02336
civ,1961,0.5517
civ,1962,1.432
civ,1963,1.182
civ,1964,4.35
civ,1965,4.324
civ,1966,3.631
civ,1967,3.25
civ,1968,3.605
civ,1969,3.764
civ,1970,3.704
civ,1971,3.366
civ,1972,2.698
civ,1973,2.633
civ,1974,2.543
civ,1975,2.656
civ,1976,2.386
civ,1977,1.712
civ,1978,1.706
civ,1979,1.842
civ,1980,2.167
civ,1981,1.556
civ,1982,1.942
civ,1983,2.525
civ,1984,1.937
civ,1985,1.864
civ,1986,2.06
civ,1987,2.615
civ,1988,4.566
civ,1989,4.713
civ,1990,7.453
civ,1991,6.906
civ,1992,7.706
civ,1993,7.883
civ,1994,21.13
civ,1995,12.1
civ,1996,8.591
civ,1997,4.056
civ,1998,8.045
civ,1999,3.81
civ,2000,3.609
civ,2001,1.876
civ,2002,9.88
civ,2003,1.949
civ,2004,1.087
civ,2005,0.5831
civ,2006,1.49
civ,2007,0.9046
civ,2008,2.789
civ,2009,10.89
civ,2010,3.854
hrv,1992,9.892e-05
hrv,1994,0.7615
hrv,1995,0.2419
hrv,1996,0.5728
hrv,1997,0.1713
hrv,1998,0.1579
hrv,1999,0.2145
hrv,2000,0.3103
hrv,2001,0.547
hrv,2002,0.5468
hrv,2003,0.3655
hrv,2004,0.2967
hrv,2005,0.283
hrv,2006,0.421
hrv,2007,0.2816
hrv,2008,0.3593
hrv,2009,0.2828
hrv,2010,0.263
cub,1970,0.03259
cub,1971,0.03657
cub,1972,0.04474
cub,1973,0.05298
cub,1974,0.1361
cub,1975,0.1536
cub,1976,0.2489
cub,1977,0.3225
cub,1978,0.2742
cub,1979,0.2493
cub,1980,0.1602
cub,1981,0.06765
cub,1982,0.07835
cub,1983,0.05894
cub,1984,0.04988
cub,1985,0.08007
cub,1986,0.07487
cub,1987,0.133
cub,1988,0.07506
cub,1989,0.2099
cub,1990,0.1812
cub,1991,0.1548
cub,1992,0.1121
cub,1993,0.1975
cub,1994,0.1669
cub,1995,0.2125
cub,1996,0.2317
cub,1997,0.2626
cub,1998,0.3167
cub,1999,0.21
cub,2000,0.1469
cub,2001,0.1722
cub,2002,0.1931
cub,2003,0.2123
cub,2004,0.2757
cub,2005,0.2104
cub,2006,0.1798
cub,2007,0.161
cub,2008,0.2129
cyp,1975,6.309
cyp,1976,9.678
cyp,1977,12.67
cyp,1978,4.848
cyp,1979,2.29
cyp,1980,2.407
cyp,1981,2.071
cyp,1982,1.413
cyp,1983,0.8598
cyp,1984,0.7369
cyp,1985,1.512
cyp,1986,1.13
cyp,1987,1.1
cyp,1988,1.013
cyp,1989,0.8703
cyp,1990,0.6711
cyp,1991,0.6777
cyp,1992,0.3739
cyp,1993,0.5056
cyp,1994,0.5863
cyp,1995,0.2371
cyp,1996,0.2469
dji,1991,22.19
dji,1992,22.53
dji,1993,27.49
dji,1994,25.29
dji,1995,20.46
dji,1996,19.01
dji,1997,16.6
dji,1998,15.43
dji,1999,13.68
dji,2000,12.72
dji,2001,10.14
dji,2002,12.22
dji,2003,11.81
dji,2004,8.773
dji,2005,9.553
dji,2006,13.5
dji,2007,12.03
dji,2008,13.13
dji,2009,14.88
dma,1977,13.61
dma,1978,15.81
dma,1979,20.48
dma,1980,29.65
dma,1981,22.12
dma,1982,23.2
dma,1983,12.47
dma,1984,18.44
dma,1985,17.77
dma,1986,10.7
dma,1987,13.06
dma,1988,12.82
dma,1989,16.32
dma,1990,12.17
dma,1991,10.2
dma,1992,6.887
dma,1993,4.592
dma,1994,8.384
dma,1995,11.87
dma,1996,19.81
dma,1997,6.409
dma,1998,7.901
dma,1999,4.063
dma,2000,5.327
dma,2001,6.438
dma,2002,9.897
dma,2003,3.56
dma,2004,8.824
dma,2005,6.349
dma,2006,5.234
dma,2007,4.863
dma,2008,5.004
dma,2009,7.688
dma,2010,7.015
dom,1960,0.02567
dom,1961,0.0236
dom,1962,2.616
dom,1963,5.217
dom,1964,2.308
dom,1965,8.953
dom,1966,5.399
dom,1967,5.902
dom,1968,6.028
dom,1969,3.604
dom,1970,2.926
dom,1971,1.893
dom,1972,1.454
dom,1973,1.082
dom,1974,0.7163
dom,1975,0.8303
dom,1976,0.8349
dom,1977,0.7443
dom,1978,1.044
dom,1979,1.399
dom,1980,1.943
dom,1981,1.505
dom,1982,1.759
dom,1983,1.193
dom,1984,1.883
dom,1985,4.379
dom,1986,1.562
dom,1987,2.334
dom,1988,2.337
dom,1989,2.249
dom,1990,1.504
dom,1991,0.7232
dom,1992,0.6046
dom,1993,-0.01515
dom,1994,0.443
dom,1995,0.7656
dom,1996,0.5717
dom,1997,0.3778
dom,1998,0.583
dom,1999,0.9146
dom,2000,0.244
dom,2001,0.4489
dom,2002,0.5703
dom,2003,0.3465
dom,2004,0.4182
dom,2005,0.2512
dom,2006,0.1578
dom,2007,0.3138
dom,2008,0.3546
dom,2009,0.2645
dom,2010,0.3511
ecu,1960,0.5963
ecu,1961,1.092
ecu,1962,1.346
ecu,1963,1.721
ecu,1964,1.812
ecu,1965,1.712
ecu,1966,2.059
ecu,1967,1.961
ecu,1968,1.604
ecu,1969,1.166
ecu,1970,1.414
ecu,1971,1.682
ecu,1972,1.285
ecu,1973,1.444
ecu,1974,1.21
ecu,1975,1.505
ecu,1976,1.338
ecu,1977,0.7987
ecu,1978,0.5809
ecu,1979,0.7438
ecu,1980,0.3991
ecu,1981,0.4347
ecu,1982,0.4221
ecu,1983,0.5908
ecu,1984,1.281
ecu,1985,1.25
ecu,1986,1.563
ecu,1987,2.817
ecu,1988,2.147
ecu,1989,1.937
ecu,1990,1.742
ecu,1991,2.321
ecu,1992,2.17
ecu,1993,1.642
ecu,1994,1.187
ecu,1995,1.156
ecu,1996,1.235
ecu,1997,0.6721
ecu,1998,0.7981
ecu,1999,0.9641
ecu,2000,1.006
ecu,2001,0.9218
ecu,2002,0.9395
ecu,2003,0.6507
ecu,2004,0.4986
ecu,2005,0.6428
ecu,2006,0.4709
ecu,2007,0.4988
ecu,2008,0.4372
ecu,2009,0.4104
ecu,2010,0.2644
egy,1960,4.297
egy,1961,2.716
egy,1962,4.706
egy,1963,4.994
egy,1964,4.954
egy,1965,2.42
egy,1966,1.835
egy,1967,0.5941
egy,1968,0.4223
egy,1969,0.1455
egy,1970,2.244
egy,1971,1.693
egy,1972,1.609
egy,1973,9.343
egy,1974,15.47
egy,1975,22.4
egy,1976,18.68
egy,1977,18.57
egy,1978,19.02
egy,1979,9.197
egy,1980,6.467
egy,1981,5.958
egy,1982,6.084
egy,1983,5.54
egy,1984,6.196
egy,1985,5.639
egy,1986,5.206
egy,1987,4.312
egy,1988,4.294
egy,1989,4.2
egy,1990,14.43
egy,1991,14.78
egy,1992,9.0
egy,1993,5.396
egy,1994,5.196
egy,1995,3.36
egy,1996,3.215
egy,1997,2.528
egy,1998,2.294
egy,1999,1.767
egy,2000,1.36
egy,2001,1.323
egy,2002,1.492
egy,2003,1.227
egy,2004,1.975
egy,2005,1.156
egy,2006,0.8329
egy,2007,0.8631
egy,2008,1.06
egy,2009,0.5279
egy,2010,0.2761
slv,1960,0.1158
slv,1961,1.167
slv,1962,0.8831
slv,1963,1.786
slv,1964,1.621
slv,1965,1.662
slv,1966,2.261
slv,1967,1.574
slv,1968,1.36
slv,1969,1.221
slv,1970,1.322
slv,1971,1.084
slv,1972,1.451
slv,1973,1.599
slv,1974,1.802
slv,1975,2.025
slv,1976,1.285
slv,1977,1.547
slv,1978,1.792
slv,1979,1.735
slv,1980,2.761
slv,1981,5.01
slv,1982,6.663
slv,1983,8.598
slv,1984,7.4
slv,1985,9.367
slv,1986,9.197
slv,1987,10.98
slv,1988,10.2
slv,1989,10.36
slv,1990,7.391
slv,1991,5.683
slv,1992,6.892
slv,1993,5.866
slv,1994,3.823
slv,1995,3.147
slv,1996,2.943
slv,1997,2.539
slv,1998,1.528
slv,1999,1.503
slv,2000,1.395
slv,2001,1.753
slv,2002,1.668
slv,2003,1.314
slv,2004,1.411
slv,2005,1.231
slv,2006,0.8995
slv,2007,0.4482
slv,2008,1.109
slv,2009,1.373
slv,2010,1.358
gnq,1973,1.241
gnq,1974,16.81
gnq,1975,2.082
gnq,1976,0.4036
gnq,1977,0.8047
gnq,1985,22.73
gnq,1986,21.94
gnq,1987,47.02
gnq,1988,40.17
gnq,1989,53.98
gnq,1990,48.76
gnq,1991,51.04
gnq,1992,41.7
gnq,1993,35.1
gnq,1994,25.69
gnq,1995,21.82
gnq,1996,15.13
gnq,1997,5.846
gnq,1998,5.448
gnq,1999,4.834
gnq,2000,2.437
gnq,2001,1.535
gnq,2002,1.735
gnq,2003,1.504
gnq,2004,1.261
gnq,2005,0.9137
gnq,2006,0.5018
gnq,2007,0.4729
gnq,2008,0.3053
gnq,2009,0.3472
gnq,2010,0.9167
eri,1992,0.2096
eri,1993,14.47
eri,1994,28.98
eri,1995,25.32
eri,1996,22.96
eri,1997,18.05
eri,1998,22.31
eri,1999,21.39
eri,2000,27.92
eri,2001,41.4
eri,2002,33.73
eri,2003,36.83
eri,2004,24.22
eri,2005,32.07
eri,2006,10.46
eri,2007,12.08
eri,2008,10.49
