geo,aged_15_64_labour_force_participation_rate_percent,time
sau,54.8,1987
sau,54.9,1988
sau,55.3,1989
sau,55.1,1990
sau,54.9,1991
sau,54.9,1992
sau,55.2,1993
sau,55.3,1994
sau,55.5,1995
sau,55.4,1996
sau,55.3,1997
sau,55.1,1998
sau,55.3,1999
sau,55.1,2000
sau,55.4,2001
sau,55.8,2002
sau,55.8,2003
sau,55.9,2004
sau,55.8,2005
sau,55.7,2006
sau,55.9,2007
sen,77.1,1980
sen,77.1,1981
sen,77.3,1982
sen,77.2,1983
sen,77.3,1984
sen,77.4,1985
sen,77.4,1986
sen,77.4,1987
sen,77.4,1988
sen,77.3,1989
sen,77.2,1990
sen,77.1,1991
sen,77.0,1992
sen,76.9,1993
sen,76.8,1994
sen,76.7,1995
sen,76.6,1996
sen,76.5,1997
sen,76.3,1998
sen,76.2,1999
sen,76.1,2000
sen,75.9,2001
sen,75.8,2002
sen,75.7,2003
sen,75.6,2004
sen,75.5,2005
sen,75.3,2006
sen,75.5,2007
scg,83.2,1980
scg,82.6,1981
scg,81.9,1982
scg,81.2,1983
scg,80.5,1984
scg,79.9,1985
scg,79.6,1986
scg,79.4,1987
scg,79.3,1988
scg,79.3,1989
scg,79.3,1990
scg,64.9,1991
scg,64.3,1992
scg,64.2,1993
scg,64.4,1994
scg,65.1,1995
scg,66.3,1996
scg,66.6,1997
scg,66.9,1998
scg,67.2,1999
scg,67.7,2000
scg,68.0,2001
scg,68.4,2002
scg,68.8,2003
scg,69.2,2004
scg,69.4,2005
scg,69.5,2006
scg,69.6,2007
sle,67.0,1980
sle,66.9,1981
sle,66.7,1982
sle,66.7,1983
sle,66.6,1984
sle,66.8,1985
sle,66.8,1986
sle,66.9,1987
sle,67.4,1988
sle,67.6,1989
sle,67.5,1990
sle,67.7,1991
sle,68.0,1992
sle,68.2,1993
sle,68.2,1994
sle,68.7,1995
sle,68.6,1996
sle,69.1,1997
sle,69.1,1998
sle,69.3,1999
sle,69.2,2000
sle,68.9,2001
sle,68.4,2002
sle,68.3,2003
sle,68.1,2004
sle,68.0,2005
sle,67.9,2006
sle,67.9,2007
sgp,66.6,1980
sgp,67.0,1981
sgp,67.2,1982
sgp,67.4,1983
sgp,67.5,1984
sgp,66.6,1985
sgp,67.0,1986
sgp,67.1,1987
sgp,67.6,1988
sgp,68.4,1989
sgp,69.0,1990
sgp,69.8,1991
sgp,70.5,1992
sgp,70.1,1993
sgp,70.3,1994
sgp,69.0,1995
sgp,70.8,1996
sgp,70.1,1997
sgp,70.1,1998
sgp,70.6,1999
sgp,71.1,2000
sgp,71.2,2001
sgp,71.3,2002
sgp,71.4,2003
sgp,71.5,2004
sgp,71.5,2005
sgp,71.4,2006
sgp,71.3,2007
svk,83.9,1980
svk,83.8,1981
svk,83.5,1982
svk,83.2,1983
svk,82.9,1984
svk,82.8,1985
svk,82.7,1986
svk,82.8,1987
svk,82.9,1988
svk,83.1,1989
svk,83.1,1990
svk,76.2,1991
svk,74.3,1992
svk,72.1,1993
svk,69.5,1994
svk,69.4,1995
svk,69.8,1996
svk,69.2,1997
svk,69.1,1998
svk,69.4,1999
svk,69.8,2000
svk,70.4,2001
svk,70.0,2002
svk,70.3,2003
svk,70.0,2004
svk,69.2,2005
svk,68.7,2006
svk,69.7,2007
svn,77.1,1980
svn,76.8,1981
svn,76.6,1982
svn,76.3,1983
svn,76.0,1984
svn,75.8,1985
svn,75.7,1986
svn,75.7,1987
svn,75.8,1988
svn,75.9,1989
svn,76.0,1990
svn,68.2,1991
svn,64.5,1992
svn,60.9,1993
svn,67.2,1994
svn,68.3,1995
svn,67.5,1996
svn,68.1,1997
svn,69.3,1998
svn,68.2,1999
svn,68.1,2000
svn,67.8,2001
svn,68.7,2002
svn,67.1,2003
svn,70.2,2004
svn,70.1,2005
svn,71.3,2006
svn,70.3,2007
slb,73.1,1980
slb,73.2,1981
slb,73.3,1982
slb,73.4,1983
slb,73.4,1984
slb,73.4,1985
slb,73.3,1986
slb,73.1,1987
slb,72.9,1988
slb,72.7,1989
slb,72.7,1990
slb,72.7,1991
slb,72.8,1992
slb,72.9,1993
slb,72.9,1994
slb,72.8,1995
slb,72.6,1996
slb,72.3,1997
slb,72.0,1998
slb,71.6,1999
slb,71.3,2000
slb,71.1,2001
slb,70.8,2002
slb,70.6,2003
slb,70.4,2004
slb,70.2,2005
slb,70.1,2006
slb,69.7,2007
som,72.5,1980
som,72.3,1981
som,72.2,1982
som,72.1,1983
som,72.0,1984
som,71.9,1985
som,71.6,1986
som,71.6,1987
som,71.5,1988
som,71.4,1989
som,71.5,1990
som,71.4,1991
som,71.3,1992
som,71.1,1993
som,70.9,1994
som,70.9,1995
som,70.9,1996
som,71.1,1997
som,71.4,1998
som,71.6,1999
som,71.7,2000
som,71.8,2001
som,71.9,2002
som,71.9,2003
som,71.9,2004
som,72.0,2005
som,72.1,2006
som,72.4,2007
zaf,57.2,1980
zaf,57.3,1981
zaf,57.4,1982
zaf,57.4,1983
zaf,57.5,1984
zaf,57.6,1985
zaf,57.3,1986
zaf,57.0,1987
zaf,56.7,1988
zaf,56.5,1989
zaf,56.2,1990
zaf,56.0,1991
zaf,55.9,1992
zaf,55.9,1993
zaf,55.9,1994
zaf,55.9,1995
zaf,55.9,1996
zaf,55.9,1997
zaf,55.8,1998
zaf,55.8,1999
zaf,55.8,2000
zaf,55.8,2001
zaf,55.8,2002
zaf,55.8,2003
zaf,55.8,2004
zaf,55.7,2005
zaf,55.6,2006
zaf,55.7,2007
esp,59.1,1980
esp,58.6,1981
esp,58.7,1982
esp,58.8,1983
esp,58.5,1984
esp,58.2,1985
esp,58.2,1986
esp,59.9,1987
esp,60.7,1988
esp,60.7,1989
esp,61.1,1990
esp,61.2,1991
esp,61.0,1992
esp,61.2,1993
esp,61.7,1994
esp,61.8,1995
esp,62.5,1996
esp,63.1,1997
esp,63.7,1998
esp,64.5,1999
esp,65.9,2000
esp,65.0,2001
esp,66.3,2002
esp,67.7,2003
esp,69.0,2004
esp,70.1,2005
esp,71.3,2006
esp,71.0,2007
lka,64.3,1980
lka,64.0,1981
lka,63.5,1982
lka,63.0,1983
lka,62.5,1984
lka,62.3,1985
lka,61.3,1986
lka,62.4,1987
lka,63.4,1988
lka,64.5,1989
lka,65.5,1990
lka,63.5,1991
lka,61.3,1992
lka,61.1,1993
lka,61.5,1994
lka,59.2,1995
lka,59.8,1996
lka,59.9,1997
lka,63.7,1998
lka,61.8,1999
lka,61.0,2000
lka,61.2,2001
lka,61.4,2002
lka,61.7,2003
lka,61.8,2004
lka,61.1,2005
lka,61.7,2006
lka,62.4,2007
sdn,58.5,1980
sdn,58.5,1981
sdn,58.5,1982
sdn,58.5,1983
sdn,57.4,1984
sdn,56.4,1985
sdn,55.3,1986
sdn,54.2,1987
sdn,53.1,1988
sdn,52.1,1989
sdn,51.0,1990
sdn,51.2,1991
sdn,51.2,1992
sdn,50.9,1993
sdn,51.7,1994
sdn,52.3,1995
sdn,52.7,1996
sdn,52.6,1997
sdn,52.5,1998
sdn,52.4,1999
sdn,52.4,2000
sdn,52.3,2001
sdn,52.3,2002
sdn,52.2,2003
sdn,52.1,2004
sdn,52.1,2005
sdn,52.0,2006
sdn,52.3,2007
sur,52.0,1980
sur,52.3,1981
sur,52.5,1982
sur,52.9,1983
sur,53.5,1984
sur,53.9,1985
sur,54.5,1986
sur,55.1,1987
sur,55.7,1988
sur,56.3,1989
sur,55.1,1990
sur,55.1,1991
sur,55.0,1992
sur,53.7,1993
sur,53.0,1994
sur,52.8,1995
sur,53.3,1996
sur,53.6,1997
sur,53.6,1998
sur,53.6,1999
sur,53.7,2000
sur,53.8,2001
sur,54.1,2002
sur,54.5,2003
sur,54.9,2004
sur,55.4,2005
sur,56.1,2006
sur,55.7,2007
swz,74.3,1980
swz,74.3,1981
swz,74.3,1982
swz,74.3,1983
swz,74.2,1984
swz,74.1,1985
swz,74.0,1986
swz,73.7,1987
swz,73.5,1988
swz,73.3,1989
swz,73.2,1990
swz,73.2,1991
swz,73.2,1992
swz,73.2,1993
swz,73.1,1994
swz,73.0,1995
swz,72.7,1996
swz,72.2,1997
swz,71.7,1998
swz,71.1,1999
swz,70.5,2000
swz,70.0,2001
swz,69.3,2002
swz,68.6,2003
swz,68.0,2004
swz,67.5,2005
swz,67.0,2006
swz,66.8,2007
swe,81.1,1980
swe,81.2,1981
swe,81.5,1982
swe,81.8,1983
swe,81.8,1984
swe,82.2,1985
swe,82.4,1986
swe,82.6,1987
swe,83.0,1988
swe,83.6,1989
swe,84.0,1990
swe,83.1,1991
swe,81.2,1992
swe,79.3,1993
swe,78.3,1994
swe,78.6,1995
swe,78.6,1996
swe,77.8,1997
swe,77.3,1998
swe,77.8,1999
swe,78.0,2000
swe,78.4,2001
swe,78.1,2002
swe,77.9,2003
swe,77.7,2004
swe,79.2,2005
swe,79.4,2006
swe,79.2,2007
che,70.5,1980
che,71.0,1981
che,71.4,1982
che,71.9,1983
che,72.5,1984
che,73.0,1985
che,73.7,1986
che,74.3,1987
che,75.0,1988
che,75.6,1989
che,76.2,1990
che,80.2,1991
che,80.6,1992
che,80.7,1993
che,79.7,1994
che,79.7,1995
che,80.1,1996
che,80.1,1997
che,80.9,1998
che,81.0,1999
che,80.5,2000
che,81.1,2001
che,81.1,2002
che,81.1,2003
che,80.7,2004
che,80.6,2005
che,81.0,2006
che,80.9,2007
syr,45.4,1980
syr,45.3,1981
syr,45.3,1982
syr,45.3,1983
syr,47.8,1984
syr,48.3,1985
syr,48.8,1986
syr,49.4,1987
syr,49.9,1988
syr,50.5,1989
syr,51.1,1990
syr,51.7,1991
syr,52.4,1992
syr,53.0,1993
syr,53.7,1994
syr,54.4,1995
syr,51.8,1996
syr,49.7,1997
syr,50.6,1998
syr,50.8,1999
syr,50.3,2000
syr,53.3,2001
syr,55.1,2002
syr,50.5,2003
syr,50.8,2004
syr,51.2,2005
syr,51.5,2006
syr,51.4,2007
tjk,86.3,1980
tjk,85.8,1981
tjk,85.6,1982
tjk,85.1,1983
tjk,84.4,1984
tjk,83.8,1985
tjk,83.7,1986
tjk,84.2,1987
tjk,82.7,1988
tjk,84.2,1989
tjk,84.7,1990
tjk,65.4,1991
tjk,62.5,1992
tjk,60.2,1993
tjk,56.4,1994
tjk,53.9,1995
tjk,50.4,1996
tjk,49.9,1997
tjk,50.7,1998
tjk,51.4,1999
tjk,52.5,2000
tjk,54.8,2001
tjk,55.7,2002
tjk,57.4,2003
tjk,58.4,2004
tjk,59.4,2005
tjk,60.2,2006
tjk,64.3,2007
tza,91.3,1980
tza,91.3,1981
tza,91.3,1982
tza,91.3,1983
tza,91.3,1984
tza,91.3,1985
tza,91.2,1986
tza,91.2,1987
tza,91.2,1988
tza,91.1,1989
tza,91.0,1990
tza,90.9,1991
tza,90.9,1992
tza,90.8,1993
tza,90.7,1994
tza,90.6,1995
tza,90.5,1996
tza,90.4,1997
tza,90.4,1998
tza,90.3,1999
tza,90.3,2000
tza,90.2,2001
tza,90.1,2002
tza,90.1,2003
tza,90.0,2004
tza,90.0,2005
tza,90.0,2006
tza,90.2,2007
tha,84.9,1980
tha,85.3,1981
tha,85.7,1982
tha,85.4,1983
tha,85.1,1984
tha,85.0,1985
tha,85.0,1986
tha,84.9,1987
tha,85.1,1988
tha,85.6,1989
tha,84.8,1990
tha,83.2,1991
tha,81.5,1992
tha,79.8,1993
tha,77.9,1994
tha,78.5,1995
tha,79.0,1996
tha,79.0,1997
tha,78.2,1998
tha,77.1,1999
tha,77.5,2000
tha,77.8,2001
tha,77.7,2002
tha,77.6,2003
tha,77.8,2004
tha,77.9,2005
tha,77.5,2006
tha,77.3,2007
mkd,71.5,1980
mkd,71.1,1981
mkd,70.8,1982
mkd,70.3,1983
mkd,69.9,1984
mkd,69.7,1985
mkd,69.4,1986
mkd,69.3,1987
mkd,69.2,1988
mkd,69.2,1989
mkd,69.3,1990
mkd,62.7,1991
mkd,62.3,1992
mkd,61.6,1993
mkd,60.9,1994
mkd,61.1,1995
mkd,61.0,1996
mkd,60.7,1997
mkd,60.3,1998
mkd,60.0,1999
mkd,60.2,2000
mkd,60.4,2001
mkd,60.5,2002
mkd,61.1,2003
mkd,58.8,2004
mkd,60.6,2005
mkd,62.2,2006
mkd,61.6,2007
tgo,71.9,1980
tgo,71.9,1981
tgo,71.9,1982
tgo,71.8,1983
tgo,71.8,1984
tgo,71.9,1985
tgo,71.8,1986
tgo,71.8,1987
tgo,71.8,1988
tgo,71.7,1989
tgo,71.6,1990
tgo,71.5,1991
tgo,71.3,1992
tgo,70.8,1993
tgo,71.0,1994
tgo,71.0,1995
tgo,70.9,1996
tgo,70.9,1997
tgo,70.7,1998
tgo,70.6,1999
tgo,70.5,2000
tgo,70.3,2001
tgo,70.3,2002
tgo,70.2,2003
tgo,70.1,2004
tgo,70.0,2005
tgo,70.0,2006
tgo,69.8,2007
ton,45.9,1980
ton,45.6,1981
ton,45.0,1982
ton,44.5,1983
ton,44.3,1984
ton,44.0,1985
ton,44.2,1986
ton,45.7,1987
ton,47.3,1988
ton,49.0,1989
ton,50.7,1990
ton,52.3,1991
ton,54.0,1992
ton,55.7,1993
ton,57.3,1994
ton,59.0,1995
ton,60.6,1996
ton,61.0,1997
ton,61.4,1998
ton,61.8,1999
ton,62.3,2000
ton,62.9,2001
ton,63.5,2002
ton,64.1,2003
ton,64.3,2004
ton,64.3,2005
ton,64.3,2006
ton,64.0,2007
tto,64.1,1980
tto,64.3,1981
tto,64.8,1982
tto,64.5,1983
tto,64.4,1984
tto,64.3,1985
tto,63.6,1986
tto,61.2,1987
tto,60.6,1988
tto,59.5,1989
tto,61.4,1990
tto,59.0,1991
tto,61.2,1992
tto,62.7,1993
tto,63.9,1994
tto,64.8,1995
tto,65.8,1996
tto,66.1,1997
tto,66.3,1998
tto,66.2,1999
tto,66.0,2000
tto,66.1,2001
tto,66.3,2002
tto,67.6,2003
tto,68.9,2004
tto,70.2,2005
tto,71.2,2006
tto,71.1,2007
tun,51.9,1980
tun,51.7,1981
tun,51.5,1982
tun,51.3,1983
tun,51.1,1984
tun,51.0,1985
tun,50.8,1986
tun,50.6,1987
tun,50.5,1988
tun,50.3,1989
tun,50.5,1990
tun,50.6,1991
tun,50.7,1992
tun,50.9,1993
tun,51.0,1994
tun,51.1,1995
tun,51.3,1996
tun,51.4,1997
tun,51.3,1998
tun,51.2,1999
tun,51.1,2000
tun,51.0,2001
tun,51.0,2002
tun,51.0,2003
tun,51.0,2004
tun,51.0,2005
tun,51.2,2006
tun,51.2,2007
tur,58.3,1980
tur,58.9,1981
tur,59.8,1982
tur,59.7,1983
tur,59.9,1984
tur,60.3,1985
tur,59.9,1986
tur,60.4,1987
tur,61.1,1988
tur,61.8,1989
tur,60.7,1990
tur,60.4,1991
tur,59.4,1992
tur,55.7,1993
tur,58.1,1994
tur,57.4,1995
tur,57.0,1996
tur,55.8,1997
tur,55.8,1998
tur,55.7,1999
tur,52.8,2000
tur,52.7,2001
tur,52.6,2002
tur,51.3,2003
tur,51.8,2004
tur,51.6,2005
tur,51.3,2006
tur,50.4,2007
tkm,71.9,1980
tkm,71.6,1981
tkm,71.7,1982
tkm,71.6,1983
tkm,71.4,1984
tkm,71.3,1985
tkm,71.9,1986
tkm,72.2,1987
tkm,71.7,1988
tkm,72.4,1989
tkm,72.8,1990
tkm,67.4,1991
tkm,67.8,1992
tkm,68.3,1993
tkm,68.4,1994
tkm,68.5,1995
tkm,68.4,1996
tkm,67.9,1997
tkm,68.4,1998
tkm,69.0,1999
tkm,69.3,2000
tkm,69.3,2001
tkm,69.3,2002
tkm,69.2,2003
tkm,69.0,2004
tkm,68.7,2005
tkm,68.5,2006
tkm,68.8,2007
uga,87.0,1980
uga,87.0,1981
uga,87.0,1982
uga,87.0,1983
uga,87.0,1984
uga,87.0,1985
uga,87.0,1986
uga,87.0,1987
uga,87.0,1988
uga,87.0,1989
uga,87.1,1990
uga,87.1,1991
uga,87.2,1992
uga,87.2,1993
uga,87.3,1994
uga,87.3,1995
uga,87.4,1996
uga,87.4,1997
uga,87.5,1998
uga,87.5,1999
uga,87.5,2000
uga,87.5,2001
uga,87.4,2002
uga,87.3,2003
uga,87.3,2004
uga,87.2,2005
uga,87.1,2006
uga,87.2,2007
ukr,75.5,1980
ukr,75.5,1981
ukr,75.3,1982
ukr,75.1,1983
ukr,74.9,1984
ukr,74.7,1985
ukr,74.6,1986
ukr,74.5,1987
ukr,74.3,1988
ukr,74.2,1989
ukr,73.9,1990
ukr,73.0,1991
ukr,72.8,1992
ukr,72.7,1993
ukr,72.7,1994
ukr,72.2,1995
ukr,73.0,1996
ukr,73.8,1997
ukr,74.5,1998
ukr,66.0,1999
ukr,67.0,2000
ukr,66.1,2001
ukr,66.2,2002
ukr,66.3,2003
ukr,66.5,2004
ukr,66.7,2005
ukr,66.8,2006
ukr,67.8,2007
are,76.3,1980
are,75.7,1981
are,75.0,1982
are,74.2,1983
are,73.6,1984
are,73.2,1985
are,73.1,1986
are,73.1,1987
are,73.3,1988
are,73.5,1989
are,73.7,1990
are,74.0,1991
are,74.3,1992
are,74.7,1993
are,75.1,1994
are,75.5,1995
are,75.6,1996
are,75.9,1997
are,76.5,1998
are,76.6,1999
are,77.1,2000
are,77.5,2001
are,78.0,2002
are,78.2,2003
are,78.5,2004
are,78.5,2005
are,78.2,2006
are,78.5,2007
gbr,74.4,1980
gbr,74.3,1981
gbr,74.5,1982
gbr,74.8,1983
gbr,74.8,1984
gbr,75.1,1985
gbr,75.4,1986
gbr,75.8,1987
gbr,76.5,1988
gbr,77.4,1989
gbr,77.6,1990
gbr,77.3,1991
gbr,76.3,1992
gbr,75.9,1993
gbr,75.7,1994
gbr,75.5,1995
gbr,75.7,1996
gbr,75.8,1997
gbr,75.5,1998
gbr,75.9,1999
gbr,76.2,2000
gbr,75.8,2001
gbr,75.9,2002
gbr,76.0,2003
gbr,76.0,2004
gbr,75.9,2005
gbr,76.4,2006
gbr,76.3,2007
usa,72.4,1980
usa,72.7,1981
usa,72.9,1982
usa,73.0,1983
usa,73.6,1984
usa,74.3,1985
usa,74.9,1986
usa,75.4,1987
usa,75.8,1988
usa,76.4,1989
usa,76.3,1990
usa,75.9,1991
usa,76.2,1992
usa,76.2,1993
usa,76.4,1994
usa,76.5,1995
usa,76.7,1996
usa,77.0,1997
usa,77.1,1998
usa,77.0,1999
usa,76.9,2000
usa,76.4,2001
usa,75.9,2002
usa,75.2,2003
usa,74.8,2004
usa,74.7,2005
usa,74.8,2006
usa,74.5,2007
vir,68.2,1980
vir,68.2,1981
vir,68.3,1982
vir,68.5,1983
vir,69.1,1984
vir,69.3,1985
vir,69.8,1986
vir,70.1,1987
vir,70.4,1988
vir,70.7,1989
vir,71.1,1990
vir,71.5,1991
vir,71.8,1992
vir,72.2,1993
vir,72.4,1994
vir,72.6,1995
vir,72.7,1996
vir,72.7,1997
vir,72.5,1998
vir,72.3,1999
vir,71.9,2000
vir,71.4,2001
vir,70.8,2002
vir,70.3,2003
vir,69.7,2004
vir,69.2,2005
vir,68.8,2006
vir,68.4,2007
ury,66.3,1980
ury,66.5,1981
ury,66.7,1982
ury,66.8,1983
ury,66.9,1984
ury,66.9,1985
ury,66.8,1986
ury,66.6,1987
ury,66.3,1988
ury,65.9,1989
ury,65.4,1990
ury,69.7,1991
ury,70.9,1992
ury,70.2,1993
ury,71.5,1994
ury,72.5,1995
ury,72.6,1996
ury,72.8,1997
ury,73.0,1998
ury,73.3,1999
ury,73.6,2000
ury,73.8,2001
ury,74.0,2002
ury,74.1,2003
ury,74.2,2004
ury,74.2,2005
ury,74.3,2006
ury,74.2,2007
uzb,87.2,1980
uzb,86.7,1981
uzb,86.5,1982
uzb,86.0,1983
uzb,85.4,1984
uzb,84.9,1985
uzb,85.4,1986
uzb,85.6,1987
uzb,84.8,1988
uzb,85.4,1989
uzb,85.9,1990
uzb,65.4,1991
uzb,63.8,1992
uzb,63.4,1993
uzb,62.7,1994
uzb,62.5,1995
uzb,62.6,1996
uzb,63.2,1997
uzb,63.5,1998
uzb,64.0,1999
uzb,64.4,2000
uzb,64.8,2001
uzb,65.1,2002
uzb,65.4,2003
uzb,66.0,2004
uzb,66.5,2005
uzb,67.0,2006
uzb,67.8,2007
vut,84.1,1980
vut,84.0,1981
vut,83.7,1982
vut,84.2,1983
vut,83.3,1984
vut,84.3,1985
vut,85.0,1986
vut,84.4,1987
vut,84.8,1988
vut,85.0,1989
vut,85.3,1990
vut,84.5,1991
vut,84.4,1992
vut,84.5,1993
vut,83.8,1994
vut,84.2,1995
vut,84.0,1996
vut,84.1,1997
vut,84.1,1998
vut,84.3,1999
vut,84.1,2000
vut,84.4,2001
vut,84.6,2002
vut,84.5,2003
vut,84.5,2004
vut,84.4,2005
vut,84.3,2006
vut,84.7,2007
ven,56.0,1980
ven,56.7,1981
ven,56.8,1982
ven,56.4,1983
ven,56.9,1984
ven,57.3,1985
ven,57.5,1986
ven,57.7,1987
ven,57.9,1988
ven,58.3,1989
ven,58.6,1990
ven,58.9,1991
ven,59.2,1992
ven,59.8,1993
ven,60.5,1994
ven,61.1,1995
ven,61.8,1996
ven,62.5,1997
ven,63.2,1998
ven,64.1,1999
ven,64.8,2000
ven,65.5,2001
ven,66.4,2002
ven,67.2,2003
ven,67.6,2004
ven,68.1,2005
ven,68.6,2006
ven,69.2,2007
vnm,83.1,1980
vnm,83.0,1981
vnm,83.0,1982
vnm,82.9,1983
vnm,82.9,1984
vnm,83.1,1985
vnm,83.2,1986
vnm,83.1,1987
vnm,83.0,1988
vnm,82.8,1989
vnm,82.7,1990
vnm,82.6,1991
vnm,82.5,1992
vnm,82.3,1993
vnm,82.1,1994
vnm,81.9,1995
vnm,81.8,1996
vnm,80.6,1997
vnm,80.2,1998
vnm,80.1,1999
vnm,78.8,2000
vnm,79.8,2001
vnm,79.2,2002
vnm,79.0,2003
vnm,78.3,2004
vnm,78.1,2005
vnm,77.9,2006
vnm,77.7,2007
pse,39.2,1980
pse,39.2,1981
pse,39.5,1982
pse,39.7,1983
pse,39.9,1984
pse,40.1,1985
pse,40.4,1986
pse,40.4,1987
pse,40.5,1988
pse,40.5,1989
pse,40.4,1990
pse,40.4,1991
pse,40.3,1992
pse,40.4,1993
pse,40.6,1994
pse,40.7,1995
pse,40.8,1996
pse,40.9,1997
pse,41.0,1998
pse,41.1,1999
pse,41.2,2000
pse,41.1,2001
pse,40.3,2002
pse,41.3,2003
pse,42.4,2004
pse,42.8,2005
pse,43.3,2006
pse,42.7,2007
yem,41.8,1980
yem,41.8,1981
yem,41.8,1982
yem,41.9,1983
yem,42.0,1984
yem,42.0,1985
yem,42.0,1986
yem,42.0,1987
yem,42.1,1988
yem,42.2,1989
yem,42.4,1990
yem,42.7,1991
yem,43.2,1992
yem,43.5,1993
yem,43.9,1994
yem,44.1,1995
yem,44.2,1996
yem,44.2,1997
yem,44.0,1998
yem,44.0,1999
yem,44.0,2000
yem,44.1,2001
yem,44.2,2002
yem,44.5,2003
yem,44.6,2004
yem,44.8,2005
yem,45.0,2006
yem,44.9,2007
zmb,65.4,1980
zmb,65.3,1981
zmb,65.6,1982
zmb,65.9,1983
zmb,66.2,1984
zmb,66.9,1985
zmb,67.6,1986
zmb,68.3,1987
zmb,69.1,1988
zmb,69.7,1989
zmb,70.2,1990
zmb,70.6,1991
zmb,70.4,1992
zmb,70.4,1993
zmb,70.2,1994
zmb,70.1,1995
zmb,70.1,1996
zmb,70.1,1997
zmb,70.0,1998
zmb,70.0,1999
zmb,70.0,2000
zmb,70.1,2001
zmb,70.1,2002
zmb,70.1,2003
zmb,70.2,2004
zmb,70.2,2005
zmb,70.2,2006
zmb,70.5,2007
zwe,74.0,1980
zwe,74.0,1981
zwe,73.9,1982
zwe,73.8,1983
zwe,73.7,1984
zwe,73.7,1985
zwe,73.5,1986
zwe,73.4,1987
zwe,73.7,1988
zwe,74.0,1989
zwe,74.3,1990
zwe,74.5,1991
zwe,74.5,1992
zwe,74.5,1993
zwe,74.6,1994
zwe,74.6,1995
zwe,74.6,1996
zwe,74.5,1997
zwe,73.3,1998
zwe,71.9,1999
zwe,72.0,2000
zwe,72.0,2001
zwe,72.1,2002
zwe,71.8,2003
zwe,71.5,2004
zwe,71.3,2005
zwe,71.1,2006
zwe,71.1,2007
