geo,time,sg_gini
gnq,1861,49.60
grc,1861,49.90
grd,1861,44.90
gtm,1861,35.30
guy,1861,38.20
hnd,1861,49.50
hti,1861,43.70
hun,1861,39.70
idn,1861,40.30
ind,1861,34.80
irl,1861,34.50
irn,1861,55.50
irq,1861,56.20
isl,1861,36.80
isr,1861,44.90
ita,1861,50.80
jam,1861,39.10
jor,1861,42.60
jpn,1861,45.90
kaz,1861,43.30
ken,1861,46.30
kgz,1861,46.00
khm,1861,43.70
kir,1861,47.80
kor,1861,32.10
kwt,1861,43.60
lao,1861,38.40
lbn,1861,53.00
lbr,1861,43.70
lby,1861,42.80
lca,1861,44.60
lka,1861,45.30
lso,1861,53.00
ltu,1861,48.90
lux,1861,35.70
lva,1861,48.90
mar,1861,55.10
mda,1861,47.80
mdg,1861,41.00
mdv,1861,45.20
mex,1861,42.20
mkd,1861,32.50
mli,1861,47.20
mlt,1861,39.50
mmr,1861,39.10
mne,1861,38.50
mng,1861,43.60
moz,1861,48.20
mrt,1861,48.40
mus,1861,42.50
mwi,1861,45.70
mys,1861,33.90
nam,1861,52.60
ner,1861,43.30
nga,1861,44.40
nic,1861,47.10
nld,1861,52.90
nor,1861,48.50
npl,1861,41.00
nzl,1861,38.20
omn,1861,44.80
pak,1861,38.60
pan,1861,48.10
per,1861,49.70
phl,1861,43.60
png,1861,36.50
pol,1861,31.00
prk,1861,48.40
prt,1861,43.40
pry,1861,47.00
pse,1861,41.30
qat,1861,43.60
rou,1861,47.80
rus,1861,51.80
rwa,1861,59.00
sau,1861,45.90
sdn,1861,33.80
sds,1861,33.78
sen,1861,43.80
sgp,1861,42.00
slb,1861,48.90
sle,1861,50.50
slv,1861,46.40
som,1861,50.90
srb,1861,32.50
stp,1861,47.60
sur,1861,38.50
svk,1861,51.80
svn,1861,36.30
swe,1861,57.70
swz,1861,52.30
syc,1861,45.70
syr,1861,61.00
tcd,1861,49.30
tgo,1861,42.80
tha,1861,38.90
tjk,1861,47.40
tkm,1861,41.40
tls,1861,42.90
ton,1861,46.40
tto,1861,43.70
tun,1861,55.10
tur,1861,48.90
tza,1861,37.60
uga,1861,41.00
ukr,1861,40.00
ury,1861,48.10
usa,1861,54.90
uzb,1861,44.40
vct,1861,44.70
ven,1861,44.00
vnm,1861,40.40
vut,1861,46.90
wsm,1861,43.80
yem,1861,53.00
zaf,1861,35.90
zmb,1861,44.20
zwe,1861,34.60
afg,1862,42.00
ago,1862,37.00
alb,1862,41.20
are,1862,43.90
arg,1862,28.70
arm,1862,47.40
atg,1862,45.10
aus,1862,44.60
aut,1862,36.30
aze,1862,41.30
bdi,1862,43.70
bel,1862,52.80
ben,1862,44.90
bfa,1862,37.50
bgd,1862,46.80
bgr,1862,47.80
bhr,1862,42.80
bhs,1862,43.50
bih,1862,39.80
blr,1862,51.60
blz,1862,49.50
bol,1862,36.90
bra,1862,40.60
brb,1862,45.40
brn,1862,43.50
btn,1862,47.60
bwa,1862,35.60
caf,1862,47.60
can,1862,37.00
che,1862,50.30
chl,1862,66.10
chn,1862,36.80
civ,1862,42.40
cmr,1862,42.30
cod,1862,42.10
cog,1862,45.70
col,1862,58.90
com,1862,43.10
cpv,1862,48.80
cri,1862,45.50
cub,1862,40.10
cyp,1862,38.50
cze,1862,52.10
deu,1862,44.50
dji,1862,44.70
dnk,1862,53.60
dom,1862,44.40
dza,1862,52.10
ecu,1862,44.30
egy,1862,53.80
eri,1862,47.60
esp,1862,32.80
est,1862,48.90
eth,1862,47.50
fin,1862,50.60
fji,1862,46.60
fra,1862,56.50
fsm,1862,53.30
gab,1862,45.90
gbr,1862,46.80
geo,1862,29.70
gha,1862,50.80
gin,1862,32.70
gmb,1862,46.40
gnb,1862,49.80
gnq,1862,49.70
grc,1862,49.90
grd,1862,44.90
gtm,1862,35.30
guy,1862,38.20
hnd,1862,49.30
hti,1862,43.80
hun,1862,40.30
idn,1862,40.20
ind,1862,34.40
irl,1862,35.00
irn,1862,54.90
irq,1862,55.60
isl,1862,37.00
isr,1862,44.90
ita,1862,50.90
jam,1862,39.10
jor,1862,42.60
jpn,1862,45.90
kaz,1862,43.30
ken,1862,46.30
kgz,1862,46.00
khm,1862,43.80
kir,1862,47.90
kor,1862,32.10
kwt,1862,43.60
lao,1862,38.40
lbn,1862,52.10
lbr,1862,43.80
lby,1862,42.70
lca,1862,44.70
lka,1862,45.20
lso,1862,53.00
ltu,1862,48.90
lux,1862,35.90
lva,1862,48.90
mar,1862,54.40
mda,1862,47.80
mdg,1862,41.00
mdv,1862,45.20
mex,1862,43.20
mkd,1862,32.50
mli,1862,47.20
mlt,1862,39.70
mmr,1862,39.80
mne,1862,38.70
mng,1862,43.70
moz,1862,48.30
mrt,1862,48.40
mus,1862,42.60
mwi,1862,45.70
mys,1862,34.70
nam,1862,52.60
ner,1862,43.30
nga,1862,44.10
nic,1862,47.00
nld,1862,53.30
nor,1862,48.60
npl,1862,41.00
nzl,1862,38.20
omn,1862,44.80
pak,1862,39.40
pan,1862,48.00
per,1862,50.10
phl,1862,44.60
png,1862,37.40
pol,1862,30.60
prk,1862,48.40
prt,1862,44.30
pry,1862,46.80
pse,1862,41.40
qat,1862,43.60
rou,1862,47.80
rus,1862,51.60
rwa,1862,59.00
sau,1862,46.00
sdn,1862,33.80
sds,1862,33.78
sen,1862,43.80
sgp,1862,42.00
slb,1862,49.00
sle,1862,50.40
slv,1862,46.30
som,1862,50.90
srb,1862,32.50
stp,1862,47.60
sur,1862,38.60
svk,1862,52.10
svn,1862,37.10
swe,1862,57.60
swz,1862,52.10
syc,1862,45.60
syr,1862,60.80
tcd,1862,49.10
tgo,1862,43.00
tha,1862,38.70
tjk,1862,47.40
tkm,1862,41.40
tls,1862,43.20
ton,1862,46.50
tto,1862,43.70
tun,1862,54.40
tur,1862,50.00
tza,1862,37.60
uga,1862,41.00
ukr,1862,40.90
ury,1862,48.10
usa,1862,55.00
uzb,1862,44.40
vct,1862,44.70
ven,1862,44.00
vnm,1862,40.40
vut,1862,46.90
wsm,1862,43.80
yem,1862,52.10
zaf,1862,35.90
zmb,1862,44.30
zwe,1862,34.60
afg,1863,42.90
ago,1863,36.70
alb,1863,41.20
are,1863,43.90
arg,1863,28.20
arm,1863,48.90
atg,1863,45.10
aus,1863,44.40
aut,1863,36.30
aze,1863,41.40
bdi,1863,43.70
bel,1863,52.80
ben,1863,44.80
bfa,1863,37.50
bgd,1863,47.30
bgr,1863,47.80
bhr,1863,42.80
bhs,1863,43.40
bih,1863,40.00
blr,1863,51.40
blz,1863,49.40
bol,1863,36.90
bra,1863,40.80
brb,1863,45.40
brn,1863,43.50
btn,1863,47.60
bwa,1863,35.60
caf,1863,47.70
can,1863,37.80
che,1863,50.30
chl,1863,66.30
chn,1863,36.80
civ,1863,42.50
cmr,1863,42.00
cod,1863,42.10
cog,1863,45.50
col,1863,58.90
com,1863,43.30
cpv,1863,48.80
cri,1863,45.40
cub,1863,40.20
cyp,1863,38.60
cze,1863,52.40
deu,1863,44.50
dji,1863,44.70
dnk,1863,53.80
dom,1863,44.40
dza,1863,51.20
ecu,1863,44.40
egy,1863,53.00
eri,1863,47.60
esp,1863,32.90
est,1863,48.90
eth,1863,47.50
fin,1863,50.60
fji,1863,46.60
fra,1863,56.70
fsm,1863,53.10
gab,1863,45.90
gbr,1863,47.10
geo,1863,29.70
gha,1863,51.50
gin,1863,32.70
gmb,1863,46.40
gnb,1863,49.80
gnq,1863,49.80
grc,1863,49.90
grd,1863,44.90
gtm,1863,35.30
guy,1863,38.20
hnd,1863,49.10
hti,1863,43.80
hun,1863,40.90
idn,1863,40.00
ind,1863,34.00
irl,1863,35.40
irn,1863,54.20
irq,1863,54.90
isl,1863,37.20
isr,1863,44.90
ita,1863,50.90
jam,1863,39.10
jor,1863,42.70
jpn,1863,45.90
kaz,1863,43.30
ken,1863,46.30
kgz,1863,46.00
khm,1863,43.80
kir,1863,47.90
kor,1863,32.10
kwt,1863,43.50
lao,1863,38.40
lbn,1863,51.20
lbr,1863,43.90
lby,1863,42.70
lca,1863,44.70
lka,1863,45.10
lso,1863,52.90
ltu,1863,48.90
lux,1863,36.10
lva,1863,48.90
mar,1863,53.70
mda,1863,47.80
mdg,1863,41.00
mdv,1863,45.30
mex,1863,44.10
mkd,1863,32.50
mli,1863,47.20
mlt,1863,39.90
mmr,1863,40.60
mne,1863,38.80
mng,1863,43.90
moz,1863,48.40
mrt,1863,48.30
mus,1863,42.60
mwi,1863,45.70
mys,1863,35.40
nam,1863,52.60
ner,1863,43.30
nga,1863,43.90
nic,1863,46.80
nld,1863,53.70
nor,1863,48.60
npl,1863,41.00
nzl,1863,38.20
omn,1863,44.80
pak,1863,40.30
pan,1863,47.80
per,1863,50.50
phl,1863,45.60
png,1863,38.40
pol,1863,30.10
prk,1863,48.50
prt,1863,45.20
pry,1863,46.70
pse,1863,41.50
qat,1863,43.50
rou,1863,47.80
rus,1863,51.40
rwa,1863,59.00
sau,1863,46.00
sdn,1863,33.80
sds,1863,33.78
sen,1863,43.70
sgp,1863,42.00
slb,1863,49.00
sle,1863,50.20
slv,1863,46.20
som,1863,50.90
srb,1863,32.50
stp,1863,47.50
sur,1863,38.70
svk,1863,52.40
svn,1863,37.90
swe,1863,57.60
swz,1863,52.00
syc,1863,45.60
syr,1863,60.70
tcd,1863,49.00
tgo,1863,43.10
tha,1863,38.40
tjk,1863,47.40
tkm,1863,41.40
tls,1863,43.40
ton,1863,46.50
tto,1863,43.70
tun,1863,53.70
tur,1863,51.00
tza,1863,37.60
uga,1863,41.00
ukr,1863,41.80
ury,1863,48.10
usa,1863,55.00
uzb,1863,44.40
vct,1863,44.70
ven,1863,44.00
vnm,1863,40.40
vut,1863,47.00
wsm,1863,43.80
yem,1863,51.20
zaf,1863,35.90
zmb,1863,44.40
zwe,1863,34.60
afg,1864,43.90
ago,1864,36.40
alb,1864,41.20
are,1864,43.80
arg,1864,27.80
arm,1864,50.40
atg,1864,45.10
aus,1864,44.30
aut,1864,36.30
aze,1864,41.60
bdi,1864,43.70
bel,1864,52.80
ben,1864,44.70
bfa,1864,37.50
bgd,1864,47.70
bgr,1864,47.80
bhr,1864,42.80
bhs,1864,43.40
bih,1864,40.20
blr,1864,51.20
blz,1864,49.30
bol,1864,36.90
bra,1864,41.00
brb,1864,45.30
brn,1864,43.50
btn,1864,47.70
bwa,1864,35.60
caf,1864,47.70
can,1864,38.70
che,1864,50.40
chl,1864,66.50
chn,1864,36.80
civ,1864,42.60
cmr,1864,41.60
cod,1864,42.10
cog,1864,45.40
col,1864,58.90
com,1864,43.50
cpv,1864,48.80
cri,1864,45.30
cub,1864,40.20
cyp,1864,38.80
cze,1864,52.70
deu,1864,44.60
dji,1864,44.80
dnk,1864,53.90
dom,1864,44.50
dza,1864,50.30
ecu,1864,44.50
egy,1864,52.20
eri,1864,47.70
esp,1864,33.00
est,1864,48.90
eth,1864,47.50
fin,1864,50.60
fji,1864,46.60
fra,1864,56.90
fsm,1864,53.00
gab,1864,45.90
gbr,1864,47.30
geo,1864,29.70
gha,1864,52.10
gin,1864,32.70
gmb,1864,46.40
gnb,1864,49.80
gnq,1864,49.90
grc,1864,49.90
grd,1864,44.90
gtm,1864,35.30
guy,1864,38.20
hnd,1864,48.90
hti,1864,43.80
hun,1864,41.50
idn,1864,39.90
ind,1864,33.70
irl,1864,35.90
irn,1864,53.50
irq,1864,54.30
isl,1864,37.40
isr,1864,44.90
ita,1864,50.90
jam,1864,39.10
jor,1864,42.80
jpn,1864,45.90
kaz,1864,43.30
ken,1864,46.30
kgz,1864,46.00
khm,1864,43.90
kir,1864,48.00
kor,1864,32.10
kwt,1864,43.50
lao,1864,38.40
lbn,1864,50.30
lbr,1864,44.00
lby,1864,42.70
lca,1864,44.70
lka,1864,45.10
lso,1864,52.90
ltu,1864,48.90
lux,1864,36.20
lva,1864,48.90
mar,1864,53.00
mda,1864,47.80
mdg,1864,41.00
mdv,1864,45.40
mex,1864,45.10
mkd,1864,32.50
mli,1864,47.20
mlt,1864,40.00
mmr,1864,41.40
mne,1864,39.00
mng,1864,44.10
moz,1864,48.40
mrt,1864,48.30
mus,1864,42.70
mwi,1864,45.70
mys,1864,36.20
nam,1864,52.60
ner,1864,43.30
nga,1864,43.60
nic,1864,46.70
nld,1864,54.10
nor,1864,48.70
npl,1864,41.00
nzl,1864,38.20
omn,1864,44.80
pak,1864,41.20
pan,1864,47.60
per,1864,50.90
phl,1864,46.60
png,1864,39.40
pol,1864,29.60
prk,1864,48.50
prt,1864,46.20
pry,1864,46.50
pse,1864,41.60
qat,1864,43.50
rou,1864,47.80
rus,1864,51.20
rwa,1864,59.00
sau,1864,46.00
sdn,1864,33.80
sds,1864,33.78
sen,1864,43.70
sgp,1864,42.10
slb,1864,49.10
sle,1864,50.10
slv,1864,46.10
som,1864,50.90
srb,1864,32.50
stp,1864,47.50
sur,1864,38.80
svk,1864,52.70
svn,1864,38.70
swe,1864,57.60
swz,1864,51.90
syc,1864,45.60
syr,1864,60.50
tcd,1864,48.90
tgo,1864,43.20
tha,1864,38.10
tjk,1864,47.40
tkm,1864,41.40
tls,1864,43.60
ton,1864,46.50
tto,1864,43.70
tun,1864,53.00
tur,1864,52.10
tza,1864,37.60
uga,1864,41.00
ukr,1864,42.60
ury,1864,48.10
usa,1864,55.10
uzb,1864,44.40
vct,1864,44.70
ven,1864,44.00
vnm,1864,40.40
vut,1864,47.00
wsm,1864,43.70
yem,1864,50.30
zaf,1864,35.90
zmb,1864,44.50
zwe,1864,34.60
afg,1865,44.80
ago,1865,36.10
alb,1865,41.20
are,1865,43.80
arg,1865,27.40
arm,1865,51.90
atg,1865,45.10
aus,1865,44.10
aut,1865,36.30
aze,1865,41.70
bdi,1865,43.70
bel,1865,52.80
ben,1865,44.70
bfa,1865,37.50
bgd,1865,48.10
bgr,1865,47.80
bhr,1865,42.70
bhs,1865,43.30
bih,1865,40.50
blr,1865,51.00
blz,1865,49.20
bol,1865,36.90
bra,1865,41.20
brb,1865,45.30
brn,1865,43.50
btn,1865,47.70
bwa,1865,35.60
caf,1865,47.80
can,1865,39.50
che,1865,50.40
chl,1865,66.70
chn,1865,36.80
civ,1865,42.80
cmr,1865,41.30
cod,1865,42.10
cog,1865,45.30
col,1865,58.90
com,1865,43.60
cpv,1865,48.70
cri,1865,45.30
cub,1865,40.30
cyp,1865,39.00
cze,1865,52.90
deu,1865,44.70
dji,1865,44.80
dnk,1865,54.10
dom,1865,44.60
dza,1865,49.30
ecu,1865,44.60
egy,1865,51.50
eri,1865,47.70
esp,1865,33.10
est,1865,48.90
eth,1865,47.50
fin,1865,50.60
fji,1865,46.60
fra,1865,57.10
fsm,1865,52.90
gab,1865,45.90
gbr,1865,47.60
geo,1865,29.70
gha,1865,52.80
gin,1865,32.70
gmb,1865,46.40
gnb,1865,49.80
gnq,1865,49.90
grc,1865,49.90
grd,1865,44.80
gtm,1865,35.30
guy,1865,38.20
hnd,1865,48.70
hti,1865,43.90
hun,1865,42.10
idn,1865,39.70
ind,1865,33.30
irl,1865,36.30
irn,1865,52.80
irq,1865,53.70
isl,1865,37.60
isr,1865,44.90
ita,1865,50.90
jam,1865,39.10
jor,1865,42.80
jpn,1865,45.90
kaz,1865,43.30
ken,1865,46.30
kgz,1865,46.00
khm,1865,44.00
kir,1865,48.00
kor,1865,32.10
kwt,1865,43.50
lao,1865,38.40
lbn,1865,49.30
lbr,1865,44.10
lby,1865,42.60
lca,1865,44.80
lka,1865,45.00
lso,1865,52.80
ltu,1865,48.90
lux,1865,36.40
lva,1865,48.90
mar,1865,52.30
mda,1865,47.80
mdg,1865,41.00
mdv,1865,45.40
mex,1865,46.10
mkd,1865,32.50
mli,1865,47.20
mlt,1865,40.20
mmr,1865,42.20
mne,1865,39.10
mng,1865,44.20
moz,1865,48.50
mrt,1865,48.30
mus,1865,42.80
mwi,1865,45.70
mys,1865,37.00
nam,1865,52.60
ner,1865,43.30
nga,1865,43.40
nic,1865,46.50
nld,1865,54.50
nor,1865,48.70
npl,1865,41.00
nzl,1865,38.20
omn,1865,44.80
pak,1865,42.10
pan,1865,47.40
per,1865,51.30
phl,1865,47.60
png,1865,40.40
pol,1865,29.20
prk,1865,48.60
prt,1865,47.10
pry,1865,46.40
pse,1865,41.80
qat,1865,43.50
rou,1865,47.80
rus,1865,51.00
rwa,1865,59.00
sau,1865,46.00
sdn,1865,33.80
sds,1865,33.78
sen,1865,43.60
sgp,1865,42.10
slb,1865,49.20
sle,1865,49.90
slv,1865,46.00
som,1865,50.90
srb,1865,32.50
stp,1865,47.40
sur,1865,38.90
svk,1865,52.90
svn,1865,39.50
swe,1865,57.60
swz,1865,51.70
syc,1865,45.60
syr,1865,60.30
tcd,1865,48.80
tgo,1865,43.30
tha,1865,37.80
tjk,1865,47.40
tkm,1865,41.40
tls,1865,43.80
ton,1865,46.50
tto,1865,43.60
tun,1865,52.30
tur,1865,53.10
tza,1865,37.60
uga,1865,41.00
ukr,1865,43.50
ury,1865,48.10
usa,1865,55.10
uzb,1865,44.40
vct,1865,44.70
ven,1865,44.00
vnm,1865,40.40
vut,1865,47.00
wsm,1865,43.70
yem,1865,49.30
zaf,1865,35.90
zmb,1865,44.60
zwe,1865,34.60
afg,1866,45.80
ago,1866,35.80
alb,1866,41.20
are,1866,43.80
arg,1866,27.00
arm,1866,53.50
atg,1866,45.10
aus,1866,43.90
aut,1866,36.30
aze,1866,41.90
bdi,1866,43.70
bel,1866,52.80
ben,1866,44.60
bfa,1866,37.50
bgd,1866,48.50
bgr,1866,47.80
bhr,1866,42.70
bhs,1866,43.30
bih,1866,40.70
blr,1866,50.80
blz,1866,49.10
bol,1866,36.90
bra,1866,41.30
brb,1866,45.30
brn,1866,43.40
btn,1866,47.70
bwa,1866,35.60
caf,1866,47.80
can,1866,40.40
che,1866,50.50
chl,1866,66.90
chn,1866,36.70
civ,1866,42.90
cmr,1866,41.00
cod,1866,42.10
cog,1866,45.20
col,1866,58.90
com,1866,43.80
cpv,1866,48.70
cri,1866,45.20
cub,1866,40.40
cyp,1866,39.10
cze,1866,53.20
deu,1866,44.70
dji,1866,44.90
dnk,1866,54.30
dom,1866,44.60
dza,1866,48.40
ecu,1866,44.70
egy,1866,50.70
eri,1866,47.80
esp,1866,33.20
est,1866,48.90
eth,1866,47.50
fin,1866,50.60
fji,1866,46.50
fra,1866,57.30
fsm,1866,52.80
gab,1866,45.90
gbr,1866,47.90
geo,1866,29.70
gha,1866,53.40
gin,1866,32.70
gmb,1866,46.50
gnb,1866,49.80
gnq,1866,50.00
grc,1866,49.90
grd,1866,44.80
gtm,1866,35.30
guy,1866,38.20
hnd,1866,48.50
hti,1866,43.90
hun,1866,42.70
idn,1866,39.60
ind,1866,33.00
irl,1866,36.80
irn,1866,52.10
irq,1866,53.10
isl,1866,37.80
isr,1866,44.90
ita,1866,51.00
jam,1866,39.10
jor,1866,42.90
jpn,1866,45.90
kaz,1866,43.30
ken,1866,46.30
kgz,1866,46.00
khm,1866,44.10
kir,1866,48.10
kor,1866,32.10
kwt,1866,43.50
lao,1866,38.40
lbn,1866,48.40
lbr,1866,44.20
lby,1866,42.60
lca,1866,44.80
lka,1866,44.90
lso,1866,52.80
ltu,1866,48.90
lux,1866,36.60
lva,1866,48.90
mar,1866,51.50
mda,1866,47.80
mdg,1866,41.00
mdv,1866,45.50
mex,1866,47.00
mkd,1866,32.50
mli,1866,47.20
mlt,1866,40.30
mmr,1866,43.00
mne,1866,39.20
mng,1866,44.40
moz,1866,48.60
mrt,1866,48.30
mus,1866,42.90
mwi,1866,45.70
mys,1866,37.80
nam,1866,52.60
ner,1866,43.30
nga,1866,43.10
nic,1866,46.30
nld,1866,54.90
nor,1866,48.80
npl,1866,41.00
nzl,1866,38.20
omn,1866,44.80
pak,1866,43.00
pan,1866,47.20
per,1866,51.70
phl,1866,48.60
png,1866,41.30
pol,1866,28.70
prk,1866,48.60
prt,1866,48.00
pry,1866,46.20
pse,1866,41.90
qat,1866,43.50
rou,1866,47.80
rus,1866,50.80
rwa,1866,59.00
sau,1866,46.00
sdn,1866,33.80
sds,1866,33.78
sen,1866,43.60
sgp,1866,42.10
slb,1866,49.20
sle,1866,49.70
slv,1866,45.90
som,1866,50.90
srb,1866,32.50
stp,1866,47.40
sur,1866,39.00
svk,1866,53.20
svn,1866,40.20
swe,1866,57.50
swz,1866,51.60
syc,1866,45.60
syr,1866,60.10
tcd,1866,48.60
tgo,1866,43.40
tha,1866,37.60
tjk,1866,47.40
tkm,1866,41.40
tls,1866,44.00
ton,1866,46.50
tto,1866,43.60
tun,1866,51.50
tur,1866,54.20
tza,1866,37.60
uga,1866,41.00
ukr,1866,44.40
ury,1866,48.10
usa,1866,55.20
uzb,1866,44.40
vct,1866,44.70
ven,1866,44.00
vnm,1866,40.40
vut,1866,47.10
wsm,1866,43.70
yem,1866,48.40
zaf,1866,35.90
zmb,1866,44.70
zwe,1866,34.60
afg,1867,46.70
ago,1867,35.50
alb,1867,41.20
are,1867,43.80
arg,1867,26.60
arm,1867,55.00
atg,1867,45.10
aus,1867,43.80
aut,1867,36.30
aze,1867,42.00
bdi,1867,43.70
bel,1867,52.80
ben,1867,44.50
bfa,1867,37.50
bgd,1867,48.90
bgr,1867,47.80
bhr,1867,42.70
bhs,1867,43.20
bih,1867,40.90
blr,1867,50.60
blz,1867,49.00
bol,1867,36.90
bra,1867,41.50
brb,1867,45.20
brn,1867,43.40
btn,1867,47.70
bwa,1867,35.60
caf,1867,47.90
can,1867,41.20
che,1867,50.60
chl,1867,67.10
chn,1867,36.70
civ,1867,43.00
cmr,1867,40.60
cod,1867,42.10
cog,1867,45.00
col,1867,58.90
com,1867,43.90
cpv,1867,48.70
cri,1867,45.10
cub,1867,40.40
cyp,1867,39.30
cze,1867,53.50
deu,1867,44.80
dji,1867,45.00
dnk,1867,54.50
dom,1867,44.70
dza,1867,47.50
ecu,1867,44.80
egy,1867,49.90
eri,1867,47.80
esp,1867,33.30
est,1867,48.90
eth,1867,47.50
fin,1867,50.60
fji,1867,46.50
fra,1867,57.40
fsm,1867,52.60
gab,1867,45.90
gbr,1867,48.10
geo,1867,29.70
gha,1867,54.10
gin,1867,32.70
gmb,1867,46.50
gnb,1867,49.80
gnq,1867,50.10
grc,1867,49.90
grd,1867,44.80
gtm,1867,35.30
guy,1867,38.20
hnd,1867,48.30
hti,1867,44.00
hun,1867,43.30
idn,1867,39.40
ind,1867,32.60
irl,1867,37.20
irn,1867,51.40
irq,1867,52.40
isl,1867,38.00
isr,1867,44.90
ita,1867,51.00
jam,1867,39.10
jor,1867,42.90
jpn,1867,45.90
kaz,1867,43.30
ken,1867,46.30
kgz,1867,46.00
khm,1867,44.20
kir,1867,48.10
kor,1867,32.10
kwt,1867,43.40
lao,1867,38.40
lbn,1867,47.50
lbr,1867,44.30
lby,1867,42.60
lca,1867,44.80
lka,1867,44.90
lso,1867,52.70
ltu,1867,48.90
lux,1867,36.70
lva,1867,48.90
mar,1867,50.80
mda,1867,47.80
mdg,1867,41.00
mdv,1867,45.60
mex,1867,48.00
mkd,1867,32.50
mli,1867,47.20
mlt,1867,40.50
mmr,1867,43.70
mne,1867,39.40
mng,1867,44.60
moz,1867,48.70
mrt,1867,48.30
mus,1867,42.90
mwi,1867,45.70
mys,1867,38.60
nam,1867,52.60
ner,1867,43.30
nga,1867,42.90
nic,1867,46.20
nld,1867,55.30
nor,1867,48.90
npl,1867,41.00
nzl,1867,38.20
omn,1867,44.70
pak,1867,43.90
pan,1867,47.10
per,1867,52.20
phl,1867,49.60
png,1867,42.30
pol,1867,28.20
prk,1867,48.70
prt,1867,48.90
pry,1867,46.10
pse,1867,42.00
qat,1867,43.40
rou,1867,47.80
rus,1867,50.60
rwa,1867,59.00
sau,1867,46.00
sdn,1867,33.80
sds,1867,33.78
sen,1867,43.50
sgp,1867,42.10
slb,1867,49.30
sle,1867,49.60
slv,1867,45.80
som,1867,50.90
srb,1867,32.50
stp,1867,47.30
sur,1867,39.10
svk,1867,53.50
svn,1867,41.00
swe,1867,57.50
swz,1867,51.40
syc,1867,45.60
syr,1867,59.90
tcd,1867,48.50
tgo,1867,43.60
tha,1867,37.30
tjk,1867,47.40
tkm,1867,41.40
tls,1867,44.20
ton,1867,46.60
tto,1867,43.60
tun,1867,50.80
tur,1867,55.20
tza,1867,37.60
uga,1867,41.00
ukr,1867,45.30
ury,1867,48.10
usa,1867,55.30
uzb,1867,44.40
vct,1867,44.70
ven,1867,44.00
vnm,1867,40.40
vut,1867,47.10
wsm,1867,43.70
yem,1867,47.50
zaf,1867,35.90
zmb,1867,44.80
zwe,1867,34.60
afg,1868,47.70
ago,1868,35.20
alb,1868,41.20
are,1868,43.80
arg,1868,26.10
arm,1868,56.50
atg,1868,45.10
aus,1868,43.60
aut,1868,36.40
aze,1868,42.20
bdi,1868,43.70
bel,1868,52.80
ben,1868,44.40
bfa,1868,37.50
bgd,1868,49.40
bgr,1868,47.80
bhr,1868,42.60
bhs,1868,43.20
bih,1868,41.10
blr,1868,50.40
blz,1868,48.90
bol,1868,36.90
bra,1868,41.70
brb,1868,45.20
brn,1868,43.40
btn,1868,47.70
bwa,1868,35.60
caf,1868,47.90
can,1868,42.10
che,1868,50.60
chl,1868,67.30
chn,1868,36.70
civ,1868,43.10
cmr,1868,40.30
cod,1868,42.10
cog,1868,44.90
col,1868,58.90
com,1868,44.10
cpv,1868,48.70
cri,1868,45.00
cub,1868,40.50
cyp,1868,39.40
cze,1868,53.80
deu,1868,44.80
dji,1868,45.00
dnk,1868,54.60
dom,1868,44.80
dza,1868,46.60
ecu,1868,44.90
egy,1868,49.10
eri,1868,47.80
esp,1868,33.40
est,1868,48.90
eth,1868,47.50
fin,1868,50.60
fji,1868,46.50
fra,1868,57.60
fsm,1868,52.50
gab,1868,45.90
gbr,1868,48.40
geo,1868,29.70
gha,1868,54.80
gin,1868,32.70
gmb,1868,46.50
gnb,1868,49.80
gnq,1868,50.20
grc,1868,49.90
grd,1868,44.80
gtm,1868,35.30
guy,1868,38.20
hnd,1868,48.10
hti,1868,44.00
hun,1868,43.90
idn,1868,39.30
ind,1868,32.20
irl,1868,37.60
irn,1868,50.70
irq,1868,51.80
isl,1868,38.20
isr,1868,44.90
ita,1868,51.00
jam,1868,39.10
jor,1868,43.00
jpn,1868,45.90
kaz,1868,43.30
ken,1868,46.30
kgz,1868,46.00
khm,1868,44.30
kir,1868,48.20
kor,1868,32.10
kwt,1868,43.40
lao,1868,38.40
lbn,1868,46.60
lbr,1868,44.30
lby,1868,42.50
lca,1868,44.90
lka,1868,44.80
lso,1868,52.70
ltu,1868,48.90
lux,1868,36.90
lva,1868,48.90
mar,1868,50.10
mda,1868,47.80
mdg,1868,41.00
mdv,1868,45.60
mex,1868,48.90
mkd,1868,32.50
mli,1868,47.20
mlt,1868,40.60
mmr,1868,44.50
mne,1868,39.50
mng,1868,44.70
moz,1868,48.70
mrt,1868,48.30
mus,1868,43.00
mwi,1868,45.70
mys,1868,39.40
nam,1868,52.60
ner,1868,43.30
nga,1868,42.60
nic,1868,46.00
nld,1868,55.70
nor,1868,48.90
npl,1868,41.00
nzl,1868,38.20
omn,1868,44.70
pak,1868,44.80
pan,1868,46.90
per,1868,52.60
phl,1868,50.60
png,1868,43.30
pol,1868,27.80
prk,1868,48.70
prt,1868,49.80
pry,1868,45.90
pse,1868,42.10
qat,1868,43.40
rou,1868,47.80
rus,1868,50.40
rwa,1868,59.00
sau,1868,46.00
sdn,1868,33.80
sds,1868,33.78
sen,1868,43.50
sgp,1868,42.20
slb,1868,49.40
sle,1868,49.40
slv,1868,45.70
som,1868,50.90
srb,1868,32.50
stp,1868,47.30
sur,1868,39.20
svk,1868,53.80
