geo,time,sg_gdp_p_cap_const_ppp2011_dollar
lao,1967,1312.00
lbn,1967,10320.00
lbr,1967,1386.00
lby,1967,47050.00
lca,1967,2858.00
lka,1967,1870.00
lso,1967,767.00
ltu,1967,12024.00
lux,1967,25163.00
lva,1967,6859.00
mar,1967,2198.00
mda,1967,4646.00
mdg,1967,2293.00
mdv,1967,1310.00
mex,1967,7795.00
mkd,1967,5347.00
mli,1967,821.00
mlt,1967,3541.00
mmr,1967,1306.00
mne,1967,8756.00
mng,1967,1532.00
moz,1967,573.00
mrt,1967,2592.00
mus,1967,3247.00
mwi,1967,496.00
mys,1967,3552.00
nam,1967,6165.00
ner,1967,1448.00
nga,1967,2666.00
nic,1967,6097.00
nld,1967,16824.00
nor,1967,20686.00
npl,1967,1020.00
nzl,1967,18309.00
omn,1967,8890.00
pak,1967,1513.00
pan,1967,5634.00
per,1967,6733.00
phl,1967,2992.00
png,1967,1512.00
pol,1967,8044.00
prk,1967,1646.00
prt,1967,8324.00
pry,1967,3315.00
pse,1967,1210.00
qat,1967,79381.00
rou,1967,9190.00
rus,1967,13256.00
rwa,1967,572.00
sau,1967,25752.00
sdn,1967,2022.00
sds,1967,2218.00
sen,1967,2054.00
sgp,1967,7331.00
slb,1967,1251.00
sle,1967,1419.00
slv,1967,4906.00
som,1967,1196.00
srb,1967,8867.00
stp,1967,1949.00
sur,1967,8199.00
svk,1967,10134.00
svn,1967,10773.00
swe,1967,19709.00
swz,1967,3324.00
syc,1967,6051.00
syr,1967,2580.00
tcd,1967,1315.00
tgo,1967,1788.00
tha,1967,2044.00
tjk,1967,4200.00
tkm,1967,8916.00
tls,1967,703.00
ton,1967,1663.00
tto,1967,10152.00
tun,1967,2615.00
tur,1967,6020.00
tza,1967,1326.00
uga,1967,1015.00
ukr,1967,6982.00
ury,1967,7315.00
usa,1967,22803.00
uzb,1967,2952.00
vct,1967,2611.00
ven,1967,14225.00
vnm,1967,1047.00
vut,1967,1614.00
wsm,1967,3621.00
yem,1967,1530.00
zaf,1967,9720.00
zmb,1967,4390.00
zwe,1967,1926.00
afg,1968,1187.00
ago,1968,5093.00
alb,1968,3475.00
are,1968,29634.00
arg,1968,9003.00
arm,1968,3300.00
atg,1968,5528.00
aus,1968,18261.00
aut,1968,15814.00
aze,1968,6778.00
bdi,1968,645.00
bel,1968,16816.00
ben,1968,1204.00
bfa,1968,794.00
bgd,1968,1202.00
bgr,1968,7296.00
bhr,1968,28802.00
bhs,1968,21975.00
bih,1968,2229.00
blr,1968,5099.00
blz,1968,2362.00
bol,1968,3510.00
bra,1968,5215.00
brb,1968,7705.00
brn,1968,71861.00
btn,1968,1043.00
bwa,1968,1347.00
caf,1968,1297.00
can,1968,18900.00
che,1968,33324.00
chl,1968,7231.00
chn,1968,669.00
civ,1968,3565.00
cmr,1968,2084.00
cod,1968,2062.00
cog,1968,2825.00
col,1968,4021.00
com,1968,1494.00
cpv,1968,930.00
cri,1968,5324.00
cub,1968,9626.00
cyp,1968,7702.00
cze,1968,14467.00
deu,1968,19254.00
dji,1968,3676.00
dnk,1968,20482.00
dom,1968,2784.00
dza,1968,6319.00
ecu,1968,5364.00
egy,1968,2460.00
eri,1968,1068.00
esp,1968,10767.00
est,1968,9066.00
eth,1968,800.00
fin,1968,13726.00
fji,1968,3953.00
fra,1968,16321.00
fsm,1968,1670.00
gab,1968,3423.00
gbr,1968,16357.00
geo,1968,4505.00
gha,1968,2177.00
gin,1968,940.00
gmb,1968,1575.00
gnb,1968,1659.00
gnq,1968,1296.00
grc,1968,10458.00
grd,1968,2539.00
gtm,1968,4320.00
guy,1968,3593.00
hnd,1968,2864.00
hti,1968,1902.00
hun,1968,12612.00
idn,1968,1741.00
ind,1968,1095.00
irl,1968,10722.00
irn,1968,8816.00
irq,1968,7852.00
isl,1968,13752.00
isr,1968,9634.00
ita,1968,14929.00
jam,1968,6734.00
jor,1968,4994.00
jpn,1968,9439.00
kaz,1968,11059.00
ken,1968,2064.00
kgz,1968,3249.00
khm,1968,1678.00
kir,1968,2961.00
kor,1968,1774.00
kwt,1968,44047.00
lao,1968,1323.00
lbn,1968,11391.00
lbr,1968,1399.00
lby,1968,60948.00
lca,1968,2979.00
lka,1968,1961.00
lso,1968,748.00
ltu,1968,12613.00
lux,1968,26273.00
lva,1968,7190.00
mar,1968,2267.00
mda,1968,4868.00
mdg,1968,2398.00
mdv,1968,1341.00
mex,1968,8183.00
mkd,1968,5417.00
mli,1968,834.00
mlt,1968,3885.00
mmr,1968,1369.00
mne,1968,8882.00
mng,1968,1584.00
moz,1968,623.00
mrt,1968,2791.00
mus,1968,2973.00
mwi,1968,477.00
mys,1968,3774.00
nam,1968,6060.00
ner,1968,1432.00
nga,1968,2610.00
nic,1968,5981.00
nld,1968,17827.00
nor,1968,21022.00
npl,1968,1007.00
nzl,1968,18082.00
omn,1968,15768.00
pak,1968,1577.00
pan,1968,5873.00
per,1968,6459.00
phl,1968,3051.00
png,1968,1545.00
pol,1968,8473.00
prk,1968,1673.00
prt,1968,9056.00
pry,1968,3339.00
pse,1968,1202.00
qat,1968,99995.00
rou,1968,9193.00
rus,1968,13902.00
rwa,1968,596.00
sau,1968,29819.00
sdn,1968,2093.00
sds,1968,2301.00
sen,1968,2127.00
sgp,1968,8209.00
slb,1968,1270.00
sle,1968,1526.00
slv,1968,4882.00
som,1968,1190.00
srb,1968,8948.00
stp,1968,2031.00
sur,1968,8390.00
svk,1968,10570.00
svn,1968,10911.00
swe,1968,20401.00
swz,1968,3092.00
syc,1968,6410.00
syr,1968,2598.00
tcd,1968,1281.00
tgo,1968,1827.00
tha,1968,2145.00
tjk,1968,4398.00
tkm,1968,9355.00
tls,1968,704.00
ton,1968,1681.00
tto,1968,10669.00
tun,1968,2831.00
tur,1968,6295.00
tza,1968,1360.00
uga,1968,1012.00
ukr,1968,7320.00
ury,1968,7324.00
usa,1968,23647.00
uzb,1968,3096.00
vct,1968,2749.00
ven,1968,14764.00
vnm,1968,1002.00
vut,1968,1635.00
wsm,1968,3663.00
yem,1968,1544.00
zaf,1968,9849.00
zmb,1968,4423.00
zwe,1968,1639.00
afg,1969,1178.00
ago,1969,5158.00
alb,1969,3587.00
are,1969,35623.00
arg,1969,9610.00
arm,1969,3313.00
atg,1969,5666.00
aus,1969,18949.00
aut,1969,16743.00
aze,1969,6819.00
bdi,1969,627.00
bel,1969,17868.00
ben,1969,1210.00
bfa,1969,799.00
bgd,1969,1195.00
bgr,1969,7592.00
bhr,1969,29943.00
bhs,1969,23154.00
bih,1969,2431.00
blr,1969,5120.00
blz,1969,2435.00
bol,1969,3581.00
bra,1969,5550.00
brb,1969,8261.00
brn,1969,72988.00
btn,1969,1055.00
bwa,1969,1455.00
caf,1969,1332.00
can,1969,19614.00
che,1969,34719.00
chl,1969,7364.00
chn,1969,732.00
civ,1969,3645.00
cmr,1969,2146.00
cod,1969,2160.00
cog,1969,3057.00
col,1969,4162.00
com,1969,1425.00
cpv,1969,936.00
cri,1969,5518.00
cub,1969,9377.00
cyp,1969,8017.00
cze,1969,14774.00
deu,1969,20409.00
dji,1969,3668.00
dnk,1969,21701.00
dom,1969,3004.00
dza,1969,6747.00
ecu,1969,5501.00
egy,1969,2614.00
eri,1969,1080.00
esp,1969,11650.00
est,1969,9109.00
eth,1969,810.00
fin,1969,15058.00
fji,1969,3971.00
fra,1969,17339.00
fsm,1969,1704.00
gab,1969,3836.00
gbr,1969,16616.00
geo,1969,4685.00
gha,1969,2240.00
gin,1969,950.00
gmb,1969,1691.00
gnb,1969,1708.00
gnq,1969,1242.00
grc,1969,11466.00
grd,1969,2597.00
gtm,1969,4441.00
guy,1969,3788.00
hnd,1969,2781.00
hti,1969,1922.00
hun,1969,12973.00
idn,1969,1920.00
ind,1969,1141.00
irl,1969,11331.00
irn,1969,9709.00
irq,1969,7846.00
isl,1969,13983.00
isr,1969,10562.00
ita,1969,15735.00
jam,1969,7132.00
jor,1969,5182.00
jpn,1969,10548.00
kaz,1969,11115.00
ken,1969,2124.00
kgz,1969,3312.00
khm,1969,1660.00
kir,1969,3047.00
kor,1969,1998.00
kwt,1969,48781.00
lao,1969,1334.00
lbn,1969,11422.00
lbr,1969,1446.00
lby,1969,66299.00
lca,1969,3106.00
lka,1969,1993.00
lso,1969,741.00
ltu,1969,12679.00
lux,1969,29081.00
lva,1969,7222.00
mar,1969,2338.00
mda,1969,4887.00
mdg,1969,2436.00
mdv,1969,1372.00
mex,1969,8441.00
mkd,1969,5978.00
mli,1969,813.00
mlt,1969,4121.00
mmr,1969,1401.00
mne,1969,9816.00
mng,1969,1637.00
moz,1969,682.00
mrt,1969,2717.00
mus,1969,3080.00
mwi,1969,494.00
mys,1969,3902.00
nam,1969,6112.00
ner,1969,1362.00
nga,1969,2988.00
nic,1969,6173.00
nld,1969,18892.00
nor,1969,21845.00
npl,1969,1031.00
nzl,1969,19745.00
omn,1969,19335.00
pak,1969,1636.00
pan,1969,6153.00
per,1969,6425.00
phl,1969,3104.00
png,1969,1636.00
pol,1969,8331.00
prk,1969,1643.00
prt,1969,9269.00
pry,1969,3375.00
pse,1969,1320.00
qat,1969,125963.00
rou,1969,9492.00
rus,1969,13972.00
rwa,1969,642.00
sau,1969,34527.00
sdn,1969,2167.00
sds,1969,2388.00
sen,1969,1934.00
sgp,1969,9207.00
slb,1969,1195.00
sle,1969,1630.00
slv,1969,4863.00
som,1969,1019.00
srb,1969,9837.00
stp,1969,2115.00
sur,1969,8586.00
svk,1969,10790.00
svn,1969,12039.00
swe,1969,21168.00
swz,1969,3142.00
syc,1969,6242.00
syr,1969,3009.00
tcd,1969,1341.00
tgo,1969,1969.00
tha,1969,2246.00
tjk,1969,4413.00
tkm,1969,9406.00
tls,1969,705.00
ton,1969,1699.00
tto,1969,10988.00
tun,1969,2876.00
tur,1969,6470.00
tza,1969,1349.00
uga,1969,1092.00
ukr,1969,7355.00
ury,1969,7668.00
usa,1969,24147.00
uzb,1969,3111.00
vct,1969,2795.00
ven,1969,14753.00
vnm,1969,1059.00
vut,1969,1656.00
wsm,1969,3706.00
yem,1969,1563.00
zaf,1969,10156.00
zmb,1969,3891.00
zwe,1969,2121.00
afg,1970,1174.00
ago,1970,5397.00
alb,1970,3712.00
are,1970,42822.00
arg,1970,9951.00
arm,1970,3533.00
atg,1970,5807.00
aus,1970,19719.00
aut,1970,17865.00
aze,1970,7285.00
bdi,1970,782.00
bel,1970,18903.00
ben,1970,1205.00
bfa,1970,790.00
bgd,1970,1226.00
bgr,1970,7971.00
bhr,1970,31232.00
bhs,1970,21210.00
bih,1970,2500.00
blr,1970,5461.00
blz,1970,2509.00
bol,1970,3678.00
bra,1970,5930.00
brb,1970,9013.00
brn,1970,74132.00
btn,1970,1067.00
bwa,1970,1567.00
caf,1970,1358.00
can,1970,19842.00
che,1970,36582.00
chl,1970,7382.00
chn,1970,848.00
civ,1970,3798.00
cmr,1970,2169.00
cod,1970,2094.00
cog,1970,3348.00
col,1970,4325.00
com,1970,1425.00
cpv,1970,942.00
cri,1970,5723.00
cub,1970,8918.00
cyp,1970,8344.00
cze,1970,15038.00
deu,1970,21218.00
dji,1970,4357.00
dnk,1970,21990.00
dom,1970,3234.00
dza,1970,7227.00
ecu,1970,5723.00
egy,1970,3055.00
eri,1970,1037.00
esp,1970,12233.00
est,1970,9721.00
eth,1970,778.00
fin,1970,16245.00
fji,1970,4384.00
fra,1970,18185.00
fsm,1970,1738.00
gab,1970,4656.00
gbr,1970,16933.00
geo,1970,5212.00
gha,1970,2455.00
gin,1970,966.00
gmb,1970,1478.00
gnb,1970,1756.00
gnq,1970,1193.00
grc,1970,12366.00
grd,1970,2658.00
gtm,1970,4606.00
guy,1970,3905.00
hnd,1970,2771.00
hti,1970,1970.00
hun,1970,12917.00
idn,1970,2082.00
ind,1970,1170.00
irl,1970,11551.00
irn,1970,10467.00
irq,1970,7555.00
isl,1970,14937.00
isr,1970,11062.00
ita,1970,16450.00
jam,1970,7880.00
jor,1970,4478.00
jpn,1970,14203.00
kaz,1970,11864.00
ken,1970,1948.00
kgz,1970,3377.00
khm,1970,1643.00
kir,1970,3136.00
kor,1970,2142.00
kwt,1970,54023.00
lao,1970,1346.00
lbn,1970,11978.00
lbr,1970,1486.00
lby,1970,67491.00
lca,1970,3238.00
lka,1970,2044.00
lso,1970,742.00
ltu,1970,13539.00
lux,1970,29363.00
lva,1970,7706.00
mar,1970,2411.00
mda,1970,5212.00
mdg,1970,2509.00
mdv,1970,1404.00
mex,1970,8757.00
mkd,1970,6221.00
mli,1970,844.00
mlt,1970,4631.00
mmr,1970,1438.00
mne,1970,10228.00
mng,1970,1695.00
moz,1970,703.00
mrt,1970,2964.00
mus,1970,3023.00
mwi,1970,489.00
mys,1970,4051.00
nam,1970,5981.00
ner,1970,1376.00
nga,1970,3483.00
nic,1970,6031.00
nld,1970,19800.00
nor,1970,22186.00
npl,1970,1036.00
nzl,1970,19200.00
omn,1970,19472.00
pak,1970,1758.00
pan,1970,6345.00
per,1970,6719.00
phl,1970,3132.00
png,1970,1774.00
pol,1970,8705.00
prk,1970,1697.00
prt,1970,10175.00
pry,1970,3487.00
pse,1970,1404.00
qat,1970,158673.00
rou,1970,9602.00
rus,1970,14915.00
rwa,1970,691.00
sau,1970,39979.00
sdn,1970,2022.00
sds,1970,2233.00
sen,1970,2041.00
sgp,1970,10336.00
slb,1970,1215.00
sle,1970,1650.00
slv,1970,4810.00
som,1970,1083.00
srb,1970,10197.00
stp,1970,2196.00
sur,1970,8786.00
svk,1970,10978.00
svn,1970,12524.00
swe,1970,22054.00
swz,1970,3971.00
syc,1970,6536.00
syr,1970,2582.00
tcd,1970,1338.00
tgo,1970,1878.00
tha,1970,2323.00
tjk,1970,4703.00
tkm,1970,10045.00
tls,1970,706.00
ton,1970,1718.00
tto,1970,11495.00
tun,1970,2990.00
tur,1970,6740.00
tza,1970,1391.00
uga,1970,1079.00
ukr,1970,7850.00
ury,1970,7934.00
usa,1970,23908.00
uzb,1970,3321.00
vct,1970,3059.00
ven,1970,15390.00
vnm,1970,1053.00
vut,1970,1678.00
wsm,1970,3748.00
yem,1970,1849.00
zaf,1970,10394.00
zmb,1970,3888.00
zwe,1970,2521.00
afg,1971,1092.00
ago,1971,5614.00
alb,1971,3849.00
are,1971,41464.00
arg,1971,10167.00
arm,1971,3589.00
atg,1971,6088.00
aus,1971,20176.00
aut,1971,18698.00
aze,1971,7416.00
bdi,1971,827.00
bel,1971,19548.00
ben,1971,1180.00
bfa,1971,810.00
bgd,1971,1142.00
bgr,1971,8186.00
bhr,1971,31102.00
bhs,1971,21018.00
bih,1971,2732.00
blr,1971,5549.00
blz,1971,2570.00
bol,1971,3727.00
bra,1971,6463.00
brb,1971,9109.00
brn,1971,78230.00
btn,1971,1059.00
bwa,1971,1810.00
caf,1971,1285.00
can,1971,20688.00
che,1971,37621.00
chl,1971,7906.00
chn,1971,876.00
civ,1971,3983.00
cmr,1971,2190.00
cod,1971,2194.00
cog,1971,3545.00
col,1971,4484.00
com,1971,1453.00
cpv,1971,856.00
cri,1971,5933.00
cub,1971,9471.00
cyp,1971,9415.00
cze,1971,15487.00
deu,1971,21695.00
dji,1971,4510.00
dnk,1971,22464.00
dom,1971,3484.00
dza,1971,6427.00
ecu,1971,5866.00
egy,1971,3090.00
eri,1971,1054.00
esp,1971,12834.00
est,1971,9885.00
eth,1971,792.00
fin,1971,16564.00
fji,1971,4590.00
fra,1971,18891.00
fsm,1971,1760.00
gab,1971,5793.00
gbr,1971,17207.00
geo,1971,5303.00
gha,1971,2527.00
gin,1971,977.00
gmb,1971,1597.00
gnb,1971,1676.00
gnq,1971,1081.00
grc,1971,13227.00
grd,1971,2852.00
gtm,1971,4766.00
guy,1971,3996.00
hnd,1971,2778.00
hti,1971,2076.00
hun,1971,13471.00
idn,1971,2162.00
ind,1971,1154.00
irl,1971,11850.00
irn,1971,11475.00
irq,1971,7785.00
isl,1971,16687.00
isr,1971,11878.00
ita,1971,16680.00
jam,1971,7769.00
jor,1971,4421.00
jpn,1971,14673.00
kaz,1971,12067.00
ken,1971,2002.00
kgz,1971,3443.00
khm,1971,1539.00
kir,1971,2998.00
kor,1971,2427.00
kwt,1971,63583.00
lao,1971,1357.00
lbn,1971,12871.00
lbr,1971,1507.00
lby,1971,61707.00
lca,1971,3367.00
lka,1971,1988.00
lso,1971,659.00
ltu,1971,13774.00
lux,1971,29877.00
lva,1971,7834.00
mar,1971,2484.00
mda,1971,5295.00
mdg,1971,2551.00
mdv,1971,1446.00
mex,1971,8810.00
mkd,1971,6881.00
mli,1971,855.00
mlt,1971,4780.00
mmr,1971,1458.00
mne,1971,11328.00
mng,1971,1731.00
moz,1971,734.00
mrt,1971,2957.00
mus,1971,3133.00
mwi,1971,545.00
mys,1971,4252.00
nam,1971,5972.00
ner,1971,1426.00
nga,1971,3889.00
nic,1971,6120.00
nld,1971,20555.00
nor,1971,23239.00
npl,1971,1002.00
nzl,1971,19871.00
omn,1971,19104.00
pak,1971,1721.00
pan,1971,6676.00
per,1971,6828.00
phl,1971,3212.00
png,1971,1844.00
pol,1971,9256.00
prk,1971,1699.00
prt,1971,10920.00
pry,1971,3539.00
pse,1971,1546.00
qat,1971,160147.00
rou,1971,10824.00
rus,1971,15170.00
rwa,1971,679.00
sau,1971,47016.00
sdn,1971,2106.00
sds,1971,2329.00
sen,1971,1979.00
sgp,1971,11389.00
slb,1971,1200.00
sle,1971,1601.00
slv,1971,4878.00
som,1971,1097.00
srb,1971,11234.00
stp,1971,2267.00
sur,1971,9315.00
svk,1971,11302.00
svn,1971,13849.00
swe,1971,22277.00
swz,1971,3934.00
syc,1971,7402.00
syr,1971,2744.00
tcd,1971,1334.00
tgo,1971,1962.00
tha,1971,2365.00
tjk,1971,4776.00
tkm,1971,10221.00
tls,1971,707.00
ton,1971,1736.00
tto,1971,11558.00
tun,1971,3246.00
tur,1971,6765.00
tza,1971,1412.00
uga,1971,1084.00
ukr,1971,7982.00
ury,1971,7849.00
usa,1971,24350.00
uzb,1971,3378.00
vct,1971,3112.00
ven,1971,15549.00
vnm,1971,1082.00
vut,1971,1699.00
wsm,1971,3792.00
yem,1971,2126.00
zaf,1971,10654.00
zmb,1971,3828.00
zwe,1971,2651.00
afg,1972,1046.00
ago,1972,5511.00
alb,1972,3988.00
are,1972,39798.00
arg,1972,10209.00
arm,1972,3571.00
atg,1972,6378.00
aus,1972,20385.00
aut,1972,19747.00
aze,1972,7395.00
bdi,1972,753.00
bel,1972,20504.00
ben,1972,1251.00
bfa,1972,830.00
bgd,1972,986.00
bgr,1972,8534.00
bhr,1972,33824.00
bhs,1972,19856.00
bih,1972,2768.00
blr,1972,5523.00
blz,1972,2797.00
bol,1972,3823.00
bra,1972,7082.00
brb,1972,9148.00
brn,1972,82612.00
btn,1972,1034.00
bwa,1972,2317.00
caf,1972,1227.00
can,1972,21532.00
che,1972,38478.00
chl,1972,7674.00
chn,1972,843.00
civ,1972,3975.00
cmr,1972,2238.00
cod,1972,2145.00
cog,1972,3584.00
col,1972,4731.00
com,1972,1452.00
cpv,1972,805.00
cri,1972,6287.00
cub,1972,9745.00
cyp,1972,10088.00
cze,1972,15954.00
deu,1972,22497.00
dji,1972,4529.00
dnk,1972,23562.00
dom,1972,3816.00
dza,1972,7556.00
ecu,1972,6035.00
egy,1972,3140.00
eri,1972,1068.00
esp,1972,13790.00
est,1972,9844.00
eth,1972,803.00
fin,1972,17722.00
fji,1972,4834.00
fra,1972,19570.00
fsm,1972,1774.00
gab,1972,6180.00
gbr,1972,17793.00
geo,1972,5415.00
gha,1972,2396.00
gin,1972,979.00
gmb,1972,1660.00
gnb,1972,1775.00
gnq,1972,933.00
grc,1972,14818.00
grd,1972,3074.00
gtm,1972,5012.00
guy,1972,3846.00
hnd,1972,2775.00
hti,1972,2130.00
hun,1972,13736.00
idn,1972,2351.00
ind,1972,1125.00
irl,1972,12440.00
irn,1972,13019.00
irq,1972,7354.00
isl,1972,17413.00
isr,1972,12903.00
ita,1972,17160.00
jam,1972,7862.00
jor,1972,4401.00
jpn,1972,15694.00
kaz,1972,12021.00
ken,1972,2029.00
kgz,1972,3510.00
khm,1972,1440.00
kir,1972,3295.00
kor,1972,2760.00
kwt,1972,62371.00
lao,1972,1369.00
lbn,1972,14207.00
lbr,1972,1507.00
lby,1972,52706.00
lca,1972,3425.00
lka,1972,1994.00
lso,1972,768.00
ltu,1972,13725.00
lux,1972,31508.00
lva,1972,7801.00
mar,1972,2492.00
mda,1972,5270.00
mdg,1972,2463.00
mdv,1972,1449.00
mex,1972,9253.00
mkd,1972,7057.00
mli,1972,880.00
mlt,1972,5080.00
mmr,1972,1441.00
mne,1972,11634.00
mng,1972,1748.00
moz,1972,738.00
mrt,1972,2958.00
mus,1972,3408.00
mwi,1972,585.00
mys,1972,4468.00
nam,1972,6106.00
ner,1972,1325.00
nga,1972,3928.00
nic,1972,6128.00
nld,1972,21024.00
nor,1972,24308.00
npl,1972,1010.00
nzl,1972,20349.00
omn,1972,20283.00
pak,1972,1690.00
pan,1972,6843.00
per,1972,6853.00
phl,1972,3296.00
png,1972,1904.00
pol,1972,9854.00
prk,1972,1730.00
prt,1972,11826.00
pry,1972,3618.00
pse,1972,1751.00
qat,1972,162805.00
rou,1972,11396.00
rus,1972,15113.00
rwa,1972,662.00
sau,1972,52961.00
sdn,1972,2006.00
sds,1972,2224.00
sen,1972,2046.00
sgp,1972,12711.00
slb,1972,829.00
sle,1972,1549.00
slv,1972,5033.00
som,1972,1256.00
srb,1972,11477.00
stp,1972,2276.00
sur,1972,9776.00
svk,1972,11638.00
svn,1972,14200.00
swe,1972,22308.00
swz,1972,4302.00
syc,1972,7665.00
syr,1972,3317.00
tcd,1972,1216.00
tgo,1972,1980.00
tha,1972,2398.00
tjk,1972,4750.00
tkm,1972,10186.00
tls,1972,707.00
ton,1972,1755.00
tto,1972,12081.00
tun,1972,3746.00
tur,1972,7186.00
tza,1972,1465.00
uga,1972,1071.00
ukr,1972,7950.00
ury,1972,7563.00
usa,1972,25374.00
uzb,1972,3365.00
vct,1972,3867.00
ven,1972,15667.00
vnm,1972,1152.00
vut,1972,1721.00
wsm,1972,3836.00
yem,1972,2249.00
zaf,1972,10615.00
zmb,1972,4050.00
zwe,1972,2778.00
afg,1973,1137.00
ago,1973,5831.00
alb,1973,4174.00
are,1973,60948.00
arg,1973,10419.00
arm,1973,3832.00
atg,1973,6770.00
aus,1973,21185.00
aut,1973,20602.00
aze,1973,7952.00
bdi,1973,806.00
bel,1973,21700.00
ben,1973,1248.00
bfa,1973,774.00
bgd,1973,971.00
bgr,1973,8824.00
bhr,1973,35688.00
bhs,1973,20957.00
bih,1973,2803.00
blr,1973,5929.00
blz,1973,2911.00
bol,1973,3988.00
bra,1973,7904.00
brb,1973,9277.00
brn,1973,86923.00
btn,1973,1011.00
bwa,1973,2722.00
caf,1973,1256.00
can,1973,22797.00
che,1973,39412.00
chl,1973,7123.00
chn,1973,894.00
civ,1973,4029.00
cmr,1973,2224.00
cod,1973,2253.00
cog,1973,4082.00
col,1973,4952.00
com,1973,1522.00
cpv,1973,788.00
cri,1973,6597.00
cub,1973,10439.00
cyp,1973,10394.00
cze,1973,16382.00
deu,1973,23461.00
dji,1973,4602.00
dnk,1973,24318.00
dom,1973,4172.00
dza,1973,7581.00
ecu,1973,6580.00
egy,1973,3095.00
eri,1973,1061.00
esp,1973,14908.00
est,1973,10573.00
eth,1973,799.00
fin,1973,18804.00
fji,1973,5287.00
fra,1973,20486.00
fsm,1973,2377.00
gab,1973,8349.00
gbr,1973,19043.00
geo,1973,5727.00
gha,1973,2458.00
gin,1973,1003.00
gmb,1973,1684.00
gnb,1973,1770.00
gnq,1973,971.00
grc,1973,15373.00
grd,1973,3354.00
gtm,1973,5242.00
guy,1973,3883.00
hnd,1973,2803.00
hti,1973,2204.00
hun,1973,14420.00
idn,1973,2637.00
ind,1973,1151.00
irl,1973,12834.00
irn,1973,13782.00
irq,1973,8648.00
isl,1973,18360.00
isr,1973,13110.00
ita,1973,18390.00
jam,1973,8398.00
jor,1973,4462.00
jpn,1973,16731.00
kaz,1973,12914.00
ken,1973,2059.00
kgz,1973,3579.00
khm,1973,1161.00
kir,1973,3913.00
kor,1973,3326.00
kwt,1973,59388.00
lao,1973,1380.00
lbn,1973,14597.00
lbr,1973,1510.00
lby,1973,50828.00
lca,1973,3448.00
lka,1973,2039.00
lso,1973,949.00
ltu,1973,14749.00
lux,1973,33777.00
lva,1973,8376.00
mar,1973,2530.00
mda,1973,5656.00
mdg,1973,2346.00
mdv,1973,1439.00
mex,1973,9694.00
mkd,1973,7235.00
mli,1973,839.00
mlt,1973,5574.00
mmr,1973,1409.00
mne,1973,11943.00
mng,1973,1854.00
moz,1973,759.00
mrt,1973,2739.00
mus,1973,3797.00
mwi,1973,616.00
mys,1973,5000.00
nam,1973,6136.00
ner,1973,1077.00
nga,1973,4042.00
nic,1973,6249.00
nld,1973,22010.00
nor,1973,25278.00
npl,1973,982.00
nzl,1973,21342.00
omn,1973,16951.00
pak,1973,1765.00
pan,1973,7076.00
per,1973,7016.00
phl,1973,3494.00
png,1973,1982.00
pol,1973,10504.00
prk,1973,1751.00
prt,1973,13148.00
pry,1973,3785.00
pse,1973,1592.00
qat,1973,165564.00
rou,1973,11648.00
rus,1973,16236.00
rwa,1973,663.00
sau,1973,56842.00
sdn,1973,1785.00
sds,1973,1983.00
sen,1973,1876.00
sgp,1973,13889.00
slb,1973,892.00
sle,1973,1563.00
slv,1973,5119.00
som,1973,1092.00
srb,1973,11721.00
stp,1973,2272.00
sur,1973,10239.00
svk,1973,11945.00
svn,1973,14555.00
swe,1973,23232.00
swz,1973,4417.00
syc,1973,8204.00
syr,1973,2933.00
tcd,1973,1131.00
tgo,1973,1854.00
tha,1973,2570.00
tjk,1973,5095.00
tkm,1973,10948.00
tls,1973,708.00
ton,1973,1774.00
tto,1973,12187.00
tun,1973,3639.00
tur,1973,7442.00
tza,1973,1470.00
uga,1973,1046.00
ukr,1973,8538.00
ury,1973,7606.00
usa,1973,26567.00
uzb,1973,3615.00
vct,1973,3394.00
ven,1973,16369.00
vnm,1973,1202.00
vut,1973,1744.00
wsm,1973,3880.00
yem,1973,2469.00
zaf,1973,10813.00
zmb,1973,3839.00
zwe,1973,2765.00
afg,1974,1170.00
ago,1974,5880.00
alb,1974,4177.00
are,1974,149185.00
arg,1974,10809.00
arm,1974,3871.00
atg,1974,6888.00
aus,1974,21383.00
aut,1974,21381.00
aze,1974,8076.00
bdi,1974,788.00
bel,1974,22550.00
ben,1974,1124.00
bfa,1974,747.00
bgd,1974,1069.00
bgr,1974,9040.00
bhr,1974,36456.00
bhs,1974,17127.00
bih,1974,3100.00
blr,1974,6108.00
blz,1974,3259.00
bol,1974,4093.00
bra,1974,8362.00
brb,1974,10465.00
brn,1974,93231.00
btn,1974,1026.00
bwa,1974,3152.00
caf,1974,1192.00
can,1974,23405.00
che,1974,39874.00
chl,1974,7070.00
chn,1974,888.00
civ,1974,4020.00
cmr,1974,2274.00
cod,1974,2323.00
cog,1974,3930.00
col,1974,5161.00
com,1974,1525.00
cpv,1974,757.00
cri,1974,6772.00
cub,1974,10805.00
cyp,1974,10200.00
cze,1974,16853.00
deu,1974,23662.00
dji,1974,4381.00
dnk,1974,24027.00
dom,1974,4306.00
dza,1974,7812.00
ecu,1974,6752.00
egy,1974,3105.00
eri,1974,1035.00
esp,1974,15885.00
est,1974,10839.00
eth,1974,780.00
fin,1974,19273.00
fji,1974,5319.00
fra,1974,20997.00
fsm,1974,2735.00
gab,1974,18287.00
gbr,1974,18801.00
geo,1974,6192.00
gha,1974,2559.00
gin,1974,1053.00
gmb,1974,1956.00
