geo,life_expectancy_years,time
pyf,69.33,1983
pyf,69.68,1984
pyf,70.05,1985
pyf,70.43,1986
pyf,70.82,1987
pyf,71.21,1988
pyf,71.59,1989
pyf,71.95,1990
pyf,72.31,1991
pyf,72.67,1992
pyf,73.03,1993
pyf,73.40,1994
pyf,73.77,1995
pyf,74.13,1996
pyf,74.48,1997
pyf,74.81,1998
pyf,75.11,1999
pyf,75.38,2000
pyf,75.62,2001
pyf,75.84,2002
pyf,76.05,2003
pyf,76.26,2004
gab,30.60,1800
gab,30.60,1801
gab,30.60,1802
gab,30.60,1803
gab,30.60,1804
gab,30.60,1805
gab,30.60,1806
gab,30.60,1807
gab,30.60,1808
gab,30.60,1809
gab,30.60,1810
gab,30.60,1811
gab,30.60,1812
gab,30.60,1813
gab,30.60,1814
gab,30.60,1815
gab,30.60,1816
gab,30.60,1817
gab,30.60,1818
gab,30.60,1819
gab,30.60,1820
gab,30.60,1821
gab,30.60,1822
gab,30.60,1823
gab,30.60,1824
gab,30.60,1825
gab,30.60,1826
gab,30.60,1827
gab,30.60,1828
gab,30.60,1829
gab,30.60,1830
gab,30.60,1831
gab,30.60,1832
gab,30.60,1833
gab,30.60,1834
gab,30.60,1835
gab,30.60,1836
gab,30.60,1837
gab,30.60,1838
gab,30.60,1839
gab,30.60,1840
gab,30.60,1841
gab,30.60,1842
gab,30.60,1843
gab,30.60,1844
gab,30.60,1845
gab,30.60,1846
gab,30.60,1847
gab,30.60,1848
gab,30.60,1849
gab,30.60,1850
gab,30.60,1851
gab,30.60,1852
gab,30.60,1853
gab,30.60,1854
gab,30.60,1855
gab,30.60,1856
gab,30.60,1857
gab,30.60,1858
gab,30.60,1859
gab,30.60,1860
gab,30.60,1861
gab,30.60,1862
gab,30.60,1863
gab,30.60,1864
gab,30.60,1865
gab,30.60,1866
gab,30.60,1867
gab,30.60,1868
gab,30.60,1869
gab,30.60,1870
gab,30.60,1871
gab,30.60,1872
gab,30.60,1873
gab,30.60,1874
gab,30.60,1875
gab,30.60,1876
gab,30.60,1877
gab,30.60,1878
gab,30.60,1879
gab,30.60,1880
gab,30.60,1881
gab,30.60,1882
gab,30.60,1883
gab,30.60,1884
gab,30.60,1885
gab,30.60,1886
gab,30.60,1887
gab,30.60,1888
gab,30.60,1889
gab,30.60,1890
gab,30.60,1891
gab,30.60,1892
gab,30.60,1893
gab,30.60,1894
gab,30.60,1895
gab,30.60,1896
gab,30.60,1897
gab,30.60,1898
gab,30.60,1899
gab,30.60,1900
gab,30.60,1901
gab,30.60,1902
gab,30.60,1903
gab,30.60,1904
gab,30.60,1905
gab,30.60,1906
gab,30.60,1907
gab,30.60,1908
gab,30.60,1909
gab,30.60,1910
gab,30.60,1911
gab,30.60,1912
gab,30.60,1913
gab,30.60,1914
gab,30.60,1915
gab,30.60,1916
gab,30.60,1917
gab,11.83,1918
gab,30.60,1919
gab,30.60,1920
gab,30.75,1921
gab,30.90,1922
gab,31.05,1923
gab,31.20,1924
gab,31.35,1925
gab,31.50,1926
gab,31.65,1927
gab,31.80,1928
gab,31.96,1929
gab,32.11,1930
gab,32.26,1931
gab,32.41,1932
gab,32.56,1933
gab,32.71,1934
gab,32.86,1935
gab,33.01,1936
gab,33.16,1937
gab,33.31,1938
gab,33.46,1939
gab,33.61,1940
gab,33.76,1941
gab,33.91,1942
gab,34.06,1943
gab,34.21,1944
gab,34.37,1945
gab,35.59,1946
gab,36.81,1947
gab,38.03,1948
gab,39.26,1949
gab,40.48,1950
gab,40.92,1951
gab,41.61,1952
gab,42.25,1953
gab,42.83,1954
gab,43.37,1955
gab,43.85,1956
gab,44.30,1957
gab,44.72,1958
gab,45.15,1959
gab,45.60,1960
gab,46.10,1961
gab,46.70,1962
gab,47.40,1963
gab,48.21,1964
gab,49.12,1965
gab,50.11,1966
gab,51.14,1967
gab,52.17,1968
gab,53.20,1969
gab,54.20,1970
gab,54.50,1971
gab,54.90,1972
gab,55.10,1973
gab,55.60,1974
gab,56.00,1975
gab,56.70,1976
gab,57.30,1977
gab,57.70,1978
gab,58.20,1979
gab,58.70,1980
gab,59.10,1981
gab,59.50,1982
gab,59.90,1983
gab,60.30,1984
gab,60.60,1985
gab,60.80,1986
gab,60.80,1987
gab,60.70,1988
gab,60.60,1989
gab,60.50,1990
gab,60.30,1991
gab,60.20,1992
gab,60.10,1993
gab,59.90,1994
gab,59.70,1995
gab,59.40,1996
gab,59.20,1997
gab,58.90,1998
gab,58.50,1999
gab,58.00,2000
gab,57.50,2001
gab,57.20,2002
gab,56.90,2003
gab,56.70,2004
gab,57.00,2005
gab,57.60,2006
gab,57.70,2007
gab,57.50,2008
gab,57.30,2009
gab,57.50,2010
gab,57.80,2011
gab,58.40,2012
gab,59.10,2013
gab,59.81,2014
gab,60.53,2015
gmb,28.80,1800
gmb,28.80,1801
gmb,28.80,1802
gmb,28.80,1803
gmb,28.80,1804
gmb,28.80,1805
gmb,28.80,1806
gmb,28.80,1807
gmb,28.80,1808
gmb,28.80,1809
gmb,28.80,1810
gmb,28.80,1811
gmb,28.80,1812
gmb,28.80,1813
gmb,28.80,1814
gmb,28.80,1815
gmb,28.80,1816
gmb,28.80,1817
gmb,28.80,1818
gmb,28.80,1819
gmb,28.80,1820
gmb,28.80,1821
gmb,28.80,1822
gmb,28.80,1823
gmb,28.80,1824
gmb,28.80,1825
gmb,28.80,1826
gmb,28.80,1827
gmb,28.80,1828
gmb,28.80,1829
gmb,28.80,1830
gmb,28.80,1831
gmb,28.80,1832
gmb,28.80,1833
gmb,28.80,1834
gmb,28.80,1835
gmb,28.80,1836
gmb,28.80,1837
gmb,28.80,1838
gmb,28.80,1839
gmb,28.80,1840
gmb,28.80,1841
gmb,28.80,1842
gmb,28.80,1843
gmb,28.80,1844
gmb,28.80,1845
gmb,28.80,1846
gmb,28.80,1847
gmb,28.80,1848
gmb,28.80,1849
gmb,28.80,1850
gmb,28.80,1851
gmb,28.80,1852
gmb,28.80,1853
gmb,28.80,1854
gmb,28.80,1855
gmb,28.80,1856
gmb,28.80,1857
gmb,28.80,1858
gmb,28.80,1859
gmb,28.80,1860
gmb,28.80,1861
gmb,28.80,1862
gmb,28.80,1863
gmb,28.80,1864
gmb,28.80,1865
gmb,28.80,1866
gmb,28.80,1867
gmb,28.80,1868
gmb,28.80,1869
gmb,28.80,1870
gmb,28.80,1871
gmb,28.80,1872
gmb,28.80,1873
gmb,28.80,1874
gmb,28.80,1875
gmb,28.80,1876
gmb,28.80,1877
gmb,28.80,1878
gmb,28.80,1879
gmb,28.80,1880
gmb,28.80,1881
gmb,28.80,1882
gmb,28.80,1883
gmb,28.80,1884
gmb,28.80,1885
gmb,28.80,1886
gmb,28.80,1887
gmb,28.80,1888
gmb,28.80,1889
gmb,28.80,1890
gmb,28.80,1891
gmb,28.80,1892
gmb,28.80,1893
gmb,28.80,1894
gmb,28.80,1895
gmb,28.80,1896
gmb,28.80,1897
gmb,28.80,1898
gmb,28.80,1899
gmb,28.80,1900
gmb,28.80,1901
gmb,28.80,1902
gmb,28.80,1903
gmb,28.80,1904
gmb,28.80,1905
gmb,28.80,1906
gmb,28.80,1907
gmb,28.80,1908
gmb,28.80,1909
gmb,28.80,1910
gmb,28.80,1911
gmb,28.80,1912
gmb,28.80,1913
gmb,28.80,1914
gmb,28.80,1915
gmb,28.80,1916
gmb,28.80,1917
gmb,11.42,1918
gmb,28.80,1919
gmb,28.80,1920
gmb,29.06,1921
gmb,29.33,1922
gmb,29.59,1923
gmb,29.85,1924
gmb,30.12,1925
gmb,30.38,1926
gmb,30.64,1927
gmb,30.91,1928
gmb,31.17,1929
gmb,31.44,1930
gmb,31.70,1931
gmb,31.96,1932
gmb,32.23,1933
gmb,32.49,1934
gmb,32.75,1935
gmb,33.02,1936
gmb,33.28,1937
gmb,33.54,1938
gmb,33.81,1939
gmb,34.07,1940
gmb,34.33,1941
gmb,34.60,1942
gmb,34.86,1943
gmb,35.12,1944
gmb,35.39,1945
gmb,35.83,1946
gmb,36.27,1947
gmb,36.71,1948
gmb,37.15,1949
gmb,37.60,1950
gmb,38.01,1951
gmb,38.56,1952
gmb,39.10,1953
gmb,39.62,1954
gmb,40.13,1955
gmb,40.62,1956
gmb,41.10,1957
gmb,41.58,1958
gmb,42.07,1959
gmb,42.58,1960
gmb,43.12,1961
gmb,43.72,1962
gmb,44.38,1963
gmb,45.12,1964
gmb,45.93,1965
gmb,46.83,1966
gmb,47.80,1967
gmb,48.83,1968
gmb,49.90,1969
gmb,51.00,1970
gmb,51.20,1971
gmb,51.50,1972
gmb,51.80,1973
gmb,52.10,1974
gmb,52.50,1975
gmb,52.90,1976
gmb,53.30,1977
gmb,53.80,1978
gmb,54.30,1979
gmb,54.70,1980
gmb,53.40,1981
gmb,55.60,1982
gmb,56.00,1983
gmb,56.30,1984
gmb,56.60,1985
gmb,56.80,1986
gmb,57.00,1987
gmb,57.20,1988
gmb,57.30,1989
gmb,57.50,1990
gmb,57.70,1991
gmb,57.90,1992
gmb,58.10,1993
gmb,58.40,1994
gmb,58.60,1995
gmb,58.80,1996
gmb,59.10,1997
gmb,59.40,1998
gmb,59.60,1999
gmb,60.00,2000
gmb,60.30,2001
gmb,60.50,2002
gmb,60.70,2003
gmb,61.00,2004
gmb,61.30,2005
gmb,61.60,2006
gmb,61.90,2007
gmb,62.20,2008
gmb,62.60,2009
gmb,63.00,2010
gmb,63.50,2011
gmb,63.90,2012
gmb,64.30,2013
gmb,64.70,2014
gmb,65.10,2015
geo,31.87,1800
geo,31.87,1801
geo,31.87,1802
geo,31.87,1803
geo,31.87,1804
geo,31.87,1805
geo,31.87,1806
geo,31.87,1807
geo,31.87,1808
geo,31.87,1809
geo,31.87,1810
geo,31.87,1811
geo,31.87,1812
geo,31.87,1813
geo,31.87,1814
geo,31.87,1815
geo,31.87,1816
geo,31.87,1817
geo,31.87,1818
geo,31.87,1819
geo,31.87,1820
geo,31.87,1821
geo,31.87,1822
geo,31.87,1823
geo,31.87,1824
geo,31.87,1825
geo,31.87,1826
geo,31.87,1827
geo,31.87,1828
geo,31.87,1829
geo,31.87,1830
geo,31.87,1831
geo,31.87,1832
geo,31.87,1833
geo,31.87,1834
geo,31.87,1835
geo,31.87,1836
geo,31.87,1837
geo,31.87,1838
geo,31.87,1839
geo,31.87,1840
geo,31.87,1841
geo,31.87,1842
geo,31.87,1843
geo,31.87,1844
geo,31.87,1845
geo,31.87,1846
geo,31.87,1847
geo,31.87,1848
geo,31.87,1849
geo,31.87,1850
geo,31.87,1851
geo,31.87,1852
geo,31.87,1853
geo,31.87,1854
geo,31.87,1855
geo,31.87,1856
geo,31.87,1857
geo,31.87,1858
geo,31.87,1859
geo,31.87,1860
geo,31.87,1861
geo,31.87,1862
geo,31.87,1863
geo,31.35,1864
geo,30.82,1865
geo,30.30,1866
geo,29.77,1867
geo,29.25,1868
geo,29.30,1869
geo,29.34,1870
geo,29.38,1871
geo,29.43,1872
geo,29.47,1873
geo,29.67,1874
geo,29.87,1875
geo,30.07,1876
geo,30.27,1877
geo,30.47,1878
geo,30.67,1879
geo,30.87,1880
geo,31.07,1881
geo,31.27,1882
geo,31.47,1883
geo,31.67,1884
geo,31.87,1885
geo,32.07,1886
geo,32.27,1887
geo,32.47,1888
geo,32.67,1889
geo,32.87,1890
geo,33.07,1891
geo,33.27,1892
geo,33.47,1893
geo,33.67,1894
geo,33.87,1895
geo,34.07,1896
geo,34.27,1897
geo,34.10,1898
geo,33.94,1899
geo,33.77,1900
geo,34.02,1901
geo,34.27,1902
geo,34.52,1903
geo,34.77,1904
geo,35.02,1905
geo,35.27,1906
geo,35.52,1907
geo,35.77,1908
geo,36.02,1909
geo,36.27,1910
geo,39.23,1911
geo,39.65,1912
geo,37.48,1913
geo,37.07,1914
geo,36.67,1915
geo,36.67,1916
geo,33.67,1917
geo,25.00,1918
geo,35.00,1919
geo,37.00,1920
geo,32.96,1921
geo,35.42,1922
geo,35.88,1923
geo,34.84,1924
geo,39.14,1925
geo,42.29,1926
geo,41.59,1927
geo,43.06,1928
geo,41.77,1929
geo,41.05,1930
geo,40.05,1931
geo,37.51,1932
geo,23.47,1933
geo,43.25,1934
geo,44.76,1935
geo,46.39,1936
geo,45.36,1937
geo,47.00,1938
geo,49.36,1939
geo,46.85,1940
geo,32.44,1941
geo,28.90,1942
geo,26.85,1943
geo,34.01,1944
geo,43.97,1945
geo,53.60,1946
geo,45.56,1947
geo,53.59,1948
geo,56.35,1949
geo,58.61,1950
geo,58.77,1951
geo,59.13,1952
geo,59.49,1953
geo,59.85,1954
geo,60.21,1955
geo,60.57,1956
geo,60.92,1957
geo,61.28,1958
geo,61.64,1959
geo,62.01,1960
geo,62.37,1961
geo,62.74,1962
geo,63.11,1963
geo,63.48,1964
geo,63.85,1965
geo,64.19,1966
geo,64.53,1967
geo,64.84,1968
geo,65.12,1969
geo,65.40,1970
geo,65.80,1971
geo,66.30,1972
geo,66.70,1973
geo,67.10,1974
geo,67.50,1975
geo,67.90,1976
geo,68.30,1977
geo,68.60,1978
geo,69.00,1979
geo,69.30,1980
geo,69.60,1981
geo,69.80,1982
geo,70.00,1983
geo,70.10,1984
geo,70.20,1985
geo,70.30,1986
geo,70.20,1987
geo,70.20,1988
geo,70.20,1989
geo,70.20,1990
geo,70.20,1991
geo,70.00,1992
geo,69.70,1993
geo,70.70,1994
geo,71.00,1995
geo,71.30,1996
geo,71.70,1997
geo,71.90,1998
geo,72.10,1999
geo,72.30,2000
geo,72.40,2001
geo,72.40,2002
geo,72.40,2003
geo,72.40,2004
geo,72.40,2005
geo,72.40,2006
geo,72.40,2007
geo,72.10,2008
geo,72.40,2009
geo,72.40,2010
geo,72.60,2011
geo,72.70,2012
geo,72.90,2013
geo,73.10,2014
geo,73.30,2015
deu,38.37,1800
deu,38.37,1801
deu,38.37,1802
deu,38.37,1803
deu,38.37,1804
deu,38.37,1805
deu,38.37,1806
deu,38.37,1807
deu,38.37,1808
deu,38.37,1809
deu,38.37,1810
deu,38.37,1811
deu,38.37,1812
deu,38.37,1813
deu,38.37,1814
deu,38.37,1815
deu,38.37,1816
deu,38.37,1817
deu,38.37,1818
deu,38.37,1819
deu,38.37,1820
deu,38.37,1821
deu,38.37,1822
deu,38.37,1823
deu,38.37,1824
deu,38.37,1825
deu,38.37,1826
deu,38.37,1827
deu,38.37,1828
deu,38.37,1829
deu,38.37,1830
deu,38.37,1831
deu,38.37,1832
deu,38.37,1833
deu,38.37,1834
deu,38.37,1835
deu,38.37,1836
deu,38.37,1837
deu,38.37,1838
deu,38.37,1839
deu,38.37,1840
deu,38.37,1841
deu,38.37,1842
deu,38.37,1843
deu,38.37,1844
