basomrade,year,immigration_surplus_min_3_years_of_higher_education_aged_25_64_male
6143100_edsbro,2012,0
6143100_edsbro,2013,3
6143100_edsbro,2014,3
6143500_edsbro_glesbygd,2000,1
6143500_edsbro_glesbygd,2001,3
6143500_edsbro_glesbygd,2002,-3
6143500_edsbro_glesbygd,2003,0
6143500_edsbro_glesbygd,2004,3
6143500_edsbro_glesbygd,2005,3
6143500_edsbro_glesbygd,2006,0
6143500_edsbro_glesbygd,2007,0
6143500_edsbro_glesbygd,2008,-4
6143500_edsbro_glesbygd,2009,3
6143500_edsbro_glesbygd,2010,-1
6143500_edsbro_glesbygd,2011,-3
6143500_edsbro_glesbygd,2012,-3
6143500_edsbro_glesbygd,2013,0
6143500_edsbro_glesbygd,2014,0
6144000_skederids_forsamling,2000,3
6144000_skederids_forsamling,2001,5
6144000_skederids_forsamling,2002,3
6144000_skederids_forsamling,2003,3
6144000_skederids_forsamling,2004,0
6144000_skederids_forsamling,2005,-3
6144000_skederids_forsamling,2006,0
6144000_skederids_forsamling,2007,0
6144000_skederids_forsamling,2008,0
6144000_skederids_forsamling,2009,-4
6144000_skederids_forsamling,2010,1
6144000_skederids_forsamling,2011,0
6144000_skederids_forsamling,2012,3
6144000_skederids_forsamling,2013,3
6144000_skederids_forsamling,2014,0
6145000_husby_sjuhundra,2000,-3
6145000_husby_sjuhundra,2001,-3
6145000_husby_sjuhundra,2002,3
6145000_husby_sjuhundra,2003,0
6145000_husby_sjuhundra,2004,0
6145000_husby_sjuhundra,2005,0
6145000_husby_sjuhundra,2006,3
6145000_husby_sjuhundra,2007,3
6145000_husby_sjuhundra,2008,3
6145000_husby_sjuhundra,2009,-3
6145000_husby_sjuhundra,2010,2
6145000_husby_sjuhundra,2011,1
6145000_husby_sjuhundra,2012,3
6145000_husby_sjuhundra,2013,0
6145000_husby_sjuhundra,2014,4
6146000_ro_forsamling,2000,-3
6146000_ro_forsamling,2001,3
6146000_ro_forsamling,2002,6
6146000_ro_forsamling,2003,-6
6146000_ro_forsamling,2004,3
6146000_ro_forsamling,2005,0
6146000_ro_forsamling,2006,0
6146000_ro_forsamling,2007,3
6146000_ro_forsamling,2008,0
6146000_ro_forsamling,2009,0
6146000_ro_forsamling,2010,-1
6146000_ro_forsamling,2011,3
6146000_ro_forsamling,2012,3
6146000_ro_forsamling,2013,0
6146000_ro_forsamling,2014,0
6147000_nartuna_forsamling,2000,-3
6147000_nartuna_forsamling,2001,-3
6147000_nartuna_forsamling,2002,2
6147000_nartuna_forsamling,2003,3
6147000_nartuna_forsamling,2004,0
6147000_nartuna_forsamling,2005,0
6147000_nartuna_forsamling,2006,3
6147000_nartuna_forsamling,2007,5
6147000_nartuna_forsamling,2008,0
6147000_nartuna_forsamling,2009,0
6147000_nartuna_forsamling,2010,1
6147000_nartuna_forsamling,2011,0
6147000_nartuna_forsamling,2012,-1
6147000_nartuna_forsamling,2013,2
6147000_nartuna_forsamling,2014,2
6148000_gottrora_forsamling,2000,0
6148000_gottrora_forsamling,2001,3
6148000_gottrora_forsamling,2002,0
6148000_gottrora_forsamling,2003,-3
6148000_gottrora_forsamling,2004,3
6148000_gottrora_forsamling,2005,0
6148000_gottrora_forsamling,2006,0
6148000_gottrora_forsamling,2007,3
6148000_gottrora_forsamling,2008,-3
6148000_gottrora_forsamling,2009,-1
6148000_gottrora_forsamling,2010,0
6148000_gottrora_forsamling,2011,-3
6148000_gottrora_forsamling,2012,0
6148000_gottrora_forsamling,2013,0
6148000_gottrora_forsamling,2014,0
6151100_ostra_hallstavik,2000,3
6151100_ostra_hallstavik,2001,-8
6151100_ostra_hallstavik,2002,2
6151100_ostra_hallstavik,2003,-2
6151100_ostra_hallstavik,2004,1
6151100_ostra_hallstavik,2005,-7
6151100_ostra_hallstavik,2006,1
6151100_ostra_hallstavik,2007,-3
6151100_ostra_hallstavik,2008,-7
6151100_ostra_hallstavik,2009,0
6151100_ostra_hallstavik,2010,4
6151100_ostra_hallstavik,2011,1
6151100_ostra_hallstavik,2012,6
6151100_ostra_hallstavik,2013,1
6151100_ostra_hallstavik,2014,-7
6151200_herrang,2000,-3
6151200_herrang,2001,3
6151200_herrang,2002,0
6151200_herrang,2003,0
6151200_herrang,2004,3
6151200_herrang,2005,0
6151200_herrang,2006,-3
6151200_herrang,2007,0
6151200_herrang,2008,0
6151200_herrang,2009,3
6151200_herrang,2010,-1
6151200_herrang,2011,0
6151200_herrang,2012,3
6151200_herrang,2013,0
6151200_herrang,2014,-3
6151500_havero_glesbygd,2000,3
6151500_havero_glesbygd,2001,3
6151500_havero_glesbygd,2002,0
6151500_havero_glesbygd,2003,0
6151500_havero_glesbygd,2004,-3
6151500_havero_glesbygd,2005,3
6151500_havero_glesbygd,2006,0
6151500_havero_glesbygd,2007,3
6151500_havero_glesbygd,2008,3
6151500_havero_glesbygd,2009,4
6151500_havero_glesbygd,2010,0
6151500_havero_glesbygd,2011,3
6151500_havero_glesbygd,2012,0
6151500_havero_glesbygd,2013,-3
6151500_havero_glesbygd,2014,0
6152100_vastra_hallstavik,2000,3
6152100_vastra_hallstavik,2001,0
6152100_vastra_hallstavik,2002,-3
6152100_vastra_hallstavik,2003,0
6152100_vastra_hallstavik,2004,-3
6152100_vastra_hallstavik,2005,0
6152100_vastra_hallstavik,2006,-3
6152100_vastra_hallstavik,2007,0
6152100_vastra_hallstavik,2008,-3
6152100_vastra_hallstavik,2009,0
6152100_vastra_hallstavik,2010,1
6152100_vastra_hallstavik,2011,0
6152100_vastra_hallstavik,2012,0
6152100_vastra_hallstavik,2013,0
6152100_vastra_hallstavik,2014,3
6152500_edebo_glesbygd,2000,0
6152500_edebo_glesbygd,2001,0
6152500_edebo_glesbygd,2002,3
6152500_edebo_glesbygd,2003,0
6152500_edebo_glesbygd,2004,0
6152500_edebo_glesbygd,2005,0
6152500_edebo_glesbygd,2006,3
6152500_edebo_glesbygd,2007,3
6152500_edebo_glesbygd,2008,0
6152500_edebo_glesbygd,2009,0
6152500_edebo_glesbygd,2010,-1
6152500_edebo_glesbygd,2011,-3
6152500_edebo_glesbygd,2012,0
6152500_edebo_glesbygd,2013,0
6152500_edebo_glesbygd,2014,0
6154100_skebobruk,2000,3
6154100_skebobruk,2001,3
6154100_skebobruk,2002,0
6154100_skebobruk,2003,0
6154100_skebobruk,2004,0
6154100_skebobruk,2005,0
6154100_skebobruk,2006,-3
6154100_skebobruk,2007,0
6154100_skebobruk,2008,-3
6154100_skebobruk,2009,4
6154100_skebobruk,2010,-1
6154100_skebobruk,2011,3
6154100_skebobruk,2012,-3
6154100_skebobruk,2013,0
6154100_skebobruk,2014,0
6154500_ununge_glesbygd,2000,3
6154500_ununge_glesbygd,2001,0
6154500_ununge_glesbygd,2002,0
6154500_ununge_glesbygd,2003,-3
6154500_ununge_glesbygd,2004,3
6154500_ununge_glesbygd,2005,0
6154500_ununge_glesbygd,2006,0
6154500_ununge_glesbygd,2007,-3
6154500_ununge_glesbygd,2008,0
6154500_ununge_glesbygd,2009,3
6154500_ununge_glesbygd,2010,1
6154500_ununge_glesbygd,2011,0
6154500_ununge_glesbygd,2012,0
6154500_ununge_glesbygd,2013,-3
6154500_ununge_glesbygd,2014,3
6161000_singo_forsamling,2000,3
6161000_singo_forsamling,2001,3
6161000_singo_forsamling,2002,-3
6161000_singo_forsamling,2003,0
6161000_singo_forsamling,2004,-3
6161000_singo_forsamling,2005,0
6161000_singo_forsamling,2006,0
6161000_singo_forsamling,2007,0
6161000_singo_forsamling,2008,-3
6161000_singo_forsamling,2009,0
6161000_singo_forsamling,2010,1
6161000_singo_forsamling,2011,-3
6161000_singo_forsamling,2012,0
6161000_singo_forsamling,2013,0
6161000_singo_forsamling,2014,0
6162100_almsta,2000,0
6162100_almsta,2001,0
6162100_almsta,2002,5
6162100_almsta,2003,0
6162100_almsta,2004,0
6162100_almsta,2005,3
6162100_almsta,2006,0
6162100_almsta,2007,6
6162100_almsta,2008,-3
6162100_almsta,2009,-1
6162100_almsta,2010,2
6162100_almsta,2011,-3
6162100_almsta,2012,0
6162100_almsta,2013,-3
6162100_almsta,2014,0
6162200_grisslehamn,2000,0
6162200_grisslehamn,2001,0
6162200_grisslehamn,2002,0
6162200_grisslehamn,2003,0
6162200_grisslehamn,2004,0
6162200_grisslehamn,2005,0
6162200_grisslehamn,2006,0
6162200_grisslehamn,2007,3
6162200_grisslehamn,2008,0
6162200_grisslehamn,2009,0
6162200_grisslehamn,2010,-1
6162200_grisslehamn,2011,0
6162200_grisslehamn,2012,0
6162200_grisslehamn,2013,0
6162200_grisslehamn,2014,-3
6162510_vaddo_fastland,2000,0
6162510_vaddo_fastland,2001,3
6162510_vaddo_fastland,2002,3
6162510_vaddo_fastland,2003,0
6162510_vaddo_fastland,2004,-4
6162510_vaddo_fastland,2005,0
6162510_vaddo_fastland,2006,0
6162510_vaddo_fastland,2007,3
6162510_vaddo_fastland,2008,1
6162510_vaddo_fastland,2009,0
6162510_vaddo_fastland,2010,1
6162510_vaddo_fastland,2011,-4
6162510_vaddo_fastland,2012,-3
6162510_vaddo_fastland,2013,3
6162510_vaddo_fastland,2014,0
6162520_vaddo,2000,-1
6162520_vaddo,2001,1
6162520_vaddo,2002,3
6162520_vaddo,2003,0
6162520_vaddo,2004,-3
6162520_vaddo,2005,0
6162520_vaddo,2006,6
6162520_vaddo,2007,0
6162520_vaddo,2008,0
6162520_vaddo,2009,5
6162520_vaddo,2010,3
6162520_vaddo,2011,0
6162520_vaddo,2012,1
6162520_vaddo,2013,-3
6162520_vaddo,2014,2
6163500_bjorko,2000,0
6163500_bjorko,2001,0
6163500_bjorko,2002,3
6163500_bjorko,2003,0
6163500_bjorko,2004,3
6163500_bjorko,2005,0
6163500_bjorko,2006,3
6163500_bjorko,2007,0
6163500_bjorko,2008,0
6163500_bjorko,2009,0
6163500_bjorko,2010,0
6163500_bjorko,2011,0
6163500_bjorko,2012,3
6163500_bjorko,2013,0
6163500_bjorko,2014,0
6164100_soderby_karl,2000,0
6164100_soderby_karl,2001,-3
6164100_soderby_karl,2002,0
6164100_soderby_karl,2003,0
6164100_soderby_karl,2004,0
6164100_soderby_karl,2005,0
6164100_soderby_karl,2006,0
6164100_soderby_karl,2007,0
6164100_soderby_karl,2008,0
6164100_soderby_karl,2009,0
6164100_soderby_karl,2010,0
6164100_soderby_karl,2011,-3
6164100_soderby_karl,2012,0
6164100_soderby_karl,2013,0
6164100_soderby_karl,2014,3
6164500_soderby_karls_glesbygd,2000,-3
6164500_soderby_karls_glesbygd,2001,3
6164500_soderby_karls_glesbygd,2002,3
6164500_soderby_karls_glesbygd,2003,0
6164500_soderby_karls_glesbygd,2004,0
6164500_soderby_karls_glesbygd,2005,0
6164500_soderby_karls_glesbygd,2006,0
6164500_soderby_karls_glesbygd,2007,-3
6164500_soderby_karls_glesbygd,2008,0
6164500_soderby_karls_glesbygd,2009,0
6164500_soderby_karls_glesbygd,2010,-2
6164500_soderby_karls_glesbygd,2011,1
6164500_soderby_karls_glesbygd,2012,-3
6164500_soderby_karls_glesbygd,2013,0
6164500_soderby_karls_glesbygd,2014,-3
3510110_gamla_marsta,2000,-1
3510110_gamla_marsta,2001,-1
3510110_gamla_marsta,2002,-5
3510110_gamla_marsta,2003,0
3510110_gamla_marsta,2004,7
3510110_gamla_marsta,2005,0
3510110_gamla_marsta,2006,0
3510110_gamla_marsta,2007,5
3510110_gamla_marsta,2008,-4
3510110_gamla_marsta,2009,-4
3510110_gamla_marsta,2010,-3
3510110_gamla_marsta,2011,13
3510110_gamla_marsta,2012,-5
3510110_gamla_marsta,2013,4
3510110_gamla_marsta,2014,-3
3510120_marsta_kyrka,2000,0
3510120_marsta_kyrka,2001,0
3510120_marsta_kyrka,2002,1
3510120_marsta_kyrka,2003,3
3510120_marsta_kyrka,2004,3
3510120_marsta_kyrka,2005,0
3510120_marsta_kyrka,2006,3
3510120_marsta_kyrka,2007,-3
3510120_marsta_kyrka,2008,0
3510120_marsta_kyrka,2009,5
3510120_marsta_kyrka,2010,-2
3510120_marsta_kyrka,2011,3
3510120_marsta_kyrka,2012,4
3510120_marsta_kyrka,2013,0
3510120_marsta_kyrka,2014,-3
3510130_tingvalla,2000,3
3510130_tingvalla,2001,-2
3510130_tingvalla,2002,-4
3510130_tingvalla,2003,-3
3510130_tingvalla,2004,3
3510130_tingvalla,2005,4
3510130_tingvalla,2006,-1
3510130_tingvalla,2007,4
3510130_tingvalla,2008,7
3510130_tingvalla,2009,-4
3510130_tingvalla,2010,-1
3510130_tingvalla,2011,1
3510130_tingvalla,2012,2
3510130_tingvalla,2013,7
3510130_tingvalla,2014,-5
3510140_ekillatorp,2000,0
3510140_ekillatorp,2001,0
3510140_ekillatorp,2002,0
3510140_ekillatorp,2003,0
3510140_ekillatorp,2004,0
3510140_ekillatorp,2005,0
3510140_ekillatorp,2006,0
3510140_ekillatorp,2007,0
3510140_ekillatorp,2008,3
3510140_ekillatorp,2009,8
3510140_ekillatorp,2010,1
3510140_ekillatorp,2011,3
3510140_ekillatorp,2012,-3
3510140_ekillatorp,2013,2
3510140_ekillatorp,2014,-4
3510150_sodra_ekilla,2000,0
3510150_sodra_ekilla,2001,1
3510150_sodra_ekilla,2002,2
3510150_sodra_ekilla,2003,5
3510150_sodra_ekilla,2004,-9
3510150_sodra_ekilla,2005,-2
3510150_sodra_ekilla,2006,2
3510150_sodra_ekilla,2007,0
3510150_sodra_ekilla,2008,0
3510150_sodra_ekilla,2009,-3
3510150_sodra_ekilla,2010,0
3510150_sodra_ekilla,2011,-3
3510150_sodra_ekilla,2012,-1
3510150_sodra_ekilla,2013,4
3510150_sodra_ekilla,2014,0
3510160_marsta_centrum,2000,3
3510160_marsta_centrum,2001,-2
3510160_marsta_centrum,2002,2
3510160_marsta_centrum,2003,3
3510160_marsta_centrum,2004,-3
3510160_marsta_centrum,2005,0
3510160_marsta_centrum,2006,-3
3510160_marsta_centrum,2007,-2
3510160_marsta_centrum,2008,-2
3510160_marsta_centrum,2009,-4
3510160_marsta_centrum,2010,-3
3510160_marsta_centrum,2011,9
3510160_marsta_centrum,2012,6
3510160_marsta_centrum,2013,1
3510160_marsta_centrum,2014,-8
3510210_ostra_norrbacka,2000,-8
3510210_ostra_norrbacka,2001,-7
3510210_ostra_norrbacka,2002,2
3510210_ostra_norrbacka,2003,5
3510210_ostra_norrbacka,2004,-2
3510210_ostra_norrbacka,2005,-4
3510210_ostra_norrbacka,2006,-2
3510210_ostra_norrbacka,2007,-1
3510210_ostra_norrbacka,2008,-4
3510210_ostra_norrbacka,2009,3
3510210_ostra_norrbacka,2010,2
3510210_ostra_norrbacka,2011,3
3510210_ostra_norrbacka,2012,11
3510210_ostra_norrbacka,2013,7
3510210_ostra_norrbacka,2014,7
3510220_vastra_norrbacka,2000,-5
3510220_vastra_norrbacka,2001,2
3510220_vastra_norrbacka,2002,-2
3510220_vastra_norrbacka,2003,0
3510220_vastra_norrbacka,2004,0
3510220_vastra_norrbacka,2005,-4
3510220_vastra_norrbacka,2006,3
3510220_vastra_norrbacka,2007,-2
3510220_vastra_norrbacka,2008,4
3510220_vastra_norrbacka,2009,-1
3510220_vastra_norrbacka,2010,2
3510220_vastra_norrbacka,2011,4
3510220_vastra_norrbacka,2012,6
3510220_vastra_norrbacka,2013,4
3510220_vastra_norrbacka,2014,0
3510260_norra_ekilla,2000,3
3510260_norra_ekilla,2001,-3
3510260_norra_ekilla,2002,0
3510260_norra_ekilla,2003,3
3510260_norra_ekilla,2004,1
3510260_norra_ekilla,2005,-3
3510260_norra_ekilla,2006,3
3510260_norra_ekilla,2007,-4
3510260_norra_ekilla,2008,0
3510260_norra_ekilla,2009,0
3510260_norra_ekilla,2010,1
3510260_norra_ekilla,2011,0
3510260_norra_ekilla,2012,0
3510260_norra_ekilla,2013,-3
3510260_norra_ekilla,2014,3
3510270_ostra_arenberga,2000,0
3510270_ostra_arenberga,2001,0
3510270_ostra_arenberga,2002,0
3510270_ostra_arenberga,2003,0
3510270_ostra_arenberga,2004,0
3510270_ostra_arenberga,2005,3
3510270_ostra_arenberga,2006,3
3510270_ostra_arenberga,2007,3
3510270_ostra_arenberga,2008,0
3510270_ostra_arenberga,2009,0
3510270_ostra_arenberga,2010,0
3510270_ostra_arenberga,2011,0
3510270_ostra_arenberga,2012,-3
3510270_ostra_arenberga,2013,-1
3510270_ostra_arenberga,2014,0
3510280_satuna,2000,-3
3510280_satuna,2001,6
3510280_satuna,2002,-5
3510280_satuna,2003,-6
3510280_satuna,2004,-2
3510280_satuna,2005,-2
3510280_satuna,2006,2
3510280_satuna,2007,4
3510280_satuna,2008,4
3510280_satuna,2009,-6
3510280_satuna,2010,9
3510280_satuna,2011,8
3510280_satuna,2012,-12
3510280_satuna,2013,-6
3510280_satuna,2014,-3
3510450_okand,2000,0
3510450_okand,2001,0
3510450_okand,2002,0
3510450_okand,2003,0
3510450_okand,2004,0
3510450_okand,2005,0
3510450_okand,2006,0
3510450_okand,2007,0
3510450_okand,2008,0
3510450_okand,2009,0
3522020_ostra_sigtuna,2000,-2
3522020_ostra_sigtuna,2001,22
3522020_ostra_sigtuna,2002,0
3522020_ostra_sigtuna,2003,6
3522020_ostra_sigtuna,2004,4
3522020_ostra_sigtuna,2005,6
3522020_ostra_sigtuna,2006,-5
3522020_ostra_sigtuna,2007,-1
3522020_ostra_sigtuna,2008,-1
3522020_ostra_sigtuna,2009,7
3522020_ostra_sigtuna,2010,4
3522020_ostra_sigtuna,2011,-1
3522020_ostra_sigtuna,2012,-7
3522020_ostra_sigtuna,2013,3
3522020_ostra_sigtuna,2014,1
3522030_gamla_sigtuna,2000,3
3522030_gamla_sigtuna,2001,0
3522030_gamla_sigtuna,2002,-3
3522030_gamla_sigtuna,2003,-7
3522030_gamla_sigtuna,2004,5
3522030_gamla_sigtuna,2005,1
3522030_gamla_sigtuna,2006,-1
3522030_gamla_sigtuna,2007,7
3522030_gamla_sigtuna,2008,-2
3522030_gamla_sigtuna,2009,3
3522030_gamla_sigtuna,2010,-1
3522030_gamla_sigtuna,2011,6
3522030_gamla_sigtuna,2012,-1
3522030_gamla_sigtuna,2013,2
3522030_gamla_sigtuna,2014,4
3522040_brannbo,2000,4
3522040_brannbo,2001,3
3522040_brannbo,2002,1
3522040_brannbo,2003,-4
3522040_brannbo,2004,-1
3522040_brannbo,2005,-3
3522040_brannbo,2006,-5
3522040_brannbo,2007,7
3522040_brannbo,2008,-1
3522040_brannbo,2009,4
3522040_brannbo,2010,3
3522040_brannbo,2011,1
3522040_brannbo,2012,5
3522040_brannbo,2013,3
3522040_brannbo,2014,-2
3522050_prastangen_och_hallsbo,2000,3
3522050_prastangen_och_hallsbo,2001,-1
3522050_prastangen_och_hallsbo,2002,-4
3522050_prastangen_och_hallsbo,2003,0
3522050_prastangen_och_hallsbo,2004,3
3522050_prastangen_och_hallsbo,2005,-1
3522050_prastangen_och_hallsbo,2006,-1
3522050_prastangen_och_hallsbo,2007,-5
3522050_prastangen_och_hallsbo,2008,1
3522050_prastangen_och_hallsbo,2009,3
3522050_prastangen_och_hallsbo,2010,-5
3522050_prastangen_och_hallsbo,2011,0
3522050_prastangen_och_hallsbo,2012,-4
3522050_prastangen_och_hallsbo,2013,-3
3522050_prastangen_och_hallsbo,2014,-2
3522060_sjudargarden,2000,-4
3522060_sjudargarden,2001,-4
3522060_sjudargarden,2002,2
3522060_sjudargarden,2003,12
3522060_sjudargarden,2004,8
3522060_sjudargarden,2005,9
3522060_sjudargarden,2006,4
3522060_sjudargarden,2007,1
3522060_sjudargarden,2008,1
3522060_sjudargarden,2009,-4
3522060_sjudargarden,2010,4
3522060_sjudargarden,2011,7
3522060_sjudargarden,2012,3
3522060_sjudargarden,2013,2
3522060_sjudargarden,2014,-3
3532010_munkholmen,2000,7
3532010_munkholmen,2001,0
3532010_munkholmen,2002,0
3532010_munkholmen,2003,-5
3532010_munkholmen,2004,-1
3532010_munkholmen,2005,0
3532010_munkholmen,2006,2
3532010_munkholmen,2007,9
3532010_munkholmen,2008,-3
3532010_munkholmen,2009,-4
3532010_munkholmen,2010,0
3532010_munkholmen,2011,7
3532010_munkholmen,2012,-3
3532010_munkholmen,2013,6
3532010_munkholmen,2014,5
3534030_okand,2000,0
3534030_okand,2001,4
3534030_okand,2002,8
3534030_okand,2003,5
3534030_okand,2004,-6
3534030_okand,2005,6
3534030_okand,2006,5
3534030_okand,2007,5
3534030_okand,2008,13
3534030_okand,2009,9
3541000_sankt_pers_forsaml,2000,3
3541000_sankt_pers_forsaml,2001,0
3541000_sankt_pers_forsaml,2002,3
3541000_sankt_pers_forsaml,2003,-3
3541000_sankt_pers_forsaml,2004,0
3541000_sankt_pers_forsaml,2005,3
3541000_sankt_pers_forsaml,2006,0
3541000_sankt_pers_forsaml,2007,3
3541000_sankt_pers_forsaml,2008,-1
3541000_sankt_pers_forsaml,2009,-3
3541000_sankt_pers_forsaml,2010,-1
3541000_sankt_pers_forsaml,2011,3
3541000_sankt_pers_forsaml,2012,4
3541000_sankt_pers_forsaml,2013,3
3541000_sankt_pers_forsaml,2014,5
3542000_haga_forsamling,2000,2
3542000_haga_forsamling,2001,5
3542000_haga_forsamling,2002,0
3542000_haga_forsamling,2003,1
3542000_haga_forsamling,2004,0
3542000_haga_forsamling,2005,0
3542000_haga_forsamling,2006,-2
3542000_haga_forsamling,2007,1
3542000_haga_forsamling,2008,3
3542000_haga_forsamling,2009,3
3542000_haga_forsamling,2010,2
3542000_haga_forsamling,2011,-2
3542000_haga_forsamling,2012,3
3542000_haga_forsamling,2013,0
3542000_haga_forsamling,2014,-3
3551110_norra_valsta,2000,-4
3551110_norra_valsta,2001,0
3551110_norra_valsta,2002,1
3551110_norra_valsta,2003,4
3551110_norra_valsta,2004,-1
3551110_norra_valsta,2005,0
3551110_norra_valsta,2006,9
3551110_norra_valsta,2007,-8
3551110_norra_valsta,2008,-4
3551110_norra_valsta,2009,-5
3551110_norra_valsta,2010,13
3551110_norra_valsta,2011,-5
3551110_norra_valsta,2012,2
3551110_norra_valsta,2013,-7
3551110_norra_valsta,2014,-2
3551120_valsta_centrum,2000,-7
3551120_valsta_centrum,2001,6
3551120_valsta_centrum,2002,11
3551120_valsta_centrum,2003,-12
3551120_valsta_centrum,2004,-1
3551120_valsta_centrum,2005,4
3551120_valsta_centrum,2006,-3
3551120_valsta_centrum,2007,14
3551120_valsta_centrum,2008,-8
3551120_valsta_centrum,2009,3
3551120_valsta_centrum,2010,-1
3551120_valsta_centrum,2011,-16
3551120_valsta_centrum,2012,17
3551120_valsta_centrum,2013,-6
3551120_valsta_centrum,2014,-6
3551130_sodra_valsta,2000,-3
3551130_sodra_valsta,2001,0
3551130_sodra_valsta,2002,-3
3551130_sodra_valsta,2003,-3
3551130_sodra_valsta,2004,0
3551130_sodra_valsta,2005,-2
3551130_sodra_valsta,2006,0
3551130_sodra_valsta,2007,-3
3551130_sodra_valsta,2008,4
3551130_sodra_valsta,2009,4
3551130_sodra_valsta,2010,-2
3551130_sodra_valsta,2011,0
3551130_sodra_valsta,2012,-2
3551130_sodra_valsta,2013,-1
3551130_sodra_valsta,2014,-1
3551140_ostra_steninge,2000,0
3551140_ostra_steninge,2001,2
3551140_ostra_steninge,2002,16
3551140_ostra_steninge,2003,-7
3551140_ostra_steninge,2004,-6
3551140_ostra_steninge,2005,-5
3551140_ostra_steninge,2006,-1
3551140_ostra_steninge,2007,-1
3551140_ostra_steninge,2008,5
3551140_ostra_steninge,2009,8
3551140_ostra_steninge,2010,4
3551140_ostra_steninge,2011,2
3551140_ostra_steninge,2012,-5
3551140_ostra_steninge,2013,4
3551140_ostra_steninge,2014,10
3551150_steninge_gard,2000,0
3551150_steninge_gard,2001,9
3551150_steninge_gard,2002,0
3551150_steninge_gard,2003,0
3551150_steninge_gard,2004,-3
3551150_steninge_gard,2005,0
3551150_steninge_gard,2006,3
3551150_steninge_gard,2007,0
3551150_steninge_gard,2008,3
3551150_steninge_gard,2009,3
3551150_steninge_gard,2010,-2
3551150_steninge_gard,2011,5
3551150_steninge_gard,2012,10
3551150_steninge_gard,2013,2
3551150_steninge_gard,2014,29
3560210_rosersbergs_bostadsomr,2000,0
3560210_rosersbergs_bostadsomr,2001,-3
3560210_rosersbergs_bostadsomr,2002,2
3560210_rosersbergs_bostadsomr,2003,3
3560210_rosersbergs_bostadsomr,2004,2
3560210_rosersbergs_bostadsomr,2005,1
3560210_rosersbergs_bostadsomr,2006,3
3560210_rosersbergs_bostadsomr,2007,2
3560210_rosersbergs_bostadsomr,2008,0
3560210_rosersbergs_bostadsomr,2009,-1
3560210_rosersbergs_bostadsomr,2010,-6
3560210_rosersbergs_bostadsomr,2011,-3
3560210_rosersbergs_bostadsomr,2012,3
3560210_rosersbergs_bostadsomr,2013,-1
3560210_rosersbergs_bostadsomr,2014,-4
3560500_okand,2000,0
3560500_okand,2001,0
3560500_okand,2002,0
3560500_okand,2003,-3
3560500_okand,2004,-3
3560500_okand,2005,0
3560500_okand,2006,-3
3560500_okand,2007,3
3560500_okand,2008,3
3560500_okand,2009,0
3560610_sodra_skanela,2000,3
3560610_sodra_skanela,2001,0
3560610_sodra_skanela,2002,-3
3560610_sodra_skanela,2003,4
3560610_sodra_skanela,2004,0
3560610_sodra_skanela,2005,0
3560610_sodra_skanela,2006,-3
3560610_sodra_skanela,2007,3
