basomrade,year,mean_income_aged_lt_20_male
5110490_nordvastra_norsborg,2003,248024.21
5110490_nordvastra_norsborg,2004,250356.55
5110490_nordvastra_norsborg,2005,250147.73
5110490_nordvastra_norsborg,2006,254319.37
5110490_nordvastra_norsborg,2007,252719.62
5110490_nordvastra_norsborg,2008,256541.35
5110490_nordvastra_norsborg,2009,257907.45
5110490_nordvastra_norsborg,2010,254135.77
5110490_nordvastra_norsborg,2011,264391.56
5110490_nordvastra_norsborg,2012,266876.38
5110490_nordvastra_norsborg,2013,260197.66
5110490_nordvastra_norsborg,2014,252870.26
5120730_tumba_centrum,2000,201970.58
5120730_tumba_centrum,2001,201999.73
5120730_tumba_centrum,2002,203994.49
5120730_tumba_centrum,2003,207319.68
5120730_tumba_centrum,2004,200505.02
5120730_tumba_centrum,2005,202591.84
5120730_tumba_centrum,2006,212123.04
5120730_tumba_centrum,2007,224536.89
5120730_tumba_centrum,2008,225312.9
5120730_tumba_centrum,2009,226940.89
5120730_tumba_centrum,2010,225958.42
5120730_tumba_centrum,2011,238111.53
5120730_tumba_centrum,2012,243197.23
5120730_tumba_centrum,2013,241997.73
5120730_tumba_centrum,2014,253823.35
5120750_segersjo,2000,207083.56
5120750_segersjo,2001,211331.81
5120750_segersjo,2002,216783.93
5120750_segersjo,2003,219600.83
5120750_segersjo,2004,222939.33
5120750_segersjo,2005,228947.59
5120750_segersjo,2006,232396.57
5120750_segersjo,2007,240893.92
5120750_segersjo,2008,250286.29
5120750_segersjo,2009,253130.27
5120750_segersjo,2010,253257.23
5120750_segersjo,2011,252917.18
5120750_segersjo,2012,260724.53
5120750_segersjo,2013,265646.39
5120750_segersjo,2014,269484.02
5120780_tumba_villastad,2000,258190.56
5120780_tumba_villastad,2001,272339.13
5120780_tumba_villastad,2002,283395.42
5120780_tumba_villastad,2003,282457.76
5120780_tumba_villastad,2004,288421.54
5120780_tumba_villastad,2005,300946.05
5120780_tumba_villastad,2006,304051.73
5120780_tumba_villastad,2007,310633.7
5120780_tumba_villastad,2008,322785.2
5120780_tumba_villastad,2009,320838.24
5120780_tumba_villastad,2010,324481.67
5120780_tumba_villastad,2011,338171.77
5120780_tumba_villastad,2012,340702.97
5120780_tumba_villastad,2013,348137.11
5120780_tumba_villastad,2014,345795.45
5120790_skacklinge,2000,264472.26
5120790_skacklinge,2001,274789.13
5120790_skacklinge,2002,280681.19
5120790_skacklinge,2003,286840.97
5120790_skacklinge,2004,297601.99
5120790_skacklinge,2005,305608.78
5120790_skacklinge,2006,310021.93
5120790_skacklinge,2007,323303.89
5120790_skacklinge,2008,337611.41
5120790_skacklinge,2009,338710.09
5120790_skacklinge,2010,340823.33
5120790_skacklinge,2011,340839.3
5120790_skacklinge,2012,349084.92
5120790_skacklinge,2013,357546.29
5120790_skacklinge,2014,366496.03
5120810_storvreten,2000,170438.47
5120810_storvreten,2001,181881.55
5120810_storvreten,2002,182443.73
5120810_storvreten,2003,185086.33
5120810_storvreten,2004,188375.85
5120810_storvreten,2005,189522.58
5120810_storvreten,2006,193834.18
5120810_storvreten,2007,204129.62
5120810_storvreten,2008,205583
5120810_storvreten,2009,204368.17
5120810_storvreten,2010,207583.67
5120810_storvreten,2011,215976.98
5120810_storvreten,2012,218531.76
5120810_storvreten,2013,218648.13
5120810_storvreten,2014,225008.54
5120820_blockvagen,2000,257257.93
5120820_blockvagen,2001,273974.76
5120820_blockvagen,2002,293433.47
5120820_blockvagen,2003,261504.64
5120820_blockvagen,2004,244487.18
5120820_blockvagen,2005,251681.63
5120820_blockvagen,2006,258270.59
5120820_blockvagen,2007,270537.81
5120820_blockvagen,2008,294650.92
5120820_blockvagen,2009,284081.8
5120820_blockvagen,2010,262728.05
5120820_blockvagen,2011,277240.03
5120820_blockvagen,2012,306530.61
5120820_blockvagen,2013,302770.67
5120820_blockvagen,2014,318590.71
5120830_grytstigen,2000,275835.39
5120830_grytstigen,2001,286641.83
5120830_grytstigen,2002,300080.32
5120830_grytstigen,2003,294505.08
5120830_grytstigen,2004,301120.77
5120830_grytstigen,2005,308714.72
5120830_grytstigen,2006,311602.46
5120830_grytstigen,2007,314478.38
5120830_grytstigen,2008,324698.91
5120830_grytstigen,2009,317505.62
5120830_grytstigen,2010,314665.9
5120830_grytstigen,2011,312097.99
5120830_grytstigen,2012,312377.7
5120830_grytstigen,2013,320058.42
5120830_grytstigen,2014,307299.84
5120840_vedstigen,2000,263264.94
5120840_vedstigen,2001,284177.01
5120840_vedstigen,2002,307143.65
5120840_vedstigen,2003,323940.7
5120840_vedstigen,2004,319423.68
5120840_vedstigen,2005,318975.55
5120840_vedstigen,2006,325040.22
5120840_vedstigen,2007,304430.71
5120840_vedstigen,2008,339294.95
5120840_vedstigen,2009,340353.14
5120840_vedstigen,2010,329536.72
5120840_vedstigen,2011,328786.64
5120840_vedstigen,2012,286902.96
5120840_vedstigen,2013,307568.16
5120840_vedstigen,2014,277334.08
5120910_tumba_bruk,2000,285916.89
5120910_tumba_bruk,2001,294171.7
5120910_tumba_bruk,2002,307247.88
5120910_tumba_bruk,2003,306614.78
5120910_tumba_bruk,2004,311195.61
5120910_tumba_bruk,2005,312074.6
5120910_tumba_bruk,2006,315305.56
5120910_tumba_bruk,2007,330134.47
5120910_tumba_bruk,2008,335991.88
5120910_tumba_bruk,2009,329756.81
5120910_tumba_bruk,2010,335897.62
5120910_tumba_bruk,2011,339430.82
5120910_tumba_bruk,2012,341570.19
5120910_tumba_bruk,2013,343089
5120910_tumba_bruk,2014,344574.18
5120920_tumba_glesbygd,2000,217829.12
5120920_tumba_glesbygd,2001,235364.57
5120920_tumba_glesbygd,2002,254520.84
5120920_tumba_glesbygd,2003,248533.43
5120920_tumba_glesbygd,2004,265395.97
5120920_tumba_glesbygd,2005,266105.44
5120920_tumba_glesbygd,2006,263570.18
5120920_tumba_glesbygd,2007,287315.42
5120920_tumba_glesbygd,2008,300438.85
5120920_tumba_glesbygd,2009,297702.08
5120920_tumba_glesbygd,2010,323424.47
5120920_tumba_glesbygd,2011,294771.44
5120920_tumba_glesbygd,2012,292461.18
5120920_tumba_glesbygd,2013,295097.42
5120920_tumba_glesbygd,2014,307228.69
5120930_kommunalhuset,2000,223305.31
5120930_kommunalhuset,2001,237580.87
5120930_kommunalhuset,2002,248683.12
5120930_kommunalhuset,2003,251743.38
5120930_kommunalhuset,2004,261610.03
5120930_kommunalhuset,2005,259066.81
5120930_kommunalhuset,2006,266890.91
5120930_kommunalhuset,2007,285838.98
5120930_kommunalhuset,2008,297573.4
5120930_kommunalhuset,2009,294391.86
5120930_kommunalhuset,2010,291680.84
5120930_kommunalhuset,2011,293441
5120930_kommunalhuset,2012,298032.87
5120930_kommunalhuset,2013,300835.84
5120930_kommunalhuset,2014,312735.52
5120940_tuna,2000,178459.09
5120940_tuna,2001,191018.62
5120940_tuna,2002,191397.64
5120940_tuna,2003,201766.96
5120940_tuna,2004,198730.2
5120940_tuna,2005,197766.64
5120940_tuna,2006,209132.06
5120940_tuna,2007,215267.16
5120940_tuna,2008,215880.5
5120940_tuna,2009,219730.78
5120940_tuna,2010,226488.88
5120940_tuna,2011,235443.78
5120940_tuna,2012,233538.65
5120940_tuna,2013,239111.51
5120940_tuna,2014,241973.64
5120950_nackdala,2000,274500.12
5120950_nackdala,2001,288076.73
5120950_nackdala,2002,284731.85
5120950_nackdala,2003,282090.2
5120950_nackdala,2004,279177.59
5120950_nackdala,2005,286759.85
5120950_nackdala,2006,287992.53
5120950_nackdala,2007,305584.88
5120950_nackdala,2008,309892.9
5120950_nackdala,2009,321929.69
5120950_nackdala,2010,323843.6
5120950_nackdala,2011,326755.04
5120950_nackdala,2012,335110.06
5120950_nackdala,2013,338784.25
5120950_nackdala,2014,334721.69
5120970_loviseberg,2000,229414.65
5120970_loviseberg,2001,235115.19
5120970_loviseberg,2002,226471.18
5120970_loviseberg,2003,258520.39
5120970_loviseberg,2004,279154.55
5120970_loviseberg,2005,281681.83
5120970_loviseberg,2006,265038.37
5120970_loviseberg,2007,280558.1
5120970_loviseberg,2008,314528.82
5120970_loviseberg,2009,298581.24
5120970_loviseberg,2010,316430.94
5120970_loviseberg,2011,340757.07
5120970_loviseberg,2012,336816.48
5120970_loviseberg,2013,335705.04
5120970_loviseberg,2014,346940.09
5130810_uttran,2000,331775.21
5130810_uttran,2001,359625.8
5130810_uttran,2002,367602.97
5130810_uttran,2003,354795.74
5130810_uttran,2004,371122.63
5130810_uttran,2005,373146.22
5130810_uttran,2006,378606.63
5130810_uttran,2007,390115.44
5130810_uttran,2008,388374.44
5130810_uttran,2009,391968.22
5130810_uttran,2010,404384.54
5130810_uttran,2011,411528.08
5130810_uttran,2012,406203.64
5130810_uttran,2013,422305.68
5130810_uttran,2014,422469.35
5130820_varsta,2000,262736.61
5130820_varsta,2001,265899.61
5130820_varsta,2002,270873.51
5130820_varsta,2003,279601.29
5130820_varsta,2004,288747.26
5130820_varsta,2005,294554.54
5130820_varsta,2006,303268.49
5130820_varsta,2007,314903.66
5130820_varsta,2008,318043.79
5130820_varsta,2009,328264.74
5130820_varsta,2010,321476.66
5130820_varsta,2011,329667.07
5130820_varsta,2012,338167.28
5130820_varsta,2013,341076.51
5130820_varsta,2014,343286.53
5130830_grodinge_glesbygd,2000,248561.36
5130830_grodinge_glesbygd,2001,252089.31
5130830_grodinge_glesbygd,2002,262283.4
5130830_grodinge_glesbygd,2003,264937.68
5130830_grodinge_glesbygd,2004,277603.82
5130830_grodinge_glesbygd,2005,285850.69
5130830_grodinge_glesbygd,2006,285180.45
5130830_grodinge_glesbygd,2007,308555.22
5130830_grodinge_glesbygd,2008,310640.9
5130830_grodinge_glesbygd,2009,314367.62
5130830_grodinge_glesbygd,2010,324960.9
5130830_grodinge_glesbygd,2011,333346.32
5130830_grodinge_glesbygd,2012,337711.43
5130830_grodinge_glesbygd,2013,338071.22
5130830_grodinge_glesbygd,2014,344978.71
5140110_tullinge_villastad,2000,253668.89
5140110_tullinge_villastad,2001,286735.46
5140110_tullinge_villastad,2002,293375.35
5140110_tullinge_villastad,2003,313732.56
5140110_tullinge_villastad,2004,316254.14
5140110_tullinge_villastad,2005,329356.81
5140110_tullinge_villastad,2006,346417.36
5140110_tullinge_villastad,2007,362365.69
5140110_tullinge_villastad,2008,383379.6
5140110_tullinge_villastad,2009,377721.62
5140110_tullinge_villastad,2010,386205.97
5140110_tullinge_villastad,2011,400942.95
5140110_tullinge_villastad,2012,421664.74
5140110_tullinge_villastad,2013,422224.34
5140110_tullinge_villastad,2014,424778.17
5140620_tullingeberg,2000,227890.73
5140620_tullingeberg,2001,242352.57
5140620_tullingeberg,2002,247606.3
5140620_tullingeberg,2003,246887.4
5140620_tullingeberg,2004,251332.28
5140620_tullingeberg,2005,249522.05
5140620_tullingeberg,2006,257969.04
5140620_tullingeberg,2007,270309.9
5140620_tullingeberg,2008,280940.17
5140620_tullingeberg,2009,284125.07
5140620_tullingeberg,2010,283961.94
5140620_tullingeberg,2011,289492.82
5140620_tullingeberg,2012,304884.51
5140620_tullingeberg,2013,304720.36
5140620_tullingeberg,2014,302498.48
5140641_tullinge_parkhem,2000,294617.42
5140641_tullinge_parkhem,2001,311743.3
5140641_tullinge_parkhem,2002,325612.59
5140641_tullinge_parkhem,2003,322218.51
5140641_tullinge_parkhem,2004,330731.17
5140641_tullinge_parkhem,2005,335531.57
5140641_tullinge_parkhem,2006,346283.46
5140641_tullinge_parkhem,2007,377478.68
5140641_tullinge_parkhem,2008,387245.06
5140641_tullinge_parkhem,2009,390429.78
5140641_tullinge_parkhem,2010,390181.21
5140641_tullinge_parkhem,2011,398199.71
5140641_tullinge_parkhem,2012,402760.29
5140641_tullinge_parkhem,2013,412035.29
5140641_tullinge_parkhem,2014,414690.52
5140642_lanthem_n,2000,334102.55
5140642_lanthem_n,2001,353305.62
5140642_lanthem_n,2002,366120.71
5140642_lanthem_n,2003,350814.89
5140642_lanthem_n,2004,348438.89
5140642_lanthem_n,2005,379555.15
5140642_lanthem_n,2006,379941.02
5140642_lanthem_n,2007,402008.16
5140642_lanthem_n,2008,406574.15
5140642_lanthem_n,2009,390028.26
5140642_lanthem_n,2010,393950.83
5140642_lanthem_n,2011,410879.61
5140642_lanthem_n,2012,417380.72
5140642_lanthem_n,2013,415655.81
5140642_lanthem_n,2014,412454.45
5140650_tullinge_centrum,2000,242734.36
5140650_tullinge_centrum,2001,260153.8
5140650_tullinge_centrum,2002,265685.26
5140650_tullinge_centrum,2003,268788.39
5140650_tullinge_centrum,2004,269468.53
5140650_tullinge_centrum,2005,274996.11
5140650_tullinge_centrum,2006,280378.85
5140650_tullinge_centrum,2007,289689.46
5140650_tullinge_centrum,2008,294448.01
5140650_tullinge_centrum,2009,299643.67
5140650_tullinge_centrum,2010,303564.53
5140650_tullinge_centrum,2011,310634.91
5140650_tullinge_centrum,2012,318512.37
5140650_tullinge_centrum,2013,323321.18
5140650_tullinge_centrum,2014,327383.95
5140660_banslatt,2000,261488.87
5140660_banslatt,2001,281197.07
5140660_banslatt,2002,285844.43
5140660_banslatt,2003,284192.32
5140660_banslatt,2004,292364.37
5140660_banslatt,2005,294842.93
5140660_banslatt,2006,304441.21
5140660_banslatt,2007,313985.4
5140660_banslatt,2008,327687.66
5140660_banslatt,2009,330384.57
5140660_banslatt,2010,329709.43
5140660_banslatt,2011,330308.63
5140660_banslatt,2012,332315.67
5140660_banslatt,2013,344254.11
5140660_banslatt,2014,345251.95
5140690_okand,2000,202136.9
5140690_okand,2001,149547.19
5140690_okand,2002,99937.15
5140690_okand,2003,98231.11
5140690_okand,2004,122528.53
5140690_okand,2005,160718.89
5140690_okand,2006,159328.61
5140690_okand,2007,140630.49
5140690_okand,2008,245041.03
5140690_okand,2009,265167.87
5140711_tullinge_skog,2000,297674.48
5140711_tullinge_skog,2001,311884.88
5140711_tullinge_skog,2002,325158.34
5140711_tullinge_skog,2003,321128.18
5140711_tullinge_skog,2004,329810.5
5140711_tullinge_skog,2005,340780.45
5140711_tullinge_skog,2006,352129.03
5140711_tullinge_skog,2007,368113.15
5140711_tullinge_skog,2008,384514.33
5140711_tullinge_skog,2009,379985.92
5140711_tullinge_skog,2010,395862.15
5140711_tullinge_skog,2011,379887.16
5140711_tullinge_skog,2012,383891.09
5140711_tullinge_skog,2013,387185.28
5140711_tullinge_skog,2014,400483.33
5140712_lanthem_s,2000,287874.61
5140712_lanthem_s,2001,325461.84
5140712_lanthem_s,2002,345472.08
5140712_lanthem_s,2003,338959.37
5140712_lanthem_s,2004,348635.45
5140712_lanthem_s,2005,353738.99
5140712_lanthem_s,2006,373838
5140712_lanthem_s,2007,387671.56
5140712_lanthem_s,2008,398106.84
5140712_lanthem_s,2009,388656.26
5140712_lanthem_s,2010,397238.5
5140712_lanthem_s,2011,416899.83
5140712_lanthem_s,2012,425992.66
5140712_lanthem_s,2013,431725.81
5140712_lanthem_s,2014,442235.97
5711010_soderby_garde,2000,211661.57
5711010_soderby_garde,2001,220054.5
5711010_soderby_garde,2002,225020.01
5711010_soderby_garde,2003,231560.3
5711010_soderby_garde,2004,226033.14
5711010_soderby_garde,2005,225276.56
5711010_soderby_garde,2006,226972.44
5711010_soderby_garde,2007,243338.69
5711010_soderby_garde,2008,251205.42
5711010_soderby_garde,2009,241820.89
5711010_soderby_garde,2010,248708.59
5711010_soderby_garde,2011,266515.26
5711010_soderby_garde,2012,272512.01
5711010_soderby_garde,2013,288461.8
5711010_soderby_garde,2014,287586.15
5711020_soderby_park,2000,156130.72
5711020_soderby_park,2001,184166.22
5711020_soderby_park,2002,184540.18
5711020_soderby_park,2003,173936.39
5711020_soderby_park,2004,172992.05
5711020_soderby_park,2005,208729.74
5711020_soderby_park,2006,282488.72
5711020_soderby_park,2007,311992.6
5711020_soderby_park,2008,342585.96
5711020_soderby_park,2009,348078.97
5711020_soderby_park,2010,353153.49
5711020_soderby_park,2011,380739.75
5711020_soderby_park,2012,382046.71
5711020_soderby_park,2013,381244.99
5711020_soderby_park,2014,397209.97
5711110_skyttorp,2000,253941.19
5711110_skyttorp,2001,262951.35
5711110_skyttorp,2002,265909.63
5711110_skyttorp,2003,265791.54
5711110_skyttorp,2004,274456.38
5711110_skyttorp,2005,277391.78
5711110_skyttorp,2006,292956.75
5711110_skyttorp,2007,295697.61
5711110_skyttorp,2008,308963.11
5711110_skyttorp,2009,306674.14
5711110_skyttorp,2010,311982.6
5711110_skyttorp,2011,321108.22
5711110_skyttorp,2012,327225.43
5711110_skyttorp,2013,330305.02
5711110_skyttorp,2014,329899.32
5711120_skogsang,2000,286497.16
5711120_skogsang,2001,302304.66
5711120_skogsang,2002,300277.44
5711120_skogsang,2003,302312.72
5711120_skogsang,2004,309483.76
5711120_skogsang,2005,313608.91
5711120_skogsang,2006,317963.94
5711120_skogsang,2007,331403.9
5711120_skogsang,2008,340944.82
5711120_skogsang,2009,342004.02
5711120_skogsang,2010,344324.87
5711120_skogsang,2011,341792.61
5711120_skogsang,2012,349114.6
5711120_skogsang,2013,360838.86
5711120_skogsang,2014,362818.25
5711130_soderby,2000,289626.75
5711130_soderby,2001,306667.1
5711130_soderby,2002,315671.72
5711130_soderby,2003,314623.3
5711130_soderby,2004,325005.4
5711130_soderby,2005,324643.3
5711130_soderby,2006,334234.93
5711130_soderby,2007,336734.71
5711130_soderby,2008,350131.72
5711130_soderby,2009,348071.99
5711130_soderby,2010,353048.49
5711130_soderby,2011,352371.13
5711130_soderby,2012,351724.9
5711130_soderby,2013,356896.45
5711130_soderby,2014,360212.7
5711200_salems_centrum,2000,189419.87
5711200_salems_centrum,2001,196352.96
5711200_salems_centrum,2002,198471.87
5711200_salems_centrum,2003,201301.58
5711200_salems_centrum,2004,201963.7
5711200_salems_centrum,2005,201351.7
5711200_salems_centrum,2006,208392.43
5711200_salems_centrum,2007,219188.33
5711200_salems_centrum,2008,218681.81
5711200_salems_centrum,2009,218718.46
5711200_salems_centrum,2010,217652.37
5711200_salems_centrum,2011,227846.33
5711200_salems_centrum,2012,231593.09
5711200_salems_centrum,2013,235906.27
5711200_salems_centrum,2014,243954.41
5712110_norra_ronninge,2000,378426.22
5712110_norra_ronninge,2001,385602.3
5712110_norra_ronninge,2002,359369.7
5712110_norra_ronninge,2003,361114.3
5712110_norra_ronninge,2004,386344.2
5712110_norra_ronninge,2005,396763.99
5712110_norra_ronninge,2006,397047.65
5712110_norra_ronninge,2007,415720.45
5712110_norra_ronninge,2008,436070.3
5712110_norra_ronninge,2009,438500.41
5712110_norra_ronninge,2010,430891.31
5712110_norra_ronninge,2011,438613.94
5712110_norra_ronninge,2012,447804.68
5712110_norra_ronninge,2013,451521.14
5712110_norra_ronninge,2014,458919.83
5712210_uttringe,2000,342519.54
5712210_uttringe,2001,363029.51
5712210_uttringe,2002,355077.67
5712210_uttringe,2003,355345.23
5712210_uttringe,2004,355358.37
5712210_uttringe,2005,378839.85
5712210_uttringe,2006,378493.93
5712210_uttringe,2007,397893.68
5712210_uttringe,2008,417646.17
5712210_uttringe,2009,416284.35
5712210_uttringe,2010,415644.73
5712210_uttringe,2011,431142.89
5712210_uttringe,2012,441563.86
5712210_uttringe,2013,447382.91
5712210_uttringe,2014,453680.15
5712220_ostra_ronninge,2000,373081.87
5712220_ostra_ronninge,2001,396693.88
5712220_ostra_ronninge,2002,374320.73
5712220_ostra_ronninge,2003,379801.07
5712220_ostra_ronninge,2004,398610.51
5712220_ostra_ronninge,2005,415882.33
5712220_ostra_ronninge,2006,422101.69
5712220_ostra_ronninge,2007,445086.6
5712220_ostra_ronninge,2008,469493.67
5712220_ostra_ronninge,2009,451475.6
5712220_ostra_ronninge,2010,467676.09
5712220_ostra_ronninge,2011,485879.05
5712220_ostra_ronninge,2012,479255.13
5712220_ostra_ronninge,2013,499242.65
5712220_ostra_ronninge,2014,484241.35
5712300_ronninge_centrum,2000,270064.53
5712300_ronninge_centrum,2001,282518.57
5712300_ronninge_centrum,2002,290717.31
5712300_ronninge_centrum,2003,287119.93
5712300_ronninge_centrum,2004,285560.72
5712300_ronninge_centrum,2005,305759.77
5712300_ronninge_centrum,2006,300882.78
5712300_ronninge_centrum,2007,320364.85
5712300_ronninge_centrum,2008,334148.82
5712300_ronninge_centrum,2009,341222.95
5712300_ronninge_centrum,2010,344404.78
5712300_ronninge_centrum,2011,361514.01
5712300_ronninge_centrum,2012,371240.06
5712300_ronninge_centrum,2013,385795.61
5712300_ronninge_centrum,2014,395932.72
5713000_salems_glesbygd,2000,189499.63
