basomrade,year,employment_rate_aged_20_64_male
2140220_tradskolan,2008,0.86634
2140220_tradskolan,2009,0.81218
2140220_tradskolan,2010,0.84264
2140220_tradskolan,2011,0.84286
2140220_tradskolan,2012,0.84186
2140220_tradskolan,2013,0.84038
2140220_tradskolan,2014,0.84158
2140320_enskede_kyrka,2000,0.8375
2140320_enskede_kyrka,2001,0.84495
2140320_enskede_kyrka,2002,0.8405
2140320_enskede_kyrka,2003,0.81699
2140320_enskede_kyrka,2004,0.83351
2140320_enskede_kyrka,2005,0.84345
2140320_enskede_kyrka,2006,0.87393
2140320_enskede_kyrka,2007,0.87013
2140320_enskede_kyrka,2008,0.87593
2140320_enskede_kyrka,2009,0.86952
2140320_enskede_kyrka,2010,0.86605
2140320_enskede_kyrka,2011,0.86723
2140320_enskede_kyrka,2012,0.86122
2140320_enskede_kyrka,2013,0.88363
2140320_enskede_kyrka,2014,0.87463
2140330_svampvagen,2000,0.78454
2140330_svampvagen,2001,0.77376
2140330_svampvagen,2002,0.78104
2140330_svampvagen,2003,0.76082
2140330_svampvagen,2004,0.78104
2140330_svampvagen,2005,0.76126
2140330_svampvagen,2006,0.7849
2140330_svampvagen,2007,0.80698
2140330_svampvagen,2008,0.79592
2140330_svampvagen,2009,0.77236
2140330_svampvagen,2010,0.79368
2140330_svampvagen,2011,0.84139
2140330_svampvagen,2012,0.84615
2140330_svampvagen,2013,0.82364
2140330_svampvagen,2014,0.81836
2140340_sandsborg,2000,0.81782
2140340_sandsborg,2001,0.81087
2140340_sandsborg,2002,0.78981
2140340_sandsborg,2003,0.79789
2140340_sandsborg,2004,0.79794
2140340_sandsborg,2005,0.81489
2140340_sandsborg,2006,0.83051
2140340_sandsborg,2007,0.83369
2140340_sandsborg,2008,0.84694
2140340_sandsborg,2009,0.8193
2140340_sandsborg,2010,0.81727
2140340_sandsborg,2011,0.80268
2140340_sandsborg,2012,0.83426
2140340_sandsborg,2013,0.83364
2140340_sandsborg,2014,0.84645
2140350_dalen,2000,0.72017
2140350_dalen,2001,0.71055
2140350_dalen,2002,0.68891
2140350_dalen,2003,0.65829
2140350_dalen,2004,0.66962
2140350_dalen,2005,0.65302
2140350_dalen,2006,0.6951
2140350_dalen,2007,0.70572
2140350_dalen,2008,0.73011
2140350_dalen,2009,0.68638
2140350_dalen,2010,0.70914
2140350_dalen,2011,0.70675
2140350_dalen,2012,0.73127
2140350_dalen,2013,0.71542
2140350_dalen,2014,0.71744
2140620_gullmarsplan,2000,0.81038
2140620_gullmarsplan,2001,0.8038
2140620_gullmarsplan,2002,0.80295
2140620_gullmarsplan,2003,0.78154
2140620_gullmarsplan,2004,0.78984
2140620_gullmarsplan,2005,0.80099
2140620_gullmarsplan,2006,0.81344
2140620_gullmarsplan,2007,0.82029
2140620_gullmarsplan,2008,0.84644
2140620_gullmarsplan,2009,0.80612
2140620_gullmarsplan,2010,0.81279
2140620_gullmarsplan,2011,0.83363
2140620_gullmarsplan,2012,0.84182
2140620_gullmarsplan,2013,0.83727
2140620_gullmarsplan,2014,0.83333
2140630_skarmarbrink,2000,0.75668
2140630_skarmarbrink,2001,0.77206
2140630_skarmarbrink,2002,0.77058
2140630_skarmarbrink,2003,0.74893
2140630_skarmarbrink,2004,0.76215
2140630_skarmarbrink,2005,0.74957
2140630_skarmarbrink,2006,0.78008
2140630_skarmarbrink,2007,0.80484
2140630_skarmarbrink,2008,0.80851
2140630_skarmarbrink,2009,0.77891
2140630_skarmarbrink,2010,0.79001
2140630_skarmarbrink,2011,0.78571
2140630_skarmarbrink,2012,0.80536
2140630_skarmarbrink,2013,0.8221
2140630_skarmarbrink,2014,0.82259
2140820_skanskvarn,2000,0.80763
2140820_skanskvarn,2001,0.79365
2140820_skanskvarn,2002,0.79916
2140820_skanskvarn,2003,0.79934
2140820_skanskvarn,2004,0.80865
2140820_skanskvarn,2005,0.81108
2140820_skanskvarn,2006,0.83019
2140820_skanskvarn,2007,0.84365
2140820_skanskvarn,2008,0.85672
2140820_skanskvarn,2009,0.83333
2140820_skanskvarn,2010,0.84791
2140820_skanskvarn,2011,0.85367
2140820_skanskvarn,2012,0.86373
2140820_skanskvarn,2013,0.86457
2140820_skanskvarn,2014,0.85553
2140830_arsta_centrum,2000,0.83961
2140830_arsta_centrum,2001,0.85437
2140830_arsta_centrum,2002,0.85382
2140830_arsta_centrum,2003,0.83372
2140830_arsta_centrum,2004,0.84042
2140830_arsta_centrum,2005,0.8363
2140830_arsta_centrum,2006,0.85669
2140830_arsta_centrum,2007,0.87615
2140830_arsta_centrum,2008,0.87642
2140830_arsta_centrum,2009,0.85051
2140830_arsta_centrum,2010,0.85831
2140830_arsta_centrum,2011,0.86072
2140830_arsta_centrum,2012,0.86607
2140830_arsta_centrum,2013,0.88416
2140830_arsta_centrum,2014,0.87371
2140840_arsta_gard,2000,0.83727
2140840_arsta_gard,2001,0.80517
2140840_arsta_gard,2002,0.8248
2140840_arsta_gard,2003,0.79773
2140840_arsta_gard,2004,0.80233
2140840_arsta_gard,2005,0.7997
2140840_arsta_gard,2006,0.84104
2140840_arsta_gard,2007,0.85203
2140840_arsta_gard,2008,0.85398
2140840_arsta_gard,2009,0.83391
2140840_arsta_gard,2010,0.85255
2140840_arsta_gard,2011,0.85694
2140840_arsta_gard,2012,0.86338
2140840_arsta_gard,2013,0.86174
2140840_arsta_gard,2014,0.85108
2140850_valla_garde,2000,0.76342
2140850_valla_garde,2001,0.7725
2140850_valla_garde,2002,0.75
2140850_valla_garde,2003,0.72756
2140850_valla_garde,2004,0.74379
2140850_valla_garde,2005,0.74848
2140850_valla_garde,2006,0.75542
2140850_valla_garde,2007,0.77027
2140850_valla_garde,2008,0.78631
2140850_valla_garde,2009,0.77984
2140850_valla_garde,2010,0.79315
2140850_valla_garde,2011,0.80905
2140850_valla_garde,2012,0.81045
2140850_valla_garde,2013,0.81104
2140850_valla_garde,2014,0.82134
2150100_bjorkhagen,2000,0.78214
2150100_bjorkhagen,2001,0.80645
2150100_bjorkhagen,2002,0.82299
2150100_bjorkhagen,2003,0.78617
2150100_bjorkhagen,2004,0.80023
2150100_bjorkhagen,2005,0.80293
2150100_bjorkhagen,2006,0.80947
2150100_bjorkhagen,2007,0.83814
2150100_bjorkhagen,2008,0.8459
2150100_bjorkhagen,2009,0.81914
2150100_bjorkhagen,2010,0.8273
2150100_bjorkhagen,2011,0.8255
2150100_bjorkhagen,2012,0.83896
2150100_bjorkhagen,2013,0.84677
2150100_bjorkhagen,2014,0.84332
2150200_enskededalen,2000,0.83913
2150200_enskededalen,2001,0.83788
2150200_enskededalen,2002,0.83647
2150200_enskededalen,2003,0.83866
2150200_enskededalen,2004,0.83113
2150200_enskededalen,2005,0.83462
2150200_enskededalen,2006,0.84663
2150200_enskededalen,2007,0.85821
2150200_enskededalen,2008,0.8605
2150200_enskededalen,2009,0.82667
2150200_enskededalen,2010,0.84884
2150200_enskededalen,2011,0.86815
2150200_enskededalen,2012,0.86339
2150200_enskededalen,2013,0.88427
2150200_enskededalen,2014,0.86544
2150400_okand,2000,0.8025
2150400_okand,2001,0.79887
2150400_okand,2002,0.78293
2150400_okand,2003,0.76514
2150400_okand,2004,0.77609
2150400_okand,2005,0.78197
2150400_okand,2006,0.80068
2150400_okand,2007,0.81368
2150400_okand,2008,0.82498
2150400_okand,2009,0.82027
2150500_karrtorp,2000,0.75764
2150500_karrtorp,2001,0.74017
2150500_karrtorp,2002,0.72502
2150500_karrtorp,2003,0.69492
2150500_karrtorp,2004,0.70121
2150500_karrtorp,2005,0.69365
2150500_karrtorp,2006,0.71895
2150500_karrtorp,2007,0.73537
2150500_karrtorp,2008,0.76983
2150500_karrtorp,2009,0.74553
2150500_karrtorp,2010,0.76642
2150500_karrtorp,2011,0.78308
2150500_karrtorp,2012,0.80599
2150500_karrtorp,2013,0.79786
2150500_karrtorp,2014,0.80155
2150720_pungpinan,2000,0.85127
2150720_pungpinan,2001,0.87791
2150720_pungpinan,2002,0.87739
2150720_pungpinan,2003,0.88086
2150720_pungpinan,2004,0.87692
2150720_pungpinan,2005,0.88528
2150720_pungpinan,2006,0.89443
2150720_pungpinan,2007,0.89189
2150720_pungpinan,2008,0.88783
2150720_pungpinan,2009,0.89127
2150720_pungpinan,2010,0.90525
2150720_pungpinan,2011,0.90216
2150720_pungpinan,2012,0.91385
2150720_pungpinan,2013,0.91385
2150720_pungpinan,2014,0.91438
2150731_skarpnacksfaltet_o,2000,0.81585
2150731_skarpnacksfaltet_o,2001,0.80564
2150731_skarpnacksfaltet_o,2002,0.77412
2150731_skarpnacksfaltet_o,2003,0.7665
2150731_skarpnacksfaltet_o,2004,0.76087
2150731_skarpnacksfaltet_o,2005,0.7665
2150731_skarpnacksfaltet_o,2006,0.76325
2150731_skarpnacksfaltet_o,2007,0.77659
2150731_skarpnacksfaltet_o,2008,0.78282
2150731_skarpnacksfaltet_o,2009,0.76099
2150731_skarpnacksfaltet_o,2010,0.76802
2150731_skarpnacksfaltet_o,2011,0.77044
2150731_skarpnacksfaltet_o,2012,0.77073
2150731_skarpnacksfaltet_o,2013,0.78603
2150731_skarpnacksfaltet_o,2014,0.78206
2150732_skarpnacksfaltet_v,2000,0.70217
2150732_skarpnacksfaltet_v,2001,0.68463
2150732_skarpnacksfaltet_v,2002,0.65344
2150732_skarpnacksfaltet_v,2003,0.64098
2150732_skarpnacksfaltet_v,2004,0.61937
2150732_skarpnacksfaltet_v,2005,0.62175
2150732_skarpnacksfaltet_v,2006,0.63173
2150732_skarpnacksfaltet_v,2007,0.63448
2150732_skarpnacksfaltet_v,2008,0.62722
2150732_skarpnacksfaltet_v,2009,0.61366
2150732_skarpnacksfaltet_v,2010,0.6535
2150732_skarpnacksfaltet_v,2011,0.6607
2150732_skarpnacksfaltet_v,2012,0.65781
2150732_skarpnacksfaltet_v,2013,0.66361
2150732_skarpnacksfaltet_v,2014,0.66557
2150740_skarpa_by,2000,0.28972
2150740_skarpa_by,2001,0.31313
2150740_skarpa_by,2002,0.31395
2150740_skarpa_by,2003,0.3375
2150740_skarpa_by,2004,0.30137
2150740_skarpa_by,2005,0.32394
2150740_skarpa_by,2006,0.33846
2150740_skarpa_by,2007,0.45588
2150740_skarpa_by,2008,0.40299
2150740_skarpa_by,2009,0.4386
2150740_skarpa_by,2010,0.40741
2150740_skarpa_by,2011,0.41379
2150740_skarpa_by,2012,0.4375
2150740_skarpa_by,2013,0.35443
2150740_skarpa_by,2014,0.42667
2150820_lagaplan,2000,0.73981
2150820_lagaplan,2001,0.72831
2150820_lagaplan,2002,0.72137
2150820_lagaplan,2003,0.70964
2150820_lagaplan,2004,0.7258
2150820_lagaplan,2005,0.72424
2150820_lagaplan,2006,0.73742
2150820_lagaplan,2007,0.74802
2150820_lagaplan,2008,0.74358
2150820_lagaplan,2009,0.71802
2150820_lagaplan,2010,0.74084
2150820_lagaplan,2011,0.74603
2150820_lagaplan,2012,0.74809
2150820_lagaplan,2013,0.76069
2150820_lagaplan,2014,0.76949
2150830_sodra_bagarmossen,2000,0.86939
2150830_sodra_bagarmossen,2001,0.87597
2150830_sodra_bagarmossen,2002,0.87454
2150830_sodra_bagarmossen,2003,0.87031
2150830_sodra_bagarmossen,2004,0.87248
2150830_sodra_bagarmossen,2005,0.87153
2150830_sodra_bagarmossen,2006,0.85813
2150830_sodra_bagarmossen,2007,0.89691
2150830_sodra_bagarmossen,2008,0.89726
2150830_sodra_bagarmossen,2009,0.86885
2150830_sodra_bagarmossen,2010,0.84177
2150830_sodra_bagarmossen,2011,0.87107
2150830_sodra_bagarmossen,2012,0.88088
2150830_sodra_bagarmossen,2013,0.86751
2150830_sodra_bagarmossen,2014,0.90735
2150840_norra_bagarmossen,2000,0.62516
2150840_norra_bagarmossen,2001,0.6253
2150840_norra_bagarmossen,2002,0.62959
2150840_norra_bagarmossen,2003,0.62651
2150840_norra_bagarmossen,2004,0.62422
2150840_norra_bagarmossen,2005,0.6107
2150840_norra_bagarmossen,2006,0.61358
2150840_norra_bagarmossen,2007,0.63559
2150840_norra_bagarmossen,2008,0.6575
2150840_norra_bagarmossen,2009,0.64336
2150840_norra_bagarmossen,2010,0.6489
2150840_norra_bagarmossen,2011,0.63851
2150840_norra_bagarmossen,2012,0.65398
2150840_norra_bagarmossen,2013,0.65431
2150840_norra_bagarmossen,2014,0.64967
2160120_havsornstorget,2000,0.69098
2160120_havsornstorget,2001,0.70056
2160120_havsornstorget,2002,0.70755
2160120_havsornstorget,2003,0.6848
2160120_havsornstorget,2004,0.61967
2160120_havsornstorget,2005,0.62298
2160120_havsornstorget,2006,0.61436
2160120_havsornstorget,2007,0.68447
2160120_havsornstorget,2008,0.66216
2160120_havsornstorget,2009,0.615
2160120_havsornstorget,2010,0.66618
2160120_havsornstorget,2011,0.67473
2160120_havsornstorget,2012,0.67222
2160120_havsornstorget,2013,0.66528
2160120_havsornstorget,2014,0.6612
2160130_fagersjovagen,2000,0.85
2160130_fagersjovagen,2001,0.86614
2160130_fagersjovagen,2002,0.8595
2160130_fagersjovagen,2003,0.85246
2160130_fagersjovagen,2004,0.83942
2160130_fagersjovagen,2005,0.83333
2160130_fagersjovagen,2006,0.8209
2160130_fagersjovagen,2007,0.83333
2160130_fagersjovagen,2008,0.84127
2160130_fagersjovagen,2009,0.82963
2160130_fagersjovagen,2010,0.85714
2160130_fagersjovagen,2011,0.82468
2160130_fagersjovagen,2012,0.83957
2160130_fagersjovagen,2013,0.83152
2160130_fagersjovagen,2014,0.86154
2160220_sodra_farsta,2000,0.67853
2160220_sodra_farsta,2001,0.70137
2160220_sodra_farsta,2002,0.68131
2160220_sodra_farsta,2003,0.66349
2160220_sodra_farsta,2004,0.65651
2160220_sodra_farsta,2005,0.64092
2160220_sodra_farsta,2006,0.64645
2160220_sodra_farsta,2007,0.68889
2160220_sodra_farsta,2008,0.69638
2160220_sodra_farsta,2009,0.66065
2160220_sodra_farsta,2010,0.69054
2160220_sodra_farsta,2011,0.70069
2160220_sodra_farsta,2012,0.70414
2160220_sodra_farsta,2013,0.71711
2160220_sodra_farsta,2014,0.74523
2160230_vastra_farsta,2000,0.84663
2160230_vastra_farsta,2001,0.84756
2160230_vastra_farsta,2002,0.86957
2160230_vastra_farsta,2003,0.83587
2160230_vastra_farsta,2004,0.87611
2160230_vastra_farsta,2005,0.89118
2160230_vastra_farsta,2006,0.89914
2160230_vastra_farsta,2007,0.88983
2160230_vastra_farsta,2008,0.87668
2160230_vastra_farsta,2009,0.87435
2160230_vastra_farsta,2010,0.89378
2160230_vastra_farsta,2011,0.8931
2160230_vastra_farsta,2012,0.89328
2160230_vastra_farsta,2013,0.87363
2160230_vastra_farsta,2014,0.8871
2160240_ostra_farsta,2000,0.69884
2160240_ostra_farsta,2001,0.71701
2160240_ostra_farsta,2002,0.72177
2160240_ostra_farsta,2003,0.69013
2160240_ostra_farsta,2004,0.6878
2160240_ostra_farsta,2005,0.67378
2160240_ostra_farsta,2006,0.70899
2160240_ostra_farsta,2007,0.72823
2160240_ostra_farsta,2008,0.73589
2160240_ostra_farsta,2009,0.70081
2160240_ostra_farsta,2010,0.72561
2160240_ostra_farsta,2011,0.75101
2160240_ostra_farsta,2012,0.75287
2160240_ostra_farsta,2013,0.77265
2160240_ostra_farsta,2014,0.77999
2160260_norra_farsta,2000,0.50459
2160260_norra_farsta,2001,0.51422
2160260_norra_farsta,2002,0.53846
2160260_norra_farsta,2003,0.52347
2160260_norra_farsta,2004,0.4833
2160260_norra_farsta,2005,0.47033
2160260_norra_farsta,2006,0.54379
2160260_norra_farsta,2007,0.55804
2160260_norra_farsta,2008,0.59802
2160260_norra_farsta,2009,0.58131
2160260_norra_farsta,2010,0.64098
2160260_norra_farsta,2011,0.65033
2160260_norra_farsta,2012,0.68908
2160260_norra_farsta,2013,0.64431
2160260_norra_farsta,2014,0.59145
2160320_ullerudsbacken,2000,0.7206
2160320_ullerudsbacken,2001,0.70542
2160320_ullerudsbacken,2002,0.7149
2160320_ullerudsbacken,2003,0.67918
2160320_ullerudsbacken,2004,0.67424
2160320_ullerudsbacken,2005,0.66754
2160320_ullerudsbacken,2006,0.68794
2160320_ullerudsbacken,2007,0.7179
2160320_ullerudsbacken,2008,0.71993
2160320_ullerudsbacken,2009,0.68402
2160320_ullerudsbacken,2010,0.70166
2160320_ullerudsbacken,2011,0.72818
2160320_ullerudsbacken,2012,0.71382
2160320_ullerudsbacken,2013,0.73056
2160320_ullerudsbacken,2014,0.73171
2160330_farsta_gard,2000,0.81461
2160330_farsta_gard,2001,0.80814
2160330_farsta_gard,2002,0.77586
2160330_farsta_gard,2003,0.82941
2160330_farsta_gard,2004,0.84153
2160330_farsta_gard,2005,0.8359
2160330_farsta_gard,2006,0.82243
2160330_farsta_gard,2007,0.79263
2160330_farsta_gard,2008,0.83256
2160330_farsta_gard,2009,0.79911
2160330_farsta_gard,2010,0.79221
2160330_farsta_gard,2011,0.8319
2160330_farsta_gard,2012,0.83471
2160330_farsta_gard,2013,0.82869
2160330_farsta_gard,2014,0.82101
2160520_gubbangstorget,2000,0.77185
2160520_gubbangstorget,2001,0.75985
2160520_gubbangstorget,2002,0.76657
2160520_gubbangstorget,2003,0.75055
2160520_gubbangstorget,2004,0.75413
2160520_gubbangstorget,2005,0.7509
2160520_gubbangstorget,2006,0.77002
2160520_gubbangstorget,2007,0.80097
2160520_gubbangstorget,2008,0.79959
2160520_gubbangstorget,2009,0.76837
2160520_gubbangstorget,2010,0.77959
2160520_gubbangstorget,2011,0.79043
2160520_gubbangstorget,2012,0.81052
2160520_gubbangstorget,2013,0.82195
2160520_gubbangstorget,2014,0.82145
2160530_gubbangens_gard,2000,0.8895
2160530_gubbangens_gard,2001,0.90805
2160530_gubbangens_gard,2002,0.89071
2160530_gubbangens_gard,2003,0.8908
2160530_gubbangens_gard,2004,0.9116
2160530_gubbangens_gard,2005,0.88235
2160530_gubbangens_gard,2006,0.86387
2160530_gubbangens_gard,2007,0.8866
2160530_gubbangens_gard,2008,0.90476
2160530_gubbangens_gard,2009,0.87817
2160530_gubbangens_gard,2010,0.89691
2160530_gubbangens_gard,2011,0.9027
2160530_gubbangens_gard,2012,0.92697
2160530_gubbangens_gard,2013,0.89583
2160530_gubbangens_gard,2014,0.86935
2160620_vastra_hokarangen,2000,0.68875
2160620_vastra_hokarangen,2001,0.6759
2160620_vastra_hokarangen,2002,0.66148
2160620_vastra_hokarangen,2003,0.6457
2160620_vastra_hokarangen,2004,0.65
2160620_vastra_hokarangen,2005,0.64881
2160620_vastra_hokarangen,2006,0.66323
2160620_vastra_hokarangen,2007,0.69165
2160620_vastra_hokarangen,2008,0.69746
2160620_vastra_hokarangen,2009,0.66879
2160620_vastra_hokarangen,2010,0.70347
2160620_vastra_hokarangen,2011,0.71429
2160620_vastra_hokarangen,2012,0.72158
2160620_vastra_hokarangen,2013,0.72914
2160620_vastra_hokarangen,2014,0.72884
2160630_sondagsvagen,2000,0.69405
2160630_sondagsvagen,2001,0.72222
2160630_sondagsvagen,2002,0.70675
2160630_sondagsvagen,2003,0.67152
2160630_sondagsvagen,2004,0.63211
2160630_sondagsvagen,2005,0.63783
2160630_sondagsvagen,2006,0.6583
2160630_sondagsvagen,2007,0.69455
2160630_sondagsvagen,2008,0.69396
2160630_sondagsvagen,2009,0.65462
2160630_sondagsvagen,2010,0.69368
2160630_sondagsvagen,2011,0.68577
2160630_sondagsvagen,2012,0.7115
2160630_sondagsvagen,2013,0.725
2160630_sondagsvagen,2014,0.74302
2160640_lingvagen,2000,0.68631
2160640_lingvagen,2001,0.69852
2160640_lingvagen,2002,0.7005
2160640_lingvagen,2003,0.68421
2160640_lingvagen,2004,0.6794
2160640_lingvagen,2005,0.67742
2160640_lingvagen,2006,0.70216
2160640_lingvagen,2007,0.71097
2160640_lingvagen,2008,0.71451
2160640_lingvagen,2009,0.71782
2160640_lingvagen,2010,0.72471
2160640_lingvagen,2011,0.73171
2160640_lingvagen,2012,0.74169
2160640_lingvagen,2013,0.74471
2160640_lingvagen,2014,0.7517
2160720_vastra_larsboda,2000,0.85619
2160720_vastra_larsboda,2001,0.82414
2160720_vastra_larsboda,2002,0.82639
2160720_vastra_larsboda,2003,0.81271
2160720_vastra_larsboda,2004,0.78896
2160720_vastra_larsboda,2005,0.81677
2160720_vastra_larsboda,2006,0.82196
2160720_vastra_larsboda,2007,0.85833
2160720_vastra_larsboda,2008,0.88011
2160720_vastra_larsboda,2009,0.8534
2160720_vastra_larsboda,2010,0.85833
2160720_vastra_larsboda,2011,0.88504
2160720_vastra_larsboda,2012,0.86244
2160720_vastra_larsboda,2013,0.85845
2160720_vastra_larsboda,2014,0.86977
2160760_ostra_larsboda,2000,0.82222
2160760_ostra_larsboda,2001,0.80392
2160760_ostra_larsboda,2002,0.875
2160760_ostra_larsboda,2003,0.82
2160760_ostra_larsboda,2004,0.7551
2160760_ostra_larsboda,2005,0.76
2160760_ostra_larsboda,2006,0.80769
2160760_ostra_larsboda,2007,0.88462
2160760_ostra_larsboda,2008,0.81481
2160760_ostra_larsboda,2009,0.75
2160760_ostra_larsboda,2010,0.77358
2160760_ostra_larsboda,2011,0.7037
2160760_ostra_larsboda,2012,0.80769
2160760_ostra_larsboda,2013,0.80392
2160760_ostra_larsboda,2014,0.72222
2160820_bagarfruvagen,2000,0.7998
2160820_bagarfruvagen,2001,0.80041
2160820_bagarfruvagen,2002,0.7986
2160820_bagarfruvagen,2003,0.80578
2160820_bagarfruvagen,2004,0.79212
2160820_bagarfruvagen,2005,0.79825
2160820_bagarfruvagen,2006,0.81528
2160820_bagarfruvagen,2007,0.84432
2160820_bagarfruvagen,2008,0.84007
2160820_bagarfruvagen,2009,0.81834
2160820_bagarfruvagen,2010,0.83539
2160820_bagarfruvagen,2011,0.84077
2160820_bagarfruvagen,2012,0.84486
2160820_bagarfruvagen,2013,0.84036
2160820_bagarfruvagen,2014,0.8556
2160830_vastra_skondal,2000,0.86313
2160830_vastra_skondal,2001,0.87946
2160830_vastra_skondal,2002,0.87202
2160830_vastra_skondal,2003,0.86957
2160830_vastra_skondal,2004,0.87689
2160830_vastra_skondal,2005,0.87013
2160830_vastra_skondal,2006,0.87423
2160830_vastra_skondal,2007,0.8781
2160830_vastra_skondal,2008,0.88577
2160830_vastra_skondal,2009,0.87824
2160830_vastra_skondal,2010,0.8664
2160830_vastra_skondal,2011,0.87833
2160830_vastra_skondal,2012,0.88484
2160830_vastra_skondal,2013,0.87548
2160830_vastra_skondal,2014,0.86965
2160840_norra_skondal,2000,0.87665
2160840_norra_skondal,2001,0.86099
2160840_norra_skondal,2002,0.85088
2160840_norra_skondal,2003,0.85714
2160840_norra_skondal,2004,0.89952
2160840_norra_skondal,2005,0.84956
2160840_norra_skondal,2006,0.90698
2160840_norra_skondal,2007,0.89954
2160840_norra_skondal,2008,0.91071
2160840_norra_skondal,2009,0.88889
2160840_norra_skondal,2010,0.87931
2160840_norra_skondal,2011,0.83884
2160840_norra_skondal,2012,0.82377
2160840_norra_skondal,2013,0.80247
2160840_norra_skondal,2014,0.8107
2160850_stora_skondal,2000,0.74576
2160850_stora_skondal,2001,0.81356
2160850_stora_skondal,2002,0.79688
2160850_stora_skondal,2003,0.83051
2160850_stora_skondal,2004,0.80392
2160850_stora_skondal,2005,0.73684
2160850_stora_skondal,2006,0.69492
2160850_stora_skondal,2007,0.69492
2160850_stora_skondal,2008,0.64615
2160850_stora_skondal,2009,0.62903
2160850_stora_skondal,2010,0.46591
2160850_stora_skondal,2011,0.48276
2160850_stora_skondal,2012,0.77876
2160850_stora_skondal,2013,0.76015
2160850_stora_skondal,2014,0.76744
2160920_sodra_svedmyra,2000,0.72114
2160920_sodra_svedmyra,2001,0.71057
2160920_sodra_svedmyra,2002,0.69014
2160920_sodra_svedmyra,2003,0.70849
2160920_sodra_svedmyra,2004,0.67742
2160920_sodra_svedmyra,2005,0.69588
2160920_sodra_svedmyra,2006,0.69481
2160920_sodra_svedmyra,2007,0.71362
2160920_sodra_svedmyra,2008,0.72632
