basomrade,year,employment_rate_aged_20_64_female
3910810_norra_ellagard,2005,0.8755
3910810_norra_ellagard,2006,0.89024
3910810_norra_ellagard,2007,0.89516
3910810_norra_ellagard,2008,0.89113
3910810_norra_ellagard,2009,0.86722
3910810_norra_ellagard,2010,0.87342
3910810_norra_ellagard,2011,0.86667
3910810_norra_ellagard,2012,0.84898
3910810_norra_ellagard,2013,0.88115
3910810_norra_ellagard,2014,0.86667
3910820_sodra_ellagard,2000,0.80193
3910820_sodra_ellagard,2001,0.79126
3910820_sodra_ellagard,2002,0.8125
3910820_sodra_ellagard,2003,0.81215
3910820_sodra_ellagard,2004,0.83529
3910820_sodra_ellagard,2005,0.80588
3910820_sodra_ellagard,2006,0.85366
3910820_sodra_ellagard,2007,0.86585
3910820_sodra_ellagard,2008,0.85714
3910820_sodra_ellagard,2009,0.86364
3910820_sodra_ellagard,2010,0.84177
3910820_sodra_ellagard,2011,0.86061
3910820_sodra_ellagard,2012,0.87425
3910820_sodra_ellagard,2013,0.8642
3910820_sodra_ellagard,2014,0.85714
3910830_ava,2000,0.79452
3910830_ava,2001,0.79137
3910830_ava,2002,0.78102
3910830_ava,2003,0.79137
3910830_ava,2004,0.78417
3910830_ava,2005,0.81203
3910830_ava,2006,0.82517
3910830_ava,2007,0.85915
3910830_ava,2008,0.88148
3910830_ava,2009,0.87586
3910830_ava,2010,0.81081
3910830_ava,2011,0.81757
3910830_ava,2012,0.8125
3910830_ava,2013,0.83108
3910830_ava,2014,0.82803
3910840_vastra_ellagard,2000,0.83728
3910840_vastra_ellagard,2001,0.81682
3910840_vastra_ellagard,2002,0.82154
3910840_vastra_ellagard,2003,0.80635
3910840_vastra_ellagard,2004,0.81311
3910840_vastra_ellagard,2005,0.82562
3910840_vastra_ellagard,2006,0.84321
3910840_vastra_ellagard,2007,0.84532
3910840_vastra_ellagard,2008,0.82836
3910840_vastra_ellagard,2009,0.81349
3910840_vastra_ellagard,2010,0.84462
3910840_vastra_ellagard,2011,0.82258
3910840_vastra_ellagard,2012,0.86179
3910840_vastra_ellagard,2013,0.8481
3910840_vastra_ellagard,2014,0.84746
3910910_skarpang,2000,0.85386
3910910_skarpang,2001,0.85318
3910910_skarpang,2002,0.84735
3910910_skarpang,2003,0.83685
3910910_skarpang,2004,0.86157
3910910_skarpang,2005,0.85458
3910910_skarpang,2006,0.87237
3910910_skarpang,2007,0.87563
3910910_skarpang,2008,0.8696
3910910_skarpang,2009,0.85313
3910910_skarpang,2010,0.86526
3910910_skarpang,2011,0.85913
3910910_skarpang,2012,0.88438
3910910_skarpang,2013,0.88034
3910910_skarpang,2014,0.88226
3910920_gripsvall,2000,0.88636
3910920_gripsvall,2001,0.86641
3910920_gripsvall,2002,0.87925
3910920_gripsvall,2003,0.86973
3910920_gripsvall,2004,0.86038
3910920_gripsvall,2005,0.85227
3910920_gripsvall,2006,0.87149
3910920_gripsvall,2007,0.88446
3910920_gripsvall,2008,0.90947
3910920_gripsvall,2009,0.86747
3910920_gripsvall,2010,0.85833
3910920_gripsvall,2011,0.87234
3910920_gripsvall,2012,0.88136
3910920_gripsvall,2013,0.90756
3910920_gripsvall,2014,0.893
3911010_ostra_roslags_nasby,2000,0.74848
3911010_ostra_roslags_nasby,2001,0.76617
3911010_ostra_roslags_nasby,2002,0.77108
3911010_ostra_roslags_nasby,2003,0.75434
3911010_ostra_roslags_nasby,2004,0.71493
3911010_ostra_roslags_nasby,2005,0.72748
3911010_ostra_roslags_nasby,2006,0.70429
3911010_ostra_roslags_nasby,2007,0.73288
3911010_ostra_roslags_nasby,2008,0.74017
3911010_ostra_roslags_nasby,2009,0.71778
3911010_ostra_roslags_nasby,2010,0.73274
3911010_ostra_roslags_nasby,2011,0.73708
3911010_ostra_roslags_nasby,2012,0.74017
3911010_ostra_roslags_nasby,2013,0.77369
3911010_ostra_roslags_nasby,2014,0.79667
3911020_vastra_roslags_nasby,2000,0.85106
3911020_vastra_roslags_nasby,2001,0.78261
3911020_vastra_roslags_nasby,2002,0.80435
3911020_vastra_roslags_nasby,2003,0.76087
3911020_vastra_roslags_nasby,2004,0.70588
3911020_vastra_roslags_nasby,2005,0.79592
3911020_vastra_roslags_nasby,2006,0.76596
3911020_vastra_roslags_nasby,2007,0.80435
3911020_vastra_roslags_nasby,2008,0.8125
3911020_vastra_roslags_nasby,2009,0.71739
3911020_vastra_roslags_nasby,2010,0.8125
3911020_vastra_roslags_nasby,2011,0.7381
3911020_vastra_roslags_nasby,2012,0.78049
3911020_vastra_roslags_nasby,2013,0.69048
3911020_vastra_roslags_nasby,2014,0.65306
3911510_lansen,2000,0.85068
3911510_lansen,2001,0.87097
3911510_lansen,2002,0.88837
3911510_lansen,2003,0.89559
3911510_lansen,2004,0.90187
3911510_lansen,2005,0.86512
3911510_lansen,2006,0.85945
3911510_lansen,2007,0.87727
3911510_lansen,2008,0.91031
3911510_lansen,2009,0.89522
3911510_lansen,2010,0.89016
3911510_lansen,2011,0.89318
3911510_lansen,2012,0.88073
3911510_lansen,2013,0.88101
3911510_lansen,2014,0.87037
3911520_sodra_gribbylund,2000,0.82105
3911520_sodra_gribbylund,2001,0.8285
3911520_sodra_gribbylund,2002,0.81183
3911520_sodra_gribbylund,2003,0.83657
3911520_sodra_gribbylund,2004,0.84324
3911520_sodra_gribbylund,2005,0.84615
3911520_sodra_gribbylund,2006,0.85174
3911520_sodra_gribbylund,2007,0.85503
3911520_sodra_gribbylund,2008,0.84
3911520_sodra_gribbylund,2009,0.84076
3911520_sodra_gribbylund,2010,0.84295
3911520_sodra_gribbylund,2011,0.82143
3911520_sodra_gribbylund,2012,0.84459
3911520_sodra_gribbylund,2013,0.8662
3911520_sodra_gribbylund,2014,0.87956
3911530_gribbylunds_centrum,2000,0.70683
3911530_gribbylunds_centrum,2001,0.74899
3911530_gribbylunds_centrum,2002,0.70577
3911530_gribbylunds_centrum,2003,0.68789
3911530_gribbylunds_centrum,2004,0.6879
3911530_gribbylunds_centrum,2005,0.67387
3911530_gribbylunds_centrum,2006,0.66176
3911530_gribbylunds_centrum,2007,0.67021
3911530_gribbylunds_centrum,2008,0.66454
3911530_gribbylunds_centrum,2009,0.65376
3911530_gribbylunds_centrum,2010,0.66453
3911530_gribbylunds_centrum,2011,0.67505
3911530_gribbylunds_centrum,2012,0.68298
3911530_gribbylunds_centrum,2013,0.70637
3911530_gribbylunds_centrum,2014,0.70124
3911540_norra_gribbylund,2000,0.85539
3911540_norra_gribbylund,2001,0.86383
3911540_norra_gribbylund,2002,0.84526
3911540_norra_gribbylund,2003,0.83527
3911540_norra_gribbylund,2004,0.84382
3911540_norra_gribbylund,2005,0.84511
3911540_norra_gribbylund,2006,0.84404
3911540_norra_gribbylund,2007,0.85072
3911540_norra_gribbylund,2008,0.85986
3911540_norra_gribbylund,2009,0.84736
3911540_norra_gribbylund,2010,0.85127
3911540_norra_gribbylund,2011,0.86015
3911540_norra_gribbylund,2012,0.871
3911540_norra_gribbylund,2013,0.87246
3911540_norra_gribbylund,2014,0.88526
3911550_sveavagen,2000,0.85758
3911550_sveavagen,2001,0.87234
3911550_sveavagen,2002,0.87539
3911550_sveavagen,2003,0.88235
3911550_sveavagen,2004,0.86076
3911550_sveavagen,2005,0.85897
3911550_sveavagen,2006,0.86581
3911550_sveavagen,2007,0.88372
3911550_sveavagen,2008,0.89041
3911550_sveavagen,2009,0.89667
3911550_sveavagen,2010,0.87333
3911550_sveavagen,2011,0.89226
3911550_sveavagen,2012,0.86288
3911550_sveavagen,2013,0.85855
3911550_sveavagen,2014,0.86301
3911610_ostra_vallabrink,2000,0.81102
3911610_ostra_vallabrink,2001,0.80672
3911610_ostra_vallabrink,2002,0.80357
3911610_ostra_vallabrink,2003,0.81034
3911610_ostra_vallabrink,2004,0.83929
3911610_ostra_vallabrink,2005,0.83486
3911610_ostra_vallabrink,2006,0.86275
3911610_ostra_vallabrink,2007,0.88542
3911610_ostra_vallabrink,2008,0.87629
3911610_ostra_vallabrink,2009,0.92473
3911610_ostra_vallabrink,2010,0.9011
3911610_ostra_vallabrink,2011,0.91579
3911610_ostra_vallabrink,2012,0.89899
3911610_ostra_vallabrink,2013,0.86735
3911610_ostra_vallabrink,2014,0.92079
3911620_vastra_vallabrink,2000,0.81449
3911620_vastra_vallabrink,2001,0.82301
3911620_vastra_vallabrink,2002,0.82184
3911620_vastra_vallabrink,2003,0.82282
3911620_vastra_vallabrink,2004,0.81212
3911620_vastra_vallabrink,2005,0.81098
3911620_vastra_vallabrink,2006,0.84762
3911620_vastra_vallabrink,2007,0.84969
3911620_vastra_vallabrink,2008,0.84013
3911620_vastra_vallabrink,2009,0.85061
3911620_vastra_vallabrink,2010,0.85489
3911620_vastra_vallabrink,2011,0.87987
3911620_vastra_vallabrink,2012,0.88254
3911620_vastra_vallabrink,2013,0.89109
3911620_vastra_vallabrink,2014,0.90584
3911660_visinge,2000,0.88031
3911660_visinge,2001,0.87452
3911660_visinge,2002,0.84139
3911660_visinge,2003,0.85714
3911660_visinge,2004,0.85972
3911660_visinge,2005,0.88247
3911660_visinge,2006,0.88187
3911660_visinge,2007,0.89189
3911660_visinge,2008,0.90377
3911660_visinge,2009,0.86221
3911660_visinge,2010,0.87708
3911660_visinge,2011,0.88397
3911660_visinge,2012,0.89662
3911660_visinge,2013,0.89574
3911660_visinge,2014,0.87056
3911670_vallatorp,2000,0.84034
3911670_vallatorp,2001,0.81314
3911670_vallatorp,2002,0.81352
3911670_vallatorp,2003,0.78471
3911670_vallatorp,2004,0.80287
3911670_vallatorp,2005,0.7957
3911670_vallatorp,2006,0.8058
3911670_vallatorp,2007,0.81941
3911670_vallatorp,2008,0.82143
3911670_vallatorp,2009,0.84119
3911670_vallatorp,2010,0.82108
3911670_vallatorp,2011,0.84224
3911670_vallatorp,2012,0.87105
3911670_vallatorp,2013,0.86352
3911670_vallatorp,2014,0.83602
3911680_erikslund,2000,0.81
3911680_erikslund,2001,0.8386
3911680_erikslund,2002,0.84173
3911680_erikslund,2003,0.80072
3911680_erikslund,2004,0.81538
3911680_erikslund,2005,0.86692
3911680_erikslund,2006,0.89961
3911680_erikslund,2007,0.89641
3911680_erikslund,2008,0.875
3911680_erikslund,2009,0.86207
3911680_erikslund,2010,0.86957
3911680_erikslund,2011,0.90991
3911680_erikslund,2012,0.89362
3911680_erikslund,2013,0.91379
3911680_erikslund,2014,0.91026
3911740_s_a_midgards_industriomr,2000,0.81481
3911740_s_a_midgards_industriomr,2001,0.78182
3911740_s_a_midgards_industriomr,2002,0.84615
3911740_s_a_midgards_industriomr,2003,0.88235
3911740_s_a_midgards_industriomr,2004,0.87037
3911740_s_a_midgards_industriomr,2005,0.94444
3911740_s_a_midgards_industriomr,2006,0.92453
3911740_s_a_midgards_industriomr,2007,0.88889
3911740_s_a_midgards_industriomr,2008,0.88889
3911740_s_a_midgards_industriomr,2009,0.90909
3911740_s_a_midgards_industriomr,2010,0.85714
3911740_s_a_midgards_industriomr,2011,0.90196
3911740_s_a_midgards_industriomr,2012,0.92453
3911740_s_a_midgards_industriomr,2013,0.90566
3911740_s_a_midgards_industriomr,2014,0.88889
3911750_taby_kyrka,2000,0.85242
3911750_taby_kyrka,2001,0.84359
3911750_taby_kyrka,2002,0.85195
3911750_taby_kyrka,2003,0.84383
3911750_taby_kyrka,2004,0.84925
3911750_taby_kyrka,2005,0.85213
3911750_taby_kyrka,2006,0.84915
3911750_taby_kyrka,2007,0.85922
3911750_taby_kyrka,2008,0.8797
3911750_taby_kyrka,2009,0.86035
3911750_taby_kyrka,2010,0.86829
3911750_taby_kyrka,2011,0.85714
3911750_taby_kyrka,2012,0.86453
3911750_taby_kyrka,2013,0.8641
3911750_taby_kyrka,2014,0.86494
3911760_midgard,2000,0.81328
3911760_midgard,2001,0.824
3911760_midgard,2002,0.81277
3911760_midgard,2003,0.84848
3911760_midgard,2004,0.81667
3911760_midgard,2005,0.83843
3911760_midgard,2006,0.78008
3911760_midgard,2007,0.80669
3911760_midgard,2008,0.79705
3911760_midgard,2009,0.79182
3911760_midgard,2010,0.76512
3911760_midgard,2011,0.78986
3911760_midgard,2012,0.81091
3911760_midgard,2013,0.78358
3911760_midgard,2014,0.75096
3911780_ostra_taby_kyrkby,2000,0.85884
3911780_ostra_taby_kyrkby,2001,0.86395
3911780_ostra_taby_kyrkby,2002,0.87605
3911780_ostra_taby_kyrkby,2003,0.86667
3911780_ostra_taby_kyrkby,2004,0.86135
3911780_ostra_taby_kyrkby,2005,0.84801
3911780_ostra_taby_kyrkby,2006,0.88723
3911780_ostra_taby_kyrkby,2007,0.88962
3911780_ostra_taby_kyrkby,2008,0.89533
3911780_ostra_taby_kyrkby,2009,0.87893
3911780_ostra_taby_kyrkby,2010,0.87635
3911780_ostra_taby_kyrkby,2011,0.89848
3911780_ostra_taby_kyrkby,2012,0.90638
3911780_ostra_taby_kyrkby,2013,0.91031
3911780_ostra_taby_kyrkby,2014,0.92597
3911790_runborg,2000,0.86375
3911790_runborg,2001,0.86558
3911790_runborg,2002,0.83791
3911790_runborg,2003,0.82719
3911790_runborg,2004,0.84224
3911790_runborg,2005,0.84299
3911790_runborg,2006,0.86047
3911790_runborg,2007,0.85919
3911790_runborg,2008,0.86059
3911790_runborg,2009,0.85282
3911790_runborg,2010,0.85935
3911790_runborg,2011,0.86648
3911790_runborg,2012,0.88555
3911790_runborg,2013,0.87055
3911790_runborg,2014,0.86963
3110110_ostra_enebyberg,2000,0.79585
3110110_ostra_enebyberg,2001,0.79582
3110110_ostra_enebyberg,2002,0.7943
3110110_ostra_enebyberg,2003,0.77898
3110110_ostra_enebyberg,2004,0.75821
3110110_ostra_enebyberg,2005,0.75073
3110110_ostra_enebyberg,2006,0.80267
3110110_ostra_enebyberg,2007,0.81938
3110110_ostra_enebyberg,2008,0.8146
3110110_ostra_enebyberg,2009,0.81213
3110110_ostra_enebyberg,2010,0.83934
3110110_ostra_enebyberg,2011,0.81454
3110110_ostra_enebyberg,2012,0.83742
3110110_ostra_enebyberg,2013,0.81402
3110110_ostra_enebyberg,2014,0.84012
3110120_vastra_enebyberg,2000,0.8087
3110120_vastra_enebyberg,2001,0.83333
3110120_vastra_enebyberg,2002,0.82836
3110120_vastra_enebyberg,2003,0.82226
3110120_vastra_enebyberg,2004,0.83254
3110120_vastra_enebyberg,2005,0.84244
3110120_vastra_enebyberg,2006,0.8555
3110120_vastra_enebyberg,2007,0.85338
3110120_vastra_enebyberg,2008,0.85932
3110120_vastra_enebyberg,2009,0.8325
3110120_vastra_enebyberg,2010,0.84706
3110120_vastra_enebyberg,2011,0.84921
3110120_vastra_enebyberg,2012,0.85628
3110120_vastra_enebyberg,2013,0.85217
3110120_vastra_enebyberg,2014,0.84718
3110260_satra,2000,0.82739
3110260_satra,2001,0.8367
3110260_satra,2002,0.83853
3110260_satra,2003,0.81885
3110260_satra,2004,0.83333
3110260_satra,2005,0.81181
3110260_satra,2006,0.81262
3110260_satra,2007,0.82528
3110260_satra,2008,0.83549
3110260_satra,2009,0.8264
3110260_satra,2010,0.84099
3110260_satra,2011,0.84641
3110260_satra,2012,0.8593
3110260_satra,2013,0.83199
3110260_satra,2014,0.848
3110270_nora,2000,0.81612
3110270_nora,2001,0.80051
3110270_nora,2002,0.77419
3110270_nora,2003,0.81723
3110270_nora,2004,0.79032
3110270_nora,2005,0.8172
3110270_nora,2006,0.83421
3110270_nora,2007,0.85484
3110270_nora,2008,0.86921
3110270_nora,2009,0.84252
3110270_nora,2010,0.84182
3110270_nora,2011,0.85095
3110270_nora,2012,0.85
3110270_nora,2013,0.84872
3110270_nora,2014,0.85079
3110280_klingsta,2000,0.80711
3110280_klingsta,2001,0.8399
3110280_klingsta,2002,0.80577
3110280_klingsta,2003,0.81934
3110280_klingsta,2004,0.83816
3110280_klingsta,2005,0.85545
3110280_klingsta,2006,0.84597
3110280_klingsta,2007,0.83654
3110280_klingsta,2008,0.82898
3110280_klingsta,2009,0.81336
3110280_klingsta,2010,0.8041
3110280_klingsta,2011,0.7977
3110280_klingsta,2012,0.78924
3110280_klingsta,2013,0.80088
3110280_klingsta,2014,0.7963
3110330_morbyskogen,2000,0.70256
3110330_morbyskogen,2001,0.72802
3110330_morbyskogen,2002,0.7535
3110330_morbyskogen,2003,0.72269
3110330_morbyskogen,2004,0.70195
3110330_morbyskogen,2005,0.69231
3110330_morbyskogen,2006,0.70809
3110330_morbyskogen,2007,0.72434
3110330_morbyskogen,2008,0.74383
3110330_morbyskogen,2009,0.72531
3110330_morbyskogen,2010,0.7485
3110330_morbyskogen,2011,0.76036
3110330_morbyskogen,2012,0.75976
3110330_morbyskogen,2013,0.78161
3110330_morbyskogen,2014,0.76533
3110340_kevinge,2000,0.75964
3110340_kevinge,2001,0.75221
3110340_kevinge,2002,0.79042
3110340_kevinge,2003,0.76923
3110340_kevinge,2004,0.78488
3110340_kevinge,2005,0.79412
3110340_kevinge,2006,0.81212
3110340_kevinge,2007,0.81657
3110340_kevinge,2008,0.81381
3110340_kevinge,2009,0.77647
3110340_kevinge,2010,0.79878
3110340_kevinge,2011,0.78761
3110340_kevinge,2012,0.80814
3110340_kevinge,2013,0.83283
3110340_kevinge,2014,0.81416
3110350_morby_centrum,2000,0.78974
3110350_morby_centrum,2001,0.77717
3110350_morby_centrum,2002,0.71429
3110350_morby_centrum,2003,0.72632
3110350_morby_centrum,2004,0.72832
3110350_morby_centrum,2005,0.71429
3110350_morby_centrum,2006,0.72917
3110350_morby_centrum,2007,0.76882
3110350_morby_centrum,2008,0.795
3110350_morby_centrum,2009,0.75393
3110350_morby_centrum,2010,0.79126
3110350_morby_centrum,2011,0.78325
3110350_morby_centrum,2012,0.78431
3110350_morby_centrum,2013,0.77041
3110350_morby_centrum,2014,0.74444
3110370_morbylund,2000,0.70262
3110370_morbylund,2001,0.7362
3110370_morbylund,2002,0.70627
3110370_morbylund,2003,0.70219
3110370_morbylund,2004,0.72667
3110370_morbylund,2005,0.75338
3110370_morbylund,2006,0.75549
3110370_morbylund,2007,0.73231
3110370_morbylund,2008,0.74041
3110370_morbylund,2009,0.74312
3110370_morbylund,2010,0.76577
3110370_morbylund,2011,0.73556
3110370_morbylund,2012,0.75305
3110370_morbylund,2013,0.73214
3110370_morbylund,2014,0.77215
3110430_norra_djursholm,2000,0.69128
3110430_norra_djursholm,2001,0.69213
3110430_norra_djursholm,2002,0.66165
3110430_norra_djursholm,2003,0.63797
3110430_norra_djursholm,2004,0.65056
3110430_norra_djursholm,2005,0.66793
3110430_norra_djursholm,2006,0.67775
3110430_norra_djursholm,2007,0.70104
3110430_norra_djursholm,2008,0.67148
3110430_norra_djursholm,2009,0.67666
3110430_norra_djursholm,2010,0.69302
3110430_norra_djursholm,2011,0.677
3110430_norra_djursholm,2012,0.6864
3110430_norra_djursholm,2013,0.66452
3110430_norra_djursholm,2014,0.67439
3110440_sodra_djursholm,2000,0.70822
3110440_sodra_djursholm,2001,0.69308
3110440_sodra_djursholm,2002,0.66104
3110440_sodra_djursholm,2003,0.6301
3110440_sodra_djursholm,2004,0.66714
3110440_sodra_djursholm,2005,0.66714
3110440_sodra_djursholm,2006,0.67728
3110440_sodra_djursholm,2007,0.68787
3110440_sodra_djursholm,2008,0.68705
3110440_sodra_djursholm,2009,0.70348
3110440_sodra_djursholm,2010,0.69136
3110440_sodra_djursholm,2011,0.70977
3110440_sodra_djursholm,2012,0.69924
3110440_sodra_djursholm,2013,0.71296
3110440_sodra_djursholm,2014,0.70106
3110450_osby,2000,0.79253
3110450_osby,2001,0.78059
3110450_osby,2002,0.80252
3110450_osby,2003,0.75934
3110450_osby,2004,0.76984
3110450_osby,2005,0.7439
3110450_osby,2006,0.80658
3110450_osby,2007,0.81481
3110450_osby,2008,0.80769
3110450_osby,2009,0.77907
3110450_osby,2010,0.74517
3110450_osby,2011,0.74708
3110450_osby,2012,0.77606
3110450_osby,2013,0.76642
3110450_osby,2014,0.75433
3110460_ekeby,2000,0.74097
3110460_ekeby,2001,0.72019
3110460_ekeby,2002,0.70947
3110460_ekeby,2003,0.69677
3110460_ekeby,2004,0.73322
3110460_ekeby,2005,0.71452
3110460_ekeby,2006,0.72231
3110460_ekeby,2007,0.76346
3110460_ekeby,2008,0.75123
3110460_ekeby,2009,0.73065
3110460_ekeby,2010,0.74874
3110460_ekeby,2011,0.7656
3110460_ekeby,2012,0.78024
3110460_ekeby,2013,0.77381
3110460_ekeby,2014,0.79365
3110510_norra_stocksund,2000,0.77149
3110510_norra_stocksund,2001,0.76298
3110510_norra_stocksund,2002,0.76615
3110510_norra_stocksund,2003,0.74066
3110510_norra_stocksund,2004,0.76149
3110510_norra_stocksund,2005,0.76682
3110510_norra_stocksund,2006,0.76718
3110510_norra_stocksund,2007,0.79326
3110510_norra_stocksund,2008,0.79505
3110510_norra_stocksund,2009,0.78186
3110510_norra_stocksund,2010,0.80303
3110510_norra_stocksund,2011,0.80087
3110510_norra_stocksund,2012,0.83186
3110510_norra_stocksund,2013,0.79596
3110510_norra_stocksund,2014,0.78728
3110530_inverness,2000,0.78974
3110530_inverness,2001,0.81429
3110530_inverness,2002,0.77889
3110530_inverness,2003,0.74872
3110530_inverness,2004,0.79688
3110530_inverness,2005,0.79144
3110530_inverness,2006,0.77297
3110530_inverness,2007,0.80288
3110530_inverness,2008,0.84653
3110530_inverness,2009,0.83744
3110530_inverness,2010,0.82412
3110530_inverness,2011,0.79245
3110530_inverness,2012,0.80189
3110530_inverness,2013,0.76549
3110530_inverness,2014,0.77419
3110540_sodra_stocksund,2000,0.76436
3110540_sodra_stocksund,2001,0.76422
3110540_sodra_stocksund,2002,0.77083
3110540_sodra_stocksund,2003,0.76478
3110540_sodra_stocksund,2004,0.76478
3110540_sodra_stocksund,2005,0.77751
3110540_sodra_stocksund,2006,0.78069
3110540_sodra_stocksund,2007,0.8026
3110540_sodra_stocksund,2008,0.79976
3110540_sodra_stocksund,2009,0.78129
3110540_sodra_stocksund,2010,0.78107
3110540_sodra_stocksund,2011,0.76578
3110540_sodra_stocksund,2012,0.78193
3110540_sodra_stocksund,2013,0.78462
3110540_sodra_stocksund,2014,0.77445
3110610_klockargarden,2000,0.80047
3110610_klockargarden,2001,0.80189
3110610_klockargarden,2002,0.7767
3110610_klockargarden,2003,0.78365
3110610_klockargarden,2004,0.80191
3110610_klockargarden,2005,0.77078
3110610_klockargarden,2006,0.78484
3110610_klockargarden,2007,0.77163
3110610_klockargarden,2008,0.82045
3110610_klockargarden,2009,0.79
3110610_klockargarden,2010,0.7971
3110610_klockargarden,2011,0.79512
3110610_klockargarden,2012,0.79808
3110610_klockargarden,2013,0.81174
3110610_klockargarden,2014,0.78538
3110620_berga,2000,0.78261
3110620_berga,2001,0.77914
3110620_berga,2002,0.7875
3110620_berga,2003,0.80952
3110620_berga,2004,0.82036
3110620_berga,2005,0.83133
3110620_berga,2006,0.83529
3110620_berga,2007,0.83432
3110620_berga,2008,0.78571
3110620_berga,2009,0.76829
3110620_berga,2010,0.78182
3110620_berga,2011,0.81595
3110620_berga,2012,0.79874
3110620_berga,2013,0.79878
3110620_berga,2014,0.79487
3610120_gillberga,2000,0.87623
