geo,time,age,population
"usa",1958,80,350140
"usa",1958,81,314470
"usa",1958,82,281100
"usa",1958,83,251480
"usa",1958,84,224710
"usa",1958,85,198520
"usa",1958,86,173500
"usa",1958,87,149780
"usa",1958,88,127240
"usa",1958,89,106150
"usa",1958,90,86680
"usa",1958,91,68580
"usa",1958,92,53360
"usa",1958,93,41720
"usa",1958,94,32870
"usa",1958,95,25210
"usa",1958,96,18880
"usa",1958,97,13760
"usa",1958,98,9580
"usa",1958,99,6280
"usa",1958,100,3830
"usa",1958,101,2170
"usa",1958,102,1170
"usa",1958,103,580
"usa",1958,104,0
"usa",1958,105,0
"usa",1958,106,0
"usa",1958,107,0
"usa",1958,108,0
"usa",1958,109,0
"usa",1958,110,0
"usa",1958,111,0
"usa",1958,112,0
"usa",1958,113,0
"usa",1958,114,0
"usa",1958,115,0
"usa",1958,116,0
"usa",1958,117,0
"usa",1958,118,0
"usa",1958,119,0
"usa",1958,120,0
"usa",1958,121,0
"usa",1958,122,0
"usa",1958,123,0
"usa",1958,124,0
"usa",1958,125,0
"usa",1958,126,0
"usa",1958,127,0
"usa",1958,128,0
"usa",1958,129,0
"usa",1958,130,0
"usa",1959,0,4305390
"usa",1959,1,4219680
"usa",1959,2,4140250
"usa",1959,3,4065570
"usa",1959,4,3965640
"usa",1959,5,3917990
"usa",1959,6,3864070
"usa",1959,7,3803000
"usa",1959,8,3733900
"usa",1959,9,3660810
"usa",1959,10,3587820
"usa",1959,11,3489300
"usa",1959,12,3354470
"usa",1959,13,3197300
"usa",1959,14,3044180
"usa",1959,15,2891840
"usa",1959,16,2751360
"usa",1959,17,2631570
"usa",1959,18,2529360
"usa",1959,19,2431460
"usa",1959,20,2338920
"usa",1959,21,2270830
"usa",1959,22,2234850
"usa",1959,23,2223660
"usa",1959,24,2219240
"usa",1959,25,2221590
"usa",1959,26,2240730
"usa",1959,27,2278680
"usa",1959,28,2329090
"usa",1959,29,2382270
"usa",1959,30,2438550
"usa",1959,31,2488290
"usa",1959,32,2525170
"usa",1959,33,2551170
"usa",1959,34,2577090
"usa",1959,35,2603770
"usa",1959,36,2609010
"usa",1959,37,2583790
"usa",1959,38,2538280
"usa",1959,39,2490730
"usa",1959,40,2436320
"usa",1959,41,2391040
"usa",1959,42,2364320
"usa",1959,43,2348270
"usa",1959,44,2326040
"usa",1959,45,2301600
"usa",1959,46,2270150
"usa",1959,47,2227810
"usa",1959,48,2178000
"usa",1959,49,2128530
"usa",1959,50,2078489
"usa",1959,51,2026680
"usa",1959,52,1973460
"usa",1959,53,1919500
"usa",1959,54,1864860
"usa",1959,55,1809350
"usa",1959,56,1756990
"usa",1959,57,1709740
"usa",1959,58,1666020
"usa",1959,59,1621200
"usa",1959,60,1574930
"usa",1959,61,1532290
"usa",1959,62,1494920
"usa",1959,63,1459950
"usa",1959,64,1423700
"usa",1959,65,1387980
"usa",1959,66,1342800
"usa",1959,67,1283150
"usa",1959,68,1213860
"usa",1959,69,1144950
"usa",1959,70,1074690
"usa",1959,71,1005360
"usa",1959,72,939210
"usa",1959,73,875110
"usa",1959,74,810320
"usa",1959,75,746190
"usa",1959,76,681380
"usa",1959,77,615230
"usa",1959,78,549280
"usa",1959,79,485560
"usa",1959,80,358140
"usa",1959,81,321650
"usa",1959,82,287520
"usa",1959,83,257230
"usa",1959,84,229850
"usa",1959,85,203060
"usa",1959,86,177470
"usa",1959,87,153200
"usa",1959,88,130150
"usa",1959,89,108570
"usa",1959,90,88660
"usa",1959,91,70150
"usa",1959,92,54580
"usa",1959,93,42670
"usa",1959,94,33630
"usa",1959,95,25790
"usa",1959,96,19310
"usa",1959,97,14070
"usa",1959,98,9790
"usa",1959,99,6420
"usa",1959,100,3930
"usa",1959,101,2230
"usa",1959,102,1180
"usa",1959,103,590
"usa",1959,104,0
"usa",1959,105,0
"usa",1959,106,0
"usa",1959,107,0
"usa",1959,108,0
"usa",1959,109,0
"usa",1959,110,0
"usa",1959,111,0
"usa",1959,112,0
"usa",1959,113,0
"usa",1959,114,0
"usa",1959,115,0
"usa",1959,116,0
"usa",1959,117,0
"usa",1959,118,0
"usa",1959,119,0
"usa",1959,120,0
"usa",1959,121,0
"usa",1959,122,0
"usa",1959,123,0
"usa",1959,124,0
"usa",1959,125,0
"usa",1959,126,0
"usa",1959,127,0
"usa",1959,128,0
"usa",1959,129,0
"usa",1959,130,0
"usa",1960,0,4319480
"usa",1960,1,4239690
"usa",1960,2,4167590
"usa",1960,3,4101380
"usa",1960,4,4039240
"usa",1960,5,3979390
"usa",1960,6,3920000
"usa",1960,7,3859290
"usa",1960,8,3795430
"usa",1960,9,3726630
"usa",1960,10,3657270
"usa",1960,11,3591720
"usa",1960,12,3497270
"usa",1960,13,3359750
"usa",1960,14,3195900
"usa",1960,15,3038110
"usa",1960,16,2881680
"usa",1960,17,2739280
"usa",1960,18,2621090
"usa",1960,19,2522800
"usa",1960,20,2428370
"usa",1960,21,2339170
"usa",1960,22,2274660
"usa",1960,23,2242370
"usa",1960,24,2234710
"usa",1960,25,2233850
"usa",1960,26,2240060
"usa",1960,27,2260850
"usa",1960,28,2297060
"usa",1960,29,2343550
"usa",1960,30,2392930
"usa",1960,31,2445010
"usa",1960,32,2491490
"usa",1960,33,2526920
"usa",1960,34,2552620
"usa",1960,35,2577870
"usa",1960,36,2603860
"usa",1960,37,2608260
"usa",1960,38,2581850
"usa",1960,39,2535010
"usa",1960,40,2486420
"usa",1960,41,2431300
"usa",1960,42,2385240
"usa",1960,43,2357530
"usa",1960,44,2340540
"usa",1960,45,2317320
"usa",1960,46,2291310
"usa",1960,47,2260520
"usa",1960,48,2222290
"usa",1960,49,2178460
"usa",1960,50,2134560
"usa",1960,51,2090730
"usa",1960,52,2041060
"usa",1960,53,1983550
"usa",1960,54,1921270
"usa",1960,55,1858850
"usa",1960,56,1794830
"usa",1960,57,1736590
"usa",1960,58,1688100
"usa",1960,59,1645990
"usa",1960,60,1601980
"usa",1960,61,1556560
"usa",1960,62,1513490
"usa",1960,63,1473410
"usa",1960,64,1434280
"usa",1960,65,1394440
"usa",1960,66,1355460
"usa",1960,67,1306880
"usa",1960,68,1243700
"usa",1960,69,1171000
"usa",1960,70,1098780
"usa",1960,71,1025020
"usa",1960,72,954110
"usa",1960,73,889240
"usa",1960,74,828240
"usa",1960,75,766530
"usa",1960,76,706000
"usa",1960,77,643540
"usa",1960,78,577440
"usa",1960,79,510180
"usa",1960,80,364040
"usa",1960,81,326950
"usa",1960,82,292260
"usa",1960,83,261470
"usa",1960,84,233630
"usa",1960,85,206400
"usa",1960,86,180390
"usa",1960,87,155730
"usa",1960,88,132300
"usa",1960,89,110360
"usa",1960,90,90120
"usa",1960,91,71300
"usa",1960,92,55480
"usa",1960,93,43370
"usa",1960,94,34180
"usa",1960,95,26210
"usa",1960,96,19630
"usa",1960,97,14300
"usa",1960,98,9960
"usa",1960,99,6530
"usa",1960,100,4000
"usa",1960,101,2290
"usa",1960,102,1220
"usa",1960,103,600
"usa",1960,104,0
"usa",1960,105,0
"usa",1960,106,0
"usa",1960,107,0
"usa",1960,108,0
"usa",1960,109,0
"usa",1960,110,0
"usa",1960,111,0
"usa",1960,112,0
"usa",1960,113,0
"usa",1960,114,0
"usa",1960,115,0
"usa",1960,116,0
"usa",1960,117,0
"usa",1960,118,0
"usa",1960,119,0
"usa",1960,120,0
"usa",1960,121,0
"usa",1960,122,0
"usa",1960,123,0
"usa",1960,124,0
"usa",1960,125,0
"usa",1960,126,0
"usa",1960,127,0
"usa",1960,128,0
"usa",1960,129,0
"usa",1960,130,0
"usa",1961,0,4276120
"usa",1961,1,4300510
"usa",1961,2,4237560
"usa",1961,3,4176160
"usa",1961,4,4115490
"usa",1961,5,4054750
"usa",1961,6,3992230
"usa",1961,7,3926250
"usa",1961,8,3860420
"usa",1961,9,3795720
"usa",1961,10,3728670
"usa",1961,11,3659100
"usa",1961,12,3592180
"usa",1961,13,3497250
"usa",1961,14,3360670
"usa",1961,15,3198660
"usa",1961,16,3042520
"usa",1961,17,2887750
"usa",1961,18,2746700
"usa",1961,19,2629240
"usa",1961,20,2531230
"usa",1961,21,2437120
"usa",1961,22,2348220
"usa",1961,23,2283660
"usa",1961,24,2250850
"usa",1961,25,2242330
"usa",1961,26,2240540
"usa",1961,27,2245740
"usa",1961,28,2265400
"usa",1961,29,2300390
"usa",1961,30,2345630
"usa",1961,31,2393700
"usa",1961,32,2444380
"usa",1961,33,2489700
"usa",1961,34,2524380
"usa",1961,35,2549590
"usa",1961,36,2574280
"usa",1961,37,2599670
"usa",1961,38,2603450
"usa",1961,39,2576370
"usa",1961,40,2528770
"usa",1961,41,2479500
"usa",1961,42,2423860
"usa",1961,43,2376780
"usa",1961,44,2347320
"usa",1961,45,2328150
"usa",1961,46,2302740
"usa",1961,47,2274130
"usa",1961,48,2242100
"usa",1961,49,2204800
"usa",1961,50,2163090
"usa",1961,51,2121060
"usa",1961,52,2079489
"usa",1961,53,2029820
"usa",1961,54,1968720
"usa",1961,55,1900650
"usa",1961,56,1832810
"usa",1961,57,1763040
"usa",1961,58,1700830
"usa",1961,59,1651410
"usa",1961,60,1610280
"usa",1961,61,1566880
"usa",1961,62,1522260
"usa",1961,63,1479180
"usa",1961,64,1437600
"usa",1961,65,1396070
"usa",1961,66,1354170
"usa",1961,67,1313160
"usa",1961,68,1263160
"usa",1961,69,1199600
"usa",1961,70,1127150
"usa",1961,71,1055220
"usa",1961,72,982080
"usa",1961,73,911060
"usa",1961,74,844810
"usa",1961,75,781790
"usa",1961,76,718470
"usa",1961,77,656350
"usa",1961,78,593730
"usa",1961,79,529660
"usa",1961,80,386100
"usa",1961,81,346770
"usa",1961,82,309970
"usa",1961,83,277310
"usa",1961,84,247790
"usa",1961,85,218910
"usa",1961,86,191320
"usa",1961,87,165160
"usa",1961,88,140310
"usa",1961,89,117050
"usa",1961,90,95580
"usa",1961,91,75620
"usa",1961,92,58840
"usa",1961,93,46000
"usa",1961,94,36250
"usa",1961,95,27800
"usa",1961,96,20820
"usa",1961,97,15170
"usa",1961,98,10560
"usa",1961,99,6920
"usa",1961,100,4310
"usa",1961,101,2510
"usa",1961,102,1360
"usa",1961,103,690
"usa",1961,104,0
"usa",1961,105,0
"usa",1961,106,0
"usa",1961,107,0
"usa",1961,108,0
"usa",1961,109,0
"usa",1961,110,0
"usa",1961,111,0
"usa",1961,112,0
"usa",1961,113,0
"usa",1961,114,0
"usa",1961,115,0
"usa",1961,116,0
"usa",1961,117,0
"usa",1961,118,0
"usa",1961,119,0
"usa",1961,120,0
"usa",1961,121,0
"usa",1961,122,0
"usa",1961,123,0
"usa",1961,124,0
"usa",1961,125,0
"usa",1961,126,0
"usa",1961,127,0
"usa",1961,128,0
"usa",1961,129,0
"usa",1961,130,0
"usa",1962,0,4179880
"usa",1962,1,4180460
"usa",1962,2,4283500
"usa",1962,3,4237370
"usa",1962,4,4186649
"usa",1962,5,4131500
"usa",1962,6,4072120
"usa",1962,7,4006920
"usa",1962,8,3934300
"usa",1962,9,3863340
"usa",1962,10,3797750
"usa",1962,11,3732420
"usa",1962,12,3662620
"usa",1962,13,3594290
"usa",1962,14,3498840
"usa",1962,15,3363140
"usa",1962,16,3202880
"usa",1962,17,3048330
"usa",1962,18,2895160
"usa",1962,19,2755380
"usa",1962,20,2638600
"usa",1962,21,2540830
"usa",1962,22,2447000
"usa",1962,23,2358360
"usa",1962,24,2293710
"usa",1962,25,2260370
"usa",1962,26,2250990
"usa",1962,27,2248260
"usa",1962,28,2252450
"usa",1962,29,2270990
"usa",1962,30,2304790
"usa",1962,31,2348800
"usa",1962,32,2395570
"usa",1962,33,2444870
"usa",1962,34,2489060
"usa",1962,35,2523000
"usa",1962,36,2547720
"usa",1962,37,2571860
"usa",1962,38,2596680
"usa",1962,39,2599850
"usa",1962,40,2572070
"usa",1962,41,2523700
"usa",1962,42,2473710
"usa",1962,43,2417530
"usa",1962,44,2369430
"usa",1962,45,2338180
"usa",1962,46,2316840
"usa",1962,47,2289220
"usa",1962,48,2258000
"usa",1962,49,2224710
"usa",1962,50,2188310
"usa",1962,51,2148710
"usa",1962,52,2108520
"usa",1962,53,2069199
"usa",1962,54,2019520
"usa",1962,55,1954790
"usa",1962,56,1880890
"usa",1962,57,1807610
"usa",1962,58,1732060
"usa",1962,59,1665850
"usa",1962,60,1615460
"usa",1962,61,1575300
"usa",1962,62,1532490
"usa",1962,63,1488650
"usa",1962,64,1445540
"usa",1962,65,1402440
"usa",1962,66,1358500
"usa",1962,67,1314530
"usa",1962,68,1271450
"usa",1962,69,1220010
"usa",1962,70,1156030
"usa",1962,71,1083810
"usa",1962,72,1012130
"usa",1962,73,939580
"usa",1962,74,868420
"usa",1962,75,800770
"usa",1962,76,735700
"usa",1962,77,670730
"usa",1962,78,606990
"usa",1962,79,544190
"usa",1962,80,404740
"usa",1962,81,363510
"usa",1962,82,324930
"usa",1962,83,290700
"usa",1962,84,259750
"usa",1962,85,229480
"usa",1962,86,200560
"usa",1962,87,173140
"usa",1962,88,147090
"usa",1962,89,122700
"usa",1962,90,100200
"usa",1962,91,79270
"usa",1962,92,61680
"usa",1962,93,48220
"usa",1962,94,38000
"usa",1962,95,29140
"usa",1962,96,21820
"usa",1962,97,15900
"usa",1962,98,11070
"usa",1962,99,7260
"usa",1962,100,4430
"usa",1962,101,2570
"usa",1962,102,1390
"usa",1962,103,700
"usa",1962,104,0
"usa",1962,105,0
"usa",1962,106,0
"usa",1962,107,0
"usa",1962,108,0
"usa",1962,109,0
"usa",1962,110,0
"usa",1962,111,0
"usa",1962,112,0
"usa",1962,113,0
"usa",1962,114,0
"usa",1962,115,0
"usa",1962,116,0
"usa",1962,117,0
"usa",1962,118,0
"usa",1962,119,0
"usa",1962,120,0
"usa",1962,121,0
"usa",1962,122,0
"usa",1962,123,0
"usa",1962,124,0
"usa",1962,125,0
"usa",1962,126,0
"usa",1962,127,0
"usa",1962,128,0
"usa",1962,129,0
"usa",1962,130,0
"usa",1963,0,4045430
"usa",1963,1,4108270
"usa",1963,2,4151010
"usa",1963,3,4266840
"usa",1963,4,4237540
"usa",1963,5,4197490
"usa",1963,6,4147859
"usa",1963,7,4089840
"usa",1963,8,4021950
"usa",1963,9,3942690
"usa",1963,10,3866570
"usa",1963,11,3800110
"usa",1963,12,3736480
"usa",1963,13,3666440
"usa",1963,14,3596710
"usa",1963,15,3500720
"usa",1963,16,3365890
"usa",1963,17,3207380
"usa",1963,18,3054390
"usa",1963,19,2902810
"usa",1963,20,2764290
"usa",1963,21,2648180
"usa",1963,22,2550640
"usa",1963,23,2457090
"usa",1963,24,2368700
"usa",1963,25,2303960
"usa",1963,26,2270080
"usa",1963,27,2259840
"usa",1963,28,2256180
"usa",1963,29,2259350
"usa",1963,30,2276770
"usa",1963,31,2309380
"usa",1963,32,2352160
"usa",1963,33,2397640
"usa",1963,34,2445560
"usa",1963,35,2488620
"usa",1963,36,2521830
"usa",1963,37,2546070
"usa",1963,38,2569660
"usa",1963,39,2593900
"usa",1963,40,2596450
"usa",1963,41,2567980
"usa",1963,42,2518830
"usa",1963,43,2468130
"usa",1963,44,2411400
"usa",1963,45,2362260
"usa",1963,46,2329220
"usa",1963,47,2305700
"usa",1963,48,2275870
"usa",1963,49,2242040
"usa",1963,50,2207490
"usa",1963,51,2171990
"usa",1963,52,2134500
"usa",1963,53,2096150
"usa",1963,54,2059070
"usa",1963,55,2009370
"usa",1963,56,1941010
"usa",1963,57,1861280
"usa",1963,58,1782540
"usa",1963,59,1701190
"usa",1963,60,1630980
"usa",1963,61,1579630
"usa",1963,62,1540420
"usa",1963,63,1498200
"usa",1963,64,1455140
"usa",1963,65,1412000
"usa",1963,66,1367370
"usa",1963,67,1321010
"usa",1963,68,1274960
"usa",1963,69,1229810
"usa",1963,70,1176930
"usa",1963,71,1112530
"usa",1963,72,1040530
"usa",1963,73,969090
"usa",1963,74,897130
"usa",1963,75,825820
"usa",1963,76,756750
"usa",1963,77,689630
"usa",1963,78,623000
"usa",1963,79,557650
"usa",1963,80,418990
"usa",1963,81,376310
"usa",1963,82,336370
"usa",1963,83,300940
"usa",1963,84,268900
"usa",1963,85,237560
"usa",1963,86,207620
"usa",1963,87,179230
"usa",1963,88,152260
"usa",1963,89,127020
"usa",1963,90,103730
"usa",1963,91,82070
"usa",1963,92,63850
"usa",1963,93,49920
"usa",1963,94,39340
"usa",1963,95,30170
"usa",1963,96,22590
"usa",1963,97,16460
"usa",1963,98,11460
"usa",1963,99,7510
"usa",1963,100,4580
"usa",1963,101,2600
"usa",1963,102,1400
"usa",1963,103,700
"usa",1963,104,0
"usa",1963,105,0
"usa",1963,106,0
"usa",1963,107,0
"usa",1963,108,0
"usa",1963,109,0
"usa",1963,110,0
"usa",1963,111,0
"usa",1963,112,0
"usa",1963,113,0
"usa",1963,114,0
"usa",1963,115,0
"usa",1963,116,0
"usa",1963,117,0
"usa",1963,118,0
"usa",1963,119,0
"usa",1963,120,0
"usa",1963,121,0
"usa",1963,122,0
"usa",1963,123,0
"usa",1963,124,0
"usa",1963,125,0
"usa",1963,126,0
"usa",1963,127,0
"usa",1963,128,0
"usa",1963,129,0
"usa",1963,130,0
"usa",1964,0,3895380
"usa",1964,1,4017370
"usa",1964,2,4107729
"usa",1964,3,4168890
"usa",1964,4,4248280
"usa",1964,5,4235830
"usa",1964,6,4206470
"usa",1964,7,4162390
"usa",1964,8,4105760
"usa",1964,9,4035190
"usa",1964,10,3949330
"usa",1964,11,3868100
"usa",1964,12,3800770
"usa",1964,13,3738880
"usa",1964,14,3668630
"usa",1964,15,3597530
"usa",1964,16,3501050
"usa",1964,17,3367140
"usa",1964,18,3210450
"usa",1964,19,3059100
"usa",1964,20,2909170
"usa",1964,21,2771980
"usa",1964,22,2656590
"usa",1964,23,2559330
"usa",1964,24,2466090
"usa",1964,25,2377990
"usa",1964,26,2313190
"usa",1964,27,2278790
"usa",1964,28,2267680
"usa",1964,29,2263100
"usa",1964,30,2265260
"usa",1964,31,2281550
"usa",1964,32,2312950
"usa",1964,33,2354470
"usa",1964,34,2398650
"usa",1964,35,2445170
"usa",1964,36,2487080
"usa",1964,37,2519540
"usa",1964,38,2543290
"usa",1964,39,2566320
"usa",1964,40,2589960
"usa",1964,41,2591910
"usa",1964,42,2562750
"usa",1964,43,2512840
"usa",1964,44,2461450
"usa",1964,45,2404190
"usa",1964,46,2354040
"usa",1964,47,2319230
"usa",1964,48,2293540
"usa",1964,49,2261510
"usa",1964,50,2225080
"usa",1964,51,2189290
"usa",1964,52,2154700
"usa",1964,53,2119330
"usa",1964,54,2082850
"usa",1964,55,2048020
"usa",1964,56,1998330
"usa",1964,57,1926360
"usa",1964,58,1840820
"usa",1964,59,1756660
"usa",1964,60,1669550
"usa",1964,61,1595360
"usa",1964,62,1543080
"usa",1964,63,1504850
"usa",1964,64,1463230
"usa",1964,65,1420970
"usa",1964,66,1377820
"usa",1964,67,1331670
"usa",1964,68,1282910
"usa",1964,69,1234800
"usa",1964,70,1187610
"usa",1964,71,1133310
"usa",1964,72,1068520
"usa",1964,73,996770
"usa",1964,74,925600
"usa",1964,75,854260
"usa",1964,76,782840
"usa",1964,77,712380
"usa",1964,78,643240
"usa",1964,79,574980
"usa",1964,80,428630
"usa",1964,81,384960
"usa",1964,82,344110
"usa",1964,83,307860
"usa",1964,84,275090
"usa",1964,85,243030
"usa",1964,86,212400
"usa",1964,87,183360
"usa",1964,88,155770
"usa",1964,89,129940
"usa",1964,90,106110
"usa",1964,91,83950
"usa",1964,92,65319
"usa",1964,93,51070
"usa",1964,94,40250
"usa",1964,95,30860
"usa",1964,96,23110
"usa",1964,97,16840
"usa",1964,98,11720
"usa",1964,99,7690
"usa",1964,100,4690
"usa",1964,101,2660
"usa",1964,102,1400
"usa",1964,103,700
"usa",1964,104,0
"usa",1964,105,0
"usa",1964,106,0
"usa",1964,107,0
"usa",1964,108,0
"usa",1964,109,0
"usa",1964,110,0
"usa",1964,111,0
"usa",1964,112,0
"usa",1964,113,0
"usa",1964,114,0
"usa",1964,115,0
"usa",1964,116,0
"usa",1964,117,0
"usa",1964,118,0
"usa",1964,119,0
"usa",1964,120,0
"usa",1964,121,0
"usa",1964,122,0
"usa",1964,123,0
"usa",1964,124,0
"usa",1964,125,0
"usa",1964,126,0
"usa",1964,127,0
"usa",1964,128,0
"usa",1964,129,0
"usa",1964,130,0
"usa",1965,0,3748570
"usa",1965,1,3915690
"usa",1965,2,4043930
"usa",1965,3,4136450
"usa",1965,4,4196430
"usa",1965,5,4227030
"usa",1965,6,4231430
"usa",1965,7,4212780
"usa",1965,8,4174270
"usa",1965,9,4119050
"usa",1965,10,4045870
"usa",1965,11,3953460
"usa",1965,12,3867160
"usa",1965,13,3799030
"usa",1965,14,3738910
"usa",1965,15,3668490
"usa",1965,16,3596060
"usa",1965,17,3499160
"usa",1965,18,3366260
"usa",1965,19,3211490
"usa",1965,20,3061870
"usa",1965,21,2913680
"usa",1965,22,2777910
"usa",1965,23,2663310
"usa",1965,24,2566390
"usa",1965,25,2473520
"usa",1965,26,2385770
"usa",1965,27,2320950
"usa",1965,28,2286040
"usa",1965,29,2274090
"usa",1965,30,2268580
"usa",1965,31,2269720
"usa",1965,32,2284880
"usa",1965,33,2315050
"usa",1965,34,2355290
"usa",1965,35,2398130
"usa",1965,36,2443220
"usa",1965,37,2483950
"usa",1965,38,2515650
"usa",1965,39,2538890
"usa",1965,40,2561340
"usa",1965,41,2584390
"usa",1965,42,2585720
"usa",1965,43,2555900
"usa",1965,44,2505270
"usa",1965,45,2453220
"usa",1965,46,2395460
"usa",1965,47,2344330
"usa",1965,48,2307780
"usa",1965,49,2279930
"usa",1965,50,2245730
"usa",1965,51,2206720
"usa",1965,52,2169700
"usa",1965,53,2136050
"usa",1965,54,2102830
"usa",1965,55,2068230
"usa",1965,56,2035680
"usa",1965,57,1986020
"usa",1965,58,1910510
"usa",1965,59,1819220
"usa",1965,60,1729690
"usa",1965,61,1636880
"usa",1965,62,1558760
"usa",1965,63,1505570
"usa",1965,64,1468340
"usa",1965,65,1427350
"usa",1965,66,1385910
"usa",1965,67,1342790
"usa",1965,68,1295160
"usa",1965,69,1244030
"usa",1965,70,1193890
"usa",1965,71,1144680
"usa",1965,72,1089000
"usa",1965,73,1023860
"usa",1965,74,952410
"usa",1965,75,881560
"usa",1965,76,810880
"usa",1965,77,739390
"usa",1965,78,667590
"usa",1965,79,596470
"usa",1965,80,434190
"usa",1965,81,389960
"usa",1965,82,348580
"usa",1965,83,311850
"usa",1965,84,278650
"usa",1965,85,246180
"usa",1965,86,215150
"usa",1965,87,185740
"usa",1965,88,157790
"usa",1965,89,131630
"usa",1965,90,107490
"usa",1965,91,85040
"usa",1965,92,66170
"usa",1965,93,51730
"usa",1965,94,40770
"usa",1965,95,31260
"usa",1965,96,23410
"usa",1965,97,17060
"usa",1965,98,11880
"usa",1965,99,7780
"usa",1965,100,4760
"usa",1965,101,2710
"usa",1965,102,1430
"usa",1965,103,700
"usa",1965,104,0
"usa",1965,105,0
"usa",1965,106,0
"usa",1965,107,0
"usa",1965,108,0
"usa",1965,109,0
"usa",1965,110,0
"usa",1965,111,0
"usa",1965,112,0
"usa",1965,113,0
"usa",1965,114,0
"usa",1965,115,0
"usa",1965,116,0
"usa",1965,117,0
"usa",1965,118,0
