geo,geo.name,time,pop,u5mr,childSurv,gdp_per_cap,size,geo.region,gini,geo.cat
uzb,Uzbekistan,1923,5398145,310.045,689.955,602,big,asi,43.1,country
uzb,Uzbekistan,1924,5447822,307.338,692.662,648,big,asi,43.33,country
uzb,Uzbekistan,1925,5497957,304.655,695.345,698,big,asi,43.56,country
uzb,Uzbekistan,1926,5548553,301.995,698.005,751,big,asi,43.79,country
uzb,Uzbekistan,1927,5599615,299.358,700.642,809,big,asi,44.02,country
uzb,Uzbekistan,1928,5651146,296.745,703.255,871,big,asi,44.25,country
uzb,Uzbekistan,1929,5703152,294.154,705.846,880,big,asi,44.48,country
uzb,Uzbekistan,1930,5755637,291.586,708.414,917,big,asi,44.23,country
uzb,Uzbekistan,1931,5808604,289.04,710.96,924,big,asi,43.98,country
uzb,Uzbekistan,1932,5862059,284.139,715.861,908,big,asi,43.73,country
uzb,Uzbekistan,1933,5916006,279.322,720.678,940,big,asi,43.48,country
uzb,Uzbekistan,1934,5970449,274.586,725.414,1024,big,asi,43.24,country
uzb,Uzbekistan,1935,6025394,269.931,730.069,1168,big,asi,42.99,country
uzb,Uzbekistan,1936,6080844,265.354,734.646,1245,big,asi,42.74,country
uzb,Uzbekistan,1937,6136804,260.855,739.145,1345,big,asi,42.49,country
uzb,Uzbekistan,1938,6193279,256.432,743.568,1338,big,asi,42.24,country
uzb,Uzbekistan,1939,6250274,252.084,747.916,1389,big,asi,41.99,country
uzb,Uzbekistan,1940,6307794,247.786,752.214,1329,big,asi,41.74,country
uzb,Uzbekistan,1941,6365843,243.561,756.439,1301,big,asi,41.49,country
uzb,Uzbekistan,1942,6424426,239.408,760.592,1274,big,asi,41.24,country
uzb,Uzbekistan,1943,6483548,235.326,764.674,1247,big,asi,41,country
uzb,Uzbekistan,1944,6543214,231.313,768.687,1221,big,asi,40.75,country
uzb,Uzbekistan,1945,6603430,227.369,772.631,1195,big,asi,40.5,country
uzb,Uzbekistan,1946,6664199,223.492,776.508,1170,big,asi,40.25,country
uzb,Uzbekistan,1947,6725528,219.681,780.319,1297,big,asi,40,country
uzb,Uzbekistan,1948,6787421,215.935,784.065,1462,big,asi,39.75,country
uzb,Uzbekistan,1949,6849884,212.253,787.747,1594,big,asi,39.5,country
uzb,Uzbekistan,1950,6945397,223.607,776.393,1722,big,asi,39.25,country
uzb,Uzbekistan,1951,7104056,221.494,778.506,1697,big,asi,39.01,country
uzb,Uzbekistan,1952,7265172,217.288,782.712,1772,big,asi,38.76,country
uzb,Uzbekistan,1953,7428993,213.114,786.886,1814,big,asi,38.51,country
uzb,Uzbekistan,1954,7596333,208.975,791.025,1866,big,asi,38.26,country
uzb,Uzbekistan,1955,7768581,202.762,797.238,1986,big,asi,38.02,country
uzb,Uzbekistan,1956,7947735,196.667,803.333,2133,big,asi,37.77,country
uzb,Uzbekistan,1957,8136364,190.686,809.314,2133,big,asi,37.52,country
uzb,Uzbekistan,1958,8337474,184.82,815.18,2248,big,asi,37.28,country
uzb,Uzbekistan,1959,8554271,179.064,820.936,2179,big,asi,37.03,country
uzb,Uzbekistan,1960,8789492,173.419,826.581,2338,big,asi,36.78,country
uzb,Uzbekistan,1961,9044671,167.882,832.118,2430,big,asi,36.53,country
uzb,Uzbekistan,1962,9319510,162.454,837.546,2456,big,asi,36.29,country
uzb,Uzbekistan,1963,9611601,157.137,842.863,2365,big,asi,36.04,country
uzb,Uzbekistan,1964,9917202,151.936,848.064,2636,big,asi,35.79,country
uzb,Uzbekistan,1965,10233502,146.843,853.157,2753,big,asi,35.54,country
uzb,Uzbekistan,1966,10559050,141.848,858.152,2856,big,asi,35.3,country
uzb,Uzbekistan,1967,10894306,136.959,863.041,2952,big,asi,35.05,country
uzb,Uzbekistan,1968,11240523,132.194,867.806,3096,big,asi,34.8,country
uzb,Uzbekistan,1969,11599763,127.577,872.423,3111,big,asi,34.56,country
uzb,Uzbekistan,1970,11972994,123.156,876.844,3321,big,asi,34.31,country
uzb,Uzbekistan,1971,12361237,118.986,881.014,3378,big,asi,34.06,country
uzb,Uzbekistan,1972,12762439,115.084,884.916,3365,big,asi,33.81,country
uzb,Uzbekistan,1973,13170848,111.448,888.552,3615,big,asi,33.57,country
uzb,Uzbekistan,1974,13578783,108.054,891.946,3619,big,asi,33.32,country
uzb,Uzbekistan,1975,13980997,104.853,895.147,3531,big,asi,33.07,country
uzb,Uzbekistan,1976,14374729,101.78,898.22,3598,big,asi,32.83,country
uzb,Uzbekistan,1977,14762133,98.769,901.231,3584,big,asi,32.58,country
uzb,Uzbekistan,1978,15148932,95.772,904.228,3577,big,asi,32.33,country
uzb,Uzbekistan,1979,15543520,126.7,873.3,3468,big,asi,32.08,country
uzb,Uzbekistan,1980,15951899,118.2,881.8,3382,big,asi,31.84,country
uzb,Uzbekistan,1981,16375135,110.2,889.8,3325,big,asi,31.59,country
uzb,Uzbekistan,1982,16810937,102.9,897.1,3318,big,asi,31.34,country
uzb,Uzbekistan,1983,17257774,96.4,903.6,3335,big,asi,31.09,country
uzb,Uzbekistan,1984,17712992,90.5,909.5,3286,big,asi,30.85,country
uzb,Uzbekistan,1985,18174143,85.3,914.7,3227,big,asi,30.6,country
uzb,Uzbekistan,1986,18640558,80.8,919.2,3271,big,asi,30.6,country
uzb,Uzbekistan,1987,19111312,77.3,922.7,3226,big,asi,30.6,country
uzb,Uzbekistan,1988,19583186,74.5,925.5,3210,big,asi,30.6,country
uzb,Uzbekistan,1989,20052259,72.5,927.5,3184,big,asi,28,country
uzb,Uzbekistan,1990,20515248,71.5,928.5,3032,big,asi,31.5,country
uzb,Uzbekistan,1991,20970307,71.1,928.9,2953,big,asi,32.1,country
uzb,Uzbekistan,1992,21416399,71,929,2561,big,asi,32.7,country
uzb,Uzbekistan,1993,21852080,70.6,929.4,2446,big,asi,33.3,country
uzb,Uzbekistan,1994,22276140,70.2,929.8,2274,big,asi,35.63,country
uzb,Uzbekistan,1995,22687456,69.5,930.5,2213,big,asi,37.95,country
uzb,Uzbekistan,1996,23087174,68.7,931.3,2208,big,asi,40.28,country
uzb,Uzbekistan,1997,23474760,67.7,932.3,2280,big,asi,42.6,country
uzb,Uzbekistan,1998,23845788,66.5,933.5,2340,big,asi,44.93,country
uzb,Uzbekistan,1999,24194543,65,935,2414,big,asi,45.99,country
uzb,Uzbekistan,2000,24518222,63.2,936.8,2471,big,asi,47.04,country
uzb,Uzbekistan,2001,24814629,61.4,938.6,2543,big,asi,48.1,country
uzb,Uzbekistan,2002,25088682,59.6,940.4,2612,big,asi,46,country
uzb,Uzbekistan,2003,25353547,57.8,942.2,2691,big,asi,43.9,country
uzb,Uzbekistan,2004,25627007,56,944,2865,big,asi,41.8,country
uzb,Uzbekistan,2005,25922239,54.2,945.8,3030,big,asi,39.7,country
uzb,Uzbekistan,2006,26242947,52.5,947.5,3211,big,asi,39.7,country
uzb,Uzbekistan,2007,26586701,50.8,949.2,3467,big,asi,39.7,country
uzb,Uzbekistan,2008,26952719,49.2,950.8,3733,big,asi,39.7,country
uzb,Uzbekistan,2009,27338109,47.6,952.4,3968,big,asi,39.7,country
uzb,Uzbekistan,2010,27739764,46.1,953.9,4185,big,asi,39.7,country
uzb,Uzbekistan,2011,28158395,44.6,955.4,4412,big,asi,39.7,country
uzb,Uzbekistan,2012,28592451,43.2,956.8,4705,big,asi,39.7,country
uzb,Uzbekistan,2013,29033361,41.8,958.2,5002,big,asi,39.7,country
uzb,Uzbekistan,2014,29469913,40.4,959.6,5320,big,asi,39.7,country
uzb,Uzbekistan,2015,29893488,39.1,960.9,5598,big,asi,39.7,country
uzb,Uzbekistan,2016,30300446,51.335,948.665,5891,big,asi,39.7,country
uzb,Uzbekistan,2017,30690914,51.226,948.774,6200,big,asi,39.7,country
uzb,Uzbekistan,2018,31064765,51.08,948.92,6525,big,asi,39.7,country
uzb,Uzbekistan,2019,31423298,50.901,949.099,6866,big,asi,39.7,country
uzb,Uzbekistan,2020,31767440,50.695,949.305,7226,big,asi,39.7,country
uzb,Uzbekistan,2021,32096496,50.469,949.531,7604,big,asi,39.7,country
uzb,Uzbekistan,2022,32409334,50.232,949.768,7994,big,asi,39.7,country
uzb,Uzbekistan,2023,32706213,49.993,950.007,8395,big,asi,39.7,country
uzb,Uzbekistan,2024,32987696,49.758,950.242,8806,big,asi,39.7,country
uzb,Uzbekistan,2025,33254460,49.532,950.468,9228,big,asi,39.7,country
uzb,Uzbekistan,2026,33506615,49.321,950.679,9660,big,asi,39.7,country
uzb,Uzbekistan,2027,33744810,49.118,950.882,10101,big,asi,39.7,country
uzb,Uzbekistan,2028,33971008,48.922,951.078,10550,big,asi,39.7,country
uzb,Uzbekistan,2029,34187705,48.73,951.27,11008,big,asi,39.7,country
uzb,Uzbekistan,2030,34396885,48.539,951.461,11474,big,asi,39.7,country
vut,Vanuatu,1800,27791,426.24,573.76,585,mini,asi,40,country
vut,Vanuatu,1801,27791,423.856,576.144,586,mini,asi,40,country
vut,Vanuatu,1802,27791,421.485,578.515,586,mini,asi,40,country
vut,Vanuatu,1803,27791,419.127,580.873,586,mini,asi,40,country
vut,Vanuatu,1804,27791,416.783,583.217,586,mini,asi,40,country
vut,Vanuatu,1805,27791,414.451,585.549,586,mini,asi,40,country
vut,Vanuatu,1806,27791,412.133,587.867,586,mini,asi,40,country
vut,Vanuatu,1807,27791,409.827,590.173,586,mini,asi,40,country
vut,Vanuatu,1808,27791,407.535,592.465,586,mini,asi,40,country
vut,Vanuatu,1809,27791,405.255,594.745,586,mini,asi,40,country
vut,Vanuatu,1810,27791,402.988,597.012,586,mini,asi,40,country
vut,Vanuatu,1811,27797,400.734,599.266,586,mini,asi,40,country
vut,Vanuatu,1812,27808,398.492,601.508,586,mini,asi,40,country
vut,Vanuatu,1813,27824,396.263,603.737,587,mini,asi,40,country
vut,Vanuatu,1814,27846,394.047,605.953,587,mini,asi,40,country
vut,Vanuatu,1815,27874,391.842,608.158,587,mini,asi,40,country
vut,Vanuatu,1816,27908,389.651,610.349,587,mini,asi,40,country
vut,Vanuatu,1817,27947,387.471,612.529,587,mini,asi,40,country
vut,Vanuatu,1818,27991,385.304,614.696,587,mini,asi,40,country
vut,Vanuatu,1819,28042,383.148,616.852,587,mini,asi,40,country
vut,Vanuatu,1820,28098,381.005,618.995,587,mini,asi,40,country
vut,Vanuatu,1821,28160,378.874,621.126,589,mini,asi,40,country
vut,Vanuatu,1822,28227,376.754,623.246,591,mini,asi,40,country
vut,Vanuatu,1823,28301,374.647,625.353,593,mini,asi,40,country
vut,Vanuatu,1824,28380,372.551,627.449,595,mini,asi,40,country
vut,Vanuatu,1825,28465,370.467,629.533,597,mini,asi,40,country
vut,Vanuatu,1826,28556,368.395,631.605,599,mini,asi,40,country
vut,Vanuatu,1827,28653,366.334,633.666,601,mini,asi,40,country
vut,Vanuatu,1828,28756,364.285,635.715,603,mini,asi,40,country
vut,Vanuatu,1829,28864,362.247,637.753,605,mini,asi,40,country
vut,Vanuatu,1830,28979,360.221,639.779,607,mini,asi,40,country
vut,Vanuatu,1831,29100,358.206,641.794,609,mini,asi,40,country
vut,Vanuatu,1832,29221,356.202,643.798,612,mini,asi,40,country
vut,Vanuatu,1833,29343,354.21,645.79,614,mini,asi,40,country
vut,Vanuatu,1834,29465,352.228,647.772,616,mini,asi,40,country
vut,Vanuatu,1835,29587,350.258,649.742,618,mini,asi,40,country
vut,Vanuatu,1836,29711,348.299,651.701,620,mini,asi,40,country
vut,Vanuatu,1837,29834,346.35,653.65,622,mini,asi,40,country
vut,Vanuatu,1838,29959,344.413,655.587,624,mini,asi,40,country
vut,Vanuatu,1839,30083,342.486,657.514,626,mini,asi,40,country
vut,Vanuatu,1840,30208,340.57,659.43,628,mini,asi,40,country
vut,Vanuatu,1841,30334,338.665,661.335,631,mini,asi,40,country
vut,Vanuatu,1842,30461,336.771,663.229,633,mini,asi,40,country
vut,Vanuatu,1843,30587,334.887,665.113,635,mini,asi,40,country
vut,Vanuatu,1844,30715,333.014,666.986,637,mini,asi,40,country
vut,Vanuatu,1845,30843,331.151,668.849,639,mini,asi,40,country
vut,Vanuatu,1846,30971,329.299,670.701,641,mini,asi,40,country
vut,Vanuatu,1847,31100,327.457,672.543,643,mini,asi,40,country
vut,Vanuatu,1848,31229,325.625,674.375,646,mini,asi,40,country
vut,Vanuatu,1849,31359,323.803,676.197,648,mini,asi,40,country
vut,Vanuatu,1850,31490,321.992,678.008,650,mini,asi,40,country
vut,Vanuatu,1851,31618,320.191,679.809,652,mini,asi,40,country
vut,Vanuatu,1852,31746,318.4,681.6,654,mini,asi,40,country
vut,Vanuatu,1853,31875,316.619,683.381,657,mini,asi,40,country
vut,Vanuatu,1854,32004,314.848,685.152,659,mini,asi,40,country
vut,Vanuatu,1855,32134,313.086,686.914,661,mini,asi,40,country
vut,Vanuatu,1856,32264,311.335,688.665,663,mini,asi,40,country
vut,Vanuatu,1857,32395,309.594,690.406,666,mini,asi,40,country
vut,Vanuatu,1858,32526,307.862,692.138,668,mini,asi,40,country
vut,Vanuatu,1859,32658,306.14,693.86,670,mini,asi,40,country
vut,Vanuatu,1860,32791,304.427,695.573,672,mini,asi,40,country
vut,Vanuatu,1861,32924,302.724,697.276,675,mini,asi,40,country
vut,Vanuatu,1862,33057,301.031,698.969,677,mini,asi,40,country
vut,Vanuatu,1863,33191,299.347,700.653,679,mini,asi,40,country
vut,Vanuatu,1864,33326,297.673,702.327,682,mini,asi,40,country
vut,Vanuatu,1865,33461,296.007,703.993,684,mini,asi,40,country
vut,Vanuatu,1866,33597,294.352,705.648,686,mini,asi,40,country
vut,Vanuatu,1867,33733,292.705,707.295,689,mini,asi,40,country
vut,Vanuatu,1868,33870,291.068,708.932,691,mini,asi,40,country
vut,Vanuatu,1869,34007,289.44,710.56,693,mini,asi,40,country
vut,Vanuatu,1870,34145,287.82,712.18,696,mini,asi,40,country
vut,Vanuatu,1871,34284,286.21,713.79,698,mini,asi,40,country
vut,Vanuatu,1872,34423,284.609,715.391,700,mini,asi,40,country
vut,Vanuatu,1873,34560,283.017,716.983,703,mini,asi,40,country
vut,Vanuatu,1874,34701,281.434,718.566,705,mini,asi,40,country
vut,Vanuatu,1875,34841,279.86,720.14,708,mini,asi,40,country
vut,Vanuatu,1876,34983,278.294,721.706,710,mini,asi,40,country
vut,Vanuatu,1877,35123,276.738,723.262,712,mini,asi,40,country
vut,Vanuatu,1878,35265,275.19,724.81,715,mini,asi,40,country
vut,Vanuatu,1879,35408,273.65,726.35,717,mini,asi,40,country
vut,Vanuatu,1880,35552,272.12,727.88,720,mini,asi,40,country
vut,Vanuatu,1881,35694,270.597,729.403,722,mini,asi,40,country
vut,Vanuatu,1882,35839,269.084,730.916,725,mini,asi,40,country
vut,Vanuatu,1883,35984,267.579,732.421,727,mini,asi,40,country
vut,Vanuatu,1884,36129,266.082,733.918,729,mini,asi,40,country
vut,Vanuatu,1885,36275,264.593,735.407,732,mini,asi,40,country
vut,Vanuatu,1886,36422,263.113,736.887,734,mini,asi,40,country
vut,Vanuatu,1887,36569,261.641,738.359,737,mini,asi,40,country
vut,Vanuatu,1888,36717,260.178,739.822,739,mini,asi,40,country
vut,Vanuatu,1889,36866,258.723,741.277,742,mini,asi,40,country
vut,Vanuatu,1890,37016,257.275,742.725,744,mini,asi,40,country
vut,Vanuatu,1891,37166,255.836,744.164,747,mini,asi,40,country
vut,Vanuatu,1892,37316,254.405,745.595,750,mini,asi,40,country
vut,Vanuatu,1893,37468,252.982,747.018,752,mini,asi,40,country
vut,Vanuatu,1894,37620,251.567,748.433,755,mini,asi,40,country
vut,Vanuatu,1895,37772,250.16,749.84,757,mini,asi,40,country
vut,Vanuatu,1896,37925,248.76,751.24,760,mini,asi,40,country
vut,Vanuatu,1897,38079,247.369,752.631,762,mini,asi,40,country
vut,Vanuatu,1898,38234,245.985,754.015,765,mini,asi,40,country
vut,Vanuatu,1899,38389,244.609,755.391,768,mini,asi,40,country
vut,Vanuatu,1900,38544,243.241,756.759,770,mini,asi,40,country
vut,Vanuatu,1901,38701,241.88,758.12,773,mini,asi,40,country
vut,Vanuatu,1902,38857,240.527,759.473,775,mini,asi,40,country
vut,Vanuatu,1903,39014,239.182,760.818,778,mini,asi,40,country
vut,Vanuatu,1904,39172,237.844,762.156,781,mini,asi,40,country
vut,Vanuatu,1905,39331,236.513,763.487,783,mini,asi,40,country
vut,Vanuatu,1906,39491,235.19,764.81,786,mini,asi,40,country
vut,Vanuatu,1907,39649,233.875,766.125,789,mini,asi,40,country
vut,Vanuatu,1908,39810,232.566,767.434,791,mini,asi,40,country
vut,Vanuatu,1909,39971,231.265,768.735,794,mini,asi,40,country
vut,Vanuatu,1910,40134,229.972,770.028,797,mini,asi,40,country
vut,Vanuatu,1911,40296,228.685,771.315,799,mini,asi,40,country
vut,Vanuatu,1912,40459,227.406,772.594,802,mini,asi,40,country
vut,Vanuatu,1913,40623,226.162,773.838,805,mini,asi,40,country
vut,Vanuatu,1914,40788,224.925,775.075,815,mini,asi,40,country
vut,Vanuatu,1915,40953,223.694,776.306,824,mini,asi,40,country
vut,Vanuatu,1916,41120,222.471,777.529,834,mini,asi,40,country
vut,Vanuatu,1917,41286,221.253,778.747,844,mini,asi,40,country
vut,Vanuatu,1918,41460,220.043,779.957,855,mini,asi,40,country
vut,Vanuatu,1919,41632,218.839,781.161,865,mini,asi,40,country
vut,Vanuatu,1920,41806,217.642,782.358,875,mini,asi,40,country
vut,Vanuatu,1921,41980,216.451,783.549,887,mini,asi,40,country
vut,Vanuatu,1922,42154,215.267,784.733,899,mini,asi,40,country
vut,Vanuatu,1923,42330,214.089,785.911,910,mini,asi,40,country
vut,Vanuatu,1924,42506,212.918,787.082,923,mini,asi,40,country
vut,Vanuatu,1925,42683,211.753,788.247,935,mini,asi,40,country
vut,Vanuatu,1926,42861,210.595,789.405,947,mini,asi,40,country
vut,Vanuatu,1927,43039,209.443,790.557,960,mini,asi,40,country
vut,Vanuatu,1928,43218,208.297,791.703,972,mini,asi,40,country
vut,Vanuatu,1929,43398,207.157,792.843,985,mini,asi,40,country
vut,Vanuatu,1930,43579,206.024,793.976,998,mini,asi,40,country
vut,Vanuatu,1931,43761,204.897,795.103,1011,mini,asi,40,country
vut,Vanuatu,1932,43943,203.776,796.224,1024,mini,asi,40,country
vut,Vanuatu,1933,44126,202.661,797.339,1038,mini,asi,40,country
vut,Vanuatu,1934,44309,201.552,798.448,1052,mini,asi,40,country
vut,Vanuatu,1935,44494,200.45,799.55,1065,mini,asi,40,country
vut,Vanuatu,1936,44679,199.353,800.647,1079,mini,asi,40,country
vut,Vanuatu,1937,44865,198.262,801.738,1094,mini,asi,40,country
vut,Vanuatu,1938,45052,197.178,802.822,1108,mini,asi,40,country
vut,Vanuatu,1939,45239,196.099,803.901,1123,mini,asi,40,country
vut,Vanuatu,1940,45428,195.026,804.974,1137,mini,asi,40,country
vut,Vanuatu,1941,45617,193.959,806.041,1152,mini,asi,40,country
vut,Vanuatu,1942,45807,192.898,807.102,1167,mini,asi,40,country
vut,Vanuatu,1943,45998,191.842,808.158,1183,mini,asi,40,country
vut,Vanuatu,1944,46189,190.793,809.207,1198,mini,asi,40,country
vut,Vanuatu,1945,46381,189.749,810.251,1214,mini,asi,40,country
vut,Vanuatu,1946,46574,188.711,811.289,1230,mini,asi,40,country
vut,Vanuatu,1947,46768,187.678,812.322,1246,mini,asi,40,country
vut,Vanuatu,1948,46963,186.651,813.349,1262,mini,asi,40,country
vut,Vanuatu,1949,47159,185.63,814.37,1279,mini,asi,40,country
vut,Vanuatu,1950,47695,260.201,739.799,1295,mini,asi,40,country
vut,Vanuatu,1951,48919,260.16,739.84,1312,mini,asi,40,country
vut,Vanuatu,1952,50295,182.6,817.4,1329,mini,asi,40,country
vut,Vanuatu,1953,51774,179.4,820.6,1347,mini,asi,40,country
vut,Vanuatu,1954,53325,175.9,824.1,1364,mini,asi,40,country
vut,Vanuatu,1955,54924,172.4,827.6,1382,mini,asi,40,country
vut,Vanuatu,1956,56564,169,831,1400,mini,asi,40,country
vut,Vanuatu,1957,58246,165.8,834.2,1418,mini,asi,40,country
vut,Vanuatu,1958,59984,162.7,837.3,1437,mini,asi,40,country
vut,Vanuatu,1959,61796,158.9,841.1,1456,mini,asi,40,country
vut,Vanuatu,1960,63701,155.2,844.8,1475,mini,asi,40,country
vut,Vanuatu,1961,65708,151,849,1494,mini,asi,40,country
vut,Vanuatu,1962,67806,147,853,1513,mini,asi,40,country
vut,Vanuatu,1963,69962,142.4,857.6,1533,mini,asi,40,country
vut,Vanuatu,1964,72131,137.7,862.3,1553,mini,asi,40,country
vut,Vanuatu,1965,74287,132.9,867.1,1573,mini,asi,40,country
vut,Vanuatu,1966,76410,128.1,871.9,1593,mini,asi,40,country
vut,Vanuatu,1967,78518,123,877,1614,mini,asi,40,country
vut,Vanuatu,1968,80669,118.1,881.9,1635,mini,asi,40,country
vut,Vanuatu,1969,82941,113.2,886.8,1656,mini,asi,40,country
vut,Vanuatu,1970,85388,108.6,891.4,1678,mini,asi,40,country
vut,Vanuatu,1971,88023,104.2,895.8,1699,mini,asi,40,country
vut,Vanuatu,1972,90824,99.9,900.1,1721,mini,asi,40,country
vut,Vanuatu,1973,93761,95.9,904.1,1744,mini,asi,40,country
vut,Vanuatu,1974,96793,92.1,907.9,2274,mini,asi,40,country
vut,Vanuatu,1975,99879,88.5,911.5,2103,mini,asi,40,country
vut,Vanuatu,1976,103024,84.8,915.2,2080,mini,asi,40,country
vut,Vanuatu,1977,106223,81.1,918.9,1999,mini,asi,40,country
vut,Vanuatu,1978,109429,77.1,922.9,2283,mini,asi,40,country
vut,Vanuatu,1979,112579,73,927,2306,mini,asi,40,country
vut,Vanuatu,1980,115634,68.7,931.3,1989,mini,asi,40,country
vut,Vanuatu,1981,118578,64.3,935.7,2021,mini,asi,40,country
vut,Vanuatu,1982,121433,59.9,940.1,2186,mini,asi,40,country
vut,Vanuatu,1983,124248,55.6,944.4,2593,mini,asi,40,country
vut,Vanuatu,1984,127094,51.5,948.5,2710,mini,asi,40,country
vut,Vanuatu,1985,130028,47.8,952.2,2679,mini,asi,40,country
vut,Vanuatu,1986,133040,44.6,955.4,2566,mini,asi,40,country
vut,Vanuatu,1987,136129,41.7,958.3,2519,mini,asi,40,country
vut,Vanuatu,1988,139369,39.3,960.7,2475,mini,asi,40,country
vut,Vanuatu,1989,142852,37.3,962.7,2498,mini,asi,40,country
vut,Vanuatu,1990,146633,35.6,964.4,2550,mini,asi,40,country
vut,Vanuatu,1991,150779,34.1,965.9,2557,mini,asi,40,country
vut,Vanuatu,1992,155242,32.9,967.1,2548,mini,asi,40,country
vut,Vanuatu,1993,159814,31.9,968.1,2494,mini,asi,40,country
vut,Vanuatu,1994,164209,31,969,2647,mini,asi,40,country
vut,Vanuatu,1995,168236,30.4,969.6,2610,mini,asi,40,country
vut,Vanuatu,1996,171802,29.9,970.1,2615,mini,asi,40,country
vut,Vanuatu,1997,175004,34.1,965.9,2693,mini,asi,40,country
vut,Vanuatu,1998,178074,29.1,970.9,2761,mini,asi,40,country
vut,Vanuatu,1999,181346,28.8,971.2,2720,mini,asi,40,country
vut,Vanuatu,2000,185058,28.5,971.5,2823,mini,asi,40,country
vut,Vanuatu,2001,189288,28.2,971.8,2664,mini,asi,40,country
vut,Vanuatu,2002,193957,27.9,972.1,2467,mini,asi,40,country
vut,Vanuatu,2003,198963,27.9,972.1,2508,mini,asi,40,country
vut,Vanuatu,2004,204144,27.9,972.1,2542,mini,asi,40,country
vut,Vanuatu,2005,209375,27.9,972.1,2610,mini,asi,40,country
vut,Vanuatu,2006,214635,28,972,2761,mini,asi,40,country
vut,Vanuatu,2007,219956,28.2,971.8,2833,mini,asi,40,country
vut,Vanuatu,2008,225335,28.2,971.8,2944,mini,asi,40,country
vut,Vanuatu,2009,230782,28.4,971.6,2970,mini,asi,40,country
vut,Vanuatu,2010,236299,28.5,971.5,2948,mini,asi,40,country
vut,Vanuatu,2011,241876,28.6,971.4,2916,mini,asi,40,country
vut,Vanuatu,2012,247498,28.6,971.4,2902,mini,asi,40,country
vut,Vanuatu,2013,253165,28.4,971.6,2895,mini,asi,40,country
vut,Vanuatu,2014,258883,28.1,971.9,2837,mini,asi,40,country
vut,Vanuatu,2015,264652,27.5,972.5,2912,mini,asi,40,country
vut,Vanuatu,2016,270470,24.983,975.017,2974,mini,asi,40,country
vut,Vanuatu,2017,276331,23.95,976.05,3009,mini,asi,40,country
vut,Vanuatu,2018,282229,22.972,977.028,3015,mini,asi,40,country
vut,Vanuatu,2019,288151,22.041,977.959,3021,mini,asi,40,country
vut,Vanuatu,2020,294092,21.151,978.849,3059,mini,asi,40,country
vut,Vanuatu,2021,300048,20.302,979.698,3098,mini,asi,40,country
vut,Vanuatu,2022,306017,19.495,980.505,3131,mini,asi,40,country
vut,Vanuatu,2023,312002,18.731,981.269,3159,mini,asi,40,country
vut,Vanuatu,2024,318003,18.006,981.994,3187,mini,asi,40,country
vut,Vanuatu,2025,324021,17.317,982.683,3221,mini,asi,40,country
vut,Vanuatu,2026,330055,16.66,983.34,3260,mini,asi,40,country
vut,Vanuatu,2027,336103,16.034,983.966,3299,mini,asi,40,country
vut,Vanuatu,2028,342165,15.435,984.565,3340,mini,asi,40,country
vut,Vanuatu,2029,348243,14.86,985.14,3385,mini,asi,40,country
vut,Vanuatu,2030,354337,14.305,985.695,3432,mini,asi,40,country
ven,Venezuela,1800,718000,414.89,585.11,682,big,ame,40,country
ven,Venezuela,1801,718000,414.89,585.11,682,big,ame,40,country
ven,Venezuela,1802,718000,414.89,585.11,682,big,ame,40,country
ven,Venezuela,1803,718000,414.89,585.11,682,big,ame,40,country
ven,Venezuela,1804,718000,414.89,585.11,682,big,ame,40,country
ven,Venezuela,1805,718000,414.89,585.11,682,big,ame,40,country
ven,Venezuela,1806,718000,414.89,585.11,683,big,ame,40,country
ven,Venezuela,1807,718000,414.89,585.11,683,big,ame,40,country
ven,Venezuela,1808,718000,414.89,585.11,683,big,ame,40,country
ven,Venezuela,1809,718000,414.89,585.11,683,big,ame,40,country
ven,Venezuela,1810,718000,414.89,585.11,683,big,ame,40,country
ven,Venezuela,1811,718705,414.89,585.11,683,big,ame,40,country
ven,Venezuela,1812,720128,414.89,585.11,683,big,ame,40,country
ven,Venezuela,1813,722286,414.89,585.11,683,big,ame,40,country
ven,Venezuela,1814,725193,414.89,585.11,683,big,ame,40,country
ven,Venezuela,1815,728864,414.89,585.11,683,big,ame,40,country
ven,Venezuela,1816,733315,414.89,585.11,684,big,ame,40,country
ven,Venezuela,1817,738563,414.89,585.11,684,big,ame,40,country
ven,Venezuela,1818,744623,414.89,585.11,684,big,ame,40,country
ven,Venezuela,1819,751513,414.89,585.11,684,big,ame,40,country
ven,Venezuela,1820,759249,414.89,585.11,684,big,ame,40,country
ven,Venezuela,1821,767850,414.89,585.11,687,big,ame,40,country
ven,Venezuela,1822,777332,414.89,585.11,690,big,ame,40,country
ven,Venezuela,1823,787714,414.89,585.11,693,big,ame,40,country
ven,Venezuela,1824,799015,414.89,585.11,696,big,ame,40,country
ven,Venezuela,1825,811254,414.89,585.11,699,big,ame,40,country
ven,Venezuela,1826,824449,414.89,585.11,702,big,ame,40,country
ven,Venezuela,1827,838620,414.89,585.11,706,big,ame,40,country
ven,Venezuela,1828,853788,414.89,585.11,709,big,ame,40,country
ven,Venezuela,1829,869974,414.89,585.11,712,big,ame,40,country
ven,Venezuela,1830,887197,414.89,585.11,715,big,ame,40,country
ven,Venezuela,1831,905480,414.89,585.11,718,big,ame,40,country
ven,Venezuela,1832,924140,414.89,585.11,721,big,ame,40,country
ven,Venezuela,1833,943184,414.89,585.11,725,big,ame,40,country
