geo,time,GDP,LEX,POP,world_region,category
lux,2001,63932.84,77.95,439509,europe,country
lux,2002,64421.03,78.08,442882,europe,country
lux,2003,65308.34,77.96,446340,europe,country
lux,2004,67283.43,79.26,450888,europe,country
lux,2005,70014,79.56,457197,europe,country
lux,2006,72349.7,79.44,465586,europe,country
lux,2007,75864.94,79.35,475714,europe,country
lux,2008,73998.71,79.56,486781,europe,country
lux,2009,69702.16,79.81,497637,europe,country
lux,2010,70402.84,80,507448,europe,country
lux,2011,69929.44,80.19,515941,europe,country
lux,2012,68706.38,80.37,523362,europe,country
lux,2013,67432.87,80.54,530018,europe,country
lux,2014,67005.89,80.71,536427,europe,country
mac,1990,20495.49,75.36,359709,asia,country
mac,1991,20688.01,75.61,369493,asia,country
mac,1992,22917.23,75.85,377886,asia,country
mac,1993,23654.92,76.09,385193,asia,country
mac,1994,24247.09,76.33,391906,asia,country
mac,1995,24653.07,76.56,398426,asia,country
mac,1996,24188.49,76.78,404808,asia,country
mac,1997,23790.48,76.99,411050,asia,country
mac,1998,22404.64,77.21,417435,asia,country
mac,1999,21586.35,77.42,424292,asia,country
mac,2000,22512.56,77.62,431867,asia,country
mac,2001,22826.53,77.83,440265,asia,country
mac,2002,24755.47,78.04,449472,asia,country
mac,2003,27842.68,78.24,459456,asia,country
mac,2004,35260.86,78.45,470127,asia,country
mac,2005,37256,78.67,481390,asia,country
mac,2006,41606.32,78.88,493267,asia,country
mac,2007,46418.67,79.1,505709,asia,country
mac,2008,46784.57,79.32,518463,asia,country
mac,2009,46450.76,79.53,531195,asia,country
mac,2010,57656.72,79.75,543656,asia,country
mac,2011,68102.17,79.97,555731,asia,country
mac,2012,73122.13,80.18,567441,asia,country
mac,2013,,80.4,578844,asia,country
mac,2014,,80.61,590061,asia,country
mkd,1990,7526.78,71.14,1909353,europe,country
mkd,1991,7497.52,71.32,1922774,europe,country
mkd,1992,6964.02,71.49,1934265,europe,country
mkd,1993,6409.96,71.67,1944343,europe,country
mkd,1994,6266.98,71.86,1953874,europe,country
mkd,1995,6166.63,72.07,1963484,europe,country
mkd,1996,6208.03,72.3,1973283,europe,country
mkd,1997,6266.31,72.54,1982994,europe,country
mkd,1998,6446.94,72.78,1992404,europe,country
mkd,1999,6697.61,73.01,2001178,europe,country
mkd,2000,6975.61,73.24,2009091,europe,country
mkd,2001,6637.34,73.45,2016075,europe,country
mkd,2002,6675.88,73.64,2022255,europe,country
mkd,2003,6847.62,73.8,2027819,europe,country
mkd,2004,7113.23,73.95,2033039,europe,country
mkd,2005,7393,74.08,2038109,europe,country
mkd,2006,7749.49,74.2,2043091,europe,country
mkd,2007,8206.15,74.32,2047922,europe,country
mkd,2008,8601.99,74.45,2052524,europe,country
mkd,2009,8505.79,74.58,2056769,europe,country
mkd,2010,8732.6,74.73,2060563,europe,country
mkd,2011,8962.53,74.88,2063893,europe,country
mkd,2012,8918.81,75.04,2066785,europe,country
mkd,2013,9078.57,75.19,2069219,europe,country
mkd,2014,9341.6,75.35,2071178,europe,country
mdg,1990,1163.03,51,11280625,africa,country
mdg,1991,1058.67,51.59,11620718,africa,country
mdg,1992,1040.67,52.27,11974724,africa,country
mdg,1993,1031.86,53.02,12343496,africa,country
mdg,1994,1001.86,53.8,12728117,africa,country
mdg,1995,989.13,54.61,13129227,africa,country
mdg,1996,980.05,55.43,13547271,africa,country
mdg,1997,986.29,56.23,13981666,africa,country
mdg,1998,994.29,57.02,14430739,africa,country
mdg,1999,1010.13,57.78,14892172,africa,country
mdg,2000,1027.08,58.48,15364272,africa,country
mdg,2001,1056.21,59.12,15846412,africa,country
mdg,2002,894.63,59.71,16338968,africa,country
mdg,2003,953.05,60.25,16842482,africa,country
mdg,2004,973.58,60.75,17357913,africa,country
mdg,2005,987.99,61.21,17885967,africa,country
mdg,2006,1009.65,61.64,18426870,africa,country
mdg,2007,1044.08,62.07,18980391,africa,country
mdg,2008,1089.08,62.5,19546282,africa,country
mdg,2009,1017.1,62.93,20124150,africa,country
mdg,2010,995.21,63.38,20713819,africa,country
mdg,2011,987.7,63.83,21315135,africa,country
mdg,2012,981.47,64.28,21928518,africa,country
mdg,2013,982.54,64.72,22555046,africa,country
mdg,2014,994.85,65.15,23196155,africa,country
mwi,1990,602.71,47.17,9380892,africa,country
mwi,1991,630.14,47.21,9583696,africa,country
mwi,1992,563.2,47.18,9681728,africa,country
mwi,1993,607.6,47.06,9721620,africa,country
mwi,1994,555.36,46.89,9772164,africa,country
mwi,1995,653.33,46.67,9883350,africa,country
mwi,1996,685.08,46.43,10070605,africa,country
mwi,1997,692.27,46.2,10319125,africa,country
mwi,1998,696.47,46.04,10612353,africa,country
mwi,1999,705.87,45.97,10922265,africa,country
mwi,2000,713.77,46.04,11228756,africa,country
mwi,2001,667.78,46.29,11529337,africa,country
mwi,2002,665.42,46.72,11833102,africa,country
mwi,2003,674.88,47.33,12144945,africa,country
mwi,2004,691.84,48.1,12472794,africa,country
mwi,2005,691,48.98,12822587,africa,country
mwi,2006,685.76,49.94,13195329,africa,country
mwi,2007,730.2,50.92,13589404,africa,country
mwi,2008,769.42,51.86,14005113,africa,country
mwi,2009,815.46,52.75,14442290,africa,country
mwi,2010,844.42,53.53,14900841,africa,country
mwi,2011,856.46,54.21,15380888,africa,country
mwi,2012,848.19,54.79,15882815,africa,country
mwi,2013,869.65,55.31,16406945,africa,country
mwi,2014,896.53,55.75,16953614,africa,country
mys,1990,6386.01,70.74,18208562,asia,country
mys,1991,6838.19,70.97,18707774,asia,country
mys,1992,7277.91,71.19,19204087,asia,country
mys,1993,7815.29,71.41,19701263,asia,country
mys,1994,8342.81,71.62,20205446,asia,country
mys,1995,8961.56,71.83,20720810,asia,country
mys,1996,9644.79,72.04,21247102,asia,country
mys,1997,10132.9,72.24,21781499,asia,country
mys,1998,9191.52,72.43,22322448,asia,country
mys,1999,9553.51,72.62,22867698,asia,country
mys,2000,10161.49,72.81,23414909,asia,country
mys,2001,9994.61,72.98,23964621,asia,country
mys,2002,10206.97,73.16,24515323,asia,country
mys,2003,10597.63,73.32,25060184,asia,country
mys,2004,11119.9,73.49,25590453,asia,country
mys,2005,11466,73.65,26100241,asia,country
mys,2006,11946.34,73.81,26586287,asia,country
mys,2007,12533.22,73.97,27051142,asia,country
mys,2008,12969.67,74.13,27502008,asia,country
mys,2009,12527.07,74.3,27949395,asia,country
mys,2010,13185.43,74.47,28401017,asia,country
mys,2011,13676.03,74.65,28859154,asia,country
mys,2012,14202.21,74.83,29321798,asia,country
mys,2013,14677.01,75.01,29787203,asia,country
mys,2014,15182.12,75.19,30252089,asia,country
mdv,1990,2099.76,60.63,219474,asia,country
mdv,1991,2192.57,61.44,225709,asia,country
mdv,1992,2261.79,62.24,231756,asia,country
mdv,1993,2334.22,63.04,237606,asia,country
mdv,1994,2424.26,63.84,243256,asia,country
mdv,1995,2533.69,64.65,248712,asia,country
mdv,1996,2696.19,65.5,253960,asia,country
mdv,1997,2945.76,66.39,259002,asia,country
mdv,1998,3159.42,67.32,263867,asia,country
mdv,1999,3345.15,68.28,268600,asia,country
mdv,2000,3433.5,69.27,273236,asia,country
mdv,2001,3488.2,70.27,277791,asia,country
mdv,2002,3643.83,71.25,282266,asia,country
mdv,2003,3919.9,72.18,286665,asia,country
mdv,2004,4296.71,73.06,290988,asia,country
mdv,2005,4016.99,73.87,295240,asia,country
mdv,2006,4719.84,74.59,299419,asia,country
mdv,2007,5117.09,75.23,303539,asia,country
mdv,2008,5654.02,75.81,307632,asia,country
mdv,2009,5358.62,76.32,311739,asia,country
mdv,2010,5642.14,76.77,315885,asia,country
mdv,2011,5940.17,77.18,320081,asia,country
mdv,2012,6046.46,77.56,324313,asia,country
mdv,2013,6170.47,77.91,328551,asia,country
mdv,2014,6313.72,78.26,332752,asia,country
mli,1990,716.22,46.46,8672868,africa,country
mli,1991,695.72,46.84,8861362,africa,country
mli,1992,739.01,47.12,9076261,africa,country
mli,1993,706.56,47.34,9313042,africa,country
mli,1994,709.85,47.51,9564231,africa,country
mli,1995,743.16,47.66,9824510,africa,country
mli,1996,757.76,47.83,10092753,africa,country
mli,1997,790.25,48.04,10371338,africa,country
mli,1998,809.91,48.3,10662517,africa,country
mli,1999,844.11,48.65,10969725,africa,country
mli,2000,854.72,49.06,11295324,africa,country
mli,2001,935.08,49.53,11639798,africa,country
mli,2002,951.4,50.03,12001887,africa,country
mli,2003,994.71,50.53,12380104,africa,country
mli,2004,993.11,51.04,12772264,africa,country
mli,2005,1027,51.53,13176642,africa,country
mli,2006,1047.84,52,13592796,africa,country
mli,2007,1059.52,52.46,14020786,africa,country
mli,2008,1078.48,52.91,14459990,africa,country
mli,2009,1092.57,53.35,14909813,africa,country
mli,2010,1121.55,53.78,15369809,africa,country
mli,2011,1117.23,54.2,15839538,africa,country
mli,2012,1070.55,54.62,16318897,africa,country
mli,2013,1088.2,55.03,16808242,africa,country
mli,2014,1121.61,55.43,17308179,africa,country
mlt,1990,13494.44,75.3,367524,europe,country
mlt,1991,14216.33,75.51,371455,europe,country
mlt,1992,14745.52,75.72,375533,europe,country
mlt,1993,15256.62,75.93,379574,europe,country
mlt,1994,15975.11,76.14,383314,europe,country
mlt,1995,16779.82,76.35,386576,europe,country
mlt,1996,17357.5,76.55,389277,europe,country
mlt,1997,18048.17,76.76,391499,europe,country
mlt,1998,18581.02,76.96,393429,europe,country
mlt,1999,19172.82,77.16,395339,europe,country
mlt,2000,20276.19,77.36,397420,europe,country
mlt,2001,19797.46,77.56,399746,europe,country
mlt,2002,20162.82,77.75,402244,europe,country
mlt,2003,19966.68,77.95,404787,europe,country
mlt,2004,19873.99,78.14,407183,europe,country
mlt,2005,20410,78.32,409295,europe,country
mlt,2006,20815.73,78.51,411084,europe,country
mlt,2007,21514.58,78.69,412608,europe,country
mlt,2008,22214.52,78.87,413946,europe,country
mlt,2009,21457.2,79.05,415220,europe,country
mlt,2010,22034.25,79.22,416515,europe,country
mlt,2011,22310.6,79.39,417855,europe,country
mlt,2012,22460.89,79.57,419212,europe,country
mlt,2013,22722.78,79.75,420557,europe,country
mlt,2014,23106.76,79.92,421844,europe,country
mhl,1990,7462.28,,47288,asia,country
mhl,1991,7617.3,,48469,asia,country
mhl,1992,7589.85,,49369,asia,country
mhl,1993,7385.09,,50040,asia,country
mhl,1994,7187.05,,50565,asia,country
mhl,1995,7112.24,,51008,asia,country
mhl,1996,6203.27,,51389,asia,country
mhl,1997,5872.6,,51697,asia,country
mhl,1998,5649.47,,51930,asia,country
mhl,1999,5462.36,,52080,asia,country
mhl,2000,5698.07,,52145,asia,country
mhl,2001,5787.74,,52131,asia,country
mhl,2002,5919.99,,52066,asia,country
mhl,2003,6016.83,,51992,asia,country
mhl,2004,6227.95,,51968,asia,country
mhl,2005,6206,,52037,asia,country
mhl,2006,6285.85,,52210,asia,country
mhl,2007,6447.34,,52487,asia,country
mhl,2008,6244.02,,52880,asia,country
mhl,2009,6175.16,,53396,asia,country
mhl,2010,6441.44,,54038,asia,country
mhl,2011,6464.54,,54816,asia,country
mhl,2012,6409.36,,55717,asia,country
mhl,2013,6385.43,,56687,asia,country
mhl,2014,6387.72,,57655,asia,country
mtq,1990,11068.34,74.78,359377,americas,country
mtq,1991,11234.59,75.15,361915,americas,country
mtq,1992,11403.34,75.5,363904,americas,country
mtq,1993,11574.62,75.85,365618,americas,country
mtq,1994,11748.48,76.2,367459,americas,country
mtq,1995,11924.94,76.54,369709,americas,country
mtq,1996,12104.06,76.88,372461,americas,country
mtq,1997,12285.87,77.21,375604,americas,country
mtq,1998,12470.4,77.54,378962,americas,country
mtq,1999,12657.71,77.87,382276,americas,country
mtq,2000,12847.84,78.19,385349,americas,country
mtq,2001,13040.82,78.49,388133,americas,country
mtq,2002,13561.8,78.78,390681,americas,country
mtq,2003,13247.9,79.05,393022,americas,country
mtq,2004,13925.32,79.3,395211,americas,country
mtq,2005,14627.12,79.55,397292,americas,country
mtq,2006,,79.78,399262,americas,country
mtq,2007,,80.01,401101,americas,country
mtq,2008,,80.24,402804,americas,country
mtq,2009,,80.47,404376,americas,country
mtq,2010,,80.71,405814,americas,country
mtq,2011,,80.94,407121,americas,country
mtq,2012,,81.18,408302,americas,country
mtq,2013,,81.41,409366,americas,country
mtq,2014,,81.63,410322,americas,country
mrt,1990,1393.45,58.44,1995548,africa,country
mrt,1991,1389.86,58.64,2050456,africa,country
mrt,1992,1361.36,58.82,2107590,africa,country
mrt,1993,1380.38,58.98,2166948,africa,country
mrt,1994,1396.87,59.12,2228453,africa,country
mrt,1995,1422.19,59.24,2292053,africa,country
mrt,1996,1470.89,59.35,2357678,africa,country
mrt,1997,1483.13,59.45,2425374,africa,country
mrt,1998,1495.13,59.54,2495316,africa,country
mrt,1999,1510.8,59.63,2567741,africa,country
mrt,2000,1540.84,59.72,2642743,africa,country
mrt,2001,1561.91,59.82,2720367,africa,country
mrt,2002,1579.01,59.92,2800333,africa,country
mrt,2003,1619.46,60.03,2882003,africa,country
mrt,2004,1654.89,60.16,2964526,africa,country
mrt,2005,1691,60.29,3047249,africa,country
mrt,2006,1835.29,60.43,3129959,africa,country
mrt,2007,1806.15,60.58,3212672,africa,country
mrt,2008,1822.58,60.74,3295254,africa,country
mrt,2009,1756.62,60.9,3377630,africa,country
mrt,2010,1801.64,61.06,3459773,africa,country
mrt,2011,1827.66,61.22,3541540,africa,country
mrt,2012,1898.35,61.39,3622961,africa,country
mrt,2013,1963.42,61.55,3704414,africa,country
mrt,2014,2028.17,61.7,3786430,africa,country
mus,1990,5547.92,69.42,1059548,africa,country
mus,1991,5841.66,69.72,1073250,africa,country
mus,1992,6058.25,69.97,1088939,africa,country
mus,1993,6398.27,70.15,1105659,africa,country
mus,1994,6617.21,70.26,1122040,africa,country
mus,1995,6783.9,70.33,1137098,africa,country
mus,1996,7068.83,70.4,1150448,africa,country
mus,1997,7425.7,70.51,1162388,africa,country
mus,1998,7804.35,70.67,1173451,africa,country
mus,1999,8149.82,70.91,1184470,africa,country
mus,2000,8290.94,71.2,1196027,africa,country
mus,2001,8801.58,71.51,1208279,africa,country
mus,2002,9021.81,71.82,1220935,africa,country
mus,2003,9564.7,72.09,1233594,africa,country
mus,2004,9931.83,72.31,1245669,africa,country
mus,2005,10155,72.49,1256742,africa,country
mus,2006,10533.34,72.62,1266684,africa,country
mus,2007,11044.94,72.74,1275650,africa,country
mus,2008,11617.6,72.87,1283849,africa,country
mus,2009,11883.63,73,1291609,africa,country
mus,2010,12317.23,73.14,1299172,africa,country
mus,2011,12733.01,73.29,1306593,africa,country
mus,2012,13082.77,73.45,1313803,africa,country
mus,2013,13497.24,73.61,1320785,africa,country
mus,2014,14009.98,73.77,1327488,africa,country
myt,1990,,72.14,92413,africa,country
myt,1991,,72.52,97901,africa,country
myt,1992,,72.9,103795,africa,country
myt,1993,,73.27,109918,africa,country
myt,1994,,73.64,116028,africa,country
myt,1995,,74,121949,africa,country
myt,1996,,74.35,127624,africa,country
myt,1997,,74.69,133089,africa,country
myt,1998,,75.03,138384,africa,country
myt,1999,,75.36,143585,africa,country
myt,2000,,75.68,148753,africa,country
myt,2001,,76,153887,africa,country
myt,2002,,76.32,158983,africa,country
myt,2003,,76.63,164101,africa,country
myt,2004,,76.94,169315,africa,country
myt,2005,9617.82,77.24,174681,africa,country
myt,2006,,77.52,180217,africa,country
myt,2007,,77.79,185922,africa,country
myt,2008,,78.05,191805,africa,country
myt,2009,,78.29,197870,africa,country
myt,2010,,78.51,204114,africa,country
myt,2011,,78.74,210552,africa,country
myt,2012,,78.96,217172,africa,country
myt,2013,,79.19,223907,africa,country
myt,2014,,79.42,230670,africa,country
mex,1990,9103.39,70.83,84306602,americas,country
mex,1991,9315.66,71.23,85923799,americas,country
mex,1992,9472.38,71.64,87523328,americas,country
mex,1993,9482.49,72.03,89109703,americas,country
mex,1994,9733.59,72.43,90691331,americas,country
mex,1995,8954.52,72.81,92272749,americas,country
mex,1996,9274.69,73.18,93858373,americas,country
mex,1997,9767.29,73.52,95441345,americas,country
mex,1998,10108.77,73.83,97001933,americas,country
mex,1999,10358.79,74.11,98513690,americas,country
mex,2000,10894.51,74.38,99959594,americas,country
mex,2001,10763.08,74.62,101329543,americas,country
mex,2002,10742.44,74.87,102634153,americas,country
mex,2003,10778.2,75.11,103902569,americas,country
mex,2004,11118.68,75.36,105175967,americas,country
mex,2005,11317,75.61,106483758,americas,country
mex,2006,11739.7,75.87,107835259,americas,country
mex,2007,11924.45,76.12,109220753,americas,country
mex,2008,11870.95,76.36,110627158,americas,country
mex,2009,10980,76.6,112033369,americas,country
mex,2010,11390.58,76.83,113423046,americas,country
mex,2011,11689.29,77.06,114793341,americas,country
mex,2012,12030.38,77.28,116146768,americas,country
mex,2013,12314.98,77.5,117478371,americas,country
mex,2014,12607.6,77.71,118783265,americas,country
fsm,1990,5408.7,66.21,96319,asia,country
fsm,1991,5603.01,66.32,98749,asia,country
fsm,1992,5659.93,66.43,101314,asia,country
fsm,1993,5899.17,66.55,103780,asia,country
fsm,1994,5898.47,66.66,105825,asia,country
fsm,1995,5918.55,66.77,107233,asia,country
fsm,1996,5582.74,66.88,107904,asia,country
fsm,1997,5238.14,66.99,107947,asia,country
fsm,1998,5217.37,67.09,107605,asia,country
fsm,1999,5053.2,67.19,107237,asia,country
fsm,2000,5530.15,67.3,107103,asia,country
fsm,2001,5543.41,67.41,107290,asia,country
fsm,2002,5565.14,67.53,107728,asia,country
fsm,2003,5534.02,67.66,108325,asia,country
fsm,2004,5458.98,67.81,108926,asia,country
fsm,2005,5508,67.95,109419,asia,country
fsm,2006,5527.4,68.11,109789,asia,country
fsm,2007,5441.67,68.25,110092,asia,country
fsm,2008,5330.06,68.39,110367,asia,country
fsm,2009,5409.57,68.53,110676,asia,country
fsm,2010,5561.49,68.65,111064,asia,country
fsm,2011,5688.06,68.77,111542,asia,country
fsm,2012,5778.87,68.88,112098,asia,country
fsm,2013,5829.55,68.99,112726,asia,country
fsm,2014,5873.6,69.1,113415,asia,country
mda,1990,4903.82,67.64,4363950,europe,country
mda,1991,4018.45,67.56,4375242,europe,country
mda,1992,2839.94,67.4,4378913,europe,country
mda,1993,2798.53,67.22,4374366,europe,country
mda,1994,1932.28,67.03,4361061,europe,country
mda,1995,1906.77,66.86,4338750,europe,country
mda,1996,1797.92,66.76,4307683,europe,country
mda,1997,1830.29,66.72,4268370,europe,country
mda,1998,1713.62,66.75,4221290,europe,country
mda,1999,1656.77,66.84,4167099,europe,country
mda,2000,1692.09,67,4106736,europe,country
mda,2001,1794.94,67.2,4040204,europe,country
mda,2002,1933.64,67.41,3968812,europe,country
mda,2003,2053.17,67.61,3896409,europe,country
mda,2004,2201.64,67.79,3827906,europe,country
mda,2005,2362,67.94,3766876,europe,country
mda,2006,2482.25,68.07,3714961,europe,country
mda,2007,2562.96,68.19,3671540,europe,country
mda,2008,2769.37,68.31,3635059,europe,country
mda,2009,2607,68.42,3602853,europe,country
mda,2010,2794.92,68.54,3572885,europe,country
mda,2011,2987.71,68.66,3544864,europe,country
mda,2012,2963.99,68.77,3519266,europe,country
mda,2013,3085.37,68.89,3495657,europe,country
mda,2014,3211.73,69.01,3473640,europe,country
mco,1990,31717.2,,30896,europe,country
mco,1991,31858.55,,31330,europe,country
mco,1992,32106.95,,31745,europe,country
mco,1993,31636.85,,32154,europe,country
mco,1994,32171.58,,32574,europe,country
mco,1995,32702.53,,33014,europe,country
mco,1996,32938.78,,33485,europe,country
mco,1997,33566.74,,33974,europe,country
mco,1998,34634.63,,34444,europe,country
mco,1999,35647.63,,34840,europe,country
mco,2000,36879.83,,35126,europe,country
mco,2001,37360.84,,35288,europe,country
mco,2002,37511.92,,35341,europe,country
mco,2003,37669.37,,35323,europe,country
mco,2004,38346.21,,35282,europe,country
mco,2005,38761.15,,35260,europe,country
mco,2006,40986.42,,35267,europe,country
mco,2007,46871.97,,35295,europe,country
mco,2008,46986.15,,35336,europe,country
mco,2009,41498.8,,35377,europe,country
mco,2010,42349.66,,35407,europe,country
mco,2011,43044.33,,35427,europe,country
mco,2012,,,35444,europe,country
mco,2013,,,35456,europe,country
mco,2014,,,35466,europe,country
mng,1990,2268.59,60.26,2192553,asia,country
mng,1991,2011.75,60.48,2226469,asia,country
mng,1992,1785.4,60.67,2251861,asia,country
mng,1993,1705.62,60.84,2271236,asia,country
mng,1994,1723.84,61.01,2288370,asia,country
mng,1995,1814.11,61.21,2306131,asia,country
mng,1996,1841.2,61.44,2325369,asia,country
mng,1997,1902.25,61.73,2345618,asia,country
mng,1998,1958.2,62.06,2366895,asia,country
mng,1999,2009.38,62.44,2388862,asia,country
mng,2000,2017.51,62.87,2411369,asia,country
mng,2001,2061.51,63.33,2434515,asia,country
mng,2002,2140.73,63.81,2458853,asia,country
mng,2003,2269.91,64.29,2485177,asia,country
mng,2004,2487.43,64.75,2514462,asia,country
mng,2005,2643,65.19,2547339,asia,country
mng,2006,2834.87,65.58,2584143,asia,country
mng,2007,3081.88,65.94,2624509,asia,country
mng,2008,3300.27,66.27,2667474,asia,country
mng,2009,3197.8,66.56,2711659,asia,country
mng,2010,3345.8,66.82,2756001,asia,country
mng,2011,3887.17,67.06,2800114,asia,country
mng,2012,4300.13,67.28,2844081,asia,country
mng,2013,4831.35,67.5,2887863,asia,country
mng,2014,5312.13,67.71,2931566,asia,country
mne,1990,10455.66,74.48,608816,europe,country
mne,1991,9245.91,74.61,617144,europe,country
mne,1992,7003.33,74.74,625630,europe,country
mne,1993,4393.41,74.85,633443,europe,country
mne,1994,4398.21,74.94,639542,europe,country
mne,1995,4947.29,74.98,643227,europe,country
mne,1996,6193.74,74.95,644121,europe,country
mne,1997,6465.61,74.83,642533,europe,country
mne,1998,6637.47,74.64,639309,europe,country
mne,1999,6013.14,74.39,635689,europe,country
mne,2000,6185.69,74.12,632606,europe,country
mne,2001,6311.82,73.87,630299,europe,country
mne,2002,6557.19,73.68,628594,europe,country
mne,2003,6892.29,73.58,627500,europe,country
mne,2004,7374.96,73.58,626912,europe,country
mne,2005,7832.99,73.66,626739,europe,country
mne,2006,8493.49,73.81,627074,europe,country
mne,2007,9199.53,74,627962,europe,country
mne,2008,9809.7,74.18,629185,europe,country
mne,2009,9211.66,74.34,630435,europe,country
mne,2010,9396.21,74.48,631490,europe,country
mne,2011,10094.76,74.6,632261,europe,country
mne,2012,10064.16,74.71,632796,europe,country
mne,2013,10153.7,74.82,633167,europe,country
mne,2014,10322.2,74.92,633506,europe,country
msr,1990,15305.61,,10714,americas,country
msr,1991,12070.96,,10746,americas,country
msr,1992,12283.41,,10842,americas,country
msr,1993,12543.63,,10883,americas,country
msr,1994,12862.1,,10707,americas,country
msr,1995,12441.53,,10210,americas,country
msr,1996,10707.2,,9329,americas,country
msr,1997,9815.69,,8137,americas,country
msr,1998,10508.87,,6832,americas,country
msr,1999,11449.29,,5697,americas,country
msr,2000,12744.86,,4931,americas,country
msr,2001,12695.25,,4608,americas,country
msr,2002,13378.15,,4660,americas,country
msr,2003,12178.78,,4962,americas,country
msr,2004,12126.29,,5322,americas,country
msr,2005,11579.63,,5599,americas,country
msr,2006,11384.3,,5760,americas,country
msr,2007,11721.38,,5845,americas,country
msr,2008,12038.98,,5876,americas,country
msr,2009,12045.27,,5895,americas,country
msr,2010,11506.74,,5934,americas,country
msr,2011,11599.62,,5990,americas,country
msr,2012,,,6046,americas,country
msr,2013,,,6100,americas,country
msr,2014,,,6153,americas,country
mar,1990,3002.1,64.76,24781105,africa,country
mar,1991,3138.29,65.29,25237951,africa,country
mar,1992,2948.04,65.78,25679802,africa,country
mar,1993,2857.36,66.22,26107772,africa,country
mar,1994,3090.03,66.61,26523600,africa,country
mar,1995,2828.67,66.97,26928600,africa,country
mar,1996,3112.22,67.28,27323664,africa,country
mar,1997,2982.1,67.55,27708647,africa,country
mar,1998,3156.79,67.79,28082684,africa,country
mar,1999,3097.01,68.01,28444414,africa,country
mar,2000,3073.42,68.22,28793236,africa,country
mar,2001,3211.29,68.41,29129204,africa,country
mar,2002,3258.49,68.59,29453931,africa,country
mar,2003,3400.37,68.77,29770316,africa,country
mar,2004,3519.45,68.96,30082152,africa,country
mar,2005,3547,69.15,30392473,africa,country
mar,2006,3780.39,69.35,30702084,africa,country
mar,2007,3840.5,69.56,31011199,africa,country
mar,2008,4011.37,69.78,31321453,africa,country
mar,2009,4157.31,70.01,31634524,africa,country
mar,2010,4263.17,70.24,31951412,africa,country
mar,2011,4429,70.48,32272974,africa,country
mar,2012,4514.51,70.71,32598536,africa,country
mar,2013,4671.2,70.94,32925553,africa,country
mar,2014,4846.16,71.16,33250406,africa,country
moz,1990,443.23,43.64,13547076,africa,country
moz,1991,455.43,43.98,13867422,africa,country
moz,1992,410.89,44.4,14318167,africa,country
moz,1993,430.19,44.88,14854590,africa,country
moz,1994,428.71,45.38,15409381,africa,country
moz,1995,419.86,45.88,15933452,africa,country
moz,1996,435.92,46.34,16412893,africa,country
moz,1997,472.34,46.74,16862385,africa,country
moz,1998,519.32,47.07,17295521,africa,country
moz,1999,545.8,47.31,17735992,africa,country
moz,2000,542.8,47.47,18200656,africa,country
moz,2001,601.16,47.56,18691461,africa,country
moz,2002,633.61,47.63,19200021,africa,country
moz,2003,671.77,47.69,19721009,africa,country
moz,2004,710.41,47.77,20246287,africa,country
moz,2005,743,47.89,20770013,africa,country
moz,2006,791.67,48.06,21290952,africa,country
moz,2007,832.67,48.28,21811326,africa,country
moz,2008,872.1,48.55,22332900,africa,country
moz,2009,909.16,48.86,22858607,africa,country
moz,2010,954.48,49.2,23390765,africa,country
moz,2011,1004.28,49.55,23929708,africa,country
moz,2012,1058.44,49.91,24475186,africa,country
moz,2013,1124.85,50.25,25028313,africa,country
moz,2014,1191.02,50.57,25590335,africa,country
mmr,1990,887.18,58.74,39268304,asia,country
mmr,1991,870.35,59.1,39855885,asia,country
mmr,1992,891.71,59.45,40425088,asia,country
mmr,1993,904.2,59.79,40985963,asia,country
mmr,1994,919.54,60.13,41552659,asia,country
mmr,1995,933.8,60.47,42133199,asia,country
mmr,1996,947.26,60.8,42735941,asia,country
mmr,1997,959.31,61.12,43352191,asia,country
mmr,1998,971.74,61.44,43952526,asia,country
mmr,1999,998.68,61.76,44496687,asia,country
mmr,2000,1034.44,62.07,44957660,asia,country
mmr,2001,1064.52,62.38,45323903,asia,country
mmr,2002,1097.67,62.68,45609292,asia,country
mmr,2003,1137.58,62.97,45843675,asia,country
mmr,2004,1175.12,63.26,46070248,asia,country
mmr,2005,1169.24,63.53,46321162,asia,country
mmr,2006,1296.08,63.79,46605278,asia,country
mmr,2007,1422.89,64.03,46915826,asia,country
mmr,2008,1445.05,64.26,47250315,asia,country
mmr,2009,1489.44,64.46,47601374,asia,country
mmr,2010,1538.13,64.65,47963012,asia,country
mmr,2011,1590.14,64.83,48336763,asia,country
mmr,2012,1657.04,65,48724387,asia,country
mmr,2013,1729.43,65.17,49119646,asia,country
mmr,2014,1806.7,65.34,49514208,asia,country
nam,1990,3472.39,61.3,1414830,africa,country
nam,1991,3568.86,61.34,1465201,africa,country
nam,1992,3804.53,61.26,1512524,africa,country
nam,1993,3626.93,61.04,1558055,africa,country
nam,1994,3768.67,60.69,1603865,africa,country
nam,1995,3823.11,60.16,1651352,africa,country
nam,1996,3836.62,59.4,1700975,africa,country
nam,1997,3899.52,58.43,1751872,africa,country
nam,1998,3939.05,57.33,1802579,africa,country
nam,1999,3989.97,56.19,1851034,africa,country
nam,2000,4022.88,55.17,1895839,africa,country
nam,2001,4023.14,54.45,1936399,africa,country
nam,2002,4072.32,54.15,1973408,africa,country
nam,2003,4169.68,54.33,2008342,africa,country
nam,2004,4399.54,54.97,2043339,africa,country
nam,2005,4547,56.03,2079951,africa,country
