geo,time,age,pop
"swe",2026,2,121580
"swe",2026,3,122300
"swe",2026,4,122730
"swe",2026,5,122900
"swe",2026,6,122850
"swe",2026,7,122620
"swe",2026,8,122240
"swe",2026,9,121730
"swe",2026,10,121140
"swe",2026,11,120400
"swe",2026,12,119440
"swe",2026,13,118930
"swe",2026,14,119210
"swe",2026,15,119920
"swe",2026,16,120480
"swe",2026,17,121160
"swe",2026,18,120980
"swe",2026,19,119460
"swe",2026,20,117100
"swe",2026,21,115140
"swe",2026,22,113590
"swe",2026,23,111810
"swe",2026,24,109700
"swe",2026,25,107680
"swe",2026,26,105790
"swe",2026,27,103370
"swe",2026,28,104320
"swe",2026,29,110370
"swe",2026,30,119480
"swe",2026,31,128050
"swe",2026,32,137020
"swe",2026,33,143010
"swe",2026,34,144040
"swe",2026,35,141740
"swe",2026,36,139920
"swe",2026,37,138070
"swe",2026,38,135550
"swe",2026,39,132520
"swe",2026,40,129220
"swe",2026,41,125660
"swe",2026,42,121740
"swe",2026,43,119070
"swe",2026,44,118410
"swe",2026,45,119110
"swe",2026,46,119710
"swe",2026,47,120400
"swe",2026,48,121360
"swe",2026,49,122490
"swe",2026,50,123730
"swe",2026,51,125070
"swe",2026,52,126430
"swe",2026,53,127700
"swe",2026,54,128770
"swe",2026,55,129610
"swe",2026,56,130320
"swe",2026,57,130900
"swe",2026,58,130800
"swe",2026,59,129750
"swe",2026,60,127980
"swe",2026,61,126130
"swe",2026,62,124190
"swe",2026,63,121740
"swe",2026,64,118680
"swe",2026,65,115260
"swe",2026,66,111820
"swe",2026,67,108280
"swe",2026,68,105340
"swe",2026,69,103380
"swe",2026,70,102120
"swe",2026,71,100630
"swe",2026,72,98780
"swe",2026,73,97870
"swe",2026,74,98330
"swe",2026,75,99450
"swe",2026,76,100220
"swe",2026,77,101050
"swe",2026,78,99770
"swe",2026,79,95280
"swe",2026,80,88590
"swe",2026,81,82020
"swe",2026,82,75310
"swe",2026,83,68210
"swe",2026,84,60930
"swe",2026,85,53610
"swe",2026,86,46180
"swe",2026,87,38580
"swe",2026,88,32080
"swe",2026,89,27270
"swe",2026,90,23670
"swe",2026,91,20170
"swe",2026,92,16990
"swe",2026,93,14120
"swe",2026,94,11480
"swe",2026,95,9090
"swe",2026,96,6500
"swe",2026,97,4890
"swe",2026,98,3570
"swe",2026,99,2510
"swe",2026,100,0
"swe",2026,101,0
"swe",2026,102,0
"swe",2026,103,0
"swe",2026,104,0
"swe",2026,105,0
"swe",2026,106,0
"swe",2026,107,0
"swe",2026,108,0
"swe",2026,109,0
"swe",2026,110,0
"swe",2026,111,0
"swe",2026,112,0
"swe",2026,113,0
"swe",2026,114,0
"swe",2026,115,0
"swe",2026,116,0
"swe",2026,117,0
"swe",2026,118,0
"swe",2026,119,0
"swe",2026,120,0
"swe",2026,121,0
"swe",2026,122,0
"swe",2026,123,0
"swe",2026,124,0
"swe",2026,125,0
"swe",2026,126,0
"swe",2026,127,0
"swe",2026,128,0
"swe",2026,129,0
"swe",2026,130,0
"swe",2027,0,117730
"swe",2027,1,119740
"swe",2027,2,121010
"swe",2027,3,121980
"swe",2027,4,122660
"swe",2027,5,123060
"swe",2027,6,123230
"swe",2027,7,123210
"swe",2027,8,123040
"swe",2027,9,122700
"swe",2027,10,122210
"swe",2027,11,121630
"swe",2027,12,120910
"swe",2027,13,119970
"swe",2027,14,119490
"swe",2027,15,119790
"swe",2027,16,120510
"swe",2027,17,121100
"swe",2027,18,121790
"swe",2027,19,121630
"swe",2027,20,120120
"swe",2027,21,117780
"swe",2027,22,115820
"swe",2027,23,114280
"swe",2027,24,112510
"swe",2027,25,110380
"swe",2027,26,108350
"swe",2027,27,106450
"swe",2027,28,104010
"swe",2027,29,104940
"swe",2027,30,110960
"swe",2027,31,120040
"swe",2027,32,128570
"swe",2027,33,137500
"swe",2027,34,143450
"swe",2027,35,144440
"swe",2027,36,142110
"swe",2027,37,140250
"swe",2027,38,138360
"swe",2027,39,135810
"swe",2027,40,132740
"swe",2027,41,129400
"swe",2027,42,125800
"swe",2027,43,121850
"swe",2027,44,119140
"swe",2027,45,118450
"swe",2027,46,119120
"swe",2027,47,119690
"swe",2027,48,120350
"swe",2027,49,121280
"swe",2027,50,122370
"swe",2027,51,123590
"swe",2027,52,124900
"swe",2027,53,126230
"swe",2027,54,127460
"swe",2027,55,128500
"swe",2027,56,129300
"swe",2027,57,129960
"swe",2027,58,130500
"swe",2027,59,130350
"swe",2027,60,129240
"swe",2027,61,127410
"swe",2027,62,125480
"swe",2027,63,123460
"swe",2027,64,120940
"swe",2027,65,117810
"swe",2027,66,114330
"swe",2027,67,110820
"swe",2027,68,107190
"swe",2027,69,104150
"swe",2027,70,102090
"swe",2027,71,100710
"swe",2027,72,99090
"swe",2027,73,97120
"swe",2027,74,96010
"swe",2027,75,96180
"swe",2027,76,96940
"swe",2027,77,97380
"swe",2027,78,97880
"swe",2027,79,96300
"swe",2027,80,91530
"swe",2027,81,84620
"swe",2027,82,77840
"swe",2027,83,70920
"swe",2027,84,63750
"swe",2027,85,56540
"swe",2027,86,49410
"swe",2027,87,42180
"swe",2027,88,34820
"swe",2027,89,28570
"swe",2027,90,24010
"swe",2027,91,20660
"swe",2027,92,17430
"swe",2027,93,14530
"swe",2027,94,11950
"swe",2027,95,9600
"swe",2027,96,7500
"swe",2027,97,5030
"swe",2027,98,3690
"swe",2027,99,2580
"swe",2027,100,0
"swe",2027,101,0
"swe",2027,102,0
"swe",2027,103,0
"swe",2027,104,0
"swe",2027,105,0
"swe",2027,106,0
"swe",2027,107,0
"swe",2027,108,0
"swe",2027,109,0
"swe",2027,110,0
"swe",2027,111,0
"swe",2027,112,0
"swe",2027,113,0
"swe",2027,114,0
"swe",2027,115,0
"swe",2027,116,0
"swe",2027,117,0
"swe",2027,118,0
"swe",2027,119,0
"swe",2027,120,0
"swe",2027,121,0
"swe",2027,122,0
"swe",2027,123,0
"swe",2027,124,0
"swe",2027,125,0
"swe",2027,126,0
"swe",2027,127,0
"swe",2027,128,0
"swe",2027,129,0
"swe",2027,130,0
"swe",2028,0,116690
"swe",2028,1,118820
"swe",2028,2,120490
"swe",2028,3,121450
"swe",2028,4,122340
"swe",2028,5,122960
"swe",2028,6,123350
"swe",2028,7,123520
"swe",2028,8,123530
"swe",2028,9,123410
"swe",2028,10,123120
"swe",2028,11,122650
"swe",2028,12,122070
"swe",2028,13,121380
"swe",2028,14,120450
"swe",2028,15,120000
"swe",2028,16,120320
"swe",2028,17,121070
"swe",2028,18,121670
"swe",2028,19,122380
"swe",2028,20,122230
"swe",2028,21,120740
"swe",2028,22,118410
"swe",2028,23,116460
"swe",2028,24,114930
"swe",2028,25,113150
"swe",2028,26,111020
"swe",2028,27,108990
"swe",2028,28,107060
"swe",2028,29,104610
"swe",2028,30,105520
"swe",2028,31,111510
"swe",2028,32,120540
"swe",2028,33,129039
"swe",2028,34,137930
"swe",2028,35,143840
"swe",2028,36,144800
"swe",2028,37,142430
"swe",2028,38,140540
"swe",2028,39,138610
"swe",2028,40,136020
"swe",2028,41,132910
"swe",2028,42,129539
"swe",2028,43,125900
"swe",2028,44,121910
"swe",2028,45,119170
"swe",2028,46,118440
"swe",2028,47,119090
"swe",2028,48,119620
"swe",2028,49,120250
"swe",2028,50,121150
"swe",2028,51,122210
"swe",2028,52,123400
"swe",2028,53,124680
"swe",2028,54,125980
"swe",2028,55,127180
"swe",2028,56,128180
"swe",2028,57,128940
"swe",2028,58,129560
"swe",2028,59,130060
"swe",2028,60,129850
"swe",2028,61,128680
"swe",2028,62,126780
"swe",2028,63,124790
"swe",2028,64,122690
"swe",2028,65,120090
"swe",2028,66,116900
"swe",2028,67,113360
"swe",2028,68,109770
"swe",2028,69,106060
"swe",2028,70,102920
"swe",2028,71,100760
"swe",2028,72,99260
"swe",2028,73,97510
"swe",2028,74,95420
"swe",2028,75,94110
"swe",2028,76,93990
"swe",2028,77,94400
"swe",2028,78,94490
"swe",2028,79,94670
"swe",2028,80,92780
"swe",2028,81,87750
"swe",2028,82,80610
"swe",2028,83,73620
"swe",2028,84,66510
"swe",2028,85,59260
"swe",2028,86,52130
"swe",2028,87,45180
"swe",2028,88,38160
"swe",2028,89,31050
"swe",2028,90,25050
"swe",2028,91,20740
"swe",2028,92,17640
"swe",2028,93,14680
"swe",2028,94,12060
"swe",2028,95,9770
"swe",2028,96,7720
"swe",2028,97,5910
"swe",2028,98,3810
"swe",2028,99,2640
"swe",2028,100,0
"swe",2028,101,0
"swe",2028,102,0
"swe",2028,103,0
"swe",2028,104,0
"swe",2028,105,0
"swe",2028,106,0
"swe",2028,107,0
"swe",2028,108,0
"swe",2028,109,0
"swe",2028,110,0
"swe",2028,111,0
"swe",2028,112,0
"swe",2028,113,0
"swe",2028,114,0
"swe",2028,115,0
"swe",2028,116,0
"swe",2028,117,0
"swe",2028,118,0
"swe",2028,119,0
"swe",2028,120,0
"swe",2028,121,0
"swe",2028,122,0
"swe",2028,123,0
"swe",2028,124,0
"swe",2028,125,0
"swe",2028,126,0
"swe",2028,127,0
"swe",2028,128,0
"swe",2028,129,0
"swe",2028,130,0
"swe",2029,0,115830
"swe",2029,1,117920
"swe",2029,2,119630
"swe",2029,3,121000
"swe",2029,4,121860
"swe",2029,5,122660
"swe",2029,6,123230
"swe",2029,7,123590
"swe",2029,8,123770
"swe",2029,9,123810
"swe",2029,10,123740
"swe",2029,11,123490
"swe",2029,12,123040
"swe",2029,13,122470
"swe",2029,14,121800
"swe",2029,15,120900
"swe",2029,16,120470
"swe",2029,17,120810
"swe",2029,18,121580
"swe",2029,19,122200
"swe",2029,20,122930
"swe",2029,21,122790
"swe",2029,22,121320
"swe",2029,23,119000
"swe",2029,24,117060
"swe",2029,25,115540
"swe",2029,26,113770
"swe",2029,27,111630
"swe",2029,28,109580
"swe",2029,29,107640
"swe",2029,30,105180
"swe",2029,31,106060
"swe",2029,32,112020
"swe",2029,33,121010
"swe",2029,34,129460
"swe",2029,35,138310
"swe",2029,36,144180
"swe",2029,37,145100
"swe",2029,38,142700
"swe",2029,39,140770
"swe",2029,40,138800
"swe",2029,41,136180
"swe",2029,42,133040
"swe",2029,43,129630
"swe",2029,44,125960
"swe",2029,45,121940
"swe",2029,46,119160
"swe",2029,47,118400
"swe",2029,48,119010
"swe",2029,49,119510
"swe",2029,50,120110
"swe",2029,51,120970
"swe",2029,52,122010
"swe",2029,53,123170
"swe",2029,54,124420
"swe",2029,55,125690
"swe",2029,56,126850
"swe",2029,57,127820
"swe",2029,58,128539
"swe",2029,59,129120
"swe",2029,60,129570
"swe",2029,61,129310
"swe",2029,62,128080
"swe",2029,63,126120
"swe",2029,64,124050
"swe",2029,65,121870
"swe",2029,66,119200
"swe",2029,67,115950
"swe",2029,68,112350
"swe",2029,69,108690
"swe",2029,70,104890
"swe",2029,71,101660
"swe",2029,72,99390
"swe",2029,73,97780
"swe",2029,74,95900
"swe",2029,75,93680
"swe",2029,76,92190
"swe",2029,77,91770
"swe",2029,78,91820
"swe",2029,79,91580
"swe",2029,80,91430
"swe",2029,81,89240
"swe",2029,82,83940
"swe",2029,83,76580
"swe",2029,84,69380
"swe",2029,85,62080
"swe",2029,86,54750
"swe",2029,87,47700
"swe",2029,88,40950
"swe",2029,89,34140
"swe",2029,90,27260
"swe",2029,91,21530
"swe",2029,92,17460
"swe",2029,93,14610
"swe",2029,94,11930
"swe",2029,95,9590
"swe",2029,96,7600
"swe",2029,97,5830
"swe",2029,98,4310
"swe",2029,99,2690
"swe",2029,100,0
"swe",2029,101,0
"swe",2029,102,0
"swe",2029,103,0
"swe",2029,104,0
"swe",2029,105,0
"swe",2029,106,0
"swe",2029,107,0
"swe",2029,108,0
"swe",2029,109,0
"swe",2029,110,0
"swe",2029,111,0
"swe",2029,112,0
"swe",2029,113,0
"swe",2029,114,0
"swe",2029,115,0
"swe",2029,116,0
"swe",2029,117,0
"swe",2029,118,0
"swe",2029,119,0
"swe",2029,120,0
"swe",2029,121,0
"swe",2029,122,0
"swe",2029,123,0
"swe",2029,124,0
"swe",2029,125,0
"swe",2029,126,0
"swe",2029,127,0
"swe",2029,128,0
"swe",2029,129,0
"swe",2029,130,0
"swe",2030,0,115210
"swe",2030,1,117130
"swe",2030,2,118770
"swe",2030,3,120160
"swe",2030,4,121300
"swe",2030,5,122220
"swe",2030,6,122930
"swe",2030,7,123450
"swe",2030,8,123800
"swe",2030,9,123980
"swe",2030,10,124040
"swe",2030,11,124030
"swe",2030,12,123820
"swe",2030,13,123390
"swe",2030,14,122830
"swe",2030,15,122180
"swe",2030,16,121310
"swe",2030,17,120900
"swe",2030,18,121270
"swe",2030,19,122050
"swe",2030,20,122690
"swe",2030,21,123430
"swe",2030,22,123310
"swe",2030,23,121850
"swe",2030,24,119550
"swe",2030,25,117630
"swe",2030,26,116110
"swe",2030,27,114340
"swe",2030,28,112200
"swe",2030,29,110140
"swe",2030,30,108190
"swe",2030,31,105710
"swe",2030,32,106570
"swe",2030,33,112490
"swe",2030,34,121440
"swe",2030,35,129850
"swe",2030,36,138650
"swe",2030,37,144470
"swe",2030,38,145350
"swe",2030,39,142920
"swe",2030,40,140960
"swe",2030,41,138950
"swe",2030,42,136290
"swe",2030,43,133120
"swe",2030,44,129669
"swe",2030,45,125970
"swe",2030,46,121920
"swe",2030,47,119110
"swe",2030,48,118320
"swe",2030,49,118900
"swe",2030,50,119360
"swe",2030,51,119930
"swe",2030,52,120760
"swe",2030,53,121770
"swe",2030,54,122900
"swe",2030,55,124120
"swe",2030,56,125350
"swe",2030,57,126480
"swe",2030,58,127410
"swe",2030,59,128090
"swe",2030,60,128630
"swe",2030,61,129039
"swe",2030,62,128729
"swe",2030,63,127440
"swe",2030,64,125410
"swe",2030,65,123270
"swe",2030,66,121020
"swe",2030,67,118280
"swe",2030,68,114960
"swe",2030,69,111300
"swe",2030,70,107580
"swe",2030,71,103690
"swe",2030,72,100370
"swe",2030,73,98000
"swe",2030,74,96260
"swe",2030,75,94260
"swe",2030,76,91920
"swe",2030,77,90230
"swe",2030,78,89520
"swe",2030,79,89220
"swe",2030,80,88640
"swe",2030,81,88160
"swe",2030,82,85670
"swe",2030,83,80110
"swe",2030,84,72520
"swe",2030,85,65120
"swe",2030,86,57640
"swe",2030,87,50220
"swe",2030,88,43250
"swe",2030,89,36700
"swe",2030,90,30100
"swe",2030,91,23470
"swe",2030,92,18000
"swe",2030,93,14180
"swe",2030,94,11580
"swe",2030,95,9180
"swe",2030,96,7120
"swe",2030,97,5420
"swe",2030,98,3950
"swe",2030,99,2710
"swe",2030,100,0
"swe",2030,101,0
"swe",2030,102,0
"swe",2030,103,0
"swe",2030,104,0
"swe",2030,105,0
"swe",2030,106,0
"swe",2030,107,0
"swe",2030,108,0
"swe",2030,109,0
"swe",2030,110,0
"swe",2030,111,0
"swe",2030,112,0
"swe",2030,113,0
"swe",2030,114,0
"swe",2030,115,0
"swe",2030,116,0
"swe",2030,117,0
"swe",2030,118,0
"swe",2030,119,0
"swe",2030,120,0
"swe",2030,121,0
"swe",2030,122,0
"swe",2030,123,0
"swe",2030,124,0
"swe",2030,125,0
"swe",2030,126,0
"swe",2030,127,0
"swe",2030,128,0
"swe",2030,129,0
"swe",2030,130,0
"swe",2031,0,115100
"swe",2031,1,115870
"swe",2031,2,117580
"swe",2031,3,119100
"swe",2031,4,120430
"swe",2031,5,121570
"swe",2031,6,122540
"swe",2031,7,123360
"swe",2031,8,123960
"swe",2031,9,124320
"swe",2031,10,124480
"swe",2031,11,124560
"swe",2031,12,124560
"swe",2031,13,124380
"swe",2031,14,123970
"swe",2031,15,123420
"swe",2031,16,122780
"swe",2031,17,121930
"swe",2031,18,121530
"swe",2031,19,121910
"swe",2031,20,122700
"swe",2031,21,123350
"swe",2031,22,124100
"swe",2031,23,123980
"swe",2031,24,122520
"swe",2031,25,120200
"swe",2031,26,118260
"swe",2031,27,116730
"swe",2031,28,114940
"swe",2031,29,112770
"swe",2031,30,110680
"swe",2031,31,108700
"swe",2031,32,106190
"swe",2031,33,107010
"swe",2031,34,112900
"swe",2031,35,121830
"swe",2031,36,130199
"swe",2031,37,138970
"swe",2031,38,144760
"swe",2031,39,145610
"swe",2031,40,143140
"swe",2031,41,141140
"swe",2031,42,139110
"swe",2031,43,136410
"swe",2031,44,133200
"swe",2031,45,129729
"swe",2031,46,126000
"swe",2031,47,121920
"swe",2031,48,119080
"swe",2031,49,118270
"swe",2031,50,118830
"swe",2031,51,119270
"swe",2031,52,119810
"swe",2031,53,120610
"swe",2031,54,121590
"swe",2031,55,122690
"swe",2031,56,123870
"swe",2031,57,125070
"swe",2031,58,126140
"swe",2031,59,127010
"swe",2031,60,127620
"swe",2031,61,128080
"swe",2031,62,128400
"swe",2031,63,128009
"swe",2031,64,126640
"swe",2031,65,124530
"swe",2031,66,122300
"swe",2031,67,119940
"swe",2031,68,117090
"swe",2031,69,113680
"swe",2031,70,109920
"swe",2031,71,106090
"swe",2031,72,102070
"swe",2031,73,98600
"swe",2031,74,96050
"swe",2031,75,94110
"swe",2031,76,91910
"swe",2031,77,89380
"swe",2031,78,87420
"swe",2031,79,86310
"swe",2031,80,85530
"swe",2031,81,84510
"swe",2031,82,83610
"swe",2031,83,80810
"swe",2031,84,75120
"swe",2031,85,67530
"swe",2031,86,60150
"swe",2031,87,52700
"swe",2031,88,45470
"swe",2031,89,38860
"swe",2031,90,32800
"swe",2031,91,26710
"swe",2031,92,20620
"swe",2031,93,15620
"swe",2031,94,12180
"swe",2031,95,9860
"swe",2031,96,7380
"swe",2031,97,5490
"swe",2031,98,3940
"swe",2031,99,2720
"swe",2031,100,0
"swe",2031,101,0
"swe",2031,102,0
"swe",2031,103,0
"swe",2031,104,0
"swe",2031,105,0
"swe",2031,106,0
"swe",2031,107,0
"swe",2031,108,0
"swe",2031,109,0
"swe",2031,110,0
"swe",2031,111,0
"swe",2031,112,0
"swe",2031,113,0
"swe",2031,114,0
"swe",2031,115,0
"swe",2031,116,0
"swe",2031,117,0
"swe",2031,118,0
"swe",2031,119,0
"swe",2031,120,0
"swe",2031,121,0
"swe",2031,122,0
"swe",2031,123,0
"swe",2031,124,0
"swe",2031,125,0
"swe",2031,126,0
"swe",2031,127,0
"swe",2031,128,0
"swe",2031,129,0
"swe",2031,130,0
"swe",2032,0,115260
"swe",2032,1,116410
"swe",2032,2,116470
"swe",2032,3,117980
"swe",2032,4,119370
"swe",2032,5,120640
"swe",2032,6,121780
"swe",2032,7,122800
"swe",2032,8,123720
"swe",2032,9,124400
"swe",2032,10,124780
"swe",2032,11,124930
"swe",2032,12,125010
"swe",2032,13,125030
"swe",2032,14,124870
"swe",2032,15,124480
"swe",2032,16,123950
"swe",2032,17,123330
"swe",2032,18,122490
"swe",2032,19,122110
"swe",2032,20,122500
"swe",2032,21,123300
"swe",2032,22,123960
"swe",2032,23,124710
"swe",2032,24,124600
"swe",2032,25,123120
"swe",2032,26,120790
"swe",2032,27,118840
"swe",2032,28,117290
"swe",2032,29,115480
"swe",2032,30,113290
"swe",2032,31,111170
"swe",2032,32,109160
"swe",2032,33,106610
"swe",2032,34,107410
"swe",2032,35,113270
"swe",2032,36,122160
"swe",2032,37,130500
"swe",2032,38,139230
"swe",2032,39,144990
"swe",2032,40,145800
"swe",2032,41,143300
"swe",2032,42,141260
"swe",2032,43,139190
"swe",2032,44,136460
"swe",2032,45,133230
"swe",2032,46,129729
"swe",2032,47,125970
"swe",2032,48,121860
"swe",2032,49,119000
"swe",2032,50,118160
"swe",2032,51,118700
"swe",2032,52,119120
"swe",2032,53,119630
"swe",2032,54,120400
"swe",2032,55,121350
"swe",2032,56,122420
"swe",2032,57,123560
"swe",2032,58,124720
"swe",2032,59,125750
"swe",2032,60,126550
"swe",2032,61,127090
"swe",2032,62,127470
"swe",2032,63,127710
"swe",2032,64,127230
"swe",2032,65,125780
"swe",2032,66,123580
"swe",2032,67,121260
"swe",2032,68,118800
"swe",2032,69,115850
"swe",2032,70,112350
"swe",2032,71,108490
"swe",2032,72,104540
"swe",2032,73,100400
"swe",2032,74,96780
"swe",2032,75,94050
"swe",2032,76,91910
"swe",2032,77,89500
"swe",2032,78,86800
"swe",2032,79,84570
"swe",2032,80,83040
"swe",2032,81,81790
"swe",2032,82,80330
"swe",2032,83,79020
"swe",2032,84,75910
"swe",2032,85,70080
"swe",2032,86,62500
"swe",2032,87,55150
"swe",2032,88,47730
"swe",2032,89,40680
"swe",2032,90,34450
"swe",2032,91,28880
"swe",2032,92,23290
"swe",2032,93,17750
"swe",2032,94,13240
"swe",2032,95,10160
"swe",2032,96,8130
"swe",2032,97,5540
"swe",2032,98,3910
"swe",2032,99,2710
"swe",2032,100,0
"swe",2032,101,0
"swe",2032,102,0
"swe",2032,103,0
"swe",2032,104,0
"swe",2032,105,0
"swe",2032,106,0
"swe",2032,107,0
"swe",2032,108,0
"swe",2032,109,0
"swe",2032,110,0
"swe",2032,111,0
"swe",2032,112,0
"swe",2032,113,0
"swe",2032,114,0
"swe",2032,115,0
"swe",2032,116,0
"swe",2032,117,0
"swe",2032,118,0
"swe",2032,119,0
"swe",2032,120,0
"swe",2032,121,0
"swe",2032,122,0
"swe",2032,123,0
"swe",2032,124,0
"swe",2032,125,0
"swe",2032,126,0
"swe",2032,127,0
"swe",2032,128,0
"swe",2032,129,0
"swe",2032,130,0
"swe",2033,0,115690
"swe",2033,1,116290
"swe",2033,2,117030
"swe",2033,3,117020
"swe",2033,4,118320
"swe",2033,5,119590
"swe",2033,6,120810
"swe",2033,7,121940
"swe",2033,8,123010
"swe",2033,9,124030
"swe",2033,10,124790
"swe",2033,11,125190
"swe",2033,12,125320
"swe",2033,13,125410
"swe",2033,14,125450
"swe",2033,15,125310
"swe",2033,16,124940
"swe",2033,17,124430
"swe",2033,18,123820
"swe",2033,19,122990
"swe",2033,20,122630
"swe",2033,21,123030
"swe",2033,22,123840
"swe",2033,23,124510
"swe",2033,24,125270
"swe",2033,25,125150
"swe",2033,26,123670
"swe",2033,27,121340
"swe",2033,28,119370
"swe",2033,29,117810
"swe",2033,30,115980
"swe",2033,31,113770
"swe",2033,32,111620
"swe",2033,33,109580
"swe",2033,34,107000
"swe",2033,35,107750
"swe",2033,36,113580
"swe",2033,37,122430
"swe",2033,38,130740
"swe",2033,39,139440
"swe",2033,40,145150
"swe",2033,41,145930
"swe",2033,42,143390
"swe",2033,43,141320
"swe",2033,44,139210
"swe",2033,45,136450
"swe",2033,46,133190
"swe",2033,47,129669
"swe",2033,48,125890
"swe",2033,49,121760
"swe",2033,50,118870
"swe",2033,51,118010
"swe",2033,52,118520
"swe",2033,53,118910
"swe",2033,54,119400
"swe",2033,55,120150
"swe",2033,56,121060
"swe",2033,57,122090
"swe",2033,58,123200
"swe",2033,59,124320
"swe",2033,60,125300
"swe",2033,61,126040
"swe",2033,62,126500
"swe",2033,63,126800
"swe",2033,64,126960
"swe",2033,65,126400
"swe",2033,66,124870
"swe",2033,67,122590
"swe",2033,68,120170
"swe",2033,69,117610
"swe",2033,70,114560
"swe",2033,71,110960
"swe",2033,72,107010
"swe",2033,73,102950
"swe",2033,74,98690
"swe",2033,75,94920
"swe",2033,76,92020
"swe",2033,77,89670
"swe",2033,78,87060
"swe",2033,79,84180
"swe",2033,80,81680
"swe",2033,81,79750
"swe",2033,82,78020
"swe",2033,83,76120
"swe",2033,84,74380
"swe",2033,85,70970
"swe",2033,86,65019
"swe",2033,87,57450
"swe",2033,88,50120
"swe",2033,89,42740
"swe",2033,90,35880
"swe",2033,91,30020
"swe",2033,92,24940
"swe",2033,93,19870
"swe",2033,94,14870
"swe",2033,95,10840
"swe",2033,96,8140
"swe",2033,97,6400
"swe",2033,98,3880
"swe",2033,99,2710
"swe",2033,100,0
"swe",2033,101,0
"swe",2033,102,0
"swe",2033,103,0
"swe",2033,104,0
"swe",2033,105,0
"swe",2033,106,0
"swe",2033,107,0
"swe",2033,108,0
"swe",2033,109,0
"swe",2033,110,0
"swe",2033,111,0
"swe",2033,112,0
"swe",2033,113,0
"swe",2033,114,0
"swe",2033,115,0
"swe",2033,116,0
"swe",2033,117,0
"swe",2033,118,0
"swe",2033,119,0
"swe",2033,120,0
"swe",2033,121,0
"swe",2033,122,0
"swe",2033,123,0
"swe",2033,124,0
"swe",2033,125,0
"swe",2033,126,0
"swe",2033,127,0
"swe",2033,128,0
"swe",2033,129,0
"swe",2033,130,0
"swe",2034,0,116350
"swe",2034,1,116380
"swe",2034,2,116690
"swe",2034,3,117220
"swe",2034,4,117540
"swe",2034,5,118630
"swe",2034,6,119780
"swe",2034,7,120930
"swe",2034,8,122060
"swe",2034,9,123180
"swe",2034,10,124300
"swe",2034,11,125140
"swe",2034,12,125560
"swe",2034,13,125670
"swe",2034,14,125760
"swe",2034,15,125830
"swe",2034,16,125710
"swe",2034,17,125360
"swe",2034,18,124870
"swe",2034,19,124270
"swe",2034,20,123460
"swe",2034,21,123110
"swe",2034,22,123520
"swe",2034,23,124350
"swe",2034,24,125020
"swe",2034,25,125780
"swe",2034,26,125670
"swe",2034,27,124190
"swe",2034,28,121840
"swe",2034,29,119870
"swe",2034,30,118290
"swe",2034,31,116440
"swe",2034,32,114200
"swe",2034,33,112030
"swe",2034,34,109960
"swe",2034,35,107340
"swe",2034,36,108070
"swe",2034,37,113860
"swe",2034,38,122670
"swe",2034,39,130940
"swe",2034,40,139590
"swe",2034,41,145270
"swe",2034,42,146010
"swe",2034,43,143440
"swe",2034,44,141330
"swe",2034,45,139190
"swe",2034,46,136400
"swe",2034,47,133110
"swe",2034,48,129570
"swe",2034,49,125770
"swe",2034,50,121610
"swe",2034,51,118700
"swe",2034,52,117810
"swe",2034,53,118300
"swe",2034,54,118670
"swe",2034,55,119130
"swe",2034,56,119850
"swe",2034,57,120740
"swe",2034,58,121730
"swe",2034,59,122800
"swe",2034,60,123880
"swe",2034,61,124810
"swe",2034,62,125480
"swe",2034,63,125870
"swe",2034,64,126090
"swe",2034,65,126170
"swe",2034,66,125530
"swe",2034,67,123910
"swe",2034,68,121550
"swe",2034,69,119050
"swe",2034,70,116380
"swe",2034,71,113240
"swe",2034,72,109540
"swe",2034,73,105500
"swe",2034,74,101330
"swe",2034,75,96940
"swe",2034,76,93030
"swe",2034,77,89950
"swe",2034,78,87400
"swe",2034,79,84590
"swe",2034,80,81530
"swe",2034,81,78760
"swe",2034,82,76430
"swe",2034,83,74220
"swe",2034,84,71890
"swe",2034,85,69730
"swe",2034,86,66020
"swe",2034,87,59940
"swe",2034,88,52370
"swe",2034,89,45080
"swe",2034,90,37740
"swe",2034,91,31070
"swe",2034,92,25580
"swe",2034,93,21000
"swe",2034,94,16440
"swe",2034,95,11990
"swe",2034,96,8450
"swe",2034,97,6120
"swe",2034,98,4670
"swe",2034,99,2780
"swe",2034,100,0
"swe",2034,101,0
"swe",2034,102,0
"swe",2034,103,0
"swe",2034,104,0
"swe",2034,105,0
"swe",2034,106,0
"swe",2034,107,0
"swe",2034,108,0
"swe",2034,109,0
"swe",2034,110,0
"swe",2034,111,0
"swe",2034,112,0
"swe",2034,113,0
"swe",2034,114,0
"swe",2034,115,0
"swe",2034,116,0
"swe",2034,117,0
"swe",2034,118,0
"swe",2034,119,0
"swe",2034,120,0
"swe",2034,121,0
"swe",2034,122,0
"swe",2034,123,0
"swe",2034,124,0
"swe",2034,125,0
"swe",2034,126,0
"swe",2034,127,0
"swe",2034,128,0
"swe",2034,129,0
"swe",2034,130,0
"swe",2035,0,117180
"swe",2035,1,116710
"swe",2035,2,116600
"swe",2035,3,116820
"swe",2035,4,117310
"swe",2035,5,118030
"swe",2035,6,118920
"swe",2035,7,119940
"swe",2035,8,121030
"swe",2035,9,122150
"swe",2035,10,123320
"swe",2035,11,124540
