geo,time,age,sg_population
"usa",2021,72,2975560
"usa",2021,73,2828190
"usa",2021,74,2640800
"usa",2021,75,2429370
"usa",2021,76,2223610
"usa",2021,77,2017320
"usa",2021,78,1829720
"usa",2021,79,1673290
"usa",2021,80,1539350
"usa",2021,81,1405960
"usa",2021,82,1276560
"usa",2021,83,1158000
"usa",2021,84,1051180
"usa",2021,85,954210
"usa",2021,86,863900
"usa",2021,87,780450
"usa",2021,88,701600
"usa",2021,89,625780
"usa",2021,90,553420
"usa",2021,91,487230
"usa",2021,92,427450
"usa",2021,93,368160
"usa",2021,94,306920
"usa",2021,95,246440
"usa",2021,96,171100
"usa",2021,97,123810
"usa",2021,98,89920
"usa",2021,99,66210
"usa",2021,100,0
"usa",2021,101,0
"usa",2021,102,0
"usa",2021,103,0
"usa",2021,104,0
"usa",2021,105,0
"usa",2021,106,0
"usa",2021,107,0
"usa",2021,108,0
"usa",2021,109,0
"usa",2021,110,0
"usa",2021,111,0
"usa",2021,112,0
"usa",2021,113,0
"usa",2021,114,0
"usa",2021,115,0
"usa",2021,116,0
"usa",2021,117,0
"usa",2021,118,0
"usa",2021,119,0
"usa",2021,120,0
"usa",2021,121,0
"usa",2021,122,0
"usa",2021,123,0
"usa",2021,124,0
"usa",2021,125,0
"usa",2021,126,0
"usa",2021,127,0
"usa",2021,128,0
"usa",2021,129,0
"usa",2021,130,0
"usa",2022,0,4579810
"usa",2022,1,4536770
"usa",2022,2,4563780
"usa",2022,3,4521250
"usa",2022,4,4488280
"usa",2022,5,4464210
"usa",2022,6,4448370
"usa",2022,7,4438440
"usa",2022,8,4432070
"usa",2022,9,4436990
"usa",2022,10,4455870
"usa",2022,11,4483050
"usa",2022,12,4510440
"usa",2022,13,4540010
"usa",2022,14,4557970
"usa",2022,15,4556720
"usa",2022,16,4541810
"usa",2022,17,4530980
"usa",2022,18,4526170
"usa",2022,19,4503630
"usa",2022,20,4455060
"usa",2022,21,4393630
"usa",2022,22,4334070
"usa",2022,23,4265420
"usa",2022,24,4244340
"usa",2022,25,4297980
"usa",2022,26,4397080
"usa",2022,27,4489320
"usa",2022,28,4590000
"usa",2022,29,4650010
"usa",2022,30,4641190
"usa",2022,31,4589050
"usa",2022,32,4542180
"usa",2022,33,4484730
"usa",2022,34,4455790
"usa",2022,35,4477720
"usa",2022,36,4527090
"usa",2022,37,4566370
"usa",2022,38,4612950
"usa",2022,39,4604080
"usa",2022,40,4507940
"usa",2022,41,4359490
"usa",2022,42,4220660
"usa",2022,43,4073250
"usa",2022,44,3977630
"usa",2022,45,3968260
"usa",2022,46,4014070
"usa",2022,47,4053430
"usa",2022,48,4103290
"usa",2022,49,4128370
"usa",2022,50,4106410
"usa",2022,51,4058670
"usa",2022,52,4020590
"usa",2022,53,3975390
"usa",2022,54,3977870
"usa",2022,55,4055740
"usa",2022,56,4177069
"usa",2022,57,4283770
"usa",2022,58,4389340
"usa",2022,59,4449370
"usa",2022,60,4436460
"usa",2022,61,4371490
"usa",2022,62,4306040
"usa",2022,63,4233710
"usa",2022,64,4137910
"usa",2022,65,4016800
"usa",2022,66,3877070
"usa",2022,67,3725390
"usa",2022,68,3558210
"usa",2022,69,3402780
"usa",2022,70,3272670
"usa",2022,71,3155740
"usa",2022,72,3030270
"usa",2022,73,2905360
"usa",2022,74,2755170
"usa",2022,75,2566210
"usa",2022,76,2354070
"usa",2022,77,2147680
"usa",2022,78,1940990
"usa",2022,79,1753050
"usa",2022,80,1596190
"usa",2022,81,1461840
"usa",2022,82,1328400
"usa",2022,83,1199350
"usa",2022,84,1081070
"usa",2022,85,974320
"usa",2022,86,877450
"usa",2022,87,787650
"usa",2022,88,705050
"usa",2022,89,627810
"usa",2022,90,554570
"usa",2022,91,485630
"usa",2022,92,423030
"usa",2022,93,366870
"usa",2022,94,312480
"usa",2022,95,257890
"usa",2022,96,205110
"usa",2022,97,130479
"usa",2022,98,96240
"usa",2022,99,70770
"usa",2022,100,0
"usa",2022,101,0
"usa",2022,102,0
"usa",2022,103,0
"usa",2022,104,0
"usa",2022,105,0
"usa",2022,106,0
"usa",2022,107,0
"usa",2022,108,0
"usa",2022,109,0
"usa",2022,110,0
"usa",2022,111,0
"usa",2022,112,0
"usa",2022,113,0
"usa",2022,114,0
"usa",2022,115,0
"usa",2022,116,0
"usa",2022,117,0
"usa",2022,118,0
"usa",2022,119,0
"usa",2022,120,0
"usa",2022,121,0
"usa",2022,122,0
"usa",2022,123,0
"usa",2022,124,0
"usa",2022,125,0
"usa",2022,126,0
"usa",2022,127,0
"usa",2022,128,0
"usa",2022,129,0
"usa",2022,130,0
"usa",2023,0,4561210
"usa",2023,1,4542040
"usa",2023,2,4525270
"usa",2023,3,4560850
"usa",2023,4,4529170
"usa",2023,5,4503300
"usa",2023,6,4483260
"usa",2023,7,4469040
"usa",2023,8,4458140
"usa",2023,9,4448060
"usa",2023,10,4451350
"usa",2023,11,4473050
"usa",2023,12,4505610
"usa",2023,13,4536870
"usa",2023,14,4569690
"usa",2023,15,4589730
"usa",2023,16,4588720
"usa",2023,17,4572790
"usa",2023,18,4560960
"usa",2023,19,4555040
"usa",2023,20,4530990
"usa",2023,21,4480570
"usa",2023,22,4417060
"usa",2023,23,4355270
"usa",2023,24,4284170
"usa",2023,25,4261100
"usa",2023,26,4313550
"usa",2023,27,4411980
"usa",2023,28,4503450
"usa",2023,29,4603370
"usa",2023,30,4662680
"usa",2023,31,4653160
"usa",2023,32,4600330
"usa",2023,33,4552810
"usa",2023,34,4494770
"usa",2023,35,4465120
"usa",2023,36,4486170
"usa",2023,37,4534530
"usa",2023,38,4572810
"usa",2023,39,4618370
"usa",2023,40,4608450
"usa",2023,41,4511230
"usa",2023,42,4361680
"usa",2023,43,4221710
"usa",2023,44,4073100
"usa",2023,45,3976340
"usa",2023,46,3965900
"usa",2023,47,4010690
"usa",2023,48,4048930
"usa",2023,49,4097569
"usa",2023,50,4121420
"usa",2023,51,4098229
"usa",2023,52,4049210
"usa",2023,53,4009750
"usa",2023,54,3963120
"usa",2023,55,3963730
"usa",2023,56,4039130
"usa",2023,57,4157550
"usa",2023,58,4261300
"usa",2023,59,4363830
"usa",2023,60,4420850
"usa",2023,61,4405100
"usa",2023,62,4337380
"usa",2023,63,4269060
"usa",2023,64,4193779
"usa",2023,65,4095130
"usa",2023,66,3971320
"usa",2023,67,3828980
"usa",2023,68,3674730
"usa",2023,69,3505160
"usa",2023,70,3346910
"usa",2023,71,3213270
"usa",2023,72,3092450
"usa",2023,73,2963320
"usa",2023,74,2834790
"usa",2023,75,2681810
"usa",2023,76,2491280
"usa",2023,77,2278470
"usa",2023,78,2071469
"usa",2023,79,1864410
"usa",2023,80,1676160
"usa",2023,81,1518890
"usa",2023,82,1384130
"usa",2023,83,1250660
"usa",2023,84,1121960
"usa",2023,85,1003990
"usa",2023,86,897320
"usa",2023,87,800550
"usa",2023,88,711280
"usa",2023,89,629550
"usa",2023,90,553910
"usa",2023,91,483270
"usa",2023,92,417750
"usa",2023,93,358760
"usa",2023,94,306230
"usa",2023,95,256750
"usa",2023,96,208810
"usa",2023,97,163740
"usa",2023,98,102320
"usa",2023,99,75070
"usa",2023,100,0
"usa",2023,101,0
"usa",2023,102,0
"usa",2023,103,0
"usa",2023,104,0
"usa",2023,105,0
"usa",2023,106,0
"usa",2023,107,0
"usa",2023,108,0
"usa",2023,109,0
"usa",2023,110,0
"usa",2023,111,0
"usa",2023,112,0
"usa",2023,113,0
"usa",2023,114,0
"usa",2023,115,0
"usa",2023,116,0
"usa",2023,117,0
"usa",2023,118,0
"usa",2023,119,0
"usa",2023,120,0
"usa",2023,121,0
"usa",2023,122,0
"usa",2023,123,0
"usa",2023,124,0
"usa",2023,125,0
"usa",2023,126,0
"usa",2023,127,0
"usa",2023,128,0
"usa",2023,129,0
"usa",2023,130,0
"usa",2024,0,4541450
"usa",2024,1,4544760
"usa",2024,2,4543920
"usa",2024,3,4539770
"usa",2024,4,4556840
"usa",2024,5,4536010
"usa",2024,6,4517250
"usa",2024,7,4501230
"usa",2024,8,4488640
"usa",2024,9,4476780
"usa",2024,10,4462980
"usa",2024,11,4464650
"usa",2024,12,4489150
"usa",2024,13,4527100
"usa",2024,14,4562220
"usa",2024,15,4598290
"usa",2024,16,4620390
"usa",2024,17,4619630
"usa",2024,18,4602670
"usa",2024,19,4589860
"usa",2024,20,4582820
"usa",2024,21,4557280
"usa",2024,22,4505020
"usa",2024,23,4439440
"usa",2024,24,4375420
"usa",2024,25,4301890
"usa",2024,26,4276850
"usa",2024,27,4328090
"usa",2024,28,4425830
"usa",2024,29,4516510
"usa",2024,30,4615650
"usa",2024,31,4674230
"usa",2024,32,4664020
"usa",2024,33,4610510
"usa",2024,34,4562360
"usa",2024,35,4503730
"usa",2024,36,4473390
"usa",2024,37,4493550
"usa",2024,38,4540890
"usa",2024,39,4578150
"usa",2024,40,4622680
"usa",2024,41,4611720
"usa",2024,42,4513450
"usa",2024,43,4362820
"usa",2024,44,4221750
"usa",2024,45,4071980
"usa",2024,46,3974090
"usa",2024,47,3962600
"usa",2024,48,4006350
"usa",2024,49,4043470
"usa",2024,50,4090880
"usa",2024,51,4113490
"usa",2024,52,4089090
"usa",2024,53,4038790
"usa",2024,54,3997950
"usa",2024,55,3949900
"usa",2024,56,3948650
"usa",2024,57,4021550
"usa",2024,58,4137029
"usa",2024,59,4237820
"usa",2024,60,4337280
"usa",2024,61,4391290
"usa",2024,62,4372680
"usa",2024,63,4302220
"usa",2024,64,4231060
"usa",2024,65,4152859
"usa",2024,66,4051370
"usa",2024,67,3924900
"usa",2024,68,3779970
"usa",2024,69,3623200
"usa",2024,70,3451290
"usa",2024,71,3290250
"usa",2024,72,3153110
"usa",2024,73,3028440
"usa",2024,74,2895670
"usa",2024,75,2763550
"usa",2024,76,2607800
"usa",2024,77,2415770
"usa",2024,78,2202320
"usa",2024,79,1994760
"usa",2024,80,1787380
"usa",2024,81,1598870
"usa",2024,82,1441220
"usa",2024,83,1306100
"usa",2024,84,1172620
"usa",2024,85,1044310
"usa",2024,86,926670
"usa",2024,87,820120
"usa",2024,88,723480
"usa",2024,89,634750
"usa",2024,90,553900
"usa",2024,91,479890
"usa",2024,92,411870
"usa",2024,93,349780
"usa",2024,94,294400
"usa",2024,95,245520
"usa",2024,96,200960
"usa",2024,97,159690
"usa",2024,98,122330
"usa",2024,99,78570
"usa",2024,100,0
"usa",2024,101,0
"usa",2024,102,0
"usa",2024,103,0
"usa",2024,104,0
"usa",2024,105,0
"usa",2024,106,0
"usa",2024,107,0
"usa",2024,108,0
"usa",2024,109,0
"usa",2024,110,0
"usa",2024,111,0
"usa",2024,112,0
"usa",2024,113,0
"usa",2024,114,0
"usa",2024,115,0
"usa",2024,116,0
"usa",2024,117,0
"usa",2024,118,0
"usa",2024,119,0
"usa",2024,120,0
"usa",2024,121,0
"usa",2024,122,0
"usa",2024,123,0
"usa",2024,124,0
"usa",2024,125,0
"usa",2024,126,0
"usa",2024,127,0
"usa",2024,128,0
"usa",2024,129,0
"usa",2024,130,0
"usa",2025,0,4529800
"usa",2025,1,4548130
"usa",2025,2,4558140
"usa",2025,3,4561150
"usa",2025,4,4558490
"usa",2025,5,4551500
"usa",2025,6,4541520
"usa",2025,7,4529870
"usa",2025,8,4517900
"usa",2025,9,4506930
"usa",2025,10,4494110
"usa",2025,11,4476600
"usa",2025,12,4476650
"usa",2025,13,4503940
"usa",2025,14,4547270
"usa",2025,15,4586240
"usa",2025,16,4625530
"usa",2025,17,4649700
"usa",2025,18,4649190
"usa",2025,19,4631210
"usa",2025,20,4617400
"usa",2025,21,4609260
"usa",2025,22,4582230
"usa",2025,23,4528140
"usa",2025,24,4460510
"usa",2025,25,4394290
"usa",2025,26,4318360
"usa",2025,27,4291350
"usa",2025,28,4341370
"usa",2025,29,4438390
"usa",2025,30,4528250
"usa",2025,31,4626570
"usa",2025,32,4684430
"usa",2025,33,4673520
"usa",2025,34,4619340
"usa",2025,35,4570580
"usa",2025,36,4511390
"usa",2025,37,4480350
"usa",2025,38,4499620
"usa",2025,39,4545920
"usa",2025,40,4582160
"usa",2025,41,4625660
"usa",2025,42,4613650
"usa",2025,43,4514350
"usa",2025,44,4362710
"usa",2025,45,4220570
"usa",2025,46,4069680
"usa",2025,47,3970700
"usa",2025,48,3958150
"usa",2025,49,4000860
"usa",2025,50,4036840
"usa",2025,51,4083010
"usa",2025,52,4104370
"usa",2025,53,4078760
"usa",2025,54,4027200
"usa",2025,55,3985000
"usa",2025,56,3935550
"usa",2025,57,3932440
"usa",2025,58,4002810
"usa",2025,59,4115330
"usa",2025,60,4213130
"usa",2025,61,4309490
"usa",2025,62,4360460
"usa",2025,63,4339020
"usa",2025,64,4265850
"usa",2025,65,4191870
"usa",2025,66,4110750
"usa",2025,67,4006470
"usa",2025,68,3877360
"usa",2025,69,3729900
"usa",2025,70,3570650
"usa",2025,71,3396440
"usa",2025,72,3232670
"usa",2025,73,3092070
"usa",2025,74,2963580
"usa",2025,75,2827220
"usa",2025,76,2691550
"usa",2025,77,2533090
"usa",2025,78,2339600
"usa",2025,79,2125590
"usa",2025,80,1917530
"usa",2025,81,1709880
"usa",2025,82,1521160
"usa",2025,83,1363190
"usa",2025,84,1227730
"usa",2025,85,1094290
"usa",2025,86,966410
"usa",2025,87,849120
"usa",2025,88,742710
"usa",2025,89,646230
"usa",2025,90,558080
"usa",2025,91,478130
"usa",2025,92,405770
"usa",2025,93,340380
"usa",2025,94,281750
"usa",2025,95,230000
"usa",2025,96,184770
"usa",2025,97,145140
"usa",2025,98,110550
"usa",2025,99,80910
"usa",2025,100,0
"usa",2025,101,0
"usa",2025,102,0
"usa",2025,103,0
"usa",2025,104,0
"usa",2025,105,0
"usa",2025,106,0
"usa",2025,107,0
"usa",2025,108,0
"usa",2025,109,0
"usa",2025,110,0
"usa",2025,111,0
"usa",2025,112,0
"usa",2025,113,0
"usa",2025,114,0
"usa",2025,115,0
"usa",2025,116,0
"usa",2025,117,0
"usa",2025,118,0
"usa",2025,119,0
"usa",2025,120,0
"usa",2025,121,0
"usa",2025,122,0
"usa",2025,123,0
"usa",2025,124,0
"usa",2025,125,0
"usa",2025,126,0
"usa",2025,127,0
"usa",2025,128,0
"usa",2025,129,0
"usa",2025,130,0
"usa",2026,0,4534480
"usa",2026,1,4548090
"usa",2026,2,4562690
"usa",2026,3,4570680
"usa",2026,4,4573160
"usa",2026,5,4571200
"usa",2026,6,4565980
"usa",2026,7,4558680
"usa",2026,8,4549930
"usa",2026,9,4540620
"usa",2026,10,4532120
"usa",2026,11,4522100
"usa",2026,12,4507680
"usa",2026,13,4509750
"usa",2026,14,4537390
"usa",2026,15,4579920
"usa",2026,16,4618100
"usa",2026,17,4656490
"usa",2026,18,4679430
"usa",2026,19,4677400
"usa",2026,20,4657720
"usa",2026,21,4642040
"usa",2026,22,4631820
"usa",2026,23,4603060
"usa",2026,24,4547840
"usa",2026,25,4479470
"usa",2026,26,4412420
"usa",2026,27,4335650
"usa",2026,28,4307770
"usa",2026,29,4356840
"usa",2026,30,4452850
"usa",2026,31,4541750
"usa",2026,32,4639110
"usa",2026,33,4695990
"usa",2026,34,4684120
"usa",2026,35,4628970
"usa",2026,36,4579220
"usa",2026,37,4519070
"usa",2026,38,4486960
"usa",2026,39,4504940
"usa",2026,40,4549860
"usa",2026,41,4584710
"usa",2026,42,4626760
"usa",2026,43,4613520
"usa",2026,44,4513360
"usa",2026,45,4361050
"usa",2026,46,4218170
"usa",2026,47,4066530
"usa",2026,48,3966610
"usa",2026,49,3952850
"usa",2026,50,3994140
"usa",2026,51,4028640
"usa",2026,52,4073170
"usa",2026,53,4092900
"usa",2026,54,4065730
"usa",2026,55,4012570
"usa",2026,56,3968590
"usa",2026,57,3917260
"usa",2026,58,3911780
"usa",2026,59,3979090
"usa",2026,60,4088060
"usa",2026,61,4182229
"usa",2026,62,4274850
"usa",2026,63,4321980
"usa",2026,64,4296680
"usa",2026,65,4219630
"usa",2026,66,4141660
"usa",2026,67,4056480
"usa",2026,68,3948260
"usa",2026,69,3815460
"usa",2026,70,3664460
"usa",2026,71,3501800
"usa",2026,72,3324510
"usa",2026,73,3157160
"usa",2026,74,3012140
"usa",2026,75,2878900
"usa",2026,76,2738220
"usa",2026,77,2598420
"usa",2026,78,2437190
"usa",2026,79,2242910
"usa",2026,80,2029550
"usa",2026,81,1822430
"usa",2026,82,1616240
"usa",2026,83,1429270
"usa",2026,84,1273120
"usa",2026,85,1139700
"usa",2026,86,1008840
"usa",2026,87,883920
"usa",2026,88,770350
"usa",2026,89,668580
"usa",2026,90,577430
"usa",2026,91,494750
"usa",2026,92,420410
"usa",2026,93,353840
"usa",2026,94,294350
"usa",2026,95,241620
"usa",2026,96,185760
"usa",2026,97,146640
"usa",2026,98,112020
"usa",2026,99,82040
"usa",2026,100,0
"usa",2026,101,0
"usa",2026,102,0
"usa",2026,103,0
"usa",2026,104,0
"usa",2026,105,0
"usa",2026,106,0
"usa",2026,107,0
"usa",2026,108,0
"usa",2026,109,0
"usa",2026,110,0
"usa",2026,111,0
"usa",2026,112,0
"usa",2026,113,0
"usa",2026,114,0
"usa",2026,115,0
"usa",2026,116,0
"usa",2026,117,0
"usa",2026,118,0
"usa",2026,119,0
"usa",2026,120,0
"usa",2026,121,0
"usa",2026,122,0
"usa",2026,123,0
"usa",2026,124,0
"usa",2026,125,0
"usa",2026,126,0
"usa",2026,127,0
"usa",2026,128,0
"usa",2026,129,0
"usa",2026,130,0
"usa",2027,0,4546650
"usa",2027,1,4569570
"usa",2027,2,4564890
"usa",2027,3,4575740
"usa",2027,4,4581720
"usa",2027,5,4583660
"usa",2027,6,4582400
"usa",2027,7,4578960
"usa",2027,8,4574350
"usa",2027,9,4568490
"usa",2027,10,4561860
"usa",2027,11,4555830
"usa",2027,12,4548610
"usa",2027,13,4537280
"usa",2027,14,4541370
"usa",2027,15,4569360
"usa",2027,16,4611070
"usa",2027,17,4648460
"usa",2027,18,4685920
"usa",2027,19,4707620
"usa",2027,20,4704080
"usa",2027,21,4682700
"usa",2027,22,4665150
"usa",2027,23,4652870
"usa",2027,24,4622370
"usa",2027,25,4566040
"usa",2027,26,4496960
"usa",2027,27,4429090
"usa",2027,28,4351510
"usa",2027,29,4322780
"usa",2027,30,4370870
"usa",2027,31,4465850
"usa",2027,32,4553740
"usa",2027,33,4650110
"usa",2027,34,4706010
"usa",2027,35,4693180
"usa",2027,36,4637060
"usa",2027,37,4586350
"usa",2027,38,4525270
"usa",2027,39,4492080
"usa",2027,40,4508780
"usa",2027,41,4552290
"usa",2027,42,4585740
"usa",2027,43,4626330
"usa",2027,44,4611860
"usa",2027,45,4510860
"usa",2027,46,4357950
"usa",2027,47,4214380
"usa",2027,48,4062010
"usa",2027,49,3961190
"usa",2027,50,3946230
"usa",2027,51,3986100
"usa",2027,52,4019090
"usa",2027,53,4061970
"usa",2027,54,4080060
"usa",2027,55,4051330
"usa",2027,56,3996590
"usa",2027,57,3950840
"usa",2027,58,3897650
"usa",2027,59,3889790
"usa",2027,60,3954020
"usa",2027,61,4059390
"usa",2027,62,4149910
"usa",2027,63,4238750
"usa",2027,64,4282040
"usa",2027,65,4252880
"usa",2027,66,4171960
"usa",2027,67,4090040
"usa",2027,68,4000820
"usa",2027,69,3888690
"usa",2027,70,3752240
"usa",2027,71,3597740
"usa",2027,72,3431720
"usa",2027,73,3251410
"usa",2027,74,3080540
"usa",2027,75,2931150
"usa",2027,76,2793180
"usa",2027,77,2648230
"usa",2027,78,2504350
"usa",2027,79,2340390
"usa",2027,80,2145390
"usa",2027,81,1932750
"usa",2027,82,1726640
"usa",2027,83,1521980
"usa",2027,84,1336830
"usa",2027,85,1182540
"usa",2027,86,1051220
"usa",2027,87,922980
"usa",2027,88,801070
"usa",2027,89,691250
"usa",2027,90,594170
"usa",2027,91,508370
"usa",2027,92,431190
"usa",2027,93,362500
"usa",2027,94,301750
"usa",2027,95,248180
"usa",2027,96,201380
"usa",2027,97,146460
"usa",2027,98,111830
"usa",2027,99,82060
"usa",2027,100,0
"usa",2027,101,0
"usa",2027,102,0
"usa",2027,103,0
"usa",2027,104,0
"usa",2027,105,0
"usa",2027,106,0
"usa",2027,107,0
"usa",2027,108,0
"usa",2027,109,0
"usa",2027,110,0
"usa",2027,111,0
"usa",2027,112,0
"usa",2027,113,0
"usa",2027,114,0
"usa",2027,115,0
"usa",2027,116,0
"usa",2027,117,0
"usa",2027,118,0
"usa",2027,119,0
"usa",2027,120,0
"usa",2027,121,0
"usa",2027,122,0
"usa",2027,123,0
"usa",2027,124,0
"usa",2027,125,0
"usa",2027,126,0
"usa",2027,127,0
"usa",2027,128,0
"usa",2027,129,0
"usa",2027,130,0
"usa",2028,0,4565140
"usa",2028,1,4581380
"usa",2028,2,4591780
"usa",2028,3,4580260
"usa",2028,4,4587360
"usa",2028,5,4591320
"usa",2028,6,4592730
"usa",2028,7,4592170
"usa",2028,8,4590500
"usa",2028,9,4588590
"usa",2028,10,4585630
"usa",2028,11,4581680
"usa",2028,12,4578130
"usa",2028,13,4573710
"usa",2028,14,4565480
"usa",2028,15,4571590
"usa",2028,16,4599920
"usa",2028,17,4640790
"usa",2028,18,4677370
"usa",2028,19,4713900
"usa",2028,20,4734350
"usa",2028,21,4729300
"usa",2028,22,4706230
"usa",2028,23,4686820
"usa",2028,24,4672460
"usa",2028,25,4640250
"usa",2028,26,4582820
"usa",2028,27,4513040
"usa",2028,28,4444380
"usa",2028,29,4366010
"usa",2028,30,4336440
"usa",2028,31,4383550
"usa",2028,32,4477450
"usa",2028,33,4564320
"usa",2028,34,4659660
"usa",2028,35,4714560
"usa",2028,36,4700770
"usa",2028,37,4643710
"usa",2028,38,4592050
"usa",2028,39,4530040
"usa",2028,40,4495790
"usa",2028,41,4511200
"usa",2028,42,4553300
"usa",2028,43,4585340
"usa",2028,44,4624450
"usa",2028,45,4608760
"usa",2028,46,4506960
"usa",2028,47,4353490
"usa",2028,48,4209260
"usa",2028,49,4056230
"usa",2028,50,3954540
"usa",2028,51,3938380
"usa",2028,52,3976800
"usa",2028,53,4008290
"usa",2028,54,4049500
"usa",2028,55,4065940
"usa",2028,56,4035670
"usa",2028,57,3979360
"usa",2028,58,3931860
"usa",2028,59,3876820
"usa",2028,60,3866590
"usa",2028,61,3927710
"usa",2028,62,4029460
"usa",2028,63,4116290
"usa",2028,64,4201320
"usa",2028,65,4240740
"usa",2028,66,4207740
"usa",2028,67,4122979
"usa",2028,68,4037130
"usa",2028,69,3943880
"usa",2028,70,3827890
"usa",2028,71,3687820
"usa",2028,72,3529890
"usa",2028,73,3360560
"usa",2028,74,3177270
"usa",2028,75,3002940
"usa",2028,76,2849220
"usa",2028,77,2706580
"usa",2028,78,2557390
"usa",2028,79,2409470
"usa",2028,80,2242840
"usa",2028,81,2047180
"usa",2028,82,1835330
"usa",2028,83,1630290
"usa",2028,84,1427220
"usa",2028,85,1243950
"usa",2028,86,1091580
"usa",2028,87,962380
"usa",2028,88,836820
"usa",2028,89,717940
"usa",2028,90,611910
"usa",2028,91,519549
"usa",2028,92,439140
"usa",2028,93,367490
"usa",2028,94,304470
"usa",2028,95,249560
"usa",2028,96,201920
"usa",2028,97,161070
"usa",2028,98,110690
"usa",2028,99,81390
"usa",2028,100,0
"usa",2028,101,0
"usa",2028,102,0
"usa",2028,103,0
"usa",2028,104,0
"usa",2028,105,0
"usa",2028,106,0
